SA3_NAME16	Age	MaritalStatus	Sex	responses
North Sydney - Mosman	45-54	Widowed	M	18
North Sydney - Mosman	55-64	Divorced	F	1244
North Sydney - Mosman	55-64	Divorced	M	795
North Sydney - Mosman	55-64	Married	F	2977
North Sydney - Mosman	55-64	Married	M	3044
North Sydney - Mosman	55-64	Separated	F	196
North Sydney - Mosman	55-64	Separated	M	174
North Sydney - Mosman	55-64	Widowed	F	232
North Sydney - Mosman	55-64	Widowed	M	62
North Sydney - Mosman	65-74	Divorced	F	1125
North Sydney - Mosman	65-74	Divorced	M	625
North Sydney - Mosman	65-74	Married	F	2448
North Sydney - Mosman	65-74	Married	M	2683
North Sydney - Mosman	65-74	Separated	F	153
North Sydney - Mosman	65-74	Separated	M	122
North Sydney - Mosman	65-74	Widowed	F	649
North Sydney - Mosman	65-74	Widowed	M	118
North Sydney - Mosman	75-84	Divorced	F	343
North Sydney - Mosman	75-84	Divorced	M	206
North Sydney - Mosman	75-84	Married	F	869
North Sydney - Mosman	75-84	Married	M	1291
North Sydney - Mosman	75-84	Separated	F	39
North Sydney - Mosman	75-84	Separated	M	39
North Sydney - Mosman	75-84	Widowed	F	800
North Sydney - Mosman	75-84	Widowed	M	146
North Sydney - Mosman	85+	Divorced	F	100
North Sydney - Mosman	85+	Divorced	M	46
North Sydney - Mosman	85+	Married	F	200
North Sydney - Mosman	85+	Married	M	388
North Sydney - Mosman	85+	Separated	F	3
North Sydney - Mosman	85+	Separated	M	8
North Sydney - Mosman	85+	Widowed	F	880
North Sydney - Mosman	85+	Widowed	M	203
Manly	15-19	Married	F	3
Manly	20-24	Married	F	21
Manly	20-24	Married	M	19
Manly	20-24	Separated	M	3
Manly	25-34	Divorced	F	40
Manly	25-34	Divorced	M	34
Manly	25-34	Married	F	1045
Manly	25-34	Married	M	707
Manly	25-34	Separated	F	39
Manly	25-34	Separated	M	23
Manly	25-34	Widowed	M	3
Manly	35-44	Divorced	F	242
Manly	35-44	Divorced	M	192
Manly	35-44	Married	F	2223
Manly	35-44	Married	M	2108
Manly	35-44	Separated	F	80
Manly	35-44	Separated	M	73
Manly	35-44	Widowed	F	13
Manly	45-54	Divorced	F	414
Manly	45-54	Divorced	M	300
Manly	45-54	Married	F	2053
Manly	45-54	Married	M	2006
Manly	45-54	Separated	F	116
Manly	45-54	Separated	M	115
Manly	45-54	Widowed	F	29
Manly	45-54	Widowed	M	20
Manly	55-64	Divorced	F	412
Manly	55-64	Divorced	M	304
Manly	55-64	Married	F	1414
Manly	55-64	Married	M	1506
Manly	55-64	Separated	F	98
Manly	55-64	Separated	M	79
Manly	55-64	Widowed	F	86
Manly	55-64	Widowed	M	28
Manly	65-74	Divorced	F	327
Manly	65-74	Divorced	M	235
Manly	65-74	Married	F	1053
Manly	65-74	Married	M	1175
Manly	65-74	Separated	F	40
Manly	65-74	Separated	M	37
Manly	65-74	Widowed	F	215
Manly	65-74	Widowed	M	66
Manly	75-84	Divorced	F	129
Manly	75-84	Divorced	M	76
Manly	75-84	Married	F	419
Manly	75-84	Married	M	589
Manly	75-84	Separated	F	16
Manly	75-84	Separated	M	18
Manly	75-84	Widowed	F	319
Manly	75-84	Widowed	M	75
Manly	85+	Divorced	F	45
Manly	85+	Divorced	M	16
Manly	85+	Married	F	115
Manly	85+	Married	M	202
Manly	85+	Separated	F	3
Manly	85+	Separated	M	7
Manly	85+	Widowed	F	358
Manly	85+	Widowed	M	90
Pittwater	15-19	Married	F	4
Pittwater	15-19	Married	M	3
Pittwater	15-19	Separated	M	3
Pittwater	20-24	Divorced	M	3
Pittwater	20-24	Married	F	42
Pittwater	20-24	Married	M	27
Pittwater	25-34	Divorced	F	46
Pittwater	25-34	Divorced	M	16
Pittwater	25-34	Married	F	1169
Pittwater	25-34	Married	M	767
Pittwater	25-34	Separated	F	29
Pittwater	25-34	Separated	M	22
Pittwater	25-34	Widowed	M	3
Pittwater	35-44	Divorced	F	265
Pittwater	35-44	Divorced	M	161
Pittwater	35-44	Married	F	2960
Pittwater	35-44	Married	M	2613
Pittwater	35-44	Separated	F	155
Pittwater	35-44	Separated	M	80
Pittwater	35-44	Widowed	F	15
Pittwater	35-44	Widowed	M	7
Pittwater	45-54	Divorced	F	687
Pittwater	45-54	Divorced	M	440
Pittwater	45-54	Married	F	3217
Pittwater	45-54	Married	M	3066
Pittwater	45-54	Separated	F	198
Pittwater	45-54	Separated	M	163
Pittwater	45-54	Widowed	F	77
Pittwater	45-54	Widowed	M	16
Pittwater	55-64	Divorced	F	760
Pittwater	55-64	Divorced	M	530
Pittwater	55-64	Married	F	2899
Pittwater	55-64	Married	M	2883
Pittwater	55-64	Separated	F	175
Pittwater	55-64	Separated	M	152
Pittwater	55-64	Widowed	F	171
Pittwater	55-64	Widowed	M	49
Pittwater	65-74	Divorced	F	625
Pittwater	65-74	Divorced	M	405
Pittwater	65-74	Married	F	2235
Pittwater	65-74	Married	M	2525
Pittwater	65-74	Separated	F	83
Pittwater	65-74	Separated	M	81
Pittwater	65-74	Widowed	F	438
Pittwater	65-74	Widowed	M	101
Pittwater	75-84	Divorced	F	214
Pittwater	75-84	Divorced	M	143
Pittwater	75-84	Married	F	887
Pittwater	75-84	Married	M	1300
Pittwater	75-84	Separated	F	26
Pittwater	75-84	Separated	M	29
Pittwater	75-84	Widowed	F	720
Pittwater	75-84	Widowed	M	158
Pittwater	85+	Divorced	F	73
Pittwater	85+	Divorced	M	33
Pittwater	85+	Married	F	172
Pittwater	85+	Married	M	342
Pittwater	85+	Separated	F	7
Pittwater	85+	Widowed	F	790
Pittwater	85+	Widowed	M	187
Warringah	15-19	Married	F	16
Warringah	15-19	Married	M	11
Warringah	20-24	Divorced	F	3
Warringah	20-24	Divorced	M	4
Warringah	20-24	Married	F	191
Warringah	20-24	Married	M	88
Warringah	20-24	Separated	F	9
Warringah	25-34	Divorced	F	209
Warringah	25-34	Divorced	M	125
Warringah	25-34	Married	F	4155
Warringah	25-34	Married	M	3043
Warringah	25-34	Separated	F	142
Warringah	25-34	Separated	M	84
Warringah	25-34	Widowed	F	11
Warringah	25-34	Widowed	M	8
Warringah	35-44	Divorced	F	760
Warringah	35-44	Divorced	M	534
Warringah	35-44	Married	F	8434
Warringah	35-44	Married	M	7778
Warringah	35-44	Separated	F	338
Warringah	35-44	Separated	M	262
Warringah	35-44	Widowed	F	36
Warringah	35-44	Widowed	M	16
Warringah	45-54	Divorced	F	1572
Warringah	45-54	Divorced	M	1039
Warringah	45-54	Married	F	7566
Warringah	45-54	Married	M	7649
Warringah	45-54	Separated	F	479
Warringah	45-54	Separated	M	390
Warringah	45-54	Widowed	F	153
Warringah	45-54	Widowed	M	45
Warringah	55-64	Divorced	F	1578
Warringah	55-64	Divorced	M	1005
Warringah	55-64	Married	F	5013
Warringah	55-64	Married	M	5328
Warringah	55-64	Separated	F	309
Warringah	55-64	Separated	M	279
Warringah	55-64	Widowed	F	341
Warringah	55-64	Widowed	M	90
Warringah	65-74	Divorced	F	1147
Warringah	65-74	Divorced	M	699
Warringah	65-74	Married	F	3898
Warringah	65-74	Married	M	4153
Warringah	65-74	Separated	F	183
Warringah	65-74	Separated	M	179
Warringah	65-74	Widowed	F	934
Warringah	65-74	Widowed	M	244
Warringah	75-84	Divorced	F	525
Warringah	75-84	Divorced	M	258
Warringah	75-84	Married	F	1901
Warringah	75-84	Married	M	2603
Warringah	75-84	Separated	F	56
Warringah	75-84	Separated	M	66
Warringah	75-84	Widowed	F	1677
Warringah	75-84	Widowed	M	388
Warringah	85+	Divorced	F	199
Warringah	85+	Divorced	M	82
Warringah	85+	Married	F	491
Warringah	85+	Married	M	858
Warringah	85+	Separated	F	14
Warringah	85+	Separated	M	24
Warringah	85+	Widowed	F	2042
Warringah	85+	Widowed	M	530
Camden	15-19	Married	F	4
Camden	15-19	Married	M	11
Camden	20-24	Divorced	F	3
Camden	20-24	Divorced	M	4
Camden	20-24	Married	F	121
Camden	20-24	Married	M	57
Camden	20-24	Separated	F	12
Camden	20-24	Separated	M	3
Camden	25-34	Divorced	F	89
Camden	25-34	Divorced	M	62
Camden	25-34	Married	F	2563
Camden	25-34	Married	M	1983
Camden	25-34	Separated	F	122
Camden	25-34	Separated	M	77
Camden	25-34	Widowed	F	13
Camden	25-34	Widowed	M	9
Camden	35-44	Divorced	F	464
Camden	35-44	Divorced	M	236
Camden	35-44	Married	F	3546
Camden	35-44	Married	M	3425
Camden	35-44	Separated	F	270
Camden	35-44	Separated	M	184
Camden	35-44	Widowed	F	44
Camden	35-44	Widowed	M	7
Camden	45-54	Divorced	F	681
Camden	45-54	Divorced	M	404
Camden	45-54	Married	F	2892
Camden	45-54	Married	M	2972
Camden	45-54	Separated	F	252
Camden	45-54	Separated	M	183
Camden	45-54	Widowed	F	86
Camden	45-54	Widowed	M	28
Camden	55-64	Divorced	F	527
Camden	55-64	Divorced	M	339
Camden	55-64	Married	F	2117
Camden	55-64	Married	M	2240
Camden	55-64	Separated	F	157
Camden	55-64	Separated	M	103
Camden	55-64	Widowed	F	186
Camden	55-64	Widowed	M	65
Camden	65-74	Divorced	F	357
Camden	65-74	Divorced	M	180
Camden	65-74	Married	F	1271
Camden	65-74	Married	M	1544
Camden	65-74	Separated	F	63
Camden	65-74	Separated	M	64
Camden	65-74	Widowed	F	321
Camden	65-74	Widowed	M	80
Camden	75-84	Divorced	F	85
Camden	75-84	Divorced	M	52
Camden	75-84	Married	F	456
Camden	75-84	Married	M	587
Camden	75-84	Separated	F	18
Camden	75-84	Separated	M	24
Camden	75-84	Widowed	F	457
Camden	75-84	Widowed	M	108
Camden	85+	Divorced	F	22
Camden	85+	Divorced	M	11
Camden	85+	Married	F	83
Camden	85+	Married	M	158
Camden	85+	Separated	F	3
Camden	85+	Separated	M	8
Camden	85+	Widowed	F	476
Camden	85+	Widowed	M	105
Campbelltown (NSW)	15-19	Divorced	M	3
Campbelltown (NSW)	15-19	Married	F	21
Campbelltown (NSW)	15-19	Married	M	14
Campbelltown (NSW)	15-19	Separated	M	3
Campbelltown (NSW)	15-19	Widowed	M	4
Campbelltown (NSW)	20-24	Divorced	F	13
Campbelltown (NSW)	20-24	Divorced	M	3
Campbelltown (NSW)	20-24	Married	F	519
Campbelltown (NSW)	20-24	Married	M	214
Campbelltown (NSW)	20-24	Separated	F	45
Campbelltown (NSW)	20-24	Separated	M	17
Campbelltown (NSW)	20-24	Widowed	F	7
Campbelltown (NSW)	20-24	Widowed	M	5
Campbelltown (NSW)	25-34	Divorced	F	357
Campbelltown (NSW)	25-34	Divorced	M	200
Campbelltown (NSW)	25-34	Married	F	5948
Campbelltown (NSW)	25-34	Married	M	4330
Campbelltown (NSW)	25-34	Separated	F	451
Campbelltown (NSW)	25-34	Separated	M	248
Campbelltown (NSW)	25-34	Widowed	F	24
Campbelltown (NSW)	25-34	Widowed	M	9
Campbelltown (NSW)	35-44	Divorced	F	916
Campbelltown (NSW)	35-44	Divorced	M	596
Campbelltown (NSW)	35-44	Married	F	6452
Campbelltown (NSW)	35-44	Married	M	6445
Campbelltown (NSW)	35-44	Separated	F	687
Campbelltown (NSW)	35-44	Separated	M	477
Campbelltown (NSW)	35-44	Widowed	F	67
Campbelltown (NSW)	35-44	Widowed	M	27
Campbelltown (NSW)	45-54	Divorced	F	1622
Campbelltown (NSW)	45-54	Divorced	M	1078
Campbelltown (NSW)	45-54	Married	F	6136
Campbelltown (NSW)	45-54	Married	M	6098
Campbelltown (NSW)	45-54	Separated	F	724
Campbelltown (NSW)	45-54	Separated	M	513
Campbelltown (NSW)	45-54	Widowed	F	269
Campbelltown (NSW)	45-54	Widowed	M	73
Campbelltown (NSW)	55-64	Divorced	F	1857
Campbelltown (NSW)	55-64	Divorced	M	1249
Campbelltown (NSW)	55-64	Married	F	5887
Campbelltown (NSW)	55-64	Married	M	6314
Campbelltown (NSW)	55-64	Separated	F	560
Campbelltown (NSW)	55-64	Separated	M	497
Campbelltown (NSW)	55-64	Widowed	F	731
Campbelltown (NSW)	55-64	Widowed	M	178
Campbelltown (NSW)	65-74	Divorced	F	1138
Campbelltown (NSW)	65-74	Divorced	M	758
Campbelltown (NSW)	65-74	Married	F	3385
Campbelltown (NSW)	65-74	Married	M	4233
Campbelltown (NSW)	65-74	Separated	F	310
Campbelltown (NSW)	65-74	Separated	M	291
Campbelltown (NSW)	65-74	Widowed	F	1180
Campbelltown (NSW)	65-74	Widowed	M	326
Campbelltown (NSW)	75-84	Divorced	F	304
Campbelltown (NSW)	75-84	Divorced	M	221
Campbelltown (NSW)	75-84	Married	F	943
Campbelltown (NSW)	75-84	Married	M	1501
Campbelltown (NSW)	75-84	Separated	F	70
Campbelltown (NSW)	75-84	Separated	M	71
Campbelltown (NSW)	75-84	Widowed	F	1244
Campbelltown (NSW)	75-84	Widowed	M	316
Campbelltown (NSW)	85+	Divorced	F	68
Campbelltown (NSW)	85+	Divorced	M	31
Campbelltown (NSW)	85+	Married	F	180
Campbelltown (NSW)	85+	Married	M	301
Campbelltown (NSW)	85+	Separated	F	11
Campbelltown (NSW)	85+	Separated	M	12
Campbelltown (NSW)	85+	Widowed	F	830
Campbelltown (NSW)	85+	Widowed	M	215
Wollondilly	20-24	Divorced	F	4
Wollondilly	20-24	Married	F	90
Wollondilly	20-24	Married	M	37
Wollondilly	20-24	Separated	F	3
Wollondilly	25-34	Divorced	F	59
Wollondilly	25-34	Divorced	M	27
Wollondilly	25-34	Married	F	1255
Wollondilly	25-34	Married	M	981
Wollondilly	25-34	Separated	F	64
Wollondilly	25-34	Separated	M	29
Wollondilly	25-34	Widowed	F	3
Wollondilly	35-44	Divorced	F	230
Wollondilly	35-44	Divorced	M	121
Wollondilly	35-44	Married	F	1967
Wollondilly	35-44	Married	M	1809
Wollondilly	35-44	Separated	F	139
Wollondilly	35-44	Separated	M	95
Wollondilly	35-44	Widowed	F	20
Wollondilly	35-44	Widowed	M	5
Wollondilly	45-54	Divorced	F	409
Wollondilly	45-54	Divorced	M	295
Wollondilly	45-54	Married	F	1972
Wollondilly	45-54	Married	M	1962
Wollondilly	45-54	Separated	F	138
Wollondilly	45-54	Separated	M	132
Wollondilly	45-54	Widowed	F	46
Wollondilly	45-54	Widowed	M	9
Wollondilly	55-64	Divorced	F	354
Wollondilly	55-64	Divorced	M	316
Wollondilly	55-64	Married	F	1856
Wollondilly	55-64	Married	M	1846
Wollondilly	55-64	Separated	F	121
Wollondilly	55-64	Separated	M	115
Wollondilly	55-64	Widowed	F	125
Wollondilly	55-64	Widowed	M	31
Wollondilly	65-74	Divorced	F	235
Wollondilly	65-74	Divorced	M	201
Wollondilly	65-74	Married	F	1140
Wollondilly	65-74	Married	M	1373
Wollondilly	65-74	Separated	F	46
Wollondilly	65-74	Separated	M	71
Wollondilly	65-74	Widowed	F	235
Wollondilly	65-74	Widowed	M	94
Wollondilly	75-84	Divorced	F	58
Wollondilly	75-84	Divorced	M	71
Wollondilly	75-84	Married	F	396
Wollondilly	75-84	Married	M	557
Wollondilly	75-84	Separated	F	8
Wollondilly	75-84	Separated	M	15
Wollondilly	75-84	Widowed	F	334
Wollondilly	75-84	Widowed	M	103
Wollondilly	85+	Divorced	F	12
Wollondilly	85+	Divorced	M	13
Wollondilly	85+	Married	F	77
Wollondilly	85+	Married	M	118
Wollondilly	85+	Separated	M	3
Wollondilly	85+	Widowed	F	280
Wollondilly	85+	Widowed	M	81
Blue Mountains	15-19	Married	F	7
Blue Mountains	15-19	Married	M	4
Blue Mountains	20-24	Divorced	F	4
Blue Mountains	20-24	Married	F	90
Blue Mountains	20-24	Married	M	49
Blue Mountains	20-24	Separated	F	3
Blue Mountains	20-24	Widowed	F	3
Blue Mountains	25-34	Divorced	F	87
Blue Mountains	25-34	Divorced	M	65
Blue Mountains	25-34	Married	F	1621
Blue Mountains	25-34	Married	M	1242
Blue Mountains	25-34	Separated	F	73
Blue Mountains	25-34	Separated	M	33
Blue Mountains	25-34	Widowed	F	5
Blue Mountains	25-34	Widowed	M	5
Blue Mountains	35-44	Divorced	F	441
Blue Mountains	35-44	Divorced	M	279
Blue Mountains	35-44	Married	F	3057
Blue Mountains	35-44	Married	M	2726
Blue Mountains	35-44	Separated	F	225
Blue Mountains	35-44	Separated	M	156
Blue Mountains	35-44	Widowed	F	21
Blue Mountains	35-44	Widowed	M	9
Blue Mountains	45-54	Divorced	F	864
Blue Mountains	45-54	Divorced	M	543
Blue Mountains	45-54	Married	F	3399
Blue Mountains	45-54	Married	M	3219
Blue Mountains	45-54	Separated	F	302
Blue Mountains	45-54	Separated	M	224
Blue Mountains	45-54	Widowed	F	86
Blue Mountains	45-54	Widowed	M	34
Blue Mountains	55-64	Divorced	F	1219
Blue Mountains	55-64	Divorced	M	773
Blue Mountains	55-64	Married	F	3630
Blue Mountains	55-64	Married	M	3630
Blue Mountains	55-64	Separated	F	278
Blue Mountains	55-64	Separated	M	217
Blue Mountains	55-64	Widowed	F	296
Blue Mountains	55-64	Widowed	M	90
Blue Mountains	65-74	Divorced	F	1067
Blue Mountains	65-74	Divorced	M	589
Blue Mountains	65-74	Married	F	2573
Blue Mountains	65-74	Married	M	2989
Blue Mountains	65-74	Separated	F	164
Blue Mountains	65-74	Separated	M	160
Blue Mountains	65-74	Widowed	F	650
Blue Mountains	65-74	Widowed	M	177
Blue Mountains	75-84	Divorced	F	347
Blue Mountains	75-84	Divorced	M	189
Blue Mountains	75-84	Married	F	881
Blue Mountains	75-84	Married	M	1228
Blue Mountains	75-84	Separated	F	47
Blue Mountains	75-84	Separated	M	54
Blue Mountains	75-84	Widowed	F	815
Blue Mountains	75-84	Widowed	M	222
Blue Mountains	85+	Divorced	F	89
Blue Mountains	85+	Divorced	M	29
Blue Mountains	85+	Married	F	151
Blue Mountains	85+	Married	M	278
Blue Mountains	85+	Separated	F	10
Blue Mountains	85+	Separated	M	7
Blue Mountains	85+	Widowed	F	770
Blue Mountains	85+	Widowed	M	199
Blue Mountains - South	65-74	Divorced	M	3
Penrith	15-19	Divorced	F	9
Penrith	15-19	Divorced	M	3
Penrith	15-19	Married	F	14
Penrith	15-19	Married	M	12
Penrith	15-19	Separated	M	4
Penrith	20-24	Divorced	F	3
Penrith	20-24	Divorced	M	3
Penrith	20-24	Married	F	360
Penrith	20-24	Married	M	165
Penrith	20-24	Separated	F	26
Penrith	20-24	Separated	M	12
Penrith	20-24	Widowed	F	3
Penrith	20-24	Widowed	M	6
Penrith	25-34	Divorced	F	309
Penrith	25-34	Divorced	M	170
Penrith	25-34	Married	F	5280
Penrith	25-34	Married	M	4309
Penrith	25-34	Separated	F	348
Penrith	25-34	Separated	M	186
Penrith	25-34	Widowed	F	23
Penrith	25-34	Widowed	M	3
Penrith	35-44	Divorced	F	945
Penrith	35-44	Divorced	M	646
Penrith	35-44	Married	F	6273
Penrith	35-44	Married	M	6147
Penrith	35-44	Separated	F	609
Penrith	35-44	Separated	M	434
Penrith	35-44	Widowed	F	71
Penrith	35-44	Widowed	M	21
Penrith	45-54	Divorced	F	1565
Penrith	45-54	Divorced	M	1038
Penrith	45-54	Married	F	5491
Penrith	45-54	Married	M	5392
Penrith	45-54	Separated	F	573
Penrith	45-54	Separated	M	455
Penrith	45-54	Widowed	F	191
Penrith	45-54	Widowed	M	46
Penrith	55-64	Divorced	F	1464
Penrith	55-64	Divorced	M	1009
Penrith	55-64	Married	F	5063
Penrith	55-64	Married	M	5083
Penrith	55-64	Separated	F	416
Penrith	55-64	Separated	M	356
Penrith	55-64	Widowed	F	514
Penrith	55-64	Widowed	M	183
Penrith	65-74	Divorced	F	960
Penrith	65-74	Divorced	M	647
Penrith	65-74	Married	F	3071
Penrith	65-74	Married	M	3699
Penrith	65-74	Separated	F	229
Penrith	65-74	Separated	M	241
Penrith	65-74	Widowed	F	930
Penrith	65-74	Widowed	M	299
Penrith	75-84	Divorced	F	319
Penrith	75-84	Divorced	M	160
Penrith	75-84	Married	F	953
Penrith	75-84	Married	M	1408
Penrith	75-84	Separated	F	42
Penrith	75-84	Separated	M	59
Penrith	75-84	Widowed	F	1096
Penrith	75-84	Widowed	M	287
Penrith	85+	Divorced	F	64
Penrith	85+	Divorced	M	31
Penrith	85+	Married	F	147
Penrith	85+	Married	M	291
Penrith	85+	Separated	F	3
Penrith	85+	Separated	M	12
Penrith	85+	Widowed	F	876
Penrith	85+	Widowed	M	239
Richmond - Windsor	15-19	Married	M	7
Richmond - Windsor	20-24	Divorced	M	5
Richmond - Windsor	20-24	Married	F	97
Richmond - Windsor	20-24	Married	M	79
Richmond - Windsor	20-24	Separated	F	4
Richmond - Windsor	25-34	Divorced	F	69
Richmond - Windsor	25-34	Divorced	M	43
Richmond - Windsor	25-34	Married	F	1117
Richmond - Windsor	25-34	Married	M	898
Richmond - Windsor	25-34	Separated	F	88
Richmond - Windsor	25-34	Separated	M	56
Richmond - Windsor	25-34	Widowed	F	5
Richmond - Windsor	35-44	Divorced	F	277
Richmond - Windsor	35-44	Divorced	M	154
Richmond - Windsor	35-44	Married	F	1257
Richmond - Windsor	35-44	Married	M	1314
Richmond - Windsor	35-44	Separated	F	125
Richmond - Windsor	35-44	Separated	M	104
Richmond - Windsor	35-44	Widowed	F	16
Richmond - Windsor	35-44	Widowed	M	6
Richmond - Windsor	45-54	Divorced	F	499
Richmond - Windsor	45-54	Divorced	M	334
Richmond - Windsor	45-54	Married	F	1442
Richmond - Windsor	45-54	Married	M	1409
Richmond - Windsor	45-54	Separated	F	173
Richmond - Windsor	45-54	Separated	M	152
Richmond - Windsor	45-54	Widowed	F	66
Richmond - Windsor	45-54	Widowed	M	21
Richmond - Windsor	55-64	Divorced	F	489
Richmond - Windsor	55-64	Divorced	M	344
Richmond - Windsor	55-64	Married	F	1155
Richmond - Windsor	55-64	Married	M	1260
Richmond - Windsor	55-64	Separated	F	116
Richmond - Windsor	55-64	Separated	M	122
Richmond - Windsor	55-64	Widowed	F	121
Richmond - Windsor	55-64	Widowed	M	45
Richmond - Windsor	65-74	Divorced	F	300
Richmond - Windsor	65-74	Divorced	M	223
Richmond - Windsor	65-74	Married	F	808
Richmond - Windsor	65-74	Married	M	903
Richmond - Windsor	65-74	Separated	F	63
Richmond - Windsor	65-74	Separated	M	49
Richmond - Windsor	65-74	Widowed	F	274
Richmond - Windsor	65-74	Widowed	M	84
Richmond - Windsor	75-84	Divorced	F	128
Richmond - Windsor	75-84	Divorced	M	65
Richmond - Windsor	75-84	Married	F	334
Richmond - Windsor	75-84	Married	M	479
Richmond - Windsor	75-84	Separated	F	28
Richmond - Windsor	75-84	Separated	M	31
Richmond - Windsor	75-84	Widowed	F	412
Richmond - Windsor	75-84	Widowed	M	94
Richmond - Windsor	85+	Divorced	F	27
Richmond - Windsor	85+	Divorced	M	8
Richmond - Windsor	85+	Married	F	62
Richmond - Windsor	85+	Married	M	104
Richmond - Windsor	85+	Separated	M	3
Richmond - Windsor	85+	Widowed	F	350
Richmond - Windsor	85+	Widowed	M	100
St Marys	15-19	Married	M	3
St Marys	20-24	Divorced	F	3
St Marys	20-24	Divorced	M	3
St Marys	20-24	Married	F	164
St Marys	20-24	Married	M	65
St Marys	20-24	Separated	F	5
St Marys	20-24	Separated	M	4
St Marys	20-24	Widowed	F	3
St Marys	20-24	Widowed	M	4
St Marys	25-34	Divorced	F	139
St Marys	25-34	Divorced	M	84
St Marys	25-34	Married	F	1761
St Marys	25-34	Married	M	1381
St Marys	25-34	Separated	F	160
St Marys	25-34	Separated	M	93
St Marys	25-34	Widowed	F	8
St Marys	25-34	Widowed	M	3
St Marys	35-44	Divorced	F	327
St Marys	35-44	Divorced	M	240
St Marys	35-44	Married	F	2123
St Marys	35-44	Married	M	2040
St Marys	35-44	Separated	F	218
St Marys	35-44	Separated	M	158
St Marys	35-44	Widowed	F	25
St Marys	35-44	Widowed	M	13
St Marys	45-54	Divorced	F	609
St Marys	45-54	Divorced	M	413
St Marys	45-54	Married	F	2078
St Marys	45-54	Married	M	2042
St Marys	45-54	Separated	F	253
St Marys	45-54	Separated	M	211
St Marys	45-54	Widowed	F	106
St Marys	45-54	Widowed	M	28
St Marys	55-64	Divorced	F	655
St Marys	55-64	Divorced	M	498
St Marys	55-64	Married	F	2096
St Marys	55-64	Married	M	2175
St Marys	55-64	Separated	F	193
St Marys	55-64	Separated	M	198
St Marys	55-64	Widowed	F	269
St Marys	55-64	Widowed	M	60
St Marys	65-74	Divorced	F	314
St Marys	65-74	Divorced	M	262
St Marys	65-74	Married	F	1028
St Marys	65-74	Married	M	1355
St Marys	65-74	Separated	F	81
St Marys	65-74	Separated	M	87
St Marys	65-74	Widowed	F	356
St Marys	65-74	Widowed	M	115
St Marys	75-84	Divorced	F	95
St Marys	75-84	Divorced	M	73
St Marys	75-84	Married	F	292
St Marys	75-84	Married	M	464
St Marys	75-84	Separated	F	23
St Marys	75-84	Separated	M	17
St Marys	75-84	Widowed	F	435
St Marys	75-84	Widowed	M	92
St Marys	85+	Divorced	F	19
St Marys	85+	Divorced	M	7
St Marys	85+	Married	F	45
St Marys	85+	Married	M	89
St Marys	85+	Separated	F	4
St Marys	85+	Separated	M	3
St Marys	85+	Widowed	F	287
St Marys	85+	Widowed	M	67
Auburn	15-19	Married	F	37
Auburn	15-19	Married	M	21
Auburn	15-19	Separated	F	4
Auburn	15-19	Widowed	M	3
Auburn	20-24	Divorced	F	17
Auburn	20-24	Divorced	M	8
Auburn	20-24	Married	F	853
Auburn	20-24	Married	M	431
Auburn	20-24	Separated	F	20
Auburn	20-24	Separated	M	18
Auburn	20-24	Widowed	F	3
Auburn	20-24	Widowed	M	3
Auburn	25-34	Divorced	F	274
Auburn	25-34	Divorced	M	230
Auburn	25-34	Married	F	5606
Auburn	25-34	Married	M	5656
Auburn	25-34	Separated	F	231
Auburn	25-34	Separated	M	166
Auburn	25-34	Widowed	F	11
Auburn	25-34	Widowed	M	20
Auburn	35-44	Divorced	F	451
Auburn	35-44	Divorced	M	355
Auburn	35-44	Married	F	3981
Auburn	35-44	Married	M	5003
Auburn	35-44	Separated	F	265
Auburn	35-44	Separated	M	248
Auburn	35-44	Widowed	F	46
Auburn	35-44	Widowed	M	13
Auburn	45-54	Divorced	F	768
Auburn	45-54	Divorced	M	484
Auburn	45-54	Married	F	3378
Auburn	45-54	Married	M	3780
Auburn	45-54	Separated	F	269
Auburn	45-54	Separated	M	228
Auburn	45-54	Widowed	F	129
Auburn	45-54	Widowed	M	33
Auburn	55-64	Divorced	F	742
Auburn	55-64	Divorced	M	576
Auburn	55-64	Married	F	2611
Auburn	55-64	Married	M	3018
Auburn	55-64	Separated	F	183
Auburn	55-64	Separated	M	184
Auburn	55-64	Widowed	F	316
Auburn	55-64	Widowed	M	57
Auburn	65-74	Divorced	F	253
Auburn	65-74	Divorced	M	235
Auburn	65-74	Married	F	1301
Auburn	65-74	Married	M	1708
Auburn	65-74	Separated	F	92
Auburn	65-74	Separated	M	89
Auburn	65-74	Widowed	F	398
Auburn	65-74	Widowed	M	91
Auburn	75-84	Divorced	F	78
Auburn	75-84	Divorced	M	74
Auburn	75-84	Married	F	480
Auburn	75-84	Married	M	780
Auburn	75-84	Separated	F	14
Auburn	75-84	Separated	M	31
Auburn	75-84	Widowed	F	539
Auburn	75-84	Widowed	M	143
Auburn	85+	Divorced	F	22
Auburn	85+	Divorced	M	17
Auburn	85+	Married	F	91
Auburn	85+	Married	M	178
Auburn	85+	Separated	F	5
Auburn	85+	Separated	M	11
Auburn	85+	Widowed	F	492
Auburn	85+	Widowed	M	117
Carlingford	15-19	Married	F	3
Carlingford	15-19	Married	M	6
Carlingford	15-19	Separated	F	3
Carlingford	20-24	Divorced	F	7
Carlingford	20-24	Married	F	91
Carlingford	20-24	Married	M	52
Carlingford	20-24	Separated	F	3
Carlingford	20-24	Separated	M	3
