SA3_NAME16	EduInstitutionType	Sex	students
Stonnington - West	Pre-school	F	312
Stonnington - West	Pre-school	M	306
Stonnington - West	Secondary	F	1035
Stonnington - West	Secondary	M	867
Stonnington - West	Technical or Further Educational Institution	F	506
Stonnington - West	Technical or Further Educational Institution	M	445
Stonnington - West	University or other tertiary	F	3326
Stonnington - West	University or other tertiary	M	2535
Yarra		F	4872
Yarra		M	4434
Yarra	Infants/Primary	F	1890
Yarra	Infants/Primary	M	1921
Yarra	Pre-school	F	464
Yarra	Pre-school	M	446
Yarra	Secondary	F	1359
Yarra	Secondary	M	1233
Yarra	Technical or Further Educational Institution	F	780
Yarra	Technical or Further Educational Institution	M	711
Yarra	University or other tertiary	F	4700
Yarra	University or other tertiary	M	3456
Boroondara		F	5207
Boroondara		M	4613
Boroondara	Infants/Primary	F	6832
Boroondara	Infants/Primary	M	7128
Boroondara	Pre-school	F	1331
Boroondara	Pre-school	M	1440
Boroondara	Secondary	F	6580
Boroondara	Secondary	M	6589
Boroondara	Technical or Further Educational Institution	F	977
Boroondara	Technical or Further Educational Institution	M	1030
Boroondara	University or other tertiary	F	8089
Boroondara	University or other tertiary	M	7673
Manningham - West		F	2801
Manningham - West		M	2299
Manningham - West	Infants/Primary	F	3063
Manningham - West	Infants/Primary	M	3356
Manningham - West	Pre-school	F	648
Manningham - West	Pre-school	M	706
Manningham - West	Secondary	F	2842
Manningham - West	Secondary	M	2994
Manningham - West	Technical or Further Educational Institution	F	635
Manningham - West	Technical or Further Educational Institution	M	669
Manningham - West	University or other tertiary	F	2979
Manningham - West	University or other tertiary	M	2745
Whitehorse - West		F	3243
Whitehorse - West		M	2863
Whitehorse - West	Infants/Primary	F	3668
Whitehorse - West	Infants/Primary	M	3891
Whitehorse - West	Pre-school	F	836
Whitehorse - West	Pre-school	M	880
Whitehorse - West	Secondary	F	3419
Whitehorse - West	Secondary	M	3262
Whitehorse - West	Technical or Further Educational Institution	F	920
Whitehorse - West	Technical or Further Educational Institution	M	1088
Whitehorse - West	University or other tertiary	F	5590
Whitehorse - West	University or other tertiary	M	5336
Bayside		F	3350
Bayside		M	2825
Bayside	Infants/Primary	F	4545
Bayside	Infants/Primary	M	4483
Bayside	Pre-school	F	850
Bayside	Pre-school	M	953
Bayside	Secondary	F	3598
Bayside	Secondary	M	3846
Bayside	Technical or Further Educational Institution	F	449
Bayside	Technical or Further Educational Institution	M	414
Bayside	University or other tertiary	F	2767
Bayside	University or other tertiary	M	2409
Glen Eira		F	4700
Glen Eira		M	4287
Glen Eira	Infants/Primary	F	5974
Glen Eira	Infants/Primary	M	6402
Glen Eira	Pre-school	F	1352
Glen Eira	Pre-school	M	1475
Glen Eira	Secondary	F	4534
Glen Eira	Secondary	M	4686
Glen Eira	Technical or Further Educational Institution	F	1055
Glen Eira	Technical or Further Educational Institution	M	1048
Glen Eira	University or other tertiary	F	6363
Glen Eira	University or other tertiary	M	5415
Kingston		F	4207
Kingston		M	3576
Kingston	Infants/Primary	F	4660
Kingston	Infants/Primary	M	4958
Kingston	Pre-school	F	1016
Kingston	Pre-school	M	1103
Kingston	Secondary	F	3571
Kingston	Secondary	M	3479
Kingston	Technical or Further Educational Institution	F	913
Kingston	Technical or Further Educational Institution	M	1052
Kingston	University or other tertiary	F	2898
Kingston	University or other tertiary	M	2042
Stonnington - East		F	1375
Stonnington - East		M	1170
Stonnington - East	Infants/Primary	F	1675
Stonnington - East	Infants/Primary	M	1704
Stonnington - East	Pre-school	F	327
Stonnington - East	Pre-school	M	387
Stonnington - East	Secondary	F	1346
Stonnington - East	Secondary	M	1378
Stonnington - East	Technical or Further Educational Institution	F	281
Stonnington - East	Technical or Further Educational Institution	M	241
Stonnington - East	University or other tertiary	F	2345
Stonnington - East	University or other tertiary	M	1935
Banyule		F	3934
Banyule		M	3376
Banyule	Infants/Primary	F	4761
Banyule	Infants/Primary	M	5006
Banyule	Pre-school	F	1115
Banyule	Pre-school	M	1097
Banyule	Secondary	F	3591
Banyule	Secondary	M	3813
Banyule	Technical or Further Educational Institution	F	855
Banyule	Technical or Further Educational Institution	M	945
Banyule	University or other tertiary	F	3803
Banyule	University or other tertiary	M	3207
Darebin - North		F	4643
Darebin - North		M	4222
Darebin - North	Infants/Primary	F	2870
Darebin - North	Infants/Primary	M	3141
Darebin - North	Pre-school	F	627
Darebin - North	Pre-school	M	652
Darebin - North	Secondary	F	2109
Darebin - North	Secondary	M	2188
Darebin - North	Technical or Further Educational Institution	F	965
Darebin - North	Technical or Further Educational Institution	M	888
Darebin - North	University or other tertiary	F	4438
Darebin - North	University or other tertiary	M	3989
Nillumbik - Kinglake		F	1844
Nillumbik - Kinglake		M	1742
Nillumbik - Kinglake	Infants/Primary	F	3029
Nillumbik - Kinglake	Infants/Primary	M	3167
Nillumbik - Kinglake	Pre-school	F	574
Nillumbik - Kinglake	Pre-school	M	604
Nillumbik - Kinglake	Secondary	F	2628
Nillumbik - Kinglake	Secondary	M	2762
Nillumbik - Kinglake	Technical or Further Educational Institution	F	439
Nillumbik - Kinglake	Technical or Further Educational Institution	M	664
Nillumbik - Kinglake	University or other tertiary	F	1852
Nillumbik - Kinglake	University or other tertiary	M	1294
Whittlesea - Wallan		F	7961
Whittlesea - Wallan		M	7109
Whittlesea - Wallan	Infants/Primary	F	9230
Whittlesea - Wallan	Infants/Primary	M	9823
Whittlesea - Wallan	Pre-school	F	1894
Whittlesea - Wallan	Pre-school	M	2128
Whittlesea - Wallan	Secondary	F	6553
Whittlesea - Wallan	Secondary	M	6781
Whittlesea - Wallan	Technical or Further Educational Institution	F	2042
Whittlesea - Wallan	Technical or Further Educational Institution	M	1980
Whittlesea - Wallan	University or other tertiary	F	5473
Whittlesea - Wallan	University or other tertiary	M	4370
Keilor		F	2023
Keilor		M	1767
Keilor	Infants/Primary	F	2130
Keilor	Infants/Primary	M	2414
Keilor	Pre-school	F	415
Keilor	Pre-school	M	453
Keilor	Secondary	F	1823
Keilor	Secondary	M	1879
Keilor	Technical or Further Educational Institution	F	269
Keilor	Technical or Further Educational Institution	M	371
Keilor	University or other tertiary	F	1454
Keilor	University or other tertiary	M	1176
Macedon Ranges		F	1151
Macedon Ranges		M	1048
Macedon Ranges	Infants/Primary	F	1415
Macedon Ranges	Infants/Primary	M	1522
Macedon Ranges	Pre-school	F	260
Macedon Ranges	Pre-school	M	303
Macedon Ranges	Secondary	F	1072
Macedon Ranges	Secondary	M	1172
Macedon Ranges	Technical or Further Educational Institution	F	192
Macedon Ranges	Technical or Further Educational Institution	M	211
Macedon Ranges	University or other tertiary	F	589
Macedon Ranges	University or other tertiary	M	319
Moreland - North		F	3308
Moreland - North		M	3272
Moreland - North	Infants/Primary	F	2704
Moreland - North	Infants/Primary	M	2816
Moreland - North	Pre-school	F	569
Moreland - North	Pre-school	M	659
Moreland - North	Secondary	F	1897
Moreland - North	Secondary	M	1987
Moreland - North	Technical or Further Educational Institution	F	599
Moreland - North	Technical or Further Educational Institution	M	732
Moreland - North	University or other tertiary	F	2092
Moreland - North	University or other tertiary	M	2121
Sunbury		F	1357
Sunbury		M	1196
Sunbury	Infants/Primary	F	1621
Sunbury	Infants/Primary	M	1731
Sunbury	Pre-school	F	318
Sunbury	Pre-school	M	329
Sunbury	Secondary	F	1345
Sunbury	Secondary	M	1376
Sunbury	Technical or Further Educational Institution	F	347
Sunbury	Technical or Further Educational Institution	M	372
Sunbury	University or other tertiary	F	906
Sunbury	University or other tertiary	M	558
Tullamarine - Broadmeadows		F	7254
Tullamarine - Broadmeadows		M	6792
Tullamarine - Broadmeadows	Infants/Primary	F	7215
Tullamarine - Broadmeadows	Infants/Primary	M	7614
Tullamarine - Broadmeadows	Pre-school	F	1253
Tullamarine - Broadmeadows	Pre-school	M	1350
Tullamarine - Broadmeadows	Secondary	F	5927
Tullamarine - Broadmeadows	Secondary	M	5780
Tullamarine - Broadmeadows	Technical or Further Educational Institution	F	1769
Tullamarine - Broadmeadows	Technical or Further Educational Institution	M	1765
Tullamarine - Broadmeadows	University or other tertiary	F	3927
Tullamarine - Broadmeadows	University or other tertiary	M	3238
Knox		F	4421
Knox		M	3845
Knox	Infants/Primary	F	5718
Knox	Infants/Primary	M	6261
Knox	Pre-school	F	1177
Knox	Pre-school	M	1248
Knox	Secondary	F	5264
Knox	Secondary	M	5326
Knox	Technical or Further Educational Institution	F	1408
Knox	Technical or Further Educational Institution	M	1447
Knox	University or other tertiary	F	3873
Knox	University or other tertiary	M	3153
Manningham - East		F	686
Manningham - East		M	633
Manningham - East	Infants/Primary	F	1116
Manningham - East	Infants/Primary	M	1222
Manningham - East	Pre-school	F	207
Manningham - East	Pre-school	M	209
Manningham - East	Secondary	F	1130
Manningham - East	Secondary	M	1230
Manningham - East	Technical or Further Educational Institution	F	139
Manningham - East	Technical or Further Educational Institution	M	178
Manningham - East	University or other tertiary	F	802
Manningham - East	University or other tertiary	M	673
Maroondah		F	3516
Maroondah		M	2896
Maroondah	Infants/Primary	F	4369
Maroondah	Infants/Primary	M	4575
Maroondah	Pre-school	F	977
Maroondah	Pre-school	M	1011
Maroondah	Secondary	F	3425
Maroondah	Secondary	M	3677
Maroondah	Technical or Further Educational Institution	F	976
Maroondah	Technical or Further Educational Institution	M	1117
Maroondah	University or other tertiary	F	2688
Maroondah	University or other tertiary	M	2000
Whitehorse - East		F	1772
Whitehorse - East		M	1368
Whitehorse - East	Infants/Primary	F	2497
Whitehorse - East	Infants/Primary	M	2504
Whitehorse - East	Pre-school	F	565
Whitehorse - East	Pre-school	M	615
Whitehorse - East	Secondary	F	1901
Whitehorse - East	Secondary	M	2085
Whitehorse - East	Technical or Further Educational Institution	F	510
Whitehorse - East	Technical or Further Educational Institution	M	492
Whitehorse - East	University or other tertiary	F	1807
Whitehorse - East	University or other tertiary	M	1623
Yarra Ranges		F	5021
Yarra Ranges		M	4439
Yarra Ranges	Infants/Primary	F	6167
Yarra Ranges	Infants/Primary	M	6636
Yarra Ranges	Pre-school	F	1268
Yarra Ranges	Pre-school	M	1432
Yarra Ranges	Secondary	F	5170
Yarra Ranges	Secondary	M	5041
Yarra Ranges	Technical or Further Educational Institution	F	1321
Yarra Ranges	Technical or Further Educational Institution	M	1594
Yarra Ranges	University or other tertiary	F	2934
Yarra Ranges	University or other tertiary	M	1750
Cardinia		F	3582
Cardinia		M	3262
Cardinia	Infants/Primary	F	4569
Cardinia	Infants/Primary	M	4698
Cardinia	Pre-school	F	920
Cardinia	Pre-school	M	1070
Cardinia	Secondary	F	3241
Cardinia	Secondary	M	3314
Cardinia	Technical or Further Educational Institution	F	971
Cardinia	Technical or Further Educational Institution	M	928
Cardinia	University or other tertiary	F	1794
Cardinia	University or other tertiary	M	1016
Casey - North		F	4387
Casey - North		M	3987
Casey - North	Infants/Primary	F	5725
Casey - North	Infants/Primary	M	6043
Casey - North	Pre-school	F	982
Casey - North	Pre-school	M	1076
Casey - North	Secondary	F	4891
Casey - North	Secondary	M	5140
Casey - North	Technical or Further Educational Institution	F	1333
Casey - North	Technical or Further Educational Institution	M	1361
Casey - North	University or other tertiary	F	3183
Casey - North	University or other tertiary	M	2428
Casey - South		F	6696
Casey - South		M	6054
Casey - South	Infants/Primary	F	8449
Casey - South	Infants/Primary	M	8923
Casey - South	Pre-school	F	1505
Casey - South	Pre-school	M	1628
Casey - South	Secondary	F	6093
Casey - South	Secondary	M	6126
Casey - South	Technical or Further Educational Institution	F	1984
Casey - South	Technical or Further Educational Institution	M	1698
Casey - South	University or other tertiary	F	3309
Casey - South	University or other tertiary	M	2529
Dandenong		F	7913
Dandenong		M	7861
Dandenong	Infants/Primary	F	6345
Dandenong	Infants/Primary	M	6735
Dandenong	Pre-school	F	1215
Dandenong	Pre-school	M	1280
Dandenong	Secondary	F	5487
Dandenong	Secondary	M	5750
Dandenong	Technical or Further Educational Institution	F	2087
Dandenong	Technical or Further Educational Institution	M	2303
Dandenong	University or other tertiary	F	5045
Dandenong	University or other tertiary	M	5113
Monash		F	5524
Monash		M	5083
Monash	Infants/Primary	F	6089
Monash	Infants/Primary	M	6398
Monash	Pre-school	F	1251
Monash	Pre-school	M	1362
Monash	Secondary	F	5180
Monash	Secondary	M	5565
Monash	Technical or Further Educational Institution	F	1572
Monash	Technical or Further Educational Institution	M	1670
Monash	University or other tertiary	F	10378
Monash	University or other tertiary	M	10189
Brimbank		F	8901
Brimbank		M	8394
Brimbank	Infants/Primary	F	6685
Brimbank	Infants/Primary	M	7001
Brimbank	Pre-school	F	1184
Brimbank	Pre-school	M	1280
Brimbank	Secondary	F	6086
Brimbank	Secondary	M	5860
Brimbank	Technical or Further Educational Institution	F	1807
Brimbank	Technical or Further Educational Institution	M	1833
Brimbank	University or other tertiary	F	5100
Brimbank	University or other tertiary	M	4776
Hobsons Bay		F	3127
Hobsons Bay		M	2788
Hobsons Bay	Infants/Primary	F	3300
Hobsons Bay	Infants/Primary	M	3385
Hobsons Bay	Pre-school	F	708
Hobsons Bay	Pre-school	M	759
Hobsons Bay	Secondary	F	2320
Hobsons Bay	Secondary	M	2374
Hobsons Bay	Technical or Further Educational Institution	F	552
Hobsons Bay	Technical or Further Educational Institution	M	574
Hobsons Bay	University or other tertiary	F	2275
Hobsons Bay	University or other tertiary	M	1659
Maribyrnong		F	3915
Maribyrnong		M	3681
Maribyrnong	Infants/Primary	F	2503
Maribyrnong	Infants/Primary	M	2552
Maribyrnong	Pre-school	F	579
Maribyrnong	Pre-school	M	655
Maribyrnong	Secondary	F	1714
Maribyrnong	Secondary	M	1759
Maribyrnong	Technical or Further Educational Institution	F	863
Maribyrnong	Technical or Further Educational Institution	M	897
Maribyrnong	University or other tertiary	F	3650
Maribyrnong	University or other tertiary	M	3799
Melton - Bacchus Marsh		F	6558
Melton - Bacchus Marsh		M	6338
Melton - Bacchus Marsh	Infants/Primary	F	8085
Melton - Bacchus Marsh	Infants/Primary	M	8184
Melton - Bacchus Marsh	Pre-school	F	1488
Melton - Bacchus Marsh	Pre-school	M	1522
Melton - Bacchus Marsh	Secondary	F	5481
Melton - Bacchus Marsh	Secondary	M	5577
Melton - Bacchus Marsh	Technical or Further Educational Institution	F	1153
Melton - Bacchus Marsh	Technical or Further Educational Institution	M	1171
Melton - Bacchus Marsh	University or other tertiary	F	3177
Melton - Bacchus Marsh	University or other tertiary	M	2141
Wyndham		F	8782
Wyndham		M	8972
Wyndham	Infants/Primary	F	10696
Wyndham	Infants/Primary	M	11525
Wyndham	Pre-school	F	2199
Wyndham	Pre-school	M	2301
Wyndham	Secondary	F	7047
Wyndham	Secondary	M	7034
Wyndham	Technical or Further Educational Institution	F	2075
Wyndham	Technical or Further Educational Institution	M	1840
Wyndham	University or other tertiary	F	5180
Wyndham	University or other tertiary	M	4421
Frankston		F	5523
Frankston		M	4953
Frankston	Infants/Primary	F	5248
Frankston	Infants/Primary	M	5471
Frankston	Pre-school	F	1097
Frankston	Pre-school	M	1285
Frankston	Secondary	F	3959
Frankston	Secondary	M	4003
Frankston	Technical or Further Educational Institution	F	1449
Frankston	Technical or Further Educational Institution	M	1284
Frankston	University or other tertiary	F	2677
Frankston	University or other tertiary	M	1516
Mornington Peninsula		F	6087
Mornington Peninsula		M	5274
Mornington Peninsula	Infants/Primary	F	6237
Mornington Peninsula	Infants/Primary	M	6459
Mornington Peninsula	Pre-school	F	1181
Mornington Peninsula	Pre-school	M	1253
Mornington Peninsula	Secondary	F	4681
Mornington Peninsula	Secondary	M	4851
Mornington Peninsula	Technical or Further Educational Institution	F	1211
Mornington Peninsula	Technical or Further Educational Institution	M	1227
Mornington Peninsula	University or other tertiary	F	2326
Mornington Peninsula	University or other tertiary	M	1366
Grampians		F	2552
Grampians		M	3026
Grampians	Infants/Primary	F	2139
Grampians	Infants/Primary	M	2251
Grampians	Pre-school	F	366
Grampians	Pre-school	M	398
Grampians	Secondary	F	1789
Grampians	Secondary	M	1790
Grampians	Technical or Further Educational Institution	F	268
Grampians	Technical or Further Educational Institution	M	262
Grampians	University or other tertiary	F	603
Grampians	University or other tertiary	M	247
Mildura		F	2795
Mildura		M	2727
Mildura	Infants/Primary	F	2092
Mildura	Infants/Primary	M	2257
Mildura	Pre-school	F	435
Mildura	Pre-school	M	516
Mildura	Secondary	F	1757
Mildura	Secondary	M	1725
Mildura	Technical or Further Educational Institution	F	537
Mildura	Technical or Further Educational Institution	M	469
Mildura	University or other tertiary	F	675
Mildura	University or other tertiary	M	276
Murray River - Swan Hill		F	2207
Murray River - Swan Hill		M	2252
Murray River - Swan Hill	Infants/Primary	F	1373
Murray River - Swan Hill	Infants/Primary	M	1463
Murray River - Swan Hill	Pre-school	F	260
Murray River - Swan Hill	Pre-school	M	270
Murray River - Swan Hill	Secondary	F	1188
Murray River - Swan Hill	Secondary	M	1217
Murray River - Swan Hill	Technical or Further Educational Institution	F	275
Murray River - Swan Hill	Technical or Further Educational Institution	M	240
Murray River - Swan Hill	University or other tertiary	F	327
Murray River - Swan Hill	University or other tertiary	M	124
Campaspe		F	1846
Campaspe		M	1657
Campaspe	Infants/Primary	F	1414
Campaspe	Infants/Primary	M	1530
Campaspe	Pre-school	F	250
Campaspe	Pre-school	M	260
Campaspe	Secondary	F	1153
Campaspe	Secondary	M	1248
Campaspe	Technical or Further Educational Institution	F	290
Campaspe	Technical or Further Educational Institution	M	237
Campaspe	University or other tertiary	F	340
Campaspe	University or other tertiary	M	128
Moira		F	1462
Moira		M	1447
Moira	Infants/Primary	F	1127
Moira	Infants/Primary	M	1133
Moira	Pre-school	F	195
Moira	Pre-school	M	234
Moira	Secondary	F	833
Moira	Secondary	M	904
Moira	Technical or Further Educational Institution	F	299
Moira	Technical or Further Educational Institution	M	202
Moira	University or other tertiary	F	248
Moira	University or other tertiary	M	83
Shepparton		F	3316
Shepparton		M	3371
Shepparton	Infants/Primary	F	2593
Shepparton	Infants/Primary	M	2847
Shepparton	Pre-school	F	456
Shepparton	Pre-school	M	497
Shepparton	Secondary	F	2163
Shepparton	Secondary	M	2226
Shepparton	Technical or Further Educational Institution	F	706
Shepparton	Technical or Further Educational Institution	M	513
Shepparton	University or other tertiary	F	808
Shepparton	University or other tertiary	M	395
Glenelg - Southern Grampians		F	1660
Glenelg - Southern Grampians		M	1592
Glenelg - Southern Grampians	Infants/Primary	F	1223
Glenelg - Southern Grampians	Infants/Primary	M	1401
Glenelg - Southern Grampians	Pre-school	F	240
Glenelg - Southern Grampians	Pre-school	M	248
Glenelg - Southern Grampians	Secondary	F	1152
Glenelg - Southern Grampians	Secondary	M	1153
Glenelg - Southern Grampians	Technical or Further Educational Institution	F	280
Glenelg - Southern Grampians	Technical or Further Educational Institution	M	203
Glenelg - Southern Grampians	University or other tertiary	F	307
Glenelg - Southern Grampians	University or other tertiary	M	135
Colac - Corangamite		F	1714
Colac - Corangamite		M	1713
Colac - Corangamite	Infants/Primary	F	1390
Colac - Corangamite	Infants/Primary	M	1582
Colac - Corangamite	Pre-school	F	276
Colac - Corangamite	Pre-school	M	301
Colac - Corangamite	Secondary	F	1104
Colac - Corangamite	Secondary	M	1196
Colac - Corangamite	Technical or Further Educational Institution	F	272
Colac - Corangamite	Technical or Further Educational Institution	M	208
Colac - Corangamite	University or other tertiary	F	338
Colac - Corangamite	University or other tertiary	M	145
Warrnambool		F	2311
Warrnambool		M	2110
Warrnambool	Infants/Primary	F	2105
Warrnambool	Infants/Primary	M	2165
Warrnambool	Pre-school	F	322
Warrnambool	Pre-school	M	396
Warrnambool	Secondary	F	1690
Warrnambool	Secondary	M	1623
Warrnambool	Technical or Further Educational Institution	F	552
Warrnambool	Technical or Further Educational Institution	M	382
Warrnambool	University or other tertiary	F	752
Warrnambool	University or other tertiary	M	386
Migratory - Offshore - Shipping (Vic.)		M	3
No usual address (Vic.)		F	790
No usual address (Vic.)		M	1364
No usual address (Vic.)	Infants/Primary	F	100
No usual address (Vic.)	Infants/Primary	M	79
No usual address (Vic.)	Pre-school	F	25
No usual address (Vic.)	Pre-school	M	27
No usual address (Vic.)	Secondary	F	64
No usual address (Vic.)	Secondary	M	74
No usual address (Vic.)	Technical or Further Educational Institution	F	81
No usual address (Vic.)	Technical or Further Educational Institution	M	47
No usual address (Vic.)	University or other tertiary	F	214
No usual address (Vic.)	University or other tertiary	M	142
Capalaba		F	1895
Capalaba		M	1711
Capalaba	Infants/Primary	F	3108
Capalaba	Infants/Primary	M	3276
Capalaba	Pre-school	F	413
Capalaba	Pre-school	M	468
Capalaba	Secondary	F	2456
Capalaba	Secondary	M	2675
Capalaba	Technical or Further Educational Institution	F	663
Capalaba	Technical or Further Educational Institution	M	509
Capalaba	University or other tertiary	F	1632
Capalaba	University or other tertiary	M	1119
Cleveland - Stradbroke		F	2654
Cleveland - Stradbroke		M	2425
Cleveland - Stradbroke	Infants/Primary	F	3506
Cleveland - Stradbroke	Infants/Primary	M	3634
Cleveland - Stradbroke	Pre-school	F	430
Cleveland - Stradbroke	Pre-school	M	453
Cleveland - Stradbroke	Secondary	F	2850
Cleveland - Stradbroke	Secondary	M	3036
Cleveland - Stradbroke	Technical or Further Educational Institution	F	723
Cleveland - Stradbroke	Technical or Further Educational Institution	M	558
Cleveland - Stradbroke	University or other tertiary	F	1607
Cleveland - Stradbroke	University or other tertiary	M	1013
Wynnum - Manly		F	2124
Wynnum - Manly		M	2025
Wynnum - Manly	Infants/Primary	F	3202
Wynnum - Manly	Infants/Primary	M	3281
Wynnum - Manly	Pre-school	F	447
Wynnum - Manly	Pre-school	M	561
Wynnum - Manly	Secondary	F	2131
Wynnum - Manly	Secondary	M	2267
Wynnum - Manly	Technical or Further Educational Institution	F	577
Wynnum - Manly	Technical or Further Educational Institution	M	429
Wynnum - Manly	University or other tertiary	F	1653
Wynnum - Manly	University or other tertiary	M	1122
Bald Hills - Everton Park		F	1021
Bald Hills - Everton Park		M	923
Bald Hills - Everton Park	Infants/Primary	F	1634
Bald Hills - Everton Park	Infants/Primary	M	1701
Bald Hills - Everton Park	Pre-school	F	267
Bald Hills - Everton Park	Pre-school	M	273
Bald Hills - Everton Park	Secondary	F	1386
Bald Hills - Everton Park	Secondary	M	1309
Bald Hills - Everton Park	Technical or Further Educational Institution	F	319
Bald Hills - Everton Park	Technical or Further Educational Institution	M	279
Bald Hills - Everton Park	University or other tertiary	F	1307
Bald Hills - Everton Park	University or other tertiary	M	956
Chermside		F	2456
Chermside		M	2106
Chermside	Infants/Primary	F	2631
Chermside	Infants/Primary	M	2736
Chermside	Pre-school	F	394
Chermside	Pre-school	M	414
Chermside	Secondary	F	1868
Chermside	Secondary	M	1981
Chermside	Technical or Further Educational Institution	F	685
Chermside	Technical or Further Educational Institution	M	521
Chermside	University or other tertiary	F	2362
Chermside	University or other tertiary	M	1589
Nundah		F	1509
Nundah		M	1309
Nundah	Infants/Primary	F	1251
Nundah	Infants/Primary	M	1332
Nundah	Pre-school	F	197
Nundah	Pre-school	M	233
Nundah	Secondary	F	883
Nundah	Secondary	M	1040
Nundah	Technical or Further Educational Institution	F	399
Nundah	Technical or Further Educational Institution	M	306
Nundah	University or other tertiary	F	1225
Nundah	University or other tertiary	M	988
Sandgate		F	1926
Sandgate		M	1712
Sandgate	Infants/Primary	F	2301
Sandgate	Infants/Primary	M	2381
Sandgate	Pre-school	F	345
Sandgate	Pre-school	M	399
Sandgate	Secondary	F	1613
Sandgate	Secondary	M	1714
Sandgate	Technical or Further Educational Institution	F	580
Sandgate	Technical or Further Educational Institution	M	442
Sandgate	University or other tertiary	F	1574
Sandgate	University or other tertiary	M	1106
Carindale		F	1467
Carindale		M	1350
Carindale	Infants/Primary	F	1958
Carindale	Infants/Primary	M	2107
Carindale	Pre-school	F	344
Carindale	Pre-school	M	317
Carindale	Secondary	F	1539
Carindale	Secondary	M	1640
Carindale	Technical or Further Educational Institution	F	427
Carindale	Technical or Further Educational Institution	M	313
Carindale	University or other tertiary	F	1865
Carindale	University or other tertiary	M	1500
Holland Park - Yeronga		F	2659
Holland Park - Yeronga		M	2676
Holland Park - Yeronga	Infants/Primary	F	2110
Holland Park - Yeronga	Infants/Primary	M	2297
Holland Park - Yeronga	Pre-school	F	392
Holland Park - Yeronga	Pre-school	M	364
Holland Park - Yeronga	Secondary	F	1648
Holland Park - Yeronga	Secondary	M	1755
Holland Park - Yeronga	Technical or Further Educational Institution	F	752
Holland Park - Yeronga	Technical or Further Educational Institution	M	584
Holland Park - Yeronga	University or other tertiary	F	4294
Holland Park - Yeronga	University or other tertiary	M	3789
Mt Gravatt		F	2257
Mt Gravatt		M	2059
Mt Gravatt	Infants/Primary	F	2730
Mt Gravatt	Infants/Primary	M	2776
Mt Gravatt	Pre-school	F	416
Mt Gravatt	Pre-school	M	392
Mt Gravatt	Secondary	F	2275
Mt Gravatt	Secondary	M	2319
Mt Gravatt	Technical or Further Educational Institution	F	814
Mt Gravatt	Technical or Further Educational Institution	M	703
Mt Gravatt	University or other tertiary	F	3614
Mt Gravatt	University or other tertiary	M	2996
Nathan		F	1342
Nathan		M	1310
Nathan	Infants/Primary	F	1473
Nathan	Infants/Primary	M	1547
Nathan	Pre-school	F	250
Nathan	Pre-school	M	282
Nathan	Secondary	F	979
Nathan	Secondary	M	1036
Nathan	Technical or Further Educational Institution	F	388
Nathan	Technical or Further Educational Institution	M	352
Nathan	University or other tertiary	F	2047
Nathan	University or other tertiary	M	2005
Rocklea - Acacia Ridge		F	1813
Rocklea - Acacia Ridge		M	1871
Rocklea - Acacia Ridge	Infants/Primary	F	2536
Rocklea - Acacia Ridge	Infants/Primary	M	2671
Rocklea - Acacia Ridge	Pre-school	F	398
Rocklea - Acacia Ridge	Pre-school	M	475
Rocklea - Acacia Ridge	Secondary	F	1875
Rocklea - Acacia Ridge	Secondary	M	1920
Rocklea - Acacia Ridge	Technical or Further Educational Institution	F	751
Rocklea - Acacia Ridge	Technical or Further Educational Institution	M	506
Rocklea - Acacia Ridge	University or other tertiary	F	1984
Rocklea - Acacia Ridge	University or other tertiary	M	1787
Sunnybank		F	1750
Sunnybank		M	1630
Sunnybank	Infants/Primary	F	1857
Sunnybank	Infants/Primary	M	1831
Sunnybank	Pre-school	F	303
Sunnybank	Pre-school	M	297
Sunnybank	Secondary	F	1422
Sunnybank	Secondary	M	1402
Sunnybank	Technical or Further Educational Institution	F	657
Sunnybank	Technical or Further Educational Institution	M	626
Sunnybank	University or other tertiary	F	2244
Sunnybank	University or other tertiary	M	2332
Centenary		F	567
Centenary		M	573
Centenary	Infants/Primary	F	1461
Centenary	Infants/Primary	M	1578
Centenary	Pre-school	F	216
Centenary	Pre-school	M	259
Centenary	Secondary	F	1156
Centenary	Secondary	M	1197
Centenary	Technical or Further Educational Institution	F	243
Centenary	Technical or Further Educational Institution	M	182
Centenary	University or other tertiary	F	1132
Centenary	University or other tertiary	M	919
Kenmore - Brookfield - Moggill		F	1142
Kenmore - Brookfield - Moggill		M	1005
Kenmore - Brookfield - Moggill	Infants/Primary	F	2252
Kenmore - Brookfield - Moggill	Infants/Primary	M	2443
Kenmore - Brookfield - Moggill	Pre-school	F	316
Kenmore - Brookfield - Moggill	Pre-school	M	373
Kenmore - Brookfield - Moggill	Secondary	F	1812
Kenmore - Brookfield - Moggill	Secondary	M	2095
Kenmore - Brookfield - Moggill	Technical or Further Educational Institution	F	278
Kenmore - Brookfield - Moggill	Technical or Further Educational Institution	M	218
Kenmore - Brookfield - Moggill	University or other tertiary	F	1915
Kenmore - Brookfield - Moggill	University or other tertiary	M	1653
Sherwood - Indooroopilly		F	1641
Sherwood - Indooroopilly		M	1504
Sherwood - Indooroopilly	Infants/Primary	F	1649
Sherwood - Indooroopilly	Infants/Primary	M	1801
Sherwood - Indooroopilly	Pre-school	F	285
Sherwood - Indooroopilly	Pre-school	M	304
