SA3_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Casey - South	10-12	0	Mother only	130
Casey - South	10-12	0	Neither	348
Casey - South	10-12	1		45
Casey - South	10-12	1	Both	2006
Casey - South	10-12	1	Father only	312
Casey - South	10-12	1	Mother only	363
Casey - South	10-12	1	Neither	3065
Casey - South	13-14	0		32
Casey - South	13-14	0	Both	451
Casey - South	13-14	0	Father only	58
Casey - South	13-14	0	Mother only	83
Casey - South	13-14	0	Neither	274
Casey - South	13-14	1		16
Casey - South	13-14	1	Both	1233
Casey - South	13-14	1	Father only	169
Casey - South	13-14	1	Mother only	241
Casey - South	13-14	1	Neither	1771
Casey - South	15-17	0		29
Casey - South	15-17	0	Both	591
Casey - South	15-17	0	Father only	84
Casey - South	15-17	0	Mother only	135
Casey - South	15-17	0	Neither	405
Casey - South	15-17	1		13
Casey - South	15-17	1	Both	1558
Casey - South	15-17	1	Father only	249
Casey - South	15-17	1	Mother only	322
Casey - South	15-17	1	Neither	2470
Casey - South	18-20	0		5
Casey - South	18-20	0	Both	194
Casey - South	18-20	0	Father only	38
Casey - South	18-20	0	Mother only	37
Casey - South	18-20	0	Neither	248
Casey - South	18-20	1		7
Casey - South	18-20	1	Both	558
Casey - South	18-20	1	Father only	96
Casey - South	18-20	1	Mother only	144
Casey - South	18-20	1	Neither	1544
Casey - South	21-24	0		5
Casey - South	21-24	0	Both	62
Casey - South	21-24	0	Father only	19
Casey - South	21-24	0	Mother only	19
Casey - South	21-24	0	Neither	144
Casey - South	21-24	1		4
Casey - South	21-24	1	Both	212
Casey - South	21-24	1	Father only	45
Casey - South	21-24	1	Mother only	51
Casey - South	21-24	1	Neither	770
Dandenong	0-4	0		97
Dandenong	0-4	0	Both	280
Dandenong	0-4	0	Father only	121
Dandenong	0-4	0	Mother only	157
Dandenong	0-4	0	Neither	821
Dandenong	0-4	1		63
Dandenong	0-4	1	Both	1424
Dandenong	0-4	1	Father only	725
Dandenong	0-4	1	Mother only	553
Dandenong	0-4	1	Neither	7455
Dandenong	5-9	0		80
Dandenong	5-9	0	Both	392
Dandenong	5-9	0	Father only	112
Dandenong	5-9	0	Mother only	151
Dandenong	5-9	0	Neither	1061
Dandenong	5-9	1		57
Dandenong	5-9	1	Both	1260
Dandenong	5-9	1	Father only	494
Dandenong	5-9	1	Mother only	517
Dandenong	5-9	1	Neither	6060
Dandenong	10-12	0		42
Dandenong	10-12	0	Both	297
Dandenong	10-12	0	Father only	70
Dandenong	10-12	0	Mother only	83
Dandenong	10-12	0	Neither	789
Dandenong	10-12	1		31
Dandenong	10-12	1	Both	691
Dandenong	10-12	1	Father only	225
Dandenong	10-12	1	Mother only	234
Dandenong	10-12	1	Neither	3160
Dandenong	13-14	0		27
Dandenong	13-14	0	Both	201
Dandenong	13-14	0	Father only	62
Dandenong	13-14	0	Mother only	74
Dandenong	13-14	0	Neither	568
Dandenong	13-14	1		23
Dandenong	13-14	1	Both	430
Dandenong	13-14	1	Father only	130
Dandenong	13-14	1	Mother only	146
Dandenong	13-14	1	Neither	2007
Dandenong	15-17	0		42
Dandenong	15-17	0	Both	231
Dandenong	15-17	0	Father only	57
Dandenong	15-17	0	Mother only	90
Dandenong	15-17	0	Neither	859
Dandenong	15-17	1		9
Dandenong	15-17	1	Both	543
Dandenong	15-17	1	Father only	170
Dandenong	15-17	1	Mother only	188
Dandenong	15-17	1	Neither	2955
Dandenong	18-20	0		13
Dandenong	18-20	0	Both	102
Dandenong	18-20	0	Father only	40
Dandenong	18-20	0	Mother only	49
Dandenong	18-20	0	Neither	656
Dandenong	18-20	1		13
Dandenong	18-20	1	Both	276
Dandenong	18-20	1	Father only	99
Dandenong	18-20	1	Mother only	96
Dandenong	18-20	1	Neither	2192
Dandenong	21-24	0		5
Dandenong	21-24	0	Both	46
Dandenong	21-24	0	Father only	21
Dandenong	21-24	0	Mother only	18
Dandenong	21-24	0	Neither	385
Dandenong	21-24	1		3
Dandenong	21-24	1	Both	126
Dandenong	21-24	1	Father only	31
Dandenong	21-24	1	Mother only	54
Dandenong	21-24	1	Neither	1246
Monash	0-4	0		22
Monash	0-4	0	Both	187
Monash	0-4	0	Father only	36
Monash	0-4	0	Mother only	70
Monash	0-4	0	Neither	285
Monash	0-4	1		25
Monash	0-4	1	Both	1978
Monash	0-4	1	Father only	679
Monash	0-4	1	Mother only	525
Monash	0-4	1	Neither	4487
Monash	5-9	0		23
Monash	5-9	0	Both	332
Monash	5-9	0	Father only	80
Monash	5-9	0	Mother only	114
Monash	5-9	0	Neither	473
Monash	5-9	1		13
Monash	5-9	1	Both	2469
Monash	5-9	1	Father only	642
Monash	5-9	1	Mother only	525
Monash	5-9	1	Neither	4362
Monash	10-12	0		12
Monash	10-12	0	Both	304
Monash	10-12	0	Father only	78
Monash	10-12	0	Mother only	68
Monash	10-12	0	Neither	334
Monash	10-12	1		6
Monash	10-12	1	Both	1544
Monash	10-12	1	Father only	339
Monash	10-12	1	Mother only	316
Monash	10-12	1	Neither	2362
Monash	13-14	0		11
Monash	13-14	0	Both	206
Monash	13-14	0	Father only	62
Monash	13-14	0	Mother only	61
Monash	13-14	0	Neither	279
Monash	13-14	1		12
Monash	13-14	1	Both	994
Monash	13-14	1	Father only	196
Monash	13-14	1	Mother only	182
Monash	13-14	1	Neither	1513
Monash	15-17	0		18
Monash	15-17	0	Both	302
Monash	15-17	0	Father only	69
Monash	15-17	0	Mother only	70
Monash	15-17	0	Neither	535
Monash	15-17	1		9
Monash	15-17	1	Both	1277
Monash	15-17	1	Father only	268
Monash	15-17	1	Mother only	259
Monash	15-17	1	Neither	2213
Monash	18-20	0		5
Monash	18-20	0	Both	177
Monash	18-20	0	Father only	60
Monash	18-20	0	Mother only	73
Monash	18-20	0	Neither	477
Monash	18-20	1		7
Monash	18-20	1	Both	761
Monash	18-20	1	Father only	196
Monash	18-20	1	Mother only	186
Monash	18-20	1	Neither	1865
Monash	21-24	0		3
Monash	21-24	0	Both	100
Monash	21-24	0	Father only	30
Monash	21-24	0	Mother only	36
Monash	21-24	0	Neither	292
Monash	21-24	1		4
Monash	21-24	1	Both	393
Monash	21-24	1	Father only	90
Monash	21-24	1	Mother only	109
Monash	21-24	1	Neither	1072
Brimbank	0-4	0		139
Brimbank	0-4	0	Both	477
Brimbank	0-4	0	Father only	172
Brimbank	0-4	0	Mother only	193
Brimbank	0-4	0	Neither	974
Brimbank	0-4	1		105
Brimbank	0-4	1	Both	2212
Brimbank	0-4	1	Father only	722
Brimbank	0-4	1	Mother only	723
Brimbank	0-4	1	Neither	5922
Brimbank	5-9	0		140
Brimbank	5-9	0	Both	661
Brimbank	5-9	0	Father only	160
Brimbank	5-9	0	Mother only	194
Brimbank	5-9	0	Neither	1352
Brimbank	5-9	1		96
Brimbank	5-9	1	Both	1878
Brimbank	5-9	1	Father only	557
Brimbank	5-9	1	Mother only	583
Brimbank	5-9	1	Neither	4959
Brimbank	10-12	0		84
Brimbank	10-12	0	Both	413
Brimbank	10-12	0	Father only	97
Brimbank	10-12	0	Mother only	100
Brimbank	10-12	0	Neither	864
Brimbank	10-12	1		52
Brimbank	10-12	1	Both	1038
Brimbank	10-12	1	Father only	263
Brimbank	10-12	1	Mother only	370
Brimbank	10-12	1	Neither	2713
Brimbank	13-14	0		61
Brimbank	13-14	0	Both	268
Brimbank	13-14	0	Father only	51
Brimbank	13-14	0	Mother only	82
Brimbank	13-14	0	Neither	673
Brimbank	13-14	1		22
Brimbank	13-14	1	Both	726
Brimbank	13-14	1	Father only	167
Brimbank	13-14	1	Mother only	212
Brimbank	13-14	1	Neither	1775
Brimbank	15-17	0		60
Brimbank	15-17	0	Both	371
Brimbank	15-17	0	Father only	81
Brimbank	15-17	0	Mother only	105
Brimbank	15-17	0	Neither	1006
Brimbank	15-17	1		20
Brimbank	15-17	1	Both	965
Brimbank	15-17	1	Father only	229
Brimbank	15-17	1	Mother only	287
Brimbank	15-17	1	Neither	2577
Brimbank	18-20	0		31
Brimbank	18-20	0	Both	145
Brimbank	18-20	0	Father only	44
Brimbank	18-20	0	Mother only	57
Brimbank	18-20	0	Neither	647
Brimbank	18-20	1		10
Brimbank	18-20	1	Both	516
Brimbank	18-20	1	Father only	142
Brimbank	18-20	1	Mother only	178
Brimbank	18-20	1	Neither	1936
Brimbank	21-24	0		14
Brimbank	21-24	0	Both	78
Brimbank	21-24	0	Father only	19
Brimbank	21-24	0	Mother only	29
Brimbank	21-24	0	Neither	406
Brimbank	21-24	1		3
Brimbank	21-24	1	Both	217
Brimbank	21-24	1	Father only	84
Brimbank	21-24	1	Mother only	106
Brimbank	21-24	1	Neither	1133
Hobsons Bay	0-4	0		28
Hobsons Bay	0-4	0	Both	228
Hobsons Bay	0-4	0	Father only	44
Hobsons Bay	0-4	0	Mother only	82
Hobsons Bay	0-4	0	Neither	95
Hobsons Bay	0-4	1		32
Hobsons Bay	0-4	1	Both	2350
Hobsons Bay	0-4	1	Father only	588
Hobsons Bay	0-4	1	Mother only	609
Hobsons Bay	0-4	1	Neither	1299
Hobsons Bay	5-9	0		23
Hobsons Bay	5-9	0	Both	404
Hobsons Bay	5-9	0	Father only	77
Hobsons Bay	5-9	0	Mother only	108
Hobsons Bay	5-9	0	Neither	154
Hobsons Bay	5-9	1		21
Hobsons Bay	5-9	1	Both	2233
Hobsons Bay	5-9	1	Father only	453
Hobsons Bay	5-9	1	Mother only	615
Hobsons Bay	5-9	1	Neither	1033
Hobsons Bay	10-12	0		15
Hobsons Bay	10-12	0	Both	237
Hobsons Bay	10-12	0	Father only	36
Hobsons Bay	10-12	0	Mother only	80
Hobsons Bay	10-12	0	Neither	97
Hobsons Bay	10-12	1		4
Hobsons Bay	10-12	1	Both	1131
Hobsons Bay	10-12	1	Father only	207
Hobsons Bay	10-12	1	Mother only	289
Hobsons Bay	10-12	1	Neither	454
Hobsons Bay	13-14	0		4
Hobsons Bay	13-14	0	Both	183
Hobsons Bay	13-14	0	Father only	35
Hobsons Bay	13-14	0	Mother only	56
Hobsons Bay	13-14	0	Neither	75
Hobsons Bay	13-14	1		5
Hobsons Bay	13-14	1	Both	704
Hobsons Bay	13-14	1	Father only	144
Hobsons Bay	13-14	1	Mother only	153
Hobsons Bay	13-14	1	Neither	249
Hobsons Bay	15-17	0		10
Hobsons Bay	15-17	0	Both	297
Hobsons Bay	15-17	0	Father only	46
Hobsons Bay	15-17	0	Mother only	78
Hobsons Bay	15-17	0	Neither	108
Hobsons Bay	15-17	1		4
Hobsons Bay	15-17	1	Both	933
Hobsons Bay	15-17	1	Father only	167
Hobsons Bay	15-17	1	Mother only	217
Hobsons Bay	15-17	1	Neither	436
Hobsons Bay	18-20	0	Both	134
Hobsons Bay	18-20	0	Father only	28
Hobsons Bay	18-20	0	Mother only	38
Hobsons Bay	18-20	0	Neither	69
Hobsons Bay	18-20	1	Both	531
Hobsons Bay	18-20	1	Father only	104
Hobsons Bay	18-20	1	Mother only	129
Hobsons Bay	18-20	1	Neither	304
Hobsons Bay	21-24	0	Both	75
Hobsons Bay	21-24	0	Father only	12
Hobsons Bay	21-24	0	Mother only	20
Hobsons Bay	21-24	0	Neither	47
Hobsons Bay	21-24	1	Both	305
Hobsons Bay	21-24	1	Father only	55
Hobsons Bay	21-24	1	Mother only	65
Hobsons Bay	21-24	1	Neither	156
Maribyrnong	0-4	0		20
Maribyrnong	0-4	0	Both	132
Maribyrnong	0-4	0	Father only	36
Maribyrnong	0-4	0	Mother only	69
Maribyrnong	0-4	0	Neither	213
Maribyrnong	0-4	1		25
Maribyrnong	0-4	1	Both	1901
Maribyrnong	0-4	1	Father only	518
Maribyrnong	0-4	1	Mother only	547
Maribyrnong	0-4	1	Neither	1773
Maribyrnong	5-9	0		25
Maribyrnong	5-9	0	Both	202
Maribyrnong	5-9	0	Father only	53
Maribyrnong	5-9	0	Mother only	95
Maribyrnong	5-9	0	Neither	300
Maribyrnong	5-9	1		15
Maribyrnong	5-9	1	Both	1383
Maribyrnong	5-9	1	Father only	336
Maribyrnong	5-9	1	Mother only	367
Maribyrnong	5-9	1	Neither	1240
Maribyrnong	10-12	0		9
Maribyrnong	10-12	0	Both	141
Maribyrnong	10-12	0	Father only	30
Maribyrnong	10-12	0	Mother only	45
Maribyrnong	10-12	0	Neither	208
Maribyrnong	10-12	1		13
Maribyrnong	10-12	1	Both	573
Maribyrnong	10-12	1	Father only	152
Maribyrnong	10-12	1	Mother only	153
Maribyrnong	10-12	1	Neither	580
Maribyrnong	13-14	0		5
Maribyrnong	13-14	0	Both	92
Maribyrnong	13-14	0	Father only	24
Maribyrnong	13-14	0	Mother only	21
Maribyrnong	13-14	0	Neither	134
Maribyrnong	13-14	1		4
Maribyrnong	13-14	1	Both	308
Maribyrnong	13-14	1	Father only	60
Maribyrnong	13-14	1	Mother only	80
Maribyrnong	13-14	1	Neither	366
Maribyrnong	15-17	0		15
Maribyrnong	15-17	0	Both	125
Maribyrnong	15-17	0	Father only	41
Maribyrnong	15-17	0	Mother only	44
Maribyrnong	15-17	0	Neither	233
Maribyrnong	15-17	1		13
Maribyrnong	15-17	1	Both	393
Maribyrnong	15-17	1	Father only	89
Maribyrnong	15-17	1	Mother only	105
Maribyrnong	15-17	1	Neither	554
Maribyrnong	18-20	0		11
Maribyrnong	18-20	0	Both	59
Maribyrnong	18-20	0	Father only	20
Maribyrnong	18-20	0	Mother only	15
Maribyrnong	18-20	0	Neither	183
Maribyrnong	18-20	1		3
Maribyrnong	18-20	1	Both	202
Maribyrnong	18-20	1	Father only	38
Maribyrnong	18-20	1	Mother only	49
Maribyrnong	18-20	1	Neither	453
Maribyrnong	21-24	0		3
Maribyrnong	21-24	0	Both	36
Maribyrnong	21-24	0	Father only	3
Maribyrnong	21-24	0	Mother only	20
Maribyrnong	21-24	0	Neither	108
Maribyrnong	21-24	1	Both	88
Maribyrnong	21-24	1	Father only	16
Maribyrnong	21-24	1	Mother only	39
Maribyrnong	21-24	1	Neither	261
Melton - Bacchus Marsh	0-4	0		96
Melton - Bacchus Marsh	0-4	0	Both	1081
Melton - Bacchus Marsh	0-4	0	Father only	86
Melton - Bacchus Marsh	0-4	0	Mother only	167
Melton - Bacchus Marsh	0-4	0	Neither	386
Melton - Bacchus Marsh	0-4	1		48
Melton - Bacchus Marsh	0-4	1	Both	5317
Melton - Bacchus Marsh	0-4	1	Father only	745
Melton - Bacchus Marsh	0-4	1	Mother only	800
Melton - Bacchus Marsh	0-4	1	Neither	3197
Melton - Bacchus Marsh	5-9	0		109
Melton - Bacchus Marsh	5-9	0	Both	1366
Melton - Bacchus Marsh	5-9	0	Father only	160
Melton - Bacchus Marsh	5-9	0	Mother only	211
Melton - Bacchus Marsh	5-9	0	Neither	505
Melton - Bacchus Marsh	5-9	1		59
Melton - Bacchus Marsh	5-9	1	Both	5103
Melton - Bacchus Marsh	5-9	1	Father only	738
Melton - Bacchus Marsh	5-9	1	Mother only	840
Melton - Bacchus Marsh	5-9	1	Neither	3342
Melton - Bacchus Marsh	10-12	0		52
Melton - Bacchus Marsh	10-12	0	Both	764
Melton - Bacchus Marsh	10-12	0	Father only	97
Melton - Bacchus Marsh	10-12	0	Mother only	139
Melton - Bacchus Marsh	10-12	0	Neither	337
Melton - Bacchus Marsh	10-12	1		22
Melton - Bacchus Marsh	10-12	1	Both	2583
Melton - Bacchus Marsh	10-12	1	Father only	360
Melton - Bacchus Marsh	10-12	1	Mother only	463
Melton - Bacchus Marsh	10-12	1	Neither	1778
Melton - Bacchus Marsh	13-14	0		33
Melton - Bacchus Marsh	13-14	0	Both	477
Melton - Bacchus Marsh	13-14	0	Father only	54
Melton - Bacchus Marsh	13-14	0	Mother only	100
Melton - Bacchus Marsh	13-14	0	Neither	221
Melton - Bacchus Marsh	13-14	1		20
Melton - Bacchus Marsh	13-14	1	Both	1565
Melton - Bacchus Marsh	13-14	1	Father only	205
Melton - Bacchus Marsh	13-14	1	Mother only	238
Melton - Bacchus Marsh	13-14	1	Neither	1089
Melton - Bacchus Marsh	15-17	0		29
Melton - Bacchus Marsh	15-17	0	Both	628
Melton - Bacchus Marsh	15-17	0	Father only	93
Melton - Bacchus Marsh	15-17	0	Mother only	136
Melton - Bacchus Marsh	15-17	0	Neither	335
Melton - Bacchus Marsh	15-17	1		16
Melton - Bacchus Marsh	15-17	1	Both	1863
Melton - Bacchus Marsh	15-17	1	Father only	261
Melton - Bacchus Marsh	15-17	1	Mother only	361
Melton - Bacchus Marsh	15-17	1	Neither	1516
Melton - Bacchus Marsh	18-20	0		7
Melton - Bacchus Marsh	18-20	0	Both	222
Melton - Bacchus Marsh	18-20	0	Father only	31
Melton - Bacchus Marsh	18-20	0	Mother only	45
Melton - Bacchus Marsh	18-20	0	Neither	182
Melton - Bacchus Marsh	18-20	1		6
Melton - Bacchus Marsh	18-20	1	Both	722
Melton - Bacchus Marsh	18-20	1	Father only	150
Melton - Bacchus Marsh	18-20	1	Mother only	162
Melton - Bacchus Marsh	18-20	1	Neither	935
Melton - Bacchus Marsh	21-24	0	Both	67
Melton - Bacchus Marsh	21-24	0	Father only	22
Melton - Bacchus Marsh	21-24	0	Mother only	37
Melton - Bacchus Marsh	21-24	0	Neither	108
Melton - Bacchus Marsh	21-24	1		4
Melton - Bacchus Marsh	21-24	1	Both	244
Melton - Bacchus Marsh	21-24	1	Father only	47
Melton - Bacchus Marsh	21-24	1	Mother only	70
Melton - Bacchus Marsh	21-24	1	Neither	447
Wyndham	0-4	0		120
Wyndham	0-4	0	Both	993
Wyndham	0-4	0	Father only	140
Wyndham	0-4	0	Mother only	235
Wyndham	0-4	0	Neither	781
Wyndham	0-4	1		87
Wyndham	0-4	1	Both	4522
Wyndham	0-4	1	Father only	1096
Wyndham	0-4	1	Mother only	1200
Wyndham	0-4	1	Neither	11305
Wyndham	5-9	0		93
Wyndham	5-9	0	Both	1306
Wyndham	5-9	0	Father only	209
Wyndham	5-9	0	Mother only	295
Wyndham	5-9	0	Neither	942
Wyndham	5-9	1		93
Wyndham	5-9	1	Both	4344
Wyndham	5-9	1	Father only	883
Wyndham	5-9	1	Mother only	968
Wyndham	5-9	1	Neither	8543
Wyndham	10-12	0		53
Wyndham	10-12	0	Both	805
Wyndham	10-12	0	Father only	111
Wyndham	10-12	0	Mother only	177
Wyndham	10-12	0	Neither	585
Wyndham	10-12	1		45
Wyndham	10-12	1	Both	2126
Wyndham	10-12	1	Father only	434
Wyndham	10-12	1	Mother only	515
Wyndham	10-12	1	Neither	3659
Wyndham	13-14	0		34
Wyndham	13-14	0	Both	534
Wyndham	13-14	0	Father only	79
Wyndham	13-14	0	Mother only	112
Wyndham	13-14	0	Neither	393
Wyndham	13-14	1		22
Wyndham	13-14	1	Both	1319
Wyndham	13-14	1	Father only	257
Wyndham	13-14	1	Mother only	279
Wyndham	13-14	1	Neither	1989
Wyndham	15-17	0		27
Wyndham	15-17	0	Both	673
Wyndham	15-17	0	Father only	127
Wyndham	15-17	0	Mother only	162
Wyndham	15-17	0	Neither	573
Wyndham	15-17	1		23
Wyndham	15-17	1	Both	1798
Wyndham	15-17	1	Father only	331
Wyndham	15-17	1	Mother only	385
Wyndham	15-17	1	Neither	2567
Wyndham	18-20	0		11
Wyndham	18-20	0	Both	270
Wyndham	18-20	0	Father only	68
Wyndham	18-20	0	Mother only	64
Wyndham	18-20	0	Neither	331
Wyndham	18-20	1		12
Wyndham	18-20	1	Both	822
Wyndham	18-20	1	Father only	155
Wyndham	18-20	1	Mother only	179
Wyndham	18-20	1	Neither	1441
Wyndham	21-24	0		8
Wyndham	21-24	0	Both	112
Wyndham	21-24	0	Father only	29
Wyndham	21-24	0	Mother only	31
Wyndham	21-24	0	Neither	164
Wyndham	21-24	1		3
Wyndham	21-24	1	Both	338
Wyndham	21-24	1	Father only	65
Wyndham	21-24	1	Mother only	98
Wyndham	21-24	1	Neither	675
Frankston	0-4	0		58
Frankston	0-4	0	Both	959
Frankston	0-4	0	Father only	83
Frankston	0-4	0	Mother only	133
Frankston	0-4	0	Neither	110
Frankston	0-4	1		36
Frankston	0-4	1	Both	4549
Frankston	0-4	1	Father only	667
Frankston	0-4	1	Mother only	693
Frankston	0-4	1	Neither	1081
Frankston	5-9	0		53
Frankston	5-9	0	Both	1150
Frankston	5-9	0	Father only	143
Frankston	5-9	0	Mother only	216
Frankston	5-9	0	Neither	156
Frankston	5-9	1		39
Frankston	5-9	1	Both	3763
Frankston	5-9	1	Father only	596
Frankston	5-9	1	Mother only	656
Frankston	5-9	1	Neither	1026
Frankston	10-12	0		42
Frankston	10-12	0	Both	738
Frankston	10-12	0	Father only	97
Frankston	10-12	0	Mother only	143
Frankston	10-12	0	Neither	146
Frankston	10-12	1		20
Frankston	10-12	1	Both	1950
Frankston	10-12	1	Father only	327
Frankston	10-12	1	Mother only	330
Frankston	10-12	1	Neither	647
Frankston	13-14	0		27
Frankston	13-14	0	Both	496
Frankston	13-14	0	Father only	70
Frankston	13-14	0	Mother only	97
Frankston	13-14	0	Neither	96
Frankston	13-14	1		8
Frankston	13-14	1	Both	1198
Frankston	13-14	1	Father only	169
Frankston	13-14	1	Mother only	182
Frankston	13-14	1	Neither	383
Frankston	15-17	0		13
Frankston	15-17	0	Both	758
Frankston	15-17	0	Father only	126
Frankston	15-17	0	Mother only	154
Frankston	15-17	0	Neither	147
Frankston	15-17	1		10
Frankston	15-17	1	Both	1561
Frankston	15-17	1	Father only	250
Frankston	15-17	1	Mother only	298
Frankston	15-17	1	Neither	585
Frankston	18-20	0		4
Frankston	18-20	0	Both	296
Frankston	18-20	0	Father only	38
Frankston	18-20	0	Mother only	57
Frankston	18-20	0	Neither	97
Frankston	18-20	1	Both	598
Frankston	18-20	1	Father only	98
Frankston	18-20	1	Mother only	132
Frankston	18-20	1	Neither	307
Frankston	21-24	0	Both	122
Frankston	21-24	0	Father only	27
Frankston	21-24	0	Mother only	25
Frankston	21-24	0	Neither	38
Frankston	21-24	1		3
Frankston	21-24	1	Both	255
Frankston	21-24	1	Father only	64
Frankston	21-24	1	Mother only	58
Frankston	21-24	1	Neither	152
Mornington Peninsula	0-4	0		37
Mornington Peninsula	0-4	0	Both	769
Mornington Peninsula	0-4	0	Father only	53
Mornington Peninsula	0-4	0	Mother only	97
Mornington Peninsula	0-4	0	Neither	27
Mornington Peninsula	0-4	1		28
Mornington Peninsula	0-4	1	Both	4754
Mornington Peninsula	0-4	1	Father only	590
Mornington Peninsula	0-4	1	Mother only	611
Mornington Peninsula	0-4	1	Neither	464
Mornington Peninsula	5-9	0		36
Mornington Peninsula	5-9	0	Both	1230
Mornington Peninsula	5-9	0	Father only	100
Mornington Peninsula	5-9	0	Mother only	185
Mornington Peninsula	5-9	0	Neither	60
Mornington Peninsula	5-9	1		27
Mornington Peninsula	5-9	1	Both	5203
Mornington Peninsula	5-9	1	Father only	694
Mornington Peninsula	5-9	1	Mother only	826
Mornington Peninsula	5-9	1	Neither	648
Mornington Peninsula	10-12	0		38
Mornington Peninsula	10-12	0	Both	808
Mornington Peninsula	10-12	0	Father only	82
Mornington Peninsula	10-12	0	Mother only	127
Mornington Peninsula	10-12	0	Neither	82
Mornington Peninsula	10-12	1		24
Mornington Peninsula	10-12	1	Both	2932
Mornington Peninsula	10-12	1	Father only	344
Mornington Peninsula	10-12	1	Mother only	479
Mornington Peninsula	10-12	1	Neither	419
Mornington Peninsula	13-14	0		24
Mornington Peninsula	13-14	0	Both	578
Mornington Peninsula	13-14	0	Father only	49
Mornington Peninsula	13-14	0	Mother only	96
Mornington Peninsula	13-14	0	Neither	57
Mornington Peninsula	13-14	1		12
Mornington Peninsula	13-14	1	Both	1726
Mornington Peninsula	13-14	1	Father only	221
Mornington Peninsula	13-14	1	Mother only	263
Mornington Peninsula	13-14	1	Neither	315
Mornington Peninsula	15-17	0		15
Mornington Peninsula	15-17	0	Both	735
Mornington Peninsula	15-17	0	Father only	94
Mornington Peninsula	15-17	0	Mother only	154
Mornington Peninsula	15-17	0	Neither	104
Mornington Peninsula	15-17	1		21
Mornington Peninsula	15-17	1	Both	2340
Mornington Peninsula	15-17	1	Father only	315
Mornington Peninsula	15-17	1	Mother only	357
Mornington Peninsula	15-17	1	Neither	390
Mornington Peninsula	18-20	0		8
Mornington Peninsula	18-20	0	Both	228
Mornington Peninsula	18-20	0	Father only	26
Mornington Peninsula	18-20	0	Mother only	42
Mornington Peninsula	18-20	0	Neither	27
Mornington Peninsula	18-20	1		4
Mornington Peninsula	18-20	1	Both	878
Mornington Peninsula	18-20	1	Father only	128
Mornington Peninsula	18-20	1	Mother only	143
Mornington Peninsula	18-20	1	Neither	221
Mornington Peninsula	21-24	0		3
Mornington Peninsula	21-24	0	Both	88
Mornington Peninsula	21-24	0	Father only	20
Mornington Peninsula	21-24	0	Mother only	15
Mornington Peninsula	21-24	0	Neither	10
Mornington Peninsula	21-24	1		8
Mornington Peninsula	21-24	1	Both	374
Mornington Peninsula	21-24	1	Father only	69
Mornington Peninsula	21-24	1	Mother only	61
Mornington Peninsula	21-24	1	Neither	74
Grampians	0-4	0		24
Grampians	0-4	0	Both	394
Grampians	0-4	0	Father only	11
Grampians	0-4	0	Mother only	22
Grampians	0-4	0	Neither	8
Grampians	0-4	1		13
Grampians	0-4	1	Both	2031
Grampians	0-4	1	Father only	84
Grampians	0-4	1	Mother only	59
Grampians	0-4	1	Neither	164
Grampians	5-9	0		18
Grampians	5-9	0	Both	578
Grampians	5-9	0	Father only	27
Grampians	5-9	0	Mother only	37
Grampians	5-9	0	Neither	11
Grampians	5-9	1		12
Grampians	5-9	1	Both	2171
Grampians	5-9	1	Father only	100
Grampians	5-9	1	Mother only	74
Grampians	5-9	1	Neither	142
Grampians	10-12	0		21
Grampians	10-12	0	Both	348
Grampians	10-12	0	Father only	15
Grampians	10-12	0	Mother only	26
Grampians	10-12	0	Neither	3
Grampians	10-12	1		6
Grampians	10-12	1	Both	1288
Grampians	10-12	1	Father only	47
Grampians	10-12	1	Mother only	43
Grampians	10-12	1	Neither	86
Grampians	13-14	0		17
Grampians	13-14	0	Both	276
Grampians	13-14	0	Father only	12
Grampians	13-14	0	Mother only	22
Grampians	13-14	0	Neither	4
Grampians	13-14	1		4
Grampians	13-14	1	Both	815
Grampians	13-14	1	Father only	38
Grampians	13-14	1	Mother only	22
Grampians	13-14	1	Neither	39
Grampians	15-17	0		9
Grampians	15-17	0	Both	336
Grampians	15-17	0	Father only	17
Grampians	15-17	0	Mother only	29
Grampians	15-17	0	Neither	12
Grampians	15-17	1		12
Grampians	15-17	1	Both	1189
Grampians	15-17	1	Father only	39
Grampians	15-17	1	Mother only	29
Grampians	15-17	1	Neither	42
Grampians	18-20	0	Both	74
Grampians	18-20	0	Father only	4
Grampians	18-20	0	Mother only	10
Grampians	18-20	0	Neither	4
Grampians	18-20	1	Both	203
Grampians	18-20	1	Father only	3
Grampians	18-20	1	Mother only	6
Grampians	18-20	1	Neither	10
Grampians	21-24	0		3
Grampians	21-24	0	Both	17
Grampians	21-24	1	Both	39
Grampians	21-24	1	Father only	3
Grampians	21-24	1	Mother only	3
Grampians	21-24	1	Neither	3
Mildura	0-4	0		21
Mildura	0-4	0	Both	550
Mildura	0-4	0	Father only	32
Mildura	0-4	0	Mother only	26
Mildura	0-4	0	Neither	31
Mildura	0-4	1		26
Mildura	0-4	1	Both	1961
Mildura	0-4	1	Father only	114
Mildura	0-4	1	Mother only	87
Mildura	0-4	1	Neither	237
Mildura	5-9	0		27
Mildura	5-9	0	Both	664
Mildura	5-9	0	Father only	27
Mildura	5-9	0	Mother only	36
Mildura	5-9	0	Neither	53
Mildura	5-9	1		20
Mildura	5-9	1	Both	1996
Mildura	5-9	1	Father only	82
Mildura	5-9	1	Mother only	81
Mildura	5-9	1	Neither	231
