SA3_NAME16	AgeStudent	Sex	students
Merrylands - Guildford	15-19	F	3685
Merrylands - Guildford	15-19	M	3576
Merrylands - Guildford	20-24	F	2214
Merrylands - Guildford	20-24	M	2221
Merrylands - Guildford	25+	F	3506
Merrylands - Guildford	25+	M	2523
Parramatta	0-4	F	1052
Parramatta	0-4	M	1119
Parramatta	5-14	F	7026
Parramatta	5-14	M	7568
Parramatta	15-19	F	2441
Parramatta	15-19	M	2583
Parramatta	20-24	F	1875
Parramatta	20-24	M	2432
Parramatta	25+	F	4015
Parramatta	25+	M	2988
Pennant Hills - Epping	0-4	F	346
Pennant Hills - Epping	0-4	M	345
Pennant Hills - Epping	5-14	F	2904
Pennant Hills - Epping	5-14	M	2921
Pennant Hills - Epping	15-19	F	1460
Pennant Hills - Epping	15-19	M	1556
Pennant Hills - Epping	20-24	F	1089
Pennant Hills - Epping	20-24	M	1157
Pennant Hills - Epping	25+	F	1218
Pennant Hills - Epping	25+	M	907
Ryde - Hunters Hill	0-4	F	979
Ryde - Hunters Hill	0-4	M	959
Ryde - Hunters Hill	5-14	F	6399
Ryde - Hunters Hill	5-14	M	6979
Ryde - Hunters Hill	15-19	F	3055
Ryde - Hunters Hill	15-19	M	3640
Ryde - Hunters Hill	20-24	F	3449
Ryde - Hunters Hill	20-24	M	3315
Ryde - Hunters Hill	25+	F	4251
Ryde - Hunters Hill	25+	M	3224
Bringelly - Green Valley	0-4	F	784
Bringelly - Green Valley	0-4	M	850
Bringelly - Green Valley	5-14	F	7059
Bringelly - Green Valley	5-14	M	7404
Bringelly - Green Valley	15-19	F	3033
Bringelly - Green Valley	15-19	M	3038
Bringelly - Green Valley	20-24	F	1435
Bringelly - Green Valley	20-24	M	1255
Bringelly - Green Valley	25+	F	1793
Bringelly - Green Valley	25+	M	988
Fairfield	0-4	F	1005
Fairfield	0-4	M	1042
Fairfield	5-14	F	10439
Fairfield	5-14	M	11063
Fairfield	15-19	F	5378
Fairfield	15-19	M	5401
Fairfield	20-24	F	3144
Fairfield	20-24	M	2973
Fairfield	25+	F	4302
Fairfield	25+	M	2765
Liverpool	0-4	F	846
Liverpool	0-4	M	888
Liverpool	5-14	F	7379
Liverpool	5-14	M	7685
Liverpool	15-19	F	3011
Liverpool	15-19	M	3095
Liverpool	20-24	F	1617
Liverpool	20-24	M	1427
Liverpool	25+	F	2686
Liverpool	25+	M	1682
Cronulla - Miranda - Caringbah	0-4	F	796
Cronulla - Miranda - Caringbah	0-4	M	961
Cronulla - Miranda - Caringbah	5-14	F	5998
Cronulla - Miranda - Caringbah	5-14	M	6390
Cronulla - Miranda - Caringbah	15-19	F	2589
Cronulla - Miranda - Caringbah	15-19	M	2521
Cronulla - Miranda - Caringbah	20-24	F	1238
Cronulla - Miranda - Caringbah	20-24	M	1203
Cronulla - Miranda - Caringbah	25+	F	1965
Cronulla - Miranda - Caringbah	25+	M	1232
Sutherland - Menai - Heathcote	0-4	F	987
Sutherland - Menai - Heathcote	0-4	M	1047
Sutherland - Menai - Heathcote	5-14	F	6915
Sutherland - Menai - Heathcote	5-14	M	7223
Sutherland - Menai - Heathcote	15-19	F	2790
Sutherland - Menai - Heathcote	15-19	M	2968
Sutherland - Menai - Heathcote	20-24	F	1375
Sutherland - Menai - Heathcote	20-24	M	1275
Sutherland - Menai - Heathcote	25+	F	1923
Sutherland - Menai - Heathcote	25+	M	1180
Migratory - Offshore - Shipping (NSW)	5-14	F	10
Migratory - Offshore - Shipping (NSW)	5-14	M	10
Migratory - Offshore - Shipping (NSW)	15-19	F	5
Migratory - Offshore - Shipping (NSW)	20-24	F	3
Migratory - Offshore - Shipping (NSW)	25+	F	6
No usual address (NSW)	0-4	F	19
No usual address (NSW)	0-4	M	24
No usual address (NSW)	5-14	F	158
No usual address (NSW)	5-14	M	148
No usual address (NSW)	15-19	F	82
No usual address (NSW)	15-19	M	90
No usual address (NSW)	20-24	F	141
No usual address (NSW)	20-24	M	137
No usual address (NSW)	25+	F	254
No usual address (NSW)	25+	M	179
Ballarat	0-4	F	671
Ballarat	0-4	M	662
Ballarat	5-14	F	5962
Ballarat	5-14	M	6237
Ballarat	15-19	F	2521
Ballarat	15-19	M	2513
Ballarat	20-24	F	1553
Ballarat	20-24	M	1293
Ballarat	25+	F	2075
Ballarat	25+	M	1283
Creswick - Daylesford - Ballan	0-4	F	144
Creswick - Daylesford - Ballan	0-4	M	143
Creswick - Daylesford - Ballan	5-14	F	1538
Creswick - Daylesford - Ballan	5-14	M	1586
Creswick - Daylesford - Ballan	15-19	F	545
Creswick - Daylesford - Ballan	15-19	M	495
Creswick - Daylesford - Ballan	20-24	F	148
Creswick - Daylesford - Ballan	20-24	M	126
Creswick - Daylesford - Ballan	25+	F	503
Creswick - Daylesford - Ballan	25+	M	227
Maryborough - Pyrenees	0-4	F	130
Maryborough - Pyrenees	0-4	M	114
Maryborough - Pyrenees	5-14	F	1274
Maryborough - Pyrenees	5-14	M	1362
Maryborough - Pyrenees	15-19	F	461
Maryborough - Pyrenees	15-19	M	483
Maryborough - Pyrenees	20-24	F	123
Maryborough - Pyrenees	20-24	M	92
Maryborough - Pyrenees	25+	F	283
Maryborough - Pyrenees	25+	M	143
Bendigo	0-4	F	510
Bendigo	0-4	M	535
Bendigo	5-14	F	5221
Bendigo	5-14	M	5601
Bendigo	15-19	F	2216
Bendigo	15-19	M	2131
Bendigo	20-24	F	1349
Bendigo	20-24	M	967
Bendigo	25+	F	1689
Bendigo	25+	M	958
Heathcote - Castlemaine - Kyneton	0-4	F	239
Heathcote - Castlemaine - Kyneton	0-4	M	256
Heathcote - Castlemaine - Kyneton	5-14	F	2537
Heathcote - Castlemaine - Kyneton	5-14	M	2619
Heathcote - Castlemaine - Kyneton	15-19	F	967
Heathcote - Castlemaine - Kyneton	15-19	M	969
Heathcote - Castlemaine - Kyneton	20-24	F	276
Heathcote - Castlemaine - Kyneton	20-24	M	204
Heathcote - Castlemaine - Kyneton	25+	F	775
Heathcote - Castlemaine - Kyneton	25+	M	349
Loddon - Elmore	0-4	F	52
Loddon - Elmore	0-4	M	61
Loddon - Elmore	5-14	F	588
Loddon - Elmore	5-14	M	599
Loddon - Elmore	15-19	F	247
Loddon - Elmore	15-19	M	234
Loddon - Elmore	20-24	F	42
Loddon - Elmore	20-24	M	31
Loddon - Elmore	25+	F	126
Loddon - Elmore	25+	M	34
Barwon - West	0-4	F	135
Barwon - West	0-4	M	151
Barwon - West	5-14	F	1325
Barwon - West	5-14	M	1384
Barwon - West	15-19	F	432
Barwon - West	15-19	M	497
Barwon - West	20-24	F	146
Barwon - West	20-24	M	136
Barwon - West	25+	F	322
Barwon - West	25+	M	130
Geelong	0-4	F	1047
Geelong	0-4	M	1164
Geelong	5-14	F	9875
Geelong	5-14	M	10336
Geelong	15-19	F	4736
Geelong	15-19	M	4669
Geelong	20-24	F	2895
Geelong	20-24	M	2621
Geelong	25+	F	3827
Geelong	25+	M	2518
Surf Coast - Bellarine Peninsula	0-4	F	442
Surf Coast - Bellarine Peninsula	0-4	M	484
Surf Coast - Bellarine Peninsula	5-14	F	4272
Surf Coast - Bellarine Peninsula	5-14	M	4547
Surf Coast - Bellarine Peninsula	15-19	F	1461
Surf Coast - Bellarine Peninsula	15-19	M	1573
Surf Coast - Bellarine Peninsula	20-24	F	599
Surf Coast - Bellarine Peninsula	20-24	M	532
Surf Coast - Bellarine Peninsula	25+	F	1298
Surf Coast - Bellarine Peninsula	25+	M	688
Upper Goulburn Valley	0-4	F	285
Upper Goulburn Valley	0-4	M	266
Upper Goulburn Valley	5-14	F	2762
Upper Goulburn Valley	5-14	M	2900
Upper Goulburn Valley	15-19	F	1111
Upper Goulburn Valley	15-19	M	1171
Upper Goulburn Valley	20-24	F	295
Upper Goulburn Valley	20-24	M	306
Upper Goulburn Valley	25+	F	809
Upper Goulburn Valley	25+	M	370
Wangaratta - Benalla	0-4	F	210
Wangaratta - Benalla	0-4	M	201
Wangaratta - Benalla	5-14	F	2460
Wangaratta - Benalla	5-14	M	2583
Wangaratta - Benalla	15-19	F	922
Wangaratta - Benalla	15-19	M	963
Wangaratta - Benalla	20-24	F	249
Wangaratta - Benalla	20-24	M	179
Wangaratta - Benalla	25+	F	672
Wangaratta - Benalla	25+	M	245
Wodonga - Alpine	0-4	F	461
Wodonga - Alpine	0-4	M	469
Wodonga - Alpine	5-14	F	4064
Wodonga - Alpine	5-14	M	4187
Wodonga - Alpine	15-19	F	1550
Wodonga - Alpine	15-19	M	1630
Wodonga - Alpine	20-24	F	519
Wodonga - Alpine	20-24	M	460
Wodonga - Alpine	25+	F	1393
Wodonga - Alpine	25+	M	681
Baw Baw	0-4	F	268
Baw Baw	0-4	M	266
Baw Baw	5-14	F	2857
Baw Baw	5-14	M	2934
Baw Baw	15-19	F	1131
Baw Baw	15-19	M	1111
Baw Baw	20-24	F	349
Baw Baw	20-24	M	266
Baw Baw	25+	F	901
Baw Baw	25+	M	326
Gippsland - East	0-4	F	241
Gippsland - East	0-4	M	216
Gippsland - East	5-14	F	2134
Gippsland - East	5-14	M	2196
Gippsland - East	15-19	F	754
Gippsland - East	15-19	M	814
Gippsland - East	20-24	F	189
Gippsland - East	20-24	M	115
Gippsland - East	25+	F	627
Gippsland - East	25+	M	228
Gippsland - South West	0-4	F	308
Gippsland - South West	0-4	M	295
Gippsland - South West	5-14	F	3253
Gippsland - South West	5-14	M	3221
Gippsland - South West	15-19	F	1118
Gippsland - South West	15-19	M	1192
Gippsland - South West	20-24	F	256
Gippsland - South West	20-24	M	216
Gippsland - South West	25+	F	902
Gippsland - South West	25+	M	364
Latrobe Valley	0-4	F	307
Latrobe Valley	0-4	M	320
Latrobe Valley	5-14	F	3921
Latrobe Valley	5-14	M	4058
Latrobe Valley	15-19	F	1528
Latrobe Valley	15-19	M	1551
Latrobe Valley	20-24	F	695
Latrobe Valley	20-24	M	448
Latrobe Valley	25+	F	1181
Latrobe Valley	25+	M	618
Wellington	0-4	F	220
Wellington	0-4	M	248
Wellington	5-14	F	2260
Wellington	5-14	M	2402
Wellington	15-19	F	909
Wellington	15-19	M	879
Wellington	20-24	F	205
Wellington	20-24	M	169
Wellington	25+	F	649
Wellington	25+	M	249
Brunswick - Coburg	0-4	F	470
Brunswick - Coburg	0-4	M	488
Brunswick - Coburg	5-14	F	3335
Brunswick - Coburg	5-14	M	3422
Brunswick - Coburg	15-19	F	1390
Brunswick - Coburg	15-19	M	1376
Brunswick - Coburg	20-24	F	2297
Brunswick - Coburg	20-24	M	1839
Brunswick - Coburg	25+	F	3561
Brunswick - Coburg	25+	M	2732
Darebin - South	0-4	F	336
Darebin - South	0-4	M	374
Darebin - South	5-14	F	2524
Darebin - South	5-14	M	2570
Darebin - South	15-19	F	903
Darebin - South	15-19	M	945
Darebin - South	20-24	F	985
Darebin - South	20-24	M	754
Darebin - South	25+	F	1920
Darebin - South	25+	M	1224
Essendon	0-4	F	356
Essendon	0-4	M	389
Essendon	5-14	F	3233
Essendon	5-14	M	3291
Essendon	15-19	F	1600
Essendon	15-19	M	1487
Essendon	20-24	F	1347
Essendon	20-24	M	1326
Essendon	25+	F	2027
Essendon	25+	M	1453
Melbourne City	0-4	F	319
Melbourne City	0-4	M	323
Melbourne City	5-14	F	1803
Melbourne City	5-14	M	1851
Melbourne City	15-19	F	5241
Melbourne City	15-19	M	3821
Melbourne City	20-24	F	11494
Melbourne City	20-24	M	9406
Melbourne City	25+	F	7432
Melbourne City	25+	M	6358
Port Phillip	0-4	F	506
Port Phillip	0-4	M	519
Port Phillip	5-14	F	3029
Port Phillip	5-14	M	3144
Port Phillip	15-19	F	1193
Port Phillip	15-19	M	1160
Port Phillip	20-24	F	1477
Port Phillip	20-24	M	1270
Port Phillip	25+	F	3389
Port Phillip	25+	M	2341
Stonnington - West	0-4	F	271
Stonnington - West	0-4	M	264
Stonnington - West	5-14	F	1624
Stonnington - West	5-14	M	1492
Stonnington - West	15-19	F	1000
Stonnington - West	15-19	M	831
Stonnington - West	20-24	F	1711
Stonnington - West	20-24	M	1259
Stonnington - West	25+	F	2105
Stonnington - West	25+	M	1630
Yarra	0-4	F	392
Yarra	0-4	M	377
Yarra	5-14	F	2585
Yarra	5-14	M	2514
Yarra	15-19	F	1167
Yarra	15-19	M	1046
Yarra	20-24	F	1917
Yarra	20-24	M	1457
Yarra	25+	F	3804
Yarra	25+	M	2743
Boroondara	0-4	F	1032
Boroondara	0-4	M	1104
Boroondara	5-14	F	9800
Boroondara	5-14	M	10167
Boroondara	15-19	F	5457
Boroondara	15-19	M	5463
Boroondara	20-24	F	4080
Boroondara	20-24	M	4361
Boroondara	25+	F	4269
Boroondara	25+	M	3263
Manningham - West	0-4	F	511
Manningham - West	0-4	M	533
Manningham - West	5-14	F	4371
Manningham - West	5-14	M	4682
Manningham - West	15-19	F	2399
Manningham - West	15-19	M	2547
Manningham - West	20-24	F	1550
Manningham - West	20-24	M	1687
Manningham - West	25+	F	1913
Manningham - West	25+	M	1412
Whitehorse - West	0-4	F	650
Whitehorse - West	0-4	M	679
Whitehorse - West	5-14	F	5176
Whitehorse - West	5-14	M	5427
Whitehorse - West	15-19	F	3167
Whitehorse - West	15-19	M	2979
Whitehorse - West	20-24	F	3112
Whitehorse - West	20-24	M	3420
Whitehorse - West	25+	F	3016
Whitehorse - West	25+	M	2506
Bayside	0-4	F	680
Bayside	0-4	M	753
Bayside	5-14	F	6276
Bayside	5-14	M	6346
Bayside	15-19	F	2658
Bayside	15-19	M	2842
Bayside	20-24	F	1334
Bayside	20-24	M	1414
Bayside	25+	F	1661
Bayside	25+	M	951
Glen Eira	0-4	F	1124
Glen Eira	0-4	M	1165
Glen Eira	5-14	F	8197
Glen Eira	5-14	M	8754
Glen Eira	15-19	F	3589
Glen Eira	15-19	M	3677
Glen Eira	20-24	F	3359
Glen Eira	20-24	M	3145
Glen Eira	25+	F	3789
Glen Eira	25+	M	2841
Kingston	0-4	F	839
Kingston	0-4	M	845
Kingston	5-14	F	6430
Kingston	5-14	M	6789
Kingston	15-19	F	2684
Kingston	15-19	M	2598
Kingston	20-24	F	1378
Kingston	20-24	M	1393
Kingston	25+	F	2296
Kingston	25+	M	1370
Stonnington - East	0-4	F	256
Stonnington - East	0-4	M	312
Stonnington - East	5-14	F	2338
Stonnington - East	5-14	M	2385
Stonnington - East	15-19	F	1116
Stonnington - East	15-19	M	1106
Stonnington - East	20-24	F	1375
Stonnington - East	20-24	M	1142
Stonnington - East	25+	F	1096
Stonnington - East	25+	M	809
Banyule	0-4	F	868
Banyule	0-4	M	809
Banyule	5-14	F	6488
Banyule	5-14	M	6919
Banyule	15-19	F	2874
Banyule	15-19	M	2964
Banyule	20-24	F	1869
Banyule	20-24	M	1895
Banyule	25+	F	2599
Banyule	25+	M	1886
Darebin - North	0-4	F	506
Darebin - North	0-4	M	490
Darebin - North	5-14	F	3943
Darebin - North	5-14	M	4242
Darebin - North	15-19	F	1965
Darebin - North	15-19	M	1902
Darebin - North	20-24	F	2226
Darebin - North	20-24	M	2118
Darebin - North	25+	F	3059
Darebin - North	25+	M	2602
Nillumbik - Kinglake	0-4	F	455
Nillumbik - Kinglake	0-4	M	442
Nillumbik - Kinglake	5-14	F	4283
Nillumbik - Kinglake	5-14	M	4497
Nillumbik - Kinglake	15-19	F	1995
Nillumbik - Kinglake	15-19	M	2113
Nillumbik - Kinglake	20-24	F	934
Nillumbik - Kinglake	20-24	M	926
Nillumbik - Kinglake	25+	F	1103
Nillumbik - Kinglake	25+	M	661
Whittlesea - Wallan	0-4	F	1518
Whittlesea - Wallan	0-4	M	1640
Whittlesea - Wallan	5-14	F	12568
Whittlesea - Wallan	5-14	M	13403
Whittlesea - Wallan	15-19	F	5021
Whittlesea - Wallan	15-19	M	5009
Whittlesea - Wallan	20-24	F	2968
Whittlesea - Wallan	20-24	M	2924
Whittlesea - Wallan	25+	F	4481
Whittlesea - Wallan	25+	M	2956
Keilor	0-4	F	326
Keilor	0-4	M	329
Keilor	5-14	F	3054
Keilor	5-14	M	3319
Keilor	15-19	F	1338
Keilor	15-19	M	1469
Keilor	20-24	F	744
Keilor	20-24	M	759
Keilor	25+	F	887
Keilor	25+	M	600
Macedon Ranges	0-4	F	199
Macedon Ranges	0-4	M	217
Macedon Ranges	5-14	F	1936
Macedon Ranges	5-14	M	2149
Macedon Ranges	15-19	F	761
Macedon Ranges	15-19	M	790
Macedon Ranges	20-24	F	282
Macedon Ranges	20-24	M	232
Macedon Ranges	25+	F	487
Macedon Ranges	25+	M	199
Moreland - North	0-4	F	453
Moreland - North	0-4	M	519
Moreland - North	5-14	F	3685
Moreland - North	5-14	M	3856
Moreland - North	15-19	F	1424
Moreland - North	15-19	M	1528
Moreland - North	20-24	F	1026
Moreland - North	20-24	M	1281
Moreland - North	25+	F	1801
Moreland - North	25+	M	1624
Sunbury	0-4	F	252
Sunbury	0-4	M	249
Sunbury	5-14	F	2303
Sunbury	5-14	M	2431
Sunbury	15-19	F	1004
Sunbury	15-19	M	1053
Sunbury	20-24	F	460
Sunbury	20-24	M	389
Sunbury	25+	F	725
Sunbury	25+	M	381
Tullamarine - Broadmeadows	0-4	F	993
Tullamarine - Broadmeadows	0-4	M	1030
Tullamarine - Broadmeadows	5-14	F	10056
Tullamarine - Broadmeadows	5-14	M	10554
Tullamarine - Broadmeadows	15-19	F	4687
Tullamarine - Broadmeadows	15-19	M	4298
Tullamarine - Broadmeadows	20-24	F	2279
Tullamarine - Broadmeadows	20-24	M	2323
Tullamarine - Broadmeadows	25+	F	3549
Tullamarine - Broadmeadows	25+	M	2485
Knox	0-4	F	902
Knox	0-4	M	916
Knox	5-14	F	8231
Knox	5-14	M	8796
Knox	15-19	F	4104
Knox	15-19	M	4204
Knox	20-24	F	2138
Knox	20-24	M	2154
Knox	25+	F	2955
Knox	25+	M	1836
Manningham - East	0-4	F	152
Manningham - East	0-4	M	154
Manningham - East	5-14	F	1634
Manningham - East	5-14	M	1781
Manningham - East	15-19	F	880
Manningham - East	15-19	M	951
Manningham - East	20-24	F	431
Manningham - East	20-24	M	462
Manningham - East	25+	F	400
Manningham - East	25+	M	233
Maroondah	0-4	F	753
Maroondah	0-4	M	756
Maroondah	5-14	F	5991
Maroondah	5-14	M	6403
Maroondah	15-19	F	2697
Maroondah	15-19	M	2808
Maroondah	20-24	F	1349
Maroondah	20-24	M	1361
Maroondah	25+	F	2331
Maroondah	25+	M	1479
Whitehorse - East	0-4	F	437
Whitehorse - East	0-4	M	464
Whitehorse - East	5-14	F	3444
Whitehorse - East	5-14	M	3541
Whitehorse - East	15-19	F	1476
Whitehorse - East	15-19	M	1603
Whitehorse - East	20-24	F	886
Whitehorse - East	20-24	M	939
Whitehorse - East	25+	F	1390
Whitehorse - East	25+	M	973
Yarra Ranges	0-4	F	989
Yarra Ranges	0-4	M	1056
Yarra Ranges	5-14	F	8641
Yarra Ranges	5-14	M	9189
Yarra Ranges	15-19	F	3808
Yarra Ranges	15-19	M	3811
Yarra Ranges	20-24	F	1485
Yarra Ranges	20-24	M	1384
Yarra Ranges	25+	F	2676
Yarra Ranges	25+	M	1427
Cardinia	0-4	F	684
Cardinia	0-4	M	783
Cardinia	5-14	F	6239
Cardinia	5-14	M	6521
Cardinia	15-19	F	2350
Cardinia	15-19	M	2368
Cardinia	20-24	F	985
Cardinia	20-24	M	750
Cardinia	25+	F	1747
Cardinia	25+	M	863
Casey - North	0-4	F	750
Casey - North	0-4	M	775
Casey - North	5-14	F	8013
Casey - North	5-14	M	8520
Casey - North	15-19	F	3804
Casey - North	15-19	M	3995
Casey - North	20-24	F	1879
Casey - North	20-24	M	1707
Casey - North	25+	F	2544
Casey - North	25+	M	1542
Casey - South	0-4	F	1198
Casey - South	0-4	M	1228
Casey - South	5-14	F	11540
Casey - South	5-14	M	12127
Casey - South	15-19	F	4434
Casey - South	15-19	M	4464
Casey - South	20-24	F	1944
Casey - South	20-24	M	1802
Casey - South	25+	F	3553
Casey - South	25+	M	1988
Dandenong	0-4	F	959
Dandenong	0-4	M	980
Dandenong	5-14	F	8922
Dandenong	5-14	M	9416
Dandenong	15-19	F	4385
Dandenong	15-19	M	4564
Dandenong	20-24	F	3150
Dandenong	20-24	M	3783
Dandenong	25+	F	4579
Dandenong	25+	M	3817
Monash	0-4	F	1026
Monash	0-4	M	1074
Monash	5-14	F	8515
Monash	5-14	M	9041
Monash	15-19	F	5313
Monash	15-19	M	5459
Monash	20-24	F	5867
Monash	20-24	M	6267
Monash	25+	F	4711
Monash	25+	M	4067
Brimbank	0-4	F	939
Brimbank	0-4	M	1016
Brimbank	5-14	F	9514
Brimbank	5-14	M	9755
Brimbank	15-19	F	4769
Brimbank	15-19	M	4633
Brimbank	20-24	F	3110
Brimbank	20-24	M	3457
Brimbank	25+	F	4450
Brimbank	25+	M	3196
Hobsons Bay	0-4	F	544
Hobsons Bay	0-4	M	582
Hobsons Bay	5-14	F	4470
Hobsons Bay	5-14	M	4566
Hobsons Bay	15-19	F	1775
Hobsons Bay	15-19	M	1821
Hobsons Bay	20-24	F	992
Hobsons Bay	20-24	M	967
Hobsons Bay	25+	F	1866
Hobsons Bay	25+	M	1095
Maribyrnong	0-4	F	458
Maribyrnong	0-4	M	524
Maribyrnong	5-14	F	3360
Maribyrnong	5-14	M	3418
Maribyrnong	15-19	F	1493
Maribyrnong	15-19	M	1501
Maribyrnong	20-24	F	1803
Maribyrnong	20-24	M	2060
Maribyrnong	25+	F	3009
Maribyrnong	25+	M	2644
Melton - Bacchus Marsh	0-4	F	1184
Melton - Bacchus Marsh	0-4	M	1172
Melton - Bacchus Marsh	5-14	F	10951
Melton - Bacchus Marsh	5-14	M	11175
Melton - Bacchus Marsh	15-19	F	3906
Melton - Bacchus Marsh	15-19	M	3914
Melton - Bacchus Marsh	20-24	F	1592
Melton - Bacchus Marsh	20-24	M	1392
Melton - Bacchus Marsh	25+	F	2812
Melton - Bacchus Marsh	25+	M	1549
Wyndham	0-4	F	1713
Wyndham	0-4	M	1752
Wyndham	5-14	F	14336
Wyndham	5-14	M	15308
Wyndham	15-19	F	5124
Wyndham	15-19	M	5087
Wyndham	20-24	F	2603
Wyndham	20-24	M	2658
Wyndham	25+	F	5426
Wyndham	25+	M	3497
Frankston	0-4	F	868
Frankston	0-4	M	1009
Frankston	5-14	F	7121
Frankston	5-14	M	7530
Frankston	15-19	F	3074
Frankston	15-19	M	2920
Frankston	20-24	F	1394
Frankston	20-24	M	1145
Frankston	25+	F	2697
Frankston	25+	M	1382
Mornington Peninsula	0-4	F	920
Mornington Peninsula	0-4	M	918
Mornington Peninsula	5-14	F	8539
Mornington Peninsula	5-14	M	8948
Mornington Peninsula	15-19	F	3322
Mornington Peninsula	15-19	M	3444
Mornington Peninsula	20-24	F	1147
Mornington Peninsula	20-24	M	1092
Mornington Peninsula	25+	F	2368
Mornington Peninsula	25+	M	1141
Grampians	0-4	F	258
Grampians	0-4	M	281
Grampians	5-14	F	3010
Grampians	5-14	M	3141
Grampians	15-19	F	1142
Grampians	15-19	M	1182
Grampians	20-24	F	279
Grampians	20-24	M	158
Grampians	25+	F	674
Grampians	25+	M	312
Mildura	0-4	F	319
Mildura	0-4	M	364
Mildura	5-14	F	2967
Mildura	5-14	M	3133
Mildura	15-19	F	1200
Mildura	15-19	M	1191
Mildura	20-24	F	392
Mildura	20-24	M	251
Mildura	25+	F	816
Mildura	25+	M	418
Murray River - Swan Hill	0-4	F	191
Murray River - Swan Hill	0-4	M	174
Murray River - Swan Hill	5-14	F	1905
Murray River - Swan Hill	5-14	M	2056
Murray River - Swan Hill	15-19	F	806
Murray River - Swan Hill	15-19	M	796
Murray River - Swan Hill	20-24	F	179
Murray River - Swan Hill	20-24	M	135
Murray River - Swan Hill	25+	F	436
Murray River - Swan Hill	25+	M	200
Campaspe	0-4	F	177
Campaspe	0-4	M	176
Campaspe	5-14	F	1976
Campaspe	5-14	M	2137
Campaspe	15-19	F	767
Campaspe	15-19	M	868
Campaspe	20-24	F	177
Campaspe	20-24	M	119
Campaspe	25+	F	468
Campaspe	25+	M	151
Moira	0-4	F	135
Moira	0-4	M	161
Moira	5-14	F	1537
Moira	5-14	M	1612
Moira	15-19	F	575
Moira	15-19	M	614
Moira	20-24	F	173
Moira	20-24	M	108
Moira	25+	F	386
Moira	25+	M	147
Shepparton	0-4	F	332
Shepparton	0-4	M	339
Shepparton	5-14	F	3579
Shepparton	5-14	M	3909
Shepparton	15-19	F	1556
Shepparton	15-19	M	1562
Shepparton	20-24	F	456
Shepparton	20-24	M	339
Shepparton	25+	F	1102
Shepparton	25+	M	507
Glenelg - Southern Grampians	0-4	F	194
Glenelg - Southern Grampians	0-4	M	194
Glenelg - Southern Grampians	5-14	F	1795
Glenelg - Southern Grampians	5-14	M	1936
Glenelg - Southern Grampians	15-19	F	747
Glenelg - Southern Grampians	15-19	M	796
Glenelg - Southern Grampians	20-24	F	154
Glenelg - Southern Grampians	20-24	M	109
Glenelg - Southern Grampians	25+	F	467
Glenelg - Southern Grampians	25+	M	185
Colac - Corangamite	0-4	F	195
Colac - Corangamite	0-4	M	195
Colac - Corangamite	5-14	F	1943
Colac - Corangamite	5-14	M	2193
Colac - Corangamite	15-19	F	761
Colac - Corangamite	15-19	M	810
Colac - Corangamite	20-24	F	194
Colac - Corangamite	20-24	M	122
Colac - Corangamite	25+	F	419
Colac - Corangamite	25+	M	190
Warrnambool	0-4	F	217
Warrnambool	0-4	M	253
Warrnambool	5-14	F	2929
Warrnambool	5-14	M	3004
Warrnambool	15-19	F	1168
Warrnambool	15-19	M	1098
Warrnambool	20-24	F	408
Warrnambool	20-24	M	288
Warrnambool	25+	F	872
Warrnambool	25+	M	404
No usual address (Vic.)	0-4	F	15
No usual address (Vic.)	0-4	M	22
No usual address (Vic.)	5-14	F	145
No usual address (Vic.)	5-14	M	113
No usual address (Vic.)	15-19	F	85
No usual address (Vic.)	15-19	M	68
No usual address (Vic.)	20-24	F	136
No usual address (Vic.)	20-24	M	102
No usual address (Vic.)	25+	F	161
No usual address (Vic.)	25+	M	131
Capalaba	0-4	F	382
Capalaba	0-4	M	407
Capalaba	5-14	F	4379
Capalaba	5-14	M	4755
Capalaba	15-19	F	1800
Capalaba	15-19	M	1792
Capalaba	20-24	F	713
Capalaba	20-24	M	607
Capalaba	25+	F	1278
Capalaba	25+	M	622
Cleveland - Stradbroke	0-4	F	401
Cleveland - Stradbroke	0-4	M	407
Cleveland - Stradbroke	5-14	F	5021
Cleveland - Stradbroke	5-14	M	5282
Cleveland - Stradbroke	15-19	F	1994
Cleveland - Stradbroke	15-19	M	2056
Cleveland - Stradbroke	20-24	F	651
Cleveland - Stradbroke	20-24	M	508
Cleveland - Stradbroke	25+	F	1393
Cleveland - Stradbroke	25+	M	656
Wynnum - Manly	0-4	F	395
Wynnum - Manly	0-4	M	477
Wynnum - Manly	5-14	F	4366
Wynnum - Manly	5-14	M	4585
Wynnum - Manly	15-19	F	1534
Wynnum - Manly	15-19	M	1550
Wynnum - Manly	20-24	F	608
Wynnum - Manly	20-24	M	477
Wynnum - Manly	25+	F	1399
Wynnum - Manly	25+	M	762
Bald Hills - Everton Park	0-4	F	228
Bald Hills - Everton Park	0-4	M	230
Bald Hills - Everton Park	5-14	F	2396
Bald Hills - Everton Park	5-14	M	2390
Bald Hills - Everton Park	15-19	F	1060
Bald Hills - Everton Park	15-19	M	973
Bald Hills - Everton Park	20-24	F	490
Bald Hills - Everton Park	20-24	M	456
Bald Hills - Everton Park	25+	F	874
Bald Hills - Everton Park	25+	M	563
Chermside	0-4	F	372
Chermside	0-4	M	382
Chermside	5-14	F	3596
Chermside	5-14	M	3842
Chermside	15-19	F	1464
Chermside	15-19	M	1357
Chermside	20-24	F	1033
