SA3_NAME16	Age5yr	Indigenous	persons
Biloela	45-49	1	29
Biloela	50-54		100
Biloela	50-54	0	919
Biloela	50-54	1	29
Biloela	55-59		86
Biloela	55-59	0	856
Biloela	55-59	1	32
Biloela	60-64		47
Biloela	60-64	0	700
Biloela	60-64	1	25
Biloela	65+		166
Biloela	65+	0	1818
Biloela	65+	1	23
Gladstone	0-4		321
Gladstone	0-4	0	3950
Gladstone	0-4	1	340
Gladstone	5-9		324
Gladstone	5-9	0	4219
Gladstone	5-9	1	321
Gladstone	10-14		310
Gladstone	10-14	0	3915
Gladstone	10-14	1	257
Gladstone	15-19		280
Gladstone	15-19	0	3234
Gladstone	15-19	1	288
Gladstone	20-24		282
Gladstone	20-24	0	3134
Gladstone	20-24	1	218
Gladstone	25-29		308
Gladstone	25-29	0	3670
Gladstone	25-29	1	176
Gladstone	30-34		329
Gladstone	30-34	0	3923
Gladstone	30-34	1	151
Gladstone	35-39		308
Gladstone	35-39	0	3748
Gladstone	35-39	1	131
Gladstone	40-44		335
Gladstone	40-44	0	4168
Gladstone	40-44	1	153
Gladstone	45-49		358
Gladstone	45-49	0	4203
Gladstone	45-49	1	123
Gladstone	50-54		377
Gladstone	50-54	0	4017
Gladstone	50-54	1	128
Gladstone	55-59		316
Gladstone	55-59	0	3706
Gladstone	55-59	1	91
Gladstone	60-64		230
Gladstone	60-64	0	2890
Gladstone	60-64	1	43
Gladstone	65+		453
Gladstone	65+	0	5851
Gladstone	65+	1	82
Broadbeach - Burleigh	0-4		198
Broadbeach - Burleigh	0-4	0	2853
Broadbeach - Burleigh	0-4	1	89
Broadbeach - Burleigh	5-9		181
Broadbeach - Burleigh	5-9	0	2851
Broadbeach - Burleigh	5-9	1	54
Broadbeach - Burleigh	10-14		190
Broadbeach - Burleigh	10-14	0	2659
Broadbeach - Burleigh	10-14	1	45
Broadbeach - Burleigh	15-19		201
Broadbeach - Burleigh	15-19	0	2686
Broadbeach - Burleigh	15-19	1	42
Broadbeach - Burleigh	20-24		318
Broadbeach - Burleigh	20-24	0	3490
Broadbeach - Burleigh	20-24	1	93
Broadbeach - Burleigh	25-29		435
Broadbeach - Burleigh	25-29	0	4571
Broadbeach - Burleigh	25-29	1	62
Broadbeach - Burleigh	30-34		371
Broadbeach - Burleigh	30-34	0	4438
Broadbeach - Burleigh	30-34	1	56
Broadbeach - Burleigh	35-39		325
Broadbeach - Burleigh	35-39	0	3958
Broadbeach - Burleigh	35-39	1	40
Broadbeach - Burleigh	40-44		274
Broadbeach - Burleigh	40-44	0	3912
Broadbeach - Burleigh	40-44	1	40
Broadbeach - Burleigh	45-49		328
Broadbeach - Burleigh	45-49	0	3816
Broadbeach - Burleigh	45-49	1	44
Broadbeach - Burleigh	50-54		291
Broadbeach - Burleigh	50-54	0	3531
Broadbeach - Burleigh	50-54	1	43
Broadbeach - Burleigh	55-59		314
Broadbeach - Burleigh	55-59	0	3450
Broadbeach - Burleigh	55-59	1	31
Broadbeach - Burleigh	60-64		290
Broadbeach - Burleigh	60-64	0	3243
Broadbeach - Burleigh	60-64	1	24
Broadbeach - Burleigh	65+		902
Broadbeach - Burleigh	65+	0	10853
Broadbeach - Burleigh	65+	1	44
Coolangatta	0-4		164
Coolangatta	0-4	0	2586
Coolangatta	0-4	1	109
Coolangatta	5-9		174
Coolangatta	5-9	0	2690
Coolangatta	5-9	1	131
Coolangatta	10-14		176
Coolangatta	10-14	0	2628
Coolangatta	10-14	1	135
Coolangatta	15-19		130
Coolangatta	15-19	0	2666
Coolangatta	15-19	1	127
Coolangatta	20-24		212
Coolangatta	20-24	0	2549
Coolangatta	20-24	1	122
Coolangatta	25-29		265
Coolangatta	25-29	0	2764
Coolangatta	25-29	1	66
Coolangatta	30-34		259
Coolangatta	30-34	0	3127
Coolangatta	30-34	1	65
Coolangatta	35-39		231
Coolangatta	35-39	0	3104
Coolangatta	35-39	1	76
Coolangatta	40-44		228
Coolangatta	40-44	0	3375
Coolangatta	40-44	1	71
Coolangatta	45-49		206
Coolangatta	45-49	0	3291
Coolangatta	45-49	1	72
Coolangatta	50-54		250
Coolangatta	50-54	0	3321
Coolangatta	50-54	1	58
Coolangatta	55-59		288
Coolangatta	55-59	0	3456
Coolangatta	55-59	1	56
Coolangatta	60-64		288
Coolangatta	60-64	0	3117
Coolangatta	60-64	1	45
Coolangatta	65+		827
Coolangatta	65+	0	9609
Coolangatta	65+	1	62
Gold Coast - North	0-4		235
Gold Coast - North	0-4	0	2914
Gold Coast - North	0-4	1	111
Gold Coast - North	5-9		199
Gold Coast - North	5-9	0	2953
Gold Coast - North	5-9	1	104
Gold Coast - North	10-14		182
Gold Coast - North	10-14	0	2671
Gold Coast - North	10-14	1	89
Gold Coast - North	15-19		216
Gold Coast - North	15-19	0	3007
Gold Coast - North	15-19	1	118
Gold Coast - North	20-24		356
Gold Coast - North	20-24	0	3751
Gold Coast - North	20-24	1	99
Gold Coast - North	25-29		332
Gold Coast - North	25-29	0	3560
Gold Coast - North	25-29	1	65
Gold Coast - North	30-34		280
Gold Coast - North	30-34	0	3475
Gold Coast - North	30-34	1	73
Gold Coast - North	35-39		256
Gold Coast - North	35-39	0	3555
Gold Coast - North	35-39	1	57
Gold Coast - North	40-44		320
Gold Coast - North	40-44	0	3963
Gold Coast - North	40-44	1	56
Gold Coast - North	45-49		309
Gold Coast - North	45-49	0	3957
Gold Coast - North	45-49	1	61
Gold Coast - North	50-54		341
Gold Coast - North	50-54	0	4123
Gold Coast - North	50-54	1	63
Gold Coast - North	55-59		328
Gold Coast - North	55-59	0	4014
Gold Coast - North	55-59	1	60
Gold Coast - North	60-64		280
Gold Coast - North	60-64	0	3902
Gold Coast - North	60-64	1	39
Gold Coast - North	65+		1084
Gold Coast - North	65+	0	14264
Gold Coast - North	65+	1	69
Gold Coast Hinterland	0-4		54
Gold Coast Hinterland	0-4	0	790
Gold Coast Hinterland	0-4	1	34
Gold Coast Hinterland	5-9		84
Gold Coast Hinterland	5-9	0	1046
Gold Coast Hinterland	5-9	1	41
Gold Coast Hinterland	10-14		95
Gold Coast Hinterland	10-14	0	1145
Gold Coast Hinterland	10-14	1	40
Gold Coast Hinterland	15-19		94
Gold Coast Hinterland	15-19	0	949
Gold Coast Hinterland	15-19	1	38
Gold Coast Hinterland	20-24		72
Gold Coast Hinterland	20-24	0	614
Gold Coast Hinterland	20-24	1	18
Gold Coast Hinterland	25-29		64
Gold Coast Hinterland	25-29	0	573
Gold Coast Hinterland	25-29	1	8
Gold Coast Hinterland	30-34		70
Gold Coast Hinterland	30-34	0	767
Gold Coast Hinterland	30-34	1	24
Gold Coast Hinterland	35-39		60
Gold Coast Hinterland	35-39	0	917
Gold Coast Hinterland	35-39	1	15
Gold Coast Hinterland	40-44		125
Gold Coast Hinterland	40-44	0	1300
Gold Coast Hinterland	40-44	1	17
Gold Coast Hinterland	45-49		120
Gold Coast Hinterland	45-49	0	1373
Gold Coast Hinterland	45-49	1	24
Gold Coast Hinterland	50-54		119
Gold Coast Hinterland	50-54	0	1435
Gold Coast Hinterland	50-54	1	24
Gold Coast Hinterland	55-59		143
Gold Coast Hinterland	55-59	0	1389
Gold Coast Hinterland	55-59	1	14
Gold Coast Hinterland	60-64		122
Gold Coast Hinterland	60-64	0	1245
Gold Coast Hinterland	60-64	1	16
Gold Coast Hinterland	65+		268
Gold Coast Hinterland	65+	0	3169
Gold Coast Hinterland	65+	1	12
Mudgeeraba - Tallebudgera	0-4		111
Mudgeeraba - Tallebudgera	0-4	0	1978
Mudgeeraba - Tallebudgera	0-4	1	60
Mudgeeraba - Tallebudgera	5-9		152
Mudgeeraba - Tallebudgera	5-9	0	2540
Mudgeeraba - Tallebudgera	5-9	1	76
Mudgeeraba - Tallebudgera	10-14		129
Mudgeeraba - Tallebudgera	10-14	0	2526
Mudgeeraba - Tallebudgera	10-14	1	63
Mudgeeraba - Tallebudgera	15-19		97
Mudgeeraba - Tallebudgera	15-19	0	2226
Mudgeeraba - Tallebudgera	15-19	1	58
Mudgeeraba - Tallebudgera	20-24		62
Mudgeeraba - Tallebudgera	20-24	0	1533
Mudgeeraba - Tallebudgera	20-24	1	37
Mudgeeraba - Tallebudgera	25-29		88
Mudgeeraba - Tallebudgera	25-29	0	1273
Mudgeeraba - Tallebudgera	25-29	1	29
Mudgeeraba - Tallebudgera	30-34		113
Mudgeeraba - Tallebudgera	30-34	0	1746
Mudgeeraba - Tallebudgera	30-34	1	32
Mudgeeraba - Tallebudgera	35-39		130
Mudgeeraba - Tallebudgera	35-39	0	2140
Mudgeeraba - Tallebudgera	35-39	1	31
Mudgeeraba - Tallebudgera	40-44		135
Mudgeeraba - Tallebudgera	40-44	0	2555
Mudgeeraba - Tallebudgera	40-44	1	38
Mudgeeraba - Tallebudgera	45-49		150
Mudgeeraba - Tallebudgera	45-49	0	2654
Mudgeeraba - Tallebudgera	45-49	1	21
Mudgeeraba - Tallebudgera	50-54		96
Mudgeeraba - Tallebudgera	50-54	0	2213
Mudgeeraba - Tallebudgera	50-54	1	22
Mudgeeraba - Tallebudgera	55-59		106
Mudgeeraba - Tallebudgera	55-59	0	1984
Mudgeeraba - Tallebudgera	55-59	1	20
Mudgeeraba - Tallebudgera	60-64		102
Mudgeeraba - Tallebudgera	60-64	0	1704
Mudgeeraba - Tallebudgera	60-64	1	14
Mudgeeraba - Tallebudgera	65+		268
Mudgeeraba - Tallebudgera	65+	0	4058
Mudgeeraba - Tallebudgera	65+	1	28
Nerang	0-4		226
Nerang	0-4	0	4053
Nerang	0-4	1	138
Nerang	5-9		235
Nerang	5-9	0	4502
Nerang	5-9	1	139
Nerang	10-14		217
Nerang	10-14	0	4109
Nerang	10-14	1	138
Nerang	15-19		213
Nerang	15-19	0	4045
Nerang	15-19	1	154
Nerang	20-24		259
Nerang	20-24	0	3618
Nerang	20-24	1	115
Nerang	25-29		229
Nerang	25-29	0	3624
Nerang	25-29	1	93
Nerang	30-34		272
Nerang	30-34	0	4206
Nerang	30-34	1	84
Nerang	35-39		235
Nerang	35-39	0	4309
Nerang	35-39	1	71
Nerang	40-44		252
Nerang	40-44	0	4667
Nerang	40-44	1	60
Nerang	45-49		262
Nerang	45-49	0	4575
Nerang	45-49	1	84
Nerang	50-54		256
Nerang	50-54	0	4229
Nerang	50-54	1	67
Nerang	55-59		242
Nerang	55-59	0	3838
Nerang	55-59	1	58
Nerang	60-64		235
Nerang	60-64	0	3325
Nerang	60-64	1	26
Nerang	65+		805
Nerang	65+	0	8994
Nerang	65+	1	39
Ormeau - Oxenford	0-4		658
Ormeau - Oxenford	0-4	0	8857
Ormeau - Oxenford	0-4	1	331
Ormeau - Oxenford	5-9		606
Ormeau - Oxenford	5-9	0	9285
Ormeau - Oxenford	5-9	1	328
Ormeau - Oxenford	10-14		553
Ormeau - Oxenford	10-14	0	8412
Ormeau - Oxenford	10-14	1	250
Ormeau - Oxenford	15-19		515
Ormeau - Oxenford	15-19	0	7627
Ormeau - Oxenford	15-19	1	244
Ormeau - Oxenford	20-24		466
Ormeau - Oxenford	20-24	0	6703
Ormeau - Oxenford	20-24	1	211
Ormeau - Oxenford	25-29		576
Ormeau - Oxenford	25-29	0	7354
Ormeau - Oxenford	25-29	1	217
Ormeau - Oxenford	30-34		647
Ormeau - Oxenford	30-34	0	8203
Ormeau - Oxenford	30-34	1	151
Ormeau - Oxenford	35-39		548
Ormeau - Oxenford	35-39	0	8303
Ormeau - Oxenford	35-39	1	144
Ormeau - Oxenford	40-44		617
Ormeau - Oxenford	40-44	0	8626
Ormeau - Oxenford	40-44	1	96
Ormeau - Oxenford	45-49		623
Ormeau - Oxenford	45-49	0	8064
Ormeau - Oxenford	45-49	1	96
Ormeau - Oxenford	50-54		466
Ormeau - Oxenford	50-54	0	6666
Ormeau - Oxenford	50-54	1	102
Ormeau - Oxenford	55-59		430
Ormeau - Oxenford	55-59	0	5744
Ormeau - Oxenford	55-59	1	69
Ormeau - Oxenford	60-64		332
Ormeau - Oxenford	60-64	0	4800
Ormeau - Oxenford	60-64	1	40
Ormeau - Oxenford	65+		848
Ormeau - Oxenford	65+	0	12011
Ormeau - Oxenford	65+	1	71
Robina	0-4		173
Robina	0-4	0	2535
Robina	0-4	1	44
Robina	5-9		169
Robina	5-9	0	2715
Robina	5-9	1	73
Robina	10-14		151
Robina	10-14	0	2757
Robina	10-14	1	81
Robina	15-19		184
Robina	15-19	0	3268
Robina	15-19	1	72
Robina	20-24		250
Robina	20-24	0	3446
Robina	20-24	1	69
Robina	25-29		208
Robina	25-29	0	3158
Robina	25-29	1	51
Robina	30-34		189
Robina	30-34	0	3064
Robina	30-34	1	44
Robina	35-39		190
Robina	35-39	0	2971
Robina	35-39	1	28
Robina	40-44		170
Robina	40-44	0	3220
Robina	40-44	1	36
Robina	45-49		174
Robina	45-49	0	3150
Robina	45-49	1	32
Robina	50-54		148
Robina	50-54	0	2842
Robina	50-54	1	22
Robina	55-59		158
Robina	55-59	0	2731
Robina	55-59	1	30
Robina	60-64		160
Robina	60-64	0	2391
Robina	60-64	1	14
Robina	65+		569
Robina	65+	0	7701
Robina	65+	1	28
Southport	0-4		176
Southport	0-4	0	2525
Southport	0-4	1	102
Southport	5-9		192
Southport	5-9	0	2593
Southport	5-9	1	118
Southport	10-14		186
Southport	10-14	0	2683
Southport	10-14	1	118
Southport	15-19		278
Southport	15-19	0	3637
Southport	15-19	1	144
Southport	20-24		407
Southport	20-24	0	5190
Southport	20-24	1	103
Southport	25-29		350
Southport	25-29	0	4240
Southport	25-29	1	91
Southport	30-34		292
Southport	30-34	0	3732
Southport	30-34	1	79
Southport	35-39		249
Southport	35-39	0	3386
Southport	35-39	1	55
Southport	40-44		256
Southport	40-44	0	3529
Southport	40-44	1	56
Southport	45-49		297
Southport	45-49	0	3463
Southport	45-49	1	61
Southport	50-54		291
Southport	50-54	0	3413
Southport	50-54	1	37
Southport	55-59		245
Southport	55-59	0	3225
Southport	55-59	1	46
Southport	60-64		228
Southport	60-64	0	2808
Southport	60-64	1	23
Southport	65+		757
Southport	65+	0	9184
Southport	65+	1	55
Surfers Paradise	0-4		177
Surfers Paradise	0-4	0	1321
Surfers Paradise	0-4	1	23
Surfers Paradise	5-9		142
Surfers Paradise	5-9	0	1381
Surfers Paradise	5-9	1	23
Surfers Paradise	10-14		174
Surfers Paradise	10-14	0	1441
Surfers Paradise	10-14	1	26
Surfers Paradise	15-19		214
Surfers Paradise	15-19	0	1754
Surfers Paradise	15-19	1	36
Surfers Paradise	20-24		522
Surfers Paradise	20-24	0	3060
Surfers Paradise	20-24	1	34
Surfers Paradise	25-29		602
Surfers Paradise	25-29	0	3469
Surfers Paradise	25-29	1	37
Surfers Paradise	30-34		408
Surfers Paradise	30-34	0	2713
Surfers Paradise	30-34	1	25
Surfers Paradise	35-39		370
Surfers Paradise	35-39	0	2147
Surfers Paradise	35-39	1	22
Surfers Paradise	40-44		304
Surfers Paradise	40-44	0	2161
Surfers Paradise	40-44	1	20
Surfers Paradise	45-49		316
Surfers Paradise	45-49	0	2427
Surfers Paradise	45-49	1	26
Surfers Paradise	50-54		344
Surfers Paradise	50-54	0	2384
Surfers Paradise	50-54	1	33
Surfers Paradise	55-59		303
Surfers Paradise	55-59	0	2265
Surfers Paradise	55-59	1	18
Surfers Paradise	60-64		311
Surfers Paradise	60-64	0	2132
Surfers Paradise	60-64	1	12
Surfers Paradise	65+		892
Surfers Paradise	65+	0	6746
Surfers Paradise	65+	1	13
Forest Lake - Oxley	0-4		446
Forest Lake - Oxley	0-4	0	4722
Forest Lake - Oxley	0-4	1	229
Forest Lake - Oxley	5-9		385
Forest Lake - Oxley	5-9	0	4522
Forest Lake - Oxley	5-9	1	225
Forest Lake - Oxley	10-14		279
Forest Lake - Oxley	10-14	0	4221
Forest Lake - Oxley	10-14	1	221
Forest Lake - Oxley	15-19		259
Forest Lake - Oxley	15-19	0	4426
Forest Lake - Oxley	15-19	1	264
Forest Lake - Oxley	20-24		372
Forest Lake - Oxley	20-24	0	4830
Forest Lake - Oxley	20-24	1	287
Forest Lake - Oxley	25-29		438
Forest Lake - Oxley	25-29	0	5124
Forest Lake - Oxley	25-29	1	227
Forest Lake - Oxley	30-34		434
Forest Lake - Oxley	30-34	0	5286
Forest Lake - Oxley	30-34	1	222
Forest Lake - Oxley	35-39		346
Forest Lake - Oxley	35-39	0	4825
Forest Lake - Oxley	35-39	1	144
Forest Lake - Oxley	40-44		334
Forest Lake - Oxley	40-44	0	4722
Forest Lake - Oxley	40-44	1	180
Forest Lake - Oxley	45-49		290
Forest Lake - Oxley	45-49	0	4512
Forest Lake - Oxley	45-49	1	152
Forest Lake - Oxley	50-54		258
Forest Lake - Oxley	50-54	0	4083
Forest Lake - Oxley	50-54	1	107
Forest Lake - Oxley	55-59		203
Forest Lake - Oxley	55-59	0	3522
Forest Lake - Oxley	55-59	1	103
Forest Lake - Oxley	60-64		204
Forest Lake - Oxley	60-64	0	2748
Forest Lake - Oxley	60-64	1	70
Forest Lake - Oxley	65+		513
Forest Lake - Oxley	65+	0	7394
Forest Lake - Oxley	65+	1	101
Ipswich Hinterland	0-4		300
Ipswich Hinterland	0-4	0	3121
Ipswich Hinterland	0-4	1	271
Ipswich Hinterland	5-9		334
Ipswich Hinterland	5-9	0	3689
Ipswich Hinterland	5-9	1	300
Ipswich Hinterland	10-14		312
Ipswich Hinterland	10-14	0	3670
Ipswich Hinterland	10-14	1	330
Ipswich Hinterland	15-19		317
Ipswich Hinterland	15-19	0	3457
Ipswich Hinterland	15-19	1	269
Ipswich Hinterland	20-24		304
Ipswich Hinterland	20-24	0	2909
Ipswich Hinterland	20-24	1	184
Ipswich Hinterland	25-29		247
Ipswich Hinterland	25-29	0	2613
Ipswich Hinterland	25-29	1	140
Ipswich Hinterland	30-34		252
Ipswich Hinterland	30-34	0	2993
Ipswich Hinterland	30-34	1	147
Ipswich Hinterland	35-39		243
Ipswich Hinterland	35-39	0	3074
Ipswich Hinterland	35-39	1	111
Ipswich Hinterland	40-44		314
Ipswich Hinterland	40-44	0	3621
Ipswich Hinterland	40-44	1	126
Ipswich Hinterland	45-49		360
Ipswich Hinterland	45-49	0	3995
Ipswich Hinterland	45-49	1	122
Ipswich Hinterland	50-54		358
Ipswich Hinterland	50-54	0	4067
Ipswich Hinterland	50-54	1	127
Ipswich Hinterland	55-59		368
Ipswich Hinterland	55-59	0	4079
Ipswich Hinterland	55-59	1	102
Ipswich Hinterland	60-64		351
Ipswich Hinterland	60-64	0	3884
Ipswich Hinterland	60-64	1	68
Ipswich Hinterland	65+		908
Ipswich Hinterland	65+	0	10183
Ipswich Hinterland	65+	1	107
Ipswich Inner	0-4		537
Ipswich Inner	0-4	0	6551
Ipswich Inner	0-4	1	643
Ipswich Inner	5-9		465
Ipswich Inner	5-9	0	6738
Ipswich Inner	5-9	1	699
Ipswich Inner	10-14		408
Ipswich Inner	10-14	0	6146
Ipswich Inner	10-14	1	651
Ipswich Inner	15-19		392
Ipswich Inner	15-19	0	6046
Ipswich Inner	15-19	1	593
Ipswich Inner	20-24		504
Ipswich Inner	20-24	0	6159
Ipswich Inner	20-24	1	474
Ipswich Inner	25-29		512
Ipswich Inner	25-29	0	6390
Ipswich Inner	25-29	1	340
Ipswich Inner	30-34		504
Ipswich Inner	30-34	0	6618
Ipswich Inner	30-34	1	267
Ipswich Inner	35-39		418
Ipswich Inner	35-39	0	5810
Ipswich Inner	35-39	1	253
Ipswich Inner	40-44		423
Ipswich Inner	40-44	0	6301
Ipswich Inner	40-44	1	264
Ipswich Inner	45-49		429
Ipswich Inner	45-49	0	6287
Ipswich Inner	45-49	1	241
Ipswich Inner	50-54		381
Ipswich Inner	50-54	0	6162
Ipswich Inner	50-54	1	198
Ipswich Inner	55-59		343
Ipswich Inner	55-59	0	5688
Ipswich Inner	55-59	1	138
Ipswich Inner	60-64		338
Ipswich Inner	60-64	0	4744
Ipswich Inner	60-64	1	110
Ipswich Inner	65+		949
Ipswich Inner	65+	0	12924
Ipswich Inner	65+	1	175
Springfield - Redbank	0-4		473
Springfield - Redbank	0-4	0	7319
Springfield - Redbank	0-4	1	415
Springfield - Redbank	5-9		405
Springfield - Redbank	5-9	0	6887
Springfield - Redbank	5-9	1	430
Springfield - Redbank	10-14		312
Springfield - Redbank	10-14	0	5778
Springfield - Redbank	10-14	1	350
Springfield - Redbank	15-19		340
Springfield - Redbank	15-19	0	5330
Springfield - Redbank	15-19	1	353
Springfield - Redbank	20-24		417
Springfield - Redbank	20-24	0	5613
Springfield - Redbank	20-24	1	303
Springfield - Redbank	25-29		387
Springfield - Redbank	25-29	0	6399
Springfield - Redbank	25-29	1	252
Springfield - Redbank	30-34		443
Springfield - Redbank	30-34	0	6943
Springfield - Redbank	30-34	1	193
Springfield - Redbank	35-39		333
Springfield - Redbank	35-39	0	5952
Springfield - Redbank	35-39	1	154
Springfield - Redbank	40-44		343
Springfield - Redbank	40-44	0	5395
Springfield - Redbank	40-44	1	138
Springfield - Redbank	45-49		343
Springfield - Redbank	45-49	0	4881
Springfield - Redbank	45-49	1	120
Springfield - Redbank	50-54		285
Springfield - Redbank	50-54	0	4175
Springfield - Redbank	50-54	1	104
Springfield - Redbank	55-59		256
Springfield - Redbank	55-59	0	3491
Springfield - Redbank	55-59	1	77
Springfield - Redbank	60-64		199
Springfield - Redbank	60-64	0	2743
Springfield - Redbank	60-64	1	54
Springfield - Redbank	65+		426
Springfield - Redbank	65+	0	5034
Springfield - Redbank	65+	1	73
Beaudesert	0-4		54
Beaudesert	0-4	0	642
Beaudesert	0-4	1	84
Beaudesert	5-9		67
Beaudesert	5-9	0	862
Beaudesert	5-9	1	119
Beaudesert	10-14		49
Beaudesert	10-14	0	784
Beaudesert	10-14	1	90
Beaudesert	15-19		60
Beaudesert	15-19	0	753
Beaudesert	15-19	1	64
Beaudesert	20-24		57
Beaudesert	20-24	0	595
Beaudesert	20-24	1	57
Beaudesert	25-29		54
Beaudesert	25-29	0	538
Beaudesert	25-29	1	46
Beaudesert	30-34		64
Beaudesert	30-34	0	636
Beaudesert	30-34	1	49
Beaudesert	35-39		35
Beaudesert	35-39	0	708
Beaudesert	35-39	1	31
Beaudesert	40-44		63
Beaudesert	40-44	0	773
Beaudesert	40-44	1	28
Beaudesert	45-49		83
Beaudesert	45-49	0	863
Beaudesert	45-49	1	42
Beaudesert	50-54		74
Beaudesert	50-54	0	871
Beaudesert	50-54	1	33
Beaudesert	55-59		71
Beaudesert	55-59	0	832
Beaudesert	55-59	1	28
Beaudesert	60-64		86
Beaudesert	60-64	0	786
Beaudesert	60-64	1	27
Beaudesert	65+		220
Beaudesert	65+	0	2506
Beaudesert	65+	1	21
Beenleigh	0-4		189
Beenleigh	0-4	0	2706
Beenleigh	0-4	1	230
Beenleigh	5-9		173
Beenleigh	5-9	0	2700
Beenleigh	5-9	1	190
Beenleigh	10-14		163
Beenleigh	10-14	0	2291
Beenleigh	10-14	1	171
Beenleigh	15-19		156
Beenleigh	15-19	0	2289
Beenleigh	15-19	1	146
Beenleigh	20-24		173
Beenleigh	20-24	0	2578
Beenleigh	20-24	1	158
Beenleigh	25-29		201
Beenleigh	25-29	0	2510
Beenleigh	25-29	1	115
Beenleigh	30-34		184
Beenleigh	30-34	0	2584
Beenleigh	30-34	1	90
Beenleigh	35-39		152
Beenleigh	35-39	0	2313
Beenleigh	35-39	1	69
Beenleigh	40-44		151
Beenleigh	40-44	0	2415
Beenleigh	40-44	1	88
Beenleigh	45-49		167
Beenleigh	45-49	0	2313
Beenleigh	45-49	1	66
Beenleigh	50-54		158
Beenleigh	50-54	0	2323
Beenleigh	50-54	1	51
Beenleigh	55-59		130
Beenleigh	55-59	0	2099
Beenleigh	55-59	1	46
Beenleigh	60-64		144
Beenleigh	60-64	0	1968
Beenleigh	60-64	1	32
Beenleigh	65+		411
Beenleigh	65+	0	5783
Beenleigh	65+	1	55
Browns Plains	0-4		460
Browns Plains	0-4	0	5641
Browns Plains	0-4	1	380
Browns Plains	5-9		425
Browns Plains	5-9	0	5906
Browns Plains	5-9	1	337
Browns Plains	10-14		376
Browns Plains	10-14	0	5315
Browns Plains	10-14	1	300
Browns Plains	15-19		373
Browns Plains	15-19	0	5265
Browns Plains	15-19	1	280
Browns Plains	20-24		344
Browns Plains	20-24	0	5320
Browns Plains	20-24	1	221
Browns Plains	25-29		373
Browns Plains	25-29	0	5233
Browns Plains	25-29	1	206
Browns Plains	30-34		366
Browns Plains	30-34	0	5373
Browns Plains	30-34	1	153
Browns Plains	35-39		319
Browns Plains	35-39	0	4773
Browns Plains	35-39	1	123
Browns Plains	40-44		348
Browns Plains	40-44	0	4707
Browns Plains	40-44	1	133
Browns Plains	45-49		331
Browns Plains	45-49	0	4701
Browns Plains	45-49	1	132
Browns Plains	50-54		323
Browns Plains	50-54	0	4661
Browns Plains	50-54	1	91
Browns Plains	55-59		286
Browns Plains	55-59	0	4361
Browns Plains	55-59	1	84
Browns Plains	60-64		230
Browns Plains	60-64	0	3491
Browns Plains	60-64	1	59
Browns Plains	65+		576
Browns Plains	65+	0	7384
Browns Plains	65+	1	54
Jimboomba	0-4		175
Jimboomba	0-4	0	2880
Jimboomba	0-4	1	173
Jimboomba	5-9		205
Jimboomba	5-9	0	3409
Jimboomba	5-9	1	184
Jimboomba	10-14		236
Jimboomba	10-14	0	3442
Jimboomba	10-14	1	190
Jimboomba	15-19		192
Jimboomba	15-19	0	3186
Jimboomba	15-19	1	152
Jimboomba	20-24		176
Jimboomba	20-24	0	2429
Jimboomba	20-24	1	120
Jimboomba	25-29		161
Jimboomba	25-29	0	2310
Jimboomba	25-29	1	91
Jimboomba	30-34		168
Jimboomba	30-34	0	2617
Jimboomba	30-34	1	68
Jimboomba	35-39		168
Jimboomba	35-39	0	3014
Jimboomba	35-39	1	71
Jimboomba	40-44		215
Jimboomba	40-44	0	3384
Jimboomba	40-44	1	78
Jimboomba	45-49		226
Jimboomba	45-49	0	3385
Jimboomba	45-49	1	82
Jimboomba	50-54		228
Jimboomba	50-54	0	2986
Jimboomba	50-54	1	69
Jimboomba	55-59		172
Jimboomba	55-59	0	2476
Jimboomba	55-59	1	46
Jimboomba	60-64		153
Jimboomba	60-64	0	2058
Jimboomba	60-64	1	26
Jimboomba	65+		237
Jimboomba	65+	0	3908
Jimboomba	65+	1	39
Loganlea - Carbrook	0-4		243
Loganlea - Carbrook	0-4	0	3797
Loganlea - Carbrook	0-4	1	234
Loganlea - Carbrook	5-9		237
Loganlea - Carbrook	5-9	0	3905
Loganlea - Carbrook	5-9	1	210
Loganlea - Carbrook	10-14		203
Loganlea - Carbrook	10-14	0	3470
Loganlea - Carbrook	10-14	1	163
Loganlea - Carbrook	15-19		240
Loganlea - Carbrook	15-19	0	3669
Loganlea - Carbrook	15-19	1	200
Loganlea - Carbrook	20-24		259
Loganlea - Carbrook	20-24	0	3727
Loganlea - Carbrook	20-24	1	164
Loganlea - Carbrook	25-29		278
Loganlea - Carbrook	25-29	0	3885
Loganlea - Carbrook	25-29	1	116
Loganlea - Carbrook	30-34		248
Loganlea - Carbrook	30-34	0	3815
Loganlea - Carbrook	30-34	1	106
Loganlea - Carbrook	35-39		223
Loganlea - Carbrook	35-39	0	3717
Loganlea - Carbrook	35-39	1	87
Loganlea - Carbrook	40-44		248
Loganlea - Carbrook	40-44	0	3697
Loganlea - Carbrook	40-44	1	90
Loganlea - Carbrook	45-49		257
Loganlea - Carbrook	45-49	0	3588
Loganlea - Carbrook	45-49	1	64
Loganlea - Carbrook	50-54		210
Loganlea - Carbrook	50-54	0	3316
Loganlea - Carbrook	50-54	1	65
Loganlea - Carbrook	55-59		207
Loganlea - Carbrook	55-59	0	3423
Loganlea - Carbrook	55-59	1	56
