SA3_NAME16	Age5yr	ChildrenEverBorn	females
Canterbury	55-59	0	520
Canterbury	55-59	1	671
Canterbury	55-59	2	1062
Canterbury	55-59	3	628
Canterbury	55-59	4	306
Canterbury	55-59	5	156
Canterbury	55-59	6	102
Canterbury	60-64		207
Canterbury	60-64	0	431
Canterbury	60-64	1	568
Canterbury	60-64	2	941
Canterbury	60-64	3	575
Canterbury	60-64	4	267
Canterbury	60-64	5	108
Canterbury	60-64	6	83
Canterbury	65-69		189
Canterbury	65-69	0	306
Canterbury	65-69	1	325
Canterbury	65-69	2	831
Canterbury	65-69	3	480
Canterbury	65-69	4	230
Canterbury	65-69	5	104
Canterbury	65-69	6	102
Canterbury	70-74		175
Canterbury	70-74	0	215
Canterbury	70-74	1	200
Canterbury	70-74	2	682
Canterbury	70-74	3	409
Canterbury	70-74	4	209
Canterbury	70-74	5	94
Canterbury	70-74	6	90
Canterbury	75-79		156
Canterbury	75-79	0	148
Canterbury	75-79	1	147
Canterbury	75-79	2	640
Canterbury	75-79	3	383
Canterbury	75-79	4	174
Canterbury	75-79	5	101
Canterbury	75-79	6	96
Canterbury	80-84		133
Canterbury	80-84	0	101
Canterbury	80-84	1	137
Canterbury	80-84	2	453
Canterbury	80-84	3	294
Canterbury	80-84	4	161
Canterbury	80-84	5	81
Canterbury	80-84	6	115
Canterbury	85+		162
Canterbury	85+	0	136
Canterbury	85+	1	172
Canterbury	85+	2	386
Canterbury	85+	3	238
Canterbury	85+	4	175
Canterbury	85+	5	90
Canterbury	85+	6	157
Hurstville	15-19		433
Hurstville	15-19	0	3385
Hurstville	15-19	1	15
Hurstville	15-19	6	3
Hurstville	20-24		424
Hurstville	20-24	0	3961
Hurstville	20-24	1	131
Hurstville	20-24	2	38
Hurstville	20-24	3	7
Hurstville	20-24	4	3
Hurstville	20-24	6	5
Hurstville	25-29		443
Hurstville	25-29	0	4045
Hurstville	25-29	1	651
Hurstville	25-29	2	263
Hurstville	25-29	3	55
Hurstville	25-29	4	12
Hurstville	25-29	5	7
Hurstville	25-29	6	3
Hurstville	30-34		296
Hurstville	30-34	0	2014
Hurstville	30-34	1	1304
Hurstville	30-34	2	986
Hurstville	30-34	3	224
Hurstville	30-34	4	42
Hurstville	30-34	5	14
Hurstville	30-34	6	11
Hurstville	35-39		230
Hurstville	35-39	0	1013
Hurstville	35-39	1	868
Hurstville	35-39	2	1475
Hurstville	35-39	3	515
Hurstville	35-39	4	130
Hurstville	35-39	5	26
Hurstville	35-39	6	22
Hurstville	40-44		183
Hurstville	40-44	0	682
Hurstville	40-44	1	764
Hurstville	40-44	2	1661
Hurstville	40-44	3	686
Hurstville	40-44	4	192
Hurstville	40-44	5	56
Hurstville	40-44	6	26
Hurstville	45-49		212
Hurstville	45-49	0	624
Hurstville	45-49	1	825
Hurstville	45-49	2	1698
Hurstville	45-49	3	712
Hurstville	45-49	4	209
Hurstville	45-49	5	51
Hurstville	45-49	6	36
Hurstville	50-54		209
Hurstville	50-54	0	619
Hurstville	50-54	1	874
Hurstville	50-54	2	1711
Hurstville	50-54	3	652
Hurstville	50-54	4	228
Hurstville	50-54	5	33
Hurstville	50-54	6	38
Hurstville	55-59		225
Hurstville	55-59	0	516
Hurstville	55-59	1	1025
Hurstville	55-59	2	1441
Hurstville	55-59	3	672
Hurstville	55-59	4	232
Hurstville	55-59	5	58
Hurstville	55-59	6	23
Hurstville	60-64		183
Hurstville	60-64	0	450
Hurstville	60-64	1	798
Hurstville	60-64	2	1218
Hurstville	60-64	3	610
Hurstville	60-64	4	245
Hurstville	60-64	5	64
Hurstville	60-64	6	42
Hurstville	65-69		180
Hurstville	65-69	0	319
Hurstville	65-69	1	423
Hurstville	65-69	2	1182
Hurstville	65-69	3	610
Hurstville	65-69	4	218
Hurstville	65-69	5	61
Hurstville	65-69	6	42
Hurstville	70-74		156
Hurstville	70-74	0	223
Hurstville	70-74	1	246
Hurstville	70-74	2	879
Hurstville	70-74	3	539
Hurstville	70-74	4	195
Hurstville	70-74	5	60
Hurstville	70-74	6	44
Hurstville	75-79		145
Hurstville	75-79	0	136
Hurstville	75-79	1	178
Hurstville	75-79	2	741
Hurstville	75-79	3	445
Hurstville	75-79	4	217
Hurstville	75-79	5	60
Hurstville	75-79	6	63
Hurstville	80-84		116
Hurstville	80-84	0	109
Hurstville	80-84	1	157
Hurstville	80-84	2	495
Hurstville	80-84	3	365
Hurstville	80-84	4	188
Hurstville	80-84	5	92
Hurstville	80-84	6	82
Hurstville	85+		268
Hurstville	85+	0	206
Hurstville	85+	1	221
Hurstville	85+	2	633
Hurstville	85+	3	443
Hurstville	85+	4	230
Hurstville	85+	5	106
Hurstville	85+	6	135
Kogarah - Rockdale	15-19		413
Kogarah - Rockdale	15-19	0	2994
Kogarah - Rockdale	15-19	1	18
Kogarah - Rockdale	20-24		564
Kogarah - Rockdale	20-24	0	4209
Kogarah - Rockdale	20-24	1	229
Kogarah - Rockdale	20-24	2	47
Kogarah - Rockdale	20-24	3	6
Kogarah - Rockdale	25-29		698
Kogarah - Rockdale	25-29	0	4896
Kogarah - Rockdale	25-29	1	893
Kogarah - Rockdale	25-29	2	348
Kogarah - Rockdale	25-29	3	104
Kogarah - Rockdale	25-29	4	22
Kogarah - Rockdale	25-29	6	3
Kogarah - Rockdale	30-34		517
Kogarah - Rockdale	30-34	0	3063
Kogarah - Rockdale	30-34	1	1557
Kogarah - Rockdale	30-34	2	1046
Kogarah - Rockdale	30-34	3	267
Kogarah - Rockdale	30-34	4	84
Kogarah - Rockdale	30-34	5	11
Kogarah - Rockdale	30-34	6	3
Kogarah - Rockdale	35-39		323
Kogarah - Rockdale	35-39	0	1438
Kogarah - Rockdale	35-39	1	1115
Kogarah - Rockdale	35-39	2	1464
Kogarah - Rockdale	35-39	3	525
Kogarah - Rockdale	35-39	4	148
Kogarah - Rockdale	35-39	5	35
Kogarah - Rockdale	35-39	6	16
Kogarah - Rockdale	40-44		281
Kogarah - Rockdale	40-44	0	1035
Kogarah - Rockdale	40-44	1	836
Kogarah - Rockdale	40-44	2	1573
Kogarah - Rockdale	40-44	3	676
Kogarah - Rockdale	40-44	4	227
Kogarah - Rockdale	40-44	5	66
Kogarah - Rockdale	40-44	6	33
Kogarah - Rockdale	45-49		259
Kogarah - Rockdale	45-49	0	899
Kogarah - Rockdale	45-49	1	747
Kogarah - Rockdale	45-49	2	1564
Kogarah - Rockdale	45-49	3	603
Kogarah - Rockdale	45-49	4	210
Kogarah - Rockdale	45-49	5	70
Kogarah - Rockdale	45-49	6	39
Kogarah - Rockdale	50-54		289
Kogarah - Rockdale	50-54	0	750
Kogarah - Rockdale	50-54	1	732
Kogarah - Rockdale	50-54	2	1449
Kogarah - Rockdale	50-54	3	624
Kogarah - Rockdale	50-54	4	199
Kogarah - Rockdale	50-54	5	80
Kogarah - Rockdale	50-54	6	51
Kogarah - Rockdale	55-59		230
Kogarah - Rockdale	55-59	0	710
Kogarah - Rockdale	55-59	1	752
Kogarah - Rockdale	55-59	2	1264
Kogarah - Rockdale	55-59	3	575
Kogarah - Rockdale	55-59	4	206
Kogarah - Rockdale	55-59	5	68
Kogarah - Rockdale	55-59	6	56
Kogarah - Rockdale	60-64		238
Kogarah - Rockdale	60-64	0	516
Kogarah - Rockdale	60-64	1	652
Kogarah - Rockdale	60-64	2	1142
Kogarah - Rockdale	60-64	3	588
Kogarah - Rockdale	60-64	4	184
Kogarah - Rockdale	60-64	5	55
Kogarah - Rockdale	60-64	6	47
Kogarah - Rockdale	65-69		222
Kogarah - Rockdale	65-69	0	372
Kogarah - Rockdale	65-69	1	438
Kogarah - Rockdale	65-69	2	1148
Kogarah - Rockdale	65-69	3	541
Kogarah - Rockdale	65-69	4	206
Kogarah - Rockdale	65-69	5	52
Kogarah - Rockdale	65-69	6	39
Kogarah - Rockdale	70-74		164
Kogarah - Rockdale	70-74	0	272
Kogarah - Rockdale	70-74	1	273
Kogarah - Rockdale	70-74	2	924
Kogarah - Rockdale	70-74	3	502
Kogarah - Rockdale	70-74	4	170
Kogarah - Rockdale	70-74	5	62
Kogarah - Rockdale	70-74	6	43
Kogarah - Rockdale	75-79		188
Kogarah - Rockdale	75-79	0	192
Kogarah - Rockdale	75-79	1	204
Kogarah - Rockdale	75-79	2	775
Kogarah - Rockdale	75-79	3	428
Kogarah - Rockdale	75-79	4	189
Kogarah - Rockdale	75-79	5	47
Kogarah - Rockdale	75-79	6	66
Kogarah - Rockdale	80-84		214
Kogarah - Rockdale	80-84	0	155
Kogarah - Rockdale	80-84	1	158
Kogarah - Rockdale	80-84	2	500
Kogarah - Rockdale	80-84	3	337
Kogarah - Rockdale	80-84	4	165
Kogarah - Rockdale	80-84	5	72
Kogarah - Rockdale	80-84	6	64
Kogarah - Rockdale	85+		442
Kogarah - Rockdale	85+	0	206
Kogarah - Rockdale	85+	1	237
Kogarah - Rockdale	85+	2	496
Kogarah - Rockdale	85+	3	317
Kogarah - Rockdale	85+	4	173
Kogarah - Rockdale	85+	5	72
Kogarah - Rockdale	85+	6	103
Canada Bay	15-19		174
Canada Bay	15-19	0	1733
Canada Bay	15-19	1	3
Canada Bay	20-24		320
Canada Bay	20-24	0	2611
Canada Bay	20-24	1	38
Canada Bay	20-24	2	4
Canada Bay	20-24	3	3
Canada Bay	25-29		374
Canada Bay	25-29	0	3040
Canada Bay	25-29	1	356
Canada Bay	25-29	2	82
Canada Bay	25-29	3	19
Canada Bay	30-34		310
Canada Bay	30-34	0	2151
Canada Bay	30-34	1	972
Canada Bay	30-34	2	535
Canada Bay	30-34	3	93
Canada Bay	30-34	4	19
Canada Bay	30-34	6	4
Canada Bay	35-39		233
Canada Bay	35-39	0	1083
Canada Bay	35-39	1	758
Canada Bay	35-39	2	1004
Canada Bay	35-39	3	268
Canada Bay	35-39	4	39
Canada Bay	35-39	5	9
Canada Bay	35-39	6	4
Canada Bay	40-44		179
Canada Bay	40-44	0	805
Canada Bay	40-44	1	617
Canada Bay	40-44	2	1200
Canada Bay	40-44	3	437
Canada Bay	40-44	4	79
Canada Bay	40-44	5	9
Canada Bay	40-44	6	3
Canada Bay	45-49		176
Canada Bay	45-49	0	676
Canada Bay	45-49	1	536
Canada Bay	45-49	2	1110
Canada Bay	45-49	3	427
Canada Bay	45-49	4	97
Canada Bay	45-49	5	17
Canada Bay	45-49	6	6
Canada Bay	50-54		169
Canada Bay	50-54	0	577
Canada Bay	50-54	1	535
Canada Bay	50-54	2	1062
Canada Bay	50-54	3	405
Canada Bay	50-54	4	106
Canada Bay	50-54	5	22
Canada Bay	50-54	6	12
Canada Bay	55-59		162
Canada Bay	55-59	0	539
Canada Bay	55-59	1	518
Canada Bay	55-59	2	888
Canada Bay	55-59	3	385
Canada Bay	55-59	4	110
Canada Bay	55-59	5	19
Canada Bay	55-59	6	10
Canada Bay	60-64		144
Canada Bay	60-64	0	387
Canada Bay	60-64	1	419
Canada Bay	60-64	2	782
Canada Bay	60-64	3	369
Canada Bay	60-64	4	127
Canada Bay	60-64	5	29
Canada Bay	60-64	6	6
Canada Bay	65-69		137
Canada Bay	65-69	0	278
Canada Bay	65-69	1	253
Canada Bay	65-69	2	777
Canada Bay	65-69	3	442
Canada Bay	65-69	4	132
Canada Bay	65-69	5	34
Canada Bay	65-69	6	15
Canada Bay	70-74		105
Canada Bay	70-74	0	184
Canada Bay	70-74	1	149
Canada Bay	70-74	2	584
Canada Bay	70-74	3	368
Canada Bay	70-74	4	121
Canada Bay	70-74	5	40
Canada Bay	70-74	6	17
Canada Bay	75-79		78
Canada Bay	75-79	0	122
Canada Bay	75-79	1	134
Canada Bay	75-79	2	409
Canada Bay	75-79	3	303
Canada Bay	75-79	4	124
Canada Bay	75-79	5	49
Canada Bay	75-79	6	25
Canada Bay	80-84		79
Canada Bay	80-84	0	101
Canada Bay	80-84	1	90
Canada Bay	80-84	2	302
Canada Bay	80-84	3	251
Canada Bay	80-84	4	95
Canada Bay	80-84	5	43
Canada Bay	80-84	6	33
Canada Bay	85+		153
Canada Bay	85+	0	163
Canada Bay	85+	1	126
Canada Bay	85+	2	360
Canada Bay	85+	3	240
Canada Bay	85+	4	136
Canada Bay	85+	5	54
Canada Bay	85+	6	43
Leichhardt	15-19		106
Leichhardt	15-19	0	824
Leichhardt	15-19	1	3
Leichhardt	20-24		183
Leichhardt	20-24	0	1301
Leichhardt	20-24	1	19
Leichhardt	20-24	2	4
Leichhardt	25-29		247
Leichhardt	25-29	0	1706
Leichhardt	25-29	1	95
Leichhardt	25-29	2	31
Leichhardt	25-29	3	8
Leichhardt	30-34		253
Leichhardt	30-34	0	1579
Leichhardt	30-34	1	511
Leichhardt	30-34	2	255
Leichhardt	30-34	3	46
Leichhardt	30-34	4	3
Leichhardt	30-34	5	3
Leichhardt	35-39		235
Leichhardt	35-39	0	1069
Leichhardt	35-39	1	634
Leichhardt	35-39	2	744
Leichhardt	35-39	3	168
Leichhardt	35-39	4	21
Leichhardt	35-39	6	4
Leichhardt	40-44		223
Leichhardt	40-44	0	837
Leichhardt	40-44	1	470
Leichhardt	40-44	2	915
Leichhardt	40-44	3	255
Leichhardt	40-44	4	45
Leichhardt	40-44	5	3
Leichhardt	45-49		178
Leichhardt	45-49	0	700
Leichhardt	45-49	1	393
Leichhardt	45-49	2	768
Leichhardt	45-49	3	239
Leichhardt	45-49	4	40
Leichhardt	45-49	5	5
Leichhardt	50-54		172
Leichhardt	50-54	0	695
Leichhardt	50-54	1	343
Leichhardt	50-54	2	576
Leichhardt	50-54	3	204
Leichhardt	50-54	4	49
Leichhardt	50-54	5	3
Leichhardt	50-54	6	7
Leichhardt	55-59		162
Leichhardt	55-59	0	549
Leichhardt	55-59	1	242
Leichhardt	55-59	2	472
Leichhardt	55-59	3	193
Leichhardt	55-59	4	55
Leichhardt	55-59	5	10
Leichhardt	55-59	6	7
Leichhardt	60-64		122
Leichhardt	60-64	0	439
Leichhardt	60-64	1	260
Leichhardt	60-64	2	490
Leichhardt	60-64	3	223
Leichhardt	60-64	4	58
Leichhardt	60-64	5	13
Leichhardt	60-64	6	3
Leichhardt	65-69		99
Leichhardt	65-69	0	339
Leichhardt	65-69	1	237
Leichhardt	65-69	2	413
Leichhardt	65-69	3	204
Leichhardt	65-69	4	56
Leichhardt	65-69	5	18
Leichhardt	65-69	6	4
Leichhardt	70-74		87
Leichhardt	70-74	0	206
Leichhardt	70-74	1	127
Leichhardt	70-74	2	290
Leichhardt	70-74	3	155
Leichhardt	70-74	4	62
Leichhardt	70-74	5	13
Leichhardt	70-74	6	5
Leichhardt	75-79		51
Leichhardt	75-79	0	93
Leichhardt	75-79	1	70
Leichhardt	75-79	2	158
Leichhardt	75-79	3	121
Leichhardt	75-79	4	52
Leichhardt	75-79	5	26
Leichhardt	75-79	6	8
Leichhardt	80-84		37
Leichhardt	80-84	0	54
Leichhardt	80-84	1	42
Leichhardt	80-84	2	113
Leichhardt	80-84	3	78
Leichhardt	80-84	4	40
Leichhardt	80-84	5	13
Leichhardt	80-84	6	19
Leichhardt	85+		51
Leichhardt	85+	0	60
Leichhardt	85+	1	77
Leichhardt	85+	2	120
Leichhardt	85+	3	70
Leichhardt	85+	4	43
Leichhardt	85+	5	21
Leichhardt	85+	6	24
Strathfield - Burwood - Ashfield	15-19		454
Strathfield - Burwood - Ashfield	15-19	0	3472
Strathfield - Burwood - Ashfield	15-19	1	8
Strathfield - Burwood - Ashfield	15-19	2	3
Strathfield - Burwood - Ashfield	20-24		815
Strathfield - Burwood - Ashfield	20-24	0	5914
Strathfield - Burwood - Ashfield	20-24	1	134
Strathfield - Burwood - Ashfield	20-24	2	31
Strathfield - Burwood - Ashfield	20-24	3	3
Strathfield - Burwood - Ashfield	20-24	4	3
Strathfield - Burwood - Ashfield	25-29		917
Strathfield - Burwood - Ashfield	25-29	0	6696
Strathfield - Burwood - Ashfield	25-29	1	757
Strathfield - Burwood - Ashfield	25-29	2	224
Strathfield - Burwood - Ashfield	25-29	3	39
Strathfield - Burwood - Ashfield	25-29	4	7
Strathfield - Burwood - Ashfield	25-29	5	3
Strathfield - Burwood - Ashfield	25-29	6	3
Strathfield - Burwood - Ashfield	30-34		668
Strathfield - Burwood - Ashfield	30-34	0	3939
Strathfield - Burwood - Ashfield	30-34	1	1647
Strathfield - Burwood - Ashfield	30-34	2	836
Strathfield - Burwood - Ashfield	30-34	3	177
Strathfield - Burwood - Ashfield	30-34	4	32
Strathfield - Burwood - Ashfield	30-34	5	13
Strathfield - Burwood - Ashfield	30-34	6	9
Strathfield - Burwood - Ashfield	35-39		393
Strathfield - Burwood - Ashfield	35-39	0	1827
Strathfield - Burwood - Ashfield	35-39	1	1251
Strathfield - Burwood - Ashfield	35-39	2	1500
Strathfield - Burwood - Ashfield	35-39	3	411
Strathfield - Burwood - Ashfield	35-39	4	94
Strathfield - Burwood - Ashfield	35-39	5	20
Strathfield - Burwood - Ashfield	35-39	6	13
Strathfield - Burwood - Ashfield	40-44		350
Strathfield - Burwood - Ashfield	40-44	0	1243
Strathfield - Burwood - Ashfield	40-44	1	1021
Strathfield - Burwood - Ashfield	40-44	2	1759
Strathfield - Burwood - Ashfield	40-44	3	591
Strathfield - Burwood - Ashfield	40-44	4	155
Strathfield - Burwood - Ashfield	40-44	5	34
Strathfield - Burwood - Ashfield	40-44	6	18
Strathfield - Burwood - Ashfield	45-49		310
Strathfield - Burwood - Ashfield	45-49	0	1091
Strathfield - Burwood - Ashfield	45-49	1	1021
Strathfield - Burwood - Ashfield	45-49	2	1769
Strathfield - Burwood - Ashfield	45-49	3	615
Strathfield - Burwood - Ashfield	45-49	4	179
Strathfield - Burwood - Ashfield	45-49	5	33
Strathfield - Burwood - Ashfield	45-49	6	17
Strathfield - Burwood - Ashfield	50-54		321
Strathfield - Burwood - Ashfield	50-54	0	1009
Strathfield - Burwood - Ashfield	50-54	1	1031
Strathfield - Burwood - Ashfield	50-54	2	1686
Strathfield - Burwood - Ashfield	50-54	3	657
Strathfield - Burwood - Ashfield	50-54	4	167
Strathfield - Burwood - Ashfield	50-54	5	55
Strathfield - Burwood - Ashfield	50-54	6	26
Strathfield - Burwood - Ashfield	55-59		265
Strathfield - Burwood - Ashfield	55-59	0	843
Strathfield - Burwood - Ashfield	55-59	1	915
Strathfield - Burwood - Ashfield	55-59	2	1402
Strathfield - Burwood - Ashfield	55-59	3	585
Strathfield - Burwood - Ashfield	55-59	4	193
Strathfield - Burwood - Ashfield	55-59	5	61
Strathfield - Burwood - Ashfield	55-59	6	37
Strathfield - Burwood - Ashfield	60-64		244
Strathfield - Burwood - Ashfield	60-64	0	719
Strathfield - Burwood - Ashfield	60-64	1	759
Strathfield - Burwood - Ashfield	60-64	2	1094
Strathfield - Burwood - Ashfield	60-64	3	502
Strathfield - Burwood - Ashfield	60-64	4	178
Strathfield - Burwood - Ashfield	60-64	5	65
Strathfield - Burwood - Ashfield	60-64	6	37
Strathfield - Burwood - Ashfield	65-69		192
Strathfield - Burwood - Ashfield	65-69	0	493
Strathfield - Burwood - Ashfield	65-69	1	418
Strathfield - Burwood - Ashfield	65-69	2	994
Strathfield - Burwood - Ashfield	65-69	3	559
Strathfield - Burwood - Ashfield	65-69	4	220
Strathfield - Burwood - Ashfield	65-69	5	58
Strathfield - Burwood - Ashfield	65-69	6	31
Strathfield - Burwood - Ashfield	70-74		177
Strathfield - Burwood - Ashfield	70-74	0	320
Strathfield - Burwood - Ashfield	70-74	1	240
Strathfield - Burwood - Ashfield	70-74	2	751
Strathfield - Burwood - Ashfield	70-74	3	447
Strathfield - Burwood - Ashfield	70-74	4	195
Strathfield - Burwood - Ashfield	70-74	5	57
Strathfield - Burwood - Ashfield	70-74	6	50
Strathfield - Burwood - Ashfield	75-79		152
Strathfield - Burwood - Ashfield	75-79	0	211
Strathfield - Burwood - Ashfield	75-79	1	171
Strathfield - Burwood - Ashfield	75-79	2	665
Strathfield - Burwood - Ashfield	75-79	3	410
Strathfield - Burwood - Ashfield	75-79	4	206
Strathfield - Burwood - Ashfield	75-79	5	87
Strathfield - Burwood - Ashfield	75-79	6	65
Strathfield - Burwood - Ashfield	80-84		151
Strathfield - Burwood - Ashfield	80-84	0	203
Strathfield - Burwood - Ashfield	80-84	1	179
Strathfield - Burwood - Ashfield	80-84	2	487
Strathfield - Burwood - Ashfield	80-84	3	359
Strathfield - Burwood - Ashfield	80-84	4	189
Strathfield - Burwood - Ashfield	80-84	5	82
Strathfield - Burwood - Ashfield	80-84	6	87
Strathfield - Burwood - Ashfield	85+		217
Strathfield - Burwood - Ashfield	85+	0	276
Strathfield - Burwood - Ashfield	85+	1	249
Strathfield - Burwood - Ashfield	85+	2	498
Strathfield - Burwood - Ashfield	85+	3	368
Strathfield - Burwood - Ashfield	85+	4	227
Strathfield - Burwood - Ashfield	85+	5	132
Strathfield - Burwood - Ashfield	85+	6	175
Chatswood - Lane Cove	15-19		247
Chatswood - Lane Cove	15-19	0	2491
Chatswood - Lane Cove	15-19	1	3
Chatswood - Lane Cove	15-19	2	4
Chatswood - Lane Cove	20-24		302
Chatswood - Lane Cove	20-24	0	3081
Chatswood - Lane Cove	20-24	1	46
Chatswood - Lane Cove	20-24	2	11
Chatswood - Lane Cove	25-29		376
Chatswood - Lane Cove	25-29	0	3645
Chatswood - Lane Cove	25-29	1	273
Chatswood - Lane Cove	25-29	2	89
Chatswood - Lane Cove	25-29	3	18
Chatswood - Lane Cove	30-34		395
Chatswood - Lane Cove	30-34	0	2767
Chatswood - Lane Cove	30-34	1	1247
Chatswood - Lane Cove	30-34	2	690
Chatswood - Lane Cove	30-34	3	87
Chatswood - Lane Cove	30-34	4	12
Chatswood - Lane Cove	30-34	6	4
Chatswood - Lane Cove	35-39		278
Chatswood - Lane Cove	35-39	0	1523
Chatswood - Lane Cove	35-39	1	1185
Chatswood - Lane Cove	35-39	2	1542
Chatswood - Lane Cove	35-39	3	391
Chatswood - Lane Cove	35-39	4	53
Chatswood - Lane Cove	35-39	5	9
Chatswood - Lane Cove	35-39	6	4
Chatswood - Lane Cove	40-44		261
Chatswood - Lane Cove	40-44	0	992
Chatswood - Lane Cove	40-44	1	876
Chatswood - Lane Cove	40-44	2	1749
Chatswood - Lane Cove	40-44	3	695
Chatswood - Lane Cove	40-44	4	104
Chatswood - Lane Cove	40-44	5	12
Chatswood - Lane Cove	40-44	6	6
Chatswood - Lane Cove	45-49		203
Chatswood - Lane Cove	45-49	0	786
Chatswood - Lane Cove	45-49	1	782
Chatswood - Lane Cove	45-49	2	1566
Chatswood - Lane Cove	45-49	3	640
Chatswood - Lane Cove	45-49	4	121
Chatswood - Lane Cove	45-49	5	17
Chatswood - Lane Cove	45-49	6	3
Chatswood - Lane Cove	50-54		163
Chatswood - Lane Cove	50-54	0	671
Chatswood - Lane Cove	50-54	1	647
Chatswood - Lane Cove	50-54	2	1336
Chatswood - Lane Cove	50-54	3	627
Chatswood - Lane Cove	50-54	4	137
Chatswood - Lane Cove	50-54	5	20
Chatswood - Lane Cove	50-54	6	12
Chatswood - Lane Cove	55-59		185
Chatswood - Lane Cove	55-59	0	597
Chatswood - Lane Cove	55-59	1	657
Chatswood - Lane Cove	55-59	2	1123
Chatswood - Lane Cove	55-59	3	475
Chatswood - Lane Cove	55-59	4	124
Chatswood - Lane Cove	55-59	5	24
Chatswood - Lane Cove	55-59	6	14
Chatswood - Lane Cove	60-64		138
Chatswood - Lane Cove	60-64	0	521
Chatswood - Lane Cove	60-64	1	583
Chatswood - Lane Cove	60-64	2	917
Chatswood - Lane Cove	60-64	3	465
Chatswood - Lane Cove	60-64	4	139
Chatswood - Lane Cove	60-64	5	29
Chatswood - Lane Cove	60-64	6	14
Chatswood - Lane Cove	65-69		129
Chatswood - Lane Cove	65-69	0	445
Chatswood - Lane Cove	65-69	1	402
Chatswood - Lane Cove	65-69	2	898
Chatswood - Lane Cove	65-69	3	467
Chatswood - Lane Cove	65-69	4	128
Chatswood - Lane Cove	65-69	5	29
Chatswood - Lane Cove	65-69	6	23
Chatswood - Lane Cove	70-74		104
Chatswood - Lane Cove	70-74	0	259
Chatswood - Lane Cove	70-74	1	204
Chatswood - Lane Cove	70-74	2	674
Chatswood - Lane Cove	70-74	3	346
Chatswood - Lane Cove	70-74	4	142
Chatswood - Lane Cove	70-74	5	37
Chatswood - Lane Cove	70-74	6	15
Chatswood - Lane Cove	75-79		86
Chatswood - Lane Cove	75-79	0	187
Chatswood - Lane Cove	75-79	1	120
Chatswood - Lane Cove	75-79	2	447
Chatswood - Lane Cove	75-79	3	324
Chatswood - Lane Cove	75-79	4	150
Chatswood - Lane Cove	75-79	5	44
Chatswood - Lane Cove	75-79	6	20
Chatswood - Lane Cove	80-84		82
Chatswood - Lane Cove	80-84	0	157
Chatswood - Lane Cove	80-84	1	107
Chatswood - Lane Cove	80-84	2	303
Chatswood - Lane Cove	80-84	3	259
Chatswood - Lane Cove	80-84	4	161
Chatswood - Lane Cove	80-84	5	45
Chatswood - Lane Cove	80-84	6	48
Chatswood - Lane Cove	85+		179
Chatswood - Lane Cove	85+	0	195
Chatswood - Lane Cove	85+	1	173
Chatswood - Lane Cove	85+	2	410
Chatswood - Lane Cove	85+	3	315
Chatswood - Lane Cove	85+	4	172
Chatswood - Lane Cove	85+	5	91
Chatswood - Lane Cove	85+	6	57
Hornsby	15-19		201
Hornsby	15-19	0	2288
Hornsby	20-24		152
Hornsby	20-24	0	1854
Hornsby	20-24	1	45
Hornsby	20-24	2	11
Hornsby	20-24	3	3
Hornsby	25-29		146
Hornsby	25-29	0	1575
Hornsby	25-29	1	294
Hornsby	25-29	2	111
Hornsby	25-29	3	17
Hornsby	30-34		143
Hornsby	30-34	0	1143
Hornsby	30-34	1	884
Hornsby	30-34	2	609
Hornsby	30-34	3	132
Hornsby	30-34	4	21
Hornsby	35-39		136
Hornsby	35-39	0	574
Hornsby	35-39	1	841
Hornsby	35-39	2	1297
Hornsby	35-39	3	378
Hornsby	35-39	4	75
Hornsby	35-39	5	6
Hornsby	35-39	6	6
Hornsby	40-44		118
Hornsby	40-44	0	519
Hornsby	40-44	1	630
Hornsby	40-44	2	1417
Hornsby	40-44	3	536
Hornsby	40-44	4	124
Hornsby	40-44	5	22
Hornsby	40-44	6	5
Hornsby	45-49		120
Hornsby	45-49	0	463
Hornsby	45-49	1	528
Hornsby	45-49	2	1321
Hornsby	45-49	3	555
Hornsby	45-49	4	125
Hornsby	45-49	5	30
Hornsby	45-49	6	10
Hornsby	50-54		116
Hornsby	50-54	0	380
Hornsby	50-54	1	461
Hornsby	50-54	2	1104
Hornsby	50-54	3	512
Hornsby	50-54	4	145
Hornsby	50-54	5	37
Hornsby	50-54	6	11
Hornsby	55-59		98
Hornsby	55-59	0	334
Hornsby	55-59	1	431
Hornsby	55-59	2	1036
Hornsby	55-59	3	509
Hornsby	55-59	4	144
Hornsby	55-59	5	30
Hornsby	55-59	6	26
Hornsby	60-64		86
Hornsby	60-64	0	288
Hornsby	60-64	1	377
Hornsby	60-64	2	815
Hornsby	60-64	3	421
Hornsby	60-64	4	120
Hornsby	60-64	5	33
Hornsby	60-64	6	13
Hornsby	65-69		82
Hornsby	65-69	0	193
Hornsby	65-69	1	269
Hornsby	65-69	2	787
Hornsby	65-69	3	453
Hornsby	65-69	4	142
Hornsby	65-69	5	35
Hornsby	65-69	6	24
Hornsby	70-74		71
Hornsby	70-74	0	125
Hornsby	70-74	1	147
Hornsby	70-74	2	553
Hornsby	70-74	3	335
Hornsby	70-74	4	132
Hornsby	70-74	5	36
Hornsby	70-74	6	22
Hornsby	75-79		71
Hornsby	75-79	0	81
Hornsby	75-79	1	85
Hornsby	75-79	2	349
Hornsby	75-79	3	292
Hornsby	75-79	4	127
Hornsby	75-79	5	33
Hornsby	75-79	6	31
