SA3_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Sherwood - Indooroopilly	0	5	145
Sherwood - Indooroopilly	0	6	74
Sherwood - Indooroopilly	1	2	4900
Sherwood - Indooroopilly	1	3	2406
Sherwood - Indooroopilly	1	4	2513
Sherwood - Indooroopilly	1	5	1011
Sherwood - Indooroopilly	1	6	293
The Gap - Enoggera	0	1	3652
The Gap - Enoggera	0	2	415
The Gap - Enoggera	0	3	119
The Gap - Enoggera	0	4	44
The Gap - Enoggera	0	5	9
The Gap - Enoggera	0	6	4
The Gap - Enoggera	1	2	5253
The Gap - Enoggera	1	3	2916
The Gap - Enoggera	1	4	3318
The Gap - Enoggera	1	5	1313
The Gap - Enoggera	1	6	444
Brisbane Inner	0	1	9871
Brisbane Inner	0	2	2507
Brisbane Inner	0	3	919
Brisbane Inner	0	4	436
Brisbane Inner	0	5	169
Brisbane Inner	0	6	97
Brisbane Inner	1	2	8244
Brisbane Inner	1	3	2634
Brisbane Inner	1	4	1729
Brisbane Inner	1	5	573
Brisbane Inner	1	6	232
Brisbane Inner - East	0	1	3764
Brisbane Inner - East	0	2	856
Brisbane Inner - East	0	3	379
Brisbane Inner - East	0	4	100
Brisbane Inner - East	0	5	35
Brisbane Inner - East	0	6	16
Brisbane Inner - East	1	2	4467
Brisbane Inner - East	1	3	2214
Brisbane Inner - East	1	4	2275
Brisbane Inner - East	1	5	806
Brisbane Inner - East	1	6	240
Brisbane Inner - North	0	1	10376
Brisbane Inner - North	0	2	2363
Brisbane Inner - North	0	3	806
Brisbane Inner - North	0	4	291
Brisbane Inner - North	0	5	95
Brisbane Inner - North	0	6	39
Brisbane Inner - North	1	2	9965
Brisbane Inner - North	1	3	4171
Brisbane Inner - North	1	4	3928
Brisbane Inner - North	1	5	1495
Brisbane Inner - North	1	6	456
Brisbane Inner - West	0	1	5062
Brisbane Inner - West	0	2	1363
Brisbane Inner - West	0	3	711
Brisbane Inner - West	0	4	252
Brisbane Inner - West	0	5	69
Brisbane Inner - West	0	6	30
Brisbane Inner - West	1	2	5649
Brisbane Inner - West	1	3	2686
Brisbane Inner - West	1	4	3028
Brisbane Inner - West	1	5	1213
Brisbane Inner - West	1	6	355
Cairns - North	0	1	4053
Cairns - North	0	2	681
Cairns - North	0	3	115
Cairns - North	0	4	28
Cairns - North	0	5	8
Cairns - North	0	6	3
Cairns - North	1	2	6345
Cairns - North	1	3	3130
Cairns - North	1	4	2980
Cairns - North	1	5	1109
Cairns - North	1	6	438
Cairns - South	0	1	10123
Cairns - South	0	2	1388
Cairns - South	0	3	301
Cairns - South	0	4	101
Cairns - South	0	5	14
Cairns - South	0	6	20
Cairns - South	1	2	10421
Cairns - South	1	3	5280
Cairns - South	1	4	4542
Cairns - South	1	5	2072
Cairns - South	1	6	1323
Innisfail - Cassowary Coast	0	1	3452
Innisfail - Cassowary Coast	0	2	320
Innisfail - Cassowary Coast	0	3	59
Innisfail - Cassowary Coast	0	4	12
Innisfail - Cassowary Coast	0	5	4
Innisfail - Cassowary Coast	1	2	4352
Innisfail - Cassowary Coast	1	3	1583
Innisfail - Cassowary Coast	1	4	1401
Innisfail - Cassowary Coast	1	5	647
Innisfail - Cassowary Coast	1	6	568
Port Douglas - Daintree	0	1	1206
Port Douglas - Daintree	0	2	208
Port Douglas - Daintree	0	3	27
Port Douglas - Daintree	0	4	11
Port Douglas - Daintree	0	6	3
Port Douglas - Daintree	1	2	1482
Port Douglas - Daintree	1	3	512
Port Douglas - Daintree	1	4	499
Port Douglas - Daintree	1	5	165
Port Douglas - Daintree	1	6	65
Tablelands (East) - Kuranda	0	1	4137
Tablelands (East) - Kuranda	0	2	387
Tablelands (East) - Kuranda	0	3	51
Tablelands (East) - Kuranda	0	4	16
Tablelands (East) - Kuranda	0	5	4
Tablelands (East) - Kuranda	0	6	4
Tablelands (East) - Kuranda	1	2	5504
Tablelands (East) - Kuranda	1	3	1805
Tablelands (East) - Kuranda	1	4	1760
Tablelands (East) - Kuranda	1	5	797
Tablelands (East) - Kuranda	1	6	525
Darling Downs (West) - Maranoa	0	1	4169
Darling Downs (West) - Maranoa	0	2	374
Darling Downs (West) - Maranoa	0	3	54
Darling Downs (West) - Maranoa	0	4	16
Darling Downs (West) - Maranoa	0	5	3
Darling Downs (West) - Maranoa	1	2	5146
Darling Downs (West) - Maranoa	1	3	1961
Darling Downs (West) - Maranoa	1	4	1980
Darling Downs (West) - Maranoa	1	5	1064
Darling Downs (West) - Maranoa	1	6	459
Darling Downs - East	0	1	3613
Darling Downs - East	0	2	368
Darling Downs - East	0	3	40
Darling Downs - East	0	4	17
Darling Downs - East	0	5	3
Darling Downs - East	1	2	5133
Darling Downs - East	1	3	2022
Darling Downs - East	1	4	1898
Darling Downs - East	1	5	1030
Darling Downs - East	1	6	618
Granite Belt	0	1	4167
Granite Belt	0	2	312
Granite Belt	0	3	37
Granite Belt	0	4	13
Granite Belt	0	5	7
Granite Belt	1	2	5569
Granite Belt	1	3	1939
Granite Belt	1	4	1736
Granite Belt	1	5	856
Granite Belt	1	6	510
Central Highlands (Qld)	0	1	2229
Central Highlands (Qld)	0	2	213
Central Highlands (Qld)	0	3	32
Central Highlands (Qld)	0	4	6
Central Highlands (Qld)	1	2	2681
Central Highlands (Qld)	1	3	1296
Central Highlands (Qld)	1	4	1517
Central Highlands (Qld)	1	5	767
Central Highlands (Qld)	1	6	412
Rockhampton	0	1	10479
Rockhampton	0	2	1078
Rockhampton	0	3	186
Rockhampton	0	4	57
Rockhampton	0	5	17
Rockhampton	0	6	10
Rockhampton	1	2	13404
Rockhampton	1	3	6131
Rockhampton	1	4	5800
Rockhampton	1	5	2560
Rockhampton	1	6	1312
Biloela	0	1	1231
Biloela	0	2	103
Biloela	0	3	26
Biloela	0	4	8
Biloela	0	5	3
Biloela	0	6	4
Biloela	1	2	1649
Biloela	1	3	661
Biloela	1	4	746
Biloela	1	5	328
Biloela	1	6	206
Gladstone	0	1	4836
Gladstone	0	2	550
Gladstone	0	3	85
Gladstone	0	4	18
Gladstone	0	5	3
Gladstone	1	2	6983
Gladstone	1	3	3367
Gladstone	1	4	3450
Gladstone	1	5	1429
Gladstone	1	6	651
Broadbeach - Burleigh	0	1	6834
Broadbeach - Burleigh	0	2	1411
Broadbeach - Burleigh	0	3	370
Broadbeach - Burleigh	0	4	99
Broadbeach - Burleigh	0	5	25
Broadbeach - Burleigh	0	6	18
Broadbeach - Burleigh	1	2	7948
Broadbeach - Burleigh	1	3	3337
Broadbeach - Burleigh	1	4	2861
Broadbeach - Burleigh	1	5	976
Broadbeach - Burleigh	1	6	354
Coolangatta	0	1	5960
Coolangatta	0	2	879
Coolangatta	0	3	145
Coolangatta	0	4	42
Coolangatta	0	5	10
Coolangatta	0	6	4
Coolangatta	1	2	6543
Coolangatta	1	3	2875
Coolangatta	1	4	2643
Coolangatta	1	5	1021
Coolangatta	1	6	411
Gold Coast - North	0	1	7682
Gold Coast - North	0	2	1101
Gold Coast - North	0	3	210
Gold Coast - North	0	4	58
Gold Coast - North	0	5	16
Gold Coast - North	0	6	6
Gold Coast - North	1	2	9364
Gold Coast - North	1	3	3661
Gold Coast - North	1	4	2858
Gold Coast - North	1	5	960
Gold Coast - North	1	6	418
Gold Coast Hinterland	0	1	1303
Gold Coast Hinterland	0	2	167
Gold Coast Hinterland	0	3	17
Gold Coast Hinterland	0	4	3
Gold Coast Hinterland	1	2	2326
Gold Coast Hinterland	1	3	967
Gold Coast Hinterland	1	4	969
Gold Coast Hinterland	1	5	405
Gold Coast Hinterland	1	6	226
Mudgeeraba - Tallebudgera	0	1	1307
Mudgeeraba - Tallebudgera	0	2	263
Mudgeeraba - Tallebudgera	0	3	44
Mudgeeraba - Tallebudgera	0	4	12
Mudgeeraba - Tallebudgera	0	5	5
Mudgeeraba - Tallebudgera	0	6	3
Mudgeeraba - Tallebudgera	1	2	2979
Mudgeeraba - Tallebudgera	1	3	1979
Mudgeeraba - Tallebudgera	1	4	2353
Mudgeeraba - Tallebudgera	1	5	1005
Mudgeeraba - Tallebudgera	1	6	494
Nerang	0	1	4212
Nerang	0	2	674
Nerang	0	3	147
Nerang	0	4	35
Nerang	0	5	10
Nerang	1	2	6764
Nerang	1	3	4059
Nerang	1	4	4135
Nerang	1	5	1715
Nerang	1	6	959
Ormeau - Oxenford	0	1	4846
Ormeau - Oxenford	0	2	1007
Ormeau - Oxenford	0	3	207
Ormeau - Oxenford	0	4	59
Ormeau - Oxenford	0	5	9
Ormeau - Oxenford	0	6	3
Ormeau - Oxenford	1	2	11266
Ormeau - Oxenford	1	3	7141
Ormeau - Oxenford	1	4	8001
Ormeau - Oxenford	1	5	3392
Ormeau - Oxenford	1	6	1827
Robina	0	1	3520
Robina	0	2	691
Robina	0	3	213
Robina	0	4	65
Robina	0	5	17
Robina	1	2	5551
Robina	1	3	3159
Robina	1	4	2837
Robina	1	5	975
Robina	1	6	408
Southport	0	1	6093
Southport	0	2	1243
Southport	0	3	415
Southport	0	4	167
Southport	0	5	67
Southport	0	6	34
Southport	1	2	6428
Southport	1	3	3238
Southport	1	4	2669
Southport	1	5	1019
Southport	1	6	518
Surfers Paradise	0	1	5164
Surfers Paradise	0	2	955
Surfers Paradise	0	3	271
Surfers Paradise	0	4	107
Surfers Paradise	0	5	41
Surfers Paradise	0	6	34
Surfers Paradise	1	2	5273
Surfers Paradise	1	3	1870
Surfers Paradise	1	4	1446
Surfers Paradise	1	5	524
Surfers Paradise	1	6	179
Forest Lake - Oxley	0	1	4568
Forest Lake - Oxley	0	2	676
Forest Lake - Oxley	0	3	163
Forest Lake - Oxley	0	4	34
Forest Lake - Oxley	0	5	18
Forest Lake - Oxley	0	6	4
Forest Lake - Oxley	1	2	5710
Forest Lake - Oxley	1	3	4000
Forest Lake - Oxley	1	4	3922
Forest Lake - Oxley	1	5	1743
Forest Lake - Oxley	1	6	1410
Ipswich Hinterland	0	1	4598
Ipswich Hinterland	0	2	593
Ipswich Hinterland	0	3	76
Ipswich Hinterland	0	4	23
Ipswich Hinterland	0	5	11
Ipswich Hinterland	0	6	3
Ipswich Hinterland	1	2	7492
Ipswich Hinterland	1	3	3121
Ipswich Hinterland	1	4	2936
Ipswich Hinterland	1	5	1542
Ipswich Hinterland	1	6	961
Ipswich Inner	0	1	8468
Ipswich Inner	0	2	1003
Ipswich Inner	0	3	170
Ipswich Inner	0	4	51
Ipswich Inner	0	5	8
Ipswich Inner	0	6	4
Ipswich Inner	1	2	10786
Ipswich Inner	1	3	6054
Ipswich Inner	1	4	5681
Ipswich Inner	1	5	2478
Ipswich Inner	1	6	1497
Springfield - Redbank	0	1	3890
Springfield - Redbank	0	2	743
Springfield - Redbank	0	3	129
Springfield - Redbank	0	4	33
Springfield - Redbank	0	5	7
Springfield - Redbank	0	6	3
Springfield - Redbank	1	2	6694
Springfield - Redbank	1	3	4924
Springfield - Redbank	1	4	4977
Springfield - Redbank	1	5	2416
Springfield - Redbank	1	6	1842
Beaudesert	0	1	1188
Beaudesert	0	2	125
Beaudesert	0	3	8
Beaudesert	0	4	4
Beaudesert	1	2	1632
Beaudesert	1	3	733
Beaudesert	1	4	664
Beaudesert	1	5	291
Beaudesert	1	6	218
Beenleigh	0	1	3497
Beenleigh	0	2	474
Beenleigh	0	3	56
Beenleigh	0	4	19
Beenleigh	1	2	4369
Beenleigh	1	3	2446
Beenleigh	1	4	1999
Beenleigh	1	5	970
Beenleigh	1	6	653
Browns Plains	0	1	3886
Browns Plains	0	2	668
Browns Plains	0	3	118
Browns Plains	0	4	38
Browns Plains	0	5	9
Browns Plains	0	6	6
Browns Plains	1	2	6461
Browns Plains	1	3	4459
Browns Plains	1	4	4333
Browns Plains	1	5	2308
Browns Plains	1	6	1937
Jimboomba	0	1	1443
Jimboomba	0	2	248
Jimboomba	0	3	36
Jimboomba	1	2	3780
Jimboomba	1	3	2465
Jimboomba	1	4	2914
Jimboomba	1	5	1425
Jimboomba	1	6	1063
Loganlea - Carbrook	0	1	3695
Loganlea - Carbrook	0	2	530
Loganlea - Carbrook	0	3	83
Loganlea - Carbrook	0	4	44
Loganlea - Carbrook	0	5	9
Loganlea - Carbrook	0	6	9
Loganlea - Carbrook	1	2	5847
Loganlea - Carbrook	1	3	3420
Loganlea - Carbrook	1	4	3410
Loganlea - Carbrook	1	5	1572
Loganlea - Carbrook	1	6	1026
Springwood - Kingston	0	1	5467
Springwood - Kingston	0	2	798
Springwood - Kingston	0	3	166
Springwood - Kingston	0	4	60
Springwood - Kingston	0	5	38
Springwood - Kingston	0	6	27
Springwood - Kingston	1	2	6999
Springwood - Kingston	1	3	4280
Springwood - Kingston	1	4	4036
Springwood - Kingston	1	5	1929
Springwood - Kingston	1	6	1694
Bowen Basin - North	0	1	2792
Bowen Basin - North	0	2	273
Bowen Basin - North	0	3	49
Bowen Basin - North	0	4	11
Bowen Basin - North	0	5	14
Bowen Basin - North	0	6	10
Bowen Basin - North	1	2	3309
Bowen Basin - North	1	3	1495
Bowen Basin - North	1	4	1608
Bowen Basin - North	1	5	801
Bowen Basin - North	1	6	366
Mackay	0	1	9561
Mackay	0	2	1045
Mackay	0	3	160
Mackay	0	4	38
Mackay	0	5	5
Mackay	0	6	3
Mackay	1	2	13586
Mackay	1	3	6304
Mackay	1	4	6086
Mackay	1	5	2746
Mackay	1	6	1129
Whitsunday	0	1	1702
Whitsunday	0	2	261
Whitsunday	0	3	55
Whitsunday	0	4	26
Whitsunday	1	2	2286
Whitsunday	1	3	961
Whitsunday	1	4	900
Whitsunday	1	5	403
Whitsunday	1	6	122
Bribie - Beachmere	0	1	3958
Bribie - Beachmere	0	2	397
Bribie - Beachmere	0	3	35
Bribie - Beachmere	0	4	9
Bribie - Beachmere	0	6	4
Bribie - Beachmere	1	2	5820
Bribie - Beachmere	1	3	1570
Bribie - Beachmere	1	4	1209
Bribie - Beachmere	1	5	498
Bribie - Beachmere	1	6	270
Caboolture	0	1	4583
Caboolture	0	2	690
Caboolture	0	3	139
Caboolture	0	4	54
Caboolture	0	5	17
Caboolture	0	6	37
Caboolture	1	2	6616
Caboolture	1	3	3781
Caboolture	1	4	3472
Caboolture	1	5	1812
Caboolture	1	6	1161
Caboolture Hinterland	0	1	909
Caboolture Hinterland	0	2	113
Caboolture Hinterland	0	3	15
Caboolture Hinterland	0	4	8
Caboolture Hinterland	0	5	11
Caboolture Hinterland	0	6	3
Caboolture Hinterland	1	2	1532
Caboolture Hinterland	1	3	615
Caboolture Hinterland	1	4	607
Caboolture Hinterland	1	5	270
Caboolture Hinterland	1	6	169
Narangba - Burpengary	0	1	3533
Narangba - Burpengary	0	2	424
Narangba - Burpengary	0	3	67
Narangba - Burpengary	0	4	21
Narangba - Burpengary	0	5	8
Narangba - Burpengary	0	6	4
Narangba - Burpengary	1	2	6250
Narangba - Burpengary	1	3	3534
Narangba - Burpengary	1	4	3772
Narangba - Burpengary	1	5	1768
Narangba - Burpengary	1	6	1116
Redcliffe	0	1	7437
Redcliffe	0	2	696
Redcliffe	0	3	91
Redcliffe	0	4	18
Redcliffe	0	5	6
Redcliffe	1	2	7816
Redcliffe	1	3	3262
Redcliffe	1	4	2576
Redcliffe	1	5	1180
Redcliffe	1	6	594
The Hills District	0	1	3612
The Hills District	0	2	405
The Hills District	0	3	87
The Hills District	0	4	18
The Hills District	0	5	6
The Hills District	1	2	8649
The Hills District	1	3	4973
The Hills District	1	4	6484
The Hills District	1	5	2623
The Hills District	1	6	1110
North Lakes	0	1	4214
North Lakes	0	2	602
North Lakes	0	3	125
North Lakes	0	4	35
North Lakes	0	5	3
North Lakes	1	2	7113
North Lakes	1	3	4479
North Lakes	1	4	4627
North Lakes	1	5	1885
North Lakes	1	6	936
Strathpine	0	1	2748
Strathpine	0	2	383
Strathpine	0	3	73
Strathpine	0	4	14
Strathpine	0	5	3
Strathpine	1	2	4003
Strathpine	1	3	2339
Strathpine	1	4	2124
Strathpine	1	5	911
Strathpine	1	6	506
Far North	0	1	2219
Far North	0	2	235
Far North	0	3	36
Far North	0	4	10
Far North	0	6	11
Far North	1	2	2228
Far North	1	3	1173
Far North	1	4	1197
Far North	1	5	735
Far North	1	6	1016
Outback - North	0	1	2462
Outback - North	0	2	303
Outback - North	0	3	56
Outback - North	0	4	22
Outback - North	0	5	7
Outback - North	1	2	2700
Outback - North	1	3	1363
Outback - North	1	4	1260
Outback - North	1	5	695
Outback - North	1	6	555
Outback - South	0	1	2228
Outback - South	0	2	137
Outback - South	0	3	23
Outback - South	0	4	3
Outback - South	1	2	2241
Outback - South	1	3	829
Outback - South	1	4	722
Outback - South	1	5	351
Outback - South	1	6	183
Buderim	0	1	3917
Buderim	0	2	533
Buderim	0	3	188
Buderim	0	4	76
Buderim	0	5	24
Buderim	0	6	5
Buderim	1	2	6403
Buderim	1	3	2900
Buderim	1	4	3415
Buderim	1	5	1257
Buderim	1	6	513
Caloundra	0	1	7460
Caloundra	0	2	837
Caloundra	0	3	211
Caloundra	0	4	43
Caloundra	0	5	12
Caloundra	0	6	3
Caloundra	1	2	11032
Caloundra	1	3	4286
Caloundra	1	4	4301
Caloundra	1	5	1654
Caloundra	1	6	691
Maroochy	0	1	6694
Maroochy	0	2	1094
Maroochy	0	3	246
Maroochy	0	4	69
Maroochy	0	5	16
Maroochy	0	6	6
Maroochy	1	2	7861
Maroochy	1	3	2937
Maroochy	1	4	2460
Maroochy	1	5	889
Maroochy	1	6	282
Noosa	0	1	3842
Noosa	0	2	490
Noosa	0	3	72
Noosa	0	4	19
Noosa	0	5	4
Noosa	0	6	7
Noosa	1	2	6090
Noosa	1	3	2158
Noosa	1	4	2059
Noosa	1	5	764
Noosa	1	6	263
Sunshine Coast Hinterland	0	1	3507
Sunshine Coast Hinterland	0	2	449
Sunshine Coast Hinterland	0	3	58
Sunshine Coast Hinterland	0	4	9
Sunshine Coast Hinterland	0	5	3
Sunshine Coast Hinterland	1	2	6685
Sunshine Coast Hinterland	1	3	2641
Sunshine Coast Hinterland	1	4	2548
Sunshine Coast Hinterland	1	5	1168
Sunshine Coast Hinterland	1	6	630
Nambour	0	1	3498
Nambour	0	2	432
Nambour	0	3	55
Nambour	0	4	13
Nambour	0	5	3
Nambour	0	6	5
Nambour	1	2	5046
Nambour	1	3	2279
Nambour	1	4	2262
Nambour	1	5	1040
Nambour	1	6	530
Noosa Hinterland	0	1	1521
Noosa Hinterland	0	2	202
Noosa Hinterland	0	3	37
Noosa Hinterland	0	4	8
Noosa Hinterland	0	5	3
Noosa Hinterland	1	2	2924
Noosa Hinterland	1	3	1153
Noosa Hinterland	1	4	1194
Noosa Hinterland	1	5	494
Noosa Hinterland	1	6	256
Toowoomba	0	1	13969
Toowoomba	0	2	1499
Toowoomba	0	3	334
Toowoomba	0	4	122
Toowoomba	0	5	47
Toowoomba	0	6	42
Toowoomba	1	2	17755
Toowoomba	1	3	7539
Toowoomba	1	4	7136
Toowoomba	1	5	3513
Toowoomba	1	6	1874
Charters Towers - Ayr - Ingham	0	1	4394
Charters Towers - Ayr - Ingham	0	2	309
Charters Towers - Ayr - Ingham	0	3	38
Charters Towers - Ayr - Ingham	0	4	19
Charters Towers - Ayr - Ingham	0	5	3
Charters Towers - Ayr - Ingham	0	6	3
Charters Towers - Ayr - Ingham	1	2	5395
Charters Towers - Ayr - Ingham	1	3	1990
Charters Towers - Ayr - Ingham	1	4	1875
Charters Towers - Ayr - Ingham	1	5	855
Charters Towers - Ayr - Ingham	1	6	537
Townsville	0	1	15689
Townsville	0	2	2428
Townsville	0	3	551
Townsville	0	4	189
Townsville	0	5	59
Townsville	0	6	22
Townsville	1	2	20619
Townsville	1	3	10325
Townsville	1	4	9495
Townsville	1	5	4159
Townsville	1	6	2078
Bundaberg	0	1	8753
Bundaberg	0	2	939
Bundaberg	0	3	135
Bundaberg	0	4	44
Bundaberg	0	5	12
Bundaberg	0	6	12
Bundaberg	1	2	12448
Bundaberg	1	3	4400
Bundaberg	1	4	3854
Bundaberg	1	5	1746
Bundaberg	1	6	919
Burnett	0	1	5266
Burnett	0	2	528
Burnett	0	3	74
Burnett	0	4	23
Burnett	0	5	6
Burnett	0	6	8
Burnett	1	2	6777
Burnett	1	3	2214
Burnett	1	4	1880
Burnett	1	5	1040
Burnett	1	6	623
Gympie - Cooloola	0	1	5064
Gympie - Cooloola	0	2	530
Gympie - Cooloola	0	3	77
Gympie - Cooloola	0	4	12
Gympie - Cooloola	0	5	4
Gympie - Cooloola	0	6	3
Gympie - Cooloola	1	2	6940
Gympie - Cooloola	1	3	2389
Gympie - Cooloola	1	4	2015
Gympie - Cooloola	1	5	980
Gympie - Cooloola	1	6	635
Hervey Bay	0	1	5781
Hervey Bay	0	2	682
Hervey Bay	0	3	81
Hervey Bay	0	4	10
Hervey Bay	0	5	3
Hervey Bay	1	2	8658
Hervey Bay	1	3	2759
Hervey Bay	1	4	2306
Hervey Bay	1	5	1049
Hervey Bay	1	6	572
Maryborough	0	1	4703
Maryborough	0	2	556
Maryborough	0	3	51
Maryborough	0	4	10
Maryborough	0	5	3
Maryborough	1	2	6655
Maryborough	1	3	2123
Maryborough	1	4	1724
Maryborough	1	5	802
Maryborough	1	6	464
Adelaide City	0	1	3559
Adelaide City	0	2	851
Adelaide City	0	3	387
Adelaide City	0	4	139
Adelaide City	0	5	30
Adelaide City	0	6	14
Adelaide City	1	2	2504
Adelaide City	1	3	686
Adelaide City	1	4	378
Adelaide City	1	5	99
Adelaide City	1	6	31
Adelaide Hills	0	1	5286
Adelaide Hills	0	2	396
Adelaide Hills	0	3	54
Adelaide Hills	0	4	14
Adelaide Hills	0	5	3
Adelaide Hills	1	2	8812
Adelaide Hills	1	3	4037
Adelaide Hills	1	4	4589
Adelaide Hills	1	5	1806
Adelaide Hills	1	6	654
Burnside	0	1	4648
Burnside	0	2	328
Burnside	0	3	88
Burnside	0	4	41
Burnside	0	5	16
Burnside	0	6	8
Burnside	1	2	5141
Burnside	1	3	2315
Burnside	1	4	2796
Burnside	1	5	1075
Burnside	1	6	326
Campbelltown (SA)	0	1	5160
Campbelltown (SA)	0	2	391
Campbelltown (SA)	0	3	106
Campbelltown (SA)	0	4	67
Campbelltown (SA)	0	5	21
Campbelltown (SA)	0	6	10
Campbelltown (SA)	1	2	5955
Campbelltown (SA)	1	3	3036
Campbelltown (SA)	1	4	3214
Campbelltown (SA)	1	5	1072
Campbelltown (SA)	1	6	378
Norwood - Payneham - St Peters	0	1	5138
Norwood - Payneham - St Peters	0	2	587
Norwood - Payneham - St Peters	0	3	214
Norwood - Payneham - St Peters	0	4	89
Norwood - Payneham - St Peters	0	5	19
Norwood - Payneham - St Peters	0	6	8
Norwood - Payneham - St Peters	1	2	4294
Norwood - Payneham - St Peters	1	3	1940
Norwood - Payneham - St Peters	1	4	1819
Norwood - Payneham - St Peters	1	5	551
Norwood - Payneham - St Peters	1	6	143
Prospect - Walkerville	0	1	3075
Prospect - Walkerville	0	2	355
Prospect - Walkerville	0	3	158
Prospect - Walkerville	0	4	60
Prospect - Walkerville	0	5	26
Prospect - Walkerville	0	6	20
Prospect - Walkerville	1	2	3039
Prospect - Walkerville	1	3	1494
Prospect - Walkerville	1	4	1695
Prospect - Walkerville	1	5	589
Prospect - Walkerville	1	6	190
Unley	0	1	4462
Unley	0	2	541
Unley	0	3	189
Unley	0	4	59
Unley	0	5	19
Unley	0	6	4
Unley	1	2	4398
Unley	1	3	1965
Unley	1	4	2179
Unley	1	5	739
Unley	1	6	167
Gawler - Two Wells	0	1	3199
Gawler - Two Wells	0	2	250
Gawler - Two Wells	0	3	31
Gawler - Two Wells	0	4	3
Gawler - Two Wells	0	5	4
Gawler - Two Wells	1	2	4088
Gawler - Two Wells	1	3	1976
Gawler - Two Wells	1	4	1988
Gawler - Two Wells	1	5	831
Gawler - Two Wells	1	6	374
Playford	0	1	8449
Playford	0	2	946
Playford	0	3	138
Playford	0	4	46
Playford	0	5	13
Playford	0	6	7
Playford	1	2	9187
Playford	1	3	5078
Playford	1	4	4586
Playford	1	5	2093
Playford	1	6	1479
Port Adelaide - East	0	1	7204
Port Adelaide - East	0	2	833
Port Adelaide - East	0	3	268
Port Adelaide - East	0	4	126
Port Adelaide - East	0	5	59
Port Adelaide - East	0	6	66
Port Adelaide - East	1	2	7196
Port Adelaide - East	1	3	4045
Port Adelaide - East	1	4	3623
Port Adelaide - East	1	5	1306
Port Adelaide - East	1	6	704
Salisbury	0	1	11860
Salisbury	0	2	1257
Salisbury	0	3	252
Salisbury	0	4	70
Salisbury	0	5	37
Salisbury	0	6	24
Salisbury	1	2	14394
Salisbury	1	3	8331
Salisbury	1	4	7450
Salisbury	1	5	3134
Salisbury	1	6	2075
Tea Tree Gully	0	1	8011
Tea Tree Gully	0	2	608
Tea Tree Gully	0	3	66
Tea Tree Gully	0	4	36
Tea Tree Gully	0	5	8
Tea Tree Gully	0	6	7
Tea Tree Gully	1	2	12047
Tea Tree Gully	1	3	5722
Tea Tree Gully	1	4	5811
Tea Tree Gully	1	5	2040
Tea Tree Gully	1	6	721
Holdfast Bay	0	1	5006
Holdfast Bay	0	2	414
Holdfast Bay	0	3	85
Holdfast Bay	0	4	23
Holdfast Bay	0	6	9
Holdfast Bay	1	2	4714
Holdfast Bay	1	3	1641
Holdfast Bay	1	4	1618
Holdfast Bay	1	5	540
Holdfast Bay	1	6	115
Marion	0	1	10450
Marion	0	2	1103
Marion	0	3	394
Marion	0	4	130
Marion	0	5	48
Marion	0	6	10
Marion	1	2	11042
Marion	1	3	5473
Marion	1	4	5090
Marion	1	5	1549
Marion	1	6	614
Mitcham	0	1	5653
Mitcham	0	2	487
Mitcham	0	3	173
Mitcham	0	4	83
Mitcham	0	5	34
Mitcham	0	6	15
Mitcham	1	2	7292
Mitcham	1	3	3456
Mitcham	1	4	4276
Mitcham	1	5	1480
Mitcham	1	6	424
Onkaparinga	0	1	15686
Onkaparinga	0	2	1405
Onkaparinga	0	3	185
Onkaparinga	0	4	39
Onkaparinga	0	5	11
Onkaparinga	0	6	3
Onkaparinga	1	2	21177
Onkaparinga	1	3	10247
Onkaparinga	1	4	9850
Onkaparinga	1	5	3550
Onkaparinga	1	6	1307
Charles Sturt	0	1	12851
Charles Sturt	0	2	1267
Charles Sturt	0	3	360
Charles Sturt	0	4	128
Charles Sturt	0	5	31
Charles Sturt	0	6	17
Charles Sturt	1	2	13313
Charles Sturt	1	3	6192
Charles Sturt	1	4	6057
Charles Sturt	1	5	2027
Charles Sturt	1	6	821
Port Adelaide - West	0	1	7357
Port Adelaide - West	0	2	712
Port Adelaide - West	0	3	130
Port Adelaide - West	0	4	55
Port Adelaide - West	0	5	20
Port Adelaide - West	0	6	13
Port Adelaide - West	1	2	6743
Port Adelaide - West	1	3	3361
Port Adelaide - West	1	4	2984
Port Adelaide - West	1	5	1051
Port Adelaide - West	1	6	549
West Torrens	0	1	7798
West Torrens	0	2	962
West Torrens	0	3	390
West Torrens	0	4	153
West Torrens	0	5	49
West Torrens	0	6	26
West Torrens	1	2	7065
West Torrens	1	3	3538
West Torrens	1	4	3218
West Torrens	1	5	1045
West Torrens	1	6	376
Barossa	0	1	3306
Barossa	0	2	204
Barossa	0	3	34
Barossa	0	4	3
Barossa	1	2	4785
Barossa	1	3	1810
Barossa	1	4	1945
Barossa	1	5	879
Barossa	1	6	311
Lower North	0	1	2689
Lower North	0	2	167
Lower North	0	3	22
Lower North	0	4	3
Lower North	0	5	3
Lower North	1	2	3304
Lower North	1	3	978
Lower North	1	4	925
Lower North	1	5	523
Lower North	1	6	216
Mid North	0	1	3644
Mid North	0	2	209
Mid North	0	3	11
Mid North	0	4	3
Mid North	1	2	3902
Mid North	1	3	1292
Mid North	1	4	1107
Mid North	1	5	575
Mid North	1	6	235
