SA3_NAME16	AustCitizen	Sex	persons
Caboolture Hinterland	0	F	898
Caboolture Hinterland	0	M	1919
Caboolture Hinterland	1	F	5196
Caboolture Hinterland	1	M	5218
Narangba - Burpengary	0	F	4419
Narangba - Burpengary	0	M	4269
Narangba - Burpengary	1	F	27554
Narangba - Burpengary	1	M	26639
Redcliffe	0	F	5003
Redcliffe	0	M	4425
Redcliffe	1	F	26124
Redcliffe	1	M	23917
The Hills District	0	F	4261
The Hills District	0	M	4243
The Hills District	1	F	39178
The Hills District	1	M	38508
North Lakes	0	F	7053
North Lakes	0	M	6754
North Lakes	1	F	29767
North Lakes	1	M	27984
Strathpine	0	F	2604
Strathpine	0	M	2524
Strathpine	1	F	16283
Strathpine	1	M	15804
Far North	0	F	1674
Far North	0	M	2757
Far North	1	F	13575
Far North	1	M	14387
Outback - North	0	F	2580
Outback - North	0	M	2851
Outback - North	1	F	11626
Outback - North	1	M	12597
Outback - South	0	F	992
Outback - South	0	M	931
Outback - South	1	F	7795
Outback - South	1	M	7940
Buderim	0	F	4164
Buderim	0	M	3891
Buderim	1	F	24665
Buderim	1	M	21767
Caloundra	0	F	5628
Caloundra	0	M	5137
Caloundra	1	F	36122
Caloundra	1	M	33626
Maroochy	0	F	5018
Maroochy	0	M	4576
Maroochy	1	F	24118
Maroochy	1	M	22595
Noosa	0	F	3435
Noosa	0	M	3136
Noosa	1	F	17946
Noosa	1	M	16642
Sunshine Coast Hinterland	0	F	2967
Sunshine Coast Hinterland	0	M	2904
Sunshine Coast Hinterland	1	F	22300
Sunshine Coast Hinterland	1	M	21412
Nambour	0	F	2588
Nambour	0	M	2535
Nambour	1	F	19248
Nambour	1	M	18258
Noosa Hinterland	0	F	1303
Noosa Hinterland	0	M	1336
Noosa Hinterland	1	F	9713
Noosa Hinterland	1	M	9501
Toowoomba	0	F	9800
Toowoomba	0	M	9717
Toowoomba	1	F	67479
Toowoomba	1	M	62521
Charters Towers - Ayr - Ingham	0	F	2145
Charters Towers - Ayr - Ingham	0	M	2160
Charters Towers - Ayr - Ingham	1	F	18781
Charters Towers - Ayr - Ingham	1	M	19135
Townsville	0	F	12581
Townsville	0	M	13523
Townsville	1	F	80849
Townsville	1	M	79854
Bundaberg	0	F	5324
Bundaberg	0	M	5104
Bundaberg	1	F	39420
Bundaberg	1	M	37921
Burnett	0	F	2725
Burnett	0	M	3102
Burnett	1	F	21554
Burnett	1	M	21689
Gympie - Cooloola	0	F	2969
Gympie - Cooloola	0	M	2970
Gympie - Cooloola	1	F	21978
Gympie - Cooloola	1	M	21568
Hervey Bay	0	F	3792
Hervey Bay	0	M	3502
Hervey Bay	1	F	25717
Hervey Bay	1	M	23668
Maryborough	0	F	2435
Maryborough	0	M	3062
Maryborough	1	F	19826
Maryborough	1	M	19571
Migratory - Offshore - Shipping (Qld)	0	F	22
Migratory - Offshore - Shipping (Qld)	0	M	15
Migratory - Offshore - Shipping (Qld)	1	F	65
Migratory - Offshore - Shipping (Qld)	1	M	51
No usual address (Qld)	0	F	1970
No usual address (Qld)	0	M	2493
No usual address (Qld)	1	F	3602
No usual address (Qld)	1	M	4444
Adelaide City	0	F	4640
Adelaide City	0	M	4925
Adelaide City	1	F	6113
Adelaide City	1	M	6385
Adelaide Hills	0	F	3415
Adelaide Hills	0	M	3230
Adelaide Hills	1	F	33071
Adelaide Hills	1	M	32176
Burnside	0	F	3982
Burnside	0	M	3516
Burnside	1	F	19203
Burnside	1	M	17207
Campbelltown (SA)	0	F	4440
Campbelltown (SA)	0	M	4211
Campbelltown (SA)	1	F	21522
Campbelltown (SA)	1	M	20350
Norwood - Payneham - St Peters	0	F	3600
Norwood - Payneham - St Peters	0	M	3304
Norwood - Payneham - St Peters	1	F	14825
Norwood - Payneham - St Peters	1	M	13627
Prospect - Walkerville	0	F	2244
Prospect - Walkerville	0	M	2299
Prospect - Walkerville	1	F	11859
Prospect - Walkerville	1	M	11670
Unley	0	F	3104
Unley	0	M	2839
Unley	1	F	16845
Unley	1	M	14932
Gawler - Two Wells	0	F	1863
Gawler - Two Wells	0	M	1733
Gawler - Two Wells	1	F	15764
Gawler - Two Wells	1	M	15278
Playford	0	F	6655
Playford	0	M	6504
Playford	1	F	38840
Playford	1	M	38153
Port Adelaide - East	0	F	7514
Port Adelaide - East	0	M	8339
Port Adelaide - East	1	F	26410
Port Adelaide - East	1	M	25793
Salisbury	0	F	11198
Salisbury	0	M	10729
Salisbury	1	F	57342
Salisbury	1	M	57364
Tea Tree Gully	0	F	5557
Tea Tree Gully	0	M	4987
Tea Tree Gully	1	F	42343
Tea Tree Gully	1	M	40722
Holdfast Bay	0	F	2605
Holdfast Bay	0	M	2363
Holdfast Bay	1	F	15044
Holdfast Bay	1	M	13692
Marion	0	F	7372
Marion	0	M	6861
Marion	1	F	39391
Marion	1	M	36443
Mitcham	0	F	4233
Mitcham	0	M	3769
Mitcham	1	F	28686
Mitcham	1	M	26843
Onkaparinga	0	F	10272
Onkaparinga	0	M	9677
Onkaparinga	1	F	75500
Onkaparinga	1	M	72593
Charles Sturt	0	F	7953
Charles Sturt	0	M	7751
Charles Sturt	1	F	47586
Charles Sturt	1	M	45407
Port Adelaide - West	0	F	4451
Port Adelaide - West	0	M	4285
Port Adelaide - West	1	F	25092
Port Adelaide - West	1	M	24139
West Torrens	0	F	5990
West Torrens	0	M	5877
West Torrens	1	F	25300
West Torrens	1	M	23913
Barossa	0	F	1573
Barossa	0	M	1550
Barossa	1	F	16197
Barossa	1	M	16176
Lower North	0	F	1093
Lower North	0	M	1103
Lower North	1	F	10099
Lower North	1	M	10248
Mid North	0	F	1285
Mid North	0	M	1227
Mid North	1	F	12456
Mid North	1	M	12304
Yorke Peninsula	0	F	1161
Yorke Peninsula	0	M	1123
Yorke Peninsula	1	F	11297
Yorke Peninsula	1	M	11623
Eyre Peninsula and South West	0	F	3248
Eyre Peninsula and South West	0	M	3393
Eyre Peninsula and South West	1	F	24745
Eyre Peninsula and South West	1	M	25223
Outback - North and East	0	F	1613
Outback - North and East	0	M	2355
Outback - North and East	1	F	10737
Outback - North and East	1	M	11502
Fleurieu - Kangaroo Island	0	F	2799
Fleurieu - Kangaroo Island	0	M	2637
Fleurieu - Kangaroo Island	1	F	23126
Fleurieu - Kangaroo Island	1	M	21836
Limestone Coast	0	F	3208
Limestone Coast	0	M	3927
Limestone Coast	1	F	28734
Limestone Coast	1	M	28925
Murray and Mallee	0	F	3958
Murray and Mallee	0	M	4679
Murray and Mallee	1	F	30369
Murray and Mallee	1	M	30544
Migratory - Offshore - Shipping (SA)	0	M	3
Migratory - Offshore - Shipping (SA)	1	M	3
No usual address (SA)	0	F	341
No usual address (SA)	0	M	582
No usual address (SA)	1	F	788
No usual address (SA)	1	M	1152
Augusta - Margaret River - Busselton	0	F	3829
Augusta - Margaret River - Busselton	0	M	3711
Augusta - Margaret River - Busselton	1	F	22046
Augusta - Margaret River - Busselton	1	M	21285
Bunbury	0	F	7997
Bunbury	0	M	8175
Bunbury	1	F	43841
Bunbury	1	M	42636
Manjimup	0	F	1631
Manjimup	0	M	1550
Manjimup	1	F	9806
Manjimup	1	M	9827
Mandurah	0	F	8539
Mandurah	0	M	8319
Mandurah	1	F	41051
Mandurah	1	M	38827
Cottesloe - Claremont	0	F	6345
Cottesloe - Claremont	0	M	6139
Cottesloe - Claremont	1	F	28366
Cottesloe - Claremont	1	M	26783
Perth City	0	F	15077
Perth City	0	M	15197
Perth City	1	F	35907
Perth City	1	M	35491
Bayswater - Bassendean	0	F	8618
Bayswater - Bassendean	0	M	8587
Bayswater - Bassendean	1	F	31881
Bayswater - Bassendean	1	M	31357
Mundaring	0	F	2652
Mundaring	0	M	4534
Mundaring	1	F	17532
Mundaring	1	M	17314
Swan	0	F	13196
Swan	0	M	12489
Swan	1	F	51540
Swan	1	M	51319
Joondalup	0	F	12350
Joondalup	0	M	12579
Joondalup	1	F	65691
Joondalup	1	M	64105
Stirling	0	F	21217
Stirling	0	M	21179
Stirling	1	F	77174
Stirling	1	M	72857
Wanneroo	0	F	20539
Wanneroo	0	M	20435
Wanneroo	1	F	74528
Wanneroo	1	M	72456
Armadale	0	F	8590
Armadale	0	M	8176
Armadale	1	F	31412
Armadale	1	M	31418
Belmont - Victoria Park	0	F	10867
Belmont - Victoria Park	0	M	11634
Belmont - Victoria Park	1	F	23840
Belmont - Victoria Park	1	M	24376
Canning	0	F	14107
Canning	0	M	14758
Canning	1	F	32801
Canning	1	M	31933
Gosnells	0	F	14795
Gosnells	0	M	15850
Gosnells	1	F	43271
Gosnells	1	M	44150
Kalamunda	0	F	4713
Kalamunda	0	M	4687
Kalamunda	1	F	24282
Kalamunda	1	M	23771
Serpentine - Jarrahdale	0	F	2247
Serpentine - Jarrahdale	0	M	2573
Serpentine - Jarrahdale	1	F	10994
Serpentine - Jarrahdale	1	M	11058
South Perth	0	F	4977
South Perth	0	M	4875
South Perth	1	F	16489
South Perth	1	M	15705
Cockburn	0	F	10329
Cockburn	0	M	10381
Cockburn	1	F	41376
Cockburn	1	M	39941
Fremantle	0	F	3523
Fremantle	0	M	3485
Fremantle	1	F	15397
Fremantle	1	M	14199
Kwinana	0	F	4655
Kwinana	0	M	5535
Kwinana	1	F	14293
Kwinana	1	M	14435
Melville	0	F	8876
Melville	0	M	8366
Melville	1	F	43200
Melville	1	M	40237
Rockingham	0	F	13190
Rockingham	0	M	13430
Rockingham	1	F	49893
Rockingham	1	M	48598
Albany	0	F	4168
Albany	0	M	4781
Albany	1	F	25362
Albany	1	M	24857
Wheat Belt - North	0	F	4209
Wheat Belt - North	0	M	5113
Wheat Belt - North	1	F	22663
Wheat Belt - North	1	M	23950
Wheat Belt - South	0	F	1546
Wheat Belt - South	0	M	1610
Wheat Belt - South	1	F	8343
Wheat Belt - South	1	M	8745
Kimberley	0	F	3093
Kimberley	0	M	3214
Kimberley	1	F	14114
Kimberley	1	M	13944
East Pilbara	0	F	2847
East Pilbara	0	M	4392
East Pilbara	1	F	7427
East Pilbara	1	M	10389
West Pilbara	0	F	3092
West Pilbara	0	M	6459
West Pilbara	1	F	10041
West Pilbara	1	M	14910
Esperance	0	F	1341
Esperance	0	M	1410
Esperance	1	F	6520
Esperance	1	M	6698
Gascoyne	0	F	930
Gascoyne	0	M	999
Gascoyne	1	F	3561
Gascoyne	1	M	3996
Goldfields	0	F	4544
Goldfields	0	M	5429
Goldfields	1	F	13751
Goldfields	1	M	15371
Mid West	0	F	4010
Mid West	0	M	4507
Mid West	1	F	22507
Mid West	1	M	22990
Migratory - Offshore - Shipping (WA)	0	F	6
Migratory - Offshore - Shipping (WA)	0	M	158
Migratory - Offshore - Shipping (WA)	1	F	20
Migratory - Offshore - Shipping (WA)	1	M	250
No usual address (WA)	0	F	968
No usual address (WA)	0	M	1399
No usual address (WA)	1	F	1447
No usual address (WA)	1	M	2133
Brighton	0	F	750
Brighton	0	M	694
Brighton	1	F	7973
Brighton	1	M	7650
Hobart - North East	0	F	2247
Hobart - North East	0	M	2585
Hobart - North East	1	F	24867
Hobart - North East	1	M	22903
Hobart - North West	0	F	3077
Hobart - North West	0	M	2911
Hobart - North West	1	F	24339
Hobart - North West	1	M	22828
Hobart - South and West	0	F	1632
Hobart - South and West	0	M	1534
Hobart - South and West	1	F	15474
Hobart - South and West	1	M	14240
Hobart Inner	0	F	4401
Hobart Inner	0	M	4395
Hobart Inner	1	F	21519
Hobart Inner	1	M	20245
Sorell - Dodges Ferry	0	F	763
Sorell - Dodges Ferry	0	M	727
Sorell - Dodges Ferry	1	F	7377
Sorell - Dodges Ferry	1	M	7218
Launceston	0	F	5029
Launceston	0	M	4851
Launceston	1	F	36931
Launceston	1	M	34107
Meander Valley - West Tamar	0	F	1183
Meander Valley - West Tamar	0	M	1143
Meander Valley - West Tamar	1	F	10119
Meander Valley - West Tamar	1	M	9999
North East	0	F	1917
North East	0	M	1966
North East	1	F	16534
North East	1	M	16704
Central Highlands (Tas.)	0	F	506
Central Highlands (Tas.)	0	M	578
Central Highlands (Tas.)	1	F	4848
Central Highlands (Tas.)	1	M	5298
Huon - Bruny Island	0	F	1022
Huon - Bruny Island	0	M	1043
Huon - Bruny Island	1	F	8498
Huon - Bruny Island	1	M	8580
South East Coast	0	F	465
South East Coast	0	M	402
South East Coast	1	F	2832
South East Coast	1	M	3049
Burnie - Ulverstone	0	F	2148
Burnie - Ulverstone	0	M	2031
Burnie - Ulverstone	1	F	22430
Burnie - Ulverstone	1	M	20918
Devonport	0	F	1999
Devonport	0	M	1904
Devonport	1	F	20841
Devonport	1	M	19505
West Coast	0	F	938
West Coast	0	M	1008
West Coast	1	F	7404
West Coast	1	M	7893
Migratory - Offshore - Shipping (Tas.)	0	F	2
Migratory - Offshore - Shipping (Tas.)	0	M	15
Migratory - Offshore - Shipping (Tas.)	1	F	19
Migratory - Offshore - Shipping (Tas.)	1	M	34
No usual address (Tas.)	0	F	92
No usual address (Tas.)	0	M	161
No usual address (Tas.)	1	F	301
No usual address (Tas.)	1	M	363
Darwin City	0	F	3973
Darwin City	0	M	4414
Darwin City	1	F	8074
Darwin City	1	M	9375
Darwin Suburbs	0	F	6460
Darwin Suburbs	0	M	6526
Darwin Suburbs	1	F	20219
Darwin Suburbs	1	M	20558
Litchfield	0	F	1644
Litchfield	0	M	3955
Litchfield	1	F	7876
Litchfield	1	M	10054
Palmerston	0	F	3148
Palmerston	0	M	2985
Palmerston	1	F	13550
Palmerston	1	M	14012
Alice Springs	0	F	3824
Alice Springs	0	M	4200
Alice Springs	1	F	14355
Alice Springs	1	M	13700
Barkly	0	F	325
Barkly	0	M	432
Barkly	1	F	2315
Barkly	1	M	2460
Daly - Tiwi - West Arnhem	0	F	807
Daly - Tiwi - West Arnhem	0	M	939
Daly - Tiwi - West Arnhem	1	F	7025
Daly - Tiwi - West Arnhem	1	M	7333
East Arnhem	0	F	540
East Arnhem	0	M	628
East Arnhem	1	F	5899
East Arnhem	1	M	5949
Katherine	0	F	1569
Katherine	0	M	1705
Katherine	1	F	7493
Katherine	1	M	7943
Migratory - Offshore - Shipping (NT)	0	F	7
Migratory - Offshore - Shipping (NT)	0	M	50
Migratory - Offshore - Shipping (NT)	1	F	7
Migratory - Offshore - Shipping (NT)	1	M	11
No usual address (NT)	0	F	344
No usual address (NT)	0	M	387
No usual address (NT)	1	F	813
No usual address (NT)	1	M	945
Belconnen	0	F	7464
Belconnen	0	M	7075
Belconnen	1	F	41176
Belconnen	1	M	40334
Canberra East	0	F	135
Canberra East	0	M	561
Canberra East	1	F	380
Canberra East	1	M	501
Gungahlin	0	F	6265
Gungahlin	0	M	5803
Gungahlin	1	F	29655
Gungahlin	1	M	29419
North Canberra	0	F	5888
North Canberra	0	M	6059
North Canberra	1	F	20666
North Canberra	1	M	20390
South Canberra	0	F	2299
South Canberra	0	M	2053
South Canberra	1	F	11631
South Canberra	1	M	11029
Tuggeranong	0	F	4252
Tuggeranong	0	M	3908
Tuggeranong	1	F	39260
Tuggeranong	1	M	37734
Weston Creek	0	F	1368
Weston Creek	0	M	1196
Weston Creek	1	F	10525
Weston Creek	1	M	9894
Woden Valley	0	F	3100
Woden Valley	0	M	2895
Woden Valley	1	F	14739
Woden Valley	1	M	14026
Molonglo	0	F	475
Molonglo	0	M	398
Molonglo	1	F	1866
Molonglo	1	M	1838
Urriarra - Namadgi	0	F	42
Urriarra - Namadgi	0	M	33
Urriarra - Namadgi	1	F	246
Urriarra - Namadgi	1	M	279
No usual address (ACT)	0	F	62
No usual address (ACT)	0	M	104
No usual address (ACT)	1	F	166
No usual address (ACT)	1	M	208
Christmas Island	0	F	274
Christmas Island	0	M	557
Christmas Island	1	F	438
Christmas Island	1	M	573
Cocos (Keeling) Islands	0	F	18
Cocos (Keeling) Islands	0	M	21
Cocos (Keeling) Islands	1	F	255
Cocos (Keeling) Islands	1	M	247
Jervis Bay	0	F	26
Jervis Bay	0	M	36
Jervis Bay	1	F	146
Jervis Bay	1	M	180
Norfolk Island	0	F	193
Norfolk Island	0	M	127
Norfolk Island	1	F	737
Norfolk Island	1	M	692
Migratory - Offshore - Shipping (OT)	1	M	3
No usual address (OT)	0	F	9
No usual address (OT)	0	M	5
No usual address (OT)	1	F	19
No usual address (OT)	1	M	16
