SA3_NAME16	Age	HoursHousekeeping	Sex	adults
Strathfield - Burwood - Ashfield	20-24	15-29	M	103
Strathfield - Burwood - Ashfield	20-24	30+	F	77
Strathfield - Burwood - Ashfield	20-24	30+	M	46
Strathfield - Burwood - Ashfield	25-34		F	1239
Strathfield - Burwood - Ashfield	25-34		M	1359
Strathfield - Burwood - Ashfield	25-34	0	F	3946
Strathfield - Burwood - Ashfield	25-34	0	M	5795
Strathfield - Burwood - Ashfield	25-34	<5	F	4248
Strathfield - Burwood - Ashfield	25-34	<5	M	5344
Strathfield - Burwood - Ashfield	25-34	5-14	F	4041
Strathfield - Burwood - Ashfield	25-34	5-14	M	3364
Strathfield - Burwood - Ashfield	25-34	15-29	F	1271
Strathfield - Burwood - Ashfield	25-34	15-29	M	524
Strathfield - Burwood - Ashfield	25-34	30+	F	1222
Strathfield - Burwood - Ashfield	25-34	30+	M	183
Strathfield - Burwood - Ashfield	35-44		F	726
Strathfield - Burwood - Ashfield	35-44		M	793
Strathfield - Burwood - Ashfield	35-44	0	F	1525
Strathfield - Burwood - Ashfield	35-44	0	M	2406
Strathfield - Burwood - Ashfield	35-44	<5	F	1668
Strathfield - Burwood - Ashfield	35-44	<5	M	3237
Strathfield - Burwood - Ashfield	35-44	5-14	F	3124
Strathfield - Burwood - Ashfield	35-44	5-14	M	3052
Strathfield - Burwood - Ashfield	35-44	15-29	F	1862
Strathfield - Burwood - Ashfield	35-44	15-29	M	701
Strathfield - Burwood - Ashfield	35-44	30+	F	1769
Strathfield - Burwood - Ashfield	35-44	30+	M	259
Strathfield - Burwood - Ashfield	45-54		F	615
Strathfield - Burwood - Ashfield	45-54		M	648
Strathfield - Burwood - Ashfield	45-54	0	F	1392
Strathfield - Burwood - Ashfield	45-54	0	M	2137
Strathfield - Burwood - Ashfield	45-54	<5	F	1368
Strathfield - Burwood - Ashfield	45-54	<5	M	2621
Strathfield - Burwood - Ashfield	45-54	5-14	F	3151
Strathfield - Burwood - Ashfield	45-54	5-14	M	2769
Strathfield - Burwood - Ashfield	45-54	15-29	F	2027
Strathfield - Burwood - Ashfield	45-54	15-29	M	673
Strathfield - Burwood - Ashfield	45-54	30+	F	1443
Strathfield - Burwood - Ashfield	45-54	30+	M	260
Strathfield - Burwood - Ashfield	55-64		F	492
Strathfield - Burwood - Ashfield	55-64		M	509
Strathfield - Burwood - Ashfield	55-64	0	F	1349
Strathfield - Burwood - Ashfield	55-64	0	M	1948
Strathfield - Burwood - Ashfield	55-64	<5	F	981
Strathfield - Burwood - Ashfield	55-64	<5	M	1846
Strathfield - Burwood - Ashfield	55-64	5-14	F	2432
Strathfield - Burwood - Ashfield	55-64	5-14	M	2107
Strathfield - Burwood - Ashfield	55-64	15-29	F	1536
Strathfield - Burwood - Ashfield	55-64	15-29	M	593
Strathfield - Burwood - Ashfield	55-64	30+	F	1103
Strathfield - Burwood - Ashfield	55-64	30+	M	246
Strathfield - Burwood - Ashfield	65-74		F	383
Strathfield - Burwood - Ashfield	65-74		M	383
Strathfield - Burwood - Ashfield	65-74	0	F	1160
Strathfield - Burwood - Ashfield	65-74	0	M	1504
Strathfield - Burwood - Ashfield	65-74	<5	F	564
Strathfield - Burwood - Ashfield	65-74	<5	M	919
Strathfield - Burwood - Ashfield	65-74	5-14	F	1282
Strathfield - Burwood - Ashfield	65-74	5-14	M	1172
Strathfield - Burwood - Ashfield	65-74	15-29	F	1013
Strathfield - Burwood - Ashfield	65-74	15-29	M	430
Strathfield - Burwood - Ashfield	65-74	30+	F	816
Strathfield - Burwood - Ashfield	65-74	30+	M	271
Strathfield - Burwood - Ashfield	75-84		F	342
Strathfield - Burwood - Ashfield	75-84		M	286
Strathfield - Burwood - Ashfield	75-84	0	F	1214
Strathfield - Burwood - Ashfield	75-84	0	M	1164
Strathfield - Burwood - Ashfield	75-84	<5	F	432
Strathfield - Burwood - Ashfield	75-84	<5	M	498
Strathfield - Burwood - Ashfield	75-84	5-14	F	712
Strathfield - Burwood - Ashfield	75-84	5-14	M	615
Strathfield - Burwood - Ashfield	75-84	15-29	F	550
Strathfield - Burwood - Ashfield	75-84	15-29	M	290
Strathfield - Burwood - Ashfield	75-84	30+	F	449
Strathfield - Burwood - Ashfield	75-84	30+	M	146
Strathfield - Burwood - Ashfield	85+		F	254
Strathfield - Burwood - Ashfield	85+		M	151
Strathfield - Burwood - Ashfield	85+	0	F	1176
Strathfield - Burwood - Ashfield	85+	0	M	678
Strathfield - Burwood - Ashfield	85+	<5	F	245
Strathfield - Burwood - Ashfield	85+	<5	M	166
Strathfield - Burwood - Ashfield	85+	5-14	F	254
Strathfield - Burwood - Ashfield	85+	5-14	M	152
Strathfield - Burwood - Ashfield	85+	15-29	F	125
Strathfield - Burwood - Ashfield	85+	15-29	M	67
Strathfield - Burwood - Ashfield	85+	30+	F	90
Strathfield - Burwood - Ashfield	85+	30+	M	50
Chatswood - Lane Cove	15-19		F	137
Chatswood - Lane Cove	15-19		M	157
Chatswood - Lane Cove	15-19	0	F	1097
Chatswood - Lane Cove	15-19	0	M	1480
Chatswood - Lane Cove	15-19	<5	F	1318
Chatswood - Lane Cove	15-19	<5	M	1381
Chatswood - Lane Cove	15-19	5-14	F	176
Chatswood - Lane Cove	15-19	5-14	M	158
Chatswood - Lane Cove	15-19	15-29	F	17
Chatswood - Lane Cove	15-19	15-29	M	10
Chatswood - Lane Cove	15-19	30+	F	8
Chatswood - Lane Cove	15-19	30+	M	3
Chatswood - Lane Cove	20-24		F	218
Chatswood - Lane Cove	20-24		M	179
Chatswood - Lane Cove	20-24	0	F	1057
Chatswood - Lane Cove	20-24	0	M	1270
Chatswood - Lane Cove	20-24	<5	F	1431
Chatswood - Lane Cove	20-24	<5	M	1309
Chatswood - Lane Cove	20-24	5-14	F	622
Chatswood - Lane Cove	20-24	5-14	M	396
Chatswood - Lane Cove	20-24	15-29	F	79
Chatswood - Lane Cove	20-24	15-29	M	20
Chatswood - Lane Cove	20-24	30+	F	31
Chatswood - Lane Cove	20-24	30+	M	13
Chatswood - Lane Cove	25-34		F	632
Chatswood - Lane Cove	25-34		M	620
Chatswood - Lane Cove	25-34	0	F	1734
Chatswood - Lane Cove	25-34	0	M	2223
Chatswood - Lane Cove	25-34	<5	F	2899
Chatswood - Lane Cove	25-34	<5	M	3534
Chatswood - Lane Cove	25-34	5-14	F	2731
Chatswood - Lane Cove	25-34	5-14	M	2090
Chatswood - Lane Cove	25-34	15-29	F	790
Chatswood - Lane Cove	25-34	15-29	M	290
Chatswood - Lane Cove	25-34	30+	F	817
Chatswood - Lane Cove	25-34	30+	M	86
Chatswood - Lane Cove	35-44		F	495
Chatswood - Lane Cove	35-44		M	504
Chatswood - Lane Cove	35-44	0	F	971
Chatswood - Lane Cove	35-44	0	M	1505
Chatswood - Lane Cove	35-44	<5	F	1485
Chatswood - Lane Cove	35-44	<5	M	3029
Chatswood - Lane Cove	35-44	5-14	F	2947
Chatswood - Lane Cove	35-44	5-14	M	3074
Chatswood - Lane Cove	35-44	15-29	F	1820
Chatswood - Lane Cove	35-44	15-29	M	634
Chatswood - Lane Cove	35-44	30+	F	1951
Chatswood - Lane Cove	35-44	30+	M	202
Chatswood - Lane Cove	45-54		F	349
Chatswood - Lane Cove	45-54		M	357
Chatswood - Lane Cove	45-54	0	F	693
Chatswood - Lane Cove	45-54	0	M	1146
Chatswood - Lane Cove	45-54	<5	F	1045
Chatswood - Lane Cove	45-54	<5	M	2309
Chatswood - Lane Cove	45-54	5-14	F	2620
Chatswood - Lane Cove	45-54	5-14	M	2525
Chatswood - Lane Cove	45-54	15-29	F	1857
Chatswood - Lane Cove	45-54	15-29	M	603
Chatswood - Lane Cove	45-54	30+	F	1175
Chatswood - Lane Cove	45-54	30+	M	193
Chatswood - Lane Cove	55-64		F	329
Chatswood - Lane Cove	55-64		M	289
Chatswood - Lane Cove	55-64	0	F	689
Chatswood - Lane Cove	55-64	0	M	867
Chatswood - Lane Cove	55-64	<5	F	837
Chatswood - Lane Cove	55-64	<5	M	1653
Chatswood - Lane Cove	55-64	5-14	F	2097
Chatswood - Lane Cove	55-64	5-14	M	1812
Chatswood - Lane Cove	55-64	15-29	F	1283
Chatswood - Lane Cove	55-64	15-29	M	487
Chatswood - Lane Cove	55-64	30+	F	766
Chatswood - Lane Cove	55-64	30+	M	210
Chatswood - Lane Cove	65-74		F	267
Chatswood - Lane Cove	65-74		M	261
Chatswood - Lane Cove	65-74	0	F	681
Chatswood - Lane Cove	65-74	0	M	803
Chatswood - Lane Cove	65-74	<5	F	456
Chatswood - Lane Cove	65-74	<5	M	931
Chatswood - Lane Cove	65-74	5-14	F	1247
Chatswood - Lane Cove	65-74	5-14	M	1237
Chatswood - Lane Cove	65-74	15-29	F	984
Chatswood - Lane Cove	65-74	15-29	M	477
Chatswood - Lane Cove	65-74	30+	F	670
Chatswood - Lane Cove	65-74	30+	M	185
Chatswood - Lane Cove	75-84		F	221
Chatswood - Lane Cove	75-84		M	139
Chatswood - Lane Cove	75-84	0	F	677
Chatswood - Lane Cove	75-84	0	M	571
Chatswood - Lane Cove	75-84	<5	F	270
Chatswood - Lane Cove	75-84	<5	M	365
Chatswood - Lane Cove	75-84	5-14	F	539
Chatswood - Lane Cove	75-84	5-14	M	556
Chatswood - Lane Cove	75-84	15-29	F	498
Chatswood - Lane Cove	75-84	15-29	M	258
Chatswood - Lane Cove	75-84	30+	F	341
Chatswood - Lane Cove	75-84	30+	M	97
Chatswood - Lane Cove	85+		F	193
Chatswood - Lane Cove	85+		M	103
Chatswood - Lane Cove	85+	0	F	782
Chatswood - Lane Cove	85+	0	M	414
Chatswood - Lane Cove	85+	<5	F	159
Chatswood - Lane Cove	85+	<5	M	147
Chatswood - Lane Cove	85+	5-14	F	255
Chatswood - Lane Cove	85+	5-14	M	150
Chatswood - Lane Cove	85+	15-29	F	124
Chatswood - Lane Cove	85+	15-29	M	69
Chatswood - Lane Cove	85+	30+	F	91
Chatswood - Lane Cove	85+	30+	M	32
Hornsby	15-19		F	106
Hornsby	15-19		M	112
Hornsby	15-19	0	F	841
Hornsby	15-19	0	M	963
Hornsby	15-19	<5	F	1324
Hornsby	15-19	<5	M	1242
Hornsby	15-19	5-14	F	204
Hornsby	15-19	5-14	M	137
Hornsby	15-19	15-29	F	14
Hornsby	15-19	15-29	M	8
Hornsby	15-19	30+	F	3
Hornsby	15-19	30+	M	9
Hornsby	20-24		F	94
Hornsby	20-24		M	94
Hornsby	20-24	0	F	598
Hornsby	20-24	0	M	847
Hornsby	20-24	<5	F	950
Hornsby	20-24	<5	M	1003
Hornsby	20-24	5-14	F	345
Hornsby	20-24	5-14	M	259
Hornsby	20-24	15-29	F	44
Hornsby	20-24	15-29	M	32
Hornsby	20-24	30+	F	29
Hornsby	20-24	30+	M	12
Hornsby	25-34		F	231
Hornsby	25-34		M	243
Hornsby	25-34	0	F	804
Hornsby	25-34	0	M	1199
Hornsby	25-34	<5	F	1151
Hornsby	25-34	<5	M	1746
Hornsby	25-34	5-14	F	1494
Hornsby	25-34	5-14	M	1248
Hornsby	25-34	15-29	F	662
Hornsby	25-34	15-29	M	218
Hornsby	25-34	30+	F	729
Hornsby	25-34	30+	M	72
Hornsby	35-44		F	246
Hornsby	35-44		M	288
Hornsby	35-44	0	F	599
Hornsby	35-44	0	M	1038
Hornsby	35-44	<5	F	725
Hornsby	35-44	<5	M	1910
Hornsby	35-44	5-14	F	2108
Hornsby	35-44	5-14	M	2406
Hornsby	35-44	15-29	F	1512
Hornsby	35-44	15-29	M	563
Hornsby	35-44	30+	F	1503
Hornsby	35-44	30+	M	206
Hornsby	45-54		F	227
Hornsby	45-54		M	212
Hornsby	45-54	0	F	469
Hornsby	45-54	0	M	837
Hornsby	45-54	<5	F	662
Hornsby	45-54	<5	M	1651
Hornsby	45-54	5-14	F	2168
Hornsby	45-54	5-14	M	2162
Hornsby	45-54	15-29	F	1480
Hornsby	45-54	15-29	M	492
Hornsby	45-54	30+	F	916
Hornsby	45-54	30+	M	176
Hornsby	55-64		F	184
Hornsby	55-64		M	180
Hornsby	55-64	0	F	534
Hornsby	55-64	0	M	784
Hornsby	55-64	<5	F	585
Hornsby	55-64	<5	M	1214
Hornsby	55-64	5-14	F	1648
Hornsby	55-64	5-14	M	1554
Hornsby	55-64	15-29	F	1104
Hornsby	55-64	15-29	M	452
Hornsby	55-64	30+	F	701
Hornsby	55-64	30+	M	187
Hornsby	65-74		F	188
Hornsby	65-74		M	154
Hornsby	65-74	0	F	513
Hornsby	65-74	0	M	620
Hornsby	65-74	<5	F	285
Hornsby	65-74	<5	M	564
Hornsby	65-74	5-14	F	879
Hornsby	65-74	5-14	M	988
Hornsby	65-74	15-29	F	865
Hornsby	65-74	15-29	M	471
Hornsby	65-74	30+	F	670
Hornsby	65-74	30+	M	239
Hornsby	75-84		F	165
Hornsby	75-84		M	118
Hornsby	75-84	0	F	474
Hornsby	75-84	0	M	464
Hornsby	75-84	<5	F	170
Hornsby	75-84	<5	M	246
Hornsby	75-84	5-14	F	400
Hornsby	75-84	5-14	M	425
Hornsby	75-84	15-29	F	322
Hornsby	75-84	15-29	M	224
Hornsby	75-84	30+	F	295
Hornsby	75-84	30+	M	132
Hornsby	85+		F	135
Hornsby	85+		M	58
Hornsby	85+	0	F	460
Hornsby	85+	0	M	263
Hornsby	85+	<5	F	105
Hornsby	85+	<5	M	68
Hornsby	85+	5-14	F	138
Hornsby	85+	5-14	M	99
Hornsby	85+	15-29	F	63
Hornsby	85+	15-29	M	45
Hornsby	85+	30+	F	53
Hornsby	85+	30+	M	38
Ku-ring-gai	15-19		F	210
Ku-ring-gai	15-19		M	258
Ku-ring-gai	15-19	0	F	1599
Ku-ring-gai	15-19	0	M	1892
Ku-ring-gai	15-19	<5	F	2396
Ku-ring-gai	15-19	<5	M	2380
Ku-ring-gai	15-19	5-14	F	313
Ku-ring-gai	15-19	5-14	M	232
Ku-ring-gai	15-19	15-29	F	17
Ku-ring-gai	15-19	15-29	M	12
Ku-ring-gai	15-19	30+	M	4
Ku-ring-gai	20-24		F	149
Ku-ring-gai	20-24		M	119
Ku-ring-gai	20-24	0	F	877
Ku-ring-gai	20-24	0	M	1227
Ku-ring-gai	20-24	<5	F	1692
Ku-ring-gai	20-24	<5	M	1608
Ku-ring-gai	20-24	5-14	F	544
Ku-ring-gai	20-24	5-14	M	334
Ku-ring-gai	20-24	15-29	F	64
Ku-ring-gai	20-24	15-29	M	22
Ku-ring-gai	20-24	30+	F	19
Ku-ring-gai	20-24	30+	M	12
Ku-ring-gai	25-34		F	214
Ku-ring-gai	25-34		M	223
Ku-ring-gai	25-34	0	F	873
Ku-ring-gai	25-34	0	M	1192
Ku-ring-gai	25-34	<5	F	1449
Ku-ring-gai	25-34	<5	M	1898
Ku-ring-gai	25-34	5-14	F	1414
Ku-ring-gai	25-34	5-14	M	1054
Ku-ring-gai	25-34	15-29	F	556
Ku-ring-gai	25-34	15-29	M	173
Ku-ring-gai	25-34	30+	F	581
Ku-ring-gai	25-34	30+	M	52
Ku-ring-gai	35-44		F	280
Ku-ring-gai	35-44		M	256
Ku-ring-gai	35-44	0	F	613
Ku-ring-gai	35-44	0	M	954
Ku-ring-gai	35-44	<5	F	879
Ku-ring-gai	35-44	<5	M	2311
Ku-ring-gai	35-44	5-14	F	2400
Ku-ring-gai	35-44	5-14	M	2569
Ku-ring-gai	35-44	15-29	F	1955
Ku-ring-gai	35-44	15-29	M	640
Ku-ring-gai	35-44	30+	F	2088
Ku-ring-gai	35-44	30+	M	194
Ku-ring-gai	45-54		F	329
Ku-ring-gai	45-54		M	336
Ku-ring-gai	45-54	0	F	593
Ku-ring-gai	45-54	0	M	1072
Ku-ring-gai	45-54	<5	F	900
Ku-ring-gai	45-54	<5	M	2872
Ku-ring-gai	45-54	5-14	F	3396
Ku-ring-gai	45-54	5-14	M	3379
Ku-ring-gai	45-54	15-29	F	2640
Ku-ring-gai	45-54	15-29	M	795
Ku-ring-gai	45-54	30+	F	1983
Ku-ring-gai	45-54	30+	M	264
Ku-ring-gai	55-64		F	233
Ku-ring-gai	55-64		M	252
Ku-ring-gai	55-64	0	F	596
Ku-ring-gai	55-64	0	M	970
Ku-ring-gai	55-64	<5	F	740
Ku-ring-gai	55-64	<5	M	2000
Ku-ring-gai	55-64	5-14	F	2446
Ku-ring-gai	55-64	5-14	M	2457
Ku-ring-gai	55-64	15-29	F	1895
Ku-ring-gai	55-64	15-29	M	638
Ku-ring-gai	55-64	30+	F	1099
Ku-ring-gai	55-64	30+	M	259
Ku-ring-gai	65-74		F	303
Ku-ring-gai	65-74		M	221
Ku-ring-gai	65-74	0	F	620
Ku-ring-gai	65-74	0	M	768
Ku-ring-gai	65-74	<5	F	420
Ku-ring-gai	65-74	<5	M	1131
Ku-ring-gai	65-74	5-14	F	1511
Ku-ring-gai	65-74	5-14	M	1792
Ku-ring-gai	65-74	15-29	F	1628
Ku-ring-gai	65-74	15-29	M	735
Ku-ring-gai	65-74	30+	F	1116
Ku-ring-gai	65-74	30+	M	307
Ku-ring-gai	75-84		F	340
Ku-ring-gai	75-84		M	216
Ku-ring-gai	75-84	0	F	742
Ku-ring-gai	75-84	0	M	744
Ku-ring-gai	75-84	<5	F	334
Ku-ring-gai	75-84	<5	M	582
Ku-ring-gai	75-84	5-14	F	841
Ku-ring-gai	75-84	5-14	M	927
Ku-ring-gai	75-84	15-29	F	766
Ku-ring-gai	75-84	15-29	M	456
Ku-ring-gai	75-84	30+	F	750
Ku-ring-gai	75-84	30+	M	218
Ku-ring-gai	85+		F	488
Ku-ring-gai	85+		M	207
Ku-ring-gai	85+	0	F	1009
Ku-ring-gai	85+	0	M	516
Ku-ring-gai	85+	<5	F	289
Ku-ring-gai	85+	<5	M	219
Ku-ring-gai	85+	5-14	F	365
Ku-ring-gai	85+	5-14	M	304
Ku-ring-gai	85+	15-29	F	211
Ku-ring-gai	85+	15-29	M	153
Ku-ring-gai	85+	30+	F	184
Ku-ring-gai	85+	30+	M	102
North Sydney - Mosman	15-19		F	116
North Sydney - Mosman	15-19		M	135
North Sydney - Mosman	15-19	0	F	668
North Sydney - Mosman	15-19	0	M	724
North Sydney - Mosman	15-19	<5	F	778
North Sydney - Mosman	15-19	<5	M	754
North Sydney - Mosman	15-19	5-14	F	108
North Sydney - Mosman	15-19	5-14	M	81
North Sydney - Mosman	15-19	15-29	F	10
North Sydney - Mosman	15-19	30+	F	3
North Sydney - Mosman	20-24		F	202
North Sydney - Mosman	20-24		M	227
North Sydney - Mosman	20-24	0	F	522
North Sydney - Mosman	20-24	0	M	628
North Sydney - Mosman	20-24	<5	F	1126
North Sydney - Mosman	20-24	<5	M	940
North Sydney - Mosman	20-24	5-14	F	495
North Sydney - Mosman	20-24	5-14	M	307
North Sydney - Mosman	20-24	15-29	F	48
North Sydney - Mosman	20-24	15-29	M	22
North Sydney - Mosman	20-24	30+	F	14
North Sydney - Mosman	20-24	30+	M	17
North Sydney - Mosman	25-34		F	845
North Sydney - Mosman	25-34		M	808
North Sydney - Mosman	25-34	0	F	1172
North Sydney - Mosman	25-34	0	M	1530
North Sydney - Mosman	25-34	<5	F	3741
North Sydney - Mosman	25-34	<5	M	4032
North Sydney - Mosman	25-34	5-14	F	3194
North Sydney - Mosman	25-34	5-14	M	2120
North Sydney - Mosman	25-34	15-29	F	647
North Sydney - Mosman	25-34	15-29	M	215
North Sydney - Mosman	25-34	30+	F	535
North Sydney - Mosman	25-34	30+	M	55
North Sydney - Mosman	35-44		F	619
North Sydney - Mosman	35-44		M	631
North Sydney - Mosman	35-44	0	F	668
North Sydney - Mosman	35-44	0	M	1036
North Sydney - Mosman	35-44	<5	F	2029
North Sydney - Mosman	35-44	<5	M	3075
North Sydney - Mosman	35-44	5-14	F	2640
North Sydney - Mosman	35-44	5-14	M	2399
North Sydney - Mosman	35-44	15-29	F	1221
North Sydney - Mosman	35-44	15-29	M	392
North Sydney - Mosman	35-44	30+	F	1159
North Sydney - Mosman	35-44	30+	M	106
North Sydney - Mosman	45-54		F	467
North Sydney - Mosman	45-54		M	467
North Sydney - Mosman	45-54	0	F	521
North Sydney - Mosman	45-54	0	M	807
North Sydney - Mosman	45-54	<5	F	1347
North Sydney - Mosman	45-54	<5	M	2008
North Sydney - Mosman	45-54	5-14	F	2324
North Sydney - Mosman	45-54	5-14	M	1983
North Sydney - Mosman	45-54	15-29	F	1227
North Sydney - Mosman	45-54	15-29	M	344
North Sydney - Mosman	45-54	30+	F	749
North Sydney - Mosman	45-54	30+	M	112
North Sydney - Mosman	55-64		F	437
North Sydney - Mosman	55-64		M	421
North Sydney - Mosman	55-64	0	F	533
North Sydney - Mosman	55-64	0	M	757
North Sydney - Mosman	55-64	<5	F	1095
North Sydney - Mosman	55-64	<5	M	1656
North Sydney - Mosman	55-64	5-14	F	2086
North Sydney - Mosman	55-64	5-14	M	1544
North Sydney - Mosman	55-64	15-29	F	994
North Sydney - Mosman	55-64	15-29	M	322
North Sydney - Mosman	55-64	30+	F	487
North Sydney - Mosman	55-64	30+	M	125
North Sydney - Mosman	65-74		F	403
North Sydney - Mosman	65-74		M	338
North Sydney - Mosman	65-74	0	F	683
North Sydney - Mosman	65-74	0	M	819
North Sydney - Mosman	65-74	<5	F	609
North Sydney - Mosman	65-74	<5	M	1095
North Sydney - Mosman	65-74	5-14	F	1601
North Sydney - Mosman	65-74	5-14	M	1271
North Sydney - Mosman	65-74	15-29	F	1037
North Sydney - Mosman	65-74	15-29	M	344
North Sydney - Mosman	65-74	30+	F	565
North Sydney - Mosman	65-74	30+	M	113
North Sydney - Mosman	75-84		F	251
North Sydney - Mosman	75-84		M	180
North Sydney - Mosman	75-84	0	F	532
North Sydney - Mosman	75-84	0	M	468
North Sydney - Mosman	75-84	<5	F	255
North Sydney - Mosman	75-84	<5	M	372
North Sydney - Mosman	75-84	5-14	F	623
North Sydney - Mosman	75-84	5-14	M	535
North Sydney - Mosman	75-84	15-29	F	432
North Sydney - Mosman	75-84	15-29	M	203
North Sydney - Mosman	75-84	30+	F	257
North Sydney - Mosman	75-84	30+	M	86
North Sydney - Mosman	85+		F	252
North Sydney - Mosman	85+		M	117
North Sydney - Mosman	85+	0	F	541
North Sydney - Mosman	85+	0	M	275
North Sydney - Mosman	85+	<5	F	163
North Sydney - Mosman	85+	<5	M	109
North Sydney - Mosman	85+	5-14	F	220
North Sydney - Mosman	85+	5-14	M	133
North Sydney - Mosman	85+	15-29	F	96
North Sydney - Mosman	85+	15-29	M	58
North Sydney - Mosman	85+	30+	F	69
North Sydney - Mosman	85+	30+	M	17
Manly	15-19		F	64
Manly	15-19		M	70
Manly	15-19	0	F	377
Manly	15-19	0	M	433
Manly	15-19	<5	F	496
Manly	15-19	<5	M	465
Manly	15-19	5-14	F	51
Manly	15-19	5-14	M	39
Manly	15-19	15-29	F	5
Manly	20-24		F	77
Manly	20-24		M	89
Manly	20-24	0	F	258
Manly	20-24	0	M	377
Manly	20-24	<5	F	470
Manly	20-24	<5	M	408
Manly	20-24	5-14	F	168
Manly	20-24	5-14	M	80
Manly	20-24	15-29	F	16
Manly	20-24	15-29	M	11
Manly	20-24	30+	F	10
Manly	20-24	30+	M	8
Manly	25-34		F	263
Manly	25-34		M	267
Manly	25-34	0	F	494
Manly	25-34	0	M	708
Manly	25-34	<5	F	1290
Manly	25-34	<5	M	1399
Manly	25-34	5-14	F	962
Manly	25-34	5-14	M	635
Manly	25-34	15-29	F	220
Manly	25-34	15-29	M	56
Manly	25-34	30+	F	199
Manly	25-34	30+	M	13
Manly	35-44		F	237
Manly	35-44		M	237
Manly	35-44	0	F	210
Manly	35-44	0	M	478
Manly	35-44	<5	F	649
Manly	35-44	<5	M	1339
Manly	35-44	5-14	F	1100
Manly	35-44	5-14	M	1154
Manly	35-44	15-29	F	690
Manly	35-44	15-29	M	191
Manly	35-44	30+	F	668
Manly	35-44	30+	M	61
Manly	45-54		F	160
Manly	45-54		M	200
Manly	45-54	0	F	130
Manly	45-54	0	M	381
Manly	45-54	<5	F	423
Manly	45-54	<5	M	1029
Manly	45-54	5-14	F	1161
Manly	45-54	5-14	M	1065
Manly	45-54	15-29	F	695
Manly	45-54	15-29	M	233
Manly	45-54	30+	F	488
Manly	45-54	30+	M	63
Manly	55-64		F	159
Manly	55-64		M	164
Manly	55-64	0	F	199
Manly	55-64	0	M	323
Manly	55-64	<5	F	305
Manly	55-64	<5	M	684
Manly	55-64	5-14	F	864
Manly	55-64	5-14	M	767
Manly	55-64	15-29	F	498
Manly	55-64	15-29	M	178
Manly	55-64	30+	F	246
Manly	55-64	30+	M	51
Manly	65-74		F	146
Manly	65-74		M	119
Manly	65-74	0	F	232
Manly	65-74	0	M	342
Manly	65-74	<5	F	176
Manly	65-74	<5	M	395
Manly	65-74	5-14	F	490
Manly	65-74	5-14	M	529
Manly	65-74	15-29	F	422
Manly	65-74	15-29	M	195
Manly	65-74	30+	F	262
Manly	65-74	30+	M	82
Manly	75-84		F	115
Manly	75-84		M	88
Manly	75-84	0	F	195
Manly	75-84	0	M	219
Manly	75-84	<5	F	93
Manly	75-84	<5	M	155
Manly	75-84	5-14	F	234
Manly	75-84	5-14	M	192
Manly	75-84	15-29	F	172
Manly	75-84	15-29	M	89
Manly	75-84	30+	F	128
Manly	75-84	30+	M	61
Manly	85+		F	138
Manly	85+		M	65
Manly	85+	0	F	146
Manly	85+	0	M	103
Manly	85+	<5	F	84
Manly	85+	<5	M	39
Manly	85+	5-14	F	83
Manly	85+	5-14	M	76
Manly	85+	15-29	F	56
Manly	85+	15-29	M	34
Manly	85+	30+	F	45
Manly	85+	30+	M	15
Pittwater	15-19		F	85
Pittwater	15-19		M	112
Pittwater	15-19	0	F	577
Pittwater	15-19	0	M	780
Pittwater	15-19	<5	F	944
Pittwater	15-19	<5	M	873
Pittwater	15-19	5-14	F	118
Pittwater	15-19	5-14	M	81
Pittwater	15-19	15-29	F	5
Pittwater	15-19	30+	F	3
Pittwater	20-24		F	73
Pittwater	20-24		M	98
Pittwater	20-24	0	F	348
Pittwater	20-24	0	M	610
Pittwater	20-24	<5	F	667
Pittwater	20-24	<5	M	734
Pittwater	20-24	5-14	F	241
Pittwater	20-24	5-14	M	149
Pittwater	20-24	15-29	F	33
Pittwater	20-24	15-29	M	28
Pittwater	20-24	30+	F	18
Pittwater	20-24	30+	M	8
Pittwater	25-34		F	120
Pittwater	25-34		M	129
Pittwater	25-34	0	F	277
Pittwater	25-34	0	M	534
Pittwater	25-34	<5	F	643
Pittwater	25-34	<5	M	1002
Pittwater	25-34	5-14	F	815
Pittwater	25-34	5-14	M	566
Pittwater	25-34	15-29	F	298
Pittwater	25-34	15-29	M	78
Pittwater	25-34	30+	F	349
Pittwater	25-34	30+	M	25
Pittwater	35-44		F	198
Pittwater	35-44		M	200
Pittwater	35-44	0	F	168
Pittwater	35-44	0	M	448
Pittwater	35-44	<5	F	456
Pittwater	35-44	<5	M	1322
Pittwater	35-44	5-14	F	1294
Pittwater	35-44	5-14	M	1323
Pittwater	35-44	15-29	F	1015
Pittwater	35-44	15-29	M	312
Pittwater	35-44	30+	F	961
Pittwater	35-44	30+	M	87
Pittwater	45-54		F	217
Pittwater	45-54		M	233
Pittwater	45-54	0	F	235
Pittwater	45-54	0	M	546
Pittwater	45-54	<5	F	581
Pittwater	45-54	<5	M	1466
Pittwater	45-54	5-14	F	1869
Pittwater	45-54	5-14	M	1588
Pittwater	45-54	15-29	F	1191
Pittwater	45-54	15-29	M	373
Pittwater	45-54	30+	F	671
Pittwater	45-54	30+	M	126
Pittwater	55-64		F	224
Pittwater	55-64		M	226
Pittwater	55-64	0	F	298
Pittwater	55-64	0	M	545
Pittwater	55-64	<5	F	541
