SA3_NAME16	Age	NeedsAssistance	Sex	persons
Ku-ring-gai	45-54	0	F	9363
Ku-ring-gai	45-54	0	M	8295
Ku-ring-gai	45-54	1	F	125
Ku-ring-gai	45-54	1	M	80
Ku-ring-gai	55-64		F	238
Ku-ring-gai	55-64		M	270
Ku-ring-gai	55-64	0	F	6616
Ku-ring-gai	55-64	0	M	6201
Ku-ring-gai	55-64	1	F	154
Ku-ring-gai	55-64	1	M	100
Ku-ring-gai	65-74		F	283
Ku-ring-gai	65-74		M	208
Ku-ring-gai	65-74	0	F	5072
Ku-ring-gai	65-74	0	M	4583
Ku-ring-gai	65-74	1	F	244
Ku-ring-gai	65-74	1	M	158
Ku-ring-gai	75-84		F	224
Ku-ring-gai	75-84		M	150
Ku-ring-gai	75-84	0	F	2978
Ku-ring-gai	75-84	0	M	2630
Ku-ring-gai	75-84	1	F	564
Ku-ring-gai	75-84	1	M	358
Ku-ring-gai	85+		F	237
Ku-ring-gai	85+		M	121
Ku-ring-gai	85+	0	F	1092
Ku-ring-gai	85+	0	M	847
Ku-ring-gai	85+	1	F	1215
Ku-ring-gai	85+	1	M	535
North Sydney - Mosman	0-4		F	183
North Sydney - Mosman	0-4		M	173
North Sydney - Mosman	0-4	0	F	2367
North Sydney - Mosman	0-4	0	M	2469
North Sydney - Mosman	0-4	1	F	16
North Sydney - Mosman	0-4	1	M	15
North Sydney - Mosman	5-14		F	220
North Sydney - Mosman	5-14		M	254
North Sydney - Mosman	5-14	0	F	3760
North Sydney - Mosman	5-14	0	M	3828
North Sydney - Mosman	5-14	1	F	36
North Sydney - Mosman	5-14	1	M	68
North Sydney - Mosman	15-19		F	101
North Sydney - Mosman	15-19		M	115
North Sydney - Mosman	15-19	0	F	1572
North Sydney - Mosman	15-19	0	M	1565
North Sydney - Mosman	15-19	1	F	12
North Sydney - Mosman	15-19	1	M	21
North Sydney - Mosman	20-24		F	203
North Sydney - Mosman	20-24		M	230
North Sydney - Mosman	20-24	0	F	2198
North Sydney - Mosman	20-24	0	M	1898
North Sydney - Mosman	20-24	1	F	12
North Sydney - Mosman	20-24	1	M	20
North Sydney - Mosman	25-34		F	853
North Sydney - Mosman	25-34		M	800
North Sydney - Mosman	25-34	0	F	9247
North Sydney - Mosman	25-34	0	M	7927
North Sydney - Mosman	25-34	1	F	30
North Sydney - Mosman	25-34	1	M	42
North Sydney - Mosman	35-44		F	617
North Sydney - Mosman	35-44		M	616
North Sydney - Mosman	35-44	0	F	7650
North Sydney - Mosman	35-44	0	M	6982
North Sydney - Mosman	35-44	1	F	63
North Sydney - Mosman	35-44	1	M	52
North Sydney - Mosman	45-54		F	497
North Sydney - Mosman	45-54		M	460
North Sydney - Mosman	45-54	0	F	6074
North Sydney - Mosman	45-54	0	M	5192
North Sydney - Mosman	45-54	1	F	58
North Sydney - Mosman	45-54	1	M	68
North Sydney - Mosman	55-64		F	448
North Sydney - Mosman	55-64		M	423
North Sydney - Mosman	55-64	0	F	5088
North Sydney - Mosman	55-64	0	M	4313
North Sydney - Mosman	55-64	1	F	97
North Sydney - Mosman	55-64	1	M	85
North Sydney - Mosman	65-74		F	363
North Sydney - Mosman	65-74		M	318
North Sydney - Mosman	65-74	0	F	4385
North Sydney - Mosman	65-74	0	M	3545
North Sydney - Mosman	65-74	1	F	144
North Sydney - Mosman	65-74	1	M	124
North Sydney - Mosman	75-84		F	218
North Sydney - Mosman	75-84		M	158
North Sydney - Mosman	75-84	0	F	1854
North Sydney - Mosman	75-84	0	M	1526
North Sydney - Mosman	75-84	1	F	293
North Sydney - Mosman	75-84	1	M	155
North Sydney - Mosman	85+		F	150
North Sydney - Mosman	85+		M	75
North Sydney - Mosman	85+	0	F	575
North Sydney - Mosman	85+	0	M	395
North Sydney - Mosman	85+	1	F	611
North Sydney - Mosman	85+	1	M	241
Manly	0-4		F	61
Manly	0-4		M	73
Manly	0-4	0	F	1260
Manly	0-4	0	M	1218
Manly	0-4	1	F	5
Manly	0-4	1	M	4
Manly	5-14		F	125
Manly	5-14		M	104
Manly	5-14	0	F	2478
Manly	5-14	0	M	2478
Manly	5-14	1	F	17
Manly	5-14	1	M	44
Manly	15-19		F	55
Manly	15-19		M	49
Manly	15-19	0	F	927
Manly	15-19	0	M	956
Manly	15-19	1	F	20
Manly	15-19	1	M	11
Manly	20-24		F	72
Manly	20-24		M	79
Manly	20-24	0	F	918
Manly	20-24	0	M	873
Manly	20-24	1	F	9
Manly	20-24	1	M	14
Manly	25-34		F	265
Manly	25-34		M	257
Manly	25-34	0	F	3153
Manly	25-34	0	M	2806
Manly	25-34	1	F	11
Manly	25-34	1	M	20
Manly	35-44		F	244
Manly	35-44		M	237
Manly	35-44	0	F	3301
Manly	35-44	0	M	3203
Manly	35-44	1	F	20
Manly	35-44	1	M	19
Manly	45-54		F	161
Manly	45-54		M	206
Manly	45-54	0	F	2865
Manly	45-54	0	M	2744
Manly	45-54	1	F	36
Manly	45-54	1	M	27
Manly	55-64		F	162
Manly	55-64		M	157
Manly	55-64	0	F	2060
Manly	55-64	0	M	1961
Manly	55-64	1	F	48
Manly	55-64	1	M	43
Manly	65-74		F	136
Manly	65-74		M	118
Manly	65-74	0	F	1527
Manly	65-74	0	M	1484
Manly	65-74	1	F	74
Manly	65-74	1	M	55
Manly	75-84		F	65
Manly	75-84		M	65
Manly	75-84	0	F	732
Manly	75-84	0	M	652
Manly	75-84	1	F	130
Manly	75-84	1	M	85
Manly	85+		F	50
Manly	85+		M	30
Manly	85+	0	F	290
Manly	85+	0	M	197
Manly	85+	1	F	214
Manly	85+	1	M	107
Pittwater	0-4		F	56
Pittwater	0-4		M	96
Pittwater	0-4	0	F	1540
Pittwater	0-4	0	M	1711
Pittwater	0-4	1	F	3
Pittwater	0-4	1	M	21
Pittwater	5-14		F	164
Pittwater	5-14		M	159
Pittwater	5-14	0	F	3887
Pittwater	5-14	0	M	3988
Pittwater	5-14	1	F	39
Pittwater	5-14	1	M	79
Pittwater	15-19		F	67
Pittwater	15-19		M	82
Pittwater	15-19	0	F	1645
Pittwater	15-19	0	M	1742
Pittwater	15-19	1	F	24
Pittwater	15-19	1	M	28
Pittwater	20-24		F	66
Pittwater	20-24		M	91
Pittwater	20-24	0	F	1293
Pittwater	20-24	0	M	1502
Pittwater	20-24	1	F	16
Pittwater	20-24	1	M	29
Pittwater	25-34		F	128
Pittwater	25-34		M	122
Pittwater	25-34	0	F	2331
Pittwater	25-34	0	M	2179
Pittwater	25-34	1	F	43
Pittwater	25-34	1	M	41
Pittwater	35-44		F	222
Pittwater	35-44		M	201
Pittwater	35-44	0	F	3839
Pittwater	35-44	0	M	3450
Pittwater	35-44	1	F	37
Pittwater	35-44	1	M	41
Pittwater	45-54		F	229
Pittwater	45-54		M	237
Pittwater	45-54	0	F	4467
Pittwater	45-54	0	M	4048
Pittwater	45-54	1	F	65
Pittwater	45-54	1	M	49
Pittwater	55-64		F	228
Pittwater	55-64		M	198
Pittwater	55-64	0	F	4029
Pittwater	55-64	0	M	3753
Pittwater	55-64	1	F	77
Pittwater	55-64	1	M	72
Pittwater	65-74		F	243
Pittwater	65-74		M	204
Pittwater	65-74	0	F	3150
Pittwater	65-74	0	M	2953
Pittwater	65-74	1	F	129
Pittwater	65-74	1	M	129
Pittwater	75-84		F	121
Pittwater	75-84		M	117
Pittwater	75-84	0	F	1457
Pittwater	75-84	0	M	1335
Pittwater	75-84	1	F	303
Pittwater	75-84	1	M	228
Pittwater	85+		F	66
Pittwater	85+		M	35
Pittwater	85+	0	F	447
Pittwater	85+	0	M	345
Pittwater	85+	1	F	556
Pittwater	85+	1	M	198
Warringah	0-4		F	226
Warringah	0-4		M	218
Warringah	0-4	0	F	4413
Warringah	0-4	0	M	4677
Warringah	0-4	1	F	23
Warringah	0-4	1	M	49
Warringah	5-14		F	402
Warringah	5-14		M	401
Warringah	5-14	0	F	9350
Warringah	5-14	0	M	10077
Warringah	5-14	1	F	128
Warringah	5-14	1	M	245
Warringah	15-19		F	185
Warringah	15-19		M	215
Warringah	15-19	0	F	3957
Warringah	15-19	0	M	4314
Warringah	15-19	1	F	54
Warringah	15-19	1	M	92
Warringah	20-24		F	219
Warringah	20-24		M	181
Warringah	20-24	0	F	3455
Warringah	20-24	0	M	3656
Warringah	20-24	1	F	28
Warringah	20-24	1	M	54
Warringah	25-34		F	558
Warringah	25-34		M	524
Warringah	25-34	0	F	8798
Warringah	25-34	0	M	8151
Warringah	25-34	1	F	83
Warringah	25-34	1	M	97
Warringah	35-44		F	611
Warringah	35-44		M	644
Warringah	35-44	0	F	11267
Warringah	35-44	0	M	10611
Warringah	35-44	1	F	136
Warringah	35-44	1	M	117
Warringah	45-54		F	570
Warringah	45-54		M	565
Warringah	45-54	0	F	10593
Warringah	45-54	0	M	10172
Warringah	45-54	1	F	175
Warringah	45-54	1	M	185
Warringah	55-64		F	409
Warringah	55-64		M	443
Warringah	55-64	0	F	7311
Warringah	55-64	0	M	7012
Warringah	55-64	1	F	249
Warringah	55-64	1	M	203
Warringah	65-74		F	385
Warringah	65-74		M	325
Warringah	65-74	0	F	5744
Warringah	65-74	0	M	5049
Warringah	65-74	1	F	387
Warringah	65-74	1	M	355
Warringah	75-84		F	296
Warringah	75-84		M	240
Warringah	75-84	0	F	3210
Warringah	75-84	0	M	2736
Warringah	75-84	1	F	806
Warringah	75-84	1	M	503
Warringah	85+		F	238
Warringah	85+		M	111
Warringah	85+	0	F	1149
Warringah	85+	0	M	828
Warringah	85+	1	F	1467
Warringah	85+	1	M	604
Camden	0-4		F	92
Camden	0-4		M	88
Camden	0-4	0	F	2319
Camden	0-4	0	M	2388
Camden	0-4	1	F	27
Camden	0-4	1	M	47
Camden	5-14		F	164
Camden	5-14		M	180
Camden	5-14	0	F	4631
Camden	5-14	0	M	4601
Camden	5-14	1	F	128
Camden	5-14	1	M	326
Camden	15-19		F	78
Camden	15-19		M	73
Camden	15-19	0	F	2113
Camden	15-19	0	M	2063
Camden	15-19	1	F	58
Camden	15-19	1	M	93
Camden	20-24		F	76
Camden	20-24		M	74
Camden	20-24	0	F	1804
Camden	20-24	0	M	1794
Camden	20-24	1	F	29
Camden	20-24	1	M	45
Camden	25-34		F	188
Camden	25-34		M	174
Camden	25-34	0	F	4228
Camden	25-34	0	M	3820
Camden	25-34	1	F	59
Camden	25-34	1	M	65
Camden	35-44		F	215
Camden	35-44		M	191
Camden	35-44	0	F	4724
Camden	35-44	0	M	4391
Camden	35-44	1	F	91
Camden	35-44	1	M	69
Camden	45-54		F	165
Camden	45-54		M	180
Camden	45-54	0	F	3988
Camden	45-54	0	M	3734
Camden	45-54	1	F	119
Camden	45-54	1	M	87
Camden	55-64		F	139
Camden	55-64		M	124
Camden	55-64	0	F	2829
Camden	55-64	0	M	2663
Camden	55-64	1	F	180
Camden	55-64	1	M	116
Camden	65-74		F	105
Camden	65-74		M	104
Camden	65-74	0	F	1773
Camden	65-74	0	M	1632
Camden	65-74	1	F	195
Camden	65-74	1	M	192
Camden	75-84		F	64
Camden	75-84		M	45
Camden	75-84	0	F	702
Camden	75-84	0	M	579
Camden	75-84	1	F	269
Camden	75-84	1	M	166
Camden	85+		F	73
Camden	85+		M	41
Camden	85+	0	F	183
Camden	85+	0	M	120
Camden	85+	1	F	331
Camden	85+	1	M	123
Campbelltown (NSW)	0-4		F	366
Campbelltown (NSW)	0-4		M	411
Campbelltown (NSW)	0-4	0	F	5214
Campbelltown (NSW)	0-4	0	M	5437
Campbelltown (NSW)	0-4	1	F	63
Campbelltown (NSW)	0-4	1	M	145
Campbelltown (NSW)	5-14		F	697
Campbelltown (NSW)	5-14		M	688
Campbelltown (NSW)	5-14	0	F	9830
Campbelltown (NSW)	5-14	0	M	10065
Campbelltown (NSW)	5-14	1	F	344
Campbelltown (NSW)	5-14	1	M	754
Campbelltown (NSW)	15-19		F	301
Campbelltown (NSW)	15-19		M	344
Campbelltown (NSW)	15-19	0	F	4736
Campbelltown (NSW)	15-19	0	M	5004
Campbelltown (NSW)	15-19	1	F	172
Campbelltown (NSW)	15-19	1	M	263
Campbelltown (NSW)	20-24		F	351
Campbelltown (NSW)	20-24		M	418
Campbelltown (NSW)	20-24	0	F	5282
Campbelltown (NSW)	20-24	0	M	5215
Campbelltown (NSW)	20-24	1	F	126
Campbelltown (NSW)	20-24	1	M	195
Campbelltown (NSW)	25-34		F	767
Campbelltown (NSW)	25-34		M	708
Campbelltown (NSW)	25-34	0	F	11261
Campbelltown (NSW)	25-34	0	M	10271
Campbelltown (NSW)	25-34	1	F	247
Campbelltown (NSW)	25-34	1	M	284
Campbelltown (NSW)	35-44		F	679
Campbelltown (NSW)	35-44		M	651
Campbelltown (NSW)	35-44	0	F	9783
Campbelltown (NSW)	35-44	0	M	9470
Campbelltown (NSW)	35-44	1	F	352
Campbelltown (NSW)	35-44	1	M	312
Campbelltown (NSW)	45-54		F	609
Campbelltown (NSW)	45-54		M	600
Campbelltown (NSW)	45-54	0	F	9091
Campbelltown (NSW)	45-54	0	M	8460
Campbelltown (NSW)	45-54	1	F	574
Campbelltown (NSW)	45-54	1	M	422
Campbelltown (NSW)	55-64		F	588
Campbelltown (NSW)	55-64		M	524
Campbelltown (NSW)	55-64	0	F	8255
Campbelltown (NSW)	55-64	0	M	7856
Campbelltown (NSW)	55-64	1	F	850
Campbelltown (NSW)	55-64	1	M	623
Campbelltown (NSW)	65-74		F	471
Campbelltown (NSW)	65-74		M	409
Campbelltown (NSW)	65-74	0	F	4964
Campbelltown (NSW)	65-74	0	M	4742
Campbelltown (NSW)	65-74	1	F	835
Campbelltown (NSW)	65-74	1	M	802
Campbelltown (NSW)	75-84		F	275
Campbelltown (NSW)	75-84		M	202
Campbelltown (NSW)	75-84	0	F	1615
Campbelltown (NSW)	75-84	0	M	1556
Campbelltown (NSW)	75-84	1	F	755
Campbelltown (NSW)	75-84	1	M	447
Campbelltown (NSW)	85+		F	277
Campbelltown (NSW)	85+		M	101
Campbelltown (NSW)	85+	0	F	348
Campbelltown (NSW)	85+	0	M	261
Campbelltown (NSW)	85+	1	F	485
Campbelltown (NSW)	85+	1	M	220
Wollondilly	0-4		F	84
Wollondilly	0-4		M	120
Wollondilly	0-4	0	F	1207
Wollondilly	0-4	0	M	1355
Wollondilly	0-4	1	F	25
Wollondilly	0-4	1	M	21
Wollondilly	5-14		F	148
Wollondilly	5-14		M	151
Wollondilly	5-14	0	F	2721
Wollondilly	5-14	0	M	2890
Wollondilly	5-14	1	F	103
Wollondilly	5-14	1	M	159
Wollondilly	15-19		F	65
Wollondilly	15-19		M	56
Wollondilly	15-19	0	F	1265
Wollondilly	15-19	0	M	1350
Wollondilly	15-19	1	F	22
Wollondilly	15-19	1	M	63
Wollondilly	20-24		F	70
Wollondilly	20-24		M	61
Wollondilly	20-24	0	F	1144
Wollondilly	20-24	0	M	1094
Wollondilly	20-24	1	F	21
Wollondilly	20-24	1	M	32
Wollondilly	25-34		F	162
Wollondilly	25-34		M	163
Wollondilly	25-34	0	F	2318
Wollondilly	25-34	0	M	2172
Wollondilly	25-34	1	F	34
Wollondilly	25-34	1	M	45
Wollondilly	35-44		F	163
Wollondilly	35-44		M	181
Wollondilly	35-44	0	F	2633
Wollondilly	35-44	0	M	2440
Wollondilly	35-44	1	F	41
Wollondilly	35-44	1	M	39
Wollondilly	45-54		F	180
Wollondilly	45-54		M	157
Wollondilly	45-54	0	F	2628
Wollondilly	45-54	0	M	2565
Wollondilly	45-54	1	F	64
Wollondilly	45-54	1	M	69
Wollondilly	55-64		F	184
Wollondilly	55-64		M	188
Wollondilly	55-64	0	F	2310
Wollondilly	55-64	0	M	2213
Wollondilly	55-64	1	F	111
Wollondilly	55-64	1	M	119
Wollondilly	65-74		F	104
Wollondilly	65-74		M	144
Wollondilly	65-74	0	F	1464
Wollondilly	65-74	0	M	1500
Wollondilly	65-74	1	F	151
Wollondilly	65-74	1	M	161
Wollondilly	75-84		F	63
Wollondilly	75-84		M	58
Wollondilly	75-84	0	F	563
Wollondilly	75-84	0	M	590
Wollondilly	75-84	1	F	201
Wollondilly	75-84	1	M	139
Wollondilly	85+		F	26
Wollondilly	85+		M	18
Wollondilly	85+	0	F	137
Wollondilly	85+	0	M	104
Wollondilly	85+	1	F	217
Wollondilly	85+	1	M	107
Blue Mountains	0-4		F	96
Blue Mountains	0-4		M	95
Blue Mountains	0-4	0	F	1946
Blue Mountains	0-4	0	M	2019
Blue Mountains	0-4	1	F	19
Blue Mountains	0-4	1	M	45
Blue Mountains	5-14		F	184
Blue Mountains	5-14		M	193
Blue Mountains	5-14	0	F	4458
Blue Mountains	5-14	0	M	4525
Blue Mountains	5-14	1	F	135
Blue Mountains	5-14	1	M	325
Blue Mountains	15-19		F	98
Blue Mountains	15-19		M	88
Blue Mountains	15-19	0	F	2140
Blue Mountains	15-19	0	M	2258
Blue Mountains	15-19	1	F	71
Blue Mountains	15-19	1	M	100
Blue Mountains	20-24		F	77
Blue Mountains	20-24		M	84
Blue Mountains	20-24	0	F	1628
Blue Mountains	20-24	0	M	1742
Blue Mountains	20-24	1	F	42
Blue Mountains	20-24	1	M	52
Blue Mountains	25-34		F	170
Blue Mountains	25-34		M	168
Blue Mountains	25-34	0	F	3331
Blue Mountains	25-34	0	M	3122
Blue Mountains	25-34	1	F	89
Blue Mountains	25-34	1	M	100
Blue Mountains	35-44		F	246
Blue Mountains	35-44		M	254
Blue Mountains	35-44	0	F	4687
Blue Mountains	35-44	0	M	4247
Blue Mountains	35-44	1	F	114
Blue Mountains	35-44	1	M	109
Blue Mountains	45-54		F	286
Blue Mountains	45-54		M	273
Blue Mountains	45-54	0	F	5280
Blue Mountains	45-54	0	M	4762
Blue Mountains	45-54	1	F	179
Blue Mountains	45-54	1	M	160
Blue Mountains	55-64		F	334
Blue Mountains	55-64		M	308
Blue Mountains	55-64	0	F	5573
Blue Mountains	55-64	0	M	4937
Blue Mountains	55-64	1	F	288
Blue Mountains	55-64	1	M	281
Blue Mountains	65-74		F	307
Blue Mountains	65-74		M	283
Blue Mountains	65-74	0	F	4232
Blue Mountains	65-74	0	M	3795
Blue Mountains	65-74	1	F	326
Blue Mountains	65-74	1	M	286
Blue Mountains	75-84		F	169
Blue Mountains	75-84		M	122
Blue Mountains	75-84	0	F	1675
Blue Mountains	75-84	0	M	1448
Blue Mountains	75-84	1	F	419
Blue Mountains	75-84	1	M	264
Blue Mountains	85+		F	74
Blue Mountains	85+		M	33
Blue Mountains	85+	0	F	438
Blue Mountains	85+	0	M	273
Blue Mountains	85+	1	F	563
Blue Mountains	85+	1	M	240
Penrith	0-4		F	261
Penrith	0-4		M	282
Penrith	0-4	0	F	4786
Penrith	0-4	0	M	5111
Penrith	0-4	1	F	53
Penrith	0-4	1	M	97
Penrith	5-14		F	397
Penrith	5-14		M	432
Penrith	5-14	0	F	8907
Penrith	5-14	0	M	8823
Penrith	5-14	1	F	261
Penrith	5-14	1	M	629
Penrith	15-19		F	227
Penrith	15-19		M	241
Penrith	15-19	0	F	4114
Penrith	15-19	0	M	4365
Penrith	15-19	1	F	95
Penrith	15-19	1	M	209
Penrith	20-24		F	276
Penrith	20-24		M	271
Penrith	20-24	0	F	4422
Penrith	20-24	0	M	4318
Penrith	20-24	1	F	90
Penrith	20-24	1	M	129
Penrith	25-34		F	697
Penrith	25-34		M	661
Penrith	25-34	0	F	10269
Penrith	25-34	0	M	9584
Penrith	25-34	1	F	174
Penrith	25-34	1	M	202
Penrith	35-44		F	611
Penrith	35-44		M	553
Penrith	35-44	0	F	9343
Penrith	35-44	0	M	8978
Penrith	35-44	1	F	241
Penrith	35-44	1	M	236
Penrith	45-54		F	546
Penrith	45-54		M	507
Penrith	45-54	0	F	8101
Penrith	45-54	0	M	7610
Penrith	45-54	1	F	329
Penrith	45-54	1	M	302
Penrith	55-64		F	431
Penrith	55-64		M	448
Penrith	55-64	0	F	7062
Penrith	55-64	0	M	6467
Penrith	55-64	1	F	455
Penrith	55-64	1	M	409
Penrith	65-74		F	365
Penrith	65-74		M	321
Penrith	65-74	0	F	4429
Penrith	65-74	0	M	4288
Penrith	65-74	1	F	570
Penrith	65-74	1	M	512
Penrith	75-84		F	194
Penrith	75-84		M	138
Penrith	75-84	0	F	1639
Penrith	75-84	0	M	1443
Penrith	75-84	1	F	648
Penrith	75-84	1	M	416
Penrith	85+		F	88
Penrith	85+		M	56
Penrith	85+	0	F	353
Penrith	85+	0	M	252
Penrith	85+	1	F	694
Penrith	85+	1	M	279
Richmond - Windsor	0-4		F	68
Richmond - Windsor	0-4		M	72
Richmond - Windsor	0-4	0	F	1022
Richmond - Windsor	0-4	0	M	1064
Richmond - Windsor	0-4	1	F	17
Richmond - Windsor	0-4	1	M	22
Richmond - Windsor	5-14		F	131
Richmond - Windsor	5-14		M	118
Richmond - Windsor	5-14	0	F	2091
Richmond - Windsor	5-14	0	M	2123
Richmond - Windsor	5-14	1	F	52
Richmond - Windsor	5-14	1	M	154
Richmond - Windsor	15-19		F	76
Richmond - Windsor	15-19		M	94
Richmond - Windsor	15-19	0	F	1120
Richmond - Windsor	15-19	0	M	1119
Richmond - Windsor	15-19	1	F	39
Richmond - Windsor	15-19	1	M	62
Richmond - Windsor	20-24		F	138
Richmond - Windsor	20-24		M	199
Richmond - Windsor	20-24	0	F	1199
Richmond - Windsor	20-24	0	M	1275
Richmond - Windsor	20-24	1	F	20
Richmond - Windsor	20-24	1	M	41
Richmond - Windsor	25-34		F	254
Richmond - Windsor	25-34		M	439
Richmond - Windsor	25-34	0	F	2308
Richmond - Windsor	25-34	0	M	2218
Richmond - Windsor	25-34	1	F	47
Richmond - Windsor	25-34	1	M	45
Richmond - Windsor	35-44		F	206
Richmond - Windsor	35-44		M	346
Richmond - Windsor	35-44	0	F	2013
Richmond - Windsor	35-44	0	M	1934
Richmond - Windsor	35-44	1	F	70
Richmond - Windsor	35-44	1	M	60
Richmond - Windsor	45-54		F	210
Richmond - Windsor	45-54		M	255
Richmond - Windsor	45-54	0	F	2265
Richmond - Windsor	45-54	0	M	2108
Richmond - Windsor	45-54	1	F	110
Richmond - Windsor	45-54	1	M	82
Richmond - Windsor	55-64		F	127
Richmond - Windsor	55-64		M	142
Richmond - Windsor	55-64	0	F	1827
Richmond - Windsor	55-64	0	M	1720
Richmond - Windsor	55-64	1	F	128
Richmond - Windsor	55-64	1	M	129
Richmond - Windsor	65-74		F	111
Richmond - Windsor	65-74		M	126
Richmond - Windsor	65-74	0	F	1257
Richmond - Windsor	65-74	0	M	1113
Richmond - Windsor	65-74	1	F	140
Richmond - Windsor	65-74	1	M	128
Richmond - Windsor	75-84		F	83
Richmond - Windsor	75-84		M	60
Richmond - Windsor	75-84	0	F	636
Richmond - Windsor	75-84	0	M	494
Richmond - Windsor	75-84	1	F	215
Richmond - Windsor	75-84	1	M	147
Richmond - Windsor	85+		F	46
Richmond - Windsor	85+		M	25
Richmond - Windsor	85+	0	F	149
Richmond - Windsor	85+	0	M	98
Richmond - Windsor	85+	1	F	261
Richmond - Windsor	85+	1	M	111
St Marys	0-4		F	156
St Marys	0-4		M	141
St Marys	0-4	0	F	1722
St Marys	0-4	0	M	1805
St Marys	0-4	1	F	23
St Marys	0-4	1	M	45
St Marys	5-14		F	237
St Marys	5-14		M	230
St Marys	5-14	0	F	3171
St Marys	5-14	0	M	3297
St Marys	5-14	1	F	100
St Marys	5-14	1	M	191
St Marys	15-19		F	107
St Marys	15-19		M	101
St Marys	15-19	0	F	1671
St Marys	15-19	0	M	1661
St Marys	15-19	1	F	49
St Marys	15-19	1	M	70
St Marys	20-24		F	137
St Marys	20-24		M	144
St Marys	20-24	0	F	1945
St Marys	20-24	0	M	1970
St Marys	20-24	1	F	41
St Marys	20-24	1	M	61
St Marys	25-34		F	302
St Marys	25-34		M	273
St Marys	25-34	0	F	3795
St Marys	25-34	0	M	3676
St Marys	25-34	1	F	87
St Marys	25-34	1	M	82
St Marys	35-44		F	240
St Marys	35-44		M	260
St Marys	35-44	0	F	3213
St Marys	35-44	0	M	3201
St Marys	35-44	1	F	103
St Marys	35-44	1	M	89
St Marys	45-54		F	243
St Marys	45-54		M	225
St Marys	45-54	0	F	3202
St Marys	45-54	0	M	3058
St Marys	45-54	1	F	145
St Marys	45-54	1	M	142
St Marys	55-64		F	241
St Marys	55-64		M	227
St Marys	55-64	0	F	2945
St Marys	55-64	0	M	2848
St Marys	55-64	1	F	258
St Marys	55-64	1	M	202
St Marys	65-74		F	140
St Marys	65-74		M	126
St Marys	65-74	0	F	1461
St Marys	65-74	0	M	1551
St Marys	65-74	1	F	248
St Marys	65-74	1	M	246
St Marys	75-84		F	77
St Marys	75-84		M	57
St Marys	75-84	0	F	506
St Marys	75-84	0	M	424
St Marys	75-84	1	F	282
St Marys	75-84	1	M	187
St Marys	85+		F	32
St Marys	85+		M	22
St Marys	85+	0	F	92
St Marys	85+	0	M	73
St Marys	85+	1	F	237
St Marys	85+	1	M	87
Auburn	0-4		F	235
Auburn	0-4		M	231
Auburn	0-4	0	F	2871
Auburn	0-4	0	M	3021
Auburn	0-4	1	F	21
Auburn	0-4	1	M	30
Auburn	5-14		F	277
Auburn	5-14		M	252
Auburn	5-14	0	F	4173
Auburn	5-14	0	M	4370
Auburn	5-14	1	F	54
Auburn	5-14	1	M	131
Auburn	15-19		F	134
Auburn	15-19		M	168
Auburn	15-19	0	F	2131
Auburn	15-19	0	M	2268
Auburn	15-19	1	F	26
Auburn	15-19	1	M	31
Auburn	20-24		F	323
Auburn	20-24		M	497
Auburn	20-24	0	F	3172
Auburn	20-24	0	M	4065
Auburn	20-24	1	F	20
Auburn	20-24	1	M	47
Auburn	25-34		F	783
Auburn	25-34		M	1439
Auburn	25-34	0	F	8698
Auburn	25-34	0	M	10765
Auburn	25-34	1	F	88
Auburn	25-34	1	M	114
Auburn	35-44		F	483
Auburn	35-44		M	889
Auburn	35-44	0	F	5098
Auburn	35-44	0	M	6146
Auburn	35-44	1	F	114
Auburn	35-44	1	M	129
Auburn	45-54		F	361
Auburn	45-54		M	549
Auburn	45-54	0	F	4451
Auburn	45-54	0	M	4518
Auburn	45-54	1	F	233
Auburn	45-54	1	M	175
Auburn	55-64		F	270
Auburn	55-64		M	329
Auburn	55-64	0	F	3526
Auburn	55-64	0	M	3584
Auburn	55-64	1	F	396
Auburn	55-64	1	M	301
Auburn	65-74		F	146
Auburn	65-74		M	184
Auburn	65-74	0	F	1655
Auburn	65-74	0	M	1740
Auburn	65-74	1	F	379
Auburn	65-74	1	M	350
Auburn	75-84		F	82
Auburn	75-84		M	86
Auburn	75-84	0	F	651
Auburn	75-84	0	M	681
Auburn	75-84	1	F	441
Auburn	75-84	1	M	328
Auburn	85+		F	49
Auburn	85+		M	24
Auburn	85+	0	F	197
Auburn	85+	0	M	139
Auburn	85+	1	F	405
Auburn	85+	1	M	184
Carlingford	0-4		F	83
Carlingford	0-4		M	97
Carlingford	0-4	0	F	2047
Carlingford	0-4	0	M	2065
Carlingford	0-4	1	F	14
Carlingford	0-4	1	M	33
Carlingford	5-14		F	131
Carlingford	5-14		M	152
Carlingford	5-14	0	F	3830
Carlingford	5-14	0	M	4048
Carlingford	5-14	1	F	75
Carlingford	5-14	1	M	139
Carlingford	15-19		F	82
Carlingford	15-19		M	62
Carlingford	15-19	0	F	1931
Carlingford	15-19	0	M	2181
Carlingford	15-19	1	F	18
Carlingford	15-19	1	M	55
Carlingford	20-24		F	59
Carlingford	20-24		M	87
Carlingford	20-24	0	F	1856
Carlingford	20-24	0	M	1962
Carlingford	20-24	1	F	37
Carlingford	20-24	1	M	42
Carlingford	25-34		F	211
Carlingford	25-34		M	224
Carlingford	25-34	0	F	4333
Carlingford	25-34	0	M	4028
Carlingford	25-34	1	F	63
