SA3_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Ryde - Hunters Hill	State or territory housing authority	34125	3
Ryde - Hunters Hill	State or territory housing authority	39375	3
Bringelly - Green Valley		0	84
Bringelly - Green Valley		5250	3
Bringelly - Green Valley		11812	4
Bringelly - Green Valley		14437	4
Bringelly - Green Valley		18375	11
Bringelly - Green Valley		23625	12
Bringelly - Green Valley		28875	3
Bringelly - Green Valley	(Other)	0	23
Bringelly - Green Valley	(Other)	5250	18
Bringelly - Green Valley	(Other)	7875	14
Bringelly - Green Valley	(Other)	10500	7
Bringelly - Green Valley	(Other)	11812	56
Bringelly - Green Valley	(Other)	14437	26
Bringelly - Green Valley	(Other)	18375	64
Bringelly - Green Valley	(Other)	23625	44
Bringelly - Green Valley	(Other)	28875	15
Bringelly - Green Valley	(Other)	34125	3
Bringelly - Green Valley	Co-op/church group etc	0	10
Bringelly - Green Valley	Co-op/church group etc	3937	10
Bringelly - Green Valley	Co-op/church group etc	5250	24
Bringelly - Green Valley	Co-op/church group etc	7875	14
Bringelly - Green Valley	Co-op/church group etc	10500	6
Bringelly - Green Valley	Co-op/church group etc	11812	9
Bringelly - Green Valley	Co-op/church group etc	14437	14
Bringelly - Green Valley	Co-op/church group etc	18375	11
Bringelly - Green Valley	Co-op/church group etc	23625	5
Bringelly - Green Valley	Person not in same household	0	103
Bringelly - Green Valley	Person not in same household	3937	3
Bringelly - Green Valley	Person not in same household	5250	12
Bringelly - Green Valley	Person not in same household	7875	39
Bringelly - Green Valley	Person not in same household	10500	35
Bringelly - Green Valley	Person not in same household	11812	81
Bringelly - Green Valley	Person not in same household	14437	139
Bringelly - Green Valley	Person not in same household	18375	300
Bringelly - Green Valley	Person not in same household	23625	238
Bringelly - Green Valley	Person not in same household	28875	82
Bringelly - Green Valley	Person not in same household	34125	29
Bringelly - Green Valley	Person not in same household	39375	3
Bringelly - Green Valley	Person not in same household	44625	3
Bringelly - Green Valley	Person not in same household	49875	4
Bringelly - Green Valley	Real estate agent	0	6
Bringelly - Green Valley	Real estate agent	5250	8
Bringelly - Green Valley	Real estate agent	7875	9
Bringelly - Green Valley	Real estate agent	10500	12
Bringelly - Green Valley	Real estate agent	11812	60
Bringelly - Green Valley	Real estate agent	14437	226
Bringelly - Green Valley	Real estate agent	18375	990
Bringelly - Green Valley	Real estate agent	23625	1483
Bringelly - Green Valley	Real estate agent	28875	892
Bringelly - Green Valley	Real estate agent	34125	149
Bringelly - Green Valley	Real estate agent	39375	46
Bringelly - Green Valley	Real estate agent	44625	12
Bringelly - Green Valley	Real estate agent	49875	12
Bringelly - Green Valley	State or territory housing authority	0	112
Bringelly - Green Valley	State or territory housing authority	3937	87
Bringelly - Green Valley	State or territory housing authority	5250	575
Bringelly - Green Valley	State or territory housing authority	7875	387
Bringelly - Green Valley	State or territory housing authority	10500	159
Bringelly - Green Valley	State or territory housing authority	11812	169
Bringelly - Green Valley	State or territory housing authority	14437	162
Bringelly - Green Valley	State or territory housing authority	18375	169
Bringelly - Green Valley	State or territory housing authority	23625	44
Bringelly - Green Valley	State or territory housing authority	28875	8
Bringelly - Green Valley	State or territory housing authority	39375	3
Fairfield		0	115
Fairfield		5250	12
Fairfield		7875	9
Fairfield		10500	6
Fairfield		11812	8
Fairfield		14437	21
Fairfield		18375	35
Fairfield		23625	19
Fairfield		28875	3
Fairfield	(Other)	0	20
Fairfield	(Other)	5250	20
Fairfield	(Other)	7875	38
Fairfield	(Other)	10500	31
Fairfield	(Other)	11812	60
Fairfield	(Other)	14437	113
Fairfield	(Other)	18375	242
Fairfield	(Other)	23625	129
Fairfield	(Other)	28875	17
Fairfield	(Other)	34125	3
Fairfield	(Other)	44625	3
Fairfield	Co-op/church group etc	0	24
Fairfield	Co-op/church group etc	3937	3
Fairfield	Co-op/church group etc	5250	31
Fairfield	Co-op/church group etc	7875	96
Fairfield	Co-op/church group etc	10500	40
Fairfield	Co-op/church group etc	11812	65
Fairfield	Co-op/church group etc	14437	74
Fairfield	Co-op/church group etc	18375	40
Fairfield	Co-op/church group etc	23625	21
Fairfield	Co-op/church group etc	28875	6
Fairfield	Person not in same household	0	276
Fairfield	Person not in same household	3937	10
Fairfield	Person not in same household	5250	62
Fairfield	Person not in same household	7875	130
Fairfield	Person not in same household	10500	150
Fairfield	Person not in same household	11812	220
Fairfield	Person not in same household	14437	492
Fairfield	Person not in same household	18375	799
Fairfield	Person not in same household	23625	382
Fairfield	Person not in same household	28875	83
Fairfield	Person not in same household	34125	22
Fairfield	Person not in same household	39375	7
Fairfield	Person not in same household	44625	8
Fairfield	Person not in same household	49875	5
Fairfield	Real estate agent	0	52
Fairfield	Real estate agent	3937	3
Fairfield	Real estate agent	5250	36
Fairfield	Real estate agent	7875	110
Fairfield	Real estate agent	10500	132
Fairfield	Real estate agent	11812	423
Fairfield	Real estate agent	14437	2284
Fairfield	Real estate agent	18375	3755
Fairfield	Real estate agent	23625	2591
Fairfield	Real estate agent	28875	525
Fairfield	Real estate agent	34125	122
Fairfield	Real estate agent	39375	41
Fairfield	Real estate agent	44625	19
Fairfield	Real estate agent	49875	23
Fairfield	State or territory housing authority	0	149
Fairfield	State or territory housing authority	3937	134
Fairfield	State or territory housing authority	5250	980
Fairfield	State or territory housing authority	7875	713
Fairfield	State or territory housing authority	10500	417
Fairfield	State or territory housing authority	11812	357
Fairfield	State or territory housing authority	14437	294
Fairfield	State or territory housing authority	18375	365
Fairfield	State or territory housing authority	23625	105
Fairfield	State or territory housing authority	28875	17
Fairfield	State or territory housing authority	34125	3
Liverpool		0	73
Liverpool		3937	3
Liverpool		5250	4
Liverpool		7875	11
Liverpool		10500	3
Liverpool		11812	9
Liverpool		14437	16
Liverpool		18375	19
Liverpool		23625	5
Liverpool		28875	3
Liverpool	(Other)	0	16
Liverpool	(Other)	3937	4
Liverpool	(Other)	5250	12
Liverpool	(Other)	7875	15
Liverpool	(Other)	10500	17
Liverpool	(Other)	11812	322
Liverpool	(Other)	14437	120
Liverpool	(Other)	18375	67
Liverpool	(Other)	23625	43
Liverpool	(Other)	28875	17
Liverpool	(Other)	34125	3
Liverpool	Co-op/church group etc	0	11
Liverpool	Co-op/church group etc	3937	16
Liverpool	Co-op/church group etc	5250	34
Liverpool	Co-op/church group etc	7875	59
Liverpool	Co-op/church group etc	10500	21
Liverpool	Co-op/church group etc	11812	25
Liverpool	Co-op/church group etc	14437	23
Liverpool	Co-op/church group etc	18375	16
Liverpool	Co-op/church group etc	23625	6
Liverpool	Person not in same household	0	114
Liverpool	Person not in same household	5250	27
Liverpool	Person not in same household	7875	38
Liverpool	Person not in same household	10500	53
Liverpool	Person not in same household	11812	75
Liverpool	Person not in same household	14437	179
Liverpool	Person not in same household	18375	344
Liverpool	Person not in same household	23625	233
Liverpool	Person not in same household	28875	59
Liverpool	Person not in same household	34125	23
Liverpool	Person not in same household	49875	3
Liverpool	Real estate agent	0	20
Liverpool	Real estate agent	5250	8
Liverpool	Real estate agent	7875	51
Liverpool	Real estate agent	10500	53
Liverpool	Real estate agent	11812	246
Liverpool	Real estate agent	14437	1742
Liverpool	Real estate agent	18375	2653
Liverpool	Real estate agent	23625	2127
Liverpool	Real estate agent	28875	595
Liverpool	Real estate agent	34125	149
Liverpool	Real estate agent	39375	34
Liverpool	Real estate agent	44625	7
Liverpool	Real estate agent	49875	29
Liverpool	State or territory housing authority	0	131
Liverpool	State or territory housing authority	3937	96
Liverpool	State or territory housing authority	5250	726
Liverpool	State or territory housing authority	7875	396
Liverpool	State or territory housing authority	10500	180
Liverpool	State or territory housing authority	11812	180
Liverpool	State or territory housing authority	14437	147
Liverpool	State or territory housing authority	18375	151
Liverpool	State or territory housing authority	23625	31
Liverpool	State or territory housing authority	28875	4
Liverpool	State or territory housing authority	34125	3
Cronulla - Miranda - Caringbah		0	97
Cronulla - Miranda - Caringbah		5250	4
Cronulla - Miranda - Caringbah		7875	3
Cronulla - Miranda - Caringbah		11812	3
Cronulla - Miranda - Caringbah		14437	4
Cronulla - Miranda - Caringbah		18375	8
Cronulla - Miranda - Caringbah		23625	14
Cronulla - Miranda - Caringbah		28875	4
Cronulla - Miranda - Caringbah		34125	3
Cronulla - Miranda - Caringbah	(Other)	0	5
Cronulla - Miranda - Caringbah	(Other)	5250	7
Cronulla - Miranda - Caringbah	(Other)	7875	9
Cronulla - Miranda - Caringbah	(Other)	10500	9
Cronulla - Miranda - Caringbah	(Other)	11812	112
Cronulla - Miranda - Caringbah	(Other)	14437	26
Cronulla - Miranda - Caringbah	(Other)	18375	19
Cronulla - Miranda - Caringbah	(Other)	23625	13
Cronulla - Miranda - Caringbah	(Other)	28875	10
Cronulla - Miranda - Caringbah	(Other)	34125	6
Cronulla - Miranda - Caringbah	(Other)	39375	3
Cronulla - Miranda - Caringbah	(Other)	49875	5
Cronulla - Miranda - Caringbah	Co-op/church group etc	0	13
Cronulla - Miranda - Caringbah	Co-op/church group etc	3937	10
Cronulla - Miranda - Caringbah	Co-op/church group etc	5250	23
Cronulla - Miranda - Caringbah	Co-op/church group etc	7875	59
Cronulla - Miranda - Caringbah	Co-op/church group etc	10500	12
Cronulla - Miranda - Caringbah	Co-op/church group etc	11812	22
Cronulla - Miranda - Caringbah	Co-op/church group etc	14437	15
Cronulla - Miranda - Caringbah	Co-op/church group etc	18375	3
Cronulla - Miranda - Caringbah	Co-op/church group etc	23625	4
Cronulla - Miranda - Caringbah	Person not in same household	0	135
Cronulla - Miranda - Caringbah	Person not in same household	5250	29
Cronulla - Miranda - Caringbah	Person not in same household	7875	30
Cronulla - Miranda - Caringbah	Person not in same household	10500	52
Cronulla - Miranda - Caringbah	Person not in same household	11812	75
Cronulla - Miranda - Caringbah	Person not in same household	14437	161
Cronulla - Miranda - Caringbah	Person not in same household	18375	337
Cronulla - Miranda - Caringbah	Person not in same household	23625	257
Cronulla - Miranda - Caringbah	Person not in same household	28875	136
Cronulla - Miranda - Caringbah	Person not in same household	34125	85
Cronulla - Miranda - Caringbah	Person not in same household	39375	47
Cronulla - Miranda - Caringbah	Person not in same household	44625	29
Cronulla - Miranda - Caringbah	Person not in same household	49875	37
Cronulla - Miranda - Caringbah	Real estate agent	0	10
Cronulla - Miranda - Caringbah	Real estate agent	5250	5
Cronulla - Miranda - Caringbah	Real estate agent	7875	17
Cronulla - Miranda - Caringbah	Real estate agent	10500	17
Cronulla - Miranda - Caringbah	Real estate agent	11812	85
Cronulla - Miranda - Caringbah	Real estate agent	14437	474
Cronulla - Miranda - Caringbah	Real estate agent	18375	1993
Cronulla - Miranda - Caringbah	Real estate agent	23625	2000
Cronulla - Miranda - Caringbah	Real estate agent	28875	1103
Cronulla - Miranda - Caringbah	Real estate agent	34125	671
Cronulla - Miranda - Caringbah	Real estate agent	39375	303
Cronulla - Miranda - Caringbah	Real estate agent	44625	154
Cronulla - Miranda - Caringbah	Real estate agent	49875	224
Cronulla - Miranda - Caringbah	State or territory housing authority	0	50
Cronulla - Miranda - Caringbah	State or territory housing authority	3937	41
Cronulla - Miranda - Caringbah	State or territory housing authority	5250	403
Cronulla - Miranda - Caringbah	State or territory housing authority	7875	141
Cronulla - Miranda - Caringbah	State or territory housing authority	10500	70
Cronulla - Miranda - Caringbah	State or territory housing authority	11812	41
Cronulla - Miranda - Caringbah	State or territory housing authority	14437	49
Cronulla - Miranda - Caringbah	State or territory housing authority	18375	37
Cronulla - Miranda - Caringbah	State or territory housing authority	23625	12
Cronulla - Miranda - Caringbah	State or territory housing authority	28875	18
Cronulla - Miranda - Caringbah	State or territory housing authority	34125	3
Sutherland - Menai - Heathcote		0	58
Sutherland - Menai - Heathcote		5250	3
Sutherland - Menai - Heathcote		7875	3
Sutherland - Menai - Heathcote		18375	3
Sutherland - Menai - Heathcote		23625	3
Sutherland - Menai - Heathcote		28875	3
Sutherland - Menai - Heathcote	(Other)	0	3
Sutherland - Menai - Heathcote	(Other)	5250	5
Sutherland - Menai - Heathcote	(Other)	7875	10
Sutherland - Menai - Heathcote	(Other)	10500	7
Sutherland - Menai - Heathcote	(Other)	11812	27
Sutherland - Menai - Heathcote	(Other)	14437	31
Sutherland - Menai - Heathcote	(Other)	18375	31
Sutherland - Menai - Heathcote	(Other)	23625	6
Sutherland - Menai - Heathcote	(Other)	28875	3
Sutherland - Menai - Heathcote	Co-op/church group etc	0	11
Sutherland - Menai - Heathcote	Co-op/church group etc	3937	7
Sutherland - Menai - Heathcote	Co-op/church group etc	5250	31
Sutherland - Menai - Heathcote	Co-op/church group etc	7875	26
Sutherland - Menai - Heathcote	Co-op/church group etc	10500	14
Sutherland - Menai - Heathcote	Co-op/church group etc	11812	12
Sutherland - Menai - Heathcote	Co-op/church group etc	14437	14
Sutherland - Menai - Heathcote	Co-op/church group etc	18375	14
Sutherland - Menai - Heathcote	Co-op/church group etc	23625	3
Sutherland - Menai - Heathcote	Co-op/church group etc	28875	3
Sutherland - Menai - Heathcote	Person not in same household	0	79
Sutherland - Menai - Heathcote	Person not in same household	3937	3
Sutherland - Menai - Heathcote	Person not in same household	5250	13
Sutherland - Menai - Heathcote	Person not in same household	7875	15
Sutherland - Menai - Heathcote	Person not in same household	10500	36
Sutherland - Menai - Heathcote	Person not in same household	11812	46
Sutherland - Menai - Heathcote	Person not in same household	14437	96
Sutherland - Menai - Heathcote	Person not in same household	18375	209
Sutherland - Menai - Heathcote	Person not in same household	23625	158
Sutherland - Menai - Heathcote	Person not in same household	28875	104
Sutherland - Menai - Heathcote	Person not in same household	34125	68
Sutherland - Menai - Heathcote	Person not in same household	39375	15
Sutherland - Menai - Heathcote	Person not in same household	44625	5
Sutherland - Menai - Heathcote	Person not in same household	49875	13
Sutherland - Menai - Heathcote	Real estate agent	0	6
Sutherland - Menai - Heathcote	Real estate agent	3937	3
Sutherland - Menai - Heathcote	Real estate agent	5250	6
Sutherland - Menai - Heathcote	Real estate agent	7875	8
Sutherland - Menai - Heathcote	Real estate agent	10500	19
Sutherland - Menai - Heathcote	Real estate agent	11812	40
Sutherland - Menai - Heathcote	Real estate agent	14437	111
Sutherland - Menai - Heathcote	Real estate agent	18375	1293
Sutherland - Menai - Heathcote	Real estate agent	23625	1007
Sutherland - Menai - Heathcote	Real estate agent	28875	691
Sutherland - Menai - Heathcote	Real estate agent	34125	399
Sutherland - Menai - Heathcote	Real estate agent	39375	179
Sutherland - Menai - Heathcote	Real estate agent	44625	56
Sutherland - Menai - Heathcote	Real estate agent	49875	42
Sutherland - Menai - Heathcote	State or territory housing authority	0	30
Sutherland - Menai - Heathcote	State or territory housing authority	3937	40
Sutherland - Menai - Heathcote	State or territory housing authority	5250	269
Sutherland - Menai - Heathcote	State or territory housing authority	7875	114
Sutherland - Menai - Heathcote	State or territory housing authority	10500	77
Sutherland - Menai - Heathcote	State or territory housing authority	11812	50
Sutherland - Menai - Heathcote	State or territory housing authority	14437	49
Sutherland - Menai - Heathcote	State or territory housing authority	18375	40
Sutherland - Menai - Heathcote	State or territory housing authority	23625	32
Sutherland - Menai - Heathcote	State or territory housing authority	28875	17
Sutherland - Menai - Heathcote	State or territory housing authority	34125	3
Ballarat		0	88
Ballarat		5250	16
Ballarat		7875	9
Ballarat		10500	9
Ballarat		11812	14
Ballarat		14437	11
Ballarat		18375	10
Ballarat		23625	3
Ballarat		28875	3
Ballarat		49875	4
Ballarat	(Other)	0	30
Ballarat	(Other)	3937	3
Ballarat	(Other)	5250	12
Ballarat	(Other)	7875	29
Ballarat	(Other)	10500	16
Ballarat	(Other)	11812	28
Ballarat	(Other)	14437	26
Ballarat	(Other)	18375	23
Ballarat	(Other)	23625	4
Ballarat	Co-op/church group etc	0	12
Ballarat	Co-op/church group etc	3937	21
Ballarat	Co-op/church group etc	5250	65
Ballarat	Co-op/church group etc	7875	87
Ballarat	Co-op/church group etc	10500	48
Ballarat	Co-op/church group etc	11812	34
Ballarat	Co-op/church group etc	14437	8
Ballarat	Co-op/church group etc	18375	4
Ballarat	Co-op/church group etc	23625	3
Ballarat	Person not in same household	0	125
Ballarat	Person not in same household	3937	25
Ballarat	Person not in same household	5250	158
Ballarat	Person not in same household	7875	261
Ballarat	Person not in same household	10500	307
Ballarat	Person not in same household	11812	489
Ballarat	Person not in same household	14437	290
Ballarat	Person not in same household	18375	109
Ballarat	Person not in same household	23625	36
Ballarat	Person not in same household	28875	13
Ballarat	Person not in same household	34125	3
Ballarat	Person not in same household	39375	3
Ballarat	Person not in same household	49875	6
Ballarat	Real estate agent	0	22
Ballarat	Real estate agent	3937	20
Ballarat	Real estate agent	5250	268
Ballarat	Real estate agent	7875	745
Ballarat	Real estate agent	10500	718
Ballarat	Real estate agent	11812	2568
Ballarat	Real estate agent	14437	2466
Ballarat	Real estate agent	18375	883
Ballarat	Real estate agent	23625	126
Ballarat	Real estate agent	28875	24
Ballarat	Real estate agent	34125	16
Ballarat	Real estate agent	39375	4
Ballarat	Real estate agent	44625	4
Ballarat	Real estate agent	49875	10
Ballarat	State or territory housing authority	0	75
Ballarat	State or territory housing authority	3937	66
Ballarat	State or territory housing authority	5250	670
Ballarat	State or territory housing authority	7875	273
Ballarat	State or territory housing authority	10500	136
Ballarat	State or territory housing authority	11812	140
Ballarat	State or territory housing authority	14437	23
Ballarat	State or territory housing authority	18375	8
Ballarat	State or territory housing authority	34125	4
Creswick - Daylesford - Ballan		0	69
Creswick - Daylesford - Ballan		5250	3
Creswick - Daylesford - Ballan	(Other)	0	18
Creswick - Daylesford - Ballan	(Other)	3937	3
Creswick - Daylesford - Ballan	(Other)	5250	11
Creswick - Daylesford - Ballan	(Other)	7875	7
Creswick - Daylesford - Ballan	(Other)	10500	3
Creswick - Daylesford - Ballan	(Other)	11812	10
Creswick - Daylesford - Ballan	(Other)	14437	10
Creswick - Daylesford - Ballan	(Other)	23625	3
Creswick - Daylesford - Ballan	Co-op/church group etc	0	7
Creswick - Daylesford - Ballan	Co-op/church group etc	3937	8
Creswick - Daylesford - Ballan	Co-op/church group etc	5250	6
Creswick - Daylesford - Ballan	Co-op/church group etc	7875	7
Creswick - Daylesford - Ballan	Person not in same household	0	92
Creswick - Daylesford - Ballan	Person not in same household	3937	14
Creswick - Daylesford - Ballan	Person not in same household	5250	60
Creswick - Daylesford - Ballan	Person not in same household	7875	94
Creswick - Daylesford - Ballan	Person not in same household	10500	103
Creswick - Daylesford - Ballan	Person not in same household	11812	100
Creswick - Daylesford - Ballan	Person not in same household	14437	99
Creswick - Daylesford - Ballan	Person not in same household	18375	32
Creswick - Daylesford - Ballan	Person not in same household	23625	9
Creswick - Daylesford - Ballan	Person not in same household	28875	3
Creswick - Daylesford - Ballan	Person not in same household	49875	3
Creswick - Daylesford - Ballan	Real estate agent	5250	17
Creswick - Daylesford - Ballan	Real estate agent	7875	41
Creswick - Daylesford - Ballan	Real estate agent	10500	61
Creswick - Daylesford - Ballan	Real estate agent	11812	157
Creswick - Daylesford - Ballan	Real estate agent	14437	210
Creswick - Daylesford - Ballan	Real estate agent	18375	100
Creswick - Daylesford - Ballan	Real estate agent	23625	13
Creswick - Daylesford - Ballan	Real estate agent	28875	4
Creswick - Daylesford - Ballan	State or territory housing authority	0	7
Creswick - Daylesford - Ballan	State or territory housing authority	3937	5
Creswick - Daylesford - Ballan	State or territory housing authority	5250	61
Creswick - Daylesford - Ballan	State or territory housing authority	7875	17
Creswick - Daylesford - Ballan	State or territory housing authority	10500	11
Creswick - Daylesford - Ballan	State or territory housing authority	11812	4
Creswick - Daylesford - Ballan	State or territory housing authority	14437	8
Maryborough - Pyrenees		0	82
Maryborough - Pyrenees		5250	8
Maryborough - Pyrenees		7875	3
Maryborough - Pyrenees		10500	3
Maryborough - Pyrenees	(Other)	0	29
Maryborough - Pyrenees	(Other)	3937	9
Maryborough - Pyrenees	(Other)	5250	8
Maryborough - Pyrenees	(Other)	7875	18
Maryborough - Pyrenees	(Other)	10500	6
Maryborough - Pyrenees	(Other)	11812	7
Maryborough - Pyrenees	(Other)	14437	3
Maryborough - Pyrenees	Co-op/church group etc	0	12
Maryborough - Pyrenees	Co-op/church group etc	3937	3
Maryborough - Pyrenees	Co-op/church group etc	5250	10
Maryborough - Pyrenees	Co-op/church group etc	7875	10
Maryborough - Pyrenees	Person not in same household	0	87
Maryborough - Pyrenees	Person not in same household	3937	13
Maryborough - Pyrenees	Person not in same household	5250	111
Maryborough - Pyrenees	Person not in same household	7875	146
Maryborough - Pyrenees	Person not in same household	10500	100
Maryborough - Pyrenees	Person not in same household	11812	91
Maryborough - Pyrenees	Person not in same household	14437	38
Maryborough - Pyrenees	Person not in same household	18375	16
Maryborough - Pyrenees	Person not in same household	23625	4
Maryborough - Pyrenees	Person not in same household	28875	3
Maryborough - Pyrenees	Person not in same household	44625	3
Maryborough - Pyrenees	Person not in same household	49875	3
Maryborough - Pyrenees	Real estate agent	0	4
Maryborough - Pyrenees	Real estate agent	5250	32
Maryborough - Pyrenees	Real estate agent	7875	166
Maryborough - Pyrenees	Real estate agent	10500	141
Maryborough - Pyrenees	Real estate agent	11812	236
Maryborough - Pyrenees	Real estate agent	14437	76
Maryborough - Pyrenees	Real estate agent	18375	13
Maryborough - Pyrenees	Real estate agent	23625	5
Maryborough - Pyrenees	State or territory housing authority	0	13
Maryborough - Pyrenees	State or territory housing authority	3937	12
Maryborough - Pyrenees	State or territory housing authority	5250	96
Maryborough - Pyrenees	State or territory housing authority	7875	35
Maryborough - Pyrenees	State or territory housing authority	10500	14
Maryborough - Pyrenees	State or territory housing authority	11812	6
Bendigo		0	85
Bendigo		3937	5
Bendigo		5250	13
Bendigo		7875	8
Bendigo		10500	11
Bendigo		11812	15
Bendigo		14437	14
Bendigo	(Other)	0	16
Bendigo	(Other)	5250	22
Bendigo	(Other)	7875	35
Bendigo	(Other)	10500	24
Bendigo	(Other)	11812	40
Bendigo	(Other)	14437	31
Bendigo	(Other)	18375	11
Bendigo	(Other)	23625	3
Bendigo	(Other)	28875	5
Bendigo	Co-op/church group etc	0	10
Bendigo	Co-op/church group etc	3937	14
Bendigo	Co-op/church group etc	5250	31
Bendigo	Co-op/church group etc	7875	59
Bendigo	Co-op/church group etc	10500	74
Bendigo	Co-op/church group etc	11812	66
Bendigo	Co-op/church group etc	14437	13
Bendigo	Person not in same household	0	115
Bendigo	Person not in same household	3937	14
Bendigo	Person not in same household	5250	167
Bendigo	Person not in same household	7875	270
Bendigo	Person not in same household	10500	299
Bendigo	Person not in same household	11812	505
Bendigo	Person not in same household	14437	456
Bendigo	Person not in same household	18375	141
Bendigo	Person not in same household	23625	30
Bendigo	Person not in same household	28875	11
Bendigo	Person not in same household	34125	6
Bendigo	Person not in same household	39375	3
Bendigo	Person not in same household	44625	3
Bendigo	Person not in same household	49875	4
Bendigo	Real estate agent	0	11
Bendigo	Real estate agent	3937	6
Bendigo	Real estate agent	5250	137
Bendigo	Real estate agent	7875	528
Bendigo	Real estate agent	10500	527
Bendigo	Real estate agent	11812	2082
Bendigo	Real estate agent	14437	2526
Bendigo	Real estate agent	18375	786
Bendigo	Real estate agent	23625	70
Bendigo	Real estate agent	28875	15
Bendigo	Real estate agent	34125	11
Bendigo	Real estate agent	39375	7
Bendigo	Real estate agent	49875	5
Bendigo	State or territory housing authority	0	80
Bendigo	State or territory housing authority	3937	55
Bendigo	State or territory housing authority	5250	560
Bendigo	State or territory housing authority	7875	330
Bendigo	State or territory housing authority	10500	153
Bendigo	State or territory housing authority	11812	76
Bendigo	State or territory housing authority	14437	24
Bendigo	State or territory housing authority	18375	8
Bendigo	State or territory housing authority	23625	3
Bendigo	State or territory housing authority	28875	3
Heathcote - Castlemaine - Kyneton		0	68
Heathcote - Castlemaine - Kyneton		7875	3
Heathcote - Castlemaine - Kyneton		11812	4
Heathcote - Castlemaine - Kyneton		14437	3
Heathcote - Castlemaine - Kyneton	(Other)	0	18
Heathcote - Castlemaine - Kyneton	(Other)	5250	15
Heathcote - Castlemaine - Kyneton	(Other)	7875	6
Heathcote - Castlemaine - Kyneton	(Other)	10500	11
Heathcote - Castlemaine - Kyneton	(Other)	11812	14
Heathcote - Castlemaine - Kyneton	(Other)	14437	14
Heathcote - Castlemaine - Kyneton	(Other)	18375	3
Heathcote - Castlemaine - Kyneton	Co-op/church group etc	0	4
Heathcote - Castlemaine - Kyneton	Co-op/church group etc	3937	12
Heathcote - Castlemaine - Kyneton	Co-op/church group etc	5250	14
Heathcote - Castlemaine - Kyneton	Co-op/church group etc	7875	19
Heathcote - Castlemaine - Kyneton	Co-op/church group etc	10500	21
Heathcote - Castlemaine - Kyneton	Co-op/church group etc	11812	10
Heathcote - Castlemaine - Kyneton	Person not in same household	0	100
Heathcote - Castlemaine - Kyneton	Person not in same household	3937	7
Heathcote - Castlemaine - Kyneton	Person not in same household	5250	78
Heathcote - Castlemaine - Kyneton	Person not in same household	7875	136
Heathcote - Castlemaine - Kyneton	Person not in same household	10500	95
Heathcote - Castlemaine - Kyneton	Person not in same household	11812	148
Heathcote - Castlemaine - Kyneton	Person not in same household	14437	169
Heathcote - Castlemaine - Kyneton	Person not in same household	18375	70
Heathcote - Castlemaine - Kyneton	Person not in same household	23625	21
Heathcote - Castlemaine - Kyneton	Person not in same household	28875	8
Heathcote - Castlemaine - Kyneton	Person not in same household	34125	3
Heathcote - Castlemaine - Kyneton	Person not in same household	49875	3
Heathcote - Castlemaine - Kyneton	Real estate agent	0	7
Heathcote - Castlemaine - Kyneton	Real estate agent	3937	5
Heathcote - Castlemaine - Kyneton	Real estate agent	5250	22
Heathcote - Castlemaine - Kyneton	Real estate agent	7875	62
Heathcote - Castlemaine - Kyneton	Real estate agent	10500	83
Heathcote - Castlemaine - Kyneton	Real estate agent	11812	227
Heathcote - Castlemaine - Kyneton	Real estate agent	14437	527
Heathcote - Castlemaine - Kyneton	Real estate agent	18375	327
Heathcote - Castlemaine - Kyneton	Real estate agent	23625	56
Heathcote - Castlemaine - Kyneton	Real estate agent	28875	9
Heathcote - Castlemaine - Kyneton	Real estate agent	49875	6
Heathcote - Castlemaine - Kyneton	State or territory housing authority	0	15
Heathcote - Castlemaine - Kyneton	State or territory housing authority	3937	8
Heathcote - Castlemaine - Kyneton	State or territory housing authority	5250	119
Heathcote - Castlemaine - Kyneton	State or territory housing authority	7875	39
Heathcote - Castlemaine - Kyneton	State or territory housing authority	10500	19
Heathcote - Castlemaine - Kyneton	State or territory housing authority	11812	18
Heathcote - Castlemaine - Kyneton	State or territory housing authority	14437	6
Heathcote - Castlemaine - Kyneton	State or territory housing authority	18375	4
Loddon - Elmore		0	60
Loddon - Elmore	(Other)	0	27
Loddon - Elmore	(Other)	3937	3
Loddon - Elmore	(Other)	5250	16
Loddon - Elmore	(Other)	7875	5
Loddon - Elmore	(Other)	10500	4
Loddon - Elmore	(Other)	11812	5
Loddon - Elmore	Co-op/church group etc	0	3
Loddon - Elmore	Co-op/church group etc	3937	7
Loddon - Elmore	Co-op/church group etc	7875	4
Loddon - Elmore	Person not in same household	0	57
Loddon - Elmore	Person not in same household	3937	12
Loddon - Elmore	Person not in same household	5250	67
Loddon - Elmore	Person not in same household	7875	88
Loddon - Elmore	Person not in same household	10500	41
Loddon - Elmore	Person not in same household	11812	13
Loddon - Elmore	Person not in same household	14437	22
Loddon - Elmore	Person not in same household	18375	3
Loddon - Elmore	Person not in same household	34125	4
Loddon - Elmore	Real estate agent	3937	3
Loddon - Elmore	Real estate agent	5250	23
Loddon - Elmore	Real estate agent	7875	47
Loddon - Elmore	Real estate agent	10500	15
Loddon - Elmore	Real estate agent	11812	22
Loddon - Elmore	Real estate agent	14437	8
Loddon - Elmore	Real estate agent	18375	7
Loddon - Elmore	State or territory housing authority	3937	27
Loddon - Elmore	State or territory housing authority	5250	13
Barwon - West		0	33
Barwon - West		11812	3
Barwon - West		18375	3
