SA3_NAME16	Age	Sex	Volunteer	adults
Surfers Paradise	65-74	F	1	347
Surfers Paradise	65-74	M		292
Surfers Paradise	65-74	M	0	1789
Surfers Paradise	65-74	M	1	295
Surfers Paradise	75-84	F		184
Surfers Paradise	75-84	F	0	770
Surfers Paradise	75-84	F	1	144
Surfers Paradise	75-84	M		160
Surfers Paradise	75-84	M	0	833
Surfers Paradise	75-84	M	1	96
Surfers Paradise	85+	F		109
Surfers Paradise	85+	F	0	334
Surfers Paradise	85+	F	1	20
Surfers Paradise	85+	M		61
Surfers Paradise	85+	M	0	247
Surfers Paradise	85+	M	1	15
Forest Lake - Oxley	15-19	F		203
Forest Lake - Oxley	15-19	F	0	1680
Forest Lake - Oxley	15-19	F	1	460
Forest Lake - Oxley	15-19	M		342
Forest Lake - Oxley	15-19	M	0	1864
Forest Lake - Oxley	15-19	M	1	393
Forest Lake - Oxley	20-24	F		301
Forest Lake - Oxley	20-24	F	0	1861
Forest Lake - Oxley	20-24	F	1	431
Forest Lake - Oxley	20-24	M		588
Forest Lake - Oxley	20-24	M	0	1929
Forest Lake - Oxley	20-24	M	1	369
Forest Lake - Oxley	25-34	F		691
Forest Lake - Oxley	25-34	F	0	4231
Forest Lake - Oxley	25-34	F	1	827
Forest Lake - Oxley	25-34	M		1426
Forest Lake - Oxley	25-34	M	0	3949
Forest Lake - Oxley	25-34	M	1	596
Forest Lake - Oxley	35-44	F		469
Forest Lake - Oxley	35-44	F	0	3691
Forest Lake - Oxley	35-44	F	1	938
Forest Lake - Oxley	35-44	M		1099
Forest Lake - Oxley	35-44	M	0	3673
Forest Lake - Oxley	35-44	M	1	689
Forest Lake - Oxley	45-54	F		372
Forest Lake - Oxley	45-54	F	0	3467
Forest Lake - Oxley	45-54	F	1	834
Forest Lake - Oxley	45-54	M		668
Forest Lake - Oxley	45-54	M	0	3390
Forest Lake - Oxley	45-54	M	1	666
Forest Lake - Oxley	55-64	F		273
Forest Lake - Oxley	55-64	F	0	2563
Forest Lake - Oxley	55-64	F	1	587
Forest Lake - Oxley	55-64	M		381
Forest Lake - Oxley	55-64	M	0	2545
Forest Lake - Oxley	55-64	M	1	503
Forest Lake - Oxley	65-74	F		247
Forest Lake - Oxley	65-74	F	0	1704
Forest Lake - Oxley	65-74	F	1	447
Forest Lake - Oxley	65-74	M		259
Forest Lake - Oxley	65-74	M	0	1477
Forest Lake - Oxley	65-74	M	1	324
Forest Lake - Oxley	75-84	F		205
Forest Lake - Oxley	75-84	F	0	1005
Forest Lake - Oxley	75-84	F	1	199
Forest Lake - Oxley	75-84	M		183
Forest Lake - Oxley	75-84	M	0	772
Forest Lake - Oxley	75-84	M	1	148
Forest Lake - Oxley	85+	F		210
Forest Lake - Oxley	85+	F	0	425
Forest Lake - Oxley	85+	F	1	42
Forest Lake - Oxley	85+	M		75
Forest Lake - Oxley	85+	M	0	273
Forest Lake - Oxley	85+	M	1	24
Ipswich Hinterland	15-19	F		251
Ipswich Hinterland	15-19	F	0	1277
Ipswich Hinterland	15-19	F	1	396
Ipswich Hinterland	15-19	M		285
Ipswich Hinterland	15-19	M	0	1470
Ipswich Hinterland	15-19	M	1	365
Ipswich Hinterland	20-24	F		180
Ipswich Hinterland	20-24	F	0	1167
Ipswich Hinterland	20-24	F	1	342
Ipswich Hinterland	20-24	M		221
Ipswich Hinterland	20-24	M	0	1238
Ipswich Hinterland	20-24	M	1	252
Ipswich Hinterland	25-34	F		272
Ipswich Hinterland	25-34	F	0	2290
Ipswich Hinterland	25-34	F	1	645
Ipswich Hinterland	25-34	M		512
Ipswich Hinterland	25-34	M	0	2312
Ipswich Hinterland	25-34	M	1	360
Ipswich Hinterland	35-44	F		308
Ipswich Hinterland	35-44	F	0	2420
Ipswich Hinterland	35-44	F	1	1125
Ipswich Hinterland	35-44	M		445
Ipswich Hinterland	35-44	M	0	2547
Ipswich Hinterland	35-44	M	1	650
Ipswich Hinterland	45-54	F		395
Ipswich Hinterland	45-54	F	0	3128
Ipswich Hinterland	45-54	F	1	1043
Ipswich Hinterland	45-54	M		474
Ipswich Hinterland	45-54	M	0	3253
Ipswich Hinterland	45-54	M	1	736
Ipswich Hinterland	55-64	F		370
Ipswich Hinterland	55-64	F	0	2998
Ipswich Hinterland	55-64	F	1	999
Ipswich Hinterland	55-64	M		452
Ipswich Hinterland	55-64	M	0	3324
Ipswich Hinterland	55-64	M	1	703
Ipswich Hinterland	65-74	F		364
Ipswich Hinterland	65-74	F	0	2231
Ipswich Hinterland	65-74	F	1	839
Ipswich Hinterland	65-74	M		418
Ipswich Hinterland	65-74	M	0	2569
Ipswich Hinterland	65-74	M	1	703
Ipswich Hinterland	75-84	F		213
Ipswich Hinterland	75-84	F	0	976
Ipswich Hinterland	75-84	F	1	282
Ipswich Hinterland	75-84	M		218
Ipswich Hinterland	75-84	M	0	1155
Ipswich Hinterland	75-84	M	1	246
Ipswich Hinterland	85+	F		89
Ipswich Hinterland	85+	F	0	468
Ipswich Hinterland	85+	F	1	28
Ipswich Hinterland	85+	M		68
Ipswich Hinterland	85+	M	0	301
Ipswich Hinterland	85+	M	1	30
Ipswich Inner	15-19	F		290
Ipswich Inner	15-19	F	0	2426
Ipswich Inner	15-19	F	1	708
Ipswich Inner	15-19	M		332
Ipswich Inner	15-19	M	0	2653
Ipswich Inner	15-19	M	1	615
Ipswich Inner	20-24	F		271
Ipswich Inner	20-24	F	0	2682
Ipswich Inner	20-24	F	1	597
Ipswich Inner	20-24	M		285
Ipswich Inner	20-24	M	0	2834
Ipswich Inner	20-24	M	1	474
Ipswich Inner	25-34	F		555
Ipswich Inner	25-34	F	0	5720
Ipswich Inner	25-34	F	1	1342
Ipswich Inner	25-34	M		556
Ipswich Inner	25-34	M	0	5611
Ipswich Inner	25-34	M	1	848
Ipswich Inner	35-44	F		426
Ipswich Inner	35-44	F	0	4733
Ipswich Inner	35-44	F	1	1674
Ipswich Inner	35-44	M		511
Ipswich Inner	35-44	M	0	5019
Ipswich Inner	35-44	M	1	1102
Ipswich Inner	45-54	F		459
Ipswich Inner	45-54	F	0	5141
Ipswich Inner	45-54	F	1	1440
Ipswich Inner	45-54	M		457
Ipswich Inner	45-54	M	0	5078
Ipswich Inner	45-54	M	1	1116
Ipswich Inner	55-64	F		383
Ipswich Inner	55-64	F	0	4278
Ipswich Inner	55-64	F	1	1122
Ipswich Inner	55-64	M		390
Ipswich Inner	55-64	M	0	4319
Ipswich Inner	55-64	M	1	872
Ipswich Inner	65-74	F		368
Ipswich Inner	65-74	F	0	2853
Ipswich Inner	65-74	F	1	867
Ipswich Inner	65-74	M		313
Ipswich Inner	65-74	M	0	2868
Ipswich Inner	65-74	M	1	622
Ipswich Inner	75-84	F		322
Ipswich Inner	75-84	F	0	1787
Ipswich Inner	75-84	F	1	375
Ipswich Inner	75-84	M		233
Ipswich Inner	75-84	M	0	1437
Ipswich Inner	75-84	M	1	305
Ipswich Inner	85+	F		161
Ipswich Inner	85+	F	0	852
Ipswich Inner	85+	F	1	61
Ipswich Inner	85+	M		82
Ipswich Inner	85+	M	0	503
Ipswich Inner	85+	M	1	47
Springfield - Redbank	15-19	F		272
Springfield - Redbank	15-19	F	0	2173
Springfield - Redbank	15-19	F	1	498
Springfield - Redbank	15-19	M		276
Springfield - Redbank	15-19	M	0	2370
Springfield - Redbank	15-19	M	1	445
Springfield - Redbank	20-24	F		234
Springfield - Redbank	20-24	F	0	2476
Springfield - Redbank	20-24	F	1	519
Springfield - Redbank	20-24	M		266
Springfield - Redbank	20-24	M	0	2479
Springfield - Redbank	20-24	M	1	350
Springfield - Redbank	25-34	F		509
Springfield - Redbank	25-34	F	0	6034
Springfield - Redbank	25-34	F	1	1167
Springfield - Redbank	25-34	M		504
Springfield - Redbank	25-34	M	0	5628
Springfield - Redbank	25-34	M	1	777
Springfield - Redbank	35-44	F		414
Springfield - Redbank	35-44	F	0	4556
Springfield - Redbank	35-44	F	1	1324
Springfield - Redbank	35-44	M		409
Springfield - Redbank	35-44	M	0	4761
Springfield - Redbank	35-44	M	1	854
Springfield - Redbank	45-54	F		353
Springfield - Redbank	45-54	F	0	3795
Springfield - Redbank	45-54	F	1	837
Springfield - Redbank	45-54	M		373
Springfield - Redbank	45-54	M	0	3830
Springfield - Redbank	45-54	M	1	707
Springfield - Redbank	55-64	F		251
Springfield - Redbank	55-64	F	0	2604
Springfield - Redbank	55-64	F	1	578
Springfield - Redbank	55-64	M		269
Springfield - Redbank	55-64	M	0	2627
Springfield - Redbank	55-64	M	1	483
Springfield - Redbank	65-74	F		183
Springfield - Redbank	65-74	F	0	1361
Springfield - Redbank	65-74	F	1	327
Springfield - Redbank	65-74	M		181
Springfield - Redbank	65-74	M	0	1407
Springfield - Redbank	65-74	M	1	289
Springfield - Redbank	75-84	F		101
Springfield - Redbank	75-84	F	0	565
Springfield - Redbank	75-84	F	1	97
Springfield - Redbank	75-84	M		90
Springfield - Redbank	75-84	M	0	488
Springfield - Redbank	75-84	M	1	64
Springfield - Redbank	85+	F		33
Springfield - Redbank	85+	F	0	194
Springfield - Redbank	85+	F	1	16
Springfield - Redbank	85+	M		33
Springfield - Redbank	85+	M	0	110
Springfield - Redbank	85+	M	1	7
Beaudesert	15-19	F		45
Beaudesert	15-19	F	0	301
Beaudesert	15-19	F	1	72
Beaudesert	15-19	M		59
Beaudesert	15-19	M	0	332
Beaudesert	15-19	M	1	54
Beaudesert	20-24	F		31
Beaudesert	20-24	F	0	270
Beaudesert	20-24	F	1	58
Beaudesert	20-24	M		39
Beaudesert	20-24	M	0	272
Beaudesert	20-24	M	1	38
Beaudesert	25-34	F		68
Beaudesert	25-34	F	0	499
Beaudesert	25-34	F	1	146
Beaudesert	25-34	M		127
Beaudesert	25-34	M	0	467
Beaudesert	25-34	M	1	83
Beaudesert	35-44	F		51
Beaudesert	35-44	F	0	583
Beaudesert	35-44	F	1	223
Beaudesert	35-44	M		96
Beaudesert	35-44	M	0	555
Beaudesert	35-44	M	1	134
Beaudesert	45-54	F		83
Beaudesert	45-54	F	0	692
Beaudesert	45-54	F	1	237
Beaudesert	45-54	M		105
Beaudesert	45-54	M	0	664
Beaudesert	45-54	M	1	174
Beaudesert	55-64	F		105
Beaudesert	55-64	F	0	589
Beaudesert	55-64	F	1	209
Beaudesert	55-64	M		112
Beaudesert	55-64	M	0	648
Beaudesert	55-64	M	1	170
Beaudesert	65-74	F		78
Beaudesert	65-74	F	0	531
Beaudesert	65-74	F	1	202
Beaudesert	65-74	M		97
Beaudesert	65-74	M	0	565
Beaudesert	65-74	M	1	159
Beaudesert	75-84	F		50
Beaudesert	75-84	F	0	255
Beaudesert	75-84	F	1	96
Beaudesert	75-84	M		48
Beaudesert	75-84	M	0	268
Beaudesert	75-84	M	1	72
Beaudesert	85+	F		14
Beaudesert	85+	F	0	164
Beaudesert	85+	F	1	15
Beaudesert	85+	M		17
Beaudesert	85+	M	0	105
Beaudesert	85+	M	1	6
Beenleigh	15-19	F		114
Beenleigh	15-19	F	0	979
Beenleigh	15-19	F	1	189
Beenleigh	15-19	M		96
Beenleigh	15-19	M	0	1031
Beenleigh	15-19	M	1	177
Beenleigh	20-24	F		106
Beenleigh	20-24	F	0	1125
Beenleigh	20-24	F	1	216
Beenleigh	20-24	M		118
Beenleigh	20-24	M	0	1197
Beenleigh	20-24	M	1	151
Beenleigh	25-34	F		221
Beenleigh	25-34	F	0	2305
Beenleigh	25-34	F	1	458
Beenleigh	25-34	M		226
Beenleigh	25-34	M	0	2203
Beenleigh	25-34	M	1	266
Beenleigh	35-44	F		183
Beenleigh	35-44	F	0	1929
Beenleigh	35-44	F	1	512
Beenleigh	35-44	M		183
Beenleigh	35-44	M	0	2057
Beenleigh	35-44	M	1	322
Beenleigh	45-54	F		207
Beenleigh	45-54	F	0	2009
Beenleigh	45-54	F	1	408
Beenleigh	45-54	M		190
Beenleigh	45-54	M	0	1952
Beenleigh	45-54	M	1	309
Beenleigh	55-64	F		163
Beenleigh	55-64	F	0	1758
Beenleigh	55-64	F	1	406
Beenleigh	55-64	M		158
Beenleigh	55-64	M	0	1654
Beenleigh	55-64	M	1	266
Beenleigh	65-74	F		178
Beenleigh	65-74	F	0	1515
Beenleigh	65-74	F	1	345
Beenleigh	65-74	M		147
Beenleigh	65-74	M	0	1375
Beenleigh	65-74	M	1	250
Beenleigh	75-84	F		131
Beenleigh	75-84	F	0	753
Beenleigh	75-84	F	1	117
Beenleigh	75-84	M		110
Beenleigh	75-84	M	0	642
Beenleigh	75-84	M	1	116
Beenleigh	85+	F		50
Beenleigh	85+	F	0	259
Beenleigh	85+	F	1	13
Beenleigh	85+	M		38
Beenleigh	85+	M	0	204
Beenleigh	85+	M	1	6
Browns Plains	15-19	F		244
Browns Plains	15-19	F	0	2172
Browns Plains	15-19	F	1	420
Browns Plains	15-19	M		285
Browns Plains	15-19	M	0	2441
Browns Plains	15-19	M	1	362
Browns Plains	20-24	F		218
Browns Plains	20-24	F	0	2309
Browns Plains	20-24	F	1	394
Browns Plains	20-24	M		207
Browns Plains	20-24	M	0	2459
Browns Plains	20-24	M	1	298
Browns Plains	25-34	F		453
Browns Plains	25-34	F	0	4809
Browns Plains	25-34	F	1	806
Browns Plains	25-34	M		455
Browns Plains	25-34	M	0	4684
Browns Plains	25-34	M	1	489
Browns Plains	35-44	F		396
Browns Plains	35-44	F	0	3969
Browns Plains	35-44	F	1	983
Browns Plains	35-44	M		381
Browns Plains	35-44	M	0	3981
Browns Plains	35-44	M	1	685
Browns Plains	45-54	F		345
Browns Plains	45-54	F	0	4119
Browns Plains	45-54	F	1	866
Browns Plains	45-54	M		390
Browns Plains	45-54	M	0	3943
Browns Plains	45-54	M	1	582
Browns Plains	55-64	F		291
Browns Plains	55-64	F	0	3374
Browns Plains	55-64	F	1	633
Browns Plains	55-64	M		289
Browns Plains	55-64	M	0	3454
Browns Plains	55-64	M	1	469
Browns Plains	65-74	F		232
Browns Plains	65-74	F	0	1983
Browns Plains	65-74	F	1	373
Browns Plains	65-74	M		245
Browns Plains	65-74	M	0	1984
Browns Plains	65-74	M	1	284
Browns Plains	75-84	F		145
Browns Plains	75-84	F	0	914
Browns Plains	75-84	F	1	104
Browns Plains	75-84	M		127
Browns Plains	75-84	M	0	776
Browns Plains	75-84	M	1	98
Browns Plains	85+	F		55
Browns Plains	85+	F	0	422
Browns Plains	85+	F	1	18
Browns Plains	85+	M		32
Browns Plains	85+	M	0	227
Browns Plains	85+	M	1	8
Jimboomba	15-19	F		154
Jimboomba	15-19	F	0	1312
Jimboomba	15-19	F	1	273
Jimboomba	15-19	M		151
Jimboomba	15-19	M	0	1427
Jimboomba	15-19	M	1	217
Jimboomba	20-24	F		91
Jimboomba	20-24	F	0	1057
Jimboomba	20-24	F	1	190
Jimboomba	20-24	M		106
Jimboomba	20-24	M	0	1159
Jimboomba	20-24	M	1	120
Jimboomba	25-34	F		168
Jimboomba	25-34	F	0	2214
Jimboomba	25-34	F	1	411
Jimboomba	25-34	M		185
Jimboomba	25-34	M	0	2216
Jimboomba	25-34	M	1	217
Jimboomba	35-44	F		223
Jimboomba	35-44	F	0	2490
Jimboomba	35-44	F	1	826
Jimboomba	35-44	M		230
Jimboomba	35-44	M	0	2706
Jimboomba	35-44	M	1	455
Jimboomba	45-54	F		233
Jimboomba	45-54	F	0	2607
Jimboomba	45-54	F	1	679
Jimboomba	45-54	M		257
Jimboomba	45-54	M	0	2708
Jimboomba	45-54	M	1	483
Jimboomba	55-64	F		167
Jimboomba	55-64	F	0	1884
Jimboomba	55-64	F	1	394
Jimboomba	55-64	M		181
Jimboomba	55-64	M	0	2011
Jimboomba	55-64	M	1	299
Jimboomba	65-74	F		99
Jimboomba	65-74	F	0	1113
Jimboomba	65-74	F	1	214
Jimboomba	65-74	M		125
Jimboomba	65-74	M	0	1321
Jimboomba	65-74	M	1	201
Jimboomba	75-84	F		50
Jimboomba	75-84	F	0	351
Jimboomba	75-84	F	1	59
Jimboomba	75-84	M		43
Jimboomba	75-84	M	0	347
Jimboomba	75-84	M	1	58
Jimboomba	85+	F		16
Jimboomba	85+	F	0	87
Jimboomba	85+	F	1	5
Jimboomba	85+	M		16
Jimboomba	85+	M	0	78
Jimboomba	85+	M	1	6
Loganlea - Carbrook	15-19	F		183
Loganlea - Carbrook	15-19	F	0	1477
Loganlea - Carbrook	15-19	F	1	340
Loganlea - Carbrook	15-19	M		168
Loganlea - Carbrook	15-19	M	0	1661
Loganlea - Carbrook	15-19	M	1	275
Loganlea - Carbrook	20-24	F		141
Loganlea - Carbrook	20-24	F	0	1590
Loganlea - Carbrook	20-24	F	1	299
Loganlea - Carbrook	20-24	M		158
Loganlea - Carbrook	20-24	M	0	1737
Loganlea - Carbrook	20-24	M	1	221
Loganlea - Carbrook	25-34	F		303
Loganlea - Carbrook	25-34	F	0	3359
Loganlea - Carbrook	25-34	F	1	654
Loganlea - Carbrook	25-34	M		318
Loganlea - Carbrook	25-34	M	0	3399
Loganlea - Carbrook	25-34	M	1	428
Loganlea - Carbrook	35-44	F		265
Loganlea - Carbrook	35-44	F	0	2909
Loganlea - Carbrook	35-44	F	1	961
Loganlea - Carbrook	35-44	M		279
Loganlea - Carbrook	35-44	M	0	3038
Loganlea - Carbrook	35-44	M	1	611
Loganlea - Carbrook	45-54	F		278
Loganlea - Carbrook	45-54	F	0	2911
Loganlea - Carbrook	45-54	F	1	735
Loganlea - Carbrook	45-54	M		264
Loganlea - Carbrook	45-54	M	0	2790
Loganlea - Carbrook	45-54	M	1	526
Loganlea - Carbrook	55-64	F		244
Loganlea - Carbrook	55-64	F	0	2752
Loganlea - Carbrook	55-64	F	1	613
Loganlea - Carbrook	55-64	M		207
Loganlea - Carbrook	55-64	M	0	2566
Loganlea - Carbrook	55-64	M	1	471
Loganlea - Carbrook	65-74	F		240
Loganlea - Carbrook	65-74	F	0	1848
Loganlea - Carbrook	65-74	F	1	468
Loganlea - Carbrook	65-74	M		210
Loganlea - Carbrook	65-74	M	0	1899
Loganlea - Carbrook	65-74	M	1	348
Loganlea - Carbrook	75-84	F		153
Loganlea - Carbrook	75-84	F	0	958
Loganlea - Carbrook	75-84	F	1	147
Loganlea - Carbrook	75-84	M		119
Loganlea - Carbrook	75-84	M	0	751
Loganlea - Carbrook	75-84	M	1	113
Loganlea - Carbrook	85+	F		63
Loganlea - Carbrook	85+	F	0	528
Loganlea - Carbrook	85+	F	1	19
Loganlea - Carbrook	85+	M		44
Loganlea - Carbrook	85+	M	0	263
Loganlea - Carbrook	85+	M	1	14
Springwood - Kingston	15-19	F		222
Springwood - Kingston	15-19	F	0	1921
Springwood - Kingston	15-19	F	1	404
Springwood - Kingston	15-19	M		262
Springwood - Kingston	15-19	M	0	2081
Springwood - Kingston	15-19	M	1	396
Springwood - Kingston	20-24	F		223
Springwood - Kingston	20-24	F	0	1916
Springwood - Kingston	20-24	F	1	435
Springwood - Kingston	20-24	M		215
Springwood - Kingston	20-24	M	0	2227
Springwood - Kingston	20-24	M	1	346
Springwood - Kingston	25-34	F		418
Springwood - Kingston	25-34	F	0	4370
Springwood - Kingston	25-34	F	1	984
Springwood - Kingston	25-34	M		404
Springwood - Kingston	25-34	M	0	4539
Springwood - Kingston	25-34	M	1	750
Springwood - Kingston	35-44	F		349
Springwood - Kingston	35-44	F	0	3904
Springwood - Kingston	35-44	F	1	1169
Springwood - Kingston	35-44	M		397
Springwood - Kingston	35-44	M	0	4092
Springwood - Kingston	35-44	M	1	870
Springwood - Kingston	45-54	F		320
Springwood - Kingston	45-54	F	0	3468
Springwood - Kingston	45-54	F	1	910
Springwood - Kingston	45-54	M		325
Springwood - Kingston	45-54	M	0	3482
Springwood - Kingston	45-54	M	1	683
Springwood - Kingston	55-64	F		327
Springwood - Kingston	55-64	F	0	3286
Springwood - Kingston	55-64	F	1	731
Springwood - Kingston	55-64	M		282
Springwood - Kingston	55-64	M	0	3082
Springwood - Kingston	55-64	M	1	542
Springwood - Kingston	65-74	F		253
Springwood - Kingston	65-74	F	0	2453
Springwood - Kingston	65-74	F	1	605
Springwood - Kingston	65-74	M		255
Springwood - Kingston	65-74	M	0	2439
Springwood - Kingston	65-74	M	1	459
Springwood - Kingston	75-84	F		153
Springwood - Kingston	75-84	F	0	933
Springwood - Kingston	75-84	F	1	149
Springwood - Kingston	75-84	M		143
Springwood - Kingston	75-84	M	0	874
Springwood - Kingston	75-84	M	1	134
Springwood - Kingston	85+	F		72
Springwood - Kingston	85+	F	0	458
Springwood - Kingston	85+	F	1	12
Springwood - Kingston	85+	M		53
Springwood - Kingston	85+	M	0	252
Springwood - Kingston	85+	M	1	10
Bowen Basin - North	15-19	F		133
Bowen Basin - North	15-19	F	0	469
Bowen Basin - North	15-19	F	1	175
Bowen Basin - North	15-19	M		147
Bowen Basin - North	15-19	M	0	560
Bowen Basin - North	15-19	M	1	176
Bowen Basin - North	20-24	F		153
Bowen Basin - North	20-24	F	0	660
Bowen Basin - North	20-24	F	1	136
Bowen Basin - North	20-24	M		189
Bowen Basin - North	20-24	M	0	683
Bowen Basin - North	20-24	M	1	125
Bowen Basin - North	25-34	F		346
Bowen Basin - North	25-34	F	0	1712
Bowen Basin - North	25-34	F	1	665
Bowen Basin - North	25-34	M		617
Bowen Basin - North	25-34	M	0	1910
Bowen Basin - North	25-34	M	1	410
Bowen Basin - North	35-44	F		271
Bowen Basin - North	35-44	F	0	1160
Bowen Basin - North	35-44	F	1	760
Bowen Basin - North	35-44	M		478
Bowen Basin - North	35-44	M	0	1630
Bowen Basin - North	35-44	M	1	575
Bowen Basin - North	45-54	F		262
Bowen Basin - North	45-54	F	0	1279
Bowen Basin - North	45-54	F	1	516
Bowen Basin - North	45-54	M		437
Bowen Basin - North	45-54	M	0	1538
Bowen Basin - North	45-54	M	1	490
Bowen Basin - North	55-64	F		190
Bowen Basin - North	55-64	F	0	1042
Bowen Basin - North	55-64	F	1	380
Bowen Basin - North	55-64	M		349
Bowen Basin - North	55-64	M	0	1498
Bowen Basin - North	55-64	M	1	328
Bowen Basin - North	65-74	F		139
Bowen Basin - North	65-74	F	0	601
Bowen Basin - North	65-74	F	1	218
Bowen Basin - North	65-74	M		211
Bowen Basin - North	65-74	M	0	842
Bowen Basin - North	65-74	M	1	199
Bowen Basin - North	75-84	F		90
Bowen Basin - North	75-84	F	0	269
Bowen Basin - North	75-84	F	1	98
Bowen Basin - North	75-84	M		77
Bowen Basin - North	75-84	M	0	332
Bowen Basin - North	75-84	M	1	58
Bowen Basin - North	85+	F		34
Bowen Basin - North	85+	F	0	123
Bowen Basin - North	85+	F	1	25
Bowen Basin - North	85+	M		26
Bowen Basin - North	85+	M	0	93
Bowen Basin - North	85+	M	1	6
Mackay	15-19	F		310
Mackay	15-19	F	0	2520
Mackay	15-19	F	1	696
Mackay	15-19	M		385
Mackay	15-19	M	0	2762
Mackay	15-19	M	1	586
Mackay	20-24	F		246
Mackay	20-24	F	0	2553
Mackay	20-24	F	1	531
Mackay	20-24	M		328
Mackay	20-24	M	0	2637
Mackay	20-24	M	1	405
Mackay	25-34	F		557
Mackay	25-34	F	0	5698
Mackay	25-34	F	1	1567
Mackay	25-34	M		874
Mackay	25-34	M	0	5845
Mackay	25-34	M	1	946
Mackay	35-44	F		544
Mackay	35-44	F	0	4875
Mackay	35-44	F	1	2156
Mackay	35-44	M		926
Mackay	35-44	M	0	5413
Mackay	35-44	M	1	1373
Mackay	45-54	F		622
Mackay	45-54	F	0	5651
Mackay	45-54	F	1	1976
Mackay	45-54	M		1045
Mackay	45-54	M	0	6113
Mackay	45-54	M	1	1532
Mackay	55-64	F		509
Mackay	55-64	F	0	4933
Mackay	55-64	F	1	1414
Mackay	55-64	M		841
Mackay	55-64	M	0	5520
Mackay	55-64	M	1	1186
Mackay	65-74	F		432
Mackay	65-74	F	0	2855
Mackay	65-74	F	1	1068
Mackay	65-74	M		503
Mackay	65-74	M	0	3375
Mackay	65-74	M	1	720
Mackay	75-84	F		327
Mackay	75-84	F	0	1613
Mackay	75-84	F	1	430
Mackay	75-84	M		319
Mackay	75-84	M	0	1551
Mackay	75-84	M	1	288
Mackay	85+	F		121
Mackay	85+	F	0	837
Mackay	85+	F	1	73
Mackay	85+	M		90
Mackay	85+	M	0	495
Mackay	85+	M	1	32
Whitsunday	15-19	F		81
Whitsunday	15-19	F	0	317
Whitsunday	15-19	F	1	114
Whitsunday	15-19	M		103
Whitsunday	15-19	M	0	338
Whitsunday	15-19	M	1	72
Whitsunday	20-24	F		156
Whitsunday	20-24	F	0	495
Whitsunday	20-24	F	1	108
Whitsunday	20-24	M		147
Whitsunday	20-24	M	0	473
Whitsunday	20-24	M	1	83
Whitsunday	25-34	F		303
Whitsunday	25-34	F	0	1132
Whitsunday	25-34	F	1	277
Whitsunday	25-34	M		394
Whitsunday	25-34	M	0	1260
Whitsunday	25-34	M	1	186
Whitsunday	35-44	F		183
Whitsunday	35-44	F	0	910
Whitsunday	35-44	F	1	412
Whitsunday	35-44	M		260
Whitsunday	35-44	M	0	1060
Whitsunday	35-44	M	1	269
Whitsunday	45-54	F		155
Whitsunday	45-54	F	0	869
Whitsunday	45-54	F	1	337
Whitsunday	45-54	M		228
Whitsunday	45-54	M	0	1054
Whitsunday	45-54	M	1	248
Whitsunday	55-64	F		165
Whitsunday	55-64	F	0	867
Whitsunday	55-64	F	1	311
Whitsunday	55-64	M		192
Whitsunday	55-64	M	0	981
Whitsunday	55-64	M	1	248
Whitsunday	65-74	F		108
Whitsunday	65-74	F	0	461
Whitsunday	65-74	F	1	217
Whitsunday	65-74	M		139
Whitsunday	65-74	M	0	676
Whitsunday	65-74	M	1	164
Whitsunday	75-84	F		43
Whitsunday	75-84	F	0	181
Whitsunday	75-84	F	1	81
Whitsunday	75-84	M		57
Whitsunday	75-84	M	0	232
Whitsunday	75-84	M	1	48
Whitsunday	85+	F		34
Whitsunday	85+	F	0	77
Whitsunday	85+	F	1	11
Whitsunday	85+	M		21
Whitsunday	85+	M	0	49
Whitsunday	85+	M	1	6
Bribie - Beachmere	15-19	F		70
Bribie - Beachmere	15-19	F	0	560
Bribie - Beachmere	15-19	F	1	111
Bribie - Beachmere	15-19	M		56
Bribie - Beachmere	15-19	M	0	622
Bribie - Beachmere	15-19	M	1	71
Bribie - Beachmere	20-24	F		29
Bribie - Beachmere	20-24	F	0	423
Bribie - Beachmere	20-24	F	1	69
Bribie - Beachmere	20-24	M		48
Bribie - Beachmere	20-24	M	0	498
Bribie - Beachmere	20-24	M	1	45
Bribie - Beachmere	25-34	F		91
Bribie - Beachmere	25-34	F	0	866
Bribie - Beachmere	25-34	F	1	193
Bribie - Beachmere	25-34	M		93
Bribie - Beachmere	25-34	M	0	867
Bribie - Beachmere	25-34	M	1	113
Bribie - Beachmere	35-44	F		78
Bribie - Beachmere	35-44	F	0	1119
Bribie - Beachmere	35-44	F	1	356
Bribie - Beachmere	35-44	M		102
Bribie - Beachmere	35-44	M	0	1095
Bribie - Beachmere	35-44	M	1	205
Bribie - Beachmere	45-54	F		130
Bribie - Beachmere	45-54	F	0	1584
Bribie - Beachmere	45-54	F	1	390
Bribie - Beachmere	45-54	M		133
Bribie - Beachmere	45-54	M	0	1520
Bribie - Beachmere	45-54	M	1	248
Bribie - Beachmere	55-64	F		191
Bribie - Beachmere	55-64	F	0	2143
Bribie - Beachmere	55-64	F	1	575
Bribie - Beachmere	55-64	M		187
Bribie - Beachmere	55-64	M	0	1959
Bribie - Beachmere	55-64	M	1	359
Bribie - Beachmere	65-74	F		300
Bribie - Beachmere	65-74	F	0	2383
Bribie - Beachmere	65-74	F	1	793
Bribie - Beachmere	65-74	M		275
Bribie - Beachmere	65-74	M	0	2383
Bribie - Beachmere	65-74	M	1	609
