SA3_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Baulkham Hills	KOR	2015	37
Baulkham Hills	KOR	2016	27
Baulkham Hills	LBN		14
Baulkham Hills	LBN	1955	24
Baulkham Hills	LBN	1965	75
Baulkham Hills	LBN	1975	182
Baulkham Hills	LBN	1985	129
Baulkham Hills	LBN	1995	150
Baulkham Hills	LBN	2005	58
Baulkham Hills	LBN	2010	20
Baulkham Hills	LBN	2011	4
Baulkham Hills	LBN	2013	3
Baulkham Hills	LBN	2016	7
Baulkham Hills	LKA		42
Baulkham Hills	LKA	1955	3
Baulkham Hills	LKA	1965	15
Baulkham Hills	LKA	1975	103
Baulkham Hills	LKA	1985	183
Baulkham Hills	LKA	1995	1011
Baulkham Hills	LKA	2005	748
Baulkham Hills	LKA	2010	403
Baulkham Hills	LKA	2011	76
Baulkham Hills	LKA	2012	41
Baulkham Hills	LKA	2013	35
Baulkham Hills	LKA	2014	47
Baulkham Hills	LKA	2015	26
Baulkham Hills	LKA	2016	15
Baulkham Hills	MKD	1965	3
Baulkham Hills	MKD	1975	21
Baulkham Hills	MKD	1985	8
Baulkham Hills	MKD	1995	4
Baulkham Hills	MLT		6
Baulkham Hills	MLT	1946	3
Baulkham Hills	MLT	1955	95
Baulkham Hills	MLT	1965	87
Baulkham Hills	MLT	1975	48
Baulkham Hills	MLT	1985	17
Baulkham Hills	MLT	1995	18
Baulkham Hills	MLT	2005	9
Baulkham Hills	MLT	2010	4
Baulkham Hills	MYS		33
Baulkham Hills	MYS	1946	4
Baulkham Hills	MYS	1955	8
Baulkham Hills	MYS	1965	38
Baulkham Hills	MYS	1975	180
Baulkham Hills	MYS	1985	365
Baulkham Hills	MYS	1995	625
Baulkham Hills	MYS	2005	321
Baulkham Hills	MYS	2010	238
Baulkham Hills	MYS	2011	48
Baulkham Hills	MYS	2012	61
Baulkham Hills	MYS	2013	36
Baulkham Hills	MYS	2014	55
Baulkham Hills	MYS	2015	44
Baulkham Hills	MYS	2016	25
Baulkham Hills	NLD		7
Baulkham Hills	NLD	1955	88
Baulkham Hills	NLD	1965	78
Baulkham Hills	NLD	1975	33
Baulkham Hills	NLD	1985	25
Baulkham Hills	NLD	1995	20
Baulkham Hills	NLD	2005	31
Baulkham Hills	NLD	2010	31
Baulkham Hills	NLD	2011	3
Baulkham Hills	NLD	2012	3
Baulkham Hills	NLD	2014	3
Baulkham Hills	NLD	2015	14
Baulkham Hills	NLD	2016	3
Baulkham Hills	NZL		69
Baulkham Hills	NZL	1946	10
Baulkham Hills	NZL	1955	14
Baulkham Hills	NZL	1965	66
Baulkham Hills	NZL	1975	161
Baulkham Hills	NZL	1985	328
Baulkham Hills	NZL	1995	376
Baulkham Hills	NZL	2005	539
Baulkham Hills	NZL	2010	235
Baulkham Hills	NZL	2011	38
Baulkham Hills	NZL	2012	64
Baulkham Hills	NZL	2013	34
Baulkham Hills	NZL	2014	58
Baulkham Hills	NZL	2015	29
Baulkham Hills	NZL	2016	18
Baulkham Hills	PAK		10
Baulkham Hills	PAK	1965	3
Baulkham Hills	PAK	1975	21
Baulkham Hills	PAK	1985	55
Baulkham Hills	PAK	1995	136
Baulkham Hills	PAK	2005	191
Baulkham Hills	PAK	2010	77
Baulkham Hills	PAK	2011	23
Baulkham Hills	PAK	2012	32
Baulkham Hills	PAK	2013	18
Baulkham Hills	PAK	2014	25
Baulkham Hills	PAK	2015	36
Baulkham Hills	PAK	2016	36
Baulkham Hills	PHL		37
Baulkham Hills	PHL	1965	11
Baulkham Hills	PHL	1975	118
Baulkham Hills	PHL	1985	398
Baulkham Hills	PHL	1995	627
Baulkham Hills	PHL	2005	306
Baulkham Hills	PHL	2010	156
Baulkham Hills	PHL	2011	19
Baulkham Hills	PHL	2012	24
Baulkham Hills	PHL	2013	33
Baulkham Hills	PHL	2014	33
Baulkham Hills	PHL	2015	34
Baulkham Hills	PHL	2016	19
Baulkham Hills	POL		13
Baulkham Hills	POL	1955	20
Baulkham Hills	POL	1965	17
Baulkham Hills	POL	1975	22
Baulkham Hills	POL	1985	178
Baulkham Hills	POL	1995	100
Baulkham Hills	POL	2005	44
Baulkham Hills	POL	2010	15
Baulkham Hills	POL	2012	3
Baulkham Hills	POL	2013	11
Baulkham Hills	POL	2015	4
Baulkham Hills	SGP		15
Baulkham Hills	SGP	1946	3
Baulkham Hills	SGP	1965	13
Baulkham Hills	SGP	1975	34
Baulkham Hills	SGP	1985	95
Baulkham Hills	SGP	1995	162
Baulkham Hills	SGP	2005	168
Baulkham Hills	SGP	2010	141
Baulkham Hills	SGP	2011	22
Baulkham Hills	SGP	2012	21
Baulkham Hills	SGP	2013	22
Baulkham Hills	SGP	2014	19
Baulkham Hills	SGP	2015	21
Baulkham Hills	SGP	2016	15
Baulkham Hills	THA		13
Baulkham Hills	THA	1975	6
Baulkham Hills	THA	1985	17
Baulkham Hills	THA	1995	44
Baulkham Hills	THA	2005	90
Baulkham Hills	THA	2010	72
Baulkham Hills	THA	2011	8
Baulkham Hills	THA	2012	9
Baulkham Hills	THA	2013	15
Baulkham Hills	THA	2014	18
Baulkham Hills	THA	2015	18
Baulkham Hills	THA	2016	16
Baulkham Hills	TUR		5
Baulkham Hills	TUR	1975	77
Baulkham Hills	TUR	1985	41
Baulkham Hills	TUR	1995	52
Baulkham Hills	TUR	2005	35
Baulkham Hills	TUR	2010	5
Baulkham Hills	TUR	2011	3
Baulkham Hills	TUR	2012	3
Baulkham Hills	USA		23
Baulkham Hills	USA	1955	3
Baulkham Hills	USA	1965	7
Baulkham Hills	USA	1975	53
Baulkham Hills	USA	1985	44
Baulkham Hills	USA	1995	78
Baulkham Hills	USA	2005	138
Baulkham Hills	USA	2010	132
Baulkham Hills	USA	2011	49
Baulkham Hills	USA	2012	20
Baulkham Hills	USA	2013	50
Baulkham Hills	USA	2014	77
Baulkham Hills	USA	2015	114
Baulkham Hills	USA	2016	81
Baulkham Hills	VNM		13
Baulkham Hills	VNM	1975	16
Baulkham Hills	VNM	1985	321
Baulkham Hills	VNM	1995	132
Baulkham Hills	VNM	2005	47
Baulkham Hills	VNM	2010	24
Baulkham Hills	VNM	2011	13
Baulkham Hills	VNM	2012	3
Baulkham Hills	VNM	2013	12
Baulkham Hills	VNM	2015	16
Baulkham Hills	VNM	2016	3
Baulkham Hills	ZAF		45
Baulkham Hills	ZAF	1965	8
Baulkham Hills	ZAF	1975	48
Baulkham Hills	ZAF	1985	183
Baulkham Hills	ZAF	1995	215
Baulkham Hills	ZAF	2005	847
Baulkham Hills	ZAF	2010	581
Baulkham Hills	ZAF	2011	97
Baulkham Hills	ZAF	2012	92
Baulkham Hills	ZAF	2013	79
Baulkham Hills	ZAF	2014	115
Baulkham Hills	ZAF	2015	85
Baulkham Hills	ZAF	2016	66
Baulkham Hills	ZWE	1975	4
Baulkham Hills	ZWE	1985	16
Baulkham Hills	ZWE	1995	21
Baulkham Hills	ZWE	2005	91
Baulkham Hills	ZWE	2010	31
Baulkham Hills	ZWE	2011	6
Baulkham Hills	ZWE	2012	12
Baulkham Hills	ZWE	2013	3
Baulkham Hills	ZWE	2014	3
Baulkham Hills	ZWE	2015	5
Baulkham Hills	ZWE	2016	3
Dural - Wisemans Ferry			24
Dural - Wisemans Ferry		1955	46
Dural - Wisemans Ferry		1965	70
Dural - Wisemans Ferry		1975	133
Dural - Wisemans Ferry		1985	104
Dural - Wisemans Ferry		1995	151
Dural - Wisemans Ferry		2005	105
Dural - Wisemans Ferry		2010	64
Dural - Wisemans Ferry		2011	15
Dural - Wisemans Ferry		2012	17
Dural - Wisemans Ferry		2013	8
Dural - Wisemans Ferry		2014	4
Dural - Wisemans Ferry		2015	8
Dural - Wisemans Ferry	CAN		3
Dural - Wisemans Ferry	CAN	1955	3
Dural - Wisemans Ferry	CAN	1965	3
Dural - Wisemans Ferry	CAN	1975	14
Dural - Wisemans Ferry	CAN	1985	6
Dural - Wisemans Ferry	CAN	1995	3
Dural - Wisemans Ferry	CAN	2005	12
Dural - Wisemans Ferry	CAN	2010	7
Dural - Wisemans Ferry	CHN		4
Dural - Wisemans Ferry	CHN	1946	3
Dural - Wisemans Ferry	CHN	1955	12
Dural - Wisemans Ferry	CHN	1965	16
Dural - Wisemans Ferry	CHN	1975	3
Dural - Wisemans Ferry	CHN	1985	14
Dural - Wisemans Ferry	CHN	1995	61
Dural - Wisemans Ferry	CHN	2005	76
Dural - Wisemans Ferry	CHN	2010	83
Dural - Wisemans Ferry	CHN	2011	8
Dural - Wisemans Ferry	CHN	2012	11
Dural - Wisemans Ferry	CHN	2013	5
Dural - Wisemans Ferry	CHN	2014	23
Dural - Wisemans Ferry	CHN	2015	4
Dural - Wisemans Ferry	CHN	2016	13
Dural - Wisemans Ferry	DEU		3
Dural - Wisemans Ferry	DEU	1955	35
Dural - Wisemans Ferry	DEU	1965	30
Dural - Wisemans Ferry	DEU	1975	23
Dural - Wisemans Ferry	DEU	1985	16
Dural - Wisemans Ferry	DEU	1995	8
Dural - Wisemans Ferry	DEU	2005	17
Dural - Wisemans Ferry	DEU	2010	4
Dural - Wisemans Ferry	DEU	2013	3
Dural - Wisemans Ferry	EGY	1955	9
Dural - Wisemans Ferry	EGY	1965	3
Dural - Wisemans Ferry	EGY	1975	10
Dural - Wisemans Ferry	EGY	1985	5
Dural - Wisemans Ferry	EGY	1995	10
Dural - Wisemans Ferry	EGY	2005	6
Dural - Wisemans Ferry	FJI	1965	6
Dural - Wisemans Ferry	FJI	1975	8
Dural - Wisemans Ferry	FJI	1985	9
Dural - Wisemans Ferry	FJI	1995	21
Dural - Wisemans Ferry	FJI	2005	3
Dural - Wisemans Ferry	GBR		41
Dural - Wisemans Ferry	GBR	1946	6
Dural - Wisemans Ferry	GBR	1955	67
Dural - Wisemans Ferry	GBR	1965	204
Dural - Wisemans Ferry	GBR	1975	307
Dural - Wisemans Ferry	GBR	1985	146
Dural - Wisemans Ferry	GBR	1995	144
Dural - Wisemans Ferry	GBR	2005	228
Dural - Wisemans Ferry	GBR	2010	97
Dural - Wisemans Ferry	GBR	2011	14
Dural - Wisemans Ferry	GBR	2012	20
Dural - Wisemans Ferry	GBR	2013	13
Dural - Wisemans Ferry	GBR	2014	13
Dural - Wisemans Ferry	GBR	2015	11
Dural - Wisemans Ferry	GBR	2016	7
Dural - Wisemans Ferry	GRC		3
Dural - Wisemans Ferry	GRC	1955	5
Dural - Wisemans Ferry	GRC	1965	8
Dural - Wisemans Ferry	GRC	1975	13
Dural - Wisemans Ferry	GRC	1985	4
Dural - Wisemans Ferry	GRC	2011	4
Dural - Wisemans Ferry	HKG	1975	4
Dural - Wisemans Ferry	HKG	1985	18
Dural - Wisemans Ferry	HKG	1995	40
Dural - Wisemans Ferry	HKG	2005	31
Dural - Wisemans Ferry	HKG	2010	8
Dural - Wisemans Ferry	HKG	2013	3
Dural - Wisemans Ferry	HRV		3
Dural - Wisemans Ferry	HRV	1965	15
Dural - Wisemans Ferry	HRV	1975	34
Dural - Wisemans Ferry	HRV	1985	6
Dural - Wisemans Ferry	HRV	1995	3
Dural - Wisemans Ferry	HRV	2005	5
Dural - Wisemans Ferry	IDN	1975	3
Dural - Wisemans Ferry	IDN	1985	4
Dural - Wisemans Ferry	IDN	1995	10
Dural - Wisemans Ferry	IDN	2005	4
Dural - Wisemans Ferry	IDN	2010	3
Dural - Wisemans Ferry	IND		3
Dural - Wisemans Ferry	IND	1975	24
Dural - Wisemans Ferry	IND	1985	8
Dural - Wisemans Ferry	IND	1995	41
Dural - Wisemans Ferry	IND	2005	55
Dural - Wisemans Ferry	IND	2010	27
Dural - Wisemans Ferry	IND	2011	5
Dural - Wisemans Ferry	IND	2012	6
Dural - Wisemans Ferry	IND	2013	10
Dural - Wisemans Ferry	IND	2014	3
Dural - Wisemans Ferry	IRL	1955	3
Dural - Wisemans Ferry	IRL	1965	3
Dural - Wisemans Ferry	IRL	1975	12
Dural - Wisemans Ferry	IRL	1985	12
Dural - Wisemans Ferry	IRL	1995	27
Dural - Wisemans Ferry	IRL	2005	6
Dural - Wisemans Ferry	IRL	2010	4
Dural - Wisemans Ferry	IRN	1975	9
Dural - Wisemans Ferry	IRN	1985	13
Dural - Wisemans Ferry	IRN	1995	39
Dural - Wisemans Ferry	IRN	2005	14
Dural - Wisemans Ferry	IRN	2010	7
Dural - Wisemans Ferry	IRQ	1965	3
Dural - Wisemans Ferry	IRQ	2005	3
Dural - Wisemans Ferry	ITA		24
Dural - Wisemans Ferry	ITA	1946	6
Dural - Wisemans Ferry	ITA	1955	113
Dural - Wisemans Ferry	ITA	1965	163
Dural - Wisemans Ferry	ITA	1975	52
Dural - Wisemans Ferry	ITA	1985	10
Dural - Wisemans Ferry	ITA	1995	3
Dural - Wisemans Ferry	ITA	2005	8
Dural - Wisemans Ferry	JPN	1995	3
Dural - Wisemans Ferry	JPN	2005	6
Dural - Wisemans Ferry	JPN	2010	8
Dural - Wisemans Ferry	KOR	1975	3
Dural - Wisemans Ferry	KOR	1985	12
Dural - Wisemans Ferry	KOR	1995	26
Dural - Wisemans Ferry	KOR	2005	46
Dural - Wisemans Ferry	KOR	2010	20
Dural - Wisemans Ferry	KOR	2011	4
Dural - Wisemans Ferry	KOR	2014	12
Dural - Wisemans Ferry	LBN		13
Dural - Wisemans Ferry	LBN	1955	15
Dural - Wisemans Ferry	LBN	1965	39
Dural - Wisemans Ferry	LBN	1975	72
Dural - Wisemans Ferry	LBN	1985	25
Dural - Wisemans Ferry	LBN	1995	29
Dural - Wisemans Ferry	LBN	2005	28
Dural - Wisemans Ferry	LBN	2010	7
Dural - Wisemans Ferry	LBN	2011	4
Dural - Wisemans Ferry	LBN	2014	3
Dural - Wisemans Ferry	LKA	1975	9
Dural - Wisemans Ferry	LKA	1985	12
Dural - Wisemans Ferry	LKA	1995	34
Dural - Wisemans Ferry	LKA	2005	13
Dural - Wisemans Ferry	LKA	2010	12
Dural - Wisemans Ferry	LKA	2012	7
Dural - Wisemans Ferry	LKA	2013	3
Dural - Wisemans Ferry	LKA	2014	3
Dural - Wisemans Ferry	LKA	2015	4
Dural - Wisemans Ferry	MKD	1975	3
Dural - Wisemans Ferry	MLT		3
Dural - Wisemans Ferry	MLT	1955	29
Dural - Wisemans Ferry	MLT	1965	29
Dural - Wisemans Ferry	MLT	1975	9
Dural - Wisemans Ferry	MLT	1985	9
Dural - Wisemans Ferry	MLT	2005	3
Dural - Wisemans Ferry	MYS	1965	9
Dural - Wisemans Ferry	MYS	1975	17
Dural - Wisemans Ferry	MYS	1985	25
Dural - Wisemans Ferry	MYS	1995	32
Dural - Wisemans Ferry	MYS	2005	18
Dural - Wisemans Ferry	MYS	2010	27
Dural - Wisemans Ferry	MYS	2011	6
Dural - Wisemans Ferry	MYS	2012	12
Dural - Wisemans Ferry	MYS	2013	10
Dural - Wisemans Ferry	NLD		3
Dural - Wisemans Ferry	NLD	1955	24
Dural - Wisemans Ferry	NLD	1965	31
Dural - Wisemans Ferry	NLD	1975	14
Dural - Wisemans Ferry	NLD	1985	6
Dural - Wisemans Ferry	NLD	2005	8
Dural - Wisemans Ferry	NLD	2010	10
Dural - Wisemans Ferry	NZL		8
Dural - Wisemans Ferry	NZL	1946	3
Dural - Wisemans Ferry	NZL	1955	3
Dural - Wisemans Ferry	NZL	1965	17
Dural - Wisemans Ferry	NZL	1975	55
Dural - Wisemans Ferry	NZL	1985	99
Dural - Wisemans Ferry	NZL	1995	65
Dural - Wisemans Ferry	NZL	2005	70
Dural - Wisemans Ferry	NZL	2010	33
Dural - Wisemans Ferry	NZL	2011	3
Dural - Wisemans Ferry	NZL	2012	5
Dural - Wisemans Ferry	NZL	2013	6
Dural - Wisemans Ferry	NZL	2014	10
Dural - Wisemans Ferry	PAK		4
Dural - Wisemans Ferry	PAK	1985	9
Dural - Wisemans Ferry	PAK	1995	16
Dural - Wisemans Ferry	PAK	2005	6
Dural - Wisemans Ferry	PHL	1975	7
Dural - Wisemans Ferry	PHL	1985	16
Dural - Wisemans Ferry	PHL	1995	49
Dural - Wisemans Ferry	PHL	2005	20
Dural - Wisemans Ferry	PHL	2010	4
Dural - Wisemans Ferry	PHL	2012	3
Dural - Wisemans Ferry	PHL	2016	3
Dural - Wisemans Ferry	POL	1955	5
Dural - Wisemans Ferry	POL	1985	16
Dural - Wisemans Ferry	POL	1995	6
Dural - Wisemans Ferry	POL	2005	6
Dural - Wisemans Ferry	SGP	1965	6
Dural - Wisemans Ferry	SGP	1975	7
Dural - Wisemans Ferry	SGP	1985	9
Dural - Wisemans Ferry	SGP	1995	14
Dural - Wisemans Ferry	SGP	2005	8
Dural - Wisemans Ferry	SGP	2010	16
Dural - Wisemans Ferry	SGP	2012	3
Dural - Wisemans Ferry	SGP	2014	5
Dural - Wisemans Ferry	THA	1995	6
Dural - Wisemans Ferry	THA	2005	14
Dural - Wisemans Ferry	THA	2010	4
Dural - Wisemans Ferry	THA	2011	4
Dural - Wisemans Ferry	TUR	1985	3
Dural - Wisemans Ferry	USA	1955	3
Dural - Wisemans Ferry	USA	1965	4
Dural - Wisemans Ferry	USA	1975	15
Dural - Wisemans Ferry	USA	1985	4
Dural - Wisemans Ferry	USA	1995	22
Dural - Wisemans Ferry	USA	2005	21
Dural - Wisemans Ferry	USA	2010	17
Dural - Wisemans Ferry	USA	2011	4
Dural - Wisemans Ferry	USA	2012	3
Dural - Wisemans Ferry	USA	2014	13
Dural - Wisemans Ferry	USA	2015	6
Dural - Wisemans Ferry	USA	2016	8
Dural - Wisemans Ferry	VNM	1985	16
Dural - Wisemans Ferry	VNM	1995	7
Dural - Wisemans Ferry	VNM	2005	4
Dural - Wisemans Ferry	VNM	2010	3
Dural - Wisemans Ferry	ZAF		4
Dural - Wisemans Ferry	ZAF	1965	3
Dural - Wisemans Ferry	ZAF	1975	10
Dural - Wisemans Ferry	ZAF	1985	18
Dural - Wisemans Ferry	ZAF	1995	24
Dural - Wisemans Ferry	ZAF	2005	119
Dural - Wisemans Ferry	ZAF	2010	95
Dural - Wisemans Ferry	ZAF	2011	16
Dural - Wisemans Ferry	ZAF	2012	10
Dural - Wisemans Ferry	ZAF	2013	10
Dural - Wisemans Ferry	ZAF	2014	11
Dural - Wisemans Ferry	ZWE	1965	3
Dural - Wisemans Ferry	ZWE	1985	4
Dural - Wisemans Ferry	ZWE	1995	3
Dural - Wisemans Ferry	ZWE	2005	12
Dural - Wisemans Ferry	ZWE	2010	3
Hawkesbury			6
Hawkesbury		1955	32
Hawkesbury		1965	42
Hawkesbury		1975	95
Hawkesbury		1985	31
Hawkesbury		1995	34
Hawkesbury		2005	29
Hawkesbury		2010	10
Hawkesbury		2011	3
Hawkesbury		2012	5
Hawkesbury		2013	3
Hawkesbury		2015	3
Hawkesbury	CAN	1965	3
Hawkesbury	CAN	1975	6
Hawkesbury	CAN	1985	5
Hawkesbury	CAN	2005	4
Hawkesbury	CHN		3
Hawkesbury	CHN	1955	5
Hawkesbury	CHN	1975	3
Hawkesbury	CHN	1985	6
Hawkesbury	CHN	1995	7
Hawkesbury	CHN	2005	13
Hawkesbury	CHN	2010	6
Hawkesbury	CHN	2012	4
Hawkesbury	CHN	2014	3
Hawkesbury	DEU		3
Hawkesbury	DEU	1955	30
Hawkesbury	DEU	1965	27
Hawkesbury	DEU	1975	24
Hawkesbury	DEU	1985	22
Hawkesbury	DEU	1995	5
Hawkesbury	DEU	2005	4
Hawkesbury	DEU	2010	3
Hawkesbury	DEU	2014	4
Hawkesbury	DEU	2015	3
Hawkesbury	EGY	1955	3
Hawkesbury	EGY	1965	3
Hawkesbury	FJI	1975	4
Hawkesbury	FJI	1995	3
Hawkesbury	GBR		28
Hawkesbury	GBR	1946	4
Hawkesbury	GBR	1955	66
Hawkesbury	GBR	1965	187
Hawkesbury	GBR	1975	356
Hawkesbury	GBR	1985	135
Hawkesbury	GBR	1995	113
Hawkesbury	GBR	2005	95
Hawkesbury	GBR	2010	63
Hawkesbury	GBR	2011	13
Hawkesbury	GBR	2012	13
Hawkesbury	GBR	2013	6
Hawkesbury	GBR	2015	3
Hawkesbury	GRC	1955	3
Hawkesbury	GRC	1965	11
Hawkesbury	GRC	1975	12
Hawkesbury	HKG	1965	5
Hawkesbury	HKG	1975	3
Hawkesbury	HKG	1985	3
Hawkesbury	HKG	1995	3
Hawkesbury	HKG	2005	3
Hawkesbury	HRV	1955	4
Hawkesbury	HRV	1965	3
Hawkesbury	HRV	1975	12
Hawkesbury	HRV	1995	3
Hawkesbury	IDN	1965	5
Hawkesbury	IDN	1975	3
Hawkesbury	IND		4
Hawkesbury	IND	1965	4
Hawkesbury	IND	1975	7
Hawkesbury	IND	1985	3
Hawkesbury	IND	1995	12
Hawkesbury	IND	2005	5
Hawkesbury	IND	2010	3
Hawkesbury	IND	2014	3
Hawkesbury	IRL	1955	3
Hawkesbury	IRL	1965	5
Hawkesbury	IRL	1975	15
Hawkesbury	IRL	1985	4
Hawkesbury	IRL	1995	17
Hawkesbury	IRL	2005	16
Hawkesbury	IRL	2010	4
Hawkesbury	IRL	2012	3
Hawkesbury	ITA		3
Hawkesbury	ITA	1955	23
Hawkesbury	ITA	1965	23
Hawkesbury	ITA	1975	22
Hawkesbury	KOR	1985	3
Hawkesbury	KOR	1995	12
Hawkesbury	KOR	2005	5
Hawkesbury	LBN	1975	8
Hawkesbury	LBN	1985	3
Hawkesbury	LBN	1995	3
Hawkesbury	LBN	2005	3
Hawkesbury	LKA	1975	3
Hawkesbury	LKA	1985	4
Hawkesbury	MKD	1955	3
Hawkesbury	MKD	1975	3
Hawkesbury	MLT		9
Hawkesbury	MLT	1955	50
Hawkesbury	MLT	1965	52
Hawkesbury	MLT	1975	41
Hawkesbury	MLT	1985	20
Hawkesbury	MLT	1995	9
Hawkesbury	MLT	2005	4
Hawkesbury	MLT	2010	3
Hawkesbury	MYS	1965	6
Hawkesbury	MYS	1975	10
Hawkesbury	MYS	1985	8
Hawkesbury	MYS	1995	3
Hawkesbury	NLD		3
Hawkesbury	NLD	1955	23
Hawkesbury	NLD	1965	37
Hawkesbury	NLD	1975	9
Hawkesbury	NLD	1985	6
Hawkesbury	NLD	1995	7
Hawkesbury	NLD	2005	9
Hawkesbury	NLD	2010	6
Hawkesbury	NZL		13
Hawkesbury	NZL	1955	3
Hawkesbury	NZL	1965	13
Hawkesbury	NZL	1975	46
Hawkesbury	NZL	1985	68
Hawkesbury	NZL	1995	60
Hawkesbury	NZL	2005	50
Hawkesbury	NZL	2010	18
Hawkesbury	NZL	2011	3
Hawkesbury	NZL	2012	4
Hawkesbury	NZL	2014	3
Hawkesbury	NZL	2015	3
Hawkesbury	NZL	2016	3
Hawkesbury	PHL		3
Hawkesbury	PHL	1975	7
Hawkesbury	PHL	1985	7
Hawkesbury	PHL	1995	13
Hawkesbury	PHL	2005	12
Hawkesbury	PHL	2010	7
Hawkesbury	PHL	2012	3
Hawkesbury	PHL	2013	3
Hawkesbury	POL	1965	3
Hawkesbury	POL	1975	4
Hawkesbury	SGP	1965	7
Hawkesbury	SGP	1975	3
Hawkesbury	THA	1975	3
Hawkesbury	THA	1995	3
Hawkesbury	THA	2010	3
Hawkesbury	THA	2014	3
Hawkesbury	THA	2015	3
Hawkesbury	TUR		3
Hawkesbury	USA	1965	3
Hawkesbury	USA	1975	17
Hawkesbury	USA	1985	7
Hawkesbury	USA	1995	9
Hawkesbury	USA	2005	16
Hawkesbury	USA	2010	5
Hawkesbury	USA	2011	3
Hawkesbury	VNM	1985	3
Hawkesbury	VNM	2010	5
Hawkesbury	ZAF		3
Hawkesbury	ZAF	1975	7
Hawkesbury	ZAF	1985	18
Hawkesbury	ZAF	1995	9
Hawkesbury	ZAF	2005	23
Hawkesbury	ZAF	2010	36
Hawkesbury	ZAF	2011	3
Hawkesbury	ZAF	2013	3
Hawkesbury	ZWE	1995	4
Hawkesbury	ZWE	2005	7
Rouse Hill - McGraths Hill			20
Rouse Hill - McGraths Hill		1955	12
Rouse Hill - McGraths Hill		1965	27
Rouse Hill - McGraths Hill		1975	149
Rouse Hill - McGraths Hill		1985	116
Rouse Hill - McGraths Hill		1995	244
Rouse Hill - McGraths Hill		2005	240
Rouse Hill - McGraths Hill		2010	94
Rouse Hill - McGraths Hill		2011	18
Rouse Hill - McGraths Hill		2012	13
Rouse Hill - McGraths Hill		2013	12
Rouse Hill - McGraths Hill		2014	19
Rouse Hill - McGraths Hill		2015	21
Rouse Hill - McGraths Hill		2016	13
Rouse Hill - McGraths Hill	CAN		6
Rouse Hill - McGraths Hill	CAN	1985	4
Rouse Hill - McGraths Hill	CAN	1995	10
Rouse Hill - McGraths Hill	CAN	2005	20
Rouse Hill - McGraths Hill	CAN	2010	7
Rouse Hill - McGraths Hill	CAN	2012	3
Rouse Hill - McGraths Hill	CHN		26
Rouse Hill - McGraths Hill	CHN	1955	4
Rouse Hill - McGraths Hill	CHN	1965	9
Rouse Hill - McGraths Hill	CHN	1985	13
Rouse Hill - McGraths Hill	CHN	1995	79
Rouse Hill - McGraths Hill	CHN	2005	230
Rouse Hill - McGraths Hill	CHN	2010	181
Rouse Hill - McGraths Hill	CHN	2011	17
Rouse Hill - McGraths Hill	CHN	2012	29
Rouse Hill - McGraths Hill	CHN	2013	21
Rouse Hill - McGraths Hill	CHN	2014	30
Rouse Hill - McGraths Hill	CHN	2015	32
Rouse Hill - McGraths Hill	CHN	2016	10
Rouse Hill - McGraths Hill	DEU		3
Rouse Hill - McGraths Hill	DEU	1955	31
Rouse Hill - McGraths Hill	DEU	1965	25
Rouse Hill - McGraths Hill	DEU	1975	14
Rouse Hill - McGraths Hill	DEU	1985	7
Rouse Hill - McGraths Hill	DEU	1995	5
Rouse Hill - McGraths Hill	DEU	2005	8
Rouse Hill - McGraths Hill	DEU	2010	7
Rouse Hill - McGraths Hill	DEU	2015	4
Rouse Hill - McGraths Hill	DEU	2016	4
Rouse Hill - McGraths Hill	EGY		3
Rouse Hill - McGraths Hill	EGY	1955	4
Rouse Hill - McGraths Hill	EGY	1965	3
Rouse Hill - McGraths Hill	EGY	1975	15
Rouse Hill - McGraths Hill	EGY	1985	11
Rouse Hill - McGraths Hill	EGY	1995	33
Rouse Hill - McGraths Hill	EGY	2005	22
Rouse Hill - McGraths Hill	EGY	2010	11
Rouse Hill - McGraths Hill	EGY	2011	3
Rouse Hill - McGraths Hill	EGY	2012	3
Rouse Hill - McGraths Hill	FJI	1975	6
Rouse Hill - McGraths Hill	FJI	1985	28
Rouse Hill - McGraths Hill	FJI	1995	64
Rouse Hill - McGraths Hill	FJI	2005	36
Rouse Hill - McGraths Hill	FJI	2010	8
Rouse Hill - McGraths Hill	FJI	2014	3
Rouse Hill - McGraths Hill	GBR		24
Rouse Hill - McGraths Hill	GBR	1946	4
Rouse Hill - McGraths Hill	GBR	1955	42
Rouse Hill - McGraths Hill	GBR	1965	153
Rouse Hill - McGraths Hill	GBR	1975	226
Rouse Hill - McGraths Hill	GBR	1985	153
Rouse Hill - McGraths Hill	GBR	1995	117
Rouse Hill - McGraths Hill	GBR	2005	193
Rouse Hill - McGraths Hill	GBR	2010	165
Rouse Hill - McGraths Hill	GBR	2011	25
Rouse Hill - McGraths Hill	GBR	2012	69
Rouse Hill - McGraths Hill	GBR	2013	23
Rouse Hill - McGraths Hill	GBR	2014	28
Rouse Hill - McGraths Hill	GBR	2015	23
Rouse Hill - McGraths Hill	GBR	2016	20
Rouse Hill - McGraths Hill	GRC		3
Rouse Hill - McGraths Hill	GRC	1955	3
Rouse Hill - McGraths Hill	GRC	1965	7
Rouse Hill - McGraths Hill	GRC	1975	11
Rouse Hill - McGraths Hill	HKG	1965	3
Rouse Hill - McGraths Hill	HKG	1975	3
Rouse Hill - McGraths Hill	HKG	1985	12
