SA3_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Darling Downs (West) - Maranoa	75-84	1	F	101
Darling Downs (West) - Maranoa	75-84	1	M	97
Darling Downs (West) - Maranoa	85+		F	104
Darling Downs (West) - Maranoa	85+		M	72
Darling Downs (West) - Maranoa	85+	0	F	338
Darling Downs (West) - Maranoa	85+	0	M	208
Darling Downs (West) - Maranoa	85+	1	F	25
Darling Downs (West) - Maranoa	85+	1	M	20
Darling Downs - East	15-19		F	175
Darling Downs - East	15-19		M	180
Darling Downs - East	15-19	0	F	1024
Darling Downs - East	15-19	0	M	1185
Darling Downs - East	15-19	1	F	68
Darling Downs - East	15-19	1	M	55
Darling Downs - East	20-24		F	74
Darling Downs - East	20-24		M	113
Darling Downs - East	20-24	0	F	923
Darling Downs - East	20-24	0	M	987
Darling Downs - East	20-24	1	F	85
Darling Downs - East	20-24	1	M	55
Darling Downs - East	25-34		F	161
Darling Downs - East	25-34		M	219
Darling Downs - East	25-34	0	F	1787
Darling Downs - East	25-34	0	M	1848
Darling Downs - East	25-34	1	F	264
Darling Downs - East	25-34	1	M	160
Darling Downs - East	35-44		F	220
Darling Downs - East	35-44		M	242
Darling Downs - East	35-44	0	F	1894
Darling Downs - East	35-44	0	M	1953
Darling Downs - East	35-44	1	F	377
Darling Downs - East	35-44	1	M	218
Darling Downs - East	45-54		F	251
Darling Downs - East	45-54		M	287
Darling Downs - East	45-54	0	F	2070
Darling Downs - East	45-54	0	M	2301
Darling Downs - East	45-54	1	F	475
Darling Downs - East	45-54	1	M	302
Darling Downs - East	55-64		F	244
Darling Downs - East	55-64		M	309
Darling Downs - East	55-64	0	F	1851
Darling Downs - East	55-64	0	M	2192
Darling Downs - East	55-64	1	F	576
Darling Downs - East	55-64	1	M	322
Darling Downs - East	65-74		F	280
Darling Downs - East	65-74		M	276
Darling Downs - East	65-74	0	F	1628
Darling Downs - East	65-74	0	M	1784
Darling Downs - East	65-74	1	F	300
Darling Downs - East	65-74	1	M	233
Darling Downs - East	75-84		F	224
Darling Downs - East	75-84		M	218
Darling Downs - East	75-84	0	F	861
Darling Downs - East	75-84	0	M	871
Darling Downs - East	75-84	1	F	118
Darling Downs - East	75-84	1	M	104
Darling Downs - East	85+		F	154
Darling Downs - East	85+		M	83
Darling Downs - East	85+	0	F	409
Darling Downs - East	85+	0	M	246
Darling Downs - East	85+	1	F	10
Darling Downs - East	85+	1	M	33
Granite Belt	15-19		F	128
Granite Belt	15-19		M	180
Granite Belt	15-19	0	F	931
Granite Belt	15-19	0	M	1080
Granite Belt	15-19	1	F	75
Granite Belt	15-19	1	M	68
Granite Belt	20-24		F	66
Granite Belt	20-24		M	88
Granite Belt	20-24	0	F	763
Granite Belt	20-24	0	M	852
Granite Belt	20-24	1	F	83
Granite Belt	20-24	1	M	66
Granite Belt	25-34		F	124
Granite Belt	25-34		M	171
Granite Belt	25-34	0	F	1482
Granite Belt	25-34	0	M	1469
Granite Belt	25-34	1	F	254
Granite Belt	25-34	1	M	126
Granite Belt	35-44		F	153
Granite Belt	35-44		M	151
Granite Belt	35-44	0	F	1714
Granite Belt	35-44	0	M	1599
Granite Belt	35-44	1	F	394
Granite Belt	35-44	1	M	214
Granite Belt	45-54		F	180
Granite Belt	45-54		M	212
Granite Belt	45-54	0	F	1949
Granite Belt	45-54	0	M	1982
Granite Belt	45-54	1	F	568
Granite Belt	45-54	1	M	316
Granite Belt	55-64		F	247
Granite Belt	55-64		M	260
Granite Belt	55-64	0	F	2233
Granite Belt	55-64	0	M	2235
Granite Belt	55-64	1	F	605
Granite Belt	55-64	1	M	379
Granite Belt	65-74		F	316
Granite Belt	65-74		M	303
Granite Belt	65-74	0	F	1944
Granite Belt	65-74	0	M	2152
Granite Belt	65-74	1	F	410
Granite Belt	65-74	1	M	320
Granite Belt	75-84		F	222
Granite Belt	75-84		M	198
Granite Belt	75-84	0	F	1060
Granite Belt	75-84	0	M	1005
Granite Belt	75-84	1	F	135
Granite Belt	75-84	1	M	126
Granite Belt	85+		F	99
Granite Belt	85+		M	71
Granite Belt	85+	0	F	498
Granite Belt	85+	0	M	263
Granite Belt	85+	1	F	29
Granite Belt	85+	1	M	36
Central Highlands (Qld)	15-19		F	133
Central Highlands (Qld)	15-19		M	156
Central Highlands (Qld)	15-19	0	F	595
Central Highlands (Qld)	15-19	0	M	683
Central Highlands (Qld)	15-19	1	F	39
Central Highlands (Qld)	15-19	1	M	39
Central Highlands (Qld)	20-24		F	131
Central Highlands (Qld)	20-24		M	143
Central Highlands (Qld)	20-24	0	F	721
Central Highlands (Qld)	20-24	0	M	751
Central Highlands (Qld)	20-24	1	F	45
Central Highlands (Qld)	20-24	1	M	29
Central Highlands (Qld)	25-34		F	294
Central Highlands (Qld)	25-34		M	385
Central Highlands (Qld)	25-34	0	F	1879
Central Highlands (Qld)	25-34	0	M	1890
Central Highlands (Qld)	25-34	1	F	187
Central Highlands (Qld)	25-34	1	M	123
Central Highlands (Qld)	35-44		F	238
Central Highlands (Qld)	35-44		M	384
Central Highlands (Qld)	35-44	0	F	1524
Central Highlands (Qld)	35-44	0	M	1719
Central Highlands (Qld)	35-44	1	F	216
Central Highlands (Qld)	35-44	1	M	164
Central Highlands (Qld)	45-54		F	252
Central Highlands (Qld)	45-54		M	388
Central Highlands (Qld)	45-54	0	F	1410
Central Highlands (Qld)	45-54	0	M	1627
Central Highlands (Qld)	45-54	1	F	216
Central Highlands (Qld)	45-54	1	M	187
Central Highlands (Qld)	55-64		F	175
Central Highlands (Qld)	55-64		M	240
Central Highlands (Qld)	55-64	0	F	996
Central Highlands (Qld)	55-64	0	M	1292
Central Highlands (Qld)	55-64	1	F	188
Central Highlands (Qld)	55-64	1	M	117
Central Highlands (Qld)	65-74		F	94
Central Highlands (Qld)	65-74		M	130
Central Highlands (Qld)	65-74	0	F	482
Central Highlands (Qld)	65-74	0	M	618
Central Highlands (Qld)	65-74	1	F	70
Central Highlands (Qld)	65-74	1	M	63
Central Highlands (Qld)	75-84		F	55
Central Highlands (Qld)	75-84		M	64
Central Highlands (Qld)	75-84	0	F	175
Central Highlands (Qld)	75-84	0	M	214
Central Highlands (Qld)	75-84	1	F	24
Central Highlands (Qld)	75-84	1	M	29
Central Highlands (Qld)	85+		F	19
Central Highlands (Qld)	85+		M	12
Central Highlands (Qld)	85+	0	F	48
Central Highlands (Qld)	85+	0	M	51
Central Highlands (Qld)	85+	1	F	3
Central Highlands (Qld)	85+	1	M	3
Rockhampton	15-19		F	420
Rockhampton	15-19		M	399
Rockhampton	15-19	0	F	3295
Rockhampton	15-19	0	M	3376
Rockhampton	15-19	1	F	219
Rockhampton	15-19	1	M	186
Rockhampton	20-24		F	307
Rockhampton	20-24		M	438
Rockhampton	20-24	0	F	2996
Rockhampton	20-24	0	M	3054
Rockhampton	20-24	1	F	243
Rockhampton	20-24	1	M	201
Rockhampton	25-34		F	531
Rockhampton	25-34		M	946
Rockhampton	25-34	0	F	6042
Rockhampton	25-34	0	M	6067
Rockhampton	25-34	1	F	765
Rockhampton	25-34	1	M	446
Rockhampton	35-44		F	523
Rockhampton	35-44		M	895
Rockhampton	35-44	0	F	5429
Rockhampton	35-44	0	M	5506
Rockhampton	35-44	1	F	1086
Rockhampton	35-44	1	M	586
Rockhampton	45-54		F	631
Rockhampton	45-54		M	974
Rockhampton	45-54	0	F	5829
Rockhampton	45-54	0	M	5937
Rockhampton	45-54	1	F	1465
Rockhampton	45-54	1	M	873
Rockhampton	55-64		F	602
Rockhampton	55-64		M	800
Rockhampton	55-64	0	F	5049
Rockhampton	55-64	0	M	5626
Rockhampton	55-64	1	F	1533
Rockhampton	55-64	1	M	972
Rockhampton	65-74		F	616
Rockhampton	65-74		M	615
Rockhampton	65-74	0	F	3777
Rockhampton	65-74	0	M	4010
Rockhampton	65-74	1	F	722
Rockhampton	65-74	1	M	528
Rockhampton	75-84		F	569
Rockhampton	75-84		M	488
Rockhampton	75-84	0	F	2257
Rockhampton	75-84	0	M	1869
Rockhampton	75-84	1	F	313
Rockhampton	75-84	1	M	251
Rockhampton	85+		F	374
Rockhampton	85+		M	240
Rockhampton	85+	0	F	1016
Rockhampton	85+	0	M	567
Rockhampton	85+	1	F	49
Rockhampton	85+	1	M	57
Biloela	15-19		F	62
Biloela	15-19		M	50
Biloela	15-19	0	F	306
Biloela	15-19	0	M	331
Biloela	15-19	1	F	12
Biloela	15-19	1	M	9
Biloela	20-24		F	26
Biloela	20-24		M	38
Biloela	20-24	0	F	301
Biloela	20-24	0	M	368
Biloela	20-24	1	F	23
Biloela	20-24	1	M	20
Biloela	25-34		F	83
Biloela	25-34		M	112
Biloela	25-34	0	F	759
Biloela	25-34	0	M	831
Biloela	25-34	1	F	85
Biloela	25-34	1	M	61
Biloela	35-44		F	83
Biloela	35-44		M	119
Biloela	35-44	0	F	739
Biloela	35-44	0	M	797
Biloela	35-44	1	F	114
Biloela	35-44	1	M	88
Biloela	45-54		F	101
Biloela	45-54		M	104
Biloela	45-54	0	F	723
Biloela	45-54	0	M	798
Biloela	45-54	1	F	142
Biloela	45-54	1	M	102
Biloela	55-64		F	78
Biloela	55-64		M	100
Biloela	55-64	0	F	581
Biloela	55-64	0	M	751
Biloela	55-64	1	F	147
Biloela	55-64	1	M	95
Biloela	65-74		F	75
Biloela	65-74		M	82
Biloela	65-74	0	F	379
Biloela	65-74	0	M	458
Biloela	65-74	1	F	84
Biloela	65-74	1	M	51
Biloela	75-84		F	60
Biloela	75-84		M	46
Biloela	75-84	0	F	248
Biloela	75-84	0	M	248
Biloela	75-84	1	F	29
Biloela	75-84	1	M	21
Biloela	85+		F	21
Biloela	85+		M	13
Biloela	85+	0	F	103
Biloela	85+	0	M	67
Biloela	85+	1	F	3
Biloela	85+	1	M	5
Gladstone	15-19		F	205
Gladstone	15-19		M	230
Gladstone	15-19	0	F	1474
Gladstone	15-19	0	M	1735
Gladstone	15-19	1	F	80
Gladstone	15-19	1	M	73
Gladstone	20-24		F	160
Gladstone	20-24		M	177
Gladstone	20-24	0	F	1504
Gladstone	20-24	0	M	1650
Gladstone	20-24	1	F	76
Gladstone	20-24	1	M	73
Gladstone	25-34		F	355
Gladstone	25-34		M	381
Gladstone	25-34	0	F	3679
Gladstone	25-34	0	M	3528
Gladstone	25-34	1	F	384
Gladstone	25-34	1	M	226
Gladstone	35-44		F	355
Gladstone	35-44		M	403
Gladstone	35-44	0	F	3505
Gladstone	35-44	0	M	3731
Gladstone	35-44	1	F	518
Gladstone	35-44	1	M	343
Gladstone	45-54		F	367
Gladstone	45-54		M	490
Gladstone	45-54	0	F	3400
Gladstone	45-54	0	M	3937
Gladstone	45-54	1	F	615
Gladstone	45-54	1	M	398
Gladstone	55-64		F	265
Gladstone	55-64		M	372
Gladstone	55-64	0	F	2490
Gladstone	55-64	0	M	3211
Gladstone	55-64	1	F	520
Gladstone	55-64	1	M	416
Gladstone	65-74		F	226
Gladstone	65-74		M	215
Gladstone	65-74	0	F	1500
Gladstone	65-74	0	M	1761
Gladstone	65-74	1	F	251
Gladstone	65-74	1	M	198
Gladstone	75-84		F	146
Gladstone	75-84		M	127
Gladstone	75-84	0	F	654
Gladstone	75-84	0	M	633
Gladstone	75-84	1	F	70
Gladstone	75-84	1	M	92
Gladstone	85+		F	54
Gladstone	85+		M	35
Gladstone	85+	0	F	256
Gladstone	85+	0	M	138
Gladstone	85+	1	F	11
Gladstone	85+	1	M	13
Broadbeach - Burleigh	15-19		F	140
Broadbeach - Burleigh	15-19		M	134
Broadbeach - Burleigh	15-19	0	F	1246
Broadbeach - Burleigh	15-19	0	M	1324
Broadbeach - Burleigh	15-19	1	F	53
Broadbeach - Burleigh	15-19	1	M	39
Broadbeach - Burleigh	20-24		F	198
Broadbeach - Burleigh	20-24		M	167
Broadbeach - Burleigh	20-24	0	F	1776
Broadbeach - Burleigh	20-24	0	M	1589
Broadbeach - Burleigh	20-24	1	F	103
Broadbeach - Burleigh	20-24	1	M	61
Broadbeach - Burleigh	25-34		F	451
Broadbeach - Burleigh	25-34		M	457
Broadbeach - Burleigh	25-34	0	F	4393
Broadbeach - Burleigh	25-34	0	M	4154
Broadbeach - Burleigh	25-34	1	F	288
Broadbeach - Burleigh	25-34	1	M	185
Broadbeach - Burleigh	35-44		F	328
Broadbeach - Burleigh	35-44		M	359
Broadbeach - Burleigh	35-44	0	F	3475
Broadbeach - Burleigh	35-44	0	M	3640
Broadbeach - Burleigh	35-44	1	F	444
Broadbeach - Burleigh	35-44	1	M	297
Broadbeach - Burleigh	45-54		F	366
Broadbeach - Burleigh	45-54		M	374
Broadbeach - Burleigh	45-54	0	F	3126
Broadbeach - Burleigh	45-54	0	M	3158
Broadbeach - Burleigh	45-54	1	F	652
Broadbeach - Burleigh	45-54	1	M	380
Broadbeach - Burleigh	55-64		F	378
Broadbeach - Burleigh	55-64		M	320
Broadbeach - Burleigh	55-64	0	F	2763
Broadbeach - Burleigh	55-64	0	M	2717
Broadbeach - Burleigh	55-64	1	F	771
Broadbeach - Burleigh	55-64	1	M	411
Broadbeach - Burleigh	65-74		F	352
Broadbeach - Burleigh	65-74		M	318
Broadbeach - Burleigh	65-74	0	F	2549
Broadbeach - Burleigh	65-74	0	M	2483
Broadbeach - Burleigh	65-74	1	F	499
Broadbeach - Burleigh	65-74	1	M	293
Broadbeach - Burleigh	75-84		F	328
Broadbeach - Burleigh	75-84		M	249
Broadbeach - Burleigh	75-84	0	F	1445
Broadbeach - Burleigh	75-84	0	M	1278
Broadbeach - Burleigh	75-84	1	F	207
Broadbeach - Burleigh	75-84	1	M	172
Broadbeach - Burleigh	85+		F	188
Broadbeach - Burleigh	85+		M	114
Broadbeach - Burleigh	85+	0	F	788
Broadbeach - Burleigh	85+	0	M	430
Broadbeach - Burleigh	85+	1	F	50
Broadbeach - Burleigh	85+	1	M	58
Coolangatta	15-19		F	121
Coolangatta	15-19		M	108
Coolangatta	15-19	0	F	1253
Coolangatta	15-19	0	M	1329
Coolangatta	15-19	1	F	53
Coolangatta	15-19	1	M	59
Coolangatta	20-24		F	117
Coolangatta	20-24		M	132
Coolangatta	20-24	0	F	1229
Coolangatta	20-24	0	M	1264
Coolangatta	20-24	1	F	70
Coolangatta	20-24	1	M	58
Coolangatta	25-34		F	293
Coolangatta	25-34		M	300
Coolangatta	25-34	0	F	2855
Coolangatta	25-34	0	M	2695
Coolangatta	25-34	1	F	259
Coolangatta	25-34	1	M	157
Coolangatta	35-44		F	260
Coolangatta	35-44		M	312
Coolangatta	35-44	0	F	2946
Coolangatta	35-44	0	M	2877
Coolangatta	35-44	1	F	443
Coolangatta	35-44	1	M	252
Coolangatta	45-54		F	290
Coolangatta	45-54		M	249
Coolangatta	45-54	0	F	2888
Coolangatta	45-54	0	M	2778
Coolangatta	45-54	1	F	634
Coolangatta	45-54	1	M	372
Coolangatta	55-64		F	337
Coolangatta	55-64		M	335
Coolangatta	55-64	0	F	2709
Coolangatta	55-64	0	M	2693
Coolangatta	55-64	1	F	761
Coolangatta	55-64	1	M	408
Coolangatta	65-74		F	310
Coolangatta	65-74		M	314
Coolangatta	65-74	0	F	2152
Coolangatta	65-74	0	M	2192
Coolangatta	65-74	1	F	452
Coolangatta	65-74	1	M	289
Coolangatta	75-84		F	294
Coolangatta	75-84		M	180
Coolangatta	75-84	0	F	1265
Coolangatta	75-84	0	M	1142
Coolangatta	75-84	1	F	164
Coolangatta	75-84	1	M	134
Coolangatta	85+		F	156
Coolangatta	85+		M	131
Coolangatta	85+	0	F	781
Coolangatta	85+	0	M	433
Coolangatta	85+	1	F	44
Coolangatta	85+	1	M	65
Gold Coast - North	15-19		F	164
Gold Coast - North	15-19		M	174
Gold Coast - North	15-19	0	F	1419
Gold Coast - North	15-19	0	M	1436
Gold Coast - North	15-19	1	F	79
Gold Coast - North	15-19	1	M	74
Gold Coast - North	20-24		F	222
Gold Coast - North	20-24		M	199
Gold Coast - North	20-24	0	F	1801
Gold Coast - North	20-24	0	M	1808
Gold Coast - North	20-24	1	F	109
Gold Coast - North	20-24	1	M	76
Gold Coast - North	25-34		F	371
Gold Coast - North	25-34		M	363
Gold Coast - North	25-34	0	F	3328
Gold Coast - North	25-34	0	M	3200
Gold Coast - North	25-34	1	F	307
Gold Coast - North	25-34	1	M	227
Gold Coast - North	35-44		F	349
Gold Coast - North	35-44		M	359
Gold Coast - North	35-44	0	F	3356
Gold Coast - North	35-44	0	M	3211
Gold Coast - North	35-44	1	F	590
Gold Coast - North	35-44	1	M	334
Gold Coast - North	45-54		F	404
Gold Coast - North	45-54		M	381
Gold Coast - North	45-54	0	F	3552
Gold Coast - North	45-54	0	M	3348
Gold Coast - North	45-54	1	F	721
Gold Coast - North	45-54	1	M	451
Gold Coast - North	55-64		F	374
Gold Coast - North	55-64		M	346
Gold Coast - North	55-64	0	F	3512
Gold Coast - North	55-64	0	M	3053
Gold Coast - North	55-64	1	F	873
Gold Coast - North	55-64	1	M	453
Gold Coast - North	65-74		F	497
Gold Coast - North	65-74		M	394
Gold Coast - North	65-74	0	F	3485
Gold Coast - North	65-74	0	M	3229
Gold Coast - North	65-74	1	F	643
Gold Coast - North	65-74	1	M	368
Gold Coast - North	75-84		F	460
Gold Coast - North	75-84		M	324
Gold Coast - North	75-84	0	F	1871
Gold Coast - North	75-84	0	M	1628
Gold Coast - North	75-84	1	F	259
Gold Coast - North	75-84	1	M	250
Gold Coast - North	85+		F	288
Gold Coast - North	85+		M	169
Gold Coast - North	85+	0	F	897
Gold Coast - North	85+	0	M	518
Gold Coast - North	85+	1	F	51
Gold Coast - North	85+	1	M	68
Gold Coast Hinterland	15-19		F	76
Gold Coast Hinterland	15-19		M	93
Gold Coast Hinterland	15-19	0	F	430
Gold Coast Hinterland	15-19	0	M	435
Gold Coast Hinterland	15-19	1	F	28
Gold Coast Hinterland	15-19	1	M	23
Gold Coast Hinterland	20-24		F	49
Gold Coast Hinterland	20-24		M	48
Gold Coast Hinterland	20-24	0	F	275
Gold Coast Hinterland	20-24	0	M	311
Gold Coast Hinterland	20-24	1	F	18
Gold Coast Hinterland	20-24	1	M	18
Gold Coast Hinterland	25-34		F	110
Gold Coast Hinterland	25-34		M	71
Gold Coast Hinterland	25-34	0	F	618
Gold Coast Hinterland	25-34	0	M	575
Gold Coast Hinterland	25-34	1	F	79
Gold Coast Hinterland	25-34	1	M	47
Gold Coast Hinterland	35-44		F	158
Gold Coast Hinterland	35-44		M	115
Gold Coast Hinterland	35-44	0	F	953
Gold Coast Hinterland	35-44	0	M	932
Gold Coast Hinterland	35-44	1	F	177
Gold Coast Hinterland	35-44	1	M	105
Gold Coast Hinterland	45-54		F	160
Gold Coast Hinterland	45-54		M	146
Gold Coast Hinterland	45-54	0	F	1165
Gold Coast Hinterland	45-54	0	M	1170
Gold Coast Hinterland	45-54	1	F	263
Gold Coast Hinterland	45-54	1	M	182
Gold Coast Hinterland	55-64		F	158
Gold Coast Hinterland	55-64		M	149
Gold Coast Hinterland	55-64	0	F	1019
Gold Coast Hinterland	55-64	0	M	1095
Gold Coast Hinterland	55-64	1	F	320
Gold Coast Hinterland	55-64	1	M	176
Gold Coast Hinterland	65-74		F	103
Gold Coast Hinterland	65-74		M	123
Gold Coast Hinterland	65-74	0	F	884
Gold Coast Hinterland	65-74	0	M	907
Gold Coast Hinterland	65-74	1	F	151
Gold Coast Hinterland	65-74	1	M	121
Gold Coast Hinterland	75-84		F	71
Gold Coast Hinterland	75-84		M	66
Gold Coast Hinterland	75-84	0	F	330
Gold Coast Hinterland	75-84	0	M	349
Gold Coast Hinterland	75-84	1	F	49
Gold Coast Hinterland	75-84	1	M	37
Gold Coast Hinterland	85+		F	23
Gold Coast Hinterland	85+		M	20
Gold Coast Hinterland	85+	0	F	93
Gold Coast Hinterland	85+	0	M	89
Gold Coast Hinterland	85+	1	F	13
Gold Coast Hinterland	85+	1	M	16
Mudgeeraba - Tallebudgera	15-19		F	85
Mudgeeraba - Tallebudgera	15-19		M	90
Mudgeeraba - Tallebudgera	15-19	0	F	1008
Mudgeeraba - Tallebudgera	15-19	0	M	1094
Mudgeeraba - Tallebudgera	15-19	1	F	62
Mudgeeraba - Tallebudgera	15-19	1	M	42
Mudgeeraba - Tallebudgera	20-24		F	42
Mudgeeraba - Tallebudgera	20-24		M	41
Mudgeeraba - Tallebudgera	20-24	0	F	722
Mudgeeraba - Tallebudgera	20-24	0	M	762
Mudgeeraba - Tallebudgera	20-24	1	F	44
Mudgeeraba - Tallebudgera	20-24	1	M	39
Mudgeeraba - Tallebudgera	25-34		F	120
Mudgeeraba - Tallebudgera	25-34		M	123
Mudgeeraba - Tallebudgera	25-34	0	F	1466
Mudgeeraba - Tallebudgera	25-34	0	M	1323
Mudgeeraba - Tallebudgera	25-34	1	F	162
Mudgeeraba - Tallebudgera	25-34	1	M	82
Mudgeeraba - Tallebudgera	35-44		F	169
Mudgeeraba - Tallebudgera	35-44		M	158
Mudgeeraba - Tallebudgera	35-44	0	F	2204
Mudgeeraba - Tallebudgera	35-44	0	M	1954
Mudgeeraba - Tallebudgera	35-44	1	F	354
Mudgeeraba - Tallebudgera	35-44	1	M	185
Mudgeeraba - Tallebudgera	45-54		F	134
Mudgeeraba - Tallebudgera	45-54		M	155
Mudgeeraba - Tallebudgera	45-54	0	F	2061
Mudgeeraba - Tallebudgera	45-54	0	M	2095
Mudgeeraba - Tallebudgera	45-54	1	F	451
Mudgeeraba - Tallebudgera	45-54	1	M	254
Mudgeeraba - Tallebudgera	55-64		F	133
Mudgeeraba - Tallebudgera	55-64		M	123
Mudgeeraba - Tallebudgera	55-64	0	F	1476
Mudgeeraba - Tallebudgera	55-64	0	M	1502
Mudgeeraba - Tallebudgera	55-64	1	F	444
Mudgeeraba - Tallebudgera	55-64	1	M	250
Mudgeeraba - Tallebudgera	65-74		F	105
Mudgeeraba - Tallebudgera	65-74		M	115
Mudgeeraba - Tallebudgera	65-74	0	F	1080
Mudgeeraba - Tallebudgera	65-74	0	M	1140
Mudgeeraba - Tallebudgera	65-74	1	F	221
Mudgeeraba - Tallebudgera	65-74	1	M	150
Mudgeeraba - Tallebudgera	75-84		F	78
Mudgeeraba - Tallebudgera	75-84		M	61
Mudgeeraba - Tallebudgera	75-84	0	F	434
Mudgeeraba - Tallebudgera	75-84	0	M	483
Mudgeeraba - Tallebudgera	75-84	1	F	55
Mudgeeraba - Tallebudgera	75-84	1	M	61
Mudgeeraba - Tallebudgera	85+		F	46
Mudgeeraba - Tallebudgera	85+		M	25
Mudgeeraba - Tallebudgera	85+	0	F	165
Mudgeeraba - Tallebudgera	85+	0	M	116
Mudgeeraba - Tallebudgera	85+	1	F	13
Mudgeeraba - Tallebudgera	85+	1	M	17
Nerang	15-19		F	158
Nerang	15-19		M	183
Nerang	15-19	0	F	1867
Nerang	15-19	0	M	2025
Nerang	15-19	1	F	114
Nerang	15-19	1	M	67
Nerang	20-24		F	156
Nerang	20-24		M	154
Nerang	20-24	0	F	1733
Nerang	20-24	0	M	1738
Nerang	20-24	1	F	114
Nerang	20-24	1	M	91
Nerang	25-34		F	309
Nerang	25-34		M	305
Nerang	25-34	0	F	3725
Nerang	25-34	0	M	3489
Nerang	25-34	1	F	443
Nerang	25-34	1	M	237
Nerang	35-44		F	293
Nerang	35-44		M	327
Nerang	35-44	0	F	4010
Nerang	35-44	0	M	3917
Nerang	35-44	1	F	675
Nerang	35-44	1	M	374
Nerang	45-54		F	311
Nerang	45-54		M	317
Nerang	45-54	0	F	3804
Nerang	45-54	0	M	3782
Nerang	45-54	1	F	796
Nerang	45-54	1	M	462
Nerang	55-64		F	298
Nerang	55-64		M	294
Nerang	55-64	0	F	2980
Nerang	55-64	0	M	2972
Nerang	55-64	1	F	756
Nerang	55-64	1	M	433
Nerang	65-74		F	272
Nerang	65-74		M	264
Nerang	65-74	0	F	2281
Nerang	65-74	0	M	2255
Nerang	65-74	1	F	403
Nerang	65-74	1	M	312
Nerang	75-84		F	264
Nerang	75-84		M	207
Nerang	75-84	0	F	1079
Nerang	75-84	0	M	1009
Nerang	75-84	1	F	148
Nerang	75-84	1	M	141
Nerang	85+		F	255
Nerang	85+		M	145
Nerang	85+	0	F	442
Nerang	85+	0	M	283
Nerang	85+	1	F	27
Nerang	85+	1	M	35
Ormeau - Oxenford	15-19		F	379
Ormeau - Oxenford	15-19		M	400
Ormeau - Oxenford	15-19	0	F	3660
Ormeau - Oxenford	15-19	0	M	3626
Ormeau - Oxenford	15-19	1	F	198
Ormeau - Oxenford	15-19	1	M	121
Ormeau - Oxenford	20-24		F	275
Ormeau - Oxenford	20-24		M	295
Ormeau - Oxenford	20-24	0	F	3266
Ormeau - Oxenford	20-24	0	M	3186
Ormeau - Oxenford	20-24	1	F	206
Ormeau - Oxenford	20-24	1	M	152
Ormeau - Oxenford	25-34		F	740
Ormeau - Oxenford	25-34		M	700
Ormeau - Oxenford	25-34	0	F	7427
Ormeau - Oxenford	25-34	0	M	6948
Ormeau - Oxenford	25-34	1	F	816
Ormeau - Oxenford	25-34	1	M	527
Ormeau - Oxenford	35-44		F	671
Ormeau - Oxenford	35-44		M	692
Ormeau - Oxenford	35-44	0	F	7621
Ormeau - Oxenford	35-44	0	M	7393
Ormeau - Oxenford	35-44	1	F	1266
Ormeau - Oxenford	35-44	1	M	688
Ormeau - Oxenford	45-54		F	603
Ormeau - Oxenford	45-54		M	652
Ormeau - Oxenford	45-54	0	F	6335
Ormeau - Oxenford	45-54	0	M	6556
Ormeau - Oxenford	45-54	1	F	1180
Ormeau - Oxenford	45-54	1	M	695
Ormeau - Oxenford	55-64		F	453
Ormeau - Oxenford	55-64		M	454
Ormeau - Oxenford	55-64	0	F	4346
Ormeau - Oxenford	55-64	0	M	4481
Ormeau - Oxenford	55-64	1	F	1102
Ormeau - Oxenford	55-64	1	M	588
Ormeau - Oxenford	65-74		F	410
Ormeau - Oxenford	65-74		M	394
Ormeau - Oxenford	65-74	0	F	3207
Ormeau - Oxenford	65-74	0	M	3412
Ormeau - Oxenford	65-74	1	F	621
Ormeau - Oxenford	65-74	1	M	449
Ormeau - Oxenford	75-84		F	247
Ormeau - Oxenford	75-84		M	197
Ormeau - Oxenford	75-84	0	F	1253
Ormeau - Oxenford	75-84	0	M	1284
Ormeau - Oxenford	75-84	1	F	160
Ormeau - Oxenford	75-84	1	M	178
Ormeau - Oxenford	85+		F	188
Ormeau - Oxenford	85+		M	89
Ormeau - Oxenford	85+	0	F	499
Ormeau - Oxenford	85+	0	M	281
Ormeau - Oxenford	85+	1	F	29
Ormeau - Oxenford	85+	1	M	36
Robina	15-19		F	118
Robina	15-19		M	137
Robina	15-19	0	F	1565
Robina	15-19	0	M	1564
Robina	15-19	1	F	81
Robina	15-19	1	M	62
Robina	20-24		F	155
Robina	20-24		M	148
Robina	20-24	0	F	1712
Robina	20-24	0	M	1584
Robina	20-24	1	F	74
Robina	20-24	1	M	83
Robina	25-34		F	241
Robina	25-34		M	231
Robina	25-34	0	F	2954
Robina	25-34	0	M	2838
Robina	25-34	1	F	274
Robina	25-34	1	M	177
Robina	35-44		F	238
Robina	35-44		M	199
Robina	35-44	0	F	2895
Robina	35-44	0	M	2640
Robina	35-44	1	F	412
Robina	35-44	1	M	242
Robina	45-54		F	202
Robina	45-54		M	195
Robina	45-54	0	F	2737
Robina	45-54	0	M	2456
Robina	45-54	1	F	522
Robina	45-54	1	M	268
Robina	55-64		F	204
Robina	55-64		M	175
Robina	55-64	0	F	2296
Robina	55-64	0	M	1958
Robina	55-64	1	F	555
Robina	55-64	1	M	290
Robina	65-74		F	201
Robina	65-74		M	162
Robina	65-74	0	F	1863
Robina	65-74	0	M	1730
Robina	65-74	1	F	299
Robina	65-74	1	M	209
Robina	75-84		F	275
