SA3_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Rouse Hill - McGraths Hill	0	0	0	1	735
Rouse Hill - McGraths Hill	0	0	1	0	214
Rouse Hill - McGraths Hill	0	0	1	1	188
Rouse Hill - McGraths Hill	0	1	0	0	866
Rouse Hill - McGraths Hill	0	1	0	1	120
Rouse Hill - McGraths Hill	0	1	1	0	234
Rouse Hill - McGraths Hill	0	1	1	1	67
Rouse Hill - McGraths Hill	1	0	0	1	3380
Rouse Hill - McGraths Hill	1	0	1	0	1491
Rouse Hill - McGraths Hill	1	0	1	1	1613
Rouse Hill - McGraths Hill	1	1	0	0	11640
Rouse Hill - McGraths Hill	1	1	0	1	775
Rouse Hill - McGraths Hill	1	1	1	0	3238
Rouse Hill - McGraths Hill	1	1	1	1	662
Blacktown					1490
Blacktown	0	0	0	1	6122
Blacktown	0	0	1	0	1274
Blacktown	0	0	1	1	1032
Blacktown	0	1	0	0	5674
Blacktown	0	1	0	1	1003
Blacktown	0	1	1	0	1591
Blacktown	0	1	1	1	478
Blacktown	1	0	0	1	12824
Blacktown	1	0	1	0	5207
Blacktown	1	0	1	1	4852
Blacktown	1	1	0	0	38836
Blacktown	1	1	0	1	2438
Blacktown	1	1	1	0	8189
Blacktown	1	1	1	1	1883
Blacktown - North					558
Blacktown - North	0	0	0	1	2384
Blacktown - North	0	0	1	0	792
Blacktown - North	0	0	1	1	565
Blacktown - North	0	1	0	0	2879
Blacktown - North	0	1	0	1	352
Blacktown - North	0	1	1	0	930
Blacktown - North	0	1	1	1	257
Blacktown - North	1	0	0	1	7696
Blacktown - North	1	0	1	0	4382
Blacktown - North	1	0	1	1	3815
Blacktown - North	1	1	0	0	35516
Blacktown - North	1	1	0	1	1611
Blacktown - North	1	1	1	0	7319
Blacktown - North	1	1	1	1	1401
Mount Druitt					1161
Mount Druitt	0	0	0	1	5214
Mount Druitt	0	0	1	0	1020
Mount Druitt	0	0	1	1	1125
Mount Druitt	0	1	0	0	8048
Mount Druitt	0	1	0	1	1608
Mount Druitt	0	1	1	0	2029
Mount Druitt	0	1	1	1	925
Mount Druitt	1	0	0	1	10034
Mount Druitt	1	0	1	0	3646
Mount Druitt	1	0	1	1	4380
Mount Druitt	1	1	0	0	29093
Mount Druitt	1	1	0	1	3116
Mount Druitt	1	1	1	0	7898
Mount Druitt	1	1	1	1	2829
Botany					721
Botany	0	0	0	1	1873
Botany	0	0	1	0	478
Botany	0	0	1	1	270
Botany	0	1	0	0	1496
Botany	0	1	0	1	210
Botany	0	1	1	0	344
Botany	0	1	1	1	88
Botany	1	0	0	1	3373
Botany	1	0	1	0	1511
Botany	1	0	1	1	1361
Botany	1	1	0	0	12140
Botany	1	1	0	1	552
Botany	1	1	1	0	1978
Botany	1	1	1	1	430
Marrickville - Sydenham - Petersham					754
Marrickville - Sydenham - Petersham	0	0	0	1	1926
Marrickville - Sydenham - Petersham	0	0	1	0	447
Marrickville - Sydenham - Petersham	0	0	1	1	225
Marrickville - Sydenham - Petersham	0	1	0	0	1508
Marrickville - Sydenham - Petersham	0	1	0	1	192
Marrickville - Sydenham - Petersham	0	1	1	0	322
Marrickville - Sydenham - Petersham	0	1	1	1	72
Marrickville - Sydenham - Petersham	1	0	0	1	2842
Marrickville - Sydenham - Petersham	1	0	1	0	1127
Marrickville - Sydenham - Petersham	1	0	1	1	765
Marrickville - Sydenham - Petersham	1	1	0	0	12034
Marrickville - Sydenham - Petersham	1	1	0	1	321
Marrickville - Sydenham - Petersham	1	1	1	0	1660
Marrickville - Sydenham - Petersham	1	1	1	1	212
Sydney Inner City					3637
Sydney Inner City	0	0	0	1	3478
Sydney Inner City	0	0	1	0	1526
Sydney Inner City	0	0	1	1	360
Sydney Inner City	0	1	0	0	3422
Sydney Inner City	0	1	0	1	268
Sydney Inner City	0	1	1	0	529
Sydney Inner City	0	1	1	1	104
Sydney Inner City	1	0	0	1	3594
Sydney Inner City	1	0	1	0	2567
Sydney Inner City	1	0	1	1	1002
Sydney Inner City	1	1	0	0	24033
Sydney Inner City	1	1	0	1	329
Sydney Inner City	1	1	1	0	1983
Sydney Inner City	1	1	1	1	103
Eastern Suburbs - North					1220
Eastern Suburbs - North	0	0	0	1	2538
Eastern Suburbs - North	0	0	1	0	1197
Eastern Suburbs - North	0	0	1	1	448
Eastern Suburbs - North	0	1	0	0	2942
Eastern Suburbs - North	0	1	0	1	123
Eastern Suburbs - North	0	1	1	0	640
Eastern Suburbs - North	0	1	1	1	42
Eastern Suburbs - North	1	0	0	1	4580
Eastern Suburbs - North	1	0	1	0	4469
Eastern Suburbs - North	1	0	1	1	2322
Eastern Suburbs - North	1	1	0	0	29747
Eastern Suburbs - North	1	1	0	1	331
Eastern Suburbs - North	1	1	1	0	5130
Eastern Suburbs - North	1	1	1	1	474
Eastern Suburbs - South					2116
Eastern Suburbs - South	0	0	0	1	4178
Eastern Suburbs - South	0	0	1	0	1405
Eastern Suburbs - South	0	0	1	1	563
Eastern Suburbs - South	0	1	0	0	3665
Eastern Suburbs - South	0	1	0	1	330
Eastern Suburbs - South	0	1	1	0	688
Eastern Suburbs - South	0	1	1	1	164
Eastern Suburbs - South	1	0	0	1	7615
Eastern Suburbs - South	1	0	1	0	4700
Eastern Suburbs - South	1	0	1	1	2868
Eastern Suburbs - South	1	1	0	0	32156
Eastern Suburbs - South	1	1	0	1	828
Eastern Suburbs - South	1	1	1	0	5462
Eastern Suburbs - South	1	1	1	1	514
Bankstown					1894
Bankstown	0	0	0	1	7994
Bankstown	0	0	1	0	1822
Bankstown	0	0	1	1	1599
Bankstown	0	1	0	0	7282
Bankstown	0	1	0	1	1134
Bankstown	0	1	1	0	2258
Bankstown	0	1	1	1	874
Bankstown	1	0	0	1	17035
Bankstown	1	0	1	0	6455
Bankstown	1	0	1	1	6705
Bankstown	1	1	0	0	46011
Bankstown	1	1	0	1	3277
Bankstown	1	1	1	0	12282
Bankstown	1	1	1	1	3488
Canterbury					1721
Canterbury	0	0	0	1	5765
Canterbury	0	0	1	0	1573
Canterbury	0	0	1	1	953
Canterbury	0	1	0	0	4825
Canterbury	0	1	0	1	607
Canterbury	0	1	1	0	1412
Canterbury	0	1	1	1	398
Canterbury	1	0	0	1	12236
Canterbury	1	0	1	0	5022
Canterbury	1	0	1	1	4569
Canterbury	1	1	0	0	37851
Canterbury	1	1	0	1	1911
Canterbury	1	1	1	0	8287
Canterbury	1	1	1	1	2243
Hurstville					1604
Hurstville	0	0	0	1	4994
Hurstville	0	0	1	0	1749
Hurstville	0	0	1	1	937
Hurstville	0	1	0	0	3804
Hurstville	0	1	0	1	446
Hurstville	0	1	1	0	1055
Hurstville	0	1	1	1	276
Hurstville	1	0	0	1	11353
Hurstville	1	0	1	0	6520
Hurstville	1	0	1	1	4642
Hurstville	1	1	0	0	31700
Hurstville	1	1	0	1	1527
Hurstville	1	1	1	0	7256
Hurstville	1	1	1	1	1295
Kogarah - Rockdale					2023
Kogarah - Rockdale	0	0	0	1	5418
Kogarah - Rockdale	0	0	1	0	1488
Kogarah - Rockdale	0	0	1	1	860
Kogarah - Rockdale	0	1	0	0	4085
Kogarah - Rockdale	0	1	0	1	451
Kogarah - Rockdale	0	1	1	0	927
Kogarah - Rockdale	0	1	1	1	241
Kogarah - Rockdale	1	0	0	1	10738
Kogarah - Rockdale	1	0	1	0	4665
Kogarah - Rockdale	1	0	1	1	4032
Kogarah - Rockdale	1	1	0	0	34106
Kogarah - Rockdale	1	1	0	1	1581
Kogarah - Rockdale	1	1	1	0	6506
Kogarah - Rockdale	1	1	1	1	1332
Canada Bay					1016
Canada Bay	0	0	0	1	2683
Canada Bay	0	0	1	0	955
Canada Bay	0	0	1	1	383
Canada Bay	0	1	0	0	2203
Canada Bay	0	1	0	1	179
Canada Bay	0	1	1	0	477
Canada Bay	0	1	1	1	35
Canada Bay	1	0	0	1	6118
Canada Bay	1	0	1	0	3140
Canada Bay	1	0	1	1	2393
Canada Bay	1	1	0	0	22958
Canada Bay	1	1	0	1	492
Canada Bay	1	1	1	0	3629
Canada Bay	1	1	1	1	411
Leichhardt					509
Leichhardt	0	0	0	1	1383
Leichhardt	0	0	1	0	545
Leichhardt	0	0	1	1	217
Leichhardt	0	1	0	0	1449
Leichhardt	0	1	0	1	65
Leichhardt	0	1	1	0	275
Leichhardt	0	1	1	1	4
Leichhardt	1	0	0	1	2041
Leichhardt	1	0	1	0	1632
Leichhardt	1	0	1	1	690
Leichhardt	1	1	0	0	17096
Leichhardt	1	1	0	1	234
Leichhardt	1	1	1	0	1714
Leichhardt	1	1	1	1	120
Strathfield - Burwood - Ashfield					2351
Strathfield - Burwood - Ashfield	0	0	0	1	5146
Strathfield - Burwood - Ashfield	0	0	1	0	2020
Strathfield - Burwood - Ashfield	0	0	1	1	794
Strathfield - Burwood - Ashfield	0	1	0	0	3923
Strathfield - Burwood - Ashfield	0	1	0	1	255
Strathfield - Burwood - Ashfield	0	1	1	0	989
Strathfield - Burwood - Ashfield	0	1	1	1	128
Strathfield - Burwood - Ashfield	1	0	0	1	10635
Strathfield - Burwood - Ashfield	1	0	1	0	6756
Strathfield - Burwood - Ashfield	1	0	1	1	4469
Strathfield - Burwood - Ashfield	1	1	0	0	34683
Strathfield - Burwood - Ashfield	1	1	0	1	922
Strathfield - Burwood - Ashfield	1	1	1	0	6726
Strathfield - Burwood - Ashfield	1	1	1	1	937
Chatswood - Lane Cove					1192
Chatswood - Lane Cove	0	0	0	1	2714
Chatswood - Lane Cove	0	0	1	0	1445
Chatswood - Lane Cove	0	0	1	1	458
Chatswood - Lane Cove	0	1	0	0	2713
Chatswood - Lane Cove	0	1	0	1	119
Chatswood - Lane Cove	0	1	1	0	671
Chatswood - Lane Cove	0	1	1	1	59
Chatswood - Lane Cove	1	0	0	1	5633
Chatswood - Lane Cove	1	0	1	0	5994
Chatswood - Lane Cove	1	0	1	1	2838
Chatswood - Lane Cove	1	1	0	0	35098
Chatswood - Lane Cove	1	1	0	1	507
Chatswood - Lane Cove	1	1	1	0	5687
Chatswood - Lane Cove	1	1	1	1	336
Hornsby					668
Hornsby	0	0	0	1	2521
Hornsby	0	0	1	0	819
Hornsby	0	0	1	1	597
Hornsby	0	1	0	0	1944
Hornsby	0	1	0	1	135
Hornsby	0	1	1	0	706
Hornsby	0	1	1	1	84
Hornsby	1	0	0	1	6079
Hornsby	1	0	1	0	4294
Hornsby	1	0	1	1	2829
Hornsby	1	1	0	0	26628
Hornsby	1	1	0	1	714
Hornsby	1	1	1	0	5151
Hornsby	1	1	1	1	689
Ku-ring-gai					769
Ku-ring-gai	0	0	0	1	2527
Ku-ring-gai	0	0	1	0	1539
Ku-ring-gai	0	0	1	1	657
Ku-ring-gai	0	1	0	0	2335
Ku-ring-gai	0	1	0	1	148
Ku-ring-gai	0	1	1	0	994
Ku-ring-gai	0	1	1	1	100
Ku-ring-gai	1	0	0	1	8496
Ku-ring-gai	1	0	1	0	9649
Ku-ring-gai	1	0	1	1	5344
Ku-ring-gai	1	1	0	0	36424
Ku-ring-gai	1	1	0	1	759
Ku-ring-gai	1	1	1	0	10340
Ku-ring-gai	1	1	1	1	1050
North Sydney - Mosman					973
North Sydney - Mosman	0	0	0	1	1754
North Sydney - Mosman	0	0	1	0	1021
North Sydney - Mosman	0	0	1	1	348
North Sydney - Mosman	0	1	0	0	2144
North Sydney - Mosman	0	1	0	1	70
North Sydney - Mosman	0	1	1	0	429
North Sydney - Mosman	0	1	1	1	13
North Sydney - Mosman	1	0	0	1	3253
North Sydney - Mosman	1	0	1	0	3527
North Sydney - Mosman	1	0	1	1	1356
North Sydney - Mosman	1	1	0	0	21909
North Sydney - Mosman	1	1	0	1	265
North Sydney - Mosman	1	1	1	0	2818
North Sydney - Mosman	1	1	1	1	234
Manly					291
Manly	0	0	0	1	799
Manly	0	0	1	0	393
Manly	0	0	1	1	179
Manly	0	1	0	0	918
Manly	0	1	0	1	57
Manly	0	1	1	0	266
Manly	0	1	1	1	28
Manly	1	0	0	1	2011
Manly	1	0	1	0	1787
Manly	1	0	1	1	1000
Manly	1	1	0	0	12453
Manly	1	1	0	1	188
Manly	1	1	1	0	2269
Manly	1	1	1	1	187
Pittwater					283
Pittwater	0	0	0	1	1682
Pittwater	0	0	1	0	564
Pittwater	0	0	1	1	374
Pittwater	0	1	0	0	1509
Pittwater	0	1	0	1	118
Pittwater	0	1	1	0	500
Pittwater	0	1	1	1	80
Pittwater	1	0	0	1	4901
Pittwater	1	0	1	0	2673
Pittwater	1	0	1	1	2314
Pittwater	1	1	0	0	17429
Pittwater	1	1	0	1	740
Pittwater	1	1	1	0	3565
Pittwater	1	1	1	1	490
Warringah					1012
Warringah	0	0	0	1	4477
Warringah	0	0	1	0	1282
Warringah	0	0	1	1	903
Warringah	0	1	0	0	3755
Warringah	0	1	0	1	350
Warringah	0	1	1	0	980
Warringah	0	1	1	1	143
Warringah	1	0	0	1	10503
Warringah	1	0	1	0	6599
Warringah	1	0	1	1	4769
Warringah	1	1	0	0	46675
Warringah	1	1	0	1	1368
Warringah	1	1	1	0	9436
Warringah	1	1	1	1	1320
Camden					346
Camden	0	0	0	1	1871
Camden	0	0	1	0	541
Camden	0	0	1	1	472
Camden	0	1	0	0	2590
Camden	0	1	0	1	432
Camden	0	1	1	0	712
Camden	0	1	1	1	212
Camden	1	0	0	1	5496
Camden	1	0	1	0	2181
Camden	1	0	1	1	2290
Camden	1	1	0	0	20499
Camden	1	1	0	1	1823
Camden	1	1	1	0	4335
Camden	1	1	1	1	1111
Campbelltown (NSW)					1417
Campbelltown (NSW)	0	0	0	1	7491
Campbelltown (NSW)	0	0	1	0	1499
Campbelltown (NSW)	0	0	1	1	1299
Campbelltown (NSW)	0	1	0	0	10010
Campbelltown (NSW)	0	1	0	1	1689
Campbelltown (NSW)	0	1	1	0	2420
Campbelltown (NSW)	0	1	1	1	858
Campbelltown (NSW)	1	0	0	1	15410
Campbelltown (NSW)	1	0	1	0	5047
Campbelltown (NSW)	1	0	1	1	5299
Campbelltown (NSW)	1	1	0	0	39556
Campbelltown (NSW)	1	1	0	1	3959
Campbelltown (NSW)	1	1	1	0	9240
Campbelltown (NSW)	1	1	1	1	3000
Wollondilly					203
Wollondilly	0	0	0	1	1184
Wollondilly	0	0	1	0	261
Wollondilly	0	0	1	1	155
Wollondilly	0	1	0	0	1481
Wollondilly	0	1	0	1	193
Wollondilly	0	1	1	0	429
Wollondilly	0	1	1	1	127
Wollondilly	1	0	0	1	4081
Wollondilly	1	0	1	0	1309
Wollondilly	1	0	1	1	1271
Wollondilly	1	1	0	0	11315
Wollondilly	1	1	0	1	1474
Wollondilly	1	1	1	0	2678
Wollondilly	1	1	1	1	832
Blue Mountains					457
Blue Mountains	0	0	0	1	2453
Blue Mountains	0	0	1	0	796
Blue Mountains	0	0	1	1	421
Blue Mountains	0	1	0	0	3022
Blue Mountains	0	1	0	1	349
Blue Mountains	0	1	1	0	787
Blue Mountains	0	1	1	1	138
Blue Mountains	1	0	0	1	5534
Blue Mountains	1	0	1	0	2927
Blue Mountains	1	0	1	1	1945
Blue Mountains	1	1	0	0	18458
Blue Mountains	1	1	0	1	1010
Blue Mountains	1	1	1	0	4443
Blue Mountains	1	1	1	1	860
Penrith					1091
Penrith	0	0	0	1	5447
Penrith	0	0	1	0	1300
Penrith	0	0	1	1	914
Penrith	0	1	0	0	7617
Penrith	0	1	0	1	961
Penrith	0	1	1	0	1599
Penrith	0	1	1	1	457
Penrith	1	0	0	1	12392
Penrith	1	0	1	0	4065
Penrith	1	0	1	1	4467
Penrith	1	1	0	0	38478
Penrith	1	1	0	1	3291
Penrith	1	1	1	0	7803
Penrith	1	1	1	1	2252
Richmond - Windsor					310
Richmond - Windsor	0	0	0	1	1692
Richmond - Windsor	0	0	1	0	341
Richmond - Windsor	0	0	1	1	256
Richmond - Windsor	0	1	0	0	1912
Richmond - Windsor	0	1	0	1	290
Richmond - Windsor	0	1	1	0	477
Richmond - Windsor	0	1	1	1	108
Richmond - Windsor	1	0	0	1	3347
Richmond - Windsor	1	0	1	0	837
Richmond - Windsor	1	0	1	1	1109
Richmond - Windsor	1	1	0	0	8031
Richmond - Windsor	1	1	0	1	949
Richmond - Windsor	1	1	1	0	1691
Richmond - Windsor	1	1	1	1	555
St Marys					555
St Marys	0	0	0	1	2856
St Marys	0	0	1	0	486
St Marys	0	0	1	1	419
St Marys	0	1	0	0	3432
St Marys	0	1	0	1	457
St Marys	0	1	1	0	694
St Marys	0	1	1	1	335
St Marys	1	0	0	1	5947
St Marys	1	0	1	0	1572
St Marys	1	0	1	1	1931
St Marys	1	1	0	0	12653
St Marys	1	1	0	1	1300
St Marys	1	1	1	0	2953
St Marys	1	1	1	1	986
Auburn					1328
Auburn	0	0	0	1	2886
Auburn	0	0	1	0	840
Auburn	0	0	1	1	581
Auburn	0	1	0	0	2505
Auburn	0	1	0	1	287
Auburn	0	1	1	0	785
Auburn	0	1	1	1	279
Auburn	1	0	0	1	6776
Auburn	1	0	1	0	3232
Auburn	1	0	1	1	2759
Auburn	1	1	0	0	22760
Auburn	1	1	0	1	1086
Auburn	1	1	1	0	5128
Auburn	1	1	1	1	1470
Carlingford					518
Carlingford	0	0	0	1	2282
Carlingford	0	0	1	0	820
Carlingford	0	0	1	1	421
Carlingford	0	1	0	0	2006
Carlingford	0	1	0	1	183
Carlingford	0	1	1	0	676
Carlingford	0	1	1	1	129
Carlingford	1	0	0	1	6157
Carlingford	1	0	1	0	4125
Carlingford	1	0	1	1	2813
Carlingford	1	1	0	0	19556
Carlingford	1	1	0	1	722
Carlingford	1	1	1	0	4382
Carlingford	1	1	1	1	504
Merrylands - Guildford					2004
Merrylands - Guildford	0	0	0	1	6784
Merrylands - Guildford	0	0	1	0	1377
Merrylands - Guildford	0	0	1	1	1290
Merrylands - Guildford	0	1	0	0	6390
Merrylands - Guildford	0	1	0	1	916
Merrylands - Guildford	0	1	1	0	1736
Merrylands - Guildford	0	1	1	1	806
Merrylands - Guildford	1	0	0	1	13742
Merrylands - Guildford	1	0	1	0	4713
Merrylands - Guildford	1	0	1	1	5609
Merrylands - Guildford	1	1	0	0	41742
Merrylands - Guildford	1	1	0	1	3092
Merrylands - Guildford	1	1	1	0	9980
Merrylands - Guildford	1	1	1	1	3693
Parramatta					1723
Parramatta	0	0	0	1	4416
Parramatta	0	0	1	0	1384
Parramatta	0	0	1	1	673
Parramatta	0	1	0	0	3801
Parramatta	0	1	0	1	395
Parramatta	0	1	1	0	937
Parramatta	0	1	1	1	175
Parramatta	1	0	0	1	8170
Parramatta	1	0	1	0	4687
Parramatta	1	0	1	1	3237
Parramatta	1	1	0	0	47605
Parramatta	1	1	0	1	1202
Parramatta	1	1	1	0	5828
Parramatta	1	1	1	1	916
Pennant Hills - Epping					365
Pennant Hills - Epping	0	0	0	1	1150
Pennant Hills - Epping	0	0	1	0	600
Pennant Hills - Epping	0	0	1	1	311
Pennant Hills - Epping	0	1	0	0	1005
Pennant Hills - Epping	0	1	0	1	83
Pennant Hills - Epping	0	1	1	0	300
Pennant Hills - Epping	0	1	1	1	28
Pennant Hills - Epping	1	0	0	1	4123
Pennant Hills - Epping	1	0	1	0	3680
Pennant Hills - Epping	1	0	1	1	2361
Pennant Hills - Epping	1	1	0	0	13904
Pennant Hills - Epping	1	1	0	1	366
Pennant Hills - Epping	1	1	1	0	3402
Pennant Hills - Epping	1	1	1	1	333
Ryde - Hunters Hill					1709
Ryde - Hunters Hill	0	0	0	1	4199
Ryde - Hunters Hill	0	0	1	0	1433
Ryde - Hunters Hill	0	0	1	1	631
Ryde - Hunters Hill	0	1	0	0	3219
Ryde - Hunters Hill	0	1	0	1	211
Ryde - Hunters Hill	0	1	1	0	750
Ryde - Hunters Hill	0	1	1	1	86
Ryde - Hunters Hill	1	0	0	1	9619
Ryde - Hunters Hill	1	0	1	0	6404
Ryde - Hunters Hill	1	0	1	1	4274
Ryde - Hunters Hill	1	1	0	0	36435
Ryde - Hunters Hill	1	1	0	1	773
Ryde - Hunters Hill	1	1	1	0	6764
Ryde - Hunters Hill	1	1	1	1	783
Bringelly - Green Valley					835
Bringelly - Green Valley	0	0	0	1	4051
Bringelly - Green Valley	0	0	1	0	858
Bringelly - Green Valley	0	0	1	1	983
Bringelly - Green Valley	0	1	0	0	4750
Bringelly - Green Valley	0	1	0	1	855
Bringelly - Green Valley	0	1	1	0	1497
Bringelly - Green Valley	0	1	1	1	533
Bringelly - Green Valley	1	0	0	1	11222
Bringelly - Green Valley	1	0	1	0	3790
Bringelly - Green Valley	1	0	1	1	4854
Bringelly - Green Valley	1	1	0	0	28886
Bringelly - Green Valley	1	1	0	1	2912
Bringelly - Green Valley	1	1	1	0	8817
Bringelly - Green Valley	1	1	1	1	2517
Fairfield					2477
Fairfield	0	0	0	1	11076
Fairfield	0	0	1	0	2724
Fairfield	0	0	1	1	2186
Fairfield	0	1	0	0	9925
Fairfield	0	1	0	1	1644
Fairfield	0	1	1	0	3236
Fairfield	0	1	1	1	987
Fairfield	1	0	0	1	23339
Fairfield	1	0	1	0	7796
Fairfield	1	0	1	1	9639
Fairfield	1	1	0	0	40126
Fairfield	1	1	0	1	4019
Fairfield	1	1	1	0	13058
Fairfield	1	1	1	1	4138
Liverpool					1039
Liverpool	0	0	0	1	4625
Liverpool	0	0	1	0	1223
Liverpool	0	0	1	1	1023
Liverpool	0	1	0	0	5040
Liverpool	0	1	0	1	774
Liverpool	0	1	1	0	1254
Liverpool	0	1	1	1	398
Liverpool	1	0	0	1	10315
Liverpool	1	0	1	0	4574
Liverpool	1	0	1	1	4595
Liverpool	1	1	0	0	34272
Liverpool	1	1	0	1	2414
Liverpool	1	1	1	0	8696
Liverpool	1	1	1	1	2023
Cronulla - Miranda - Caringbah					824
Cronulla - Miranda - Caringbah	0	0	0	1	3907
Cronulla - Miranda - Caringbah	0	0	1	0	1010
Cronulla - Miranda - Caringbah	0	0	1	1	659
Cronulla - Miranda - Caringbah	0	1	0	0	3267
Cronulla - Miranda - Caringbah	0	1	0	1	346
Cronulla - Miranda - Caringbah	0	1	1	0	798
Cronulla - Miranda - Caringbah	0	1	1	1	126
Cronulla - Miranda - Caringbah	1	0	0	1	9463
Cronulla - Miranda - Caringbah	1	0	1	0	4388
Cronulla - Miranda - Caringbah	1	0	1	1	4175
Cronulla - Miranda - Caringbah	1	1	0	0	28889
Cronulla - Miranda - Caringbah	1	1	0	1	1202
Cronulla - Miranda - Caringbah	1	1	1	0	5908
Cronulla - Miranda - Caringbah	1	1	1	1	1116
Sutherland - Menai - Heathcote					679
Sutherland - Menai - Heathcote	0	0	0	1	3462
Sutherland - Menai - Heathcote	0	0	1	0	988
Sutherland - Menai - Heathcote	0	0	1	1	795
Sutherland - Menai - Heathcote	0	1	0	0	3051
Sutherland - Menai - Heathcote	0	1	0	1	314
Sutherland - Menai - Heathcote	0	1	1	0	831
Sutherland - Menai - Heathcote	0	1	1	1	187
Sutherland - Menai - Heathcote	1	0	0	1	11902
Sutherland - Menai - Heathcote	1	0	1	0	4838
Sutherland - Menai - Heathcote	1	0	1	1	4783
Sutherland - Menai - Heathcote	1	1	0	0	32397
Sutherland - Menai - Heathcote	1	1	0	1	1475
Sutherland - Menai - Heathcote	1	1	1	0	6822
Sutherland - Menai - Heathcote	1	1	1	1	1346
Ballarat					828
Ballarat	0	0	0	1	3206
Ballarat	0	0	1	0	1124
Ballarat	0	0	1	1	671
Ballarat	0	1	0	0	5496
Ballarat	0	1	0	1	659
Ballarat	0	1	1	0	1273
Ballarat	0	1	1	1	279
Ballarat	1	0	0	1	5442
Ballarat	1	0	1	0	2892
Ballarat	1	0	1	1	2266
Ballarat	1	1	0	0	24158
Ballarat	1	1	0	1	1093
Ballarat	1	1	1	0	5402
Ballarat	1	1	1	1	842
Creswick - Daylesford - Ballan					138
Creswick - Daylesford - Ballan	0	0	0	1	819
Creswick - Daylesford - Ballan	0	0	1	0	201
Creswick - Daylesford - Ballan	0	0	1	1	105
Creswick - Daylesford - Ballan	0	1	0	0	980
Creswick - Daylesford - Ballan	0	1	0	1	113
Creswick - Daylesford - Ballan	0	1	1	0	248
Creswick - Daylesford - Ballan	0	1	1	1	71
Creswick - Daylesford - Ballan	1	0	0	1	1877
Creswick - Daylesford - Ballan	1	0	1	0	762
Creswick - Daylesford - Ballan	1	0	1	1	607
Creswick - Daylesford - Ballan	1	1	0	0	6154
Creswick - Daylesford - Ballan	1	1	0	1	466
Creswick - Daylesford - Ballan	1	1	1	0	1189
Creswick - Daylesford - Ballan	1	1	1	1	299
Maryborough - Pyrenees					134
Maryborough - Pyrenees	0	0	0	1	850
Maryborough - Pyrenees	0	0	1	0	215
Maryborough - Pyrenees	0	0	1	1	117
Maryborough - Pyrenees	0	1	0	0	1178
Maryborough - Pyrenees	0	1	0	1	134
Maryborough - Pyrenees	0	1	1	0	194
Maryborough - Pyrenees	0	1	1	1	58
Maryborough - Pyrenees	1	0	0	1	1527
Maryborough - Pyrenees	1	0	1	0	577
Maryborough - Pyrenees	1	0	1	1	487
Maryborough - Pyrenees	1	1	0	0	4627
Maryborough - Pyrenees	1	1	0	1	302
Maryborough - Pyrenees	1	1	1	0	1160
Maryborough - Pyrenees	1	1	1	1	285
Bendigo					871
Bendigo	0	0	0	1	3061
Bendigo	0	0	1	0	1005
Bendigo	0	0	1	1	627
Bendigo	0	1	0	0	5307
Bendigo	0	1	0	1	554
Bendigo	0	1	1	0	1393
Bendigo	0	1	1	1	292
Bendigo	1	0	0	1	4983
Bendigo	1	0	1	0	2641
Bendigo	1	0	1	1	1725
Bendigo	1	1	0	0	21432
Bendigo	1	1	0	1	1081
Bendigo	1	1	1	0	4543
Bendigo	1	1	1	1	934
Heathcote - Castlemaine - Kyneton					315
Heathcote - Castlemaine - Kyneton	0	0	0	1	1348
Heathcote - Castlemaine - Kyneton	0	0	1	0	470
Heathcote - Castlemaine - Kyneton	0	0	1	1	177
Heathcote - Castlemaine - Kyneton	0	1	0	0	1636
Heathcote - Castlemaine - Kyneton	0	1	0	1	167
Heathcote - Castlemaine - Kyneton	0	1	1	0	447
Heathcote - Castlemaine - Kyneton	0	1	1	1	71
Heathcote - Castlemaine - Kyneton	1	0	0	1	2750
Heathcote - Castlemaine - Kyneton	1	0	1	0	1566
Heathcote - Castlemaine - Kyneton	1	0	1	1	886
Heathcote - Castlemaine - Kyneton	1	1	0	0	10671
Heathcote - Castlemaine - Kyneton	1	1	0	1	594
Heathcote - Castlemaine - Kyneton	1	1	1	0	2294
Heathcote - Castlemaine - Kyneton	1	1	1	1	473
Loddon - Elmore					59
Loddon - Elmore	0	0	0	1	318
Loddon - Elmore	0	0	1	0	83
Loddon - Elmore	0	0	1	1	36
Loddon - Elmore	0	1	0	0	350
Loddon - Elmore	0	1	0	1	50
Loddon - Elmore	0	1	1	0	96
Loddon - Elmore	0	1	1	1	20
Loddon - Elmore	1	0	0	1	630
Loddon - Elmore	1	0	1	0	336
Loddon - Elmore	1	0	1	1	174
Loddon - Elmore	1	1	0	0	2263
Loddon - Elmore	1	1	0	1	125
Loddon - Elmore	1	1	1	0	694
Loddon - Elmore	1	1	1	1	139
Barwon - West					96
Barwon - West	0	0	0	1	437
Barwon - West	0	0	1	0	131
Barwon - West	0	0	1	1	60
Barwon - West	0	1	0	0	594
Barwon - West	0	1	0	1	52
Barwon - West	0	1	1	0	155
Barwon - West	0	1	1	1	41
Barwon - West	1	0	0	1	1359
Barwon - West	1	0	1	0	608
Barwon - West	1	0	1	1	633
Barwon - West	1	1	0	0	5826
Barwon - West	1	1	0	1	278
Barwon - West	1	1	1	0	1300
Barwon - West	1	1	1	1	295
Geelong					1590
Geelong	0	0	0	1	6642
Geelong	0	0	1	0	2152
