SA3_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Kiama - Shellharbour	85+	1	0	1	F	9
Kiama - Shellharbour	85+	1	0	1	M	9
Wollongong	15-19				F	248
Wollongong	15-19				M	263
Wollongong	15-19	0			F	3392
Wollongong	15-19	0			M	3751
Wollongong	15-19	1	0	1	F	328
Wollongong	15-19	1	0	1	M	177
Wollongong	15-19	1	1	0	F	33
Wollongong	15-19	1	1	0	M	13
Wollongong	15-19	1	1	1	F	3
Wollongong	15-19	1	1	1	M	3
Wollongong	20-24				F	314
Wollongong	20-24				M	349
Wollongong	20-24	0			F	4385
Wollongong	20-24	0			M	5174
Wollongong	20-24	1	0	1	F	292
Wollongong	20-24	1	0	1	M	152
Wollongong	20-24	1	1	0	F	197
Wollongong	20-24	1	1	0	M	84
Wollongong	20-24	1	1	1	F	8
Wollongong	20-24	1	1	1	M	5
Wollongong	25-34				F	509
Wollongong	25-34				M	593
Wollongong	25-34	0			F	4490
Wollongong	25-34	0			M	6195
Wollongong	25-34	1	0	1	F	453
Wollongong	25-34	1	0	1	M	188
Wollongong	25-34	1	1	0	F	2793
Wollongong	25-34	1	1	0	M	1726
Wollongong	25-34	1	1	1	F	139
Wollongong	25-34	1	1	1	M	47
Wollongong	35-44				F	354
Wollongong	35-44				M	459
Wollongong	35-44	0			F	2114
Wollongong	35-44	0			M	2963
Wollongong	35-44	1	0	1	F	311
Wollongong	35-44	1	0	1	M	169
Wollongong	35-44	1	1	0	F	5249
Wollongong	35-44	1	1	0	M	4425
Wollongong	35-44	1	1	1	F	316
Wollongong	35-44	1	1	1	M	144
Wollongong	45-54				F	409
Wollongong	45-54				M	481
Wollongong	45-54	0			F	4736
Wollongong	45-54	0			M	4800
Wollongong	45-54	1	0	1	F	603
Wollongong	45-54	1	0	1	M	199
Wollongong	45-54	1	1	0	F	2437
Wollongong	45-54	1	1	0	M	2650
Wollongong	45-54	1	1	1	F	133
Wollongong	45-54	1	1	1	M	70
Wollongong	55-64				F	452
Wollongong	55-64				M	454
Wollongong	55-64	0			F	5177
Wollongong	55-64	0			M	5535
Wollongong	55-64	1	0	1	F	1915
Wollongong	55-64	1	0	1	M	814
Wollongong	55-64	1	1	0	F	190
Wollongong	55-64	1	1	0	M	427
Wollongong	55-64	1	1	1	F	21
Wollongong	55-64	1	1	1	M	17
Wollongong	65-74				F	500
Wollongong	65-74				M	457
Wollongong	65-74	0			F	3734
Wollongong	65-74	0			M	3860
Wollongong	65-74	1	0	1	F	1629
Wollongong	65-74	1	0	1	M	1074
Wollongong	65-74	1	1	0	F	43
Wollongong	65-74	1	1	0	M	73
Wollongong	65-74	1	1	1	F	10
Wollongong	65-74	1	1	1	M	11
Wollongong	75-84				F	461
Wollongong	75-84				M	350
Wollongong	75-84	0			F	3138
Wollongong	75-84	0			M	2587
Wollongong	75-84	1	0	1	F	294
Wollongong	75-84	1	0	1	M	263
Wollongong	75-84	1	1	0	F	14
Wollongong	75-84	1	1	0	M	19
Wollongong	75-84	1	1	1	F	3
Wollongong	85+				F	279
Wollongong	85+				M	150
Wollongong	85+	0			F	1775
Wollongong	85+	0			M	1044
Wollongong	85+	1	0	1	F	31
Wollongong	85+	1	0	1	M	27
Wollongong	85+	1	1	0	F	6
Wollongong	85+	1	1	0	M	3
Great Lakes	15-19				F	98
Great Lakes	15-19				M	111
Great Lakes	15-19	0			F	565
Great Lakes	15-19	0			M	655
Great Lakes	15-19	1	0	1	F	51
Great Lakes	15-19	1	0	1	M	38
Great Lakes	15-19	1	1	0	F	12
Great Lakes	15-19	1	1	0	M	16
Great Lakes	20-24				F	46
Great Lakes	20-24				M	40
Great Lakes	20-24	0			F	340
Great Lakes	20-24	0			M	409
Great Lakes	20-24	1	0	1	F	32
Great Lakes	20-24	1	0	1	M	26
Great Lakes	20-24	1	1	0	F	109
Great Lakes	20-24	1	1	0	M	41
Great Lakes	20-24	1	1	1	F	3
Great Lakes	25-34				F	74
Great Lakes	25-34				M	87
Great Lakes	25-34	0			F	410
Great Lakes	25-34	0			M	562
Great Lakes	25-34	1	0	1	F	69
Great Lakes	25-34	1	0	1	M	35
Great Lakes	25-34	1	1	0	F	556
Great Lakes	25-34	1	1	0	M	339
Great Lakes	25-34	1	1	1	F	22
Great Lakes	25-34	1	1	1	M	8
Great Lakes	35-44				F	104
Great Lakes	35-44				M	102
Great Lakes	35-44	0			F	428
Great Lakes	35-44	0			M	515
Great Lakes	35-44	1	0	1	F	58
Great Lakes	35-44	1	0	1	M	41
Great Lakes	35-44	1	1	0	F	845
Great Lakes	35-44	1	1	0	M	657
Great Lakes	35-44	1	1	1	F	35
Great Lakes	35-44	1	1	1	M	17
Great Lakes	45-54				F	130
Great Lakes	45-54				M	181
Great Lakes	45-54	0			F	1208
Great Lakes	45-54	0			M	1161
Great Lakes	45-54	1	0	1	F	175
Great Lakes	45-54	1	0	1	M	88
Great Lakes	45-54	1	1	0	F	424
Great Lakes	45-54	1	1	0	M	451
Great Lakes	45-54	1	1	1	F	17
Great Lakes	45-54	1	1	1	M	9
Great Lakes	55-64				F	179
Great Lakes	55-64				M	194
Great Lakes	55-64	0			F	1961
Great Lakes	55-64	0			M	1960
Great Lakes	55-64	1	0	1	F	416
Great Lakes	55-64	1	0	1	M	185
Great Lakes	55-64	1	1	0	F	33
Great Lakes	55-64	1	1	0	M	91
Great Lakes	55-64	1	1	1	F	3
Great Lakes	55-64	1	1	1	M	4
Great Lakes	65-74				F	255
Great Lakes	65-74				M	263
Great Lakes	65-74	0			F	2278
Great Lakes	65-74	0			M	2323
Great Lakes	65-74	1	0	1	F	282
Great Lakes	65-74	1	0	1	M	193
Great Lakes	65-74	1	1	0	F	5
Great Lakes	65-74	1	1	0	M	14
Great Lakes	65-74	1	1	1	F	3
Great Lakes	75-84				F	299
Great Lakes	75-84				M	236
Great Lakes	75-84	0			F	1396
Great Lakes	75-84	0			M	1331
Great Lakes	75-84	1	0	1	F	36
Great Lakes	75-84	1	0	1	M	31
Great Lakes	75-84	1	1	0	F	4
Great Lakes	75-84	1	1	0	M	4
Great Lakes	85+				F	202
Great Lakes	85+				M	132
Great Lakes	85+	0			F	668
Great Lakes	85+	0			M	449
Great Lakes	85+	1	0	1	F	5
Kempsey - Nambucca	15-19				F	202
Kempsey - Nambucca	15-19				M	252
Kempsey - Nambucca	15-19	0			F	961
Kempsey - Nambucca	15-19	0			M	1050
Kempsey - Nambucca	15-19	1	0	1	F	103
Kempsey - Nambucca	15-19	1	0	1	M	63
Kempsey - Nambucca	15-19	1	1	0	F	28
Kempsey - Nambucca	15-19	1	1	0	M	8
Kempsey - Nambucca	20-24				F	93
Kempsey - Nambucca	20-24				M	176
Kempsey - Nambucca	20-24	0			F	579
Kempsey - Nambucca	20-24	0			M	808
Kempsey - Nambucca	20-24	1	0	1	F	73
Kempsey - Nambucca	20-24	1	0	1	M	40
Kempsey - Nambucca	20-24	1	1	0	F	220
Kempsey - Nambucca	20-24	1	1	0	M	94
Kempsey - Nambucca	20-24	1	1	1	F	13
Kempsey - Nambucca	25-34				F	208
Kempsey - Nambucca	25-34				M	369
Kempsey - Nambucca	25-34	0			F	655
Kempsey - Nambucca	25-34	0			M	966
Kempsey - Nambucca	25-34	1	0	1	F	107
Kempsey - Nambucca	25-34	1	0	1	M	66
Kempsey - Nambucca	25-34	1	1	0	F	1038
Kempsey - Nambucca	25-34	1	1	0	M	626
Kempsey - Nambucca	25-34	1	1	1	F	69
Kempsey - Nambucca	25-34	1	1	1	M	20
Kempsey - Nambucca	35-44				F	202
Kempsey - Nambucca	35-44				M	307
Kempsey - Nambucca	35-44	0			F	701
Kempsey - Nambucca	35-44	0			M	860
Kempsey - Nambucca	35-44	1	0	1	F	94
Kempsey - Nambucca	35-44	1	0	1	M	57
Kempsey - Nambucca	35-44	1	1	0	F	1325
Kempsey - Nambucca	35-44	1	1	0	M	993
Kempsey - Nambucca	35-44	1	1	1	F	66
Kempsey - Nambucca	35-44	1	1	1	M	38
Kempsey - Nambucca	45-54				F	295
Kempsey - Nambucca	45-54				M	360
Kempsey - Nambucca	45-54	0			F	1927
Kempsey - Nambucca	45-54	0			M	1921
Kempsey - Nambucca	45-54	1	0	1	F	325
Kempsey - Nambucca	45-54	1	0	1	M	113
Kempsey - Nambucca	45-54	1	1	0	F	600
Kempsey - Nambucca	45-54	1	1	0	M	611
Kempsey - Nambucca	45-54	1	1	1	F	19
Kempsey - Nambucca	45-54	1	1	1	M	9
Kempsey - Nambucca	55-64				F	349
Kempsey - Nambucca	55-64				M	408
Kempsey - Nambucca	55-64	0			F	3010
Kempsey - Nambucca	55-64	0			M	3097
Kempsey - Nambucca	55-64	1	0	1	F	659
Kempsey - Nambucca	55-64	1	0	1	M	293
Kempsey - Nambucca	55-64	1	1	0	F	64
Kempsey - Nambucca	55-64	1	1	0	M	160
Kempsey - Nambucca	55-64	1	1	1	F	9
Kempsey - Nambucca	55-64	1	1	1	M	3
Kempsey - Nambucca	65-74				F	393
Kempsey - Nambucca	65-74				M	409
Kempsey - Nambucca	65-74	0			F	2665
Kempsey - Nambucca	65-74	0			M	2928
Kempsey - Nambucca	65-74	1	0	1	F	377
Kempsey - Nambucca	65-74	1	0	1	M	247
Kempsey - Nambucca	65-74	1	1	0	F	16
Kempsey - Nambucca	65-74	1	1	0	M	33
Kempsey - Nambucca	65-74	1	1	1	F	3
Kempsey - Nambucca	75-84				F	340
Kempsey - Nambucca	75-84				M	319
Kempsey - Nambucca	75-84	0			F	1420
Kempsey - Nambucca	75-84	0			M	1406
Kempsey - Nambucca	75-84	1	0	1	F	48
Kempsey - Nambucca	75-84	1	0	1	M	44
Kempsey - Nambucca	75-84	1	1	0	F	8
Kempsey - Nambucca	75-84	1	1	0	M	3
Kempsey - Nambucca	85+				F	252
Kempsey - Nambucca	85+				M	156
Kempsey - Nambucca	85+	0			F	711
Kempsey - Nambucca	85+	0			M	443
Kempsey - Nambucca	85+	1	0	1	F	3
Kempsey - Nambucca	85+	1	0	1	M	3
Kempsey - Nambucca	85+	1	1	0	M	7
Lord Howe Island	15-19	0			F	3
Lord Howe Island	15-19	0			M	4
Lord Howe Island	20-24	0			F	10
Lord Howe Island	20-24	0			M	4
Lord Howe Island	25-34				F	3
Lord Howe Island	25-34				M	3
Lord Howe Island	25-34	0			F	8
Lord Howe Island	25-34	0			M	19
Lord Howe Island	25-34	1	0	1	F	3
Lord Howe Island	25-34	1	1	0	F	4
Lord Howe Island	25-34	1	1	0	M	3
Lord Howe Island	25-34	1	1	1	F	3
Lord Howe Island	35-44				F	3
Lord Howe Island	35-44				M	4
Lord Howe Island	35-44	0			F	7
Lord Howe Island	35-44	0			M	13
Lord Howe Island	35-44	1	1	0	F	18
Lord Howe Island	35-44	1	1	0	M	14
Lord Howe Island	35-44	1	1	1	M	3
Lord Howe Island	45-54				M	4
Lord Howe Island	45-54	0			F	11
Lord Howe Island	45-54	0			M	20
Lord Howe Island	45-54	1	0	1	F	4
Lord Howe Island	45-54	1	1	0	F	4
Lord Howe Island	45-54	1	1	0	M	9
Lord Howe Island	55-64				M	6
Lord Howe Island	55-64	0			F	23
Lord Howe Island	55-64	0			M	26
Lord Howe Island	65-74	0			F	19
Lord Howe Island	65-74	0			M	7
Lord Howe Island	65-74	1	0	1	F	3
Lord Howe Island	75-84	0			F	8
Lord Howe Island	75-84	0			M	13
Lord Howe Island	85+	0			F	4
Lord Howe Island	85+	0			M	3
Port Macquarie	15-19				F	191
Port Macquarie	15-19				M	239
Port Macquarie	15-19	0			F	1769
Port Macquarie	15-19	0			M	1917
Port Macquarie	15-19	1	0	1	F	188
Port Macquarie	15-19	1	0	1	M	86
Port Macquarie	15-19	1	1	0	F	30
Port Macquarie	15-19	1	1	0	M	15
Port Macquarie	15-19	1	1	1	F	3
Port Macquarie	20-24				F	108
Port Macquarie	20-24				M	130
Port Macquarie	20-24	0			F	1087
Port Macquarie	20-24	0			M	1255
Port Macquarie	20-24	1	0	1	F	115
Port Macquarie	20-24	1	0	1	M	65
Port Macquarie	20-24	1	1	0	F	225
Port Macquarie	20-24	1	1	0	M	98
Port Macquarie	20-24	1	1	1	F	9
Port Macquarie	25-34				F	225
Port Macquarie	25-34				M	255
Port Macquarie	25-34	0			F	1259
Port Macquarie	25-34	0			M	1702
Port Macquarie	25-34	1	0	1	F	178
Port Macquarie	25-34	1	0	1	M	96
Port Macquarie	25-34	1	1	0	F	1708
Port Macquarie	25-34	1	1	0	M	1064
Port Macquarie	25-34	1	1	1	F	115
Port Macquarie	25-34	1	1	1	M	37
Port Macquarie	35-44				F	233
Port Macquarie	35-44				M	234
Port Macquarie	35-44	0			F	1059
Port Macquarie	35-44	0			M	1402
Port Macquarie	35-44	1	0	1	F	139
Port Macquarie	35-44	1	0	1	M	103
Port Macquarie	35-44	1	1	0	F	2670
Port Macquarie	35-44	1	1	0	M	2069
Port Macquarie	35-44	1	1	1	F	134
Port Macquarie	35-44	1	1	1	M	62
Port Macquarie	45-54				F	326
Port Macquarie	45-54				M	349
Port Macquarie	45-54	0			F	3213
Port Macquarie	45-54	0			M	2880
Port Macquarie	45-54	1	0	1	F	476
Port Macquarie	45-54	1	0	1	M	193
Port Macquarie	45-54	1	1	0	F	1310
Port Macquarie	45-54	1	1	0	M	1326
Port Macquarie	45-54	1	1	1	F	53
Port Macquarie	45-54	1	1	1	M	38
Port Macquarie	55-64				F	368
Port Macquarie	55-64				M	390
Port Macquarie	55-64	0			F	4400
Port Macquarie	55-64	0			M	4214
Port Macquarie	55-64	1	0	1	F	1056
Port Macquarie	55-64	1	0	1	M	455
Port Macquarie	55-64	1	1	0	F	125
Port Macquarie	55-64	1	1	0	M	241
Port Macquarie	55-64	1	1	1	F	9
Port Macquarie	55-64	1	1	1	M	9
Port Macquarie	65-74				F	626
Port Macquarie	65-74				M	544
Port Macquarie	65-74	0			F	4689
Port Macquarie	65-74	0			M	4620
Port Macquarie	65-74	1	0	1	F	747
Port Macquarie	65-74	1	0	1	M	465
Port Macquarie	65-74	1	1	0	F	33
Port Macquarie	65-74	1	1	0	M	48
Port Macquarie	65-74	1	1	1	F	5
Port Macquarie	65-74	1	1	1	M	4
Port Macquarie	75-84				F	571
Port Macquarie	75-84				M	466
Port Macquarie	75-84	0			F	3071
Port Macquarie	75-84	0			M	2681
Port Macquarie	75-84	1	0	1	F	92
Port Macquarie	75-84	1	0	1	M	91
Port Macquarie	75-84	1	1	0	F	16
Port Macquarie	75-84	1	1	0	M	12
Port Macquarie	85+				F	315
Port Macquarie	85+				M	190
Port Macquarie	85+	0			F	1506
Port Macquarie	85+	0			M	945
Port Macquarie	85+	1	0	1	F	5
Port Macquarie	85+	1	0	1	M	5
Port Macquarie	85+	1	1	0	F	3
Taree - Gloucester	15-19				F	196
Taree - Gloucester	15-19				M	191
Taree - Gloucester	15-19	0			F	1148
Taree - Gloucester	15-19	0			M	1272
Taree - Gloucester	15-19	1	0	1	F	120
Taree - Gloucester	15-19	1	0	1	M	70
Taree - Gloucester	15-19	1	1	0	F	30
Taree - Gloucester	15-19	1	1	0	M	7
Taree - Gloucester	15-19	1	1	1	F	3
Taree - Gloucester	20-24				F	86
Taree - Gloucester	20-24				M	107
Taree - Gloucester	20-24	0			F	741
Taree - Gloucester	20-24	0			M	878
Taree - Gloucester	20-24	1	0	1	F	86
Taree - Gloucester	20-24	1	0	1	M	51
Taree - Gloucester	20-24	1	1	0	F	210
Taree - Gloucester	20-24	1	1	0	M	101
Taree - Gloucester	20-24	1	1	1	F	7
Taree - Gloucester	25-34				F	144
Taree - Gloucester	25-34				M	150
Taree - Gloucester	25-34	0			F	736
Taree - Gloucester	25-34	0			M	1041
Taree - Gloucester	25-34	1	0	1	F	118
Taree - Gloucester	25-34	1	0	1	M	86
Taree - Gloucester	25-34	1	1	0	F	1199
Taree - Gloucester	25-34	1	1	0	M	730
Taree - Gloucester	25-34	1	1	1	F	58
Taree - Gloucester	25-34	1	1	1	M	25
Taree - Gloucester	35-44				F	168
Taree - Gloucester	35-44				M	179
Taree - Gloucester	35-44	0			F	771
Taree - Gloucester	35-44	0			M	956
Taree - Gloucester	35-44	1	0	1	F	103
Taree - Gloucester	35-44	1	0	1	M	53
Taree - Gloucester	35-44	1	1	0	F	1578
Taree - Gloucester	35-44	1	1	0	M	1170
Taree - Gloucester	35-44	1	1	1	F	77
Taree - Gloucester	35-44	1	1	1	M	45
Taree - Gloucester	45-54				F	276
Taree - Gloucester	45-54				M	264
Taree - Gloucester	45-54	0			F	2268
Taree - Gloucester	45-54	0			M	2142
Taree - Gloucester	45-54	1	0	1	F	377
Taree - Gloucester	45-54	1	0	1	M	138
Taree - Gloucester	45-54	1	1	0	F	712
Taree - Gloucester	45-54	1	1	0	M	747
Taree - Gloucester	45-54	1	1	1	F	39
Taree - Gloucester	45-54	1	1	1	M	29
Taree - Gloucester	55-64				F	330
Taree - Gloucester	55-64				M	360
Taree - Gloucester	55-64	0			F	3295
Taree - Gloucester	55-64	0			M	3280
Taree - Gloucester	55-64	1	0	1	F	783
Taree - Gloucester	55-64	1	0	1	M	411
Taree - Gloucester	55-64	1	1	0	F	72
Taree - Gloucester	55-64	1	1	0	M	153
Taree - Gloucester	55-64	1	1	1	F	7
Taree - Gloucester	55-64	1	1	1	M	9
Taree - Gloucester	65-74				F	392
Taree - Gloucester	65-74				M	427
Taree - Gloucester	65-74	0			F	3361
Taree - Gloucester	65-74	0			M	3429
Taree - Gloucester	65-74	1	0	1	F	444
Taree - Gloucester	65-74	1	0	1	M	327
Taree - Gloucester	65-74	1	1	0	F	16
Taree - Gloucester	65-74	1	1	0	M	34
Taree - Gloucester	65-74	1	1	1	M	3
Taree - Gloucester	75-84				F	362
Taree - Gloucester	75-84				M	259
Taree - Gloucester	75-84	0			F	1794
Taree - Gloucester	75-84	0			M	1751
Taree - Gloucester	75-84	1	0	1	F	76
Taree - Gloucester	75-84	1	0	1	M	65
Taree - Gloucester	75-84	1	1	0	M	6
Taree - Gloucester	75-84	1	1	1	F	3
Taree - Gloucester	85+				F	262
Taree - Gloucester	85+				M	153
Taree - Gloucester	85+	0			F	772
Taree - Gloucester	85+	0			M	527
Taree - Gloucester	85+	1	0	1	F	8
Taree - Gloucester	85+	1	0	1	M	6
Taree - Gloucester	85+	1	1	0	M	3
Albury	15-19				F	166
Albury	15-19				M	199
Albury	15-19	0			F	1586
Albury	15-19	0			M	1646
Albury	15-19	1	0	1	F	179
Albury	15-19	1	0	1	M	96
Albury	15-19	1	1	0	F	27
Albury	15-19	1	1	0	M	21
Albury	15-19	1	1	1	F	3
Albury	20-24				F	167
Albury	20-24				M	188
Albury	20-24	0			F	1410
Albury	20-24	0			M	1541
Albury	20-24	1	0	1	F	169
Albury	20-24	1	0	1	M	82
Albury	20-24	1	1	0	F	218
Albury	20-24	1	1	0	M	110
Albury	20-24	1	1	1	F	13
Albury	25-34				F	280
Albury	25-34				M	303
Albury	25-34	0			F	1520
Albury	25-34	0			M	2027
Albury	25-34	1	0	1	F	233
Albury	25-34	1	0	1	M	108
Albury	25-34	1	1	0	F	1628
Albury	25-34	1	1	0	M	1131
Albury	25-34	1	1	1	F	109
Albury	25-34	1	1	1	M	46
Albury	35-44				F	267
Albury	35-44				M	267
Albury	35-44	0			F	1002
Albury	35-44	0			M	1279
Albury	35-44	1	0	1	F	154
Albury	35-44	1	0	1	M	77
Albury	35-44	1	1	0	F	2241
Albury	35-44	1	1	0	M	1811
Albury	35-44	1	1	1	F	128
Albury	35-44	1	1	1	M	44
Albury	45-54				F	258
Albury	45-54				M	293
Albury	45-54	0			F	2355
Albury	45-54	0			M	2294
Albury	45-54	1	0	1	F	383
Albury	45-54	1	0	1	M	143
Albury	45-54	1	1	0	F	1014
Albury	45-54	1	1	0	M	1086
Albury	45-54	1	1	1	F	46
Albury	45-54	1	1	1	M	27
Albury	55-64				F	307
Albury	55-64				M	322
Albury	55-64	0			F	2857
Albury	55-64	0			M	2927
Albury	55-64	1	0	1	F	839
Albury	55-64	1	0	1	M	358
Albury	55-64	1	1	0	F	90
Albury	55-64	1	1	0	M	206
Albury	55-64	1	1	1	F	8
Albury	55-64	1	1	1	M	9
Albury	65-74				F	328
Albury	65-74				M	309
Albury	65-74	0			F	2231
Albury	65-74	0			M	2323
Albury	65-74	1	0	1	F	567
Albury	65-74	1	0	1	M	324
Albury	65-74	1	1	0	F	25
Albury	65-74	1	1	0	M	23
Albury	65-74	1	1	1	F	4
Albury	75-84				F	355
Albury	75-84				M	237
Albury	75-84	0			F	1502
Albury	75-84	0			M	1242
Albury	75-84	1	0	1	F	68
Albury	75-84	1	0	1	M	54
Albury	75-84	1	1	0	F	3
Albury	75-84	1	1	0	M	4
Albury	85+				F	194
Albury	85+				M	134
Albury	85+	0			F	791
Albury	85+	0			M	455
Albury	85+	1	0	1	F	12
Albury	85+	1	0	1	M	3
Lower Murray	15-19				F	51
Lower Murray	15-19				M	81
Lower Murray	15-19	0			F	241
Lower Murray	15-19	0			M	299
Lower Murray	15-19	1	0	1	F	42
Lower Murray	15-19	1	0	1	M	13
Lower Murray	15-19	1	1	0	F	8
Lower Murray	15-19	1	1	0	M	3
Lower Murray	20-24				F	42
Lower Murray	20-24				M	36
Lower Murray	20-24	0			F	185
Lower Murray	20-24	0			M	252
Lower Murray	20-24	1	0	1	F	32
Lower Murray	20-24	1	0	1	M	18
Lower Murray	20-24	1	1	0	F	43
Lower Murray	20-24	1	1	0	M	17
Lower Murray	20-24	1	1	1	F	3
Lower Murray	20-24	1	1	1	M	3
Lower Murray	25-34				F	79
Lower Murray	25-34				M	102
Lower Murray	25-34	0			F	201
Lower Murray	25-34	0			M	303
Lower Murray	25-34	1	0	1	F	21
Lower Murray	25-34	1	0	1	M	14
Lower Murray	25-34	1	1	0	F	327
Lower Murray	25-34	1	1	0	M	200
Lower Murray	25-34	1	1	1	F	13
Lower Murray	25-34	1	1	1	M	4
Lower Murray	35-44				F	71
Lower Murray	35-44				M	69
Lower Murray	35-44	0			F	165
Lower Murray	35-44	0			M	256
Lower Murray	35-44	1	0	1	F	34
Lower Murray	35-44	1	0	1	M	16
Lower Murray	35-44	1	1	0	F	389
Lower Murray	35-44	1	1	0	M	315
Lower Murray	35-44	1	1	1	F	16
Lower Murray	35-44	1	1	1	M	4
Lower Murray	45-54				F	94
Lower Murray	45-54				M	116
Lower Murray	45-54	0			F	493
Lower Murray	45-54	0			M	550
Lower Murray	45-54	1	0	1	F	108
Lower Murray	45-54	1	0	1	M	46
Lower Murray	45-54	1	1	0	F	151
Lower Murray	45-54	1	1	0	M	213
Lower Murray	45-54	1	1	1	F	6
Lower Murray	45-54	1	1	1	M	5
Lower Murray	55-64				F	99
Lower Murray	55-64				M	140
Lower Murray	55-64	0			F	634
Lower Murray	55-64	0			M	763
Lower Murray	55-64	1	0	1	F	176
Lower Murray	55-64	1	0	1	M	71
Lower Murray	55-64	1	1	0	F	13
Lower Murray	55-64	1	1	0	M	34
Lower Murray	65-74				F	113
Lower Murray	65-74				M	115
Lower Murray	65-74	0			F	492
Lower Murray	65-74	0			M	601
Lower Murray	65-74	1	0	1	F	87
Lower Murray	65-74	1	0	1	M	57
Lower Murray	65-74	1	1	0	F	5
Lower Murray	65-74	1	1	0	M	3
Lower Murray	75-84				F	81
Lower Murray	75-84				M	90
Lower Murray	75-84	0			F	291
Lower Murray	75-84	0			M	306
Lower Murray	75-84	1	0	1	F	20
Lower Murray	75-84	1	0	1	M	13
Lower Murray	75-84	1	1	0	F	4
Lower Murray	85+				F	27
Lower Murray	85+				M	18
Lower Murray	85+	0			F	123
Lower Murray	85+	0			M	71
Upper Murray exc. Albury	15-19				F	157
Upper Murray exc. Albury	15-19				M	191
Upper Murray exc. Albury	15-19	0			F	830
Upper Murray exc. Albury	15-19	0			M	917
Upper Murray exc. Albury	15-19	1	0	1	F	93
Upper Murray exc. Albury	15-19	1	0	1	M	40
Upper Murray exc. Albury	15-19	1	1	0	F	11
Upper Murray exc. Albury	15-19	1	1	0	M	15
Upper Murray exc. Albury	20-24				F	84
Upper Murray exc. Albury	20-24				M	103
Upper Murray exc. Albury	20-24	0			F	561
Upper Murray exc. Albury	20-24	0			M	757
Upper Murray exc. Albury	20-24	1	0	1	F	59
Upper Murray exc. Albury	20-24	1	0	1	M	41
Upper Murray exc. Albury	20-24	1	1	0	F	131
Upper Murray exc. Albury	20-24	1	1	0	M	41
Upper Murray exc. Albury	20-24	1	1	1	F	6
Upper Murray exc. Albury	25-34				F	168
Upper Murray exc. Albury	25-34				M	152
Upper Murray exc. Albury	25-34	0			F	671
Upper Murray exc. Albury	25-34	0			M	959
Upper Murray exc. Albury	25-34	1	0	1	F	105
Upper Murray exc. Albury	25-34	1	0	1	M	57
Upper Murray exc. Albury	25-34	1	1	0	F	951
Upper Murray exc. Albury	25-34	1	1	0	M	654
Upper Murray exc. Albury	25-34	1	1	1	F	59
Upper Murray exc. Albury	25-34	1	1	1	M	12
Upper Murray exc. Albury	35-44				F	179
Upper Murray exc. Albury	35-44				M	207
Upper Murray exc. Albury	35-44	0			F	553
Upper Murray exc. Albury	35-44	0			M	673
Upper Murray exc. Albury	35-44	1	0	1	F	75
Upper Murray exc. Albury	35-44	1	0	1	M	57
Upper Murray exc. Albury	35-44	1	1	0	F	1300
Upper Murray exc. Albury	35-44	1	1	0	M	1101
Upper Murray exc. Albury	35-44	1	1	1	F	64
Upper Murray exc. Albury	35-44	1	1	1	M	27
Upper Murray exc. Albury	45-54				F	236
Upper Murray exc. Albury	45-54				M	234
Upper Murray exc. Albury	45-54	0			F	1572
Upper Murray exc. Albury	45-54	0			M	1523
Upper Murray exc. Albury	45-54	1	0	1	F	247
Upper Murray exc. Albury	45-54	1	0	1	M	111
Upper Murray exc. Albury	45-54	1	1	0	F	572
Upper Murray exc. Albury	45-54	1	1	0	M	606
Upper Murray exc. Albury	45-54	1	1	1	F	32
Upper Murray exc. Albury	45-54	1	1	1	M	21
Upper Murray exc. Albury	55-64				F	339
Upper Murray exc. Albury	55-64				M	320
Upper Murray exc. Albury	55-64	0			F	2184
Upper Murray exc. Albury	55-64	0			M	2565
Upper Murray exc. Albury	55-64	1	0	1	F	638
Upper Murray exc. Albury	55-64	1	0	1	M	272
Upper Murray exc. Albury	55-64	1	1	0	F	59
Upper Murray exc. Albury	55-64	1	1	0	M	109
Upper Murray exc. Albury	55-64	1	1	1	F	6
Upper Murray exc. Albury	55-64	1	1	1	M	5
Upper Murray exc. Albury	65-74				F	353
Upper Murray exc. Albury	65-74				M	403
Upper Murray exc. Albury	65-74	0			F	2220
Upper Murray exc. Albury	65-74	0			M	2497
Upper Murray exc. Albury	65-74	1	0	1	F	372
Upper Murray exc. Albury	65-74	1	0	1	M	223
Upper Murray exc. Albury	65-74	1	1	0	F	19
Upper Murray exc. Albury	65-74	1	1	0	M	31
Upper Murray exc. Albury	65-74	1	1	1	M	4
Upper Murray exc. Albury	75-84				F	363
Upper Murray exc. Albury	75-84				M	309
Upper Murray exc. Albury	75-84	0			F	1379
Upper Murray exc. Albury	75-84	0			M	1340
Upper Murray exc. Albury	75-84	1	0	1	F	66
Upper Murray exc. Albury	75-84	1	0	1	M	58
Upper Murray exc. Albury	75-84	1	1	0	F	6
Upper Murray exc. Albury	75-84	1	1	0	M	9
Upper Murray exc. Albury	85+				F	176
Upper Murray exc. Albury	85+				M	138
Upper Murray exc. Albury	85+	0			F	613
Upper Murray exc. Albury	85+	0			M	440
Upper Murray exc. Albury	85+	1	0	1	F	6
Upper Murray exc. Albury	85+	1	1	0	F	4
Upper Murray exc. Albury	85+	1	1	0	M	3
Armidale	15-19				F	161
Armidale	15-19				M	175
Armidale	15-19	0			F	1218
Armidale	15-19	0			M	1214
