SA3_NAME16	Age	UsualResidence	persons
Innisfail - Cassowary Coast	85+	Visitor from QLD	38
Innisfail - Cassowary Coast	85+	Visitor from SA	3
Innisfail - Cassowary Coast	85+	Visitor from VIC	15
Innisfail - Cassowary Coast	85+	Visitor from WA	4
Port Douglas - Daintree	0-14	Home	1854
Port Douglas - Daintree	0-14	Visitor from ACT	16
Port Douglas - Daintree	0-14	Visitor from NSW	100
Port Douglas - Daintree	0-14	Visitor from NT	9
Port Douglas - Daintree	0-14	Visitor from QLD	63
Port Douglas - Daintree	0-14	Visitor from SA	44
Port Douglas - Daintree	0-14	Visitor from TAS	9
Port Douglas - Daintree	0-14	Visitor from VIC	245
Port Douglas - Daintree	0-14	Visitor from WA	3
Port Douglas - Daintree	0-14	Visitor same SA2	3
Port Douglas - Daintree	15-24	Home	969
Port Douglas - Daintree	15-24	Visitor from NSW	44
Port Douglas - Daintree	15-24	Visitor from QLD	78
Port Douglas - Daintree	15-24	Visitor from SA	20
Port Douglas - Daintree	15-24	Visitor from VIC	66
Port Douglas - Daintree	15-24	Visitor from WA	21
Port Douglas - Daintree	15-24	Visitor same SA2	3
Port Douglas - Daintree	25-34	Home	1413
Port Douglas - Daintree	25-34	Visitor from ACT	10
Port Douglas - Daintree	25-34	Visitor from NSW	118
Port Douglas - Daintree	25-34	Visitor from NT	5
Port Douglas - Daintree	25-34	Visitor from QLD	183
Port Douglas - Daintree	25-34	Visitor from SA	56
Port Douglas - Daintree	25-34	Visitor from TAS	27
Port Douglas - Daintree	25-34	Visitor from VIC	267
Port Douglas - Daintree	25-34	Visitor from WA	40
Port Douglas - Daintree	35-44	Home	1490
Port Douglas - Daintree	35-44	Visitor from ACT	10
Port Douglas - Daintree	35-44	Visitor from NSW	183
Port Douglas - Daintree	35-44	Visitor from NT	9
Port Douglas - Daintree	35-44	Visitor from QLD	116
Port Douglas - Daintree	35-44	Visitor from SA	51
Port Douglas - Daintree	35-44	Visitor from TAS	16
Port Douglas - Daintree	35-44	Visitor from VIC	311
Port Douglas - Daintree	35-44	Visitor from WA	25
Port Douglas - Daintree	45-54	Home	1689
Port Douglas - Daintree	45-54	Visitor from ACT	9
Port Douglas - Daintree	45-54	Visitor from NSW	150
Port Douglas - Daintree	45-54	Visitor from QLD	144
Port Douglas - Daintree	45-54	Visitor from SA	91
Port Douglas - Daintree	45-54	Visitor from TAS	25
Port Douglas - Daintree	45-54	Visitor from VIC	256
Port Douglas - Daintree	45-54	Visitor from WA	39
Port Douglas - Daintree	55-64	Home	1733
Port Douglas - Daintree	55-64	Visitor from ACT	27
Port Douglas - Daintree	55-64	Visitor from NSW	239
Port Douglas - Daintree	55-64	Visitor from NT	3
Port Douglas - Daintree	55-64	Visitor from QLD	181
Port Douglas - Daintree	55-64	Visitor from SA	127
Port Douglas - Daintree	55-64	Visitor from TAS	75
Port Douglas - Daintree	55-64	Visitor from VIC	622
Port Douglas - Daintree	55-64	Visitor from WA	59
Port Douglas - Daintree	55-64	Visitor same SA2	5
Port Douglas - Daintree	65-74	Home	1175
Port Douglas - Daintree	65-74	Visitor from ACT	31
Port Douglas - Daintree	65-74	Visitor from NSW	316
Port Douglas - Daintree	65-74	Visitor from NT	7
Port Douglas - Daintree	65-74	Visitor from QLD	174
Port Douglas - Daintree	65-74	Visitor from SA	94
Port Douglas - Daintree	65-74	Visitor from TAS	55
Port Douglas - Daintree	65-74	Visitor from VIC	862
Port Douglas - Daintree	65-74	Visitor from WA	35
Port Douglas - Daintree	75-84	Home	514
Port Douglas - Daintree	75-84	Visitor from ACT	9
Port Douglas - Daintree	75-84	Visitor from NSW	107
Port Douglas - Daintree	75-84	Visitor from QLD	64
Port Douglas - Daintree	75-84	Visitor from SA	46
Port Douglas - Daintree	75-84	Visitor from TAS	20
Port Douglas - Daintree	75-84	Visitor from VIC	353
Port Douglas - Daintree	75-84	Visitor from WA	4
Port Douglas - Daintree	85+	Home	148
Port Douglas - Daintree	85+	Visitor from ACT	7
Port Douglas - Daintree	85+	Visitor from NSW	8
Port Douglas - Daintree	85+	Visitor from QLD	15
Port Douglas - Daintree	85+	Visitor from VIC	35
Port Douglas - Daintree	85+	Visitor from WA	5
Tablelands (East) - Kuranda	0-14	Home	7321
Tablelands (East) - Kuranda	0-14	Visitor from ACT	7
Tablelands (East) - Kuranda	0-14	Visitor from NSW	13
Tablelands (East) - Kuranda	0-14	Visitor from NT	11
Tablelands (East) - Kuranda	0-14	Visitor from QLD	214
Tablelands (East) - Kuranda	0-14	Visitor from SA	3
Tablelands (East) - Kuranda	0-14	Visitor from VIC	16
Tablelands (East) - Kuranda	0-14	Visitor from WA	5
Tablelands (East) - Kuranda	0-14	Visitor same SA2	27
Tablelands (East) - Kuranda	15-24	Home	3775
Tablelands (East) - Kuranda	15-24	Visitor from NSW	16
Tablelands (East) - Kuranda	15-24	Visitor from NT	5
Tablelands (East) - Kuranda	15-24	Visitor from QLD	263
Tablelands (East) - Kuranda	15-24	Visitor from SA	3
Tablelands (East) - Kuranda	15-24	Visitor from TAS	3
Tablelands (East) - Kuranda	15-24	Visitor from VIC	15
Tablelands (East) - Kuranda	15-24	Visitor from WA	3
Tablelands (East) - Kuranda	15-24	Visitor same SA2	19
Tablelands (East) - Kuranda	25-34	Home	3443
Tablelands (East) - Kuranda	25-34	Visitor from ACT	3
Tablelands (East) - Kuranda	25-34	Visitor from NSW	17
Tablelands (East) - Kuranda	25-34	Visitor from NT	3
Tablelands (East) - Kuranda	25-34	Visitor from QLD	243
Tablelands (East) - Kuranda	25-34	Visitor from SA	3
Tablelands (East) - Kuranda	25-34	Visitor from TAS	7
Tablelands (East) - Kuranda	25-34	Visitor from VIC	18
Tablelands (East) - Kuranda	25-34	Visitor from WA	3
Tablelands (East) - Kuranda	25-34	Visitor same SA2	15
Tablelands (East) - Kuranda	35-44	Home	4095
Tablelands (East) - Kuranda	35-44	Visitor from NSW	13
Tablelands (East) - Kuranda	35-44	Visitor from NT	3
Tablelands (East) - Kuranda	35-44	Visitor from QLD	190
Tablelands (East) - Kuranda	35-44	Visitor from SA	8
Tablelands (East) - Kuranda	35-44	Visitor from TAS	3
Tablelands (East) - Kuranda	35-44	Visitor from VIC	21
Tablelands (East) - Kuranda	35-44	Visitor from WA	3
Tablelands (East) - Kuranda	35-44	Visitor same SA2	12
Tablelands (East) - Kuranda	45-54	Home	5190
Tablelands (East) - Kuranda	45-54	Visitor from ACT	6
Tablelands (East) - Kuranda	45-54	Visitor from NSW	44
Tablelands (East) - Kuranda	45-54	Visitor from NT	4
Tablelands (East) - Kuranda	45-54	Visitor from QLD	249
Tablelands (East) - Kuranda	45-54	Visitor from SA	10
Tablelands (East) - Kuranda	45-54	Visitor from TAS	3
Tablelands (East) - Kuranda	45-54	Visitor from VIC	26
Tablelands (East) - Kuranda	45-54	Visitor from WA	22
Tablelands (East) - Kuranda	45-54	Visitor same SA2	22
Tablelands (East) - Kuranda	55-64	Home	5692
Tablelands (East) - Kuranda	55-64	Visitor from ACT	10
Tablelands (East) - Kuranda	55-64	Visitor from NSW	97
Tablelands (East) - Kuranda	55-64	Visitor from NT	7
Tablelands (East) - Kuranda	55-64	Visitor from QLD	357
Tablelands (East) - Kuranda	55-64	Visitor from SA	43
Tablelands (East) - Kuranda	55-64	Visitor from TAS	24
Tablelands (East) - Kuranda	55-64	Visitor from VIC	101
Tablelands (East) - Kuranda	55-64	Visitor from WA	45
Tablelands (East) - Kuranda	55-64	Visitor same SA2	9
Tablelands (East) - Kuranda	65-74	Home	4971
Tablelands (East) - Kuranda	65-74	Visitor from ACT	10
Tablelands (East) - Kuranda	65-74	Visitor from NSW	170
Tablelands (East) - Kuranda	65-74	Visitor from QLD	401
Tablelands (East) - Kuranda	65-74	Visitor from SA	68
Tablelands (East) - Kuranda	65-74	Visitor from TAS	26
Tablelands (East) - Kuranda	65-74	Visitor from VIC	159
Tablelands (East) - Kuranda	65-74	Visitor from WA	47
Tablelands (East) - Kuranda	65-74	Visitor same SA2	18
Tablelands (East) - Kuranda	75-84	Home	2604
Tablelands (East) - Kuranda	75-84	Visitor from NSW	49
Tablelands (East) - Kuranda	75-84	Visitor from QLD	127
Tablelands (East) - Kuranda	75-84	Visitor from SA	11
Tablelands (East) - Kuranda	75-84	Visitor from TAS	8
Tablelands (East) - Kuranda	75-84	Visitor from VIC	42
Tablelands (East) - Kuranda	75-84	Visitor from WA	12
Tablelands (East) - Kuranda	75-84	Visitor same SA2	13
Tablelands (East) - Kuranda	85+	Home	889
Tablelands (East) - Kuranda	85+	Visitor from NSW	3
Tablelands (East) - Kuranda	85+	Visitor from QLD	38
Tablelands (East) - Kuranda	85+	Visitor from VIC	8
Tablelands (East) - Kuranda	85+	Visitor same SA2	3
Darling Downs (West) - Maranoa	0-14	Home	9088
Darling Downs (West) - Maranoa	0-14	Visitor from ACT	3
Darling Downs (West) - Maranoa	0-14	Visitor from NSW	36
Darling Downs (West) - Maranoa	0-14	Visitor from QLD	209
Darling Downs (West) - Maranoa	0-14	Visitor from VIC	17
Darling Downs (West) - Maranoa	0-14	Visitor same SA2	13
Darling Downs (West) - Maranoa	15-24	Home	4182
Darling Downs (West) - Maranoa	15-24	Visitor from NSW	30
Darling Downs (West) - Maranoa	15-24	Visitor from QLD	533
Darling Downs (West) - Maranoa	15-24	Visitor from SA	3
Darling Downs (West) - Maranoa	15-24	Visitor from VIC	9
Darling Downs (West) - Maranoa	15-24	Visitor from WA	4
Darling Downs (West) - Maranoa	15-24	Visitor same SA2	16
Darling Downs (West) - Maranoa	25-34	Home	5377
Darling Downs (West) - Maranoa	25-34	Visitor from NSW	91
Darling Downs (West) - Maranoa	25-34	Visitor from NT	3
Darling Downs (West) - Maranoa	25-34	Visitor from QLD	1112
Darling Downs (West) - Maranoa	25-34	Visitor from SA	21
Darling Downs (West) - Maranoa	25-34	Visitor from TAS	3
Darling Downs (West) - Maranoa	25-34	Visitor from VIC	29
Darling Downs (West) - Maranoa	25-34	Visitor from WA	16
Darling Downs (West) - Maranoa	25-34	Visitor same SA2	10
Darling Downs (West) - Maranoa	35-44	Home	5117
Darling Downs (West) - Maranoa	35-44	Visitor from NSW	84
Darling Downs (West) - Maranoa	35-44	Visitor from QLD	922
Darling Downs (West) - Maranoa	35-44	Visitor from SA	19
Darling Downs (West) - Maranoa	35-44	Visitor from TAS	3
Darling Downs (West) - Maranoa	35-44	Visitor from VIC	25
Darling Downs (West) - Maranoa	35-44	Visitor from WA	9
Darling Downs (West) - Maranoa	35-44	Visitor same SA2	8
Darling Downs (West) - Maranoa	45-54	Home	5543
Darling Downs (West) - Maranoa	45-54	Visitor from ACT	4
Darling Downs (West) - Maranoa	45-54	Visitor from NSW	104
Darling Downs (West) - Maranoa	45-54	Visitor from NT	3
Darling Downs (West) - Maranoa	45-54	Visitor from QLD	1024
Darling Downs (West) - Maranoa	45-54	Visitor from SA	32
Darling Downs (West) - Maranoa	45-54	Visitor from TAS	4
Darling Downs (West) - Maranoa	45-54	Visitor from VIC	51
Darling Downs (West) - Maranoa	45-54	Visitor from WA	18
Darling Downs (West) - Maranoa	45-54	Visitor same SA2	18
Darling Downs (West) - Maranoa	55-64	Home	5046
Darling Downs (West) - Maranoa	55-64	Visitor from ACT	9
Darling Downs (West) - Maranoa	55-64	Visitor from NSW	179
Darling Downs (West) - Maranoa	55-64	Visitor from NT	3
Darling Downs (West) - Maranoa	55-64	Visitor from QLD	769
Darling Downs (West) - Maranoa	55-64	Visitor from SA	26
Darling Downs (West) - Maranoa	55-64	Visitor from TAS	18
Darling Downs (West) - Maranoa	55-64	Visitor from VIC	102
Darling Downs (West) - Maranoa	55-64	Visitor from WA	16
Darling Downs (West) - Maranoa	55-64	Visitor same SA2	6
Darling Downs (West) - Maranoa	65-74	Home	3725
Darling Downs (West) - Maranoa	65-74	Visitor from ACT	7
Darling Downs (West) - Maranoa	65-74	Visitor from NSW	212
Darling Downs (West) - Maranoa	65-74	Visitor from QLD	333
Darling Downs (West) - Maranoa	65-74	Visitor from SA	72
Darling Downs (West) - Maranoa	65-74	Visitor from TAS	21
Darling Downs (West) - Maranoa	65-74	Visitor from VIC	235
Darling Downs (West) - Maranoa	65-74	Visitor from WA	26
Darling Downs (West) - Maranoa	65-74	Visitor same SA2	11
Darling Downs (West) - Maranoa	75-84	Home	2031
Darling Downs (West) - Maranoa	75-84	Visitor from ACT	6
Darling Downs (West) - Maranoa	75-84	Visitor from NSW	57
Darling Downs (West) - Maranoa	75-84	Visitor from QLD	104
Darling Downs (West) - Maranoa	75-84	Visitor from SA	16
Darling Downs (West) - Maranoa	75-84	Visitor from TAS	3
Darling Downs (West) - Maranoa	75-84	Visitor from VIC	81
Darling Downs (West) - Maranoa	75-84	Visitor from WA	11
Darling Downs (West) - Maranoa	75-84	Visitor same SA2	16
Darling Downs (West) - Maranoa	85+	Home	713
Darling Downs (West) - Maranoa	85+	Visitor from NSW	5
Darling Downs (West) - Maranoa	85+	Visitor from QLD	26
Darling Downs (West) - Maranoa	85+	Visitor from SA	3
Darling Downs (West) - Maranoa	85+	Visitor same SA2	4
Darling Downs - East	0-14	Home	8572
Darling Downs - East	0-14	Visitor from NSW	7
Darling Downs - East	0-14	Visitor from QLD	185
Darling Downs - East	0-14	Visitor from SA	3
Darling Downs - East	0-14	Visitor same SA2	30
Darling Downs - East	15-24	Home	4528
Darling Downs - East	15-24	Visitor from NSW	13
Darling Downs - East	15-24	Visitor from QLD	303
Darling Downs - East	15-24	Visitor from VIC	7
Darling Downs - East	15-24	Visitor same SA2	20
Darling Downs - East	25-34	Home	4101
Darling Downs - East	25-34	Visitor from NSW	27
Darling Downs - East	25-34	Visitor from QLD	245
Darling Downs - East	25-34	Visitor from SA	3
Darling Downs - East	25-34	Visitor from WA	3
Darling Downs - East	25-34	Visitor same SA2	18
Darling Downs - East	35-44	Home	4635
Darling Downs - East	35-44	Visitor from ACT	3
Darling Downs - East	35-44	Visitor from NSW	17
Darling Downs - East	35-44	Visitor from QLD	143
Darling Downs - East	35-44	Visitor same SA2	10
Darling Downs - East	45-54	Home	5325
Darling Downs - East	45-54	Visitor from NSW	16
Darling Downs - East	45-54	Visitor from QLD	183
Darling Downs - East	45-54	Visitor from VIC	17
Darling Downs - East	45-54	Visitor from WA	6
Darling Downs - East	45-54	Visitor same SA2	10
Darling Downs - East	55-64	Home	5088
Darling Downs - East	55-64	Visitor from NSW	37
Darling Downs - East	55-64	Visitor from NT	3
Darling Downs - East	55-64	Visitor from QLD	238
Darling Downs - East	55-64	Visitor from SA	3
Darling Downs - East	55-64	Visitor from TAS	11
Darling Downs - East	55-64	Visitor from VIC	35
Darling Downs - East	55-64	Visitor from WA	6
Darling Downs - East	55-64	Visitor same SA2	6
Darling Downs - East	65-74	Home	4137
Darling Downs - East	65-74	Visitor from NSW	46
Darling Downs - East	65-74	Visitor from NT	3
Darling Downs - East	65-74	Visitor from QLD	159
Darling Downs - East	65-74	Visitor from SA	27
Darling Downs - East	65-74	Visitor from TAS	6
Darling Downs - East	65-74	Visitor from VIC	38
Darling Downs - East	65-74	Visitor same SA2	8
Darling Downs - East	75-84	Home	2250
Darling Downs - East	75-84	Visitor from NSW	14
Darling Downs - East	75-84	Visitor from QLD	73
Darling Downs - East	75-84	Visitor from SA	3
Darling Downs - East	75-84	Visitor from VIC	7
Darling Downs - East	75-84	Visitor same SA2	4
Darling Downs - East	85+	Home	889
Darling Downs - East	85+	Visitor from NSW	3
Darling Downs - East	85+	Visitor from QLD	27
Darling Downs - East	85+	Visitor from VIC	7
Granite Belt	0-14	Home	7324
Granite Belt	0-14	Visitor from NSW	14
Granite Belt	0-14	Visitor from QLD	146
Granite Belt	0-14	Visitor from VIC	8
Granite Belt	0-14	Visitor from WA	6
Granite Belt	0-14	Visitor same SA2	11
Granite Belt	15-24	Home	4054
Granite Belt	15-24	Visitor from NSW	19
Granite Belt	15-24	Visitor from QLD	232
Granite Belt	15-24	Visitor from VIC	4
Granite Belt	15-24	Visitor same SA2	14
Granite Belt	25-34	Home	3346
Granite Belt	25-34	Visitor from NSW	20
Granite Belt	25-34	Visitor from QLD	195
Granite Belt	25-34	Visitor from VIC	9
Granite Belt	25-34	Visitor from WA	4
Granite Belt	25-34	Visitor same SA2	12
Granite Belt	35-44	Home	3988
Granite Belt	35-44	Visitor from NSW	18
Granite Belt	35-44	Visitor from QLD	191
Granite Belt	35-44	Visitor from VIC	4
Granite Belt	35-44	Visitor same SA2	10
Granite Belt	45-54	Home	4957
Granite Belt	45-54	Visitor from ACT	3
Granite Belt	45-54	Visitor from NSW	20
Granite Belt	45-54	Visitor from QLD	186
Granite Belt	45-54	Visitor from TAS	3
Granite Belt	45-54	Visitor from VIC	18
Granite Belt	45-54	Visitor same SA2	10
Granite Belt	55-64	Home	5524
Granite Belt	55-64	Visitor from NSW	39
Granite Belt	55-64	Visitor from NT	8
Granite Belt	55-64	Visitor from QLD	260
Granite Belt	55-64	Visitor from SA	8
Granite Belt	55-64	Visitor from VIC	17
Granite Belt	55-64	Visitor same SA2	8
Granite Belt	65-74	Home	5004
Granite Belt	65-74	Visitor from NSW	47
Granite Belt	65-74	Visitor from QLD	238
Granite Belt	65-74	Visitor from SA	18
Granite Belt	65-74	Visitor from TAS	5
Granite Belt	65-74	Visitor from VIC	29
Granite Belt	65-74	Visitor from WA	8
Granite Belt	65-74	Visitor same SA2	10
Granite Belt	75-84	Home	2604
Granite Belt	75-84	Visitor from NSW	15
Granite Belt	75-84	Visitor from QLD	68
Granite Belt	75-84	Visitor from SA	6
Granite Belt	75-84	Visitor from VIC	9
Granite Belt	75-84	Visitor same SA2	8
Granite Belt	85+	Home	941
Granite Belt	85+	Visitor from NSW	4
Granite Belt	85+	Visitor from QLD	33
Granite Belt	85+	Visitor same SA2	3
Central Highlands (Qld)	0-14	Home	7015
Central Highlands (Qld)	0-14	Visitor from NSW	17
Central Highlands (Qld)	0-14	Visitor from QLD	152
Central Highlands (Qld)	0-14	Visitor from SA	3
Central Highlands (Qld)	0-14	Visitor from TAS	4
Central Highlands (Qld)	0-14	Visitor from VIC	4
Central Highlands (Qld)	0-14	Visitor same SA2	9
Central Highlands (Qld)	15-24	Home	3172
Central Highlands (Qld)	15-24	Visitor from NSW	20
Central Highlands (Qld)	15-24	Visitor from QLD	418
Central Highlands (Qld)	15-24	Visitor from WA	3
Central Highlands (Qld)	15-24	Visitor same SA2	3
Central Highlands (Qld)	25-34	Home	4394
Central Highlands (Qld)	25-34	Visitor from NSW	43
Central Highlands (Qld)	25-34	Visitor from QLD	962
Central Highlands (Qld)	25-34	Visitor from SA	12
Central Highlands (Qld)	25-34	Visitor from VIC	8
Central Highlands (Qld)	25-34	Visitor from WA	5
Central Highlands (Qld)	25-34	Visitor same SA2	11
Central Highlands (Qld)	35-44	Home	3932
Central Highlands (Qld)	35-44	Visitor from NSW	32
Central Highlands (Qld)	35-44	Visitor from QLD	994
Central Highlands (Qld)	35-44	Visitor from SA	3
Central Highlands (Qld)	35-44	Visitor from VIC	21
Central Highlands (Qld)	35-44	Visitor same SA2	7
Central Highlands (Qld)	45-54	Home	3674
Central Highlands (Qld)	45-54	Visitor from ACT	3
Central Highlands (Qld)	45-54	Visitor from NSW	64
Central Highlands (Qld)	45-54	Visitor from QLD	1024
Central Highlands (Qld)	45-54	Visitor from SA	11
Central Highlands (Qld)	45-54	Visitor from TAS	10
Central Highlands (Qld)	45-54	Visitor from VIC	22
Central Highlands (Qld)	45-54	Visitor from WA	4
Central Highlands (Qld)	45-54	Visitor same SA2	5
Central Highlands (Qld)	55-64	Home	2700
Central Highlands (Qld)	55-64	Visitor from ACT	3
Central Highlands (Qld)	55-64	Visitor from NSW	153
Central Highlands (Qld)	55-64	Visitor from NT	5
Central Highlands (Qld)	55-64	Visitor from QLD	892
Central Highlands (Qld)	55-64	Visitor from SA	47
Central Highlands (Qld)	55-64	Visitor from TAS	31
Central Highlands (Qld)	55-64	Visitor from VIC	103
Central Highlands (Qld)	55-64	Visitor from WA	14
Central Highlands (Qld)	55-64	Visitor same SA2	3
Central Highlands (Qld)	65-74	Home	1360
Central Highlands (Qld)	65-74	Visitor from ACT	15
Central Highlands (Qld)	65-74	Visitor from NSW	212
Central Highlands (Qld)	65-74	Visitor from QLD	363
Central Highlands (Qld)	65-74	Visitor from SA	78
Central Highlands (Qld)	65-74	Visitor from TAS	36
Central Highlands (Qld)	65-74	Visitor from VIC	215
Central Highlands (Qld)	65-74	Visitor from WA	19
Central Highlands (Qld)	65-74	Visitor same SA2	3
Central Highlands (Qld)	75-84	Home	524
Central Highlands (Qld)	75-84	Visitor from NSW	57
Central Highlands (Qld)	75-84	Visitor from QLD	89
Central Highlands (Qld)	75-84	Visitor from SA	19
Central Highlands (Qld)	75-84	Visitor from TAS	3
Central Highlands (Qld)	75-84	Visitor from VIC	66
Central Highlands (Qld)	75-84	Visitor same SA2	5
Central Highlands (Qld)	85+	Home	123
Central Highlands (Qld)	85+	Visitor from NSW	3
Central Highlands (Qld)	85+	Visitor from QLD	9
Central Highlands (Qld)	85+	Visitor from VIC	3
Rockhampton	0-14	Home	22819
Rockhampton	0-14	Visitor from NSW	16
Rockhampton	0-14	Visitor from NT	3
Rockhampton	0-14	Visitor from QLD	546
Rockhampton	0-14	Visitor from SA	3
Rockhampton	0-14	Visitor from TAS	3
Rockhampton	0-14	Visitor from VIC	31
Rockhampton	0-14	Visitor from WA	9
Rockhampton	0-14	Visitor same SA2	24
Rockhampton	15-24	Home	13996
Rockhampton	15-24	Visitor from NSW	12
Rockhampton	15-24	Visitor from NT	5
Rockhampton	15-24	Visitor from QLD	942
Rockhampton	15-24	Visitor from SA	3
Rockhampton	15-24	Visitor from TAS	6
Rockhampton	15-24	Visitor from VIC	15
Rockhampton	15-24	Visitor from WA	5
Rockhampton	15-24	Visitor same SA2	25
Rockhampton	25-34	Home	13386
Rockhampton	25-34	Visitor from NSW	38
Rockhampton	25-34	Visitor from QLD	819
Rockhampton	25-34	Visitor from SA	4
Rockhampton	25-34	Visitor from VIC	25
Rockhampton	25-34	Visitor from WA	12
Rockhampton	25-34	Visitor same SA2	28
Rockhampton	35-44	Home	12867
Rockhampton	35-44	Visitor from ACT	3
Rockhampton	35-44	Visitor from NSW	40
Rockhampton	35-44	Visitor from NT	7
Rockhampton	35-44	Visitor from QLD	581
Rockhampton	35-44	Visitor from SA	7
Rockhampton	35-44	Visitor from TAS	3
Rockhampton	35-44	Visitor from VIC	35
Rockhampton	35-44	Visitor from WA	16
Rockhampton	35-44	Visitor same SA2	22
Rockhampton	45-54	Home	14364
Rockhampton	45-54	Visitor from ACT	8
Rockhampton	45-54	Visitor from NSW	54
Rockhampton	45-54	Visitor from NT	3
Rockhampton	45-54	Visitor from QLD	756
Rockhampton	45-54	Visitor from SA	15
Rockhampton	45-54	Visitor from TAS	8
Rockhampton	45-54	Visitor from VIC	44
Rockhampton	45-54	Visitor from WA	16
Rockhampton	45-54	Visitor same SA2	12
Rockhampton	55-64	Home	13228
Rockhampton	55-64	Visitor from ACT	12
Rockhampton	55-64	Visitor from NSW	210
Rockhampton	55-64	Visitor from NT	4
Rockhampton	55-64	Visitor from QLD	833
Rockhampton	55-64	Visitor from SA	42
Rockhampton	55-64	Visitor from TAS	24
Rockhampton	55-64	Visitor from VIC	217
Rockhampton	55-64	Visitor from WA	35
Rockhampton	55-64	Visitor same SA2	27
Rockhampton	65-74	Home	9492
Rockhampton	65-74	Visitor from ACT	33
Rockhampton	65-74	Visitor from NSW	318
Rockhampton	65-74	Visitor from NT	3
Rockhampton	65-74	Visitor from QLD	616
Rockhampton	65-74	Visitor from SA	115
Rockhampton	65-74	Visitor from TAS	63
Rockhampton	65-74	Visitor from VIC	451
Rockhampton	65-74	Visitor from WA	43
Rockhampton	65-74	Visitor same SA2	15
Rockhampton	75-84	Home	5452
Rockhampton	75-84	Visitor from ACT	13
Rockhampton	75-84	Visitor from NSW	94
Rockhampton	75-84	Visitor from NT	4
Rockhampton	75-84	Visitor from QLD	276
Rockhampton	75-84	Visitor from SA	38
Rockhampton	75-84	Visitor from TAS	21
Rockhampton	75-84	Visitor from VIC	167
Rockhampton	75-84	Visitor from WA	3
Rockhampton	75-84	Visitor same SA2	12
Rockhampton	85+	Home	2186
Rockhampton	85+	Visitor from NSW	16
Rockhampton	85+	Visitor from QLD	101
Rockhampton	85+	Visitor from SA	3
Rockhampton	85+	Visitor from TAS	3
Rockhampton	85+	Visitor from VIC	25
Rockhampton	85+	Visitor same SA2	7
Biloela	0-14	Home	3093
Biloela	0-14	Visitor from QLD	55
Biloela	0-14	Visitor same SA2	3
Biloela	15-24	Home	1404
Biloela	15-24	Visitor from NSW	3
Biloela	15-24	Visitor from QLD	149
Biloela	15-24	Visitor from SA	3
Biloela	15-24	Visitor from WA	3
Biloela	15-24	Visitor same SA2	3
Biloela	25-34	Home	1795
Biloela	25-34	Visitor from NSW	19
Biloela	25-34	Visitor from NT	4
Biloela	25-34	Visitor from QLD	280
Biloela	25-34	Visitor from VIC	5
Biloela	25-34	Visitor from WA	3
Biloela	25-34	Visitor same SA2	3
Biloela	35-44	Home	1837
Biloela	35-44	Visitor from NSW	8
Biloela	35-44	Visitor from QLD	272
Biloela	35-44	Visitor from SA	10
Biloela	35-44	Visitor from VIC	10
Biloela	35-44	Visitor from WA	3
Biloela	35-44	Visitor same SA2	7
Biloela	45-54	Home	1838
Biloela	45-54	Visitor from NSW	13
Biloela	45-54	Visitor from QLD	346
Biloela	45-54	Visitor from SA	3
Biloela	45-54	Visitor from VIC	8
Biloela	45-54	Visitor from WA	4
Biloela	45-54	Visitor same SA2	3
Biloela	55-64	Home	1625
Biloela	55-64	Visitor from NSW	32
Biloela	55-64	Visitor from QLD	280
Biloela	55-64	Visitor from SA	3
Biloela	55-64	Visitor from TAS	3
Biloela	55-64	Visitor from VIC	28
Biloela	55-64	Visitor from WA	7
Biloela	65-74	Home	1028
Biloela	65-74	Visitor from ACT	3
Biloela	65-74	Visitor from NSW	80
Biloela	65-74	Visitor from QLD	153
Biloela	65-74	Visitor from SA	14
Biloela	65-74	Visitor from TAS	8
Biloela	65-74	Visitor from VIC	60
Biloela	65-74	Visitor from WA	3
Biloela	65-74	Visitor same SA2	3
Biloela	75-84	Home	630
Biloela	75-84	Visitor from NSW	41
Biloela	75-84	Visitor from QLD	37
Biloela	75-84	Visitor from SA	3
Biloela	75-84	Visitor from TAS	9
Biloela	75-84	Visitor from VIC	29
Biloela	85+	Home	202
Biloela	85+	Visitor from QLD	3
Gladstone	0-14	Home	13488
Gladstone	0-14	Visitor from NSW	22
Gladstone	0-14	Visitor from QLD	305
Gladstone	0-14	Visitor from SA	3
Gladstone	0-14	Visitor from TAS	3
Gladstone	0-14	Visitor from VIC	10
Gladstone	0-14	Visitor same SA2	25
Gladstone	15-24	Home	6814
Gladstone	15-24	Visitor from NSW	24
Gladstone	15-24	Visitor from QLD	470
Gladstone	15-24	Visitor from SA	4
Gladstone	15-24	Visitor from VIC	18
Gladstone	15-24	Visitor same SA2	14
Gladstone	25-34	Home	7878
Gladstone	25-34	Visitor from ACT	3
Gladstone	25-34	Visitor from NSW	73
Gladstone	25-34	Visitor from NT	6
Gladstone	25-34	Visitor from QLD	554
Gladstone	25-34	Visitor from SA	4
Gladstone	25-34	Visitor from TAS	10
Gladstone	25-34	Visitor from VIC	33
Gladstone	25-34	Visitor from WA	15
Gladstone	25-34	Visitor same SA2	18
Gladstone	35-44	Home	8289
Gladstone	35-44	Visitor from NSW	67
Gladstone	35-44	Visitor from NT	3
Gladstone	35-44	Visitor from QLD	428
Gladstone	35-44	Visitor from SA	7
Gladstone	35-44	Visitor from TAS	4
Gladstone	35-44	Visitor from VIC	22
