SA3_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Rouse Hill - McGraths Hill	1	0	1	0	428
Rouse Hill - McGraths Hill	1	0	1	1	374
Rouse Hill - McGraths Hill	1	1	0	0	2899
Rouse Hill - McGraths Hill	1	1	0	1	165
Rouse Hill - McGraths Hill	1	1	1	0	696
Rouse Hill - McGraths Hill	1	1	1	1	118
Blacktown					692
Blacktown	0	0	0	1	2707
Blacktown	0	0	1	0	553
Blacktown	0	0	1	1	309
Blacktown	0	1	0	0	1998
Blacktown	0	1	0	1	271
Blacktown	0	1	1	0	416
Blacktown	0	1	1	1	94
Blacktown	1	0	0	1	3868
Blacktown	1	0	1	0	1476
Blacktown	1	0	1	1	1119
Blacktown	1	1	0	0	9987
Blacktown	1	1	0	1	516
Blacktown	1	1	1	0	1702
Blacktown	1	1	1	1	317
Blacktown - North					254
Blacktown - North	0	0	0	1	1046
Blacktown - North	0	0	1	0	328
Blacktown - North	0	0	1	1	170
Blacktown - North	0	1	0	0	1060
Blacktown - North	0	1	0	1	96
Blacktown - North	0	1	1	0	260
Blacktown - North	0	1	1	1	50
Blacktown - North	1	0	0	1	2322
Blacktown - North	1	0	1	0	1234
Blacktown - North	1	0	1	1	895
Blacktown - North	1	1	0	0	9137
Blacktown - North	1	1	0	1	357
Blacktown - North	1	1	1	0	1570
Blacktown - North	1	1	1	1	252
Mount Druitt					518
Mount Druitt	0	0	0	1	2236
Mount Druitt	0	0	1	0	452
Mount Druitt	0	0	1	1	321
Mount Druitt	0	1	0	0	2636
Mount Druitt	0	1	0	1	396
Mount Druitt	0	1	1	0	488
Mount Druitt	0	1	1	1	184
Mount Druitt	1	0	0	1	2963
Mount Druitt	1	0	1	0	1036
Mount Druitt	1	0	1	1	987
Mount Druitt	1	1	0	0	7157
Mount Druitt	1	1	0	1	619
Mount Druitt	1	1	1	0	1574
Mount Druitt	1	1	1	1	468
Botany					339
Botany	0	0	0	1	852
Botany	0	0	1	0	204
Botany	0	0	1	1	86
Botany	0	1	0	0	569
Botany	0	1	0	1	61
Botany	0	1	1	0	100
Botany	0	1	1	1	21
Botany	1	0	0	1	1035
Botany	1	0	1	0	434
Botany	1	0	1	1	319
Botany	1	1	0	0	3230
Botany	1	1	0	1	129
Botany	1	1	1	0	440
Botany	1	1	1	1	78
Marrickville - Sydenham - Petersham					354
Marrickville - Sydenham - Petersham	0	0	0	1	878
Marrickville - Sydenham - Petersham	0	0	1	0	211
Marrickville - Sydenham - Petersham	0	0	1	1	66
Marrickville - Sydenham - Petersham	0	1	0	0	629
Marrickville - Sydenham - Petersham	0	1	0	1	50
Marrickville - Sydenham - Petersham	0	1	1	0	90
Marrickville - Sydenham - Petersham	0	1	1	1	19
Marrickville - Sydenham - Petersham	1	0	0	1	874
Marrickville - Sydenham - Petersham	1	0	1	0	340
Marrickville - Sydenham - Petersham	1	0	1	1	176
Marrickville - Sydenham - Petersham	1	1	0	0	3286
Marrickville - Sydenham - Petersham	1	1	0	1	68
Marrickville - Sydenham - Petersham	1	1	1	0	361
Marrickville - Sydenham - Petersham	1	1	1	1	39
Sydney Inner City					1709
Sydney Inner City	0	0	0	1	1683
Sydney Inner City	0	0	1	0	710
Sydney Inner City	0	0	1	1	120
Sydney Inner City	0	1	0	0	1436
Sydney Inner City	0	1	0	1	82
Sydney Inner City	0	1	1	0	162
Sydney Inner City	0	1	1	1	20
Sydney Inner City	1	0	0	1	1173
Sydney Inner City	1	0	1	0	803
Sydney Inner City	1	0	1	1	252
Sydney Inner City	1	1	0	0	6993
Sydney Inner City	1	1	0	1	77
Sydney Inner City	1	1	1	0	464
Sydney Inner City	1	1	1	1	19
Eastern Suburbs - North					591
Eastern Suburbs - North	0	0	0	1	1235
Eastern Suburbs - North	0	0	1	0	546
Eastern Suburbs - North	0	0	1	1	153
Eastern Suburbs - North	0	1	0	0	1241
Eastern Suburbs - North	0	1	0	1	44
Eastern Suburbs - North	0	1	1	0	200
Eastern Suburbs - North	0	1	1	1	10
Eastern Suburbs - North	1	0	0	1	1507
Eastern Suburbs - North	1	0	1	0	1332
Eastern Suburbs - North	1	0	1	1	591
Eastern Suburbs - North	1	1	0	0	7969
Eastern Suburbs - North	1	1	0	1	85
Eastern Suburbs - North	1	1	1	0	1141
Eastern Suburbs - North	1	1	1	1	94
Eastern Suburbs - South					1005
Eastern Suburbs - South	0	0	0	1	1948
Eastern Suburbs - South	0	0	1	0	621
Eastern Suburbs - South	0	0	1	1	185
Eastern Suburbs - South	0	1	0	0	1475
Eastern Suburbs - South	0	1	0	1	99
Eastern Suburbs - South	0	1	1	0	215
Eastern Suburbs - South	0	1	1	1	35
Eastern Suburbs - South	1	0	0	1	2413
Eastern Suburbs - South	1	0	1	0	1356
Eastern Suburbs - South	1	0	1	1	709
Eastern Suburbs - South	1	1	0	0	8596
Eastern Suburbs - South	1	1	0	1	186
Eastern Suburbs - South	1	1	1	0	1232
Eastern Suburbs - South	1	1	1	1	99
Bankstown					865
Bankstown	0	0	0	1	3484
Bankstown	0	0	1	0	746
Bankstown	0	0	1	1	464
Bankstown	0	1	0	0	2465
Bankstown	0	1	0	1	295
Bankstown	0	1	1	0	579
Bankstown	0	1	1	1	177
Bankstown	1	0	0	1	5063
Bankstown	1	0	1	0	1793
Bankstown	1	0	1	1	1517
Bankstown	1	1	0	0	11186
Bankstown	1	1	0	1	675
Bankstown	1	1	1	0	2447
Bankstown	1	1	1	1	579
Canterbury					778
Canterbury	0	0	0	1	2580
Canterbury	0	0	1	0	671
Canterbury	0	0	1	1	282
Canterbury	0	1	0	0	1724
Canterbury	0	1	0	1	168
Canterbury	0	1	1	0	378
Canterbury	0	1	1	1	80
Canterbury	1	0	0	1	3663
Canterbury	1	0	1	0	1410
Canterbury	1	0	1	1	1023
Canterbury	1	1	0	0	9573
Canterbury	1	1	0	1	401
Canterbury	1	1	1	0	1652
Canterbury	1	1	1	1	375
Hurstville					724
Hurstville	0	0	0	1	2249
Hurstville	0	0	1	0	730
Hurstville	0	0	1	1	288
Hurstville	0	1	0	0	1423
Hurstville	0	1	0	1	125
Hurstville	0	1	1	0	292
Hurstville	0	1	1	1	59
Hurstville	1	0	0	1	3494
Hurstville	1	0	1	0	1860
Hurstville	1	0	1	1	1086
Hurstville	1	1	0	0	8237
Hurstville	1	1	0	1	337
Hurstville	1	1	1	0	1583
Hurstville	1	1	1	1	229
Kogarah - Rockdale					931
Kogarah - Rockdale	0	0	0	1	2464
Kogarah - Rockdale	0	0	1	0	649
Kogarah - Rockdale	0	0	1	1	262
Kogarah - Rockdale	0	1	0	0	1551
Kogarah - Rockdale	0	1	0	1	130
Kogarah - Rockdale	0	1	1	0	266
Kogarah - Rockdale	0	1	1	1	54
Kogarah - Rockdale	1	0	0	1	3329
Kogarah - Rockdale	1	0	1	0	1344
Kogarah - Rockdale	1	0	1	1	945
Kogarah - Rockdale	1	1	0	0	9055
Kogarah - Rockdale	1	1	0	1	345
Kogarah - Rockdale	1	1	1	0	1394
Kogarah - Rockdale	1	1	1	1	234
Canada Bay					481
Canada Bay	0	0	0	1	1257
Canada Bay	0	0	1	0	421
Canada Bay	0	0	1	1	124
Canada Bay	0	1	0	0	885
Canada Bay	0	1	0	1	57
Canada Bay	0	1	1	0	142
Canada Bay	0	1	1	1	8
Canada Bay	1	0	0	1	1915
Canada Bay	1	0	1	0	911
Canada Bay	1	0	1	1	571
Canada Bay	1	1	0	0	6199
Canada Bay	1	1	0	1	111
Canada Bay	1	1	1	0	815
Canada Bay	1	1	1	1	72
Leichhardt					246
Leichhardt	0	0	0	1	662
Leichhardt	0	0	1	0	249
Leichhardt	0	0	1	1	73
Leichhardt	0	1	0	0	603
Leichhardt	0	1	0	1	19
Leichhardt	0	1	1	0	94
Leichhardt	0	1	1	1	3
Leichhardt	1	0	0	1	671
Leichhardt	1	0	1	0	489
Leichhardt	1	0	1	1	177
Leichhardt	1	1	0	0	4630
Leichhardt	1	1	0	1	57
Leichhardt	1	1	1	0	395
Leichhardt	1	1	1	1	21
Strathfield - Burwood - Ashfield					1090
Strathfield - Burwood - Ashfield	0	0	0	1	2326
Strathfield - Burwood - Ashfield	0	0	1	0	882
Strathfield - Burwood - Ashfield	0	0	1	1	242
Strathfield - Burwood - Ashfield	0	1	0	0	1559
Strathfield - Burwood - Ashfield	0	1	0	1	79
Strathfield - Burwood - Ashfield	0	1	1	0	289
Strathfield - Burwood - Ashfield	0	1	1	1	32
Strathfield - Burwood - Ashfield	1	0	0	1	3260
Strathfield - Burwood - Ashfield	1	0	1	0	1937
Strathfield - Burwood - Ashfield	1	0	1	1	1049
Strathfield - Burwood - Ashfield	1	1	0	0	9320
Strathfield - Burwood - Ashfield	1	1	0	1	214
Strathfield - Burwood - Ashfield	1	1	1	0	1487
Strathfield - Burwood - Ashfield	1	1	1	1	169
Chatswood - Lane Cove					561
Chatswood - Lane Cove	0	0	0	1	1276
Chatswood - Lane Cove	0	0	1	0	641
Chatswood - Lane Cove	0	0	1	1	157
Chatswood - Lane Cove	0	1	0	0	1102
Chatswood - Lane Cove	0	1	0	1	38
Chatswood - Lane Cove	0	1	1	0	208
Chatswood - Lane Cove	0	1	1	1	13
Chatswood - Lane Cove	1	0	0	1	1821
Chatswood - Lane Cove	1	0	1	0	1755
Chatswood - Lane Cove	1	0	1	1	707
Chatswood - Lane Cove	1	1	0	0	9365
Chatswood - Lane Cove	1	1	0	1	120
Chatswood - Lane Cove	1	1	1	0	1279
Chatswood - Lane Cove	1	1	1	1	61
Hornsby					313
Hornsby	0	0	0	1	1177
Hornsby	0	0	1	0	364
Hornsby	0	0	1	1	187
Hornsby	0	1	0	0	764
Hornsby	0	1	0	1	43
Hornsby	0	1	1	0	209
Hornsby	0	1	1	1	21
Hornsby	1	0	0	1	1919
Hornsby	1	0	1	0	1255
Hornsby	1	0	1	1	684
Hornsby	1	1	0	0	6997
Hornsby	1	1	0	1	162
Hornsby	1	1	1	0	1141
Hornsby	1	1	1	1	123
Ku-ring-gai					366
Ku-ring-gai	0	0	0	1	1197
Ku-ring-gai	0	0	1	0	664
Ku-ring-gai	0	0	1	1	216
Ku-ring-gai	0	1	0	0	887
Ku-ring-gai	0	1	0	1	46
Ku-ring-gai	0	1	1	0	300
Ku-ring-gai	0	1	1	1	23
Ku-ring-gai	1	0	0	1	2722
Ku-ring-gai	1	0	1	0	2754
Ku-ring-gai	1	0	1	1	1315
Ku-ring-gai	1	1	0	0	9322
Ku-ring-gai	1	1	0	1	185
Ku-ring-gai	1	1	1	0	2271
Ku-ring-gai	1	1	1	1	205
North Sydney - Mosman					471
North Sydney - Mosman	0	0	0	1	859
North Sydney - Mosman	0	0	1	0	474
North Sydney - Mosman	0	0	1	1	116
North Sydney - Mosman	0	1	0	0	916
North Sydney - Mosman	0	1	0	1	22
North Sydney - Mosman	0	1	1	0	139
North Sydney - Mosman	0	1	1	1	6
North Sydney - Mosman	1	0	0	1	1087
North Sydney - Mosman	1	0	1	0	1070
North Sydney - Mosman	1	0	1	1	348
North Sydney - Mosman	1	1	0	0	6063
North Sydney - Mosman	1	1	0	1	69
North Sydney - Mosman	1	1	1	0	648
North Sydney - Mosman	1	1	1	1	46
Manly					134
Manly	0	0	0	1	392
Manly	0	0	1	0	175
Manly	0	0	1	1	54
Manly	0	1	0	0	373
Manly	0	1	0	1	20
Manly	0	1	1	0	87
Manly	0	1	1	1	11
Manly	1	0	0	1	657
Manly	1	0	1	0	523
Manly	1	0	1	1	250
Manly	1	1	0	0	3288
Manly	1	1	0	1	44
Manly	1	1	1	0	509
Manly	1	1	1	1	34
Pittwater					134
Pittwater	0	0	0	1	791
Pittwater	0	0	1	0	257
Pittwater	0	0	1	1	117
Pittwater	0	1	0	0	569
Pittwater	0	1	0	1	40
Pittwater	0	1	1	0	152
Pittwater	0	1	1	1	21
Pittwater	1	0	0	1	1576
Pittwater	1	0	1	0	787
Pittwater	1	0	1	1	573
Pittwater	1	1	0	0	4415
Pittwater	1	1	0	1	171
Pittwater	1	1	1	0	798
Pittwater	1	1	1	1	97
Warringah					479
Warringah	0	0	0	1	2077
Warringah	0	0	1	0	559
Warringah	0	0	1	1	286
Warringah	0	1	0	0	1482
Warringah	0	1	0	1	109
Warringah	0	1	1	0	294
Warringah	0	1	1	1	35
Warringah	1	0	0	1	3295
Warringah	1	0	1	0	1879
Warringah	1	0	1	1	1165
Warringah	1	1	0	0	12090
Warringah	1	1	0	1	313
Warringah	1	1	1	0	2075
Warringah	1	1	1	1	251
Camden					158
Camden	0	0	0	1	848
Camden	0	0	1	0	235
Camden	0	0	1	1	148
Camden	0	1	0	0	949
Camden	0	1	0	1	111
Camden	0	1	1	0	201
Camden	0	1	1	1	44
Camden	1	0	0	1	1681
Camden	1	0	1	0	626
Camden	1	0	1	1	534
Camden	1	1	0	0	5158
Camden	1	1	0	1	394
Camden	1	1	1	0	925
Camden	1	1	1	1	192
Campbelltown (NSW)					657
Campbelltown (NSW)	0	0	0	1	3364
Campbelltown (NSW)	0	0	1	0	654
Campbelltown (NSW)	0	0	1	1	389
Campbelltown (NSW)	0	1	0	0	3460
Campbelltown (NSW)	0	1	0	1	439
Campbelltown (NSW)	0	1	1	0	630
Campbelltown (NSW)	0	1	1	1	175
Campbelltown (NSW)	1	0	0	1	4692
Campbelltown (NSW)	1	0	1	0	1451
Campbelltown (NSW)	1	0	1	1	1214
Campbelltown (NSW)	1	1	0	0	9948
Campbelltown (NSW)	1	1	0	1	808
Campbelltown (NSW)	1	1	1	0	1895
Campbelltown (NSW)	1	1	1	1	506
Wollondilly					95
Wollondilly	0	0	0	1	552
Wollondilly	0	0	1	0	116
Wollondilly	0	0	1	1	51
Wollondilly	0	1	0	0	532
Wollondilly	0	1	0	1	54
Wollondilly	0	1	1	0	117
Wollondilly	0	1	1	1	31
Wollondilly	1	0	0	1	1260
Wollondilly	1	0	1	0	382
Wollondilly	1	0	1	1	303
Wollondilly	1	1	0	0	2789
Wollondilly	1	1	0	1	313
Wollondilly	1	1	1	0	559
Wollondilly	1	1	1	1	154
Blue Mountains					221
Blue Mountains	0	0	0	1	1169
Blue Mountains	0	0	1	0	359
Blue Mountains	0	0	1	1	136
Blue Mountains	0	1	0	0	1147
Blue Mountains	0	1	0	1	107
Blue Mountains	0	1	1	0	229
Blue Mountains	0	1	1	1	30
Blue Mountains	1	0	0	1	1765
Blue Mountains	1	0	1	0	868
Blue Mountains	1	0	1	1	475
Blue Mountains	1	1	0	0	4708
Blue Mountains	1	1	0	1	219
Blue Mountains	1	1	1	0	963
Blue Mountains	1	1	1	1	151
Penrith					512
Penrith	0	0	0	1	2459
Penrith	0	0	1	0	563
Penrith	0	0	1	1	279
Penrith	0	1	0	0	2760
Penrith	0	1	0	1	275
Penrith	0	1	1	0	438
Penrith	0	1	1	1	95
Penrith	1	0	0	1	3767
Penrith	1	0	1	0	1164
Penrith	1	0	1	1	1028
Penrith	1	1	0	0	9761
Penrith	1	1	0	1	691
Penrith	1	1	1	0	1628
Penrith	1	1	1	1	393
Richmond - Windsor					146
Richmond - Windsor	0	0	0	1	774
Richmond - Windsor	0	0	1	0	156
Richmond - Windsor	0	0	1	1	80
Richmond - Windsor	0	1	0	0	688
Richmond - Windsor	0	1	0	1	83
Richmond - Windsor	0	1	1	0	134
Richmond - Windsor	0	1	1	1	24
Richmond - Windsor	1	0	0	1	1012
Richmond - Windsor	1	0	1	0	250
Richmond - Windsor	1	0	1	1	258
Richmond - Windsor	1	1	0	0	2019
Richmond - Windsor	1	1	0	1	193
Richmond - Windsor	1	1	1	0	361
Richmond - Windsor	1	1	1	1	93
St Marys					254
St Marys	0	0	0	1	1252
St Marys	0	0	1	0	208
St Marys	0	0	1	1	130
St Marys	0	1	0	0	1179
St Marys	0	1	0	1	132
St Marys	0	1	1	0	171
St Marys	0	1	1	1	67
St Marys	1	0	0	1	1784
St Marys	1	0	1	0	445
St Marys	1	0	1	1	448
St Marys	1	1	0	0	3175
St Marys	1	1	0	1	274
St Marys	1	1	1	0	589
St Marys	1	1	1	1	158
Auburn					593
Auburn	0	0	0	1	1280
Auburn	0	0	1	0	350
Auburn	0	0	1	1	170
Auburn	0	1	0	0	917
Auburn	0	1	0	1	81
Auburn	0	1	1	0	193
Auburn	0	1	1	1	54
Auburn	1	0	0	1	2027
Auburn	1	0	1	0	913
Auburn	1	0	1	1	630
Auburn	1	1	0	0	5868
Auburn	1	1	0	1	226
Auburn	1	1	1	0	1016
Auburn	1	1	1	1	235
Carlingford					244
Carlingford	0	0	0	1	1044
Carlingford	0	0	1	0	345
Carlingford	0	0	1	1	131
Carlingford	0	1	0	0	762
Carlingford	0	1	0	1	53
Carlingford	0	1	1	0	196
Carlingford	0	1	1	1	28
Carlingford	1	0	0	1	1897
Carlingford	1	0	1	0	1174
Carlingford	1	0	1	1	653
Carlingford	1	1	0	0	5071
Carlingford	1	1	0	1	161
Carlingford	1	1	1	0	965
Carlingford	1	1	1	1	93
Merrylands - Guildford					903
Merrylands - Guildford	0	0	0	1	2920
Merrylands - Guildford	0	0	1	0	573
Merrylands - Guildford	0	0	1	1	366
Merrylands - Guildford	0	1	0	0	2152
Merrylands - Guildford	0	1	0	1	242
Merrylands - Guildford	0	1	1	0	437
Merrylands - Guildford	0	1	1	1	160
Merrylands - Guildford	1	0	0	1	4036
Merrylands - Guildford	1	0	1	0	1319
Merrylands - Guildford	1	0	1	1	1216
Merrylands - Guildford	1	1	0	0	10150
Merrylands - Guildford	1	1	0	1	615
Merrylands - Guildford	1	1	1	0	1935
Merrylands - Guildford	1	1	1	1	593
Parramatta					795
Parramatta	0	0	0	1	2007
Parramatta	0	0	1	0	612
Parramatta	0	0	1	1	211
Parramatta	0	1	0	0	1445
Parramatta	0	1	0	1	111
Parramatta	0	1	1	0	257
Parramatta	0	1	1	1	37
Parramatta	1	0	0	1	2492
Parramatta	1	0	1	0	1342
Parramatta	1	0	1	1	754
Parramatta	1	1	0	0	13042
Parramatta	1	1	0	1	262
Parramatta	1	1	1	0	1294
Parramatta	1	1	1	1	159
Pennant Hills - Epping					175
Pennant Hills - Epping	0	0	0	1	545
Pennant Hills - Epping	0	0	1	0	254
Pennant Hills - Epping	0	0	1	1	100
Pennant Hills - Epping	0	1	0	0	385
Pennant Hills - Epping	0	1	0	1	23
Pennant Hills - Epping	0	1	1	0	88
Pennant Hills - Epping	0	1	1	1	6
Pennant Hills - Epping	1	0	0	1	1301
Pennant Hills - Epping	1	0	1	0	1042
Pennant Hills - Epping	1	0	1	1	564
Pennant Hills - Epping	1	1	0	0	3597
Pennant Hills - Epping	1	1	0	1	80
Pennant Hills - Epping	1	1	1	0	757
Pennant Hills - Epping	1	1	1	1	58
Ryde - Hunters Hill					808
Ryde - Hunters Hill	0	0	0	1	1905
Ryde - Hunters Hill	0	0	1	0	627
Ryde - Hunters Hill	0	0	1	1	200
Ryde - Hunters Hill	0	1	0	0	1291
Ryde - Hunters Hill	0	1	0	1	70
Ryde - Hunters Hill	0	1	1	0	228
Ryde - Hunters Hill	0	1	1	1	20
Ryde - Hunters Hill	1	0	0	1	3003
Ryde - Hunters Hill	1	0	1	0	1831
Ryde - Hunters Hill	1	0	1	1	1028
Ryde - Hunters Hill	1	1	0	0	9743
Ryde - Hunters Hill	1	1	0	1	170
Ryde - Hunters Hill	1	1	1	0	1503
Ryde - Hunters Hill	1	1	1	1	147
Bringelly - Green Valley					373
Bringelly - Green Valley	0	0	0	1	1721
Bringelly - Green Valley	0	0	1	0	352
Bringelly - Green Valley	0	0	1	1	274
Bringelly - Green Valley	0	1	0	0	1552
Bringelly - Green Valley	0	1	0	1	224
Bringelly - Green Valley	0	1	1	0	385
Bringelly - Green Valley	0	1	1	1	110
Bringelly - Green Valley	1	0	0	1	3249
Bringelly - Green Valley	1	0	1	0	1039
Bringelly - Green Valley	1	0	1	1	1089
Bringelly - Green Valley	1	1	0	0	7059
Bringelly - Green Valley	1	1	0	1	592
Bringelly - Green Valley	1	1	1	0	1771
Bringelly - Green Valley	1	1	1	1	428
Fairfield					1102
Fairfield	0	0	0	1	4611
Fairfield	0	0	1	0	1087
Fairfield	0	0	1	1	623
Fairfield	0	1	0	0	3373
Fairfield	0	1	0	1	430
Fairfield	0	1	1	0	824
Fairfield	0	1	1	1	201
Fairfield	1	0	0	1	6784
Fairfield	1	0	1	0	2113
Fairfield	1	0	1	1	2114
Fairfield	1	1	0	0	9709
Fairfield	1	1	0	1	801
Fairfield	1	1	1	0	2629
Fairfield	1	1	1	1	691
Liverpool					482
Liverpool	0	0	0	1	2025
Liverpool	0	0	1	0	523
Liverpool	0	0	1	1	302
Liverpool	0	1	0	0	1772
Liverpool	0	1	0	1	203
Liverpool	0	1	1	0	334
Liverpool	0	1	1	1	80
Liverpool	1	0	0	1	3094
Liverpool	1	0	1	0	1297
Liverpool	1	0	1	1	1048
Liverpool	1	1	0	0	8626
Liverpool	1	1	0	1	497
Liverpool	1	1	1	0	1802
Liverpool	1	1	1	1	337
Cronulla - Miranda - Caringbah					391
Cronulla - Miranda - Caringbah	0	0	0	1	1832
Cronulla - Miranda - Caringbah	0	0	1	0	462
Cronulla - Miranda - Caringbah	0	0	1	1	213
Cronulla - Miranda - Caringbah	0	1	0	0	1276
Cronulla - Miranda - Caringbah	0	1	0	1	103
Cronulla - Miranda - Caringbah	0	1	1	0	241
Cronulla - Miranda - Caringbah	0	1	1	1	28
Cronulla - Miranda - Caringbah	1	0	0	1	2947
Cronulla - Miranda - Caringbah	1	0	1	0	1258
Cronulla - Miranda - Caringbah	1	0	1	1	991
Cronulla - Miranda - Caringbah	1	1	0	0	7425
Cronulla - Miranda - Caringbah	1	1	0	1	269
Cronulla - Miranda - Caringbah	1	1	1	0	1296
Cronulla - Miranda - Caringbah	1	1	1	1	208
Sutherland - Menai - Heathcote					325
Sutherland - Menai - Heathcote	0	0	0	1	1588
Sutherland - Menai - Heathcote	0	0	1	0	425
Sutherland - Menai - Heathcote	0	0	1	1	244
Sutherland - Menai - Heathcote	0	1	0	0	1170
Sutherland - Menai - Heathcote	0	1	0	1	98
Sutherland - Menai - Heathcote	0	1	1	0	251
Sutherland - Menai - Heathcote	0	1	1	1	45
Sutherland - Menai - Heathcote	1	0	0	1	3666
Sutherland - Menai - Heathcote	1	0	1	0	1362
Sutherland - Menai - Heathcote	1	0	1	1	1127
Sutherland - Menai - Heathcote	1	1	0	0	8231
Sutherland - Menai - Heathcote	1	1	0	1	332
Sutherland - Menai - Heathcote	1	1	1	0	1510
Sutherland - Menai - Heathcote	1	1	1	1	244
Ballarat					399
Ballarat	0	0	0	1	1516
Ballarat	0	0	1	0	507
Ballarat	0	0	1	1	214
Ballarat	0	1	0	0	2032
Ballarat	0	1	0	1	191
Ballarat	0	1	1	0	350
Ballarat	0	1	1	1	60
Ballarat	1	0	0	1	1727
Ballarat	1	0	1	0	883
Ballarat	1	0	1	1	544
Ballarat	1	1	0	0	6138
Ballarat	1	1	0	1	239
Ballarat	1	1	1	0	1166
Ballarat	1	1	1	1	145
Creswick - Daylesford - Ballan					66
Creswick - Daylesford - Ballan	0	0	0	1	397
Creswick - Daylesford - Ballan	0	0	1	0	101
Creswick - Daylesford - Ballan	0	0	1	1	31
Creswick - Daylesford - Ballan	0	1	0	0	373
Creswick - Daylesford - Ballan	0	1	0	1	27
Creswick - Daylesford - Ballan	0	1	1	0	67
Creswick - Daylesford - Ballan	0	1	1	1	16
Creswick - Daylesford - Ballan	1	0	0	1	610
Creswick - Daylesford - Ballan	1	0	1	0	227
Creswick - Daylesford - Ballan	1	0	1	1	142
Creswick - Daylesford - Ballan	1	1	0	0	1548
Creswick - Daylesford - Ballan	1	1	0	1	100
Creswick - Daylesford - Ballan	1	1	1	0	256
Creswick - Daylesford - Ballan	1	1	1	1	50
Maryborough - Pyrenees					66
Maryborough - Pyrenees	0	0	0	1	408
Maryborough - Pyrenees	0	0	1	0	96
Maryborough - Pyrenees	0	0	1	1	36
Maryborough - Pyrenees	0	1	0	0	424
Maryborough - Pyrenees	0	1	0	1	36
Maryborough - Pyrenees	0	1	1	0	49
Maryborough - Pyrenees	0	1	1	1	14
Maryborough - Pyrenees	1	0	0	1	490
Maryborough - Pyrenees	1	0	1	0	181
Maryborough - Pyrenees	1	0	1	1	117
Maryborough - Pyrenees	1	1	0	0	1153
Maryborough - Pyrenees	1	1	0	1	73
Maryborough - Pyrenees	1	1	1	0	244
Maryborough - Pyrenees	1	1	1	1	48
Bendigo					423
Bendigo	0	0	0	1	1450
Bendigo	0	0	1	0	463
Bendigo	0	0	1	1	205
Bendigo	0	1	0	0	1975
Bendigo	0	1	0	1	161
Bendigo	0	1	1	0	387
Bendigo	0	1	1	1	58
Bendigo	1	0	0	1	1597
Bendigo	1	0	1	0	796
Bendigo	1	0	1	1	420
Bendigo	1	1	0	0	5435
Bendigo	1	1	0	1	234
Bendigo	1	1	1	0	964
Bendigo	1	1	1	1	169
Heathcote - Castlemaine - Kyneton					153
Heathcote - Castlemaine - Kyneton	0	0	0	1	647
Heathcote - Castlemaine - Kyneton	0	0	1	0	216
Heathcote - Castlemaine - Kyneton	0	0	1	1	61
Heathcote - Castlemaine - Kyneton	0	1	0	0	625
Heathcote - Castlemaine - Kyneton	0	1	0	1	46
Heathcote - Castlemaine - Kyneton	0	1	1	0	134
Heathcote - Castlemaine - Kyneton	0	1	1	1	19
Heathcote - Castlemaine - Kyneton	1	0	0	1	890
Heathcote - Castlemaine - Kyneton	1	0	1	0	474
Heathcote - Castlemaine - Kyneton	1	0	1	1	217
Heathcote - Castlemaine - Kyneton	1	1	0	0	2713
Heathcote - Castlemaine - Kyneton	1	1	0	1	129
Heathcote - Castlemaine - Kyneton	1	1	1	0	506
Heathcote - Castlemaine - Kyneton	1	1	1	1	91
Loddon - Elmore					26
Loddon - Elmore	0	0	0	1	150
Loddon - Elmore	0	0	1	0	41
Loddon - Elmore	0	0	1	1	15
Loddon - Elmore	0	1	0	0	125
Loddon - Elmore	0	1	0	1	16
Loddon - Elmore	0	1	1	0	28
Loddon - Elmore	0	1	1	1	6
Loddon - Elmore	1	0	0	1	207
Loddon - Elmore	1	0	1	0	106
Loddon - Elmore	1	0	1	1	41
Loddon - Elmore	1	1	0	0	558
Loddon - Elmore	1	1	0	1	27
Loddon - Elmore	1	1	1	0	147
Loddon - Elmore	1	1	1	1	27
Barwon - West					42
Barwon - West	0	0	0	1	205
Barwon - West	0	0	1	0	63
Barwon - West	0	0	1	1	19
Barwon - West	0	1	0	0	220
Barwon - West	0	1	0	1	13
Barwon - West	0	1	1	0	43
Barwon - West	0	1	1	1	7
Barwon - West	1	0	0	1	434
Barwon - West	1	0	1	0	184
Barwon - West	1	0	1	1	149
Barwon - West	1	1	0	0	1442
Barwon - West	1	1	0	1	59
Barwon - West	1	1	1	0	279
Barwon - West	1	1	1	1	56
Geelong					764
Geelong	0	0	0	1	3091
Geelong	0	0	1	0	981
Geelong	0	0	1	1	402
Geelong	0	1	0	0	3259
Geelong	0	1	0	1	283
Geelong	0	1	1	0	646
Geelong	0	1	1	1	120
Geelong	1	0	0	1	3699
Geelong	1	0	1	0	1847
Geelong	1	0	1	1	1131
Geelong	1	1	0	0	11185
Geelong	1	1	0	1	407
Geelong	1	1	1	0	1942
Geelong	1	1	1	1	272
Surf Coast - Bellarine Peninsula					161
Surf Coast - Bellarine Peninsula	0	0	0	1	799
Surf Coast - Bellarine Peninsula	0	0	1	0	293
Surf Coast - Bellarine Peninsula	0	0	1	1	118
Surf Coast - Bellarine Peninsula	0	1	0	0	934
Surf Coast - Bellarine Peninsula	0	1	0	1	57
Surf Coast - Bellarine Peninsula	0	1	1	0	192
Surf Coast - Bellarine Peninsula	0	1	1	1	30
