SA3_NAME16	Age	Sex	persons
Fairfield	85+	M	1250
Liverpool	0-4	F	4608
Liverpool	0-4	M	4804
Liverpool	5-14	F	8263
Liverpool	5-14	M	8594
Liverpool	15-19	F	3740
Liverpool	15-19	M	4066
Liverpool	20-24	F	3974
Liverpool	20-24	M	4105
Liverpool	25-34	F	9308
Liverpool	25-34	M	8679
Liverpool	35-44	F	8853
Liverpool	35-44	M	8671
Liverpool	45-54	F	7443
Liverpool	45-54	M	7658
Liverpool	55-64	F	5898
Liverpool	55-64	M	5666
Liverpool	65-74	F	3917
Liverpool	65-74	M	3625
Liverpool	75-84	F	2158
Liverpool	75-84	M	1783
Liverpool	85+	F	995
Liverpool	85+	M	546
Cronulla - Miranda - Caringbah	0-4	F	3176
Cronulla - Miranda - Caringbah	0-4	M	3479
Cronulla - Miranda - Caringbah	5-14	F	6364
Cronulla - Miranda - Caringbah	5-14	M	6795
Cronulla - Miranda - Caringbah	15-19	F	3078
Cronulla - Miranda - Caringbah	15-19	M	3136
Cronulla - Miranda - Caringbah	20-24	F	3024
Cronulla - Miranda - Caringbah	20-24	M	3150
Cronulla - Miranda - Caringbah	25-34	F	7198
Cronulla - Miranda - Caringbah	25-34	M	6681
Cronulla - Miranda - Caringbah	35-44	F	7567
Cronulla - Miranda - Caringbah	35-44	M	7251
Cronulla - Miranda - Caringbah	45-54	F	7739
Cronulla - Miranda - Caringbah	45-54	M	7382
Cronulla - Miranda - Caringbah	55-64	F	6919
Cronulla - Miranda - Caringbah	55-64	M	6620
Cronulla - Miranda - Caringbah	65-74	F	5390
Cronulla - Miranda - Caringbah	65-74	M	4853
Cronulla - Miranda - Caringbah	75-84	F	3614
Cronulla - Miranda - Caringbah	75-84	M	2859
Cronulla - Miranda - Caringbah	85+	F	2292
Cronulla - Miranda - Caringbah	85+	M	1278
Sutherland - Menai - Heathcote	0-4	F	3371
Sutherland - Menai - Heathcote	0-4	M	3561
Sutherland - Menai - Heathcote	5-14	F	7241
Sutherland - Menai - Heathcote	5-14	M	7560
Sutherland - Menai - Heathcote	15-19	F	3293
Sutherland - Menai - Heathcote	15-19	M	3586
Sutherland - Menai - Heathcote	20-24	F	3152
Sutherland - Menai - Heathcote	20-24	M	3341
Sutherland - Menai - Heathcote	25-34	F	6272
Sutherland - Menai - Heathcote	25-34	M	6023
Sutherland - Menai - Heathcote	35-44	F	7925
Sutherland - Menai - Heathcote	35-44	M	7329
Sutherland - Menai - Heathcote	45-54	F	7816
Sutherland - Menai - Heathcote	45-54	M	7260
Sutherland - Menai - Heathcote	55-64	F	7048
Sutherland - Menai - Heathcote	55-64	M	6621
Sutherland - Menai - Heathcote	65-74	F	4984
Sutherland - Menai - Heathcote	65-74	M	4707
Sutherland - Menai - Heathcote	75-84	F	2465
Sutherland - Menai - Heathcote	75-84	M	2105
Sutherland - Menai - Heathcote	85+	F	1537
Sutherland - Menai - Heathcote	85+	M	843
Migratory - Offshore - Shipping (NSW)	0-4	F	4
Migratory - Offshore - Shipping (NSW)	0-4	M	10
Migratory - Offshore - Shipping (NSW)	5-14	F	14
Migratory - Offshore - Shipping (NSW)	5-14	M	7
Migratory - Offshore - Shipping (NSW)	15-19	F	7
Migratory - Offshore - Shipping (NSW)	15-19	M	3
Migratory - Offshore - Shipping (NSW)	20-24	F	4
Migratory - Offshore - Shipping (NSW)	20-24	M	9
Migratory - Offshore - Shipping (NSW)	25-34	F	24
Migratory - Offshore - Shipping (NSW)	25-34	M	11
Migratory - Offshore - Shipping (NSW)	35-44	F	14
Migratory - Offshore - Shipping (NSW)	35-44	M	18
Migratory - Offshore - Shipping (NSW)	45-54	F	31
Migratory - Offshore - Shipping (NSW)	45-54	M	25
Migratory - Offshore - Shipping (NSW)	55-64	F	53
Migratory - Offshore - Shipping (NSW)	55-64	M	22
Migratory - Offshore - Shipping (NSW)	65-74	F	60
Migratory - Offshore - Shipping (NSW)	65-74	M	48
Migratory - Offshore - Shipping (NSW)	75-84	F	24
Migratory - Offshore - Shipping (NSW)	75-84	M	16
Migratory - Offshore - Shipping (NSW)	85+	F	7
Migratory - Offshore - Shipping (NSW)	85+	M	3
No usual address (NSW)	0-4	F	149
No usual address (NSW)	0-4	M	188
No usual address (NSW)	5-14	F	200
No usual address (NSW)	5-14	M	202
No usual address (NSW)	15-19	F	232
No usual address (NSW)	15-19	M	285
No usual address (NSW)	20-24	F	615
No usual address (NSW)	20-24	M	746
No usual address (NSW)	25-34	F	1091
No usual address (NSW)	25-34	M	1615
No usual address (NSW)	35-44	F	629
No usual address (NSW)	35-44	M	1269
No usual address (NSW)	45-54	F	646
No usual address (NSW)	45-54	M	1148
No usual address (NSW)	55-64	F	732
No usual address (NSW)	55-64	M	986
No usual address (NSW)	65-74	F	477
No usual address (NSW)	65-74	M	719
No usual address (NSW)	75-84	F	120
No usual address (NSW)	75-84	M	162
No usual address (NSW)	85+	F	48
No usual address (NSW)	85+	M	32
Ballarat	0-4	F	3242
Ballarat	0-4	M	3493
Ballarat	5-14	F	6478
Ballarat	5-14	M	6750
Ballarat	15-19	F	3343
Ballarat	15-19	M	3475
Ballarat	20-24	F	3866
Ballarat	20-24	M	3821
Ballarat	25-34	F	6794
Ballarat	25-34	M	6508
Ballarat	35-44	F	6643
Ballarat	35-44	M	6057
Ballarat	45-54	F	6995
Ballarat	45-54	M	6289
Ballarat	55-64	F	6561
Ballarat	55-64	M	5803
Ballarat	65-74	F	5226
Ballarat	65-74	M	4598
Ballarat	75-84	F	3107
Ballarat	75-84	M	2372
Ballarat	85+	F	1603
Ballarat	85+	M	801
Creswick - Daylesford - Ballan	0-4	F	687
Creswick - Daylesford - Ballan	0-4	M	694
Creswick - Daylesford - Ballan	5-14	F	1731
Creswick - Daylesford - Ballan	5-14	M	1771
Creswick - Daylesford - Ballan	15-19	F	726
Creswick - Daylesford - Ballan	15-19	M	775
Creswick - Daylesford - Ballan	20-24	F	515
Creswick - Daylesford - Ballan	20-24	M	586
Creswick - Daylesford - Ballan	25-34	F	1148
Creswick - Daylesford - Ballan	25-34	M	1054
Creswick - Daylesford - Ballan	35-44	F	1785
Creswick - Daylesford - Ballan	35-44	M	1612
Creswick - Daylesford - Ballan	45-54	F	2306
Creswick - Daylesford - Ballan	45-54	M	2164
Creswick - Daylesford - Ballan	55-64	F	2418
Creswick - Daylesford - Ballan	55-64	M	2353
Creswick - Daylesford - Ballan	65-74	F	1837
Creswick - Daylesford - Ballan	65-74	M	1930
Creswick - Daylesford - Ballan	75-84	F	775
Creswick - Daylesford - Ballan	75-84	M	778
Creswick - Daylesford - Ballan	85+	F	420
Creswick - Daylesford - Ballan	85+	M	233
Maryborough - Pyrenees	0-4	F	592
Maryborough - Pyrenees	0-4	M	604
Maryborough - Pyrenees	5-14	F	1412
Maryborough - Pyrenees	5-14	M	1507
Maryborough - Pyrenees	15-19	F	636
Maryborough - Pyrenees	15-19	M	691
Maryborough - Pyrenees	20-24	F	513
Maryborough - Pyrenees	20-24	M	568
Maryborough - Pyrenees	25-34	F	1042
Maryborough - Pyrenees	25-34	M	979
Maryborough - Pyrenees	35-44	F	1281
Maryborough - Pyrenees	35-44	M	1374
Maryborough - Pyrenees	45-54	F	1764
Maryborough - Pyrenees	45-54	M	1765
Maryborough - Pyrenees	55-64	F	2042
Maryborough - Pyrenees	55-64	M	2156
Maryborough - Pyrenees	65-74	F	1866
Maryborough - Pyrenees	65-74	M	2021
Maryborough - Pyrenees	75-84	F	900
Maryborough - Pyrenees	75-84	M	950
Maryborough - Pyrenees	85+	F	439
Maryborough - Pyrenees	85+	M	263
Bendigo	0-4	F	3015
Bendigo	0-4	M	3157
Bendigo	5-14	F	5749
Bendigo	5-14	M	6213
Bendigo	15-19	F	3002
Bendigo	15-19	M	3016
Bendigo	20-24	F	3572
Bendigo	20-24	M	3395
Bendigo	25-34	F	6419
Bendigo	25-34	M	6001
Bendigo	35-44	F	5884
Bendigo	35-44	M	5358
Bendigo	45-54	F	6039
Bendigo	45-54	M	5513
Bendigo	55-64	F	6022
Bendigo	55-64	M	5384
Bendigo	65-74	F	4688
Bendigo	65-74	M	4192
Bendigo	75-84	F	2891
Bendigo	75-84	M	2352
Bendigo	85+	F	1632
Bendigo	85+	M	886
Heathcote - Castlemaine - Kyneton	0-4	F	1248
Heathcote - Castlemaine - Kyneton	0-4	M	1239
Heathcote - Castlemaine - Kyneton	5-14	F	2806
Heathcote - Castlemaine - Kyneton	5-14	M	2923
Heathcote - Castlemaine - Kyneton	15-19	F	1279
Heathcote - Castlemaine - Kyneton	15-19	M	1394
Heathcote - Castlemaine - Kyneton	20-24	F	866
Heathcote - Castlemaine - Kyneton	20-24	M	1010
Heathcote - Castlemaine - Kyneton	25-34	F	1898
Heathcote - Castlemaine - Kyneton	25-34	M	1971
Heathcote - Castlemaine - Kyneton	35-44	F	2998
Heathcote - Castlemaine - Kyneton	35-44	M	2774
Heathcote - Castlemaine - Kyneton	45-54	F	3739
Heathcote - Castlemaine - Kyneton	45-54	M	3484
Heathcote - Castlemaine - Kyneton	55-64	F	3797
Heathcote - Castlemaine - Kyneton	55-64	M	3727
Heathcote - Castlemaine - Kyneton	65-74	F	3088
Heathcote - Castlemaine - Kyneton	65-74	M	3068
Heathcote - Castlemaine - Kyneton	75-84	F	1464
Heathcote - Castlemaine - Kyneton	75-84	M	1386
Heathcote - Castlemaine - Kyneton	85+	F	698
Heathcote - Castlemaine - Kyneton	85+	M	433
Loddon - Elmore	0-4	F	289
Loddon - Elmore	0-4	M	286
Loddon - Elmore	5-14	F	675
Loddon - Elmore	5-14	M	702
Loddon - Elmore	15-19	F	343
Loddon - Elmore	15-19	M	340
Loddon - Elmore	20-24	F	193
Loddon - Elmore	20-24	M	195
Loddon - Elmore	25-34	F	426
Loddon - Elmore	25-34	M	390
Loddon - Elmore	35-44	F	593
Loddon - Elmore	35-44	M	609
Loddon - Elmore	45-54	F	867
Loddon - Elmore	45-54	M	835
Loddon - Elmore	55-64	F	942
Loddon - Elmore	55-64	M	1078
Loddon - Elmore	65-74	F	695
Loddon - Elmore	65-74	M	876
Loddon - Elmore	75-84	F	404
Loddon - Elmore	75-84	M	383
Loddon - Elmore	85+	F	173
Loddon - Elmore	85+	M	141
Barwon - West	0-4	F	617
Barwon - West	0-4	M	645
Barwon - West	5-14	F	1460
Barwon - West	5-14	M	1538
Barwon - West	15-19	F	573
Barwon - West	15-19	M	667
Barwon - West	20-24	F	385
Barwon - West	20-24	M	474
Barwon - West	25-34	F	981
Barwon - West	25-34	M	883
Barwon - West	35-44	F	1377
Barwon - West	35-44	M	1314
Barwon - West	45-54	F	1430
Barwon - West	45-54	M	1403
Barwon - West	55-64	F	1250
Barwon - West	55-64	M	1312
Barwon - West	65-74	F	829
Barwon - West	65-74	M	931
Barwon - West	75-84	F	337
Barwon - West	75-84	M	349
Barwon - West	85+	F	162
Barwon - West	85+	M	97
Geelong	0-4	F	5661
Geelong	0-4	M	5986
Geelong	5-14	F	10774
Geelong	5-14	M	11299
Geelong	15-19	F	5979
Geelong	15-19	M	6078
Geelong	20-24	F	6737
Geelong	20-24	M	6948
Geelong	25-34	F	12794
Geelong	25-34	M	12591
Geelong	35-44	F	12140
Geelong	35-44	M	11585
Geelong	45-54	F	12603
Geelong	45-54	M	11712
Geelong	55-64	F	11679
Geelong	55-64	M	10562
Geelong	65-74	F	9304
Geelong	65-74	M	8215
Geelong	75-84	F	5845
Geelong	75-84	M	4511
Geelong	85+	F	3343
Geelong	85+	M	1845
Surf Coast - Bellarine Peninsula	0-4	F	2023
Surf Coast - Bellarine Peninsula	0-4	M	2318
Surf Coast - Bellarine Peninsula	5-14	F	4611
Surf Coast - Bellarine Peninsula	5-14	M	4881
Surf Coast - Bellarine Peninsula	15-19	F	1809
Surf Coast - Bellarine Peninsula	15-19	M	2004
Surf Coast - Bellarine Peninsula	20-24	F	1353
Surf Coast - Bellarine Peninsula	20-24	M	1554
Surf Coast - Bellarine Peninsula	25-34	F	3670
Surf Coast - Bellarine Peninsula	25-34	M	3171
Surf Coast - Bellarine Peninsula	35-44	F	4718
Surf Coast - Bellarine Peninsula	35-44	M	4403
Surf Coast - Bellarine Peninsula	45-54	F	4948
Surf Coast - Bellarine Peninsula	45-54	M	4376
Surf Coast - Bellarine Peninsula	55-64	F	5392
Surf Coast - Bellarine Peninsula	55-64	M	4913
Surf Coast - Bellarine Peninsula	65-74	F	4800
Surf Coast - Bellarine Peninsula	65-74	M	4443
Surf Coast - Bellarine Peninsula	75-84	F	2362
Surf Coast - Bellarine Peninsula	75-84	M	2098
Surf Coast - Bellarine Peninsula	85+	F	1154
Surf Coast - Bellarine Peninsula	85+	M	723
Upper Goulburn Valley	0-4	F	1359
Upper Goulburn Valley	0-4	M	1454
Upper Goulburn Valley	5-14	F	3123
Upper Goulburn Valley	5-14	M	3228
Upper Goulburn Valley	15-19	F	1508
Upper Goulburn Valley	15-19	M	1713
Upper Goulburn Valley	20-24	F	1170
Upper Goulburn Valley	20-24	M	1388
Upper Goulburn Valley	25-34	F	2551
Upper Goulburn Valley	25-34	M	2515
Upper Goulburn Valley	35-44	F	3059
Upper Goulburn Valley	35-44	M	2802
Upper Goulburn Valley	45-54	F	3757
Upper Goulburn Valley	45-54	M	3615
Upper Goulburn Valley	55-64	F	4161
Upper Goulburn Valley	55-64	M	4214
Upper Goulburn Valley	65-74	F	3549
Upper Goulburn Valley	65-74	M	3762
Upper Goulburn Valley	75-84	F	1826
Upper Goulburn Valley	75-84	M	1694
Upper Goulburn Valley	85+	F	820
Upper Goulburn Valley	85+	M	565
Wangaratta - Benalla	0-4	F	1159
Wangaratta - Benalla	0-4	M	1227
Wangaratta - Benalla	5-14	F	2723
Wangaratta - Benalla	5-14	M	2835
Wangaratta - Benalla	15-19	F	1294
Wangaratta - Benalla	15-19	M	1368
Wangaratta - Benalla	20-24	F	1018
Wangaratta - Benalla	20-24	M	1088
Wangaratta - Benalla	25-34	F	2175
Wangaratta - Benalla	25-34	M	1997
Wangaratta - Benalla	35-44	F	2673
Wangaratta - Benalla	35-44	M	2403
Wangaratta - Benalla	45-54	F	3308
Wangaratta - Benalla	45-54	M	2990
Wangaratta - Benalla	55-64	F	3623
Wangaratta - Benalla	55-64	M	3340
Wangaratta - Benalla	65-74	F	3036
Wangaratta - Benalla	65-74	M	2920
Wangaratta - Benalla	75-84	F	1758
Wangaratta - Benalla	75-84	M	1535
Wangaratta - Benalla	85+	F	1031
Wangaratta - Benalla	85+	M	605
Wodonga - Alpine	0-4	F	2101
Wodonga - Alpine	0-4	M	2159
Wodonga - Alpine	5-14	F	4425
Wodonga - Alpine	5-14	M	4609
Wodonga - Alpine	15-19	F	2108
Wodonga - Alpine	15-19	M	2294
Wodonga - Alpine	20-24	F	1731
Wodonga - Alpine	20-24	M	2111
Wodonga - Alpine	25-34	F	4077
Wodonga - Alpine	25-34	M	3794
Wodonga - Alpine	35-44	F	4328
Wodonga - Alpine	35-44	M	4008
Wodonga - Alpine	45-54	F	4970
Wodonga - Alpine	45-54	M	4719
Wodonga - Alpine	55-64	F	5067
Wodonga - Alpine	55-64	M	4871
Wodonga - Alpine	65-74	F	3794
Wodonga - Alpine	65-74	M	3752
Wodonga - Alpine	75-84	F	1991
Wodonga - Alpine	75-84	M	1761
Wodonga - Alpine	85+	F	990
Wodonga - Alpine	85+	M	587
Baw Baw	0-4	F	1458
Baw Baw	0-4	M	1487
Baw Baw	5-14	F	3128
Baw Baw	5-14	M	3231
Baw Baw	15-19	F	1464
Baw Baw	15-19	M	1554
Baw Baw	20-24	F	1249
Baw Baw	20-24	M	1283
Baw Baw	25-34	F	2748
Baw Baw	25-34	M	2537
Baw Baw	35-44	F	2879
Baw Baw	35-44	M	2565
Baw Baw	45-54	F	3401
Baw Baw	45-54	M	3108
Baw Baw	55-64	F	3520
Baw Baw	55-64	M	3226
Baw Baw	65-74	F	2941
Baw Baw	65-74	M	2801
Baw Baw	75-84	F	1504
Baw Baw	75-84	M	1430
Baw Baw	85+	F	707
Baw Baw	85+	M	405
Gippsland - East	0-4	F	1124
Gippsland - East	0-4	M	1108
Gippsland - East	5-14	F	2417
Gippsland - East	5-14	M	2502
Gippsland - East	15-19	F	1103
Gippsland - East	15-19	M	1203
Gippsland - East	20-24	F	893
Gippsland - East	20-24	M	929
Gippsland - East	25-34	F	1979
Gippsland - East	25-34	M	1842
Gippsland - East	35-44	F	2245
Gippsland - East	35-44	M	2037
Gippsland - East	45-54	F	3067
Gippsland - East	45-54	M	2726
Gippsland - East	55-64	F	3764
Gippsland - East	55-64	M	3470
Gippsland - East	65-74	F	3617
Gippsland - East	65-74	M	3917
Gippsland - East	75-84	F	1934
Gippsland - East	75-84	M	1879
Gippsland - East	85+	F	839
Gippsland - East	85+	M	560
Gippsland - South West	0-4	F	1528
Gippsland - South West	0-4	M	1727
Gippsland - South West	5-14	F	3611
Gippsland - South West	5-14	M	3626
Gippsland - South West	15-19	F	1490
Gippsland - South West	15-19	M	1702
Gippsland - South West	20-24	F	1140
Gippsland - South West	20-24	M	1142
Gippsland - South West	25-34	F	2815
Gippsland - South West	25-34	M	2608
Gippsland - South West	35-44	F	3362
Gippsland - South West	35-44	M	3004
Gippsland - South West	45-54	F	4183
Gippsland - South West	45-54	M	4039
Gippsland - South West	55-64	F	5109
Gippsland - South West	55-64	M	4650
Gippsland - South West	65-74	F	4778
Gippsland - South West	65-74	M	4577
Gippsland - South West	75-84	F	2401
Gippsland - South West	75-84	M	2221
Gippsland - South West	85+	F	1204
Gippsland - South West	85+	M	752
Latrobe Valley	0-4	F	2093
Latrobe Valley	0-4	M	2266
Latrobe Valley	5-14	F	4345
Latrobe Valley	5-14	M	4530
Latrobe Valley	15-19	F	2124
Latrobe Valley	15-19	M	2279
Latrobe Valley	20-24	F	2420
Latrobe Valley	20-24	M	2344
Latrobe Valley	25-34	F	4704
Latrobe Valley	25-34	M	4332
Latrobe Valley	35-44	F	4289
Latrobe Valley	35-44	M	4027
Latrobe Valley	45-54	F	4977
Latrobe Valley	45-54	M	4709
Latrobe Valley	55-64	F	5129
Latrobe Valley	55-64	M	4944
Latrobe Valley	65-74	F	3861
Latrobe Valley	65-74	M	3729
Latrobe Valley	75-84	F	2336
Latrobe Valley	75-84	M	1883
Latrobe Valley	85+	F	1106
Latrobe Valley	85+	M	655
Wellington	0-4	F	1192
Wellington	0-4	M	1251
Wellington	5-14	F	2513
Wellington	5-14	M	2668
Wellington	15-19	F	1215
Wellington	15-19	M	1290
Wellington	20-24	F	939
Wellington	20-24	M	1201
Wellington	25-34	F	2358
Wellington	25-34	M	2492
Wellington	35-44	F	2391
Wellington	35-44	M	2544
Wellington	45-54	F	2946
Wellington	45-54	M	2769
Wellington	55-64	F	3275
Wellington	55-64	M	3195
Wellington	65-74	F	2479
Wellington	65-74	M	2589
Wellington	75-84	F	1310
Wellington	75-84	M	1228
Wellington	85+	F	638
Wellington	85+	M	395
Brunswick - Coburg	0-4	F	2301
Brunswick - Coburg	0-4	M	2363
Brunswick - Coburg	5-14	F	3600
Brunswick - Coburg	5-14	M	3666
Brunswick - Coburg	15-19	F	1667
Brunswick - Coburg	15-19	M	1668
Brunswick - Coburg	20-24	F	4240
Brunswick - Coburg	20-24	M	3599
Brunswick - Coburg	25-34	F	10726
Brunswick - Coburg	25-34	M	10382
Brunswick - Coburg	35-44	F	7206
Brunswick - Coburg	35-44	M	7083
Brunswick - Coburg	45-54	F	5174
Brunswick - Coburg	45-54	M	5058
Brunswick - Coburg	55-64	F	3930
Brunswick - Coburg	55-64	M	3459
Brunswick - Coburg	65-74	F	2584
Brunswick - Coburg	65-74	M	2215
Brunswick - Coburg	75-84	F	2094
Brunswick - Coburg	75-84	M	1561
Brunswick - Coburg	85+	F	1006
Brunswick - Coburg	85+	M	667
Darebin - South	0-4	F	1456
Darebin - South	0-4	M	1523
Darebin - South	5-14	F	2694
Darebin - South	5-14	M	2764
Darebin - South	15-19	F	1063
Darebin - South	15-19	M	1101
Darebin - South	20-24	F	1920
Darebin - South	20-24	M	1591
Darebin - South	25-34	F	5636
Darebin - South	25-34	M	4859
Darebin - South	35-44	F	4699
Darebin - South	35-44	M	4186
Darebin - South	45-54	F	3856
Darebin - South	45-54	M	3467
Darebin - South	55-64	F	2518
Darebin - South	55-64	M	2282
Darebin - South	65-74	F	1596
Darebin - South	65-74	M	1371
Darebin - South	75-84	F	1357
Darebin - South	75-84	M	1042
Darebin - South	85+	F	692
Darebin - South	85+	M	393
Essendon	0-4	F	1843
Essendon	0-4	M	1952
Essendon	5-14	F	3501
Essendon	5-14	M	3632
Essendon	15-19	F	1850
Essendon	15-19	M	1748
Essendon	20-24	F	2627
Essendon	20-24	M	2545
Essendon	25-34	F	6596
Essendon	25-34	M	5979
Essendon	35-44	F	5041
Essendon	35-44	M	4707
Essendon	45-54	F	4614
Essendon	45-54	M	4376
Essendon	55-64	F	3752
Essendon	55-64	M	3463
Essendon	65-74	F	2203
Essendon	65-74	M	2079
Essendon	75-84	F	1551
Essendon	75-84	M	1048
Essendon	85+	F	953
Essendon	85+	M	525
Melbourne City	0-4	F	2212
Melbourne City	0-4	M	2174
Melbourne City	5-14	F	2122
Melbourne City	5-14	M	2219
Melbourne City	15-19	F	6059
Melbourne City	15-19	M	4534
Melbourne City	20-24	F	16225
Melbourne City	20-24	M	13533
Melbourne City	25-34	F	22188
Melbourne City	25-34	M	22238
Melbourne City	35-44	F	7483
Melbourne City	35-44	M	8555
Melbourne City	45-54	F	4947
Melbourne City	45-54	M	4840
Melbourne City	55-64	F	3968
Melbourne City	55-64	M	3829
Melbourne City	65-74	F	2623
Melbourne City	65-74	M	2657
Melbourne City	75-84	F	1206
Melbourne City	75-84	M	1091
Melbourne City	85+	F	795
Melbourne City	85+	M	459
Port Phillip	0-4	F	2424
Port Phillip	0-4	M	2468
Port Phillip	5-14	F	3361
Port Phillip	5-14	M	3529
Port Phillip	15-19	F	1479
Port Phillip	15-19	M	1415
Port Phillip	20-24	F	3584
Port Phillip	20-24	M	2968
Port Phillip	25-34	F	13679
Port Phillip	25-34	M	12568
Port Phillip	35-44	F	9124
Port Phillip	35-44	M	8993
Port Phillip	45-54	F	6773
Port Phillip	45-54	M	6715
Port Phillip	55-64	F	5105
Port Phillip	55-64	M	5097
Port Phillip	65-74	F	3474
Port Phillip	65-74	M	3472
Port Phillip	75-84	F	1687
Port Phillip	75-84	M	1505
Port Phillip	85+	F	868
Port Phillip	85+	M	565
Stonnington - West	0-4	F	1122
Stonnington - West	0-4	M	1151
Stonnington - West	5-14	F	1813
Stonnington - West	5-14	M	1688
Stonnington - West	15-19	F	1221
Stonnington - West	15-19	M	1011
Stonnington - West	20-24	F	3327
Stonnington - West	20-24	M	2534
Stonnington - West	25-34	F	9480
Stonnington - West	25-34	M	8814
Stonnington - West	35-44	F	4384
Stonnington - West	35-44	M	4423
Stonnington - West	45-54	F	3302
Stonnington - West	45-54	M	3256
Stonnington - West	55-64	F	3086
Stonnington - West	55-64	M	2574
Stonnington - West	65-74	F	2628
Stonnington - West	65-74	M	2242
Stonnington - West	75-84	F	1712
Stonnington - West	75-84	M	1337
Stonnington - West	85+	F	830
Stonnington - West	85+	M	529
Yarra	0-4	F	1979
Yarra	0-4	M	2046
Yarra	5-14	F	2906
Yarra	5-14	M	2859
Yarra	15-19	F	1415
Yarra	15-19	M	1333
Yarra	20-24	F	3970
Yarra	20-24	M	3143
Yarra	25-34	F	13818
Yarra	25-34	M	12874
Yarra	35-44	F	6946
Yarra	35-44	M	7197
Yarra	45-54	F	4872
Yarra	45-54	M	5093
Yarra	55-64	F	4092
Yarra	55-64	M	3710
Yarra	65-74	F	2827
Yarra	65-74	M	2537
Yarra	75-84	F	1574
Yarra	75-84	M	1182
Yarra	85+	F	640
Yarra	85+	M	445
Boroondara	0-4	F	3737
Boroondara	0-4	M	4004
Boroondara	5-14	F	10302
Boroondara	5-14	M	10757
Boroondara	15-19	F	5940
Boroondara	15-19	M	5968
Boroondara	20-24	F	6532
Boroondara	20-24	M	6813
Boroondara	25-34	F	11426
Boroondara	25-34	M	11111
Boroondara	35-44	F	11168
Boroondara	35-44	M	9568
Boroondara	45-54	F	12823
Boroondara	45-54	M	11276
Boroondara	55-64	F	9949
Boroondara	55-64	M	9034
Boroondara	65-74	F	7468
Boroondara	65-74	M	6483
Boroondara	75-84	F	4526
Boroondara	75-84	M	3508
Boroondara	85+	F	3208
Boroondara	85+	M	1627
Manningham - West	0-4	F	2126
Manningham - West	0-4	M	2278
Manningham - West	5-14	F	4669
Manningham - West	5-14	M	4974
Manningham - West	15-19	F	2635
Manningham - West	15-19	M	2858
Manningham - West	20-24	F	2659
Manningham - West	20-24	M	2884
Manningham - West	25-34	F	5464
Manningham - West	25-34	M	5350
Manningham - West	35-44	F	5820
Manningham - West	35-44	M	5279
Manningham - West	45-54	F	6578
Manningham - West	45-54	M	5812
Manningham - West	55-64	F	5816
Manningham - West	55-64	M	5076
Manningham - West	65-74	F	5353
Manningham - West	65-74	M	4364
Manningham - West	75-84	F	3908
Manningham - West	75-84	M	3463
Manningham - West	85+	F	1818
Manningham - West	85+	M	1178
Whitehorse - West	0-4	F	2562
Whitehorse - West	0-4	M	2697
Whitehorse - West	5-14	F	5454
Whitehorse - West	5-14	M	5727
Whitehorse - West	15-19	F	3510
Whitehorse - West	15-19	M	3399
Whitehorse - West	20-24	F	4615
Whitehorse - West	20-24	M	5063
Whitehorse - West	25-34	F	7491
Whitehorse - West	25-34	M	7470
Whitehorse - West	35-44	F	6729
Whitehorse - West	35-44	M	6146
Whitehorse - West	45-54	F	7010
Whitehorse - West	45-54	M	6289
Whitehorse - West	55-64	F	5689
Whitehorse - West	55-64	M	5078
Whitehorse - West	65-74	F	4324
Whitehorse - West	65-74	M	3499
Whitehorse - West	75-84	F	3474
Whitehorse - West	75-84	M	2543
Whitehorse - West	85+	F	2063
Whitehorse - West	85+	M	1211
Bayside	0-4	F	2445
Bayside	0-4	M	2546
Bayside	5-14	F	6673
Bayside	5-14	M	6757
Bayside	15-19	F	2964
Bayside	15-19	M	3212
Bayside	20-24	F	2381
Bayside	20-24	M	2538
Bayside	25-34	F	4232
Bayside	25-34	M	3745
Bayside	35-44	F	6721
Bayside	35-44	M	5693
Bayside	45-54	F	8364
Bayside	45-54	M	7489
Bayside	55-64	F	6581
Bayside	55-64	M	6058
Bayside	65-74	F	5141
Bayside	65-74	M	4573
Bayside	75-84	F	2968
Bayside	75-84	M	2377
Bayside	85+	F	2393
Bayside	85+	M	1228
Glen Eira	0-4	F	4531
Glen Eira	0-4	M	4547
Glen Eira	5-14	F	8701
Glen Eira	5-14	M	9306
Glen Eira	15-19	F	3993
Glen Eira	15-19	M	4192
Glen Eira	20-24	F	5302
Glen Eira	20-24	M	5184
Glen Eira	25-34	F	12021
Glen Eira	25-34	M	11340
Glen Eira	35-44	F	10857
Glen Eira	35-44	M	10438
Glen Eira	45-54	F	10436
Glen Eira	45-54	M	9529
Glen Eira	55-64	F	8156
Glen Eira	55-64	M	7656
Glen Eira	65-74	F	5856
Glen Eira	65-74	M	5155
Glen Eira	75-84	F	4018
Glen Eira	75-84	M	2813
Glen Eira	85+	F	2801
Glen Eira	85+	M	1603
Kingston	0-4	F	3555
Kingston	0-4	M	3646
Kingston	5-14	F	6859
Kingston	5-14	M	7221
Kingston	15-19	F	3123
Kingston	15-19	M	3155
Kingston	20-24	F	2946
Kingston	20-24	M	3315
Kingston	25-34	F	7573
Kingston	25-34	M	6947
Kingston	35-44	F	9356
Kingston	35-44	M	8668
Kingston	45-54	F	8908
Kingston	45-54	M	8304
Kingston	55-64	F	6996
Kingston	55-64	M	6507
Kingston	65-74	F	5481
Kingston	65-74	M	4541
