SA3_NAME16	Age	persons
Carlingford	15-19	4319
Carlingford	20-24	4050
Carlingford	25-34	8921
Carlingford	35-44	9515
Carlingford	45-54	9390
Carlingford	55-64	7908
Carlingford	65-74	5243
Carlingford	75-84	3213
Carlingford	85+	1287
Merrylands - Guildford	0-4	12011
Merrylands - Guildford	5-14	20731
Merrylands - Guildford	15-19	9475
Merrylands - Guildford	20-24	11419
Merrylands - Guildford	25-34	25543
Merrylands - Guildford	35-44	20518
Merrylands - Guildford	45-54	17970
Merrylands - Guildford	55-64	14912
Merrylands - Guildford	65-74	10288
Merrylands - Guildford	75-84	5694
Merrylands - Guildford	85+	2710
Parramatta	0-4	11440
Parramatta	5-14	15927
Parramatta	15-19	6122
Parramatta	20-24	8596
Parramatta	25-34	31657
Parramatta	35-44	23639
Parramatta	45-54	14712
Parramatta	55-64	12117
Parramatta	65-74	8835
Parramatta	75-84	5260
Parramatta	85+	2597
Pennant Hills - Epping	0-4	2594
Pennant Hills - Epping	5-14	6073
Pennant Hills - Epping	15-19	3275
Pennant Hills - Epping	20-24	3537
Pennant Hills - Epping	25-34	5721
Pennant Hills - Epping	35-44	6478
Pennant Hills - Epping	45-54	6650
Pennant Hills - Epping	55-64	5882
Pennant Hills - Epping	65-74	3895
Pennant Hills - Epping	75-84	2337
Pennant Hills - Epping	85+	1149
Ryde - Hunters Hill	0-4	8082
Ryde - Hunters Hill	5-14	14155
Ryde - Hunters Hill	15-19	7565
Ryde - Hunters Hill	20-24	10696
Ryde - Hunters Hill	25-34	23128
Ryde - Hunters Hill	35-44	19383
Ryde - Hunters Hill	45-54	16985
Ryde - Hunters Hill	55-64	14401
Ryde - Hunters Hill	65-74	10055
Ryde - Hunters Hill	75-84	6307
Ryde - Hunters Hill	85+	3780
Bringelly - Green Valley	0-4	7886
Bringelly - Green Valley	5-14	16129
Bringelly - Green Valley	15-19	7919
Bringelly - Green Valley	20-24	7418
Bringelly - Green Valley	25-34	15040
Bringelly - Green Valley	35-44	14596
Bringelly - Green Valley	45-54	13668
Bringelly - Green Valley	55-64	10478
Bringelly - Green Valley	65-74	5976
Bringelly - Green Valley	75-84	2881
Bringelly - Green Valley	85+	815
Fairfield	0-4	11115
Fairfield	5-14	24003
Fairfield	15-19	13302
Fairfield	20-24	14377
Fairfield	25-34	25102
Fairfield	35-44	23149
Fairfield	45-54	25512
Fairfield	55-64	23570
Fairfield	65-74	14407
Fairfield	75-84	8079
Fairfield	85+	3187
Liverpool	0-4	9409
Liverpool	5-14	16853
Liverpool	15-19	7812
Liverpool	20-24	8082
Liverpool	25-34	17990
Liverpool	35-44	17526
Liverpool	45-54	15096
Liverpool	55-64	11560
Liverpool	65-74	7540
Liverpool	75-84	3939
Liverpool	85+	1547
Cronulla - Miranda - Caringbah	0-4	6659
Cronulla - Miranda - Caringbah	5-14	13158
Cronulla - Miranda - Caringbah	15-19	6213
Cronulla - Miranda - Caringbah	20-24	6176
Cronulla - Miranda - Caringbah	25-34	13882
Cronulla - Miranda - Caringbah	35-44	14820
Cronulla - Miranda - Caringbah	45-54	15114
Cronulla - Miranda - Caringbah	55-64	13539
Cronulla - Miranda - Caringbah	65-74	10243
Cronulla - Miranda - Caringbah	75-84	6474
Cronulla - Miranda - Caringbah	85+	3563
Sutherland - Menai - Heathcote	0-4	6930
Sutherland - Menai - Heathcote	5-14	14801
Sutherland - Menai - Heathcote	15-19	6879
Sutherland - Menai - Heathcote	20-24	6495
Sutherland - Menai - Heathcote	25-34	12299
Sutherland - Menai - Heathcote	35-44	15255
Sutherland - Menai - Heathcote	45-54	15071
Sutherland - Menai - Heathcote	55-64	13664
Sutherland - Menai - Heathcote	65-74	9692
Sutherland - Menai - Heathcote	75-84	4569
Sutherland - Menai - Heathcote	85+	2381
Migratory - Offshore - Shipping (NSW)	0-4	14
Migratory - Offshore - Shipping (NSW)	5-14	22
Migratory - Offshore - Shipping (NSW)	15-19	12
Migratory - Offshore - Shipping (NSW)	20-24	9
Migratory - Offshore - Shipping (NSW)	25-34	32
Migratory - Offshore - Shipping (NSW)	35-44	34
Migratory - Offshore - Shipping (NSW)	45-54	50
Migratory - Offshore - Shipping (NSW)	55-64	74
Migratory - Offshore - Shipping (NSW)	65-74	108
Migratory - Offshore - Shipping (NSW)	75-84	42
Migratory - Offshore - Shipping (NSW)	85+	10
No usual address (NSW)	0-4	338
No usual address (NSW)	5-14	402
No usual address (NSW)	15-19	517
No usual address (NSW)	20-24	1358
No usual address (NSW)	25-34	2703
No usual address (NSW)	35-44	1900
No usual address (NSW)	45-54	1798
No usual address (NSW)	55-64	1722
No usual address (NSW)	65-74	1196
No usual address (NSW)	75-84	282
No usual address (NSW)	85+	78
Ballarat	0-4	6736
Ballarat	5-14	13227
Ballarat	15-19	6819
Ballarat	20-24	7686
Ballarat	25-34	13301
Ballarat	35-44	12700
Ballarat	45-54	13287
Ballarat	55-64	12360
Ballarat	65-74	9822
Ballarat	75-84	5476
Ballarat	85+	2398
Creswick - Daylesford - Ballan	0-4	1379
Creswick - Daylesford - Ballan	5-14	3504
Creswick - Daylesford - Ballan	15-19	1505
Creswick - Daylesford - Ballan	20-24	1106
Creswick - Daylesford - Ballan	25-34	2203
Creswick - Daylesford - Ballan	35-44	3394
Creswick - Daylesford - Ballan	45-54	4478
Creswick - Daylesford - Ballan	55-64	4777
Creswick - Daylesford - Ballan	65-74	3772
Creswick - Daylesford - Ballan	75-84	1557
Creswick - Daylesford - Ballan	85+	648
Maryborough - Pyrenees	0-4	1197
Maryborough - Pyrenees	5-14	2925
Maryborough - Pyrenees	15-19	1330
Maryborough - Pyrenees	20-24	1079
Maryborough - Pyrenees	25-34	2016
Maryborough - Pyrenees	35-44	2657
Maryborough - Pyrenees	45-54	3532
Maryborough - Pyrenees	55-64	4195
Maryborough - Pyrenees	65-74	3882
Maryborough - Pyrenees	75-84	1854
Maryborough - Pyrenees	85+	700
Bendigo	0-4	6170
Bendigo	5-14	11968
Bendigo	15-19	6023
Bendigo	20-24	6970
Bendigo	25-34	12416
Bendigo	35-44	11241
Bendigo	45-54	11552
Bendigo	55-64	11405
Bendigo	65-74	8880
Bendigo	75-84	5240
Bendigo	85+	2515
Heathcote - Castlemaine - Kyneton	0-4	2485
Heathcote - Castlemaine - Kyneton	5-14	5737
Heathcote - Castlemaine - Kyneton	15-19	2668
Heathcote - Castlemaine - Kyneton	20-24	1878
Heathcote - Castlemaine - Kyneton	25-34	3871
Heathcote - Castlemaine - Kyneton	35-44	5768
Heathcote - Castlemaine - Kyneton	45-54	7219
Heathcote - Castlemaine - Kyneton	55-64	7525
Heathcote - Castlemaine - Kyneton	65-74	6155
Heathcote - Castlemaine - Kyneton	75-84	2852
Heathcote - Castlemaine - Kyneton	85+	1128
Loddon - Elmore	0-4	571
Loddon - Elmore	5-14	1381
Loddon - Elmore	15-19	686
Loddon - Elmore	20-24	384
Loddon - Elmore	25-34	818
Loddon - Elmore	35-44	1194
Loddon - Elmore	45-54	1701
Loddon - Elmore	55-64	2013
Loddon - Elmore	65-74	1568
Loddon - Elmore	75-84	786
Loddon - Elmore	85+	311
Barwon - West	0-4	1265
Barwon - West	5-14	2992
Barwon - West	15-19	1242
Barwon - West	20-24	863
Barwon - West	25-34	1864
Barwon - West	35-44	2696
Barwon - West	45-54	2833
Barwon - West	55-64	2563
Barwon - West	65-74	1761
Barwon - West	75-84	687
Barwon - West	85+	258
Geelong	0-4	11641
Geelong	5-14	22065
Geelong	15-19	12055
Geelong	20-24	13688
Geelong	25-34	25386
Geelong	35-44	23722
Geelong	45-54	24312
Geelong	55-64	22243
Geelong	65-74	17524
Geelong	75-84	10355
Geelong	85+	5191
Surf Coast - Bellarine Peninsula	0-4	4340
Surf Coast - Bellarine Peninsula	5-14	9498
Surf Coast - Bellarine Peninsula	15-19	3814
Surf Coast - Bellarine Peninsula	20-24	2906
Surf Coast - Bellarine Peninsula	25-34	6841
Surf Coast - Bellarine Peninsula	35-44	9119
Surf Coast - Bellarine Peninsula	45-54	9326
Surf Coast - Bellarine Peninsula	55-64	10308
Surf Coast - Bellarine Peninsula	65-74	9245
Surf Coast - Bellarine Peninsula	75-84	4456
Surf Coast - Bellarine Peninsula	85+	1869
Upper Goulburn Valley	0-4	2816
Upper Goulburn Valley	5-14	6348
Upper Goulburn Valley	15-19	3227
Upper Goulburn Valley	20-24	2554
Upper Goulburn Valley	25-34	5066
Upper Goulburn Valley	35-44	5864
Upper Goulburn Valley	45-54	7372
Upper Goulburn Valley	55-64	8373
Upper Goulburn Valley	65-74	7314
Upper Goulburn Valley	75-84	3521
Upper Goulburn Valley	85+	1384
Wangaratta - Benalla	0-4	2386
Wangaratta - Benalla	5-14	5555
Wangaratta - Benalla	15-19	2660
Wangaratta - Benalla	20-24	2107
Wangaratta - Benalla	25-34	4177
Wangaratta - Benalla	35-44	5076
Wangaratta - Benalla	45-54	6300
Wangaratta - Benalla	55-64	6968
Wangaratta - Benalla	65-74	5953
Wangaratta - Benalla	75-84	3290
Wangaratta - Benalla	85+	1631
Wodonga - Alpine	0-4	4257
Wodonga - Alpine	5-14	9032
Wodonga - Alpine	15-19	4403
Wodonga - Alpine	20-24	3840
Wodonga - Alpine	25-34	7875
Wodonga - Alpine	35-44	8340
Wodonga - Alpine	45-54	9695
Wodonga - Alpine	55-64	9941
Wodonga - Alpine	65-74	7542
Wodonga - Alpine	75-84	3754
Wodonga - Alpine	85+	1576
Baw Baw	0-4	2943
Baw Baw	5-14	6366
Baw Baw	15-19	3018
Baw Baw	20-24	2537
Baw Baw	25-34	5283
Baw Baw	35-44	5443
Baw Baw	45-54	6509
Baw Baw	55-64	6744
Baw Baw	65-74	5739
Baw Baw	75-84	2933
Baw Baw	85+	1111
Gippsland - East	0-4	2230
Gippsland - East	5-14	4923
Gippsland - East	15-19	2302
Gippsland - East	20-24	1823
Gippsland - East	25-34	3826
Gippsland - East	35-44	4288
Gippsland - East	45-54	5789
Gippsland - East	55-64	7234
Gippsland - East	65-74	7532
Gippsland - East	75-84	3811
Gippsland - East	85+	1395
Gippsland - South West	0-4	3256
Gippsland - South West	5-14	7236
Gippsland - South West	15-19	3199
Gippsland - South West	20-24	2278
Gippsland - South West	25-34	5426
Gippsland - South West	35-44	6360
Gippsland - South West	45-54	8215
Gippsland - South West	55-64	9763
Gippsland - South West	65-74	9358
Gippsland - South West	75-84	4624
Gippsland - South West	85+	1954
Latrobe Valley	0-4	4357
Latrobe Valley	5-14	8880
Latrobe Valley	15-19	4397
Latrobe Valley	20-24	4768
Latrobe Valley	25-34	9040
Latrobe Valley	35-44	8315
Latrobe Valley	45-54	9688
Latrobe Valley	55-64	10072
Latrobe Valley	65-74	7593
Latrobe Valley	75-84	4220
Latrobe Valley	85+	1759
Wellington	0-4	2443
Wellington	5-14	5182
Wellington	15-19	2510
Wellington	20-24	2135
Wellington	25-34	4853
Wellington	35-44	4934
Wellington	45-54	5720
Wellington	55-64	6470
Wellington	65-74	5065
Wellington	75-84	2536
Wellington	85+	1029
Brunswick - Coburg	0-4	4663
Brunswick - Coburg	5-14	7265
Brunswick - Coburg	15-19	3336
Brunswick - Coburg	20-24	7836
Brunswick - Coburg	25-34	21113
Brunswick - Coburg	35-44	14286
Brunswick - Coburg	45-54	10233
Brunswick - Coburg	55-64	7390
Brunswick - Coburg	65-74	4798
Brunswick - Coburg	75-84	3654
Brunswick - Coburg	85+	1680
Darebin - South	0-4	2984
Darebin - South	5-14	5455
Darebin - South	15-19	2165
Darebin - South	20-24	3509
Darebin - South	25-34	10493
Darebin - South	35-44	8883
Darebin - South	45-54	7320
Darebin - South	55-64	4799
Darebin - South	65-74	2966
Darebin - South	75-84	2403
Darebin - South	85+	1089
Essendon	0-4	3798
Essendon	5-14	7136
Essendon	15-19	3604
Essendon	20-24	5177
Essendon	25-34	12574
Essendon	35-44	9750
Essendon	45-54	8997
Essendon	55-64	7221
Essendon	65-74	4278
Essendon	75-84	2597
Essendon	85+	1480
Melbourne City	0-4	4386
Melbourne City	5-14	4341
Melbourne City	15-19	10594
Melbourne City	20-24	29759
Melbourne City	25-34	44424
Melbourne City	35-44	16038
Melbourne City	45-54	9788
Melbourne City	55-64	7801
Melbourne City	65-74	5288
Melbourne City	75-84	2299
Melbourne City	85+	1255
Port Phillip	0-4	4893
Port Phillip	5-14	6893
Port Phillip	15-19	2896
Port Phillip	20-24	6555
Port Phillip	25-34	26249
Port Phillip	35-44	18115
Port Phillip	45-54	13486
Port Phillip	55-64	10205
Port Phillip	65-74	6946
Port Phillip	75-84	3197
Port Phillip	85+	1433
Stonnington - West	0-4	2274
Stonnington - West	5-14	3504
Stonnington - West	15-19	2233
Stonnington - West	20-24	5863
Stonnington - West	25-34	18297
Stonnington - West	35-44	8806
Stonnington - West	45-54	6556
Stonnington - West	55-64	5653
Stonnington - West	65-74	4872
Stonnington - West	75-84	3049
Stonnington - West	85+	1352
Yarra	0-4	4030
Yarra	5-14	5770
Yarra	15-19	2749
Yarra	20-24	7114
Yarra	25-34	26691
Yarra	35-44	14137
Yarra	45-54	9960
Yarra	55-64	7803
Yarra	65-74	5358
Yarra	75-84	2759
Yarra	85+	1083
Boroondara	0-4	7742
Boroondara	5-14	21064
Boroondara	15-19	11910
Boroondara	20-24	13346
Boroondara	25-34	22544
Boroondara	35-44	20736
Boroondara	45-54	24102
Boroondara	55-64	18983
Boroondara	65-74	13951
Boroondara	75-84	8031
Boroondara	85+	4829
Manningham - West	0-4	4406
Manningham - West	5-14	9642
Manningham - West	15-19	5499
Manningham - West	20-24	5548
Manningham - West	25-34	10813
Manningham - West	35-44	11096
Manningham - West	45-54	12391
Manningham - West	55-64	10890
Manningham - West	65-74	9717
Manningham - West	75-84	7372
Manningham - West	85+	3004
Whitehorse - West	0-4	5264
Whitehorse - West	5-14	11177
Whitehorse - West	15-19	6909
Whitehorse - West	20-24	9671
Whitehorse - West	25-34	14963
Whitehorse - West	35-44	12877
Whitehorse - West	45-54	13303
Whitehorse - West	55-64	10767
Whitehorse - West	65-74	7817
Whitehorse - West	75-84	6015
Whitehorse - West	85+	3273
Bayside	0-4	4994
Bayside	5-14	13429
Bayside	15-19	6178
Bayside	20-24	4919
Bayside	25-34	7980
Bayside	35-44	12418
Bayside	45-54	15855
Bayside	55-64	12636
Bayside	65-74	9718
Bayside	75-84	5344
Bayside	85+	3624
Glen Eira	0-4	9074
Glen Eira	5-14	18005
Glen Eira	15-19	8183
Glen Eira	20-24	10485
Glen Eira	25-34	23363
Glen Eira	35-44	21297
Glen Eira	45-54	19961
Glen Eira	55-64	15819
Glen Eira	65-74	11009
Glen Eira	75-84	6832
Glen Eira	85+	4405
Kingston	0-4	7198
Kingston	5-14	14085
Kingston	15-19	6274
Kingston	20-24	6263
Kingston	25-34	14515
Kingston	35-44	18027
Kingston	45-54	17215
Kingston	55-64	13503
Kingston	65-74	10022
Kingston	75-84	6327
Kingston	85+	3393
Stonnington - East	0-4	2079
Stonnington - East	5-14	5004
Stonnington - East	15-19	2451
Stonnington - East	20-24	3695
Stonnington - East	25-34	6376
Stonnington - East	35-44	5354
Stonnington - East	45-54	5566
Stonnington - East	55-64	4338
Stonnington - East	65-74	3305
Stonnington - East	75-84	2085
Stonnington - East	85+	1121
Banyule	0-4	7747
Banyule	5-14	14267
Banyule	15-19	6834
Banyule	20-24	7410
Banyule	25-34	16248
Banyule	35-44	17375
Banyule	45-54	16224
Banyule	55-64	14542
Banyule	65-74	11511
Banyule	75-84	6470
Banyule	85+	3253
Darebin - North	0-4	5854
Darebin - North	5-14	9147
Darebin - North	15-19	4771
Darebin - North	20-24	7837
Darebin - North	25-34	17970
Darebin - North	35-44	14050
Darebin - North	45-54	11795
Darebin - North	55-64	8793
Darebin - North	65-74	6444
Darebin - North	75-84	5343
Darebin - North	85+	2649
Nillumbik - Kinglake	0-4	3485
Nillumbik - Kinglake	5-14	9350
Nillumbik - Kinglake	15-19	4873
Nillumbik - Kinglake	20-24	4133
Nillumbik - Kinglake	25-34	6019
Nillumbik - Kinglake	35-44	8606
Nillumbik - Kinglake	45-54	10755
Nillumbik - Kinglake	55-64	9465
Nillumbik - Kinglake	65-74	5692
Nillumbik - Kinglake	75-84	2030
Nillumbik - Kinglake	85+	720
Whittlesea - Wallan	0-4	17484
Whittlesea - Wallan	5-14	28518
Whittlesea - Wallan	15-19	12705
Whittlesea - Wallan	20-24	14478
Whittlesea - Wallan	25-34	36186
Whittlesea - Wallan	35-44	31737
Whittlesea - Wallan	45-54	26716
Whittlesea - Wallan	55-64	21235
Whittlesea - Wallan	65-74	14594
Whittlesea - Wallan	75-84	7626
Whittlesea - Wallan	85+	2440
Keilor	0-4	3248
Keilor	5-14	6818
Keilor	15-19	3273
Keilor	20-24	3294
Keilor	25-34	6922
Keilor	35-44	7986
Keilor	45-54	8086
Keilor	55-64	6625
Keilor	65-74	6258
Keilor	75-84	4338
Keilor	85+	1713
Macedon Ranges	0-4	1913
Macedon Ranges	5-14	4403
Macedon Ranges	15-19	1952
Macedon Ranges	20-24	1412
Macedon Ranges	25-34	2623
Macedon Ranges	35-44	4039
Macedon Ranges	45-54	4657
Macedon Ranges	55-64	4009
Macedon Ranges	65-74	3040
Macedon Ranges	75-84	1116
Macedon Ranges	85+	411
Moreland - North	0-4	5586
Moreland - North	5-14	8472
Moreland - North	15-19	3745
Moreland - North	20-24	4981
Moreland - North	25-34	14141
Moreland - North	35-44	11273
Moreland - North	45-54	8848
Moreland - North	55-64	6388
Moreland - North	65-74	4692
Moreland - North	75-84	4766
Moreland - North	85+	2626
Sunbury	0-4	2640
Sunbury	5-14	5115
Sunbury	15-19	2673
Sunbury	20-24	2680
Sunbury	25-34	5137
Sunbury	35-44	5294
Sunbury	45-54	5699
Sunbury	55-64	4911
Sunbury	65-74	3109
Sunbury	75-84	1491
Sunbury	85+	625
Tullamarine - Broadmeadows	0-4	13074
Tullamarine - Broadmeadows	5-14	23511
Tullamarine - Broadmeadows	15-19	11482
Tullamarine - Broadmeadows	20-24	12056
Tullamarine - Broadmeadows	25-34	26377
Tullamarine - Broadmeadows	35-44	22311
Tullamarine - Broadmeadows	45-54	20972
Tullamarine - Broadmeadows	55-64	15172
Tullamarine - Broadmeadows	65-74	9628
Tullamarine - Broadmeadows	75-84	4493
Tullamarine - Broadmeadows	85+	1280
Knox	0-4	9017
Knox	5-14	18054
Knox	15-19	9911
Knox	20-24	10195
Knox	25-34	20341
Knox	35-44	20762
Knox	45-54	22077
Knox	55-64	19902
Knox	65-74	13668
Knox	75-84	7118
Knox	85+	3105
Manningham - East	0-4	1126
Manningham - East	5-14	3588
Manningham - East	15-19	2068
Manningham - East	20-24	1684
Manningham - East	25-34	2053
Manningham - East	35-44	2945
Manningham - East	45-54	4342
Manningham - East	55-64	3572
Manningham - East	65-74	2588
Manningham - East	75-84	1366
Manningham - East	85+	668
Maroondah	0-4	7303
Maroondah	5-14	13209
Maroondah	15-19	6649
Maroondah	20-24	6600
Maroondah	25-34	15221
Maroondah	35-44	15525
Maroondah	45-54	15100
Maroondah	55-64	12669
Maroondah	65-74	9618
Maroondah	75-84	5392
Maroondah	85+	2639
Whitehorse - East	0-4	3612
Whitehorse - East	5-14	7338
Whitehorse - East	15-19	3484
Whitehorse - East	20-24	3485
Whitehorse - East	25-34	7993
Whitehorse - East	35-44	8890
Whitehorse - East	45-54	8056
Whitehorse - East	55-64	6637
Whitehorse - East	65-74	5843
Whitehorse - East	75-84	3752
Whitehorse - East	85+	1691
Yarra Ranges	0-4	9107
Yarra Ranges	5-14	19204
Yarra Ranges	15-19	9693
Yarra Ranges	20-24	8881
Yarra Ranges	25-34	17828
Yarra Ranges	35-44	19655
Yarra Ranges	45-54	21559
Yarra Ranges	55-64	19614
Yarra Ranges	65-74	14366
Yarra Ranges	75-84	6308
Yarra Ranges	85+	2531
Cardinia	0-4	7830
Cardinia	5-14	13928
Cardinia	15-19	6244
Cardinia	20-24	5945
Cardinia	25-34	13717
Cardinia	35-44	13234
Cardinia	45-54	12505
Cardinia	55-64	9651
Cardinia	65-74	6925
Cardinia	75-84	3124
Cardinia	85+	1177
Casey - North	0-4	8788
Casey - North	5-14	17950
Casey - North	15-19	9510
Casey - North	20-24	9246
Casey - North	25-34	17243
Casey - North	35-44	18219
Casey - North	45-54	18600
Casey - North	55-64	15095
Casey - North	65-74	9398
Casey - North	75-84	5035
Casey - North	85+	2043
Casey - South	0-4	14987
Casey - South	5-14	26124
Casey - South	15-19	11440
Casey - South	20-24	11424
Casey - South	25-34	27187
Casey - South	35-44	26650
Casey - South	45-54	21144
Casey - South	55-64	15001
Casey - South	65-74	8891
Casey - South	75-84	3913
Casey - South	85+	1407
Dandenong	0-4	12404
Dandenong	5-14	20562
Dandenong	15-19	10918
Dandenong	20-24	14638
Dandenong	25-34	32445
Dandenong	35-44	25174
Dandenong	45-54	22244
Dandenong	55-64	19950
Dandenong	65-74	15439
Dandenong	75-84	9095
Dandenong	85+	3755
Monash	0-4	8814
Monash	5-14	18776
Monash	15-19	11985
Monash	20-24	17233
Monash	25-34	25796
Monash	35-44	22362
Monash	45-54	22081
Monash	55-64	17651
Monash	65-74	14702
Monash	75-84	10743
Monash	85+	4926
Brimbank	0-4	12519
Brimbank	5-14	21903
Brimbank	15-19	11719
Brimbank	20-24	14661
Brimbank	25-34	30495
Brimbank	35-44	25245
Brimbank	45-54	23719
Brimbank	55-64	21109
Brimbank	65-74	14427
Brimbank	75-84	7321
Brimbank	85+	2699
Hobsons Bay	0-4	5708
Hobsons Bay	5-14	9836
Hobsons Bay	15-19	4411
Hobsons Bay	20-24	4715
Hobsons Bay	25-34	11899
Hobsons Bay	35-44	12809
Hobsons Bay	45-54	12130
Hobsons Bay	55-64	9837
Hobsons Bay	65-74	6595
Hobsons Bay	75-84	4162
Hobsons Bay	85+	1910
Maribyrnong	0-4	5675
Maribyrnong	5-14	7518
Maribyrnong	15-19	3635
Maribyrnong	20-24	7258
Maribyrnong	25-34	19006
Maribyrnong	35-44	14058
Maribyrnong	45-54	9900
Maribyrnong	55-64	7247
Maribyrnong	65-74	4024
Maribyrnong	75-84	2589
Maribyrnong	85+	1379
Melton - Bacchus Marsh	0-4	12717
Melton - Bacchus Marsh	5-14	24468
Melton - Bacchus Marsh	15-19	10122
Melton - Bacchus Marsh	20-24	9628
Melton - Bacchus Marsh	25-34	23056
Melton - Bacchus Marsh	35-44	25353
Melton - Bacchus Marsh	45-54	19354
Melton - Bacchus Marsh	55-64	14525
Melton - Bacchus Marsh	65-74	9426
Melton - Bacchus Marsh	75-84	3581
Melton - Bacchus Marsh	85+	1209
Wyndham	0-4	21737
Wyndham	5-14	32876
Wyndham	15-19	12978
Wyndham	20-24	13836
Wyndham	25-34	42089
Wyndham	35-44	37246
Wyndham	45-54	25929
Wyndham	55-64	18402
Wyndham	65-74	10769
Wyndham	75-84	4546
Wyndham	85+	1490
Frankston	0-4	9016
Frankston	5-14	16012
Frankston	15-19	8009
Frankston	20-24	8512
Frankston	25-34	18484
Frankston	35-44	18569
Frankston	45-54	18833
Frankston	55-64	16105
Frankston	65-74	11710
Frankston	75-84	6187
Frankston	85+	2713
Mornington Peninsula	0-4	8007
Mornington Peninsula	5-14	18830
Mornington Peninsula	15-19	8945
Mornington Peninsula	20-24	7409
Mornington Peninsula	25-34	13493
Mornington Peninsula	35-44	17916
Mornington Peninsula	45-54	21250
Mornington Peninsula	55-64	21007
Mornington Peninsula	65-74	20899
Mornington Peninsula	75-84	12178
Mornington Peninsula	85+	5059
Grampians	0-4	3067
Grampians	5-14	6761
Grampians	15-19	3342
Grampians	20-24	2831
Grampians	25-34	6005
Grampians	35-44	6148
Grampians	45-54	8052
Grampians	55-64	8883
Grampians	65-74	7271
Grampians	75-84	4346
Grampians	85+	2119
Mildura	0-4	3363
Mildura	5-14	6867
Mildura	15-19	3518
Mildura	20-24	3153
Mildura	25-34	6535
Mildura	35-44	6168
Mildura	45-54	7079
Mildura	55-64	7111
Mildura	65-74	5493
Mildura	75-84	3169
Mildura	85+	1419
Murray River - Swan Hill	0-4	2095
Murray River - Swan Hill	5-14	4528
Murray River - Swan Hill	15-19	2241
Murray River - Swan Hill	20-24	1842
Murray River - Swan Hill	25-34	3837
Murray River - Swan Hill	35-44	3851
Murray River - Swan Hill	45-54	4986
Murray River - Swan Hill	55-64	5412
Murray River - Swan Hill	65-74	4425
Murray River - Swan Hill	75-84	2844
Murray River - Swan Hill	85+	1276
Campaspe	0-4	2088
Campaspe	5-14	4584
Campaspe	15-19	2341
Campaspe	20-24	1759
Campaspe	25-34	3541
Campaspe	35-44	3955
Campaspe	45-54	5073
Campaspe	55-64	5380
Campaspe	65-74	4569
Campaspe	75-84	2751
Campaspe	85+	1164
Moira	0-4	1585
Moira	5-14	3548
Moira	15-19	1711
Moira	20-24	1378
Moira	25-34	2699
Moira	35-44	2919
Moira	45-54	3764
Moira	55-64	4227
Moira	65-74	3960
Moira	75-84	2377
Moira	85+	935
Shepparton	0-4	4199
Shepparton	5-14	8460
Shepparton	15-19	4319
Shepparton	20-24	3563
Shepparton	25-34	7825
Shepparton	35-44	7756
Shepparton	45-54	8526
Shepparton	55-64	7886
Shepparton	65-74	6151
Shepparton	75-84	3484
Shepparton	85+	1486
Glenelg - Southern Grampians	0-4	1832
Glenelg - Southern Grampians	5-14	4106
Glenelg - Southern Grampians	15-19	2196
Glenelg - Southern Grampians	20-24	1648
Glenelg - Southern Grampians	25-34	3140
Glenelg - Southern Grampians	35-44	3798
Glenelg - Southern Grampians	45-54	5162
Glenelg - Southern Grampians	55-64	5604
Glenelg - Southern Grampians	65-74	4491
Glenelg - Southern Grampians	75-84	2456
Glenelg - Southern Grampians	85+	1138
Colac - Corangamite	0-4	2039
Colac - Corangamite	5-14	4581
Colac - Corangamite	15-19	2221
Colac - Corangamite	20-24	1835
Colac - Corangamite	25-34	3562
Colac - Corangamite	35-44	3927
Colac - Corangamite	45-54	5131
Colac - Corangamite	55-64	5545
Colac - Corangamite	65-74	4555
Colac - Corangamite	75-84	2598
Colac - Corangamite	85+	1053
Warrnambool	0-4	2918
Warrnambool	5-14	6556
Warrnambool	15-19	3221
Warrnambool	20-24	2925
Warrnambool	25-34	5596
Warrnambool	35-44	5897
Warrnambool	45-54	6843
Warrnambool	55-64	6732
Warrnambool	65-74	5218
Warrnambool	75-84	2858
Warrnambool	85+	1340
Migratory - Offshore - Shipping (Vic.)	25-34	4
Migratory - Offshore - Shipping (Vic.)	35-44	3
Migratory - Offshore - Shipping (Vic.)	45-54	11
Migratory - Offshore - Shipping (Vic.)	55-64	5
No usual address (Vic.)	0-4	379
No usual address (Vic.)	5-14	367
No usual address (Vic.)	15-19	357
No usual address (Vic.)	20-24	898
No usual address (Vic.)	25-34	1848
No usual address (Vic.)	35-44	1295
No usual address (Vic.)	45-54	975
No usual address (Vic.)	55-64	816
No usual address (Vic.)	65-74	482
No usual address (Vic.)	75-84	121
No usual address (Vic.)	85+	38
Capalaba	0-4	4219
Capalaba	5-14	9638
Capalaba	15-19	4828
Capalaba	20-24	4522
Capalaba	25-34	8547
Capalaba	35-44	9385
Capalaba	45-54	10371
Capalaba	55-64	9596
Capalaba	65-74	6326
Capalaba	75-84	2866
Capalaba	85+	1276
Cleveland - Stradbroke	0-4	4272
Cleveland - Stradbroke	5-14	10974
Cleveland - Stradbroke	15-19	5500
Cleveland - Stradbroke	20-24	4139
Cleveland - Stradbroke	25-34	7952
Cleveland - Stradbroke	35-44	10026
Cleveland - Stradbroke	45-54	11998
Cleveland - Stradbroke	55-64	11294
Cleveland - Stradbroke	65-74	9595
Cleveland - Stradbroke	75-84	4981
Cleveland - Stradbroke	85+	2087
Wynnum - Manly	0-4	4728
Wynnum - Manly	5-14	9528
