SA3_NAME16	Age5yr	Indigenous	Sex	persons
The Gap - Enoggera	45-49		F	63
The Gap - Enoggera	45-49		M	62
The Gap - Enoggera	45-49	0	F	1808
The Gap - Enoggera	45-49	0	M	1686
The Gap - Enoggera	45-49	1	F	28
The Gap - Enoggera	45-49	1	M	17
The Gap - Enoggera	50-54		F	61
The Gap - Enoggera	50-54		M	56
The Gap - Enoggera	50-54	0	F	1517
The Gap - Enoggera	50-54	0	M	1392
The Gap - Enoggera	50-54	1	F	17
The Gap - Enoggera	50-54	1	M	21
The Gap - Enoggera	55-59		F	47
The Gap - Enoggera	55-59		M	55
The Gap - Enoggera	55-59	0	F	1343
The Gap - Enoggera	55-59	0	M	1178
The Gap - Enoggera	55-59	1	F	8
The Gap - Enoggera	55-59	1	M	16
The Gap - Enoggera	60-64		F	46
The Gap - Enoggera	60-64		M	41
The Gap - Enoggera	60-64	0	F	1206
The Gap - Enoggera	60-64	0	M	1099
The Gap - Enoggera	60-64	1	F	12
The Gap - Enoggera	60-64	1	M	13
The Gap - Enoggera	65+		F	151
The Gap - Enoggera	65+		M	103
The Gap - Enoggera	65+	0	F	3922
The Gap - Enoggera	65+	0	M	2915
The Gap - Enoggera	65+	1	F	21
The Gap - Enoggera	65+	1	M	11
Brisbane Inner	0-4		F	89
Brisbane Inner	0-4		M	100
Brisbane Inner	0-4	0	F	879
Brisbane Inner	0-4	0	M	850
Brisbane Inner	0-4	1	F	10
Brisbane Inner	0-4	1	M	9
Brisbane Inner	5-9		F	56
Brisbane Inner	5-9		M	71
Brisbane Inner	5-9	0	F	696
Brisbane Inner	5-9	0	M	728
Brisbane Inner	5-9	1	F	15
Brisbane Inner	5-9	1	M	14
Brisbane Inner	10-14		F	76
Brisbane Inner	10-14		M	90
Brisbane Inner	10-14	0	F	850
Brisbane Inner	10-14	0	M	862
Brisbane Inner	10-14	1	F	18
Brisbane Inner	10-14	1	M	12
Brisbane Inner	15-19		F	144
Brisbane Inner	15-19		M	124
Brisbane Inner	15-19	0	F	1500
Brisbane Inner	15-19	0	M	1398
Brisbane Inner	15-19	1	F	28
Brisbane Inner	15-19	1	M	24
Brisbane Inner	20-24		F	372
Brisbane Inner	20-24		M	423
Brisbane Inner	20-24	0	F	4089
Brisbane Inner	20-24	0	M	3792
Brisbane Inner	20-24	1	F	47
Brisbane Inner	20-24	1	M	42
Brisbane Inner	25-29		F	514
Brisbane Inner	25-29		M	593
Brisbane Inner	25-29	0	F	4934
Brisbane Inner	25-29	0	M	5020
Brisbane Inner	25-29	1	F	45
Brisbane Inner	25-29	1	M	46
Brisbane Inner	30-34		F	417
Brisbane Inner	30-34		M	491
Brisbane Inner	30-34	0	F	3679
Brisbane Inner	30-34	0	M	4171
Brisbane Inner	30-34	1	F	22
Brisbane Inner	30-34	1	M	42
Brisbane Inner	35-39		F	261
Brisbane Inner	35-39		M	348
Brisbane Inner	35-39	0	F	2269
Brisbane Inner	35-39	0	M	2604
Brisbane Inner	35-39	1	F	26
Brisbane Inner	35-39	1	M	31
Brisbane Inner	40-44		F	224
Brisbane Inner	40-44		M	298
Brisbane Inner	40-44	0	F	1830
Brisbane Inner	40-44	0	M	2023
Brisbane Inner	40-44	1	F	23
Brisbane Inner	40-44	1	M	30
Brisbane Inner	45-49		F	207
Brisbane Inner	45-49		M	297
Brisbane Inner	45-49	0	F	1604
Brisbane Inner	45-49	0	M	1832
Brisbane Inner	45-49	1	F	20
Brisbane Inner	45-49	1	M	34
Brisbane Inner	50-54		F	183
Brisbane Inner	50-54		M	245
Brisbane Inner	50-54	0	F	1459
Brisbane Inner	50-54	0	M	1637
Brisbane Inner	50-54	1	F	17
Brisbane Inner	50-54	1	M	20
Brisbane Inner	55-59		F	172
Brisbane Inner	55-59		M	213
Brisbane Inner	55-59	0	F	1356
Brisbane Inner	55-59	0	M	1530
Brisbane Inner	55-59	1	F	12
Brisbane Inner	55-59	1	M	23
Brisbane Inner	60-64		F	173
Brisbane Inner	60-64		M	183
Brisbane Inner	60-64	0	F	1246
Brisbane Inner	60-64	0	M	1250
Brisbane Inner	60-64	1	F	13
Brisbane Inner	60-64	1	M	16
Brisbane Inner	65+		F	478
Brisbane Inner	65+		M	419
Brisbane Inner	65+	0	F	2888
Brisbane Inner	65+	0	M	2694
Brisbane Inner	65+	1	F	15
Brisbane Inner	65+	1	M	14
Brisbane Inner - East	0-4		F	70
Brisbane Inner - East	0-4		M	71
Brisbane Inner - East	0-4	0	F	1229
Brisbane Inner - East	0-4	0	M	1231
Brisbane Inner - East	0-4	1	F	20
Brisbane Inner - East	0-4	1	M	29
Brisbane Inner - East	5-9		F	60
Brisbane Inner - East	5-9		M	70
Brisbane Inner - East	5-9	0	F	1164
Brisbane Inner - East	5-9	0	M	1204
Brisbane Inner - East	5-9	1	F	17
Brisbane Inner - East	5-9	1	M	22
Brisbane Inner - East	10-14		F	49
Brisbane Inner - East	10-14		M	53
Brisbane Inner - East	10-14	0	F	928
Brisbane Inner - East	10-14	0	M	1069
Brisbane Inner - East	10-14	1	F	16
Brisbane Inner - East	10-14	1	M	26
Brisbane Inner - East	15-19		F	49
Brisbane Inner - East	15-19		M	43
Brisbane Inner - East	15-19	0	F	969
Brisbane Inner - East	15-19	0	M	997
Brisbane Inner - East	15-19	1	F	25
Brisbane Inner - East	15-19	1	M	21
Brisbane Inner - East	20-24		F	94
Brisbane Inner - East	20-24		M	90
Brisbane Inner - East	20-24	0	F	1540
Brisbane Inner - East	20-24	0	M	1454
Brisbane Inner - East	20-24	1	F	25
Brisbane Inner - East	20-24	1	M	26
Brisbane Inner - East	25-29		F	169
Brisbane Inner - East	25-29		M	138
Brisbane Inner - East	25-29	0	F	1942
Brisbane Inner - East	25-29	0	M	1851
Brisbane Inner - East	25-29	1	F	36
Brisbane Inner - East	25-29	1	M	26
Brisbane Inner - East	30-34		F	152
Brisbane Inner - East	30-34		M	156
Brisbane Inner - East	30-34	0	F	2015
Brisbane Inner - East	30-34	0	M	1839
Brisbane Inner - East	30-34	1	F	22
Brisbane Inner - East	30-34	1	M	22
Brisbane Inner - East	35-39		F	105
Brisbane Inner - East	35-39		M	120
Brisbane Inner - East	35-39	0	F	1659
Brisbane Inner - East	35-39	0	M	1552
Brisbane Inner - East	35-39	1	F	19
Brisbane Inner - East	35-39	1	M	14
Brisbane Inner - East	40-44		F	91
Brisbane Inner - East	40-44		M	93
Brisbane Inner - East	40-44	0	F	1558
Brisbane Inner - East	40-44	0	M	1568
Brisbane Inner - East	40-44	1	F	15
Brisbane Inner - East	40-44	1	M	14
Brisbane Inner - East	45-49		F	81
Brisbane Inner - East	45-49		M	93
Brisbane Inner - East	45-49	0	F	1424
Brisbane Inner - East	45-49	0	M	1405
Brisbane Inner - East	45-49	1	F	12
Brisbane Inner - East	45-49	1	M	16
Brisbane Inner - East	50-54		F	80
Brisbane Inner - East	50-54		M	86
Brisbane Inner - East	50-54	0	F	1229
Brisbane Inner - East	50-54	0	M	1175
Brisbane Inner - East	50-54	1	F	13
Brisbane Inner - East	50-54	1	M	18
Brisbane Inner - East	55-59		F	58
Brisbane Inner - East	55-59		M	59
Brisbane Inner - East	55-59	0	F	955
Brisbane Inner - East	55-59	0	M	927
Brisbane Inner - East	55-59	1	F	6
Brisbane Inner - East	55-59	1	M	11
Brisbane Inner - East	60-64		F	63
Brisbane Inner - East	60-64		M	60
Brisbane Inner - East	60-64	0	F	801
Brisbane Inner - East	60-64	0	M	740
Brisbane Inner - East	60-64	1	F	10
Brisbane Inner - East	60-64	1	M	8
Brisbane Inner - East	65+		F	97
Brisbane Inner - East	65+		M	105
Brisbane Inner - East	65+	0	F	1725
Brisbane Inner - East	65+	0	M	1471
Brisbane Inner - East	65+	1	F	22
Brisbane Inner - East	65+	1	M	5
Brisbane Inner - North	0-4		F	115
Brisbane Inner - North	0-4		M	137
Brisbane Inner - North	0-4	0	F	1976
Brisbane Inner - North	0-4	0	M	2069
Brisbane Inner - North	0-4	1	F	30
Brisbane Inner - North	0-4	1	M	20
Brisbane Inner - North	5-9		F	86
Brisbane Inner - North	5-9		M	93
Brisbane Inner - North	5-9	0	F	1932
Brisbane Inner - North	5-9	0	M	2033
Brisbane Inner - North	5-9	1	F	21
Brisbane Inner - North	5-9	1	M	16
Brisbane Inner - North	10-14		F	87
Brisbane Inner - North	10-14		M	87
Brisbane Inner - North	10-14	0	F	1886
Brisbane Inner - North	10-14	0	M	1900
Brisbane Inner - North	10-14	1	F	31
Brisbane Inner - North	10-14	1	M	23
Brisbane Inner - North	15-19		F	145
Brisbane Inner - North	15-19		M	121
Brisbane Inner - North	15-19	0	F	2421
Brisbane Inner - North	15-19	0	M	2012
Brisbane Inner - North	15-19	1	F	55
Brisbane Inner - North	15-19	1	M	35
Brisbane Inner - North	20-24		F	349
Brisbane Inner - North	20-24		M	323
Brisbane Inner - North	20-24	0	F	4418
Brisbane Inner - North	20-24	0	M	3895
Brisbane Inner - North	20-24	1	F	80
Brisbane Inner - North	20-24	1	M	81
Brisbane Inner - North	25-29		F	417
Brisbane Inner - North	25-29		M	399
Brisbane Inner - North	25-29	0	F	4565
Brisbane Inner - North	25-29	0	M	4506
Brisbane Inner - North	25-29	1	F	49
Brisbane Inner - North	25-29	1	M	68
Brisbane Inner - North	30-34		F	336
Brisbane Inner - North	30-34		M	357
Brisbane Inner - North	30-34	0	F	3968
Brisbane Inner - North	30-34	0	M	4185
Brisbane Inner - North	30-34	1	F	35
Brisbane Inner - North	30-34	1	M	43
Brisbane Inner - North	35-39		F	219
Brisbane Inner - North	35-39		M	266
Brisbane Inner - North	35-39	0	F	3019
Brisbane Inner - North	35-39	0	M	3079
Brisbane Inner - North	35-39	1	F	31
Brisbane Inner - North	35-39	1	M	31
Brisbane Inner - North	40-44		F	195
Brisbane Inner - North	40-44		M	220
Brisbane Inner - North	40-44	0	F	2933
Brisbane Inner - North	40-44	0	M	2843
Brisbane Inner - North	40-44	1	F	25
Brisbane Inner - North	40-44	1	M	32
Brisbane Inner - North	45-49		F	182
Brisbane Inner - North	45-49		M	244
Brisbane Inner - North	45-49	0	F	2830
Brisbane Inner - North	45-49	0	M	2755
Brisbane Inner - North	45-49	1	F	36
Brisbane Inner - North	45-49	1	M	34
Brisbane Inner - North	50-54		F	156
Brisbane Inner - North	50-54		M	208
Brisbane Inner - North	50-54	0	F	2335
Brisbane Inner - North	50-54	0	M	2455
Brisbane Inner - North	50-54	1	F	31
Brisbane Inner - North	50-54	1	M	34
Brisbane Inner - North	55-59		F	134
Brisbane Inner - North	55-59		M	177
Brisbane Inner - North	55-59	0	F	2046
Brisbane Inner - North	55-59	0	M	2024
Brisbane Inner - North	55-59	1	F	19
Brisbane Inner - North	55-59	1	M	15
Brisbane Inner - North	60-64		F	137
Brisbane Inner - North	60-64		M	161
Brisbane Inner - North	60-64	0	F	1618
Brisbane Inner - North	60-64	0	M	1605
Brisbane Inner - North	60-64	1	F	16
Brisbane Inner - North	60-64	1	M	13
Brisbane Inner - North	65+		F	399
Brisbane Inner - North	65+		M	311
Brisbane Inner - North	65+	0	F	4309
Brisbane Inner - North	65+	0	M	3558
Brisbane Inner - North	65+	1	F	18
Brisbane Inner - North	65+	1	M	16
Brisbane Inner - West	0-4		F	65
Brisbane Inner - West	0-4		M	66
Brisbane Inner - West	0-4	0	F	1345
Brisbane Inner - West	0-4	0	M	1520
Brisbane Inner - West	0-4	1	F	7
Brisbane Inner - West	0-4	1	M	16
Brisbane Inner - West	5-9		F	84
Brisbane Inner - West	5-9		M	83
Brisbane Inner - West	5-9	0	F	1574
Brisbane Inner - West	5-9	0	M	1567
Brisbane Inner - West	5-9	1	F	7
Brisbane Inner - West	5-9	1	M	7
Brisbane Inner - West	10-14		F	48
Brisbane Inner - West	10-14		M	54
Brisbane Inner - West	10-14	0	F	1432
Brisbane Inner - West	10-14	0	M	1531
Brisbane Inner - West	10-14	1	F	16
Brisbane Inner - West	10-14	1	M	26
Brisbane Inner - West	15-19		F	84
Brisbane Inner - West	15-19		M	63
Brisbane Inner - West	15-19	0	F	1681
Brisbane Inner - West	15-19	0	M	1686
Brisbane Inner - West	15-19	1	F	34
Brisbane Inner - West	15-19	1	M	26
Brisbane Inner - West	20-24		F	221
Brisbane Inner - West	20-24		M	223
Brisbane Inner - West	20-24	0	F	3182
Brisbane Inner - West	20-24	0	M	2765
Brisbane Inner - West	20-24	1	F	33
Brisbane Inner - West	20-24	1	M	27
Brisbane Inner - West	25-29		F	224
Brisbane Inner - West	25-29		M	240
Brisbane Inner - West	25-29	0	F	2669
Brisbane Inner - West	25-29	0	M	2662
Brisbane Inner - West	25-29	1	F	25
Brisbane Inner - West	25-29	1	M	27
Brisbane Inner - West	30-34		F	131
Brisbane Inner - West	30-34		M	179
Brisbane Inner - West	30-34	0	F	2117
Brisbane Inner - West	30-34	0	M	2179
Brisbane Inner - West	30-34	1	F	19
Brisbane Inner - West	30-34	1	M	21
Brisbane Inner - West	35-39		F	114
Brisbane Inner - West	35-39		M	129
Brisbane Inner - West	35-39	0	F	1963
Brisbane Inner - West	35-39	0	M	1858
Brisbane Inner - West	35-39	1	F	10
Brisbane Inner - West	35-39	1	M	26
Brisbane Inner - West	40-44		F	101
Brisbane Inner - West	40-44		M	104
Brisbane Inner - West	40-44	0	F	1997
Brisbane Inner - West	40-44	0	M	1786
Brisbane Inner - West	40-44	1	F	11
Brisbane Inner - West	40-44	1	M	22
Brisbane Inner - West	45-49		F	89
Brisbane Inner - West	45-49		M	126
Brisbane Inner - West	45-49	0	F	1861
Brisbane Inner - West	45-49	0	M	1851
Brisbane Inner - West	45-49	1	F	17
Brisbane Inner - West	45-49	1	M	21
Brisbane Inner - West	50-54		F	87
Brisbane Inner - West	50-54		M	108
Brisbane Inner - West	50-54	0	F	1602
Brisbane Inner - West	50-54	0	M	1555
Brisbane Inner - West	50-54	1	F	5
Brisbane Inner - West	50-54	1	M	8
Brisbane Inner - West	55-59		F	70
Brisbane Inner - West	55-59		M	78
Brisbane Inner - West	55-59	0	F	1370
Brisbane Inner - West	55-59	0	M	1277
Brisbane Inner - West	55-59	1	F	4
Brisbane Inner - West	60-64		F	69
Brisbane Inner - West	60-64		M	80
Brisbane Inner - West	60-64	0	F	1103
Brisbane Inner - West	60-64	0	M	1087
Brisbane Inner - West	60-64	1	F	7
Brisbane Inner - West	60-64	1	M	4
Brisbane Inner - West	65+		F	182
Brisbane Inner - West	65+		M	157
Brisbane Inner - West	65+	0	F	2672
Brisbane Inner - West	65+	0	M	2261
Brisbane Inner - West	65+	1	F	10
Brisbane Inner - West	65+	1	M	4
Cairns - North	0-4		F	89
Cairns - North	0-4		M	99
Cairns - North	0-4	0	F	1369
Cairns - North	0-4	0	M	1499
Cairns - North	0-4	1	F	94
Cairns - North	0-4	1	M	123
Cairns - North	5-9		F	105
Cairns - North	5-9		M	124
Cairns - North	5-9	0	F	1606
Cairns - North	5-9	0	M	1716
Cairns - North	5-9	1	F	112
Cairns - North	5-9	1	M	148
Cairns - North	10-14		F	108
Cairns - North	10-14		M	110
Cairns - North	10-14	0	F	1637
Cairns - North	10-14	0	M	1654
Cairns - North	10-14	1	F	118
Cairns - North	10-14	1	M	142
Cairns - North	15-19		F	100
Cairns - North	15-19		M	99
Cairns - North	15-19	0	F	1375
Cairns - North	15-19	0	M	1512
Cairns - North	15-19	1	F	108
Cairns - North	15-19	1	M	118
Cairns - North	20-24		F	108
Cairns - North	20-24		M	106
Cairns - North	20-24	0	F	1171
Cairns - North	20-24	0	M	1125
Cairns - North	20-24	1	F	83
Cairns - North	20-24	1	M	74
Cairns - North	25-29		F	105
Cairns - North	25-29		M	105
Cairns - North	25-29	0	F	1338
Cairns - North	25-29	0	M	1172
Cairns - North	25-29	1	F	78
Cairns - North	25-29	1	M	69
Cairns - North	30-34		F	124
Cairns - North	30-34		M	156
Cairns - North	30-34	0	F	1666
Cairns - North	30-34	0	M	1431
Cairns - North	30-34	1	F	63
Cairns - North	30-34	1	M	68
Cairns - North	35-39		F	136
Cairns - North	35-39		M	135
Cairns - North	35-39	0	F	1815
Cairns - North	35-39	0	M	1546
Cairns - North	35-39	1	F	72
Cairns - North	35-39	1	M	61
Cairns - North	40-44		F	147
Cairns - North	40-44		M	154
Cairns - North	40-44	0	F	2052
Cairns - North	40-44	0	M	1728
Cairns - North	40-44	1	F	70
Cairns - North	40-44	1	M	71
Cairns - North	45-49		F	163
Cairns - North	45-49		M	161
Cairns - North	45-49	0	F	2085
Cairns - North	45-49	0	M	1749
Cairns - North	45-49	1	F	69
Cairns - North	45-49	1	M	53
Cairns - North	50-54		F	152
Cairns - North	50-54		M	156
Cairns - North	50-54	0	F	1938
Cairns - North	50-54	0	M	1815
Cairns - North	50-54	1	F	64
Cairns - North	50-54	1	M	54
Cairns - North	55-59		F	126
Cairns - North	55-59		M	154
Cairns - North	55-59	0	F	1703
Cairns - North	55-59	0	M	1676
Cairns - North	55-59	1	F	48
Cairns - North	55-59	1	M	33
Cairns - North	60-64		F	121
Cairns - North	60-64		M	139
Cairns - North	60-64	0	F	1409
Cairns - North	60-64	0	M	1369
Cairns - North	60-64	1	F	27
Cairns - North	60-64	1	M	25
Cairns - North	65+		F	289
Cairns - North	65+		M	266
Cairns - North	65+	0	F	2646
Cairns - North	65+	0	M	2882
Cairns - North	65+	1	F	44
Cairns - North	65+	1	M	29
Cairns - South	0-4		F	283
Cairns - South	0-4		M	317
Cairns - South	0-4	0	F	2337
Cairns - South	0-4	0	M	2460
Cairns - South	0-4	1	F	679
Cairns - South	0-4	1	M	707
Cairns - South	5-9		F	297
Cairns - South	5-9		M	308
Cairns - South	5-9	0	F	2487
Cairns - South	5-9	0	M	2611
Cairns - South	5-9	1	F	720
Cairns - South	5-9	1	M	788
Cairns - South	10-14		F	270
Cairns - South	10-14		M	258
Cairns - South	10-14	0	F	2311
Cairns - South	10-14	0	M	2444
Cairns - South	10-14	1	F	692
Cairns - South	10-14	1	M	675
Cairns - South	15-19		F	287
Cairns - South	15-19		M	275
Cairns - South	15-19	0	F	2241
Cairns - South	15-19	0	M	2320
Cairns - South	15-19	1	F	573
Cairns - South	15-19	1	M	612
Cairns - South	20-24		F	333
Cairns - South	20-24		M	335
Cairns - South	20-24	0	F	2330
Cairns - South	20-24	0	M	2415
Cairns - South	20-24	1	F	528
Cairns - South	20-24	1	M	398
Cairns - South	25-29		F	442
Cairns - South	25-29		M	407
Cairns - South	25-29	0	F	2958
Cairns - South	25-29	0	M	2775
Cairns - South	25-29	1	F	474
Cairns - South	25-29	1	M	346
Cairns - South	30-34		F	373
Cairns - South	30-34		M	374
Cairns - South	30-34	0	F	3024
Cairns - South	30-34	0	M	2809
Cairns - South	30-34	1	F	413
Cairns - South	30-34	1	M	292
Cairns - South	35-39		F	341
Cairns - South	35-39		M	338
Cairns - South	35-39	0	F	3013
Cairns - South	35-39	0	M	2601
Cairns - South	35-39	1	F	409
Cairns - South	35-39	1	M	270
Cairns - South	40-44		F	339
Cairns - South	40-44		M	342
Cairns - South	40-44	0	F	3093
Cairns - South	40-44	0	M	2848
Cairns - South	40-44	1	F	397
Cairns - South	40-44	1	M	311
Cairns - South	45-49		F	311
Cairns - South	45-49		M	381
Cairns - South	45-49	0	F	2948
Cairns - South	45-49	0	M	2974
Cairns - South	45-49	1	F	353
Cairns - South	45-49	1	M	230
Cairns - South	50-54		F	297
Cairns - South	50-54		M	352
Cairns - South	50-54	0	F	2772
Cairns - South	50-54	0	M	2741
Cairns - South	50-54	1	F	285
Cairns - South	50-54	1	M	244
Cairns - South	55-59		F	283
Cairns - South	55-59		M	299
Cairns - South	55-59	0	F	2577
Cairns - South	55-59	0	M	2614
Cairns - South	55-59	1	F	247
Cairns - South	55-59	1	M	179
Cairns - South	60-64		F	243
Cairns - South	60-64		M	253
Cairns - South	60-64	0	F	2277
Cairns - South	60-64	0	M	2288
Cairns - South	60-64	1	F	185
Cairns - South	60-64	1	M	153
Cairns - South	65+		F	668
Cairns - South	65+		M	634
Cairns - South	65+	0	F	5679
Cairns - South	65+	0	M	5518
Cairns - South	65+	1	F	326
Cairns - South	65+	1	M	198
Innisfail - Cassowary Coast	0-4		F	94
Innisfail - Cassowary Coast	0-4		M	82
Innisfail - Cassowary Coast	0-4	0	F	600
Innisfail - Cassowary Coast	0-4	0	M	708
Innisfail - Cassowary Coast	0-4	1	F	288
Innisfail - Cassowary Coast	0-4	1	M	287
Innisfail - Cassowary Coast	5-9		F	92
Innisfail - Cassowary Coast	5-9		M	105
Innisfail - Cassowary Coast	5-9	0	F	693
Innisfail - Cassowary Coast	5-9	0	M	783
Innisfail - Cassowary Coast	5-9	1	F	315
Innisfail - Cassowary Coast	5-9	1	M	374
Innisfail - Cassowary Coast	10-14		F	93
Innisfail - Cassowary Coast	10-14		M	99
Innisfail - Cassowary Coast	10-14	0	F	696
Innisfail - Cassowary Coast	10-14	0	M	765
Innisfail - Cassowary Coast	10-14	1	F	346
Innisfail - Cassowary Coast	10-14	1	M	331
Innisfail - Cassowary Coast	15-19		F	62
Innisfail - Cassowary Coast	15-19		M	79
Innisfail - Cassowary Coast	15-19	0	F	624
Innisfail - Cassowary Coast	15-19	0	M	673
Innisfail - Cassowary Coast	15-19	1	F	281
Innisfail - Cassowary Coast	15-19	1	M	278
Innisfail - Cassowary Coast	20-24		F	75
Innisfail - Cassowary Coast	20-24		M	76
Innisfail - Cassowary Coast	20-24	0	F	545
Innisfail - Cassowary Coast	20-24	0	M	642
Innisfail - Cassowary Coast	20-24	1	F	223
Innisfail - Cassowary Coast	20-24	1	M	242
Innisfail - Cassowary Coast	25-29		F	80
Innisfail - Cassowary Coast	25-29		M	104
Innisfail - Cassowary Coast	25-29	0	F	695
Innisfail - Cassowary Coast	25-29	0	M	658
Innisfail - Cassowary Coast	25-29	1	F	188
Innisfail - Cassowary Coast	25-29	1	M	168
Innisfail - Cassowary Coast	30-34		F	92
Innisfail - Cassowary Coast	30-34		M	110
Innisfail - Cassowary Coast	30-34	0	F	675
Innisfail - Cassowary Coast	30-34	0	M	706
Innisfail - Cassowary Coast	30-34	1	F	157
Innisfail - Cassowary Coast	30-34	1	M	158
Innisfail - Cassowary Coast	35-39		F	76
Innisfail - Cassowary Coast	35-39		M	72
Innisfail - Cassowary Coast	35-39	0	F	684
Innisfail - Cassowary Coast	35-39	0	M	640
Innisfail - Cassowary Coast	35-39	1	F	151
Innisfail - Cassowary Coast	35-39	1	M	136
Innisfail - Cassowary Coast	40-44		F	97
Innisfail - Cassowary Coast	40-44		M	98
Innisfail - Cassowary Coast	40-44	0	F	782
Innisfail - Cassowary Coast	40-44	0	M	756
Innisfail - Cassowary Coast	40-44	1	F	170
Innisfail - Cassowary Coast	40-44	1	M	145
Innisfail - Cassowary Coast	45-49		F	87
Innisfail - Cassowary Coast	45-49		M	104
Innisfail - Cassowary Coast	45-49	0	F	870
Innisfail - Cassowary Coast	45-49	0	M	897
Innisfail - Cassowary Coast	45-49	1	F	211
Innisfail - Cassowary Coast	45-49	1	M	149
Innisfail - Cassowary Coast	50-54		F	98
Innisfail - Cassowary Coast	50-54		M	126
Innisfail - Cassowary Coast	50-54	0	F	972
Innisfail - Cassowary Coast	50-54	0	M	1067
Innisfail - Cassowary Coast	50-54	1	F	144
Innisfail - Cassowary Coast	50-54	1	M	147
Innisfail - Cassowary Coast	55-59		F	120
Innisfail - Cassowary Coast	55-59		M	115
Innisfail - Cassowary Coast	55-59	0	F	1099
Innisfail - Cassowary Coast	55-59	0	M	1159
Innisfail - Cassowary Coast	55-59	1	F	123
Innisfail - Cassowary Coast	55-59	1	M	104
Innisfail - Cassowary Coast	60-64		F	87
Innisfail - Cassowary Coast	60-64		M	123
Innisfail - Cassowary Coast	60-64	0	F	998
Innisfail - Cassowary Coast	60-64	0	M	1147
Innisfail - Cassowary Coast	60-64	1	F	95
Innisfail - Cassowary Coast	60-64	1	M	76
Innisfail - Cassowary Coast	65+		F	278
Innisfail - Cassowary Coast	65+		M	321
Innisfail - Cassowary Coast	65+	0	F	2672
Innisfail - Cassowary Coast	65+	0	M	2897
Innisfail - Cassowary Coast	65+	1	F	174
Innisfail - Cassowary Coast	65+	1	M	118
Port Douglas - Daintree	0-4		F	35
Port Douglas - Daintree	0-4		M	48
Port Douglas - Daintree	0-4	0	F	196
Port Douglas - Daintree	0-4	0	M	234
Port Douglas - Daintree	0-4	1	F	53
Port Douglas - Daintree	0-4	1	M	45
Port Douglas - Daintree	5-9		F	39
Port Douglas - Daintree	5-9		M	41
Port Douglas - Daintree	5-9	0	F	230
Port Douglas - Daintree	5-9	0	M	265
Port Douglas - Daintree	5-9	1	F	40
Port Douglas - Daintree	5-9	1	M	47
Port Douglas - Daintree	10-14		F	40
Port Douglas - Daintree	10-14		M	49
Port Douglas - Daintree	10-14	0	F	206
Port Douglas - Daintree	10-14	0	M	250
Port Douglas - Daintree	10-14	1	F	43
Port Douglas - Daintree	10-14	1	M	48
Port Douglas - Daintree	15-19		F	30
Port Douglas - Daintree	15-19		M	26
Port Douglas - Daintree	15-19	0	F	178
Port Douglas - Daintree	15-19	0	M	212
Port Douglas - Daintree	15-19	1	F	45
Port Douglas - Daintree	15-19	1	M	37
Port Douglas - Daintree	20-24		F	37
Port Douglas - Daintree	20-24		M	35
Port Douglas - Daintree	20-24	0	F	191
Port Douglas - Daintree	20-24	0	M	181
Port Douglas - Daintree	20-24	1	F	35
Port Douglas - Daintree	20-24	1	M	31
Port Douglas - Daintree	25-29		F	69
Port Douglas - Daintree	25-29		M	38
Port Douglas - Daintree	25-29	0	F	287
Port Douglas - Daintree	25-29	0	M	259
Port Douglas - Daintree	25-29	1	F	33
Port Douglas - Daintree	25-29	1	M	32
Port Douglas - Daintree	30-34		F	66
Port Douglas - Daintree	30-34		M	48
Port Douglas - Daintree	30-34	0	F	319
Port Douglas - Daintree	30-34	0	M	300
Port Douglas - Daintree	30-34	1	F	25
Port Douglas - Daintree	30-34	1	M	22
Port Douglas - Daintree	35-39		F	44
Port Douglas - Daintree	35-39		M	47
Port Douglas - Daintree	35-39	0	F	306
Port Douglas - Daintree	35-39	0	M	276
Port Douglas - Daintree	35-39	1	F	30
Port Douglas - Daintree	35-39	1	M	25
Port Douglas - Daintree	40-44		F	58
Port Douglas - Daintree	40-44		M	55
Port Douglas - Daintree	40-44	0	F	343
Port Douglas - Daintree	40-44	0	M	343
Port Douglas - Daintree	40-44	1	F	25
Port Douglas - Daintree	40-44	1	M	22
Port Douglas - Daintree	45-49		F	49
Port Douglas - Daintree	45-49		M	43
Port Douglas - Daintree	45-49	0	F	348
Port Douglas - Daintree	45-49	0	M	338
Port Douglas - Daintree	45-49	1	F	23
Port Douglas - Daintree	45-49	1	M	32
Port Douglas - Daintree	50-54		F	51
Port Douglas - Daintree	50-54		M	52
Port Douglas - Daintree	50-54	0	F	407
Port Douglas - Daintree	50-54	0	M	387
Port Douglas - Daintree	50-54	1	F	22
Port Douglas - Daintree	50-54	1	M	25
Port Douglas - Daintree	55-59		F	65
Port Douglas - Daintree	55-59		M	67
Port Douglas - Daintree	55-59	0	F	377
Port Douglas - Daintree	55-59	0	M	417
Port Douglas - Daintree	55-59	1	F	30
Port Douglas - Daintree	55-59	1	M	18
Port Douglas - Daintree	60-64		F	46
Port Douglas - Daintree	60-64		M	55
Port Douglas - Daintree	60-64	0	F	351
Port Douglas - Daintree	60-64	0	M	395
Port Douglas - Daintree	60-64	1	F	20
Port Douglas - Daintree	60-64	1	M	19
Port Douglas - Daintree	65+		F	157
Port Douglas - Daintree	65+		M	154
Port Douglas - Daintree	65+	0	F	732
Port Douglas - Daintree	65+	0	M	843
Port Douglas - Daintree	65+	1	F	24
Port Douglas - Daintree	65+	1	M	28
