SA3_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Orange	85+	15750	F	50
Orange	85+	15750	M	34
Orange	85+	21000	F	165
Orange	85+	21000	M	109
Orange	85+	26250	F	218
Orange	85+	26250	M	87
Orange	85+	34125	F	82
Orange	85+	34125	M	49
Orange	85+	42000	F	29
Orange	85+	42000	M	26
Orange	85+	52500	F	32
Orange	85+	52500	M	13
Orange	85+	65625	F	11
Orange	85+	65625	M	7
Orange	85+	78750	F	3
Orange	85+	78750	M	6
Orange	85+	91875	M	8
Orange	85+	105000	F	5
Orange	85+	105000	M	3
Orange	85+	157500	F	7
Orange	85+	157500	M	3
Orange	85+	Inf	F	6
Orange	85+	Inf	M	6
Clarence Valley	15-19		F	192
Clarence Valley	15-19		M	240
Clarence Valley	15-19	0	F	520
Clarence Valley	15-19	0	M	589
Clarence Valley	15-19	7875	F	340
Clarence Valley	15-19	7875	M	287
Clarence Valley	15-19	15750	F	174
Clarence Valley	15-19	15750	M	161
Clarence Valley	15-19	21000	F	55
Clarence Valley	15-19	21000	M	68
Clarence Valley	15-19	26250	F	52
Clarence Valley	15-19	26250	M	60
Clarence Valley	15-19	34125	F	49
Clarence Valley	15-19	34125	M	66
Clarence Valley	15-19	42000	F	14
Clarence Valley	15-19	42000	M	30
Clarence Valley	15-19	52500	F	3
Clarence Valley	15-19	52500	M	14
Clarence Valley	15-19	65625	F	4
Clarence Valley	15-19	65625	M	8
Clarence Valley	20-24		F	82
Clarence Valley	20-24		M	134
Clarence Valley	20-24	0	F	60
Clarence Valley	20-24	0	M	43
Clarence Valley	20-24	7875	F	43
Clarence Valley	20-24	7875	M	55
Clarence Valley	20-24	15750	F	142
Clarence Valley	20-24	15750	M	132
Clarence Valley	20-24	21000	F	110
Clarence Valley	20-24	21000	M	78
Clarence Valley	20-24	26250	F	140
Clarence Valley	20-24	26250	M	104
Clarence Valley	20-24	34125	F	153
Clarence Valley	20-24	34125	M	139
Clarence Valley	20-24	42000	F	140
Clarence Valley	20-24	42000	M	175
Clarence Valley	20-24	52500	F	54
Clarence Valley	20-24	52500	M	98
Clarence Valley	20-24	65625	F	30
Clarence Valley	20-24	65625	M	69
Clarence Valley	20-24	78750	F	10
Clarence Valley	20-24	78750	M	26
Clarence Valley	20-24	91875	F	4
Clarence Valley	20-24	91875	M	12
Clarence Valley	20-24	105000	F	4
Clarence Valley	20-24	105000	M	6
Clarence Valley	20-24	157500	F	3
Clarence Valley	20-24	157500	M	4
Clarence Valley	20-24	Inf	M	3
Clarence Valley	25-34		F	177
Clarence Valley	25-34		M	268
Clarence Valley	25-34	0	F	110
Clarence Valley	25-34	0	M	53
Clarence Valley	25-34	7875	F	61
Clarence Valley	25-34	7875	M	34
Clarence Valley	25-34	15750	F	202
Clarence Valley	25-34	15750	M	209
Clarence Valley	25-34	21000	F	193
Clarence Valley	25-34	21000	M	112
Clarence Valley	25-34	26250	F	214
Clarence Valley	25-34	26250	M	99
Clarence Valley	25-34	34125	F	305
Clarence Valley	25-34	34125	M	163
Clarence Valley	25-34	42000	F	273
Clarence Valley	25-34	42000	M	251
Clarence Valley	25-34	52500	F	193
Clarence Valley	25-34	52500	M	264
Clarence Valley	25-34	65625	F	150
Clarence Valley	25-34	65625	M	212
Clarence Valley	25-34	78750	F	78
Clarence Valley	25-34	78750	M	129
Clarence Valley	25-34	91875	F	41
Clarence Valley	25-34	91875	M	108
Clarence Valley	25-34	105000	F	31
Clarence Valley	25-34	105000	M	55
Clarence Valley	25-34	157500	F	25
Clarence Valley	25-34	157500	M	65
Clarence Valley	25-34	Inf	F	9
Clarence Valley	25-34	Inf	M	32
Clarence Valley	35-44		F	235
Clarence Valley	35-44		M	292
Clarence Valley	35-44	0	F	115
Clarence Valley	35-44	0	M	58
Clarence Valley	35-44	7875	F	88
Clarence Valley	35-44	7875	M	40
Clarence Valley	35-44	15750	F	198
Clarence Valley	35-44	15750	M	186
Clarence Valley	35-44	21000	F	248
Clarence Valley	35-44	21000	M	132
Clarence Valley	35-44	26250	F	280
Clarence Valley	35-44	26250	M	167
Clarence Valley	35-44	34125	F	336
Clarence Valley	35-44	34125	M	161
Clarence Valley	35-44	42000	F	318
Clarence Valley	35-44	42000	M	232
Clarence Valley	35-44	52500	F	258
Clarence Valley	35-44	52500	M	304
Clarence Valley	35-44	65625	F	195
Clarence Valley	35-44	65625	M	240
Clarence Valley	35-44	78750	F	119
Clarence Valley	35-44	78750	M	175
Clarence Valley	35-44	91875	F	97
Clarence Valley	35-44	91875	M	158
Clarence Valley	35-44	105000	F	61
Clarence Valley	35-44	105000	M	114
Clarence Valley	35-44	157500	F	63
Clarence Valley	35-44	157500	M	139
Clarence Valley	35-44	Inf	F	28
Clarence Valley	35-44	Inf	M	50
Clarence Valley	45-54		F	265
Clarence Valley	45-54		M	330
Clarence Valley	45-54	0	F	211
Clarence Valley	45-54	0	M	105
Clarence Valley	45-54	7875	F	120
Clarence Valley	45-54	7875	M	64
Clarence Valley	45-54	15750	F	314
Clarence Valley	45-54	15750	M	217
Clarence Valley	45-54	21000	F	347
Clarence Valley	45-54	21000	M	276
Clarence Valley	45-54	26250	F	366
Clarence Valley	45-54	26250	M	278
Clarence Valley	45-54	34125	F	389
Clarence Valley	45-54	34125	M	231
Clarence Valley	45-54	42000	F	437
Clarence Valley	45-54	42000	M	284
Clarence Valley	45-54	52500	F	325
Clarence Valley	45-54	52500	M	347
Clarence Valley	45-54	65625	F	216
Clarence Valley	45-54	65625	M	342
Clarence Valley	45-54	78750	F	157
Clarence Valley	45-54	78750	M	178
Clarence Valley	45-54	91875	F	113
Clarence Valley	45-54	91875	M	192
Clarence Valley	45-54	105000	F	92
Clarence Valley	45-54	105000	M	132
Clarence Valley	45-54	157500	F	65
Clarence Valley	45-54	157500	M	157
Clarence Valley	45-54	Inf	F	22
Clarence Valley	45-54	Inf	M	71
Clarence Valley	55-64		F	333
Clarence Valley	55-64		M	385
Clarence Valley	55-64	0	F	358
Clarence Valley	55-64	0	M	203
Clarence Valley	55-64	7875	F	170
Clarence Valley	55-64	7875	M	121
Clarence Valley	55-64	15750	F	490
Clarence Valley	55-64	15750	M	434
Clarence Valley	55-64	21000	F	626
Clarence Valley	55-64	21000	M	463
Clarence Valley	55-64	26250	F	473
Clarence Valley	55-64	26250	M	431
Clarence Valley	55-64	34125	F	420
Clarence Valley	55-64	34125	M	321
Clarence Valley	55-64	42000	F	359
Clarence Valley	55-64	42000	M	350
Clarence Valley	55-64	52500	F	300
Clarence Valley	55-64	52500	M	409
Clarence Valley	55-64	65625	F	238
Clarence Valley	55-64	65625	M	329
Clarence Valley	55-64	78750	F	125
Clarence Valley	55-64	78750	M	177
Clarence Valley	55-64	91875	F	124
Clarence Valley	55-64	91875	M	148
Clarence Valley	55-64	105000	F	93
Clarence Valley	55-64	105000	M	108
Clarence Valley	55-64	157500	F	60
Clarence Valley	55-64	157500	M	128
Clarence Valley	55-64	Inf	F	36
Clarence Valley	55-64	Inf	M	57
Clarence Valley	65-74		F	363
Clarence Valley	65-74		M	374
Clarence Valley	65-74	0	F	87
Clarence Valley	65-74	0	M	75
Clarence Valley	65-74	7875	F	96
Clarence Valley	65-74	7875	M	79
Clarence Valley	65-74	15750	F	402
Clarence Valley	65-74	15750	M	352
Clarence Valley	65-74	21000	F	1005
Clarence Valley	65-74	21000	M	940
Clarence Valley	65-74	26250	F	774
Clarence Valley	65-74	26250	M	630
Clarence Valley	65-74	34125	F	375
Clarence Valley	65-74	34125	M	370
Clarence Valley	65-74	42000	F	217
Clarence Valley	65-74	42000	M	277
Clarence Valley	65-74	52500	F	120
Clarence Valley	65-74	52500	M	214
Clarence Valley	65-74	65625	F	89
Clarence Valley	65-74	65625	M	193
Clarence Valley	65-74	78750	F	28
Clarence Valley	65-74	78750	M	85
Clarence Valley	65-74	91875	F	20
Clarence Valley	65-74	91875	M	38
Clarence Valley	65-74	105000	F	11
Clarence Valley	65-74	105000	M	25
Clarence Valley	65-74	157500	F	17
Clarence Valley	65-74	157500	M	27
Clarence Valley	65-74	Inf	F	17
Clarence Valley	65-74	Inf	M	36
Clarence Valley	75-84		F	323
Clarence Valley	75-84		M	251
Clarence Valley	75-84	0	F	41
Clarence Valley	75-84	0	M	25
Clarence Valley	75-84	7875	F	31
Clarence Valley	75-84	7875	M	31
Clarence Valley	75-84	15750	F	151
Clarence Valley	75-84	15750	M	167
Clarence Valley	75-84	21000	F	530
Clarence Valley	75-84	21000	M	582
Clarence Valley	75-84	26250	F	543
Clarence Valley	75-84	26250	M	338
Clarence Valley	75-84	34125	F	188
Clarence Valley	75-84	34125	M	180
Clarence Valley	75-84	42000	F	106
Clarence Valley	75-84	42000	M	126
Clarence Valley	75-84	52500	F	57
Clarence Valley	75-84	52500	M	84
Clarence Valley	75-84	65625	F	49
Clarence Valley	75-84	65625	M	57
Clarence Valley	75-84	78750	F	14
Clarence Valley	75-84	78750	M	26
Clarence Valley	75-84	91875	F	10
Clarence Valley	75-84	91875	M	12
Clarence Valley	75-84	105000	F	3
Clarence Valley	75-84	105000	M	11
Clarence Valley	75-84	157500	F	7
Clarence Valley	75-84	157500	M	12
Clarence Valley	75-84	Inf	F	12
Clarence Valley	75-84	Inf	M	15
Clarence Valley	85+		F	214
Clarence Valley	85+		M	109
Clarence Valley	85+	0	F	9
Clarence Valley	85+	0	M	8
Clarence Valley	85+	7875	F	14
Clarence Valley	85+	7875	M	7
Clarence Valley	85+	15750	F	53
Clarence Valley	85+	15750	M	41
Clarence Valley	85+	21000	F	214
Clarence Valley	85+	21000	M	165
Clarence Valley	85+	26250	F	287
Clarence Valley	85+	26250	M	123
Clarence Valley	85+	34125	F	116
Clarence Valley	85+	34125	M	49
Clarence Valley	85+	42000	F	37
Clarence Valley	85+	42000	M	40
Clarence Valley	85+	52500	F	25
Clarence Valley	85+	52500	M	18
Clarence Valley	85+	65625	F	17
Clarence Valley	85+	65625	M	23
Clarence Valley	85+	78750	M	8
Clarence Valley	85+	91875	F	5
Clarence Valley	85+	91875	M	4
Clarence Valley	85+	105000	F	3
Clarence Valley	85+	105000	M	4
Clarence Valley	85+	157500	F	5
Clarence Valley	85+	157500	M	3
Clarence Valley	85+	Inf	F	4
Coffs Harbour	15-19		F	292
Coffs Harbour	15-19		M	273
Coffs Harbour	15-19	0	F	815
Coffs Harbour	15-19	0	M	1035
Coffs Harbour	15-19	7875	F	686
Coffs Harbour	15-19	7875	M	611
Coffs Harbour	15-19	15750	F	302
Coffs Harbour	15-19	15750	M	261
Coffs Harbour	15-19	21000	F	125
Coffs Harbour	15-19	21000	M	117
Coffs Harbour	15-19	26250	F	110
Coffs Harbour	15-19	26250	M	141
Coffs Harbour	15-19	34125	F	77
Coffs Harbour	15-19	34125	M	112
Coffs Harbour	15-19	42000	F	22
Coffs Harbour	15-19	42000	M	42
Coffs Harbour	15-19	52500	F	13
Coffs Harbour	15-19	52500	M	23
Coffs Harbour	15-19	65625	F	4
Coffs Harbour	15-19	65625	M	9
Coffs Harbour	15-19	78750	M	6
Coffs Harbour	15-19	91875	M	4
Coffs Harbour	20-24		F	179
Coffs Harbour	20-24		M	198
Coffs Harbour	20-24	0	F	110
Coffs Harbour	20-24	0	M	136
Coffs Harbour	20-24	7875	F	104
Coffs Harbour	20-24	7875	M	102
Coffs Harbour	20-24	15750	F	299
Coffs Harbour	20-24	15750	M	271
Coffs Harbour	20-24	21000	F	202
Coffs Harbour	20-24	21000	M	155
Coffs Harbour	20-24	26250	F	217
Coffs Harbour	20-24	26250	M	176
Coffs Harbour	20-24	34125	F	296
Coffs Harbour	20-24	34125	M	242
Coffs Harbour	20-24	42000	F	282
Coffs Harbour	20-24	42000	M	320
Coffs Harbour	20-24	52500	F	173
Coffs Harbour	20-24	52500	M	264
Coffs Harbour	20-24	65625	F	81
Coffs Harbour	20-24	65625	M	131
Coffs Harbour	20-24	78750	F	34
Coffs Harbour	20-24	78750	M	60
Coffs Harbour	20-24	91875	F	8
Coffs Harbour	20-24	91875	M	33
Coffs Harbour	20-24	105000	F	3
Coffs Harbour	20-24	105000	M	6
Coffs Harbour	20-24	157500	F	3
Coffs Harbour	20-24	157500	M	3
Coffs Harbour	20-24	Inf	F	4
Coffs Harbour	20-24	Inf	M	9
Coffs Harbour	25-34		F	360
Coffs Harbour	25-34		M	369
Coffs Harbour	25-34	0	F	274
Coffs Harbour	25-34	0	M	122
Coffs Harbour	25-34	7875	F	137
Coffs Harbour	25-34	7875	M	54
Coffs Harbour	25-34	15750	F	382
Coffs Harbour	25-34	15750	M	247
Coffs Harbour	25-34	21000	F	340
Coffs Harbour	25-34	21000	M	200
Coffs Harbour	25-34	26250	F	395
Coffs Harbour	25-34	26250	M	250
Coffs Harbour	25-34	34125	F	621
Coffs Harbour	25-34	34125	M	302
Coffs Harbour	25-34	42000	F	582
Coffs Harbour	25-34	42000	M	530
Coffs Harbour	25-34	52500	F	480
Coffs Harbour	25-34	52500	M	645
Coffs Harbour	25-34	65625	F	330
Coffs Harbour	25-34	65625	M	524
Coffs Harbour	25-34	78750	F	249
Coffs Harbour	25-34	78750	M	356
Coffs Harbour	25-34	91875	F	145
Coffs Harbour	25-34	91875	M	242
Coffs Harbour	25-34	105000	F	78
Coffs Harbour	25-34	105000	M	138
Coffs Harbour	25-34	157500	F	60
Coffs Harbour	25-34	157500	M	153
Coffs Harbour	25-34	Inf	F	20
Coffs Harbour	25-34	Inf	M	62
Coffs Harbour	35-44		F	334
Coffs Harbour	35-44		M	368
Coffs Harbour	35-44	0	F	292
Coffs Harbour	35-44	0	M	139
Coffs Harbour	35-44	7875	F	138
Coffs Harbour	35-44	7875	M	40
Coffs Harbour	35-44	15750	F	358
Coffs Harbour	35-44	15750	M	236
Coffs Harbour	35-44	21000	F	375
Coffs Harbour	35-44	21000	M	186
Coffs Harbour	35-44	26250	F	434
Coffs Harbour	35-44	26250	M	253
Coffs Harbour	35-44	34125	F	626
Coffs Harbour	35-44	34125	M	266
Coffs Harbour	35-44	42000	F	598
Coffs Harbour	35-44	42000	M	437
Coffs Harbour	35-44	52500	F	564
Coffs Harbour	35-44	52500	M	528
Coffs Harbour	35-44	65625	F	446
Coffs Harbour	35-44	65625	M	581
Coffs Harbour	35-44	78750	F	298
Coffs Harbour	35-44	78750	M	399
Coffs Harbour	35-44	91875	F	223
Coffs Harbour	35-44	91875	M	310
Coffs Harbour	35-44	105000	F	153
Coffs Harbour	35-44	105000	M	279
Coffs Harbour	35-44	157500	F	148
Coffs Harbour	35-44	157500	M	355
Coffs Harbour	35-44	Inf	F	55
Coffs Harbour	35-44	Inf	M	174
Coffs Harbour	45-54		F	496
Coffs Harbour	45-54		M	446
Coffs Harbour	45-54	0	F	304
Coffs Harbour	45-54	0	M	197
Coffs Harbour	45-54	7875	F	182
Coffs Harbour	45-54	7875	M	89
Coffs Harbour	45-54	15750	F	395
Coffs Harbour	45-54	15750	M	277
Coffs Harbour	45-54	21000	F	479
Coffs Harbour	45-54	21000	M	312
Coffs Harbour	45-54	26250	F	532
Coffs Harbour	45-54	26250	M	336
Coffs Harbour	45-54	34125	F	721
Coffs Harbour	45-54	34125	M	315
Coffs Harbour	45-54	42000	F	723
Coffs Harbour	45-54	42000	M	459
Coffs Harbour	45-54	52500	F	674
Coffs Harbour	45-54	52500	M	662
Coffs Harbour	45-54	65625	F	572
Coffs Harbour	45-54	65625	M	651
Coffs Harbour	45-54	78750	F	352
Coffs Harbour	45-54	78750	M	418
Coffs Harbour	45-54	91875	F	292
Coffs Harbour	45-54	91875	M	338
Coffs Harbour	45-54	105000	F	201
Coffs Harbour	45-54	105000	M	266
Coffs Harbour	45-54	157500	F	201
Coffs Harbour	45-54	157500	M	368
Coffs Harbour	45-54	Inf	F	74
Coffs Harbour	45-54	Inf	M	171
Coffs Harbour	55-64		F	501
Coffs Harbour	55-64		M	605
Coffs Harbour	55-64	0	F	506
Coffs Harbour	55-64	0	M	256
Coffs Harbour	55-64	7875	F	264
Coffs Harbour	55-64	7875	M	157
Coffs Harbour	55-64	15750	F	694
Coffs Harbour	55-64	15750	M	506
Coffs Harbour	55-64	21000	F	762
Coffs Harbour	55-64	21000	M	563
Coffs Harbour	55-64	26250	F	711
Coffs Harbour	55-64	26250	M	601
Coffs Harbour	55-64	34125	F	697
Coffs Harbour	55-64	34125	M	493
Coffs Harbour	55-64	42000	F	642
Coffs Harbour	55-64	42000	M	596
Coffs Harbour	55-64	52500	F	586
Coffs Harbour	55-64	52500	M	684
Coffs Harbour	55-64	65625	F	435
Coffs Harbour	55-64	65625	M	601
Coffs Harbour	55-64	78750	F	273
Coffs Harbour	55-64	78750	M	359
Coffs Harbour	55-64	91875	F	238
Coffs Harbour	55-64	91875	M	296
Coffs Harbour	55-64	105000	F	191
Coffs Harbour	55-64	105000	M	217
Coffs Harbour	55-64	157500	F	133
Coffs Harbour	55-64	157500	M	255
Coffs Harbour	55-64	Inf	F	49
Coffs Harbour	55-64	Inf	M	150
Coffs Harbour	65-74		F	507
Coffs Harbour	65-74		M	488
Coffs Harbour	65-74	0	F	180
Coffs Harbour	65-74	0	M	141
Coffs Harbour	65-74	7875	F	105
Coffs Harbour	65-74	7875	M	98
Coffs Harbour	65-74	15750	F	496
Coffs Harbour	65-74	15750	M	444
Coffs Harbour	65-74	21000	F	1268
Coffs Harbour	65-74	21000	M	1061
Coffs Harbour	65-74	26250	F	1041
Coffs Harbour	65-74	26250	M	829
Coffs Harbour	65-74	34125	F	617
Coffs Harbour	65-74	34125	M	538
Coffs Harbour	65-74	42000	F	383
Coffs Harbour	65-74	42000	M	405
Coffs Harbour	65-74	52500	F	230
Coffs Harbour	65-74	52500	M	331
Coffs Harbour	65-74	65625	F	155
Coffs Harbour	65-74	65625	M	306
Coffs Harbour	65-74	78750	F	88
Coffs Harbour	65-74	78750	M	161
Coffs Harbour	65-74	91875	F	46
Coffs Harbour	65-74	91875	M	91
Coffs Harbour	65-74	105000	F	27
Coffs Harbour	65-74	105000	M	55
Coffs Harbour	65-74	157500	F	39
Coffs Harbour	65-74	157500	M	70
Coffs Harbour	65-74	Inf	F	28
Coffs Harbour	65-74	Inf	M	67
Coffs Harbour	75-84		F	502
Coffs Harbour	75-84		M	402
Coffs Harbour	75-84	0	F	77
Coffs Harbour	75-84	0	M	63
Coffs Harbour	75-84	7875	F	48
Coffs Harbour	75-84	7875	M	31
Coffs Harbour	75-84	15750	F	258
Coffs Harbour	75-84	15750	M	211
Coffs Harbour	75-84	21000	F	764
Coffs Harbour	75-84	21000	M	742
Coffs Harbour	75-84	26250	F	730
Coffs Harbour	75-84	26250	M	463
Coffs Harbour	75-84	34125	F	297
Coffs Harbour	75-84	34125	M	289
Coffs Harbour	75-84	42000	F	181
Coffs Harbour	75-84	42000	M	170
Coffs Harbour	75-84	52500	F	89
Coffs Harbour	75-84	52500	M	129
Coffs Harbour	75-84	65625	F	67
Coffs Harbour	75-84	65625	M	60
Coffs Harbour	75-84	78750	F	14
Coffs Harbour	75-84	78750	M	34
Coffs Harbour	75-84	91875	F	11
Coffs Harbour	75-84	91875	M	19
Coffs Harbour	75-84	105000	F	11
Coffs Harbour	75-84	105000	M	10
Coffs Harbour	75-84	157500	F	15
Coffs Harbour	75-84	157500	M	18
Coffs Harbour	75-84	Inf	F	23
Coffs Harbour	75-84	Inf	M	16
Coffs Harbour	85+		F	488
Coffs Harbour	85+		M	223
Coffs Harbour	85+	0	F	40
Coffs Harbour	85+	0	M	25
Coffs Harbour	85+	7875	F	11
Coffs Harbour	85+	7875	M	8
Coffs Harbour	85+	15750	F	75
Coffs Harbour	85+	15750	M	67
Coffs Harbour	85+	21000	F	201
Coffs Harbour	85+	21000	M	200
Coffs Harbour	85+	26250	F	331
Coffs Harbour	85+	26250	M	142
Coffs Harbour	85+	34125	F	171
Coffs Harbour	85+	34125	M	76
Coffs Harbour	85+	42000	F	83
Coffs Harbour	85+	42000	M	68
Coffs Harbour	85+	52500	F	51
Coffs Harbour	85+	52500	M	33
Coffs Harbour	85+	65625	F	39
Coffs Harbour	85+	65625	M	34
Coffs Harbour	85+	78750	F	8
Coffs Harbour	85+	78750	M	18
Coffs Harbour	85+	91875	F	6
Coffs Harbour	85+	91875	M	6
Coffs Harbour	85+	105000	F	5
Coffs Harbour	85+	105000	M	3
Coffs Harbour	85+	157500	F	4
Coffs Harbour	85+	157500	M	7
Coffs Harbour	85+	Inf	F	5
Coffs Harbour	85+	Inf	M	12
Bourke - Cobar - Coonamble	15-19		F	109
Bourke - Cobar - Coonamble	15-19		M	142
Bourke - Cobar - Coonamble	15-19	0	F	236
Bourke - Cobar - Coonamble	15-19	0	M	255
Bourke - Cobar - Coonamble	15-19	7875	F	83
Bourke - Cobar - Coonamble	15-19	7875	M	49
Bourke - Cobar - Coonamble	15-19	15750	F	76
Bourke - Cobar - Coonamble	15-19	15750	M	50
Bourke - Cobar - Coonamble	15-19	21000	F	19
Bourke - Cobar - Coonamble	15-19	21000	M	22
Bourke - Cobar - Coonamble	15-19	26250	F	20
Bourke - Cobar - Coonamble	15-19	26250	M	29
Bourke - Cobar - Coonamble	15-19	34125	F	21
Bourke - Cobar - Coonamble	15-19	34125	M	34
Bourke - Cobar - Coonamble	15-19	42000	F	9
Bourke - Cobar - Coonamble	15-19	42000	M	23
Bourke - Cobar - Coonamble	15-19	52500	F	10
Bourke - Cobar - Coonamble	15-19	52500	M	15
Bourke - Cobar - Coonamble	15-19	65625	F	3
Bourke - Cobar - Coonamble	15-19	65625	M	10
Bourke - Cobar - Coonamble	15-19	91875	M	3
Bourke - Cobar - Coonamble	20-24		F	119
Bourke - Cobar - Coonamble	20-24		M	125
Bourke - Cobar - Coonamble	20-24	0	F	42
Bourke - Cobar - Coonamble	20-24	0	M	33
Bourke - Cobar - Coonamble	20-24	7875	F	27
Bourke - Cobar - Coonamble	20-24	7875	M	23
Bourke - Cobar - Coonamble	20-24	15750	F	72
Bourke - Cobar - Coonamble	20-24	15750	M	71
Bourke - Cobar - Coonamble	20-24	21000	F	80
Bourke - Cobar - Coonamble	20-24	21000	M	47
Bourke - Cobar - Coonamble	20-24	26250	F	54
Bourke - Cobar - Coonamble	20-24	26250	M	35
Bourke - Cobar - Coonamble	20-24	34125	F	74
Bourke - Cobar - Coonamble	20-24	34125	M	57
Bourke - Cobar - Coonamble	20-24	42000	F	67
Bourke - Cobar - Coonamble	20-24	42000	M	58
Bourke - Cobar - Coonamble	20-24	52500	F	59
Bourke - Cobar - Coonamble	20-24	52500	M	67
Bourke - Cobar - Coonamble	20-24	65625	F	40
Bourke - Cobar - Coonamble	20-24	65625	M	57
Bourke - Cobar - Coonamble	20-24	78750	F	14
Bourke - Cobar - Coonamble	20-24	78750	M	27
Bourke - Cobar - Coonamble	20-24	91875	F	10
Bourke - Cobar - Coonamble	20-24	91875	M	28
Bourke - Cobar - Coonamble	20-24	105000	M	18
Bourke - Cobar - Coonamble	20-24	157500	F	3
Bourke - Cobar - Coonamble	20-24	157500	M	19
Bourke - Cobar - Coonamble	20-24	Inf	F	7
Bourke - Cobar - Coonamble	25-34		F	216
Bourke - Cobar - Coonamble	25-34		M	250
Bourke - Cobar - Coonamble	25-34	0	F	93
Bourke - Cobar - Coonamble	25-34	0	M	37
Bourke - Cobar - Coonamble	25-34	7875	F	55
Bourke - Cobar - Coonamble	25-34	7875	M	28
Bourke - Cobar - Coonamble	25-34	15750	F	131
Bourke - Cobar - Coonamble	25-34	15750	M	105
Bourke - Cobar - Coonamble	25-34	21000	F	93
Bourke - Cobar - Coonamble	25-34	21000	M	77
Bourke - Cobar - Coonamble	25-34	26250	F	103
Bourke - Cobar - Coonamble	25-34	26250	M	60
Bourke - Cobar - Coonamble	25-34	34125	F	156
Bourke - Cobar - Coonamble	25-34	34125	M	59
Bourke - Cobar - Coonamble	25-34	42000	F	136
Bourke - Cobar - Coonamble	25-34	42000	M	117
Bourke - Cobar - Coonamble	25-34	52500	F	139
Bourke - Cobar - Coonamble	25-34	52500	M	133
Bourke - Cobar - Coonamble	25-34	65625	F	158
Bourke - Cobar - Coonamble	25-34	65625	M	157
Bourke - Cobar - Coonamble	25-34	78750	F	116
Bourke - Cobar - Coonamble	25-34	78750	M	107
Bourke - Cobar - Coonamble	25-34	91875	F	67
Bourke - Cobar - Coonamble	25-34	91875	M	120
Bourke - Cobar - Coonamble	25-34	105000	F	40
Bourke - Cobar - Coonamble	25-34	105000	M	86
Bourke - Cobar - Coonamble	25-34	157500	F	35
Bourke - Cobar - Coonamble	25-34	157500	M	145
Bourke - Cobar - Coonamble	25-34	Inf	F	15
Bourke - Cobar - Coonamble	25-34	Inf	M	30
Bourke - Cobar - Coonamble	35-44		F	204
Bourke - Cobar - Coonamble	35-44		M	199
Bourke - Cobar - Coonamble	35-44	0	F	83
Bourke - Cobar - Coonamble	35-44	0	M	41
Bourke - Cobar - Coonamble	35-44	7875	F	45
Bourke - Cobar - Coonamble	35-44	7875	M	17
Bourke - Cobar - Coonamble	35-44	15750	F	106
Bourke - Cobar - Coonamble	35-44	15750	M	90
Bourke - Cobar - Coonamble	35-44	21000	F	112
Bourke - Cobar - Coonamble	35-44	21000	M	86
Bourke - Cobar - Coonamble	35-44	26250	F	114
Bourke - Cobar - Coonamble	35-44	26250	M	68
Bourke - Cobar - Coonamble	35-44	34125	F	144
Bourke - Cobar - Coonamble	35-44	34125	M	60
Bourke - Cobar - Coonamble	35-44	42000	F	125
Bourke - Cobar - Coonamble	35-44	42000	M	77
Bourke - Cobar - Coonamble	35-44	52500	F	116
Bourke - Cobar - Coonamble	35-44	52500	M	94
Bourke - Cobar - Coonamble	35-44	65625	F	77
Bourke - Cobar - Coonamble	35-44	65625	M	132
Bourke - Cobar - Coonamble	35-44	78750	F	69
Bourke - Cobar - Coonamble	35-44	78750	M	75
Bourke - Cobar - Coonamble	35-44	91875	F	52
Bourke - Cobar - Coonamble	35-44	91875	M	90
Bourke - Cobar - Coonamble	35-44	105000	F	29
Bourke - Cobar - Coonamble	35-44	105000	M	66
Bourke - Cobar - Coonamble	35-44	157500	F	49
Bourke - Cobar - Coonamble	35-44	157500	M	128
Bourke - Cobar - Coonamble	35-44	Inf	F	22
Bourke - Cobar - Coonamble	35-44	Inf	M	76
Bourke - Cobar - Coonamble	45-54		F	260
Bourke - Cobar - Coonamble	45-54		M	263
Bourke - Cobar - Coonamble	45-54	0	F	91
Bourke - Cobar - Coonamble	45-54	0	M	49
Bourke - Cobar - Coonamble	45-54	7875	F	45
Bourke - Cobar - Coonamble	45-54	7875	M	37
Bourke - Cobar - Coonamble	45-54	15750	F	151
Bourke - Cobar - Coonamble	45-54	15750	M	139
Bourke - Cobar - Coonamble	45-54	21000	F	141
Bourke - Cobar - Coonamble	45-54	21000	M	126
Bourke - Cobar - Coonamble	45-54	26250	F	112
Bourke - Cobar - Coonamble	45-54	26250	M	116
Bourke - Cobar - Coonamble	45-54	34125	F	156
Bourke - Cobar - Coonamble	45-54	34125	M	111
Bourke - Cobar - Coonamble	45-54	42000	F	148
Bourke - Cobar - Coonamble	45-54	42000	M	121
Bourke - Cobar - Coonamble	45-54	52500	F	128
Bourke - Cobar - Coonamble	45-54	52500	M	153
Bourke - Cobar - Coonamble	45-54	65625	F	135
Bourke - Cobar - Coonamble	45-54	65625	M	148
Bourke - Cobar - Coonamble	45-54	78750	F	87
Bourke - Cobar - Coonamble	45-54	78750	M	106
Bourke - Cobar - Coonamble	45-54	91875	F	81
Bourke - Cobar - Coonamble	45-54	91875	M	93
Bourke - Cobar - Coonamble	45-54	105000	F	44
Bourke - Cobar - Coonamble	45-54	105000	M	61
Bourke - Cobar - Coonamble	45-54	157500	F	42
Bourke - Cobar - Coonamble	45-54	157500	M	123
