SA3_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Warringah	75-84	Year 8 or below	F	384
Warringah	75-84	Year 8 or below	M	307
Warringah	75-84	Year 9	F	508
Warringah	75-84	Year 9	M	357
Warringah	75-84	Year 10	F	1349
Warringah	75-84	Year 10	M	846
Warringah	75-84	Year 11	F	194
Warringah	75-84	Year 11	M	160
Warringah	75-84	Year 12	F	1253
Warringah	75-84	Year 12	M	1371
Warringah	85+		F	671
Warringah	85+		M	273
Warringah	85+	Did not go to school	F	52
Warringah	85+	Did not go to school	M	24
Warringah	85+	Year 8 or below	F	351
Warringah	85+	Year 8 or below	M	164
Warringah	85+	Year 9	F	400
Warringah	85+	Year 9	M	156
Warringah	85+	Year 10	F	674
Warringah	85+	Year 10	M	318
Warringah	85+	Year 11	F	92
Warringah	85+	Year 11	M	67
Warringah	85+	Year 12	F	617
Warringah	85+	Year 12	M	531
Camden	15-19		F	63
Camden	15-19		M	66
Camden	15-19	Year 8 or below	M	3
Camden	15-19	Year 9	F	38
Camden	15-19	Year 9	M	56
Camden	15-19	Year 10	F	167
Camden	15-19	Year 10	M	284
Camden	15-19	Year 11	F	120
Camden	15-19	Year 11	M	135
Camden	15-19	Year 12	F	606
Camden	15-19	Year 12	M	468
Camden	20-24		F	80
Camden	20-24		M	66
Camden	20-24	Did not go to school	F	3
Camden	20-24	Year 8 or below	F	7
Camden	20-24	Year 8 or below	M	13
Camden	20-24	Year 9	F	21
Camden	20-24	Year 9	M	61
Camden	20-24	Year 10	F	286
Camden	20-24	Year 10	M	465
Camden	20-24	Year 11	F	133
Camden	20-24	Year 11	M	160
Camden	20-24	Year 12	F	1389
Camden	20-24	Year 12	M	1143
Camden	25-34		F	178
Camden	25-34		M	156
Camden	25-34	Did not go to school	F	3
Camden	25-34	Did not go to school	M	5
Camden	25-34	Year 8 or below	F	12
Camden	25-34	Year 8 or below	M	21
Camden	25-34	Year 9	F	77
Camden	25-34	Year 9	M	111
Camden	25-34	Year 10	F	712
Camden	25-34	Year 10	M	1057
Camden	25-34	Year 11	F	277
Camden	25-34	Year 11	M	314
Camden	25-34	Year 12	F	3208
Camden	25-34	Year 12	M	2384
Camden	35-44		F	185
Camden	35-44		M	174
Camden	35-44	Did not go to school	F	9
Camden	35-44	Did not go to school	M	11
Camden	35-44	Year 8 or below	F	28
Camden	35-44	Year 8 or below	M	31
Camden	35-44	Year 9	F	99
Camden	35-44	Year 9	M	142
Camden	35-44	Year 10	F	959
Camden	35-44	Year 10	M	1261
Camden	35-44	Year 11	F	291
Camden	35-44	Year 11	M	335
Camden	35-44	Year 12	F	3457
Camden	35-44	Year 12	M	2690
Camden	45-54		F	161
Camden	45-54		M	169
Camden	45-54	Did not go to school	F	14
Camden	45-54	Did not go to school	M	6
Camden	45-54	Year 8 or below	F	63
Camden	45-54	Year 8 or below	M	65
Camden	45-54	Year 9	F	208
Camden	45-54	Year 9	M	214
Camden	45-54	Year 10	F	1746
Camden	45-54	Year 10	M	1674
Camden	45-54	Year 11	F	265
Camden	45-54	Year 11	M	273
Camden	45-54	Year 12	F	1810
Camden	45-54	Year 12	M	1594
Camden	55-64		F	148
Camden	55-64		M	112
Camden	55-64	Did not go to school	F	13
Camden	55-64	Did not go to school	M	9
Camden	55-64	Year 8 or below	F	175
Camden	55-64	Year 8 or below	M	123
Camden	55-64	Year 9	F	346
Camden	55-64	Year 9	M	268
Camden	55-64	Year 10	F	1362
Camden	55-64	Year 10	M	1177
Camden	55-64	Year 11	F	131
Camden	55-64	Year 11	M	151
Camden	55-64	Year 12	F	971
Camden	55-64	Year 12	M	1049
Camden	65-74		F	165
Camden	65-74		M	153
Camden	65-74	Did not go to school	F	14
Camden	65-74	Did not go to school	M	15
Camden	65-74	Year 8 or below	F	185
Camden	65-74	Year 8 or below	M	169
Camden	65-74	Year 9	F	377
Camden	65-74	Year 9	M	332
Camden	65-74	Year 10	F	810
Camden	65-74	Year 10	M	637
Camden	65-74	Year 11	F	59
Camden	65-74	Year 11	M	76
Camden	65-74	Year 12	F	442
Camden	65-74	Year 12	M	541
Camden	75-84		F	181
Camden	75-84		M	117
Camden	75-84	Did not go to school	F	24
Camden	75-84	Did not go to school	M	9
Camden	75-84	Year 8 or below	F	119
Camden	75-84	Year 8 or below	M	100
Camden	75-84	Year 9	F	195
Camden	75-84	Year 9	M	131
Camden	75-84	Year 10	F	347
Camden	75-84	Year 10	M	224
Camden	75-84	Year 11	F	23
Camden	75-84	Year 11	M	29
Camden	75-84	Year 12	F	148
Camden	75-84	Year 12	M	171
Camden	85+		F	238
Camden	85+		M	94
Camden	85+	Did not go to school	F	11
Camden	85+	Year 8 or below	F	108
Camden	85+	Year 8 or below	M	56
Camden	85+	Year 9	F	74
Camden	85+	Year 9	M	37
Camden	85+	Year 10	F	102
Camden	85+	Year 10	M	46
Camden	85+	Year 11	F	3
Camden	85+	Year 11	M	9
Camden	85+	Year 12	F	52
Camden	85+	Year 12	M	41
Campbelltown (NSW)	15-19		F	282
Campbelltown (NSW)	15-19		M	326
Campbelltown (NSW)	15-19	Did not go to school	F	5
Campbelltown (NSW)	15-19	Did not go to school	M	10
Campbelltown (NSW)	15-19	Year 8 or below	F	22
Campbelltown (NSW)	15-19	Year 8 or below	M	26
Campbelltown (NSW)	15-19	Year 9	F	97
Campbelltown (NSW)	15-19	Year 9	M	136
Campbelltown (NSW)	15-19	Year 10	F	361
Campbelltown (NSW)	15-19	Year 10	M	574
Campbelltown (NSW)	15-19	Year 11	F	255
Campbelltown (NSW)	15-19	Year 11	M	324
Campbelltown (NSW)	15-19	Year 12	F	1453
Campbelltown (NSW)	15-19	Year 12	M	1379
Campbelltown (NSW)	20-24		F	358
Campbelltown (NSW)	20-24		M	414
Campbelltown (NSW)	20-24	Did not go to school	F	10
Campbelltown (NSW)	20-24	Did not go to school	M	11
Campbelltown (NSW)	20-24	Year 8 or below	F	32
Campbelltown (NSW)	20-24	Year 8 or below	M	52
Campbelltown (NSW)	20-24	Year 9	F	138
Campbelltown (NSW)	20-24	Year 9	M	169
Campbelltown (NSW)	20-24	Year 10	F	720
Campbelltown (NSW)	20-24	Year 10	M	1047
Campbelltown (NSW)	20-24	Year 11	F	377
Campbelltown (NSW)	20-24	Year 11	M	445
Campbelltown (NSW)	20-24	Year 12	F	4119
Campbelltown (NSW)	20-24	Year 12	M	3670
Campbelltown (NSW)	25-34		F	756
Campbelltown (NSW)	25-34		M	736
Campbelltown (NSW)	25-34	Did not go to school	F	53
Campbelltown (NSW)	25-34	Did not go to school	M	45
Campbelltown (NSW)	25-34	Year 8 or below	F	116
Campbelltown (NSW)	25-34	Year 8 or below	M	141
Campbelltown (NSW)	25-34	Year 9	F	333
Campbelltown (NSW)	25-34	Year 9	M	411
Campbelltown (NSW)	25-34	Year 10	F	1845
Campbelltown (NSW)	25-34	Year 10	M	2330
Campbelltown (NSW)	25-34	Year 11	F	708
Campbelltown (NSW)	25-34	Year 11	M	724
Campbelltown (NSW)	25-34	Year 12	F	8447
Campbelltown (NSW)	25-34	Year 12	M	6865
Campbelltown (NSW)	35-44		F	690
Campbelltown (NSW)	35-44		M	690
Campbelltown (NSW)	35-44	Did not go to school	F	74
Campbelltown (NSW)	35-44	Did not go to school	M	52
Campbelltown (NSW)	35-44	Year 8 or below	F	175
Campbelltown (NSW)	35-44	Year 8 or below	M	180
Campbelltown (NSW)	35-44	Year 9	F	386
Campbelltown (NSW)	35-44	Year 9	M	478
Campbelltown (NSW)	35-44	Year 10	F	1957
Campbelltown (NSW)	35-44	Year 10	M	2214
Campbelltown (NSW)	35-44	Year 11	F	678
Campbelltown (NSW)	35-44	Year 11	M	650
Campbelltown (NSW)	35-44	Year 12	F	6828
Campbelltown (NSW)	35-44	Year 12	M	6155
Campbelltown (NSW)	45-54		F	630
Campbelltown (NSW)	45-54		M	620
Campbelltown (NSW)	45-54	Did not go to school	F	105
Campbelltown (NSW)	45-54	Did not go to school	M	63
Campbelltown (NSW)	45-54	Year 8 or below	F	347
Campbelltown (NSW)	45-54	Year 8 or below	M	351
Campbelltown (NSW)	45-54	Year 9	F	637
Campbelltown (NSW)	45-54	Year 9	M	644
Campbelltown (NSW)	45-54	Year 10	F	3591
Campbelltown (NSW)	45-54	Year 10	M	3236
Campbelltown (NSW)	45-54	Year 11	F	593
Campbelltown (NSW)	45-54	Year 11	M	545
Campbelltown (NSW)	45-54	Year 12	F	4347
Campbelltown (NSW)	45-54	Year 12	M	4011
Campbelltown (NSW)	55-64		F	721
Campbelltown (NSW)	55-64		M	636
Campbelltown (NSW)	55-64	Did not go to school	F	155
Campbelltown (NSW)	55-64	Did not go to school	M	110
Campbelltown (NSW)	55-64	Year 8 or below	F	751
Campbelltown (NSW)	55-64	Year 8 or below	M	599
Campbelltown (NSW)	55-64	Year 9	F	1044
Campbelltown (NSW)	55-64	Year 9	M	735
Campbelltown (NSW)	55-64	Year 10	F	3634
Campbelltown (NSW)	55-64	Year 10	M	3115
Campbelltown (NSW)	55-64	Year 11	F	367
Campbelltown (NSW)	55-64	Year 11	M	433
Campbelltown (NSW)	55-64	Year 12	F	3012
Campbelltown (NSW)	55-64	Year 12	M	3354
Campbelltown (NSW)	65-74		F	736
Campbelltown (NSW)	65-74		M	597
Campbelltown (NSW)	65-74	Did not go to school	F	135
Campbelltown (NSW)	65-74	Did not go to school	M	93
Campbelltown (NSW)	65-74	Year 8 or below	F	740
Campbelltown (NSW)	65-74	Year 8 or below	M	668
Campbelltown (NSW)	65-74	Year 9	F	913
Campbelltown (NSW)	65-74	Year 9	M	856
Campbelltown (NSW)	65-74	Year 10	F	2066
Campbelltown (NSW)	65-74	Year 10	M	1681
Campbelltown (NSW)	65-74	Year 11	F	191
Campbelltown (NSW)	65-74	Year 11	M	199
Campbelltown (NSW)	65-74	Year 12	F	1474
Campbelltown (NSW)	65-74	Year 12	M	1841
Campbelltown (NSW)	75-84		F	445
Campbelltown (NSW)	75-84		M	343
Campbelltown (NSW)	75-84	Did not go to school	F	122
Campbelltown (NSW)	75-84	Did not go to school	M	61
Campbelltown (NSW)	75-84	Year 8 or below	F	464
Campbelltown (NSW)	75-84	Year 8 or below	M	336
Campbelltown (NSW)	75-84	Year 9	F	402
Campbelltown (NSW)	75-84	Year 9	M	283
Campbelltown (NSW)	75-84	Year 10	F	692
Campbelltown (NSW)	75-84	Year 10	M	529
Campbelltown (NSW)	75-84	Year 11	F	75
Campbelltown (NSW)	75-84	Year 11	M	64
Campbelltown (NSW)	75-84	Year 12	F	435
Campbelltown (NSW)	75-84	Year 12	M	581
Campbelltown (NSW)	85+		F	352
Campbelltown (NSW)	85+		M	152
Campbelltown (NSW)	85+	Did not go to school	F	47
Campbelltown (NSW)	85+	Did not go to school	M	19
Campbelltown (NSW)	85+	Year 8 or below	F	207
Campbelltown (NSW)	85+	Year 8 or below	M	124
Campbelltown (NSW)	85+	Year 9	F	166
Campbelltown (NSW)	85+	Year 9	M	56
Campbelltown (NSW)	85+	Year 10	F	210
Campbelltown (NSW)	85+	Year 10	M	107
Campbelltown (NSW)	85+	Year 11	F	15
Campbelltown (NSW)	85+	Year 11	M	13
Campbelltown (NSW)	85+	Year 12	F	119
Campbelltown (NSW)	85+	Year 12	M	127
Wollondilly	15-19		F	69
Wollondilly	15-19		M	60
Wollondilly	15-19	Year 8 or below	F	3
Wollondilly	15-19	Year 8 or below	M	3
Wollondilly	15-19	Year 9	F	28
Wollondilly	15-19	Year 9	M	52
Wollondilly	15-19	Year 10	F	99
Wollondilly	15-19	Year 10	M	259
Wollondilly	15-19	Year 11	F	65
Wollondilly	15-19	Year 11	M	91
Wollondilly	15-19	Year 12	F	339
Wollondilly	15-19	Year 12	M	249
Wollondilly	20-24		F	72
Wollondilly	20-24		M	64
Wollondilly	20-24	Year 8 or below	F	7
Wollondilly	20-24	Year 8 or below	M	9
Wollondilly	20-24	Year 9	F	25
Wollondilly	20-24	Year 9	M	33
Wollondilly	20-24	Year 10	F	211
Wollondilly	20-24	Year 10	M	350
Wollondilly	20-24	Year 11	F	79
Wollondilly	20-24	Year 11	M	100
Wollondilly	20-24	Year 12	F	842
Wollondilly	20-24	Year 12	M	628
Wollondilly	25-34		F	148
Wollondilly	25-34		M	147
Wollondilly	25-34	Did not go to school	M	3
Wollondilly	25-34	Year 8 or below	F	10
Wollondilly	25-34	Year 8 or below	M	20
Wollondilly	25-34	Year 9	F	52
Wollondilly	25-34	Year 9	M	77
Wollondilly	25-34	Year 10	F	533
Wollondilly	25-34	Year 10	M	805
Wollondilly	25-34	Year 11	F	147
Wollondilly	25-34	Year 11	M	197
Wollondilly	25-34	Year 12	F	1615
Wollondilly	25-34	Year 12	M	1125
Wollondilly	35-44		F	165
Wollondilly	35-44		M	166
Wollondilly	35-44	Did not go to school	F	4
Wollondilly	35-44	Did not go to school	M	3
Wollondilly	35-44	Year 8 or below	F	21
Wollondilly	35-44	Year 8 or below	M	28
Wollondilly	35-44	Year 9	F	73
Wollondilly	35-44	Year 9	M	118
Wollondilly	35-44	Year 10	F	706
Wollondilly	35-44	Year 10	M	985
Wollondilly	35-44	Year 11	F	203
Wollondilly	35-44	Year 11	M	202
Wollondilly	35-44	Year 12	F	1664
Wollondilly	35-44	Year 12	M	1161
Wollondilly	45-54		F	184
Wollondilly	45-54		M	189
Wollondilly	45-54	Did not go to school	F	4
Wollondilly	45-54	Did not go to school	M	10
Wollondilly	45-54	Year 8 or below	F	42
Wollondilly	45-54	Year 8 or below	M	59
Wollondilly	45-54	Year 9	F	153
Wollondilly	45-54	Year 9	M	169
Wollondilly	45-54	Year 10	F	1232
Wollondilly	45-54	Year 10	M	1400
Wollondilly	45-54	Year 11	F	172
Wollondilly	45-54	Year 11	M	175
Wollondilly	45-54	Year 12	F	1083
Wollondilly	45-54	Year 12	M	800
Wollondilly	55-64		F	182
Wollondilly	55-64		M	211
Wollondilly	55-64	Did not go to school	F	6
Wollondilly	55-64	Did not go to school	M	9
Wollondilly	55-64	Year 8 or below	F	119
Wollondilly	55-64	Year 8 or below	M	132
Wollondilly	55-64	Year 9	F	264
Wollondilly	55-64	Year 9	M	253
Wollondilly	55-64	Year 10	F	1136
Wollondilly	55-64	Year 10	M	1026
Wollondilly	55-64	Year 11	F	114
Wollondilly	55-64	Year 11	M	121
Wollondilly	55-64	Year 12	F	776
Wollondilly	55-64	Year 12	M	755
Wollondilly	65-74		F	157
Wollondilly	65-74		M	183
Wollondilly	65-74	Did not go to school	F	8
Wollondilly	65-74	Did not go to school	M	16
Wollondilly	65-74	Year 8 or below	F	148
Wollondilly	65-74	Year 8 or below	M	181
Wollondilly	65-74	Year 9	F	325
Wollondilly	65-74	Year 9	M	321
Wollondilly	65-74	Year 10	F	658
Wollondilly	65-74	Year 10	M	597
Wollondilly	65-74	Year 11	F	66
Wollondilly	65-74	Year 11	M	65
Wollondilly	65-74	Year 12	F	364
Wollondilly	65-74	Year 12	M	452
Wollondilly	75-84		F	160
Wollondilly	75-84		M	129
Wollondilly	75-84	Did not go to school	F	7
Wollondilly	75-84	Did not go to school	M	14
Wollondilly	75-84	Year 8 or below	F	114
Wollondilly	75-84	Year 8 or below	M	122
Wollondilly	75-84	Year 9	F	127
Wollondilly	75-84	Year 9	M	128
Wollondilly	75-84	Year 10	F	251
Wollondilly	75-84	Year 10	M	218
Wollondilly	75-84	Year 11	F	24
Wollondilly	75-84	Year 11	M	36
Wollondilly	75-84	Year 12	F	133
Wollondilly	75-84	Year 12	M	144
Wollondilly	85+		F	123
Wollondilly	85+		M	59
Wollondilly	85+	Did not go to school	F	6
Wollondilly	85+	Year 8 or below	F	67
Wollondilly	85+	Year 8 or below	M	61
Wollondilly	85+	Year 9	F	57
Wollondilly	85+	Year 9	M	23
Wollondilly	85+	Year 10	F	68
Wollondilly	85+	Year 10	M	36
Wollondilly	85+	Year 11	F	6
Wollondilly	85+	Year 11	M	9
Wollondilly	85+	Year 12	F	49
Wollondilly	85+	Year 12	M	40
Blue Mountains	15-19		F	85
Blue Mountains	15-19		M	78
Blue Mountains	15-19	Year 8 or below	F	3
Blue Mountains	15-19	Year 8 or below	M	11
Blue Mountains	15-19	Year 9	F	27
Blue Mountains	15-19	Year 9	M	38
Blue Mountains	15-19	Year 10	F	170
Blue Mountains	15-19	Year 10	M	239
Blue Mountains	15-19	Year 11	F	91
Blue Mountains	15-19	Year 11	M	94
Blue Mountains	15-19	Year 12	F	568
Blue Mountains	15-19	Year 12	M	535
Blue Mountains	20-24		F	73
Blue Mountains	20-24		M	72
Blue Mountains	20-24	Year 8 or below	F	3
Blue Mountains	20-24	Year 8 or below	M	9
Blue Mountains	20-24	Year 9	F	18
Blue Mountains	20-24	Year 9	M	30
Blue Mountains	20-24	Year 10	F	219
Blue Mountains	20-24	Year 10	M	310
Blue Mountains	20-24	Year 11	F	105
Blue Mountains	20-24	Year 11	M	131
Blue Mountains	20-24	Year 12	F	1329
Blue Mountains	20-24	Year 12	M	1319
Blue Mountains	25-34		F	167
Blue Mountains	25-34		M	158
Blue Mountains	25-34	Did not go to school	F	7
Blue Mountains	25-34	Did not go to school	M	12
Blue Mountains	25-34	Year 8 or below	F	19
Blue Mountains	25-34	Year 8 or below	M	16
Blue Mountains	25-34	Year 9	F	44
Blue Mountains	25-34	Year 9	M	77
Blue Mountains	25-34	Year 10	F	444
Blue Mountains	25-34	Year 10	M	724
Blue Mountains	25-34	Year 11	F	199
Blue Mountains	25-34	Year 11	M	231
Blue Mountains	25-34	Year 12	F	2699
Blue Mountains	25-34	Year 12	M	2167
Blue Mountains	35-44		F	211
Blue Mountains	35-44		M	233
Blue Mountains	35-44	Did not go to school	F	3
Blue Mountains	35-44	Did not go to school	M	13
Blue Mountains	35-44	Year 8 or below	F	16
Blue Mountains	35-44	Year 8 or below	M	31
Blue Mountains	35-44	Year 9	F	60
Blue Mountains	35-44	Year 9	M	105
Blue Mountains	35-44	Year 10	F	682
Blue Mountains	35-44	Year 10	M	948
Blue Mountains	35-44	Year 11	F	252
Blue Mountains	35-44	Year 11	M	269
Blue Mountains	35-44	Year 12	F	3825
Blue Mountains	35-44	Year 12	M	3013
Blue Mountains	45-54		F	276
Blue Mountains	45-54		M	286
Blue Mountains	45-54	Did not go to school	F	12
Blue Mountains	45-54	Did not go to school	M	17
Blue Mountains	45-54	Year 8 or below	F	46
Blue Mountains	45-54	Year 8 or below	M	65
Blue Mountains	45-54	Year 9	F	163
Blue Mountains	45-54	Year 9	M	171
Blue Mountains	45-54	Year 10	F	1507
Blue Mountains	45-54	Year 10	M	1656
Blue Mountains	45-54	Year 11	F	328
Blue Mountains	45-54	Year 11	M	281
Blue Mountains	45-54	Year 12	F	3411
Blue Mountains	45-54	Year 12	M	2724
Blue Mountains	55-64		F	326
Blue Mountains	55-64		M	352
Blue Mountains	55-64	Did not go to school	F	9
Blue Mountains	55-64	Did not go to school	M	8
Blue Mountains	55-64	Year 8 or below	F	115
Blue Mountains	55-64	Year 8 or below	M	120
Blue Mountains	55-64	Year 9	F	318
Blue Mountains	55-64	Year 9	M	248
Blue Mountains	55-64	Year 10	F	1877
Blue Mountains	55-64	Year 10	M	1483
Blue Mountains	55-64	Year 11	F	268
Blue Mountains	55-64	Year 11	M	254
Blue Mountains	55-64	Year 12	F	3286
Blue Mountains	55-64	Year 12	M	3051
Blue Mountains	65-74		F	376
Blue Mountains	65-74		M	348
Blue Mountains	65-74	Did not go to school	F	13
Blue Mountains	65-74	Did not go to school	M	6
Blue Mountains	65-74	Year 8 or below	F	158
Blue Mountains	65-74	Year 8 or below	M	160
Blue Mountains	65-74	Year 9	F	414
Blue Mountains	65-74	Year 9	M	402
Blue Mountains	65-74	Year 10	F	1545
Blue Mountains	65-74	Year 10	M	1080
Blue Mountains	65-74	Year 11	F	227
Blue Mountains	65-74	Year 11	M	202
Blue Mountains	65-74	Year 12	F	2123
Blue Mountains	65-74	Year 12	M	2156
Blue Mountains	75-84		F	291
Blue Mountains	75-84		M	217
Blue Mountains	75-84	Did not go to school	F	16
Blue Mountains	75-84	Did not go to school	M	13
Blue Mountains	75-84	Year 8 or below	F	173
Blue Mountains	75-84	Year 8 or below	M	133
Blue Mountains	75-84	Year 9	F	243
Blue Mountains	75-84	Year 9	M	160
Blue Mountains	75-84	Year 10	F	677
Blue Mountains	75-84	Year 10	M	475
Blue Mountains	75-84	Year 11	F	97
Blue Mountains	75-84	Year 11	M	74
Blue Mountains	75-84	Year 12	F	754
Blue Mountains	75-84	Year 12	M	754
Blue Mountains	85+		F	189
Blue Mountains	85+		M	95
Blue Mountains	85+	Did not go to school	F	7
Blue Mountains	85+	Did not go to school	M	7
Blue Mountains	85+	Year 8 or below	F	156
Blue Mountains	85+	Year 8 or below	M	55
Blue Mountains	85+	Year 9	F	202
Blue Mountains	85+	Year 9	M	69
Blue Mountains	85+	Year 10	F	255
Blue Mountains	85+	Year 10	M	107
Blue Mountains	85+	Year 11	F	38
Blue Mountains	85+	Year 11	M	23
Blue Mountains	85+	Year 12	F	236
Blue Mountains	85+	Year 12	M	199
Penrith	15-19		F	221
Penrith	15-19		M	220
Penrith	15-19	Did not go to school	M	4
Penrith	15-19	Year 8 or below	F	9
Penrith	15-19	Year 8 or below	M	17
Penrith	15-19	Year 9	F	59
Penrith	15-19	Year 9	M	96
Penrith	15-19	Year 10	F	361
Penrith	15-19	Year 10	M	583
Penrith	15-19	Year 11	F	200
Penrith	15-19	Year 11	M	303
Penrith	15-19	Year 12	F	1181
Penrith	15-19	Year 12	M	1074
Penrith	20-24		F	271
Penrith	20-24		M	278
Penrith	20-24	Did not go to school	F	4
Penrith	20-24	Did not go to school	M	10
Penrith	20-24	Year 8 or below	F	11
Penrith	20-24	Year 8 or below	M	40
Penrith	20-24	Year 9	F	101
Penrith	20-24	Year 9	M	120
Penrith	20-24	Year 10	F	762
Penrith	20-24	Year 10	M	1066
Penrith	20-24	Year 11	F	307
Penrith	20-24	Year 11	M	372
Penrith	20-24	Year 12	F	3325
Penrith	20-24	Year 12	M	2836
Penrith	25-34		F	681
Penrith	25-34		M	643
Penrith	25-34	Did not go to school	F	14
Penrith	25-34	Did not go to school	M	33
Penrith	25-34	Year 8 or below	F	59
Penrith	25-34	Year 8 or below	M	93
Penrith	25-34	Year 9	F	249
Penrith	25-34	Year 9	M	348
Penrith	25-34	Year 10	F	1917
Penrith	25-34	Year 10	M	2709
Penrith	25-34	Year 11	F	678
Penrith	25-34	Year 11	M	760
Penrith	25-34	Year 12	F	7541
Penrith	25-34	Year 12	M	5848
Penrith	35-44		F	577
Penrith	35-44		M	542
Penrith	35-44	Did not go to school	F	24
Penrith	35-44	Did not go to school	M	22
Penrith	35-44	Year 8 or below	F	89
Penrith	35-44	Year 8 or below	M	117
Penrith	35-44	Year 9	F	316
Penrith	35-44	Year 9	M	399
Penrith	35-44	Year 10	F	2174
Penrith	35-44	Year 10	M	2749
Penrith	35-44	Year 11	F	613
Penrith	35-44	Year 11	M	716
Penrith	35-44	Year 12	F	6387
Penrith	35-44	Year 12	M	5207
Penrith	45-54		F	560
Penrith	45-54		M	533
Penrith	45-54	Did not go to school	F	35
Penrith	45-54	Did not go to school	M	40
Penrith	45-54	Year 8 or below	F	190
Penrith	45-54	Year 8 or below	M	218
Penrith	45-54	Year 9	F	512
Penrith	45-54	Year 9	M	597
Penrith	45-54	Year 10	F	3769
Penrith	45-54	Year 10	M	3573
Penrith	45-54	Year 11	F	545
Penrith	45-54	Year 11	M	525
Penrith	45-54	Year 12	F	3371
Penrith	45-54	Year 12	M	2925
Penrith	55-64		F	481
Penrith	55-64		M	504
Penrith	55-64	Did not go to school	F	48
Penrith	55-64	Did not go to school	M	40
Penrith	55-64	Year 8 or below	F	497
Penrith	55-64	Year 8 or below	M	492
Penrith	55-64	Year 9	F	847
Penrith	55-64	Year 9	M	670
Penrith	55-64	Year 10	F	3433
Penrith	55-64	Year 10	M	2836
Penrith	55-64	Year 11	F	315
Penrith	55-64	Year 11	M	336
Penrith	55-64	Year 12	F	2327
Penrith	55-64	Year 12	M	2442
Penrith	65-74		F	563
Penrith	65-74		M	433
Penrith	65-74	Did not go to school	F	68
Penrith	65-74	Did not go to school	M	41
Penrith	65-74	Year 8 or below	F	603
Penrith	65-74	Year 8 or below	M	604
Penrith	65-74	Year 9	F	840
Penrith	65-74	Year 9	M	824
Penrith	65-74	Year 10	F	2010
Penrith	65-74	Year 10	M	1562
Penrith	65-74	Year 11	F	176
Penrith	65-74	Year 11	M	207
Penrith	65-74	Year 12	F	1097
Penrith	65-74	Year 12	M	1442
Penrith	75-84		F	382
Penrith	75-84		M	284
Penrith	75-84	Did not go to school	F	68
Penrith	75-84	Did not go to school	M	43
Penrith	75-84	Year 8 or below	F	465
Penrith	75-84	Year 8 or below	M	340
Penrith	75-84	Year 9	F	379
Penrith	75-84	Year 9	M	283
Penrith	75-84	Year 10	F	678
Penrith	75-84	Year 10	M	557
Penrith	75-84	Year 11	F	72
Penrith	75-84	Year 11	M	65
Penrith	75-84	Year 12	F	415
Penrith	75-84	Year 12	M	428
Penrith	85+		F	201
Penrith	85+		M	107
Penrith	85+	Did not go to school	F	15
Penrith	85+	Did not go to school	M	13
Penrith	85+	Year 8 or below	F	345
Penrith	85+	Year 8 or below	M	153
Penrith	85+	Year 9	F	186
Penrith	85+	Year 9	M	92
Penrith	85+	Year 10	F	232
Penrith	85+	Year 10	M	111
Penrith	85+	Year 11	F	13
Penrith	85+	Year 11	M	6
Penrith	85+	Year 12	F	124
Penrith	85+	Year 12	M	106
Richmond - Windsor	15-19		F	61
Richmond - Windsor	15-19		M	86
Richmond - Windsor	15-19	Year 8 or below	F	3
Richmond - Windsor	15-19	Year 8 or below	M	10
Richmond - Windsor	15-19	Year 9	F	28
Richmond - Windsor	15-19	Year 9	M	37
Richmond - Windsor	15-19	Year 10	F	136
Richmond - Windsor	15-19	Year 10	M	238
Richmond - Windsor	15-19	Year 11	F	79
Richmond - Windsor	15-19	Year 11	M	82
Richmond - Windsor	15-19	Year 12	F	340
Richmond - Windsor	15-19	Year 12	M	272
Richmond - Windsor	20-24		F	135
Richmond - Windsor	20-24		M	199
Richmond - Windsor	20-24	Year 8 or below	F	10
Richmond - Windsor	20-24	Year 8 or below	M	5
Richmond - Windsor	20-24	Year 9	F	26
Richmond - Windsor	20-24	Year 9	M	44
Richmond - Windsor	20-24	Year 10	F	269
Richmond - Windsor	20-24	Year 10	M	414
Richmond - Windsor	20-24	Year 11	F	99
Richmond - Windsor	20-24	Year 11	M	131
Richmond - Windsor	20-24	Year 12	F	828
Richmond - Windsor	20-24	Year 12	M	712
Richmond - Windsor	25-34		F	256
Richmond - Windsor	25-34		M	441
Richmond - Windsor	25-34	Did not go to school	F	3
Richmond - Windsor	25-34	Did not go to school	M	3
Richmond - Windsor	25-34	Year 8 or below	F	20
Richmond - Windsor	25-34	Year 8 or below	M	20
Richmond - Windsor	25-34	Year 9	F	85
Richmond - Windsor	25-34	Year 9	M	115
Richmond - Windsor	25-34	Year 10	F	539
Richmond - Windsor	25-34	Year 10	M	766
Richmond - Windsor	25-34	Year 11	F	179
Richmond - Windsor	25-34	Year 11	M	216
Richmond - Windsor	25-34	Year 12	F	1521
Richmond - Windsor	25-34	Year 12	M	1140
Richmond - Windsor	35-44		F	207
Richmond - Windsor	35-44		M	339
Richmond - Windsor	35-44	Did not go to school	F	4
Richmond - Windsor	35-44	Did not go to school	M	12
Richmond - Windsor	35-44	Year 8 or below	F	17
Richmond - Windsor	35-44	Year 8 or below	M	38
Richmond - Windsor	35-44	Year 9	F	96
Richmond - Windsor	35-44	Year 9	M	119
Richmond - Windsor	35-44	Year 10	F	586
Richmond - Windsor	35-44	Year 10	M	770
Richmond - Windsor	35-44	Year 11	F	187
