SA3_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
No usual address (NSW)	Australian Aboriginal	1	0	3
No usual address (NSW)	Australian Aboriginal	1	1	95
No usual address (NSW)	Chinese			4
No usual address (NSW)	Chinese	0	0	428
No usual address (NSW)	Chinese	0	1	12
No usual address (NSW)	Chinese	1	0	7
No usual address (NSW)	Chinese	1	1	20
No usual address (NSW)	Croatian	0	0	26
No usual address (NSW)	Croatian	1	1	4
No usual address (NSW)	Dutch	0	0	79
No usual address (NSW)	Dutch	0	1	21
No usual address (NSW)	Dutch	1	0	13
No usual address (NSW)	Dutch	1	1	35
No usual address (NSW)	English			70
No usual address (NSW)	English	0	0	812
No usual address (NSW)	English	0	1	254
No usual address (NSW)	English	1	0	191
No usual address (NSW)	English	1	1	1952
No usual address (NSW)	Filipino	0	0	76
No usual address (NSW)	Filipino	1	0	22
No usual address (NSW)	Filipino	1	1	4
No usual address (NSW)	French	0	0	62
No usual address (NSW)	French	0	1	9
No usual address (NSW)	French	1	0	6
No usual address (NSW)	French	1	1	27
No usual address (NSW)	German			4
No usual address (NSW)	German	0	0	151
No usual address (NSW)	German	0	1	27
No usual address (NSW)	German	1	0	20
No usual address (NSW)	German	1	1	202
No usual address (NSW)	Greek			3
No usual address (NSW)	Greek	0	0	44
No usual address (NSW)	Greek	0	1	9
No usual address (NSW)	Greek	1	0	3
No usual address (NSW)	Greek	1	1	20
No usual address (NSW)	Hungarian	0	0	27
No usual address (NSW)	Hungarian	0	1	3
No usual address (NSW)	Hungarian	1	1	5
No usual address (NSW)	Indian	0	0	142
No usual address (NSW)	Indian	1	1	3
No usual address (NSW)	Irish			12
No usual address (NSW)	Irish	0	0	205
No usual address (NSW)	Irish	0	1	66
No usual address (NSW)	Irish	1	0	40
No usual address (NSW)	Irish	1	1	714
No usual address (NSW)	Italian			8
No usual address (NSW)	Italian	0	0	123
No usual address (NSW)	Italian	0	1	30
No usual address (NSW)	Italian	1	0	15
No usual address (NSW)	Italian	1	1	95
No usual address (NSW)	Korean	0	0	45
No usual address (NSW)	Lebanese	0	0	79
No usual address (NSW)	Lebanese	0	1	10
No usual address (NSW)	Lebanese	1	0	5
No usual address (NSW)	Lebanese	1	1	16
No usual address (NSW)	Macedonian	0	0	10
No usual address (NSW)	Maltese	0	0	18
No usual address (NSW)	Maltese	0	1	8
No usual address (NSW)	Maltese	1	1	8
No usual address (NSW)	Maori	0	0	54
No usual address (NSW)	Maori	0	1	10
No usual address (NSW)	Maori	1	0	7
No usual address (NSW)	Maori	1	1	6
No usual address (NSW)	NZ			6
No usual address (NSW)	NZ	0	0	60
No usual address (NSW)	NZ	0	1	17
No usual address (NSW)	NZ	1	0	8
No usual address (NSW)	NZ	1	1	6
No usual address (NSW)	(Other)			26
No usual address (NSW)	(Other)	0	0	890
No usual address (NSW)	(Other)	0	1	76
No usual address (NSW)	(Other)	1	0	55
No usual address (NSW)	(Other)	1	1	102
No usual address (NSW)	Polish	0	0	38
No usual address (NSW)	Polish	0	1	6
No usual address (NSW)	Polish	1	0	8
No usual address (NSW)	Polish	1	1	13
No usual address (NSW)	Russian			3
No usual address (NSW)	Russian	0	0	22
No usual address (NSW)	Russian	1	0	3
No usual address (NSW)	Russian	1	1	6
No usual address (NSW)	Scottish			16
No usual address (NSW)	Scottish	0	0	189
No usual address (NSW)	Scottish	0	1	57
No usual address (NSW)	Scottish	1	0	46
No usual address (NSW)	Scottish	1	1	536
No usual address (NSW)	Serbian	0	0	18
No usual address (NSW)	South African	0	0	39
No usual address (NSW)	South African	0	1	3
No usual address (NSW)	South African	1	0	4
No usual address (NSW)	South African	1	1	3
No usual address (NSW)	Spanish	0	0	53
No usual address (NSW)	Spanish	1	1	10
No usual address (NSW)	Sri Lankan	0	0	13
No usual address (NSW)	Sri Lankan	1	1	3
No usual address (NSW)	Turkish	0	0	27
No usual address (NSW)	Vietnamese	0	0	82
No usual address (NSW)	Vietnamese	0	1	3
No usual address (NSW)	Vietnamese	1	0	3
No usual address (NSW)	Welsh	0	0	32
No usual address (NSW)	Welsh	0	1	8
No usual address (NSW)	Welsh	1	0	7
No usual address (NSW)	Welsh	1	1	25
Ballarat				5653
Ballarat		0	0	164
Ballarat		0	1	49
Ballarat		1	0	22
Ballarat		1	1	1063
Ballarat	Australian			750
Ballarat	Australian		1	35857
Ballarat	Australian	0	0	296
Ballarat	Australian	0	1	2722
Ballarat	Australian	1	0	1871
Ballarat	Australian Aboriginal			3
Ballarat	Australian Aboriginal	0	1	14
Ballarat	Australian Aboriginal	1	0	10
Ballarat	Australian Aboriginal	1	1	161
Ballarat	Chinese			17
Ballarat	Chinese	0	0	1174
Ballarat	Chinese	0	1	46
Ballarat	Chinese	1	0	58
Ballarat	Chinese	1	1	355
Ballarat	Croatian			4
Ballarat	Croatian	0	0	231
Ballarat	Croatian	0	1	47
Ballarat	Croatian	1	0	28
Ballarat	Croatian	1	1	117
Ballarat	Dutch			23
Ballarat	Dutch	0	0	955
Ballarat	Dutch	0	1	470
Ballarat	Dutch	1	0	289
Ballarat	Dutch	1	1	1012
Ballarat	English			733
Ballarat	English	0	0	3634
Ballarat	English	0	1	2602
Ballarat	English	1	0	1915
Ballarat	English	1	1	34328
Ballarat	Filipino			10
Ballarat	Filipino	0	0	444
Ballarat	Filipino	0	1	21
Ballarat	Filipino	1	0	81
Ballarat	Filipino	1	1	7
Ballarat	French			3
Ballarat	French	0	0	107
Ballarat	French	0	1	34
Ballarat	French	1	0	27
Ballarat	French	1	1	276
Ballarat	German			51
Ballarat	German	0	0	593
Ballarat	German	0	1	297
Ballarat	German	1	0	221
Ballarat	German	1	1	3313
Ballarat	Greek			4
Ballarat	Greek	0	0	196
Ballarat	Greek	0	1	60
Ballarat	Greek	1	0	19
Ballarat	Greek	1	1	232
Ballarat	Hungarian	0	0	106
Ballarat	Hungarian	0	1	28
Ballarat	Hungarian	1	0	20
Ballarat	Hungarian	1	1	59
Ballarat	Indian			7
Ballarat	Indian	0	0	1031
Ballarat	Indian	0	1	38
Ballarat	Indian	1	0	22
Ballarat	Indian	1	1	32
Ballarat	Irish			233
Ballarat	Irish	0	0	852
Ballarat	Irish	0	1	713
Ballarat	Irish	1	0	481
Ballarat	Irish	1	1	13990
Ballarat	Italian			30
Ballarat	Italian	0	0	465
Ballarat	Italian	0	1	283
Ballarat	Italian	1	0	100
Ballarat	Italian	1	1	1672
Ballarat	Korean	0	0	42
Ballarat	Korean	1	0	6
Ballarat	Korean	1	1	3
Ballarat	Lebanese	0	0	29
Ballarat	Lebanese	0	1	25
Ballarat	Lebanese	1	0	3
Ballarat	Lebanese	1	1	54
Ballarat	Macedonian			4
Ballarat	Macedonian	0	0	34
Ballarat	Macedonian	0	1	16
Ballarat	Macedonian	1	0	3
Ballarat	Macedonian	1	1	18
Ballarat	Maltese			5
Ballarat	Maltese	0	0	153
Ballarat	Maltese	0	1	85
Ballarat	Maltese	1	0	32
Ballarat	Maltese	1	1	187
Ballarat	Maori	0	0	84
Ballarat	Maori	0	1	35
Ballarat	Maori	1	0	14
Ballarat	Maori	1	1	29
Ballarat	NZ			5
Ballarat	NZ	0	0	175
Ballarat	NZ	0	1	118
Ballarat	NZ	1	0	85
Ballarat	NZ	1	1	75
Ballarat	(Other)			45
Ballarat	(Other)	0	0	2459
Ballarat	(Other)	0	1	479
Ballarat	(Other)	1	0	389
Ballarat	(Other)	1	1	1056
Ballarat	Polish			10
Ballarat	Polish	0	0	213
Ballarat	Polish	0	1	59
Ballarat	Polish	1	0	45
Ballarat	Polish	1	1	209
Ballarat	Russian			4
Ballarat	Russian	0	0	106
Ballarat	Russian	0	1	16
Ballarat	Russian	1	0	9
Ballarat	Russian	1	1	55
Ballarat	Scottish			144
Ballarat	Scottish	0	0	1054
Ballarat	Scottish	0	1	754
Ballarat	Scottish	1	0	522
Ballarat	Scottish	1	1	10156
Ballarat	Serbian			3
Ballarat	Serbian	0	0	50
Ballarat	Serbian	0	1	18
Ballarat	Serbian	1	0	4
Ballarat	Serbian	1	1	21
Ballarat	South African			3
Ballarat	South African	0	0	102
Ballarat	South African	0	1	24
Ballarat	South African	1	0	6
Ballarat	South African	1	1	14
Ballarat	Spanish	0	0	102
Ballarat	Spanish	0	1	21
Ballarat	Spanish	1	0	19
Ballarat	Spanish	1	1	105
Ballarat	Sri Lankan	0	0	121
Ballarat	Sri Lankan	0	1	20
Ballarat	Sri Lankan	1	0	19
Ballarat	Sri Lankan	1	1	17
Ballarat	Turkish	0	0	18
Ballarat	Turkish	0	1	12
Ballarat	Turkish	1	1	3
Ballarat	Vietnamese			3
Ballarat	Vietnamese	0	0	96
Ballarat	Vietnamese	0	1	6
Ballarat	Vietnamese	1	0	15
Ballarat	Vietnamese	1	1	3
Ballarat	Welsh			11
Ballarat	Welsh	0	0	126
Ballarat	Welsh	0	1	50
Ballarat	Welsh	1	0	38
Ballarat	Welsh	1	1	418
Creswick - Daylesford - Ballan				2098
Creswick - Daylesford - Ballan		0	0	42
Creswick - Daylesford - Ballan		0	1	18
Creswick - Daylesford - Ballan		1	0	8
Creswick - Daylesford - Ballan		1	1	264
Creswick - Daylesford - Ballan	Australian			180
Creswick - Daylesford - Ballan	Australian		1	8859
Creswick - Daylesford - Ballan	Australian	0	0	93
Creswick - Daylesford - Ballan	Australian	0	1	924
Creswick - Daylesford - Ballan	Australian	1	0	623
Creswick - Daylesford - Ballan	Australian Aboriginal	0	1	3
Creswick - Daylesford - Ballan	Australian Aboriginal	1	1	32
Creswick - Daylesford - Ballan	Chinese			7
Creswick - Daylesford - Ballan	Chinese	0	0	89
Creswick - Daylesford - Ballan	Chinese	0	1	3
Creswick - Daylesford - Ballan	Chinese	1	0	11
Creswick - Daylesford - Ballan	Chinese	1	1	55
Creswick - Daylesford - Ballan	Croatian			3
Creswick - Daylesford - Ballan	Croatian	0	0	129
Creswick - Daylesford - Ballan	Croatian	0	1	17
Creswick - Daylesford - Ballan	Croatian	1	0	9
Creswick - Daylesford - Ballan	Croatian	1	1	29
Creswick - Daylesford - Ballan	Dutch			11
Creswick - Daylesford - Ballan	Dutch	0	0	328
Creswick - Daylesford - Ballan	Dutch	0	1	111
Creswick - Daylesford - Ballan	Dutch	1	0	79
Creswick - Daylesford - Ballan	Dutch	1	1	155
Creswick - Daylesford - Ballan	English			252
Creswick - Daylesford - Ballan	English	0	0	1788
Creswick - Daylesford - Ballan	English	0	1	869
Creswick - Daylesford - Ballan	English	1	0	586
Creswick - Daylesford - Ballan	English	1	1	7778
Creswick - Daylesford - Ballan	Filipino	0	0	66
Creswick - Daylesford - Ballan	Filipino	1	0	9
Creswick - Daylesford - Ballan	Filipino	1	1	3
Creswick - Daylesford - Ballan	French			4
Creswick - Daylesford - Ballan	French	0	0	68
Creswick - Daylesford - Ballan	French	0	1	10
Creswick - Daylesford - Ballan	French	1	0	11
Creswick - Daylesford - Ballan	French	1	1	69
Creswick - Daylesford - Ballan	German			24
Creswick - Daylesford - Ballan	German	0	0	325
Creswick - Daylesford - Ballan	German	0	1	129
Creswick - Daylesford - Ballan	German	1	0	56
Creswick - Daylesford - Ballan	German	1	1	807
Creswick - Daylesford - Ballan	Greek	0	0	99
Creswick - Daylesford - Ballan	Greek	0	1	16
Creswick - Daylesford - Ballan	Greek	1	0	7
Creswick - Daylesford - Ballan	Greek	1	1	59
Creswick - Daylesford - Ballan	Hungarian			3
Creswick - Daylesford - Ballan	Hungarian	0	0	82
Creswick - Daylesford - Ballan	Hungarian	0	1	8
Creswick - Daylesford - Ballan	Hungarian	1	0	3
Creswick - Daylesford - Ballan	Hungarian	1	1	12
Creswick - Daylesford - Ballan	Indian	0	0	65
Creswick - Daylesford - Ballan	Indian	0	1	9
Creswick - Daylesford - Ballan	Indian	1	0	4
Creswick - Daylesford - Ballan	Indian	1	1	10
Creswick - Daylesford - Ballan	Irish			59
Creswick - Daylesford - Ballan	Irish	0	0	380
Creswick - Daylesford - Ballan	Irish	0	1	253
Creswick - Daylesford - Ballan	Irish	1	0	144
Creswick - Daylesford - Ballan	Irish	1	1	3589
Creswick - Daylesford - Ballan	Italian			18
Creswick - Daylesford - Ballan	Italian	0	0	240
Creswick - Daylesford - Ballan	Italian	0	1	110
Creswick - Daylesford - Ballan	Italian	1	0	49
Creswick - Daylesford - Ballan	Italian	1	1	587
Creswick - Daylesford - Ballan	Korean	0	0	10
Creswick - Daylesford - Ballan	Lebanese	0	0	3
Creswick - Daylesford - Ballan	Lebanese	0	1	3
Creswick - Daylesford - Ballan	Lebanese	1	1	9
Creswick - Daylesford - Ballan	Macedonian			3
Creswick - Daylesford - Ballan	Macedonian	0	0	36
Creswick - Daylesford - Ballan	Macedonian	0	1	6
Creswick - Daylesford - Ballan	Macedonian	1	0	4
Creswick - Daylesford - Ballan	Macedonian	1	1	13
Creswick - Daylesford - Ballan	Maltese			3
Creswick - Daylesford - Ballan	Maltese	0	0	231
Creswick - Daylesford - Ballan	Maltese	0	1	41
Creswick - Daylesford - Ballan	Maltese	1	0	30
Creswick - Daylesford - Ballan	Maltese	1	1	133
Creswick - Daylesford - Ballan	Maori	0	0	33
Creswick - Daylesford - Ballan	Maori	0	1	3
Creswick - Daylesford - Ballan	Maori	1	0	6
Creswick - Daylesford - Ballan	Maori	1	1	10
Creswick - Daylesford - Ballan	NZ	0	0	91
Creswick - Daylesford - Ballan	NZ	0	1	37
Creswick - Daylesford - Ballan	NZ	1	0	43
Creswick - Daylesford - Ballan	NZ	1	1	7
Creswick - Daylesford - Ballan	(Other)			17
Creswick - Daylesford - Ballan	(Other)	0	0	649
Creswick - Daylesford - Ballan	(Other)	0	1	133
Creswick - Daylesford - Ballan	(Other)	1	0	113
Creswick - Daylesford - Ballan	(Other)	1	1	322
Creswick - Daylesford - Ballan	Polish	0	0	123
Creswick - Daylesford - Ballan	Polish	0	1	26
Creswick - Daylesford - Ballan	Polish	1	0	14
Creswick - Daylesford - Ballan	Polish	1	1	53
Creswick - Daylesford - Ballan	Russian			3
Creswick - Daylesford - Ballan	Russian	0	0	38
Creswick - Daylesford - Ballan	Russian	0	1	5
Creswick - Daylesford - Ballan	Russian	1	0	3
Creswick - Daylesford - Ballan	Russian	1	1	12
Creswick - Daylesford - Ballan	Scottish			56
Creswick - Daylesford - Ballan	Scottish	0	0	463
Creswick - Daylesford - Ballan	Scottish	0	1	251
Creswick - Daylesford - Ballan	Scottish	1	0	154
Creswick - Daylesford - Ballan	Scottish	1	1	2617
Creswick - Daylesford - Ballan	Serbian	0	0	51
Creswick - Daylesford - Ballan	Serbian	0	1	6
Creswick - Daylesford - Ballan	Serbian	1	0	5
Creswick - Daylesford - Ballan	Serbian	1	1	8
Creswick - Daylesford - Ballan	South African	0	0	34
Creswick - Daylesford - Ballan	South African	0	1	7
Creswick - Daylesford - Ballan	South African	1	0	3
Creswick - Daylesford - Ballan	Spanish	0	0	42
Creswick - Daylesford - Ballan	Spanish	0	1	7
Creswick - Daylesford - Ballan	Spanish	1	0	9
Creswick - Daylesford - Ballan	Spanish	1	1	15
Creswick - Daylesford - Ballan	Sri Lankan	0	0	23
Creswick - Daylesford - Ballan	Sri Lankan	0	1	7
Creswick - Daylesford - Ballan	Sri Lankan	1	1	4
Creswick - Daylesford - Ballan	Turkish	0	0	15
Creswick - Daylesford - Ballan	Turkish	0	1	4
Creswick - Daylesford - Ballan	Vietnamese	0	0	16
Creswick - Daylesford - Ballan	Vietnamese	0	1	3
Creswick - Daylesford - Ballan	Vietnamese	1	0	4
Creswick - Daylesford - Ballan	Welsh	0	0	67
Creswick - Daylesford - Ballan	Welsh	0	1	22
Creswick - Daylesford - Ballan	Welsh	1	0	9
Creswick - Daylesford - Ballan	Welsh	1	1	106
Maryborough - Pyrenees				1859
Maryborough - Pyrenees		0	0	18
Maryborough - Pyrenees		0	1	15
Maryborough - Pyrenees		1	0	5
Maryborough - Pyrenees		1	1	306
Maryborough - Pyrenees	Australian			272
Maryborough - Pyrenees	Australian		1	9287
Maryborough - Pyrenees	Australian	0	0	82
Maryborough - Pyrenees	Australian	0	1	616
Maryborough - Pyrenees	Australian	1	0	466
Maryborough - Pyrenees	Australian Aboriginal	0	0	6
Maryborough - Pyrenees	Australian Aboriginal	0	1	3
Maryborough - Pyrenees	Australian Aboriginal	1	1	33
Maryborough - Pyrenees	Chinese			3
Maryborough - Pyrenees	Chinese	0	0	68
Maryborough - Pyrenees	Chinese	0	1	11
Maryborough - Pyrenees	Chinese	1	1	95
Maryborough - Pyrenees	Croatian	0	0	28
Maryborough - Pyrenees	Croatian	0	1	5
Maryborough - Pyrenees	Croatian	1	1	13
Maryborough - Pyrenees	Dutch			11
Maryborough - Pyrenees	Dutch	0	0	238
Maryborough - Pyrenees	Dutch	0	1	57
Maryborough - Pyrenees	Dutch	1	0	37
Maryborough - Pyrenees	Dutch	1	1	123
Maryborough - Pyrenees	English			242
Maryborough - Pyrenees	English	0	0	1342
Maryborough - Pyrenees	English	0	1	582
Maryborough - Pyrenees	English	1	0	507
Maryborough - Pyrenees	English	1	1	8238
Maryborough - Pyrenees	Filipino	0	0	80
Maryborough - Pyrenees	Filipino	1	0	19
Maryborough - Pyrenees	Filipino	1	1	4
Maryborough - Pyrenees	French			4
Maryborough - Pyrenees	French	0	0	22
Maryborough - Pyrenees	French	0	1	9
Maryborough - Pyrenees	French	1	0	6
Maryborough - Pyrenees	French	1	1	60
Maryborough - Pyrenees	German			14
Maryborough - Pyrenees	German	0	0	199
Maryborough - Pyrenees	German	0	1	64
Maryborough - Pyrenees	German	1	0	45
Maryborough - Pyrenees	German	1	1	615
Maryborough - Pyrenees	Greek			4
Maryborough - Pyrenees	Greek	0	0	43
Maryborough - Pyrenees	Greek	0	1	24
Maryborough - Pyrenees	Greek	1	0	4
Maryborough - Pyrenees	Greek	1	1	25
Maryborough - Pyrenees	Hungarian	0	0	45
Maryborough - Pyrenees	Hungarian	0	1	5
Maryborough - Pyrenees	Hungarian	1	0	9
Maryborough - Pyrenees	Hungarian	1	1	17
Maryborough - Pyrenees	Indian	0	0	44
Maryborough - Pyrenees	Indian	0	1	14
Maryborough - Pyrenees	Irish			46
Maryborough - Pyrenees	Irish	0	0	242
Maryborough - Pyrenees	Irish	0	1	126
Maryborough - Pyrenees	Irish	1	0	87
Maryborough - Pyrenees	Irish	1	1	2562
Maryborough - Pyrenees	Italian			8
Maryborough - Pyrenees	Italian	0	0	108
Maryborough - Pyrenees	Italian	0	1	49
Maryborough - Pyrenees	Italian	1	0	30
Maryborough - Pyrenees	Italian	1	1	372
Maryborough - Pyrenees	Lebanese	0	0	12
Maryborough - Pyrenees	Macedonian	0	0	5
Maryborough - Pyrenees	Macedonian	1	0	3
Maryborough - Pyrenees	Maltese			4
Maryborough - Pyrenees	Maltese	0	0	81
Maryborough - Pyrenees	Maltese	0	1	32
Maryborough - Pyrenees	Maltese	1	0	6
Maryborough - Pyrenees	Maltese	1	1	59
Maryborough - Pyrenees	Maori	0	0	19
Maryborough - Pyrenees	Maori	0	1	7
Maryborough - Pyrenees	Maori	1	1	8
Maryborough - Pyrenees	NZ	0	0	50
Maryborough - Pyrenees	NZ	0	1	23
Maryborough - Pyrenees	NZ	1	0	19
Maryborough - Pyrenees	NZ	1	1	10
Maryborough - Pyrenees	(Other)			14
Maryborough - Pyrenees	(Other)	0	0	384
Maryborough - Pyrenees	(Other)	0	1	61
Maryborough - Pyrenees	(Other)	1	0	58
Maryborough - Pyrenees	(Other)	1	1	173
Maryborough - Pyrenees	Polish	0	0	55
Maryborough - Pyrenees	Polish	0	1	12
Maryborough - Pyrenees	Polish	1	0	3
Maryborough - Pyrenees	Polish	1	1	14
Maryborough - Pyrenees	Russian	0	0	19
Maryborough - Pyrenees	Russian	1	1	3
Maryborough - Pyrenees	Scottish			42
Maryborough - Pyrenees	Scottish	0	0	280
Maryborough - Pyrenees	Scottish	0	1	163
Maryborough - Pyrenees	Scottish	1	0	118
Maryborough - Pyrenees	Scottish	1	1	2323
Maryborough - Pyrenees	Serbian	0	0	5
Maryborough - Pyrenees	Serbian	1	1	3
Maryborough - Pyrenees	South African	0	0	11
Maryborough - Pyrenees	South African	0	1	3
Maryborough - Pyrenees	South African	1	1	7
Maryborough - Pyrenees	Spanish	0	0	31
Maryborough - Pyrenees	Spanish	0	1	5
Maryborough - Pyrenees	Spanish	1	0	4
Maryborough - Pyrenees	Spanish	1	1	10
Maryborough - Pyrenees	Sri Lankan	0	0	7
Maryborough - Pyrenees	Sri Lankan	0	1	3
Maryborough - Pyrenees	Sri Lankan	1	1	4
Maryborough - Pyrenees	Vietnamese	0	0	19
Maryborough - Pyrenees	Vietnamese	0	1	4
Maryborough - Pyrenees	Vietnamese	1	1	6
Maryborough - Pyrenees	Welsh	0	0	46
Maryborough - Pyrenees	Welsh	0	1	14
Maryborough - Pyrenees	Welsh	1	0	10
Maryborough - Pyrenees	Welsh	1	1	76
Bendigo				5826
Bendigo		0	0	114
Bendigo		0	1	39
Bendigo		1	0	34
Bendigo		1	1	984
Bendigo	Australian			701
Bendigo	Australian		1	34374
Bendigo	Australian	0	0	235
Bendigo	Australian	0	1	2282
Bendigo	Australian	1	0	1454
Bendigo	Australian Aboriginal			3
Bendigo	Australian Aboriginal	0	1	9
Bendigo	Australian Aboriginal	1	1	202
Bendigo	Chinese			18
Bendigo	Chinese	0	0	655
Bendigo	Chinese	0	1	37
Bendigo	Chinese	1	0	47
Bendigo	Chinese	1	1	497
Bendigo	Croatian	0	0	58
Bendigo	Croatian	0	1	22
Bendigo	Croatian	1	0	13
Bendigo	Croatian	1	1	55
Bendigo	Dutch			16
Bendigo	Dutch	0	0	398
Bendigo	Dutch	0	1	244
Bendigo	Dutch	1	0	135
Bendigo	Dutch	1	1	514
Bendigo	English			734
Bendigo	English	0	0	2614
Bendigo	English	0	1	2197
Bendigo	English	1	0	1460
Bendigo	English	1	1	32920
Bendigo	Filipino			12
Bendigo	Filipino	0	0	330
Bendigo	Filipino	0	1	9
Bendigo	Filipino	1	0	77
Bendigo	Filipino	1	1	20
Bendigo	French			7
Bendigo	French	0	0	72
Bendigo	French	0	1	25
Bendigo	French	1	0	7
Bendigo	French	1	1	251
Bendigo	German			63
Bendigo	German	0	0	410
Bendigo	German	0	1	247
Bendigo	German	1	0	110
Bendigo	German	1	1	3416
Bendigo	Greek			3
Bendigo	Greek	0	0	123
Bendigo	Greek	0	1	56
Bendigo	Greek	1	0	22
Bendigo	Greek	1	1	155
Bendigo	Hungarian	0	0	53
Bendigo	Hungarian	0	1	28
Bendigo	Hungarian	1	0	9
Bendigo	Hungarian	1	1	36
Bendigo	Indian			9
Bendigo	Indian	0	0	758
Bendigo	Indian	0	1	26
Bendigo	Indian	1	0	20
Bendigo	Indian	1	1	31
Bendigo	Irish			216
Bendigo	Irish	0	0	581
Bendigo	Irish	0	1	562
Bendigo	Irish	1	0	304
Bendigo	Irish	1	1	11859
Bendigo	Italian			57
Bendigo	Italian	0	0	361
Bendigo	Italian	0	1	245
Bendigo	Italian	1	0	90
Bendigo	Italian	1	1	1908
Bendigo	Korean	0	0	53
Bendigo	Korean	1	0	3
Bendigo	Korean	1	1	4
Bendigo	Lebanese	0	0	39
Bendigo	Lebanese	0	1	10
Bendigo	Lebanese	1	0	3
Bendigo	Lebanese	1	1	27
Bendigo	Macedonian	0	0	22
Bendigo	Macedonian	1	0	3
Bendigo	Macedonian	1	1	19
Bendigo	Maltese			7
Bendigo	Maltese	0	0	76
Bendigo	Maltese	0	1	40
Bendigo	Maltese	1	0	13
Bendigo	Maltese	1	1	105
Bendigo	Maori	0	0	123
Bendigo	Maori	0	1	35
Bendigo	Maori	1	0	12
Bendigo	Maori	1	1	31
Bendigo	NZ			4
Bendigo	NZ	0	0	134
Bendigo	NZ	0	1	112
Bendigo	NZ	1	0	68
Bendigo	NZ	1	1	81
Bendigo	(Other)			49
Bendigo	(Other)	0	0	2569
Bendigo	(Other)	0	1	349
Bendigo	(Other)	1	0	238
Bendigo	(Other)	1	1	920
Bendigo	Polish	0	0	106
Bendigo	Polish	0	1	40
Bendigo	Polish	1	0	20
Bendigo	Polish	1	1	127
Bendigo	Russian	0	0	66
Bendigo	Russian	0	1	7
Bendigo	Russian	1	0	12
Bendigo	Russian	1	1	47
Bendigo	Scottish			151
Bendigo	Scottish	0	0	725
Bendigo	Scottish	0	1	569
Bendigo	Scottish	1	0	373
Bendigo	Scottish	1	1	8734
Bendigo	Serbian	0	0	32
Bendigo	Serbian	0	1	4
Bendigo	Serbian	1	0	4
Bendigo	Serbian	1	1	19
Bendigo	South African			3
Bendigo	South African	0	0	100
Bendigo	South African	0	1	30
Bendigo	South African	1	0	7
Bendigo	South African	1	1	19
Bendigo	Spanish			9
Bendigo	Spanish	0	0	78
Bendigo	Spanish	0	1	10
Bendigo	Spanish	1	0	11
Bendigo	Spanish	1	1	85
Bendigo	Sri Lankan	0	0	172
Bendigo	Sri Lankan	0	1	19
Bendigo	Sri Lankan	1	0	9
Bendigo	Sri Lankan	1	1	15
Bendigo	Turkish	0	0	23
Bendigo	Turkish	0	1	3
Bendigo	Turkish	1	0	3
Bendigo	Turkish	1	1	10
Bendigo	Vietnamese	0	0	99
Bendigo	Vietnamese	0	1	9
Bendigo	Vietnamese	1	0	10
Bendigo	Vietnamese	1	1	3
Bendigo	Welsh			7
Bendigo	Welsh	0	0	90
Bendigo	Welsh	0	1	48
Bendigo	Welsh	1	0	24
Bendigo	Welsh	1	1	308
Heathcote - Castlemaine - Kyneton				3991
Heathcote - Castlemaine - Kyneton		0	0	67
Heathcote - Castlemaine - Kyneton		0	1	25
Heathcote - Castlemaine - Kyneton		1	0	30
Heathcote - Castlemaine - Kyneton		1	1	453
Heathcote - Castlemaine - Kyneton	Australian			345
Heathcote - Castlemaine - Kyneton	Australian		1	15857
Heathcote - Castlemaine - Kyneton	Australian	0	0	178
Heathcote - Castlemaine - Kyneton	Australian	0	1	1631
Heathcote - Castlemaine - Kyneton	Australian	1	0	1063
Heathcote - Castlemaine - Kyneton	Australian Aboriginal	0	1	3
Heathcote - Castlemaine - Kyneton	Australian Aboriginal	1	1	35
Heathcote - Castlemaine - Kyneton	Chinese			5
Heathcote - Castlemaine - Kyneton	Chinese	0	0	217
Heathcote - Castlemaine - Kyneton	Chinese	0	1	19
Heathcote - Castlemaine - Kyneton	Chinese	1	0	30
Heathcote - Castlemaine - Kyneton	Chinese	1	1	112
Heathcote - Castlemaine - Kyneton	Croatian	0	0	73
Heathcote - Castlemaine - Kyneton	Croatian	0	1	10
Heathcote - Castlemaine - Kyneton	Croatian	1	0	10
Heathcote - Castlemaine - Kyneton	Croatian	1	1	26
Heathcote - Castlemaine - Kyneton	Dutch			9
Heathcote - Castlemaine - Kyneton	Dutch	0	0	416
Heathcote - Castlemaine - Kyneton	Dutch	0	1	128
Heathcote - Castlemaine - Kyneton	Dutch	1	0	79
Heathcote - Castlemaine - Kyneton	Dutch	1	1	190
Heathcote - Castlemaine - Kyneton	English			321
Heathcote - Castlemaine - Kyneton	English	0	0	2761
Heathcote - Castlemaine - Kyneton	English	0	1	1560
Heathcote - Castlemaine - Kyneton	English	1	0	1052
Heathcote - Castlemaine - Kyneton	English	1	1	13790
Heathcote - Castlemaine - Kyneton	Filipino			6
Heathcote - Castlemaine - Kyneton	Filipino	0	0	137
Heathcote - Castlemaine - Kyneton	Filipino	0	1	3
Heathcote - Castlemaine - Kyneton	Filipino	1	0	28
Heathcote - Castlemaine - Kyneton	French			3
Heathcote - Castlemaine - Kyneton	French	0	0	78
Heathcote - Castlemaine - Kyneton	French	0	1	11
Heathcote - Castlemaine - Kyneton	French	1	0	12
Heathcote - Castlemaine - Kyneton	French	1	1	138
Heathcote - Castlemaine - Kyneton	German			37
