SA4_NAME16	Age5yr	ChildrenEverBorn	females
Perth - South East	75-79	0	425
Perth - South East	75-79	1	379
Perth - South East	75-79	2	1574
Perth - South East	75-79	3	1521
Perth - South East	75-79	4	904
Perth - South East	75-79	5	320
Perth - South East	75-79	6	254
Perth - South East	80-84		571
Perth - South East	80-84	0	264
Perth - South East	80-84	1	262
Perth - South East	80-84	2	893
Perth - South East	80-84	3	994
Perth - South East	80-84	4	705
Perth - South East	80-84	5	351
Perth - South East	80-84	6	326
Perth - South East	85+		1166
Perth - South East	85+	0	296
Perth - South East	85+	1	345
Perth - South East	85+	2	974
Perth - South East	85+	3	971
Perth - South East	85+	4	668
Perth - South East	85+	5	365
Perth - South East	85+	6	393
Perth - South West	15-19		1304
Perth - South West	15-19	0	10976
Perth - South West	15-19	1	104
Perth - South West	15-19	2	16
Perth - South West	15-19	5	4
Perth - South West	15-19	6	3
Perth - South West	20-24		1211
Perth - South West	20-24	0	10475
Perth - South West	20-24	1	986
Perth - South West	20-24	2	380
Perth - South West	20-24	3	94
Perth - South West	20-24	4	21
Perth - South West	20-24	5	3
Perth - South West	20-24	6	7
Perth - South West	25-29		1281
Perth - South West	25-29	0	8617
Perth - South West	25-29	1	2333
Perth - South West	25-29	2	1603
Perth - South West	25-29	3	504
Perth - South West	25-29	4	130
Perth - South West	25-29	5	23
Perth - South West	25-29	6	18
Perth - South West	30-34		1095
Perth - South West	30-34	0	5374
Perth - South West	30-34	1	3368
Perth - South West	30-34	2	3820
Perth - South West	30-34	3	1296
Perth - South West	30-34	4	412
Perth - South West	30-34	5	107
Perth - South West	30-34	6	63
Perth - South West	35-39		831
Perth - South West	35-39	0	2682
Perth - South West	35-39	1	2544
Perth - South West	35-39	2	5153
Perth - South West	35-39	3	2173
Perth - South West	35-39	4	626
Perth - South West	35-39	5	170
Perth - South West	35-39	6	98
Perth - South West	40-44		838
Perth - South West	40-44	0	2052
Perth - South West	40-44	1	2068
Perth - South West	40-44	2	5673
Perth - South West	40-44	3	2712
Perth - South West	40-44	4	775
Perth - South West	40-44	5	232
Perth - South West	40-44	6	158
Perth - South West	45-49		820
Perth - South West	45-49	0	1907
Perth - South West	45-49	1	2034
Perth - South West	45-49	2	5743
Perth - South West	45-49	3	2744
Perth - South West	45-49	4	883
Perth - South West	45-49	5	268
Perth - South West	45-49	6	146
Perth - South West	50-54		811
Perth - South West	50-54	0	1698
Perth - South West	50-54	1	1649
Perth - South West	50-54	2	5125
Perth - South West	50-54	3	2844
Perth - South West	50-54	4	997
Perth - South West	50-54	5	247
Perth - South West	50-54	6	146
Perth - South West	55-59		733
Perth - South West	55-59	0	1310
Perth - South West	55-59	1	1324
Perth - South West	55-59	2	4660
Perth - South West	55-59	3	2748
Perth - South West	55-59	4	957
Perth - South West	55-59	5	277
Perth - South West	55-59	6	110
Perth - South West	60-64		681
Perth - South West	60-64	0	1032
Perth - South West	60-64	1	1119
Perth - South West	60-64	2	4052
Perth - South West	60-64	3	2593
Perth - South West	60-64	4	919
Perth - South West	60-64	5	233
Perth - South West	60-64	6	130
Perth - South West	65-69		626
Perth - South West	65-69	0	720
Perth - South West	65-69	1	822
Perth - South West	65-69	2	3546
Perth - South West	65-69	3	2311
Perth - South West	65-69	4	854
Perth - South West	65-69	5	232
Perth - South West	65-69	6	122
Perth - South West	70-74		504
Perth - South West	70-74	0	456
Perth - South West	70-74	1	484
Perth - South West	70-74	2	2338
Perth - South West	70-74	3	1822
Perth - South West	70-74	4	728
Perth - South West	70-74	5	204
Perth - South West	70-74	6	138
Perth - South West	75-79		522
Perth - South West	75-79	0	288
Perth - South West	75-79	1	314
Perth - South West	75-79	2	1460
Perth - South West	75-79	3	1464
Perth - South West	75-79	4	835
Perth - South West	75-79	5	300
Perth - South West	75-79	6	171
Perth - South West	80-84		532
Perth - South West	80-84	0	230
Perth - South West	80-84	1	257
Perth - South West	80-84	2	930
Perth - South West	80-84	3	1088
Perth - South West	80-84	4	658
Perth - South West	80-84	5	288
Perth - South West	80-84	6	191
Perth - South West	85+		992
Perth - South West	85+	0	241
Perth - South West	85+	1	359
Perth - South West	85+	2	1002
Perth - South West	85+	3	983
Perth - South West	85+	4	653
Perth - South West	85+	5	330
Perth - South West	85+	6	280
Western Australia - Wheat Belt	15-19		473
Western Australia - Wheat Belt	15-19	0	2844
Western Australia - Wheat Belt	15-19	1	47
Western Australia - Wheat Belt	15-19	3	3
Western Australia - Wheat Belt	20-24		274
Western Australia - Wheat Belt	20-24	0	1856
Western Australia - Wheat Belt	20-24	1	307
Western Australia - Wheat Belt	20-24	2	159
Western Australia - Wheat Belt	20-24	3	42
Western Australia - Wheat Belt	20-24	4	11
Western Australia - Wheat Belt	25-29		316
Western Australia - Wheat Belt	25-29	0	1513
Western Australia - Wheat Belt	25-29	1	558
Western Australia - Wheat Belt	25-29	2	573
Western Australia - Wheat Belt	25-29	3	220
Western Australia - Wheat Belt	25-29	4	81
Western Australia - Wheat Belt	25-29	5	21
Western Australia - Wheat Belt	25-29	6	5
Western Australia - Wheat Belt	30-34		311
Western Australia - Wheat Belt	30-34	0	877
Western Australia - Wheat Belt	30-34	1	624
Western Australia - Wheat Belt	30-34	2	1073
Western Australia - Wheat Belt	30-34	3	591
Western Australia - Wheat Belt	30-34	4	196
Western Australia - Wheat Belt	30-34	5	37
Western Australia - Wheat Belt	30-34	6	34
Western Australia - Wheat Belt	35-39		300
Western Australia - Wheat Belt	35-39	0	517
Western Australia - Wheat Belt	35-39	1	467
Western Australia - Wheat Belt	35-39	2	1156
Western Australia - Wheat Belt	35-39	3	820
Western Australia - Wheat Belt	35-39	4	293
Western Australia - Wheat Belt	35-39	5	70
Western Australia - Wheat Belt	35-39	6	71
Western Australia - Wheat Belt	40-44		362
Western Australia - Wheat Belt	40-44	0	508
Western Australia - Wheat Belt	40-44	1	422
Western Australia - Wheat Belt	40-44	2	1406
Western Australia - Wheat Belt	40-44	3	901
Western Australia - Wheat Belt	40-44	4	363
Western Australia - Wheat Belt	40-44	5	111
Western Australia - Wheat Belt	40-44	6	88
Western Australia - Wheat Belt	45-49		381
Western Australia - Wheat Belt	45-49	0	556
Western Australia - Wheat Belt	45-49	1	469
Western Australia - Wheat Belt	45-49	2	1552
Western Australia - Wheat Belt	45-49	3	1052
Western Australia - Wheat Belt	45-49	4	410
Western Australia - Wheat Belt	45-49	5	168
Western Australia - Wheat Belt	45-49	6	111
Western Australia - Wheat Belt	50-54		440
Western Australia - Wheat Belt	50-54	0	592
Western Australia - Wheat Belt	50-54	1	461
Western Australia - Wheat Belt	50-54	2	1573
Western Australia - Wheat Belt	50-54	3	1157
Western Australia - Wheat Belt	50-54	4	488
Western Australia - Wheat Belt	50-54	5	153
Western Australia - Wheat Belt	50-54	6	81
Western Australia - Wheat Belt	55-59		461
Western Australia - Wheat Belt	55-59	0	556
Western Australia - Wheat Belt	55-59	1	389
Western Australia - Wheat Belt	55-59	2	1688
Western Australia - Wheat Belt	55-59	3	1267
Western Australia - Wheat Belt	55-59	4	569
Western Australia - Wheat Belt	55-59	5	180
Western Australia - Wheat Belt	55-59	6	110
Western Australia - Wheat Belt	60-64		444
Western Australia - Wheat Belt	60-64	0	465
Western Australia - Wheat Belt	60-64	1	385
Western Australia - Wheat Belt	60-64	2	1577
Western Australia - Wheat Belt	60-64	3	1238
Western Australia - Wheat Belt	60-64	4	508
Western Australia - Wheat Belt	60-64	5	177
Western Australia - Wheat Belt	60-64	6	96
Western Australia - Wheat Belt	65-69		447
Western Australia - Wheat Belt	65-69	0	337
Western Australia - Wheat Belt	65-69	1	284
Western Australia - Wheat Belt	65-69	2	1450
Western Australia - Wheat Belt	65-69	3	1141
Western Australia - Wheat Belt	65-69	4	500
Western Australia - Wheat Belt	65-69	5	168
Western Australia - Wheat Belt	65-69	6	96
Western Australia - Wheat Belt	70-74		334
Western Australia - Wheat Belt	70-74	0	192
Western Australia - Wheat Belt	70-74	1	204
Western Australia - Wheat Belt	70-74	2	920
Western Australia - Wheat Belt	70-74	3	869
Western Australia - Wheat Belt	70-74	4	494
Western Australia - Wheat Belt	70-74	5	163
Western Australia - Wheat Belt	70-74	6	95
Western Australia - Wheat Belt	75-79		278
Western Australia - Wheat Belt	75-79	0	130
Western Australia - Wheat Belt	75-79	1	95
Western Australia - Wheat Belt	75-79	2	498
Western Australia - Wheat Belt	75-79	3	634
Western Australia - Wheat Belt	75-79	4	468
Western Australia - Wheat Belt	75-79	5	189
Western Australia - Wheat Belt	75-79	6	146
Western Australia - Wheat Belt	80-84		220
Western Australia - Wheat Belt	80-84	0	82
Western Australia - Wheat Belt	80-84	1	61
Western Australia - Wheat Belt	80-84	2	265
Western Australia - Wheat Belt	80-84	3	377
Western Australia - Wheat Belt	80-84	4	347
Western Australia - Wheat Belt	80-84	5	167
Western Australia - Wheat Belt	80-84	6	125
Western Australia - Wheat Belt	85+		299
Western Australia - Wheat Belt	85+	0	79
Western Australia - Wheat Belt	85+	1	79
Western Australia - Wheat Belt	85+	2	282
Western Australia - Wheat Belt	85+	3	335
Western Australia - Wheat Belt	85+	4	290
Western Australia - Wheat Belt	85+	5	141
Western Australia - Wheat Belt	85+	6	148
Western Australia - Outback (North)	15-19		452
Western Australia - Outback (North)	15-19	0	1496
Western Australia - Outback (North)	15-19	1	89
Western Australia - Outback (North)	15-19	2	14
Western Australia - Outback (North)	15-19	3	4
Western Australia - Outback (North)	15-19	6	3
Western Australia - Outback (North)	20-24		444
Western Australia - Outback (North)	20-24	0	1604
Western Australia - Outback (North)	20-24	1	423
Western Australia - Outback (North)	20-24	2	188
Western Australia - Outback (North)	20-24	3	39
Western Australia - Outback (North)	20-24	4	13
Western Australia - Outback (North)	20-24	5	3
Western Australia - Outback (North)	20-24	6	3
Western Australia - Outback (North)	25-29		658
Western Australia - Outback (North)	25-29	0	2005
Western Australia - Outback (North)	25-29	1	627
Western Australia - Outback (North)	25-29	2	530
Western Australia - Outback (North)	25-29	3	272
Western Australia - Outback (North)	25-29	4	85
Western Australia - Outback (North)	25-29	5	22
Western Australia - Outback (North)	25-29	6	18
Western Australia - Outback (North)	30-34		658
Western Australia - Outback (North)	30-34	0	1449
Western Australia - Outback (North)	30-34	1	704
Western Australia - Outback (North)	30-34	2	921
Western Australia - Outback (North)	30-34	3	481
Western Australia - Outback (North)	30-34	4	195
Western Australia - Outback (North)	30-34	5	58
Western Australia - Outback (North)	30-34	6	40
Western Australia - Outback (North)	35-39		493
Western Australia - Outback (North)	35-39	0	699
Western Australia - Outback (North)	35-39	1	429
Western Australia - Outback (North)	35-39	2	968
Western Australia - Outback (North)	35-39	3	576
Western Australia - Outback (North)	35-39	4	242
Western Australia - Outback (North)	35-39	5	106
Western Australia - Outback (North)	35-39	6	78
Western Australia - Outback (North)	40-44		389
Western Australia - Outback (North)	40-44	0	475
Western Australia - Outback (North)	40-44	1	358
Western Australia - Outback (North)	40-44	2	895
Western Australia - Outback (North)	40-44	3	510
Western Australia - Outback (North)	40-44	4	222
Western Australia - Outback (North)	40-44	5	109
Western Australia - Outback (North)	40-44	6	97
Western Australia - Outback (North)	45-49		449
Western Australia - Outback (North)	45-49	0	439
Western Australia - Outback (North)	45-49	1	301
Western Australia - Outback (North)	45-49	2	726
Western Australia - Outback (North)	45-49	3	461
Western Australia - Outback (North)	45-49	4	252
Western Australia - Outback (North)	45-49	5	104
Western Australia - Outback (North)	45-49	6	102
Western Australia - Outback (North)	50-54		416
Western Australia - Outback (North)	50-54	0	343
Western Australia - Outback (North)	50-54	1	245
Western Australia - Outback (North)	50-54	2	656
Western Australia - Outback (North)	50-54	3	470
Western Australia - Outback (North)	50-54	4	233
Western Australia - Outback (North)	50-54	5	105
Western Australia - Outback (North)	50-54	6	121
Western Australia - Outback (North)	55-59		309
Western Australia - Outback (North)	55-59	0	242
Western Australia - Outback (North)	55-59	1	177
Western Australia - Outback (North)	55-59	2	562
Western Australia - Outback (North)	55-59	3	415
Western Australia - Outback (North)	55-59	4	248
Western Australia - Outback (North)	55-59	5	110
Western Australia - Outback (North)	55-59	6	91
Western Australia - Outback (North)	60-64		214
Western Australia - Outback (North)	60-64	0	141
Western Australia - Outback (North)	60-64	1	132
Western Australia - Outback (North)	60-64	2	346
Western Australia - Outback (North)	60-64	3	275
Western Australia - Outback (North)	60-64	4	159
Western Australia - Outback (North)	60-64	5	75
Western Australia - Outback (North)	60-64	6	79
Western Australia - Outback (North)	65-69		126
Western Australia - Outback (North)	65-69	0	66
Western Australia - Outback (North)	65-69	1	57
Western Australia - Outback (North)	65-69	2	164
Western Australia - Outback (North)	65-69	3	139
Western Australia - Outback (North)	65-69	4	92
Western Australia - Outback (North)	65-69	5	33
Western Australia - Outback (North)	65-69	6	55
Western Australia - Outback (North)	70-74		57
Western Australia - Outback (North)	70-74	0	50
Western Australia - Outback (North)	70-74	1	30
Western Australia - Outback (North)	70-74	2	73
Western Australia - Outback (North)	70-74	3	63
Western Australia - Outback (North)	70-74	4	38
Western Australia - Outback (North)	70-74	5	34
Western Australia - Outback (North)	70-74	6	41
Western Australia - Outback (North)	75-79		42
Western Australia - Outback (North)	75-79	0	16
Western Australia - Outback (North)	75-79	1	17
Western Australia - Outback (North)	75-79	2	31
Western Australia - Outback (North)	75-79	3	24
Western Australia - Outback (North)	75-79	4	29
Western Australia - Outback (North)	75-79	5	14
Western Australia - Outback (North)	75-79	6	36
Western Australia - Outback (North)	80-84		30
Western Australia - Outback (North)	80-84	0	11
Western Australia - Outback (North)	80-84	1	3
Western Australia - Outback (North)	80-84	2	11
Western Australia - Outback (North)	80-84	3	12
Western Australia - Outback (North)	80-84	4	9
Western Australia - Outback (North)	80-84	5	6
Western Australia - Outback (North)	80-84	6	37
Western Australia - Outback (North)	85+		28
Western Australia - Outback (North)	85+	0	10
Western Australia - Outback (North)	85+	1	6
Western Australia - Outback (North)	85+	2	12
Western Australia - Outback (North)	85+	3	10
Western Australia - Outback (North)	85+	4	11
Western Australia - Outback (North)	85+	5	7
Western Australia - Outback (North)	85+	6	15
Western Australia - Outback (South)	15-19		583
Western Australia - Outback (South)	15-19	0	2804
Western Australia - Outback (South)	15-19	1	67
Western Australia - Outback (South)	15-19	2	13
Western Australia - Outback (South)	20-24		404
Western Australia - Outback (South)	20-24	0	2031
Western Australia - Outback (South)	20-24	1	456
Western Australia - Outback (South)	20-24	2	205
Western Australia - Outback (South)	20-24	3	46
Western Australia - Outback (South)	20-24	4	7
Western Australia - Outback (South)	20-24	5	4
Western Australia - Outback (South)	20-24	6	4
Western Australia - Outback (South)	25-29		479
Western Australia - Outback (South)	25-29	0	1802
Western Australia - Outback (South)	25-29	1	701
Western Australia - Outback (South)	25-29	2	620
Western Australia - Outback (South)	25-29	3	270
Western Australia - Outback (South)	25-29	4	70
Western Australia - Outback (South)	25-29	5	25
Western Australia - Outback (South)	25-29	6	8
Western Australia - Outback (South)	30-34		505
Western Australia - Outback (South)	30-34	0	1055
Western Australia - Outback (South)	30-34	1	709
Western Australia - Outback (South)	30-34	2	1069
Western Australia - Outback (South)	30-34	3	546
Western Australia - Outback (South)	30-34	4	191
Western Australia - Outback (South)	30-34	5	53
Western Australia - Outback (South)	30-34	6	44
Western Australia - Outback (South)	35-39		399
Western Australia - Outback (South)	35-39	0	574
Western Australia - Outback (South)	35-39	1	483
Western Australia - Outback (South)	35-39	2	1204
Western Australia - Outback (South)	35-39	3	677
Western Australia - Outback (South)	35-39	4	283
Western Australia - Outback (South)	35-39	5	103
Western Australia - Outback (South)	35-39	6	71
Western Australia - Outback (South)	40-44		403
Western Australia - Outback (South)	40-44	0	485
Western Australia - Outback (South)	40-44	1	459
Western Australia - Outback (South)	40-44	2	1303
Western Australia - Outback (South)	40-44	3	793
Western Australia - Outback (South)	40-44	4	316
Western Australia - Outback (South)	40-44	5	103
Western Australia - Outback (South)	40-44	6	103
Western Australia - Outback (South)	45-49		406
Western Australia - Outback (South)	45-49	0	501
Western Australia - Outback (South)	45-49	1	450
Western Australia - Outback (South)	45-49	2	1300
Western Australia - Outback (South)	45-49	3	860
Western Australia - Outback (South)	45-49	4	368
Western Australia - Outback (South)	45-49	5	117
Western Australia - Outback (South)	45-49	6	81
Western Australia - Outback (South)	50-54		439
Western Australia - Outback (South)	50-54	0	424
Western Australia - Outback (South)	50-54	1	384
Western Australia - Outback (South)	50-54	2	1278
Western Australia - Outback (South)	50-54	3	945
Western Australia - Outback (South)	50-54	4	395
Western Australia - Outback (South)	50-54	5	150
Western Australia - Outback (South)	50-54	6	84
Western Australia - Outback (South)	55-59		414
Western Australia - Outback (South)	55-59	0	315
Western Australia - Outback (South)	55-59	1	321
Western Australia - Outback (South)	55-59	2	1153
Western Australia - Outback (South)	55-59	3	918
Western Australia - Outback (South)	55-59	4	439
Western Australia - Outback (South)	55-59	5	150
Western Australia - Outback (South)	55-59	6	89
Western Australia - Outback (South)	60-64		338
Western Australia - Outback (South)	60-64	0	237
Western Australia - Outback (South)	60-64	1	243
Western Australia - Outback (South)	60-64	2	1010
Western Australia - Outback (South)	60-64	3	824
Western Australia - Outback (South)	60-64	4	374
Western Australia - Outback (South)	60-64	5	118
Western Australia - Outback (South)	60-64	6	69
Western Australia - Outback (South)	65-69		283
Western Australia - Outback (South)	65-69	0	162
Western Australia - Outback (South)	65-69	1	152
Western Australia - Outback (South)	65-69	2	782
Western Australia - Outback (South)	65-69	3	705
Western Australia - Outback (South)	65-69	4	328
Western Australia - Outback (South)	65-69	5	115
Western Australia - Outback (South)	65-69	6	53
Western Australia - Outback (South)	70-74		204
Western Australia - Outback (South)	70-74	0	97
Western Australia - Outback (South)	70-74	1	96
Western Australia - Outback (South)	70-74	2	502
Western Australia - Outback (South)	70-74	3	468
Western Australia - Outback (South)	70-74	4	317
Western Australia - Outback (South)	70-74	5	97
Western Australia - Outback (South)	70-74	6	72
Western Australia - Outback (South)	75-79		162
Western Australia - Outback (South)	75-79	0	50
Western Australia - Outback (South)	75-79	1	61
Western Australia - Outback (South)	75-79	2	244
Western Australia - Outback (South)	75-79	3	352
Western Australia - Outback (South)	75-79	4	236
Western Australia - Outback (South)	75-79	5	107
Western Australia - Outback (South)	75-79	6	95
Western Australia - Outback (South)	80-84		113
Western Australia - Outback (South)	80-84	0	38
Western Australia - Outback (South)	80-84	1	40
Western Australia - Outback (South)	80-84	2	117
Western Australia - Outback (South)	80-84	3	200
Western Australia - Outback (South)	80-84	4	175
Western Australia - Outback (South)	80-84	5	103
Western Australia - Outback (South)	80-84	6	99
Western Australia - Outback (South)	85+		138
Western Australia - Outback (South)	85+	0	44
Western Australia - Outback (South)	85+	1	38
Western Australia - Outback (South)	85+	2	110
Western Australia - Outback (South)	85+	3	145
Western Australia - Outback (South)	85+	4	134
Western Australia - Outback (South)	85+	5	75
Western Australia - Outback (South)	85+	6	109
Migratory - Offshore - Shipping (WA)	20-24	0	3
Migratory - Offshore - Shipping (WA)	25-29	0	3
Migratory - Offshore - Shipping (WA)	30-34	0	3
Migratory - Offshore - Shipping (WA)	35-39	0	3
Migratory - Offshore - Shipping (WA)	45-49		3
Migratory - Offshore - Shipping (WA)	45-49	0	3
Migratory - Offshore - Shipping (WA)	60-64	2	3
No usual address (WA)	15-19		20
No usual address (WA)	15-19	0	45
No usual address (WA)	15-19	1	3
No usual address (WA)	20-24		71
No usual address (WA)	20-24	0	156
No usual address (WA)	20-24	1	9
No usual address (WA)	20-24	2	6
No usual address (WA)	20-24	4	3
No usual address (WA)	25-29		87
No usual address (WA)	25-29	0	184
No usual address (WA)	25-29	1	15
No usual address (WA)	25-29	2	8
No usual address (WA)	25-29	3	9
No usual address (WA)	25-29	4	3
No usual address (WA)	25-29	5	3
No usual address (WA)	25-29	6	3
No usual address (WA)	30-34		78
No usual address (WA)	30-34	0	108
No usual address (WA)	30-34	1	8
No usual address (WA)	30-34	2	22
No usual address (WA)	30-34	3	11
No usual address (WA)	30-34	4	3
No usual address (WA)	35-39		47
No usual address (WA)	35-39	0	55
No usual address (WA)	35-39	1	12
No usual address (WA)	35-39	2	16
No usual address (WA)	35-39	3	17
No usual address (WA)	35-39	4	7
No usual address (WA)	40-44		53
No usual address (WA)	40-44	0	44
No usual address (WA)	40-44	1	7
No usual address (WA)	40-44	2	24
No usual address (WA)	40-44	3	10
No usual address (WA)	40-44	4	4
No usual address (WA)	40-44	5	3
No usual address (WA)	45-49		50
No usual address (WA)	45-49	0	33
No usual address (WA)	45-49	1	14
No usual address (WA)	45-49	2	20
No usual address (WA)	45-49	3	8
No usual address (WA)	45-49	4	4
No usual address (WA)	45-49	5	3
No usual address (WA)	50-54		48
No usual address (WA)	50-54	0	29
No usual address (WA)	50-54	1	13
No usual address (WA)	50-54	2	52
No usual address (WA)	50-54	3	32
No usual address (WA)	50-54	4	8
No usual address (WA)	50-54	5	3
No usual address (WA)	50-54	6	3
No usual address (WA)	55-59		40
No usual address (WA)	55-59	0	37
No usual address (WA)	55-59	1	19
No usual address (WA)	55-59	2	65
No usual address (WA)	55-59	3	38
No usual address (WA)	55-59	4	12
No usual address (WA)	55-59	5	11
No usual address (WA)	60-64		33
No usual address (WA)	60-64	0	33
No usual address (WA)	60-64	1	14
No usual address (WA)	60-64	2	56
No usual address (WA)	60-64	3	57
No usual address (WA)	60-64	4	14
No usual address (WA)	60-64	5	6
No usual address (WA)	60-64	6	4
No usual address (WA)	65-69		29
No usual address (WA)	65-69	0	14
No usual address (WA)	65-69	1	13
No usual address (WA)	65-69	2	67
No usual address (WA)	65-69	3	29
No usual address (WA)	65-69	4	16
No usual address (WA)	65-69	5	8
No usual address (WA)	70-74		20
No usual address (WA)	70-74	0	6
No usual address (WA)	70-74	1	3
No usual address (WA)	70-74	2	23
No usual address (WA)	70-74	3	14
No usual address (WA)	70-74	4	10
No usual address (WA)	70-74	5	3
No usual address (WA)	70-74	6	3
No usual address (WA)	75-79		3
No usual address (WA)	75-79	1	3
No usual address (WA)	75-79	2	3
No usual address (WA)	75-79	3	3
No usual address (WA)	75-79	4	6
No usual address (WA)	75-79	5	4
No usual address (WA)	80-84		4
No usual address (WA)	80-84	2	3
No usual address (WA)	80-84	4	6
No usual address (WA)	85+		3
Hobart	15-19		720
Hobart	15-19	0	5852
Hobart	15-19	1	95
Hobart	15-19	2	14
Hobart	20-24		571
Hobart	20-24	0	5469
Hobart	20-24	1	604
Hobart	20-24	2	243
Hobart	20-24	3	64
Hobart	20-24	4	11
Hobart	20-24	5	3
Hobart	20-24	6	3
Hobart	25-29		471
Hobart	25-29	0	4349
Hobart	25-29	1	1141
Hobart	25-29	2	835
Hobart	25-29	3	299
Hobart	25-29	4	84
Hobart	25-29	5	24
Hobart	25-29	6	10
Hobart	30-34		435
Hobart	30-34	0	2490
Hobart	30-34	1	1560
Hobart	30-34	2	1791
Hobart	30-34	3	714
Hobart	30-34	4	239
Hobart	30-34	5	59
Hobart	30-34	6	39
Hobart	35-39		371
Hobart	35-39	0	1419
Hobart	35-39	1	1238
Hobart	35-39	2	2332
Hobart	35-39	3	1005
Hobart	35-39	4	366
Hobart	35-39	5	122
Hobart	35-39	6	83
Hobart	40-44		394
Hobart	40-44	0	1278
Hobart	40-44	1	1103
Hobart	40-44	2	2699
Hobart	40-44	3	1285
Hobart	40-44	4	462
Hobart	40-44	5	161
Hobart	40-44	6	97
Hobart	45-49		403
Hobart	45-49	0	1216
Hobart	45-49	1	1078
Hobart	45-49	2	2774
Hobart	45-49	3	1391
Hobart	45-49	4	503
Hobart	45-49	5	167
Hobart	45-49	6	103
Hobart	50-54		448
Hobart	50-54	0	1158
Hobart	50-54	1	1025
Hobart	50-54	2	2790
Hobart	50-54	3	1472
Hobart	50-54	4	504
Hobart	50-54	5	171
Hobart	50-54	6	123
Hobart	55-59		495
Hobart	55-59	0	1138
Hobart	55-59	1	997
Hobart	55-59	2	2821
Hobart	55-59	3	1689
Hobart	55-59	4	625
Hobart	55-59	5	203
Hobart	55-59	6	112
Hobart	60-64		455
Hobart	60-64	0	940
Hobart	60-64	1	825
Hobart	60-64	2	2559
Hobart	60-64	3	1621
Hobart	60-64	4	604
Hobart	60-64	5	172
Hobart	60-64	6	103
Hobart	65-69		451
Hobart	65-69	0	728
Hobart	65-69	1	633
Hobart	65-69	2	2384
Hobart	65-69	3	1541
Hobart	65-69	4	567
Hobart	65-69	5	185
Hobart	65-69	6	99
Hobart	70-74		400
Hobart	70-74	0	477
Hobart	70-74	1	437
Hobart	70-74	2	1611
Hobart	70-74	3	1243
Hobart	70-74	4	553
Hobart	70-74	5	164
Hobart	70-74	6	116
Hobart	75-79		329
Hobart	75-79	0	291
Hobart	75-79	1	261
Hobart	75-79	2	1042
Hobart	75-79	3	974
Hobart	75-79	4	535
Hobart	75-79	5	244
Hobart	75-79	6	175
Hobart	80-84		287
Hobart	80-84	0	195
Hobart	80-84	1	169
Hobart	80-84	2	621
Hobart	80-84	3	691
Hobart	80-84	4	479
Hobart	80-84	5	233
Hobart	80-84	6	176
Hobart	85+		397
Hobart	85+	0	269
Hobart	85+	1	304
Hobart	85+	2	743
Hobart	85+	3	676
Hobart	85+	4	496
Hobart	85+	5	247
Hobart	85+	6	241
Launceston and North East	15-19		519
Launceston and North East	15-19	0	3646
Launceston and North East	15-19	1	62
Launceston and North East	15-19	2	3
Launceston and North East	15-19	3	3
Launceston and North East	20-24		358
Launceston and North East	20-24	0	3077
Launceston and North East	20-24	1	461
Launceston and North East	20-24	2	192
Launceston and North East	20-24	3	39
Launceston and North East	20-24	4	8
Launceston and North East	20-24	6	3
Launceston and North East	25-29		288
Launceston and North East	25-29	0	1941
Launceston and North East	25-29	1	697
Launceston and North East	25-29	2	569
Launceston and North East	25-29	3	194
Launceston and North East	25-29	4	51
Launceston and North East	25-29	5	23
Launceston and North East	25-29	6	9
Launceston and North East	30-34		281
Launceston and North East	30-34	0	1043
Launceston and North East	30-34	1	743
Launceston and North East	30-34	2	1075
Launceston and North East	30-34	3	534
Launceston and North East	30-34	4	185
Launceston and North East	30-34	5	50
Launceston and North East	30-34	6	35
Launceston and North East	35-39		261
Launceston and North East	35-39	0	679
Launceston and North East	35-39	1	580
Launceston and North East	35-39	2	1328
Launceston and North East	35-39	3	645
Launceston and North East	35-39	4	239
Launceston and North East	35-39	5	75
Launceston and North East	35-39	6	61
Launceston and North East	40-44		288
Launceston and North East	40-44	0	677
Launceston and North East	40-44	1	573
Launceston and North East	40-44	2	1540
Launceston and North East	40-44	3	883
Launceston and North East	40-44	4	311
Launceston and North East	40-44	5	123
Launceston and North East	40-44	6	83
Launceston and North East	45-49		305
Launceston and North East	45-49	0	689
Launceston and North East	45-49	1	661
Launceston and North East	45-49	2	1753
Launceston and North East	45-49	3	982
Launceston and North East	45-49	4	341
Launceston and North East	45-49	5	127
Launceston and North East	45-49	6	75
Launceston and North East	50-54		360
Launceston and North East	50-54	0	712
Launceston and North East	50-54	1	572
Launceston and North East	50-54	2	1773
Launceston and North East	50-54	3	1012
Launceston and North East	50-54	4	379
Launceston and North East	50-54	5	142
Launceston and North East	50-54	6	87
Launceston and North East	55-59		370
Launceston and North East	55-59	0	710
Launceston and North East	55-59	1	537
Launceston and North East	55-59	2	1775
Launceston and North East	55-59	3	1249
Launceston and North East	55-59	4	467
Launceston and North East	55-59	5	140
Launceston and North East	55-59	6	79
Launceston and North East	60-64		367
Launceston and North East	60-64	0	595
Launceston and North East	60-64	1	484
Launceston and North East	60-64	2	1711
Launceston and North East	60-64	3	1127
Launceston and North East	60-64	4	474
Launceston and North East	60-64	5	149
Launceston and North East	60-64	6	82
Launceston and North East	65-69		398
Launceston and North East	65-69	0	486
Launceston and North East	65-69	1	412
Launceston and North East	65-69	2	1637
Launceston and North East	65-69	3	1142
Launceston and North East	65-69	4	440
Launceston and North East	65-69	5	146
