SA4_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Brisbane - East	55-64	1	F	3246
Brisbane - East	55-64	1	M	1908
Brisbane - East	65-74		F	829
Brisbane - East	65-74		M	764
Brisbane - East	65-74	0	F	8455
Brisbane - East	65-74	0	M	8303
Brisbane - East	65-74	1	F	1817
Brisbane - East	65-74	1	M	1222
Brisbane - East	75-84		F	841
Brisbane - East	75-84		M	617
Brisbane - East	75-84	0	F	4369
Brisbane - East	75-84	0	M	3749
Brisbane - East	75-84	1	F	604
Brisbane - East	75-84	1	M	537
Brisbane - East	85+		F	661
Brisbane - East	85+		M	381
Brisbane - East	85+	0	F	2222
Brisbane - East	85+	0	M	1196
Brisbane - East	85+	1	F	98
Brisbane - East	85+	1	M	145
Brisbane - North	15-19		F	320
Brisbane - North	15-19		M	353
Brisbane - North	15-19	0	F	5037
Brisbane - North	15-19	0	M	5159
Brisbane - North	15-19	1	F	265
Brisbane - North	15-19	1	M	250
Brisbane - North	20-24		F	478
Brisbane - North	20-24		M	502
Brisbane - North	20-24	0	F	6255
Brisbane - North	20-24	0	M	6241
Brisbane - North	20-24	1	F	365
Brisbane - North	20-24	1	M	300
Brisbane - North	25-34		F	1043
Brisbane - North	25-34		M	1088
Brisbane - North	25-34	0	F	14548
Brisbane - North	25-34	0	M	14280
Brisbane - North	25-34	1	F	1212
Brisbane - North	25-34	1	M	816
Brisbane - North	35-44		F	793
Brisbane - North	35-44		M	924
Brisbane - North	35-44	0	F	12800
Brisbane - North	35-44	0	M	12708
Brisbane - North	35-44	1	F	1873
Brisbane - North	35-44	1	M	1271
Brisbane - North	45-54		F	738
Brisbane - North	45-54		M	798
Brisbane - North	45-54	0	F	10662
Brisbane - North	45-54	0	M	10798
Brisbane - North	45-54	1	F	2489
Brisbane - North	45-54	1	M	1632
Brisbane - North	55-64		F	625
Brisbane - North	55-64		M	625
Brisbane - North	55-64	0	F	8326
Brisbane - North	55-64	0	M	8455
Brisbane - North	55-64	1	F	2579
Brisbane - North	55-64	1	M	1547
Brisbane - North	65-74		F	584
Brisbane - North	65-74		M	523
Brisbane - North	65-74	0	F	6576
Brisbane - North	65-74	0	M	6039
Brisbane - North	65-74	1	F	1439
Brisbane - North	65-74	1	M	918
Brisbane - North	75-84		F	787
Brisbane - North	75-84		M	456
Brisbane - North	75-84	0	F	4417
Brisbane - North	75-84	0	M	3254
Brisbane - North	75-84	1	F	618
Brisbane - North	75-84	1	M	514
Brisbane - North	85+		F	815
Brisbane - North	85+		M	318
Brisbane - North	85+	0	F	2510
Brisbane - North	85+	0	M	1265
Brisbane - North	85+	1	F	114
Brisbane - North	85+	1	M	174
Brisbane - South	15-19		F	603
Brisbane - South	15-19		M	737
Brisbane - South	15-19	0	F	9169
Brisbane - South	15-19	0	M	9474
Brisbane - South	15-19	1	F	473
Brisbane - South	15-19	1	M	464
Brisbane - South	20-24		F	944
Brisbane - South	20-24		M	1035
Brisbane - South	20-24	0	F	13270
Brisbane - South	20-24	0	M	13637
Brisbane - South	20-24	1	F	708
Brisbane - South	20-24	1	M	621
Brisbane - South	25-34		F	1876
Brisbane - South	25-34		M	2114
Brisbane - South	25-34	0	F	26677
Brisbane - South	25-34	0	M	26861
Brisbane - South	25-34	1	F	2278
Brisbane - South	25-34	1	M	1578
Brisbane - South	35-44		F	1295
Brisbane - South	35-44		M	1438
Brisbane - South	35-44	0	F	20567
Brisbane - South	35-44	0	M	21076
Brisbane - South	35-44	1	F	3072
Brisbane - South	35-44	1	M	2065
Brisbane - South	45-54		F	1196
Brisbane - South	45-54		M	1247
Brisbane - South	45-54	0	F	16672
Brisbane - South	45-54	0	M	16797
Brisbane - South	45-54	1	F	3908
Brisbane - South	45-54	1	M	2408
Brisbane - South	55-64		F	946
Brisbane - South	55-64		M	965
Brisbane - South	55-64	0	F	12945
Brisbane - South	55-64	0	M	12867
Brisbane - South	55-64	1	F	3646
Brisbane - South	55-64	1	M	2210
Brisbane - South	65-74		F	887
Brisbane - South	65-74		M	823
Brisbane - South	65-74	0	F	9028
Brisbane - South	65-74	0	M	8687
Brisbane - South	65-74	1	F	1947
Brisbane - South	65-74	1	M	1321
Brisbane - South	75-84		F	821
Brisbane - South	75-84		M	584
Brisbane - South	75-84	0	F	5495
Brisbane - South	75-84	0	M	4395
Brisbane - South	75-84	1	F	764
Brisbane - South	75-84	1	M	624
Brisbane - South	85+		F	551
Brisbane - South	85+		M	315
Brisbane - South	85+	0	F	3460
Brisbane - South	85+	0	M	1672
Brisbane - South	85+	1	F	137
Brisbane - South	85+	1	M	183
Brisbane - West	15-19		F	300
Brisbane - West	15-19		M	326
Brisbane - West	15-19	0	F	6368
Brisbane - West	15-19	0	M	6285
Brisbane - West	15-19	1	F	247
Brisbane - West	15-19	1	M	226
Brisbane - West	20-24		F	451
Brisbane - West	20-24		M	431
Brisbane - West	20-24	0	F	7318
Brisbane - West	20-24	0	M	7565
Brisbane - West	20-24	1	F	365
Brisbane - West	20-24	1	M	298
Brisbane - West	25-34		F	575
Brisbane - West	25-34		M	583
Brisbane - West	25-34	0	F	9753
Brisbane - West	25-34	0	M	9858
Brisbane - West	25-34	1	F	780
Brisbane - West	25-34	1	M	542
Brisbane - West	35-44		F	510
Brisbane - West	35-44		M	588
Brisbane - West	35-44	0	F	11016
Brisbane - West	35-44	0	M	10301
Brisbane - West	35-44	1	F	1526
Brisbane - West	35-44	1	M	970
Brisbane - West	45-54		F	511
Brisbane - West	45-54		M	567
Brisbane - West	45-54	0	F	9786
Brisbane - West	45-54	0	M	9610
Brisbane - West	45-54	1	F	2172
Brisbane - West	45-54	1	M	1256
Brisbane - West	55-64		F	433
Brisbane - West	55-64		M	451
Brisbane - West	55-64	0	F	7213
Brisbane - West	55-64	0	M	7245
Brisbane - West	55-64	1	F	2232
Brisbane - West	55-64	1	M	1333
Brisbane - West	65-74		F	442
Brisbane - West	65-74		M	359
Brisbane - West	65-74	0	F	5817
Brisbane - West	65-74	0	M	5614
Brisbane - West	65-74	1	F	1325
Brisbane - West	65-74	1	M	916
Brisbane - West	75-84		F	494
Brisbane - West	75-84		M	310
Brisbane - West	75-84	0	F	2908
Brisbane - West	75-84	0	M	2456
Brisbane - West	75-84	1	F	447
Brisbane - West	75-84	1	M	360
Brisbane - West	85+		F	696
Brisbane - West	85+		M	235
Brisbane - West	85+	0	F	1577
Brisbane - West	85+	0	M	867
Brisbane - West	85+	1	F	99
Brisbane - West	85+	1	M	131
Brisbane Inner City	15-19		F	527
Brisbane Inner City	15-19		M	475
Brisbane Inner City	15-19	0	F	6375
Brisbane Inner City	15-19	0	M	5827
Brisbane Inner City	15-19	1	F	238
Brisbane Inner City	15-19	1	M	242
Brisbane Inner City	20-24		F	1145
Brisbane Inner City	20-24		M	1193
Brisbane Inner City	20-24	0	F	12793
Brisbane Inner City	20-24	0	M	11545
Brisbane Inner City	20-24	1	F	511
Brisbane Inner City	20-24	1	M	400
Brisbane Inner City	25-34		F	2643
Brisbane Inner City	25-34		M	2870
Brisbane Inner City	25-34	0	F	24578
Brisbane Inner City	25-34	0	M	25357
Brisbane Inner City	25-34	1	F	1297
Brisbane Inner City	25-34	1	M	1028
Brisbane Inner City	35-44		F	1493
Brisbane Inner City	35-44		M	1774
Brisbane Inner City	35-44	0	F	15390
Brisbane Inner City	35-44	0	M	16094
Brisbane Inner City	35-44	1	F	1816
Brisbane Inner City	35-44	1	M	1233
Brisbane Inner City	45-54		F	1198
Brisbane Inner City	45-54		M	1609
Brisbane Inner City	45-54	0	F	11904
Brisbane Inner City	45-54	0	M	12962
Brisbane Inner City	45-54	1	F	2457
Brisbane Inner City	45-54	1	M	1669
Brisbane Inner City	55-64		F	1017
Brisbane Inner City	55-64		M	1134
Brisbane Inner City	55-64	0	F	8115
Brisbane Inner City	55-64	0	M	8896
Brisbane Inner City	55-64	1	F	2320
Brisbane Inner City	55-64	1	M	1510
Brisbane Inner City	65-74		F	727
Brisbane Inner City	65-74		M	781
Brisbane Inner City	65-74	0	F	5245
Brisbane Inner City	65-74	0	M	5434
Brisbane Inner City	65-74	1	F	1128
Brisbane Inner City	65-74	1	M	763
Brisbane Inner City	75-84		F	484
Brisbane Inner City	75-84		M	424
Brisbane Inner City	75-84	0	F	2652
Brisbane Inner City	75-84	0	M	2269
Brisbane Inner City	75-84	1	F	337
Brisbane Inner City	75-84	1	M	302
Brisbane Inner City	85+		F	545
Brisbane Inner City	85+		M	213
Brisbane Inner City	85+	0	F	1629
Brisbane Inner City	85+	0	M	752
Brisbane Inner City	85+	1	F	67
Brisbane Inner City	85+	1	M	89
Cairns	15-19		F	939
Cairns	15-19		M	1033
Cairns	15-19	0	F	5731
Cairns	15-19	0	M	6075
Cairns	15-19	1	F	361
Cairns	15-19	1	M	316
Cairns	20-24		F	779
Cairns	20-24		M	815
Cairns	20-24	0	F	5331
Cairns	20-24	0	M	5421
Cairns	20-24	1	F	420
Cairns	20-24	1	M	346
Cairns	25-34		F	1783
Cairns	25-34		M	1812
Cairns	25-34	0	F	12537
Cairns	25-34	0	M	11718
Cairns	25-34	1	F	1387
Cairns	25-34	1	M	845
Cairns	35-44		F	1677
Cairns	35-44		M	1678
Cairns	35-44	0	F	13005
Cairns	35-44	0	M	12138
Cairns	35-44	1	F	2276
Cairns	35-44	1	M	1266
Cairns	45-54		F	1751
Cairns	45-54		M	2014
Cairns	45-54	0	F	13113
Cairns	45-54	0	M	13278
Cairns	45-54	1	F	2773
Cairns	45-54	1	M	1644
Cairns	55-64		F	1673
Cairns	55-64		M	1802
Cairns	55-64	0	F	11424
Cairns	55-64	0	M	12327
Cairns	55-64	1	F	2725
Cairns	55-64	1	M	1748
Cairns	65-74		F	1439
Cairns	65-74		M	1572
Cairns	65-74	0	F	7895
Cairns	65-74	0	M	9107
Cairns	65-74	1	F	1473
Cairns	65-74	1	M	1057
Cairns	75-84		F	951
Cairns	75-84		M	918
Cairns	75-84	0	F	3633
Cairns	75-84	0	M	3864
Cairns	75-84	1	F	508
Cairns	75-84	1	M	438
Cairns	85+		F	484
Cairns	85+		M	311
Cairns	85+	0	F	1725
Cairns	85+	0	M	1013
Cairns	85+	1	F	85
Cairns	85+	1	M	100
Darling Downs - Maranoa	15-19		F	507
Darling Downs - Maranoa	15-19		M	564
Darling Downs - Maranoa	15-19	0	F	2868
Darling Downs - Maranoa	15-19	0	M	3286
Darling Downs - Maranoa	15-19	1	F	198
Darling Downs - Maranoa	15-19	1	M	183
Darling Downs - Maranoa	20-24		F	289
Darling Downs - Maranoa	20-24		M	338
Darling Downs - Maranoa	20-24	0	F	2653
Darling Downs - Maranoa	20-24	0	M	2848
Darling Downs - Maranoa	20-24	1	F	235
Darling Downs - Maranoa	20-24	1	M	167
Darling Downs - Maranoa	25-34		F	614
Darling Downs - Maranoa	25-34		M	804
Darling Downs - Maranoa	25-34	0	F	5575
Darling Downs - Maranoa	25-34	0	M	5629
Darling Downs - Maranoa	25-34	1	F	797
Darling Downs - Maranoa	25-34	1	M	440
Darling Downs - Maranoa	35-44		F	692
Darling Downs - Maranoa	35-44		M	760
Darling Downs - Maranoa	35-44	0	F	5696
Darling Downs - Maranoa	35-44	0	M	5669
Darling Downs - Maranoa	35-44	1	F	1136
Darling Downs - Maranoa	35-44	1	M	630
Darling Downs - Maranoa	45-54		F	777
Darling Downs - Maranoa	45-54		M	936
Darling Downs - Maranoa	45-54	0	F	6074
Darling Downs - Maranoa	45-54	0	M	6657
Darling Downs - Maranoa	45-54	1	F	1524
Darling Downs - Maranoa	45-54	1	M	945
Darling Downs - Maranoa	55-64		F	838
Darling Downs - Maranoa	55-64		M	961
Darling Downs - Maranoa	55-64	0	F	5853
Darling Downs - Maranoa	55-64	0	M	6626
Darling Downs - Maranoa	55-64	1	F	1630
Darling Downs - Maranoa	55-64	1	M	998
Darling Downs - Maranoa	65-74		F	922
Darling Downs - Maranoa	65-74		M	971
Darling Downs - Maranoa	65-74	0	F	4895
Darling Downs - Maranoa	65-74	0	M	5554
Darling Downs - Maranoa	65-74	1	F	946
Darling Downs - Maranoa	65-74	1	M	720
Darling Downs - Maranoa	75-84		F	660
Darling Downs - Maranoa	75-84		M	628
Darling Downs - Maranoa	75-84	0	F	2689
Darling Downs - Maranoa	75-84	0	M	2653
Darling Downs - Maranoa	75-84	1	F	356
Darling Downs - Maranoa	75-84	1	M	324
Darling Downs - Maranoa	85+		F	351
Darling Downs - Maranoa	85+		M	223
Darling Downs - Maranoa	85+	0	F	1245
Darling Downs - Maranoa	85+	0	M	718
Darling Downs - Maranoa	85+	1	F	65
Darling Downs - Maranoa	85+	1	M	86
Central Queensland	15-19		F	826
Central Queensland	15-19		M	842
Central Queensland	15-19	0	F	5673
Central Queensland	15-19	0	M	6130
Central Queensland	15-19	1	F	350
Central Queensland	15-19	1	M	303
Central Queensland	20-24		F	621
Central Queensland	20-24		M	797
Central Queensland	20-24	0	F	5524
Central Queensland	20-24	0	M	5823
Central Queensland	20-24	1	F	386
Central Queensland	20-24	1	M	319
Central Queensland	25-34		F	1259
Central Queensland	25-34		M	1827
Central Queensland	25-34	0	F	12354
Central Queensland	25-34	0	M	12312
Central Queensland	25-34	1	F	1426
Central Queensland	25-34	1	M	860
Central Queensland	35-44		F	1201
Central Queensland	35-44		M	1807
Central Queensland	35-44	0	F	11194
Central Queensland	35-44	0	M	11747
Central Queensland	35-44	1	F	1934
Central Queensland	35-44	1	M	1173
Central Queensland	45-54		F	1349
Central Queensland	45-54		M	1951
Central Queensland	45-54	0	F	11365
Central Queensland	45-54	0	M	12300
Central Queensland	45-54	1	F	2436
Central Queensland	45-54	1	M	1558
Central Queensland	55-64		F	1128
Central Queensland	55-64		M	1515
Central Queensland	55-64	0	F	9122
Central Queensland	55-64	0	M	10875
Central Queensland	55-64	1	F	2381
Central Queensland	55-64	1	M	1594
Central Queensland	65-74		F	1006
Central Queensland	65-74		M	1044
Central Queensland	65-74	0	F	6134
Central Queensland	65-74	0	M	6856
Central Queensland	65-74	1	F	1126
Central Queensland	65-74	1	M	834
Central Queensland	75-84		F	839
Central Queensland	75-84		M	732
Central Queensland	75-84	0	F	3332
Central Queensland	75-84	0	M	2964
Central Queensland	75-84	1	F	432
Central Queensland	75-84	1	M	390
Central Queensland	85+		F	467
Central Queensland	85+		M	304
Central Queensland	85+	0	F	1422
Central Queensland	85+	0	M	820
Central Queensland	85+	1	F	68
Central Queensland	85+	1	M	80
Gold Coast	15-19		F	1574
Gold Coast	15-19		M	1800
Gold Coast	15-19	0	F	14980
Gold Coast	15-19	0	M	15318
Gold Coast	15-19	1	F	786
Gold Coast	15-19	1	M	576
Gold Coast	20-24		F	1732
Gold Coast	20-24		M	1728
Gold Coast	20-24	0	F	16494
Gold Coast	20-24	0	M	16133
Gold Coast	20-24	1	F	938
Gold Coast	20-24	1	M	744
Gold Coast	25-34		F	3536
Gold Coast	25-34		M	3591
Gold Coast	25-34	0	F	33246
Gold Coast	25-34	0	M	31968
Gold Coast	25-34	1	F	3109
Gold Coast	25-34	1	M	2032
Gold Coast	35-44		F	3119
Gold Coast	35-44		M	3195
Gold Coast	35-44	0	F	32375
Gold Coast	35-44	0	M	31730
Gold Coast	35-44	1	F	5074
Gold Coast	35-44	1	M	2925
Gold Coast	45-54		F	3184
Gold Coast	45-54		M	3203
Gold Coast	45-54	0	F	30800
Gold Coast	45-54	0	M	30262
Gold Coast	45-54	1	F	6190
Gold Coast	45-54	1	M	3668
Gold Coast	55-64		F	2959
Gold Coast	55-64		M	2840
Gold Coast	55-64	0	F	25435
Gold Coast	55-64	0	M	24844
Gold Coast	55-64	1	F	6629
Gold Coast	55-64	1	M	3606
Gold Coast	65-74		F	2835
Gold Coast	65-74		M	2644
Gold Coast	65-74	0	F	21381
Gold Coast	65-74	0	M	21258
Gold Coast	65-74	1	F	4003
Gold Coast	65-74	1	M	2609
Gold Coast	75-84		F	2524
Gold Coast	75-84		M	1862
Gold Coast	75-84	0	F	10657
Gold Coast	75-84	0	M	9896
Gold Coast	75-84	1	F	1387
Gold Coast	75-84	1	M	1288
Gold Coast	85+		F	1991
Gold Coast	85+		M	1096
Gold Coast	85+	0	F	5112
Gold Coast	85+	0	M	2967
Gold Coast	85+	1	F	299
Gold Coast	85+	1	M	387
Ipswich	15-19		F	1087
Ipswich	15-19		M	1329
Ipswich	15-19	0	F	8912
Ipswich	15-19	0	M	9515
Ipswich	15-19	1	F	640
Ipswich	15-19	1	M	566
Ipswich	20-24		F	1022
Ipswich	20-24		M	1446
Ipswich	20-24	0	F	9207
Ipswich	20-24	0	M	9271
Ipswich	20-24	1	F	841
Ipswich	20-24	1	M	561
Ipswich	25-34		F	2135
Ipswich	25-34		M	3090
Ipswich	25-34	0	F	19480
Ipswich	25-34	0	M	18435
Ipswich	25-34	1	F	2671
Ipswich	25-34	1	M	1556
Ipswich	35-44		F	1726
Ipswich	35-44		M	2581
Ipswich	35-44	0	F	16862
Ipswich	35-44	0	M	17100
Ipswich	35-44	1	F	3479
Ipswich	35-44	1	M	2082
Ipswich	45-54		F	1696
Ipswich	45-54		M	2083
Ipswich	45-54	0	F	15671
Ipswich	45-54	0	M	16344
Ipswich	45-54	1	F	3903
Ipswich	45-54	1	M	2321
Ipswich	55-64		F	1412
Ipswich	55-64		M	1626
Ipswich	55-64	0	F	12073
Ipswich	55-64	0	M	13025
Ipswich	55-64	1	F	3515
Ipswich	55-64	1	M	2231
Ipswich	65-74		F	1364
Ipswich	65-74		M	1323
Ipswich	65-74	0	F	8676
Ipswich	65-74	0	M	8773
Ipswich	65-74	1	F	1757
Ipswich	65-74	1	M	1340
Ipswich	75-84		F	988
Ipswich	75-84		M	834
Ipswich	75-84	0	F	4537
Ipswich	75-84	0	M	3983
Ipswich	75-84	1	F	588
Ipswich	75-84	1	M	517
Ipswich	85+		F	546
Ipswich	85+		M	298
Ipswich	85+	0	F	1942
Ipswich	85+	0	M	1102
Ipswich	85+	1	F	83
Ipswich	85+	1	M	143
Logan - Beaudesert	15-19		F	1050
Logan - Beaudesert	15-19		M	1126
Logan - Beaudesert	15-19	0	F	9134
Logan - Beaudesert	15-19	0	M	9797
Logan - Beaudesert	15-19	1	F	655
Logan - Beaudesert	15-19	1	M	564
Logan - Beaudesert	20-24		F	869
Logan - Beaudesert	20-24		M	909
Logan - Beaudesert	20-24	0	F	9032
Logan - Beaudesert	20-24	0	M	9552
Logan - Beaudesert	20-24	1	F	769
Logan - Beaudesert	20-24	1	M	613
Logan - Beaudesert	25-34		F	1777
Logan - Beaudesert	25-34		M	1864
Logan - Beaudesert	25-34	0	F	18282
Logan - Beaudesert	25-34	0	M	18113
Logan - Beaudesert	25-34	1	F	2589
Logan - Beaudesert	25-34	1	M	1470
Logan - Beaudesert	35-44		F	1592
Logan - Beaudesert	35-44		M	1691
Logan - Beaudesert	35-44	0	F	16957
Logan - Beaudesert	35-44	0	M	17386
Logan - Beaudesert	35-44	1	F	3379
Logan - Beaudesert	35-44	1	M	1982
Logan - Beaudesert	45-54		F	1584
Logan - Beaudesert	45-54		M	1654
Logan - Beaudesert	45-54	0	F	15939
Logan - Beaudesert	45-54	0	M	16141
Logan - Beaudesert	45-54	1	F	3583
Logan - Beaudesert	45-54	1	M	2047
Logan - Beaudesert	55-64		F	1465
Logan - Beaudesert	55-64		M	1362
Logan - Beaudesert	55-64	0	F	13034
Logan - Beaudesert	55-64	0	M	13422
Logan - Beaudesert	55-64	1	F	3440
Logan - Beaudesert	55-64	1	M	2074
Logan - Beaudesert	65-74		F	1242
Logan - Beaudesert	65-74		M	1229
Logan - Beaudesert	65-74	0	F	9547
Logan - Beaudesert	65-74	0	M	9753
Logan - Beaudesert	65-74	1	F	1936
Logan - Beaudesert	65-74	1	M	1384
Logan - Beaudesert	75-84		F	832
Logan - Beaudesert	75-84		M	690
Logan - Beaudesert	75-84	0	F	4195
Logan - Beaudesert	75-84	0	M	3624
Logan - Beaudesert	75-84	1	F	479
Logan - Beaudesert	75-84	1	M	515
Logan - Beaudesert	85+		F	351
Logan - Beaudesert	85+		M	240
Logan - Beaudesert	85+	0	F	1874
Logan - Beaudesert	85+	0	M	1060
Logan - Beaudesert	85+	1	F	65
Logan - Beaudesert	85+	1	M	97
Mackay - Isaac - Whitsunday	15-19		F	563
Mackay - Isaac - Whitsunday	15-19		M	658
Mackay - Isaac - Whitsunday	15-19	0	F	4054
Mackay - Isaac - Whitsunday	15-19	0	M	4279
Mackay - Isaac - Whitsunday	15-19	1	F	200
Mackay - Isaac - Whitsunday	15-19	1	M	200
Mackay - Isaac - Whitsunday	20-24		F	577
Mackay - Isaac - Whitsunday	20-24		M	699
Mackay - Isaac - Whitsunday	20-24	0	F	4198
Mackay - Isaac - Whitsunday	20-24	0	M	4203
Mackay - Isaac - Whitsunday	20-24	1	F	252
Mackay - Isaac - Whitsunday	20-24	1	M	183
Mackay - Isaac - Whitsunday	25-34		F	1268
Mackay - Isaac - Whitsunday	25-34		M	1935
Mackay - Isaac - Whitsunday	25-34	0	F	9937
Mackay - Isaac - Whitsunday	25-34	0	M	9896
Mackay - Isaac - Whitsunday	25-34	1	F	1053
Mackay - Isaac - Whitsunday	25-34	1	M	613
Mackay - Isaac - Whitsunday	35-44		F	1043
Mackay - Isaac - Whitsunday	35-44		M	1722
Mackay - Isaac - Whitsunday	35-44	0	F	8925
Mackay - Isaac - Whitsunday	35-44	0	M	9429
Mackay - Isaac - Whitsunday	35-44	1	F	1309
Mackay - Isaac - Whitsunday	35-44	1	M	831
Mackay - Isaac - Whitsunday	45-54		F	1107
Mackay - Isaac - Whitsunday	45-54		M	1764
Mackay - Isaac - Whitsunday	45-54	0	F	8869
Mackay - Isaac - Whitsunday	45-54	0	M	9864
Mackay - Isaac - Whitsunday	45-54	1	F	1692
Mackay - Isaac - Whitsunday	45-54	1	M	1055
Mackay - Isaac - Whitsunday	55-64		F	934
Mackay - Isaac - Whitsunday	55-64		M	1457
Mackay - Isaac - Whitsunday	55-64	0	F	7163
Mackay - Isaac - Whitsunday	55-64	0	M	8566
Mackay - Isaac - Whitsunday	55-64	1	F	1720
Mackay - Isaac - Whitsunday	55-64	1	M	1126
Mackay - Isaac - Whitsunday	65-74		F	780
Mackay - Isaac - Whitsunday	65-74		M	946
Mackay - Isaac - Whitsunday	65-74	0	F	4479
Mackay - Isaac - Whitsunday	65-74	0	M	5292
Mackay - Isaac - Whitsunday	65-74	1	F	845
Mackay - Isaac - Whitsunday	65-74	1	M	585
Mackay - Isaac - Whitsunday	75-84		F	539
Mackay - Isaac - Whitsunday	75-84		M	503
Mackay - Isaac - Whitsunday	75-84	0	F	2276
Mackay - Isaac - Whitsunday	75-84	0	M	2184
Mackay - Isaac - Whitsunday	75-84	1	F	311
Mackay - Isaac - Whitsunday	75-84	1	M	264
Mackay - Isaac - Whitsunday	85+		F	218
Mackay - Isaac - Whitsunday	85+		M	154
Mackay - Isaac - Whitsunday	85+	0	F	1068
Mackay - Isaac - Whitsunday	85+	0	M	613
Mackay - Isaac - Whitsunday	85+	1	F	52
Mackay - Isaac - Whitsunday	85+	1	M	55
Moreton Bay - North	15-19		F	608
Moreton Bay - North	15-19		M	752
Moreton Bay - North	15-19	0	F	6248
Moreton Bay - North	15-19	0	M	6526
Moreton Bay - North	15-19	1	F	443
Moreton Bay - North	15-19	1	M	361
Moreton Bay - North	20-24		F	510
Moreton Bay - North	20-24		M	718
Moreton Bay - North	20-24	0	F	5711
Moreton Bay - North	20-24	0	M	5825
Moreton Bay - North	20-24	1	F	509
Moreton Bay - North	20-24	1	M	370
Moreton Bay - North	25-34		F	971
Moreton Bay - North	25-34		M	1349
Moreton Bay - North	25-34	0	F	10889
Moreton Bay - North	25-34	0	M	10632
Moreton Bay - North	25-34	1	F	1646
Moreton Bay - North	25-34	1	M	939
Moreton Bay - North	35-44		F	1038
Moreton Bay - North	35-44		M	1296
Moreton Bay - North	35-44	0	F	11453
Moreton Bay - North	35-44	0	M	11243
Moreton Bay - North	35-44	1	F	2525
Moreton Bay - North	35-44	1	M	1365
Moreton Bay - North	45-54		F	1081
Moreton Bay - North	45-54		M	1238
Moreton Bay - North	45-54	0	F	12151
Moreton Bay - North	45-54	0	M	12287
Moreton Bay - North	45-54	1	F	3140
Moreton Bay - North	45-54	1	M	1754
Moreton Bay - North	55-64		F	1184
Moreton Bay - North	55-64		M	1191
Moreton Bay - North	55-64	0	F	11138
Moreton Bay - North	55-64	0	M	11073
Moreton Bay - North	55-64	1	F	3292
Moreton Bay - North	55-64	1	M	1877
Moreton Bay - North	65-74		F	1380
Moreton Bay - North	65-74		M	1338
Moreton Bay - North	65-74	0	F	10161
Moreton Bay - North	65-74	0	M	10043
Moreton Bay - North	65-74	1	F	2211
Moreton Bay - North	65-74	1	M	1484
Moreton Bay - North	75-84		F	1270
Moreton Bay - North	75-84		M	959
Moreton Bay - North	75-84	0	F	5064
Moreton Bay - North	75-84	0	M	4596
Moreton Bay - North	75-84	1	F	701
Moreton Bay - North	75-84	1	M	670
Moreton Bay - North	85+		F	1085
Moreton Bay - North	85+		M	597
Moreton Bay - North	85+	0	F	2023
Moreton Bay - North	85+	0	M	1293
Moreton Bay - North	85+	1	F	117
Moreton Bay - North	85+	1	M	163
Moreton Bay - South	15-19		F	378
Moreton Bay - South	15-19		M	374
Moreton Bay - South	15-19	0	F	5701
Moreton Bay - South	15-19	0	M	5998
Moreton Bay - South	15-19	1	F	272
Moreton Bay - South	15-19	1	M	252
Moreton Bay - South	20-24		F	313
Moreton Bay - South	20-24		M	369
Moreton Bay - South	20-24	0	F	5495
Moreton Bay - South	20-24	0	M	5534
Moreton Bay - South	20-24	1	F	344
Moreton Bay - South	20-24	1	M	263
Moreton Bay - South	25-34		F	768
Moreton Bay - South	25-34		M	798
Moreton Bay - South	25-34	0	F	11671
Moreton Bay - South	25-34	0	M	11011
Moreton Bay - South	25-34	1	F	1300
Moreton Bay - South	25-34	1	M	730
Moreton Bay - South	35-44		F	664
Moreton Bay - South	35-44		M	808
Moreton Bay - South	35-44	0	F	12446
Moreton Bay - South	35-44	0	M	12232
Moreton Bay - South	35-44	1	F	2071
Moreton Bay - South	35-44	1	M	1166
Moreton Bay - South	45-54		F	618
Moreton Bay - South	45-54		M	729
Moreton Bay - South	45-54	0	F	10737
Moreton Bay - South	45-54	0	M	11031
Moreton Bay - South	45-54	1	F	2419
Moreton Bay - South	45-54	1	M	1415
Moreton Bay - South	55-64		F	524
Moreton Bay - South	55-64		M	517
Moreton Bay - South	55-64	0	F	7679
Moreton Bay - South	55-64	0	M	7932
Moreton Bay - South	55-64	1	F	2166
Moreton Bay - South	55-64	1	M	1347
Moreton Bay - South	65-74		F	522
Moreton Bay - South	65-74		M	479
Moreton Bay - South	65-74	0	F	5766
Moreton Bay - South	65-74	0	M	5666
Moreton Bay - South	65-74	1	F	1260
Moreton Bay - South	65-74	1	M	870
Moreton Bay - South	75-84		F	400
Moreton Bay - South	75-84		M	314
Moreton Bay - South	75-84	0	F	2257
Moreton Bay - South	75-84	0	M	1989
Moreton Bay - South	75-84	1	F	299
Moreton Bay - South	75-84	1	M	315
Moreton Bay - South	85+		F	337
Moreton Bay - South	85+		M	167
Moreton Bay - South	85+	0	F	1021
Moreton Bay - South	85+	0	M	527
Moreton Bay - South	85+	1	F	53
Moreton Bay - South	85+	1	M	66
Queensland - Outback	15-19		F	433
Queensland - Outback	15-19		M	498
Queensland - Outback	15-19	0	F	1682
Queensland - Outback	15-19	0	M	1907
Queensland - Outback	15-19	1	F	147
Queensland - Outback	15-19	1	M	129
Queensland - Outback	20-24		F	345
Queensland - Outback	20-24		M	573
Queensland - Outback	20-24	0	F	2189
Queensland - Outback	20-24	0	M	2152
Queensland - Outback	20-24	1	F	202
