SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Adelaide - Central and Hills	JPN	2013	25
Adelaide - Central and Hills	JPN	2014	28
Adelaide - Central and Hills	JPN	2015	38
Adelaide - Central and Hills	JPN	2016	29
Adelaide - Central and Hills	KOR		63
Adelaide - Central and Hills	KOR	1985	26
Adelaide - Central and Hills	KOR	1995	78
Adelaide - Central and Hills	KOR	2005	315
Adelaide - Central and Hills	KOR	2010	617
Adelaide - Central and Hills	KOR	2011	144
Adelaide - Central and Hills	KOR	2012	127
Adelaide - Central and Hills	KOR	2013	75
Adelaide - Central and Hills	KOR	2014	87
Adelaide - Central and Hills	KOR	2015	103
Adelaide - Central and Hills	KOR	2016	78
Adelaide - Central and Hills	LBN		13
Adelaide - Central and Hills	LBN	1946	3
Adelaide - Central and Hills	LBN	1955	30
Adelaide - Central and Hills	LBN	1965	22
Adelaide - Central and Hills	LBN	1975	73
Adelaide - Central and Hills	LBN	1985	59
Adelaide - Central and Hills	LBN	1995	62
Adelaide - Central and Hills	LBN	2005	40
Adelaide - Central and Hills	LBN	2010	13
Adelaide - Central and Hills	LBN	2012	14
Adelaide - Central and Hills	LBN	2013	3
Adelaide - Central and Hills	LBN	2014	7
Adelaide - Central and Hills	LBN	2015	8
Adelaide - Central and Hills	LBN	2016	3
Adelaide - Central and Hills	LKA		15
Adelaide - Central and Hills	LKA	1955	8
Adelaide - Central and Hills	LKA	1965	22
Adelaide - Central and Hills	LKA	1975	50
Adelaide - Central and Hills	LKA	1985	73
Adelaide - Central and Hills	LKA	1995	125
Adelaide - Central and Hills	LKA	2005	145
Adelaide - Central and Hills	LKA	2010	365
Adelaide - Central and Hills	LKA	2011	75
Adelaide - Central and Hills	LKA	2012	141
Adelaide - Central and Hills	LKA	2013	80
Adelaide - Central and Hills	LKA	2014	69
Adelaide - Central and Hills	LKA	2015	153
Adelaide - Central and Hills	LKA	2016	73
Adelaide - Central and Hills	MKD	1955	4
Adelaide - Central and Hills	MKD	1975	9
Adelaide - Central and Hills	MKD	1985	3
Adelaide - Central and Hills	MLT		9
Adelaide - Central and Hills	MLT	1955	57
Adelaide - Central and Hills	MLT	1965	62
Adelaide - Central and Hills	MLT	1975	26
Adelaide - Central and Hills	MLT	1985	26
Adelaide - Central and Hills	MLT	1995	9
Adelaide - Central and Hills	MLT	2005	3
Adelaide - Central and Hills	MYS		73
Adelaide - Central and Hills	MYS	1946	9
Adelaide - Central and Hills	MYS	1955	4
Adelaide - Central and Hills	MYS	1965	57
Adelaide - Central and Hills	MYS	1975	217
Adelaide - Central and Hills	MYS	1985	388
Adelaide - Central and Hills	MYS	1995	519
Adelaide - Central and Hills	MYS	2005	402
Adelaide - Central and Hills	MYS	2010	495
Adelaide - Central and Hills	MYS	2011	128
Adelaide - Central and Hills	MYS	2012	152
Adelaide - Central and Hills	MYS	2013	193
Adelaide - Central and Hills	MYS	2014	259
Adelaide - Central and Hills	MYS	2015	274
Adelaide - Central and Hills	MYS	2016	298
Adelaide - Central and Hills	NLD		17
Adelaide - Central and Hills	NLD	1946	7
Adelaide - Central and Hills	NLD	1955	260
Adelaide - Central and Hills	NLD	1965	373
Adelaide - Central and Hills	NLD	1975	84
Adelaide - Central and Hills	NLD	1985	70
Adelaide - Central and Hills	NLD	1995	21
Adelaide - Central and Hills	NLD	2005	69
Adelaide - Central and Hills	NLD	2010	38
Adelaide - Central and Hills	NLD	2011	11
Adelaide - Central and Hills	NLD	2012	12
Adelaide - Central and Hills	NLD	2013	11
Adelaide - Central and Hills	NLD	2014	7
Adelaide - Central and Hills	NLD	2015	8
Adelaide - Central and Hills	NLD	2016	4
Adelaide - Central and Hills	NZL		65
Adelaide - Central and Hills	NZL	1946	19
Adelaide - Central and Hills	NZL	1955	39
Adelaide - Central and Hills	NZL	1965	116
Adelaide - Central and Hills	NZL	1975	297
Adelaide - Central and Hills	NZL	1985	442
Adelaide - Central and Hills	NZL	1995	379
Adelaide - Central and Hills	NZL	2005	447
Adelaide - Central and Hills	NZL	2010	228
Adelaide - Central and Hills	NZL	2011	61
Adelaide - Central and Hills	NZL	2012	99
Adelaide - Central and Hills	NZL	2013	47
Adelaide - Central and Hills	NZL	2014	40
Adelaide - Central and Hills	NZL	2015	40
Adelaide - Central and Hills	NZL	2016	31
Adelaide - Central and Hills	PAK		10
Adelaide - Central and Hills	PAK	1965	3
Adelaide - Central and Hills	PAK	1985	6
Adelaide - Central and Hills	PAK	1995	4
Adelaide - Central and Hills	PAK	2005	50
Adelaide - Central and Hills	PAK	2010	90
Adelaide - Central and Hills	PAK	2011	35
Adelaide - Central and Hills	PAK	2012	67
Adelaide - Central and Hills	PAK	2013	76
Adelaide - Central and Hills	PAK	2014	66
Adelaide - Central and Hills	PAK	2015	94
Adelaide - Central and Hills	PAK	2016	43
Adelaide - Central and Hills	PHL		27
Adelaide - Central and Hills	PHL	1965	6
Adelaide - Central and Hills	PHL	1975	26
Adelaide - Central and Hills	PHL	1985	112
Adelaide - Central and Hills	PHL	1995	153
Adelaide - Central and Hills	PHL	2005	170
Adelaide - Central and Hills	PHL	2010	309
Adelaide - Central and Hills	PHL	2011	60
Adelaide - Central and Hills	PHL	2012	89
Adelaide - Central and Hills	PHL	2013	117
Adelaide - Central and Hills	PHL	2014	81
Adelaide - Central and Hills	PHL	2015	116
Adelaide - Central and Hills	PHL	2016	53
Adelaide - Central and Hills	POL		18
Adelaide - Central and Hills	POL	1946	4
Adelaide - Central and Hills	POL	1955	111
Adelaide - Central and Hills	POL	1965	79
Adelaide - Central and Hills	POL	1975	46
Adelaide - Central and Hills	POL	1985	179
Adelaide - Central and Hills	POL	1995	162
Adelaide - Central and Hills	POL	2005	63
Adelaide - Central and Hills	POL	2010	37
Adelaide - Central and Hills	POL	2012	4
Adelaide - Central and Hills	POL	2013	6
Adelaide - Central and Hills	POL	2014	8
Adelaide - Central and Hills	POL	2015	8
Adelaide - Central and Hills	POL	2016	3
Adelaide - Central and Hills	SGP		31
Adelaide - Central and Hills	SGP	1955	5
Adelaide - Central and Hills	SGP	1965	26
Adelaide - Central and Hills	SGP	1975	76
Adelaide - Central and Hills	SGP	1985	99
Adelaide - Central and Hills	SGP	1995	118
Adelaide - Central and Hills	SGP	2005	188
Adelaide - Central and Hills	SGP	2010	165
Adelaide - Central and Hills	SGP	2011	40
Adelaide - Central and Hills	SGP	2012	39
Adelaide - Central and Hills	SGP	2013	75
Adelaide - Central and Hills	SGP	2014	93
Adelaide - Central and Hills	SGP	2015	78
Adelaide - Central and Hills	SGP	2016	75
Adelaide - Central and Hills	THA		20
Adelaide - Central and Hills	THA	1975	5
Adelaide - Central and Hills	THA	1985	46
Adelaide - Central and Hills	THA	1995	61
Adelaide - Central and Hills	THA	2005	111
Adelaide - Central and Hills	THA	2010	104
Adelaide - Central and Hills	THA	2011	19
Adelaide - Central and Hills	THA	2012	36
Adelaide - Central and Hills	THA	2013	29
Adelaide - Central and Hills	THA	2014	26
Adelaide - Central and Hills	THA	2015	39
Adelaide - Central and Hills	THA	2016	22
Adelaide - Central and Hills	TUR		3
Adelaide - Central and Hills	TUR	1955	3
Adelaide - Central and Hills	TUR	1965	15
Adelaide - Central and Hills	TUR	1975	68
Adelaide - Central and Hills	TUR	1985	10
Adelaide - Central and Hills	TUR	1995	17
Adelaide - Central and Hills	TUR	2005	21
Adelaide - Central and Hills	TUR	2010	13
Adelaide - Central and Hills	TUR	2011	3
Adelaide - Central and Hills	TUR	2014	3
Adelaide - Central and Hills	TUR	2015	3
Adelaide - Central and Hills	USA		33
Adelaide - Central and Hills	USA	1955	11
Adelaide - Central and Hills	USA	1965	35
Adelaide - Central and Hills	USA	1975	171
Adelaide - Central and Hills	USA	1985	119
Adelaide - Central and Hills	USA	1995	157
Adelaide - Central and Hills	USA	2005	277
Adelaide - Central and Hills	USA	2010	183
Adelaide - Central and Hills	USA	2011	36
Adelaide - Central and Hills	USA	2012	51
Adelaide - Central and Hills	USA	2013	50
Adelaide - Central and Hills	USA	2014	48
Adelaide - Central and Hills	USA	2015	73
Adelaide - Central and Hills	USA	2016	37
Adelaide - Central and Hills	VNM		46
Adelaide - Central and Hills	VNM	1965	3
Adelaide - Central and Hills	VNM	1975	37
Adelaide - Central and Hills	VNM	1985	561
Adelaide - Central and Hills	VNM	1995	194
Adelaide - Central and Hills	VNM	2005	91
Adelaide - Central and Hills	VNM	2010	208
Adelaide - Central and Hills	VNM	2011	45
Adelaide - Central and Hills	VNM	2012	52
Adelaide - Central and Hills	VNM	2013	46
Adelaide - Central and Hills	VNM	2014	62
Adelaide - Central and Hills	VNM	2015	81
Adelaide - Central and Hills	VNM	2016	77
Adelaide - Central and Hills	ZAF		32
Adelaide - Central and Hills	ZAF	1955	5
Adelaide - Central and Hills	ZAF	1965	71
Adelaide - Central and Hills	ZAF	1975	71
Adelaide - Central and Hills	ZAF	1985	117
Adelaide - Central and Hills	ZAF	1995	146
Adelaide - Central and Hills	ZAF	2005	399
Adelaide - Central and Hills	ZAF	2010	331
Adelaide - Central and Hills	ZAF	2011	46
Adelaide - Central and Hills	ZAF	2012	58
Adelaide - Central and Hills	ZAF	2013	43
Adelaide - Central and Hills	ZAF	2014	13
Adelaide - Central and Hills	ZAF	2015	34
Adelaide - Central and Hills	ZAF	2016	17
Adelaide - Central and Hills	ZWE		6
Adelaide - Central and Hills	ZWE	1965	13
Adelaide - Central and Hills	ZWE	1975	12
Adelaide - Central and Hills	ZWE	1985	25
Adelaide - Central and Hills	ZWE	1995	31
Adelaide - Central and Hills	ZWE	2005	76
Adelaide - Central and Hills	ZWE	2010	38
Adelaide - Central and Hills	ZWE	2011	5
Adelaide - Central and Hills	ZWE	2012	13
Adelaide - Central and Hills	ZWE	2013	15
Adelaide - Central and Hills	ZWE	2014	5
Adelaide - Central and Hills	ZWE	2015	11
Adelaide - Central and Hills	ZWE	2016	9
Adelaide - North			776
Adelaide - North		1946	21
Adelaide - North		1955	568
Adelaide - North		1965	802
Adelaide - North		1975	1300
Adelaide - North		1985	1539
Adelaide - North		1995	2478
Adelaide - North		2005	4403
Adelaide - North		2010	6105
Adelaide - North		2011	1307
Adelaide - North		2012	1293
Adelaide - North		2013	1756
Adelaide - North		2014	1164
Adelaide - North		2015	1178
Adelaide - North		2016	1073
Adelaide - North	CAN		8
Adelaide - North	CAN	1955	3
Adelaide - North	CAN	1965	13
Adelaide - North	CAN	1975	52
Adelaide - North	CAN	1985	27
Adelaide - North	CAN	1995	36
Adelaide - North	CAN	2005	75
Adelaide - North	CAN	2010	61
Adelaide - North	CAN	2011	4
Adelaide - North	CAN	2012	23
Adelaide - North	CAN	2013	13
Adelaide - North	CAN	2014	4
Adelaide - North	CAN	2015	12
Adelaide - North	CAN	2016	5
Adelaide - North	CHN		201
Adelaide - North	CHN	1955	5
Adelaide - North	CHN	1965	60
Adelaide - North	CHN	1975	20
Adelaide - North	CHN	1985	137
Adelaide - North	CHN	1995	251
Adelaide - North	CHN	2005	801
Adelaide - North	CHN	2010	1638
Adelaide - North	CHN	2011	278
Adelaide - North	CHN	2012	278
Adelaide - North	CHN	2013	304
Adelaide - North	CHN	2014	428
Adelaide - North	CHN	2015	434
Adelaide - North	CHN	2016	217
Adelaide - North	DEU		81
Adelaide - North	DEU	1946	5
Adelaide - North	DEU	1955	968
Adelaide - North	DEU	1965	644
Adelaide - North	DEU	1975	344
Adelaide - North	DEU	1985	114
Adelaide - North	DEU	1995	74
Adelaide - North	DEU	2005	108
Adelaide - North	DEU	2010	57
Adelaide - North	DEU	2011	24
Adelaide - North	DEU	2012	3
Adelaide - North	DEU	2013	12
Adelaide - North	DEU	2014	9
Adelaide - North	DEU	2015	12
Adelaide - North	DEU	2016	4
Adelaide - North	EGY	1955	28
Adelaide - North	EGY	1965	50
Adelaide - North	EGY	1975	24
Adelaide - North	EGY	1985	6
Adelaide - North	EGY	1995	24
Adelaide - North	EGY	2005	23
Adelaide - North	EGY	2010	56
Adelaide - North	EGY	2011	11
Adelaide - North	EGY	2012	18
Adelaide - North	EGY	2013	16
Adelaide - North	EGY	2014	20
Adelaide - North	EGY	2015	3
Adelaide - North	EGY	2016	6
Adelaide - North	FJI		6
Adelaide - North	FJI	1965	5
Adelaide - North	FJI	1975	10
Adelaide - North	FJI	1985	30
Adelaide - North	FJI	1995	125
Adelaide - North	FJI	2005	138
Adelaide - North	FJI	2010	90
Adelaide - North	FJI	2011	11
Adelaide - North	FJI	2012	19
Adelaide - North	FJI	2013	12
Adelaide - North	FJI	2014	8
Adelaide - North	FJI	2015	5
Adelaide - North	GBR		981
Adelaide - North	GBR	1946	59
Adelaide - North	GBR	1955	1856
Adelaide - North	GBR	1965	8866
Adelaide - North	GBR	1975	13619
Adelaide - North	GBR	1985	2498
Adelaide - North	GBR	1995	1827
Adelaide - North	GBR	2005	1586
Adelaide - North	GBR	2010	1481
Adelaide - North	GBR	2011	196
Adelaide - North	GBR	2012	221
Adelaide - North	GBR	2013	128
Adelaide - North	GBR	2014	107
Adelaide - North	GBR	2015	79
Adelaide - North	GBR	2016	52
Adelaide - North	GRC		58
Adelaide - North	GRC	1955	196
Adelaide - North	GRC	1965	547
Adelaide - North	GRC	1975	300
Adelaide - North	GRC	1985	54
Adelaide - North	GRC	1995	46
Adelaide - North	GRC	2005	17
Adelaide - North	GRC	2010	16
Adelaide - North	GRC	2011	7
Adelaide - North	GRC	2012	11
Adelaide - North	GRC	2013	3
Adelaide - North	GRC	2014	4
Adelaide - North	GRC	2015	3
Adelaide - North	HKG		39
Adelaide - North	HKG	1965	15
Adelaide - North	HKG	1975	21
Adelaide - North	HKG	1985	30
Adelaide - North	HKG	1995	135
Adelaide - North	HKG	2005	142
Adelaide - North	HKG	2010	90
Adelaide - North	HKG	2011	31
Adelaide - North	HKG	2012	32
Adelaide - North	HKG	2013	46
Adelaide - North	HKG	2014	54
Adelaide - North	HKG	2015	85
Adelaide - North	HKG	2016	41
Adelaide - North	HRV		18
Adelaide - North	HRV	1955	29
Adelaide - North	HRV	1965	142
Adelaide - North	HRV	1975	309
Adelaide - North	HRV	1985	32
Adelaide - North	HRV	1995	93
Adelaide - North	HRV	2005	231
Adelaide - North	HRV	2010	5
Adelaide - North	HRV	2014	4
Adelaide - North	IDN		15
Adelaide - North	IDN	1955	8
Adelaide - North	IDN	1965	28
Adelaide - North	IDN	1975	28
Adelaide - North	IDN	1985	42
Adelaide - North	IDN	1995	51
Adelaide - North	IDN	2005	107
Adelaide - North	IDN	2010	116
Adelaide - North	IDN	2011	23
Adelaide - North	IDN	2012	12
Adelaide - North	IDN	2013	17
Adelaide - North	IDN	2014	22
Adelaide - North	IDN	2015	17
Adelaide - North	IDN	2016	10
Adelaide - North	IND		281
Adelaide - North	IND	1946	7
Adelaide - North	IND	1955	42
Adelaide - North	IND	1965	60
Adelaide - North	IND	1975	153
Adelaide - North	IND	1985	54
Adelaide - North	IND	1995	160
Adelaide - North	IND	2005	813
Adelaide - North	IND	2010	5199
Adelaide - North	IND	2011	497
Adelaide - North	IND	2012	531
Adelaide - North	IND	2013	553
Adelaide - North	IND	2014	571
Adelaide - North	IND	2015	663
Adelaide - North	IND	2016	470
Adelaide - North	IRL		32
Adelaide - North	IRL	1946	3
Adelaide - North	IRL	1955	34
Adelaide - North	IRL	1965	128
Adelaide - North	IRL	1975	280
Adelaide - North	IRL	1985	78
Adelaide - North	IRL	1995	73
Adelaide - North	IRL	2005	47
Adelaide - North	IRL	2010	51
Adelaide - North	IRL	2011	20
Adelaide - North	IRL	2012	13
Adelaide - North	IRL	2013	10
Adelaide - North	IRL	2014	7
Adelaide - North	IRL	2015	8
Adelaide - North	IRN		32
Adelaide - North	IRN	1965	3
Adelaide - North	IRN	1975	10
Adelaide - North	IRN	1985	19
Adelaide - North	IRN	1995	60
Adelaide - North	IRN	2005	236
Adelaide - North	IRN	2010	375
Adelaide - North	IRN	2011	95
Adelaide - North	IRN	2012	156
Adelaide - North	IRN	2013	286
Adelaide - North	IRN	2014	94
Adelaide - North	IRN	2015	86
Adelaide - North	IRN	2016	23
Adelaide - North	IRQ		14
Adelaide - North	IRQ	1995	37
Adelaide - North	IRQ	2005	327
Adelaide - North	IRQ	2010	182
Adelaide - North	IRQ	2011	52
Adelaide - North	IRQ	2012	28
Adelaide - North	IRQ	2013	56
Adelaide - North	IRQ	2014	42
Adelaide - North	IRQ	2015	18
Adelaide - North	IRQ	2016	15
Adelaide - North	ITA		211
Adelaide - North	ITA	1946	24
Adelaide - North	ITA	1955	892
Adelaide - North	ITA	1965	1649
Adelaide - North	ITA	1975	709
Adelaide - North	ITA	1985	111
Adelaide - North	ITA	1995	59
Adelaide - North	ITA	2005	40
Adelaide - North	ITA	2010	32
Adelaide - North	ITA	2011	10
Adelaide - North	ITA	2012	27
Adelaide - North	ITA	2013	16
Adelaide - North	ITA	2014	12
Adelaide - North	ITA	2015	7
Adelaide - North	ITA	2016	3
Adelaide - North	JPN		12
Adelaide - North	JPN	1955	10
Adelaide - North	JPN	1965	3
Adelaide - North	JPN	1985	4
Adelaide - North	JPN	1995	20
Adelaide - North	JPN	2005	86
Adelaide - North	JPN	2010	50
Adelaide - North	JPN	2011	9
Adelaide - North	JPN	2012	5
Adelaide - North	JPN	2013	10
Adelaide - North	JPN	2014	12
Adelaide - North	JPN	2015	15
Adelaide - North	JPN	2016	19
Adelaide - North	KOR		23
Adelaide - North	KOR	1975	8
Adelaide - North	KOR	1985	25
Adelaide - North	KOR	1995	49
Adelaide - North	KOR	2005	179
Adelaide - North	KOR	2010	334
Adelaide - North	KOR	2011	50
Adelaide - North	KOR	2012	30
Adelaide - North	KOR	2013	52
Adelaide - North	KOR	2014	14
Adelaide - North	KOR	2015	33
Adelaide - North	KOR	2016	20
Adelaide - North	LBN		9
Adelaide - North	LBN	1955	11
Adelaide - North	LBN	1965	17
Adelaide - North	LBN	1975	99
Adelaide - North	LBN	1985	94
Adelaide - North	LBN	1995	79
Adelaide - North	LBN	2005	93
Adelaide - North	LBN	2010	56
Adelaide - North	LBN	2011	12
Adelaide - North	LBN	2012	3
Adelaide - North	LBN	2013	4
Adelaide - North	LBN	2014	7
Adelaide - North	LBN	2015	5
Adelaide - North	LBN	2016	7
Adelaide - North	LKA		16
Adelaide - North	LKA	1955	5
Adelaide - North	LKA	1965	6
Adelaide - North	LKA	1975	29
Adelaide - North	LKA	1985	45
Adelaide - North	LKA	1995	65
Adelaide - North	LKA	2005	106
Adelaide - North	LKA	2010	306
Adelaide - North	LKA	2011	91
Adelaide - North	LKA	2012	205
Adelaide - North	LKA	2013	113
Adelaide - North	LKA	2014	27
Adelaide - North	LKA	2015	57
Adelaide - North	LKA	2016	37
Adelaide - North	MKD	1955	11
Adelaide - North	MKD	1965	12
Adelaide - North	MKD	1975	47
Adelaide - North	MKD	1985	23
Adelaide - North	MKD	1995	16
Adelaide - North	MKD	2005	9
Adelaide - North	MKD	2010	7
Adelaide - North	MKD	2011	3
Adelaide - North	MKD	2012	3
Adelaide - North	MKD	2013	4
Adelaide - North	MLT		18
Adelaide - North	MLT	1955	159
Adelaide - North	MLT	1965	197
Adelaide - North	MLT	1975	110
Adelaide - North	MLT	1985	23
Adelaide - North	MLT	1995	15
Adelaide - North	MLT	2005	3
Adelaide - North	MLT	2010	3
Adelaide - North	MYS		56
Adelaide - North	MYS	1946	3
Adelaide - North	MYS	1955	3
Adelaide - North	MYS	1965	30
Adelaide - North	MYS	1975	96
Adelaide - North	MYS	1985	117
Adelaide - North	MYS	1995	197
Adelaide - North	MYS	2005	311
Adelaide - North	MYS	2010	363
Adelaide - North	MYS	2011	73
Adelaide - North	MYS	2012	102
Adelaide - North	MYS	2013	82
Adelaide - North	MYS	2014	85
Adelaide - North	MYS	2015	126
Adelaide - North	MYS	2016	77
Adelaide - North	NLD		40
Adelaide - North	NLD	1946	5
Adelaide - North	NLD	1955	409
Adelaide - North	NLD	1965	755
Adelaide - North	NLD	1975	169
Adelaide - North	NLD	1985	75
Adelaide - North	NLD	1995	22
Adelaide - North	NLD	2005	47
Adelaide - North	NLD	2010	29
Adelaide - North	NLD	2011	3
Adelaide - North	NLD	2014	3
Adelaide - North	NLD	2015	3
Adelaide - North	NZL		105
Adelaide - North	NZL	1946	6
Adelaide - North	NZL	1955	14
Adelaide - North	NZL	1965	47
Adelaide - North	NZL	1975	241
Adelaide - North	NZL	1985	550
Adelaide - North	NZL	1995	533
Adelaide - North	NZL	2005	561
Adelaide - North	NZL	2010	271
Adelaide - North	NZL	2011	86
Adelaide - North	NZL	2012	68
Adelaide - North	NZL	2013	59
Adelaide - North	NZL	2014	46
Adelaide - North	NZL	2015	44
Adelaide - North	NZL	2016	21
Adelaide - North	PAK		50
Adelaide - North	PAK	1975	4
Adelaide - North	PAK	1985	3
Adelaide - North	PAK	1995	17
Adelaide - North	PAK	2005	56
Adelaide - North	PAK	2010	258
Adelaide - North	PAK	2011	115
Adelaide - North	PAK	2012	166
Adelaide - North	PAK	2013	256
Adelaide - North	PAK	2014	187
Adelaide - North	PAK	2015	197
Adelaide - North	PAK	2016	59
Adelaide - North	PHL		117
Adelaide - North	PHL	1965	9
Adelaide - North	PHL	1975	20
Adelaide - North	PHL	1985	346
Adelaide - North	PHL	1995	807
Adelaide - North	PHL	2005	652
Adelaide - North	PHL	2010	1291
Adelaide - North	PHL	2011	180
Adelaide - North	PHL	2012	203
Adelaide - North	PHL	2013	191
Adelaide - North	PHL	2014	223
Adelaide - North	PHL	2015	220
Adelaide - North	PHL	2016	82
Adelaide - North	POL		45
Adelaide - North	POL	1946	3
Adelaide - North	POL	1955	126
Adelaide - North	POL	1965	145
Adelaide - North	POL	1975	78
Adelaide - North	POL	1985	515
Adelaide - North	POL	1995	514
Adelaide - North	POL	2005	126
Adelaide - North	POL	2010	68
Adelaide - North	POL	2011	3
Adelaide - North	POL	2012	12
Adelaide - North	POL	2013	7
Adelaide - North	POL	2014	3
Adelaide - North	POL	2015	7
Adelaide - North	SGP		6
Adelaide - North	SGP	1955	3
Adelaide - North	SGP	1965	13
Adelaide - North	SGP	1975	49
Adelaide - North	SGP	1985	50
Adelaide - North	SGP	1995	46
Adelaide - North	SGP	2005	86
Adelaide - North	SGP	2010	68
Adelaide - North	SGP	2011	14
Adelaide - North	SGP	2012	19
Adelaide - North	SGP	2013	21
Adelaide - North	SGP	2014	13
Adelaide - North	SGP	2015	35
Adelaide - North	SGP	2016	17
Adelaide - North	THA		51
Adelaide - North	THA	1975	4
Adelaide - North	THA	1985	160
Adelaide - North	THA	1995	242
Adelaide - North	THA	2005	171
Adelaide - North	THA	2010	144
Adelaide - North	THA	2011	29
Adelaide - North	THA	2012	24
Adelaide - North	THA	2013	25
Adelaide - North	THA	2014	27
Adelaide - North	THA	2015	20
Adelaide - North	THA	2016	15
Adelaide - North	TUR		3
Adelaide - North	TUR	1965	3
Adelaide - North	TUR	1975	37
Adelaide - North	TUR	1985	19
Adelaide - North	TUR	1995	31
Adelaide - North	TUR	2005	39
Adelaide - North	TUR	2010	32
Adelaide - North	TUR	2011	4
Adelaide - North	TUR	2013	7
Adelaide - North	TUR	2014	7
Adelaide - North	TUR	2016	4
Adelaide - North	USA		17
Adelaide - North	USA	1955	8
Adelaide - North	USA	1965	35
Adelaide - North	USA	1975	114
Adelaide - North	USA	1985	68
Adelaide - North	USA	1995	102
Adelaide - North	USA	2005	160
Adelaide - North	USA	2010	133
Adelaide - North	USA	2011	25
Adelaide - North	USA	2012	47
Adelaide - North	USA	2013	34
Adelaide - North	USA	2014	32
Adelaide - North	USA	2015	24
Adelaide - North	USA	2016	26
Adelaide - North	VNM		171
Adelaide - North	VNM	1975	38
Adelaide - North	VNM	1985	1797
Adelaide - North	VNM	1995	1765
Adelaide - North	VNM	2005	648
Adelaide - North	VNM	2010	579
Adelaide - North	VNM	2011	105
Adelaide - North	VNM	2012	105
Adelaide - North	VNM	2013	138
Adelaide - North	VNM	2014	103
Adelaide - North	VNM	2015	117
Adelaide - North	VNM	2016	71
Adelaide - North	ZAF		23
Adelaide - North	ZAF	1955	7
Adelaide - North	ZAF	1965	20
Adelaide - North	ZAF	1975	73
Adelaide - North	ZAF	1985	77
Adelaide - North	ZAF	1995	100
Adelaide - North	ZAF	2005	395
Adelaide - North	ZAF	2010	415
Adelaide - North	ZAF	2011	66
Adelaide - North	ZAF	2012	64
Adelaide - North	ZAF	2013	46
Adelaide - North	ZAF	2014	12
Adelaide - North	ZAF	2015	30
Adelaide - North	ZAF	2016	9
Adelaide - North	ZWE		6
Adelaide - North	ZWE	1965	13
Adelaide - North	ZWE	1975	6
Adelaide - North	ZWE	1985	15
Adelaide - North	ZWE	1995	23
Adelaide - North	ZWE	2005	112
Adelaide - North	ZWE	2010	156
Adelaide - North	ZWE	2011	20
Adelaide - North	ZWE	2012	27
Adelaide - North	ZWE	2013	28
Adelaide - North	ZWE	2014	10
Adelaide - North	ZWE	2015	20
Adelaide - North	ZWE	2016	13
Adelaide - South			291
Adelaide - South		1946	15
Adelaide - South		1955	574
Adelaide - South		1965	636
Adelaide - South		1975	1105
Adelaide - South		1985	715
Adelaide - South		1995	960
Adelaide - South		2005	1489
Adelaide - South		2010	1469
Adelaide - South		2011	279
Adelaide - South		2012	392
Adelaide - South		2013	439
Adelaide - South		2014	625
Adelaide - South		2015	623
Adelaide - South		2016	560
Adelaide - South	CAN		11
Adelaide - South	CAN	1955	4
Adelaide - South	CAN	1965	34
Adelaide - South	CAN	1975	72
Adelaide - South	CAN	1985	100
Adelaide - South	CAN	1995	78
Adelaide - South	CAN	2005	140
Adelaide - South	CAN	2010	86
Adelaide - South	CAN	2011	15
Adelaide - South	CAN	2012	19
Adelaide - South	CAN	2013	13
Adelaide - South	CAN	2014	25
Adelaide - South	CAN	2015	26
Adelaide - South	CAN	2016	18
Adelaide - South	CHN		170
Adelaide - South	CHN	1946	3
Adelaide - South	CHN	1955	4
Adelaide - South	CHN	1965	29
Adelaide - South	CHN	1975	17
Adelaide - South	CHN	1985	73
Adelaide - South	CHN	1995	189
Adelaide - South	CHN	2005	573
Adelaide - South	CHN	2010	1414
Adelaide - South	CHN	2011	245
Adelaide - South	CHN	2012	256
Adelaide - South	CHN	2013	271
Adelaide - South	CHN	2014	428
Adelaide - South	CHN	2015	477
Adelaide - South	CHN	2016	308
Adelaide - South	DEU		61
Adelaide - South	DEU	1946	5
Adelaide - South	DEU	1955	825
Adelaide - South	DEU	1965	494
Adelaide - South	DEU	1975	306
Adelaide - South	DEU	1985	226
Adelaide - South	DEU	1995	131
Adelaide - South	DEU	2005	157
Adelaide - South	DEU	2010	145
Adelaide - South	DEU	2011	33
Adelaide - South	DEU	2012	25
Adelaide - South	DEU	2013	14
Adelaide - South	DEU	2014	15
Adelaide - South	DEU	2015	6
Adelaide - South	DEU	2016	15
Adelaide - South	EGY		10
Adelaide - South	EGY	1955	42
Adelaide - South	EGY	1965	61
Adelaide - South	EGY	1975	34
Adelaide - South	EGY	1985	26
Adelaide - South	EGY	1995	40
Adelaide - South	EGY	2005	41
Adelaide - South	EGY	2010	53
Adelaide - South	EGY	2011	21
Adelaide - South	EGY	2012	19
Adelaide - South	EGY	2013	7
Adelaide - South	EGY	2014	10
Adelaide - South	EGY	2015	3
Adelaide - South	EGY	2016	10
Adelaide - South	FJI	1955	4
Adelaide - South	FJI	1965	11
Adelaide - South	FJI	1975	19
Adelaide - South	FJI	1985	43
Adelaide - South	FJI	1995	79
Adelaide - South	FJI	2005	60
Adelaide - South	FJI	2010	45
Adelaide - South	FJI	2011	3
Adelaide - South	FJI	2014	4
Adelaide - South	FJI	2015	11
Adelaide - South	FJI	2016	3
Adelaide - South	GBR		861
Adelaide - South	GBR	1946	96
Adelaide - South	GBR	1955	1766
