SA4_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Brisbane - West	55-64	78750	M	665
Brisbane - West	55-64	91875	F	768
Brisbane - West	55-64	91875	M	747
Brisbane - West	55-64	105000	F	486
Brisbane - West	55-64	105000	M	673
Brisbane - West	55-64	157500	F	598
Brisbane - West	55-64	157500	M	1332
Brisbane - West	55-64	Inf	F	365
Brisbane - West	55-64	Inf	M	1469
Brisbane - West	65-74		F	490
Brisbane - West	65-74		M	382
Brisbane - West	65-74	0	F	436
Brisbane - West	65-74	0	M	282
Brisbane - West	65-74	7875	F	316
Brisbane - West	65-74	7875	M	169
Brisbane - West	65-74	15750	F	643
Brisbane - West	65-74	15750	M	405
Brisbane - West	65-74	21000	F	997
Brisbane - West	65-74	21000	M	682
Brisbane - West	65-74	26250	F	1100
Brisbane - West	65-74	26250	M	650
Brisbane - West	65-74	34125	F	982
Brisbane - West	65-74	34125	M	705
Brisbane - West	65-74	42000	F	662
Brisbane - West	65-74	42000	M	536
Brisbane - West	65-74	52500	F	559
Brisbane - West	65-74	52500	M	623
Brisbane - West	65-74	65625	F	460
Brisbane - West	65-74	65625	M	592
Brisbane - West	65-74	78750	F	282
Brisbane - West	65-74	78750	M	408
Brisbane - West	65-74	91875	F	210
Brisbane - West	65-74	91875	M	337
Brisbane - West	65-74	105000	F	121
Brisbane - West	65-74	105000	M	248
Brisbane - West	65-74	157500	F	181
Brisbane - West	65-74	157500	M	385
Brisbane - West	65-74	Inf	F	145
Brisbane - West	65-74	Inf	M	491
Brisbane - West	75-84		F	509
Brisbane - West	75-84		M	327
Brisbane - West	75-84	0	F	173
Brisbane - West	75-84	0	M	104
Brisbane - West	75-84	7875	F	116
Brisbane - West	75-84	7875	M	60
Brisbane - West	75-84	15750	F	287
Brisbane - West	75-84	15750	M	216
Brisbane - West	75-84	21000	F	608
Brisbane - West	75-84	21000	M	482
Brisbane - West	75-84	26250	F	781
Brisbane - West	75-84	26250	M	375
Brisbane - West	75-84	34125	F	429
Brisbane - West	75-84	34125	M	400
Brisbane - West	75-84	42000	F	259
Brisbane - West	75-84	42000	M	272
Brisbane - West	75-84	52500	F	237
Brisbane - West	75-84	52500	M	226
Brisbane - West	75-84	65625	F	138
Brisbane - West	75-84	65625	M	188
Brisbane - West	75-84	78750	F	72
Brisbane - West	75-84	78750	M	127
Brisbane - West	75-84	91875	F	57
Brisbane - West	75-84	91875	M	96
Brisbane - West	75-84	105000	F	42
Brisbane - West	75-84	105000	M	52
Brisbane - West	75-84	157500	F	65
Brisbane - West	75-84	157500	M	94
Brisbane - West	75-84	Inf	F	71
Brisbane - West	75-84	Inf	M	107
Brisbane - West	85+		F	808
Brisbane - West	85+		M	264
Brisbane - West	85+	0	F	75
Brisbane - West	85+	0	M	34
Brisbane - West	85+	7875	F	31
Brisbane - West	85+	7875	M	21
Brisbane - West	85+	15750	F	112
Brisbane - West	85+	15750	M	87
Brisbane - West	85+	21000	F	216
Brisbane - West	85+	21000	M	189
Brisbane - West	85+	26250	F	452
Brisbane - West	85+	26250	M	146
Brisbane - West	85+	34125	F	252
Brisbane - West	85+	34125	M	109
Brisbane - West	85+	42000	F	110
Brisbane - West	85+	42000	M	98
Brisbane - West	85+	52500	F	90
Brisbane - West	85+	52500	M	78
Brisbane - West	85+	65625	F	77
Brisbane - West	85+	65625	M	66
Brisbane - West	85+	78750	F	33
Brisbane - West	85+	78750	M	38
Brisbane - West	85+	91875	F	27
Brisbane - West	85+	91875	M	19
Brisbane - West	85+	105000	F	19
Brisbane - West	85+	105000	M	13
Brisbane - West	85+	157500	F	33
Brisbane - West	85+	157500	M	33
Brisbane - West	85+	Inf	F	33
Brisbane - West	85+	Inf	M	38
Brisbane Inner City	15-19		F	546
Brisbane Inner City	15-19		M	504
Brisbane Inner City	15-19	0	F	2622
Brisbane Inner City	15-19	0	M	2848
Brisbane Inner City	15-19	7875	F	1611
Brisbane Inner City	15-19	7875	M	1297
Brisbane Inner City	15-19	15750	F	1022
Brisbane Inner City	15-19	15750	M	768
Brisbane Inner City	15-19	21000	F	445
Brisbane Inner City	15-19	21000	M	338
Brisbane Inner City	15-19	26250	F	310
Brisbane Inner City	15-19	26250	M	252
Brisbane Inner City	15-19	34125	F	282
Brisbane Inner City	15-19	34125	M	219
Brisbane Inner City	15-19	42000	F	160
Brisbane Inner City	15-19	42000	M	134
Brisbane Inner City	15-19	52500	F	72
Brisbane Inner City	15-19	52500	M	83
Brisbane Inner City	15-19	65625	F	38
Brisbane Inner City	15-19	65625	M	49
Brisbane Inner City	15-19	78750	F	13
Brisbane Inner City	15-19	78750	M	23
Brisbane Inner City	15-19	91875	F	9
Brisbane Inner City	15-19	91875	M	15
Brisbane Inner City	15-19	105000	F	4
Brisbane Inner City	15-19	105000	M	8
Brisbane Inner City	15-19	157500	F	5
Brisbane Inner City	15-19	157500	M	16
Brisbane Inner City	15-19	Inf	F	11
Brisbane Inner City	15-19	Inf	M	10
Brisbane Inner City	20-24		F	1188
Brisbane Inner City	20-24		M	1207
Brisbane Inner City	20-24	0	F	2034
Brisbane Inner City	20-24	0	M	1763
Brisbane Inner City	20-24	7875	F	693
Brisbane Inner City	20-24	7875	M	583
Brisbane Inner City	20-24	15750	F	1492
Brisbane Inner City	20-24	15750	M	1359
Brisbane Inner City	20-24	21000	F	1223
Brisbane Inner City	20-24	21000	M	956
Brisbane Inner City	20-24	26250	F	1242
Brisbane Inner City	20-24	26250	M	1065
Brisbane Inner City	20-24	34125	F	1449
Brisbane Inner City	20-24	34125	M	1315
Brisbane Inner City	20-24	42000	F	1503
Brisbane Inner City	20-24	42000	M	1259
Brisbane Inner City	20-24	52500	F	1492
Brisbane Inner City	20-24	52500	M	1299
Brisbane Inner City	20-24	65625	F	1232
Brisbane Inner City	20-24	65625	M	1196
Brisbane Inner City	20-24	78750	F	552
Brisbane Inner City	20-24	78750	M	623
Brisbane Inner City	20-24	91875	F	213
Brisbane Inner City	20-24	91875	M	230
Brisbane Inner City	20-24	105000	F	57
Brisbane Inner City	20-24	105000	M	128
Brisbane Inner City	20-24	157500	F	47
Brisbane Inner City	20-24	157500	M	120
Brisbane Inner City	20-24	Inf	F	32
Brisbane Inner City	20-24	Inf	M	45
Brisbane Inner City	25-34		F	2678
Brisbane Inner City	25-34		M	2881
Brisbane Inner City	25-34	0	F	2410
Brisbane Inner City	25-34	0	M	1253
Brisbane Inner City	25-34	7875	F	443
Brisbane Inner City	25-34	7875	M	262
Brisbane Inner City	25-34	15750	F	981
Brisbane Inner City	25-34	15750	M	900
Brisbane Inner City	25-34	21000	F	1149
Brisbane Inner City	25-34	21000	M	1015
Brisbane Inner City	25-34	26250	F	1272
Brisbane Inner City	25-34	26250	M	1212
Brisbane Inner City	25-34	34125	F	1750
Brisbane Inner City	25-34	34125	M	1595
Brisbane Inner City	25-34	42000	F	2086
Brisbane Inner City	25-34	42000	M	1778
Brisbane Inner City	25-34	52500	F	2785
Brisbane Inner City	25-34	52500	M	2717
Brisbane Inner City	25-34	65625	F	3643
Brisbane Inner City	25-34	65625	M	3639
Brisbane Inner City	25-34	78750	F	3102
Brisbane Inner City	25-34	78750	M	2969
Brisbane Inner City	25-34	91875	F	2554
Brisbane Inner City	25-34	91875	M	2686
Brisbane Inner City	25-34	105000	F	1410
Brisbane Inner City	25-34	105000	M	1918
Brisbane Inner City	25-34	157500	F	1794
Brisbane Inner City	25-34	157500	M	3044
Brisbane Inner City	25-34	Inf	F	458
Brisbane Inner City	25-34	Inf	M	1377
Brisbane Inner City	35-44		F	1519
Brisbane Inner City	35-44		M	1813
Brisbane Inner City	35-44	0	F	1622
Brisbane Inner City	35-44	0	M	543
Brisbane Inner City	35-44	7875	F	492
Brisbane Inner City	35-44	7875	M	136
Brisbane Inner City	35-44	15750	F	605
Brisbane Inner City	35-44	15750	M	405
Brisbane Inner City	35-44	21000	F	613
Brisbane Inner City	35-44	21000	M	431
Brisbane Inner City	35-44	26250	F	700
Brisbane Inner City	35-44	26250	M	455
Brisbane Inner City	35-44	34125	F	914
Brisbane Inner City	35-44	34125	M	516
Brisbane Inner City	35-44	42000	F	1071
Brisbane Inner City	35-44	42000	M	710
Brisbane Inner City	35-44	52500	F	1295
Brisbane Inner City	35-44	52500	M	1105
Brisbane Inner City	35-44	65625	F	1645
Brisbane Inner City	35-44	65625	M	1539
Brisbane Inner City	35-44	78750	F	1567
Brisbane Inner City	35-44	78750	M	1306
Brisbane Inner City	35-44	91875	F	1743
Brisbane Inner City	35-44	91875	M	1630
Brisbane Inner City	35-44	105000	F	1179
Brisbane Inner City	35-44	105000	M	1415
Brisbane Inner City	35-44	157500	F	2171
Brisbane Inner City	35-44	157500	M	3233
Brisbane Inner City	35-44	Inf	F	1567
Brisbane Inner City	35-44	Inf	M	3858
Brisbane Inner City	45-54		F	1253
Brisbane Inner City	45-54		M	1629
Brisbane Inner City	45-54	0	F	993
Brisbane Inner City	45-54	0	M	437
Brisbane Inner City	45-54	7875	F	328
Brisbane Inner City	45-54	7875	M	162
Brisbane Inner City	45-54	15750	F	509
Brisbane Inner City	45-54	15750	M	364
Brisbane Inner City	45-54	21000	F	596
Brisbane Inner City	45-54	21000	M	426
Brisbane Inner City	45-54	26250	F	635
Brisbane Inner City	45-54	26250	M	476
Brisbane Inner City	45-54	34125	F	861
Brisbane Inner City	45-54	34125	M	457
Brisbane Inner City	45-54	42000	F	899
Brisbane Inner City	45-54	42000	M	503
Brisbane Inner City	45-54	52500	F	1117
Brisbane Inner City	45-54	52500	M	784
Brisbane Inner City	45-54	65625	F	1403
Brisbane Inner City	45-54	65625	M	1022
Brisbane Inner City	45-54	78750	F	1276
Brisbane Inner City	45-54	78750	M	958
Brisbane Inner City	45-54	91875	F	1437
Brisbane Inner City	45-54	91875	M	1220
Brisbane Inner City	45-54	105000	F	1066
Brisbane Inner City	45-54	105000	M	1051
Brisbane Inner City	45-54	157500	F	1812
Brisbane Inner City	45-54	157500	M	2661
Brisbane Inner City	45-54	Inf	F	1384
Brisbane Inner City	45-54	Inf	M	4077
Brisbane Inner City	55-64		F	1031
Brisbane Inner City	55-64		M	1147
Brisbane Inner City	55-64	0	F	844
Brisbane Inner City	55-64	0	M	453
Brisbane Inner City	55-64	7875	F	378
Brisbane Inner City	55-64	7875	M	182
Brisbane Inner City	55-64	15750	F	608
Brisbane Inner City	55-64	15750	M	387
Brisbane Inner City	55-64	21000	F	630
Brisbane Inner City	55-64	21000	M	530
Brisbane Inner City	55-64	26250	F	670
Brisbane Inner City	55-64	26250	M	561
Brisbane Inner City	55-64	34125	F	711
Brisbane Inner City	55-64	34125	M	478
Brisbane Inner City	55-64	42000	F	741
Brisbane Inner City	55-64	42000	M	518
Brisbane Inner City	55-64	52500	F	872
Brisbane Inner City	55-64	52500	M	656
Brisbane Inner City	55-64	65625	F	1137
Brisbane Inner City	55-64	65625	M	852
Brisbane Inner City	55-64	78750	F	797
Brisbane Inner City	55-64	78750	M	706
Brisbane Inner City	55-64	91875	F	877
Brisbane Inner City	55-64	91875	M	781
Brisbane Inner City	55-64	105000	F	575
Brisbane Inner City	55-64	105000	M	639
Brisbane Inner City	55-64	157500	F	931
Brisbane Inner City	55-64	157500	M	1414
Brisbane Inner City	55-64	Inf	F	646
Brisbane Inner City	55-64	Inf	M	2223
Brisbane Inner City	65-74		F	730
Brisbane Inner City	65-74		M	750
Brisbane Inner City	65-74	0	F	408
Brisbane Inner City	65-74	0	M	266
Brisbane Inner City	65-74	7875	F	189
Brisbane Inner City	65-74	7875	M	156
Brisbane Inner City	65-74	15750	F	426
Brisbane Inner City	65-74	15750	M	336
Brisbane Inner City	65-74	21000	F	775
Brisbane Inner City	65-74	21000	M	582
Brisbane Inner City	65-74	26250	F	1020
Brisbane Inner City	65-74	26250	M	746
Brisbane Inner City	65-74	34125	F	811
Brisbane Inner City	65-74	34125	M	622
Brisbane Inner City	65-74	42000	F	601
Brisbane Inner City	65-74	42000	M	476
Brisbane Inner City	65-74	52500	F	531
Brisbane Inner City	65-74	52500	M	542
Brisbane Inner City	65-74	65625	F	480
Brisbane Inner City	65-74	65625	M	533
Brisbane Inner City	65-74	78750	F	289
Brisbane Inner City	65-74	78750	M	363
Brisbane Inner City	65-74	91875	F	236
Brisbane Inner City	65-74	91875	M	317
Brisbane Inner City	65-74	105000	F	171
Brisbane Inner City	65-74	105000	M	241
Brisbane Inner City	65-74	157500	F	233
Brisbane Inner City	65-74	157500	M	418
Brisbane Inner City	65-74	Inf	F	207
Brisbane Inner City	65-74	Inf	M	630
Brisbane Inner City	75-84		F	479
Brisbane Inner City	75-84		M	371
Brisbane Inner City	75-84	0	F	126
Brisbane Inner City	75-84	0	M	102
Brisbane Inner City	75-84	7875	F	67
Brisbane Inner City	75-84	7875	M	57
Brisbane Inner City	75-84	15750	F	222
Brisbane Inner City	75-84	15750	M	207
Brisbane Inner City	75-84	21000	F	521
Brisbane Inner City	75-84	21000	M	447
Brisbane Inner City	75-84	26250	F	770
Brisbane Inner City	75-84	26250	M	454
Brisbane Inner City	75-84	34125	F	377
Brisbane Inner City	75-84	34125	M	316
Brisbane Inner City	75-84	42000	F	240
Brisbane Inner City	75-84	42000	M	233
Brisbane Inner City	75-84	52500	F	178
Brisbane Inner City	75-84	52500	M	171
Brisbane Inner City	75-84	65625	F	137
Brisbane Inner City	75-84	65625	M	167
Brisbane Inner City	75-84	78750	F	66
Brisbane Inner City	75-84	78750	M	110
Brisbane Inner City	75-84	91875	F	69
Brisbane Inner City	75-84	91875	M	72
Brisbane Inner City	75-84	105000	F	48
Brisbane Inner City	75-84	105000	M	59
Brisbane Inner City	75-84	157500	F	76
Brisbane Inner City	75-84	157500	M	76
Brisbane Inner City	75-84	Inf	F	93
Brisbane Inner City	75-84	Inf	M	160
Brisbane Inner City	85+		F	549
Brisbane Inner City	85+		M	196
Brisbane Inner City	85+	0	F	63
Brisbane Inner City	85+	0	M	41
Brisbane Inner City	85+	7875	F	14
Brisbane Inner City	85+	7875	M	19
Brisbane Inner City	85+	15750	F	121
Brisbane Inner City	85+	15750	M	54
Brisbane Inner City	85+	21000	F	252
Brisbane Inner City	85+	21000	M	185
Brisbane Inner City	85+	26250	F	547
Brisbane Inner City	85+	26250	M	188
Brisbane Inner City	85+	34125	F	310
Brisbane Inner City	85+	34125	M	96
Brisbane Inner City	85+	42000	F	119
Brisbane Inner City	85+	42000	M	63
Brisbane Inner City	85+	52500	F	84
Brisbane Inner City	85+	52500	M	48
Brisbane Inner City	85+	65625	F	54
Brisbane Inner City	85+	65625	M	37
Brisbane Inner City	85+	78750	F	20
Brisbane Inner City	85+	78750	M	26
Brisbane Inner City	85+	91875	F	21
Brisbane Inner City	85+	91875	M	9
Brisbane Inner City	85+	105000	F	18
Brisbane Inner City	85+	105000	M	18
Brisbane Inner City	85+	157500	F	39
Brisbane Inner City	85+	157500	M	24
Brisbane Inner City	85+	Inf	F	33
Brisbane Inner City	85+	Inf	M	44
Cairns	15-19		F	938
Cairns	15-19		M	1021
Cairns	15-19	0	F	2276
Cairns	15-19	0	M	2884
Cairns	15-19	7875	F	1752
Cairns	15-19	7875	M	1456
Cairns	15-19	15750	F	783
Cairns	15-19	15750	M	693
Cairns	15-19	21000	F	371
Cairns	15-19	21000	M	348
Cairns	15-19	26250	F	338
Cairns	15-19	26250	M	352
Cairns	15-19	34125	F	308
Cairns	15-19	34125	M	311
Cairns	15-19	42000	F	161
Cairns	15-19	42000	M	211
Cairns	15-19	52500	F	62
Cairns	15-19	52500	M	78
Cairns	15-19	65625	F	20
Cairns	15-19	65625	M	42
Cairns	15-19	78750	F	5
Cairns	15-19	78750	M	11
Cairns	15-19	91875	F	4
Cairns	15-19	91875	M	3
Cairns	15-19	105000	M	3
Cairns	15-19	157500	F	5
Cairns	15-19	157500	M	5
Cairns	15-19	Inf	F	7
Cairns	15-19	Inf	M	8
Cairns	20-24		F	771
Cairns	20-24		M	806
Cairns	20-24	0	F	456
Cairns	20-24	0	M	522
Cairns	20-24	7875	F	254
Cairns	20-24	7875	M	262
Cairns	20-24	15750	F	582
Cairns	20-24	15750	M	671
Cairns	20-24	21000	F	519
Cairns	20-24	21000	M	365
Cairns	20-24	26250	F	607
Cairns	20-24	26250	M	444
Cairns	20-24	34125	F	908
Cairns	20-24	34125	M	670
Cairns	20-24	42000	F	1051
Cairns	20-24	42000	M	1000
Cairns	20-24	52500	F	725
Cairns	20-24	52500	M	872
Cairns	20-24	65625	F	370
Cairns	20-24	65625	M	504
Cairns	20-24	78750	F	165
Cairns	20-24	78750	M	237
Cairns	20-24	91875	F	60
Cairns	20-24	91875	M	110
Cairns	20-24	105000	F	25
Cairns	20-24	105000	M	49
Cairns	20-24	157500	F	13
Cairns	20-24	157500	M	36
Cairns	20-24	Inf	F	15
Cairns	20-24	Inf	M	9
Cairns	25-34		F	1748
Cairns	25-34		M	1789
Cairns	25-34	0	F	1054
Cairns	25-34	0	M	517
Cairns	25-34	7875	F	414
Cairns	25-34	7875	M	160
Cairns	25-34	15750	F	1038
Cairns	25-34	15750	M	787
Cairns	25-34	21000	F	961
Cairns	25-34	21000	M	522
Cairns	25-34	26250	F	1096
Cairns	25-34	26250	M	566
Cairns	25-34	34125	F	1785
Cairns	25-34	34125	M	840
Cairns	25-34	42000	F	2021
Cairns	25-34	42000	M	1507
Cairns	25-34	52500	F	1778
Cairns	25-34	52500	M	2122
Cairns	25-34	65625	F	1511
Cairns	25-34	65625	M	1912
Cairns	25-34	78750	F	935
Cairns	25-34	78750	M	1241
Cairns	25-34	91875	F	663
Cairns	25-34	91875	M	954
Cairns	25-34	105000	F	290
Cairns	25-34	105000	M	543
Cairns	25-34	157500	F	320
Cairns	25-34	157500	M	674
Cairns	25-34	Inf	F	102
Cairns	25-34	Inf	M	238
Cairns	35-44		F	1684
Cairns	35-44		M	1686
Cairns	35-44	0	F	1038
Cairns	35-44	0	M	411
Cairns	35-44	7875	F	489
Cairns	35-44	7875	M	170
Cairns	35-44	15750	F	1040
Cairns	35-44	15750	M	662
Cairns	35-44	21000	F	1050
Cairns	35-44	21000	M	547
Cairns	35-44	26250	F	1217
Cairns	35-44	26250	M	565
Cairns	35-44	34125	F	1846
Cairns	35-44	34125	M	727
Cairns	35-44	42000	F	1925
Cairns	35-44	42000	M	1215
Cairns	35-44	52500	F	1868
Cairns	35-44	52500	M	1850
Cairns	35-44	65625	F	1646
Cairns	35-44	65625	M	1995
Cairns	35-44	78750	F	1053
Cairns	35-44	78750	M	1390
Cairns	35-44	91875	F	919
Cairns	35-44	91875	M	1235
Cairns	35-44	105000	F	493
Cairns	35-44	105000	M	846
Cairns	35-44	157500	F	484
Cairns	35-44	157500	M	1197
Cairns	35-44	Inf	F	214
Cairns	35-44	Inf	M	576
Cairns	45-54		F	1727
Cairns	45-54		M	1989
Cairns	45-54	0	F	1031
Cairns	45-54	0	M	560
Cairns	45-54	7875	F	445
Cairns	45-54	7875	M	229
Cairns	45-54	15750	F	1058
Cairns	45-54	15750	M	809
Cairns	45-54	21000	F	1151
Cairns	45-54	21000	M	772
Cairns	45-54	26250	F	1301
Cairns	45-54	26250	M	810
Cairns	45-54	34125	F	1804
Cairns	45-54	34125	M	824
Cairns	45-54	42000	F	1917
Cairns	45-54	42000	M	1245
Cairns	45-54	52500	F	1941
Cairns	45-54	52500	M	1876
Cairns	45-54	65625	F	1755
Cairns	45-54	65625	M	2061
Cairns	45-54	78750	F	1081
Cairns	45-54	78750	M	1407
Cairns	45-54	91875	F	1021
Cairns	45-54	91875	M	1390
Cairns	45-54	105000	F	588
Cairns	45-54	105000	M	906
Cairns	45-54	157500	F	600
Cairns	45-54	157500	M	1346
Cairns	45-54	Inf	F	222
Cairns	45-54	Inf	M	708
Cairns	55-64		F	1690
Cairns	55-64		M	1828
Cairns	55-64	0	F	1293
Cairns	55-64	0	M	780
Cairns	55-64	7875	F	560
Cairns	55-64	7875	M	323
Cairns	55-64	15750	F	1368
Cairns	55-64	15750	M	1077
Cairns	55-64	21000	F	1489
Cairns	55-64	21000	M	1165
Cairns	55-64	26250	F	1465
Cairns	55-64	26250	M	1128
Cairns	55-64	34125	F	1590
Cairns	55-64	34125	M	1031
Cairns	55-64	42000	F	1420
Cairns	55-64	42000	M	1263
Cairns	55-64	52500	F	1425
Cairns	55-64	52500	M	1615
Cairns	55-64	65625	F	1282
Cairns	55-64	65625	M	1644
Cairns	55-64	78750	F	676
Cairns	55-64	78750	M	1105
Cairns	55-64	91875	F	662
Cairns	55-64	91875	M	880
Cairns	55-64	105000	F	351
Cairns	55-64	105000	M	644
Cairns	55-64	157500	F	387
Cairns	55-64	157500	M	861
Cairns	55-64	Inf	F	168
Cairns	55-64	Inf	M	552
Cairns	65-74		F	1348
Cairns	65-74		M	1444
Cairns	65-74	0	F	444
Cairns	65-74	0	M	443
Cairns	65-74	7875	F	273
Cairns	65-74	7875	M	310
Cairns	65-74	15750	F	1056
Cairns	65-74	15750	M	1004
Cairns	65-74	21000	F	2319
Cairns	65-74	21000	M	2054
Cairns	65-74	26250	F	2140
Cairns	65-74	26250	M	1849
Cairns	65-74	34125	F	1199
Cairns	65-74	34125	M	1231
Cairns	65-74	42000	F	680
Cairns	65-74	42000	M	840
Cairns	65-74	52500	F	486
Cairns	65-74	52500	M	796
Cairns	65-74	65625	F	346
Cairns	65-74	65625	M	625
Cairns	65-74	78750	F	176
Cairns	65-74	78750	M	348
Cairns	65-74	91875	F	118
Cairns	65-74	91875	M	243
Cairns	65-74	105000	F	78
Cairns	65-74	105000	M	159
Cairns	65-74	157500	F	64
Cairns	65-74	157500	M	195
Cairns	65-74	Inf	F	69
Cairns	65-74	Inf	M	194
Cairns	75-84		F	836
Cairns	75-84		M	815
Cairns	75-84	0	F	170
Cairns	75-84	0	M	141
Cairns	75-84	7875	F	96
Cairns	75-84	7875	M	98
Cairns	75-84	15750	F	439
Cairns	75-84	15750	M	467
Cairns	75-84	21000	F	1160
Cairns	75-84	21000	M	1356
Cairns	75-84	26250	F	1268
Cairns	75-84	26250	M	936
Cairns	75-84	34125	F	488
Cairns	75-84	34125	M	544
Cairns	75-84	42000	F	251
Cairns	75-84	42000	M	287
Cairns	75-84	52500	F	139
Cairns	75-84	52500	M	184
Cairns	75-84	65625	F	116
Cairns	75-84	65625	M	154
Cairns	75-84	78750	F	42
Cairns	75-84	78750	M	65
Cairns	75-84	91875	F	27
Cairns	75-84	91875	M	39
Cairns	75-84	105000	F	19
Cairns	75-84	105000	M	18
Cairns	75-84	157500	F	25
Cairns	75-84	157500	M	49
Cairns	75-84	Inf	F	29
Cairns	75-84	Inf	M	55
Cairns	85+		F	506
Cairns	85+		M	272
Cairns	85+	0	F	82
Cairns	85+	0	M	46
Cairns	85+	7875	F	56
Cairns	85+	7875	M	38
Cairns	85+	15750	F	137
Cairns	85+	15750	M	110
Cairns	85+	21000	F	345
Cairns	85+	21000	M	313
Cairns	85+	26250	F	683
Cairns	85+	26250	M	292
Cairns	85+	34125	F	261
Cairns	85+	34125	M	109
Cairns	85+	42000	F	79
Cairns	85+	42000	M	67
Cairns	85+	52500	F	54
Cairns	85+	52500	M	57
Cairns	85+	65625	F	43
Cairns	85+	65625	M	49
Cairns	85+	78750	F	14
Cairns	85+	78750	M	10
Cairns	85+	91875	F	12
Cairns	85+	91875	M	16
Cairns	85+	105000	F	13
Cairns	85+	105000	M	9
Cairns	85+	157500	F	9
Cairns	85+	157500	M	10
Cairns	85+	Inf	F	11
Cairns	85+	Inf	M	20
Darling Downs - Maranoa	15-19		F	490
Darling Downs - Maranoa	15-19		M	570
Darling Downs - Maranoa	15-19	0	F	1138
Darling Downs - Maranoa	15-19	0	M	1339
Darling Downs - Maranoa	15-19	7875	F	833
Darling Downs - Maranoa	15-19	7875	M	772
Darling Downs - Maranoa	15-19	15750	F	362
Darling Downs - Maranoa	15-19	15750	M	363
Darling Downs - Maranoa	15-19	21000	F	191
Darling Downs - Maranoa	15-19	21000	M	169
Darling Downs - Maranoa	15-19	26250	F	164
Darling Downs - Maranoa	15-19	26250	M	232
Darling Downs - Maranoa	15-19	34125	F	208
Darling Downs - Maranoa	15-19	34125	M	243
Darling Downs - Maranoa	15-19	42000	F	109
Darling Downs - Maranoa	15-19	42000	M	160
Darling Downs - Maranoa	15-19	52500	F	44
Darling Downs - Maranoa	15-19	52500	M	117
Darling Downs - Maranoa	15-19	65625	F	14
Darling Downs - Maranoa	15-19	65625	M	45
Darling Downs - Maranoa	15-19	78750	F	4
Darling Downs - Maranoa	15-19	78750	M	6
Darling Downs - Maranoa	15-19	91875	M	3
Darling Downs - Maranoa	15-19	105000	M	6
Darling Downs - Maranoa	15-19	157500	M	3
Darling Downs - Maranoa	15-19	Inf	F	6
Darling Downs - Maranoa	15-19	Inf	M	5
Darling Downs - Maranoa	20-24		F	286
Darling Downs - Maranoa	20-24		M	315
Darling Downs - Maranoa	20-24	0	F	181
Darling Downs - Maranoa	20-24	0	M	167
Darling Downs - Maranoa	20-24	7875	F	136
Darling Downs - Maranoa	20-24	7875	M	80
Darling Downs - Maranoa	20-24	15750	F	344
Darling Downs - Maranoa	20-24	15750	M	264
Darling Downs - Maranoa	20-24	21000	F	247
Darling Downs - Maranoa	20-24	21000	M	149
Darling Downs - Maranoa	20-24	26250	F	274
Darling Downs - Maranoa	20-24	26250	M	193
Darling Downs - Maranoa	20-24	34125	F	476
Darling Downs - Maranoa	20-24	34125	M	305
Darling Downs - Maranoa	20-24	42000	F	510
Darling Downs - Maranoa	20-24	42000	M	518
Darling Downs - Maranoa	20-24	52500	F	325
Darling Downs - Maranoa	20-24	52500	M	547
Darling Downs - Maranoa	20-24	65625	F	250
Darling Downs - Maranoa	20-24	65625	M	411
Darling Downs - Maranoa	20-24	78750	F	87
Darling Downs - Maranoa	20-24	78750	M	202
Darling Downs - Maranoa	20-24	91875	F	26
Darling Downs - Maranoa	20-24	91875	M	104
Darling Downs - Maranoa	20-24	105000	F	9
Darling Downs - Maranoa	20-24	105000	M	41
Darling Downs - Maranoa	20-24	157500	F	13
Darling Downs - Maranoa	20-24	157500	M	52
Darling Downs - Maranoa	20-24	Inf	F	15
Darling Downs - Maranoa	20-24	Inf	M	21
Darling Downs - Maranoa	25-34		F	624
Darling Downs - Maranoa	25-34		M	831
Darling Downs - Maranoa	25-34	0	F	524
Darling Downs - Maranoa	25-34	0	M	147
Darling Downs - Maranoa	25-34	7875	F	283
Darling Downs - Maranoa	25-34	7875	M	63
Darling Downs - Maranoa	25-34	15750	F	585
Darling Downs - Maranoa	25-34	15750	M	302
Darling Downs - Maranoa	25-34	21000	F	540
Darling Downs - Maranoa	25-34	21000	M	198
Darling Downs - Maranoa	25-34	26250	F	540
Darling Downs - Maranoa	25-34	26250	M	232
Darling Downs - Maranoa	25-34	34125	F	828
Darling Downs - Maranoa	25-34	34125	M	330
Darling Downs - Maranoa	25-34	42000	F	828
Darling Downs - Maranoa	25-34	42000	M	631
Darling Downs - Maranoa	25-34	52500	F	679
Darling Downs - Maranoa	25-34	52500	M	962
Darling Downs - Maranoa	25-34	65625	F	628
Darling Downs - Maranoa	25-34	65625	M	1019
Darling Downs - Maranoa	25-34	78750	F	418
Darling Downs - Maranoa	25-34	78750	M	699
Darling Downs - Maranoa	25-34	91875	F	229
Darling Downs - Maranoa	25-34	91875	M	508
Darling Downs - Maranoa	25-34	105000	F	116
Darling Downs - Maranoa	25-34	105000	M	322
Darling Downs - Maranoa	25-34	157500	F	125
Darling Downs - Maranoa	25-34	157500	M	475
Darling Downs - Maranoa	25-34	Inf	F	44
Darling Downs - Maranoa	25-34	Inf	M	164
Darling Downs - Maranoa	35-44		F	702
Darling Downs - Maranoa	35-44		M	766
Darling Downs - Maranoa	35-44	0	F	470
