SA4_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Perth - South East	75-84	Year 12	M	2725
Perth - South East	85+		F	1627
Perth - South East	85+		M	722
Perth - South East	85+	Did not go to school	F	132
Perth - South East	85+	Did not go to school	M	49
Perth - South East	85+	Year 8 or below	F	943
Perth - South East	85+	Year 8 or below	M	532
Perth - South East	85+	Year 9	F	545
Perth - South East	85+	Year 9	M	295
Perth - South East	85+	Year 10	F	945
Perth - South East	85+	Year 10	M	469
Perth - South East	85+	Year 11	F	141
Perth - South East	85+	Year 11	M	104
Perth - South East	85+	Year 12	F	841
Perth - South East	85+	Year 12	M	737
Perth - South West	15-19		F	606
Perth - South West	15-19		M	706
Perth - South West	15-19	Did not go to school	F	4
Perth - South West	15-19	Did not go to school	M	13
Perth - South West	15-19	Year 8 or below	F	40
Perth - South West	15-19	Year 8 or below	M	50
Perth - South West	15-19	Year 9	F	180
Perth - South West	15-19	Year 9	M	188
Perth - South West	15-19	Year 10	F	740
Perth - South West	15-19	Year 10	M	905
Perth - South West	15-19	Year 11	F	479
Perth - South West	15-19	Year 11	M	718
Perth - South West	15-19	Year 12	F	3786
Perth - South West	15-19	Year 12	M	3691
Perth - South West	20-24		F	896
Perth - South West	20-24		M	1189
Perth - South West	20-24	Did not go to school	F	16
Perth - South West	20-24	Did not go to school	M	19
Perth - South West	20-24	Year 8 or below	F	34
Perth - South West	20-24	Year 8 or below	M	49
Perth - South West	20-24	Year 9	F	144
Perth - South West	20-24	Year 9	M	169
Perth - South West	20-24	Year 10	F	1261
Perth - South West	20-24	Year 10	M	1644
Perth - South West	20-24	Year 11	F	988
Perth - South West	20-24	Year 11	M	1364
Perth - South West	20-24	Year 12	F	9821
Perth - South West	20-24	Year 12	M	9127
Perth - South West	25-34		F	2122
Perth - South West	25-34		M	2854
Perth - South West	25-34	Did not go to school	F	56
Perth - South West	25-34	Did not go to school	M	78
Perth - South West	25-34	Year 8 or below	F	108
Perth - South West	25-34	Year 8 or below	M	125
Perth - South West	25-34	Year 9	F	291
Perth - South West	25-34	Year 9	M	516
Perth - South West	25-34	Year 10	F	3161
Perth - South West	25-34	Year 10	M	4043
Perth - South West	25-34	Year 11	F	2361
Perth - South West	25-34	Year 11	M	3101
Perth - South West	25-34	Year 12	F	21945
Perth - South West	25-34	Year 12	M	18462
Perth - South West	35-44		F	1701
Perth - South West	35-44		M	2410
Perth - South West	35-44	Did not go to school	F	97
Perth - South West	35-44	Did not go to school	M	70
Perth - South West	35-44	Year 8 or below	F	208
Perth - South West	35-44	Year 8 or below	M	188
Perth - South West	35-44	Year 9	F	458
Perth - South West	35-44	Year 9	M	583
Perth - South West	35-44	Year 10	F	3950
Perth - South West	35-44	Year 10	M	4670
Perth - South West	35-44	Year 11	F	2517
Perth - South West	35-44	Year 11	M	2917
Perth - South West	35-44	Year 12	F	19808
Perth - South West	35-44	Year 12	M	17268
Perth - South West	45-54		F	1757
Perth - South West	45-54		M	2208
Perth - South West	45-54	Did not go to school	F	80
Perth - South West	45-54	Did not go to school	M	78
Perth - South West	45-54	Year 8 or below	F	317
Perth - South West	45-54	Year 8 or below	M	316
Perth - South West	45-54	Year 9	F	600
Perth - South West	45-54	Year 9	M	835
Perth - South West	45-54	Year 10	F	6617
Perth - South West	45-54	Year 10	M	7352
Perth - South West	45-54	Year 11	F	3483
Perth - South West	45-54	Year 11	M	3174
Perth - South West	45-54	Year 12	F	15189
Perth - South West	45-54	Year 12	M	13115
Perth - South West	55-64		F	1603
Perth - South West	55-64		M	1695
Perth - South West	55-64	Did not go to school	F	123
Perth - South West	55-64	Did not go to school	M	78
Perth - South West	55-64	Year 8 or below	F	699
Perth - South West	55-64	Year 8 or below	M	584
Perth - South West	55-64	Year 9	F	966
Perth - South West	55-64	Year 9	M	1070
Perth - South West	55-64	Year 10	F	6703
Perth - South West	55-64	Year 10	M	6250
Perth - South West	55-64	Year 11	F	2275
Perth - South West	55-64	Year 11	M	1725
Perth - South West	55-64	Year 12	F	10486
Perth - South West	55-64	Year 12	M	10037
Perth - South West	65-74		F	1573
Perth - South West	65-74		M	1451
Perth - South West	65-74	Did not go to school	F	97
Perth - South West	65-74	Did not go to school	M	93
Perth - South West	65-74	Year 8 or below	F	1281
Perth - South West	65-74	Year 8 or below	M	1115
Perth - South West	65-74	Year 9	F	1215
Perth - South West	65-74	Year 9	M	1116
Perth - South West	65-74	Year 10	F	5010
Perth - South West	65-74	Year 10	M	4086
Perth - South West	65-74	Year 11	F	1192
Perth - South West	65-74	Year 11	M	964
Perth - South West	65-74	Year 12	F	5519
Perth - South West	65-74	Year 12	M	6134
Perth - South West	75-84		F	1674
Perth - South West	75-84		M	1220
Perth - South West	75-84	Did not go to school	F	174
Perth - South West	75-84	Did not go to school	M	109
Perth - South West	75-84	Year 8 or below	F	1512
Perth - South West	75-84	Year 8 or below	M	1355
Perth - South West	75-84	Year 9	F	933
Perth - South West	75-84	Year 9	M	778
Perth - South West	75-84	Year 10	F	2342
Perth - South West	75-84	Year 10	M	1612
Perth - South West	75-84	Year 11	F	498
Perth - South West	75-84	Year 11	M	360
Perth - South West	75-84	Year 12	F	2378
Perth - South West	75-84	Year 12	M	2462
Perth - South West	85+		F	1348
Perth - South West	85+		M	633
Perth - South West	85+	Did not go to school	F	110
Perth - South West	85+	Did not go to school	M	48
Perth - South West	85+	Year 8 or below	F	890
Perth - South West	85+	Year 8 or below	M	521
Perth - South West	85+	Year 9	F	568
Perth - South West	85+	Year 9	M	303
Perth - South West	85+	Year 10	F	938
Perth - South West	85+	Year 10	M	451
Perth - South West	85+	Year 11	F	159
Perth - South West	85+	Year 11	M	74
Perth - South West	85+	Year 12	F	844
Perth - South West	85+	Year 12	M	712
Western Australia - Wheat Belt	15-19		F	243
Western Australia - Wheat Belt	15-19		M	328
Western Australia - Wheat Belt	15-19	Did not go to school	M	3
Western Australia - Wheat Belt	15-19	Year 8 or below	F	16
Western Australia - Wheat Belt	15-19	Year 8 or below	M	24
Western Australia - Wheat Belt	15-19	Year 9	F	61
Western Australia - Wheat Belt	15-19	Year 9	M	85
Western Australia - Wheat Belt	15-19	Year 10	F	266
Western Australia - Wheat Belt	15-19	Year 10	M	487
Western Australia - Wheat Belt	15-19	Year 11	F	203
Western Australia - Wheat Belt	15-19	Year 11	M	296
Western Australia - Wheat Belt	15-19	Year 12	F	770
Western Australia - Wheat Belt	15-19	Year 12	M	825
Western Australia - Wheat Belt	20-24		F	248
Western Australia - Wheat Belt	20-24		M	415
Western Australia - Wheat Belt	20-24	Did not go to school	F	3
Western Australia - Wheat Belt	20-24	Did not go to school	M	27
Western Australia - Wheat Belt	20-24	Year 8 or below	F	13
Western Australia - Wheat Belt	20-24	Year 8 or below	M	38
Western Australia - Wheat Belt	20-24	Year 9	F	38
Western Australia - Wheat Belt	20-24	Year 9	M	109
Western Australia - Wheat Belt	20-24	Year 10	F	387
Western Australia - Wheat Belt	20-24	Year 10	M	637
Western Australia - Wheat Belt	20-24	Year 11	F	264
Western Australia - Wheat Belt	20-24	Year 11	M	412
Western Australia - Wheat Belt	20-24	Year 12	F	1684
Western Australia - Wheat Belt	20-24	Year 12	M	1659
Western Australia - Wheat Belt	25-34		F	626
Western Australia - Wheat Belt	25-34		M	1141
Western Australia - Wheat Belt	25-34	Did not go to school	F	31
Western Australia - Wheat Belt	25-34	Did not go to school	M	42
Western Australia - Wheat Belt	25-34	Year 8 or below	F	40
Western Australia - Wheat Belt	25-34	Year 8 or below	M	79
Western Australia - Wheat Belt	25-34	Year 9	F	118
Western Australia - Wheat Belt	25-34	Year 9	M	217
Western Australia - Wheat Belt	25-34	Year 10	F	1188
Western Australia - Wheat Belt	25-34	Year 10	M	1456
Western Australia - Wheat Belt	25-34	Year 11	F	735
Western Australia - Wheat Belt	25-34	Year 11	M	872
Western Australia - Wheat Belt	25-34	Year 12	F	4282
Western Australia - Wheat Belt	25-34	Year 12	M	3269
Western Australia - Wheat Belt	35-44		F	692
Western Australia - Wheat Belt	35-44		M	1050
Western Australia - Wheat Belt	35-44	Did not go to school	F	22
Western Australia - Wheat Belt	35-44	Did not go to school	M	35
Western Australia - Wheat Belt	35-44	Year 8 or below	F	79
Western Australia - Wheat Belt	35-44	Year 8 or below	M	132
Western Australia - Wheat Belt	35-44	Year 9	F	151
Western Australia - Wheat Belt	35-44	Year 9	M	289
Western Australia - Wheat Belt	35-44	Year 10	F	1518
Western Australia - Wheat Belt	35-44	Year 10	M	1843
Western Australia - Wheat Belt	35-44	Year 11	F	831
Western Australia - Wheat Belt	35-44	Year 11	M	966
Western Australia - Wheat Belt	35-44	Year 12	F	4557
Western Australia - Wheat Belt	35-44	Year 12	M	3528
Western Australia - Wheat Belt	45-54		F	919
Western Australia - Wheat Belt	45-54		M	1165
Western Australia - Wheat Belt	45-54	Did not go to school	F	31
Western Australia - Wheat Belt	45-54	Did not go to school	M	47
Western Australia - Wheat Belt	45-54	Year 8 or below	F	102
Western Australia - Wheat Belt	45-54	Year 8 or below	M	191
Western Australia - Wheat Belt	45-54	Year 9	F	297
Western Australia - Wheat Belt	45-54	Year 9	M	471
Western Australia - Wheat Belt	45-54	Year 10	F	2846
Western Australia - Wheat Belt	45-54	Year 10	M	3443
Western Australia - Wheat Belt	45-54	Year 11	F	1409
Western Australia - Wheat Belt	45-54	Year 11	M	1097
Western Australia - Wheat Belt	45-54	Year 12	F	4041
Western Australia - Wheat Belt	45-54	Year 12	M	3361
Western Australia - Wheat Belt	55-64		F	1026
Western Australia - Wheat Belt	55-64		M	1217
Western Australia - Wheat Belt	55-64	Did not go to school	F	27
Western Australia - Wheat Belt	55-64	Did not go to school	M	42
Western Australia - Wheat Belt	55-64	Year 8 or below	F	245
Western Australia - Wheat Belt	55-64	Year 8 or below	M	402
Western Australia - Wheat Belt	55-64	Year 9	F	491
Western Australia - Wheat Belt	55-64	Year 9	M	779
Western Australia - Wheat Belt	55-64	Year 10	F	3477
Western Australia - Wheat Belt	55-64	Year 10	M	3852
Western Australia - Wheat Belt	55-64	Year 11	F	1238
Western Australia - Wheat Belt	55-64	Year 11	M	843
Western Australia - Wheat Belt	55-64	Year 12	F	3599
Western Australia - Wheat Belt	55-64	Year 12	M	3363
Western Australia - Wheat Belt	65-74		F	1001
Western Australia - Wheat Belt	65-74		M	1034
Western Australia - Wheat Belt	65-74	Did not go to school	F	34
Western Australia - Wheat Belt	65-74	Did not go to school	M	49
Western Australia - Wheat Belt	65-74	Year 8 or below	F	539
Western Australia - Wheat Belt	65-74	Year 8 or below	M	822
Western Australia - Wheat Belt	65-74	Year 9	F	702
Western Australia - Wheat Belt	65-74	Year 9	M	899
Western Australia - Wheat Belt	65-74	Year 10	F	2578
Western Australia - Wheat Belt	65-74	Year 10	M	2666
Western Australia - Wheat Belt	65-74	Year 11	F	668
Western Australia - Wheat Belt	65-74	Year 11	M	613
Western Australia - Wheat Belt	65-74	Year 12	F	2148
Western Australia - Wheat Belt	65-74	Year 12	M	2328
Western Australia - Wheat Belt	75-84		F	739
Western Australia - Wheat Belt	75-84		M	684
Western Australia - Wheat Belt	75-84	Did not go to school	F	34
Western Australia - Wheat Belt	75-84	Did not go to school	M	31
Western Australia - Wheat Belt	75-84	Year 8 or below	F	648
Western Australia - Wheat Belt	75-84	Year 8 or below	M	793
Western Australia - Wheat Belt	75-84	Year 9	F	456
Western Australia - Wheat Belt	75-84	Year 9	M	461
Western Australia - Wheat Belt	75-84	Year 10	F	1040
Western Australia - Wheat Belt	75-84	Year 10	M	937
Western Australia - Wheat Belt	75-84	Year 11	F	240
Western Australia - Wheat Belt	75-84	Year 11	M	226
Western Australia - Wheat Belt	75-84	Year 12	F	917
Western Australia - Wheat Belt	75-84	Year 12	M	875
Western Australia - Wheat Belt	85+		F	463
Western Australia - Wheat Belt	85+		M	302
Western Australia - Wheat Belt	85+	Did not go to school	F	18
Western Australia - Wheat Belt	85+	Did not go to school	M	14
Western Australia - Wheat Belt	85+	Year 8 or below	F	394
Western Australia - Wheat Belt	85+	Year 8 or below	M	313
Western Australia - Wheat Belt	85+	Year 9	F	174
Western Australia - Wheat Belt	85+	Year 9	M	120
Western Australia - Wheat Belt	85+	Year 10	F	276
Western Australia - Wheat Belt	85+	Year 10	M	163
Western Australia - Wheat Belt	85+	Year 11	F	51
Western Australia - Wheat Belt	85+	Year 11	M	47
Western Australia - Wheat Belt	85+	Year 12	F	279
Western Australia - Wheat Belt	85+	Year 12	M	223
Western Australia - Outback (North)	15-19		F	258
Western Australia - Outback (North)	15-19		M	310
Western Australia - Outback (North)	15-19	Did not go to school	F	14
Western Australia - Outback (North)	15-19	Did not go to school	M	7
Western Australia - Outback (North)	15-19	Year 8 or below	F	36
Western Australia - Outback (North)	15-19	Year 8 or below	M	44
Western Australia - Outback (North)	15-19	Year 9	F	75
Western Australia - Outback (North)	15-19	Year 9	M	83
Western Australia - Outback (North)	15-19	Year 10	F	221
Western Australia - Outback (North)	15-19	Year 10	M	258
Western Australia - Outback (North)	15-19	Year 11	F	145
Western Australia - Outback (North)	15-19	Year 11	M	194
Western Australia - Outback (North)	15-19	Year 12	F	385
Western Australia - Outback (North)	15-19	Year 12	M	395
Western Australia - Outback (North)	20-24		F	429
Western Australia - Outback (North)	20-24		M	585
Western Australia - Outback (North)	20-24	Did not go to school	F	12
Western Australia - Outback (North)	20-24	Did not go to school	M	10
Western Australia - Outback (North)	20-24	Year 8 or below	F	43
Western Australia - Outback (North)	20-24	Year 8 or below	M	42
Western Australia - Outback (North)	20-24	Year 9	F	63
Western Australia - Outback (North)	20-24	Year 9	M	82
Western Australia - Outback (North)	20-24	Year 10	F	395
Western Australia - Outback (North)	20-24	Year 10	M	524
Western Australia - Outback (North)	20-24	Year 11	F	352
Western Australia - Outback (North)	20-24	Year 11	M	425
Western Australia - Outback (North)	20-24	Year 12	F	1423
Western Australia - Outback (North)	20-24	Year 12	M	1341
Western Australia - Outback (North)	25-34		F	1337
Western Australia - Outback (North)	25-34		M	2393
Western Australia - Outback (North)	25-34	Did not go to school	F	24
Western Australia - Outback (North)	25-34	Did not go to school	M	34
Western Australia - Outback (North)	25-34	Year 8 or below	F	73
Western Australia - Outback (North)	25-34	Year 8 or below	M	103
Western Australia - Outback (North)	25-34	Year 9	F	179
Western Australia - Outback (North)	25-34	Year 9	M	281
Western Australia - Outback (North)	25-34	Year 10	F	1207
Western Australia - Outback (North)	25-34	Year 10	M	2053
Western Australia - Outback (North)	25-34	Year 11	F	863
Western Australia - Outback (North)	25-34	Year 11	M	1467
Western Australia - Outback (North)	25-34	Year 12	F	5026
Western Australia - Outback (North)	25-34	Year 12	M	5295
Western Australia - Outback (North)	35-44		F	929
Western Australia - Outback (North)	35-44		M	2033
Western Australia - Outback (North)	35-44	Did not go to school	F	23
Western Australia - Outback (North)	35-44	Did not go to school	M	34
Western Australia - Outback (North)	35-44	Year 8 or below	F	103
Western Australia - Outback (North)	35-44	Year 8 or below	M	125
Western Australia - Outback (North)	35-44	Year 9	F	173
Western Australia - Outback (North)	35-44	Year 9	M	305
Western Australia - Outback (North)	35-44	Year 10	F	1110
Western Australia - Outback (North)	35-44	Year 10	M	2117
Western Australia - Outback (North)	35-44	Year 11	F	752
Western Australia - Outback (North)	35-44	Year 11	M	1219
Western Australia - Outback (North)	35-44	Year 12	F	3553
Western Australia - Outback (North)	35-44	Year 12	M	4280
Western Australia - Outback (North)	45-54		F	920
Western Australia - Outback (North)	45-54		M	1607
Western Australia - Outback (North)	45-54	Did not go to school	F	36
Western Australia - Outback (North)	45-54	Did not go to school	M	47
Western Australia - Outback (North)	45-54	Year 8 or below	F	137
Western Australia - Outback (North)	45-54	Year 8 or below	M	199
Western Australia - Outback (North)	45-54	Year 9	F	244
Western Australia - Outback (North)	45-54	Year 9	M	331
Western Australia - Outback (North)	45-54	Year 10	F	1387
Western Australia - Outback (North)	45-54	Year 10	M	2477
Western Australia - Outback (North)	45-54	Year 11	F	796
Western Australia - Outback (North)	45-54	Year 11	M	1089
Western Australia - Outback (North)	45-54	Year 12	F	1910
Western Australia - Outback (North)	45-54	Year 12	M	2503
Western Australia - Outback (North)	55-64		F	574
Western Australia - Outback (North)	55-64		M	993
Western Australia - Outback (North)	55-64	Did not go to school	F	59
Western Australia - Outback (North)	55-64	Did not go to school	M	66
Western Australia - Outback (North)	55-64	Year 8 or below	F	191
Western Australia - Outback (North)	55-64	Year 8 or below	M	262
Western Australia - Outback (North)	55-64	Year 9	F	204
Western Australia - Outback (North)	55-64	Year 9	M	329
Western Australia - Outback (North)	55-64	Year 10	F	1037
Western Australia - Outback (North)	55-64	Year 10	M	1661
Western Australia - Outback (North)	55-64	Year 11	F	393
Western Australia - Outback (North)	55-64	Year 11	M	521
Western Australia - Outback (North)	55-64	Year 12	F	1110
Western Australia - Outback (North)	55-64	Year 12	M	1505
Western Australia - Outback (North)	65-74		F	230
Western Australia - Outback (North)	65-74		M	342
Western Australia - Outback (North)	65-74	Did not go to school	F	66
Western Australia - Outback (North)	65-74	Did not go to school	M	65
Western Australia - Outback (North)	65-74	Year 8 or below	F	143
Western Australia - Outback (North)	65-74	Year 8 or below	M	212
Western Australia - Outback (North)	65-74	Year 9	F	82
Western Australia - Outback (North)	65-74	Year 9	M	144
Western Australia - Outback (North)	65-74	Year 10	F	269
Western Australia - Outback (North)	65-74	Year 10	M	379
Western Australia - Outback (North)	65-74	Year 11	F	66
Western Australia - Outback (North)	65-74	Year 11	M	88
Western Australia - Outback (North)	65-74	Year 12	F	273
Western Australia - Outback (North)	65-74	Year 12	M	409
Western Australia - Outback (North)	75-84		F	73
Western Australia - Outback (North)	75-84		M	83
Western Australia - Outback (North)	75-84	Did not go to school	F	60
Western Australia - Outback (North)	75-84	Did not go to school	M	32
Western Australia - Outback (North)	75-84	Year 8 or below	F	62
Western Australia - Outback (North)	75-84	Year 8 or below	M	75
Western Australia - Outback (North)	75-84	Year 9	F	34
Western Australia - Outback (North)	75-84	Year 9	M	34
Western Australia - Outback (North)	75-84	Year 10	F	35
Western Australia - Outback (North)	75-84	Year 10	M	61
Western Australia - Outback (North)	75-84	Year 11	F	10
Western Australia - Outback (North)	75-84	Year 11	M	9
Western Australia - Outback (North)	75-84	Year 12	F	52
Western Australia - Outback (North)	75-84	Year 12	M	79
Western Australia - Outback (North)	85+		F	31
Western Australia - Outback (North)	85+		M	22
Western Australia - Outback (North)	85+	Did not go to school	F	27
Western Australia - Outback (North)	85+	Did not go to school	M	15
Western Australia - Outback (North)	85+	Year 8 or below	F	22
Western Australia - Outback (North)	85+	Year 8 or below	M	14
Western Australia - Outback (North)	85+	Year 9	F	6
Western Australia - Outback (North)	85+	Year 9	M	3
Western Australia - Outback (North)	85+	Year 10	F	9
Western Australia - Outback (North)	85+	Year 10	M	5
Western Australia - Outback (North)	85+	Year 11	F	3
Western Australia - Outback (North)	85+	Year 12	F	5
Western Australia - Outback (North)	85+	Year 12	M	16
Western Australia - Outback (South)	15-19		F	330
Western Australia - Outback (South)	15-19		M	389
Western Australia - Outback (South)	15-19	Did not go to school	F	4
Western Australia - Outback (South)	15-19	Year 8 or below	F	30
Western Australia - Outback (South)	15-19	Year 8 or below	M	49
Western Australia - Outback (South)	15-19	Year 9	F	88
Western Australia - Outback (South)	15-19	Year 9	M	95
Western Australia - Outback (South)	15-19	Year 10	F	334
Western Australia - Outback (South)	15-19	Year 10	M	410
Western Australia - Outback (South)	15-19	Year 11	F	217
Western Australia - Outback (South)	15-19	Year 11	M	392
Western Australia - Outback (South)	15-19	Year 12	F	742
Western Australia - Outback (South)	15-19	Year 12	M	626
Western Australia - Outback (South)	20-24		F	368
Western Australia - Outback (South)	20-24		M	490
Western Australia - Outback (South)	20-24	Did not go to school	F	8
Western Australia - Outback (South)	20-24	Did not go to school	M	4
Western Australia - Outback (South)	20-24	Year 8 or below	F	38
Western Australia - Outback (South)	20-24	Year 8 or below	M	39
Western Australia - Outback (South)	20-24	Year 9	F	57
Western Australia - Outback (South)	20-24	Year 9	M	89
Western Australia - Outback (South)	20-24	Year 10	F	507
Western Australia - Outback (South)	20-24	Year 10	M	684
Western Australia - Outback (South)	20-24	Year 11	F	385
Western Australia - Outback (South)	20-24	Year 11	M	578
Western Australia - Outback (South)	20-24	Year 12	F	1792
Western Australia - Outback (South)	20-24	Year 12	M	1639
Western Australia - Outback (South)	25-34		F	988
Western Australia - Outback (South)	25-34		M	1323
Western Australia - Outback (South)	25-34	Did not go to school	F	7
Western Australia - Outback (South)	25-34	Did not go to school	M	25
Western Australia - Outback (South)	25-34	Year 8 or below	F	84
Western Australia - Outback (South)	25-34	Year 8 or below	M	118
Western Australia - Outback (South)	25-34	Year 9	F	192
Western Australia - Outback (South)	25-34	Year 9	M	248
Western Australia - Outback (South)	25-34	Year 10	F	1300
Western Australia - Outback (South)	25-34	Year 10	M	1808
Western Australia - Outback (South)	25-34	Year 11	F	937
Western Australia - Outback (South)	25-34	Year 11	M	1165
Western Australia - Outback (South)	25-34	Year 12	F	4640
Western Australia - Outback (South)	25-34	Year 12	M	3910
Western Australia - Outback (South)	35-44		F	860
Western Australia - Outback (South)	35-44		M	1182
Western Australia - Outback (South)	35-44	Did not go to school	F	15
Western Australia - Outback (South)	35-44	Did not go to school	M	22
Western Australia - Outback (South)	35-44	Year 8 or below	F	91
Western Australia - Outback (South)	35-44	Year 8 or below	M	137
Western Australia - Outback (South)	35-44	Year 9	F	222
Western Australia - Outback (South)	35-44	Year 9	M	297
Western Australia - Outback (South)	35-44	Year 10	F	1469
Western Australia - Outback (South)	35-44	Year 10	M	1998
Western Australia - Outback (South)	35-44	Year 11	F	930
Western Australia - Outback (South)	35-44	Year 11	M	1063
Western Australia - Outback (South)	35-44	Year 12	F	4173
Western Australia - Outback (South)	35-44	Year 12	M	3431
Western Australia - Outback (South)	45-54		F	916
Western Australia - Outback (South)	45-54		M	1297
Western Australia - Outback (South)	45-54	Did not go to school	F	23
Western Australia - Outback (South)	45-54	Did not go to school	M	34
Western Australia - Outback (South)	45-54	Year 8 or below	F	146
Western Australia - Outback (South)	45-54	Year 8 or below	M	173
Western Australia - Outback (South)	45-54	Year 9	F	276
Western Australia - Outback (South)	45-54	Year 9	M	513
Western Australia - Outback (South)	45-54	Year 10	F	2377
Western Australia - Outback (South)	45-54	Year 10	M	3217
Western Australia - Outback (South)	45-54	Year 11	F	1390
Western Australia - Outback (South)	45-54	Year 11	M	1134
Western Australia - Outback (South)	45-54	Year 12	F	3036
Western Australia - Outback (South)	45-54	Year 12	M	2739
Western Australia - Outback (South)	55-64		F	843
Western Australia - Outback (South)	55-64		M	1096
Western Australia - Outback (South)	55-64	Did not go to school	F	36
Western Australia - Outback (South)	55-64	Did not go to school	M	30
Western Australia - Outback (South)	55-64	Year 8 or below	F	258
Western Australia - Outback (South)	55-64	Year 8 or below	M	386
Western Australia - Outback (South)	55-64	Year 9	F	398
Western Australia - Outback (South)	55-64	Year 9	M	634
Western Australia - Outback (South)	55-64	Year 10	F	2415
Western Australia - Outback (South)	55-64	Year 10	M	2947
Western Australia - Outback (South)	55-64	Year 11	F	1011
Western Australia - Outback (South)	55-64	Year 11	M	735
Western Australia - Outback (South)	55-64	Year 12	F	2049
Western Australia - Outback (South)	55-64	Year 12	M	2043
Western Australia - Outback (South)	65-74		F	654
Western Australia - Outback (South)	65-74		M	723
Western Australia - Outback (South)	65-74	Did not go to school	F	21
Western Australia - Outback (South)	65-74	Did not go to school	M	45
Western Australia - Outback (South)	65-74	Year 8 or below	F	452
Western Australia - Outback (South)	65-74	Year 8 or below	M	646
Western Australia - Outback (South)	65-74	Year 9	F	446
Western Australia - Outback (South)	65-74	Year 9	M	567
Western Australia - Outback (South)	65-74	Year 10	F	1452
Western Australia - Outback (South)	65-74	Year 10	M	1631
Western Australia - Outback (South)	65-74	Year 11	F	373
Western Australia - Outback (South)	65-74	Year 11	M	375
Western Australia - Outback (South)	65-74	Year 12	F	1037
Western Australia - Outback (South)	65-74	Year 12	M	1152
Western Australia - Outback (South)	75-84		F	428
Western Australia - Outback (South)	75-84		M	415
Western Australia - Outback (South)	75-84	Did not go to school	F	33
Western Australia - Outback (South)	75-84	Did not go to school	M	23
Western Australia - Outback (South)	75-84	Year 8 or below	F	444
Western Australia - Outback (South)	75-84	Year 8 or below	M	507
Western Australia - Outback (South)	75-84	Year 9	F	267
Western Australia - Outback (South)	75-84	Year 9	M	275
Western Australia - Outback (South)	75-84	Year 10	F	529
Western Australia - Outback (South)	75-84	Year 10	M	428
Western Australia - Outback (South)	75-84	Year 11	F	94
Western Australia - Outback (South)	75-84	Year 11	M	105
Western Australia - Outback (South)	75-84	Year 12	F	398
Western Australia - Outback (South)	75-84	Year 12	M	410
Western Australia - Outback (South)	85+		F	213
Western Australia - Outback (South)	85+		M	144
Western Australia - Outback (South)	85+	Did not go to school	F	15
Western Australia - Outback (South)	85+	Did not go to school	M	13
Western Australia - Outback (South)	85+	Year 8 or below	F	179
Western Australia - Outback (South)	85+	Year 8 or below	M	180
Western Australia - Outback (South)	85+	Year 9	F	88
Western Australia - Outback (South)	85+	Year 9	M	74
Western Australia - Outback (South)	85+	Year 10	F	147
Western Australia - Outback (South)	85+	Year 10	M	78
Western Australia - Outback (South)	85+	Year 11	F	35
Western Australia - Outback (South)	85+	Year 11	M	23
Western Australia - Outback (South)	85+	Year 12	F	120
Western Australia - Outback (South)	85+	Year 12	M	98
Migratory - Offshore - Shipping (WA)	20-24	Year 12	M	14
Migratory - Offshore - Shipping (WA)	25-34		F	3
Migratory - Offshore - Shipping (WA)	25-34		M	26
Migratory - Offshore - Shipping (WA)	25-34	Year 9	M	3
Migratory - Offshore - Shipping (WA)	25-34	Year 10	M	19
Migratory - Offshore - Shipping (WA)	25-34	Year 11	M	8
Migratory - Offshore - Shipping (WA)	25-34	Year 12	F	6
Migratory - Offshore - Shipping (WA)	25-34	Year 12	M	61
Migratory - Offshore - Shipping (WA)	35-44		M	16
Migratory - Offshore - Shipping (WA)	35-44	Year 8 or below	M	4
Migratory - Offshore - Shipping (WA)	35-44	Year 9	M	4
Migratory - Offshore - Shipping (WA)	35-44	Year 10	M	26
Migratory - Offshore - Shipping (WA)	35-44	Year 11	M	15
Migratory - Offshore - Shipping (WA)	35-44	Year 12	F	4
Migratory - Offshore - Shipping (WA)	35-44	Year 12	M	55
Migratory - Offshore - Shipping (WA)	45-54		F	3
Migratory - Offshore - Shipping (WA)	45-54		M	17
Migratory - Offshore - Shipping (WA)	45-54	Year 9	M	3
Migratory - Offshore - Shipping (WA)	45-54	Year 10	M	22
Migratory - Offshore - Shipping (WA)	45-54	Year 11	M	17
Migratory - Offshore - Shipping (WA)	45-54	Year 12	F	3
Migratory - Offshore - Shipping (WA)	45-54	Year 12	M	41
Migratory - Offshore - Shipping (WA)	55-64		M	8
Migratory - Offshore - Shipping (WA)	55-64	Year 10	F	3
Migratory - Offshore - Shipping (WA)	55-64	Year 10	M	11
Migratory - Offshore - Shipping (WA)	55-64	Year 12	F	5
Migratory - Offshore - Shipping (WA)	55-64	Year 12	M	20
Migratory - Offshore - Shipping (WA)	75-84	Year 12	M	3
No usual address (WA)	15-19		F	22
No usual address (WA)	15-19		M	22
No usual address (WA)	15-19	Year 8 or below	M	3
No usual address (WA)	15-19	Year 10	F	11
No usual address (WA)	15-19	Year 10	M	15
No usual address (WA)	15-19	Year 11	F	3
No usual address (WA)	15-19	Year 11	M	4
No usual address (WA)	15-19	Year 12	F	22
No usual address (WA)	15-19	Year 12	M	21
No usual address (WA)	20-24		F	65
No usual address (WA)	20-24		M	65
No usual address (WA)	20-24	Did not go to school	F	4
No usual address (WA)	20-24	Year 8 or below	F	5
No usual address (WA)	20-24	Year 9	F	4
No usual address (WA)	20-24	Year 9	M	6
