SA4_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Melbourne - South East	Co-op/church group etc	7875	155
Melbourne - South East	Co-op/church group etc	10500	74
Melbourne - South East	Co-op/church group etc	11812	112
Melbourne - South East	Co-op/church group etc	14437	70
Melbourne - South East	Co-op/church group etc	18375	33
Melbourne - South East	Co-op/church group etc	23625	12
Melbourne - South East	Co-op/church group etc	28875	8
Melbourne - South East	Person not in same household	0	977
Melbourne - South East	Person not in same household	3937	63
Melbourne - South East	Person not in same household	5250	488
Melbourne - South East	Person not in same household	7875	775
Melbourne - South East	Person not in same household	10500	566
Melbourne - South East	Person not in same household	11812	1278
Melbourne - South East	Person not in same household	14437	3136
Melbourne - South East	Person not in same household	18375	2084
Melbourne - South East	Person not in same household	23625	699
Melbourne - South East	Person not in same household	28875	258
Melbourne - South East	Person not in same household	34125	125
Melbourne - South East	Person not in same household	39375	71
Melbourne - South East	Person not in same household	44625	24
Melbourne - South East	Person not in same household	49875	82
Melbourne - South East	Real estate agent	0	144
Melbourne - South East	Real estate agent	3937	51
Melbourne - South East	Real estate agent	5250	211
Melbourne - South East	Real estate agent	7875	508
Melbourne - South East	Real estate agent	10500	689
Melbourne - South East	Real estate agent	11812	3493
Melbourne - South East	Real estate agent	14437	15107
Melbourne - South East	Real estate agent	18375	16294
Melbourne - South East	Real estate agent	23625	4339
Melbourne - South East	Real estate agent	28875	1531
Melbourne - South East	Real estate agent	34125	467
Melbourne - South East	Real estate agent	39375	182
Melbourne - South East	Real estate agent	44625	59
Melbourne - South East	Real estate agent	49875	378
Melbourne - South East	State or territory housing authority	0	207
Melbourne - South East	State or territory housing authority	3937	168
Melbourne - South East	State or territory housing authority	5250	1644
Melbourne - South East	State or territory housing authority	7875	791
Melbourne - South East	State or territory housing authority	10500	393
Melbourne - South East	State or territory housing authority	11812	411
Melbourne - South East	State or territory housing authority	14437	419
Melbourne - South East	State or territory housing authority	18375	205
Melbourne - South East	State or territory housing authority	23625	30
Melbourne - South East	State or territory housing authority	28875	10
Melbourne - South East	State or territory housing authority	34125	4
Melbourne - South East	State or territory housing authority	39375	5
Melbourne - South East	State or territory housing authority	44625	6
Melbourne - West		0	507
Melbourne - West		3937	8
Melbourne - West		5250	20
Melbourne - West		7875	30
Melbourne - West		10500	27
Melbourne - West		11812	41
Melbourne - West		14437	106
Melbourne - West		18375	55
Melbourne - West		23625	8
Melbourne - West		28875	8
Melbourne - West		34125	3
Melbourne - West		39375	5
Melbourne - West		49875	3
Melbourne - West	(Other)	0	64
Melbourne - West	(Other)	3937	23
Melbourne - West	(Other)	5250	80
Melbourne - West	(Other)	7875	142
Melbourne - West	(Other)	10500	141
Melbourne - West	(Other)	11812	337
Melbourne - West	(Other)	14437	621
Melbourne - West	(Other)	18375	215
Melbourne - West	(Other)	23625	38
Melbourne - West	(Other)	28875	15
Melbourne - West	(Other)	34125	9
Melbourne - West	(Other)	39375	9
Melbourne - West	(Other)	49875	8
Melbourne - West	Co-op/church group etc	0	51
Melbourne - West	Co-op/church group etc	3937	30
Melbourne - West	Co-op/church group etc	5250	89
Melbourne - West	Co-op/church group etc	7875	227
Melbourne - West	Co-op/church group etc	10500	135
Melbourne - West	Co-op/church group etc	11812	173
Melbourne - West	Co-op/church group etc	14437	93
Melbourne - West	Co-op/church group etc	18375	36
Melbourne - West	Co-op/church group etc	23625	11
Melbourne - West	Co-op/church group etc	28875	3
Melbourne - West	Co-op/church group etc	34125	3
Melbourne - West	Co-op/church group etc	39375	3
Melbourne - West	Co-op/church group etc	49875	5
Melbourne - West	Person not in same household	0	911
Melbourne - West	Person not in same household	3937	72
Melbourne - West	Person not in same household	5250	419
Melbourne - West	Person not in same household	7875	754
Melbourne - West	Person not in same household	10500	817
Melbourne - West	Person not in same household	11812	1863
Melbourne - West	Person not in same household	14437	3734
Melbourne - West	Person not in same household	18375	1748
Melbourne - West	Person not in same household	23625	520
Melbourne - West	Person not in same household	28875	148
Melbourne - West	Person not in same household	34125	64
Melbourne - West	Person not in same household	39375	40
Melbourne - West	Person not in same household	44625	16
Melbourne - West	Person not in same household	49875	69
Melbourne - West	Real estate agent	0	161
Melbourne - West	Real estate agent	3937	42
Melbourne - West	Real estate agent	5250	204
Melbourne - West	Real estate agent	7875	720
Melbourne - West	Real estate agent	10500	1281
Melbourne - West	Real estate agent	11812	5578
Melbourne - West	Real estate agent	14437	19928
Melbourne - West	Real estate agent	18375	13745
Melbourne - West	Real estate agent	23625	3299
Melbourne - West	Real estate agent	28875	1053
Melbourne - West	Real estate agent	34125	387
Melbourne - West	Real estate agent	39375	178
Melbourne - West	Real estate agent	44625	74
Melbourne - West	Real estate agent	49875	339
Melbourne - West	State or territory housing authority	0	239
Melbourne - West	State or territory housing authority	3937	217
Melbourne - West	State or territory housing authority	5250	1692
Melbourne - West	State or territory housing authority	7875	871
Melbourne - West	State or territory housing authority	10500	426
Melbourne - West	State or territory housing authority	11812	389
Melbourne - West	State or territory housing authority	14437	376
Melbourne - West	State or territory housing authority	18375	146
Melbourne - West	State or territory housing authority	23625	24
Melbourne - West	State or territory housing authority	28875	9
Melbourne - West	State or territory housing authority	34125	7
Melbourne - West	State or territory housing authority	39375	5
Melbourne - West	State or territory housing authority	44625	5
Mornington Peninsula		0	321
Mornington Peninsula		3937	5
Mornington Peninsula		5250	25
Mornington Peninsula		7875	12
Mornington Peninsula		10500	18
Mornington Peninsula		11812	29
Mornington Peninsula		14437	38
Mornington Peninsula		18375	17
Mornington Peninsula		23625	7
Mornington Peninsula	(Other)	0	47
Mornington Peninsula	(Other)	3937	16
Mornington Peninsula	(Other)	5250	80
Mornington Peninsula	(Other)	7875	93
Mornington Peninsula	(Other)	10500	124
Mornington Peninsula	(Other)	11812	271
Mornington Peninsula	(Other)	14437	124
Mornington Peninsula	(Other)	18375	55
Mornington Peninsula	(Other)	23625	12
Mornington Peninsula	(Other)	28875	3
Mornington Peninsula	(Other)	49875	10
Mornington Peninsula	Co-op/church group etc	0	21
Mornington Peninsula	Co-op/church group etc	3937	16
Mornington Peninsula	Co-op/church group etc	5250	62
Mornington Peninsula	Co-op/church group etc	7875	68
Mornington Peninsula	Co-op/church group etc	10500	30
Mornington Peninsula	Co-op/church group etc	11812	43
Mornington Peninsula	Co-op/church group etc	14437	33
Mornington Peninsula	Co-op/church group etc	18375	16
Mornington Peninsula	Co-op/church group etc	23625	8
Mornington Peninsula	Person not in same household	0	438
Mornington Peninsula	Person not in same household	3937	34
Mornington Peninsula	Person not in same household	5250	237
Mornington Peninsula	Person not in same household	7875	391
Mornington Peninsula	Person not in same household	10500	409
Mornington Peninsula	Person not in same household	11812	779
Mornington Peninsula	Person not in same household	14437	1318
Mornington Peninsula	Person not in same household	18375	755
Mornington Peninsula	Person not in same household	23625	169
Mornington Peninsula	Person not in same household	28875	52
Mornington Peninsula	Person not in same household	34125	21
Mornington Peninsula	Person not in same household	39375	10
Mornington Peninsula	Person not in same household	44625	3
Mornington Peninsula	Person not in same household	49875	21
Mornington Peninsula	Real estate agent	0	38
Mornington Peninsula	Real estate agent	3937	13
Mornington Peninsula	Real estate agent	5250	75
Mornington Peninsula	Real estate agent	7875	338
Mornington Peninsula	Real estate agent	10500	541
Mornington Peninsula	Real estate agent	11812	2266
Mornington Peninsula	Real estate agent	14437	6928
Mornington Peninsula	Real estate agent	18375	5016
Mornington Peninsula	Real estate agent	23625	1265
Mornington Peninsula	Real estate agent	28875	398
Mornington Peninsula	Real estate agent	34125	194
Mornington Peninsula	Real estate agent	39375	82
Mornington Peninsula	Real estate agent	44625	35
Mornington Peninsula	Real estate agent	49875	118
Mornington Peninsula	State or territory housing authority	0	94
Mornington Peninsula	State or territory housing authority	3937	79
Mornington Peninsula	State or territory housing authority	5250	860
Mornington Peninsula	State or territory housing authority	7875	347
Mornington Peninsula	State or territory housing authority	10500	130
Mornington Peninsula	State or territory housing authority	11812	151
Mornington Peninsula	State or territory housing authority	14437	179
Mornington Peninsula	State or territory housing authority	18375	30
Mornington Peninsula	State or territory housing authority	23625	4
North West		0	404
North West		3937	5
North West		5250	32
North West		7875	40
North West		10500	16
North West		11812	6
North West		14437	9
North West		18375	3
North West		23625	3
North West	(Other)	0	268
North West	(Other)	3937	50
North West	(Other)	5250	216
North West	(Other)	7875	155
North West	(Other)	10500	78
North West	(Other)	11812	55
North West	(Other)	14437	42
North West	(Other)	18375	24
North West	(Other)	23625	8
North West	(Other)	28875	3
North West	(Other)	49875	3
North West	Co-op/church group etc	0	44
North West	Co-op/church group etc	3937	35
North West	Co-op/church group etc	5250	112
North West	Co-op/church group etc	7875	92
North West	Co-op/church group etc	10500	20
North West	Co-op/church group etc	11812	9
North West	Co-op/church group etc	14437	18
North West	Co-op/church group etc	18375	5
North West	Person not in same household	0	599
North West	Person not in same household	3937	120
North West	Person not in same household	5250	631
North West	Person not in same household	7875	907
North West	Person not in same household	10500	567
North West	Person not in same household	11812	468
North West	Person not in same household	14437	255
North West	Person not in same household	18375	100
North West	Person not in same household	23625	22
North West	Person not in same household	28875	6
North West	Person not in same household	34125	13
North West	Person not in same household	39375	7
North West	Person not in same household	44625	6
North West	Person not in same household	49875	10
North West	Real estate agent	0	26
North West	Real estate agent	3937	46
North West	Real estate agent	5250	530
North West	Real estate agent	7875	1782
North West	Real estate agent	10500	924
North West	Real estate agent	11812	1602
North West	Real estate agent	14437	1304
North West	Real estate agent	18375	413
North West	Real estate agent	23625	42
North West	Real estate agent	28875	16
North West	Real estate agent	34125	8
North West	Real estate agent	39375	5
North West	Real estate agent	49875	12
North West	State or territory housing authority	0	155
North West	State or territory housing authority	3937	186
North West	State or territory housing authority	5250	694
North West	State or territory housing authority	7875	417
North West	State or territory housing authority	10500	146
North West	State or territory housing authority	11812	91
North West	State or territory housing authority	14437	26
North West	State or territory housing authority	18375	8
North West	State or territory housing authority	23625	3
North West	State or territory housing authority	44625	4
Shepparton		0	254
Shepparton		3937	9
Shepparton		5250	30
Shepparton		7875	39
Shepparton		10500	21
Shepparton		11812	10
Shepparton		14437	12
Shepparton	(Other)	0	174
Shepparton	(Other)	3937	45
Shepparton	(Other)	5250	141
Shepparton	(Other)	7875	128
Shepparton	(Other)	10500	102
Shepparton	(Other)	11812	57
Shepparton	(Other)	14437	56
Shepparton	(Other)	18375	16
Shepparton	(Other)	34125	3
Shepparton	(Other)	49875	6
Shepparton	Co-op/church group etc	0	17
Shepparton	Co-op/church group etc	3937	25
Shepparton	Co-op/church group etc	5250	71
Shepparton	Co-op/church group etc	7875	76
Shepparton	Co-op/church group etc	10500	27
Shepparton	Co-op/church group etc	11812	16
Shepparton	Co-op/church group etc	14437	9
Shepparton	Co-op/church group etc	18375	4
Shepparton	Co-op/church group etc	23625	3
Shepparton	Person not in same household	0	302
Shepparton	Person not in same household	3937	52
Shepparton	Person not in same household	5250	358
Shepparton	Person not in same household	7875	633
Shepparton	Person not in same household	10500	498
Shepparton	Person not in same household	11812	524
Shepparton	Person not in same household	14437	348
Shepparton	Person not in same household	18375	152
Shepparton	Person not in same household	23625	20
Shepparton	Person not in same household	28875	7
Shepparton	Person not in same household	34125	3
Shepparton	Person not in same household	39375	5
Shepparton	Person not in same household	44625	7
Shepparton	Person not in same household	49875	13
Shepparton	Real estate agent	0	20
Shepparton	Real estate agent	3937	18
Shepparton	Real estate agent	5250	273
Shepparton	Real estate agent	7875	991
Shepparton	Real estate agent	10500	943
Shepparton	Real estate agent	11812	1613
Shepparton	Real estate agent	14437	1513
Shepparton	Real estate agent	18375	556
Shepparton	Real estate agent	23625	61
Shepparton	Real estate agent	28875	14
Shepparton	Real estate agent	34125	6
Shepparton	Real estate agent	44625	3
Shepparton	Real estate agent	49875	5
Shepparton	State or territory housing authority	0	95
Shepparton	State or territory housing authority	3937	59
Shepparton	State or territory housing authority	5250	683
Shepparton	State or territory housing authority	7875	371
Shepparton	State or territory housing authority	10500	199
Shepparton	State or territory housing authority	11812	82
Shepparton	State or territory housing authority	14437	26
Shepparton	State or territory housing authority	18375	17
Warrnambool and South West		0	345
Warrnambool and South West		3937	3
Warrnambool and South West		5250	20
Warrnambool and South West		7875	14
Warrnambool and South West		10500	8
Warrnambool and South West		11812	11
Warrnambool and South West		14437	11
Warrnambool and South West		23625	3
Warrnambool and South West	(Other)	0	290
Warrnambool and South West	(Other)	3937	17
Warrnambool and South West	(Other)	5250	94
Warrnambool and South West	(Other)	7875	97
Warrnambool and South West	(Other)	10500	58
Warrnambool and South West	(Other)	11812	46
Warrnambool and South West	(Other)	14437	33
Warrnambool and South West	(Other)	18375	15
Warrnambool and South West	(Other)	23625	3
Warrnambool and South West	(Other)	28875	3
Warrnambool and South West	(Other)	49875	4
Warrnambool and South West	Co-op/church group etc	0	18
Warrnambool and South West	Co-op/church group etc	3937	16
Warrnambool and South West	Co-op/church group etc	5250	68
Warrnambool and South West	Co-op/church group etc	7875	79
Warrnambool and South West	Co-op/church group etc	10500	11
Warrnambool and South West	Co-op/church group etc	11812	22
Warrnambool and South West	Co-op/church group etc	14437	13
Warrnambool and South West	Co-op/church group etc	18375	9
Warrnambool and South West	Person not in same household	0	427
Warrnambool and South West	Person not in same household	3937	75
Warrnambool and South West	Person not in same household	5250	400
Warrnambool and South West	Person not in same household	7875	654
Warrnambool and South West	Person not in same household	10500	464
Warrnambool and South West	Person not in same household	11812	476
Warrnambool and South West	Person not in same household	14437	351
Warrnambool and South West	Person not in same household	18375	133
Warrnambool and South West	Person not in same household	23625	21
Warrnambool and South West	Person not in same household	28875	6
Warrnambool and South West	Person not in same household	34125	6
Warrnambool and South West	Person not in same household	39375	3
Warrnambool and South West	Person not in same household	49875	20
Warrnambool and South West	Real estate agent	0	13
Warrnambool and South West	Real estate agent	3937	21
Warrnambool and South West	Real estate agent	5250	270
Warrnambool and South West	Real estate agent	7875	770
Warrnambool and South West	Real estate agent	10500	782
Warrnambool and South West	Real estate agent	11812	1358
Warrnambool and South West	Real estate agent	14437	1330
Warrnambool and South West	Real estate agent	18375	571
Warrnambool and South West	Real estate agent	23625	79
Warrnambool and South West	Real estate agent	28875	13
Warrnambool and South West	Real estate agent	49875	9
Warrnambool and South West	State or territory housing authority	0	85
Warrnambool and South West	State or territory housing authority	3937	81
Warrnambool and South West	State or territory housing authority	5250	635
Warrnambool and South West	State or territory housing authority	7875	270
Warrnambool and South West	State or territory housing authority	10500	118
Warrnambool and South West	State or territory housing authority	11812	109
Warrnambool and South West	State or territory housing authority	14437	22
Warrnambool and South West	State or territory housing authority	18375	9
Warrnambool and South West	State or territory housing authority	44625	3
Brisbane - East		0	153
Brisbane - East		3937	3
Brisbane - East		5250	7
Brisbane - East		7875	7
Brisbane - East		10500	10
Brisbane - East		11812	4
Brisbane - East		14437	19
Brisbane - East		18375	27
Brisbane - East		23625	12
Brisbane - East		34125	3
Brisbane - East	(Other)	0	31
Brisbane - East	(Other)	3937	5
Brisbane - East	(Other)	5250	26
Brisbane - East	(Other)	7875	36
Brisbane - East	(Other)	10500	16
Brisbane - East	(Other)	11812	37
Brisbane - East	(Other)	14437	29
Brisbane - East	(Other)	18375	86
Brisbane - East	(Other)	23625	23
Brisbane - East	(Other)	28875	3
Brisbane - East	(Other)	34125	8
Brisbane - East	(Other)	49875	7
Brisbane - East	Co-op/church group etc	0	9
Brisbane - East	Co-op/church group etc	3937	20
Brisbane - East	Co-op/church group etc	5250	40
Brisbane - East	Co-op/church group etc	7875	124
Brisbane - East	Co-op/church group etc	10500	17
Brisbane - East	Co-op/church group etc	11812	85
Brisbane - East	Co-op/church group etc	14437	49
Brisbane - East	Co-op/church group etc	18375	38
Brisbane - East	Co-op/church group etc	23625	15
Brisbane - East	Person not in same household	0	220
Brisbane - East	Person not in same household	3937	17
Brisbane - East	Person not in same household	5250	97
Brisbane - East	Person not in same household	7875	204
Brisbane - East	Person not in same household	10500	202
Brisbane - East	Person not in same household	11812	325
Brisbane - East	Person not in same household	14437	685
Brisbane - East	Person not in same household	18375	1533
Brisbane - East	Person not in same household	23625	572
Brisbane - East	Person not in same household	28875	146
Brisbane - East	Person not in same household	34125	34
Brisbane - East	Person not in same household	39375	27
Brisbane - East	Person not in same household	44625	13
Brisbane - East	Person not in same household	49875	15
Brisbane - East	Real estate agent	0	19
Brisbane - East	Real estate agent	3937	8
Brisbane - East	Real estate agent	5250	21
Brisbane - East	Real estate agent	7875	90
Brisbane - East	Real estate agent	10500	200
Brisbane - East	Real estate agent	11812	514
Brisbane - East	Real estate agent	14437	1213
Brisbane - East	Real estate agent	18375	5465
Brisbane - East	Real estate agent	23625	3508
Brisbane - East	Real estate agent	28875	936
Brisbane - East	Real estate agent	34125	359
Brisbane - East	Real estate agent	39375	105
Brisbane - East	Real estate agent	44625	56
Brisbane - East	Real estate agent	49875	58
Brisbane - East	State or territory housing authority	0	126
Brisbane - East	State or territory housing authority	3937	201
Brisbane - East	State or territory housing authority	5250	905
Brisbane - East	State or territory housing authority	7875	469
Brisbane - East	State or territory housing authority	10500	157
Brisbane - East	State or territory housing authority	11812	174
Brisbane - East	State or territory housing authority	14437	126
Brisbane - East	State or territory housing authority	18375	91
Brisbane - East	State or territory housing authority	23625	7
Brisbane - East	State or territory housing authority	34125	3
Brisbane - East	State or territory housing authority	49875	3
Brisbane - North		0	144
Brisbane - North		3937	3
Brisbane - North		5250	13
Brisbane - North		7875	22
Brisbane - North		10500	10
Brisbane - North		11812	14
Brisbane - North		14437	18
Brisbane - North		18375	38
Brisbane - North		23625	11
Brisbane - North		28875	3
Brisbane - North	(Other)	0	25
Brisbane - North	(Other)	3937	4
Brisbane - North	(Other)	5250	39
Brisbane - North	(Other)	7875	99
Brisbane - North	(Other)	10500	89
Brisbane - North	(Other)	11812	325
Brisbane - North	(Other)	14437	186
Brisbane - North	(Other)	18375	167
Brisbane - North	(Other)	23625	40
Brisbane - North	(Other)	28875	12
Brisbane - North	(Other)	34125	5
Brisbane - North	Co-op/church group etc	0	19
Brisbane - North	Co-op/church group etc	3937	22
Brisbane - North	Co-op/church group etc	5250	49
Brisbane - North	Co-op/church group etc	7875	106
Brisbane - North	Co-op/church group etc	10500	30
Brisbane - North	Co-op/church group etc	11812	56
Brisbane - North	Co-op/church group etc	14437	77
Brisbane - North	Co-op/church group etc	18375	74
Brisbane - North	Co-op/church group etc	23625	4
Brisbane - North	Person not in same household	0	207
Brisbane - North	Person not in same household	3937	13
Brisbane - North	Person not in same household	5250	105
Brisbane - North	Person not in same household	7875	194
Brisbane - North	Person not in same household	10500	227
Brisbane - North	Person not in same household	11812	362
Brisbane - North	Person not in same household	14437	992
Brisbane - North	Person not in same household	18375	1676
Brisbane - North	Person not in same household	23625	408
Brisbane - North	Person not in same household	28875	126
Brisbane - North	Person not in same household	34125	34
Brisbane - North	Person not in same household	39375	15
Brisbane - North	Person not in same household	44625	9
Brisbane - North	Person not in same household	49875	6
Brisbane - North	Real estate agent	0	19
Brisbane - North	Real estate agent	3937	3
Brisbane - North	Real estate agent	5250	58
Brisbane - North	Real estate agent	7875	167
Brisbane - North	Real estate agent	10500	183
Brisbane - North	Real estate agent	11812	666
Brisbane - North	Real estate agent	14437	2990
Brisbane - North	Real estate agent	18375	8919
Brisbane - North	Real estate agent	23625	2977
Brisbane - North	Real estate agent	28875	725
Brisbane - North	Real estate agent	34125	211
Brisbane - North	Real estate agent	39375	85
Brisbane - North	Real estate agent	44625	36
Brisbane - North	Real estate agent	49875	40
Brisbane - North	State or territory housing authority	0	165
Brisbane - North	State or territory housing authority	3937	259
Brisbane - North	State or territory housing authority	5250	1097
Brisbane - North	State or territory housing authority	7875	594
Brisbane - North	State or territory housing authority	10500	211
Brisbane - North	State or territory housing authority	11812	206
Brisbane - North	State or territory housing authority	14437	212
Brisbane - North	State or territory housing authority	18375	111
Brisbane - North	State or territory housing authority	23625	9
Brisbane - North	State or territory housing authority	34125	5
Brisbane - South		0	240
Brisbane - South		5250	24
Brisbane - South		7875	15
Brisbane - South		10500	9
Brisbane - South		11812	8
Brisbane - South		14437	30
Brisbane - South		18375	68
Brisbane - South		23625	16
Brisbane - South		28875	11
Brisbane - South		34125	3
Brisbane - South	(Other)	0	34
Brisbane - South	(Other)	3937	4
Brisbane - South	(Other)	5250	62
Brisbane - South	(Other)	7875	162
Brisbane - South	(Other)	10500	95
Brisbane - South	(Other)	11812	132
Brisbane - South	(Other)	14437	161
Brisbane - South	(Other)	18375	304
Brisbane - South	(Other)	23625	96
Brisbane - South	(Other)	28875	31
Brisbane - South	(Other)	34125	9
Brisbane - South	(Other)	39375	5
Brisbane - South	(Other)	44625	5
Brisbane - South	(Other)	49875	5
Brisbane - South	Co-op/church group etc	0	32
Brisbane - South	Co-op/church group etc	3937	22
Brisbane - South	Co-op/church group etc	5250	55
Brisbane - South	Co-op/church group etc	7875	129
Brisbane - South	Co-op/church group etc	10500	60
Brisbane - South	Co-op/church group etc	11812	61
Brisbane - South	Co-op/church group etc	14437	52
Brisbane - South	Co-op/church group etc	18375	105
Brisbane - South	Co-op/church group etc	23625	32
Brisbane - South	Co-op/church group etc	28875	7
Brisbane - South	Co-op/church group etc	34125	3
Brisbane - South	Person not in same household	0	448
Brisbane - South	Person not in same household	3937	23
Brisbane - South	Person not in same household	5250	315
Brisbane - South	Person not in same household	7875	408
Brisbane - South	Person not in same household	10500	322
Brisbane - South	Person not in same household	11812	546
Brisbane - South	Person not in same household	14437	1261
Brisbane - South	Person not in same household	18375	2709
Brisbane - South	Person not in same household	23625	1173
Brisbane - South	Person not in same household	28875	355
Brisbane - South	Person not in same household	34125	157
Brisbane - South	Person not in same household	39375	74
Brisbane - South	Person not in same household	44625	30
Brisbane - South	Person not in same household	49875	39
Brisbane - South	Real estate agent	0	52
Brisbane - South	Real estate agent	3937	13
Brisbane - South	Real estate agent	5250	106
Brisbane - South	Real estate agent	7875	240
Brisbane - South	Real estate agent	10500	247
Brisbane - South	Real estate agent	11812	805
Brisbane - South	Real estate agent	14437	3401
Brisbane - South	Real estate agent	18375	11930
Brisbane - South	Real estate agent	23625	5735
Brisbane - South	Real estate agent	28875	1668
Brisbane - South	Real estate agent	34125	580
Brisbane - South	Real estate agent	39375	238
Brisbane - South	Real estate agent	44625	88
Brisbane - South	Real estate agent	49875	111
Brisbane - South	State or territory housing authority	0	243
Brisbane - South	State or territory housing authority	3937	370
Brisbane - South	State or territory housing authority	5250	1615
Brisbane - South	State or territory housing authority	7875	707
Brisbane - South	State or territory housing authority	10500	296
Brisbane - South	State or territory housing authority	11812	300
Brisbane - South	State or territory housing authority	14437	279
Brisbane - South	State or territory housing authority	18375	138
Brisbane - South	State or territory housing authority	23625	21
Brisbane - South	State or territory housing authority	28875	14
Brisbane - South	State or territory housing authority	34125	5
Brisbane - South	State or territory housing authority	39375	6
Brisbane - West		0	133
Brisbane - West		5250	3
Brisbane - West		7875	5
Brisbane - West		11812	3
Brisbane - West		14437	8
Brisbane - West		18375	17
Brisbane - West		23625	7
Brisbane - West		34125	4
Brisbane - West	(Other)	0	21
Brisbane - West	(Other)	3937	3
Brisbane - West	(Other)	5250	16
Brisbane - West	(Other)	7875	27
Brisbane - West	(Other)	10500	34
Brisbane - West	(Other)	11812	285
Brisbane - West	(Other)	14437	242
Brisbane - West	(Other)	18375	102
Brisbane - West	(Other)	23625	38
Brisbane - West	(Other)	28875	21
Brisbane - West	(Other)	34125	9
Brisbane - West	(Other)	39375	9
Brisbane - West	(Other)	49875	3
Brisbane - West	Co-op/church group etc	0	16
Brisbane - West	Co-op/church group etc	3937	9
Brisbane - West	Co-op/church group etc	5250	23
Brisbane - West	Co-op/church group etc	7875	56
Brisbane - West	Co-op/church group etc	10500	20
Brisbane - West	Co-op/church group etc	11812	13
Brisbane - West	Co-op/church group etc	14437	24
Brisbane - West	Co-op/church group etc	18375	10
Brisbane - West	Co-op/church group etc	28875	3
Brisbane - West	Person not in same household	0	231
Brisbane - West	Person not in same household	3937	8
Brisbane - West	Person not in same household	5250	102
Brisbane - West	Person not in same household	7875	145
Brisbane - West	Person not in same household	10500	150
Brisbane - West	Person not in same household	11812	205
Brisbane - West	Person not in same household	14437	411
Brisbane - West	Person not in same household	18375	990
Brisbane - West	Person not in same household	23625	590
Brisbane - West	Person not in same household	28875	227
Brisbane - West	Person not in same household	34125	87
Brisbane - West	Person not in same household	39375	58
Brisbane - West	Person not in same household	44625	26
Brisbane - West	Person not in same household	49875	72
Brisbane - West	Real estate agent	0	13
Brisbane - West	Real estate agent	3937	6
Brisbane - West	Real estate agent	5250	37
Brisbane - West	Real estate agent	7875	127
Brisbane - West	Real estate agent	10500	87
Brisbane - West	Real estate agent	11812	198
Brisbane - West	Real estate agent	14437	1081
Brisbane - West	Real estate agent	18375	4546
Brisbane - West	Real estate agent	23625	2954
Brisbane - West	Real estate agent	28875	1159
Brisbane - West	Real estate agent	34125	531
Brisbane - West	Real estate agent	39375	282
Brisbane - West	Real estate agent	44625	127
Brisbane - West	Real estate agent	49875	154
Brisbane - West	State or territory housing authority	0	50
Brisbane - West	State or territory housing authority	3937	104
Brisbane - West	State or territory housing authority	5250	400
Brisbane - West	State or territory housing authority	7875	215
Brisbane - West	State or territory housing authority	10500	91
Brisbane - West	State or territory housing authority	11812	105
Brisbane - West	State or territory housing authority	14437	69
Brisbane - West	State or territory housing authority	18375	46
Brisbane - West	State or territory housing authority	23625	11
Brisbane - West	State or territory housing authority	28875	6
Brisbane - West	State or territory housing authority	39375	3
Brisbane Inner City		0	206
Brisbane Inner City		3937	3
Brisbane Inner City		5250	14
Brisbane Inner City		7875	16
Brisbane Inner City		10500	8
Brisbane Inner City		11812	7
Brisbane Inner City		14437	18
Brisbane Inner City		18375	37
Brisbane Inner City		23625	28
Brisbane Inner City		28875	11
Brisbane Inner City		34125	6
Brisbane Inner City		39375	8
Brisbane Inner City		49875	4
Brisbane Inner City	(Other)	0	57
Brisbane Inner City	(Other)	3937	4
Brisbane Inner City	(Other)	5250	28
Brisbane Inner City	(Other)	7875	50
Brisbane Inner City	(Other)	10500	33
Brisbane Inner City	(Other)	11812	80
Brisbane Inner City	(Other)	14437	92
Brisbane Inner City	(Other)	18375	102
Brisbane Inner City	(Other)	23625	98
Brisbane Inner City	(Other)	28875	67
Brisbane Inner City	(Other)	34125	24
Brisbane Inner City	(Other)	39375	15
Brisbane Inner City	(Other)	44625	4
Brisbane Inner City	(Other)	49875	11
Brisbane Inner City	Co-op/church group etc	0	26
Brisbane Inner City	Co-op/church group etc	3937	18
Brisbane Inner City	Co-op/church group etc	5250	76
Brisbane Inner City	Co-op/church group etc	7875	191
Brisbane Inner City	Co-op/church group etc	10500	38
Brisbane Inner City	Co-op/church group etc	11812	113
Brisbane Inner City	Co-op/church group etc	14437	66
Brisbane Inner City	Co-op/church group etc	18375	29
Brisbane Inner City	Co-op/church group etc	23625	41
Brisbane Inner City	Co-op/church group etc	28875	17
Brisbane Inner City	Co-op/church group etc	34125	8
Brisbane Inner City	Co-op/church group etc	44625	4
Brisbane Inner City	Person not in same household	0	426
Brisbane Inner City	Person not in same household	3937	17
Brisbane Inner City	Person not in same household	5250	172
Brisbane Inner City	Person not in same household	7875	441
Brisbane Inner City	Person not in same household	10500	393
Brisbane Inner City	Person not in same household	11812	643
Brisbane Inner City	Person not in same household	14437	1325
Brisbane Inner City	Person not in same household	18375	2044
Brisbane Inner City	Person not in same household	23625	1648
Brisbane Inner City	Person not in same household	28875	896
Brisbane Inner City	Person not in same household	34125	417
Brisbane Inner City	Person not in same household	39375	232
Brisbane Inner City	Person not in same household	44625	122
Brisbane Inner City	Person not in same household	49875	224
Brisbane Inner City	Real estate agent	0	63
Brisbane Inner City	Real estate agent	3937	11
Brisbane Inner City	Real estate agent	5250	117
Brisbane Inner City	Real estate agent	7875	434
