SA4_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Melbourne - North East	South African	0	0	876
Melbourne - North East	South African	0	1	174
Melbourne - North East	South African	1	0	125
Melbourne - North East	South African	1	1	58
Melbourne - North East	Spanish			22
Melbourne - North East	Spanish	0	0	1647
Melbourne - North East	Spanish	0	1	178
Melbourne - North East	Spanish	1	0	122
Melbourne - North East	Spanish	1	1	382
Melbourne - North East	Sri Lankan			29
Melbourne - North East	Sri Lankan	0	0	4305
Melbourne - North East	Sri Lankan	0	1	177
Melbourne - North East	Sri Lankan	1	0	106
Melbourne - North East	Sri Lankan	1	1	155
Melbourne - North East	Turkish			39
Melbourne - North East	Turkish	0	0	2372
Melbourne - North East	Turkish	0	1	315
Melbourne - North East	Turkish	1	0	133
Melbourne - North East	Turkish	1	1	217
Melbourne - North East	Vietnamese			97
Melbourne - North East	Vietnamese	0	0	8273
Melbourne - North East	Vietnamese	0	1	114
Melbourne - North East	Vietnamese	1	0	209
Melbourne - North East	Vietnamese	1	1	72
Melbourne - North East	Welsh			13
Melbourne - North East	Welsh	0	0	651
Melbourne - North East	Welsh	0	1	246
Melbourne - North East	Welsh	1	0	156
Melbourne - North East	Welsh	1	1	932
Melbourne - North West				18325
Melbourne - North West		0	0	2634
Melbourne - North West		0	1	263
Melbourne - North West		1	0	178
Melbourne - North West		1	1	1354
Melbourne - North West	Australian			1255
Melbourne - North West	Australian		1	57777
Melbourne - North West	Australian	0	0	5778
Melbourne - North West	Australian	0	1	9352
Melbourne - North West	Australian	1	0	6102
Melbourne - North West	Australian Aboriginal			6
Melbourne - North West	Australian Aboriginal	0	0	15
Melbourne - North West	Australian Aboriginal	0	1	22
Melbourne - North West	Australian Aboriginal	1	0	20
Melbourne - North West	Australian Aboriginal	1	1	317
Melbourne - North West	Chinese			63
Melbourne - North West	Chinese	0	0	6957
Melbourne - North West	Chinese	0	1	150
Melbourne - North West	Chinese	1	0	272
Melbourne - North West	Chinese	1	1	394
Melbourne - North West	Croatian			31
Melbourne - North West	Croatian	0	0	2742
Melbourne - North West	Croatian	0	1	345
Melbourne - North West	Croatian	1	0	175
Melbourne - North West	Croatian	1	1	615
Melbourne - North West	Dutch			24
Melbourne - North West	Dutch	0	0	1319
Melbourne - North West	Dutch	0	1	436
Melbourne - North West	Dutch	1	0	258
Melbourne - North West	Dutch	1	1	838
Melbourne - North West	English			1202
Melbourne - North West	English	0	0	15429
Melbourne - North West	English	0	1	6982
Melbourne - North West	English	1	0	4978
Melbourne - North West	English	1	1	48036
Melbourne - North West	Filipino			50
Melbourne - North West	Filipino	0	0	4546
Melbourne - North West	Filipino	0	1	80
Melbourne - North West	Filipino	1	0	386
Melbourne - North West	Filipino	1	1	57
Melbourne - North West	French			18
Melbourne - North West	French	0	0	617
Melbourne - North West	French	0	1	99
Melbourne - North West	French	1	0	69
Melbourne - North West	French	1	1	398
Melbourne - North West	German			112
Melbourne - North West	German	0	0	2635
Melbourne - North West	German	0	1	721
Melbourne - North West	German	1	0	466
Melbourne - North West	German	1	1	4308
Melbourne - North West	Greek			255
Melbourne - North West	Greek	0	0	7303
Melbourne - North West	Greek	0	1	1172
Melbourne - North West	Greek	1	0	543
Melbourne - North West	Greek	1	1	2729
Melbourne - North West	Hungarian			9
Melbourne - North West	Hungarian	0	0	536
Melbourne - North West	Hungarian	0	1	96
Melbourne - North West	Hungarian	1	0	56
Melbourne - North West	Hungarian	1	1	177
Melbourne - North West	Indian			99
Melbourne - North West	Indian	0	0	15052
Melbourne - North West	Indian	0	1	243
Melbourne - North West	Indian	1	0	155
Melbourne - North West	Indian	1	1	111
Melbourne - North West	Irish			372
Melbourne - North West	Irish	0	0	3368
Melbourne - North West	Irish	0	1	2132
Melbourne - North West	Irish	1	0	1296
Melbourne - North West	Irish	1	1	20373
Melbourne - North West	Italian			679
Melbourne - North West	Italian	0	0	24107
Melbourne - North West	Italian	0	1	4379
Melbourne - North West	Italian	1	0	2185
Melbourne - North West	Italian	1	1	12301
Melbourne - North West	Korean	0	0	310
Melbourne - North West	Korean	0	1	4
Melbourne - North West	Korean	1	0	26
Melbourne - North West	Korean	1	1	9
Melbourne - North West	Lebanese			216
Melbourne - North West	Lebanese	0	0	9928
Melbourne - North West	Lebanese	0	1	2113
Melbourne - North West	Lebanese	1	0	864
Melbourne - North West	Lebanese	1	1	1210
Melbourne - North West	Macedonian			22
Melbourne - North West	Macedonian	0	0	1464
Melbourne - North West	Macedonian	0	1	258
Melbourne - North West	Macedonian	1	0	101
Melbourne - North West	Macedonian	1	1	437
Melbourne - North West	Maltese			86
Melbourne - North West	Maltese	0	0	5397
Melbourne - North West	Maltese	0	1	918
Melbourne - North West	Maltese	1	0	667
Melbourne - North West	Maltese	1	1	2461
Melbourne - North West	Maori			22
Melbourne - North West	Maori	0	0	885
Melbourne - North West	Maori	0	1	119
Melbourne - North West	Maori	1	0	111
Melbourne - North West	Maori	1	1	66
Melbourne - North West	NZ			35
Melbourne - North West	NZ	0	0	1057
Melbourne - North West	NZ	0	1	348
Melbourne - North West	NZ	1	0	288
Melbourne - North West	NZ	1	1	115
Melbourne - North West	(Other)			619
Melbourne - North West	(Other)	0	0	59064
Melbourne - North West	(Other)	0	1	3028
Melbourne - North West	(Other)	1	0	2077
Melbourne - North West	(Other)	1	1	2911
Melbourne - North West	Polish			28
Melbourne - North West	Polish	0	0	1928
Melbourne - North West	Polish	0	1	285
Melbourne - North West	Polish	1	0	201
Melbourne - North West	Polish	1	1	680
Melbourne - North West	Russian			4
Melbourne - North West	Russian	0	0	489
Melbourne - North West	Russian	0	1	50
Melbourne - North West	Russian	1	0	58
Melbourne - North West	Russian	1	1	97
Melbourne - North West	Scottish			272
Melbourne - North West	Scottish	0	0	3439
Melbourne - North West	Scottish	0	1	1665
Melbourne - North West	Scottish	1	0	1280
Melbourne - North West	Scottish	1	1	13345
Melbourne - North West	Serbian			18
Melbourne - North West	Serbian	0	0	1017
Melbourne - North West	Serbian	0	1	115
Melbourne - North West	Serbian	1	0	64
Melbourne - North West	Serbian	1	1	110
Melbourne - North West	South African			5
Melbourne - North West	South African	0	0	422
Melbourne - North West	South African	0	1	101
Melbourne - North West	South African	1	0	43
Melbourne - North West	South African	1	1	31
Melbourne - North West	Spanish			24
Melbourne - North West	Spanish	0	0	1398
Melbourne - North West	Spanish	0	1	126
Melbourne - North West	Spanish	1	0	90
Melbourne - North West	Spanish	1	1	245
Melbourne - North West	Sri Lankan			21
Melbourne - North West	Sri Lankan	0	0	4224
Melbourne - North West	Sri Lankan	0	1	124
Melbourne - North West	Sri Lankan	1	0	86
Melbourne - North West	Sri Lankan	1	1	83
Melbourne - North West	Turkish			157
Melbourne - North West	Turkish	0	0	13752
Melbourne - North West	Turkish	0	1	1487
Melbourne - North West	Turkish	1	0	723
Melbourne - North West	Turkish	1	1	924
Melbourne - North West	Vietnamese			50
Melbourne - North West	Vietnamese	0	0	4203
Melbourne - North West	Vietnamese	0	1	61
Melbourne - North West	Vietnamese	1	0	131
Melbourne - North West	Vietnamese	1	1	33
Melbourne - North West	Welsh			12
Melbourne - North West	Welsh	0	0	394
Melbourne - North West	Welsh	0	1	116
Melbourne - North West	Welsh	1	0	75
Melbourne - North West	Welsh	1	1	512
Melbourne - Outer East				19001
Melbourne - Outer East		0	0	1362
Melbourne - Outer East		0	1	232
Melbourne - Outer East		1	0	178
Melbourne - Outer East		1	1	2363
Melbourne - Outer East	Australian			2077
Melbourne - Outer East	Australian		1	124288
Melbourne - Outer East	Australian	0	0	3246
Melbourne - Outer East	Australian	0	1	19784
Melbourne - Outer East	Australian	1	0	14126
Melbourne - Outer East	Australian Aboriginal			13
Melbourne - Outer East	Australian Aboriginal	0	0	4
Melbourne - Outer East	Australian Aboriginal	0	1	33
Melbourne - Outer East	Australian Aboriginal	1	0	21
Melbourne - Outer East	Australian Aboriginal	1	1	340
Melbourne - Outer East	Chinese			272
Melbourne - Outer East	Chinese	0	0	36762
Melbourne - Outer East	Chinese	0	1	471
Melbourne - Outer East	Chinese	1	0	910
Melbourne - Outer East	Chinese	1	1	1061
Melbourne - Outer East	Croatian			26
Melbourne - Outer East	Croatian	0	0	1331
Melbourne - Outer East	Croatian	0	1	270
Melbourne - Outer East	Croatian	1	0	112
Melbourne - Outer East	Croatian	1	1	407
Melbourne - Outer East	Dutch			137
Melbourne - Outer East	Dutch	0	0	7297
Melbourne - Outer East	Dutch	0	1	2051
Melbourne - Outer East	Dutch	1	0	1273
Melbourne - Outer East	Dutch	1	1	4085
Melbourne - Outer East	English			2264
Melbourne - Outer East	English	0	0	35624
Melbourne - Outer East	English	0	1	18332
Melbourne - Outer East	English	1	0	13430
Melbourne - Outer East	English	1	1	109925
Melbourne - Outer East	Filipino			34
Melbourne - Outer East	Filipino	0	0	3225
Melbourne - Outer East	Filipino	0	1	80
Melbourne - Outer East	Filipino	1	0	408
Melbourne - Outer East	Filipino	1	1	60
Melbourne - Outer East	French			26
Melbourne - Outer East	French	0	0	1289
Melbourne - Outer East	French	0	1	231
Melbourne - Outer East	French	1	0	167
Melbourne - Outer East	French	1	1	1014
Melbourne - Outer East	German			246
Melbourne - Outer East	German	0	0	6947
Melbourne - Outer East	German	0	1	2137
Melbourne - Outer East	German	1	0	1366
Melbourne - Outer East	German	1	1	10879
Melbourne - Outer East	Greek			79
Melbourne - Outer East	Greek	0	0	4766
Melbourne - Outer East	Greek	0	1	1050
Melbourne - Outer East	Greek	1	0	501
Melbourne - Outer East	Greek	1	1	2753
Melbourne - Outer East	Hungarian			24
Melbourne - Outer East	Hungarian	0	0	1678
Melbourne - Outer East	Hungarian	0	1	285
Melbourne - Outer East	Hungarian	1	0	154
Melbourne - Outer East	Hungarian	1	1	452
Melbourne - Outer East	Indian			58
Melbourne - Outer East	Indian	0	0	11579
Melbourne - Outer East	Indian	0	1	367
Melbourne - Outer East	Indian	1	0	257
Melbourne - Outer East	Indian	1	1	208
Melbourne - Outer East	Irish			595
Melbourne - Outer East	Irish	0	0	7309
Melbourne - Outer East	Irish	0	1	4260
Melbourne - Outer East	Irish	1	0	2733
Melbourne - Outer East	Irish	1	1	38156
Melbourne - Outer East	Italian			247
Melbourne - Outer East	Italian	0	0	9849
Melbourne - Outer East	Italian	0	1	3024
Melbourne - Outer East	Italian	1	0	1366
Melbourne - Outer East	Italian	1	1	9495
Melbourne - Outer East	Korean			4
Melbourne - Outer East	Korean	0	0	1563
Melbourne - Outer East	Korean	0	1	19
Melbourne - Outer East	Korean	1	0	44
Melbourne - Outer East	Korean	1	1	23
Melbourne - Outer East	Lebanese			10
Melbourne - Outer East	Lebanese	0	0	792
Melbourne - Outer East	Lebanese	0	1	139
Melbourne - Outer East	Lebanese	1	0	86
Melbourne - Outer East	Lebanese	1	1	188
Melbourne - Outer East	Macedonian			14
Melbourne - Outer East	Macedonian	0	0	491
Melbourne - Outer East	Macedonian	0	1	68
Melbourne - Outer East	Macedonian	1	0	40
Melbourne - Outer East	Macedonian	1	1	258
Melbourne - Outer East	Maltese			22
Melbourne - Outer East	Maltese	0	0	1284
Melbourne - Outer East	Maltese	0	1	468
Melbourne - Outer East	Maltese	1	0	256
Melbourne - Outer East	Maltese	1	1	917
Melbourne - Outer East	Maori			15
Melbourne - Outer East	Maori	0	0	684
Melbourne - Outer East	Maori	0	1	130
Melbourne - Outer East	Maori	1	0	95
Melbourne - Outer East	Maori	1	1	96
Melbourne - Outer East	NZ			19
Melbourne - Outer East	NZ	0	0	1741
Melbourne - Outer East	NZ	0	1	816
Melbourne - Outer East	NZ	1	0	615
Melbourne - Outer East	NZ	1	1	309
Melbourne - Outer East	(Other)			382
Melbourne - Outer East	(Other)	0	0	32030
Melbourne - Outer East	(Other)	0	1	3687
Melbourne - Outer East	(Other)	1	0	2811
Melbourne - Outer East	(Other)	1	1	5083
Melbourne - Outer East	Polish			30
Melbourne - Outer East	Polish	0	0	2734
Melbourne - Outer East	Polish	0	1	382
Melbourne - Outer East	Polish	1	0	360
Melbourne - Outer East	Polish	1	1	877
Melbourne - Outer East	Russian			10
Melbourne - Outer East	Russian	0	0	960
Melbourne - Outer East	Russian	0	1	100
Melbourne - Outer East	Russian	1	0	110
Melbourne - Outer East	Russian	1	1	236
Melbourne - Outer East	Scottish			486
Melbourne - Outer East	Scottish	0	0	8185
Melbourne - Outer East	Scottish	0	1	4375
Melbourne - Outer East	Scottish	1	0	3249
Melbourne - Outer East	Scottish	1	1	31563
Melbourne - Outer East	Serbian			12
Melbourne - Outer East	Serbian	0	0	799
Melbourne - Outer East	Serbian	0	1	100
Melbourne - Outer East	Serbian	1	0	61
Melbourne - Outer East	Serbian	1	1	124
Melbourne - Outer East	South African			9
Melbourne - Outer East	South African	0	0	2041
Melbourne - Outer East	South African	0	1	313
Melbourne - Outer East	South African	1	0	240
Melbourne - Outer East	South African	1	1	121
Melbourne - Outer East	Spanish			19
Melbourne - Outer East	Spanish	0	0	1165
Melbourne - Outer East	Spanish	0	1	124
Melbourne - Outer East	Spanish	1	0	79
Melbourne - Outer East	Spanish	1	1	372
Melbourne - Outer East	Sri Lankan			21
Melbourne - Outer East	Sri Lankan	0	0	4800
Melbourne - Outer East	Sri Lankan	0	1	347
Melbourne - Outer East	Sri Lankan	1	0	229
Melbourne - Outer East	Sri Lankan	1	1	236
Melbourne - Outer East	Turkish			4
Melbourne - Outer East	Turkish	0	0	407
Melbourne - Outer East	Turkish	0	1	69
Melbourne - Outer East	Turkish	1	0	27
Melbourne - Outer East	Turkish	1	1	68
Melbourne - Outer East	Vietnamese			31
Melbourne - Outer East	Vietnamese	0	0	2833
Melbourne - Outer East	Vietnamese	0	1	50
Melbourne - Outer East	Vietnamese	1	0	148
Melbourne - Outer East	Vietnamese	1	1	37
Melbourne - Outer East	Welsh			21
Melbourne - Outer East	Welsh	0	0	1236
Melbourne - Outer East	Welsh	0	1	369
Melbourne - Outer East	Welsh	1	0	233
Melbourne - Outer East	Welsh	1	1	1288
Melbourne - South East				34847
Melbourne - South East		0	0	6170
Melbourne - South East		0	1	371
Melbourne - South East		1	0	304
Melbourne - South East		1	1	2286
Melbourne - South East	Australian			2210
Melbourne - South East	Australian		1	109128
Melbourne - South East	Australian	0	0	10620
Melbourne - South East	Australian	0	1	19053
Melbourne - South East	Australian	1	0	14054
Melbourne - South East	Australian Aboriginal			11
Melbourne - South East	Australian Aboriginal	0	0	24
Melbourne - South East	Australian Aboriginal	0	1	62
Melbourne - South East	Australian Aboriginal	1	0	23
Melbourne - South East	Australian Aboriginal	1	1	426
Melbourne - South East	Chinese			542
Melbourne - South East	Chinese	0	0	74321
Melbourne - South East	Chinese	0	1	575
Melbourne - South East	Chinese	1	0	1190
Melbourne - South East	Chinese	1	1	930
Melbourne - South East	Croatian			63
Melbourne - South East	Croatian	0	0	4013
Melbourne - South East	Croatian	0	1	443
Melbourne - South East	Croatian	1	0	233
Melbourne - South East	Croatian	1	1	653
Melbourne - South East	Dutch			134
Melbourne - South East	Dutch	0	0	7004
Melbourne - South East	Dutch	0	1	1658
Melbourne - South East	Dutch	1	0	1049
Melbourne - South East	Dutch	1	1	3359
Melbourne - South East	English			2329
Melbourne - South East	English	0	0	44737
Melbourne - South East	English	0	1	15831
Melbourne - South East	English	1	0	12073
Melbourne - South East	English	1	1	91795
Melbourne - South East	Filipino			101
Melbourne - South East	Filipino	0	0	10507
Melbourne - South East	Filipino	0	1	206
Melbourne - South East	Filipino	1	0	811
Melbourne - South East	Filipino	1	1	116
Melbourne - South East	French			50
Melbourne - South East	French	0	0	3496
Melbourne - South East	French	0	1	247
Melbourne - South East	French	1	0	186
Melbourne - South East	French	1	1	857
Melbourne - South East	German			228
Melbourne - South East	German	0	0	6875
Melbourne - South East	German	0	1	1755
Melbourne - South East	German	1	0	1136
Melbourne - South East	German	1	1	8289
Melbourne - South East	Greek			247
Melbourne - South East	Greek	0	0	16596
Melbourne - South East	Greek	0	1	2144
Melbourne - South East	Greek	1	0	1184
Melbourne - South East	Greek	1	1	5120
Melbourne - South East	Hungarian			67
Melbourne - South East	Hungarian	0	0	3295
Melbourne - South East	Hungarian	0	1	359
Melbourne - South East	Hungarian	1	0	228
Melbourne - South East	Hungarian	1	1	541
Melbourne - South East	Indian			313
Melbourne - South East	Indian	0	0	50710
Melbourne - South East	Indian	0	1	586
Melbourne - South East	Indian	1	0	454
Melbourne - South East	Indian	1	1	279
Melbourne - South East	Irish			540
Melbourne - South East	Irish	0	0	8230
Melbourne - South East	Irish	0	1	3764
Melbourne - South East	Irish	1	0	2637
Melbourne - South East	Irish	1	1	30428
Melbourne - South East	Italian			422
Melbourne - South East	Italian	0	0	15546
Melbourne - South East	Italian	0	1	3510
Melbourne - South East	Italian	1	0	1707
Melbourne - South East	Italian	1	1	9578
Melbourne - South East	Korean			5
Melbourne - South East	Korean	0	0	3610
Melbourne - South East	Korean	0	1	12
Melbourne - South East	Korean	1	0	86
Melbourne - South East	Korean	1	1	13
Melbourne - South East	Lebanese			60
Melbourne - South East	Lebanese	0	0	2854
Melbourne - South East	Lebanese	0	1	446
Melbourne - South East	Lebanese	1	0	216
Melbourne - South East	Lebanese	1	1	332
Melbourne - South East	Macedonian			17
Melbourne - South East	Macedonian	0	0	1434
Melbourne - South East	Macedonian	0	1	182
Melbourne - South East	Macedonian	1	0	87
Melbourne - South East	Macedonian	1	1	158
Melbourne - South East	Maltese			36
Melbourne - South East	Maltese	0	0	2140
Melbourne - South East	Maltese	0	1	597
Melbourne - South East	Maltese	1	0	357
Melbourne - South East	Maltese	1	1	1128
Melbourne - South East	Maori			68
Melbourne - South East	Maori	0	0	3149
Melbourne - South East	Maori	0	1	254
Melbourne - South East	Maori	1	0	197
Melbourne - South East	Maori	1	1	107
Melbourne - South East	NZ			47
Melbourne - South East	NZ	0	0	2918
Melbourne - South East	NZ	0	1	901
Melbourne - South East	NZ	1	0	597
Melbourne - South East	NZ	1	1	351
Melbourne - South East	(Other)			1616
Melbourne - South East	(Other)	0	0	133907
Melbourne - South East	(Other)	0	1	5567
Melbourne - South East	(Other)	1	0	4644
Melbourne - South East	(Other)	1	1	5127
Melbourne - South East	Polish			77
Melbourne - South East	Polish	0	0	4819
Melbourne - South East	Polish	0	1	452
Melbourne - South East	Polish	1	0	335
Melbourne - South East	Polish	1	1	756
Melbourne - South East	Russian			57
Melbourne - South East	Russian	0	0	2831
Melbourne - South East	Russian	0	1	158
Melbourne - South East	Russian	1	0	161
Melbourne - South East	Russian	1	1	263
Melbourne - South East	Scottish			462
Melbourne - South East	Scottish	0	0	9445
Melbourne - South East	Scottish	0	1	3748
Melbourne - South East	Scottish	1	0	2881
Melbourne - South East	Scottish	1	1	24364
Melbourne - South East	Serbian			85
Melbourne - South East	Serbian	0	0	5423
Melbourne - South East	Serbian	0	1	312
Melbourne - South East	Serbian	1	0	183
Melbourne - South East	Serbian	1	1	283
Melbourne - South East	South African			24
Melbourne - South East	South African	0	0	2583
Melbourne - South East	South African	0	1	356
Melbourne - South East	South African	1	0	217
Melbourne - South East	South African	1	1	126
Melbourne - South East	Spanish			44
Melbourne - South East	Spanish	0	0	3227
Melbourne - South East	Spanish	0	1	158
Melbourne - South East	Spanish	1	0	162
Melbourne - South East	Spanish	1	1	336
Melbourne - South East	Sri Lankan			123
Melbourne - South East	Sri Lankan	0	0	23195
Melbourne - South East	Sri Lankan	0	1	616
Melbourne - South East	Sri Lankan	1	0	362
Melbourne - South East	Sri Lankan	1	1	302
Melbourne - South East	Turkish			40
Melbourne - South East	Turkish	0	0	3520
Melbourne - South East	Turkish	0	1	380
Melbourne - South East	Turkish	1	0	190
Melbourne - South East	Turkish	1	1	240
Melbourne - South East	Vietnamese			246
Melbourne - South East	Vietnamese	0	0	23026
Melbourne - South East	Vietnamese	0	1	243
Melbourne - South East	Vietnamese	1	0	416
Melbourne - South East	Vietnamese	1	1	129
Melbourne - South East	Welsh			27
Melbourne - South East	Welsh	0	0	1129
Melbourne - South East	Welsh	0	1	266
Melbourne - South East	Welsh	1	0	180
Melbourne - South East	Welsh	1	1	1006
Melbourne - West				40050
Melbourne - West		0	0	6304
Melbourne - West		0	1	397
Melbourne - West		1	0	330
Melbourne - West		1	1	2158
Melbourne - West	Australian			2131
Melbourne - West	Australian		1	99288
Melbourne - West	Australian	0	0	10958
Melbourne - West	Australian	0	1	18149
Melbourne - West	Australian	1	0	13038
Melbourne - West	Australian Aboriginal			17
Melbourne - West	Australian Aboriginal	0	0	173
Melbourne - West	Australian Aboriginal	0	1	72
Melbourne - West	Australian Aboriginal	1	0	31
Melbourne - West	Australian Aboriginal	1	1	573
Melbourne - West	Chinese			396
Melbourne - West	Chinese	0	0	38436
Melbourne - West	Chinese	0	1	505
Melbourne - West	Chinese	1	0	913
Melbourne - West	Chinese	1	1	828
Melbourne - West	Croatian			131
Melbourne - West	Croatian	0	0	8050
Melbourne - West	Croatian	0	1	894
Melbourne - West	Croatian	1	0	482
Melbourne - West	Croatian	1	1	1615
Melbourne - West	Dutch			43
Melbourne - West	Dutch	0	0	2899
Melbourne - West	Dutch	0	1	1022
Melbourne - West	Dutch	1	0	645
Melbourne - West	Dutch	1	1	1700
Melbourne - West	English			2324
Melbourne - West	English	0	0	37849
Melbourne - West	English	0	1	13980
Melbourne - West	English	1	0	10722
Melbourne - West	English	1	1	82252
Melbourne - West	Filipino			203
Melbourne - West	Filipino	0	0	21501
Melbourne - West	Filipino	0	1	365
Melbourne - West	Filipino	1	0	1251
Melbourne - West	Filipino	1	1	228
Melbourne - West	French			31
Melbourne - West	French	0	0	1505
Melbourne - West	French	0	1	203
Melbourne - West	French	1	0	153
Melbourne - West	French	1	1	772
Melbourne - West	German			242
Melbourne - West	German	0	0	6074
Melbourne - West	German	0	1	1648
Melbourne - West	German	1	0	1157
Melbourne - West	German	1	1	8326
Melbourne - West	Greek			235
Melbourne - West	Greek	0	0	12020
Melbourne - West	Greek	0	1	1978
Melbourne - West	Greek	1	0	1001
Melbourne - West	Greek	1	1	4455
Melbourne - West	Hungarian			33
Melbourne - West	Hungarian	0	0	1503
Melbourne - West	Hungarian	0	1	219
Melbourne - West	Hungarian	1	0	143
Melbourne - West	Hungarian	1	1	376
Melbourne - West	Indian			335
Melbourne - West	Indian	0	0	48939
Melbourne - West	Indian	0	1	573
Melbourne - West	Indian	1	0	377
Melbourne - West	Indian	1	1	255
Melbourne - West	Irish			515
Melbourne - West	Irish	0	0	8151
Melbourne - West	Irish	0	1	3808
Melbourne - West	Irish	1	0	2563
Melbourne - West	Irish	1	1	31644
Melbourne - West	Italian			515
Melbourne - West	Italian	0	0	20775
Melbourne - West	Italian	0	1	4854
Melbourne - West	Italian	1	0	2404
Melbourne - West	Italian	1	1	13635
Melbourne - West	Korean			12
Melbourne - West	Korean	0	0	1584
Melbourne - West	Korean	0	1	14
Melbourne - West	Korean	1	0	45
Melbourne - West	Korean	1	1	21
Melbourne - West	Lebanese			94
Melbourne - West	Lebanese	0	0	5935
Melbourne - West	Lebanese	0	1	1337
Melbourne - West	Lebanese	1	0	564
Melbourne - West	Lebanese	1	1	724
Melbourne - West	Macedonian			153
Melbourne - West	Macedonian	0	0	9904
Melbourne - West	Macedonian	0	1	1032
Melbourne - West	Macedonian	1	0	575
Melbourne - West	Macedonian	1	1	1662
Melbourne - West	Maltese			285
Melbourne - West	Maltese	0	0	18753
Melbourne - West	Maltese	0	1	3228
Melbourne - West	Maltese	1	0	1977
Melbourne - West	Maltese	1	1	7887
Melbourne - West	Maori			116
Melbourne - West	Maori	0	0	5077
Melbourne - West	Maori	0	1	396
Melbourne - West	Maori	1	0	290
Melbourne - West	Maori	1	1	132
Melbourne - West	NZ			67
Melbourne - West	NZ	0	0	3584
Melbourne - West	NZ	0	1	755
Melbourne - West	NZ	1	0	648
Melbourne - West	NZ	1	1	267
Melbourne - West	(Other)			1460
Melbourne - West	(Other)	0	0	109004
Melbourne - West	(Other)	0	1	5579
Melbourne - West	(Other)	1	0	4371
Melbourne - West	(Other)	1	1	5227
Melbourne - West	Polish			62
Melbourne - West	Polish	0	0	5560
Melbourne - West	Polish	0	1	683
Melbourne - West	Polish	1	0	490
Melbourne - West	Polish	1	1	1448
Melbourne - West	Russian			20
Melbourne - West	Russian	0	0	1385
Melbourne - West	Russian	0	1	114
Melbourne - West	Russian	1	0	113
Melbourne - West	Russian	1	1	222
Melbourne - West	Scottish			426
Melbourne - West	Scottish	0	0	8692
Melbourne - West	Scottish	0	1	3470
Melbourne - West	Scottish	1	0	2678
Melbourne - West	Scottish	1	1	22200
Melbourne - West	Serbian			58
Melbourne - West	Serbian	0	0	4735
Melbourne - West	Serbian	0	1	418
Melbourne - West	Serbian	1	0	246
Melbourne - West	Serbian	1	1	429
Melbourne - West	South African			12
Melbourne - West	South African	0	0	1459
Melbourne - West	South African	0	1	162
Melbourne - West	South African	1	0	132
Melbourne - West	South African	1	1	78
Melbourne - West	Spanish			49
Melbourne - West	Spanish	0	0	4622
Melbourne - West	Spanish	0	1	274
Melbourne - West	Spanish	1	0	204
Melbourne - West	Spanish	1	1	358
Melbourne - West	Sri Lankan			40
Melbourne - West	Sri Lankan	0	0	5413
Melbourne - West	Sri Lankan	0	1	191
Melbourne - West	Sri Lankan	1	0	117
Melbourne - West	Sri Lankan	1	1	143
Melbourne - West	Turkish			58
Melbourne - West	Turkish	0	0	3884
Melbourne - West	Turkish	0	1	539
Melbourne - West	Turkish	1	0	236
Melbourne - West	Turkish	1	1	372
Melbourne - West	Vietnamese			635
Melbourne - West	Vietnamese	0	0	45896
Melbourne - West	Vietnamese	0	1	448
Melbourne - West	Vietnamese	1	0	853
Melbourne - West	Vietnamese	1	1	348
Melbourne - West	Welsh			20
Melbourne - West	Welsh	0	0	938
Melbourne - West	Welsh	0	1	270
Melbourne - West	Welsh	1	0	209
Melbourne - West	Welsh	1	1	940
Mornington Peninsula				15629
Mornington Peninsula		0	0	793
Mornington Peninsula		0	1	160
Mornington Peninsula		1	0	132
Mornington Peninsula		1	1	1775
Mornington Peninsula	Australian			1667
Mornington Peninsula	Australian		1	80233
Mornington Peninsula	Australian	0	0	1790
Mornington Peninsula	Australian	0	1	12632
Mornington Peninsula	Australian	1	0	9226
Mornington Peninsula	Australian Aboriginal			7
Mornington Peninsula	Australian Aboriginal	0	1	23
Mornington Peninsula	Australian Aboriginal	1	0	17
Mornington Peninsula	Australian Aboriginal	1	1	274
Mornington Peninsula	Chinese			39
Mornington Peninsula	Chinese	0	0	2757
Mornington Peninsula	Chinese	0	1	152
Mornington Peninsula	Chinese	1	0	179
Mornington Peninsula	Chinese	1	1	476
Mornington Peninsula	Croatian			15
Mornington Peninsula	Croatian	0	0	961
Mornington Peninsula	Croatian	0	1	137
Mornington Peninsula	Croatian	1	0	83
Mornington Peninsula	Croatian	1	1	239
Mornington Peninsula	Dutch			75
Mornington Peninsula	Dutch	0	0	3365
Mornington Peninsula	Dutch	0	1	978
Mornington Peninsula	Dutch	1	0	672
Mornington Peninsula	Dutch	1	1	1821
Mornington Peninsula	English			1948
Mornington Peninsula	English	0	0	29525
Mornington Peninsula	English	0	1	12143
Mornington Peninsula	English	1	0	9206
Mornington Peninsula	English	1	1	71151
Mornington Peninsula	Filipino			34
Mornington Peninsula	Filipino	0	0	1626
Mornington Peninsula	Filipino	0	1	39
Mornington Peninsula	Filipino	1	0	302
Mornington Peninsula	Filipino	1	1	38
Mornington Peninsula	French			20
Mornington Peninsula	French	0	0	825
Mornington Peninsula	French	0	1	140
Mornington Peninsula	French	1	0	119
Mornington Peninsula	French	1	1	826
Mornington Peninsula	German			139
Mornington Peninsula	German	0	0	3475
Mornington Peninsula	German	0	1	1141
Mornington Peninsula	German	1	0	795
Mornington Peninsula	German	1	1	6118
Mornington Peninsula	Greek			48
