SA4_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
North West	55-64				M	1103
North West	55-64	0			F	7246
North West	55-64	0			M	8364
North West	55-64	1	0	1	F	2133
North West	55-64	1	0	1	M	953
North West	55-64	1	1	0	F	205
North West	55-64	1	1	0	M	406
North West	55-64	1	1	1	F	15
North West	55-64	1	1	1	M	21
North West	65-74				F	1051
North West	65-74				M	1131
North West	65-74	0			F	6264
North West	65-74	0			M	6731
North West	65-74	1	0	1	F	1162
North West	65-74	1	0	1	M	715
North West	65-74	1	1	0	F	51
North West	65-74	1	1	0	M	83
North West	65-74	1	1	1	F	9
North West	65-74	1	1	1	M	3
North West	75-84				F	1015
North West	75-84				M	814
North West	75-84	0			F	4325
North West	75-84	0			M	3790
North West	75-84	1	0	1	F	212
North West	75-84	1	0	1	M	147
North West	75-84	1	1	0	F	25
North West	75-84	1	1	0	M	19
North West	75-84	1	1	1	F	3
North West	85+				F	607
North West	85+				M	359
North West	85+	0			F	2386
North West	85+	0			M	1409
North West	85+	1	0	1	F	26
North West	85+	1	0	1	M	6
North West	85+	1	1	0	F	17
North West	85+	1	1	0	M	15
Shepparton	15-19				F	481
Shepparton	15-19				M	552
Shepparton	15-19	0			F	3125
Shepparton	15-19	0			M	3598
Shepparton	15-19	1	0	1	F	318
Shepparton	15-19	1	0	1	M	200
Shepparton	15-19	1	1	0	F	65
Shepparton	15-19	1	1	0	M	33
Shepparton	15-19	1	1	1	F	5
Shepparton	20-24				F	245
Shepparton	20-24				M	300
Shepparton	20-24	0			F	2212
Shepparton	20-24	0			M	2812
Shepparton	20-24	1	0	1	F	268
Shepparton	20-24	1	0	1	M	133
Shepparton	20-24	1	1	0	F	481
Shepparton	20-24	1	1	0	M	217
Shepparton	20-24	1	1	1	F	25
Shepparton	20-24	1	1	1	M	15
Shepparton	25-34				F	593
Shepparton	25-34				M	691
Shepparton	25-34	0			F	2788
Shepparton	25-34	0			M	3732
Shepparton	25-34	1	0	1	F	379
Shepparton	25-34	1	0	1	M	201
Shepparton	25-34	1	1	0	F	3258
Shepparton	25-34	1	1	0	M	2180
Shepparton	25-34	1	1	1	F	188
Shepparton	25-34	1	1	1	M	59
Shepparton	35-44				F	569
Shepparton	35-44				M	680
Shepparton	35-44	0			F	1970
Shepparton	35-44	0			M	2599
Shepparton	35-44	1	0	1	F	307
Shepparton	35-44	1	0	1	M	150
Shepparton	35-44	1	1	0	F	4429
Shepparton	35-44	1	1	0	M	3590
Shepparton	35-44	1	1	1	F	226
Shepparton	35-44	1	1	1	M	103
Shepparton	45-54				F	687
Shepparton	45-54				M	821
Shepparton	45-54	0			F	5246
Shepparton	45-54	0			M	5129
Shepparton	45-54	1	0	1	F	865
Shepparton	45-54	1	0	1	M	351
Shepparton	45-54	1	1	0	F	1966
Shepparton	45-54	1	1	0	M	2163
Shepparton	45-54	1	1	1	F	82
Shepparton	45-54	1	1	1	M	42
Shepparton	55-64				F	770
Shepparton	55-64				M	818
Shepparton	55-64	0			F	6020
Shepparton	55-64	0			M	6717
Shepparton	55-64	1	0	1	F	1818
Shepparton	55-64	1	0	1	M	764
Shepparton	55-64	1	1	0	F	189
Shepparton	55-64	1	1	0	M	359
Shepparton	55-64	1	1	1	F	20
Shepparton	55-64	1	1	1	M	15
Shepparton	65-74				F	964
Shepparton	65-74				M	947
Shepparton	65-74	0			F	5308
Shepparton	65-74	0			M	5690
Shepparton	65-74	1	0	1	F	1012
Shepparton	65-74	1	0	1	M	629
Shepparton	65-74	1	1	0	F	53
Shepparton	65-74	1	1	0	M	66
Shepparton	65-74	1	1	1	F	5
Shepparton	65-74	1	1	1	M	4
Shepparton	75-84				F	806
Shepparton	75-84				M	728
Shepparton	75-84	0			F	3494
Shepparton	75-84	0			M	3233
Shepparton	75-84	1	0	1	F	174
Shepparton	75-84	1	0	1	M	141
Shepparton	75-84	1	1	0	F	17
Shepparton	75-84	1	1	0	M	17
Shepparton	85+				F	466
Shepparton	85+				M	283
Shepparton	85+	0			F	1719
Shepparton	85+	0			M	1060
Shepparton	85+	1	0	1	F	15
Shepparton	85+	1	0	1	M	12
Shepparton	85+	1	1	0	F	14
Shepparton	85+	1	1	0	M	9
Warrnambool and South West	15-19				F	436
Warrnambool and South West	15-19				M	494
Warrnambool and South West	15-19	0			F	2909
Warrnambool and South West	15-19	0			M	3268
Warrnambool and South West	15-19	1	0	1	F	290
Warrnambool and South West	15-19	1	0	1	M	171
Warrnambool and South West	15-19	1	1	0	F	34
Warrnambool and South West	15-19	1	1	0	M	17
Warrnambool and South West	15-19	1	1	1	M	3
Warrnambool and South West	20-24				F	239
Warrnambool and South West	20-24				M	299
Warrnambool and South West	20-24	0			F	2112
Warrnambool and South West	20-24	0			M	2781
Warrnambool and South West	20-24	1	0	1	F	255
Warrnambool and South West	20-24	1	0	1	M	129
Warrnambool and South West	20-24	1	1	0	F	380
Warrnambool and South West	20-24	1	1	0	M	178
Warrnambool and South West	20-24	1	1	1	F	23
Warrnambool and South West	20-24	1	1	1	M	6
Warrnambool and South West	25-34				F	424
Warrnambool and South West	25-34				M	470
Warrnambool and South West	25-34	0			F	2398
Warrnambool and South West	25-34	0			M	3379
Warrnambool and South West	25-34	1	0	1	F	359
Warrnambool and South West	25-34	1	0	1	M	216
Warrnambool and South West	25-34	1	1	0	F	2871
Warrnambool and South West	25-34	1	1	0	M	1945
Warrnambool and South West	25-34	1	1	1	F	173
Warrnambool and South West	25-34	1	1	1	M	52
Warrnambool and South West	35-44				F	457
Warrnambool and South West	35-44				M	498
Warrnambool and South West	35-44	0			F	1766
Warrnambool and South West	35-44	0			M	2275
Warrnambool and South West	35-44	1	0	1	F	297
Warrnambool and South West	35-44	1	0	1	M	145
Warrnambool and South West	35-44	1	1	0	F	4172
Warrnambool and South West	35-44	1	1	0	M	3642
Warrnambool and South West	35-44	1	1	1	F	267
Warrnambool and South West	35-44	1	1	1	M	102
Warrnambool and South West	45-54				F	617
Warrnambool and South West	45-54				M	698
Warrnambool and South West	45-54	0			F	5322
Warrnambool and South West	45-54	0			M	5118
Warrnambool and South West	45-54	1	0	1	F	787
Warrnambool and South West	45-54	1	0	1	M	292
Warrnambool and South West	45-54	1	1	0	F	2015
Warrnambool and South West	45-54	1	1	0	M	2136
Warrnambool and South West	45-54	1	1	1	F	86
Warrnambool and South West	45-54	1	1	1	M	60
Warrnambool and South West	55-64				F	740
Warrnambool and South West	55-64				M	764
Warrnambool and South West	55-64	0			F	6265
Warrnambool and South West	55-64	0			M	6776
Warrnambool and South West	55-64	1	0	1	F	1887
Warrnambool and South West	55-64	1	0	1	M	814
Warrnambool and South West	55-64	1	1	0	F	189
Warrnambool and South West	55-64	1	1	0	M	417
Warrnambool and South West	55-64	1	1	1	F	16
Warrnambool and South West	55-64	1	1	1	M	8
Warrnambool and South West	65-74				F	822
Warrnambool and South West	65-74				M	819
Warrnambool and South West	65-74	0			F	5097
Warrnambool and South West	65-74	0			M	5482
Warrnambool and South West	65-74	1	0	1	F	1162
Warrnambool and South West	65-74	1	0	1	M	744
Warrnambool and South West	65-74	1	1	0	F	55
Warrnambool and South West	65-74	1	1	0	M	68
Warrnambool and South West	65-74	1	1	1	F	6
Warrnambool and South West	75-84				F	786
Warrnambool and South West	75-84				M	592
Warrnambool and South West	75-84	0			F	3305
Warrnambool and South West	75-84	0			M	2849
Warrnambool and South West	75-84	1	0	1	F	213
Warrnambool and South West	75-84	1	0	1	M	127
Warrnambool and South West	75-84	1	1	0	F	19
Warrnambool and South West	75-84	1	1	0	M	18
Warrnambool and South West	85+				F	464
Warrnambool and South West	85+				M	259
Warrnambool and South West	85+	0			F	1762
Warrnambool and South West	85+	0			M	989
Warrnambool and South West	85+	1	0	1	F	20
Warrnambool and South West	85+	1	0	1	M	12
Warrnambool and South West	85+	1	1	0	F	8
Warrnambool and South West	85+	1	1	0	M	12
Migratory - Offshore - Shipping (Vic.)	25-34	0			M	3
Migratory - Offshore - Shipping (Vic.)	45-54	0			M	10
Migratory - Offshore - Shipping (Vic.)	55-64	0			M	4
No usual address (Vic.)	15-19				F	37
No usual address (Vic.)	15-19				M	41
No usual address (Vic.)	15-19	0			F	120
No usual address (Vic.)	15-19	0			M	121
No usual address (Vic.)	15-19	1	0	1	F	9
No usual address (Vic.)	15-19	1	0	1	M	8
No usual address (Vic.)	15-19	1	1	0	F	13
No usual address (Vic.)	20-24				F	107
No usual address (Vic.)	20-24				M	122
No usual address (Vic.)	20-24	0			F	297
No usual address (Vic.)	20-24	0			M	301
No usual address (Vic.)	20-24	1	0	1	F	17
No usual address (Vic.)	20-24	1	0	1	M	11
No usual address (Vic.)	20-24	1	1	0	F	32
No usual address (Vic.)	20-24	1	1	0	M	16
No usual address (Vic.)	25-34				F	189
No usual address (Vic.)	25-34				M	306
No usual address (Vic.)	25-34	0			F	439
No usual address (Vic.)	25-34	0			M	603
No usual address (Vic.)	25-34	1	0	1	F	41
No usual address (Vic.)	25-34	1	0	1	M	29
No usual address (Vic.)	25-34	1	1	0	F	120
No usual address (Vic.)	25-34	1	1	0	M	108
No usual address (Vic.)	25-34	1	1	1	F	4
No usual address (Vic.)	35-44				F	151
No usual address (Vic.)	35-44				M	344
No usual address (Vic.)	35-44	0			F	184
No usual address (Vic.)	35-44	0			M	313
No usual address (Vic.)	35-44	1	0	1	F	18
No usual address (Vic.)	35-44	1	0	1	M	11
No usual address (Vic.)	35-44	1	1	0	F	116
No usual address (Vic.)	35-44	1	1	0	M	138
No usual address (Vic.)	35-44	1	1	1	F	9
No usual address (Vic.)	45-54				F	88
No usual address (Vic.)	45-54				M	241
No usual address (Vic.)	45-54	0			F	211
No usual address (Vic.)	45-54	0			M	312
No usual address (Vic.)	45-54	1	0	1	F	16
No usual address (Vic.)	45-54	1	0	1	M	17
No usual address (Vic.)	45-54	1	1	0	F	32
No usual address (Vic.)	45-54	1	1	0	M	56
No usual address (Vic.)	45-54	1	1	1	F	4
No usual address (Vic.)	55-64				F	76
No usual address (Vic.)	55-64				M	132
No usual address (Vic.)	55-64	0			F	241
No usual address (Vic.)	55-64	0			M	287
No usual address (Vic.)	55-64	1	0	1	F	38
No usual address (Vic.)	55-64	1	0	1	M	25
No usual address (Vic.)	55-64	1	1	0	M	13
No usual address (Vic.)	65-74				F	29
No usual address (Vic.)	65-74				M	53
No usual address (Vic.)	65-74	0			F	143
No usual address (Vic.)	65-74	0			M	206
No usual address (Vic.)	65-74	1	0	1	F	27
No usual address (Vic.)	65-74	1	0	1	M	19
No usual address (Vic.)	65-74	1	1	0	M	3
No usual address (Vic.)	75-84				F	8
No usual address (Vic.)	75-84				M	20
No usual address (Vic.)	75-84	0			F	34
No usual address (Vic.)	75-84	0			M	56
No usual address (Vic.)	75-84	1	0	1	F	3
No usual address (Vic.)	85+				F	13
No usual address (Vic.)	85+	0			F	18
No usual address (Vic.)	85+	0			M	9
Brisbane - East	15-19				F	384
Brisbane - East	15-19				M	403
Brisbane - East	15-19	0			F	5970
Brisbane - East	15-19	0			M	6749
Brisbane - East	15-19	1	0	1	F	601
Brisbane - East	15-19	1	0	1	M	353
Brisbane - East	15-19	1	1	0	F	46
Brisbane - East	15-19	1	1	0	M	31
Brisbane - East	15-19	1	1	1	F	7
Brisbane - East	15-19	1	1	1	M	6
Brisbane - East	20-24				F	269
Brisbane - East	20-24				M	310
Brisbane - East	20-24	0			F	4663
Brisbane - East	20-24	0			M	5517
Brisbane - East	20-24	1	0	1	F	442
Brisbane - East	20-24	1	0	1	M	220
Brisbane - East	20-24	1	1	0	F	583
Brisbane - East	20-24	1	1	0	M	271
Brisbane - East	20-24	1	1	1	F	33
Brisbane - East	20-24	1	1	1	M	12
Brisbane - East	25-34				F	612
Brisbane - East	25-34				M	641
Brisbane - East	25-34	0			F	5420
Brisbane - East	25-34	0			M	7143
Brisbane - East	25-34	1	0	1	F	643
Brisbane - East	25-34	1	0	1	M	385
Brisbane - East	25-34	1	1	0	F	5767
Brisbane - East	25-34	1	1	0	M	3811
Brisbane - East	25-34	1	1	1	F	307
Brisbane - East	25-34	1	1	1	M	113
Brisbane - East	35-44				F	641
Brisbane - East	35-44				M	758
Brisbane - East	35-44	0			F	4164
Brisbane - East	35-44	0			M	5083
Brisbane - East	35-44	1	0	1	F	526
Brisbane - East	35-44	1	0	1	M	337
Brisbane - East	35-44	1	1	0	F	9835
Brisbane - East	35-44	1	1	0	M	8067
Brisbane - East	35-44	1	1	1	F	555
Brisbane - East	35-44	1	1	1	M	257
Brisbane - East	45-54				F	724
Brisbane - East	45-54				M	847
Brisbane - East	45-54	0			F	9994
Brisbane - East	45-54	0			M	9374
Brisbane - East	45-54	1	0	1	F	1344
Brisbane - East	45-54	1	0	1	M	531
Brisbane - East	45-54	1	1	0	F	4594
Brisbane - East	45-54	1	1	0	M	4722
Brisbane - East	45-54	1	1	1	F	205
Brisbane - East	45-54	1	1	1	M	112
Brisbane - East	55-64				F	747
Brisbane - East	55-64				M	819
Brisbane - East	55-64	0			F	10223
Brisbane - East	55-64	0			M	10777
Brisbane - East	55-64	1	0	1	F	3376
Brisbane - East	55-64	1	0	1	M	1447
Brisbane - East	55-64	1	1	0	F	337
Brisbane - East	55-64	1	1	0	M	750
Brisbane - East	55-64	1	1	1	F	41
Brisbane - East	55-64	1	1	1	M	21
Brisbane - East	65-74				F	755
Brisbane - East	65-74				M	705
Brisbane - East	65-74	0			F	7888
Brisbane - East	65-74	0			M	7896
Brisbane - East	65-74	1	0	1	F	2377
Brisbane - East	65-74	1	0	1	M	1534
Brisbane - East	65-74	1	1	0	F	78
Brisbane - East	65-74	1	1	0	M	135
Brisbane - East	65-74	1	1	1	F	9
Brisbane - East	65-74	1	1	1	M	8
Brisbane - East	75-84				F	747
Brisbane - East	75-84				M	554
Brisbane - East	75-84	0			F	4695
Brisbane - East	75-84	0			M	4031
Brisbane - East	75-84	1	0	1	F	358
Brisbane - East	75-84	1	0	1	M	298
Brisbane - East	75-84	1	1	0	F	18
Brisbane - East	75-84	1	1	0	M	17
Brisbane - East	75-84	1	1	1	F	5
Brisbane - East	75-84	1	1	1	M	3
Brisbane - East	85+				F	627
Brisbane - East	85+				M	344
Brisbane - East	85+	0			F	2326
Brisbane - East	85+	0			M	1364
Brisbane - East	85+	1	0	1	F	19
Brisbane - East	85+	1	0	1	M	14
Brisbane - East	85+	1	1	0	F	5
Brisbane - North	15-19				F	304
Brisbane - North	15-19				M	330
Brisbane - North	15-19	0			F	4857
Brisbane - North	15-19	0			M	5118
Brisbane - North	15-19	1	0	1	F	408
Brisbane - North	15-19	1	0	1	M	286
Brisbane - North	15-19	1	1	0	F	41
Brisbane - North	15-19	1	1	0	M	25
Brisbane - North	15-19	1	1	1	F	4
Brisbane - North	15-19	1	1	1	M	3
Brisbane - North	20-24				F	446
Brisbane - North	20-24				M	484
Brisbane - North	20-24	0			F	5803
Brisbane - North	20-24	0			M	6137
Brisbane - North	20-24	1	0	1	F	411
Brisbane - North	20-24	1	0	1	M	218
Brisbane - North	20-24	1	1	0	F	406
Brisbane - North	20-24	1	1	0	M	195
Brisbane - North	20-24	1	1	1	F	28
Brisbane - North	20-24	1	1	1	M	7
Brisbane - North	25-34				F	977
Brisbane - North	25-34				M	1047
Brisbane - North	25-34	0			F	9358
Brisbane - North	25-34	0			M	11021
Brisbane - North	25-34	1	0	1	F	748
Brisbane - North	25-34	1	0	1	M	414
Brisbane - North	25-34	1	1	0	F	5520
Brisbane - North	25-34	1	1	0	M	3625
Brisbane - North	25-34	1	1	1	F	201
Brisbane - North	25-34	1	1	1	M	87
Brisbane - North	35-44				F	699
Brisbane - North	35-44				M	840
Brisbane - North	35-44	0			F	4920
Brisbane - North	35-44	0			M	6076
Brisbane - North	35-44	1	0	1	F	537
Brisbane - North	35-44	1	0	1	M	290
Brisbane - North	35-44	1	1	0	F	8861
Brisbane - North	35-44	1	1	0	M	7527
Brisbane - North	35-44	1	1	1	F	445
Brisbane - North	35-44	1	1	1	M	178
Brisbane - North	45-54				F	690
Brisbane - North	45-54				M	747
Brisbane - North	45-54	0			F	8383
Brisbane - North	45-54	0			M	7944
Brisbane - North	45-54	1	0	1	F	899
Brisbane - North	45-54	1	0	1	M	342
Brisbane - North	45-54	1	1	0	F	3748
Brisbane - North	45-54	1	1	0	M	4090
Brisbane - North	45-54	1	1	1	F	167
Brisbane - North	45-54	1	1	1	M	108
Brisbane - North	55-64				F	588
Brisbane - North	55-64				M	588
Brisbane - North	55-64	0			F	8372
Brisbane - North	55-64	0			M	8453
Brisbane - North	55-64	1	0	1	F	2277
Brisbane - North	55-64	1	0	1	M	945
Brisbane - North	55-64	1	1	0	F	278
Brisbane - North	55-64	1	1	0	M	621
Brisbane - North	55-64	1	1	1	F	23
Brisbane - North	55-64	1	1	1	M	17
Brisbane - North	65-74				F	549
Brisbane - North	65-74				M	493
Brisbane - North	65-74	0			F	5989
Brisbane - North	65-74	0			M	5715
Brisbane - North	65-74	1	0	1	F	1987
Brisbane - North	65-74	1	0	1	M	1176
Brisbane - North	65-74	1	1	0	F	65
Brisbane - North	65-74	1	1	0	M	84
Brisbane - North	65-74	1	1	1	F	15
Brisbane - North	65-74	1	1	1	M	12
Brisbane - North	75-84				F	716
Brisbane - North	75-84				M	412
Brisbane - North	75-84	0			F	4708
Brisbane - North	75-84	0			M	3516
Brisbane - North	75-84	1	0	1	F	374
Brisbane - North	75-84	1	0	1	M	278
Brisbane - North	75-84	1	1	0	F	16
Brisbane - North	75-84	1	1	0	M	23
Brisbane - North	85+				F	773
Brisbane - North	85+				M	282
Brisbane - North	85+	0			F	2638
Brisbane - North	85+	0			M	1452
Brisbane - North	85+	1	0	1	F	17
Brisbane - North	85+	1	0	1	M	19
Brisbane - North	85+	1	1	0	F	9
Brisbane - North	85+	1	1	0	M	4
Brisbane - South	15-19				F	562
Brisbane - South	15-19				M	717
Brisbane - South	15-19	0			F	8896
Brisbane - South	15-19	0			M	9496
Brisbane - South	15-19	1	0	1	F	725
Brisbane - South	15-19	1	0	1	M	433
Brisbane - South	15-19	1	1	0	F	54
Brisbane - South	15-19	1	1	0	M	32
Brisbane - South	15-19	1	1	1	F	8
Brisbane - South	15-19	1	1	1	M	3
Brisbane - South	20-24				F	889
Brisbane - South	20-24				M	989
Brisbane - South	20-24	0			F	12720
Brisbane - South	20-24	0			M	13688
Brisbane - South	20-24	1	0	1	F	754
Brisbane - South	20-24	1	0	1	M	388
Brisbane - South	20-24	1	1	0	F	523
Brisbane - South	20-24	1	1	0	M	199
Brisbane - South	20-24	1	1	1	F	36
Brisbane - South	20-24	1	1	1	M	19
Brisbane - South	25-34				F	1774
Brisbane - South	25-34				M	2008
Brisbane - South	25-34	0			F	18629
Brisbane - South	25-34	0			M	22030
Brisbane - South	25-34	1	0	1	F	1257
Brisbane - South	25-34	1	0	1	M	670
Brisbane - South	25-34	1	1	0	F	8901
Brisbane - South	25-34	1	1	0	M	5762
Brisbane - South	25-34	1	1	1	F	271
Brisbane - South	25-34	1	1	1	M	84
Brisbane - South	35-44				F	1207
Brisbane - South	35-44				M	1339
Brisbane - South	35-44	0			F	7834
Brisbane - South	35-44	0			M	10158
Brisbane - South	35-44	1	0	1	F	796
Brisbane - South	35-44	1	0	1	M	434
Brisbane - South	35-44	1	1	0	F	14464
Brisbane - South	35-44	1	1	0	M	12382
Brisbane - South	35-44	1	1	1	F	633
Brisbane - South	35-44	1	1	1	M	258
Brisbane - South	45-54				F	1122
Brisbane - South	45-54				M	1194
Brisbane - South	45-54	0			F	12699
Brisbane - South	45-54	0			M	11883
Brisbane - South	45-54	1	0	1	F	1263
Brisbane - South	45-54	1	0	1	M	524
Brisbane - South	45-54	1	1	0	F	6418
Brisbane - South	45-54	1	1	0	M	6711
Brisbane - South	45-54	1	1	1	F	269
Brisbane - South	45-54	1	1	1	M	142
Brisbane - South	55-64				F	883
Brisbane - South	55-64				M	947
Brisbane - South	55-64	0			F	12544
Brisbane - South	55-64	0			M	12622
Brisbane - South	55-64	1	0	1	F	3418
Brisbane - South	55-64	1	0	1	M	1369
Brisbane - South	55-64	1	1	0	F	627
Brisbane - South	55-64	1	1	0	M	1079
Brisbane - South	55-64	1	1	1	F	61
Brisbane - South	55-64	1	1	1	M	29
Brisbane - South	65-74				F	827
Brisbane - South	65-74				M	774
Brisbane - South	65-74	0			F	7913
Brisbane - South	65-74	0			M	8017
Brisbane - South	65-74	1	0	1	F	2942
Brisbane - South	65-74	1	0	1	M	1806
Brisbane - South	65-74	1	1	0	F	165
Brisbane - South	65-74	1	1	0	M	224
Brisbane - South	65-74	1	1	1	F	20
Brisbane - South	65-74	1	1	1	M	16
Brisbane - South	75-84				F	729
Brisbane - South	75-84				M	526
Brisbane - South	75-84	0			F	5818
Brisbane - South	75-84	0			M	4630
Brisbane - South	75-84	1	0	1	F	496
Brisbane - South	75-84	1	0	1	M	414
Brisbane - South	75-84	1	1	0	F	35
Brisbane - South	75-84	1	1	0	M	27
Brisbane - South	75-84	1	1	1	F	3
Brisbane - South	75-84	1	1	1	M	3
Brisbane - South	85+				F	496
Brisbane - South	85+				M	286
Brisbane - South	85+	0			F	3610
Brisbane - South	85+	0			M	1836
Brisbane - South	85+	1	0	1	F	32
Brisbane - South	85+	1	0	1	M	28
Brisbane - South	85+	1	1	0	F	10
Brisbane - South	85+	1	1	0	M	12
Brisbane - West	15-19				F	283
Brisbane - West	15-19				M	315
Brisbane - West	15-19	0			F	6148
Brisbane - West	15-19	0			M	6205
Brisbane - West	15-19	1	0	1	F	457
Brisbane - West	15-19	1	0	1	M	308
Brisbane - West	15-19	1	1	0	F	18
Brisbane - West	15-19	1	1	0	M	7
Brisbane - West	15-19	1	1	1	F	5
Brisbane - West	15-19	1	1	1	M	5
Brisbane - West	20-24				F	431
Brisbane - West	20-24				M	416
Brisbane - West	20-24	0			F	7128
Brisbane - West	20-24	0			M	7595
Brisbane - West	20-24	1	0	1	F	408
Brisbane - West	20-24	1	0	1	M	193
Brisbane - West	20-24	1	1	0	F	162
Brisbane - West	20-24	1	1	0	M	92
Brisbane - West	20-24	1	1	1	F	3
Brisbane - West	20-24	1	1	1	M	3
Brisbane - West	25-34				F	550
Brisbane - West	25-34				M	560
Brisbane - West	25-34	0			F	6464
Brisbane - West	25-34	0			M	7858
Brisbane - West	25-34	1	0	1	F	480
Brisbane - West	25-34	1	0	1	M	272
Brisbane - West	25-34	1	1	0	F	3435
Brisbane - West	25-34	1	1	0	M	2260
Brisbane - West	25-34	1	1	1	F	170
Brisbane - West	25-34	1	1	1	M	29
Brisbane - West	35-44				F	462
Brisbane - West	35-44				M	553
Brisbane - West	35-44	0			F	3214
Brisbane - West	35-44	0			M	4081
Brisbane - West	35-44	1	0	1	F	391
Brisbane - West	35-44	1	0	1	M	217
Brisbane - West	35-44	1	1	0	F	8513
Brisbane - West	35-44	1	1	0	M	6835
Brisbane - West	35-44	1	1	1	F	475
Brisbane - West	35-44	1	1	1	M	173
Brisbane - West	45-54				F	485
Brisbane - West	45-54				M	541
Brisbane - West	45-54	0			F	6735
Brisbane - West	45-54	0			M	5881
Brisbane - West	45-54	1	0	1	F	563
Brisbane - West	45-54	1	0	1	M	226
Brisbane - West	45-54	1	1	0	F	4498
Brisbane - West	45-54	1	1	0	M	4672
Brisbane - West	45-54	1	1	1	F	199
Brisbane - West	45-54	1	1	1	M	119
Brisbane - West	55-64				F	408
Brisbane - West	55-64				M	449
Brisbane - West	55-64	0			F	7246
Brisbane - West	55-64	0			M	7112
Brisbane - West	55-64	1	0	1	F	1897
Brisbane - West	55-64	1	0	1	M	734
Brisbane - West	55-64	1	1	0	F	323
Brisbane - West	55-64	1	1	0	M	717
Brisbane - West	55-64	1	1	1	F	14
Brisbane - West	55-64	1	1	1	M	20
Brisbane - West	65-74				F	437
Brisbane - West	65-74				M	352
Brisbane - West	65-74	0			F	4735
Brisbane - West	65-74	0			M	5070
Brisbane - West	65-74	1	0	1	F	2320
Brisbane - West	65-74	1	0	1	M	1353
Brisbane - West	65-74	1	1	0	F	79
Brisbane - West	65-74	1	1	0	M	104
Brisbane - West	65-74	1	1	1	F	7
Brisbane - West	65-74	1	1	1	M	8
Brisbane - West	75-84				F	470
Brisbane - West	75-84				M	306
Brisbane - West	75-84	0			F	2931
Brisbane - West	75-84	0			M	2423
Brisbane - West	75-84	1	0	1	F	414
Brisbane - West	75-84	1	0	1	M	371
Brisbane - West	75-84	1	1	0	F	27
Brisbane - West	75-84	1	1	0	M	22
Brisbane - West	75-84	1	1	1	M	4
Brisbane - West	85+				F	658
Brisbane - West	85+				M	206
Brisbane - West	85+	0			F	1676
Brisbane - West	85+	0			M	996
Brisbane - West	85+	1	0	1	F	29
Brisbane - West	85+	1	0	1	M	21
Brisbane - West	85+	1	1	0	F	8
Brisbane - West	85+	1	1	0	M	3
Brisbane Inner City	15-19				F	533
Brisbane Inner City	15-19				M	473
Brisbane Inner City	15-19	0			F	6139
Brisbane Inner City	15-19	0			M	5812
Brisbane Inner City	15-19	1	0	1	F	442
Brisbane Inner City	15-19	1	0	1	M	245
Brisbane Inner City	15-19	1	1	0	F	21
Brisbane Inner City	15-19	1	1	0	M	11
Brisbane Inner City	20-24				F	1145
Brisbane Inner City	20-24				M	1162
Brisbane Inner City	20-24	0			F	12582
Brisbane Inner City	20-24	0			M	11657
Brisbane Inner City	20-24	1	0	1	F	551
Brisbane Inner City	20-24	1	0	1	M	259
Brisbane Inner City	20-24	1	1	0	F	161
Brisbane Inner City	20-24	1	1	0	M	63
Brisbane Inner City	20-24	1	1	1	F	11
Brisbane Inner City	25-34				F	2579
Brisbane Inner City	25-34				M	2818
Brisbane Inner City	25-34	0			F	20782
Brisbane Inner City	25-34	0			M	23256
Brisbane Inner City	25-34	1	0	1	F	1133
Brisbane Inner City	25-34	1	0	1	M	587
Brisbane Inner City	25-34	1	1	0	F	3879
Brisbane Inner City	25-34	1	1	0	M	2560
Brisbane Inner City	25-34	1	1	1	F	139
Brisbane Inner City	25-34	1	1	1	M	37
Brisbane Inner City	35-44				F	1435
Brisbane Inner City	35-44				M	1711
Brisbane Inner City	35-44	0			F	7382
Brisbane Inner City	35-44	0			M	9599
Brisbane Inner City	35-44	1	0	1	F	714
Brisbane Inner City	35-44	1	0	1	M	351
Brisbane Inner City	35-44	1	1	0	F	8704
Brisbane Inner City	35-44	1	1	0	M	7279
Brisbane Inner City	35-44	1	1	1	F	463
Brisbane Inner City	35-44	1	1	1	M	165
Brisbane Inner City	45-54				F	1156
Brisbane Inner City	45-54				M	1543
Brisbane Inner City	45-54	0			F	8704
Brisbane Inner City	45-54	0			M	9121
Brisbane Inner City	45-54	1	0	1	F	641
Brisbane Inner City	45-54	1	0	1	M	275
Brisbane Inner City	45-54	1	1	0	F	4837
Brisbane Inner City	45-54	1	1	0	M	5179
Brisbane Inner City	45-54	1	1	1	F	221
Brisbane Inner City	45-54	1	1	1	M	122
Brisbane Inner City	55-64				F	984
Brisbane Inner City	55-64				M	1113
Brisbane Inner City	55-64	0			F	8387
Brisbane Inner City	55-64	0			M	8921
Brisbane Inner City	55-64	1	0	1	F	1727
Brisbane Inner City	55-64	1	0	1	M	687
Brisbane Inner City	55-64	1	1	0	F	337
Brisbane Inner City	55-64	1	1	0	M	804
Brisbane Inner City	55-64	1	1	1	F	13
Brisbane Inner City	55-64	1	1	1	M	22
Brisbane Inner City	65-74				F	674
Brisbane Inner City	65-74				M	739
Brisbane Inner City	65-74	0			F	4638
Brisbane Inner City	65-74	0			M	5123
Brisbane Inner City	65-74	1	0	1	F	1720
Brisbane Inner City	65-74	1	0	1	M	993
Brisbane Inner City	65-74	1	1	0	F	62
Brisbane Inner City	65-74	1	1	0	M	124
