SA4_NAME16	Age	HoursHousekeeping	Sex	adults
Sydney - Inner South West	55-64		F	1972
Sydney - Inner South West	55-64		M	2024
Sydney - Inner South West	55-64	0	F	6886
Sydney - Inner South West	55-64	0	M	9600
Sydney - Inner South West	55-64	<5	F	3589
Sydney - Inner South West	55-64	<5	M	7043
Sydney - Inner South West	55-64	5-14	F	8267
Sydney - Inner South West	55-64	5-14	M	7576
Sydney - Inner South West	55-64	15-29	F	5900
Sydney - Inner South West	55-64	15-29	M	2240
Sydney - Inner South West	55-64	30+	F	4896
Sydney - Inner South West	55-64	30+	M	1071
Sydney - Inner South West	65-74		F	1791
Sydney - Inner South West	65-74		M	1722
Sydney - Inner South West	65-74	0	F	5551
Sydney - Inner South West	65-74	0	M	7329
Sydney - Inner South West	65-74	<5	F	1932
Sydney - Inner South West	65-74	<5	M	3812
Sydney - Inner South West	65-74	5-14	F	4729
Sydney - Inner South West	65-74	5-14	M	4811
Sydney - Inner South West	65-74	15-29	F	4037
Sydney - Inner South West	65-74	15-29	M	2097
Sydney - Inner South West	65-74	30+	F	3726
Sydney - Inner South West	65-74	30+	M	1096
Sydney - Inner South West	75-84		F	1682
Sydney - Inner South West	75-84		M	1369
Sydney - Inner South West	75-84	0	F	4975
Sydney - Inner South West	75-84	0	M	4858
Sydney - Inner South West	75-84	<5	F	1564
Sydney - Inner South West	75-84	<5	M	1837
Sydney - Inner South West	75-84	5-14	F	2717
Sydney - Inner South West	75-84	5-14	M	2369
Sydney - Inner South West	75-84	15-29	F	2079
Sydney - Inner South West	75-84	15-29	M	1180
Sydney - Inner South West	75-84	30+	F	1862
Sydney - Inner South West	75-84	30+	M	744
Sydney - Inner South West	85+		F	1304
Sydney - Inner South West	85+		M	780
Sydney - Inner South West	85+	0	F	4272
Sydney - Inner South West	85+	0	M	2503
Sydney - Inner South West	85+	<5	F	862
Sydney - Inner South West	85+	<5	M	617
Sydney - Inner South West	85+	5-14	F	999
Sydney - Inner South West	85+	5-14	M	640
Sydney - Inner South West	85+	15-29	F	520
Sydney - Inner South West	85+	15-29	M	332
Sydney - Inner South West	85+	30+	F	357
Sydney - Inner South West	85+	30+	M	235
Sydney - Inner West	15-19		F	436
Sydney - Inner West	15-19		M	527
Sydney - Inner West	15-19	0	F	2623
Sydney - Inner West	15-19	0	M	3147
Sydney - Inner West	15-19	<5	F	2996
Sydney - Inner West	15-19	<5	M	2800
Sydney - Inner West	15-19	5-14	F	649
Sydney - Inner West	15-19	5-14	M	416
Sydney - Inner West	15-19	15-29	F	57
Sydney - Inner West	15-19	15-29	M	38
Sydney - Inner West	15-19	30+	F	8
Sydney - Inner West	15-19	30+	M	16
Sydney - Inner West	20-24		F	865
Sydney - Inner West	20-24		M	915
Sydney - Inner West	20-24	0	F	4014
Sydney - Inner West	20-24	0	M	5108
Sydney - Inner West	20-24	<5	F	4240
Sydney - Inner West	20-24	<5	M	3854
Sydney - Inner West	20-24	5-14	F	1845
Sydney - Inner West	20-24	5-14	M	1351
Sydney - Inner West	20-24	15-29	F	294
Sydney - Inner West	20-24	15-29	M	150
Sydney - Inner West	20-24	30+	F	121
Sydney - Inner West	20-24	30+	M	75
Sydney - Inner West	25-34		F	2256
Sydney - Inner West	25-34		M	2397
Sydney - Inner West	25-34	0	F	6123
Sydney - Inner West	25-34	0	M	8818
Sydney - Inner West	25-34	<5	F	8098
Sydney - Inner West	25-34	<5	M	9895
Sydney - Inner West	25-34	5-14	F	7648
Sydney - Inner West	25-34	5-14	M	5956
Sydney - Inner West	25-34	15-29	F	2278
Sydney - Inner West	25-34	15-29	M	839
Sydney - Inner West	25-34	30+	F	2256
Sydney - Inner West	25-34	30+	M	306
Sydney - Inner West	35-44		F	1564
Sydney - Inner West	35-44		M	1659
Sydney - Inner West	35-44	0	F	2503
Sydney - Inner West	35-44	0	M	4213
Sydney - Inner West	35-44	<5	F	3903
Sydney - Inner West	35-44	<5	M	7290
Sydney - Inner West	35-44	5-14	F	7223
Sydney - Inner West	35-44	5-14	M	6802
Sydney - Inner West	35-44	15-29	F	4015
Sydney - Inner West	35-44	15-29	M	1455
Sydney - Inner West	35-44	30+	F	3805
Sydney - Inner West	35-44	30+	M	489
Sydney - Inner West	45-54		F	1292
Sydney - Inner West	45-54		M	1301
Sydney - Inner West	45-54	0	F	2274
Sydney - Inner West	45-54	0	M	3696
Sydney - Inner West	45-54	<5	F	3019
Sydney - Inner West	45-54	<5	M	5588
Sydney - Inner West	45-54	5-14	F	6883
Sydney - Inner West	45-54	5-14	M	5905
Sydney - Inner West	45-54	15-29	F	4193
Sydney - Inner West	45-54	15-29	M	1336
Sydney - Inner West	45-54	30+	F	2647
Sydney - Inner West	45-54	30+	M	496
Sydney - Inner West	55-64		F	1100
Sydney - Inner West	55-64		M	1060
Sydney - Inner West	55-64	0	F	2371
Sydney - Inner West	55-64	0	M	3376
Sydney - Inner West	55-64	<5	F	2259
Sydney - Inner West	55-64	<5	M	3888
Sydney - Inner West	55-64	5-14	F	5358
Sydney - Inner West	55-64	5-14	M	4428
Sydney - Inner West	55-64	15-29	F	3043
Sydney - Inner West	55-64	15-29	M	1149
Sydney - Inner West	55-64	30+	F	1954
Sydney - Inner West	55-64	30+	M	479
Sydney - Inner West	65-74		F	891
Sydney - Inner West	65-74		M	803
Sydney - Inner West	65-74	0	F	2221
Sydney - Inner West	65-74	0	M	2794
Sydney - Inner West	65-74	<5	F	1203
Sydney - Inner West	65-74	<5	M	2109
Sydney - Inner West	65-74	5-14	F	2962
Sydney - Inner West	65-74	5-14	M	2676
Sydney - Inner West	65-74	15-29	F	2226
Sydney - Inner West	65-74	15-29	M	973
Sydney - Inner West	65-74	30+	F	1657
Sydney - Inner West	65-74	30+	M	500
Sydney - Inner West	75-84		F	662
Sydney - Inner West	75-84		M	549
Sydney - Inner West	75-84	0	F	2201
Sydney - Inner West	75-84	0	M	2080
Sydney - Inner West	75-84	<5	F	740
Sydney - Inner West	75-84	<5	M	954
Sydney - Inner West	75-84	5-14	F	1386
Sydney - Inner West	75-84	5-14	M	1174
Sydney - Inner West	75-84	15-29	F	1062
Sydney - Inner West	75-84	15-29	M	518
Sydney - Inner West	75-84	30+	F	844
Sydney - Inner West	75-84	30+	M	275
Sydney - Inner West	85+		F	462
Sydney - Inner West	85+		M	261
Sydney - Inner West	85+	0	F	2103
Sydney - Inner West	85+	0	M	1191
Sydney - Inner West	85+	<5	F	444
Sydney - Inner West	85+	<5	M	290
Sydney - Inner West	85+	5-14	F	474
Sydney - Inner West	85+	5-14	M	296
Sydney - Inner West	85+	15-29	F	234
Sydney - Inner West	85+	15-29	M	125
Sydney - Inner West	85+	30+	F	171
Sydney - Inner West	85+	30+	M	90
Sydney - North Sydney and Hornsby	15-19		F	567
Sydney - North Sydney and Hornsby	15-19		M	660
Sydney - North Sydney and Hornsby	15-19	0	F	4213
Sydney - North Sydney and Hornsby	15-19	0	M	5068
Sydney - North Sydney and Hornsby	15-19	<5	F	5813
Sydney - North Sydney and Hornsby	15-19	<5	M	5757
Sydney - North Sydney and Hornsby	15-19	5-14	F	795
Sydney - North Sydney and Hornsby	15-19	5-14	M	610
Sydney - North Sydney and Hornsby	15-19	15-29	F	59
Sydney - North Sydney and Hornsby	15-19	15-29	M	36
Sydney - North Sydney and Hornsby	15-19	30+	F	18
Sydney - North Sydney and Hornsby	15-19	30+	M	17
Sydney - North Sydney and Hornsby	20-24		F	668
Sydney - North Sydney and Hornsby	20-24		M	618
Sydney - North Sydney and Hornsby	20-24	0	F	3059
Sydney - North Sydney and Hornsby	20-24	0	M	3976
Sydney - North Sydney and Hornsby	20-24	<5	F	5201
Sydney - North Sydney and Hornsby	20-24	<5	M	4864
Sydney - North Sydney and Hornsby	20-24	5-14	F	2007
Sydney - North Sydney and Hornsby	20-24	5-14	M	1293
Sydney - North Sydney and Hornsby	20-24	15-29	F	231
Sydney - North Sydney and Hornsby	20-24	15-29	M	94
Sydney - North Sydney and Hornsby	20-24	30+	F	90
Sydney - North Sydney and Hornsby	20-24	30+	M	52
Sydney - North Sydney and Hornsby	25-34		F	1917
Sydney - North Sydney and Hornsby	25-34		M	1890
Sydney - North Sydney and Hornsby	25-34	0	F	4577
Sydney - North Sydney and Hornsby	25-34	0	M	6149
Sydney - North Sydney and Hornsby	25-34	<5	F	9250
Sydney - North Sydney and Hornsby	25-34	<5	M	11216
Sydney - North Sydney and Hornsby	25-34	5-14	F	8838
Sydney - North Sydney and Hornsby	25-34	5-14	M	6510
Sydney - North Sydney and Hornsby	25-34	15-29	F	2660
Sydney - North Sydney and Hornsby	25-34	15-29	M	895
Sydney - North Sydney and Hornsby	25-34	30+	F	2663
Sydney - North Sydney and Hornsby	25-34	30+	M	253
Sydney - North Sydney and Hornsby	35-44		F	1634
Sydney - North Sydney and Hornsby	35-44		M	1684
Sydney - North Sydney and Hornsby	35-44	0	F	2861
Sydney - North Sydney and Hornsby	35-44	0	M	4533
Sydney - North Sydney and Hornsby	35-44	<5	F	5104
Sydney - North Sydney and Hornsby	35-44	<5	M	10331
Sydney - North Sydney and Hornsby	35-44	5-14	F	10100
Sydney - North Sydney and Hornsby	35-44	5-14	M	10447
Sydney - North Sydney and Hornsby	35-44	15-29	F	6510
Sydney - North Sydney and Hornsby	35-44	15-29	M	2235
Sydney - North Sydney and Hornsby	35-44	30+	F	6706
Sydney - North Sydney and Hornsby	35-44	30+	M	713
Sydney - North Sydney and Hornsby	45-54		F	1372
Sydney - North Sydney and Hornsby	45-54		M	1374
Sydney - North Sydney and Hornsby	45-54	0	F	2266
Sydney - North Sydney and Hornsby	45-54	0	M	3857
Sydney - North Sydney and Hornsby	45-54	<5	F	3954
Sydney - North Sydney and Hornsby	45-54	<5	M	8843
Sydney - North Sydney and Hornsby	45-54	5-14	F	10496
Sydney - North Sydney and Hornsby	45-54	5-14	M	10047
Sydney - North Sydney and Hornsby	45-54	15-29	F	7196
Sydney - North Sydney and Hornsby	45-54	15-29	M	2226
Sydney - North Sydney and Hornsby	45-54	30+	F	4825
Sydney - North Sydney and Hornsby	45-54	30+	M	743
Sydney - North Sydney and Hornsby	55-64		F	1180
Sydney - North Sydney and Hornsby	55-64		M	1137
Sydney - North Sydney and Hornsby	55-64	0	F	2346
Sydney - North Sydney and Hornsby	55-64	0	M	3373
Sydney - North Sydney and Hornsby	55-64	<5	F	3255
Sydney - North Sydney and Hornsby	55-64	<5	M	6520
Sydney - North Sydney and Hornsby	55-64	5-14	F	8282
Sydney - North Sydney and Hornsby	55-64	5-14	M	7361
Sydney - North Sydney and Hornsby	55-64	15-29	F	5272
Sydney - North Sydney and Hornsby	55-64	15-29	M	1892
Sydney - North Sydney and Hornsby	55-64	30+	F	3050
Sydney - North Sydney and Hornsby	55-64	30+	M	775
Sydney - North Sydney and Hornsby	65-74		F	1152
Sydney - North Sydney and Hornsby	65-74		M	974
Sydney - North Sydney and Hornsby	65-74	0	F	2501
Sydney - North Sydney and Hornsby	65-74	0	M	3009
Sydney - North Sydney and Hornsby	65-74	<5	F	1769
Sydney - North Sydney and Hornsby	65-74	<5	M	3729
Sydney - North Sydney and Hornsby	65-74	5-14	F	5244
Sydney - North Sydney and Hornsby	65-74	5-14	M	5284
Sydney - North Sydney and Hornsby	65-74	15-29	F	4512
Sydney - North Sydney and Hornsby	65-74	15-29	M	2028
Sydney - North Sydney and Hornsby	65-74	30+	F	3019
Sydney - North Sydney and Hornsby	65-74	30+	M	843
Sydney - North Sydney and Hornsby	75-84		F	974
Sydney - North Sydney and Hornsby	75-84		M	651
Sydney - North Sydney and Hornsby	75-84	0	F	2432
Sydney - North Sydney and Hornsby	75-84	0	M	2245
Sydney - North Sydney and Hornsby	75-84	<5	F	1024
Sydney - North Sydney and Hornsby	75-84	<5	M	1568
Sydney - North Sydney and Hornsby	75-84	5-14	F	2408
Sydney - North Sydney and Hornsby	75-84	5-14	M	2444
Sydney - North Sydney and Hornsby	75-84	15-29	F	2026
Sydney - North Sydney and Hornsby	75-84	15-29	M	1144
Sydney - North Sydney and Hornsby	75-84	30+	F	1647
Sydney - North Sydney and Hornsby	75-84	30+	M	534
Sydney - North Sydney and Hornsby	85+		F	1062
Sydney - North Sydney and Hornsby	85+		M	491
Sydney - North Sydney and Hornsby	85+	0	F	2790
Sydney - North Sydney and Hornsby	85+	0	M	1470
Sydney - North Sydney and Hornsby	85+	<5	F	718
Sydney - North Sydney and Hornsby	85+	<5	M	549
Sydney - North Sydney and Hornsby	85+	5-14	F	974
Sydney - North Sydney and Hornsby	85+	5-14	M	681
Sydney - North Sydney and Hornsby	85+	15-29	F	493
Sydney - North Sydney and Hornsby	85+	15-29	M	329
Sydney - North Sydney and Hornsby	85+	30+	F	393
Sydney - North Sydney and Hornsby	85+	30+	M	189
Sydney - Northern Beaches	15-19		F	407
Sydney - Northern Beaches	15-19		M	461
Sydney - Northern Beaches	15-19	0	F	2482
Sydney - Northern Beaches	15-19	0	M	3190
Sydney - Northern Beaches	15-19	<5	F	3560
Sydney - Northern Beaches	15-19	<5	M	3487
Sydney - Northern Beaches	15-19	5-14	F	453
Sydney - Northern Beaches	15-19	5-14	M	324
Sydney - Northern Beaches	15-19	15-29	F	33
Sydney - Northern Beaches	15-19	15-29	M	13
Sydney - Northern Beaches	15-19	30+	F	11
Sydney - Northern Beaches	15-19	30+	M	6
Sydney - Northern Beaches	20-24		F	387
Sydney - Northern Beaches	20-24		M	394
Sydney - Northern Beaches	20-24	0	F	1588
Sydney - Northern Beaches	20-24	0	M	2543
Sydney - Northern Beaches	20-24	<5	F	2820
Sydney - Northern Beaches	20-24	<5	M	2828
Sydney - Northern Beaches	20-24	5-14	F	1077
Sydney - Northern Beaches	20-24	5-14	M	621
Sydney - Northern Beaches	20-24	15-29	F	137
Sydney - Northern Beaches	20-24	15-29	M	69
Sydney - Northern Beaches	20-24	30+	F	66
Sydney - Northern Beaches	20-24	30+	M	28
Sydney - Northern Beaches	25-34		F	953
Sydney - Northern Beaches	25-34		M	977
Sydney - Northern Beaches	25-34	0	F	2088
Sydney - Northern Beaches	25-34	0	M	3445
Sydney - Northern Beaches	25-34	<5	F	4746
Sydney - Northern Beaches	25-34	<5	M	6040
Sydney - Northern Beaches	25-34	5-14	F	4605
Sydney - Northern Beaches	25-34	5-14	M	3192
Sydney - Northern Beaches	25-34	15-29	F	1468
Sydney - Northern Beaches	25-34	15-29	M	402
Sydney - Northern Beaches	25-34	30+	F	1527
Sydney - Northern Beaches	25-34	30+	M	143
Sydney - Northern Beaches	35-44		F	1016
Sydney - Northern Beaches	35-44		M	1091
Sydney - Northern Beaches	35-44	0	F	1174
Sydney - Northern Beaches	35-44	0	M	2556
Sydney - Northern Beaches	35-44	<5	F	2762
Sydney - Northern Beaches	35-44	<5	M	6825
Sydney - Northern Beaches	35-44	5-14	F	6366
Sydney - Northern Beaches	35-44	5-14	M	6347
Sydney - Northern Beaches	35-44	15-29	F	4348
Sydney - Northern Beaches	35-44	15-29	M	1308
Sydney - Northern Beaches	35-44	30+	F	4000
Sydney - Northern Beaches	35-44	30+	M	402
Sydney - Northern Beaches	45-54		F	915
Sydney - Northern Beaches	45-54		M	1035
Sydney - Northern Beaches	45-54	0	F	1195
Sydney - Northern Beaches	45-54	0	M	2507
Sydney - Northern Beaches	45-54	<5	F	2545
Sydney - Northern Beaches	45-54	<5	M	6197
Sydney - Northern Beaches	45-54	5-14	F	7286
Sydney - Northern Beaches	45-54	5-14	M	6587
Sydney - Northern Beaches	45-54	15-29	F	4524
Sydney - Northern Beaches	45-54	15-29	M	1456
Sydney - Northern Beaches	45-54	30+	F	2701
Sydney - Northern Beaches	45-54	30+	M	458
Sydney - Northern Beaches	55-64		F	813
Sydney - Northern Beaches	55-64		M	861
Sydney - Northern Beaches	55-64	0	F	1376
Sydney - Northern Beaches	55-64	0	M	2266
Sydney - Northern Beaches	55-64	<5	F	1961
Sydney - Northern Beaches	55-64	<5	M	4251
Sydney - Northern Beaches	55-64	5-14	F	5470
Sydney - Northern Beaches	55-64	5-14	M	4925
Sydney - Northern Beaches	55-64	15-29	F	3253
Sydney - Northern Beaches	55-64	15-29	M	1150
Sydney - Northern Beaches	55-64	30+	F	1709
Sydney - Northern Beaches	55-64	30+	M	392
Sydney - Northern Beaches	65-74		F	908
Sydney - Northern Beaches	65-74		M	730
Sydney - Northern Beaches	65-74	0	F	1791
Sydney - Northern Beaches	65-74	0	M	2315
Sydney - Northern Beaches	65-74	<5	F	1056
Sydney - Northern Beaches	65-74	<5	M	2376
Sydney - Northern Beaches	65-74	5-14	F	3234
Sydney - Northern Beaches	65-74	5-14	M	3379
Sydney - Northern Beaches	65-74	15-29	F	2798
Sydney - Northern Beaches	65-74	15-29	M	1303
Sydney - Northern Beaches	65-74	30+	F	1984
Sydney - Northern Beaches	65-74	30+	M	559
Sydney - Northern Beaches	75-84		F	913
Sydney - Northern Beaches	75-84		M	673
Sydney - Northern Beaches	75-84	0	F	1755
Sydney - Northern Beaches	75-84	0	M	1700
Sydney - Northern Beaches	75-84	<5	F	699
Sydney - Northern Beaches	75-84	<5	M	971
Sydney - Northern Beaches	75-84	5-14	F	1502
Sydney - Northern Beaches	75-84	5-14	M	1547
Sydney - Northern Beaches	75-84	15-29	F	1223
Sydney - Northern Beaches	75-84	15-29	M	678
Sydney - Northern Beaches	75-84	30+	F	1031
Sydney - Northern Beaches	75-84	30+	M	399
Sydney - Northern Beaches	85+		F	1001
Sydney - Northern Beaches	85+		M	419
Sydney - Northern Beaches	85+	0	F	1854
Sydney - Northern Beaches	85+	0	M	979
Sydney - Northern Beaches	85+	<5	F	493
Sydney - Northern Beaches	85+	<5	M	297
Sydney - Northern Beaches	85+	5-14	F	591
Sydney - Northern Beaches	85+	5-14	M	431
Sydney - Northern Beaches	85+	15-29	F	299
Sydney - Northern Beaches	85+	15-29	M	189
Sydney - Northern Beaches	85+	30+	F	252
Sydney - Northern Beaches	85+	30+	M	134
Sydney - Outer South West	15-19		F	729
Sydney - Outer South West	15-19		M	772
Sydney - Outer South West	15-19	0	F	2981
Sydney - Outer South West	15-19	0	M	4112
Sydney - Outer South West	15-19	<5	F	3832
Sydney - Outer South West	15-19	<5	M	3622
Sydney - Outer South West	15-19	5-14	F	1055
Sydney - Outer South West	15-19	5-14	M	707
Sydney - Outer South West	15-19	15-29	F	140
Sydney - Outer South West	15-19	15-29	M	76
Sydney - Outer South West	15-19	30+	F	62
Sydney - Outer South West	15-19	30+	M	28
Sydney - Outer South West	20-24		F	575
Sydney - Outer South West	20-24		M	640
Sydney - Outer South West	20-24	0	F	2425
Sydney - Outer South West	20-24	0	M	3706
Sydney - Outer South West	20-24	<5	F	3035
Sydney - Outer South West	20-24	<5	M	3213
Sydney - Outer South West	20-24	5-14	F	1946
Sydney - Outer South West	20-24	5-14	M	1133
Sydney - Outer South West	20-24	15-29	F	511
Sydney - Outer South West	20-24	15-29	M	168
Sydney - Outer South West	20-24	30+	F	424
Sydney - Outer South West	20-24	30+	M	71
Sydney - Outer South West	25-34		F	1184
Sydney - Outer South West	25-34		M	1217
Sydney - Outer South West	25-34	0	F	2819
Sydney - Outer South West	25-34	0	M	4975
Sydney - Outer South West	25-34	<5	F	3381
Sydney - Outer South West	25-34	<5	M	5908
Sydney - Outer South West	25-34	5-14	F	5449
Sydney - Outer South West	25-34	5-14	M	4465
Sydney - Outer South West	25-34	15-29	F	2743
Sydney - Outer South West	25-34	15-29	M	785
Sydney - Outer South West	25-34	30+	F	3676
Sydney - Outer South West	25-34	30+	M	354
Sydney - Outer South West	35-44		F	1041
Sydney - Outer South West	35-44		M	1131
Sydney - Outer South West	35-44	0	F	2246
Sydney - Outer South West	35-44	0	M	3928
Sydney - Outer South West	35-44	<5	F	1844
Sydney - Outer South West	35-44	<5	M	5161
Sydney - Outer South West	35-44	5-14	F	5469
Sydney - Outer South West	35-44	5-14	M	5539
Sydney - Outer South West	35-44	15-29	F	3867
Sydney - Outer South West	35-44	15-29	M	1375
Sydney - Outer South West	35-44	30+	F	4210
Sydney - Outer South West	35-44	30+	M	613
Sydney - Outer South West	45-54		F	999
Sydney - Outer South West	45-54		M	1007
Sydney - Outer South West	45-54	0	F	2347
Sydney - Outer South West	45-54	0	M	3752
Sydney - Outer South West	45-54	<5	F	1757
Sydney - Outer South West	45-54	<5	M	4514
Sydney - Outer South West	45-54	5-14	F	5686
Sydney - Outer South West	45-54	5-14	M	5203
Sydney - Outer South West	45-54	15-29	F	3733
Sydney - Outer South West	45-54	15-29	M	1214
Sydney - Outer South West	45-54	30+	F	2890
Sydney - Outer South West	45-54	30+	M	579
Sydney - Outer South West	55-64		F	1000
Sydney - Outer South West	55-64		M	971
Sydney - Outer South West	55-64	0	F	2506
Sydney - Outer South West	55-64	0	M	3626
Sydney - Outer South West	55-64	<5	F	1643
Sydney - Outer South West	55-64	<5	M	3578
Sydney - Outer South West	55-64	5-14	F	4573
Sydney - Outer South West	55-64	5-14	M	4339
Sydney - Outer South West	55-64	15-29	F	3141
Sydney - Outer South West	55-64	15-29	M	1256
Sydney - Outer South West	55-64	30+	F	2591
Sydney - Outer South West	55-64	30+	M	647
Sydney - Outer South West	65-74		F	969
Sydney - Outer South West	65-74		M	909
Sydney - Outer South West	65-74	0	F	2353
Sydney - Outer South West	65-74	0	M	2868
Sydney - Outer South West	65-74	<5	F	785
Sydney - Outer South West	65-74	<5	M	1644
Sydney - Outer South West	65-74	5-14	F	2061
Sydney - Outer South West	65-74	5-14	M	2319
Sydney - Outer South West	65-74	15-29	F	1951
Sydney - Outer South West	65-74	15-29	M	1165
Sydney - Outer South West	65-74	30+	F	1939
Sydney - Outer South West	65-74	30+	M	770
Sydney - Outer South West	75-84		F	708
Sydney - Outer South West	75-84		M	553
Sydney - Outer South West	75-84	0	F	1433
Sydney - Outer South West	75-84	0	M	1318
Sydney - Outer South West	75-84	<5	F	429
Sydney - Outer South West	75-84	<5	M	489
Sydney - Outer South West	75-84	5-14	F	782
Sydney - Outer South West	75-84	5-14	M	688
Sydney - Outer South West	75-84	15-29	F	576
Sydney - Outer South West	75-84	15-29	M	396
Sydney - Outer South West	75-84	30+	F	580
Sydney - Outer South West	75-84	30+	M	327
Sydney - Outer South West	85+		F	585
Sydney - Outer South West	85+		M	276
Sydney - Outer South West	85+	0	F	901
Sydney - Outer South West	85+	0	M	469
Sydney - Outer South West	85+	<5	F	200
Sydney - Outer South West	85+	<5	M	112
Sydney - Outer South West	85+	5-14	F	211
Sydney - Outer South West	85+	5-14	M	122
Sydney - Outer South West	85+	15-29	F	115
Sydney - Outer South West	85+	15-29	M	60
Sydney - Outer South West	85+	30+	F	78
Sydney - Outer South West	85+	30+	M	53
Sydney - Outer West and Blue Mountains	15-19		F	707
Sydney - Outer West and Blue Mountains	15-19		M	769
Sydney - Outer West and Blue Mountains	15-19	0	F	3208
Sydney - Outer West and Blue Mountains	15-19	0	M	4088
Sydney - Outer West and Blue Mountains	15-19	<5	F	4482
Sydney - Outer West and Blue Mountains	15-19	<5	M	4526
Sydney - Outer West and Blue Mountains	15-19	5-14	F	1167
Sydney - Outer West and Blue Mountains	15-19	5-14	M	872
Sydney - Outer West and Blue Mountains	15-19	15-29	F	169
Sydney - Outer West and Blue Mountains	15-19	15-29	M	86
Sydney - Outer West and Blue Mountains	15-19	30+	F	83
Sydney - Outer West and Blue Mountains	15-19	30+	M	30
Sydney - Outer West and Blue Mountains	20-24		F	708
Sydney - Outer West and Blue Mountains	20-24		M	790
Sydney - Outer West and Blue Mountains	20-24	0	F	2448
Sydney - Outer West and Blue Mountains	20-24	0	M	3972
Sydney - Outer West and Blue Mountains	20-24	<5	F	3480
Sydney - Outer West and Blue Mountains	20-24	<5	M	3983
Sydney - Outer West and Blue Mountains	20-24	5-14	F	2350
Sydney - Outer West and Blue Mountains	20-24	5-14	M	1288
Sydney - Outer West and Blue Mountains	20-24	15-29	F	569
Sydney - Outer West and Blue Mountains	20-24	15-29	M	184
Sydney - Outer West and Blue Mountains	20-24	30+	F	464
Sydney - Outer West and Blue Mountains	20-24	30+	M	66
Sydney - Outer West and Blue Mountains	25-34		F	1456
Sydney - Outer West and Blue Mountains	25-34		M	1672
Sydney - Outer West and Blue Mountains	25-34	0	F	2638
Sydney - Outer West and Blue Mountains	25-34	0	M	5037
Sydney - Outer West and Blue Mountains	25-34	<5	F	3881
Sydney - Outer West and Blue Mountains	25-34	<5	M	7118
Sydney - Outer West and Blue Mountains	25-34	5-14	F	6406
Sydney - Outer West and Blue Mountains	25-34	5-14	M	5326
Sydney - Outer West and Blue Mountains	25-34	15-29	F	3107
Sydney - Outer West and Blue Mountains	25-34	15-29	M	1008
Sydney - Outer West and Blue Mountains	25-34	30+	F	4039
Sydney - Outer West and Blue Mountains	25-34	30+	M	393
Sydney - Outer West and Blue Mountains	35-44		F	1267
Sydney - Outer West and Blue Mountains	35-44		M	1507
Sydney - Outer West and Blue Mountains	35-44	0	F	1909
Sydney - Outer West and Blue Mountains	35-44	0	M	3731
Sydney - Outer West and Blue Mountains	35-44	<5	F	2141
Sydney - Outer West and Blue Mountains	35-44	<5	M	6093
Sydney - Outer West and Blue Mountains	35-44	5-14	F	6690
Sydney - Outer West and Blue Mountains	35-44	5-14	M	6684
Sydney - Outer West and Blue Mountains	35-44	15-29	F	4422
Sydney - Outer West and Blue Mountains	35-44	15-29	M	1581
Sydney - Outer West and Blue Mountains	35-44	30+	F	4667
Sydney - Outer West and Blue Mountains	35-44	30+	M	672
Sydney - Outer West and Blue Mountains	45-54		F	1272
Sydney - Outer West and Blue Mountains	45-54		M	1372
Sydney - Outer West and Blue Mountains	45-54	0	F	2166
Sydney - Outer West and Blue Mountains	45-54	0	M	3841
Sydney - Outer West and Blue Mountains	45-54	<5	F	2269
Sydney - Outer West and Blue Mountains	45-54	<5	M	5407
Sydney - Outer West and Blue Mountains	45-54	5-14	F	7404
Sydney - Outer West and Blue Mountains	45-54	5-14	M	6627
Sydney - Outer West and Blue Mountains	45-54	15-29	F	4508
Sydney - Outer West and Blue Mountains	45-54	15-29	M	1583
Sydney - Outer West and Blue Mountains	45-54	30+	F	3296
Sydney - Outer West and Blue Mountains	45-54	30+	M	657
Sydney - Outer West and Blue Mountains	55-64		F	1199
Sydney - Outer West and Blue Mountains	55-64		M	1230
Sydney - Outer West and Blue Mountains	55-64	0	F	2636
Sydney - Outer West and Blue Mountains	55-64	0	M	3951
Sydney - Outer West and Blue Mountains	55-64	<5	F	2109
Sydney - Outer West and Blue Mountains	55-64	<5	M	4526
Sydney - Outer West and Blue Mountains	55-64	5-14	F	6333
Sydney - Outer West and Blue Mountains	55-64	5-14	M	5925
Sydney - Outer West and Blue Mountains	55-64	15-29	F	4215
Sydney - Outer West and Blue Mountains	55-64	15-29	M	1690
Sydney - Outer West and Blue Mountains	55-64	30+	F	3189
Sydney - Outer West and Blue Mountains	55-64	30+	M	795
Sydney - Outer West and Blue Mountains	65-74		F	1204
Sydney - Outer West and Blue Mountains	65-74		M	1057
Sydney - Outer West and Blue Mountains	65-74	0	F	2824
Sydney - Outer West and Blue Mountains	65-74	0	M	3372
Sydney - Outer West and Blue Mountains	65-74	<5	F	995
Sydney - Outer West and Blue Mountains	65-74	<5	M	2120
Sydney - Outer West and Blue Mountains	65-74	5-14	F	3039
Sydney - Outer West and Blue Mountains	65-74	5-14	M	3570
Sydney - Outer West and Blue Mountains	65-74	15-29	F	2810
Sydney - Outer West and Blue Mountains	65-74	15-29	M	1622
Sydney - Outer West and Blue Mountains	65-74	30+	F	2708
Sydney - Outer West and Blue Mountains	65-74	30+	M	1039
Sydney - Outer West and Blue Mountains	75-84		F	920
Sydney - Outer West and Blue Mountains	75-84		M	638
Sydney - Outer West and Blue Mountains	75-84	0	F	2096
