SA4_NAME16	Age	Sex	persons
No usual address (Qld)	0-4	F	160
No usual address (Qld)	0-4	M	182
No usual address (Qld)	5-14	F	233
No usual address (Qld)	5-14	M	249
No usual address (Qld)	15-19	F	203
No usual address (Qld)	15-19	M	212
No usual address (Qld)	20-24	F	576
No usual address (Qld)	20-24	M	559
No usual address (Qld)	25-34	F	1005
No usual address (Qld)	25-34	M	1288
No usual address (Qld)	35-44	F	514
No usual address (Qld)	35-44	M	964
No usual address (Qld)	45-54	F	688
No usual address (Qld)	45-54	M	975
No usual address (Qld)	55-64	F	1224
No usual address (Qld)	55-64	M	1147
No usual address (Qld)	65-74	F	798
No usual address (Qld)	65-74	M	1120
No usual address (Qld)	75-84	F	153
No usual address (Qld)	75-84	M	225
No usual address (Qld)	85+	F	18
No usual address (Qld)	85+	M	19
Adelaide - Central and Hills	0-4	F	6867
Adelaide - Central and Hills	0-4	M	7310
Adelaide - Central and Hills	5-14	F	15858
Adelaide - Central and Hills	5-14	M	16509
Adelaide - Central and Hills	15-19	F	9090
Adelaide - Central and Hills	15-19	M	9364
Adelaide - Central and Hills	20-24	F	10780
Adelaide - Central and Hills	20-24	M	10958
Adelaide - Central and Hills	25-34	F	18590
Adelaide - Central and Hills	25-34	M	18424
Adelaide - Central and Hills	35-44	F	18744
Adelaide - Central and Hills	35-44	M	17756
Adelaide - Central and Hills	45-54	F	20236
Adelaide - Central and Hills	45-54	M	19488
Adelaide - Central and Hills	55-64	F	18810
Adelaide - Central and Hills	55-64	M	17225
Adelaide - Central and Hills	65-74	F	15222
Adelaide - Central and Hills	65-74	M	13303
Adelaide - Central and Hills	75-84	F	9035
Adelaide - Central and Hills	75-84	M	7243
Adelaide - Central and Hills	85+	F	5636
Adelaide - Central and Hills	85+	M	3109
Adelaide - North	0-4	F	14251
Adelaide - North	0-4	M	14973
Adelaide - North	5-14	F	26052
Adelaide - North	5-14	M	27487
Adelaide - North	15-19	F	12863
Adelaide - North	15-19	M	13666
Adelaide - North	20-24	F	14076
Adelaide - North	20-24	M	15155
Adelaide - North	25-34	F	31727
Adelaide - North	25-34	M	30944
Adelaide - North	35-44	F	27472
Adelaide - North	35-44	M	28119
Adelaide - North	45-54	F	28036
Adelaide - North	45-54	M	27443
Adelaide - North	55-64	F	24559
Adelaide - North	55-64	M	23093
Adelaide - North	65-74	F	18728
Adelaide - North	65-74	M	16815
Adelaide - North	75-84	F	10796
Adelaide - North	75-84	M	8896
Adelaide - North	85+	F	4910
Adelaide - North	85+	M	3017
Adelaide - South	0-4	F	9866
Adelaide - South	0-4	M	10627
Adelaide - South	5-14	F	20126
Adelaide - South	5-14	M	21090
Adelaide - South	15-19	F	10634
Adelaide - South	15-19	M	10890
Adelaide - South	20-24	F	11284
Adelaide - South	20-24	M	11307
Adelaide - South	25-34	F	22934
Adelaide - South	25-34	M	21866
Adelaide - South	35-44	F	23357
Adelaide - South	35-44	M	22338
Adelaide - South	45-54	F	24549
Adelaide - South	45-54	M	22914
Adelaide - South	55-64	F	24239
Adelaide - South	55-64	M	21886
Adelaide - South	65-74	F	19069
Adelaide - South	65-74	M	17180
Adelaide - South	75-84	F	10511
Adelaide - South	75-84	M	8540
Adelaide - South	85+	F	6533
Adelaide - South	85+	M	3605
Adelaide - West	0-4	F	5926
Adelaide - West	0-4	M	6325
Adelaide - West	5-14	F	11108
Adelaide - West	5-14	M	11570
Adelaide - West	15-19	F	6301
Adelaide - West	15-19	M	6568
Adelaide - West	20-24	F	7894
Adelaide - West	20-24	M	8080
Adelaide - West	25-34	F	16989
Adelaide - West	25-34	M	16840
Adelaide - West	35-44	F	14696
Adelaide - West	35-44	M	14775
Adelaide - West	45-54	F	15810
Adelaide - West	45-54	M	15598
Adelaide - West	55-64	F	14439
Adelaide - West	55-64	M	13473
Adelaide - West	65-74	F	10790
Adelaide - West	65-74	M	9721
Adelaide - West	75-84	F	7701
Adelaide - West	75-84	M	5776
Adelaide - West	85+	F	4717
Adelaide - West	85+	M	2646
Barossa - Yorke - Mid North	0-4	F	2778
Barossa - Yorke - Mid North	0-4	M	3032
Barossa - Yorke - Mid North	5-14	F	6443
Barossa - Yorke - Mid North	5-14	M	6934
Barossa - Yorke - Mid North	15-19	F	2969
Barossa - Yorke - Mid North	15-19	M	3288
Barossa - Yorke - Mid North	20-24	F	2285
Barossa - Yorke - Mid North	20-24	M	2520
Barossa - Yorke - Mid North	25-34	F	5194
Barossa - Yorke - Mid North	25-34	M	5125
Barossa - Yorke - Mid North	35-44	F	6019
Barossa - Yorke - Mid North	35-44	M	5681
Barossa - Yorke - Mid North	45-54	F	7745
Barossa - Yorke - Mid North	45-54	M	7634
Barossa - Yorke - Mid North	55-64	F	8612
Barossa - Yorke - Mid North	55-64	M	8791
Barossa - Yorke - Mid North	65-74	F	7213
Barossa - Yorke - Mid North	65-74	M	7522
Barossa - Yorke - Mid North	75-84	F	3902
Barossa - Yorke - Mid North	75-84	M	3629
Barossa - Yorke - Mid North	85+	F	2003
Barossa - Yorke - Mid North	85+	M	1199
South Australia - Outback	0-4	F	2641
South Australia - Outback	0-4	M	2731
South Australia - Outback	5-14	F	5240
South Australia - Outback	5-14	M	5472
South Australia - Outback	15-19	F	2184
South Australia - Outback	15-19	M	2365
South Australia - Outback	20-24	F	2217
South Australia - Outback	20-24	M	2438
South Australia - Outback	25-34	F	5206
South Australia - Outback	25-34	M	5523
South Australia - Outback	35-44	F	4795
South Australia - Outback	35-44	M	5149
South Australia - Outback	45-54	F	5633
South Australia - Outback	45-54	M	6156
South Australia - Outback	55-64	F	5336
South Australia - Outback	55-64	M	5847
South Australia - Outback	65-74	F	3949
South Australia - Outback	65-74	M	4165
South Australia - Outback	75-84	F	2119
South Australia - Outback	75-84	M	2012
South Australia - Outback	85+	F	1024
South Australia - Outback	85+	M	627
South Australia - South East	0-4	F	4790
South Australia - South East	0-4	M	4873
South Australia - South East	5-14	F	10522
South Australia - South East	5-14	M	11387
South Australia - South East	15-19	F	5038
South Australia - South East	15-19	M	5290
South Australia - South East	20-24	F	4127
South Australia - South East	20-24	M	4603
South Australia - South East	25-34	F	8994
South Australia - South East	25-34	M	9214
South Australia - South East	35-44	F	10057
South Australia - South East	35-44	M	10094
South Australia - South East	45-54	F	12561
South Australia - South East	45-54	M	12597
South Australia - South East	55-64	F	13589
South Australia - South East	55-64	M	13618
South Australia - South East	65-74	F	12476
South Australia - South East	65-74	M	12441
South Australia - South East	75-84	F	6736
South Australia - South East	75-84	M	6305
South Australia - South East	85+	F	3310
South Australia - South East	85+	M	2128
No usual address (SA)	0-4	F	43
No usual address (SA)	0-4	M	50
No usual address (SA)	5-14	F	68
No usual address (SA)	5-14	M	56
No usual address (SA)	15-19	F	80
No usual address (SA)	15-19	M	95
No usual address (SA)	20-24	F	99
No usual address (SA)	20-24	M	161
No usual address (SA)	25-34	F	209
No usual address (SA)	25-34	M	349
No usual address (SA)	35-44	F	140
No usual address (SA)	35-44	M	280
No usual address (SA)	45-54	F	192
No usual address (SA)	45-54	M	282
No usual address (SA)	55-64	F	164
No usual address (SA)	55-64	M	239
No usual address (SA)	65-74	F	97
No usual address (SA)	65-74	M	168
No usual address (SA)	75-84	F	21
No usual address (SA)	75-84	M	43
No usual address (SA)	85+	F	7
No usual address (SA)	85+	M	13
Bunbury	0-4	F	5356
Bunbury	0-4	M	5755
Bunbury	5-14	F	12090
Bunbury	5-14	M	12557
Bunbury	15-19	F	5188
Bunbury	15-19	M	5679
Bunbury	20-24	F	3919
Bunbury	20-24	M	4095
Bunbury	25-34	F	10306
Bunbury	25-34	M	9550
Bunbury	35-44	F	11814
Bunbury	35-44	M	11230
Bunbury	45-54	F	12600
Bunbury	45-54	M	12184
Bunbury	55-64	F	12124
Bunbury	55-64	M	11510
Bunbury	65-74	F	9023
Bunbury	65-74	M	9186
Bunbury	75-84	F	4693
Bunbury	75-84	M	4158
Bunbury	85+	F	2039
Bunbury	85+	M	1280
Mandurah	0-4	F	2704
Mandurah	0-4	M	2859
Mandurah	5-14	F	5889
Mandurah	5-14	M	6104
Mandurah	15-19	F	2891
Mandurah	15-19	M	2930
Mandurah	20-24	F	2527
Mandurah	20-24	M	2598
Mandurah	25-34	F	5388
Mandurah	25-34	M	4972
Mandurah	35-44	F	5782
Mandurah	35-44	M	5328
Mandurah	45-54	F	6473
Mandurah	45-54	M	6112
Mandurah	55-64	F	6575
Mandurah	55-64	M	5811
Mandurah	65-74	F	6229
Mandurah	65-74	M	5948
Mandurah	75-84	F	3740
Mandurah	75-84	M	3454
Mandurah	85+	F	1388
Mandurah	85+	M	1025
Perth - Inner	0-4	F	3940
Perth - Inner	0-4	M	4242
Perth - Inner	5-14	F	8645
Perth - Inner	5-14	M	9158
Perth - Inner	15-19	F	4892
Perth - Inner	15-19	M	4562
Perth - Inner	20-24	F	6766
Perth - Inner	20-24	M	6584
Perth - Inner	25-34	F	15940
Perth - Inner	25-34	M	16215
Perth - Inner	35-44	F	11532
Perth - Inner	35-44	M	11479
Perth - Inner	45-54	F	11059
Perth - Inner	45-54	M	10817
Perth - Inner	55-64	F	9415
Perth - Inner	55-64	M	9249
Perth - Inner	65-74	F	6742
Perth - Inner	65-74	M	6644
Perth - Inner	75-84	F	4145
Perth - Inner	75-84	M	3312
Perth - Inner	85+	F	2611
Perth - Inner	85+	M	1346
Perth - North East	0-4	F	8092
Perth - North East	0-4	M	8651
Perth - North East	5-14	F	15293
Perth - North East	5-14	M	16427
Perth - North East	15-19	F	7391
Perth - North East	15-19	M	8046
Perth - North East	20-24	F	8004
Perth - North East	20-24	M	8528
Perth - North East	25-34	F	19709
Perth - North East	25-34	M	19674
Perth - North East	35-44	F	18121
Perth - North East	35-44	M	17882
Perth - North East	45-54	F	17382
Perth - North East	45-54	M	17393
Perth - North East	55-64	F	14198
Perth - North East	55-64	M	13803
Perth - North East	65-74	F	9768
Perth - North East	65-74	M	9317
Perth - North East	75-84	F	5102
Perth - North East	75-84	M	4481
Perth - North East	85+	F	2360
Perth - North East	85+	M	1405
Perth - North West	0-4	F	17377
Perth - North West	0-4	M	18478
Perth - North West	5-14	F	34030
Perth - North West	5-14	M	35667
Perth - North West	15-19	F	16613
Perth - North West	15-19	M	17357
Perth - North West	20-24	F	16924
Perth - North West	20-24	M	17671
Perth - North West	25-34	F	41434
Perth - North West	25-34	M	40892
Perth - North West	35-44	F	39028
Perth - North West	35-44	M	37694
Perth - North West	45-54	F	37198
Perth - North West	45-54	M	35901
Perth - North West	55-64	F	30043
Perth - North West	55-64	M	27850
Perth - North West	65-74	F	21242
Perth - North West	65-74	M	19276
Perth - North West	75-84	F	12036
Perth - North West	75-84	M	9564
Perth - North West	85+	F	5585
Perth - North West	85+	M	3243
Perth - South East	0-4	F	16196
Perth - South East	0-4	M	17004
Perth - South East	5-14	F	28939
Perth - South East	5-14	M	30815
Perth - South East	15-19	F	14540
Perth - South East	15-19	M	15700
Perth - South East	20-24	F	17688
Perth - South East	20-24	M	19372
Perth - South East	25-34	F	40965
Perth - South East	25-34	M	42250
Perth - South East	35-44	F	33891
Perth - South East	35-44	M	34973
Perth - South East	45-54	F	30449
Perth - South East	45-54	M	30734
Perth - South East	55-64	F	26714
Perth - South East	55-64	M	24972
Perth - South East	65-74	F	18492
Perth - South East	65-74	M	17839
Perth - South East	75-84	F	10346
Perth - South East	75-84	M	8394
Perth - South East	85+	F	5171
Perth - South East	85+	M	2909
Perth - South West	0-4	F	13354
Perth - South West	0-4	M	13798
Perth - South West	5-14	F	25713
Perth - South West	5-14	M	26935
Perth - South West	15-19	F	12411
Perth - South West	15-19	M	12806
Perth - South West	20-24	F	13170
Perth - South West	20-24	M	13593
Perth - South West	25-34	F	30058
Perth - South West	25-34	M	29200
Perth - South West	35-44	F	28785
Perth - South West	35-44	M	28125
Perth - South West	45-54	F	28064
Perth - South West	45-54	M	27099
Perth - South West	55-64	F	22881
Perth - South West	55-64	M	21449
Perth - South West	65-74	F	15907
Perth - South West	65-74	M	14969
Perth - South West	75-84	F	9527
Perth - South West	75-84	M	7898
Perth - South West	85+	F	4854
Perth - South West	85+	M	2745
Western Australia - Wheat Belt	0-4	F	3784
Western Australia - Wheat Belt	0-4	M	4083
Western Australia - Wheat Belt	5-14	F	8438
Western Australia - Wheat Belt	5-14	M	8941
Western Australia - Wheat Belt	15-19	F	3370
Western Australia - Wheat Belt	15-19	M	3918
Western Australia - Wheat Belt	20-24	F	2651
Western Australia - Wheat Belt	20-24	M	3302
Western Australia - Wheat Belt	25-34	F	7030
Western Australia - Wheat Belt	25-34	M	7073
Western Australia - Wheat Belt	35-44	F	7849
Western Australia - Wheat Belt	35-44	M	7840
Western Australia - Wheat Belt	45-54	F	9650
Western Australia - Wheat Belt	45-54	M	9783
Western Australia - Wheat Belt	55-64	F	10111
Western Australia - Wheat Belt	55-64	M	10509
Western Australia - Wheat Belt	65-74	F	7683
Western Australia - Wheat Belt	65-74	M	8419
Western Australia - Wheat Belt	75-84	F	4078
Western Australia - Wheat Belt	75-84	M	4005
Western Australia - Wheat Belt	85+	F	1655
Western Australia - Wheat Belt	85+	M	1183
Western Australia - Outback (North)	0-4	F	3690
Western Australia - Outback (North)	0-4	M	3971
Western Australia - Outback (North)	5-14	F	6229
Western Australia - Outback (North)	5-14	M	6547
Western Australia - Outback (North)	15-19	F	2048
Western Australia - Outback (North)	15-19	M	2332
Western Australia - Outback (North)	20-24	F	2716
Western Australia - Outback (North)	20-24	M	3009
Western Australia - Outback (North)	25-34	F	8711
Western Australia - Outback (North)	25-34	M	11633
Western Australia - Outback (North)	35-44	F	6646
Western Australia - Outback (North)	35-44	M	10119
Western Australia - Outback (North)	45-54	F	5439
Western Australia - Outback (North)	45-54	M	8262
Western Australia - Outback (North)	55-64	F	3574
Western Australia - Outback (North)	55-64	M	5343
Western Australia - Outback (North)	65-74	F	1124
Western Australia - Outback (North)	65-74	M	1635
Western Australia - Outback (North)	75-84	F	333
Western Australia - Outback (North)	75-84	M	372
Western Australia - Outback (North)	85+	F	98
Western Australia - Outback (North)	85+	M	78
Western Australia - Outback (South)	0-4	F	3996
Western Australia - Outback (South)	0-4	M	4222
Western Australia - Outback (South)	5-14	F	8000
Western Australia - Outback (South)	5-14	M	8304
Western Australia - Outback (South)	15-19	F	3477
Western Australia - Outback (South)	15-19	M	3697
Western Australia - Outback (South)	20-24	F	3161
Western Australia - Outback (South)	20-24	M	3530
Western Australia - Outback (South)	25-34	F	8143
Western Australia - Outback (South)	25-34	M	8604
Western Australia - Outback (South)	35-44	F	7770
Western Australia - Outback (South)	35-44	M	8127
Western Australia - Outback (South)	45-54	F	8181
Western Australia - Outback (South)	45-54	M	9112
Western Australia - Outback (South)	55-64	F	7015
Western Australia - Outback (South)	55-64	M	7876
Western Australia - Outback (South)	65-74	F	4438
Western Australia - Outback (South)	65-74	M	5145
Western Australia - Outback (South)	75-84	F	2201
Western Australia - Outback (South)	75-84	M	2163
Western Australia - Outback (South)	85+	F	795
Western Australia - Outback (South)	85+	M	612
Migratory - Offshore - Shipping (WA)	20-24	F	3
Migratory - Offshore - Shipping (WA)	20-24	M	17
Migratory - Offshore - Shipping (WA)	25-34	F	6
Migratory - Offshore - Shipping (WA)	25-34	M	124
Migratory - Offshore - Shipping (WA)	35-44	F	3
Migratory - Offshore - Shipping (WA)	35-44	M	120
Migratory - Offshore - Shipping (WA)	45-54	F	8
Migratory - Offshore - Shipping (WA)	45-54	M	94
Migratory - Offshore - Shipping (WA)	55-64	F	7
Migratory - Offshore - Shipping (WA)	55-64	M	43
Migratory - Offshore - Shipping (WA)	65-74	M	8
Migratory - Offshore - Shipping (WA)	75-84	M	3
Migratory - Offshore - Shipping (WA)	85+	M	3
No usual address (WA)	0-4	F	79
No usual address (WA)	0-4	M	81
No usual address (WA)	5-14	F	120
No usual address (WA)	5-14	M	120
No usual address (WA)	15-19	F	65
No usual address (WA)	15-19	M	84
No usual address (WA)	20-24	F	242
No usual address (WA)	20-24	M	254
No usual address (WA)	25-34	F	534
No usual address (WA)	25-34	M	773
No usual address (WA)	35-44	F	305
No usual address (WA)	35-44	M	606
No usual address (WA)	45-54	F	325
No usual address (WA)	45-54	M	638
No usual address (WA)	55-64	F	442
No usual address (WA)	55-64	M	540
No usual address (WA)	65-74	F	254
No usual address (WA)	65-74	M	375
No usual address (WA)	75-84	F	37
No usual address (WA)	75-84	M	58
No usual address (WA)	85+	F	11
No usual address (WA)	85+	M	12
Hobart	0-4	F	6338
Hobart	0-4	M	6666
Hobart	5-14	F	13158
Hobart	5-14	M	13936
Hobart	15-19	F	6684
Hobart	15-19	M	6880
Hobart	20-24	F	6952
Hobart	20-24	M	7088
Hobart	25-34	F	14541
Hobart	25-34	M	13947
Hobart	35-44	F	14411
Hobart	35-44	M	13171
Hobart	45-54	F	15312
Hobart	45-54	M	14285
Hobart	55-64	F	15358
Hobart	55-64	M	14085
Hobart	65-74	F	11598
Hobart	65-74	M	10584
Hobart	75-84	F	6703
Hobart	75-84	M	5388
Hobart	85+	F	3368
Hobart	85+	M	1906
Launceston and North East	0-4	F	3718
Launceston and North East	0-4	M	3954
Launceston and North East	5-14	F	8265
Launceston and North East	5-14	M	8525
Launceston and North East	15-19	F	4235
Launceston and North East	15-19	M	4563
Launceston and North East	20-24	F	4144
Launceston and North East	20-24	M	4512
Launceston and North East	25-34	F	7715
Launceston and North East	25-34	M	7318
Launceston and North East	35-44	F	8353
Launceston and North East	35-44	M	7536
Launceston and North East	45-54	F	9962
Launceston and North East	45-54	M	9373
Launceston and North East	55-64	F	10309
Launceston and North East	55-64	M	9741
Launceston and North East	65-74	F	8366
Launceston and North East	65-74	M	8165
Launceston and North East	75-84	F	4497
Launceston and North East	75-84	M	3852
Launceston and North East	85+	F	2141
Launceston and North East	85+	M	1230
South East	0-4	F	901
South East	0-4	M	868
South East	5-14	F	2126
South East	5-14	M	2331
South East	15-19	F	902
South East	15-19	M	1037
South East	20-24	F	646
South East	20-24	M	728
South East	25-34	F	1604
South East	25-34	M	1561
South East	35-44	F	2107
South East	35-44	M	1998
South East	45-54	F	2794
South East	45-54	M	2742
South East	55-64	F	3213
South East	55-64	M	3369
South East	65-74	F	2555
South East	65-74	M	2875
South East	75-84	F	999
South East	75-84	M	1159
South East	85+	F	326
South East	85+	M	271
West and North West	0-4	F	2959
West and North West	0-4	M	3025
West and North West	5-14	F	6480
West and North West	5-14	M	6881
West and North West	15-19	F	3258
West and North West	15-19	M	3446
West and North West	20-24	F	2793
West and North West	20-24	M	2898
West and North West	25-34	F	5770
West and North West	25-34	M	5375
West and North West	35-44	F	6304
West and North West	35-44	M	5797
West and North West	45-54	F	8011
West and North West	45-54	M	7412
West and North West	55-64	F	8142
West and North West	55-64	M	7818
West and North West	65-74	F	6732
West and North West	65-74	M	6398
West and North West	75-84	F	3728
West and North West	75-84	M	3271
West and North West	85+	F	1587
West and North West	85+	M	942
Migratory - Offshore - Shipping (Tas.)	20-24	F	4
Migratory - Offshore - Shipping (Tas.)	20-24	M	6
Migratory - Offshore - Shipping (Tas.)	25-34	F	3
Migratory - Offshore - Shipping (Tas.)	25-34	M	15
Migratory - Offshore - Shipping (Tas.)	35-44	M	5
Migratory - Offshore - Shipping (Tas.)	45-54	F	3
Migratory - Offshore - Shipping (Tas.)	45-54	M	10
Migratory - Offshore - Shipping (Tas.)	55-64	F	4
Migratory - Offshore - Shipping (Tas.)	55-64	M	8
Migratory - Offshore - Shipping (Tas.)	65-74	F	3
Migratory - Offshore - Shipping (Tas.)	65-74	M	4
No usual address (Tas.)	0-4	F	20
No usual address (Tas.)	0-4	M	27
No usual address (Tas.)	5-14	F	22
No usual address (Tas.)	5-14	M	16
No usual address (Tas.)	15-19	F	33
No usual address (Tas.)	15-19	M	34
No usual address (Tas.)	20-24	F	29
No usual address (Tas.)	20-24	M	56
No usual address (Tas.)	25-34	F	69
No usual address (Tas.)	25-34	M	120
No usual address (Tas.)	35-44	F	54
No usual address (Tas.)	35-44	M	93
No usual address (Tas.)	45-54	F	59
No usual address (Tas.)	45-54	M	77
No usual address (Tas.)	55-64	F	56
No usual address (Tas.)	55-64	M	52
No usual address (Tas.)	65-74	F	38
No usual address (Tas.)	65-74	M	48
No usual address (Tas.)	75-84	F	5
No usual address (Tas.)	75-84	M	8
Darwin	0-4	F	5018
Darwin	0-4	M	5137
Darwin	5-14	F	8444
Darwin	5-14	M	8931
Darwin	15-19	F	3560
Darwin	15-19	M	4039
Darwin	20-24	F	4355
Darwin	20-24	M	5198
Darwin	25-34	F	12810
Darwin	25-34	M	14046
Darwin	35-44	F	10315
Darwin	35-44	M	11472
Darwin	45-54	F	8858
Darwin	45-54	M	10094
Darwin	55-64	F	6612
Darwin	55-64	M	7434
Darwin	65-74	F	3393
Darwin	65-74	M	4021
Darwin	75-84	F	1226
Darwin	75-84	M	1246
Darwin	85+	F	356
Darwin	85+	M	273
Northern Territory - Outback	0-4	F	3572
Northern Territory - Outback	0-4	M	3829
Northern Territory - Outback	5-14	F	6863
Northern Territory - Outback	5-14	M	7481
Northern Territory - Outback	15-19	F	3023
Northern Territory - Outback	15-19	M	3420
Northern Territory - Outback	20-24	F	3357
Northern Territory - Outback	20-24	M	3544
Northern Territory - Outback	25-34	F	7988
Northern Territory - Outback	25-34	M	7695
Northern Territory - Outback	35-44	F	6283
Northern Territory - Outback	35-44	M	6143
Northern Territory - Outback	45-54	F	6009
Northern Territory - Outback	45-54	M	5881
Northern Territory - Outback	55-64	F	4366
Northern Territory - Outback	55-64	M	4439
Northern Territory - Outback	65-74	F	1852
Northern Territory - Outback	65-74	M	2119
Northern Territory - Outback	75-84	F	639
Northern Territory - Outback	75-84	M	624
Northern Territory - Outback	85+	F	192
Northern Territory - Outback	85+	M	116
Migratory - Offshore - Shipping (NT)	5-14	F	3
Migratory - Offshore - Shipping (NT)	20-24	M	4
Migratory - Offshore - Shipping (NT)	25-34	F	3
Migratory - Offshore - Shipping (NT)	25-34	M	23
Migratory - Offshore - Shipping (NT)	35-44	M	16
Migratory - Offshore - Shipping (NT)	45-54	M	11
Migratory - Offshore - Shipping (NT)	55-64	M	3
Migratory - Offshore - Shipping (NT)	75-84	F	3
No usual address (NT)	0-4	F	34
No usual address (NT)	0-4	M	45
No usual address (NT)	5-14	F	76
No usual address (NT)	5-14	M	48
No usual address (NT)	15-19	F	17
No usual address (NT)	15-19	M	16
No usual address (NT)	20-24	F	85
No usual address (NT)	20-24	M	98
No usual address (NT)	25-34	F	239
No usual address (NT)	25-34	M	219
No usual address (NT)	35-44	F	180
No usual address (NT)	35-44	M	215
No usual address (NT)	45-54	F	203
No usual address (NT)	45-54	M	257
No usual address (NT)	55-64	F	212
No usual address (NT)	55-64	M	229
No usual address (NT)	65-74	F	105
No usual address (NT)	65-74	M	174
No usual address (NT)	75-84	F	10
No usual address (NT)	75-84	M	20
Australian Capital Territory	0-4	F	12889
Australian Capital Territory	0-4	M	13892
Australian Capital Territory	5-14	F	23055
Australian Capital Territory	5-14	M	24610
Australian Capital Territory	15-19	F	12124
Australian Capital Territory	15-19	M	12350
Australian Capital Territory	20-24	F	15525
Australian Capital Territory	20-24	M	15829
Australian Capital Territory	25-34	F	33639
Australian Capital Territory	25-34	M	32368
Australian Capital Territory	35-44	F	29423
Australian Capital Territory	35-44	M	28875
Australian Capital Territory	45-54	F	25955
Australian Capital Territory	45-54	M	24959
Australian Capital Territory	55-64	F	21558
Australian Capital Territory	55-64	M	19870
Australian Capital Territory	65-74	F	15503
Australian Capital Territory	65-74	M	13929
Australian Capital Territory	75-84	F	7913
Australian Capital Territory	75-84	M	6436
Australian Capital Territory	85+	F	3839
Australian Capital Territory	85+	M	2316
No usual address (ACT)	0-4	F	6
No usual address (ACT)	0-4	M	5
No usual address (ACT)	5-14	F	12
No usual address (ACT)	5-14	M	10
No usual address (ACT)	15-19	F	20
No usual address (ACT)	15-19	M	16
No usual address (ACT)	20-24	F	42
No usual address (ACT)	20-24	M	36
No usual address (ACT)	25-34	F	44
No usual address (ACT)	25-34	M	63
No usual address (ACT)	35-44	F	40
No usual address (ACT)	35-44	M	67
No usual address (ACT)	45-54	F	26
No usual address (ACT)	45-54	M	43
No usual address (ACT)	55-64	F	34
No usual address (ACT)	55-64	M	38
No usual address (ACT)	65-74	F	9
No usual address (ACT)	65-74	M	15
No usual address (ACT)	75-84	F	4
No usual address (ACT)	75-84	M	5
No usual address (ACT)	85+	F	3
Other Territories	0-4	F	126
Other Territories	0-4	M	141
Other Territories	5-14	F	266
Other Territories	5-14	M	281
Other Territories	15-19	F	107
Other Territories	15-19	M	101
Other Territories	20-24	F	63
Other Territories	20-24	M	134
Other Territories	25-34	F	240
Other Territories	25-34	M	329
Other Territories	35-44	F	290
Other Territories	35-44	M	345
Other Territories	45-54	F	332
Other Territories	45-54	M	371
Other Territories	55-64	F	340
Other Territories	55-64	M	359
Other Territories	65-74	F	210
Other Territories	65-74	M	255
Other Territories	75-84	F	91
Other Territories	75-84	M	95
Other Territories	85+	F	29
Other Territories	85+	M	28
Migratory - Offshore - Shipping (OT)	25-34	M	3
No usual address (OT)	5-14	F	3
No usual address (OT)	15-19	F	3
No usual address (OT)	20-24	F	4
No usual address (OT)	20-24	M	6
No usual address (OT)	35-44	F	5
No usual address (OT)	35-44	M	4
No usual address (OT)	45-54	F	4
No usual address (OT)	45-54	M	3
No usual address (OT)	55-64	F	4
No usual address (OT)	55-64	M	3
No usual address (OT)	65-74	F	6
No usual address (OT)	65-74	M	6
