SA4_NAME16	Age.min	Sex	persons
Newcastle and Lake Macquarie	59	F	2320
Newcastle and Lake Macquarie	59	M	2200
Newcastle and Lake Macquarie	60	F	2230
Newcastle and Lake Macquarie	60	M	2121
Newcastle and Lake Macquarie	61	F	2220
Newcastle and Lake Macquarie	61	M	2122
Newcastle and Lake Macquarie	62	F	2216
Newcastle and Lake Macquarie	62	M	2105
Newcastle and Lake Macquarie	63	F	2315
Newcastle and Lake Macquarie	63	M	2147
Newcastle and Lake Macquarie	64	F	2142
Newcastle and Lake Macquarie	64	M	1956
Newcastle and Lake Macquarie	65	F	2125
Newcastle and Lake Macquarie	65	M	1972
Newcastle and Lake Macquarie	66	F	2147
Newcastle and Lake Macquarie	66	M	1887
Newcastle and Lake Macquarie	67	F	2002
Newcastle and Lake Macquarie	67	M	1903
Newcastle and Lake Macquarie	68	F	2041
Newcastle and Lake Macquarie	68	M	1926
Newcastle and Lake Macquarie	69	F	2149
Newcastle and Lake Macquarie	69	M	1992
Newcastle and Lake Macquarie	70	F	1847
Newcastle and Lake Macquarie	70	M	1793
Newcastle and Lake Macquarie	71	F	1804
Newcastle and Lake Macquarie	71	M	1628
Newcastle and Lake Macquarie	72	F	1758
Newcastle and Lake Macquarie	72	M	1596
Newcastle and Lake Macquarie	73	F	1562
Newcastle and Lake Macquarie	73	M	1325
Newcastle and Lake Macquarie	74	F	1461
Newcastle and Lake Macquarie	74	M	1348
Newcastle and Lake Macquarie	75	F	1316
Newcastle and Lake Macquarie	75	M	1250
Newcastle and Lake Macquarie	76	F	1323
Newcastle and Lake Macquarie	76	M	1116
Newcastle and Lake Macquarie	77	F	1315
Newcastle and Lake Macquarie	77	M	1059
Newcastle and Lake Macquarie	78	F	1251
Newcastle and Lake Macquarie	78	M	1022
Newcastle and Lake Macquarie	79	F	1204
Newcastle and Lake Macquarie	79	M	1000
Newcastle and Lake Macquarie	80	F	5116
Newcastle and Lake Macquarie	80	M	3808
Newcastle and Lake Macquarie	85	F	3896
Newcastle and Lake Macquarie	90	M	955
Newcastle and Lake Macquarie	95	F	485
Newcastle and Lake Macquarie	95	M	162
Newcastle and Lake Macquarie	100	F	37
Newcastle and Lake Macquarie	100	M	3
Richmond - Tweed	0	F	1107
Richmond - Tweed	0	M	1140
Richmond - Tweed	1	F	1135
Richmond - Tweed	1	M	1191
Richmond - Tweed	2	F	1296
Richmond - Tweed	2	M	1270
Richmond - Tweed	3	F	1238
Richmond - Tweed	3	M	1354
Richmond - Tweed	4	F	1276
Richmond - Tweed	4	M	1408
Richmond - Tweed	5	F	1335
Richmond - Tweed	5	M	1425
Richmond - Tweed	6	F	1383
Richmond - Tweed	6	M	1437
Richmond - Tweed	7	F	1387
Richmond - Tweed	7	M	1559
Richmond - Tweed	8	F	1479
Richmond - Tweed	8	M	1500
Richmond - Tweed	9	F	1394
Richmond - Tweed	9	M	1526
Richmond - Tweed	10	F	1427
Richmond - Tweed	10	M	1524
Richmond - Tweed	11	F	1369
Richmond - Tweed	11	M	1446
Richmond - Tweed	12	F	1309
Richmond - Tweed	12	M	1461
Richmond - Tweed	13	F	1423
Richmond - Tweed	13	M	1429
Richmond - Tweed	14	F	1441
Richmond - Tweed	14	M	1404
Richmond - Tweed	15	F	1451
Richmond - Tweed	15	M	1455
Richmond - Tweed	16	F	1488
Richmond - Tweed	16	M	1484
Richmond - Tweed	17	F	1482
Richmond - Tweed	17	M	1507
Richmond - Tweed	18	F	1245
Richmond - Tweed	18	M	1424
Richmond - Tweed	19	F	1068
Richmond - Tweed	19	M	1170
Richmond - Tweed	20	F	1100
Richmond - Tweed	20	M	1152
Richmond - Tweed	21	F	1071
Richmond - Tweed	21	M	1077
Richmond - Tweed	22	F	994
Richmond - Tweed	22	M	1148
Richmond - Tweed	23	F	991
Richmond - Tweed	23	M	978
Richmond - Tweed	24	F	1040
Richmond - Tweed	24	M	1046
Richmond - Tweed	25	F	978
Richmond - Tweed	25	M	1014
Richmond - Tweed	26	F	1026
Richmond - Tweed	26	M	1003
Richmond - Tweed	27	F	1112
Richmond - Tweed	27	M	999
Richmond - Tweed	28	F	1096
Richmond - Tweed	28	M	1003
Richmond - Tweed	29	F	1110
Richmond - Tweed	29	M	1052
Richmond - Tweed	30	F	1189
Richmond - Tweed	30	M	981
Richmond - Tweed	31	F	1187
Richmond - Tweed	31	M	1108
Richmond - Tweed	32	F	1272
Richmond - Tweed	32	M	1148
Richmond - Tweed	33	F	1232
Richmond - Tweed	33	M	1213
Richmond - Tweed	34	F	1339
Richmond - Tweed	34	M	1156
Richmond - Tweed	35	F	1327
Richmond - Tweed	35	M	1159
Richmond - Tweed	36	F	1304
Richmond - Tweed	36	M	1203
Richmond - Tweed	37	F	1381
Richmond - Tweed	37	M	1216
Richmond - Tweed	38	F	1351
Richmond - Tweed	38	M	1175
Richmond - Tweed	39	F	1441
Richmond - Tweed	39	M	1271
Richmond - Tweed	40	F	1485
Richmond - Tweed	40	M	1255
Richmond - Tweed	41	F	1471
Richmond - Tweed	41	M	1331
Richmond - Tweed	42	F	1540
Richmond - Tweed	42	M	1405
Richmond - Tweed	43	F	1636
Richmond - Tweed	43	M	1434
Richmond - Tweed	44	F	1776
Richmond - Tweed	44	M	1622
Richmond - Tweed	45	F	1808
Richmond - Tweed	45	M	1534
Richmond - Tweed	46	F	1630
Richmond - Tweed	46	M	1515
Richmond - Tweed	47	F	1719
Richmond - Tweed	47	M	1506
Richmond - Tweed	48	F	1592
Richmond - Tweed	48	M	1408
Richmond - Tweed	49	F	1627
Richmond - Tweed	49	M	1473
Richmond - Tweed	50	F	1651
Richmond - Tweed	50	M	1509
Richmond - Tweed	51	F	1642
Richmond - Tweed	51	M	1603
Richmond - Tweed	52	F	1790
Richmond - Tweed	52	M	1672
Richmond - Tweed	53	F	1938
Richmond - Tweed	53	M	1654
Richmond - Tweed	54	F	1909
Richmond - Tweed	54	M	1793
Richmond - Tweed	55	F	2005
Richmond - Tweed	55	M	1822
Richmond - Tweed	56	F	1900
Richmond - Tweed	56	M	1774
Richmond - Tweed	57	F	2011
Richmond - Tweed	57	M	1846
Richmond - Tweed	58	F	1959
Richmond - Tweed	58	M	1744
Richmond - Tweed	59	F	1944
Richmond - Tweed	59	M	1805
Richmond - Tweed	60	F	1865
Richmond - Tweed	60	M	1863
Richmond - Tweed	61	F	1902
Richmond - Tweed	61	M	1798
Richmond - Tweed	62	F	1943
Richmond - Tweed	62	M	1740
Richmond - Tweed	63	F	1882
Richmond - Tweed	63	M	1826
Richmond - Tweed	64	F	1810
Richmond - Tweed	64	M	1796
Richmond - Tweed	65	F	1717
Richmond - Tweed	65	M	1765
Richmond - Tweed	66	F	1666
Richmond - Tweed	66	M	1808
Richmond - Tweed	67	F	1603
Richmond - Tweed	67	M	1605
Richmond - Tweed	68	F	1594
Richmond - Tweed	68	M	1700
Richmond - Tweed	69	F	1714
Richmond - Tweed	69	M	1648
Richmond - Tweed	70	F	1341
Richmond - Tweed	70	M	1349
Richmond - Tweed	71	F	1393
Richmond - Tweed	71	M	1367
Richmond - Tweed	72	F	1320
Richmond - Tweed	72	M	1211
Richmond - Tweed	73	F	1213
Richmond - Tweed	73	M	1109
Richmond - Tweed	74	F	1138
Richmond - Tweed	74	M	1086
Richmond - Tweed	75	F	1071
Richmond - Tweed	75	M	976
Richmond - Tweed	76	F	1072
Richmond - Tweed	76	M	958
Richmond - Tweed	77	F	1024
Richmond - Tweed	77	M	864
Richmond - Tweed	78	F	920
Richmond - Tweed	78	M	869
Richmond - Tweed	79	F	949
Richmond - Tweed	79	M	817
Richmond - Tweed	80	F	3929
Richmond - Tweed	80	M	3106
Richmond - Tweed	85	F	3033
Richmond - Tweed	90	M	834
Richmond - Tweed	95	F	428
Richmond - Tweed	95	M	141
Richmond - Tweed	100	F	45
Richmond - Tweed	100	M	11
Riverina	0	F	938
Riverina	0	M	982
Riverina	1	F	928
Riverina	1	M	1030
Riverina	2	F	1036
Riverina	2	M	1006
Riverina	3	F	943
Riverina	3	M	1034
Riverina	4	F	955
Riverina	4	M	1110
Riverina	5	F	1024
Riverina	5	M	998
Riverina	6	F	1080
Riverina	6	M	1069
Riverina	7	F	1095
Riverina	7	M	1143
Riverina	8	F	1019
Riverina	8	M	1073
Riverina	9	F	1091
Riverina	9	M	1073
Riverina	10	F	990
Riverina	10	M	1077
Riverina	11	F	1055
Riverina	11	M	1138
Riverina	12	F	992
Riverina	12	M	1103
Riverina	13	F	1025
Riverina	13	M	1074
Riverina	14	F	1000
Riverina	14	M	1010
Riverina	15	F	983
Riverina	15	M	1090
Riverina	16	F	1016
Riverina	16	M	1046
Riverina	17	F	1039
Riverina	17	M	1059
Riverina	18	F	942
Riverina	18	M	1069
Riverina	19	F	880
Riverina	19	M	1015
Riverina	20	F	925
Riverina	20	M	1000
Riverina	21	F	963
Riverina	21	M	959
Riverina	22	F	982
Riverina	22	M	971
Riverina	23	F	999
Riverina	23	M	1018
Riverina	24	F	952
Riverina	24	M	989
Riverina	25	F	1009
Riverina	25	M	991
Riverina	26	F	981
Riverina	26	M	1020
Riverina	27	F	941
Riverina	27	M	938
Riverina	28	F	927
Riverina	28	M	897
Riverina	29	F	922
Riverina	29	M	1002
Riverina	30	F	999
Riverina	30	M	1025
Riverina	31	F	949
Riverina	31	M	946
Riverina	32	F	934
Riverina	32	M	870
Riverina	33	F	904
Riverina	33	M	906
Riverina	34	F	911
Riverina	34	M	908
Riverina	35	F	928
Riverina	35	M	885
Riverina	36	F	851
Riverina	36	M	922
Riverina	37	F	862
Riverina	37	M	871
Riverina	38	F	845
Riverina	38	M	863
Riverina	39	F	853
Riverina	39	M	844
Riverina	40	F	912
Riverina	40	M	890
Riverina	41	F	857
Riverina	41	M	866
Riverina	42	F	993
Riverina	42	M	1040
Riverina	43	F	917
Riverina	43	M	930
Riverina	44	F	1037
Riverina	44	M	1012
Riverina	45	F	1033
Riverina	45	M	1034
Riverina	46	F	968
Riverina	46	M	1008
Riverina	47	F	1024
Riverina	47	M	959
Riverina	48	F	935
Riverina	48	M	908
Riverina	49	F	963
Riverina	49	M	922
Riverina	50	F	890
Riverina	50	M	946
Riverina	51	F	974
Riverina	51	M	938
Riverina	52	F	1042
Riverina	52	M	1100
Riverina	53	F	1039
Riverina	53	M	1033
Riverina	54	F	1066
Riverina	54	M	1107
Riverina	55	F	1140
Riverina	55	M	1025
Riverina	56	F	1073
Riverina	56	M	1080
Riverina	57	F	1108
Riverina	57	M	1067
Riverina	58	F	1025
Riverina	58	M	1001
Riverina	59	F	909
Riverina	59	M	1028
Riverina	60	F	956
Riverina	60	M	982
Riverina	61	F	1010
Riverina	61	M	922
Riverina	62	F	922
Riverina	62	M	944
Riverina	63	F	894
Riverina	63	M	956
Riverina	64	F	841
Riverina	64	M	951
Riverina	65	F	874
Riverina	65	M	897
Riverina	66	F	891
Riverina	66	M	864
Riverina	67	F	817
Riverina	67	M	764
Riverina	68	F	821
Riverina	68	M	846
Riverina	69	F	825
Riverina	69	M	897
Riverina	70	F	672
Riverina	70	M	727
Riverina	71	F	748
Riverina	71	M	674
Riverina	72	F	697
Riverina	72	M	654
Riverina	73	F	615
Riverina	73	M	571
Riverina	74	F	649
Riverina	74	M	570
Riverina	75	F	613
Riverina	75	M	567
Riverina	76	F	584
Riverina	76	M	542
Riverina	77	F	572
Riverina	77	M	485
Riverina	78	F	541
Riverina	78	M	468
Riverina	79	F	492
Riverina	79	M	451
Riverina	80	F	2084
Riverina	80	M	1663
Riverina	85	F	1550
Riverina	90	M	377
Riverina	95	F	194
Riverina	95	M	71
Riverina	100	F	25
Riverina	100	M	3
Southern Highlands and Shoalhaven	0	F	634
Southern Highlands and Shoalhaven	0	M	727
Southern Highlands and Shoalhaven	1	F	724
Southern Highlands and Shoalhaven	1	M	700
Southern Highlands and Shoalhaven	2	F	709
Southern Highlands and Shoalhaven	2	M	789
Southern Highlands and Shoalhaven	3	F	783
Southern Highlands and Shoalhaven	3	M	817
Southern Highlands and Shoalhaven	4	F	767
Southern Highlands and Shoalhaven	4	M	826
Southern Highlands and Shoalhaven	5	F	813
Southern Highlands and Shoalhaven	5	M	825
Southern Highlands and Shoalhaven	6	F	865
Southern Highlands and Shoalhaven	6	M	833
Southern Highlands and Shoalhaven	7	F	821
Southern Highlands and Shoalhaven	7	M	868
Southern Highlands and Shoalhaven	8	F	823
Southern Highlands and Shoalhaven	8	M	900
Southern Highlands and Shoalhaven	9	F	913
Southern Highlands and Shoalhaven	9	M	927
Southern Highlands and Shoalhaven	10	F	851
Southern Highlands and Shoalhaven	10	M	867
Southern Highlands and Shoalhaven	11	F	813
Southern Highlands and Shoalhaven	11	M	923
Southern Highlands and Shoalhaven	12	F	821
Southern Highlands and Shoalhaven	12	M	881
Southern Highlands and Shoalhaven	13	F	840
Southern Highlands and Shoalhaven	13	M	853
Southern Highlands and Shoalhaven	14	F	851
Southern Highlands and Shoalhaven	14	M	914
Southern Highlands and Shoalhaven	15	F	856
Southern Highlands and Shoalhaven	15	M	880
Southern Highlands and Shoalhaven	16	F	898
Southern Highlands and Shoalhaven	16	M	880
Southern Highlands and Shoalhaven	17	F	950
Southern Highlands and Shoalhaven	17	M	880
Southern Highlands and Shoalhaven	18	F	836
Southern Highlands and Shoalhaven	18	M	791
Southern Highlands and Shoalhaven	19	F	635
Southern Highlands and Shoalhaven	19	M	722
Southern Highlands and Shoalhaven	20	F	611
Southern Highlands and Shoalhaven	20	M	677
Southern Highlands and Shoalhaven	21	F	608
Southern Highlands and Shoalhaven	21	M	740
Southern Highlands and Shoalhaven	22	F	602
Southern Highlands and Shoalhaven	22	M	669
Southern Highlands and Shoalhaven	23	F	611
Southern Highlands and Shoalhaven	23	M	686
Southern Highlands and Shoalhaven	24	F	620
Southern Highlands and Shoalhaven	24	M	688
Southern Highlands and Shoalhaven	25	F	657
Southern Highlands and Shoalhaven	25	M	682
Southern Highlands and Shoalhaven	26	F	622
Southern Highlands and Shoalhaven	26	M	686
Southern Highlands and Shoalhaven	27	F	671
Southern Highlands and Shoalhaven	27	M	609
Southern Highlands and Shoalhaven	28	F	648
Southern Highlands and Shoalhaven	28	M	630
Southern Highlands and Shoalhaven	29	F	632
Southern Highlands and Shoalhaven	29	M	689
Southern Highlands and Shoalhaven	30	F	675
Southern Highlands and Shoalhaven	30	M	657
Southern Highlands and Shoalhaven	31	F	633
Southern Highlands and Shoalhaven	31	M	671
Southern Highlands and Shoalhaven	32	F	657
Southern Highlands and Shoalhaven	32	M	650
Southern Highlands and Shoalhaven	33	F	721
Southern Highlands and Shoalhaven	33	M	713
Southern Highlands and Shoalhaven	34	F	692
Southern Highlands and Shoalhaven	34	M	685
Southern Highlands and Shoalhaven	35	F	731
Southern Highlands and Shoalhaven	35	M	678
Southern Highlands and Shoalhaven	36	F	662
Southern Highlands and Shoalhaven	36	M	676
Southern Highlands and Shoalhaven	37	F	665
Southern Highlands and Shoalhaven	37	M	653
Southern Highlands and Shoalhaven	38	F	749
Southern Highlands and Shoalhaven	38	M	690
Southern Highlands and Shoalhaven	39	F	716
Southern Highlands and Shoalhaven	39	M	665
Southern Highlands and Shoalhaven	40	F	795
Southern Highlands and Shoalhaven	40	M	711
Southern Highlands and Shoalhaven	41	F	761
Southern Highlands and Shoalhaven	41	M	767
Southern Highlands and Shoalhaven	42	F	849
Southern Highlands and Shoalhaven	42	M	773
Southern Highlands and Shoalhaven	43	F	895
Southern Highlands and Shoalhaven	43	M	871
Southern Highlands and Shoalhaven	44	F	944
Southern Highlands and Shoalhaven	44	M	897
Southern Highlands and Shoalhaven	45	F	983
Southern Highlands and Shoalhaven	45	M	924
Southern Highlands and Shoalhaven	46	F	957
Southern Highlands and Shoalhaven	46	M	814
Southern Highlands and Shoalhaven	47	F	950
Southern Highlands and Shoalhaven	47	M	858
Southern Highlands and Shoalhaven	48	F	905
Southern Highlands and Shoalhaven	48	M	817
Southern Highlands and Shoalhaven	49	F	942
Southern Highlands and Shoalhaven	49	M	807
Southern Highlands and Shoalhaven	50	F	944
Southern Highlands and Shoalhaven	50	M	905
Southern Highlands and Shoalhaven	51	F	910
Southern Highlands and Shoalhaven	51	M	871
Southern Highlands and Shoalhaven	52	F	1015
Southern Highlands and Shoalhaven	52	M	921
Southern Highlands and Shoalhaven	53	F	1099
Southern Highlands and Shoalhaven	53	M	1026
Southern Highlands and Shoalhaven	54	F	1073
Southern Highlands and Shoalhaven	54	M	1016
Southern Highlands and Shoalhaven	55	F	1079
Southern Highlands and Shoalhaven	55	M	1081
Southern Highlands and Shoalhaven	56	F	1123
Southern Highlands and Shoalhaven	56	M	1077
Southern Highlands and Shoalhaven	57	F	1142
Southern Highlands and Shoalhaven	57	M	1014
Southern Highlands and Shoalhaven	58	F	1141
Southern Highlands and Shoalhaven	58	M	994
Southern Highlands and Shoalhaven	59	F	1166
Southern Highlands and Shoalhaven	59	M	1032
Southern Highlands and Shoalhaven	60	F	1160
Southern Highlands and Shoalhaven	60	M	1057
Southern Highlands and Shoalhaven	61	F	1134
Southern Highlands and Shoalhaven	61	M	1017
Southern Highlands and Shoalhaven	62	F	1158
Southern Highlands and Shoalhaven	62	M	1056
Southern Highlands and Shoalhaven	63	F	1177
Southern Highlands and Shoalhaven	63	M	1080
Southern Highlands and Shoalhaven	64	F	1221
Southern Highlands and Shoalhaven	64	M	1049
Southern Highlands and Shoalhaven	65	F	1237
Southern Highlands and Shoalhaven	65	M	1143
Southern Highlands and Shoalhaven	66	F	1182
Southern Highlands and Shoalhaven	66	M	1113
Southern Highlands and Shoalhaven	67	F	1228
Southern Highlands and Shoalhaven	67	M	1155
Southern Highlands and Shoalhaven	68	F	1238
Southern Highlands and Shoalhaven	68	M	1191
Southern Highlands and Shoalhaven	69	F	1372
Southern Highlands and Shoalhaven	69	M	1307
Southern Highlands and Shoalhaven	70	F	1084
Southern Highlands and Shoalhaven	70	M	1013
Southern Highlands and Shoalhaven	71	F	1079
Southern Highlands and Shoalhaven	71	M	1048
Southern Highlands and Shoalhaven	72	F	1076
Southern Highlands and Shoalhaven	72	M	1041
Southern Highlands and Shoalhaven	73	F	959
Southern Highlands and Shoalhaven	73	M	924
Southern Highlands and Shoalhaven	74	F	877
Southern Highlands and Shoalhaven	74	M	792
Southern Highlands and Shoalhaven	75	F	818
Southern Highlands and Shoalhaven	75	M	818
Southern Highlands and Shoalhaven	76	F	778
Southern Highlands and Shoalhaven	76	M	788
Southern Highlands and Shoalhaven	77	F	740
Southern Highlands and Shoalhaven	77	M	682
Southern Highlands and Shoalhaven	78	F	692
Southern Highlands and Shoalhaven	78	M	669
Southern Highlands and Shoalhaven	79	F	640
Southern Highlands and Shoalhaven	79	M	608
Southern Highlands and Shoalhaven	80	F	2594
Southern Highlands and Shoalhaven	80	M	2234
Southern Highlands and Shoalhaven	85	F	1765
Southern Highlands and Shoalhaven	90	M	443
Southern Highlands and Shoalhaven	95	F	188
Southern Highlands and Shoalhaven	95	M	85
Southern Highlands and Shoalhaven	100	F	11
Southern Highlands and Shoalhaven	100	M	3
Sydney - Baulkham Hills and Hawkesbury	0	F	1070
Sydney - Baulkham Hills and Hawkesbury	0	M	1099
Sydney - Baulkham Hills and Hawkesbury	1	F	1227
Sydney - Baulkham Hills and Hawkesbury	1	M	1338
Sydney - Baulkham Hills and Hawkesbury	2	F	1275
Sydney - Baulkham Hills and Hawkesbury	2	M	1382
Sydney - Baulkham Hills and Hawkesbury	3	F	1406
Sydney - Baulkham Hills and Hawkesbury	3	M	1488
Sydney - Baulkham Hills and Hawkesbury	4	F	1495
Sydney - Baulkham Hills and Hawkesbury	4	M	1571
Sydney - Baulkham Hills and Hawkesbury	5	F	1520
Sydney - Baulkham Hills and Hawkesbury	5	M	1643
Sydney - Baulkham Hills and Hawkesbury	6	F	1606
Sydney - Baulkham Hills and Hawkesbury	6	M	1771
Sydney - Baulkham Hills and Hawkesbury	7	F	1603
Sydney - Baulkham Hills and Hawkesbury	7	M	1714
Sydney - Baulkham Hills and Hawkesbury	8	F	1645
Sydney - Baulkham Hills and Hawkesbury	8	M	1758
Sydney - Baulkham Hills and Hawkesbury	9	F	1723
Sydney - Baulkham Hills and Hawkesbury	9	M	1796
Sydney - Baulkham Hills and Hawkesbury	10	F	1689
Sydney - Baulkham Hills and Hawkesbury	10	M	1741
Sydney - Baulkham Hills and Hawkesbury	11	F	1619
Sydney - Baulkham Hills and Hawkesbury	11	M	1702
Sydney - Baulkham Hills and Hawkesbury	12	F	1555
Sydney - Baulkham Hills and Hawkesbury	12	M	1766
Sydney - Baulkham Hills and Hawkesbury	13	F	1696
Sydney - Baulkham Hills and Hawkesbury	13	M	1694
Sydney - Baulkham Hills and Hawkesbury	14	F	1596
Sydney - Baulkham Hills and Hawkesbury	14	M	1775
Sydney - Baulkham Hills and Hawkesbury	15	F	1699
Sydney - Baulkham Hills and Hawkesbury	15	M	1807
Sydney - Baulkham Hills and Hawkesbury	16	F	1596
Sydney - Baulkham Hills and Hawkesbury	16	M	1746
Sydney - Baulkham Hills and Hawkesbury	17	F	1611
Sydney - Baulkham Hills and Hawkesbury	17	M	1807
Sydney - Baulkham Hills and Hawkesbury	18	F	1569
Sydney - Baulkham Hills and Hawkesbury	18	M	1644
Sydney - Baulkham Hills and Hawkesbury	19	F	1530
Sydney - Baulkham Hills and Hawkesbury	19	M	1627
Sydney - Baulkham Hills and Hawkesbury	20	F	1509
Sydney - Baulkham Hills and Hawkesbury	20	M	1640
Sydney - Baulkham Hills and Hawkesbury	21	F	1472
Sydney - Baulkham Hills and Hawkesbury	21	M	1571
Sydney - Baulkham Hills and Hawkesbury	22	F	1351
Sydney - Baulkham Hills and Hawkesbury	22	M	1403
Sydney - Baulkham Hills and Hawkesbury	23	F	1306
Sydney - Baulkham Hills and Hawkesbury	23	M	1409
Sydney - Baulkham Hills and Hawkesbury	24	F	1155
Sydney - Baulkham Hills and Hawkesbury	24	M	1353
Sydney - Baulkham Hills and Hawkesbury	25	F	1176
Sydney - Baulkham Hills and Hawkesbury	25	M	1234
Sydney - Baulkham Hills and Hawkesbury	26	F	1051
Sydney - Baulkham Hills and Hawkesbury	26	M	1181
Sydney - Baulkham Hills and Hawkesbury	27	F	1068
Sydney - Baulkham Hills and Hawkesbury	27	M	1147
Sydney - Baulkham Hills and Hawkesbury	28	F	1063
Sydney - Baulkham Hills and Hawkesbury	28	M	1043
Sydney - Baulkham Hills and Hawkesbury	29	F	1003
Sydney - Baulkham Hills and Hawkesbury	29	M	1012
Sydney - Baulkham Hills and Hawkesbury	30	F	1118
Sydney - Baulkham Hills and Hawkesbury	30	M	1002
Sydney - Baulkham Hills and Hawkesbury	31	F	1116
Sydney - Baulkham Hills and Hawkesbury	31	M	1000
Sydney - Baulkham Hills and Hawkesbury	32	F	1243
Sydney - Baulkham Hills and Hawkesbury	32	M	1140
Sydney - Baulkham Hills and Hawkesbury	33	F	1381
Sydney - Baulkham Hills and Hawkesbury	33	M	1212
Sydney - Baulkham Hills and Hawkesbury	34	F	1505
Sydney - Baulkham Hills and Hawkesbury	34	M	1250
Sydney - Baulkham Hills and Hawkesbury	35	F	1521
Sydney - Baulkham Hills and Hawkesbury	35	M	1305
Sydney - Baulkham Hills and Hawkesbury	36	F	1493
Sydney - Baulkham Hills and Hawkesbury	36	M	1306
Sydney - Baulkham Hills and Hawkesbury	37	F	1563
Sydney - Baulkham Hills and Hawkesbury	37	M	1360
Sydney - Baulkham Hills and Hawkesbury	38	F	1639
Sydney - Baulkham Hills and Hawkesbury	38	M	1469
Sydney - Baulkham Hills and Hawkesbury	39	F	1692
Sydney - Baulkham Hills and Hawkesbury	39	M	1458
Sydney - Baulkham Hills and Hawkesbury	40	F	1694
Sydney - Baulkham Hills and Hawkesbury	40	M	1592
Sydney - Baulkham Hills and Hawkesbury	41	F	1743
Sydney - Baulkham Hills and Hawkesbury	41	M	1548
Sydney - Baulkham Hills and Hawkesbury	42	F	1749
Sydney - Baulkham Hills and Hawkesbury	42	M	1633
Sydney - Baulkham Hills and Hawkesbury	43	F	1887
Sydney - Baulkham Hills and Hawkesbury	43	M	1740
Sydney - Baulkham Hills and Hawkesbury	44	F	2019
Sydney - Baulkham Hills and Hawkesbury	44	M	1782
Sydney - Baulkham Hills and Hawkesbury	45	F	2045
Sydney - Baulkham Hills and Hawkesbury	45	M	1851
Sydney - Baulkham Hills and Hawkesbury	46	F	1801
Sydney - Baulkham Hills and Hawkesbury	46	M	1692
Sydney - Baulkham Hills and Hawkesbury	47	F	1779
Sydney - Baulkham Hills and Hawkesbury	47	M	1698
Sydney - Baulkham Hills and Hawkesbury	48	F	1834
Sydney - Baulkham Hills and Hawkesbury	48	M	1559
Sydney - Baulkham Hills and Hawkesbury	49	F	1660
Sydney - Baulkham Hills and Hawkesbury	49	M	1556
Sydney - Baulkham Hills and Hawkesbury	50	F	1628
Sydney - Baulkham Hills and Hawkesbury	50	M	1691
Sydney - Baulkham Hills and Hawkesbury	51	F	1641
Sydney - Baulkham Hills and Hawkesbury	51	M	1513
Sydney - Baulkham Hills and Hawkesbury	52	F	1625
Sydney - Baulkham Hills and Hawkesbury	52	M	1648
Sydney - Baulkham Hills and Hawkesbury	53	F	1679
Sydney - Baulkham Hills and Hawkesbury	53	M	1651
Sydney - Baulkham Hills and Hawkesbury	54	F	1660
Sydney - Baulkham Hills and Hawkesbury	54	M	1633
Sydney - Baulkham Hills and Hawkesbury	55	F	1613
Sydney - Baulkham Hills and Hawkesbury	55	M	1543
Sydney - Baulkham Hills and Hawkesbury	56	F	1562
Sydney - Baulkham Hills and Hawkesbury	56	M	1505
Sydney - Baulkham Hills and Hawkesbury	57	F	1475
Sydney - Baulkham Hills and Hawkesbury	57	M	1463
Sydney - Baulkham Hills and Hawkesbury	58	F	1561
Sydney - Baulkham Hills and Hawkesbury	58	M	1417
Sydney - Baulkham Hills and Hawkesbury	59	F	1421
Sydney - Baulkham Hills and Hawkesbury	59	M	1394
Sydney - Baulkham Hills and Hawkesbury	60	F	1383
Sydney - Baulkham Hills and Hawkesbury	60	M	1384
Sydney - Baulkham Hills and Hawkesbury	61	F	1380
Sydney - Baulkham Hills and Hawkesbury	61	M	1269
Sydney - Baulkham Hills and Hawkesbury	62	F	1306
Sydney - Baulkham Hills and Hawkesbury	62	M	1228
Sydney - Baulkham Hills and Hawkesbury	63	F	1354
Sydney - Baulkham Hills and Hawkesbury	63	M	1289
Sydney - Baulkham Hills and Hawkesbury	64	F	1213
Sydney - Baulkham Hills and Hawkesbury	64	M	1179
Sydney - Baulkham Hills and Hawkesbury	65	F	1274
Sydney - Baulkham Hills and Hawkesbury	65	M	1203
Sydney - Baulkham Hills and Hawkesbury	66	F	1217
Sydney - Baulkham Hills and Hawkesbury	66	M	1160
Sydney - Baulkham Hills and Hawkesbury	67	F	1123
Sydney - Baulkham Hills and Hawkesbury	67	M	1081
Sydney - Baulkham Hills and Hawkesbury	68	F	1175
Sydney - Baulkham Hills and Hawkesbury	68	M	1099
Sydney - Baulkham Hills and Hawkesbury	69	F	1175
Sydney - Baulkham Hills and Hawkesbury	69	M	1125
Sydney - Baulkham Hills and Hawkesbury	70	F	982
Sydney - Baulkham Hills and Hawkesbury	70	M	966
Sydney - Baulkham Hills and Hawkesbury	71	F	959
Sydney - Baulkham Hills and Hawkesbury	71	M	863
Sydney - Baulkham Hills and Hawkesbury	72	F	866
Sydney - Baulkham Hills and Hawkesbury	72	M	913
Sydney - Baulkham Hills and Hawkesbury	73	F	761
Sydney - Baulkham Hills and Hawkesbury	73	M	761
Sydney - Baulkham Hills and Hawkesbury	74	F	718
Sydney - Baulkham Hills and Hawkesbury	74	M	699
Sydney - Baulkham Hills and Hawkesbury	75	F	657
Sydney - Baulkham Hills and Hawkesbury	75	M	597
