SA4_NAME16	FamilyHousehold	IncomeHousehold.max	households
Sydney - Northern Beaches	0	183750	212
Sydney - Northern Beaches	0	210000	1304
Sydney - Northern Beaches	0	Inf	320
Sydney - Northern Beaches	1		7854
Sydney - Northern Beaches	1	0	427
Sydney - Northern Beaches	1	7875	207
Sydney - Northern Beaches	1	15750	243
Sydney - Northern Beaches	1	21000	166
Sydney - Northern Beaches	1	26250	797
Sydney - Northern Beaches	1	34125	746
Sydney - Northern Beaches	1	42000	1885
Sydney - Northern Beaches	1	52500	2057
Sydney - Northern Beaches	1	65625	3269
Sydney - Northern Beaches	1	78750	3346
Sydney - Northern Beaches	1	91875	2937
Sydney - Northern Beaches	1	105000	3284
Sydney - Northern Beaches	1	131250	7412
Sydney - Northern Beaches	1	157500	6194
Sydney - Northern Beaches	1	183750	4748
Sydney - Northern Beaches	1	210000	4829
Sydney - Northern Beaches	1	Inf	15354
Sydney - Outer South West	0		1088
Sydney - Outer South West	0	0	407
Sydney - Outer South West	0	7875	227
Sydney - Outer South West	0	15750	828
Sydney - Outer South West	0	21000	1414
Sydney - Outer South West	0	26250	2723
Sydney - Outer South West	0	34125	1198
Sydney - Outer South West	0	42000	1119
Sydney - Outer South West	0	52500	1434
Sydney - Outer South West	0	65625	1493
Sydney - Outer South West	0	78750	1051
Sydney - Outer South West	0	91875	850
Sydney - Outer South West	0	105000	622
Sydney - Outer South West	0	131250	767
Sydney - Outer South West	0	157500	118
Sydney - Outer South West	0	183750	51
Sydney - Outer South West	0	210000	213
Sydney - Outer South West	0	Inf	54
Sydney - Outer South West	1		7189
Sydney - Outer South West	1	0	481
Sydney - Outer South West	1	7875	257
Sydney - Outer South West	1	15750	433
Sydney - Outer South West	1	21000	452
Sydney - Outer South West	1	26250	1576
Sydney - Outer South West	1	34125	1693
Sydney - Outer South West	1	42000	4017
Sydney - Outer South West	1	52500	3530
Sydney - Outer South West	1	65625	4901
Sydney - Outer South West	1	78750	4989
Sydney - Outer South West	1	91875	4623
Sydney - Outer South West	1	105000	4604
Sydney - Outer South West	1	131250	9465
Sydney - Outer South West	1	157500	6669
Sydney - Outer South West	1	183750	4290
Sydney - Outer South West	1	210000	2835
Sydney - Outer South West	1	Inf	5075
Sydney - Outer West and Blue Mountains	0		1717
Sydney - Outer West and Blue Mountains	0	0	614
Sydney - Outer West and Blue Mountains	0	7875	295
Sydney - Outer West and Blue Mountains	0	15750	1213
Sydney - Outer West and Blue Mountains	0	21000	2023
Sydney - Outer West and Blue Mountains	0	26250	4259
Sydney - Outer West and Blue Mountains	0	34125	2261
Sydney - Outer West and Blue Mountains	0	42000	2070
Sydney - Outer West and Blue Mountains	0	52500	2327
Sydney - Outer West and Blue Mountains	0	65625	2451
Sydney - Outer West and Blue Mountains	0	78750	1734
Sydney - Outer West and Blue Mountains	0	91875	1422
Sydney - Outer West and Blue Mountains	0	105000	1024
Sydney - Outer West and Blue Mountains	0	131250	1259
Sydney - Outer West and Blue Mountains	0	157500	213
Sydney - Outer West and Blue Mountains	0	183750	103
Sydney - Outer West and Blue Mountains	0	210000	349
Sydney - Outer West and Blue Mountains	0	Inf	80
Sydney - Outer West and Blue Mountains	1		8014
Sydney - Outer West and Blue Mountains	1	0	510
Sydney - Outer West and Blue Mountains	1	7875	212
Sydney - Outer West and Blue Mountains	1	15750	419
Sydney - Outer West and Blue Mountains	1	21000	441
Sydney - Outer West and Blue Mountains	1	26250	1611
Sydney - Outer West and Blue Mountains	1	34125	1847
Sydney - Outer West and Blue Mountains	1	42000	4566
Sydney - Outer West and Blue Mountains	1	52500	4087
Sydney - Outer West and Blue Mountains	1	65625	5893
Sydney - Outer West and Blue Mountains	1	78750	6006
Sydney - Outer West and Blue Mountains	1	91875	5277
Sydney - Outer West and Blue Mountains	1	105000	5640
Sydney - Outer West and Blue Mountains	1	131250	11319
Sydney - Outer West and Blue Mountains	1	157500	8094
Sydney - Outer West and Blue Mountains	1	183750	5160
Sydney - Outer West and Blue Mountains	1	210000	3455
Sydney - Outer West and Blue Mountains	1	Inf	6208
Sydney - Parramatta	0		2633
Sydney - Parramatta	0	0	1374
Sydney - Parramatta	0	7875	513
Sydney - Parramatta	0	15750	2067
Sydney - Parramatta	0	21000	3080
Sydney - Parramatta	0	26250	4644
Sydney - Parramatta	0	34125	2333
Sydney - Parramatta	0	42000	2162
Sydney - Parramatta	0	52500	2601
Sydney - Parramatta	0	65625	2821
Sydney - Parramatta	0	78750	2084
Sydney - Parramatta	0	91875	1862
Sydney - Parramatta	0	105000	1474
Sydney - Parramatta	0	131250	2222
Sydney - Parramatta	0	157500	542
Sydney - Parramatta	0	183750	330
Sydney - Parramatta	0	210000	730
Sydney - Parramatta	0	Inf	464
Sydney - Parramatta	1		10916
Sydney - Parramatta	1	0	1528
Sydney - Parramatta	1	7875	566
Sydney - Parramatta	1	15750	1057
Sydney - Parramatta	1	21000	866
Sydney - Parramatta	1	26250	3031
Sydney - Parramatta	1	34125	2987
Sydney - Parramatta	1	42000	6504
Sydney - Parramatta	1	52500	6170
Sydney - Parramatta	1	65625	8318
Sydney - Parramatta	1	78750	8242
Sydney - Parramatta	1	91875	7138
Sydney - Parramatta	1	105000	6940
Sydney - Parramatta	1	131250	13968
Sydney - Parramatta	1	157500	9452
Sydney - Parramatta	1	183750	6337
Sydney - Parramatta	1	210000	4597
Sydney - Parramatta	1	Inf	8320
Sydney - Ryde	0		967
Sydney - Ryde	0	0	935
Sydney - Ryde	0	7875	242
Sydney - Ryde	0	15750	730
Sydney - Ryde	0	21000	1044
Sydney - Ryde	0	26250	1900
Sydney - Ryde	0	34125	1154
Sydney - Ryde	0	42000	1047
Sydney - Ryde	0	52500	1239
Sydney - Ryde	0	65625	1445
Sydney - Ryde	0	78750	1144
Sydney - Ryde	0	91875	1078
Sydney - Ryde	0	105000	892
Sydney - Ryde	0	131250	1403
Sydney - Ryde	0	157500	268
Sydney - Ryde	0	183750	129
Sydney - Ryde	0	210000	640
Sydney - Ryde	0	Inf	200
Sydney - Ryde	1		4703
Sydney - Ryde	1	0	703
Sydney - Ryde	1	7875	244
Sydney - Ryde	1	15750	307
Sydney - Ryde	1	21000	203
Sydney - Ryde	1	26250	757
Sydney - Ryde	1	34125	750
Sydney - Ryde	1	42000	1853
Sydney - Ryde	1	52500	1780
Sydney - Ryde	1	65625	2603
Sydney - Ryde	1	78750	2681
Sydney - Ryde	1	91875	2426
Sydney - Ryde	1	105000	2514
Sydney - Ryde	1	131250	5468
Sydney - Ryde	1	157500	4282
Sydney - Ryde	1	183750	3297
Sydney - Ryde	1	210000	2970
Sydney - Ryde	1	Inf	8794
Sydney - South West	0		1538
Sydney - South West	0	0	906
Sydney - South West	0	7875	323
Sydney - South West	0	15750	1581
Sydney - South West	0	21000	2431
Sydney - South West	0	26250	3713
Sydney - South West	0	34125	1370
Sydney - South West	0	42000	1420
Sydney - South West	0	52500	1629
Sydney - South West	0	65625	1678
Sydney - South West	0	78750	1027
Sydney - South West	0	91875	789
Sydney - South West	0	105000	566
Sydney - South West	0	131250	654
Sydney - South West	0	157500	139
Sydney - South West	0	183750	55
Sydney - South West	0	210000	212
Sydney - South West	0	Inf	59
Sydney - South West	1		10745
Sydney - South West	1	0	1335
Sydney - South West	1	7875	547
Sydney - South West	1	15750	1095
Sydney - South West	1	21000	928
Sydney - South West	1	26250	3155
Sydney - South West	1	34125	3179
Sydney - South West	1	42000	7138
Sydney - South West	1	52500	6110
Sydney - South West	1	65625	7641
Sydney - South West	1	78750	7475
Sydney - South West	1	91875	6341
Sydney - South West	1	105000	6135
Sydney - South West	1	131250	11494
Sydney - South West	1	157500	8198
Sydney - South West	1	183750	5359
Sydney - South West	1	210000	3519
Sydney - South West	1	Inf	6406
Sydney - Sutherland	0		1139
Sydney - Sutherland	0	0	448
Sydney - Sutherland	0	7875	211
Sydney - Sutherland	0	15750	711
Sydney - Sutherland	0	21000	1239
Sydney - Sutherland	0	26250	2663
Sydney - Sutherland	0	34125	1533
Sydney - Sutherland	0	42000	1363
Sydney - Sutherland	0	52500	1501
Sydney - Sutherland	0	65625	1670
Sydney - Sutherland	0	78750	1110
Sydney - Sutherland	0	91875	1121
Sydney - Sutherland	0	105000	841
Sydney - Sutherland	0	131250	1301
Sydney - Sutherland	0	157500	182
Sydney - Sutherland	0	183750	90
Sydney - Sutherland	0	210000	540
Sydney - Sutherland	0	Inf	92
Sydney - Sutherland	1		6369
Sydney - Sutherland	1	0	371
Sydney - Sutherland	1	7875	206
Sydney - Sutherland	1	15750	244
Sydney - Sutherland	1	21000	182
Sydney - Sutherland	1	26250	891
Sydney - Sutherland	1	34125	849
Sydney - Sutherland	1	42000	2316
Sydney - Sutherland	1	52500	2331
Sydney - Sutherland	1	65625	3398
Sydney - Sutherland	1	78750	3319
Sydney - Sutherland	1	91875	2876
Sydney - Sutherland	1	105000	3269
Sydney - Sutherland	1	131250	7322
Sydney - Sutherland	1	157500	6338
Sydney - Sutherland	1	183750	4855
Sydney - Sutherland	1	210000	3684
Sydney - Sutherland	1	Inf	9598
Ballarat	0		1512
Ballarat	0	0	482
Ballarat	0	7875	262
Ballarat	0	15750	1221
Ballarat	0	21000	1957
Ballarat	0	26250	4226
Ballarat	0	34125	1948
Ballarat	0	42000	1717
Ballarat	0	52500	1867
Ballarat	0	65625	1576
Ballarat	0	78750	1052
Ballarat	0	91875	779
Ballarat	0	105000	488
Ballarat	0	131250	555
Ballarat	0	157500	112
Ballarat	0	183750	35
Ballarat	0	210000	252
Ballarat	0	Inf	27
Ballarat	1		4375
Ballarat	1	0	324
Ballarat	1	7875	213
Ballarat	1	15750	323
Ballarat	1	21000	342
Ballarat	1	26250	1405
Ballarat	1	34125	1486
Ballarat	1	42000	3970
Ballarat	1	52500	3090
Ballarat	1	65625	3774
Ballarat	1	78750	3570
Ballarat	1	91875	2772
Ballarat	1	105000	2558
Ballarat	1	131250	4607
Ballarat	1	157500	2738
Ballarat	1	183750	1542
Ballarat	1	210000	877
Ballarat	1	Inf	1720
Bendigo	0		1395
Bendigo	0	0	375
Bendigo	0	7875	268
Bendigo	0	15750	1043
Bendigo	0	21000	1723
Bendigo	0	26250	3683
Bendigo	0	34125	1882
Bendigo	0	42000	1630
Bendigo	0	52500	1747
Bendigo	0	65625	1522
Bendigo	0	78750	1035
Bendigo	0	91875	732
Bendigo	0	105000	492
Bendigo	0	131250	633
Bendigo	0	157500	95
Bendigo	0	183750	47
Bendigo	0	210000	242
Bendigo	0	Inf	33
Bendigo	1		4254
Bendigo	1	0	254
Bendigo	1	7875	223
Bendigo	1	15750	294
Bendigo	1	21000	309
Bendigo	1	26250	1225
Bendigo	1	34125	1297
Bendigo	1	42000	3580
Bendigo	1	52500	2953
Bendigo	1	65625	3829
Bendigo	1	78750	3664
Bendigo	1	91875	2780
Bendigo	1	105000	2605
Bendigo	1	131250	4573
Bendigo	1	157500	2877
Bendigo	1	183750	1606
Bendigo	1	210000	960
Bendigo	1	Inf	1674
Geelong	0		2262
Geelong	0	0	725
Geelong	0	7875	438
Geelong	0	15750	1697
Geelong	0	21000	2720
Geelong	0	26250	5662
Geelong	0	34125	3128
Geelong	0	42000	2519
Geelong	0	52500	2788
Geelong	0	65625	2696
Geelong	0	78750	1826
Geelong	0	91875	1401
Geelong	0	105000	981
Geelong	0	131250	1252
Geelong	0	157500	187
Geelong	0	183750	98
Geelong	0	210000	477
Geelong	0	Inf	89
Geelong	1		8023
Geelong	1	0	536
Geelong	1	7875	347
Geelong	1	15750	525
Geelong	1	21000	502
Geelong	1	26250	2141
Geelong	1	34125	2152
Geelong	1	42000	5617
Geelong	1	52500	4641
Geelong	1	65625	6175
Geelong	1	78750	6027
Geelong	1	91875	4765
Geelong	1	105000	4896
Geelong	1	131250	9180
Geelong	1	157500	6070
Geelong	1	183750	3559
Geelong	1	210000	2176
Geelong	1	Inf	4336
Hume	0		1566
Hume	0	0	444
Hume	0	7875	262
Hume	0	15750	1180
Hume	0	21000	2002
Hume	0	26250	4141
Hume	0	34125	2135
Hume	0	42000	1775
Hume	0	52500	1932
Hume	0	65625	1697
Hume	0	78750	1048
Hume	0	91875	690
Hume	0	105000	460
Hume	0	131250	548
Hume	0	157500	99
Hume	0	183750	25
Hume	0	210000	222
Hume	0	Inf	32
Hume	1		5318
Hume	1	0	327
Hume	1	7875	262
Hume	1	15750	348
Hume	1	21000	387
Hume	1	26250	1511
Hume	1	34125	1467
Hume	1	42000	4154
Hume	1	52500	3329
Hume	1	65625	4200
Hume	1	78750	4098
Hume	1	91875	3057
Hume	1	105000	3022
Hume	1	131250	5105
Hume	1	157500	3219
Hume	1	183750	1620
Hume	1	210000	881
Hume	1	Inf	1521
Latrobe - Gippsland	0		2555
Latrobe - Gippsland	0	0	838
Latrobe - Gippsland	0	7875	560
Latrobe - Gippsland	0	15750	2269
Latrobe - Gippsland	0	21000	3512
Latrobe - Gippsland	0	26250	7220
Latrobe - Gippsland	0	34125	3452
Latrobe - Gippsland	0	42000	2864
Latrobe - Gippsland	0	52500	2846
Latrobe - Gippsland	0	65625	2490
Latrobe - Gippsland	0	78750	1527
Latrobe - Gippsland	0	91875	1108
Latrobe - Gippsland	0	105000	746
Latrobe - Gippsland	0	131250	887
Latrobe - Gippsland	0	157500	127
Latrobe - Gippsland	0	183750	47
Latrobe - Gippsland	0	210000	469
Latrobe - Gippsland	0	Inf	53
Latrobe - Gippsland	1		8492
Latrobe - Gippsland	1	0	621
Latrobe - Gippsland	1	7875	457
Latrobe - Gippsland	1	15750	625
Latrobe - Gippsland	1	21000	682
Latrobe - Gippsland	1	26250	2819
Latrobe - Gippsland	1	34125	2668
Latrobe - Gippsland	1	42000	7355
Latrobe - Gippsland	1	52500	5622
Latrobe - Gippsland	1	65625	6918
Latrobe - Gippsland	1	78750	6229
Latrobe - Gippsland	1	91875	4480
Latrobe - Gippsland	1	105000	4529
Latrobe - Gippsland	1	131250	7299
Latrobe - Gippsland	1	157500	4362
Latrobe - Gippsland	1	183750	2381
Latrobe - Gippsland	1	210000	1526
Latrobe - Gippsland	1	Inf	2850
Melbourne - Inner	0		9144
Melbourne - Inner	0	0	8653
Melbourne - Inner	0	7875	1894
Melbourne - Inner	0	15750	4753
Melbourne - Inner	0	21000	5858
Melbourne - Inner	0	26250	8043
Melbourne - Inner	0	34125	5669
Melbourne - Inner	0	42000	5894
Melbourne - Inner	0	52500	7777
Melbourne - Inner	0	65625	9763
Melbourne - Inner	0	78750	8845
Melbourne - Inner	0	91875	8322
Melbourne - Inner	0	105000	6664
Melbourne - Inner	0	131250	12005
Melbourne - Inner	0	157500	2582
Melbourne - Inner	0	183750	1697
Melbourne - Inner	0	210000	6681
Melbourne - Inner	0	Inf	2279
Melbourne - Inner	1		13316
Melbourne - Inner	1	0	2422
Melbourne - Inner	1	7875	791
Melbourne - Inner	1	15750	1280
Melbourne - Inner	1	21000	868
Melbourne - Inner	1	26250	2651
Melbourne - Inner	1	34125	2375
Melbourne - Inner	1	42000	5038
Melbourne - Inner	1	52500	4690
Melbourne - Inner	1	65625	6656
Melbourne - Inner	1	78750	6818
Melbourne - Inner	1	91875	6029
Melbourne - Inner	1	105000	6666
Melbourne - Inner	1	131250	15557
Melbourne - Inner	1	157500	12644
Melbourne - Inner	1	183750	9598
Melbourne - Inner	1	210000	8736
Melbourne - Inner	1	Inf	24242
Melbourne - Inner East	0		2284
Melbourne - Inner East	0	0	2130
Melbourne - Inner East	0	7875	663
Melbourne - Inner East	0	15750	1635
Melbourne - Inner East	0	21000	2173
Melbourne - Inner East	0	26250	4128
Melbourne - Inner East	0	34125	3069
Melbourne - Inner East	0	42000	2499
Melbourne - Inner East	0	52500	2745
Melbourne - Inner East	0	65625	3029
Melbourne - Inner East	0	78750	2459
Melbourne - Inner East	0	91875	2140
Melbourne - Inner East	0	105000	1688
Melbourne - Inner East	0	131250	2763
Melbourne - Inner East	0	157500	448
Melbourne - Inner East	0	183750	268
Melbourne - Inner East	0	210000	1518
Melbourne - Inner East	0	Inf	271
Melbourne - Inner East	1		10676
Melbourne - Inner East	1	0	1767
Melbourne - Inner East	1	7875	644
Melbourne - Inner East	1	15750	775
Melbourne - Inner East	1	21000	560
Melbourne - Inner East	1	26250	1793
Melbourne - Inner East	1	34125	1778
Melbourne - Inner East	1	42000	4074
Melbourne - Inner East	1	52500	4050
Melbourne - Inner East	1	65625	5567
Melbourne - Inner East	1	78750	5405
Melbourne - Inner East	1	91875	4437
Melbourne - Inner East	1	105000	4713
Melbourne - Inner East	1	131250	9880
Melbourne - Inner East	1	157500	7711
Melbourne - Inner East	1	183750	5730
Melbourne - Inner East	1	210000	5265
Melbourne - Inner East	1	Inf	17579
Melbourne - Inner South	0		2936
Melbourne - Inner South	0	0	1798
Melbourne - Inner South	0	7875	696
Melbourne - Inner South	0	15750	1918
Melbourne - Inner South	0	21000	2929
Melbourne - Inner South	0	26250	5829
Melbourne - Inner South	0	34125	3900
Melbourne - Inner South	0	42000	3230
Melbourne - Inner South	0	52500	3736
Melbourne - Inner South	0	65625	4129
Melbourne - Inner South	0	78750	3241
Melbourne - Inner South	0	91875	2848
Melbourne - Inner South	0	105000	2069
Melbourne - Inner South	0	131250	3270
Melbourne - Inner South	0	157500	422
Melbourne - Inner South	0	183750	266
Melbourne - Inner South	0	210000	1763
Melbourne - Inner South	0	Inf	255
Melbourne - Inner South	1		11851
Melbourne - Inner South	1	0	1113
Melbourne - Inner South	1	7875	520
Melbourne - Inner South	1	15750	588
Melbourne - Inner South	1	21000	502
Melbourne - Inner South	1	26250	1773
Melbourne - Inner South	1	34125	1738
Melbourne - Inner South	1	42000	4466
Melbourne - Inner South	1	52500	4202
Melbourne - Inner South	1	65625	5906
Melbourne - Inner South	1	78750	5997
Melbourne - Inner South	1	91875	5083
Melbourne - Inner South	1	105000	5611
Melbourne - Inner South	1	131250	12143
Melbourne - Inner South	1	157500	9674
Melbourne - Inner South	1	183750	7197
Melbourne - Inner South	1	210000	6710
Melbourne - Inner South	1	Inf	19409
Melbourne - North East	0		2754
Melbourne - North East	0	0	1378
Melbourne - North East	0	7875	578
Melbourne - North East	0	15750	2114
Melbourne - North East	0	21000	3209
Melbourne - North East	0	26250	6053
Melbourne - North East	0	34125	3080
Melbourne - North East	0	42000	3065
Melbourne - North East	0	52500	3553
Melbourne - North East	0	65625	3884
Melbourne - North East	0	78750	2920
Melbourne - North East	0	91875	2326
Melbourne - North East	0	105000	1703
Melbourne - North East	0	131250	2169
Melbourne - North East	0	157500	390
Melbourne - North East	0	183750	166
Melbourne - North East	0	210000	690
Melbourne - North East	0	Inf	148
Melbourne - North East	1		13885
Melbourne - North East	1	0	1332
Melbourne - North East	1	7875	663
Melbourne - North East	1	15750	954
Melbourne - North East	1	21000	763
Melbourne - North East	1	26250	3279
Melbourne - North East	1	34125	3205
Melbourne - North East	1	42000	8162
Melbourne - North East	1	52500	7140
Melbourne - North East	1	65625	9688
Melbourne - North East	1	78750	9894
Melbourne - North East	1	91875	8642
Melbourne - North East	1	105000	8686
Melbourne - North East	1	131250	17368
Melbourne - North East	1	157500	12233
Melbourne - North East	1	183750	7575
Melbourne - North East	1	210000	5072
Melbourne - North East	1	Inf	9942
Melbourne - North West	0		1992
Melbourne - North West	0	0	881
Melbourne - North West	0	7875	403
Melbourne - North West	0	15750	1486
Melbourne - North West	0	21000	2278
Melbourne - North West	0	26250	4419
Melbourne - North West	0	34125	2119
Melbourne - North West	0	42000	1925
Melbourne - North West	0	52500	2267
Melbourne - North West	0	65625	2503
Melbourne - North West	0	78750	1804
Melbourne - North West	0	91875	1380
Melbourne - North West	0	105000	1001
Melbourne - North West	0	131250	1262
Melbourne - North West	0	157500	236
Melbourne - North West	0	183750	118
Melbourne - North West	0	210000	368
Melbourne - North West	0	Inf	84
Melbourne - North West	1		10297
Melbourne - North West	1	0	1048
Melbourne - North West	1	7875	508
Melbourne - North West	1	15750	812
Melbourne - North West	1	21000	689
Melbourne - North West	1	26250	2829
Melbourne - North West	1	34125	2634
Melbourne - North West	1	42000	6534
Melbourne - North West	1	52500	5852
Melbourne - North West	1	65625	7600
Melbourne - North West	1	78750	7401
Melbourne - North West	1	91875	6246
Melbourne - North West	1	105000	6074
Melbourne - North West	1	131250	11740
Melbourne - North West	1	157500	7885
Melbourne - North West	1	183750	4874
Melbourne - North West	1	210000	3340
Melbourne - North West	1	Inf	5718
Melbourne - Outer East	0		2739
Melbourne - Outer East	0	0	1173
Melbourne - Outer East	0	7875	575
Melbourne - Outer East	0	15750	1892
Melbourne - Outer East	0	21000	3120
Melbourne - Outer East	0	26250	7023
Melbourne - Outer East	0	34125	4077
Melbourne - Outer East	0	42000	3462
Melbourne - Outer East	0	52500	3951
Melbourne - Outer East	0	65625	4015
Melbourne - Outer East	0	78750	2777
Melbourne - Outer East	0	91875	2180
Melbourne - Outer East	0	105000	1588
Melbourne - Outer East	0	131250	1950
Melbourne - Outer East	0	157500	321
Melbourne - Outer East	0	183750	151
Melbourne - Outer East	0	210000	640
Melbourne - Outer East	0	Inf	118
Melbourne - Outer East	1		14618
Melbourne - Outer East	1	0	1113
Melbourne - Outer East	1	7875	565
Melbourne - Outer East	1	15750	833
Melbourne - Outer East	1	21000	659
Melbourne - Outer East	1	26250	2620
Melbourne - Outer East	1	34125	3007
Melbourne - Outer East	1	42000	7648
Melbourne - Outer East	1	52500	7463
Melbourne - Outer East	1	65625	10148
Melbourne - Outer East	1	78750	10244
Melbourne - Outer East	1	91875	8780
Melbourne - Outer East	1	105000	9211
Melbourne - Outer East	1	131250	18575
Melbourne - Outer East	1	157500	13547
Melbourne - Outer East	1	183750	8224
Melbourne - Outer East	1	210000	5540
Melbourne - Outer East	1	Inf	10749
Melbourne - South East	0		3948
Melbourne - South East	0	0	2553
Melbourne - South East	0	7875	807
Melbourne - South East	0	15750	2750
Melbourne - South East	0	21000	4166
Melbourne - South East	0	26250	8541
Melbourne - South East	0	34125	4385
Melbourne - South East	0	42000	4105
Melbourne - South East	0	52500	4895
Melbourne - South East	0	65625	4948
Melbourne - South East	0	78750	3402
Melbourne - South East	0	91875	2571
Melbourne - South East	0	105000	1748
Melbourne - South East	0	131250	2375
Melbourne - South East	0	157500	574
Melbourne - South East	0	183750	321
Melbourne - South East	0	210000	758
Melbourne - South East	0	Inf	314
Melbourne - South East	1		20253
Melbourne - South East	1	0	2517
Melbourne - South East	1	7875	1070
Melbourne - South East	1	15750	1673
Melbourne - South East	1	21000	1386
Melbourne - South East	1	26250	4913
Melbourne - South East	1	34125	5219
Melbourne - South East	1	42000	12611
Melbourne - South East	1	52500	11709
Melbourne - South East	1	65625	16046
Melbourne - South East	1	78750	15998
Melbourne - South East	1	91875	13632
Melbourne - South East	1	105000	13536
Melbourne - South East	1	131250	25691
Melbourne - South East	1	157500	16569
Melbourne - South East	1	183750	9476
Melbourne - South East	1	210000	6201
Melbourne - South East	1	Inf	11328
Melbourne - West	0		3955
Melbourne - West	0	0	1894
Melbourne - West	0	7875	766
Melbourne - West	0	15750	3077
Melbourne - West	0	21000	4154
Melbourne - West	0	26250	7741
Melbourne - West	0	34125	3794
Melbourne - West	0	42000	3803
Melbourne - West	0	52500	4815
Melbourne - West	0	65625	5420
Melbourne - West	0	78750	3987
Melbourne - West	0	91875	3040
Melbourne - West	0	105000	2179
Melbourne - West	0	131250	3025
Melbourne - West	0	157500	654
Melbourne - West	0	183750	334
Melbourne - West	0	210000	954
Melbourne - West	0	Inf	308
Melbourne - West	1		19217
Melbourne - West	1	0	2218
Melbourne - West	1	7875	995
Melbourne - West	1	15750	1785
Melbourne - West	1	21000	1430
Melbourne - West	1	26250	4824
Melbourne - West	1	34125	5152
Melbourne - West	1	42000	11400
Melbourne - West	1	52500	10992
Melbourne - West	1	65625	14662
Melbourne - West	1	78750	14727
Melbourne - West	1	91875	12854
Melbourne - West	1	105000	12580
Melbourne - West	1	131250	24533
Melbourne - West	1	157500	16362
Melbourne - West	1	183750	10241
Melbourne - West	1	210000	6843
Melbourne - West	1	Inf	11713
Mornington Peninsula	0		2476
Mornington Peninsula	0	0	857
Mornington Peninsula	0	7875	390
Mornington Peninsula	0	15750	1520
Mornington Peninsula	0	21000	2605
Mornington Peninsula	0	26250	5949
Mornington Peninsula	0	34125	3369
Mornington Peninsula	0	42000	2630
Mornington Peninsula	0	52500	3032
Mornington Peninsula	0	65625	2927
Mornington Peninsula	0	78750	1868
Mornington Peninsula	0	91875	1331
Mornington Peninsula	0	105000	921
Mornington Peninsula	0	131250	1030
Mornington Peninsula	0	157500	142
Mornington Peninsula	0	183750	64
Mornington Peninsula	0	210000	506
Mornington Peninsula	0	Inf	51
Mornington Peninsula	1		8964
Mornington Peninsula	1	0	608
Mornington Peninsula	1	7875	343
Mornington Peninsula	1	15750	466
Mornington Peninsula	1	21000	507
Mornington Peninsula	1	26250	1901
Mornington Peninsula	1	34125	2110
Mornington Peninsula	1	42000	5636
Mornington Peninsula	1	52500	4973
Mornington Peninsula	1	65625	6456
Mornington Peninsula	1	78750	6325
Mornington Peninsula	1	91875	5240
Mornington Peninsula	1	105000	5146
Mornington Peninsula	1	131250	9746
Mornington Peninsula	1	157500	6443
Mornington Peninsula	1	183750	3730
Mornington Peninsula	1	210000	2410
Mornington Peninsula	1	Inf	4807
North West	0		1581
North West	0	0	420
North West	0	7875	284
North West	0	15750	1170
North West	0	21000	2044
North West	0	26250	4261
North West	0	34125	1993
North West	0	42000	1706
North West	0	52500	1706
North West	0	65625	1431
North West	0	78750	795
North West	0	91875	602
North West	0	105000	364
North West	0	131250	454
North West	0	157500	78
North West	0	183750	37
North West	0	210000	215
North West	0	Inf	40
North West	1		4740
North West	1	0	371
North West	1	7875	267
North West	1	15750	366
North West	1	21000	338
North West	1	26250	1492
North West	1	34125	1347
North West	1	42000	4020
North West	1	52500	3197
North West	1	65625	3814
North West	1	78750	3738
North West	1	91875	2429
North West	1	105000	2562
North West	1	131250	3955
North West	1	157500	2199
North West	1	183750	1144
North West	1	210000	588
North West	1	Inf	1129
Shepparton	0		1285
Shepparton	0	0	342
Shepparton	0	7875	190
Shepparton	0	15750	862
Shepparton	0	21000	1456
Shepparton	0	26250	2973
Shepparton	0	34125	1447
Shepparton	0	42000	1241
Shepparton	0	52500	1388
Shepparton	0	65625	1173
Shepparton	0	78750	668
Shepparton	0	91875	490
Shepparton	0	105000	322
Shepparton	0	131250	373
Shepparton	0	157500	85
Shepparton	0	183750	31
Shepparton	0	210000	147
Shepparton	0	Inf	34
Shepparton	1		4016
Shepparton	1	0	336
Shepparton	1	7875	196
Shepparton	1	15750	287
Shepparton	1	21000	271
Shepparton	1	26250	1242
Shepparton	1	34125	1162
Shepparton	1	42000	3312
Shepparton	1	52500	2452
Shepparton	1	65625	3221
Shepparton	1	78750	3130
Shepparton	1	91875	2225
Shepparton	1	105000	2266
Shepparton	1	131250	3740
Shepparton	1	157500	2170
Shepparton	1	183750	1107
Shepparton	1	210000	568
Shepparton	1	Inf	1109
Warrnambool and South West	0		1225
Warrnambool and South West	0	0	335
Warrnambool and South West	0	7875	260
Warrnambool and South West	0	15750	975
Warrnambool and South West	0	21000	1490
Warrnambool and South West	0	26250	3094
Warrnambool and South West	0	34125	1634
Warrnambool and South West	0	42000	1287
Warrnambool and South West	0	52500	1422
Warrnambool and South West	0	65625	1252
Warrnambool and South West	0	78750	724
Warrnambool and South West	0	91875	540
Warrnambool and South West	0	105000	339
Warrnambool and South West	0	131250	401
Warrnambool and South West	0	157500	88
Warrnambool and South West	0	183750	39
Warrnambool and South West	0	210000	214
Warrnambool and South West	0	Inf	41
Warrnambool and South West	1		3648
Warrnambool and South West	1	0	280
Warrnambool and South West	1	7875	211
Warrnambool and South West	1	15750	280
Warrnambool and South West	1	21000	269
