SA4_NAME16	Age5yr	Indigenous	persons
Melbourne - Inner South	10-14	1	99
Melbourne - Inner South	15-19		869
Melbourne - Inner South	15-19	0	22144
Melbourne - Inner South	15-19	1	80
Melbourne - Inner South	20-24		1182
Melbourne - Inner South	20-24	0	24087
Melbourne - Inner South	20-24	1	101
Melbourne - Inner South	25-29		1394
Melbourne - Inner South	25-29	0	24095
Melbourne - Inner South	25-29	1	85
Melbourne - Inner South	30-34		1375
Melbourne - Inner South	30-34	0	25208
Melbourne - Inner South	30-34	1	73
Melbourne - Inner South	35-39		1290
Melbourne - Inner South	35-39	0	25690
Melbourne - Inner South	35-39	1	61
Melbourne - Inner South	40-44		1369
Melbourne - Inner South	40-44	0	28608
Melbourne - Inner South	40-44	1	71
Melbourne - Inner South	45-49		1399
Melbourne - Inner South	45-49	0	29733
Melbourne - Inner South	45-49	1	77
Melbourne - Inner South	50-54		1250
Melbourne - Inner South	50-54	0	26062
Melbourne - Inner South	50-54	1	72
Melbourne - Inner South	55-59		1164
Melbourne - Inner South	55-59	0	23632
Melbourne - Inner South	55-59	1	41
Melbourne - Inner South	60-64		1095
Melbourne - Inner South	60-64	0	20321
Melbourne - Inner South	60-64	1	45
Melbourne - Inner South	65+		4318
Melbourne - Inner South	65+	0	62781
Melbourne - Inner South	65+	1	72
Melbourne - North East	0-4		1717
Melbourne - North East	0-4	0	32388
Melbourne - North East	0-4	1	470
Melbourne - North East	5-9		1575
Melbourne - North East	5-9	0	30381
Melbourne - North East	5-9	1	404
Melbourne - North East	10-14		1289
Melbourne - North East	10-14	0	27258
Melbourne - North East	10-14	1	367
Melbourne - North East	15-19		1340
Melbourne - North East	15-19	0	27506
Melbourne - North East	15-19	1	331
Melbourne - North East	20-24		1758
Melbourne - North East	20-24	0	31763
Melbourne - North East	20-24	1	335
Melbourne - North East	25-29		2065
Melbourne - North East	25-29	0	34462
Melbourne - North East	25-29	1	309
Melbourne - North East	30-34		2116
Melbourne - North East	30-34	0	37197
Melbourne - North East	30-34	1	267
Melbourne - North East	35-39		1721
Melbourne - North East	35-39	0	34371
Melbourne - North East	35-39	1	221
Melbourne - North East	40-44		1684
Melbourne - North East	40-44	0	33585
Melbourne - North East	40-44	1	181
Melbourne - North East	45-49		1606
Melbourne - North East	45-49	0	32461
Melbourne - North East	45-49	1	211
Melbourne - North East	50-54		1556
Melbourne - North East	50-54	0	29466
Melbourne - North East	50-54	1	192
Melbourne - North East	55-59		1400
Melbourne - North East	55-59	0	27491
Melbourne - North East	55-59	1	154
Melbourne - North East	60-64		1274
Melbourne - North East	60-64	0	23606
Melbourne - North East	60-64	1	110
Melbourne - North East	65+		4289
Melbourne - North East	65+	0	64328
Melbourne - North East	65+	1	162
Melbourne - North West	0-4		1487
Melbourne - North West	0-4	0	24713
Melbourne - North West	0-4	1	255
Melbourne - North West	5-9		1329
Melbourne - North West	5-9	0	23601
Melbourne - North West	5-9	1	243
Melbourne - North West	10-14		1134
Melbourne - North West	10-14	0	21786
Melbourne - North West	10-14	1	216
Melbourne - North West	15-19		1135
Melbourne - North West	15-19	0	21763
Melbourne - North West	15-19	1	228
Melbourne - North West	20-24		1282
Melbourne - North West	20-24	0	22920
Melbourne - North West	20-24	1	223
Melbourne - North West	25-29		1521
Melbourne - North West	25-29	0	25295
Melbourne - North West	25-29	1	181
Melbourne - North West	30-34		1556
Melbourne - North West	30-34	0	26512
Melbourne - North West	30-34	1	143
Melbourne - North West	35-39		1431
Melbourne - North West	35-39	0	24485
Melbourne - North West	35-39	1	131
Melbourne - North West	40-44		1208
Melbourne - North West	40-44	0	23534
Melbourne - North West	40-44	1	119
Melbourne - North West	45-49		1244
Melbourne - North West	45-49	0	23646
Melbourne - North West	45-49	1	145
Melbourne - North West	50-54		1139
Melbourne - North West	50-54	0	21978
Melbourne - North West	50-54	1	108
Melbourne - North West	55-59		1079
Melbourne - North West	55-59	0	19000
Melbourne - North West	55-59	1	81
Melbourne - North West	60-64		968
Melbourne - North West	60-64	0	15915
Melbourne - North West	60-64	1	66
Melbourne - North West	65+		3282
Melbourne - North West	65+	0	46181
Melbourne - North West	65+	1	114
Melbourne - Outer East	0-4		1180
Melbourne - Outer East	0-4	0	28715
Melbourne - Outer East	0-4	1	274
Melbourne - Outer East	5-9		1146
Melbourne - Outer East	5-9	0	29554
Melbourne - Outer East	5-9	1	303
Melbourne - Outer East	10-14		1039
Melbourne - Outer East	10-14	0	28987
Melbourne - Outer East	10-14	1	361
Melbourne - Outer East	15-19		1122
Melbourne - Outer East	15-19	0	30364
Melbourne - Outer East	15-19	1	328
Melbourne - Outer East	20-24		1109
Melbourne - Outer East	20-24	0	29499
Melbourne - Outer East	20-24	1	235
Melbourne - Outer East	25-29		1275
Melbourne - Outer East	25-29	0	29067
Melbourne - Outer East	25-29	1	191
Melbourne - Outer East	30-34		1348
Melbourne - Outer East	30-34	0	31424
Melbourne - Outer East	30-34	1	134
Melbourne - Outer East	35-39		1282
Melbourne - Outer East	35-39	0	31365
Melbourne - Outer East	35-39	1	133
Melbourne - Outer East	40-44		1333
Melbourne - Outer East	40-44	0	33481
Melbourne - Outer East	40-44	1	180
Melbourne - Outer East	45-49		1377
Melbourne - Outer East	45-49	0	34605
Melbourne - Outer East	45-49	1	198
Melbourne - Outer East	50-54		1394
Melbourne - Outer East	50-54	0	33421
Melbourne - Outer East	50-54	1	142
Melbourne - Outer East	55-59		1392
Melbourne - Outer East	55-59	0	31494
Melbourne - Outer East	55-59	1	131
Melbourne - Outer East	60-64		1199
Melbourne - Outer East	60-64	0	28068
Melbourne - Outer East	60-64	1	107
Melbourne - Outer East	65+		4695
Melbourne - Outer East	65+	0	75782
Melbourne - Outer East	65+	1	186
Melbourne - South East	0-4		2530
Melbourne - South East	0-4	0	49901
Melbourne - South East	0-4	1	386
Melbourne - South East	5-9		2263
Melbourne - South East	5-9	0	48168
Melbourne - South East	5-9	1	397
Melbourne - South East	10-14		1993
Melbourne - South East	10-14	0	44135
Melbourne - South East	10-14	1	389
Melbourne - South East	15-19		2148
Melbourne - South East	15-19	0	47600
Melbourne - South East	15-19	1	342
Melbourne - South East	20-24		2810
Melbourne - South East	20-24	0	55358
Melbourne - South East	20-24	1	323
Melbourne - South East	25-29		2861
Melbourne - South East	25-29	0	53508
Melbourne - South East	25-29	1	204
Melbourne - South East	30-34		2906
Melbourne - South East	30-34	0	56736
Melbourne - South East	30-34	1	180
Melbourne - South East	35-39		2407
Melbourne - South East	35-39	0	51114
Melbourne - South East	35-39	1	191
Melbourne - South East	40-44		2419
Melbourne - South East	40-44	0	49253
Melbourne - South East	40-44	1	246
Melbourne - South East	45-49		2303
Melbourne - South East	45-49	0	48049
Melbourne - South East	45-49	1	196
Melbourne - South East	50-54		2178
Melbourne - South East	50-54	0	43702
Melbourne - South East	50-54	1	153
Melbourne - South East	55-59		2097
Melbourne - South East	55-59	0	39465
Melbourne - South East	55-59	1	104
Melbourne - South East	60-64		1791
Melbourne - South East	60-64	0	33801
Melbourne - South East	60-64	1	84
Melbourne - South East	65+		6162
Melbourne - South East	65+	0	94219
Melbourne - South East	65+	1	193
Melbourne - West	0-4		3092
Melbourne - West	0-4	0	54694
Melbourne - West	0-4	1	565
Melbourne - West	5-9		2745
Melbourne - West	5-9	0	49506
Melbourne - West	5-9	1	584
Melbourne - West	10-14		2278
Melbourne - West	10-14	0	41016
Melbourne - West	10-14	1	475
Melbourne - West	15-19		2130
Melbourne - West	15-19	0	40269
Melbourne - West	15-19	1	471
Melbourne - West	20-24		2838
Melbourne - West	20-24	0	46796
Melbourne - West	20-24	1	460
Melbourne - West	25-29		3399
Melbourne - West	25-29	0	55354
Melbourne - West	25-29	1	468
Melbourne - West	30-34		3627
Melbourne - West	30-34	0	63320
Melbourne - West	30-34	1	372
Melbourne - West	35-39		3132
Melbourne - West	35-39	0	57343
Melbourne - West	35-39	1	313
Melbourne - West	40-44		2869
Melbourne - West	40-44	0	50760
Melbourne - West	40-44	1	287
Melbourne - West	45-49		2538
Melbourne - West	45-49	0	45572
Melbourne - West	45-49	1	276
Melbourne - West	50-54		2373
Melbourne - West	50-54	0	40051
Melbourne - West	50-54	1	215
Melbourne - West	55-59		2121
Melbourne - West	55-59	0	36074
Melbourne - West	55-59	1	172
Melbourne - West	60-64		1884
Melbourne - West	60-64	0	30730
Melbourne - West	60-64	1	130
Melbourne - West	65+		5456
Melbourne - West	65+	0	70518
Melbourne - West	65+	1	153
Mornington Peninsula	0-4		933
Mornington Peninsula	0-4	0	15820
Mornington Peninsula	0-4	1	273
Mornington Peninsula	5-9		899
Mornington Peninsula	5-9	0	16728
Mornington Peninsula	5-9	1	306
Mornington Peninsula	10-14		898
Mornington Peninsula	10-14	0	15752
Mornington Peninsula	10-14	1	268
Mornington Peninsula	15-19		925
Mornington Peninsula	15-19	0	15750
Mornington Peninsula	15-19	1	283
Mornington Peninsula	20-24		928
Mornington Peninsula	20-24	0	14774
Mornington Peninsula	20-24	1	217
Mornington Peninsula	25-29		932
Mornington Peninsula	25-29	0	14305
Mornington Peninsula	25-29	1	175
Mornington Peninsula	30-34		932
Mornington Peninsula	30-34	0	15498
Mornington Peninsula	30-34	1	136
Mornington Peninsula	35-39		904
Mornington Peninsula	35-39	0	15847
Mornington Peninsula	35-39	1	160
Mornington Peninsula	40-44		1071
Mornington Peninsula	40-44	0	18338
Mornington Peninsula	40-44	1	162
Mornington Peninsula	45-49		1124
Mornington Peninsula	45-49	0	19316
Mornington Peninsula	45-49	1	165
Mornington Peninsula	50-54		1114
Mornington Peninsula	50-54	0	18239
Mornington Peninsula	50-54	1	119
Mornington Peninsula	55-59		1107
Mornington Peninsula	55-59	0	17952
Mornington Peninsula	55-59	1	107
Mornington Peninsula	60-64		1109
Mornington Peninsula	60-64	0	16715
Mornington Peninsula	60-64	1	110
Mornington Peninsula	65+		4016
Mornington Peninsula	65+	0	54568
Mornington Peninsula	65+	1	160
North West	0-4		616
North West	0-4	0	7364
North West	0-4	1	539
North West	5-9		648
North West	5-9	0	8046
North West	5-9	1	525
North West	10-14		627
North West	10-14	0	7846
North West	10-14	1	467
North West	15-19		642
North West	15-19	0	8068
North West	15-19	1	382
North West	20-24		625
North West	20-24	0	6890
North West	20-24	1	306
North West	25-29		694
North West	25-29	0	7395
North West	25-29	1	311
North West	30-34		618
North West	30-34	0	7157
North West	30-34	1	203
North West	35-39		569
North West	35-39	0	6876
North West	35-39	1	195
North West	40-44		605
North West	40-44	0	7736
North West	40-44	1	191
North West	45-49		729
North West	45-49	0	8837
North West	45-49	1	196
North West	50-54		796
North West	50-54	0	9357
North West	50-54	1	193
North West	55-59		835
North West	55-59	0	10018
North West	55-59	1	178
North West	60-64		829
North West	60-64	0	9436
North West	60-64	1	114
North West	65+		2945
North West	65+	0	29227
North West	65+	1	188
Shepparton	0-4		576
Shepparton	0-4	0	6878
Shepparton	0-4	1	418
Shepparton	5-9		567
Shepparton	5-9	0	7379
Shepparton	5-9	1	456
Shepparton	10-14		550
Shepparton	10-14	0	7257
Shepparton	10-14	1	384
Shepparton	15-19		528
Shepparton	15-19	0	7479
Shepparton	15-19	1	362
Shepparton	20-24		454
Shepparton	20-24	0	5959
Shepparton	20-24	1	290
Shepparton	25-29		511
Shepparton	25-29	0	6278
Shepparton	25-29	1	244
Shepparton	30-34		530
Shepparton	30-34	0	6331
Shepparton	30-34	1	170
Shepparton	35-39		483
Shepparton	35-39	0	6138
Shepparton	35-39	1	161
Shepparton	40-44		560
Shepparton	40-44	0	7099
Shepparton	40-44	1	191
Shepparton	45-49		595
Shepparton	45-49	0	7693
Shepparton	45-49	1	183
Shepparton	50-54		656
Shepparton	50-54	0	8061
Shepparton	50-54	1	171
Shepparton	55-59		671
Shepparton	55-59	0	8079
Shepparton	55-59	1	146
Shepparton	60-64		703
Shepparton	60-64	0	7752
Shepparton	60-64	1	140
Shepparton	65+		2480
Shepparton	65+	0	24162
Shepparton	65+	1	234
Warrnambool and South West	0-4		413
Warrnambool and South West	0-4	0	6111
Warrnambool and South West	0-4	1	264
Warrnambool and South West	5-9		465
Warrnambool and South West	5-9	0	6901
Warrnambool and South West	5-9	1	202
Warrnambool and South West	10-14		502
Warrnambool and South West	10-14	0	6919
Warrnambool and South West	10-14	1	243
Warrnambool and South West	15-19		507
Warrnambool and South West	15-19	0	6944
Warrnambool and South West	15-19	1	187
Warrnambool and South West	20-24		469
Warrnambool and South West	20-24	0	5787
Warrnambool and South West	20-24	1	153
Warrnambool and South West	25-29		420
Warrnambool and South West	25-29	0	5610
Warrnambool and South West	25-29	1	119
Warrnambool and South West	30-34		396
Warrnambool and South West	30-34	0	5665
Warrnambool and South West	30-34	1	89
Warrnambool and South West	35-39		366
Warrnambool and South West	35-39	0	5865
Warrnambool and South West	35-39	1	79
Warrnambool and South West	40-44		494
Warrnambool and South West	40-44	0	6726
Warrnambool and South West	40-44	1	95
Warrnambool and South West	45-49		592
Warrnambool and South West	45-49	0	7594
Warrnambool and South West	45-49	1	88
Warrnambool and South West	50-54		566
Warrnambool and South West	50-54	0	8199
Warrnambool and South West	50-54	1	93
Warrnambool and South West	55-59		602
Warrnambool and South West	55-59	0	8365
Warrnambool and South West	55-59	1	88
Warrnambool and South West	60-64		667
Warrnambool and South West	60-64	0	8104
Warrnambool and South West	60-64	1	53
Warrnambool and South West	65+		2227
Warrnambool and South West	65+	0	23351
Warrnambool and South West	65+	1	112
Migratory - Offshore - Shipping (Vic.)	30-34	0	4
Migratory - Offshore - Shipping (Vic.)	35-39	0	3
Migratory - Offshore - Shipping (Vic.)	45-49	0	6
Migratory - Offshore - Shipping (Vic.)	50-54	0	5
Migratory - Offshore - Shipping (Vic.)	55-59	0	4
Migratory - Offshore - Shipping (Vic.)	60-64	0	4
No usual address (Vic.)	0-4		39
No usual address (Vic.)	0-4	0	312
No usual address (Vic.)	0-4	1	25
No usual address (Vic.)	5-9		24
No usual address (Vic.)	5-9	0	157
No usual address (Vic.)	5-9	1	8
No usual address (Vic.)	10-14		25
No usual address (Vic.)	10-14	0	145
No usual address (Vic.)	10-14	1	9
No usual address (Vic.)	15-19		39
No usual address (Vic.)	15-19	0	288
No usual address (Vic.)	15-19	1	28
No usual address (Vic.)	20-24		121
No usual address (Vic.)	20-24	0	753
No usual address (Vic.)	20-24	1	23
No usual address (Vic.)	25-29		143
No usual address (Vic.)	25-29	0	821
No usual address (Vic.)	25-29	1	22
No usual address (Vic.)	30-34		134
No usual address (Vic.)	30-34	0	691
No usual address (Vic.)	30-34	1	28
No usual address (Vic.)	35-39		108
No usual address (Vic.)	35-39	0	555
No usual address (Vic.)	35-39	1	32
No usual address (Vic.)	40-44		95
No usual address (Vic.)	40-44	0	471
No usual address (Vic.)	40-44	1	38
No usual address (Vic.)	45-49		73
No usual address (Vic.)	45-49	0	427
No usual address (Vic.)	45-49	1	23
No usual address (Vic.)	50-54		66
No usual address (Vic.)	50-54	0	364
No usual address (Vic.)	50-54	1	20
No usual address (Vic.)	55-59		58
No usual address (Vic.)	55-59	0	355
No usual address (Vic.)	55-59	1	12
No usual address (Vic.)	60-64		55
No usual address (Vic.)	60-64	0	324
No usual address (Vic.)	60-64	1	12
No usual address (Vic.)	65+		80
No usual address (Vic.)	65+	0	556
No usual address (Vic.)	65+	1	6
Brisbane - East	0-4		493
Brisbane - East	0-4	0	12181
Brisbane - East	0-4	1	546
Brisbane - East	5-9		537
Brisbane - East	5-9	0	14211
Brisbane - East	5-9	1	582
Brisbane - East	10-14		484
Brisbane - East	10-14	0	13753
Brisbane - East	10-14	1	574
Brisbane - East	15-19		483
Brisbane - East	15-19	0	13545
Brisbane - East	15-19	1	532
Brisbane - East	20-24		487
Brisbane - East	20-24	0	11395
Brisbane - East	20-24	1	435
Brisbane - East	25-29		496
Brisbane - East	25-29	0	10647
Brisbane - East	25-29	1	343
Brisbane - East	30-34		535
Brisbane - East	30-34	0	12551
Brisbane - East	30-34	1	275
Brisbane - East	35-39		582
Brisbane - East	35-39	0	13110
Brisbane - East	35-39	1	284
Brisbane - East	40-44		646
Brisbane - East	40-44	0	15277
Brisbane - East	40-44	1	312
Brisbane - East	45-49		645
Brisbane - East	45-49	0	15439
Brisbane - East	45-49	1	298
Brisbane - East	50-54		678
Brisbane - East	50-54	0	15115
Brisbane - East	50-54	1	273
Brisbane - East	55-59		719
Brisbane - East	55-59	0	14207
Brisbane - East	55-59	1	217
Brisbane - East	60-64		603
Brisbane - East	60-64	0	12626
Brisbane - East	60-64	1	168
Brisbane - East	65+		2209
Brisbane - East	65+	0	34332
Brisbane - East	65+	1	261
Brisbane - North	0-4		481
Brisbane - North	0-4	0	12243
Brisbane - North	0-4	1	415
Brisbane - North	5-9		431
Brisbane - North	5-9	0	11623
Brisbane - North	5-9	1	453
Brisbane - North	10-14		407
Brisbane - North	10-14	0	10551
Brisbane - North	10-14	1	457
Brisbane - North	15-19		414
Brisbane - North	15-19	0	10511
Brisbane - North	15-19	1	456
Brisbane - North	20-24		743
Brisbane - North	20-24	0	12962
Brisbane - North	20-24	1	431
Brisbane - North	25-29		789
Brisbane - North	25-29	0	14757
Brisbane - North	25-29	1	321
Brisbane - North	30-34		823
Brisbane - North	30-34	0	16007
Brisbane - North	30-34	1	297
Brisbane - North	35-39		645
Brisbane - North	35-39	0	14334
Brisbane - North	35-39	1	243
Brisbane - North	40-44		659
Brisbane - North	40-44	0	14219
Brisbane - North	40-44	1	266
Brisbane - North	45-49		628
Brisbane - North	45-49	0	13333
Brisbane - North	45-49	1	238
Brisbane - North	50-54		579
Brisbane - North	50-54	0	12105
Brisbane - North	50-54	1	224
Brisbane - North	55-59		501
Brisbane - North	55-59	0	11091
Brisbane - North	55-59	1	180
Brisbane - North	60-64		437
Brisbane - North	60-64	0	9803
Brisbane - North	60-64	1	145
Brisbane - North	65+		1477
Brisbane - North	65+	0	29653
Brisbane - North	65+	1	195
Brisbane - South	0-4		888
Brisbane - South	0-4	0	20408
Brisbane - South	0-4	1	380
Brisbane - South	5-9		798
Brisbane - South	5-9	0	19437
Brisbane - South	5-9	1	420
Brisbane - South	10-14		748
Brisbane - South	10-14	0	17560
Brisbane - South	10-14	1	401
Brisbane - South	15-19		900
Brisbane - South	15-19	0	19603
Brisbane - South	15-19	1	415
Brisbane - South	20-24		1540
Brisbane - South	20-24	0	28180
Brisbane - South	20-24	1	489
Brisbane - South	25-29		1610
Brisbane - South	25-29	0	29072
Brisbane - South	25-29	1	345
Brisbane - South	30-34		1553
Brisbane - South	30-34	0	28524
Brisbane - South	30-34	1	281
Brisbane - South	35-39		1211
Brisbane - South	35-39	0	24367
Brisbane - South	35-39	1	245
Brisbane - South	40-44		1027
Brisbane - South	40-44	0	22413
Brisbane - South	40-44	1	246
Brisbane - South	45-49		1036
Brisbane - South	45-49	0	20883
Brisbane - South	45-49	1	240
Brisbane - South	50-54		967
Brisbane - South	50-54	0	18878
Brisbane - South	50-54	1	219
Brisbane - South	55-59		846
Brisbane - South	55-59	0	17104
Brisbane - South	55-59	1	172
Brisbane - South	60-64		697
Brisbane - South	60-64	0	14645
Brisbane - South	60-64	1	109
Brisbane - South	65+		2170
Brisbane - South	65+	0	39319
Brisbane - South	65+	1	202
Brisbane - West	0-4		337
Brisbane - West	0-4	0	9769
Brisbane - West	0-4	1	154
Brisbane - West	5-9		351
Brisbane - West	5-9	0	11597
Brisbane - West	5-9	1	159
Brisbane - West	10-14		324
Brisbane - West	10-14	0	11079
Brisbane - West	10-14	1	176
Brisbane - West	15-19		427
Brisbane - West	15-19	0	13099
Brisbane - West	15-19	1	237
Brisbane - West	20-24		751
Brisbane - West	20-24	0	15448
Brisbane - West	20-24	1	219
Brisbane - West	25-29		505
Brisbane - West	25-29	0	10413
Brisbane - West	25-29	1	116
Brisbane - West	30-34		484
Brisbane - West	30-34	0	10471
Brisbane - West	30-34	1	94
Brisbane - West	35-39		439
Brisbane - West	35-39	0	11265
Brisbane - West	35-39	1	109
Brisbane - West	40-44		483
Brisbane - West	40-44	0	12530
Brisbane - West	40-44	1	93
Brisbane - West	45-49		462
Brisbane - West	45-49	0	12159
Brisbane - West	45-49	1	99
Brisbane - West	50-54		426
Brisbane - West	50-54	0	10686
Brisbane - West	50-54	1	81
Brisbane - West	55-59		387
Brisbane - West	55-59	0	9608
Brisbane - West	55-59	1	49
Brisbane - West	60-64		310
Brisbane - West	60-64	0	8511
Brisbane - West	60-64	1	51
Brisbane - West	65+		914
Brisbane - West	65+	0	24061
Brisbane - West	65+	1	63
Brisbane Inner City	0-4		718
Brisbane Inner City	0-4	0	11099
Brisbane Inner City	0-4	1	136
Brisbane Inner City	5-9		605
Brisbane Inner City	5-9	0	10890
Brisbane Inner City	5-9	1	125
Brisbane Inner City	10-14		538
Brisbane Inner City	10-14	0	10458
Brisbane Inner City	10-14	1	156
Brisbane Inner City	15-19		782
Brisbane Inner City	15-19	0	12665
Brisbane Inner City	15-19	1	244
Brisbane Inner City	20-24		2093
Brisbane Inner City	20-24	0	25134
Brisbane Inner City	20-24	1	362
Brisbane Inner City	25-29		2690
Brisbane Inner City	25-29	0	28148
Brisbane Inner City	25-29	1	327
Brisbane Inner City	30-34		2222
Brisbane Inner City	30-34	0	24153
Brisbane Inner City	30-34	1	227
Brisbane Inner City	35-39		1561
Brisbane Inner City	35-39	0	17995
Brisbane Inner City	35-39	1	181
Brisbane Inner City	40-44		1332
Brisbane Inner City	40-44	0	16548
Brisbane Inner City	40-44	1	185
Brisbane Inner City	45-49		1322
Brisbane Inner City	45-49	0	15561
Brisbane Inner City	45-49	1	188
Brisbane Inner City	50-54		1145
Brisbane Inner City	50-54	0	13438
Brisbane Inner City	50-54	1	144
Brisbane Inner City	55-59		959
Brisbane Inner City	55-59	0	11487
Brisbane Inner City	55-59	1	96
Brisbane Inner City	60-64		928
Brisbane Inner City	60-64	0	9443
Brisbane Inner City	60-64	1	82
Brisbane Inner City	65+		2153
Brisbane Inner City	65+	0	21572
Brisbane Inner City	65+	1	123
Cairns	0-4		1218
Cairns	0-4	0	11058
Cairns	0-4	1	2635
Cairns	5-9		1321
Cairns	5-9	0	12336
Cairns	5-9	1	3045
Cairns	10-14		1249
Cairns	10-14	0	11944
Cairns	10-14	1	2846
Cairns	15-19		1145
Cairns	15-19	0	10895
Cairns	15-19	1	2420
Cairns	20-24		1282
Cairns	20-24	0	9946
Cairns	20-24	1	1872
Cairns	25-29		1527
Cairns	25-29	0	11607
Cairns	25-29	1	1585
Cairns	30-34		1495
Cairns	30-34	0	12463
Cairns	30-34	1	1412
Cairns	35-39		1355
Cairns	35-39	0	12465
Cairns	35-39	1	1359
Cairns	40-44		1512
Cairns	40-44	0	13919
Cairns	40-44	1	1426
Cairns	45-49		1551
Cairns	45-49	0	14484
Cairns	45-49	1	1319
Cairns	50-54		1550
Cairns	50-54	0	14508
Cairns	50-54	1	1161
Cairns	55-59		1504
Cairns	55-59	0	14241
Cairns	55-59	1	980
Cairns	60-64		1321
Cairns	60-64	0	12908
Cairns	60-64	1	746
Cairns	65+		3629
Cairns	65+	0	31802
Cairns	65+	1	1147
Darling Downs - Maranoa	0-4		649
Darling Downs - Maranoa	0-4	0	6706
Darling Downs - Maranoa	0-4	1	892
Darling Downs - Maranoa	5-9		687
Darling Downs - Maranoa	5-9	0	7481
Darling Downs - Maranoa	5-9	1	974
Darling Downs - Maranoa	10-14		612
Darling Downs - Maranoa	10-14	0	7074
Darling Downs - Maranoa	10-14	1	814
Darling Downs - Maranoa	15-19		567
Darling Downs - Maranoa	15-19	0	6364
Darling Downs - Maranoa	15-19	1	675
Darling Downs - Maranoa	20-24		520
Darling Downs - Maranoa	20-24	0	5519
Darling Downs - Maranoa	20-24	1	499
Darling Downs - Maranoa	25-29		660
Darling Downs - Maranoa	25-29	0	5767
Darling Downs - Maranoa	25-29	1	397
Darling Downs - Maranoa	30-34		597
Darling Downs - Maranoa	30-34	0	6079
Darling Downs - Maranoa	30-34	1	364
Darling Downs - Maranoa	35-39		595
Darling Downs - Maranoa	35-39	0	5906
Darling Downs - Maranoa	35-39	1	329
Darling Downs - Maranoa	40-44		666
Darling Downs - Maranoa	40-44	0	6764
Darling Downs - Maranoa	40-44	1	331
Darling Downs - Maranoa	45-49		749
Darling Downs - Maranoa	45-49	0	7307
Darling Downs - Maranoa	45-49	1	353
Darling Downs - Maranoa	50-54		706
Darling Downs - Maranoa	50-54	0	7466
Darling Downs - Maranoa	50-54	1	334
Darling Downs - Maranoa	55-59		771
Darling Downs - Maranoa	55-59	0	7650
Darling Downs - Maranoa	55-59	1	300
Darling Downs - Maranoa	60-64		695
Darling Downs - Maranoa	60-64	0	7274
Darling Downs - Maranoa	60-64	1	206
Darling Downs - Maranoa	65+		2302
Darling Downs - Maranoa	65+	0	21321
Darling Downs - Maranoa	65+	1	377
Central Queensland	0-4		1140
Central Queensland	0-4	0	13058
Central Queensland	0-4	1	1613
Central Queensland	5-9		1138
Central Queensland	5-9	0	13839
Central Queensland	5-9	1	1621
Central Queensland	10-14		1067
Central Queensland	10-14	0	12817
Central Queensland	10-14	1	1505
Central Queensland	15-19		1049
Central Queensland	15-19	0	11734
Central Queensland	15-19	1	1336
Central Queensland	20-24		1114
Central Queensland	20-24	0	11273
Central Queensland	20-24	1	1089
Central Queensland	25-29		1214
Central Queensland	25-29	0	12518
Central Queensland	25-29	1	867
Central Queensland	30-34		1296
Central Queensland	30-34	0	13400
Central Queensland	30-34	1	750
Central Queensland	35-39		1208
Central Queensland	35-39	0	12335
Central Queensland	35-39	1	651
Central Queensland	40-44		1262
Central Queensland	40-44	0	12873
Central Queensland	40-44	1	715
Central Queensland	45-49		1362
Central Queensland	45-49	0	13309
Central Queensland	45-49	1	670
Central Queensland	50-54		1413
Central Queensland	50-54	0	13589
Central Queensland	50-54	1	617
Central Queensland	55-59		1291
Central Queensland	55-59	0	12885
Central Queensland	55-59	1	449
Central Queensland	60-64		938
Central Queensland	60-64	0	10763
Central Queensland	60-64	1	284
Central Queensland	65+		2404
Central Queensland	65+	0	25942
Central Queensland	65+	1	513
Gold Coast	0-4		2173
Gold Coast	0-4	0	30417
Gold Coast	0-4	1	1041
Gold Coast	5-9		2128
Gold Coast	5-9	0	32556
Gold Coast	5-9	1	1098
Gold Coast	10-14		2045
Gold Coast	10-14	0	31019
Gold Coast	10-14	1	991
Gold Coast	15-19		2149
Gold Coast	15-19	0	31853
Gold Coast	15-19	1	1028
Gold Coast	20-24		2926
Gold Coast	20-24	0	33953
Gold Coast	20-24	1	902
Gold Coast	25-29		3165
Gold Coast	25-29	0	34575
Gold Coast	25-29	1	727
Gold Coast	30-34		2909
Gold Coast	30-34	0	35471
Gold Coast	30-34	1	634
Gold Coast	35-39		2593
Gold Coast	35-39	0	34792
Gold Coast	35-39	1	534
Gold Coast	40-44		2682
Gold Coast	40-44	0	37314
Gold Coast	40-44	1	502
Gold Coast	45-49		2796
Gold Coast	45-49	0	36768
Gold Coast	45-49	1	525
Gold Coast	50-54		2606
Gold Coast	50-54	0	34148
Gold Coast	50-54	1	470
Gold Coast	55-59		2564
Gold Coast	55-59	0	32087
Gold Coast	55-59	1	395
Gold Coast	60-64		2348
Gold Coast	60-64	0	28666
Gold Coast	60-64	1	258
Gold Coast	65+		7224
Gold Coast	65+	0	86576
Gold Coast	65+	1	401
Ipswich	0-4		1757
Ipswich	0-4	0	21713
Ipswich	0-4	1	1554
Ipswich	5-9		1583
Ipswich	5-9	0	21839
Ipswich	5-9	1	1652
Ipswich	10-14		1313
Ipswich	10-14	0	19815
Ipswich	10-14	1	1555
Ipswich	15-19		1308
Ipswich	15-19	0	19257
Ipswich	15-19	1	1478
Ipswich	20-24		1593
Ipswich	20-24	0	19513
Ipswich	20-24	1	1252
Ipswich	25-29		1581
