SA4_NAME16	MaxSchoolingCompleted	Sex	persons
Logan - Beaudesert	Year 8	F	6365
Logan - Beaudesert	Year 8	M	6202
Logan - Beaudesert	Year 9	F	6736
Logan - Beaudesert	Year 9	M	7585
Logan - Beaudesert	Year 10	F	30585
Logan - Beaudesert	Year 10	M	30518
Logan - Beaudesert	Year 11	F	10614
Logan - Beaudesert	Year 11	M	10989
Logan - Beaudesert	Year 12	F	59831
Logan - Beaudesert	Year 12	M	53940
Mackay - Isaac - Whitsunday	Did not go to school	F	166
Mackay - Isaac - Whitsunday	Did not go to school	M	212
Mackay - Isaac - Whitsunday	Year 8	F	3379
Mackay - Isaac - Whitsunday	Year 8	M	3952
Mackay - Isaac - Whitsunday	Year 9	F	3297
Mackay - Isaac - Whitsunday	Year 9	M	4055
Mackay - Isaac - Whitsunday	Year 10	F	17269
Mackay - Isaac - Whitsunday	Year 10	M	19856
Mackay - Isaac - Whitsunday	Year 11	F	5534
Mackay - Isaac - Whitsunday	Year 11	M	6494
Mackay - Isaac - Whitsunday	Year 12	F	28725
Mackay - Isaac - Whitsunday	Year 12	M	24914
Moreton Bay - North	Did not go to school	F	332
Moreton Bay - North	Did not go to school	M	382
Moreton Bay - North	Year 8	F	5658
Moreton Bay - North	Year 8	M	5676
Moreton Bay - North	Year 9	F	6152
Moreton Bay - North	Year 9	M	6411
Moreton Bay - North	Year 10	F	27674
Moreton Bay - North	Year 10	M	26438
Moreton Bay - North	Year 11	F	8333
Moreton Bay - North	Year 11	M	8348
Moreton Bay - North	Year 12	F	41422
Moreton Bay - North	Year 12	M	35572
Moreton Bay - South	Did not go to school	F	186
Moreton Bay - South	Did not go to school	M	174
Moreton Bay - South	Year 8	F	2586
Moreton Bay - South	Year 8	M	2338
Moreton Bay - South	Year 9	F	2860
Moreton Bay - South	Year 9	M	3056
Moreton Bay - South	Year 10	F	17018
Moreton Bay - South	Year 10	M	16165
Moreton Bay - South	Year 11	F	6003
Moreton Bay - South	Year 11	M	6364
Moreton Bay - South	Year 12	F	44579
Moreton Bay - South	Year 12	M	40551
Queensland - Outback	Did not go to school	F	178
Queensland - Outback	Did not go to school	M	246
Queensland - Outback	Year 8	F	2022
Queensland - Outback	Year 8	M	2720
Queensland - Outback	Year 9	F	1423
Queensland - Outback	Year 9	M	2101
Queensland - Outback	Year 10	F	6908
Queensland - Outback	Year 10	M	8570
Queensland - Outback	Year 11	F	2681
Queensland - Outback	Year 11	M	2571
Queensland - Outback	Year 12	F	12311
Queensland - Outback	Year 12	M	10570
Sunshine Coast	Did not go to school	F	281
Sunshine Coast	Did not go to school	M	315
Sunshine Coast	Year 8	F	5737
Sunshine Coast	Year 8	M	5441
Sunshine Coast	Year 9	F	7077
Sunshine Coast	Year 9	M	7284
Sunshine Coast	Year 10	F	37685
Sunshine Coast	Year 10	M	34360
Sunshine Coast	Year 11	F	12881
Sunshine Coast	Year 11	M	12481
Sunshine Coast	Year 12	F	73818
Sunshine Coast	Year 12	M	64805
Toowoomba	Did not go to school	F	309
Toowoomba	Did not go to school	M	314
Toowoomba	Year 8	F	3944
Toowoomba	Year 8	M	3661
Toowoomba	Year 9	F	2899
Toowoomba	Year 9	M	3170
Toowoomba	Year 10	F	15711
Toowoomba	Year 10	M	14771
Toowoomba	Year 11	F	4374
Toowoomba	Year 11	M	4166
Toowoomba	Year 12	F	29506
Toowoomba	Year 12	M	25776
Townsville	Did not go to school	F	355
Townsville	Did not go to school	M	380
Townsville	Year 8	F	4799
Townsville	Year 8	M	5161
Townsville	Year 9	F	4307
Townsville	Year 9	M	5009
Townsville	Year 10	F	22346
Townsville	Year 10	M	22538
Townsville	Year 11	F	7338
Townsville	Year 11	M	8300
Townsville	Year 12	F	44661
Townsville	Year 12	M	40001
Wide Bay	Did not go to school	F	408
Wide Bay	Did not go to school	M	527
Wide Bay	Year 8	F	9415
Wide Bay	Year 8	M	10699
Wide Bay	Year 9	F	8548
Wide Bay	Year 9	M	9631
Wide Bay	Year 10	F	37962
Wide Bay	Year 10	M	36466
Wide Bay	Year 11	F	9908
Wide Bay	Year 11	M	9554
Wide Bay	Year 12	F	42426
Wide Bay	Year 12	M	35904
Migratory - Offshore - Shipping (Qld)	Year 8	F	6
Migratory - Offshore - Shipping (Qld)	Year 8	M	5
Migratory - Offshore - Shipping (Qld)	Year 9	F	7
Migratory - Offshore - Shipping (Qld)	Year 9	M	3
Migratory - Offshore - Shipping (Qld)	Year 10	F	26
Migratory - Offshore - Shipping (Qld)	Year 10	M	13
Migratory - Offshore - Shipping (Qld)	Year 11	F	9
Migratory - Offshore - Shipping (Qld)	Year 11	M	7
Migratory - Offshore - Shipping (Qld)	Year 12	F	23
Migratory - Offshore - Shipping (Qld)	Year 12	M	24
No usual address (Qld)	Did not go to school	F	24
No usual address (Qld)	Did not go to school	M	50
No usual address (Qld)	Year 8	F	186
No usual address (Qld)	Year 8	M	325
No usual address (Qld)	Year 9	F	281
No usual address (Qld)	Year 9	M	448
No usual address (Qld)	Year 10	F	1198
No usual address (Qld)	Year 10	M	1468
No usual address (Qld)	Year 11	F	379
No usual address (Qld)	Year 11	M	492
No usual address (Qld)	Year 12	F	2089
No usual address (Qld)	Year 12	M	2120
Adelaide - Central and Hills	Did not go to school	F	861
Adelaide - Central and Hills	Did not go to school	M	649
Adelaide - Central and Hills	Year 8	F	5565
Adelaide - Central and Hills	Year 8	M	4204
Adelaide - Central and Hills	Year 9	F	4208
Adelaide - Central and Hills	Year 9	M	4036
Adelaide - Central and Hills	Year 10	F	13180
Adelaide - Central and Hills	Year 10	M	11929
Adelaide - Central and Hills	Year 11	F	15832
Adelaide - Central and Hills	Year 11	M	15770
Adelaide - Central and Hills	Year 12	F	78526
Adelaide - Central and Hills	Year 12	M	72443
Adelaide - North	Did not go to school	F	2951
Adelaide - North	Did not go to school	M	2458
Adelaide - North	Year 8	F	10129
Adelaide - North	Year 8	M	8958
Adelaide - North	Year 9	F	10155
Adelaide - North	Year 9	M	10068
Adelaide - North	Year 10	F	29557
Adelaide - North	Year 10	M	29292
Adelaide - North	Year 11	F	29938
Adelaide - North	Year 11	M	32469
Adelaide - North	Year 12	F	78187
Adelaide - North	Year 12	M	71667
Adelaide - South	Did not go to school	F	615
Adelaide - South	Did not go to school	M	541
Adelaide - South	Year 8	F	6031
Adelaide - South	Year 8	M	4927
Adelaide - South	Year 9	F	7152
Adelaide - South	Year 9	M	6878
Adelaide - South	Year 10	F	23835
Adelaide - South	Year 10	M	21960
Adelaide - South	Year 11	F	25164
Adelaide - South	Year 11	M	26278
Adelaide - South	Year 12	F	80231
Adelaide - South	Year 12	M	70972
Adelaide - West	Did not go to school	F	1625
Adelaide - West	Did not go to school	M	1035
Adelaide - West	Year 8	F	7537
Adelaide - West	Year 8	M	5525
Adelaide - West	Year 9	F	4783
Adelaide - West	Year 9	M	4341
Adelaide - West	Year 10	F	13185
Adelaide - West	Year 10	M	12589
Adelaide - West	Year 11	F	13860
Adelaide - West	Year 11	M	15152
Adelaide - West	Year 12	F	51293
Adelaide - West	Year 12	M	48290
Barossa - Yorke - Mid North	Did not go to school	F	76
Barossa - Yorke - Mid North	Did not go to school	M	111
Barossa - Yorke - Mid North	Year 8	F	3282
Barossa - Yorke - Mid North	Year 8	M	3593
Barossa - Yorke - Mid North	Year 9	F	3315
Barossa - Yorke - Mid North	Year 9	M	3776
Barossa - Yorke - Mid North	Year 10	F	8890
Barossa - Yorke - Mid North	Year 10	M	9799
Barossa - Yorke - Mid North	Year 11	F	9394
Barossa - Yorke - Mid North	Year 11	M	10481
Barossa - Yorke - Mid North	Year 12	F	16879
Barossa - Yorke - Mid North	Year 12	M	13619
South Australia - Outback	Did not go to school	F	135
South Australia - Outback	Did not go to school	M	170
South Australia - Outback	Year 8	F	2014
South Australia - Outback	Year 8	M	2309
South Australia - Outback	Year 9	F	1912
South Australia - Outback	Year 9	M	2353
South Australia - Outback	Year 10	F	5955
South Australia - Outback	Year 10	M	6847
South Australia - Outback	Year 11	F	6638
South Australia - Outback	Year 11	M	7817
South Australia - Outback	Year 12	F	11971
South Australia - Outback	Year 12	M	9979
South Australia - South East	Did not go to school	F	349
South Australia - South East	Did not go to school	M	507
South Australia - South East	Year 8	F	5252
South Australia - South East	Year 8	M	5898
South Australia - South East	Year 9	F	5090
South Australia - South East	Year 9	M	6117
South Australia - South East	Year 10	F	15062
South Australia - South East	Year 10	M	16441
South Australia - South East	Year 11	F	15649
South Australia - South East	Year 11	M	16233
South Australia - South East	Year 12	F	28432
South Australia - South East	Year 12	M	23099
Migratory - Offshore - Shipping (SA)	Year 12	M	3
No usual address (SA)	Did not go to school	F	10
No usual address (SA)	Did not go to school	M	20
No usual address (SA)	Year 8	F	49
No usual address (SA)	Year 8	M	96
No usual address (SA)	Year 9	F	61
No usual address (SA)	Year 9	M	120
No usual address (SA)	Year 10	F	184
No usual address (SA)	Year 10	M	291
No usual address (SA)	Year 11	F	130
No usual address (SA)	Year 11	M	220
No usual address (SA)	Year 12	F	378
No usual address (SA)	Year 12	M	462
Bunbury	Did not go to school	F	203
Bunbury	Did not go to school	M	248
Bunbury	Year 8	F	2381
Bunbury	Year 8	M	2670
Bunbury	Year 9	F	3724
Bunbury	Year 9	M	4441
Bunbury	Year 10	F	19028
Bunbury	Year 10	M	20605
Bunbury	Year 11	F	8695
Bunbury	Year 11	M	8454
Bunbury	Year 12	F	30735
Bunbury	Year 12	M	25170
Mandurah	Did not go to school	F	91
Mandurah	Did not go to school	M	111
Mandurah	Year 8	F	1575
Mandurah	Year 8	M	1653
Mandurah	Year 9	F	2644
Mandurah	Year 9	M	2749
Mandurah	Year 10	F	11650
Mandurah	Year 10	M	11275
Mandurah	Year 11	F	5084
Mandurah	Year 11	M	4701
Mandurah	Year 12	F	16312
Mandurah	Year 12	M	14012
Perth - Inner	Did not go to school	F	309
Perth - Inner	Did not go to school	M	204
Perth - Inner	Year 8	F	1472
Perth - Inner	Year 8	M	1034
Perth - Inner	Year 9	F	1686
Perth - Inner	Year 9	M	1601
Perth - Inner	Year 10	F	7017
Perth - Inner	Year 10	M	6036
Perth - Inner	Year 11	F	3851
Perth - Inner	Year 11	M	3778
Perth - Inner	Year 12	F	51889
Perth - Inner	Year 12	M	50589
Perth - North East	Did not go to school	F	895
Perth - North East	Did not go to school	M	708
Perth - North East	Year 8	F	3796
Perth - North East	Year 8	M	3388
Perth - North East	Year 9	F	4296
Perth - North East	Year 9	M	4720
Perth - North East	Year 10	F	20681
Perth - North East	Year 10	M	21938
Perth - North East	Year 11	F	9852
Perth - North East	Year 11	M	10428
Perth - North East	Year 12	F	53981
Perth - North East	Year 12	M	49305
Perth - North West	Did not go to school	F	1884
Perth - North West	Did not go to school	M	1536
Perth - North West	Year 8	F	7214
Perth - North West	Year 8	M	5869
Perth - North West	Year 9	F	8493
Perth - North West	Year 9	M	8340
Perth - North West	Year 10	F	39958
Perth - North West	Year 10	M	39596
Perth - North West	Year 11	F	20362
Perth - North West	Year 11	M	21120
Perth - North West	Year 12	F	126792
Perth - North West	Year 12	M	117889
Perth - South East	Did not go to school	F	1688
Perth - South East	Did not go to school	M	1583
Perth - South East	Year 8	F	6346
Perth - South East	Year 8	M	5805
Perth - South East	Year 9	F	8088
Perth - South East	Year 9	M	8830
Perth - South East	Year 10	F	37224
Perth - South East	Year 10	M	38909
Perth - South East	Year 11	F	18166
Perth - South East	Year 11	M	18784
Perth - South East	Year 12	F	110906
Perth - South East	Year 12	M	105931
Perth - South West	Did not go to school	F	765
Perth - South West	Did not go to school	M	582
Perth - South West	Year 8	F	5304
Perth - South West	Year 8	M	4554
Perth - South West	Year 9	F	6950
Perth - South West	Year 9	M	7300
Perth - South West	Year 10	F	32810
Perth - South West	Year 10	M	33073
Perth - South West	Year 11	F	15994
Perth - South West	Year 11	M	16271
Perth - South West	Year 12	F	90345
Perth - South West	Year 12	M	81529
Western Australia - Wheat Belt	Did not go to school	F	202
Western Australia - Wheat Belt	Did not go to school	M	281
Western Australia - Wheat Belt	Year 8	F	2125
Western Australia - Wheat Belt	Year 8	M	2847
Western Australia - Wheat Belt	Year 9	F	2900
Western Australia - Wheat Belt	Year 9	M	3881
Western Australia - Wheat Belt	Year 10	F	14151
Western Australia - Wheat Belt	Year 10	M	16093
Western Australia - Wheat Belt	Year 11	F	6158
Western Australia - Wheat Belt	Year 11	M	5898
Western Australia - Wheat Belt	Year 12	F	22453
Western Australia - Wheat Belt	Year 12	M	19569
Western Australia - Outback (North)	Did not go to school	F	311
Western Australia - Outback (North)	Did not go to school	M	309
Western Australia - Outback (North)	Year 8	F	846
Western Australia - Outback (North)	Year 8	M	1126
Western Australia - Outback (North)	Year 9	F	1243
Western Australia - Outback (North)	Year 9	M	1768
Western Australia - Outback (North)	Year 10	F	5969
Western Australia - Outback (North)	Year 10	M	9847
Western Australia - Outback (North)	Year 11	F	3598
Western Australia - Outback (North)	Year 11	M	5286
Western Australia - Outback (North)	Year 12	F	13844
Western Australia - Outback (North)	Year 12	M	15936
Western Australia - Outback (South)	Did not go to school	F	163
Western Australia - Outback (South)	Did not go to school	M	199
Western Australia - Outback (South)	Year 8	F	1784
Western Australia - Outback (South)	Year 8	M	2299
Western Australia - Outback (South)	Year 9	F	2405
Western Australia - Outback (South)	Year 9	M	3254
Western Australia - Outback (South)	Year 10	F	11117
Western Australia - Outback (South)	Year 10	M	13733
Western Australia - Outback (South)	Year 11	F	5834
Western Australia - Outback (South)	Year 11	M	6024
Western Australia - Outback (South)	Year 12	F	18156
Western Australia - Outback (South)	Year 12	M	16180
Migratory - Offshore - Shipping (WA)	Year 8	M	8
Migratory - Offshore - Shipping (WA)	Year 9	M	13
Migratory - Offshore - Shipping (WA)	Year 10	F	5
Migratory - Offshore - Shipping (WA)	Year 10	M	84
Migratory - Offshore - Shipping (WA)	Year 11	M	45
Migratory - Offshore - Shipping (WA)	Year 12	F	14
Migratory - Offshore - Shipping (WA)	Year 12	M	199
No usual address (WA)	Did not go to school	F	12
No usual address (WA)	Did not go to school	M	25
No usual address (WA)	Year 8	F	46
No usual address (WA)	Year 8	M	100
No usual address (WA)	Year 9	F	85
No usual address (WA)	Year 9	M	179
No usual address (WA)	Year 10	F	434
No usual address (WA)	Year 10	M	715
No usual address (WA)	Year 11	F	183
No usual address (WA)	Year 11	M	312
No usual address (WA)	Year 12	F	875
No usual address (WA)	Year 12	M	1035
Hobart	Did not go to school	F	430
Hobart	Did not go to school	M	415
Hobart	Year 8	F	3962
Hobart	Year 8	M	3534
Hobart	Year 9	F	6233
Hobart	Year 9	M	5993
Hobart	Year 10	F	24212
Hobart	Year 10	M	23030
Hobart	Year 11	F	8026
Hobart	Year 11	M	7263
Hobart	Year 12	F	44661
Hobart	Year 12	M	39843
Launceston and North East	Did not go to school	F	343
Launceston and North East	Did not go to school	M	315
Launceston and North East	Year 8	F	2960
Launceston and North East	Year 8	M	3114
Launceston and North East	Year 9	F	4888
Launceston and North East	Year 9	M	5157
Launceston and North East	Year 10	F	18187
Launceston and North East	Year 10	M	19150
Launceston and North East	Year 11	F	5417
Launceston and North East	Year 11	M	4647
Launceston and North East	Year 12	F	22280
Launceston and North East	Year 12	M	18529
South East	Did not go to school	F	35
South East	Did not go to school	M	32
South East	Year 8	F	602
South East	Year 8	M	917
South East	Year 9	F	1238
South East	Year 9	M	1610
South East	Year 10	F	4567
South East	Year 10	M	5255
South East	Year 11	F	1396
South East	Year 11	M	1354
South East	Year 12	F	5716
South East	Year 12	M	4920
West and North West	Did not go to school	F	127
West and North West	Did not go to school	M	150
West and North West	Year 8	F	2532
West and North West	Year 8	M	2799
West and North West	Year 9	F	4625
West and North West	Year 9	M	4806
West and North West	Year 10	F	16415
West and North West	Year 10	M	16877
West and North West	Year 11	F	4587
West and North West	Year 11	M	3893
West and North West	Year 12	F	13728
West and North West	Year 12	M	10765
Migratory - Offshore - Shipping (Tas.)	Year 10	F	4
Migratory - Offshore - Shipping (Tas.)	Year 10	M	16
Migratory - Offshore - Shipping (Tas.)	Year 11	F	4
Migratory - Offshore - Shipping (Tas.)	Year 11	M	8
Migratory - Offshore - Shipping (Tas.)	Year 12	F	11
Migratory - Offshore - Shipping (Tas.)	Year 12	M	18
No usual address (Tas.)	Year 8	F	13
No usual address (Tas.)	Year 8	M	19
No usual address (Tas.)	Year 9	F	23
No usual address (Tas.)	Year 9	M	37
No usual address (Tas.)	Year 10	F	85
No usual address (Tas.)	Year 10	M	121
No usual address (Tas.)	Year 11	F	24
No usual address (Tas.)	Year 11	M	32
No usual address (Tas.)	Year 12	F	149
No usual address (Tas.)	Year 12	M	141
Darwin	Did not go to school	F	359
Darwin	Did not go to school	M	315
Darwin	Year 8	F	1658
Darwin	Year 8	M	1734
Darwin	Year 9	F	1911
Darwin	Year 9	M	2340
Darwin	Year 10	F	7759
Darwin	Year 10	M	10336
Darwin	Year 11	F	5570
Darwin	Year 11	M	7133
Darwin	Year 12	F	28033
Darwin	Year 12	M	26831
Northern Territory - Outback	Did not go to school	F	754
Northern Territory - Outback	Did not go to school	M	769
Northern Territory - Outback	Year 8	F	3460
Northern Territory - Outback	Year 8	M	3631
Northern Territory - Outback	Year 9	F	2492
Northern Territory - Outback	Year 9	M	2728
Northern Territory - Outback	Year 10	F	5961
Northern Territory - Outback	Year 10	M	6591
Northern Territory - Outback	Year 11	F	3887
Northern Territory - Outback	Year 11	M	3849
Northern Territory - Outback	Year 12	F	11526
Northern Territory - Outback	Year 12	M	9866
Migratory - Offshore - Shipping (NT)	Year 9	M	8
Migratory - Offshore - Shipping (NT)	Year 10	F	3
Migratory - Offshore - Shipping (NT)	Year 10	M	5
Migratory - Offshore - Shipping (NT)	Year 11	F	3
Migratory - Offshore - Shipping (NT)	Year 12	F	3
Migratory - Offshore - Shipping (NT)	Year 12	M	42
No usual address (NT)	Did not go to school	F	7
No usual address (NT)	Did not go to school	M	15
No usual address (NT)	Year 8	F	44
No usual address (NT)	Year 8	M	80
No usual address (NT)	Year 9	F	60
No usual address (NT)	Year 9	M	81
No usual address (NT)	Year 10	F	175
No usual address (NT)	Year 10	M	262
No usual address (NT)	Year 11	F	78
No usual address (NT)	Year 11	M	97
No usual address (NT)	Year 12	F	348
No usual address (NT)	Year 12	M	304
Australian Capital Territory	Did not go to school	F	781
Australian Capital Territory	Did not go to school	M	615
Australian Capital Territory	Year 8	F	4336
Australian Capital Territory	Year 8	M	3423
Australian Capital Territory	Year 9	F	5720
Australian Capital Territory	Year 9	M	5138
Australian Capital Territory	Year 10	F	22214
Australian Capital Territory	Year 10	M	19231
Australian Capital Territory	Year 11	F	7692
Australian Capital Territory	Year 11	M	7841
Australian Capital Territory	Year 12	F	113924
Australian Capital Territory	Year 12	M	109826
No usual address (ACT)	Did not go to school	M	3
No usual address (ACT)	Year 8	F	5
No usual address (ACT)	Year 8	M	8
No usual address (ACT)	Year 9	F	10
No usual address (ACT)	Year 9	M	17
No usual address (ACT)	Year 10	F	23
No usual address (ACT)	Year 10	M	63
No usual address (ACT)	Year 11	F	10
No usual address (ACT)	Year 11	M	11
No usual address (ACT)	Year 12	F	138
No usual address (ACT)	Year 12	M	120
Other Territories	Did not go to school	F	74
Other Territories	Did not go to school	M	67
Other Territories	Year 8	F	75
Other Territories	Year 8	M	124
Other Territories	Year 9	F	62
Other Territories	Year 9	M	91
Other Territories	Year 10	F	355
Other Territories	Year 10	M	393
Other Territories	Year 11	F	124
Other Territories	Year 11	M	136
Other Territories	Year 12	F	762
Other Territories	Year 12	M	696
Migratory - Offshore - Shipping (OT)	Year 9	M	3
Migratory - Offshore - Shipping (OT)	Year 10	M	3
No usual address (OT)	Year 10	F	10
No usual address (OT)	Year 10	M	6
No usual address (OT)	Year 11	F	3
No usual address (OT)	Year 12	F	16
No usual address (OT)	Year 12	M	7
