SA4_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Sydney - Inner South West	13-14	1	Father only	723
Sydney - Inner South West	13-14	1	Mother only	1220
Sydney - Inner South West	13-14	1	Neither	4780
Sydney - Inner South West	15-17	0		83
Sydney - Inner South West	15-17	0	Both	943
Sydney - Inner South West	15-17	0	Father only	280
Sydney - Inner South West	15-17	0	Mother only	473
Sydney - Inner South West	15-17	0	Neither	2009
Sydney - Inner South West	15-17	1		58
Sydney - Inner South West	15-17	1	Both	3463
Sydney - Inner South West	15-17	1	Father only	930
Sydney - Inner South West	15-17	1	Mother only	1494
Sydney - Inner South West	15-17	1	Neither	7164
Sydney - Inner South West	18-20	0		30
Sydney - Inner South West	18-20	0	Both	362
Sydney - Inner South West	18-20	0	Father only	145
Sydney - Inner South West	18-20	0	Mother only	248
Sydney - Inner South West	18-20	0	Neither	1421
Sydney - Inner South West	18-20	1		36
Sydney - Inner South West	18-20	1	Both	1815
Sydney - Inner South West	18-20	1	Father only	473
Sydney - Inner South West	18-20	1	Mother only	798
Sydney - Inner South West	18-20	1	Neither	5361
Sydney - Inner South West	21-24	0		15
Sydney - Inner South West	21-24	0	Both	160
Sydney - Inner South West	21-24	0	Father only	73
Sydney - Inner South West	21-24	0	Mother only	102
Sydney - Inner South West	21-24	0	Neither	818
Sydney - Inner South West	21-24	1		20
Sydney - Inner South West	21-24	1	Both	796
Sydney - Inner South West	21-24	1	Father only	226
Sydney - Inner South West	21-24	1	Mother only	333
Sydney - Inner South West	21-24	1	Neither	2891
Sydney - Inner West	0-4	0		34
Sydney - Inner West	0-4	0	Both	389
Sydney - Inner West	0-4	0	Father only	103
Sydney - Inner West	0-4	0	Mother only	176
Sydney - Inner West	0-4	0	Neither	387
Sydney - Inner West	0-4	1		76
Sydney - Inner West	0-4	1	Both	5428
Sydney - Inner West	0-4	1	Father only	1728
Sydney - Inner West	0-4	1	Mother only	1898
Sydney - Inner West	0-4	1	Neither	5884
Sydney - Inner West	5-9	0		47
Sydney - Inner West	5-9	0	Both	677
Sydney - Inner West	5-9	0	Father only	228
Sydney - Inner West	5-9	0	Mother only	262
Sydney - Inner West	5-9	0	Neither	548
Sydney - Inner West	5-9	1		47
Sydney - Inner West	5-9	1	Both	5309
Sydney - Inner West	5-9	1	Father only	1519
Sydney - Inner West	5-9	1	Mother only	1702
Sydney - Inner West	5-9	1	Neither	4384
Sydney - Inner West	10-12	0		31
Sydney - Inner West	10-12	0	Both	448
Sydney - Inner West	10-12	0	Father only	127
Sydney - Inner West	10-12	0	Mother only	192
Sydney - Inner West	10-12	0	Neither	411
Sydney - Inner West	10-12	1		24
Sydney - Inner West	10-12	1	Both	2768
Sydney - Inner West	10-12	1	Father only	685
Sydney - Inner West	10-12	1	Mother only	892
Sydney - Inner West	10-12	1	Neither	2108
Sydney - Inner West	13-14	0		7
Sydney - Inner West	13-14	0	Both	301
Sydney - Inner West	13-14	0	Father only	105
Sydney - Inner West	13-14	0	Mother only	134
Sydney - Inner West	13-14	0	Neither	368
Sydney - Inner West	13-14	1		19
Sydney - Inner West	13-14	1	Both	1600
Sydney - Inner West	13-14	1	Father only	408
Sydney - Inner West	13-14	1	Mother only	491
Sydney - Inner West	13-14	1	Neither	1353
Sydney - Inner West	15-17	0		25
Sydney - Inner West	15-17	0	Both	437
Sydney - Inner West	15-17	0	Father only	152
Sydney - Inner West	15-17	0	Mother only	174
Sydney - Inner West	15-17	0	Neither	636
Sydney - Inner West	15-17	1		8
Sydney - Inner West	15-17	1	Both	2028
Sydney - Inner West	15-17	1	Father only	546
Sydney - Inner West	15-17	1	Mother only	629
Sydney - Inner West	15-17	1	Neither	2015
Sydney - Inner West	18-20	0		11
Sydney - Inner West	18-20	0	Both	243
Sydney - Inner West	18-20	0	Father only	83
Sydney - Inner West	18-20	0	Mother only	101
Sydney - Inner West	18-20	0	Neither	478
Sydney - Inner West	18-20	1		9
Sydney - Inner West	18-20	1	Both	1185
Sydney - Inner West	18-20	1	Father only	252
Sydney - Inner West	18-20	1	Mother only	365
Sydney - Inner West	18-20	1	Neither	1605
Sydney - Inner West	21-24	0		3
Sydney - Inner West	21-24	0	Both	127
Sydney - Inner West	21-24	0	Father only	55
Sydney - Inner West	21-24	0	Mother only	71
Sydney - Inner West	21-24	0	Neither	296
Sydney - Inner West	21-24	1		8
Sydney - Inner West	21-24	1	Both	596
Sydney - Inner West	21-24	1	Father only	140
Sydney - Inner West	21-24	1	Mother only	184
Sydney - Inner West	21-24	1	Neither	888
Sydney - North Sydney and Hornsby	0-4	0		27
Sydney - North Sydney and Hornsby	0-4	0	Both	301
Sydney - North Sydney and Hornsby	0-4	0	Father only	142
Sydney - North Sydney and Hornsby	0-4	0	Mother only	168
Sydney - North Sydney and Hornsby	0-4	0	Neither	424
Sydney - North Sydney and Hornsby	0-4	1		75
Sydney - North Sydney and Hornsby	0-4	1	Both	7308
Sydney - North Sydney and Hornsby	0-4	1	Father only	2762
Sydney - North Sydney and Hornsby	0-4	1	Mother only	2400
Sydney - North Sydney and Hornsby	0-4	1	Neither	9124
Sydney - North Sydney and Hornsby	5-9	0		39
Sydney - North Sydney and Hornsby	5-9	0	Both	757
Sydney - North Sydney and Hornsby	5-9	0	Father only	286
Sydney - North Sydney and Hornsby	5-9	0	Mother only	276
Sydney - North Sydney and Hornsby	5-9	0	Neither	847
Sydney - North Sydney and Hornsby	5-9	1		64
Sydney - North Sydney and Hornsby	5-9	1	Both	8471
Sydney - North Sydney and Hornsby	5-9	1	Father only	2795
Sydney - North Sydney and Hornsby	5-9	1	Mother only	2686
Sydney - North Sydney and Hornsby	5-9	1	Neither	9051
Sydney - North Sydney and Hornsby	10-12	0		25
Sydney - North Sydney and Hornsby	10-12	0	Both	600
Sydney - North Sydney and Hornsby	10-12	0	Father only	186
Sydney - North Sydney and Hornsby	10-12	0	Mother only	216
Sydney - North Sydney and Hornsby	10-12	0	Neither	685
Sydney - North Sydney and Hornsby	10-12	1		33
Sydney - North Sydney and Hornsby	10-12	1	Both	5052
Sydney - North Sydney and Hornsby	10-12	1	Father only	1395
Sydney - North Sydney and Hornsby	10-12	1	Mother only	1552
Sydney - North Sydney and Hornsby	10-12	1	Neither	4413
Sydney - North Sydney and Hornsby	13-14	0		17
Sydney - North Sydney and Hornsby	13-14	0	Both	459
Sydney - North Sydney and Hornsby	13-14	0	Father only	161
Sydney - North Sydney and Hornsby	13-14	0	Mother only	188
Sydney - North Sydney and Hornsby	13-14	0	Neither	529
Sydney - North Sydney and Hornsby	13-14	1		19
Sydney - North Sydney and Hornsby	13-14	1	Both	3181
Sydney - North Sydney and Hornsby	13-14	1	Father only	829
Sydney - North Sydney and Hornsby	13-14	1	Mother only	915
Sydney - North Sydney and Hornsby	13-14	1	Neither	2729
Sydney - North Sydney and Hornsby	15-17	0		22
Sydney - North Sydney and Hornsby	15-17	0	Both	705
Sydney - North Sydney and Hornsby	15-17	0	Father only	219
Sydney - North Sydney and Hornsby	15-17	0	Mother only	282
Sydney - North Sydney and Hornsby	15-17	0	Neither	864
Sydney - North Sydney and Hornsby	15-17	1		30
Sydney - North Sydney and Hornsby	15-17	1	Both	4331
Sydney - North Sydney and Hornsby	15-17	1	Father only	1140
Sydney - North Sydney and Hornsby	15-17	1	Mother only	1308
Sydney - North Sydney and Hornsby	15-17	1	Neither	3865
Sydney - North Sydney and Hornsby	18-20	0		10
Sydney - North Sydney and Hornsby	18-20	0	Both	429
Sydney - North Sydney and Hornsby	18-20	0	Father only	137
Sydney - North Sydney and Hornsby	18-20	0	Mother only	161
Sydney - North Sydney and Hornsby	18-20	0	Neither	630
Sydney - North Sydney and Hornsby	18-20	1		6
Sydney - North Sydney and Hornsby	18-20	1	Both	2388
Sydney - North Sydney and Hornsby	18-20	1	Father only	672
Sydney - North Sydney and Hornsby	18-20	1	Mother only	717
Sydney - North Sydney and Hornsby	18-20	1	Neither	2545
Sydney - North Sydney and Hornsby	21-24	0		10
Sydney - North Sydney and Hornsby	21-24	0	Both	256
Sydney - North Sydney and Hornsby	21-24	0	Father only	66
Sydney - North Sydney and Hornsby	21-24	0	Mother only	89
Sydney - North Sydney and Hornsby	21-24	0	Neither	376
Sydney - North Sydney and Hornsby	21-24	1		6
Sydney - North Sydney and Hornsby	21-24	1	Both	1368
Sydney - North Sydney and Hornsby	21-24	1	Father only	333
Sydney - North Sydney and Hornsby	21-24	1	Mother only	361
Sydney - North Sydney and Hornsby	21-24	1	Neither	1415
Sydney - Northern Beaches	0-4	0		28
Sydney - Northern Beaches	0-4	0	Both	365
Sydney - Northern Beaches	0-4	0	Father only	97
Sydney - Northern Beaches	0-4	0	Mother only	152
Sydney - Northern Beaches	0-4	0	Neither	133
Sydney - Northern Beaches	0-4	1		27
Sydney - Northern Beaches	0-4	1	Both	6523
Sydney - Northern Beaches	0-4	1	Father only	2040
Sydney - Northern Beaches	0-4	1	Mother only	2003
Sydney - Northern Beaches	0-4	1	Neither	3388
Sydney - Northern Beaches	5-9	0		43
Sydney - Northern Beaches	5-9	0	Both	722
Sydney - Northern Beaches	5-9	0	Father only	220
Sydney - Northern Beaches	5-9	0	Mother only	326
Sydney - Northern Beaches	5-9	0	Neither	289
Sydney - Northern Beaches	5-9	1		43
Sydney - Northern Beaches	5-9	1	Both	7293
Sydney - Northern Beaches	5-9	1	Father only	2116
Sydney - Northern Beaches	5-9	1	Mother only	2203
Sydney - Northern Beaches	5-9	1	Neither	3846
Sydney - Northern Beaches	10-12	0		21
Sydney - Northern Beaches	10-12	0	Both	570
Sydney - Northern Beaches	10-12	0	Father only	161
Sydney - Northern Beaches	10-12	0	Mother only	206
Sydney - Northern Beaches	10-12	0	Neither	209
Sydney - Northern Beaches	10-12	1		30
Sydney - Northern Beaches	10-12	1	Both	4070
Sydney - Northern Beaches	10-12	1	Father only	1057
Sydney - Northern Beaches	10-12	1	Mother only	1207
Sydney - Northern Beaches	10-12	1	Neither	1972
Sydney - Northern Beaches	13-14	0		11
Sydney - Northern Beaches	13-14	0	Both	415
Sydney - Northern Beaches	13-14	0	Father only	116
Sydney - Northern Beaches	13-14	0	Mother only	148
Sydney - Northern Beaches	13-14	0	Neither	153
Sydney - Northern Beaches	13-14	1		13
Sydney - Northern Beaches	13-14	1	Both	2613
Sydney - Northern Beaches	13-14	1	Father only	536
Sydney - Northern Beaches	13-14	1	Mother only	691
Sydney - Northern Beaches	13-14	1	Neither	1245
Sydney - Northern Beaches	15-17	0		16
Sydney - Northern Beaches	15-17	0	Both	648
Sydney - Northern Beaches	15-17	0	Father only	193
Sydney - Northern Beaches	15-17	0	Mother only	207
Sydney - Northern Beaches	15-17	0	Neither	282
Sydney - Northern Beaches	15-17	1		19
Sydney - Northern Beaches	15-17	1	Both	3277
Sydney - Northern Beaches	15-17	1	Father only	805
Sydney - Northern Beaches	15-17	1	Mother only	875
Sydney - Northern Beaches	15-17	1	Neither	1731
Sydney - Northern Beaches	18-20	0		3
Sydney - Northern Beaches	18-20	0	Both	268
Sydney - Northern Beaches	18-20	0	Father only	83
Sydney - Northern Beaches	18-20	0	Mother only	96
Sydney - Northern Beaches	18-20	0	Neither	138
Sydney - Northern Beaches	18-20	1		10
Sydney - Northern Beaches	18-20	1	Both	1484
Sydney - Northern Beaches	18-20	1	Father only	386
Sydney - Northern Beaches	18-20	1	Mother only	363
Sydney - Northern Beaches	18-20	1	Neither	852
Sydney - Northern Beaches	21-24	0		4
Sydney - Northern Beaches	21-24	0	Both	148
Sydney - Northern Beaches	21-24	0	Father only	44
Sydney - Northern Beaches	21-24	0	Mother only	62
Sydney - Northern Beaches	21-24	0	Neither	92
Sydney - Northern Beaches	21-24	1		3
Sydney - Northern Beaches	21-24	1	Both	714
Sydney - Northern Beaches	21-24	1	Father only	197
Sydney - Northern Beaches	21-24	1	Mother only	170
Sydney - Northern Beaches	21-24	1	Neither	427
Sydney - Outer South West	0-4	0		159
Sydney - Outer South West	0-4	0	Both	2071
Sydney - Outer South West	0-4	0	Father only	189
Sydney - Outer South West	0-4	0	Mother only	338
Sydney - Outer South West	0-4	0	Neither	343
Sydney - Outer South West	0-4	1		78
Sydney - Outer South West	0-4	1	Both	8417
Sydney - Outer South West	0-4	1	Father only	1134
Sydney - Outer South West	0-4	1	Mother only	1334
Sydney - Outer South West	0-4	1	Neither	4170
Sydney - Outer South West	5-9	0		151
Sydney - Outer South West	5-9	0	Both	2630
Sydney - Outer South West	5-9	0	Father only	240
Sydney - Outer South West	5-9	0	Mother only	444
Sydney - Outer South West	5-9	0	Neither	509
Sydney - Outer South West	5-9	1		120
Sydney - Outer South West	5-9	1	Both	8105
Sydney - Outer South West	5-9	1	Father only	1076
Sydney - Outer South West	5-9	1	Mother only	1312
Sydney - Outer South West	5-9	1	Neither	4272
Sydney - Outer South West	10-12	0		67
Sydney - Outer South West	10-12	0	Both	1561
Sydney - Outer South West	10-12	0	Father only	172
Sydney - Outer South West	10-12	0	Mother only	290
Sydney - Outer South West	10-12	0	Neither	373
Sydney - Outer South West	10-12	1		62
Sydney - Outer South West	10-12	1	Both	4505
Sydney - Outer South West	10-12	1	Father only	544
Sydney - Outer South West	10-12	1	Mother only	796
Sydney - Outer South West	10-12	1	Neither	2243
Sydney - Outer South West	13-14	0		46
Sydney - Outer South West	13-14	0	Both	977
Sydney - Outer South West	13-14	0	Father only	126
Sydney - Outer South West	13-14	0	Mother only	219
Sydney - Outer South West	13-14	0	Neither	289
Sydney - Outer South West	13-14	1		53
Sydney - Outer South West	13-14	1	Both	2838
Sydney - Outer South West	13-14	1	Father only	367
Sydney - Outer South West	13-14	1	Mother only	495
Sydney - Outer South West	13-14	1	Neither	1552
Sydney - Outer South West	15-17	0		26
Sydney - Outer South West	15-17	0	Both	1228
Sydney - Outer South West	15-17	0	Father only	159
Sydney - Outer South West	15-17	0	Mother only	274
Sydney - Outer South West	15-17	0	Neither	423
Sydney - Outer South West	15-17	1		22
Sydney - Outer South West	15-17	1	Both	3363
Sydney - Outer South West	15-17	1	Father only	456
Sydney - Outer South West	15-17	1	Mother only	609
Sydney - Outer South West	15-17	1	Neither	2145
Sydney - Outer South West	18-20	0		8
Sydney - Outer South West	18-20	0	Both	309
Sydney - Outer South West	18-20	0	Father only	60
Sydney - Outer South West	18-20	0	Mother only	90
Sydney - Outer South West	18-20	0	Neither	244
Sydney - Outer South West	18-20	1		15
Sydney - Outer South West	18-20	1	Both	1198
Sydney - Outer South West	18-20	1	Father only	156
Sydney - Outer South West	18-20	1	Mother only	220
Sydney - Outer South West	18-20	1	Neither	1335
Sydney - Outer South West	21-24	0		6
Sydney - Outer South West	21-24	0	Both	136
Sydney - Outer South West	21-24	0	Father only	27
Sydney - Outer South West	21-24	0	Mother only	50
Sydney - Outer South West	21-24	0	Neither	149
Sydney - Outer South West	21-24	1		3
Sydney - Outer South West	21-24	1	Both	575
Sydney - Outer South West	21-24	1	Father only	84
Sydney - Outer South West	21-24	1	Mother only	104
Sydney - Outer South West	21-24	1	Neither	704
Sydney - Outer West and Blue Mountains	0-4	0		150
Sydney - Outer West and Blue Mountains	0-4	0	Both	2454
Sydney - Outer West and Blue Mountains	0-4	0	Father only	192
Sydney - Outer West and Blue Mountains	0-4	0	Mother only	330
Sydney - Outer West and Blue Mountains	0-4	0	Neither	243
Sydney - Outer West and Blue Mountains	0-4	1		108
Sydney - Outer West and Blue Mountains	0-4	1	Both	10992
Sydney - Outer West and Blue Mountains	0-4	1	Father only	1214
Sydney - Outer West and Blue Mountains	0-4	1	Mother only	1513
Sydney - Outer West and Blue Mountains	0-4	1	Neither	2465
Sydney - Outer West and Blue Mountains	5-9	0		116
Sydney - Outer West and Blue Mountains	5-9	0	Both	2974
Sydney - Outer West and Blue Mountains	5-9	0	Father only	310
Sydney - Outer West and Blue Mountains	5-9	0	Mother only	473
Sydney - Outer West and Blue Mountains	5-9	0	Neither	324
Sydney - Outer West and Blue Mountains	5-9	1		91
Sydney - Outer West and Blue Mountains	5-9	1	Both	10516
Sydney - Outer West and Blue Mountains	5-9	1	Father only	1261
Sydney - Outer West and Blue Mountains	5-9	1	Mother only	1571
Sydney - Outer West and Blue Mountains	5-9	1	Neither	2542
Sydney - Outer West and Blue Mountains	10-12	0		55
Sydney - Outer West and Blue Mountains	10-12	0	Both	1755
Sydney - Outer West and Blue Mountains	10-12	0	Father only	220
Sydney - Outer West and Blue Mountains	10-12	0	Mother only	306
Sydney - Outer West and Blue Mountains	10-12	0	Neither	267
Sydney - Outer West and Blue Mountains	10-12	1		38
Sydney - Outer West and Blue Mountains	10-12	1	Both	5846
Sydney - Outer West and Blue Mountains	10-12	1	Father only	658
Sydney - Outer West and Blue Mountains	10-12	1	Mother only	888
Sydney - Outer West and Blue Mountains	10-12	1	Neither	1391
Sydney - Outer West and Blue Mountains	13-14	0		38
Sydney - Outer West and Blue Mountains	13-14	0	Both	1247
Sydney - Outer West and Blue Mountains	13-14	0	Father only	154
Sydney - Outer West and Blue Mountains	13-14	0	Mother only	217
Sydney - Outer West and Blue Mountains	13-14	0	Neither	180
Sydney - Outer West and Blue Mountains	13-14	1		23
Sydney - Outer West and Blue Mountains	13-14	1	Both	3632
Sydney - Outer West and Blue Mountains	13-14	1	Father only	406
Sydney - Outer West and Blue Mountains	13-14	1	Mother only	581
Sydney - Outer West and Blue Mountains	13-14	1	Neither	878
Sydney - Outer West and Blue Mountains	15-17	0		38
Sydney - Outer West and Blue Mountains	15-17	0	Both	1540
Sydney - Outer West and Blue Mountains	15-17	0	Father only	190
Sydney - Outer West and Blue Mountains	15-17	0	Mother only	301
Sydney - Outer West and Blue Mountains	15-17	0	Neither	313
Sydney - Outer West and Blue Mountains	15-17	1		33
Sydney - Outer West and Blue Mountains	15-17	1	Both	4613
Sydney - Outer West and Blue Mountains	15-17	1	Father only	590
Sydney - Outer West and Blue Mountains	15-17	1	Mother only	806
Sydney - Outer West and Blue Mountains	15-17	1	Neither	1339
Sydney - Outer West and Blue Mountains	18-20	0		5
Sydney - Outer West and Blue Mountains	18-20	0	Both	442
Sydney - Outer West and Blue Mountains	18-20	0	Father only	79
Sydney - Outer West and Blue Mountains	18-20	0	Mother only	88
Sydney - Outer West and Blue Mountains	18-20	0	Neither	133
Sydney - Outer West and Blue Mountains	18-20	1		6
Sydney - Outer West and Blue Mountains	18-20	1	Both	1548
Sydney - Outer West and Blue Mountains	18-20	1	Father only	223
Sydney - Outer West and Blue Mountains	18-20	1	Mother only	320
Sydney - Outer West and Blue Mountains	18-20	1	Neither	746
Sydney - Outer West and Blue Mountains	21-24	0		3
Sydney - Outer West and Blue Mountains	21-24	0	Both	193
Sydney - Outer West and Blue Mountains	21-24	0	Father only	36
Sydney - Outer West and Blue Mountains	21-24	0	Mother only	46
Sydney - Outer West and Blue Mountains	21-24	0	Neither	93
Sydney - Outer West and Blue Mountains	21-24	1	Both	644
Sydney - Outer West and Blue Mountains	21-24	1	Father only	114
Sydney - Outer West and Blue Mountains	21-24	1	Mother only	143
Sydney - Outer West and Blue Mountains	21-24	1	Neither	413
Sydney - Parramatta	0-4	0		144
Sydney - Parramatta	0-4	0	Both	951
Sydney - Parramatta	0-4	0	Father only	236
Sydney - Parramatta	0-4	0	Mother only	494
Sydney - Parramatta	0-4	0	Neither	1193
Sydney - Parramatta	0-4	1		158
Sydney - Parramatta	0-4	1	Both	5710
Sydney - Parramatta	0-4	1	Father only	2160
Sydney - Parramatta	0-4	1	Mother only	2728
Sydney - Parramatta	0-4	1	Neither	18280
Sydney - Parramatta	5-9	0		137
Sydney - Parramatta	5-9	0	Both	1109
Sydney - Parramatta	5-9	0	Father only	323
Sydney - Parramatta	5-9	0	Mother only	578
Sydney - Parramatta	5-9	0	Neither	1685
Sydney - Parramatta	5-9	1		169
Sydney - Parramatta	5-9	1	Both	4957
Sydney - Parramatta	5-9	1	Father only	1835
Sydney - Parramatta	5-9	1	Mother only	2538
Sydney - Parramatta	5-9	1	Neither	14982
Sydney - Parramatta	10-12	0		87
Sydney - Parramatta	10-12	0	Both	689
Sydney - Parramatta	10-12	0	Father only	197
Sydney - Parramatta	10-12	0	Mother only	332
Sydney - Parramatta	10-12	0	Neither	1209
Sydney - Parramatta	10-12	1		77
Sydney - Parramatta	10-12	1	Both	2493
Sydney - Parramatta	10-12	1	Father only	812
Sydney - Parramatta	10-12	1	Mother only	1324
Sydney - Parramatta	10-12	1	Neither	7030
Sydney - Parramatta	13-14	0		50
Sydney - Parramatta	13-14	0	Both	435
Sydney - Parramatta	13-14	0	Father only	145
Sydney - Parramatta	13-14	0	Mother only	211
Sydney - Parramatta	13-14	0	Neither	931
Sydney - Parramatta	13-14	1		40
Sydney - Parramatta	13-14	1	Both	1483
Sydney - Parramatta	13-14	1	Father only	474
Sydney - Parramatta	13-14	1	Mother only	787
Sydney - Parramatta	13-14	1	Neither	4331
Sydney - Parramatta	15-17	0		64
Sydney - Parramatta	15-17	0	Both	574
Sydney - Parramatta	15-17	0	Father only	183
Sydney - Parramatta	15-17	0	Mother only	264
Sydney - Parramatta	15-17	0	Neither	1474
Sydney - Parramatta	15-17	1		34
Sydney - Parramatta	15-17	1	Both	1776
Sydney - Parramatta	15-17	1	Father only	513
Sydney - Parramatta	15-17	1	Mother only	849
Sydney - Parramatta	15-17	1	Neither	6229
Sydney - Parramatta	18-20	0		22
Sydney - Parramatta	18-20	0	Both	220
Sydney - Parramatta	18-20	0	Father only	73
Sydney - Parramatta	18-20	0	Mother only	112
Sydney - Parramatta	18-20	0	Neither	1028
Sydney - Parramatta	18-20	1		14
Sydney - Parramatta	18-20	1	Both	922
Sydney - Parramatta	18-20	1	Father only	281
Sydney - Parramatta	18-20	1	Mother only	384
Sydney - Parramatta	18-20	1	Neither	4752
Sydney - Parramatta	21-24	0		11
Sydney - Parramatta	21-24	0	Both	115
Sydney - Parramatta	21-24	0	Father only	44
Sydney - Parramatta	21-24	0	Mother only	49
Sydney - Parramatta	21-24	0	Neither	695
Sydney - Parramatta	21-24	1		10
Sydney - Parramatta	21-24	1	Both	393
Sydney - Parramatta	21-24	1	Father only	116
Sydney - Parramatta	21-24	1	Mother only	184
Sydney - Parramatta	21-24	1	Neither	2542
Sydney - Ryde	0-4	0		15
Sydney - Ryde	0-4	0	Both	175
Sydney - Ryde	0-4	0	Father only	51
Sydney - Ryde	0-4	0	Mother only	51
Sydney - Ryde	0-4	0	Neither	298
Sydney - Ryde	0-4	1		44
Sydney - Ryde	0-4	1	Both	2719
Sydney - Ryde	0-4	1	Father only	989
Sydney - Ryde	0-4	1	Mother only	807
Sydney - Ryde	0-4	1	Neither	5010
Sydney - Ryde	5-9	0		16
Sydney - Ryde	5-9	0	Both	339
Sydney - Ryde	5-9	0	Father only	103
Sydney - Ryde	5-9	0	Mother only	117
Sydney - Ryde	5-9	0	Neither	454
Sydney - Ryde	5-9	1		21
Sydney - Ryde	5-9	1	Both	3114
Sydney - Ryde	5-9	1	Father only	946
Sydney - Ryde	5-9	1	Mother only	939
Sydney - Ryde	5-9	1	Neither	4255
Sydney - Ryde	10-12	0		14
Sydney - Ryde	10-12	0	Both	220
Sydney - Ryde	10-12	0	Father only	52
Sydney - Ryde	10-12	0	Mother only	77
Sydney - Ryde	10-12	0	Neither	298
Sydney - Ryde	10-12	1		9
Sydney - Ryde	10-12	1	Both	1907
Sydney - Ryde	10-12	1	Father only	465
Sydney - Ryde	10-12	1	Mother only	551
Sydney - Ryde	10-12	1	Neither	1970
Sydney - Ryde	13-14	0		3
Sydney - Ryde	13-14	0	Both	167
Sydney - Ryde	13-14	0	Father only	48
Sydney - Ryde	13-14	0	Mother only	66
Sydney - Ryde	13-14	0	Neither	249
Sydney - Ryde	13-14	1		14
Sydney - Ryde	13-14	1	Both	1199
Sydney - Ryde	13-14	1	Father only	248
Sydney - Ryde	13-14	1	Mother only	293
Sydney - Ryde	13-14	1	Neither	1265
Sydney - Ryde	15-17	0		7
Sydney - Ryde	15-17	0	Both	240
Sydney - Ryde	15-17	0	Father only	89
Sydney - Ryde	15-17	0	Mother only	104
Sydney - Ryde	15-17	0	Neither	353
Sydney - Ryde	15-17	1		10
Sydney - Ryde	15-17	1	Both	1594
Sydney - Ryde	15-17	1	Father only	372
Sydney - Ryde	15-17	1	Mother only	411
Sydney - Ryde	15-17	1	Neither	1982
Sydney - Ryde	18-20	0		3
Sydney - Ryde	18-20	0	Both	139
Sydney - Ryde	18-20	0	Father only	52
Sydney - Ryde	18-20	0	Mother only	55
Sydney - Ryde	18-20	0	Neither	341
Sydney - Ryde	18-20	1		4
Sydney - Ryde	18-20	1	Both	1005
Sydney - Ryde	18-20	1	Father only	235
Sydney - Ryde	18-20	1	Mother only	223
Sydney - Ryde	18-20	1	Neither	1551
Sydney - Ryde	21-24	0		3
Sydney - Ryde	21-24	0	Both	93
Sydney - Ryde	21-24	0	Father only	34
Sydney - Ryde	21-24	0	Mother only	31
Sydney - Ryde	21-24	0	Neither	220
Sydney - Ryde	21-24	1		3
Sydney - Ryde	21-24	1	Both	540
Sydney - Ryde	21-24	1	Father only	99
Sydney - Ryde	21-24	1	Mother only	113
Sydney - Ryde	21-24	1	Neither	920
Sydney - South West	0-4	0		255
Sydney - South West	0-4	0	Both	1320
Sydney - South West	0-4	0	Father only	350
Sydney - South West	0-4	0	Mother only	537
Sydney - South West	0-4	0	Neither	1772
Sydney - South West	0-4	1		172
Sydney - South West	0-4	1	Both	6133
Sydney - South West	0-4	1	Father only	1955
Sydney - South West	0-4	1	Mother only	2230
Sydney - South West	0-4	1	Neither	11762
Sydney - South West	5-9	0		245
Sydney - South West	5-9	0	Both	1486
Sydney - South West	5-9	0	Father only	432
Sydney - South West	5-9	0	Mother only	625
Sydney - South West	5-9	0	Neither	2687
Sydney - South West	5-9	1		186
Sydney - South West	5-9	1	Both	5278
Sydney - South West	5-9	1	Father only	1578
Sydney - South West	5-9	1	Mother only	1839
Sydney - South West	5-9	1	Neither	12787
Sydney - South West	10-12	0		155
Sydney - South West	10-12	0	Both	888
Sydney - South West	10-12	0	Father only	243
Sydney - South West	10-12	0	Mother only	369
Sydney - South West	10-12	0	Neither	1891
Sydney - South West	10-12	1		119
Sydney - South West	10-12	1	Both	2856
Sydney - South West	10-12	1	Father only	769
Sydney - South West	10-12	1	Mother only	1050
Sydney - South West	10-12	1	Neither	7685
Sydney - South West	13-14	0		120
Sydney - South West	13-14	0	Both	632
Sydney - South West	13-14	0	Father only	158
Sydney - South West	13-14	0	Mother only	228
Sydney - South West	13-14	0	Neither	1375
Sydney - South West	13-14	1		71
Sydney - South West	13-14	1	Both	1802
Sydney - South West	13-14	1	Father only	408
Sydney - South West	13-14	1	Mother only	663
Sydney - South West	13-14	1	Neither	5240
Sydney - South West	15-17	0		104
Sydney - South West	15-17	0	Both	798
Sydney - South West	15-17	0	Father only	205
Sydney - South West	15-17	0	Mother only	309
Sydney - South West	15-17	0	Neither	2020
Sydney - South West	15-17	1		60
Sydney - South West	15-17	1	Both	2312
Sydney - South West	15-17	1	Father only	524
Sydney - South West	15-17	1	Mother only	852
Sydney - South West	15-17	1	Neither	7430
Sydney - South West	18-20	0		48
Sydney - South West	18-20	0	Both	218
Sydney - South West	18-20	0	Father only	84
Sydney - South West	18-20	0	Mother only	114
Sydney - South West	18-20	0	Neither	1351
Sydney - South West	18-20	1		20
Sydney - South West	18-20	1	Both	944
Sydney - South West	18-20	1	Father only	251
Sydney - South West	18-20	1	Mother only	378
Sydney - South West	18-20	1	Neither	5390
Sydney - South West	21-24	0		22
Sydney - South West	21-24	0	Both	116
Sydney - South West	21-24	0	Father only	36
Sydney - South West	21-24	0	Mother only	56
Sydney - South West	21-24	0	Neither	754
Sydney - South West	21-24	1		8
Sydney - South West	21-24	1	Both	408
Sydney - South West	21-24	1	Father only	123
