SA4_NAME16	CountryOfBirth	persons
Sydney - Inner South West	FRA	416
Sydney - Inner South West	GBR	7070
Sydney - Inner South West	GRC	12023
Sydney - Inner South West	HKG	6774
Sydney - Inner South West	HRV	1562
Sydney - Inner South West	IDN	6140
Sydney - Inner South West	IND	8763
Sydney - Inner South West	IRL	1076
Sydney - Inner South West	IRN	881
Sydney - Inner South West	IRQ	1848
Sydney - Inner South West	ITA	5548
Sydney - Inner South West	JPN	937
Sydney - Inner South West	KHM	517
Sydney - Inner South West	KOR	3960
Sydney - Inner South West	LBN	22758
Sydney - Inner South West	LKA	882
Sydney - Inner South West	MKD	6417
Sydney - Inner South West	MLT	1040
Sydney - Inner South West	MMR	1528
Sydney - Inner South West	MUS	810
Sydney - Inner South West	MYS	3549
Sydney - Inner South West	NLD	366
Sydney - Inner South West	NPL	11360
Sydney - Inner South West	NZL	7758
Sydney - Inner South West	PAK	5185
Sydney - Inner South West	PHL	7934
Sydney - Inner South West	PNG	271
Sydney - Inner South West	POL	1030
Sydney - Inner South West	SGP	978
Sydney - Inner South West	THA	2490
Sydney - Inner South West	TUR	1020
Sydney - Inner South West	TWN	1274
Sydney - Inner South West	USA	1065
Sydney - Inner South West	VNM	18972
Sydney - Inner South West	ZAF	1203
Sydney - Inner South West	ZWE	301
Sydney - Inner West		30091
Sydney - Inner West	AFG	49
Sydney - Inner West	AUS	148720
Sydney - Inner West	BGD	598
Sydney - Inner West	BIH	197
Sydney - Inner West	CAN	642
Sydney - Inner West	CHL	514
Sydney - Inner West	CHN	26238
Sydney - Inner West	DEU	984
Sydney - Inner West	EGY	936
Sydney - Inner West	FJI	843
Sydney - Inner West	FRA	587
Sydney - Inner West	GBR	10120
Sydney - Inner West	GRC	2699
Sydney - Inner West	HKG	3416
Sydney - Inner West	HRV	675
Sydney - Inner West	IDN	1501
Sydney - Inner West	IND	10147
Sydney - Inner West	IRL	1825
Sydney - Inner West	IRN	709
Sydney - Inner West	IRQ	172
Sydney - Inner West	ITA	8236
Sydney - Inner West	JPN	851
Sydney - Inner West	KHM	232
Sydney - Inner West	KOR	8087
Sydney - Inner West	LBN	2387
Sydney - Inner West	LKA	2235
Sydney - Inner West	MKD	180
Sydney - Inner West	MLT	384
Sydney - Inner West	MMR	405
Sydney - Inner West	MUS	281
Sydney - Inner West	MYS	2182
Sydney - Inner West	NLD	390
Sydney - Inner West	NPL	4968
Sydney - Inner West	NZL	4778
Sydney - Inner West	PAK	571
Sydney - Inner West	PHL	3379
Sydney - Inner West	PNG	262
Sydney - Inner West	POL	756
Sydney - Inner West	SGP	803
Sydney - Inner West	THA	1838
Sydney - Inner West	TUR	716
Sydney - Inner West	TWN	1182
Sydney - Inner West	USA	1526
Sydney - Inner West	VNM	3631
Sydney - Inner West	ZAF	1220
Sydney - Inner West	ZWE	169
Sydney - North Sydney and Hornsby		34753
Sydney - North Sydney and Hornsby	AFG	163
Sydney - North Sydney and Hornsby	AUS	226949
Sydney - North Sydney and Hornsby	BGD	302
Sydney - North Sydney and Hornsby	BIH	105
Sydney - North Sydney and Hornsby	CAN	1497
Sydney - North Sydney and Hornsby	CHL	464
Sydney - North Sydney and Hornsby	CHN	25575
Sydney - North Sydney and Hornsby	DEU	2010
Sydney - North Sydney and Hornsby	EGY	633
Sydney - North Sydney and Hornsby	FJI	695
Sydney - North Sydney and Hornsby	FRA	1207
Sydney - North Sydney and Hornsby	GBR	24670
Sydney - North Sydney and Hornsby	GRC	486
Sydney - North Sydney and Hornsby	HKG	8096
Sydney - North Sydney and Hornsby	HRV	603
Sydney - North Sydney and Hornsby	IDN	1961
Sydney - North Sydney and Hornsby	IND	9319
Sydney - North Sydney and Hornsby	IRL	1855
Sydney - North Sydney and Hornsby	IRN	3663
Sydney - North Sydney and Hornsby	IRQ	148
Sydney - North Sydney and Hornsby	ITA	1891
Sydney - North Sydney and Hornsby	JPN	4182
Sydney - North Sydney and Hornsby	KHM	117
Sydney - North Sydney and Hornsby	KOR	7141
Sydney - North Sydney and Hornsby	LBN	836
Sydney - North Sydney and Hornsby	LKA	1644
Sydney - North Sydney and Hornsby	MKD	188
Sydney - North Sydney and Hornsby	MLT	148
Sydney - North Sydney and Hornsby	MMR	243
Sydney - North Sydney and Hornsby	MUS	259
Sydney - North Sydney and Hornsby	MYS	4397
Sydney - North Sydney and Hornsby	NLD	1133
Sydney - North Sydney and Hornsby	NPL	1981
Sydney - North Sydney and Hornsby	NZL	8483
Sydney - North Sydney and Hornsby	PAK	672
Sydney - North Sydney and Hornsby	PHL	4043
Sydney - North Sydney and Hornsby	PNG	795
Sydney - North Sydney and Hornsby	POL	1133
Sydney - North Sydney and Hornsby	SGP	2172
Sydney - North Sydney and Hornsby	THA	1848
Sydney - North Sydney and Hornsby	TUR	420
Sydney - North Sydney and Hornsby	TWN	2624
Sydney - North Sydney and Hornsby	USA	4026
Sydney - North Sydney and Hornsby	VNM	1533
Sydney - North Sydney and Hornsby	ZAF	7608
Sydney - North Sydney and Hornsby	ZWE	688
Sydney - Northern Beaches		23798
Sydney - Northern Beaches	AFG	78
Sydney - Northern Beaches	AUS	166494
Sydney - Northern Beaches	BGD	100
Sydney - Northern Beaches	BIH	196
Sydney - Northern Beaches	CAN	1186
Sydney - Northern Beaches	CHL	354
Sydney - Northern Beaches	CHN	3566
Sydney - Northern Beaches	DEU	1970
Sydney - Northern Beaches	EGY	340
Sydney - Northern Beaches	FJI	315
Sydney - Northern Beaches	FRA	1121
Sydney - Northern Beaches	GBR	22847
Sydney - Northern Beaches	GRC	313
Sydney - Northern Beaches	HKG	943
Sydney - Northern Beaches	HRV	691
Sydney - Northern Beaches	IDN	556
Sydney - Northern Beaches	IND	1826
Sydney - Northern Beaches	IRL	1369
Sydney - Northern Beaches	IRN	737
Sydney - Northern Beaches	IRQ	79
Sydney - Northern Beaches	ITA	2266
Sydney - Northern Beaches	JPN	858
Sydney - Northern Beaches	KHM	55
Sydney - Northern Beaches	KOR	780
Sydney - Northern Beaches	LBN	245
Sydney - Northern Beaches	LKA	185
Sydney - Northern Beaches	MKD	87
Sydney - Northern Beaches	MLT	114
Sydney - Northern Beaches	MMR	36
Sydney - Northern Beaches	MUS	70
Sydney - Northern Beaches	MYS	607
Sydney - Northern Beaches	NLD	1200
Sydney - Northern Beaches	NPL	579
Sydney - Northern Beaches	NZL	6027
Sydney - Northern Beaches	PAK	75
Sydney - Northern Beaches	PHL	1627
Sydney - Northern Beaches	PNG	263
Sydney - Northern Beaches	POL	499
Sydney - Northern Beaches	SGP	524
Sydney - Northern Beaches	THA	724
Sydney - Northern Beaches	TUR	250
Sydney - Northern Beaches	TWN	201
Sydney - Northern Beaches	USA	2463
Sydney - Northern Beaches	VNM	453
Sydney - Northern Beaches	ZAF	3471
Sydney - Northern Beaches	ZWE	337
Sydney - Outer South West		25303
Sydney - Outer South West	AFG	341
Sydney - Outer South West	AUS	181969
Sydney - Outer South West	BGD	3400
Sydney - Outer South West	BIH	287
Sydney - Outer South West	CAN	257
Sydney - Outer South West	CHL	1046
Sydney - Outer South West	CHN	1926
Sydney - Outer South West	DEU	859
Sydney - Outer South West	EGY	947
Sydney - Outer South West	FJI	2997
Sydney - Outer South West	FRA	139
Sydney - Outer South West	GBR	9723
Sydney - Outer South West	GRC	439
Sydney - Outer South West	HKG	351
Sydney - Outer South West	HRV	595
Sydney - Outer South West	IDN	685
Sydney - Outer South West	IND	5065
Sydney - Outer South West	IRL	675
Sydney - Outer South West	IRN	267
Sydney - Outer South West	IRQ	837
Sydney - Outer South West	ITA	931
Sydney - Outer South West	JPN	117
Sydney - Outer South West	KHM	460
Sydney - Outer South West	KOR	208
Sydney - Outer South West	LBN	1383
Sydney - Outer South West	LKA	758
Sydney - Outer South West	MKD	253
Sydney - Outer South West	MLT	574
Sydney - Outer South West	MMR	99
Sydney - Outer South West	MUS	583
Sydney - Outer South West	MYS	554
Sydney - Outer South West	NLD	481
Sydney - Outer South West	NPL	1130
Sydney - Outer South West	NZL	5523
Sydney - Outer South West	PAK	1211
Sydney - Outer South West	PHL	4568
Sydney - Outer South West	PNG	142
Sydney - Outer South West	POL	634
Sydney - Outer South West	SGP	189
Sydney - Outer South West	THA	703
Sydney - Outer South West	TUR	116
Sydney - Outer South West	TWN	133
Sydney - Outer South West	USA	545
Sydney - Outer South West	VNM	994
Sydney - Outer South West	ZAF	1349
Sydney - Outer South West	ZWE	317
Sydney - Outer West and Blue Mountains		24924
Sydney - Outer West and Blue Mountains	AFG	331
Sydney - Outer West and Blue Mountains	AUS	229895
Sydney - Outer West and Blue Mountains	BGD	327
Sydney - Outer West and Blue Mountains	BIH	214
Sydney - Outer West and Blue Mountains	CAN	400
Sydney - Outer West and Blue Mountains	CHL	401
Sydney - Outer West and Blue Mountains	CHN	1550
Sydney - Outer West and Blue Mountains	DEU	1511
Sydney - Outer West and Blue Mountains	EGY	755
Sydney - Outer West and Blue Mountains	FJI	1308
Sydney - Outer West and Blue Mountains	FRA	230
Sydney - Outer West and Blue Mountains	GBR	14291
Sydney - Outer West and Blue Mountains	GRC	575
Sydney - Outer West and Blue Mountains	HKG	288
Sydney - Outer West and Blue Mountains	HRV	676
Sydney - Outer West and Blue Mountains	IDN	466
Sydney - Outer West and Blue Mountains	IND	4100
Sydney - Outer West and Blue Mountains	IRL	996
Sydney - Outer West and Blue Mountains	IRN	418
Sydney - Outer West and Blue Mountains	IRQ	450
Sydney - Outer West and Blue Mountains	ITA	1110
Sydney - Outer West and Blue Mountains	JPN	181
Sydney - Outer West and Blue Mountains	KHM	137
Sydney - Outer West and Blue Mountains	KOR	441
Sydney - Outer West and Blue Mountains	LBN	805
Sydney - Outer West and Blue Mountains	LKA	899
Sydney - Outer West and Blue Mountains	MKD	192
Sydney - Outer West and Blue Mountains	MLT	1524
Sydney - Outer West and Blue Mountains	MMR	102
Sydney - Outer West and Blue Mountains	MUS	293
Sydney - Outer West and Blue Mountains	MYS	573
Sydney - Outer West and Blue Mountains	NLD	1033
Sydney - Outer West and Blue Mountains	NPL	347
Sydney - Outer West and Blue Mountains	NZL	5471
Sydney - Outer West and Blue Mountains	PAK	697
Sydney - Outer West and Blue Mountains	PHL	4234
Sydney - Outer West and Blue Mountains	PNG	179
Sydney - Outer West and Blue Mountains	POL	566
Sydney - Outer West and Blue Mountains	SGP	249
Sydney - Outer West and Blue Mountains	THA	569
Sydney - Outer West and Blue Mountains	TUR	248
Sydney - Outer West and Blue Mountains	TWN	146
Sydney - Outer West and Blue Mountains	USA	842
Sydney - Outer West and Blue Mountains	VNM	570
Sydney - Outer West and Blue Mountains	ZAF	1129
Sydney - Outer West and Blue Mountains	ZWE	279
Sydney - Parramatta		45906
Sydney - Parramatta	AFG	7330
Sydney - Parramatta	AUS	195616
Sydney - Parramatta	BGD	2005
Sydney - Parramatta	BIH	687
Sydney - Parramatta	CAN	410
Sydney - Parramatta	CHL	944
Sydney - Parramatta	CHN	33230
Sydney - Parramatta	DEU	933
Sydney - Parramatta	EGY	1466
Sydney - Parramatta	FJI	3342
Sydney - Parramatta	FRA	229
Sydney - Parramatta	GBR	5769
Sydney - Parramatta	GRC	1266
Sydney - Parramatta	HKG	4923
Sydney - Parramatta	HRV	1242
Sydney - Parramatta	IDN	2159
Sydney - Parramatta	IND	36549
Sydney - Parramatta	IRL	718
Sydney - Parramatta	IRN	5364
Sydney - Parramatta	IRQ	4328
Sydney - Parramatta	ITA	2418
Sydney - Parramatta	JPN	542
Sydney - Parramatta	KHM	778
Sydney - Parramatta	KOR	11409
Sydney - Parramatta	LBN	15297
Sydney - Parramatta	LKA	7780
Sydney - Parramatta	MKD	264
Sydney - Parramatta	MLT	1743
Sydney - Parramatta	MMR	1527
Sydney - Parramatta	MUS	531
Sydney - Parramatta	MYS	2935
Sydney - Parramatta	NLD	398
Sydney - Parramatta	NPL	6099
Sydney - Parramatta	NZL	6195
Sydney - Parramatta	PAK	6324
Sydney - Parramatta	PHL	7742
Sydney - Parramatta	PNG	171
Sydney - Parramatta	POL	927
Sydney - Parramatta	SGP	892
Sydney - Parramatta	THA	1487
Sydney - Parramatta	TUR	4249
Sydney - Parramatta	TWN	1558
Sydney - Parramatta	USA	927
Sydney - Parramatta	VNM	10315
Sydney - Parramatta	ZAF	1105
Sydney - Parramatta	ZWE	371
Sydney - Ryde		13539
Sydney - Ryde	AFG	293
Sydney - Ryde	AUS	92525
Sydney - Ryde	BGD	547
Sydney - Ryde	BIH	100
Sydney - Ryde	CAN	355
Sydney - Ryde	CHL	235
Sydney - Ryde	CHN	22165
Sydney - Ryde	DEU	612
Sydney - Ryde	EGY	501
Sydney - Ryde	FJI	507
Sydney - Ryde	FRA	239
Sydney - Ryde	GBR	4937
Sydney - Ryde	GRC	518
Sydney - Ryde	HKG	4980
Sydney - Ryde	HRV	336
Sydney - Ryde	IDN	1549
Sydney - Ryde	IND	6540
Sydney - Ryde	IRL	565
Sydney - Ryde	IRN	1887
Sydney - Ryde	IRQ	229
Sydney - Ryde	ITA	1992
Sydney - Ryde	JPN	755
Sydney - Ryde	KHM	98
Sydney - Ryde	KOR	7108
Sydney - Ryde	LBN	986
Sydney - Ryde	LKA	1799
Sydney - Ryde	MKD	126
Sydney - Ryde	MLT	170
Sydney - Ryde	MMR	267
Sydney - Ryde	MUS	158
Sydney - Ryde	MYS	2381
Sydney - Ryde	NLD	285
Sydney - Ryde	NPL	547
Sydney - Ryde	NZL	2283
Sydney - Ryde	PAK	569
Sydney - Ryde	PHL	2527
Sydney - Ryde	PNG	171
Sydney - Ryde	POL	387
Sydney - Ryde	SGP	840
Sydney - Ryde	THA	694
Sydney - Ryde	TUR	232
Sydney - Ryde	TWN	1146
Sydney - Ryde	USA	861
Sydney - Ryde	VNM	1327
Sydney - Ryde	ZAF	1088
Sydney - Ryde	ZWE	175
Sydney - South West		55502
Sydney - South West	AFG	459
Sydney - South West	AUS	192201
Sydney - South West	BGD	789
Sydney - South West	BIH	2391
Sydney - South West	CAN	201
Sydney - South West	CHL	2910
Sydney - South West	CHN	6435
Sydney - South West	DEU	1028
Sydney - South West	EGY	1833
Sydney - South West	FJI	8038
Sydney - South West	FRA	222
Sydney - South West	GBR	4086
Sydney - South West	GRC	1381
Sydney - South West	HKG	760
Sydney - South West	HRV	3759
Sydney - South West	IDN	1287
Sydney - South West	IND	6244
Sydney - South West	IRL	360
Sydney - South West	IRN	2389
Sydney - South West	IRQ	28235
Sydney - South West	ITA	6376
Sydney - South West	JPN	142
Sydney - South West	KHM	8936
Sydney - South West	KOR	295
Sydney - South West	LBN	5985
Sydney - South West	LKA	747
Sydney - South West	MKD	1967
Sydney - South West	MLT	1775
Sydney - South West	MMR	348
Sydney - South West	MUS	658
Sydney - South West	MYS	1107
Sydney - South West	NLD	298
Sydney - South West	NPL	516
Sydney - South West	NZL	6191
Sydney - South West	PAK	1612
Sydney - South West	PHL	6334
Sydney - South West	PNG	86
Sydney - South West	POL	1154
Sydney - South West	SGP	271
Sydney - South West	THA	2061
Sydney - South West	TUR	1271
Sydney - South West	TWN	281
Sydney - South West	USA	507
Sydney - South West	VNM	35367
Sydney - South West	ZAF	674
Sydney - South West	ZWE	505
Sydney - Sutherland		14666
Sydney - Sutherland	AFG	3
Sydney - Sutherland	AUS	169214
Sydney - Sutherland	BGD	92
Sydney - Sutherland	BIH	186
Sydney - Sutherland	CAN	452
Sydney - Sutherland	CHL	335
Sydney - Sutherland	CHN	3002
Sydney - Sutherland	DEU	888
Sydney - Sutherland	EGY	927
Sydney - Sutherland	FJI	350
Sydney - Sutherland	FRA	238
Sydney - Sutherland	GBR	9308
Sydney - Sutherland	GRC	1032
Sydney - Sutherland	HKG	706
Sydney - Sutherland	HRV	405
Sydney - Sutherland	IDN	489
Sydney - Sutherland	IND	1108
Sydney - Sutherland	IRL	840
Sydney - Sutherland	IRN	129
Sydney - Sutherland	IRQ	57
Sydney - Sutherland	ITA	1129
Sydney - Sutherland	JPN	258
Sydney - Sutherland	KHM	72
Sydney - Sutherland	KOR	225
Sydney - Sutherland	LBN	617
Sydney - Sutherland	LKA	147
Sydney - Sutherland	MKD	599
Sydney - Sutherland	MLT	354
Sydney - Sutherland	MMR	44
Sydney - Sutherland	MUS	156
Sydney - Sutherland	MYS	559
Sydney - Sutherland	NLD	495
Sydney - Sutherland	NPL	217
Sydney - Sutherland	NZL	3254
Sydney - Sutherland	PAK	103
Sydney - Sutherland	PHL	1179
Sydney - Sutherland	PNG	145
Sydney - Sutherland	POL	406
Sydney - Sutherland	SGP	284
Sydney - Sutherland	THA	431
Sydney - Sutherland	TUR	127
Sydney - Sutherland	TWN	126
Sydney - Sutherland	USA	765
Sydney - Sutherland	VNM	416
Sydney - Sutherland	ZAF	1210
Sydney - Sutherland	ZWE	121
Migratory - Offshore - Shipping (NSW)		46
Migratory - Offshore - Shipping (NSW)	AUS	232
Migratory - Offshore - Shipping (NSW)	CHL	3
Migratory - Offshore - Shipping (NSW)	CHN	20
Migratory - Offshore - Shipping (NSW)	GBR	21
Migratory - Offshore - Shipping (NSW)	HKG	5
Migratory - Offshore - Shipping (NSW)	HRV	3
Migratory - Offshore - Shipping (NSW)	IRL	3
Migratory - Offshore - Shipping (NSW)	ITA	7
Migratory - Offshore - Shipping (NSW)	KOR	3
Migratory - Offshore - Shipping (NSW)	MKD	7
Migratory - Offshore - Shipping (NSW)	MLT	3
Migratory - Offshore - Shipping (NSW)	NLD	3
Migratory - Offshore - Shipping (NSW)	NZL	18
Migratory - Offshore - Shipping (NSW)	PHL	3
Migratory - Offshore - Shipping (NSW)	VNM	13
No usual address (NSW)		2655
No usual address (NSW)	AFG	4
No usual address (NSW)	AUS	7028
No usual address (NSW)	BGD	21
No usual address (NSW)	BIH	3
No usual address (NSW)	CAN	34
No usual address (NSW)	CHL	25
No usual address (NSW)	CHN	225
No usual address (NSW)	DEU	78
No usual address (NSW)	EGY	23
No usual address (NSW)	FJI	22
No usual address (NSW)	FRA	69
No usual address (NSW)	GBR	584
No usual address (NSW)	GRC	10
No usual address (NSW)	HKG	39
No usual address (NSW)	HRV	10
No usual address (NSW)	IDN	35
No usual address (NSW)	IND	140
No usual address (NSW)	IRL	45
No usual address (NSW)	IRN	20
No usual address (NSW)	IRQ	36
No usual address (NSW)	ITA	49
No usual address (NSW)	JPN	12
No usual address (NSW)	KHM	10
No usual address (NSW)	KOR	39
No usual address (NSW)	LBN	33
No usual address (NSW)	LKA	9
No usual address (NSW)	MKD	5
No usual address (NSW)	MLT	12
No usual address (NSW)	MMR	7
No usual address (NSW)	MUS	9
No usual address (NSW)	MYS	43
No usual address (NSW)	NLD	48
No usual address (NSW)	NPL	30
No usual address (NSW)	NZL	324
No usual address (NSW)	PAK	32
No usual address (NSW)	PHL	89
No usual address (NSW)	PNG	16
No usual address (NSW)	POL	18
No usual address (NSW)	SGP	13
No usual address (NSW)	THA	39
No usual address (NSW)	TUR	18
No usual address (NSW)	TWN	74
No usual address (NSW)	USA	82
No usual address (NSW)	VNM	76
No usual address (NSW)	ZAF	77
No usual address (NSW)	ZWE	9
Ballarat		13660
Ballarat	AFG	16
Ballarat	AUS	129747
Ballarat	BGD	69
Ballarat	BIH	26
Ballarat	CAN	149
Ballarat	CHL	33
Ballarat	CHN	780
Ballarat	DEU	587
Ballarat	EGY	55
Ballarat	FJI	90
Ballarat	FRA	76
Ballarat	GBR	5068
Ballarat	GRC	116
Ballarat	HKG	62
Ballarat	HRV	192
Ballarat	IDN	69
Ballarat	IND	972
Ballarat	IRL	241
Ballarat	IRN	70
Ballarat	IRQ	42
Ballarat	ITA	294
Ballarat	JPN	100
Ballarat	KHM	20
Ballarat	KOR	49
Ballarat	LBN	22
Ballarat	LKA	151
Ballarat	MKD	34
Ballarat	MLT	219
Ballarat	MMR	26
Ballarat	MUS	41
Ballarat	MYS	228
Ballarat	NLD	868
Ballarat	NPL	52
Ballarat	NZL	1348
Ballarat	PAK	75
Ballarat	PHL	550
Ballarat	PNG	52
Ballarat	POL	85
Ballarat	SGP	79
Ballarat	THA	155
Ballarat	TUR	22
Ballarat	TWN	52
Ballarat	USA	369
Ballarat	VNM	130
Ballarat	ZAF	296
Ballarat	ZWE	65
Bendigo		13631
Bendigo	AFG	80
Bendigo	AUS	126822
Bendigo	BGD	49
Bendigo	BIH	7
Bendigo	CAN	160
Bendigo	CHL	22
Bendigo	CHN	383
Bendigo	DEU	463
Bendigo	EGY	83
Bendigo	FJI	79
Bendigo	FRA	65
Bendigo	GBR	4240
Bendigo	GRC	100
Bendigo	HKG	81
Bendigo	HRV	79
Bendigo	IDN	93
Bendigo	IND	837
Bendigo	IRL	213
Bendigo	IRN	57
Bendigo	IRQ	32
Bendigo	ITA	258
Bendigo	JPN	54
Bendigo	KHM	24
Bendigo	KOR	58
Bendigo	LBN	38
Bendigo	LKA	215
Bendigo	MKD	18
Bendigo	MLT	123
Bendigo	MMR	449
Bendigo	MUS	44
Bendigo	MYS	203
Bendigo	NLD	457
Bendigo	NPL	47
Bendigo	NZL	1249
Bendigo	PAK	63
Bendigo	PHL	563
Bendigo	PNG	82
Bendigo	POL	57
Bendigo	SGP	68
Bendigo	THA	436
Bendigo	TUR	22
Bendigo	TWN	169
Bendigo	USA	311
Bendigo	VNM	145
Bendigo	ZAF	341
Bendigo	ZWE	53
Geelong		23139
Geelong	AFG	516
Geelong	AUS	217488
Geelong	BGD	93
Geelong	BIH	448
Geelong	CAN	390
Geelong	CHL	63
Geelong	CHN	1564
Geelong	DEU	1554
Geelong	EGY	150
Geelong	FJI	132
Geelong	FRA	202
Geelong	GBR	12050
Geelong	GRC	512
Geelong	HKG	220
Geelong	HRV	1389
Geelong	IDN	254
Geelong	IND	2409
Geelong	IRL	680
Geelong	IRN	470
Geelong	IRQ	232
Geelong	ITA	1784
Geelong	JPN	175
Geelong	KHM	57
Geelong	KOR	165
Geelong	LBN	111
Geelong	LKA	417
Geelong	MKD	662
Geelong	MLT	404
Geelong	MMR	378
Geelong	MUS	106
Geelong	MYS	542
Geelong	NLD	1606
Geelong	NPL	102
Geelong	NZL	2779
Geelong	PAK	399
Geelong	PHL	1339
Geelong	PNG	125
Geelong	POL	450
Geelong	SGP	277
Geelong	THA	572
Geelong	TUR	151
Geelong	TWN	72
Geelong	USA	792
Geelong	VNM	540
Geelong	ZAF	782
Geelong	ZWE	172
Hume		16542
Hume	AFG	12
Hume	AUS	138911
Hume	BGD	25
Hume	BIH	37
Hume	CAN	189
Hume	CHL	33
Hume	CHN	433
Hume	DEU	1061
Hume	EGY	44
Hume	FJI	70
Hume	FRA	115
Hume	GBR	5157
Hume	GRC	122
Hume	HKG	69
Hume	HRV	213
Hume	IDN	63
Hume	IND	662
Hume	IRL	213
Hume	IRN	40
Hume	IRQ	15
Hume	ITA	963
Hume	JPN	82
Hume	KHM	34
Hume	KOR	65
Hume	LBN	33
Hume	LKA	155
Hume	MKD	36
Hume	MLT	131
Hume	MMR	27
Hume	MUS	54
Hume	MYS	195
Hume	NLD	754
Hume	NPL	117
Hume	NZL	1481
Hume	PAK	51
Hume	PHL	642
Hume	PNG	87
Hume	POL	112
Hume	SGP	71
Hume	THA	170
Hume	TUR	27
Hume	TWN	116
Hume	USA	361
Hume	VNM	52
Hume	ZAF	293
Hume	ZWE	59
Latrobe - Gippsland		27164
Latrobe - Gippsland	AFG	9
Latrobe - Gippsland	AUS	215278
Latrobe - Gippsland	BGD	71
Latrobe - Gippsland	BIH	50
Latrobe - Gippsland	CAN	277
Latrobe - Gippsland	CHL	86
Latrobe - Gippsland	CHN	596
Latrobe - Gippsland	DEU	1506
Latrobe - Gippsland	EGY	132
Latrobe - Gippsland	FJI	141
Latrobe - Gippsland	FRA	118
Latrobe - Gippsland	GBR	11544
Latrobe - Gippsland	GRC	282
Latrobe - Gippsland	HKG	118
Latrobe - Gippsland	HRV	222
Latrobe - Gippsland	IDN	119
Latrobe - Gippsland	IND	1020
Latrobe - Gippsland	IRL	473
Latrobe - Gippsland	IRN	48
Latrobe - Gippsland	IRQ	23
Latrobe - Gippsland	ITA	1504
Latrobe - Gippsland	JPN	101
Latrobe - Gippsland	KHM	56
Latrobe - Gippsland	KOR	84
Latrobe - Gippsland	LBN	31
Latrobe - Gippsland	LKA	341
Latrobe - Gippsland	MKD	22
Latrobe - Gippsland	MLT	549
Latrobe - Gippsland	MMR	51
Latrobe - Gippsland	MUS	135
Latrobe - Gippsland	MYS	341
Latrobe - Gippsland	NLD	2185
Latrobe - Gippsland	NPL	53
Latrobe - Gippsland	NZL	3006
Latrobe - Gippsland	PAK	82
Latrobe - Gippsland	PHL	1076
Latrobe - Gippsland	PNG	114
Latrobe - Gippsland	POL	278
Latrobe - Gippsland	SGP	96
Latrobe - Gippsland	THA	269
Latrobe - Gippsland	TUR	44
Latrobe - Gippsland	TWN	153
Latrobe - Gippsland	USA	531
Latrobe - Gippsland	VNM	333
Latrobe - Gippsland	ZAF	608
Latrobe - Gippsland	ZWE	115
Melbourne - Inner		81671
Melbourne - Inner	AFG	193
Melbourne - Inner	AUS	325095
Melbourne - Inner	BGD	499
Melbourne - Inner	BIH	476
Melbourne - Inner	CAN	2194
Melbourne - Inner	CHL	982
Melbourne - Inner	CHN	30565
Melbourne - Inner	DEU	2839
Melbourne - Inner	EGY	1086
Melbourne - Inner	FJI	553
Melbourne - Inner	FRA	2341
Melbourne - Inner	GBR	22546
Melbourne - Inner	GRC	8425
Melbourne - Inner	HKG	3412
Melbourne - Inner	HRV	886
Melbourne - Inner	IDN	5031
Melbourne - Inner	IND	13733
Melbourne - Inner	IRL	3562
Melbourne - Inner	IRN	1750
Melbourne - Inner	IRQ	326
Melbourne - Inner	ITA	10396
Melbourne - Inner	JPN	2492
Melbourne - Inner	KHM	371
Melbourne - Inner	KOR	4201
Melbourne - Inner	LBN	1760
Melbourne - Inner	LKA	2073
Melbourne - Inner	MKD	620
Melbourne - Inner	MLT	762
Melbourne - Inner	MMR	362
Melbourne - Inner	MUS	843
Melbourne - Inner	MYS	10267
Melbourne - Inner	NLD	1138
Melbourne - Inner	NPL	2022
Melbourne - Inner	NZL	14508
Melbourne - Inner	PAK	1045
Melbourne - Inner	PHL	3100
Melbourne - Inner	PNG	312
Melbourne - Inner	POL	1577
Melbourne - Inner	SGP	3334
Melbourne - Inner	THA	3144
Melbourne - Inner	TUR	1419
Melbourne - Inner	TWN	2458
Melbourne - Inner	USA	4822
Melbourne - Inner	VNM	7437
Melbourne - Inner	ZAF	2679
Melbourne - Inner	ZWE	406
Melbourne - Inner East		25737
Melbourne - Inner East	AFG	96
Melbourne - Inner East	AUS	210397
Melbourne - Inner East	BGD	306
Melbourne - Inner East	BIH	121
Melbourne - Inner East	CAN	665
Melbourne - Inner East	CHL	225
Melbourne - Inner East	CHN	34645
Melbourne - Inner East	DEU	1392
Melbourne - Inner East	EGY	1008
Melbourne - Inner East	FJI	504
Melbourne - Inner East	FRA	575
Melbourne - Inner East	GBR	10467
Melbourne - Inner East	GRC	5474
Melbourne - Inner East	HKG	6107
Melbourne - Inner East	HRV	587
Melbourne - Inner East	IDN	1830
Melbourne - Inner East	IND	8620
Melbourne - Inner East	IRL	816
Melbourne - Inner East	IRN	2993
Melbourne - Inner East	IRQ	329
Melbourne - Inner East	ITA	5159
Melbourne - Inner East	JPN	815
Melbourne - Inner East	KHM	334
Melbourne - Inner East	KOR	2200
Melbourne - Inner East	LBN	563
Melbourne - Inner East	LKA	3269
Melbourne - Inner East	MKD	419
Melbourne - Inner East	MLT	328
Melbourne - Inner East	MMR	183
Melbourne - Inner East	MUS	356
Melbourne - Inner East	MYS	9697
Melbourne - Inner East	NLD	728
Melbourne - Inner East	NPL	236
Melbourne - Inner East	NZL	4621
Melbourne - Inner East	PAK	773
