SA4_NAME16	Age	UsualResidence	persons
Melbourne - West	35-44	Visitor from WA	42
Melbourne - West	35-44	Visitor same SA2	105
Melbourne - West	45-54	Home	88371
Melbourne - West	45-54	Visitor from ACT	11
Melbourne - West	45-54	Visitor from NSW	109
Melbourne - West	45-54	Visitor from NT	6
Melbourne - West	45-54	Visitor from QLD	111
Melbourne - West	45-54	Visitor from SA	42
Melbourne - West	45-54	Visitor from TAS	32
Melbourne - West	45-54	Visitor from VIC	1570
Melbourne - West	45-54	Visitor from WA	30
Melbourne - West	45-54	Visitor same SA2	95
Melbourne - West	55-64	Home	68594
Melbourne - West	55-64	Visitor from ACT	13
Melbourne - West	55-64	Visitor from NSW	104
Melbourne - West	55-64	Visitor from NT	10
Melbourne - West	55-64	Visitor from QLD	99
Melbourne - West	55-64	Visitor from SA	49
Melbourne - West	55-64	Visitor from TAS	39
Melbourne - West	55-64	Visitor from VIC	1436
Melbourne - West	55-64	Visitor from WA	41
Melbourne - West	55-64	Visitor same SA2	65
Melbourne - West	65-74	Home	42964
Melbourne - West	65-74	Visitor from ACT	6
Melbourne - West	65-74	Visitor from NSW	81
Melbourne - West	65-74	Visitor from QLD	72
Melbourne - West	65-74	Visitor from SA	37
Melbourne - West	65-74	Visitor from TAS	38
Melbourne - West	65-74	Visitor from VIC	1096
Melbourne - West	65-74	Visitor from WA	24
Melbourne - West	65-74	Visitor same SA2	74
Melbourne - West	75-84	Home	20954
Melbourne - West	75-84	Visitor from ACT	4
Melbourne - West	75-84	Visitor from NSW	27
Melbourne - West	75-84	Visitor from NT	3
Melbourne - West	75-84	Visitor from QLD	13
Melbourne - West	75-84	Visitor from SA	7
Melbourne - West	75-84	Visitor from TAS	8
Melbourne - West	75-84	Visitor from VIC	801
Melbourne - West	75-84	Visitor from WA	3
Melbourne - West	75-84	Visitor same SA2	44
Melbourne - West	85+	Home	8223
Melbourne - West	85+	Visitor from NSW	3
Melbourne - West	85+	Visitor from SA	4
Melbourne - West	85+	Visitor from VIC	443
Melbourne - West	85+	Visitor from WA	3
Melbourne - West	85+	Visitor same SA2	25
Mornington Peninsula	0-14	Home	50513
Mornington Peninsula	0-14	Visitor from ACT	8
Mornington Peninsula	0-14	Visitor from NSW	22
Mornington Peninsula	0-14	Visitor from NT	6
Mornington Peninsula	0-14	Visitor from QLD	16
Mornington Peninsula	0-14	Visitor from SA	8
Mornington Peninsula	0-14	Visitor from TAS	8
Mornington Peninsula	0-14	Visitor from VIC	969
Mornington Peninsula	0-14	Visitor from WA	10
Mornington Peninsula	0-14	Visitor same SA2	30
Mornington Peninsula	15-24	Home	31119
Mornington Peninsula	15-24	Visitor from ACT	14
Mornington Peninsula	15-24	Visitor from NSW	49
Mornington Peninsula	15-24	Visitor from NT	6
Mornington Peninsula	15-24	Visitor from QLD	56
Mornington Peninsula	15-24	Visitor from SA	18
Mornington Peninsula	15-24	Visitor from TAS	13
Mornington Peninsula	15-24	Visitor from VIC	1285
Mornington Peninsula	15-24	Visitor from WA	30
Mornington Peninsula	15-24	Visitor same SA2	47
Mornington Peninsula	25-34	Home	30299
Mornington Peninsula	25-34	Visitor from ACT	12
Mornington Peninsula	25-34	Visitor from NSW	88
Mornington Peninsula	25-34	Visitor from NT	11
Mornington Peninsula	25-34	Visitor from QLD	57
Mornington Peninsula	25-34	Visitor from SA	15
Mornington Peninsula	25-34	Visitor from TAS	5
Mornington Peninsula	25-34	Visitor from VIC	1309
Mornington Peninsula	25-34	Visitor from WA	24
Mornington Peninsula	25-34	Visitor same SA2	32
Mornington Peninsula	35-44	Home	34983
Mornington Peninsula	35-44	Visitor from ACT	4
Mornington Peninsula	35-44	Visitor from NSW	48
Mornington Peninsula	35-44	Visitor from NT	3
Mornington Peninsula	35-44	Visitor from QLD	45
Mornington Peninsula	35-44	Visitor from SA	12
Mornington Peninsula	35-44	Visitor from TAS	16
Mornington Peninsula	35-44	Visitor from VIC	918
Mornington Peninsula	35-44	Visitor from WA	8
Mornington Peninsula	35-44	Visitor same SA2	42
Mornington Peninsula	45-54	Home	38394
Mornington Peninsula	45-54	Visitor from ACT	6
Mornington Peninsula	45-54	Visitor from NSW	46
Mornington Peninsula	45-54	Visitor from NT	3
Mornington Peninsula	45-54	Visitor from QLD	57
Mornington Peninsula	45-54	Visitor from SA	17
Mornington Peninsula	45-54	Visitor from TAS	15
Mornington Peninsula	45-54	Visitor from VIC	927
Mornington Peninsula	45-54	Visitor from WA	22
Mornington Peninsula	45-54	Visitor same SA2	34
Mornington Peninsula	55-64	Home	34696
Mornington Peninsula	55-64	Visitor from ACT	6
Mornington Peninsula	55-64	Visitor from NSW	69
Mornington Peninsula	55-64	Visitor from NT	4
Mornington Peninsula	55-64	Visitor from OT	3
Mornington Peninsula	55-64	Visitor from QLD	61
Mornington Peninsula	55-64	Visitor from SA	22
Mornington Peninsula	55-64	Visitor from TAS	17
Mornington Peninsula	55-64	Visitor from VIC	974
Mornington Peninsula	55-64	Visitor from WA	23
Mornington Peninsula	55-64	Visitor same SA2	42
Mornington Peninsula	65-74	Home	29199
Mornington Peninsula	65-74	Visitor from ACT	7
Mornington Peninsula	65-74	Visitor from NSW	77
Mornington Peninsula	65-74	Visitor from QLD	74
Mornington Peninsula	65-74	Visitor from SA	22
Mornington Peninsula	65-74	Visitor from TAS	18
Mornington Peninsula	65-74	Visitor from VIC	995
Mornington Peninsula	65-74	Visitor from WA	13
Mornington Peninsula	65-74	Visitor same SA2	42
Mornington Peninsula	75-84	Home	16637
Mornington Peninsula	75-84	Visitor from NSW	13
Mornington Peninsula	75-84	Visitor from QLD	9
Mornington Peninsula	75-84	Visitor from SA	3
Mornington Peninsula	75-84	Visitor from TAS	3
Mornington Peninsula	75-84	Visitor from VIC	593
Mornington Peninsula	75-84	Visitor from WA	6
Mornington Peninsula	75-84	Visitor same SA2	31
Mornington Peninsula	85+	Home	7260
Mornington Peninsula	85+	Visitor from ACT	3
Mornington Peninsula	85+	Visitor from NSW	3
Mornington Peninsula	85+	Visitor from QLD	5
Mornington Peninsula	85+	Visitor from TAS	7
Mornington Peninsula	85+	Visitor from VIC	358
Mornington Peninsula	85+	Visitor from WA	4
Mornington Peninsula	85+	Visitor same SA2	13
North West	0-14	Home	25893
North West	0-14	Visitor from NSW	32
North West	0-14	Visitor from NT	3
North West	0-14	Visitor from QLD	14
North West	0-14	Visitor from SA	35
North West	0-14	Visitor from TAS	3
North West	0-14	Visitor from VIC	518
North West	0-14	Visitor from WA	10
North West	0-14	Visitor same SA2	42
North West	15-24	Home	15587
North West	15-24	Visitor from NSW	85
North West	15-24	Visitor from NT	5
North West	15-24	Visitor from QLD	18
North West	15-24	Visitor from SA	80
North West	15-24	Visitor from TAS	9
North West	15-24	Visitor from VIC	928
North West	15-24	Visitor from WA	3
North West	15-24	Visitor same SA2	35
North West	25-34	Home	15267
North West	25-34	Visitor from ACT	6
North West	25-34	Visitor from NSW	84
North West	25-34	Visitor from NT	4
North West	25-34	Visitor from QLD	42
North West	25-34	Visitor from SA	98
North West	25-34	Visitor from TAS	4
North West	25-34	Visitor from VIC	901
North West	25-34	Visitor from WA	11
North West	25-34	Visitor same SA2	28
North West	35-44	Home	15395
North West	35-44	Visitor from NSW	56
North West	35-44	Visitor from QLD	11
North West	35-44	Visitor from SA	90
North West	35-44	Visitor from TAS	9
North West	35-44	Visitor from VIC	565
North West	35-44	Visitor from WA	12
North West	35-44	Visitor same SA2	27
North West	45-54	Home	18998
North West	45-54	Visitor from ACT	5
North West	45-54	Visitor from NSW	96
North West	45-54	Visitor from NT	4
North West	45-54	Visitor from QLD	38
North West	45-54	Visitor from SA	135
North West	45-54	Visitor from TAS	10
North West	45-54	Visitor from VIC	631
North West	45-54	Visitor from WA	11
North West	45-54	Visitor same SA2	23
North West	55-64	Home	19863
North West	55-64	Visitor from ACT	11
North West	55-64	Visitor from NSW	112
North West	55-64	Visitor from NT	5
North West	55-64	Visitor from QLD	51
North West	55-64	Visitor from SA	175
North West	55-64	Visitor from TAS	23
North West	55-64	Visitor from VIC	742
North West	55-64	Visitor from WA	36
North West	55-64	Visitor same SA2	36
North West	65-74	Home	15489
North West	65-74	Visitor from ACT	5
North West	65-74	Visitor from NSW	77
North West	65-74	Visitor from NT	4
North West	65-74	Visitor from QLD	53
North West	65-74	Visitor from SA	155
North West	65-74	Visitor from TAS	27
North West	65-74	Visitor from VIC	585
North West	65-74	Visitor from WA	16
North West	65-74	Visitor same SA2	29
North West	75-84	Home	9587
North West	75-84	Visitor from NSW	27
North West	75-84	Visitor from QLD	8
North West	75-84	Visitor from SA	60
North West	75-84	Visitor from TAS	9
North West	75-84	Visitor from VIC	306
North West	75-84	Visitor from WA	6
North West	75-84	Visitor same SA2	25
North West	85+	Home	4582
North West	85+	Visitor from NSW	15
North West	85+	Visitor from SA	9
North West	85+	Visitor from VIC	163
North West	85+	Visitor same SA2	11
Shepparton	0-14	Home	23749
Shepparton	0-14	Visitor from NSW	29
Shepparton	0-14	Visitor from NT	4
Shepparton	0-14	Visitor from QLD	16
Shepparton	0-14	Visitor from SA	10
Shepparton	0-14	Visitor from VIC	500
Shepparton	0-14	Visitor from WA	3
Shepparton	0-14	Visitor same SA2	32
Shepparton	15-24	Home	14007
Shepparton	15-24	Visitor from ACT	3
Shepparton	15-24	Visitor from NSW	74
Shepparton	15-24	Visitor from NT	6
Shepparton	15-24	Visitor from QLD	8
Shepparton	15-24	Visitor from SA	9
Shepparton	15-24	Visitor from VIC	746
Shepparton	15-24	Visitor from WA	5
Shepparton	15-24	Visitor same SA2	34
Shepparton	25-34	Home	13175
Shepparton	25-34	Visitor from NSW	44
Shepparton	25-34	Visitor from NT	3
Shepparton	25-34	Visitor from QLD	15
Shepparton	25-34	Visitor from SA	12
Shepparton	25-34	Visitor from VIC	685
Shepparton	25-34	Visitor from WA	15
Shepparton	25-34	Visitor same SA2	31
Shepparton	35-44	Home	13918
Shepparton	35-44	Visitor from ACT	3
Shepparton	35-44	Visitor from NSW	56
Shepparton	35-44	Visitor from QLD	16
Shepparton	35-44	Visitor from SA	34
Shepparton	35-44	Visitor from TAS	6
Shepparton	35-44	Visitor from VIC	482
Shepparton	35-44	Visitor from WA	3
Shepparton	35-44	Visitor same SA2	36
Shepparton	45-54	Home	16551
Shepparton	45-54	Visitor from NSW	58
Shepparton	45-54	Visitor from NT	6
Shepparton	45-54	Visitor from QLD	31
Shepparton	45-54	Visitor from SA	24
Shepparton	45-54	Visitor from TAS	3
Shepparton	45-54	Visitor from VIC	524
Shepparton	45-54	Visitor from WA	9
Shepparton	45-54	Visitor same SA2	23
Shepparton	55-64	Home	16180
Shepparton	55-64	Visitor from ACT	5
Shepparton	55-64	Visitor from NSW	92
Shepparton	55-64	Visitor from NT	3
Shepparton	55-64	Visitor from QLD	45
Shepparton	55-64	Visitor from SA	14
Shepparton	55-64	Visitor from TAS	19
Shepparton	55-64	Visitor from VIC	558
Shepparton	55-64	Visitor from WA	18
Shepparton	55-64	Visitor same SA2	18
Shepparton	65-74	Home	12947
Shepparton	65-74	Visitor from ACT	11
Shepparton	65-74	Visitor from NSW	53
Shepparton	65-74	Visitor from QLD	42
Shepparton	65-74	Visitor from SA	19
Shepparton	65-74	Visitor from TAS	8
Shepparton	65-74	Visitor from VIC	522
Shepparton	65-74	Visitor from WA	13
Shepparton	65-74	Visitor same SA2	14
Shepparton	75-84	Home	7801
Shepparton	75-84	Visitor from ACT	3
Shepparton	75-84	Visitor from NSW	26
Shepparton	75-84	Visitor from QLD	8
Shepparton	75-84	Visitor from SA	11
Shepparton	75-84	Visitor from TAS	6
Shepparton	75-84	Visitor from VIC	320
Shepparton	75-84	Visitor same SA2	21
Shepparton	85+	Home	3394
Shepparton	85+	Visitor from NSW	9
Shepparton	85+	Visitor from VIC	121
Shepparton	85+	Visitor same SA2	11
Warrnambool and South West	0-14	Home	21409
Warrnambool and South West	0-14	Visitor from NSW	14
Warrnambool and South West	0-14	Visitor from QLD	15
Warrnambool and South West	0-14	Visitor from SA	27
Warrnambool and South West	0-14	Visitor from VIC	423
Warrnambool and South West	0-14	Visitor from WA	8
Warrnambool and South West	0-14	Visitor same SA2	41
Warrnambool and South West	15-24	Home	12935
Warrnambool and South West	15-24	Visitor from NSW	17
Warrnambool and South West	15-24	Visitor from NT	7
Warrnambool and South West	15-24	Visitor from QLD	21
Warrnambool and South West	15-24	Visitor from SA	46
Warrnambool and South West	15-24	Visitor from VIC	720
Warrnambool and South West	15-24	Visitor from WA	8
Warrnambool and South West	15-24	Visitor same SA2	34
Warrnambool and South West	25-34	Home	11473
Warrnambool and South West	25-34	Visitor from NSW	31
Warrnambool and South West	25-34	Visitor from NT	14
Warrnambool and South West	25-34	Visitor from QLD	24
Warrnambool and South West	25-34	Visitor from SA	44
Warrnambool and South West	25-34	Visitor from TAS	9
Warrnambool and South West	25-34	Visitor from VIC	665
Warrnambool and South West	25-34	Visitor from WA	18
Warrnambool and South West	25-34	Visitor same SA2	19
Warrnambool and South West	35-44	Home	12951
Warrnambool and South West	35-44	Visitor from NSW	19
Warrnambool and South West	35-44	Visitor from NT	4
Warrnambool and South West	35-44	Visitor from QLD	24
Warrnambool and South West	35-44	Visitor from SA	24
Warrnambool and South West	35-44	Visitor from TAS	3
Warrnambool and South West	35-44	Visitor from VIC	446
Warrnambool and South West	35-44	Visitor from WA	12
Warrnambool and South West	35-44	Visitor same SA2	16
Warrnambool and South West	45-54	Home	16188
Warrnambool and South West	45-54	Visitor from NSW	30
Warrnambool and South West	45-54	Visitor from NT	7
Warrnambool and South West	45-54	Visitor from QLD	32
Warrnambool and South West	45-54	Visitor from SA	56
Warrnambool and South West	45-54	Visitor from TAS	4
Warrnambool and South West	45-54	Visitor from VIC	527
Warrnambool and South West	45-54	Visitor from WA	10
Warrnambool and South West	45-54	Visitor same SA2	16
Warrnambool and South West	55-64	Home	16373
Warrnambool and South West	55-64	Visitor from ACT	6
Warrnambool and South West	55-64	Visitor from NSW	38
Warrnambool and South West	55-64	Visitor from NT	6
Warrnambool and South West	55-64	Visitor from QLD	38
Warrnambool and South West	55-64	Visitor from SA	62
Warrnambool and South West	55-64	Visitor from TAS	22
Warrnambool and South West	55-64	Visitor from VIC	611
Warrnambool and South West	55-64	Visitor from WA	11
Warrnambool and South West	55-64	Visitor same SA2	21
Warrnambool and South West	65-74	Home	12528
Warrnambool and South West	65-74	Visitor from NSW	37
Warrnambool and South West	65-74	Visitor from QLD	24
Warrnambool and South West	65-74	Visitor from SA	53
Warrnambool and South West	65-74	Visitor from TAS	12
Warrnambool and South West	65-74	Visitor from VIC	407
Warrnambool and South West	65-74	Visitor from WA	8
Warrnambool and South West	65-74	Visitor same SA2	23
Warrnambool and South West	75-84	Home	7170
Warrnambool and South West	75-84	Visitor from NSW	3
Warrnambool and South West	75-84	Visitor from QLD	3
Warrnambool and South West	75-84	Visitor from SA	13
Warrnambool and South West	75-84	Visitor from TAS	4
Warrnambool and South West	75-84	Visitor from VIC	206
Warrnambool and South West	75-84	Visitor from WA	3
Warrnambool and South West	75-84	Visitor same SA2	15
Warrnambool and South West	85+	Home	3268
Warrnambool and South West	85+	Visitor from QLD	3
Warrnambool and South West	85+	Visitor from SA	3
Warrnambool and South West	85+	Visitor from VIC	142
Warrnambool and South West	85+	Visitor same SA2	11
Migratory - Offshore - Shipping (Vic.)	15-24	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	15-24	Visitor from VIC	9
Migratory - Offshore - Shipping (Vic.)	25-34	Home	4
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from SA	5
Migratory - Offshore - Shipping (Vic.)	25-34	Visitor from VIC	53
Migratory - Offshore - Shipping (Vic.)	35-44	Home	3
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from QLD	3
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from TAS	5
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from VIC	74
Migratory - Offshore - Shipping (Vic.)	45-54	Home	6
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from NSW	5
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from QLD	3
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from TAS	3
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from VIC	74
Migratory - Offshore - Shipping (Vic.)	55-64	Home	8
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from NSW	3
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from QLD	3
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from VIC	49
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from NSW	4
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from VIC	5
Migratory - Offshore - Shipping (Vic.)	75-84	Visitor from VIC	3
Brisbane - East	0-14	Home	42192
Brisbane - East	0-14	Visitor from NSW	26
Brisbane - East	0-14	Visitor from NT	5
Brisbane - East	0-14	Visitor from QLD	759
Brisbane - East	0-14	Visitor from SA	8
Brisbane - East	0-14	Visitor from TAS	6
Brisbane - East	0-14	Visitor from VIC	14
Brisbane - East	0-14	Visitor from WA	9
Brisbane - East	0-14	Visitor same SA2	32
Brisbane - East	15-24	Home	25592
Brisbane - East	15-24	Visitor from ACT	4
Brisbane - East	15-24	Visitor from NSW	43
Brisbane - East	15-24	Visitor from NT	3
Brisbane - East	15-24	Visitor from QLD	916
Brisbane - East	15-24	Visitor from SA	3
Brisbane - East	15-24	Visitor from TAS	11
Brisbane - East	15-24	Visitor from VIC	19
Brisbane - East	15-24	Visitor from WA	13
Brisbane - East	15-24	Visitor same SA2	24
Brisbane - East	25-34	Home	23417
Brisbane - East	25-34	Visitor from NSW	55
Brisbane - East	25-34	Visitor from NT	7
Brisbane - East	25-34	Visitor from QLD	860
Brisbane - East	25-34	Visitor from SA	7
Brisbane - East	25-34	Visitor from TAS	3
Brisbane - East	25-34	Visitor from VIC	18
Brisbane - East	25-34	Visitor from WA	3
Brisbane - East	25-34	Visitor same SA2	25
Brisbane - East	35-44	Home	28892
Brisbane - East	35-44	Visitor from ACT	4
Brisbane - East	35-44	Visitor from NSW	31
Brisbane - East	35-44	Visitor from NT	3
Brisbane - East	35-44	Visitor from QLD	617
Brisbane - East	35-44	Visitor from SA	4
Brisbane - East	35-44	Visitor from TAS	5
Brisbane - East	35-44	Visitor from VIC	18
Brisbane - East	35-44	Visitor from WA	8
Brisbane - East	35-44	Visitor same SA2	25
Brisbane - East	45-54	Home	30875
Brisbane - East	45-54	Visitor from ACT	3
Brisbane - East	45-54	Visitor from NSW	59
Brisbane - East	45-54	Visitor from NT	15
Brisbane - East	45-54	Visitor from QLD	579
Brisbane - East	45-54	Visitor from SA	8
Brisbane - East	45-54	Visitor from TAS	6
Brisbane - East	45-54	Visitor from VIC	30
Brisbane - East	45-54	Visitor from WA	8
Brisbane - East	45-54	Visitor same SA2	25
Brisbane - East	55-64	Home	26789
Brisbane - East	55-64	Visitor from ACT	19
Brisbane - East	55-64	Visitor from NSW	137
Brisbane - East	55-64	Visitor from NT	6
Brisbane - East	55-64	Visitor from QLD	600
Brisbane - East	55-64	Visitor from SA	13
Brisbane - East	55-64	Visitor from TAS	7
Brisbane - East	55-64	Visitor from VIC	62
Brisbane - East	55-64	Visitor from WA	13
Brisbane - East	55-64	Visitor same SA2	19
Brisbane - East	65-74	Home	20093
Brisbane - East	65-74	Visitor from ACT	6
Brisbane - East	65-74	Visitor from NSW	172
Brisbane - East	65-74	Visitor from QLD	470
Brisbane - East	65-74	Visitor from SA	27
Brisbane - East	65-74	Visitor from TAS	19
Brisbane - East	65-74	Visitor from VIC	95
Brisbane - East	65-74	Visitor from WA	13
Brisbane - East	65-74	Visitor same SA2	22
Brisbane - East	75-84	Home	10196
Brisbane - East	75-84	Visitor from NSW	77
Brisbane - East	75-84	Visitor from QLD	217
Brisbane - East	75-84	Visitor from SA	4
Brisbane - East	75-84	Visitor from TAS	19
Brisbane - East	75-84	Visitor from VIC	48
Brisbane - East	75-84	Visitor from WA	3
Brisbane - East	75-84	Visitor same SA2	18
Brisbane - East	85+	Home	4504
Brisbane - East	85+	Visitor from NSW	30
Brisbane - East	85+	Visitor from QLD	137
Brisbane - East	85+	Visitor from SA	4
Brisbane - East	85+	Visitor from VIC	14
Brisbane - East	85+	Visitor same SA2	10
Brisbane - North	0-14	Home	36162
Brisbane - North	0-14	Visitor from ACT	13
Brisbane - North	0-14	Visitor from NSW	22
Brisbane - North	0-14	Visitor from QLD	641
Brisbane - North	0-14	Visitor from TAS	3
Brisbane - North	0-14	Visitor from VIC	20
Brisbane - North	0-14	Visitor from WA	3
Brisbane - North	0-14	Visitor same SA2	26
Brisbane - North	15-24	Home	24265
Brisbane - North	15-24	Visitor from NSW	45
Brisbane - North	15-24	Visitor from NT	8
Brisbane - North	15-24	Visitor from QLD	844
Brisbane - North	15-24	Visitor from SA	7
Brisbane - North	15-24	Visitor from TAS	5
Brisbane - North	15-24	Visitor from VIC	19
Brisbane - North	15-24	Visitor from WA	7
Brisbane - North	15-24	Visitor same SA2	38
Brisbane - North	25-34	Home	31288
Brisbane - North	25-34	Visitor from ACT	9
Brisbane - North	25-34	Visitor from NSW	52
Brisbane - North	25-34	Visitor from NT	4
Brisbane - North	25-34	Visitor from QLD	923
Brisbane - North	25-34	Visitor from SA	5
Brisbane - North	25-34	Visitor from TAS	3
Brisbane - North	25-34	Visitor from VIC	32
Brisbane - North	25-34	Visitor from WA	32
Brisbane - North	25-34	Visitor same SA2	31
Brisbane - North	35-44	Home	29173
Brisbane - North	35-44	Visitor from ACT	13
Brisbane - North	35-44	Visitor from NSW	39
Brisbane - North	35-44	Visitor from NT	5
Brisbane - North	35-44	Visitor from QLD	544
Brisbane - North	35-44	Visitor from SA	11
Brisbane - North	35-44	Visitor from TAS	4
Brisbane - North	35-44	Visitor from VIC	21
Brisbane - North	35-44	Visitor from WA	25
Brisbane - North	35-44	Visitor same SA2	17
Brisbane - North	45-54	Home	25923
Brisbane - North	45-54	Visitor from ACT	3
Brisbane - North	45-54	Visitor from NSW	54
Brisbane - North	45-54	Visitor from NT	9
Brisbane - North	45-54	Visitor from QLD	552
Brisbane - North	45-54	Visitor from SA	3
Brisbane - North	45-54	Visitor from TAS	12
Brisbane - North	45-54	Visitor from VIC	24
Brisbane - North	45-54	Visitor from WA	11
Brisbane - North	45-54	Visitor same SA2	13
Brisbane - North	55-64	Home	21000
Brisbane - North	55-64	Visitor from ACT	13
Brisbane - North	55-64	Visitor from NSW	76
Brisbane - North	55-64	Visitor from NT	7
Brisbane - North	55-64	Visitor from QLD	598
Brisbane - North	55-64	Visitor from SA	12
Brisbane - North	55-64	Visitor from TAS	11
Brisbane - North	55-64	Visitor from VIC	33
Brisbane - North	55-64	Visitor from WA	11
Brisbane - North	55-64	Visitor same SA2	17
Brisbane - North	65-74	Home	15313
Brisbane - North	65-74	Visitor from ACT	13
Brisbane - North	65-74	Visitor from NSW	80
Brisbane - North	65-74	Visitor from NT	3
Brisbane - North	65-74	Visitor from QLD	528
Brisbane - North	65-74	Visitor from SA	23
Brisbane - North	65-74	Visitor from TAS	17
Brisbane - North	65-74	Visitor from VIC	70
Brisbane - North	65-74	Visitor from WA	17
Brisbane - North	65-74	Visitor same SA2	5
Brisbane - North	75-84	Home	9607
Brisbane - North	75-84	Visitor from ACT	3
Brisbane - North	75-84	Visitor from NSW	35
Brisbane - North	75-84	Visitor from QLD	379
Brisbane - North	75-84	Visitor from SA	16
Brisbane - North	75-84	Visitor from TAS	13
Brisbane - North	75-84	Visitor from VIC	21
Brisbane - North	75-84	Visitor from WA	5
Brisbane - North	75-84	Visitor same SA2	11
Brisbane - North	85+	Home	4965
Brisbane - North	85+	Visitor from NSW	13
Brisbane - North	85+	Visitor from QLD	267
Brisbane - North	85+	Visitor from TAS	3
Brisbane - North	85+	Visitor from VIC	7
Brisbane - North	85+	Visitor same SA2	8
Brisbane - South	0-14	Home	59687
Brisbane - South	0-14	Visitor from ACT	6
Brisbane - South	0-14	Visitor from NSW	42
Brisbane - South	0-14	Visitor from NT	9
Brisbane - South	0-14	Visitor from QLD	934
Brisbane - South	0-14	Visitor from SA	5
Brisbane - South	0-14	Visitor from VIC	23
Brisbane - South	0-14	Visitor from WA	10
Brisbane - South	0-14	Visitor same SA2	35
Brisbane - South	15-24	Home	48839
Brisbane - South	15-24	Visitor from ACT	3
Brisbane - South	15-24	Visitor from NSW	92
Brisbane - South	15-24	Visitor from NT	9
Brisbane - South	15-24	Visitor from QLD	1498
Brisbane - South	15-24	Visitor from SA	9
Brisbane - South	15-24	Visitor from TAS	4
Brisbane - South	15-24	Visitor from VIC	30
Brisbane - South	15-24	Visitor from WA	10
Brisbane - South	15-24	Visitor same SA2	70
Brisbane - South	25-34	Home	58431
Brisbane - South	25-34	Visitor from ACT	9
Brisbane - South	25-34	Visitor from NSW	122
Brisbane - South	25-34	Visitor from NT	14
Brisbane - South	25-34	Visitor from QLD	1766
Brisbane - South	25-34	Visitor from SA	18
Brisbane - South	25-34	Visitor from TAS	9
Brisbane - South	25-34	Visitor from VIC	64
Brisbane - South	25-34	Visitor from WA	22
Brisbane - South	25-34	Visitor same SA2	51
Brisbane - South	35-44	Home	47523
Brisbane - South	35-44	Visitor from ACT	3
Brisbane - South	35-44	Visitor from NSW	80
Brisbane - South	35-44	Visitor from NT	8
Brisbane - South	35-44	Visitor from QLD	921
Brisbane - South	35-44	Visitor from SA	11
Brisbane - South	35-44	Visitor from TAS	3
Brisbane - South	35-44	Visitor from VIC	60
Brisbane - South	35-44	Visitor from WA	13
Brisbane - South	35-44	Visitor same SA2	23
Brisbane - South	45-54	Home	40591
Brisbane - South	45-54	Visitor from ACT	9
Brisbane - South	45-54	Visitor from NSW	86
Brisbane - South	45-54	Visitor from NT	10
Brisbane - South	45-54	Visitor from QLD	867
Brisbane - South	45-54	Visitor from SA	13
Brisbane - South	45-54	Visitor from TAS	7
Brisbane - South	45-54	Visitor from VIC	67
Brisbane - South	45-54	Visitor from WA	15
Brisbane - South	45-54	Visitor same SA2	24
Brisbane - South	55-64	Home	32037
Brisbane - South	55-64	Visitor from ACT	11
Brisbane - South	55-64	Visitor from NSW	122
Brisbane - South	55-64	Visitor from QLD	867
Brisbane - South	55-64	Visitor from SA	17
Brisbane - South	55-64	Visitor from TAS	34
Brisbane - South	55-64	Visitor from VIC	76
Brisbane - South	55-64	Visitor from WA	22
Brisbane - South	55-64	Visitor same SA2	10
Brisbane - South	65-74	Home	21596
Brisbane - South	65-74	Visitor from ACT	10
Brisbane - South	65-74	Visitor from NSW	117
Brisbane - South	65-74	Visitor from NT	4
Brisbane - South	65-74	Visitor from QLD	742
Brisbane - South	65-74	Visitor from SA	47
Brisbane - South	65-74	Visitor from TAS	30
Brisbane - South	65-74	Visitor from VIC	73
Brisbane - South	65-74	Visitor from WA	15
Brisbane - South	65-74	Visitor same SA2	21
Brisbane - South	75-84	Home	12156
Brisbane - South	75-84	Visitor from ACT	5
Brisbane - South	75-84	Visitor from NSW	47
Brisbane - South	75-84	Visitor from QLD	511
Brisbane - South	75-84	Visitor from SA	8
Brisbane - South	75-84	Visitor from TAS	6
Brisbane - South	75-84	Visitor from VIC	39
Brisbane - South	75-84	Visitor from WA	4
Brisbane - South	75-84	Visitor same SA2	23
Brisbane - South	85+	Home	6039
Brisbane - South	85+	Visitor from ACT	3
Brisbane - South	85+	Visitor from NSW	17
Brisbane - South	85+	Visitor from QLD	274
Brisbane - South	85+	Visitor from VIC	12
Brisbane - South	85+	Visitor same SA2	13
Brisbane - West	0-14	Home	33196
