SA4_NAME16	Age	NeedsAssistance	Sex	persons
Brisbane - South	75-84	0	M	4102
Brisbane - South	75-84	1	F	1836
Brisbane - South	75-84	1	M	1138
Brisbane - South	85+		F	342
Brisbane - South	85+		M	158
Brisbane - South	85+	0	F	1442
Brisbane - South	85+	0	M	1026
Brisbane - South	85+	1	F	2363
Brisbane - South	85+	1	M	977
Brisbane - West	0-4		F	186
Brisbane - West	0-4		M	179
Brisbane - West	0-4	0	F	4821
Brisbane - West	0-4	0	M	4962
Brisbane - West	0-4	1	F	35
Brisbane - West	0-4	1	M	79
Brisbane - West	5-14		F	331
Brisbane - West	5-14		M	375
Brisbane - West	5-14	0	F	10698
Brisbane - West	5-14	0	M	11612
Brisbane - West	5-14	1	F	209
Brisbane - West	5-14	1	M	475
Brisbane - West	15-19		F	223
Brisbane - West	15-19		M	230
Brisbane - West	15-19	0	F	6584
Brisbane - West	15-19	0	M	6458
Brisbane - West	15-19	1	F	108
Brisbane - West	15-19	1	M	156
Brisbane - West	20-24		F	418
Brisbane - West	20-24		M	393
Brisbane - West	20-24	0	F	7628
Brisbane - West	20-24	0	M	7783
Brisbane - West	20-24	1	F	80
Brisbane - West	20-24	1	M	117
Brisbane - West	25-34		F	563
Brisbane - West	25-34		M	565
Brisbane - West	25-34	0	F	10393
Brisbane - West	25-34	0	M	10244
Brisbane - West	25-34	1	F	140
Brisbane - West	25-34	1	M	176
Brisbane - West	35-44		F	488
Brisbane - West	35-44		M	575
Brisbane - West	35-44	0	F	12351
Brisbane - West	35-44	0	M	11124
Brisbane - West	35-44	1	F	210
Brisbane - West	35-44	1	M	162
Brisbane - West	45-54		F	523
Brisbane - West	45-54		M	580
Brisbane - West	45-54	0	F	11697
Brisbane - West	45-54	0	M	10662
Brisbane - West	45-54	1	F	254
Brisbane - West	45-54	1	M	192
Brisbane - West	55-64		F	397
Brisbane - West	55-64		M	431
Brisbane - West	55-64	0	F	9168
Brisbane - West	55-64	0	M	8361
Brisbane - West	55-64	1	F	319
Brisbane - West	55-64	1	M	244
Brisbane - West	65-74		F	337
Brisbane - West	65-74		M	308
Brisbane - West	65-74	0	F	6788
Brisbane - West	65-74	0	M	6139
Brisbane - West	65-74	1	F	459
Brisbane - West	65-74	1	M	436
Brisbane - West	75-84		F	243
Brisbane - West	75-84		M	180
Brisbane - West	75-84	0	F	2831
Brisbane - West	75-84	0	M	2460
Brisbane - West	75-84	1	F	767
Brisbane - West	75-84	1	M	481
Brisbane - West	85+		F	177
Brisbane - West	85+		M	96
Brisbane - West	85+	0	F	883
Brisbane - West	85+	0	M	635
Brisbane - West	85+	1	F	1315
Brisbane - West	85+	1	M	496
Brisbane Inner City	0-4		F	381
Brisbane Inner City	0-4		M	395
Brisbane Inner City	0-4	0	F	5416
Brisbane Inner City	0-4	0	M	5663
Brisbane Inner City	0-4	1	F	47
Brisbane Inner City	0-4	1	M	53
Brisbane Inner City	5-14		F	559
Brisbane Inner City	5-14		M	622
Brisbane Inner City	5-14	0	F	10467
Brisbane Inner City	5-14	0	M	10706
Brisbane Inner City	5-14	1	F	120
Brisbane Inner City	5-14	1	M	295
Brisbane Inner City	15-19		F	460
Brisbane Inner City	15-19		M	381
Brisbane Inner City	15-19	0	F	6610
Brisbane Inner City	15-19	0	M	6074
Brisbane Inner City	15-19	1	F	74
Brisbane Inner City	15-19	1	M	96
Brisbane Inner City	20-24		F	1101
Brisbane Inner City	20-24		M	1152
Brisbane Inner City	20-24	0	F	13263
Brisbane Inner City	20-24	0	M	11885
Brisbane Inner City	20-24	1	F	83
Brisbane Inner City	20-24	1	M	104
Brisbane Inner City	25-34		F	2575
Brisbane Inner City	25-34		M	2751
Brisbane Inner City	25-34	0	F	25712
Brisbane Inner City	25-34	0	M	26309
Brisbane Inner City	25-34	1	F	227
Brisbane Inner City	25-34	1	M	190
Brisbane Inner City	35-44		F	1466
Brisbane Inner City	35-44		M	1741
Brisbane Inner City	35-44	0	F	16996
Brisbane Inner City	35-44	0	M	17090
Brisbane Inner City	35-44	1	F	239
Brisbane Inner City	35-44	1	M	274
Brisbane Inner City	45-54		F	1208
Brisbane Inner City	45-54		M	1533
Brisbane Inner City	45-54	0	F	14042
Brisbane Inner City	45-54	0	M	14350
Brisbane Inner City	45-54	1	F	312
Brisbane Inner City	45-54	1	M	356
Brisbane Inner City	55-64		F	977
Brisbane Inner City	55-64		M	1090
Brisbane Inner City	55-64	0	F	10083
Brisbane Inner City	55-64	0	M	10063
Brisbane Inner City	55-64	1	F	387
Brisbane Inner City	55-64	1	M	388
Brisbane Inner City	65-74		F	612
Brisbane Inner City	65-74		M	681
Brisbane Inner City	65-74	0	F	6056
Brisbane Inner City	65-74	0	M	5863
Brisbane Inner City	65-74	1	F	437
Brisbane Inner City	65-74	1	M	439
Brisbane Inner City	75-84		F	346
Brisbane Inner City	75-84		M	305
Brisbane Inner City	75-84	0	F	2437
Brisbane Inner City	75-84	0	M	2216
Brisbane Inner City	75-84	1	F	695
Brisbane Inner City	75-84	1	M	470
Brisbane Inner City	85+		F	390
Brisbane Inner City	85+		M	158
Brisbane Inner City	85+	0	F	900
Brisbane Inner City	85+	0	M	513
Brisbane Inner City	85+	1	F	951
Brisbane Inner City	85+	1	M	377
Cairns	0-4		F	728
Cairns	0-4		M	767
Cairns	0-4	0	F	6410
Cairns	0-4	0	M	6878
Cairns	0-4	1	F	40
Cairns	0-4	1	M	88
Cairns	5-14		F	1361
Cairns	5-14		M	1414
Cairns	5-14	0	F	14213
Cairns	5-14	0	M	14807
Cairns	5-14	1	F	286
Cairns	5-14	1	M	661
Cairns	15-19		F	594
Cairns	15-19		M	644
Cairns	15-19	0	F	6323
Cairns	15-19	0	M	6576
Cairns	15-19	1	F	112
Cairns	15-19	1	M	204
Cairns	20-24		F	711
Cairns	20-24		M	709
Cairns	20-24	0	F	5716
Cairns	20-24	0	M	5715
Cairns	20-24	1	F	105
Cairns	20-24	1	M	150
Cairns	25-34		F	1666
Cairns	25-34		M	1672
Cairns	25-34	0	F	13816
Cairns	25-34	0	M	12424
Cairns	25-34	1	F	226
Cairns	25-34	1	M	278
Cairns	35-44		F	1639
Cairns	35-44		M	1569
Cairns	35-44	0	F	14973
Cairns	35-44	0	M	13121
Cairns	35-44	1	F	350
Cairns	35-44	1	M	396
Cairns	45-54		F	1642
Cairns	45-54		M	1787
Cairns	45-54	0	F	15382
Cairns	45-54	0	M	14550
Cairns	45-54	1	F	610
Cairns	45-54	1	M	599
Cairns	55-64		F	1549
Cairns	55-64		M	1596
Cairns	55-64	0	F	13433
Cairns	55-64	0	M	13378
Cairns	55-64	1	F	835
Cairns	55-64	1	M	907
Cairns	65-74		F	1102
Cairns	65-74		M	1196
Cairns	65-74	0	F	8797
Cairns	65-74	0	M	9511
Cairns	65-74	1	F	909
Cairns	65-74	1	M	1027
Cairns	75-84		F	574
Cairns	75-84		M	552
Cairns	75-84	0	F	3411
Cairns	75-84	0	M	3747
Cairns	75-84	1	F	1109
Cairns	75-84	1	M	907
Cairns	85+		F	289
Cairns	85+		M	175
Cairns	85+	0	F	857
Cairns	85+	0	M	703
Cairns	85+	1	F	1157
Cairns	85+	1	M	543
Darling Downs - Maranoa	0-4		F	362
Darling Downs - Maranoa	0-4		M	379
Darling Downs - Maranoa	0-4	0	F	3619
Darling Downs - Maranoa	0-4	0	M	3811
Darling Downs - Maranoa	0-4	1	F	35
Darling Downs - Maranoa	0-4	1	M	47
Darling Downs - Maranoa	5-14		F	638
Darling Downs - Maranoa	5-14		M	732
Darling Downs - Maranoa	5-14	0	F	7681
Darling Downs - Maranoa	5-14	0	M	8031
Darling Downs - Maranoa	5-14	1	F	167
Darling Downs - Maranoa	5-14	1	M	396
Darling Downs - Maranoa	15-19		F	290
Darling Downs - Maranoa	15-19		M	305
Darling Downs - Maranoa	15-19	0	F	3214
Darling Downs - Maranoa	15-19	0	M	3577
Darling Downs - Maranoa	15-19	1	F	68
Darling Downs - Maranoa	15-19	1	M	151
Darling Downs - Maranoa	20-24		F	282
Darling Downs - Maranoa	20-24		M	298
Darling Downs - Maranoa	20-24	0	F	2841
Darling Downs - Maranoa	20-24	0	M	2959
Darling Downs - Maranoa	20-24	1	F	55
Darling Downs - Maranoa	20-24	1	M	99
Darling Downs - Maranoa	25-34		F	607
Darling Downs - Maranoa	25-34		M	759
Darling Downs - Maranoa	25-34	0	F	6272
Darling Downs - Maranoa	25-34	0	M	5982
Darling Downs - Maranoa	25-34	1	F	100
Darling Downs - Maranoa	25-34	1	M	132
Darling Downs - Maranoa	35-44		F	688
Darling Downs - Maranoa	35-44		M	755
Darling Downs - Maranoa	35-44	0	F	6637
Darling Downs - Maranoa	35-44	0	M	6106
Darling Downs - Maranoa	35-44	1	F	199
Darling Downs - Maranoa	35-44	1	M	205
Darling Downs - Maranoa	45-54		F	772
Darling Downs - Maranoa	45-54		M	881
Darling Downs - Maranoa	45-54	0	F	7222
Darling Downs - Maranoa	45-54	0	M	7259
Darling Downs - Maranoa	45-54	1	F	377
Darling Downs - Maranoa	45-54	1	M	394
Darling Downs - Maranoa	55-64		F	778
Darling Downs - Maranoa	55-64		M	848
Darling Downs - Maranoa	55-64	0	F	7029
Darling Downs - Maranoa	55-64	0	M	7149
Darling Downs - Maranoa	55-64	1	F	508
Darling Downs - Maranoa	55-64	1	M	584
Darling Downs - Maranoa	65-74		F	688
Darling Downs - Maranoa	65-74		M	707
Darling Downs - Maranoa	65-74	0	F	5527
Darling Downs - Maranoa	65-74	0	M	5833
Darling Downs - Maranoa	65-74	1	F	554
Darling Downs - Maranoa	65-74	1	M	707
Darling Downs - Maranoa	75-84		F	360
Darling Downs - Maranoa	75-84		M	372
Darling Downs - Maranoa	75-84	0	F	2644
Darling Downs - Maranoa	75-84	0	M	2662
Darling Downs - Maranoa	75-84	1	F	707
Darling Downs - Maranoa	75-84	1	M	571
Darling Downs - Maranoa	85+		F	212
Darling Downs - Maranoa	85+		M	125
Darling Downs - Maranoa	85+	0	F	582
Darling Downs - Maranoa	85+	0	M	498
Darling Downs - Maranoa	85+	1	F	864
Darling Downs - Maranoa	85+	1	M	402
Central Queensland	0-4		F	609
Central Queensland	0-4		M	681
Central Queensland	0-4	0	F	7115
Central Queensland	0-4	0	M	7194
Central Queensland	0-4	1	F	69
Central Queensland	0-4	1	M	141
Central Queensland	5-14		F	1118
Central Queensland	5-14		M	1205
Central Queensland	5-14	0	F	13977
Central Queensland	5-14	0	M	14544
Central Queensland	5-14	1	F	371
Central Queensland	5-14	1	M	773
Central Queensland	15-19		F	585
Central Queensland	15-19		M	524
Central Queensland	15-19	0	F	6137
Central Queensland	15-19	0	M	6482
Central Queensland	15-19	1	F	128
Central Queensland	15-19	1	M	263
Central Queensland	20-24		F	583
Central Queensland	20-24		M	729
Central Queensland	20-24	0	F	5842
Central Queensland	20-24	0	M	6022
Central Queensland	20-24	1	F	114
Central Queensland	20-24	1	M	195
Central Queensland	25-34		F	1223
Central Queensland	25-34		M	1734
Central Queensland	25-34	0	F	13608
Central Queensland	25-34	0	M	12997
Central Queensland	25-34	1	F	209
Central Queensland	25-34	1	M	273
Central Queensland	35-44		F	1207
Central Queensland	35-44		M	1702
Central Queensland	35-44	0	F	12785
Central Queensland	35-44	0	M	12732
Central Queensland	35-44	1	F	336
Central Queensland	35-44	1	M	289
Central Queensland	45-54		F	1305
Central Queensland	45-54		M	1797
Central Queensland	45-54	0	F	13337
Central Queensland	45-54	0	M	13494
Central Queensland	45-54	1	F	509
Central Queensland	45-54	1	M	523
Central Queensland	55-64		F	1054
Central Queensland	55-64		M	1389
Central Queensland	55-64	0	F	10838
Central Queensland	55-64	0	M	11875
Central Queensland	55-64	1	F	741
Central Queensland	55-64	1	M	709
Central Queensland	65-74		F	722
Central Queensland	65-74		M	739
Central Queensland	65-74	0	F	6802
Central Queensland	65-74	0	M	7157
Central Queensland	65-74	1	F	742
Central Queensland	65-74	1	M	839
Central Queensland	75-84		F	424
Central Queensland	75-84		M	384
Central Queensland	75-84	0	F	3141
Central Queensland	75-84	0	M	2918
Central Queensland	75-84	1	F	1050
Central Queensland	75-84	1	M	784
Central Queensland	85+		F	174
Central Queensland	85+		M	131
Central Queensland	85+	0	F	736
Central Queensland	85+	0	M	575
Central Queensland	85+	1	F	1047
Central Queensland	85+	1	M	496
Gold Coast	0-4		F	1206
Gold Coast	0-4		M	1230
Gold Coast	0-4	0	F	15156
Gold Coast	0-4	0	M	15679
Gold Coast	0-4	1	F	134
Gold Coast	0-4	1	M	233
Gold Coast	5-14		F	2174
Gold Coast	5-14		M	2322
Gold Coast	5-14	0	F	31042
Gold Coast	5-14	0	M	31854
Gold Coast	5-14	1	F	777
Gold Coast	5-14	1	M	1659
Gold Coast	15-19		F	1190
Gold Coast	15-19		M	1308
Gold Coast	15-19	0	F	15811
Gold Coast	15-19	0	M	15828
Gold Coast	15-19	1	F	333
Gold Coast	15-19	1	M	568
Gold Coast	20-24		F	1616
Gold Coast	20-24		M	1577
Gold Coast	20-24	0	F	17274
Gold Coast	20-24	0	M	16623
Gold Coast	20-24	1	F	277
Gold Coast	20-24	1	M	403
Gold Coast	25-34		F	3419
Gold Coast	25-34		M	3376
Gold Coast	25-34	0	F	35959
Gold Coast	25-34	0	M	33570
Gold Coast	25-34	1	F	510
Gold Coast	25-34	1	M	640
Gold Coast	35-44		F	2989
Gold Coast	35-44		M	3059
Gold Coast	35-44	0	F	36791
Gold Coast	35-44	0	M	34080
Gold Coast	35-44	1	F	781
Gold Coast	35-44	1	M	713
Gold Coast	45-54		F	3079
Gold Coast	45-54		M	3037
Gold Coast	45-54	0	F	35847
Gold Coast	45-54	0	M	33037
Gold Coast	45-54	1	F	1259
Gold Coast	45-54	1	M	1061
Gold Coast	55-64		F	2770
Gold Coast	55-64		M	2697
Gold Coast	55-64	0	F	30482
Gold Coast	55-64	0	M	26998
Gold Coast	55-64	1	F	1779
Gold Coast	55-64	1	M	1590
Gold Coast	65-74		F	2242
Gold Coast	65-74		M	2197
Gold Coast	65-74	0	F	23825
Gold Coast	65-74	0	M	22007
Gold Coast	65-74	1	F	2152
Gold Coast	65-74	1	M	2305
Gold Coast	75-84		F	1335
Gold Coast	75-84		M	1099
Gold Coast	75-84	0	F	10114
Gold Coast	75-84	0	M	9677
Gold Coast	75-84	1	F	3121
Gold Coast	75-84	1	M	2265
Gold Coast	85+		F	887
Gold Coast	85+		M	533
Gold Coast	85+	0	F	2712
Gold Coast	85+	0	M	2108
Gold Coast	85+	1	F	3804
Gold Coast	85+	1	M	1816
Ipswich	0-4		F	978
Ipswich	0-4		M	1024
Ipswich	0-4	0	F	11061
Ipswich	0-4	0	M	11618
Ipswich	0-4	1	F	122
Ipswich	0-4	1	M	222
Ipswich	5-14		F	1571
Ipswich	5-14		M	1584
Ipswich	5-14	0	F	21071
Ipswich	5-14	0	M	21411
Ipswich	5-14	1	F	652
Ipswich	5-14	1	M	1470
Ipswich	15-19		F	738
Ipswich	15-19		M	880
Ipswich	15-19	0	F	9608
Ipswich	15-19	0	M	10037
Ipswich	15-19	1	F	291
Ipswich	15-19	1	M	495
Ipswich	20-24		F	960
Ipswich	20-24		M	1329
Ipswich	20-24	0	F	9851
Ipswich	20-24	0	M	9572
Ipswich	20-24	1	F	259
Ipswich	20-24	1	M	382
Ipswich	25-34		F	2057
Ipswich	25-34		M	2933
Ipswich	25-34	0	F	21769
Ipswich	25-34	0	M	19599
Ipswich	25-34	1	F	469
Ipswich	25-34	1	M	547
Ipswich	35-44		F	1680
Ipswich	35-44		M	2438
Ipswich	35-44	0	F	19675
Ipswich	35-44	0	M	18689
Ipswich	35-44	1	F	714
Ipswich	35-44	1	M	641
Ipswich	45-54		F	1622
Ipswich	45-54		M	1982
Ipswich	45-54	0	F	18505
Ipswich	45-54	0	M	17773
Ipswich	45-54	1	F	1137
Ipswich	45-54	1	M	1000
Ipswich	55-64		F	1288
Ipswich	55-64		M	1443
Ipswich	55-64	0	F	14254
Ipswich	55-64	0	M	14030
Ipswich	55-64	1	F	1457
Ipswich	55-64	1	M	1412
Ipswich	65-74		F	939
Ipswich	65-74		M	968
Ipswich	65-74	0	F	9508
Ipswich	65-74	0	M	9044
Ipswich	65-74	1	F	1352
Ipswich	65-74	1	M	1423
Ipswich	75-84		F	537
Ipswich	75-84		M	500
Ipswich	75-84	0	F	4113
Ipswich	75-84	0	M	3719
Ipswich	75-84	1	F	1459
Ipswich	75-84	1	M	1117
Ipswich	85+		F	210
Ipswich	85+		M	135
Ipswich	85+	0	F	913
Ipswich	85+	0	M	771
Ipswich	85+	1	F	1444
Ipswich	85+	1	M	637
Logan - Beaudesert	0-4		F	898
Logan - Beaudesert	0-4		M	890
Logan - Beaudesert	0-4	0	F	10756
Logan - Beaudesert	0-4	0	M	11043
Logan - Beaudesert	0-4	1	F	111
Logan - Beaudesert	0-4	1	M	202
Logan - Beaudesert	5-14		F	1466
Logan - Beaudesert	5-14		M	1571
Logan - Beaudesert	5-14	0	F	21024
Logan - Beaudesert	5-14	0	M	21362
Logan - Beaudesert	5-14	1	F	668
Logan - Beaudesert	5-14	1	M	1309
Logan - Beaudesert	15-19		F	720
Logan - Beaudesert	15-19		M	755
Logan - Beaudesert	15-19	0	F	9857
Logan - Beaudesert	15-19	0	M	10227
Logan - Beaudesert	15-19	1	F	262
Logan - Beaudesert	15-19	1	M	501
Logan - Beaudesert	20-24		F	777
Logan - Beaudesert	20-24		M	773
Logan - Beaudesert	20-24	0	F	9655
Logan - Beaudesert	20-24	0	M	9945
Logan - Beaudesert	20-24	1	F	239
Logan - Beaudesert	20-24	1	M	355
Logan - Beaudesert	25-34		F	1602
Logan - Beaudesert	25-34		M	1612
Logan - Beaudesert	25-34	0	F	20601
Logan - Beaudesert	25-34	0	M	19276
Logan - Beaudesert	25-34	1	F	439
Logan - Beaudesert	25-34	1	M	557
Logan - Beaudesert	35-44		F	1482
Logan - Beaudesert	35-44		M	1526
Logan - Beaudesert	35-44	0	F	19782
Logan - Beaudesert	35-44	0	M	18967
Logan - Beaudesert	35-44	1	F	663
Logan - Beaudesert	35-44	1	M	573
Logan - Beaudesert	45-54		F	1530
Logan - Beaudesert	45-54		M	1514
Logan - Beaudesert	45-54	0	F	18487
Logan - Beaudesert	45-54	0	M	17480
Logan - Beaudesert	45-54	1	F	1085
Logan - Beaudesert	45-54	1	M	850
Logan - Beaudesert	55-64		F	1301
Logan - Beaudesert	55-64		M	1203
Logan - Beaudesert	55-64	0	F	15257
Logan - Beaudesert	55-64	0	M	14452
Logan - Beaudesert	55-64	1	F	1370
Logan - Beaudesert	55-64	1	M	1200
Logan - Beaudesert	65-74		F	892
Logan - Beaudesert	65-74		M	942
Logan - Beaudesert	65-74	0	F	10403
Logan - Beaudesert	65-74	0	M	9864
Logan - Beaudesert	65-74	1	F	1435
Logan - Beaudesert	65-74	1	M	1560
Logan - Beaudesert	75-84		F	418
Logan - Beaudesert	75-84		M	411
Logan - Beaudesert	75-84	0	F	3538
Logan - Beaudesert	75-84	0	M	3331
Logan - Beaudesert	75-84	1	F	1541
Logan - Beaudesert	75-84	1	M	1094
Logan - Beaudesert	85+		F	160
Logan - Beaudesert	85+		M	126
Logan - Beaudesert	85+	0	F	709
Logan - Beaudesert	85+	0	M	570
Logan - Beaudesert	85+	1	F	1422
Logan - Beaudesert	85+	1	M	699
Mackay - Isaac - Whitsunday	0-4		F	469
Mackay - Isaac - Whitsunday	0-4		M	502
Mackay - Isaac - Whitsunday	0-4	0	F	5250
Mackay - Isaac - Whitsunday	0-4	0	M	5469
Mackay - Isaac - Whitsunday	0-4	1	F	38
Mackay - Isaac - Whitsunday	0-4	1	M	85
Mackay - Isaac - Whitsunday	5-14		F	836
Mackay - Isaac - Whitsunday	5-14		M	884
Mackay - Isaac - Whitsunday	5-14	0	F	10274
Mackay - Isaac - Whitsunday	5-14	0	M	10671
Mackay - Isaac - Whitsunday	5-14	1	F	231
Mackay - Isaac - Whitsunday	5-14	1	M	491
Mackay - Isaac - Whitsunday	15-19		F	372
Mackay - Isaac - Whitsunday	15-19		M	409
Mackay - Isaac - Whitsunday	15-19	0	F	4362
Mackay - Isaac - Whitsunday	15-19	0	M	4600
Mackay - Isaac - Whitsunday	15-19	1	F	82
Mackay - Isaac - Whitsunday	15-19	1	M	132
Mackay - Isaac - Whitsunday	20-24		F	558
Mackay - Isaac - Whitsunday	20-24		M	637
Mackay - Isaac - Whitsunday	20-24	0	F	4400
Mackay - Isaac - Whitsunday	20-24	0	M	4345
Mackay - Isaac - Whitsunday	20-24	1	F	70
Mackay - Isaac - Whitsunday	20-24	1	M	100
Mackay - Isaac - Whitsunday	25-34		F	1273
Mackay - Isaac - Whitsunday	25-34		M	1862
Mackay - Isaac - Whitsunday	25-34	0	F	10847
Mackay - Isaac - Whitsunday	25-34	0	M	10413
Mackay - Isaac - Whitsunday	25-34	1	F	144
Mackay - Isaac - Whitsunday	25-34	1	M	174
Mackay - Isaac - Whitsunday	35-44		F	1029
Mackay - Isaac - Whitsunday	35-44		M	1686
Mackay - Isaac - Whitsunday	35-44	0	F	10029
Mackay - Isaac - Whitsunday	35-44	0	M	10104
Mackay - Isaac - Whitsunday	35-44	1	F	219
Mackay - Isaac - Whitsunday	35-44	1	M	186
Mackay - Isaac - Whitsunday	45-54		F	1071
Mackay - Isaac - Whitsunday	45-54		M	1671
Mackay - Isaac - Whitsunday	45-54	0	F	10254
Mackay - Isaac - Whitsunday	45-54	0	M	10684
Mackay - Isaac - Whitsunday	45-54	1	F	347
Mackay - Isaac - Whitsunday	45-54	1	M	326
Mackay - Isaac - Whitsunday	55-64		F	883
Mackay - Isaac - Whitsunday	55-64		M	1310
Mackay - Isaac - Whitsunday	55-64	0	F	8477
Mackay - Isaac - Whitsunday	55-64	0	M	9347
Mackay - Isaac - Whitsunday	55-64	1	F	458
Mackay - Isaac - Whitsunday	55-64	1	M	487
Mackay - Isaac - Whitsunday	65-74		F	553
Mackay - Isaac - Whitsunday	65-74		M	695
Mackay - Isaac - Whitsunday	65-74	0	F	5078
Mackay - Isaac - Whitsunday	65-74	0	M	5539
Mackay - Isaac - Whitsunday	65-74	1	F	469
Mackay - Isaac - Whitsunday	65-74	1	M	587
Mackay - Isaac - Whitsunday	75-84		F	273
Mackay - Isaac - Whitsunday	75-84		M	309
Mackay - Isaac - Whitsunday	75-84	0	F	2185
Mackay - Isaac - Whitsunday	75-84	0	M	2103
Mackay - Isaac - Whitsunday	75-84	1	F	670
Mackay - Isaac - Whitsunday	75-84	1	M	543
Mackay - Isaac - Whitsunday	85+		F	108
Mackay - Isaac - Whitsunday	85+		M	89
Mackay - Isaac - Whitsunday	85+	0	F	518
Mackay - Isaac - Whitsunday	85+	0	M	398
Mackay - Isaac - Whitsunday	85+	1	F	709
Mackay - Isaac - Whitsunday	85+	1	M	339
Moreton Bay - North	0-4		F	465
Moreton Bay - North	0-4		M	509
Moreton Bay - North	0-4	0	F	6322
Moreton Bay - North	0-4	0	M	6537
Moreton Bay - North	0-4	1	F	101
Moreton Bay - North	0-4	1	M	156
Moreton Bay - North	5-14		F	968
Moreton Bay - North	5-14		M	903
Moreton Bay - North	5-14	0	F	13828
Moreton Bay - North	5-14	0	M	14120
Moreton Bay - North	5-14	1	F	521
Moreton Bay - North	5-14	1	M	1149
Moreton Bay - North	15-19		F	406
Moreton Bay - North	15-19		M	454
Moreton Bay - North	15-19	0	F	6698
Moreton Bay - North	15-19	0	M	6756
Moreton Bay - North	15-19	1	F	196
Moreton Bay - North	15-19	1	M	439
Moreton Bay - North	20-24		F	438
Moreton Bay - North	20-24		M	625
Moreton Bay - North	20-24	0	F	6119
Moreton Bay - North	20-24	0	M	6001
Moreton Bay - North	20-24	1	F	176
Moreton Bay - North	20-24	1	M	284
Moreton Bay - North	25-34		F	934
Moreton Bay - North	25-34		M	1256
Moreton Bay - North	25-34	0	F	12196
Moreton Bay - North	25-34	0	M	11230
Moreton Bay - North	25-34	1	F	373
Moreton Bay - North	25-34	1	M	430
Moreton Bay - North	35-44		F	1015
Moreton Bay - North	35-44		M	1223
Moreton Bay - North	35-44	0	F	13443
Moreton Bay - North	35-44	0	M	12169
Moreton Bay - North	35-44	1	F	565
Moreton Bay - North	35-44	1	M	510
Moreton Bay - North	45-54		F	1033
Moreton Bay - North	45-54		M	1160
Moreton Bay - North	45-54	0	F	14417
Moreton Bay - North	45-54	0	M	13358
Moreton Bay - North	45-54	1	F	923
Moreton Bay - North	45-54	1	M	767
Moreton Bay - North	55-64		F	1094
Moreton Bay - North	55-64		M	1060
Moreton Bay - North	55-64	0	F	13313
Moreton Bay - North	55-64	0	M	11895
Moreton Bay - North	55-64	1	F	1214
Moreton Bay - North	55-64	1	M	1187
Moreton Bay - North	65-74		F	1022
Moreton Bay - North	65-74		M	1038
Moreton Bay - North	65-74	0	F	11446
Moreton Bay - North	65-74	0	M	10282
Moreton Bay - North	65-74	1	F	1293
Moreton Bay - North	65-74	1	M	1537
Moreton Bay - North	75-84		F	752
Moreton Bay - North	75-84		M	572
Moreton Bay - North	75-84	0	F	4868
Moreton Bay - North	75-84	0	M	4564
Moreton Bay - North	75-84	1	F	1415
Moreton Bay - North	75-84	1	M	1087
Moreton Bay - North	85+		F	775
Moreton Bay - North	85+		M	391
Moreton Bay - North	85+	0	F	1172
Moreton Bay - North	85+	0	M	1013
Moreton Bay - North	85+	1	F	1287
Moreton Bay - North	85+	1	M	652
Moreton Bay - South	0-4		F	336
Moreton Bay - South	0-4		M	376
Moreton Bay - South	0-4	0	F	6659
Moreton Bay - South	0-4	0	M	7048
Moreton Bay - South	0-4	1	F	77
Moreton Bay - South	0-4	1	M	154
Moreton Bay - South	5-14		F	624
Moreton Bay - South	5-14		M	629
Moreton Bay - South	5-14	0	F	13588
Moreton Bay - South	5-14	0	M	13917
Moreton Bay - South	5-14	1	F	389
Moreton Bay - South	5-14	1	M	802
Moreton Bay - South	15-19		F	260
Moreton Bay - South	15-19		M	240
Moreton Bay - South	15-19	0	F	5936
Moreton Bay - South	15-19	0	M	6131
Moreton Bay - South	15-19	1	F	155
Moreton Bay - South	15-19	1	M	252
Moreton Bay - South	20-24		F	278
Moreton Bay - South	20-24		M	320
Moreton Bay - South	20-24	0	F	5757
Moreton Bay - South	20-24	0	M	5678
Moreton Bay - South	20-24	1	F	124
Moreton Bay - South	20-24	1	M	165
Moreton Bay - South	25-34		F	743
Moreton Bay - South	25-34		M	742
Moreton Bay - South	25-34	0	F	12765
Moreton Bay - South	25-34	0	M	11526
Moreton Bay - South	25-34	1	F	231
Moreton Bay - South	25-34	1	M	268
Moreton Bay - South	35-44		F	668
Moreton Bay - South	35-44		M	762
Moreton Bay - South	35-44	0	F	14200
Moreton Bay - South	35-44	0	M	13195
Moreton Bay - South	35-44	1	F	318
Moreton Bay - South	35-44	1	M	249
Moreton Bay - South	45-54		F	645
Moreton Bay - South	45-54		M	733
Moreton Bay - South	45-54	0	F	12716
Moreton Bay - South	45-54	0	M	12125
Moreton Bay - South	45-54	1	F	411
Moreton Bay - South	45-54	1	M	310
Moreton Bay - South	55-64		F	542
Moreton Bay - South	55-64		M	521
Moreton Bay - South	55-64	0	F	9346
Moreton Bay - South	55-64	0	M	8862
Moreton Bay - South	55-64	1	F	488
Moreton Bay - South	55-64	1	M	410
Moreton Bay - South	65-74		F	428
Moreton Bay - South	65-74		M	406
Moreton Bay - South	65-74	0	F	6524
Moreton Bay - South	65-74	0	M	6006
Moreton Bay - South	65-74	1	F	591
Moreton Bay - South	65-74	1	M	598
Moreton Bay - South	75-84		F	248
Moreton Bay - South	75-84		M	214
Moreton Bay - South	75-84	0	F	2110
Moreton Bay - South	75-84	0	M	1982
Moreton Bay - South	75-84	1	F	601
