SA4_NAME16	CountryOfBirth	Sex	persons
Mornington Peninsula	IND	F	1033
Mornington Peninsula	IND	M	1050
Mornington Peninsula	IRL	F	531
Mornington Peninsula	IRL	M	559
Mornington Peninsula	IRN	F	46
Mornington Peninsula	IRN	M	54
Mornington Peninsula	IRQ	F	18
Mornington Peninsula	IRQ	M	28
Mornington Peninsula	ITA	F	770
Mornington Peninsula	ITA	M	977
Mornington Peninsula	JPN	F	131
Mornington Peninsula	JPN	M	43
Mornington Peninsula	KHM	F	84
Mornington Peninsula	KHM	M	52
Mornington Peninsula	KOR	F	68
Mornington Peninsula	KOR	M	38
Mornington Peninsula	LBN	F	72
Mornington Peninsula	LBN	M	110
Mornington Peninsula	LKA	F	386
Mornington Peninsula	LKA	M	376
Mornington Peninsula	MKD	F	49
Mornington Peninsula	MKD	M	48
Mornington Peninsula	MLT	F	147
Mornington Peninsula	MLT	M	151
Mornington Peninsula	MMR	F	36
Mornington Peninsula	MMR	M	31
Mornington Peninsula	MUS	F	250
Mornington Peninsula	MUS	M	237
Mornington Peninsula	MYS	F	318
Mornington Peninsula	MYS	M	196
Mornington Peninsula	NLD	F	822
Mornington Peninsula	NLD	M	776
Mornington Peninsula	NPL	F	13
Mornington Peninsula	NPL	M	19
Mornington Peninsula	NZL	F	2686
Mornington Peninsula	NZL	M	2607
Mornington Peninsula	PAK	F	50
Mornington Peninsula	PAK	M	68
Mornington Peninsula	PHL	F	1034
Mornington Peninsula	PHL	M	447
Mornington Peninsula	PNG	F	101
Mornington Peninsula	PNG	M	70
Mornington Peninsula	POL	F	276
Mornington Peninsula	POL	M	258
Mornington Peninsula	SGP	F	140
Mornington Peninsula	SGP	M	107
Mornington Peninsula	THA	F	361
Mornington Peninsula	THA	M	112
Mornington Peninsula	TUR	F	74
Mornington Peninsula	TUR	M	83
Mornington Peninsula	TWN	F	61
Mornington Peninsula	TWN	M	32
Mornington Peninsula	USA	F	454
Mornington Peninsula	USA	M	452
Mornington Peninsula	VNM	F	166
Mornington Peninsula	VNM	M	86
Mornington Peninsula	ZAF	F	820
Mornington Peninsula	ZAF	M	719
Mornington Peninsula	ZWE	F	142
Mornington Peninsula	ZWE	M	109
North West		F	7769
North West		M	7863
North West	AFG	F	126
North West	AFG	M	294
North West	AUS	F	61469
North West	AUS	M	61037
North West	BGD	F	25
North West	BGD	M	27
North West	BIH	F	3
North West	BIH	M	3
North West	CAN	F	50
North West	CAN	M	30
North West	CHL	F	3
North West	CHL	M	7
North West	CHN	F	157
North West	CHN	M	118
North West	DEU	F	188
North West	DEU	M	156
North West	EGY	F	13
North West	EGY	M	24
North West	FJI	F	58
North West	FJI	M	49
North West	FRA	F	34
North West	FRA	M	33
North West	GBR	F	1350
North West	GBR	M	1205
North West	GRC	F	108
North West	GRC	M	119
North West	HKG	F	56
North West	HKG	M	47
North West	HRV	F	51
North West	HRV	M	52
North West	IDN	F	42
North West	IDN	M	37
North West	IND	F	455
North West	IND	M	530
North West	IRL	F	53
North West	IRL	M	54
North West	IRN	F	12
North West	IRN	M	32
North West	IRQ	F	23
North West	IRQ	M	40
North West	ITA	F	480
North West	ITA	M	494
North West	JPN	F	31
North West	JPN	M	20
North West	KHM	F	49
North West	KHM	M	36
North West	KOR	F	52
North West	KOR	M	52
North West	LBN	F	12
North West	LBN	M	13
North West	LKA	F	70
North West	LKA	M	104
North West	MKD	F	4
North West	MKD	M	4
North West	MLT	F	20
North West	MLT	M	25
North West	MMR	F	56
North West	MMR	M	66
North West	MUS	F	26
North West	MUS	M	8
North West	MYS	F	197
North West	MYS	M	250
North West	NLD	F	167
North West	NLD	M	194
North West	NPL	F	25
North West	NPL	M	27
North West	NZL	F	594
North West	NZL	M	552
North West	PAK	F	49
North West	PAK	M	81
North West	PHL	F	484
North West	PHL	M	238
North West	PNG	F	34
North West	PNG	M	15
North West	POL	F	24
North West	POL	M	34
North West	SGP	F	18
North West	SGP	M	14
North West	THA	F	125
North West	THA	M	85
North West	TUR	F	152
North West	TUR	M	171
North West	TWN	F	156
North West	TWN	M	101
North West	USA	F	89
North West	USA	M	72
North West	VNM	F	192
North West	VNM	M	172
North West	ZAF	F	141
North West	ZAF	M	121
North West	ZWE	F	37
North West	ZWE	M	36
Shepparton		F	6777
Shepparton		M	6685
Shepparton	AFG	F	298
Shepparton	AFG	M	456
Shepparton	AUS	F	52055
Shepparton	AUS	M	51400
Shepparton	BGD	F	18
Shepparton	BGD	M	22
Shepparton	BIH	F	6
Shepparton	BIH	M	8
Shepparton	CAN	F	49
Shepparton	CAN	M	37
Shepparton	CHL	F	5
Shepparton	CHL	M	7
Shepparton	CHN	F	125
Shepparton	CHN	M	97
Shepparton	DEU	F	146
Shepparton	DEU	M	149
Shepparton	EGY	F	17
Shepparton	EGY	M	29
Shepparton	FJI	F	39
Shepparton	FJI	M	24
Shepparton	FRA	F	23
Shepparton	FRA	M	27
Shepparton	GBR	F	1357
Shepparton	GBR	M	1261
Shepparton	GRC	F	101
Shepparton	GRC	M	99
Shepparton	HKG	F	41
Shepparton	HKG	M	16
Shepparton	HRV	F	25
Shepparton	HRV	M	38
Shepparton	IDN	F	37
Shepparton	IDN	M	21
Shepparton	IND	F	676
Shepparton	IND	M	777
Shepparton	IRL	F	72
Shepparton	IRL	M	86
Shepparton	IRN	F	62
Shepparton	IRN	M	67
Shepparton	IRQ	F	259
Shepparton	IRQ	M	276
Shepparton	ITA	F	613
Shepparton	ITA	M	612
Shepparton	JPN	F	15
Shepparton	JPN	M	14
Shepparton	KHM	F	16
Shepparton	KHM	M	7
Shepparton	KOR	F	26
Shepparton	KOR	M	32
Shepparton	LBN	F	10
Shepparton	LBN	M	8
Shepparton	LKA	F	90
Shepparton	LKA	M	98
Shepparton	MKD	F	41
Shepparton	MKD	M	51
Shepparton	MLT	F	35
Shepparton	MLT	M	30
Shepparton	MMR	F	10
Shepparton	MMR	M	10
Shepparton	MUS	F	7
Shepparton	MUS	M	8
Shepparton	MYS	F	158
Shepparton	MYS	M	149
Shepparton	NLD	F	223
Shepparton	NLD	M	218
Shepparton	NPL	F	14
Shepparton	NPL	M	29
Shepparton	NZL	F	742
Shepparton	NZL	M	774
Shepparton	PAK	F	98
Shepparton	PAK	M	151
Shepparton	PHL	F	504
Shepparton	PHL	M	231
Shepparton	PNG	F	17
Shepparton	PNG	M	19
Shepparton	POL	F	29
Shepparton	POL	M	21
Shepparton	SGP	F	19
Shepparton	SGP	M	11
Shepparton	THA	F	98
Shepparton	THA	M	32
Shepparton	TUR	F	126
Shepparton	TUR	M	135
Shepparton	TWN	F	170
Shepparton	TWN	M	39
Shepparton	USA	F	105
Shepparton	USA	M	72
Shepparton	VNM	F	25
Shepparton	VNM	M	23
Shepparton	ZAF	F	80
Shepparton	ZAF	M	103
Shepparton	ZWE	F	28
Shepparton	ZWE	M	20
Warrnambool and South West		F	5639
Warrnambool and South West		M	5507
Warrnambool and South West	AFG	M	43
Warrnambool and South West	AUS	F	52042
Warrnambool and South West	AUS	M	50773
Warrnambool and South West	BGD	F	12
Warrnambool and South West	BGD	M	14
Warrnambool and South West	BIH	F	3
Warrnambool and South West	CAN	F	57
Warrnambool and South West	CAN	M	36
Warrnambool and South West	CHL	F	3
Warrnambool and South West	CHL	M	3
Warrnambool and South West	CHN	F	152
Warrnambool and South West	CHN	M	129
Warrnambool and South West	DEU	F	140
Warrnambool and South West	DEU	M	116
Warrnambool and South West	EGY	F	17
Warrnambool and South West	EGY	M	30
Warrnambool and South West	FJI	F	29
Warrnambool and South West	FJI	M	25
Warrnambool and South West	FRA	F	26
Warrnambool and South West	FRA	M	16
Warrnambool and South West	GBR	F	1545
Warrnambool and South West	GBR	M	1413
Warrnambool and South West	GRC	F	23
Warrnambool and South West	GRC	M	35
Warrnambool and South West	HKG	F	27
Warrnambool and South West	HKG	M	36
Warrnambool and South West	HRV	F	16
Warrnambool and South West	HRV	M	19
Warrnambool and South West	IDN	F	41
Warrnambool and South West	IDN	M	24
Warrnambool and South West	IND	F	134
Warrnambool and South West	IND	M	126
Warrnambool and South West	IRL	F	89
Warrnambool and South West	IRL	M	91
Warrnambool and South West	IRN	F	7
Warrnambool and South West	IRN	M	9
Warrnambool and South West	IRQ	F	3
Warrnambool and South West	ITA	F	64
Warrnambool and South West	ITA	M	75
Warrnambool and South West	JPN	F	33
Warrnambool and South West	JPN	M	11
Warrnambool and South West	KHM	F	7
Warrnambool and South West	KHM	M	11
Warrnambool and South West	KOR	F	32
Warrnambool and South West	KOR	M	85
Warrnambool and South West	LBN	F	6
Warrnambool and South West	LBN	M	3
Warrnambool and South West	LKA	F	72
Warrnambool and South West	LKA	M	75
Warrnambool and South West	MKD	F	3
Warrnambool and South West	MKD	M	4
Warrnambool and South West	MLT	F	29
Warrnambool and South West	MLT	M	38
Warrnambool and South West	MMR	F	12
Warrnambool and South West	MMR	M	4
Warrnambool and South West	MUS	F	6
Warrnambool and South West	MUS	M	7
Warrnambool and South West	MYS	F	52
Warrnambool and South West	MYS	M	50
Warrnambool and South West	NLD	F	238
Warrnambool and South West	NLD	M	270
Warrnambool and South West	NPL	F	9
Warrnambool and South West	NPL	M	13
Warrnambool and South West	NZL	F	786
Warrnambool and South West	NZL	M	821
Warrnambool and South West	PAK	F	5
Warrnambool and South West	PAK	M	12
Warrnambool and South West	PHL	F	317
Warrnambool and South West	PHL	M	138
Warrnambool and South West	PNG	F	24
Warrnambool and South West	PNG	M	12
Warrnambool and South West	POL	F	14
Warrnambool and South West	POL	M	18
Warrnambool and South West	SGP	F	23
Warrnambool and South West	SGP	M	13
Warrnambool and South West	THA	F	77
Warrnambool and South West	THA	M	31
Warrnambool and South West	TUR	F	3
Warrnambool and South West	TUR	M	4
Warrnambool and South West	TWN	F	94
Warrnambool and South West	TWN	M	114
Warrnambool and South West	USA	F	100
Warrnambool and South West	USA	M	88
Warrnambool and South West	VNM	F	30
Warrnambool and South West	VNM	M	20
Warrnambool and South West	ZAF	F	121
Warrnambool and South West	ZAF	M	99
Warrnambool and South West	ZWE	F	39
Warrnambool and South West	ZWE	M	38
Migratory - Offshore - Shipping (Vic.)		M	3
Migratory - Offshore - Shipping (Vic.)	AUS	M	17
No usual address (Vic.)		F	654
No usual address (Vic.)		M	872
No usual address (Vic.)	AFG	F	3
No usual address (Vic.)	AFG	M	5
No usual address (Vic.)	AUS	F	1804
No usual address (Vic.)	AUS	M	2581
No usual address (Vic.)	BGD	F	6
No usual address (Vic.)	BIH	M	3
No usual address (Vic.)	CAN	F	12
No usual address (Vic.)	CAN	M	12
No usual address (Vic.)	CHL	F	10
No usual address (Vic.)	CHL	M	8
No usual address (Vic.)	CHN	F	82
No usual address (Vic.)	CHN	M	50
No usual address (Vic.)	DEU	F	19
No usual address (Vic.)	DEU	M	15
No usual address (Vic.)	EGY	F	8
No usual address (Vic.)	EGY	M	9
No usual address (Vic.)	FJI	F	3
No usual address (Vic.)	FJI	M	3
No usual address (Vic.)	FRA	F	7
No usual address (Vic.)	FRA	M	17
No usual address (Vic.)	GBR	F	138
No usual address (Vic.)	GBR	M	161
No usual address (Vic.)	GRC	F	3
No usual address (Vic.)	GRC	M	3
No usual address (Vic.)	HKG	F	18
No usual address (Vic.)	HKG	M	11
No usual address (Vic.)	HRV	F	4
No usual address (Vic.)	HRV	M	3
No usual address (Vic.)	IDN	F	4
No usual address (Vic.)	IDN	M	6
No usual address (Vic.)	IND	F	43
No usual address (Vic.)	IND	M	84
No usual address (Vic.)	IRL	F	9
No usual address (Vic.)	IRL	M	14
No usual address (Vic.)	IRN	F	5
No usual address (Vic.)	IRN	M	12
No usual address (Vic.)	IRQ	F	12
No usual address (Vic.)	IRQ	M	15
No usual address (Vic.)	ITA	F	19
No usual address (Vic.)	ITA	M	34
No usual address (Vic.)	JPN	F	9
No usual address (Vic.)	JPN	M	3
No usual address (Vic.)	KHM	F	4
No usual address (Vic.)	KHM	M	9
No usual address (Vic.)	KOR	F	15
No usual address (Vic.)	KOR	M	15
No usual address (Vic.)	LBN	M	5
No usual address (Vic.)	LKA	F	6
No usual address (Vic.)	LKA	M	16
No usual address (Vic.)	MKD	M	4
No usual address (Vic.)	MLT	F	4
No usual address (Vic.)	MLT	M	3
No usual address (Vic.)	MMR	F	5
No usual address (Vic.)	MUS	F	4
No usual address (Vic.)	MUS	M	8
No usual address (Vic.)	MYS	F	18
No usual address (Vic.)	MYS	M	24
No usual address (Vic.)	NLD	F	12
No usual address (Vic.)	NLD	M	17
No usual address (Vic.)	NPL	F	6
No usual address (Vic.)	NPL	M	10
No usual address (Vic.)	NZL	F	99
No usual address (Vic.)	NZL	M	123
No usual address (Vic.)	PAK	F	3
No usual address (Vic.)	PAK	M	8
No usual address (Vic.)	PHL	F	24
No usual address (Vic.)	PHL	M	23
No usual address (Vic.)	PNG	F	3
No usual address (Vic.)	PNG	M	3
No usual address (Vic.)	POL	F	4
No usual address (Vic.)	POL	M	8
No usual address (Vic.)	SGP	F	7
No usual address (Vic.)	SGP	M	8
No usual address (Vic.)	THA	F	11
No usual address (Vic.)	THA	M	6
No usual address (Vic.)	TUR	F	7
No usual address (Vic.)	TUR	M	19
No usual address (Vic.)	TWN	F	40
No usual address (Vic.)	TWN	M	24
No usual address (Vic.)	USA	F	19
No usual address (Vic.)	USA	M	21
No usual address (Vic.)	VNM	F	47
No usual address (Vic.)	VNM	M	35
No usual address (Vic.)	ZAF	F	13
No usual address (Vic.)	ZAF	M	10
No usual address (Vic.)	ZWE	F	3
No usual address (Vic.)	ZWE	M	4
Brisbane - East		F	7839
Brisbane - East		M	7437
Brisbane - East	AFG	F	11
Brisbane - East	AFG	M	22
Brisbane - East	AUS	F	82006
Brisbane - East	AUS	M	79192
Brisbane - East	BGD	F	4
Brisbane - East	BGD	M	4
Brisbane - East	BIH	F	51
Brisbane - East	BIH	M	49
Brisbane - East	CAN	F	281
Brisbane - East	CAN	M	215
Brisbane - East	CHL	F	35
Brisbane - East	CHL	M	33
Brisbane - East	CHN	F	566
Brisbane - East	CHN	M	371
Brisbane - East	DEU	F	518
Brisbane - East	DEU	M	489
Brisbane - East	EGY	F	40
Brisbane - East	EGY	M	43
Brisbane - East	FJI	F	371
Brisbane - East	FJI	M	297
Brisbane - East	FRA	F	137
Brisbane - East	FRA	M	137
Brisbane - East	GBR	F	7878
Brisbane - East	GBR	M	7892
Brisbane - East	GRC	F	73
Brisbane - East	GRC	M	91
Brisbane - East	HKG	F	133
Brisbane - East	HKG	M	112
Brisbane - East	HRV	F	94
Brisbane - East	HRV	M	109
Brisbane - East	IDN	F	162
Brisbane - East	IDN	M	95
Brisbane - East	IND	F	624
Brisbane - East	IND	M	699
Brisbane - East	IRL	F	384
Brisbane - East	IRL	M	458
Brisbane - East	IRN	F	103
Brisbane - East	IRN	M	107
Brisbane - East	IRQ	F	13
Brisbane - East	IRQ	M	23
Brisbane - East	ITA	F	187
Brisbane - East	ITA	M	258
Brisbane - East	JPN	F	169
Brisbane - East	JPN	M	65
Brisbane - East	KHM	F	22
Brisbane - East	KHM	M	16
Brisbane - East	KOR	F	146
Brisbane - East	KOR	M	103
Brisbane - East	LBN	F	22
Brisbane - East	LBN	M	28
Brisbane - East	LKA	F	190
Brisbane - East	LKA	M	191
Brisbane - East	MKD	F	17
Brisbane - East	MKD	M	17
Brisbane - East	MLT	F	63
Brisbane - East	MLT	M	67
Brisbane - East	MMR	F	32
Brisbane - East	MMR	M	20
Brisbane - East	MUS	F	29
Brisbane - East	MUS	M	29
Brisbane - East	MYS	F	211
Brisbane - East	MYS	M	159
Brisbane - East	NLD	F	421
Brisbane - East	NLD	M	399
Brisbane - East	NPL	F	28
Brisbane - East	NPL	M	29
Brisbane - East	NZL	F	6270
Brisbane - East	NZL	M	6289
Brisbane - East	PAK	F	34
Brisbane - East	PAK	M	36
Brisbane - East	PHL	F	1043
Brisbane - East	PHL	M	499
Brisbane - East	PNG	F	359
Brisbane - East	PNG	M	282
Brisbane - East	POL	F	169
Brisbane - East	POL	M	107
Brisbane - East	SGP	F	132
Brisbane - East	SGP	M	101
Brisbane - East	THA	F	276
Brisbane - East	THA	M	82
Brisbane - East	TUR	F	21
Brisbane - East	TUR	M	26
Brisbane - East	TWN	F	173
Brisbane - East	TWN	M	100
Brisbane - East	USA	F	388
Brisbane - East	USA	M	385
Brisbane - East	VNM	F	237
Brisbane - East	VNM	M	154
Brisbane - East	ZAF	F	1717
Brisbane - East	ZAF	M	1687
Brisbane - East	ZWE	F	206
Brisbane - East	ZWE	M	211
Brisbane - North		F	8283
Brisbane - North		M	7468
Brisbane - North	AFG	F	65
Brisbane - North	AFG	M	67
Brisbane - North	AUS	F	74609
Brisbane - North	AUS	M	70993
Brisbane - North	BGD	F	69
Brisbane - North	BGD	M	108
Brisbane - North	BIH	F	66
Brisbane - North	BIH	M	52
Brisbane - North	CAN	F	231
Brisbane - North	CAN	M	211
Brisbane - North	CHL	F	46
Brisbane - North	CHL	M	34
Brisbane - North	CHN	F	1122
Brisbane - North	CHN	M	681
Brisbane - North	DEU	F	364
Brisbane - North	DEU	M	334
Brisbane - North	EGY	F	30
Brisbane - North	EGY	M	58
Brisbane - North	FJI	F	684
Brisbane - North	FJI	M	563
Brisbane - North	FRA	F	132
Brisbane - North	FRA	M	128
Brisbane - North	GBR	F	3685
Brisbane - North	GBR	M	4175
Brisbane - North	GRC	F	59
Brisbane - North	GRC	M	87
Brisbane - North	HKG	F	333
Brisbane - North	HKG	M	268
Brisbane - North	HRV	F	62
Brisbane - North	HRV	M	49
Brisbane - North	IDN	F	249
Brisbane - North	IDN	M	127
Brisbane - North	IND	F	2996
Brisbane - North	IND	M	3362
Brisbane - North	IRL	F	344
Brisbane - North	IRL	M	394
Brisbane - North	IRN	F	270
Brisbane - North	IRN	M	314
Brisbane - North	IRQ	F	70
Brisbane - North	IRQ	M	92
Brisbane - North	ITA	F	658
Brisbane - North	ITA	M	691
Brisbane - North	JPN	F	346
Brisbane - North	JPN	M	112
Brisbane - North	KHM	F	23
Brisbane - North	KHM	M	16
Brisbane - North	KOR	F	394
Brisbane - North	KOR	M	275
Brisbane - North	LBN	F	23
Brisbane - North	LBN	M	32
Brisbane - North	LKA	F	398
Brisbane - North	LKA	M	405
Brisbane - North	MKD	F	32
Brisbane - North	MKD	M	27
Brisbane - North	MLT	F	43
Brisbane - North	MLT	M	43
Brisbane - North	MMR	F	174
Brisbane - North	MMR	M	174
Brisbane - North	MUS	F	31
Brisbane - North	MUS	M	33
Brisbane - North	MYS	F	383
Brisbane - North	MYS	M	345
Brisbane - North	NLD	F	211
Brisbane - North	NLD	M	225
Brisbane - North	NPL	F	332
Brisbane - North	NPL	M	334
Brisbane - North	NZL	F	4078
Brisbane - North	NZL	M	4062
Brisbane - North	PAK	F	85
Brisbane - North	PAK	M	123
Brisbane - North	PHL	F	2105
Brisbane - North	PHL	M	1233
Brisbane - North	PNG	F	594
Brisbane - North	PNG	M	474
Brisbane - North	POL	F	180
Brisbane - North	POL	M	121
Brisbane - North	SGP	F	181
Brisbane - North	SGP	M	144
Brisbane - North	THA	F	422
Brisbane - North	THA	M	170
Brisbane - North	TUR	F	25
Brisbane - North	TUR	M	37
Brisbane - North	TWN	F	241
Brisbane - North	TWN	M	136
Brisbane - North	USA	F	337
Brisbane - North	USA	M	366
Brisbane - North	VNM	F	296
Brisbane - North	VNM	M	213
Brisbane - North	ZAF	F	736
Brisbane - North	ZAF	M	729
Brisbane - North	ZWE	F	171
Brisbane - North	ZWE	M	170
Brisbane - South		F	15682
Brisbane - South		M	15345
Brisbane - South	AFG	F	371
Brisbane - South	AFG	M	506
Brisbane - South	AUS	F	99971
Brisbane - South	AUS	M	97265
Brisbane - South	BGD	F	255
Brisbane - South	BGD	M	273
Brisbane - South	BIH	F	504
Brisbane - South	BIH	M	496
Brisbane - South	CAN	F	369
Brisbane - South	CAN	M	367
Brisbane - South	CHL	F	139
Brisbane - South	CHL	M	137
Brisbane - South	CHN	F	10977
Brisbane - South	CHN	M	8746
Brisbane - South	DEU	F	627
Brisbane - South	DEU	M	540
Brisbane - South	EGY	F	197
Brisbane - South	EGY	M	198
Brisbane - South	FJI	F	1043
Brisbane - South	FJI	M	898
Brisbane - South	FRA	F	199
Brisbane - South	FRA	M	236
Brisbane - South	GBR	F	4746
Brisbane - South	GBR	M	5609
Brisbane - South	GRC	F	440
Brisbane - South	GRC	M	496
Brisbane - South	HKG	F	1868
Brisbane - South	HKG	M	1891
Brisbane - South	HRV	F	283
Brisbane - South	HRV	M	252
Brisbane - South	IDN	F	713
Brisbane - South	IDN	M	529
Brisbane - South	IND	F	5201
Brisbane - South	IND	M	6513
Brisbane - South	IRL	F	482
Brisbane - South	IRL	M	601
Brisbane - South	IRN	F	560
Brisbane - South	IRN	M	757
Brisbane - South	IRQ	F	231
Brisbane - South	IRQ	M	296
Brisbane - South	ITA	F	565
Brisbane - South	ITA	M	567
Brisbane - South	JPN	F	831
Brisbane - South	JPN	M	406
Brisbane - South	KHM	F	212
Brisbane - South	KHM	M	147
Brisbane - South	KOR	F	2827
Brisbane - South	KOR	M	2730
Brisbane - South	LBN	F	137
Brisbane - South	LBN	M	159
Brisbane - South	LKA	F	1025
Brisbane - South	LKA	M	1061
Brisbane - South	MKD	F	135
Brisbane - South	MKD	M	110
Brisbane - South	MLT	F	45
Brisbane - South	MLT	M	52
Brisbane - South	MMR	F	113
Brisbane - South	MMR	M	117
Brisbane - South	MUS	F	74
Brisbane - South	MUS	M	73
Brisbane - South	MYS	F	1990
Brisbane - South	MYS	M	1737
Brisbane - South	NLD	F	295
Brisbane - South	NLD	M	323
Brisbane - South	NPL	F	319
Brisbane - South	NPL	M	380
Brisbane - South	NZL	F	5609
Brisbane - South	NZL	M	5797
Brisbane - South	PAK	F	559
Brisbane - South	PAK	M	922
Brisbane - South	PHL	F	2279
Brisbane - South	PHL	M	1336
Brisbane - South	PNG	F	842
Brisbane - South	PNG	M	694
Brisbane - South	POL	F	326
Brisbane - South	POL	M	238
Brisbane - South	SGP	F	613
Brisbane - South	SGP	M	532
Brisbane - South	THA	F	629
Brisbane - South	THA	M	278
Brisbane - South	TUR	F	95
Brisbane - South	TUR	M	130
Brisbane - South	TWN	F	3906
Brisbane - South	TWN	M	3178
Brisbane - South	USA	F	659
Brisbane - South	USA	M	618
Brisbane - South	VNM	F	2216
Brisbane - South	VNM	M	1803
Brisbane - South	ZAF	F	1594
Brisbane - South	ZAF	M	1527
Brisbane - South	ZWE	F	448
Brisbane - South	ZWE	M	473
Brisbane - West		F	6458
Brisbane - West		M	6062
Brisbane - West	AFG	F	15
Brisbane - West	AFG	M	11
Brisbane - West	AUS	F	60793
Brisbane - West	AUS	M	58690
Brisbane - West	BGD	F	112
Brisbane - West	BGD	M	124
Brisbane - West	BIH	F	20
Brisbane - West	BIH	M	18
Brisbane - West	CAN	F	378
Brisbane - West	CAN	M	354
Brisbane - West	CHL	F	101
Brisbane - West	CHL	M	94
Brisbane - West	CHN	F	2372
Brisbane - West	CHN	M	1712
Brisbane - West	DEU	F	499
Brisbane - West	DEU	M	469
Brisbane - West	EGY	F	43
Brisbane - West	EGY	M	56
Brisbane - West	FJI	F	274
Brisbane - West	FJI	M	275
Brisbane - West	FRA	F	196
Brisbane - West	FRA	M	200
Brisbane - West	GBR	F	5020
Brisbane - West	GBR	M	5535
Brisbane - West	GRC	F	32
Brisbane - West	GRC	M	41
Brisbane - West	HKG	F	482
Brisbane - West	HKG	M	424
Brisbane - West	HRV	F	42
Brisbane - West	HRV	M	45
Brisbane - West	IDN	F	478
Brisbane - West	IDN	M	314
Brisbane - West	IND	F	1287
Brisbane - West	IND	M	1362
Brisbane - West	IRL	F	290
Brisbane - West	IRL	M	358
Brisbane - West	IRN	F	407
Brisbane - West	IRN	M	402
Brisbane - West	IRQ	F	63
Brisbane - West	IRQ	M	76
Brisbane - West	ITA	F	177
Brisbane - West	ITA	M	215
Brisbane - West	JPN	F	503
Brisbane - West	JPN	M	186
Brisbane - West	KHM	F	13
Brisbane - West	KHM	M	5
Brisbane - West	KOR	F	564
Brisbane - West	KOR	M	460
Brisbane - West	LBN	F	42
Brisbane - West	LBN	M	62
Brisbane - West	LKA	F	555
Brisbane - West	LKA	M	507
Brisbane - West	MKD	F	34
Brisbane - West	MKD	M	27
Brisbane - West	MLT	F	21
Brisbane - West	MLT	M	18
Brisbane - West	MMR	F	69
Brisbane - West	MMR	M	34
Brisbane - West	MUS	F	42
Brisbane - West	MUS	M	45
Brisbane - West	MYS	F	1103
Brisbane - West	MYS	M	889
Brisbane - West	NLD	F	290
Brisbane - West	NLD	M	291
Brisbane - West	NPL	F	94
Brisbane - West	NPL	M	101
Brisbane - West	NZL	F	2431
Brisbane - West	NZL	M	2456
Brisbane - West	PAK	F	78
Brisbane - West	PAK	M	101
Brisbane - West	PHL	F	613
Brisbane - West	PHL	M	319
Brisbane - West	PNG	F	418
Brisbane - West	PNG	M	325
Brisbane - West	POL	F	191
Brisbane - West	POL	M	142
Brisbane - West	SGP	F	600
Brisbane - West	SGP	M	576
Brisbane - West	THA	F	309
Brisbane - West	THA	M	127
Brisbane - West	TUR	F	21
Brisbane - West	TUR	M	51
Brisbane - West	TWN	F	463
Brisbane - West	TWN	M	323
Brisbane - West	USA	F	749
Brisbane - West	USA	M	754
Brisbane - West	VNM	F	757
Brisbane - West	VNM	M	602
Brisbane - West	ZAF	F	1797
Brisbane - West	ZAF	M	1799
Brisbane - West	ZWE	F	324
Brisbane - West	ZWE	M	308
Brisbane Inner City		F	15116
Brisbane Inner City		M	15721
Brisbane Inner City	AFG	F	26
Brisbane Inner City	AFG	M	42
Brisbane Inner City	AUS	F	79678
Brisbane Inner City	AUS	M	78573
Brisbane Inner City	BGD	F	102
Brisbane Inner City	BGD	M	139
Brisbane Inner City	BIH	F	70
Brisbane Inner City	BIH	M	56
Brisbane Inner City	CAN	F	661
Brisbane Inner City	CAN	M	581
Brisbane Inner City	CHL	F	127
Brisbane Inner City	CHL	M	133
Brisbane Inner City	CHN	F	3133
Brisbane Inner City	CHN	M	2147
Brisbane Inner City	DEU	F	590
Brisbane Inner City	DEU	M	543
Brisbane Inner City	EGY	F	53
Brisbane Inner City	EGY	M	79
Brisbane Inner City	FJI	F	261
Brisbane Inner City	FJI	M	236
Brisbane Inner City	FRA	F	441
Brisbane Inner City	FRA	M	479
Brisbane Inner City	GBR	F	5119
Brisbane Inner City	GBR	M	6454
Brisbane Inner City	GRC	F	290
Brisbane Inner City	GRC	M	250
Brisbane Inner City	HKG	F	722
Brisbane Inner City	HKG	M	684
Brisbane Inner City	HRV	F	66
Brisbane Inner City	HRV	M	71
Brisbane Inner City	IDN	F	380
Brisbane Inner City	IDN	M	248
Brisbane Inner City	IND	F	1918
Brisbane Inner City	IND	M	2637
Brisbane Inner City	IRL	F	631
Brisbane Inner City	IRL	M	795
Brisbane Inner City	IRN	F	426
Brisbane Inner City	IRN	M	526
Brisbane Inner City	IRQ	F	60
Brisbane Inner City	IRQ	M	95
Brisbane Inner City	ITA	F	744
Brisbane Inner City	ITA	M	811
Brisbane Inner City	JPN	F	926
Brisbane Inner City	JPN	M	478
Brisbane Inner City	KHM	F	39
Brisbane Inner City	KHM	M	24
Brisbane Inner City	KOR	F	1334
Brisbane Inner City	KOR	M	1199
Brisbane Inner City	LBN	F	36
Brisbane Inner City	LBN	M	54
Brisbane Inner City	LKA	F	323
Brisbane Inner City	LKA	M	356
Brisbane Inner City	MKD	F	27
Brisbane Inner City	MKD	M	28
Brisbane Inner City	MLT	F	25
Brisbane Inner City	MLT	M	25
Brisbane Inner City	MMR	F	55
Brisbane Inner City	MMR	M	58
Brisbane Inner City	MUS	F	34
Brisbane Inner City	MUS	M	37
