SA4_NAME16	Age5yr	Indigenous	Sex	persons
Sydney - Inner West	40-44		F	664
Sydney - Inner West	40-44		M	621
Sydney - Inner West	40-44	0	F	10500
Sydney - Inner West	40-44	0	M	9658
Sydney - Inner West	40-44	1	F	70
Sydney - Inner West	40-44	1	M	61
Sydney - Inner West	45-49		F	542
Sydney - Inner West	45-49		M	551
Sydney - Inner West	45-49	0	F	9816
Sydney - Inner West	45-49	0	M	8724
Sydney - Inner West	45-49	1	F	68
Sydney - Inner West	45-49	1	M	59
Sydney - Inner West	50-54		F	568
Sydney - Inner West	50-54		M	528
Sydney - Inner West	50-54	0	F	9246
Sydney - Inner West	50-54	0	M	8398
Sydney - Inner West	50-54	1	F	67
Sydney - Inner West	50-54	1	M	59
Sydney - Inner West	55-59		F	485
Sydney - Inner West	55-59		M	469
Sydney - Inner West	55-59	0	F	8082
Sydney - Inner West	55-59	0	M	7294
Sydney - Inner West	55-59	1	F	55
Sydney - Inner West	55-59	1	M	44
Sydney - Inner West	60-64		F	433
Sydney - Inner West	60-64		M	388
Sydney - Inner West	60-64	0	F	6999
Sydney - Inner West	60-64	0	M	6161
Sydney - Inner West	60-64	1	F	38
Sydney - Inner West	60-64	1	M	33
Sydney - Inner West	65+		F	1264
Sydney - Inner West	65+		M	1047
Sydney - Inner West	65+	0	F	20624
Sydney - Inner West	65+	0	M	16560
Sydney - Inner West	65+	1	F	69
Sydney - Inner West	65+	1	M	55
Sydney - North Sydney and Hornsby	0-4		F	452
Sydney - North Sydney and Hornsby	0-4		M	488
Sydney - North Sydney and Hornsby	0-4	0	F	11189
Sydney - North Sydney and Hornsby	0-4	0	M	11895
Sydney - North Sydney and Hornsby	0-4	1	F	43
Sydney - North Sydney and Hornsby	0-4	1	M	36
Sydney - North Sydney and Hornsby	5-9		F	405
Sydney - North Sydney and Hornsby	5-9		M	441
Sydney - North Sydney and Hornsby	5-9	0	F	12292
Sydney - North Sydney and Hornsby	5-9	0	M	13163
Sydney - North Sydney and Hornsby	5-9	1	F	55
Sydney - North Sydney and Hornsby	5-9	1	M	49
Sydney - North Sydney and Hornsby	10-14		F	371
Sydney - North Sydney and Hornsby	10-14		M	404
Sydney - North Sydney and Hornsby	10-14	0	F	11544
Sydney - North Sydney and Hornsby	10-14	0	M	12033
Sydney - North Sydney and Hornsby	10-14	1	F	56
Sydney - North Sydney and Hornsby	10-14	1	M	69
Sydney - North Sydney and Hornsby	15-19		F	392
Sydney - North Sydney and Hornsby	15-19		M	471
Sydney - North Sydney and Hornsby	15-19	0	F	11010
Sydney - North Sydney and Hornsby	15-19	0	M	11603
Sydney - North Sydney and Hornsby	15-19	1	F	60
Sydney - North Sydney and Hornsby	15-19	1	M	73
Sydney - North Sydney and Hornsby	20-24		F	567
Sydney - North Sydney and Hornsby	20-24		M	532
Sydney - North Sydney and Hornsby	20-24	0	F	10642
Sydney - North Sydney and Hornsby	20-24	0	M	10319
Sydney - North Sydney and Hornsby	20-24	1	F	43
Sydney - North Sydney and Hornsby	20-24	1	M	41
Sydney - North Sydney and Hornsby	25-29		F	824
Sydney - North Sydney and Hornsby	25-29		M	768
Sydney - North Sydney and Hornsby	25-29	0	F	12707
Sydney - North Sydney and Hornsby	25-29	0	M	11385
Sydney - North Sydney and Hornsby	25-29	1	F	61
Sydney - North Sydney and Hornsby	25-29	1	M	46
Sydney - North Sydney and Hornsby	30-34		F	880
Sydney - North Sydney and Hornsby	30-34		M	875
Sydney - North Sydney and Hornsby	30-34	0	F	15386
Sydney - North Sydney and Hornsby	30-34	0	M	13802
Sydney - North Sydney and Hornsby	30-34	1	F	45
Sydney - North Sydney and Hornsby	30-34	1	M	37
Sydney - North Sydney and Hornsby	35-39		F	763
Sydney - North Sydney and Hornsby	35-39		M	721
Sydney - North Sydney and Hornsby	35-39	0	F	15719
Sydney - North Sydney and Hornsby	35-39	0	M	14229
Sydney - North Sydney and Hornsby	35-39	1	F	36
Sydney - North Sydney and Hornsby	35-39	1	M	39
Sydney - North Sydney and Hornsby	40-44		F	687
Sydney - North Sydney and Hornsby	40-44		M	725
Sydney - North Sydney and Hornsby	40-44	0	F	15674
Sydney - North Sydney and Hornsby	40-44	0	M	14171
Sydney - North Sydney and Hornsby	40-44	1	F	42
Sydney - North Sydney and Hornsby	40-44	1	M	47
Sydney - North Sydney and Hornsby	45-49		F	651
Sydney - North Sydney and Hornsby	45-49		M	629
Sydney - North Sydney and Hornsby	45-49	0	F	15208
Sydney - North Sydney and Hornsby	45-49	0	M	13463
Sydney - North Sydney and Hornsby	45-49	1	F	34
Sydney - North Sydney and Hornsby	45-49	1	M	38
Sydney - North Sydney and Hornsby	50-54		F	596
Sydney - North Sydney and Hornsby	50-54		M	566
Sydney - North Sydney and Hornsby	50-54	0	F	13592
Sydney - North Sydney and Hornsby	50-54	0	M	12375
Sydney - North Sydney and Hornsby	50-54	1	F	33
Sydney - North Sydney and Hornsby	50-54	1	M	23
Sydney - North Sydney and Hornsby	55-59		F	546
Sydney - North Sydney and Hornsby	55-59		M	526
Sydney - North Sydney and Hornsby	55-59	0	F	11966
Sydney - North Sydney and Hornsby	55-59	0	M	10887
Sydney - North Sydney and Hornsby	55-59	1	F	21
Sydney - North Sydney and Hornsby	55-59	1	M	30
Sydney - North Sydney and Hornsby	60-64		F	487
Sydney - North Sydney and Hornsby	60-64		M	477
Sydney - North Sydney and Hornsby	60-64	0	F	10356
Sydney - North Sydney and Hornsby	60-64	0	M	9118
Sydney - North Sydney and Hornsby	60-64	1	F	13
Sydney - North Sydney and Hornsby	60-64	1	M	24
Sydney - North Sydney and Hornsby	65+		F	1986
Sydney - North Sydney and Hornsby	65+		M	1457
Sydney - North Sydney and Hornsby	65+	0	F	33105
Sydney - North Sydney and Hornsby	65+	0	M	26653
Sydney - North Sydney and Hornsby	65+	1	F	36
Sydney - North Sydney and Hornsby	65+	1	M	37
Sydney - Northern Beaches	0-4		F	310
Sydney - Northern Beaches	0-4		M	344
Sydney - Northern Beaches	0-4	0	F	7236
Sydney - Northern Beaches	0-4	0	M	7666
Sydney - Northern Beaches	0-4	1	F	52
Sydney - Northern Beaches	0-4	1	M	67
Sydney - Northern Beaches	5-9		F	353
Sydney - Northern Beaches	5-9		M	315
Sydney - Northern Beaches	5-9	0	F	8324
Sydney - Northern Beaches	5-9	0	M	8844
Sydney - Northern Beaches	5-9	1	F	67
Sydney - Northern Beaches	5-9	1	M	69
Sydney - Northern Beaches	10-14		F	296
Sydney - Northern Beaches	10-14		M	275
Sydney - Northern Beaches	10-14	0	F	7499
Sydney - Northern Beaches	10-14	0	M	7990
Sydney - Northern Beaches	10-14	1	F	63
Sydney - Northern Beaches	10-14	1	M	84
Sydney - Northern Beaches	15-19		F	267
Sydney - Northern Beaches	15-19		M	305
Sydney - Northern Beaches	15-19	0	F	6602
Sydney - Northern Beaches	15-19	0	M	7108
Sydney - Northern Beaches	15-19	1	F	66
Sydney - Northern Beaches	15-19	1	M	66
Sydney - Northern Beaches	20-24		F	319
Sydney - Northern Beaches	20-24		M	302
Sydney - Northern Beaches	20-24	0	F	5690
Sydney - Northern Beaches	20-24	0	M	6121
Sydney - Northern Beaches	20-24	1	F	66
Sydney - Northern Beaches	20-24	1	M	57
Sydney - Northern Beaches	25-29		F	393
Sydney - Northern Beaches	25-29		M	381
Sydney - Northern Beaches	25-29	0	F	6463
Sydney - Northern Beaches	25-29	0	M	6157
Sydney - Northern Beaches	25-29	1	F	52
Sydney - Northern Beaches	25-29	1	M	40
Sydney - Northern Beaches	30-34		F	433
Sydney - Northern Beaches	30-34		M	422
Sydney - Northern Beaches	30-34	0	F	7978
Sydney - Northern Beaches	30-34	0	M	7166
Sydney - Northern Beaches	30-34	1	F	45
Sydney - Northern Beaches	30-34	1	M	33
Sydney - Northern Beaches	35-39		F	442
Sydney - Northern Beaches	35-39		M	429
Sydney - Northern Beaches	35-39	0	F	8765
Sydney - Northern Beaches	35-39	0	M	8173
Sydney - Northern Beaches	35-39	1	F	35
Sydney - Northern Beaches	35-39	1	M	49
Sydney - Northern Beaches	40-44		F	450
Sydney - Northern Beaches	40-44		M	509
Sydney - Northern Beaches	40-44	0	F	9930
Sydney - Northern Beaches	40-44	0	M	9328
Sydney - Northern Beaches	40-44	1	F	53
Sydney - Northern Beaches	40-44	1	M	41
Sydney - Northern Beaches	45-49		F	406
Sydney - Northern Beaches	45-49		M	408
Sydney - Northern Beaches	45-49	0	F	9681
Sydney - Northern Beaches	45-49	0	M	8952
Sydney - Northern Beaches	45-49	1	F	42
Sydney - Northern Beaches	45-49	1	M	43
Sydney - Northern Beaches	50-54		F	399
Sydney - Northern Beaches	50-54		M	444
Sydney - Northern Beaches	50-54	0	F	8594
Sydney - Northern Beaches	50-54	0	M	8328
Sydney - Northern Beaches	50-54	1	F	35
Sydney - Northern Beaches	50-54	1	M	57
Sydney - Northern Beaches	55-59		F	368
Sydney - Northern Beaches	55-59		M	384
Sydney - Northern Beaches	55-59	0	F	7425
Sydney - Northern Beaches	55-59	0	M	7108
Sydney - Northern Beaches	55-59	1	F	27
Sydney - Northern Beaches	55-59	1	M	40
Sydney - Northern Beaches	60-64		F	309
Sydney - Northern Beaches	60-64		M	323
Sydney - Northern Beaches	60-64	0	F	6429
Sydney - Northern Beaches	60-64	0	M	5962
Sydney - Northern Beaches	60-64	1	F	20
Sydney - Northern Beaches	60-64	1	M	27
Sydney - Northern Beaches	65+		F	1473
Sydney - Northern Beaches	65+		M	1111
Sydney - Northern Beaches	65+	0	F	21864
Sydney - Northern Beaches	65+	0	M	17917
Sydney - Northern Beaches	65+	1	F	46
Sydney - Northern Beaches	65+	1	M	54
Sydney - Outer South West	0-4		F	441
Sydney - Outer South West	0-4		M	471
Sydney - Outer South West	0-4	0	F	8419
Sydney - Outer South West	0-4	0	M	8974
Sydney - Outer South West	0-4	1	F	534
Sydney - Outer South West	0-4	1	M	558
Sydney - Outer South West	5-9		F	471
Sydney - Outer South West	5-9		M	470
Sydney - Outer South West	5-9	0	F	8743
Sydney - Outer South West	5-9	0	M	9166
Sydney - Outer South West	5-9	1	F	543
Sydney - Outer South West	5-9	1	M	597
Sydney - Outer South West	10-14		F	392
Sydney - Outer South West	10-14		M	425
Sydney - Outer South West	10-14	0	F	8098
Sydney - Outer South West	10-14	0	M	8545
Sydney - Outer South West	10-14	1	F	532
Sydney - Outer South West	10-14	1	M	598
Sydney - Outer South West	15-19		F	378
Sydney - Outer South West	15-19		M	424
Sydney - Outer South West	15-19	0	F	7900
Sydney - Outer South West	15-19	0	M	8377
Sydney - Outer South West	15-19	1	F	526
Sydney - Outer South West	15-19	1	M	508
Sydney - Outer South West	20-24		F	459
Sydney - Outer South West	20-24		M	457
Sydney - Outer South West	20-24	0	F	8054
Sydney - Outer South West	20-24	0	M	8083
Sydney - Outer South West	20-24	1	F	402
Sydney - Outer South West	20-24	1	M	390
Sydney - Outer South West	25-29		F	458
Sydney - Outer South West	25-29		M	441
Sydney - Outer South West	25-29	0	F	8385
Sydney - Outer South West	25-29	0	M	7820
Sydney - Outer South West	25-29	1	F	307
Sydney - Outer South West	25-29	1	M	289
Sydney - Outer South West	30-34		F	475
Sydney - Outer South West	30-34		M	457
Sydney - Outer South West	30-34	0	F	9297
Sydney - Outer South West	30-34	0	M	8506
Sydney - Outer South West	30-34	1	F	326
Sydney - Outer South West	30-34	1	M	186
Sydney - Outer South West	35-39		F	464
Sydney - Outer South West	35-39		M	422
Sydney - Outer South West	35-39	0	F	8539
Sydney - Outer South West	35-39	0	M	8149
Sydney - Outer South West	35-39	1	F	276
Sydney - Outer South West	35-39	1	M	197
Sydney - Outer South West	40-44		F	383
Sydney - Outer South West	40-44		M	402
Sydney - Outer South West	40-44	0	F	8732
Sydney - Outer South West	40-44	0	M	8367
Sydney - Outer South West	40-44	1	F	283
Sydney - Outer South West	40-44	1	M	213
Sydney - Outer South West	45-49		F	382
Sydney - Outer South West	45-49		M	386
Sydney - Outer South West	45-49	0	F	8099
Sydney - Outer South West	45-49	0	M	7699
Sydney - Outer South West	45-49	1	F	251
Sydney - Outer South West	45-49	1	M	187
Sydney - Outer South West	50-54		F	377
Sydney - Outer South West	50-54		M	376
Sydney - Outer South West	50-54	0	F	8114
Sydney - Outer South West	50-54	0	M	7465
Sydney - Outer South West	50-54	1	F	192
Sydney - Outer South West	50-54	1	M	164
Sydney - Outer South West	55-59		F	379
Sydney - Outer South West	55-59		M	345
Sydney - Outer South West	55-59	0	F	7650
Sydney - Outer South West	55-59	0	M	7204
Sydney - Outer South West	55-59	1	F	198
Sydney - Outer South West	55-59	1	M	127
Sydney - Outer South West	60-64		F	360
Sydney - Outer South West	60-64		M	341
Sydney - Outer South West	60-64	0	F	6725
Sydney - Outer South West	60-64	0	M	6290
Sydney - Outer South West	60-64	1	F	137
Sydney - Outer South West	60-64	1	M	110
Sydney - Outer South West	65+		F	1180
Sydney - Outer South West	65+		M	932
Sydney - Outer South West	65+	0	F	15281
Sydney - Outer South West	65+	0	M	13449
Sydney - Outer South West	65+	1	F	180
Sydney - Outer South West	65+	1	M	161
Sydney - Outer West and Blue Mountains	0-4		F	470
Sydney - Outer West and Blue Mountains	0-4		M	466
Sydney - Outer West and Blue Mountains	0-4	0	F	9062
Sydney - Outer West and Blue Mountains	0-4	0	M	9610
Sydney - Outer West and Blue Mountains	0-4	1	F	641
Sydney - Outer West and Blue Mountains	0-4	1	M	721
Sydney - Outer West and Blue Mountains	5-9		F	456
Sydney - Outer West and Blue Mountains	5-9		M	453
Sydney - Outer West and Blue Mountains	5-9	0	F	9391
Sydney - Outer West and Blue Mountains	5-9	0	M	9682
Sydney - Outer West and Blue Mountains	5-9	1	F	652
Sydney - Outer West and Blue Mountains	5-9	1	M	688
Sydney - Outer West and Blue Mountains	10-14		F	410
Sydney - Outer West and Blue Mountains	10-14		M	438
Sydney - Outer West and Blue Mountains	10-14	0	F	8665
Sydney - Outer West and Blue Mountains	10-14	0	M	9109
Sydney - Outer West and Blue Mountains	10-14	1	F	561
Sydney - Outer West and Blue Mountains	10-14	1	M	669
Sydney - Outer West and Blue Mountains	15-19		F	466
Sydney - Outer West and Blue Mountains	15-19		M	456
Sydney - Outer West and Blue Mountains	15-19	0	F	8751
Sydney - Outer West and Blue Mountains	15-19	0	M	9264
Sydney - Outer West and Blue Mountains	15-19	1	F	588
Sydney - Outer West and Blue Mountains	15-19	1	M	652
Sydney - Outer West and Blue Mountains	20-24		F	524
Sydney - Outer West and Blue Mountains	20-24		M	512
Sydney - Outer West and Blue Mountains	20-24	0	F	8949
Sydney - Outer West and Blue Mountains	20-24	0	M	9224
Sydney - Outer West and Blue Mountains	20-24	1	F	543
Sydney - Outer West and Blue Mountains	20-24	1	M	546
Sydney - Outer West and Blue Mountains	25-29		F	555
Sydney - Outer West and Blue Mountains	25-29		M	567
Sydney - Outer West and Blue Mountains	25-29	0	F	9612
Sydney - Outer West and Blue Mountains	25-29	0	M	9204
Sydney - Outer West and Blue Mountains	25-29	1	F	446
Sydney - Outer West and Blue Mountains	25-29	1	M	406
Sydney - Outer West and Blue Mountains	30-34		F	527
Sydney - Outer West and Blue Mountains	30-34		M	529
Sydney - Outer West and Blue Mountains	30-34	0	F	10027
Sydney - Outer West and Blue Mountains	30-34	0	M	9530
Sydney - Outer West and Blue Mountains	30-34	1	F	356
Sydney - Outer West and Blue Mountains	30-34	1	M	333
Sydney - Outer West and Blue Mountains	35-39		F	482
Sydney - Outer West and Blue Mountains	35-39		M	494
Sydney - Outer West and Blue Mountains	35-39	0	F	9569
Sydney - Outer West and Blue Mountains	35-39	0	M	9250
Sydney - Outer West and Blue Mountains	35-39	1	F	332
Sydney - Outer West and Blue Mountains	35-39	1	M	261
Sydney - Outer West and Blue Mountains	40-44		F	465
Sydney - Outer West and Blue Mountains	40-44		M	531
Sydney - Outer West and Blue Mountains	40-44	0	F	9887
Sydney - Outer West and Blue Mountains	40-44	0	M	9421
Sydney - Outer West and Blue Mountains	40-44	1	F	360
Sydney - Outer West and Blue Mountains	40-44	1	M	307
Sydney - Outer West and Blue Mountains	45-49		F	500
Sydney - Outer West and Blue Mountains	45-49		M	510
Sydney - Outer West and Blue Mountains	45-49	0	F	9801
Sydney - Outer West and Blue Mountains	45-49	0	M	9142
Sydney - Outer West and Blue Mountains	45-49	1	F	304
Sydney - Outer West and Blue Mountains	45-49	1	M	274
Sydney - Outer West and Blue Mountains	50-54		F	509
Sydney - Outer West and Blue Mountains	50-54		M	496
Sydney - Outer West and Blue Mountains	50-54	0	F	9530
Sydney - Outer West and Blue Mountains	50-54	0	M	8839
Sydney - Outer West and Blue Mountains	50-54	1	F	259
Sydney - Outer West and Blue Mountains	50-54	1	M	224
Sydney - Outer West and Blue Mountains	55-59		F	491
Sydney - Outer West and Blue Mountains	55-59		M	482
Sydney - Outer West and Blue Mountains	55-59	0	F	9893
Sydney - Outer West and Blue Mountains	55-59	0	M	8799
Sydney - Outer West and Blue Mountains	55-59	1	F	201
Sydney - Outer West and Blue Mountains	55-59	1	M	196
Sydney - Outer West and Blue Mountains	60-64		F	427
Sydney - Outer West and Blue Mountains	60-64		M	448
Sydney - Outer West and Blue Mountains	60-64	0	F	8516
Sydney - Outer West and Blue Mountains	60-64	0	M	8062
Sydney - Outer West and Blue Mountains	60-64	1	F	150
Sydney - Outer West and Blue Mountains	60-64	1	M	138
Sydney - Outer West and Blue Mountains	65+		F	1329
Sydney - Outer West and Blue Mountains	65+		M	1086
Sydney - Outer West and Blue Mountains	65+	0	F	21535
Sydney - Outer West and Blue Mountains	65+	0	M	18259
Sydney - Outer West and Blue Mountains	65+	1	F	264
Sydney - Outer West and Blue Mountains	65+	1	M	190
Sydney - Parramatta	0-4		F	907
Sydney - Parramatta	0-4		M	869
Sydney - Parramatta	0-4	0	F	15810
Sydney - Parramatta	0-4	0	M	16305
Sydney - Parramatta	0-4	1	F	155
Sydney - Parramatta	0-4	1	M	145
Sydney - Parramatta	5-9		F	725
Sydney - Parramatta	5-9		M	713
Sydney - Parramatta	5-9	0	F	13689
Sydney - Parramatta	5-9	0	M	14485
Sydney - Parramatta	5-9	1	F	152
Sydney - Parramatta	5-9	1	M	133
Sydney - Parramatta	10-14		F	508
Sydney - Parramatta	10-14		M	547
Sydney - Parramatta	10-14	0	F	11130
Sydney - Parramatta	10-14	0	M	11971
Sydney - Parramatta	10-14	1	F	105
Sydney - Parramatta	10-14	1	M	121
Sydney - Parramatta	15-19		F	515
Sydney - Parramatta	15-19		M	589
Sydney - Parramatta	15-19	0	F	11212
Sydney - Parramatta	15-19	0	M	12082
Sydney - Parramatta	15-19	1	F	134
Sydney - Parramatta	15-19	1	M	143
Sydney - Parramatta	20-24		F	838
Sydney - Parramatta	20-24		M	907
Sydney - Parramatta	20-24	0	F	13830
Sydney - Parramatta	20-24	0	M	16241
Sydney - Parramatta	20-24	1	F	156
Sydney - Parramatta	20-24	1	M	205
Sydney - Parramatta	25-29		F	1238
Sydney - Parramatta	25-29		M	1255
Sydney - Parramatta	25-29	0	F	19173
Sydney - Parramatta	25-29	0	M	20150
Sydney - Parramatta	25-29	1	F	146
Sydney - Parramatta	25-29	1	M	169
Sydney - Parramatta	30-34		F	1297
Sydney - Parramatta	30-34		M	1458
Sydney - Parramatta	30-34	0	F	20734
Sydney - Parramatta	30-34	0	M	22122
Sydney - Parramatta	30-34	1	F	119
Sydney - Parramatta	30-34	1	M	145
Sydney - Parramatta	35-39		F	930
Sydney - Parramatta	35-39		M	1164
Sydney - Parramatta	35-39	0	F	16100
Sydney - Parramatta	35-39	0	M	18497
Sydney - Parramatta	35-39	1	F	100
Sydney - Parramatta	35-39	1	M	102
Sydney - Parramatta	40-44		F	712
Sydney - Parramatta	40-44		M	761
Sydney - Parramatta	40-44	0	F	13532
Sydney - Parramatta	40-44	0	M	14403
Sydney - Parramatta	40-44	1	F	94
Sydney - Parramatta	40-44	1	M	118
Sydney - Parramatta	45-49		F	649
Sydney - Parramatta	45-49		M	683
Sydney - Parramatta	45-49	0	F	12629
Sydney - Parramatta	45-49	0	M	12537
Sydney - Parramatta	45-49	1	F	108
Sydney - Parramatta	45-49	1	M	100
Sydney - Parramatta	50-54		F	659
Sydney - Parramatta	50-54		M	649
Sydney - Parramatta	50-54	0	F	12142
Sydney - Parramatta	50-54	0	M	12019
Sydney - Parramatta	50-54	1	F	101
Sydney - Parramatta	50-54	1	M	86
Sydney - Parramatta	55-59		F	607
Sydney - Parramatta	55-59		M	622
Sydney - Parramatta	55-59	0	F	11205
Sydney - Parramatta	55-59	0	M	10925
Sydney - Parramatta	55-59	1	F	65
Sydney - Parramatta	55-59	1	M	67
Sydney - Parramatta	60-64		F	479
Sydney - Parramatta	60-64		M	506
Sydney - Parramatta	60-64	0	F	9635
Sydney - Parramatta	60-64	0	M	9119
Sydney - Parramatta	60-64	1	F	59
Sydney - Parramatta	60-64	1	M	70
Sydney - Parramatta	65+		F	1673
Sydney - Parramatta	65+		M	1330
Sydney - Parramatta	65+	0	F	26658
Sydney - Parramatta	65+	0	M	22975
Sydney - Parramatta	65+	1	F	101
Sydney - Parramatta	65+	1	M	95
Sydney - Ryde	0-4		F	174
Sydney - Ryde	0-4		M	182
Sydney - Ryde	0-4	0	F	5021
Sydney - Ryde	0-4	0	M	5258
Sydney - Ryde	0-4	1	F	18
Sydney - Ryde	0-4	1	M	23
Sydney - Ryde	5-9		F	155
Sydney - Ryde	5-9		M	160
Sydney - Ryde	5-9	0	F	4980
Sydney - Ryde	5-9	0	M	5336
Sydney - Ryde	5-9	1	F	31
Sydney - Ryde	5-9	1	M	32
Sydney - Ryde	10-14		F	115
Sydney - Ryde	10-14		M	147
Sydney - Ryde	10-14	0	F	4453
Sydney - Ryde	10-14	0	M	4752
Sydney - Ryde	10-14	1	F	30
Sydney - Ryde	10-14	1	M	34
Sydney - Ryde	15-19		F	156
Sydney - Ryde	15-19		M	189
Sydney - Ryde	15-19	0	F	4838
Sydney - Ryde	15-19	0	M	5581
Sydney - Ryde	15-19	1	F	24
Sydney - Ryde	15-19	1	M	42
Sydney - Ryde	20-24		F	303
Sydney - Ryde	20-24		M	261
Sydney - Ryde	20-24	0	F	6823
Sydney - Ryde	20-24	0	M	6776
Sydney - Ryde	20-24	1	F	47
Sydney - Ryde	20-24	1	M	28
Sydney - Ryde	25-29		F	310
Sydney - Ryde	25-29		M	283
Sydney - Ryde	25-29	0	F	7036
Sydney - Ryde	25-29	0	M	6696
Sydney - Ryde	25-29	1	F	22
Sydney - Ryde	25-29	1	M	29
Sydney - Ryde	30-34		F	287
Sydney - Ryde	30-34		M	295
Sydney - Ryde	30-34	0	F	7033
Sydney - Ryde	30-34	0	M	6823
Sydney - Ryde	30-34	1	F	18
Sydney - Ryde	30-34	1	M	18
Sydney - Ryde	35-39		F	246
Sydney - Ryde	35-39		M	253
Sydney - Ryde	35-39	0	F	6577
Sydney - Ryde	35-39	0	M	6295
Sydney - Ryde	35-39	1	F	17
Sydney - Ryde	35-39	1	M	11
Sydney - Ryde	40-44		F	213
Sydney - Ryde	40-44		M	237
Sydney - Ryde	40-44	0	F	6170
Sydney - Ryde	40-44	0	M	5805
Sydney - Ryde	40-44	1	F	18
Sydney - Ryde	40-44	1	M	23
Sydney - Ryde	45-49		F	186
Sydney - Ryde	45-49		M	213
Sydney - Ryde	45-49	0	F	6060
Sydney - Ryde	45-49	0	M	5332
Sydney - Ryde	45-49	1	F	12
Sydney - Ryde	45-49	1	M	18
Sydney - Ryde	50-54		F	186
Sydney - Ryde	50-54		M	218
Sydney - Ryde	50-54	0	F	5836
Sydney - Ryde	50-54	0	M	5545
Sydney - Ryde	50-54	1	F	18
Sydney - Ryde	50-54	1	M	18
Sydney - Ryde	55-59		F	173
Sydney - Ryde	55-59		M	178
Sydney - Ryde	55-59	0	F	5438
Sydney - Ryde	55-59	0	M	4946
Sydney - Ryde	55-59	1	F	14
Sydney - Ryde	55-59	1	M	14
Sydney - Ryde	60-64		F	172
Sydney - Ryde	60-64		M	167
Sydney - Ryde	60-64	0	F	4849
Sydney - Ryde	60-64	0	M	4310
Sydney - Ryde	60-64	1	F	6
Sydney - Ryde	60-64	1	M	12
Sydney - Ryde	65+		F	665
Sydney - Ryde	65+		M	514
Sydney - Ryde	65+	0	F	14538
Sydney - Ryde	65+	0	M	11764
Sydney - Ryde	65+	1	F	19
Sydney - Ryde	65+	1	M	22
Sydney - South West	0-4		F	763
Sydney - South West	0-4		M	796
Sydney - South West	0-4	0	F	12807
Sydney - South West	0-4	0	M	13498
Sydney - South West	0-4	1	F	252
Sydney - South West	0-4	1	M	299
Sydney - South West	5-9		F	727
Sydney - South West	5-9		M	736
Sydney - South West	5-9	0	F	13067
Sydney - South West	5-9	0	M	13654
Sydney - South West	5-9	1	F	255
Sydney - South West	5-9	1	M	302
Sydney - South West	10-14		F	678
Sydney - South West	10-14		M	715
Sydney - South West	10-14	0	F	12797
Sydney - South West	10-14	0	M	13531
Sydney - South West	10-14	1	F	253
Sydney - South West	10-14	1	M	261
Sydney - South West	15-19		F	648
Sydney - South West	15-19		M	725
Sydney - South West	15-19	0	F	13121
Sydney - South West	15-19	0	M	14042
Sydney - South West	15-19	1	F	240
Sydney - South West	15-19	1	M	258
Sydney - South West	20-24		F	708
Sydney - South West	20-24		M	844
Sydney - South West	20-24	0	F	13741
Sydney - South West	20-24	0	M	14148
Sydney - South West	20-24	1	F	220
Sydney - South West	20-24	1	M	212
Sydney - South West	25-29		F	785
Sydney - South West	25-29		M	825
Sydney - South West	25-29	0	F	13845
Sydney - South West	25-29	0	M	13133
Sydney - South West	25-29	1	F	163
Sydney - South West	25-29	1	M	142
Sydney - South West	30-34		F	816
Sydney - South West	30-34		M	836
Sydney - South West	30-34	0	F	14193
Sydney - South West	30-34	0	M	13104
Sydney - South West	30-34	1	F	149
Sydney - South West	30-34	1	M	132
Sydney - South West	35-39		F	782
Sydney - South West	35-39		M	778
Sydney - South West	35-39	0	F	13291
Sydney - South West	35-39	0	M	12405
Sydney - South West	35-39	1	F	122
Sydney - South West	35-39	1	M	115
Sydney - South West	40-44		F	699
Sydney - South West	40-44		M	727
Sydney - South West	40-44	0	F	13577
Sydney - South West	40-44	0	M	12535
Sydney - South West	40-44	1	F	147
Sydney - South West	40-44	1	M	103
Sydney - South West	45-49		F	683
Sydney - South West	45-49		M	739
Sydney - South West	45-49	0	F	13166
Sydney - South West	45-49	0	M	12517
Sydney - South West	45-49	1	F	134
Sydney - South West	45-49	1	M	103
Sydney - South West	50-54		F	649
Sydney - South West	50-54		M	674
Sydney - South West	50-54	0	F	12585
Sydney - South West	50-54	0	M	12798
Sydney - South West	50-54	1	F	132
Sydney - South West	50-54	1	M	99
Sydney - South West	55-59		F	631
Sydney - South West	55-59		M	640
Sydney - South West	55-59	0	F	12029
Sydney - South West	55-59	0	M	11615
Sydney - South West	55-59	1	F	103
Sydney - South West	55-59	1	M	73
Sydney - South West	60-64		F	563
Sydney - South West	60-64		M	513
Sydney - South West	60-64	0	F	9982
Sydney - South West	60-64	0	M	9313
Sydney - South West	60-64	1	F	72
Sydney - South West	60-64	1	M	62
Sydney - South West	65+		F	1589
Sydney - South West	65+		M	1321
Sydney - South West	65+	0	F	24038
Sydney - South West	65+	0	M	21168
Sydney - South West	65+	1	F	134
Sydney - South West	65+	1	M	119
Sydney - Sutherland	0-4		F	212
Sydney - Sutherland	0-4		M	194
Sydney - Sutherland	0-4	0	F	6211
Sydney - Sutherland	0-4	0	M	6704
Sydney - Sutherland	0-4	1	F	127
Sydney - Sutherland	0-4	1	M	143
Sydney - Sutherland	5-9		F	224
Sydney - Sutherland	5-9		M	229
Sydney - Sutherland	5-9	0	F	6618
Sydney - Sutherland	5-9	0	M	6991
