SA2_NAME16	Age	MaritalStatus	Sex	responses
Grovedale	25-34	Divorced	M	18
Grovedale	25-34	Married	F	733
Grovedale	25-34	Married	M	581
Grovedale	25-34	Separated	F	29
Grovedale	25-34	Separated	M	19
Grovedale	35-44	Divorced	F	124
Grovedale	35-44	Divorced	M	88
Grovedale	35-44	Married	F	1009
Grovedale	35-44	Married	M	959
Grovedale	35-44	Separated	F	79
Grovedale	35-44	Separated	M	53
Grovedale	35-44	Widowed	F	10
Grovedale	45-54	Divorced	F	243
Grovedale	45-54	Divorced	M	121
Grovedale	45-54	Married	F	843
Grovedale	45-54	Married	M	866
Grovedale	45-54	Separated	F	99
Grovedale	45-54	Separated	M	72
Grovedale	45-54	Widowed	F	31
Grovedale	45-54	Widowed	M	4
Grovedale	55-64	Divorced	F	249
Grovedale	55-64	Divorced	M	118
Grovedale	55-64	Married	F	834
Grovedale	55-64	Married	M	824
Grovedale	55-64	Separated	F	64
Grovedale	55-64	Separated	M	46
Grovedale	55-64	Widowed	F	82
Grovedale	55-64	Widowed	M	21
Grovedale	65-74	Divorced	F	164
Grovedale	65-74	Divorced	M	95
Grovedale	65-74	Married	F	750
Grovedale	65-74	Married	M	776
Grovedale	65-74	Separated	F	37
Grovedale	65-74	Separated	M	14
Grovedale	65-74	Widowed	F	172
Grovedale	65-74	Widowed	M	43
Grovedale	75-84	Divorced	F	53
Grovedale	75-84	Divorced	M	28
Grovedale	75-84	Married	F	337
Grovedale	75-84	Married	M	428
Grovedale	75-84	Separated	F	3
Grovedale	75-84	Separated	M	9
Grovedale	75-84	Widowed	F	306
Grovedale	75-84	Widowed	M	82
Grovedale	85+	Divorced	F	19
Grovedale	85+	Divorced	M	5
Grovedale	85+	Married	F	112
Grovedale	85+	Married	M	173
Grovedale	85+	Separated	F	3
Grovedale	85+	Separated	M	3
Grovedale	85+	Widowed	F	464
Grovedale	85+	Widowed	M	93
Highton	15-19	Married	F	3
Highton	15-19	Married	M	3
Highton	20-24	Married	F	16
Highton	20-24	Married	M	10
Highton	25-34	Divorced	F	29
Highton	25-34	Divorced	M	10
Highton	25-34	Married	F	525
Highton	25-34	Married	M	417
Highton	25-34	Separated	F	16
Highton	25-34	Separated	M	19
Highton	35-44	Divorced	F	100
Highton	35-44	Divorced	M	54
Highton	35-44	Married	F	1089
Highton	35-44	Married	M	974
Highton	35-44	Separated	F	59
Highton	35-44	Separated	M	30
Highton	35-44	Widowed	F	11
Highton	35-44	Widowed	M	3
Highton	45-54	Divorced	F	184
Highton	45-54	Divorced	M	121
Highton	45-54	Married	F	1109
Highton	45-54	Married	M	1068
Highton	45-54	Separated	F	79
Highton	45-54	Separated	M	42
Highton	45-54	Widowed	F	12
Highton	45-54	Widowed	M	6
Highton	55-64	Divorced	F	188
Highton	55-64	Divorced	M	120
Highton	55-64	Married	F	1011
Highton	55-64	Married	M	1034
Highton	55-64	Separated	F	52
Highton	55-64	Separated	M	29
Highton	55-64	Widowed	F	55
Highton	55-64	Widowed	M	22
Highton	65-74	Divorced	F	145
Highton	65-74	Divorced	M	84
Highton	65-74	Married	F	731
Highton	65-74	Married	M	788
Highton	65-74	Separated	F	27
Highton	65-74	Separated	M	20
Highton	65-74	Widowed	F	116
Highton	65-74	Widowed	M	36
Highton	75-84	Divorced	F	44
Highton	75-84	Divorced	M	24
Highton	75-84	Married	F	323
Highton	75-84	Married	M	436
Highton	75-84	Separated	F	8
Highton	75-84	Separated	M	8
Highton	75-84	Widowed	F	241
Highton	75-84	Widowed	M	46
Highton	85+	Divorced	F	10
Highton	85+	Divorced	M	3
Highton	85+	Married	F	66
Highton	85+	Married	M	112
Highton	85+	Separated	F	3
Highton	85+	Widowed	F	189
Highton	85+	Widowed	M	38
Lara	20-24	Married	F	14
Lara	20-24	Married	M	28
Lara	25-34	Divorced	F	31
Lara	25-34	Divorced	M	19
Lara	25-34	Married	F	549
Lara	25-34	Married	M	510
Lara	25-34	Separated	F	24
Lara	25-34	Separated	M	20
Lara	25-34	Widowed	M	3
Lara	35-44	Divorced	F	92
Lara	35-44	Divorced	M	88
Lara	35-44	Married	F	816
Lara	35-44	Married	M	887
Lara	35-44	Separated	F	69
Lara	35-44	Separated	M	83
Lara	35-44	Widowed	F	9
Lara	35-44	Widowed	M	3
Lara	45-54	Divorced	F	195
Lara	45-54	Divorced	M	154
Lara	45-54	Married	F	781
Lara	45-54	Married	M	847
Lara	45-54	Separated	F	93
Lara	45-54	Separated	M	81
Lara	45-54	Widowed	F	26
Lara	45-54	Widowed	M	11
Lara	55-64	Divorced	F	150
Lara	55-64	Divorced	M	144
Lara	55-64	Married	F	695
Lara	55-64	Married	M	738
Lara	55-64	Separated	F	52
Lara	55-64	Separated	M	54
Lara	55-64	Widowed	F	54
Lara	55-64	Widowed	M	15
Lara	65-74	Divorced	F	94
Lara	65-74	Divorced	M	90
Lara	65-74	Married	F	484
Lara	65-74	Married	M	545
Lara	65-74	Separated	F	20
Lara	65-74	Separated	M	32
Lara	65-74	Widowed	F	104
Lara	65-74	Widowed	M	40
Lara	75-84	Divorced	F	29
Lara	75-84	Divorced	M	15
Lara	75-84	Married	F	165
Lara	75-84	Married	M	215
Lara	75-84	Separated	F	4
Lara	75-84	Separated	M	7
Lara	75-84	Widowed	F	154
Lara	75-84	Widowed	M	50
Lara	85+	Divorced	F	9
Lara	85+	Married	F	31
Lara	85+	Married	M	56
Lara	85+	Widowed	F	126
Lara	85+	Widowed	M	39
Leopold	20-24	Married	F	16
Leopold	20-24	Married	M	14
Leopold	25-34	Divorced	F	14
Leopold	25-34	Divorced	M	16
Leopold	25-34	Married	F	450
Leopold	25-34	Married	M	362
Leopold	25-34	Separated	F	22
Leopold	25-34	Separated	M	17
Leopold	35-44	Divorced	F	81
Leopold	35-44	Divorced	M	36
Leopold	35-44	Married	F	510
Leopold	35-44	Married	M	494
Leopold	35-44	Separated	F	58
Leopold	35-44	Separated	M	35
Leopold	35-44	Widowed	F	3
Leopold	45-54	Divorced	F	147
Leopold	45-54	Divorced	M	99
Leopold	45-54	Married	F	499
Leopold	45-54	Married	M	512
Leopold	45-54	Separated	F	60
Leopold	45-54	Separated	M	48
Leopold	45-54	Widowed	F	16
Leopold	45-54	Widowed	M	4
Leopold	55-64	Divorced	F	146
Leopold	55-64	Divorced	M	92
Leopold	55-64	Married	F	499
Leopold	55-64	Married	M	478
Leopold	55-64	Separated	F	45
Leopold	55-64	Separated	M	28
Leopold	55-64	Widowed	F	41
Leopold	55-64	Widowed	M	8
Leopold	65-74	Divorced	F	74
Leopold	65-74	Divorced	M	81
Leopold	65-74	Married	F	484
Leopold	65-74	Married	M	508
Leopold	65-74	Separated	F	17
Leopold	65-74	Separated	M	17
Leopold	65-74	Widowed	F	116
Leopold	65-74	Widowed	M	23
Leopold	75-84	Divorced	F	30
Leopold	75-84	Divorced	M	31
Leopold	75-84	Married	F	203
Leopold	75-84	Married	M	276
Leopold	75-84	Separated	F	8
Leopold	75-84	Separated	M	7
Leopold	75-84	Widowed	F	138
Leopold	75-84	Widowed	M	46
Leopold	85+	Divorced	F	10
Leopold	85+	Divorced	M	3
Leopold	85+	Married	F	39
Leopold	85+	Married	M	70
Leopold	85+	Widowed	F	107
Leopold	85+	Widowed	M	49
Newcomb - Moolap	15-19	Married	F	3
Newcomb - Moolap	20-24	Married	F	19
Newcomb - Moolap	20-24	Married	M	17
Newcomb - Moolap	20-24	Separated	F	3
Newcomb - Moolap	20-24	Separated	M	3
Newcomb - Moolap	20-24	Widowed	F	4
Newcomb - Moolap	25-34	Divorced	F	17
Newcomb - Moolap	25-34	Divorced	M	10
Newcomb - Moolap	25-34	Married	F	275
Newcomb - Moolap	25-34	Married	M	218
Newcomb - Moolap	25-34	Separated	F	27
Newcomb - Moolap	25-34	Separated	M	16
Newcomb - Moolap	25-34	Widowed	F	8
Newcomb - Moolap	35-44	Divorced	F	72
Newcomb - Moolap	35-44	Divorced	M	55
Newcomb - Moolap	35-44	Married	F	403
Newcomb - Moolap	35-44	Married	M	381
Newcomb - Moolap	35-44	Separated	F	53
Newcomb - Moolap	35-44	Separated	M	41
Newcomb - Moolap	35-44	Widowed	F	6
Newcomb - Moolap	45-54	Divorced	F	246
Newcomb - Moolap	45-54	Divorced	M	163
Newcomb - Moolap	45-54	Married	F	505
Newcomb - Moolap	45-54	Married	M	444
Newcomb - Moolap	45-54	Separated	F	81
Newcomb - Moolap	45-54	Separated	M	56
Newcomb - Moolap	45-54	Widowed	F	19
Newcomb - Moolap	45-54	Widowed	M	5
Newcomb - Moolap	55-64	Divorced	F	259
Newcomb - Moolap	55-64	Divorced	M	163
Newcomb - Moolap	55-64	Married	F	552
Newcomb - Moolap	55-64	Married	M	533
Newcomb - Moolap	55-64	Separated	F	59
Newcomb - Moolap	55-64	Separated	M	53
Newcomb - Moolap	55-64	Widowed	F	71
Newcomb - Moolap	55-64	Widowed	M	16
Newcomb - Moolap	65-74	Divorced	F	202
Newcomb - Moolap	65-74	Divorced	M	96
Newcomb - Moolap	65-74	Married	F	457
Newcomb - Moolap	65-74	Married	M	511
Newcomb - Moolap	65-74	Separated	F	27
Newcomb - Moolap	65-74	Separated	M	24
Newcomb - Moolap	65-74	Widowed	F	184
Newcomb - Moolap	65-74	Widowed	M	49
Newcomb - Moolap	75-84	Divorced	F	63
Newcomb - Moolap	75-84	Divorced	M	35
Newcomb - Moolap	75-84	Married	F	274
Newcomb - Moolap	75-84	Married	M	309
Newcomb - Moolap	75-84	Separated	F	17
Newcomb - Moolap	75-84	Separated	M	14
Newcomb - Moolap	75-84	Widowed	F	254
Newcomb - Moolap	75-84	Widowed	M	76
Newcomb - Moolap	85+	Divorced	F	15
Newcomb - Moolap	85+	Divorced	M	11
Newcomb - Moolap	85+	Married	F	58
Newcomb - Moolap	85+	Married	M	108
Newcomb - Moolap	85+	Separated	F	4
Newcomb - Moolap	85+	Separated	M	6
Newcomb - Moolap	85+	Widowed	F	244
Newcomb - Moolap	85+	Widowed	M	92
Newtown (Vic.)	20-24	Married	F	11
Newtown (Vic.)	20-24	Married	M	3
Newtown (Vic.)	25-34	Divorced	F	13
Newtown (Vic.)	25-34	Divorced	M	3
Newtown (Vic.)	25-34	Married	F	216
Newtown (Vic.)	25-34	Married	M	169
Newtown (Vic.)	25-34	Separated	F	8
Newtown (Vic.)	25-34	Separated	M	3
Newtown (Vic.)	35-44	Divorced	F	27
Newtown (Vic.)	35-44	Divorced	M	25
Newtown (Vic.)	35-44	Married	F	474
Newtown (Vic.)	35-44	Married	M	431
Newtown (Vic.)	35-44	Separated	F	29
Newtown (Vic.)	35-44	Separated	M	26
Newtown (Vic.)	35-44	Widowed	F	3
Newtown (Vic.)	45-54	Divorced	F	109
Newtown (Vic.)	45-54	Divorced	M	86
Newtown (Vic.)	45-54	Married	F	506
Newtown (Vic.)	45-54	Married	M	460
Newtown (Vic.)	45-54	Separated	F	36
Newtown (Vic.)	45-54	Separated	M	27
Newtown (Vic.)	45-54	Widowed	F	15
Newtown (Vic.)	55-64	Divorced	F	126
Newtown (Vic.)	55-64	Divorced	M	84
Newtown (Vic.)	55-64	Married	F	423
Newtown (Vic.)	55-64	Married	M	464
Newtown (Vic.)	55-64	Separated	F	30
Newtown (Vic.)	55-64	Separated	M	22
Newtown (Vic.)	55-64	Widowed	F	36
Newtown (Vic.)	55-64	Widowed	M	9
Newtown (Vic.)	65-74	Divorced	F	77
Newtown (Vic.)	65-74	Divorced	M	50
Newtown (Vic.)	65-74	Married	F	299
Newtown (Vic.)	65-74	Married	M	322
Newtown (Vic.)	65-74	Separated	F	11
Newtown (Vic.)	65-74	Separated	M	15
Newtown (Vic.)	65-74	Widowed	F	65
Newtown (Vic.)	65-74	Widowed	M	18
Newtown (Vic.)	75-84	Divorced	F	29
Newtown (Vic.)	75-84	Divorced	M	13
Newtown (Vic.)	75-84	Married	F	139
Newtown (Vic.)	75-84	Married	M	177
Newtown (Vic.)	75-84	Separated	F	3
Newtown (Vic.)	75-84	Widowed	F	96
Newtown (Vic.)	75-84	Widowed	M	16
Newtown (Vic.)	85+	Divorced	F	4
Newtown (Vic.)	85+	Divorced	M	4
Newtown (Vic.)	85+	Married	F	33
Newtown (Vic.)	85+	Married	M	59
Newtown (Vic.)	85+	Widowed	F	109
Newtown (Vic.)	85+	Widowed	M	45
North Geelong - Bell Park	20-24	Married	F	34
North Geelong - Bell Park	20-24	Married	M	12
North Geelong - Bell Park	25-34	Divorced	F	24
North Geelong - Bell Park	25-34	Divorced	M	16
North Geelong - Bell Park	25-34	Married	F	398
North Geelong - Bell Park	25-34	Married	M	342
North Geelong - Bell Park	25-34	Separated	F	36
North Geelong - Bell Park	25-34	Separated	M	14
North Geelong - Bell Park	25-34	Widowed	F	5
North Geelong - Bell Park	35-44	Divorced	F	79
North Geelong - Bell Park	35-44	Divorced	M	62
North Geelong - Bell Park	35-44	Married	F	474
North Geelong - Bell Park	35-44	Married	M	469
North Geelong - Bell Park	35-44	Separated	F	53
North Geelong - Bell Park	35-44	Separated	M	44
North Geelong - Bell Park	35-44	Widowed	F	8
North Geelong - Bell Park	45-54	Divorced	F	193
North Geelong - Bell Park	45-54	Divorced	M	124
North Geelong - Bell Park	45-54	Married	F	473
North Geelong - Bell Park	45-54	Married	M	443
North Geelong - Bell Park	45-54	Separated	F	69
North Geelong - Bell Park	45-54	Separated	M	50
North Geelong - Bell Park	45-54	Widowed	F	17
North Geelong - Bell Park	45-54	Widowed	M	10
North Geelong - Bell Park	55-64	Divorced	F	198
North Geelong - Bell Park	55-64	Divorced	M	145
North Geelong - Bell Park	55-64	Married	F	540
North Geelong - Bell Park	55-64	Married	M	511
North Geelong - Bell Park	55-64	Separated	F	58
North Geelong - Bell Park	55-64	Separated	M	37
North Geelong - Bell Park	55-64	Widowed	F	62
North Geelong - Bell Park	55-64	Widowed	M	14
North Geelong - Bell Park	65-74	Divorced	F	115
North Geelong - Bell Park	65-74	Divorced	M	94
North Geelong - Bell Park	65-74	Married	F	520
North Geelong - Bell Park	65-74	Married	M	533
North Geelong - Bell Park	65-74	Separated	F	47
North Geelong - Bell Park	65-74	Separated	M	38
North Geelong - Bell Park	65-74	Widowed	F	188
North Geelong - Bell Park	65-74	Widowed	M	41
North Geelong - Bell Park	75-84	Divorced	F	35
North Geelong - Bell Park	75-84	Divorced	M	39
North Geelong - Bell Park	75-84	Married	F	253
North Geelong - Bell Park	75-84	Married	M	346
North Geelong - Bell Park	75-84	Separated	F	4
North Geelong - Bell Park	75-84	Separated	M	12
North Geelong - Bell Park	75-84	Widowed	F	298
North Geelong - Bell Park	75-84	Widowed	M	84
North Geelong - Bell Park	85+	Divorced	F	9
North Geelong - Bell Park	85+	Divorced	M	11
North Geelong - Bell Park	85+	Married	F	64
North Geelong - Bell Park	85+	Married	M	93
North Geelong - Bell Park	85+	Separated	M	3
North Geelong - Bell Park	85+	Widowed	F	329
North Geelong - Bell Park	85+	Widowed	M	70
Clifton Springs	15-19	Married	F	3
Clifton Springs	20-24	Married	F	9
Clifton Springs	20-24	Married	M	5
Clifton Springs	20-24	Separated	F	3
Clifton Springs	20-24	Widowed	F	3
Clifton Springs	25-34	Divorced	F	15
Clifton Springs	25-34	Divorced	M	4
Clifton Springs	25-34	Married	F	289
Clifton Springs	25-34	Married	M	224
Clifton Springs	25-34	Separated	F	27
Clifton Springs	25-34	Separated	M	11
Clifton Springs	35-44	Divorced	F	77
Clifton Springs	35-44	Divorced	M	35
Clifton Springs	35-44	Married	F	450
Clifton Springs	35-44	Married	M	444
Clifton Springs	35-44	Separated	F	56
Clifton Springs	35-44	Separated	M	37
Clifton Springs	35-44	Widowed	F	4
Clifton Springs	45-54	Divorced	F	152
Clifton Springs	45-54	Divorced	M	88
Clifton Springs	45-54	Married	F	603
Clifton Springs	45-54	Married	M	520
Clifton Springs	45-54	Separated	F	56
Clifton Springs	45-54	Separated	M	40
Clifton Springs	45-54	Widowed	F	22
Clifton Springs	45-54	Widowed	M	3
Clifton Springs	55-64	Divorced	F	188
Clifton Springs	55-64	Divorced	M	118
Clifton Springs	55-64	Married	F	685
Clifton Springs	55-64	Married	M	671
Clifton Springs	55-64	Separated	F	55
Clifton Springs	55-64	Separated	M	36
Clifton Springs	55-64	Widowed	F	38
Clifton Springs	55-64	Widowed	M	22
Clifton Springs	65-74	Divorced	F	134
Clifton Springs	65-74	Divorced	M	86
Clifton Springs	65-74	Married	F	618
Clifton Springs	65-74	Married	M	609
Clifton Springs	65-74	Separated	F	30
Clifton Springs	65-74	Separated	M	28
Clifton Springs	65-74	Widowed	F	115
Clifton Springs	65-74	Widowed	M	39
Clifton Springs	75-84	Divorced	F	35
Clifton Springs	75-84	Divorced	M	34
Clifton Springs	75-84	Married	F	273
Clifton Springs	75-84	Married	M	367
Clifton Springs	75-84	Separated	F	10
Clifton Springs	75-84	Separated	M	6
Clifton Springs	75-84	Widowed	F	216
Clifton Springs	75-84	Widowed	M	59
Clifton Springs	85+	Divorced	F	7
Clifton Springs	85+	Divorced	M	3
Clifton Springs	85+	Married	F	41
Clifton Springs	85+	Married	M	98
Clifton Springs	85+	Widowed	F	165
Clifton Springs	85+	Widowed	M	41
Lorne - Anglesea	20-24	Married	F	6
Lorne - Anglesea	25-34	Divorced	F	3
Lorne - Anglesea	25-34	Divorced	M	3
Lorne - Anglesea	25-34	Married	F	64
Lorne - Anglesea	25-34	Married	M	45
Lorne - Anglesea	25-34	Separated	F	4
Lorne - Anglesea	35-44	Divorced	F	14
Lorne - Anglesea	35-44	Divorced	M	5
Lorne - Anglesea	35-44	Married	F	148
Lorne - Anglesea	35-44	Married	M	114
Lorne - Anglesea	35-44	Separated	F	8
Lorne - Anglesea	35-44	Separated	M	8
Lorne - Anglesea	35-44	Widowed	F	5
Lorne - Anglesea	35-44	Widowed	M	5
Lorne - Anglesea	45-54	Divorced	F	57
Lorne - Anglesea	45-54	Divorced	M	23
Lorne - Anglesea	45-54	Married	F	201
Lorne - Anglesea	45-54	Married	M	192
Lorne - Anglesea	45-54	Separated	F	24
Lorne - Anglesea	45-54	Separated	M	21
Lorne - Anglesea	45-54	Widowed	F	5
Lorne - Anglesea	55-64	Divorced	F	91
Lorne - Anglesea	55-64	Divorced	M	76
Lorne - Anglesea	55-64	Married	F	275
Lorne - Anglesea	55-64	Married	M	273
Lorne - Anglesea	55-64	Separated	F	18
Lorne - Anglesea	55-64	Separated	M	22
Lorne - Anglesea	55-64	Widowed	F	23
Lorne - Anglesea	55-64	Widowed	M	6
Lorne - Anglesea	65-74	Divorced	F	59
Lorne - Anglesea	65-74	Divorced	M	38
Lorne - Anglesea	65-74	Married	F	282
Lorne - Anglesea	65-74	Married	M	317
Lorne - Anglesea	65-74	Separated	F	9
Lorne - Anglesea	65-74	Separated	M	12
Lorne - Anglesea	65-74	Widowed	F	39
Lorne - Anglesea	65-74	Widowed	M	12
Lorne - Anglesea	75-84	Divorced	F	12
Lorne - Anglesea	75-84	Divorced	M	9
Lorne - Anglesea	75-84	Married	F	103
Lorne - Anglesea	75-84	Married	M	135
Lorne - Anglesea	75-84	Widowed	F	83
Lorne - Anglesea	75-84	Widowed	M	16
Lorne - Anglesea	85+	Divorced	F	3
Lorne - Anglesea	85+	Divorced	M	3
Lorne - Anglesea	85+	Married	F	17
Lorne - Anglesea	85+	Married	M	34
Lorne - Anglesea	85+	Separated	M	3
Lorne - Anglesea	85+	Widowed	F	100
Lorne - Anglesea	85+	Widowed	M	21
Ocean Grove - Barwon Heads	15-19	Married	F	3
Ocean Grove - Barwon Heads	20-24	Divorced	F	3
Ocean Grove - Barwon Heads	20-24	Married	F	16
Ocean Grove - Barwon Heads	20-24	Married	M	5
Ocean Grove - Barwon Heads	20-24	Separated	F	3
Ocean Grove - Barwon Heads	25-34	Divorced	F	15
Ocean Grove - Barwon Heads	25-34	Divorced	M	9
Ocean Grove - Barwon Heads	25-34	Married	F	667
Ocean Grove - Barwon Heads	25-34	Married	M	494
Ocean Grove - Barwon Heads	25-34	Separated	F	31
Ocean Grove - Barwon Heads	25-34	Separated	M	16
Ocean Grove - Barwon Heads	25-34	Widowed	F	3
Ocean Grove - Barwon Heads	35-44	Divorced	F	114
Ocean Grove - Barwon Heads	35-44	Divorced	M	85
Ocean Grove - Barwon Heads	35-44	Married	F	1137
Ocean Grove - Barwon Heads	35-44	Married	M	1079
Ocean Grove - Barwon Heads	35-44	Separated	F	80
Ocean Grove - Barwon Heads	35-44	Separated	M	53
Ocean Grove - Barwon Heads	35-44	Widowed	F	8
Ocean Grove - Barwon Heads	35-44	Widowed	M	10
Ocean Grove - Barwon Heads	45-54	Divorced	F	266
Ocean Grove - Barwon Heads	45-54	Divorced	M	140
Ocean Grove - Barwon Heads	45-54	Married	F	992
Ocean Grove - Barwon Heads	45-54	Married	M	954
Ocean Grove - Barwon Heads	45-54	Separated	F	92
Ocean Grove - Barwon Heads	45-54	Separated	M	56
Ocean Grove - Barwon Heads	45-54	Widowed	F	32
Ocean Grove - Barwon Heads	45-54	Widowed	M	3
Ocean Grove - Barwon Heads	55-64	Divorced	F	259
Ocean Grove - Barwon Heads	55-64	Divorced	M	223
Ocean Grove - Barwon Heads	55-64	Married	F	1130
Ocean Grove - Barwon Heads	55-64	Married	M	1094
Ocean Grove - Barwon Heads	55-64	Separated	F	70
Ocean Grove - Barwon Heads	55-64	Separated	M	58
Ocean Grove - Barwon Heads	55-64	Widowed	F	50
Ocean Grove - Barwon Heads	55-64	Widowed	M	19
Ocean Grove - Barwon Heads	65-74	Divorced	F	233
Ocean Grove - Barwon Heads	65-74	Divorced	M	125
Ocean Grove - Barwon Heads	65-74	Married	F	834
Ocean Grove - Barwon Heads	65-74	Married	M	960
Ocean Grove - Barwon Heads	65-74	Separated	F	27
Ocean Grove - Barwon Heads	65-74	Separated	M	30
Ocean Grove - Barwon Heads	65-74	Widowed	F	139
Ocean Grove - Barwon Heads	65-74	Widowed	M	53
Ocean Grove - Barwon Heads	75-84	Divorced	F	47
Ocean Grove - Barwon Heads	75-84	Divorced	M	35
Ocean Grove - Barwon Heads	75-84	Married	F	293
Ocean Grove - Barwon Heads	75-84	Married	M	367
Ocean Grove - Barwon Heads	75-84	Separated	F	7
Ocean Grove - Barwon Heads	75-84	Separated	M	6
Ocean Grove - Barwon Heads	75-84	Widowed	F	206
Ocean Grove - Barwon Heads	75-84	Widowed	M	74
Ocean Grove - Barwon Heads	85+	Divorced	F	17
Ocean Grove - Barwon Heads	85+	Divorced	M	8
Ocean Grove - Barwon Heads	85+	Married	F	46
Ocean Grove - Barwon Heads	85+	Married	M	107
Ocean Grove - Barwon Heads	85+	Separated	F	3
Ocean Grove - Barwon Heads	85+	Separated	M	3
Ocean Grove - Barwon Heads	85+	Widowed	F	239
Ocean Grove - Barwon Heads	85+	Widowed	M	72
Portarlington	20-24	Divorced	M	3
Portarlington	20-24	Married	F	6
Portarlington	25-34	Divorced	F	7
Portarlington	25-34	Divorced	M	3
Portarlington	25-34	Married	F	64
Portarlington	25-34	Married	M	49
Portarlington	25-34	Separated	F	5
Portarlington	25-34	Separated	M	10
Portarlington	35-44	Divorced	F	25
Portarlington	35-44	Divorced	M	14
Portarlington	35-44	Married	F	174
Portarlington	35-44	Married	M	135
Portarlington	35-44	Separated	F	17
Portarlington	35-44	Separated	M	9
Portarlington	35-44	Widowed	F	3
Portarlington	35-44	Widowed	M	3
Portarlington	45-54	Divorced	F	88
Portarlington	45-54	Divorced	M	65
Portarlington	45-54	Married	F	229
Portarlington	45-54	Married	M	231
Portarlington	45-54	Separated	F	26
Portarlington	45-54	Separated	M	28
Portarlington	45-54	Widowed	F	9
Portarlington	55-64	Divorced	F	123
Portarlington	55-64	Divorced	M	108
Portarlington	55-64	Married	F	495
Portarlington	55-64	Married	M	414
Portarlington	55-64	Separated	F	34
Portarlington	55-64	Separated	M	30
Portarlington	55-64	Widowed	F	35
Portarlington	55-64	Widowed	M	9
Portarlington	65-74	Divorced	F	136
Portarlington	65-74	Divorced	M	88
Portarlington	65-74	Married	F	542
Portarlington	65-74	Married	M	583
Portarlington	65-74	Separated	F	26
Portarlington	65-74	Separated	M	35
Portarlington	65-74	Widowed	F	98
Portarlington	65-74	Widowed	M	35
Portarlington	75-84	Divorced	F	46
Portarlington	75-84	Divorced	M	40
Portarlington	75-84	Married	F	180
Portarlington	75-84	Married	M	259
Portarlington	75-84	Separated	F	5
Portarlington	75-84	Separated	M	13
Portarlington	75-84	Widowed	F	119
Portarlington	75-84	Widowed	M	42
Portarlington	85+	Divorced	F	3
Portarlington	85+	Divorced	M	8
Portarlington	85+	Married	F	39
Portarlington	85+	Married	M	87
Portarlington	85+	Widowed	F	116
Portarlington	85+	Widowed	M	44
Point Lonsdale - Queenscliff	25-34	Divorced	F	3
Point Lonsdale - Queenscliff	25-34	Married	F	41
Point Lonsdale - Queenscliff	25-34	Married	M	27
Point Lonsdale - Queenscliff	35-44	Divorced	F	4
Point Lonsdale - Queenscliff	35-44	Divorced	M	15
Point Lonsdale - Queenscliff	35-44	Married	F	113
Point Lonsdale - Queenscliff	35-44	Married	M	83
Point Lonsdale - Queenscliff	35-44	Separated	F	4
Point Lonsdale - Queenscliff	35-44	Separated	M	8
Point Lonsdale - Queenscliff	45-54	Divorced	F	31
Point Lonsdale - Queenscliff	45-54	Divorced	M	15
Point Lonsdale - Queenscliff	45-54	Married	F	155
Point Lonsdale - Queenscliff	45-54	Married	M	156
Point Lonsdale - Queenscliff	45-54	Separated	F	10
Point Lonsdale - Queenscliff	45-54	Separated	M	14
Point Lonsdale - Queenscliff	45-54	Widowed	F	3
Point Lonsdale - Queenscliff	55-64	Divorced	F	55
Point Lonsdale - Queenscliff	55-64	Divorced	M	41
Point Lonsdale - Queenscliff	55-64	Married	F	246
Point Lonsdale - Queenscliff	55-64	Married	M	244
Point Lonsdale - Queenscliff	55-64	Separated	F	18
Point Lonsdale - Queenscliff	55-64	Separated	M	4
Point Lonsdale - Queenscliff	55-64	Widowed	F	18
Point Lonsdale - Queenscliff	55-64	Widowed	M	6
Point Lonsdale - Queenscliff	65-74	Divorced	F	64
Point Lonsdale - Queenscliff	65-74	Divorced	M	39
Point Lonsdale - Queenscliff	65-74	Married	F	322
Point Lonsdale - Queenscliff	65-74	Married	M	323
Point Lonsdale - Queenscliff	65-74	Separated	F	10
Point Lonsdale - Queenscliff	65-74	Separated	M	13
Point Lonsdale - Queenscliff	65-74	Widowed	F	53
Point Lonsdale - Queenscliff	65-74	Widowed	M	20
Point Lonsdale - Queenscliff	75-84	Divorced	F	24
Point Lonsdale - Queenscliff	75-84	Divorced	M	3
Point Lonsdale - Queenscliff	75-84	Married	F	159
Point Lonsdale - Queenscliff	75-84	Married	M	217
Point Lonsdale - Queenscliff	75-84	Separated	F	4
Point Lonsdale - Queenscliff	75-84	Separated	M	3
Point Lonsdale - Queenscliff	75-84	Widowed	F	90
Point Lonsdale - Queenscliff	75-84	Widowed	M	20
Point Lonsdale - Queenscliff	85+	Divorced	F	3
Point Lonsdale - Queenscliff	85+	Divorced	M	3
Point Lonsdale - Queenscliff	85+	Married	F	31
Point Lonsdale - Queenscliff	85+	Married	M	49
Point Lonsdale - Queenscliff	85+	Widowed	F	124
Point Lonsdale - Queenscliff	85+	Widowed	M	24
Torquay	20-24	Married	F	6
Torquay	25-34	Divorced	F	14
Torquay	25-34	Divorced	M	4
Torquay	25-34	Married	F	487
Torquay	25-34	Married	M	319
Torquay	25-34	Separated	F	17
Torquay	25-34	Separated	M	10
Torquay	25-34	Widowed	M	3
Torquay	35-44	Divorced	F	75
Torquay	35-44	Divorced	M	57
Torquay	35-44	Married	F	1011
Torquay	35-44	Married	M	982
Torquay	35-44	Separated	F	47
Torquay	35-44	Separated	M	43
