SA2_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Caringbah	25-34	0	F	884
Caringbah	25-34	0	M	819
Caringbah	25-34	1	F	72
Caringbah	25-34	1	M	57
Caringbah	35-44		F	69
Caringbah	35-44		M	64
Caringbah	35-44	0	F	728
Caringbah	35-44	0	M	829
Caringbah	35-44	1	F	116
Caringbah	35-44	1	M	55
Caringbah	45-54		F	45
Caringbah	45-54		M	52
Caringbah	45-54	0	F	545
Caringbah	45-54	0	M	578
Caringbah	45-54	1	F	133
Caringbah	45-54	1	M	75
Caringbah	55-64		F	44
Caringbah	55-64		M	36
Caringbah	55-64	0	F	489
Caringbah	55-64	0	M	455
Caringbah	55-64	1	F	158
Caringbah	55-64	1	M	76
Caringbah	65-74		F	38
Caringbah	65-74		M	38
Caringbah	65-74	0	F	383
Caringbah	65-74	0	M	337
Caringbah	65-74	1	F	93
Caringbah	65-74	1	M	46
Caringbah	75-84		F	33
Caringbah	75-84		M	24
Caringbah	75-84	0	F	303
Caringbah	75-84	0	M	177
Caringbah	75-84	1	F	33
Caringbah	75-84	1	M	18
Caringbah	85+		F	47
Caringbah	85+		M	17
Caringbah	85+	0	F	211
Caringbah	85+	0	M	89
Caringbah	85+	1	F	5
Caringbah	85+	1	M	8
Caringbah South	15-19		F	26
Caringbah South	15-19		M	27
Caringbah South	15-19	0	F	348
Caringbah South	15-19	0	M	384
Caringbah South	15-19	1	F	25
Caringbah South	15-19	1	M	21
Caringbah South	20-24		F	15
Caringbah South	20-24		M	17
Caringbah South	20-24	0	F	314
Caringbah South	20-24	0	M	337
Caringbah South	20-24	1	F	10
Caringbah South	20-24	1	M	12
Caringbah South	25-34		F	25
Caringbah South	25-34		M	17
Caringbah South	25-34	0	F	463
Caringbah South	25-34	0	M	442
Caringbah South	25-34	1	F	48
Caringbah South	25-34	1	M	25
Caringbah South	35-44		F	34
Caringbah South	35-44		M	28
Caringbah South	35-44	0	F	670
Caringbah South	35-44	0	M	660
Caringbah South	35-44	1	F	103
Caringbah South	35-44	1	M	68
Caringbah South	45-54		F	37
Caringbah South	45-54		M	41
Caringbah South	45-54	0	F	624
Caringbah South	45-54	0	M	620
Caringbah South	45-54	1	F	173
Caringbah South	45-54	1	M	113
Caringbah South	55-64		F	26
Caringbah South	55-64		M	30
Caringbah South	55-64	0	F	574
Caringbah South	55-64	0	M	609
Caringbah South	55-64	1	F	248
Caringbah South	55-64	1	M	138
Caringbah South	65-74		F	30
Caringbah South	65-74		M	24
Caringbah South	65-74	0	F	457
Caringbah South	65-74	0	M	472
Caringbah South	65-74	1	F	123
Caringbah South	65-74	1	M	69
Caringbah South	75-84		F	36
Caringbah South	75-84		M	23
Caringbah South	75-84	0	F	324
Caringbah South	75-84	0	M	260
Caringbah South	75-84	1	F	50
Caringbah South	75-84	1	M	45
Caringbah South	85+		F	28
Caringbah South	85+		M	12
Caringbah South	85+	0	F	151
Caringbah South	85+	0	M	107
Caringbah South	85+	1	F	19
Caringbah South	85+	1	M	17
Cronulla - Kurnell - Bundeena	15-19		F	47
Cronulla - Kurnell - Bundeena	15-19		M	41
Cronulla - Kurnell - Bundeena	15-19	0	F	457
Cronulla - Kurnell - Bundeena	15-19	0	M	428
Cronulla - Kurnell - Bundeena	15-19	1	F	12
Cronulla - Kurnell - Bundeena	15-19	1	M	17
Cronulla - Kurnell - Bundeena	20-24		F	52
Cronulla - Kurnell - Bundeena	20-24		M	57
Cronulla - Kurnell - Bundeena	20-24	0	F	580
Cronulla - Kurnell - Bundeena	20-24	0	M	619
Cronulla - Kurnell - Bundeena	20-24	1	F	31
Cronulla - Kurnell - Bundeena	20-24	1	M	31
Cronulla - Kurnell - Bundeena	25-34		F	192
Cronulla - Kurnell - Bundeena	25-34		M	188
Cronulla - Kurnell - Bundeena	25-34	0	F	1827
Cronulla - Kurnell - Bundeena	25-34	0	M	1745
Cronulla - Kurnell - Bundeena	25-34	1	F	150
Cronulla - Kurnell - Bundeena	25-34	1	M	115
Cronulla - Kurnell - Bundeena	35-44		F	140
Cronulla - Kurnell - Bundeena	35-44		M	158
Cronulla - Kurnell - Bundeena	35-44	0	F	1239
Cronulla - Kurnell - Bundeena	35-44	0	M	1317
Cronulla - Kurnell - Bundeena	35-44	1	F	198
Cronulla - Kurnell - Bundeena	35-44	1	M	120
Cronulla - Kurnell - Bundeena	45-54		F	114
Cronulla - Kurnell - Bundeena	45-54		M	107
Cronulla - Kurnell - Bundeena	45-54	0	F	1189
Cronulla - Kurnell - Bundeena	45-54	0	M	1282
Cronulla - Kurnell - Bundeena	45-54	1	F	293
Cronulla - Kurnell - Bundeena	45-54	1	M	167
Cronulla - Kurnell - Bundeena	55-64		F	131
Cronulla - Kurnell - Bundeena	55-64		M	131
Cronulla - Kurnell - Bundeena	55-64	0	F	1110
Cronulla - Kurnell - Bundeena	55-64	0	M	1279
Cronulla - Kurnell - Bundeena	55-64	1	F	373
Cronulla - Kurnell - Bundeena	55-64	1	M	220
Cronulla - Kurnell - Bundeena	65-74		F	105
Cronulla - Kurnell - Bundeena	65-74		M	100
Cronulla - Kurnell - Bundeena	65-74	0	F	856
Cronulla - Kurnell - Bundeena	65-74	0	M	885
Cronulla - Kurnell - Bundeena	65-74	1	F	204
Cronulla - Kurnell - Bundeena	65-74	1	M	150
Cronulla - Kurnell - Bundeena	75-84		F	68
Cronulla - Kurnell - Bundeena	75-84		M	50
Cronulla - Kurnell - Bundeena	75-84	0	F	452
Cronulla - Kurnell - Bundeena	75-84	0	M	380
Cronulla - Kurnell - Bundeena	75-84	1	F	65
Cronulla - Kurnell - Bundeena	75-84	1	M	60
Cronulla - Kurnell - Bundeena	85+		F	50
Cronulla - Kurnell - Bundeena	85+		M	25
Cronulla - Kurnell - Bundeena	85+	0	F	274
Cronulla - Kurnell - Bundeena	85+	0	M	147
Cronulla - Kurnell - Bundeena	85+	1	F	22
Cronulla - Kurnell - Bundeena	85+	1	M	16
Lilli Pilli - Port Hacking - Dolans Bay	15-19		F	5
Lilli Pilli - Port Hacking - Dolans Bay	15-19		M	10
Lilli Pilli - Port Hacking - Dolans Bay	15-19	0	F	118
Lilli Pilli - Port Hacking - Dolans Bay	15-19	0	M	119
Lilli Pilli - Port Hacking - Dolans Bay	15-19	1	F	7
Lilli Pilli - Port Hacking - Dolans Bay	15-19	1	M	3
Lilli Pilli - Port Hacking - Dolans Bay	20-24		M	6
Lilli Pilli - Port Hacking - Dolans Bay	20-24	0	F	79
Lilli Pilli - Port Hacking - Dolans Bay	20-24	0	M	107
Lilli Pilli - Port Hacking - Dolans Bay	20-24	1	F	6
Lilli Pilli - Port Hacking - Dolans Bay	20-24	1	M	4
Lilli Pilli - Port Hacking - Dolans Bay	25-34		F	5
Lilli Pilli - Port Hacking - Dolans Bay	25-34		M	3
Lilli Pilli - Port Hacking - Dolans Bay	25-34	0	F	90
Lilli Pilli - Port Hacking - Dolans Bay	25-34	0	M	104
Lilli Pilli - Port Hacking - Dolans Bay	25-34	1	F	11
Lilli Pilli - Port Hacking - Dolans Bay	25-34	1	M	3
Lilli Pilli - Port Hacking - Dolans Bay	35-44		F	11
Lilli Pilli - Port Hacking - Dolans Bay	35-44		M	12
Lilli Pilli - Port Hacking - Dolans Bay	35-44	0	F	167
Lilli Pilli - Port Hacking - Dolans Bay	35-44	0	M	137
Lilli Pilli - Port Hacking - Dolans Bay	35-44	1	F	32
Lilli Pilli - Port Hacking - Dolans Bay	35-44	1	M	17
Lilli Pilli - Port Hacking - Dolans Bay	45-54		F	12
Lilli Pilli - Port Hacking - Dolans Bay	45-54		M	11
Lilli Pilli - Port Hacking - Dolans Bay	45-54	0	F	202
Lilli Pilli - Port Hacking - Dolans Bay	45-54	0	M	213
Lilli Pilli - Port Hacking - Dolans Bay	45-54	1	F	51
Lilli Pilli - Port Hacking - Dolans Bay	45-54	1	M	30
Lilli Pilli - Port Hacking - Dolans Bay	55-64		F	8
Lilli Pilli - Port Hacking - Dolans Bay	55-64		M	10
Lilli Pilli - Port Hacking - Dolans Bay	55-64	0	F	148
Lilli Pilli - Port Hacking - Dolans Bay	55-64	0	M	174
Lilli Pilli - Port Hacking - Dolans Bay	55-64	1	F	70
Lilli Pilli - Port Hacking - Dolans Bay	55-64	1	M	43
Lilli Pilli - Port Hacking - Dolans Bay	65-74		F	4
Lilli Pilli - Port Hacking - Dolans Bay	65-74		M	3
Lilli Pilli - Port Hacking - Dolans Bay	65-74	0	F	99
Lilli Pilli - Port Hacking - Dolans Bay	65-74	0	M	122
Lilli Pilli - Port Hacking - Dolans Bay	65-74	1	F	29
Lilli Pilli - Port Hacking - Dolans Bay	65-74	1	M	24
Lilli Pilli - Port Hacking - Dolans Bay	75-84		F	6
Lilli Pilli - Port Hacking - Dolans Bay	75-84		M	4
Lilli Pilli - Port Hacking - Dolans Bay	75-84	0	F	67
Lilli Pilli - Port Hacking - Dolans Bay	75-84	0	M	63
Lilli Pilli - Port Hacking - Dolans Bay	75-84	1	F	7
Lilli Pilli - Port Hacking - Dolans Bay	75-84	1	M	9
Lilli Pilli - Port Hacking - Dolans Bay	85+		F	3
Lilli Pilli - Port Hacking - Dolans Bay	85+		M	3
Lilli Pilli - Port Hacking - Dolans Bay	85+	0	F	25
Lilli Pilli - Port Hacking - Dolans Bay	85+	0	M	22
Lilli Pilli - Port Hacking - Dolans Bay	85+	1	F	3
Woolaware - Burraneer	15-19		F	13
Woolaware - Burraneer	15-19		M	13
Woolaware - Burraneer	15-19	0	F	252
Woolaware - Burraneer	15-19	0	M	254
Woolaware - Burraneer	15-19	1	F	10
Woolaware - Burraneer	15-19	1	M	11
Woolaware - Burraneer	20-24		F	13
Woolaware - Burraneer	20-24		M	14
Woolaware - Burraneer	20-24	0	F	213
Woolaware - Burraneer	20-24	0	M	205
Woolaware - Burraneer	20-24	1	F	8
Woolaware - Burraneer	20-24	1	M	11
Woolaware - Burraneer	25-34		F	21
Woolaware - Burraneer	25-34		M	27
Woolaware - Burraneer	25-34	0	F	344
Woolaware - Burraneer	25-34	0	M	337
Woolaware - Burraneer	25-34	1	F	33
Woolaware - Burraneer	25-34	1	M	9
Woolaware - Burraneer	35-44		F	23
Woolaware - Burraneer	35-44		M	21
Woolaware - Burraneer	35-44	0	F	430
Woolaware - Burraneer	35-44	0	M	393
Woolaware - Burraneer	35-44	1	F	69
Woolaware - Burraneer	35-44	1	M	36
Woolaware - Burraneer	45-54		F	26
Woolaware - Burraneer	45-54		M	22
Woolaware - Burraneer	45-54	0	F	461
Woolaware - Burraneer	45-54	0	M	472
Woolaware - Burraneer	45-54	1	F	116
Woolaware - Burraneer	45-54	1	M	85
Woolaware - Burraneer	55-64		F	18
Woolaware - Burraneer	55-64		M	32
Woolaware - Burraneer	55-64	0	F	350
Woolaware - Burraneer	55-64	0	M	427
Woolaware - Burraneer	55-64	1	F	134
Woolaware - Burraneer	55-64	1	M	86
Woolaware - Burraneer	65-74		F	20
Woolaware - Burraneer	65-74		M	20
Woolaware - Burraneer	65-74	0	F	255
Woolaware - Burraneer	65-74	0	M	268
Woolaware - Burraneer	65-74	1	F	70
Woolaware - Burraneer	65-74	1	M	51
Woolaware - Burraneer	75-84		F	23
Woolaware - Burraneer	75-84		M	12
Woolaware - Burraneer	75-84	0	F	148
Woolaware - Burraneer	75-84	0	M	122
Woolaware - Burraneer	75-84	1	F	19
Woolaware - Burraneer	75-84	1	M	24
Woolaware - Burraneer	85+		F	16
Woolaware - Burraneer	85+		M	5
Woolaware - Burraneer	85+	0	F	97
Woolaware - Burraneer	85+	0	M	61
Woolaware - Burraneer	85+	1	F	10
Woolaware - Burraneer	85+	1	M	8
Heathcote - Waterfall	15-19		F	9
Heathcote - Waterfall	15-19		M	9
Heathcote - Waterfall	15-19	0	F	172
Heathcote - Waterfall	15-19	0	M	207
Heathcote - Waterfall	15-19	1	F	7
Heathcote - Waterfall	15-19	1	M	6
Heathcote - Waterfall	20-24		F	5
Heathcote - Waterfall	20-24		M	5
Heathcote - Waterfall	20-24	0	F	168
Heathcote - Waterfall	20-24	0	M	176
Heathcote - Waterfall	20-24	1	F	9
Heathcote - Waterfall	20-24	1	M	5
Heathcote - Waterfall	25-34		F	11
Heathcote - Waterfall	25-34		M	7
Heathcote - Waterfall	25-34	0	F	277
Heathcote - Waterfall	25-34	0	M	286
Heathcote - Waterfall	25-34	1	F	29
Heathcote - Waterfall	25-34	1	M	13
Heathcote - Waterfall	35-44		F	8
Heathcote - Waterfall	35-44		M	17
Heathcote - Waterfall	35-44	0	F	365
Heathcote - Waterfall	35-44	0	M	366
Heathcote - Waterfall	35-44	1	F	68
Heathcote - Waterfall	35-44	1	M	33
Heathcote - Waterfall	45-54		F	14
Heathcote - Waterfall	45-54		M	17
Heathcote - Waterfall	45-54	0	F	335
Heathcote - Waterfall	45-54	0	M	356
Heathcote - Waterfall	45-54	1	F	115
Heathcote - Waterfall	45-54	1	M	61
Heathcote - Waterfall	55-64		F	13
Heathcote - Waterfall	55-64		M	10
Heathcote - Waterfall	55-64	0	F	277
Heathcote - Waterfall	55-64	0	M	286
Heathcote - Waterfall	55-64	1	F	114
Heathcote - Waterfall	55-64	1	M	83
Heathcote - Waterfall	65-74		F	15
Heathcote - Waterfall	65-74		M	13
Heathcote - Waterfall	65-74	0	F	221
Heathcote - Waterfall	65-74	0	M	226
Heathcote - Waterfall	65-74	1	F	58
Heathcote - Waterfall	65-74	1	M	37
Heathcote - Waterfall	75-84		F	28
Heathcote - Waterfall	75-84		M	12
Heathcote - Waterfall	75-84	0	F	192
Heathcote - Waterfall	75-84	0	M	162
Heathcote - Waterfall	75-84	1	F	18
Heathcote - Waterfall	75-84	1	M	22
Heathcote - Waterfall	85+		F	19
Heathcote - Waterfall	85+		M	3
Heathcote - Waterfall	85+	0	F	168
Heathcote - Waterfall	85+	0	M	78
Heathcote - Waterfall	85+	1	F	4
Heathcote - Waterfall	85+	1	M	3
Illawong - Alfords Point	15-19		F	11
Illawong - Alfords Point	15-19		M	15
Illawong - Alfords Point	15-19	0	F	311
Illawong - Alfords Point	15-19	0	M	359
Illawong - Alfords Point	15-19	1	F	13
Illawong - Alfords Point	15-19	1	M	11
Illawong - Alfords Point	20-24		F	12
Illawong - Alfords Point	20-24		M	10
Illawong - Alfords Point	20-24	0	F	391
Illawong - Alfords Point	20-24	0	M	370
Illawong - Alfords Point	20-24	1	F	22
Illawong - Alfords Point	20-24	1	M	19
Illawong - Alfords Point	25-34		F	17
Illawong - Alfords Point	25-34		M	25
Illawong - Alfords Point	25-34	0	F	486
Illawong - Alfords Point	25-34	0	M	531
Illawong - Alfords Point	25-34	1	F	37
Illawong - Alfords Point	25-34	1	M	25
Illawong - Alfords Point	35-44		F	15
Illawong - Alfords Point	35-44		M	11
Illawong - Alfords Point	35-44	0	F	487
Illawong - Alfords Point	35-44	0	M	494
Illawong - Alfords Point	35-44	1	F	78
Illawong - Alfords Point	35-44	1	M	37
Illawong - Alfords Point	45-54		F	19
Illawong - Alfords Point	45-54		M	25
Illawong - Alfords Point	45-54	0	F	584
Illawong - Alfords Point	45-54	0	M	570
Illawong - Alfords Point	45-54	1	F	197
Illawong - Alfords Point	45-54	1	M	97
Illawong - Alfords Point	55-64		F	30
Illawong - Alfords Point	55-64		M	25
Illawong - Alfords Point	55-64	0	F	677
Illawong - Alfords Point	55-64	0	M	755
Illawong - Alfords Point	55-64	1	F	288
Illawong - Alfords Point	55-64	1	M	172
Illawong - Alfords Point	65-74		F	21
Illawong - Alfords Point	65-74		M	23
Illawong - Alfords Point	65-74	0	F	311
Illawong - Alfords Point	65-74	0	M	411
Illawong - Alfords Point	65-74	1	F	71
Illawong - Alfords Point	65-74	1	M	73
Illawong - Alfords Point	75-84		F	10
Illawong - Alfords Point	75-84		M	15
Illawong - Alfords Point	75-84	0	F	128
Illawong - Alfords Point	75-84	0	M	151
Illawong - Alfords Point	75-84	1	F	20
Illawong - Alfords Point	75-84	1	M	15
Illawong - Alfords Point	85+		F	5
Illawong - Alfords Point	85+		M	6
Illawong - Alfords Point	85+	0	F	82
Illawong - Alfords Point	85+	0	M	59
Illawong - Alfords Point	85+	1	F	4
Illawong - Alfords Point	85+	1	M	9
Menai - Lucas Heights - Woronora	15-19		F	44
Menai - Lucas Heights - Woronora	15-19		M	59
Menai - Lucas Heights - Woronora	15-19	0	F	725
Menai - Lucas Heights - Woronora	15-19	0	M	785
Menai - Lucas Heights - Woronora	15-19	1	F	37
Menai - Lucas Heights - Woronora	15-19	1	M	34
Menai - Lucas Heights - Woronora	20-24		F	36
Menai - Lucas Heights - Woronora	20-24		M	24
Menai - Lucas Heights - Woronora	20-24	0	F	658
Menai - Lucas Heights - Woronora	20-24	0	M	788
Menai - Lucas Heights - Woronora	20-24	1	F	50
Menai - Lucas Heights - Woronora	20-24	1	M	33
Menai - Lucas Heights - Woronora	25-34		F	46
Menai - Lucas Heights - Woronora	25-34		M	42
Menai - Lucas Heights - Woronora	25-34	0	F	973
Menai - Lucas Heights - Woronora	25-34	0	M	992
Menai - Lucas Heights - Woronora	25-34	1	F	84
Menai - Lucas Heights - Woronora	25-34	1	M	64
Menai - Lucas Heights - Woronora	35-44		F	59
Menai - Lucas Heights - Woronora	35-44		M	48
Menai - Lucas Heights - Woronora	35-44	0	F	1112
Menai - Lucas Heights - Woronora	35-44	0	M	1035
Menai - Lucas Heights - Woronora	35-44	1	F	209
Menai - Lucas Heights - Woronora	35-44	1	M	115
Menai - Lucas Heights - Woronora	45-54		F	82
Menai - Lucas Heights - Woronora	45-54		M	67
Menai - Lucas Heights - Woronora	45-54	0	F	1332
Menai - Lucas Heights - Woronora	45-54	0	M	1232
Menai - Lucas Heights - Woronora	45-54	1	F	364
Menai - Lucas Heights - Woronora	45-54	1	M	209
Menai - Lucas Heights - Woronora	55-64		F	49
Menai - Lucas Heights - Woronora	55-64		M	61
Menai - Lucas Heights - Woronora	55-64	0	F	1087
Menai - Lucas Heights - Woronora	55-64	0	M	1264
Menai - Lucas Heights - Woronora	55-64	1	F	393
Menai - Lucas Heights - Woronora	55-64	1	M	237
Menai - Lucas Heights - Woronora	65-74		F	44
Menai - Lucas Heights - Woronora	65-74		M	41
Menai - Lucas Heights - Woronora	65-74	0	F	666
Menai - Lucas Heights - Woronora	65-74	0	M	704
Menai - Lucas Heights - Woronora	65-74	1	F	134
Menai - Lucas Heights - Woronora	65-74	1	M	106
Menai - Lucas Heights - Woronora	75-84		F	40
Menai - Lucas Heights - Woronora	75-84		M	26
Menai - Lucas Heights - Woronora	75-84	0	F	265
Menai - Lucas Heights - Woronora	75-84	0	M	211
Menai - Lucas Heights - Woronora	75-84	1	F	23
Menai - Lucas Heights - Woronora	75-84	1	M	29
Menai - Lucas Heights - Woronora	85+		F	14
Menai - Lucas Heights - Woronora	85+		M	10
Menai - Lucas Heights - Woronora	85+	0	F	191
Menai - Lucas Heights - Woronora	85+	0	M	88
Menai - Lucas Heights - Woronora	85+	1	F	6
Menai - Lucas Heights - Woronora	85+	1	M	14
Oyster Bay - Como - Jannali	15-19		F	35
Oyster Bay - Como - Jannali	15-19		M	27
Oyster Bay - Como - Jannali	15-19	0	F	579
Oyster Bay - Como - Jannali	15-19	0	M	591
Oyster Bay - Como - Jannali	15-19	1	F	17
Oyster Bay - Como - Jannali	15-19	1	M	22
Oyster Bay - Como - Jannali	20-24		F	12
Oyster Bay - Como - Jannali	20-24		M	24
Oyster Bay - Como - Jannali	20-24	0	F	520
Oyster Bay - Como - Jannali	20-24	0	M	479
Oyster Bay - Como - Jannali	20-24	1	F	35
Oyster Bay - Como - Jannali	20-24	1	M	28
Oyster Bay - Como - Jannali	25-34		F	39
Oyster Bay - Como - Jannali	25-34		M	39
Oyster Bay - Como - Jannali	25-34	0	F	879
Oyster Bay - Como - Jannali	25-34	0	M	915
Oyster Bay - Como - Jannali	25-34	1	F	83
Oyster Bay - Como - Jannali	25-34	1	M	63
Oyster Bay - Como - Jannali	35-44		F	61
Oyster Bay - Como - Jannali	35-44		M	65
Oyster Bay - Como - Jannali	35-44	0	F	1412
Oyster Bay - Como - Jannali	35-44	0	M	1389
Oyster Bay - Como - Jannali	35-44	1	F	219
Oyster Bay - Como - Jannali	35-44	1	M	117
Oyster Bay - Como - Jannali	45-54		F	58
Oyster Bay - Como - Jannali	45-54		M	68
Oyster Bay - Como - Jannali	45-54	0	F	1201
Oyster Bay - Como - Jannali	45-54	0	M	1250
Oyster Bay - Como - Jannali	45-54	1	F	282
Oyster Bay - Como - Jannali	45-54	1	M	190
Oyster Bay - Como - Jannali	55-64		F	52
Oyster Bay - Como - Jannali	55-64		M	52
Oyster Bay - Como - Jannali	55-64	0	F	900
Oyster Bay - Como - Jannali	55-64	0	M	963
Oyster Bay - Como - Jannali	55-64	1	F	354
Oyster Bay - Como - Jannali	55-64	1	M	210
Oyster Bay - Como - Jannali	65-74		F	44
Oyster Bay - Como - Jannali	65-74		M	46
Oyster Bay - Como - Jannali	65-74	0	F	802
Oyster Bay - Como - Jannali	65-74	0	M	775
Oyster Bay - Como - Jannali	65-74	1	F	187
Oyster Bay - Como - Jannali	65-74	1	M	147
Oyster Bay - Como - Jannali	75-84		F	34
Oyster Bay - Como - Jannali	75-84		M	21
Oyster Bay - Como - Jannali	75-84	0	F	373
Oyster Bay - Como - Jannali	75-84	0	M	325
Oyster Bay - Como - Jannali	75-84	1	F	64
Oyster Bay - Como - Jannali	75-84	1	M	45
Oyster Bay - Como - Jannali	85+		F	24
Oyster Bay - Como - Jannali	85+		M	18
Oyster Bay - Como - Jannali	85+	0	F	225
Oyster Bay - Como - Jannali	85+	0	M	143
Oyster Bay - Como - Jannali	85+	1	F	23
Oyster Bay - Como - Jannali	85+	1	M	17
Royal National Park	15-19	0	F	3
Royal National Park	25-34		F	3
Royal National Park	25-34	0	F	3
Royal National Park	35-44	0	M	3
Sutherland - Kirrawee	15-19		F	23
Sutherland - Kirrawee	15-19		M	43
Sutherland - Kirrawee	15-19	0	F	419
Sutherland - Kirrawee	15-19	0	M	481
Sutherland - Kirrawee	15-19	1	F	23
Sutherland - Kirrawee	15-19	1	M	24
Sutherland - Kirrawee	20-24		F	30
Sutherland - Kirrawee	20-24		M	22
Sutherland - Kirrawee	20-24	0	F	480
Sutherland - Kirrawee	20-24	0	M	482
Sutherland - Kirrawee	20-24	1	F	36
Sutherland - Kirrawee	20-24	1	M	30
Sutherland - Kirrawee	25-34		F	95
Sutherland - Kirrawee	25-34		M	96
Sutherland - Kirrawee	25-34	0	F	1615
Sutherland - Kirrawee	25-34	0	M	1471
Sutherland - Kirrawee	25-34	1	F	130
Sutherland - Kirrawee	25-34	1	M	91
Sutherland - Kirrawee	35-44		F	91
Sutherland - Kirrawee	35-44		M	97
Sutherland - Kirrawee	35-44	0	F	1306
Sutherland - Kirrawee	35-44	0	M	1399
Sutherland - Kirrawee	35-44	1	F	216
Sutherland - Kirrawee	35-44	1	M	117
Sutherland - Kirrawee	45-54		F	68
Sutherland - Kirrawee	45-54		M	85
Sutherland - Kirrawee	45-54	0	F	996
Sutherland - Kirrawee	45-54	0	M	1001
Sutherland - Kirrawee	45-54	1	F	266
Sutherland - Kirrawee	45-54	1	M	168
Sutherland - Kirrawee	55-64		F	80
Sutherland - Kirrawee	55-64		M	55
Sutherland - Kirrawee	55-64	0	F	823
Sutherland - Kirrawee	55-64	0	M	786
Sutherland - Kirrawee	55-64	1	F	244
Sutherland - Kirrawee	55-64	1	M	160
Sutherland - Kirrawee	65-74		F	73
Sutherland - Kirrawee	65-74		M	52
Sutherland - Kirrawee	65-74	0	F	730
Sutherland - Kirrawee	65-74	0	M	593
Sutherland - Kirrawee	65-74	1	F	155
Sutherland - Kirrawee	65-74	1	M	105
Sutherland - Kirrawee	75-84		F	73
Sutherland - Kirrawee	75-84		M	59
Sutherland - Kirrawee	75-84	0	F	508
Sutherland - Kirrawee	75-84	0	M	382
Sutherland - Kirrawee	75-84	1	F	64
Sutherland - Kirrawee	75-84	1	M	55
Sutherland - Kirrawee	85+		F	63
Sutherland - Kirrawee	85+		M	20
Sutherland - Kirrawee	85+	0	F	443
Sutherland - Kirrawee	85+	0	M	190
Sutherland - Kirrawee	85+	1	F	15
Sutherland - Kirrawee	85+	1	M	20
Engadine	15-19		F	26
Engadine	15-19		M	22
Engadine	15-19	0	F	451
Engadine	15-19	0	M	457
Engadine	15-19	1	F	26
Engadine	15-19	1	M	25
Engadine	20-24		F	3
Engadine	20-24		M	5
Engadine	20-24	0	F	322
Engadine	20-24	0	M	413
Engadine	20-24	1	F	23
Engadine	20-24	1	M	12
Engadine	25-34		F	27
Engadine	25-34		M	27
Engadine	25-34	0	F	835
Engadine	25-34	0	M	785
Engadine	25-34	1	F	77
Engadine	25-34	1	M	60
Engadine	35-44		F	37
Engadine	35-44		M	49
Engadine	35-44	0	F	1194
Engadine	35-44	0	M	1152
Engadine	35-44	1	F	203
Engadine	35-44	1	M	116
Engadine	45-54		F	30
Engadine	45-54		M	40
Engadine	45-54	0	F	812
Engadine	45-54	0	M	889
Engadine	45-54	1	F	210
Engadine	45-54	1	M	140
Engadine	55-64		F	34
Engadine	55-64		M	25
Engadine	55-64	0	F	621
Engadine	55-64	0	M	628
Engadine	55-64	1	F	219
Engadine	55-64	1	M	127
Engadine	65-74		F	60
Engadine	65-74		M	41
Engadine	65-74	0	F	718
Engadine	65-74	0	M	703
Engadine	65-74	1	F	199
Engadine	65-74	1	M	134
Engadine	75-84		F	38
Engadine	75-84		M	34
Engadine	75-84	0	F	314
Engadine	75-84	0	M	298
Engadine	75-84	1	F	39
Engadine	75-84	1	M	38
Engadine	85+		F	19
Engadine	85+		M	6
Engadine	85+	0	F	153
Engadine	85+	0	M	84
Engadine	85+	1	F	4
Engadine	85+	1	M	7
Loftus - Yarrawarrah	15-19		F	9
Loftus - Yarrawarrah	15-19		M	5
Loftus - Yarrawarrah	15-19	0	F	198
Loftus - Yarrawarrah	15-19	0	M	213
Loftus - Yarrawarrah	15-19	1	F	3
Loftus - Yarrawarrah	15-19	1	M	4
Loftus - Yarrawarrah	20-24		F	5
Loftus - Yarrawarrah	20-24		M	5
Loftus - Yarrawarrah	20-24	0	F	186
Loftus - Yarrawarrah	20-24	0	M	214
Loftus - Yarrawarrah	20-24	1	F	6
Loftus - Yarrawarrah	20-24	1	M	8
Loftus - Yarrawarrah	25-34		F	18
Loftus - Yarrawarrah	25-34		M	6
Loftus - Yarrawarrah	25-34	0	F	339
Loftus - Yarrawarrah	25-34	0	M	323
Loftus - Yarrawarrah	25-34	1	F	35
Loftus - Yarrawarrah	25-34	1	M	16
Loftus - Yarrawarrah	35-44		F	13
Loftus - Yarrawarrah	35-44		M	13
Loftus - Yarrawarrah	35-44	0	F	437
Loftus - Yarrawarrah	35-44	0	M	419
Loftus - Yarrawarrah	35-44	1	F	84
Loftus - Yarrawarrah	35-44	1	M	43
Loftus - Yarrawarrah	45-54		F	17
Loftus - Yarrawarrah	45-54		M	15
Loftus - Yarrawarrah	45-54	0	F	405
Loftus - Yarrawarrah	45-54	0	M	421
Loftus - Yarrawarrah	45-54	1	F	99
Loftus - Yarrawarrah	45-54	1	M	67
Loftus - Yarrawarrah	55-64		F	13
Loftus - Yarrawarrah	55-64		M	14
Loftus - Yarrawarrah	55-64	0	F	330
Loftus - Yarrawarrah	55-64	0	M	315
Loftus - Yarrawarrah	55-64	1	F	150
Loftus - Yarrawarrah	55-64	1	M	76
Loftus - Yarrawarrah	65-74		F	12
Loftus - Yarrawarrah	65-74		M	11
Loftus - Yarrawarrah	65-74	0	F	257
Loftus - Yarrawarrah	65-74	0	M	273
Loftus - Yarrawarrah	65-74	1	F	82
Loftus - Yarrawarrah	65-74	1	M	57
