SA2_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Tullamarine	0	0	1	1	10
Tullamarine	0	1	0	0	135
Tullamarine	0	1	0	1	12
Tullamarine	0	1	1	0	10
Tullamarine	0	1	1	1	3
Tullamarine	1	0	0	1	183
Tullamarine	1	0	1	0	42
Tullamarine	1	0	1	1	38
Tullamarine	1	1	0	0	344
Tullamarine	1	1	0	1	13
Tullamarine	1	1	1	0	38
Tullamarine	1	1	1	1	11
Craigieburn - Central					30
Craigieburn - Central	0	0	0	1	175
Craigieburn - Central	0	0	1	0	27
Craigieburn - Central	0	0	1	1	31
Craigieburn - Central	0	1	0	0	147
Craigieburn - Central	0	1	0	1	16
Craigieburn - Central	0	1	1	0	36
Craigieburn - Central	0	1	1	1	9
Craigieburn - Central	1	0	0	1	258
Craigieburn - Central	1	0	1	0	83
Craigieburn - Central	1	0	1	1	79
Craigieburn - Central	1	1	0	0	593
Craigieburn - Central	1	1	0	1	35
Craigieburn - Central	1	1	1	0	107
Craigieburn - Central	1	1	1	1	21
Craigieburn - North					39
Craigieburn - North	0	0	0	1	105
Craigieburn - North	0	0	1	0	42
Craigieburn - North	0	0	1	1	25
Craigieburn - North	0	1	0	0	200
Craigieburn - North	0	1	0	1	20
Craigieburn - North	0	1	1	0	43
Craigieburn - North	0	1	1	1	5
Craigieburn - North	1	0	0	1	194
Craigieburn - North	1	0	1	0	118
Craigieburn - North	1	0	1	1	83
Craigieburn - North	1	1	0	0	1234
Craigieburn - North	1	1	0	1	51
Craigieburn - North	1	1	1	0	205
Craigieburn - North	1	1	1	1	44
Craigieburn - South					52
Craigieburn - South	0	0	0	1	258
Craigieburn - South	0	0	1	0	61
Craigieburn - South	0	0	1	1	43
Craigieburn - South	0	1	0	0	248
Craigieburn - South	0	1	0	1	29
Craigieburn - South	0	1	1	0	64
Craigieburn - South	0	1	1	1	14
Craigieburn - South	1	0	0	1	392
Craigieburn - South	1	0	1	0	184
Craigieburn - South	1	0	1	1	181
Craigieburn - South	1	1	0	0	1361
Craigieburn - South	1	1	0	1	65
Craigieburn - South	1	1	1	0	222
Craigieburn - South	1	1	1	1	70
Craigieburn - West					56
Craigieburn - West	0	0	0	1	136
Craigieburn - West	0	0	1	0	44
Craigieburn - West	0	0	1	1	32
Craigieburn - West	0	1	0	0	229
Craigieburn - West	0	1	0	1	23
Craigieburn - West	0	1	1	0	38
Craigieburn - West	0	1	1	1	10
Craigieburn - West	1	0	0	1	155
Craigieburn - West	1	0	1	0	67
Craigieburn - West	1	0	1	1	59
Craigieburn - West	1	1	0	0	1693
Craigieburn - West	1	1	0	1	34
Craigieburn - West	1	1	1	0	169
Craigieburn - West	1	1	1	1	44
Mickleham - Yuroke					12
Mickleham - Yuroke	0	0	0	1	46
Mickleham - Yuroke	0	0	1	0	10
Mickleham - Yuroke	0	0	1	1	3
Mickleham - Yuroke	0	1	0	0	46
Mickleham - Yuroke	0	1	0	1	3
Mickleham - Yuroke	0	1	1	0	3
Mickleham - Yuroke	0	1	1	1	5
Mickleham - Yuroke	1	0	0	1	95
Mickleham - Yuroke	1	0	1	0	34
Mickleham - Yuroke	1	0	1	1	26
Mickleham - Yuroke	1	1	0	0	301
Mickleham - Yuroke	1	1	0	1	22
Mickleham - Yuroke	1	1	1	0	34
Mickleham - Yuroke	1	1	1	1	13
Bayswater					58
Bayswater	0	0	0	1	253
Bayswater	0	0	1	0	85
Bayswater	0	0	1	1	30
Bayswater	0	1	0	0	191
Bayswater	0	1	0	1	22
Bayswater	0	1	1	0	34
Bayswater	0	1	1	1	12
Bayswater	1	0	0	1	275
Bayswater	1	0	1	0	118
Bayswater	1	0	1	1	64
Bayswater	1	1	0	0	806
Bayswater	1	1	0	1	26
Bayswater	1	1	1	0	101
Bayswater	1	1	1	1	19
Knoxfield - Scoresby					62
Knoxfield - Scoresby	0	0	0	1	252
Knoxfield - Scoresby	0	0	1	0	86
Knoxfield - Scoresby	0	0	1	1	42
Knoxfield - Scoresby	0	1	0	0	180
Knoxfield - Scoresby	0	1	0	1	22
Knoxfield - Scoresby	0	1	1	0	47
Knoxfield - Scoresby	0	1	1	1	6
Knoxfield - Scoresby	1	0	0	1	420
Knoxfield - Scoresby	1	0	1	0	240
Knoxfield - Scoresby	1	0	1	1	136
Knoxfield - Scoresby	1	1	0	0	1070
Knoxfield - Scoresby	1	1	0	1	37
Knoxfield - Scoresby	1	1	1	0	222
Knoxfield - Scoresby	1	1	1	1	24
Lysterfield					14
Lysterfield	0	0	0	1	61
Lysterfield	0	0	1	0	22
Lysterfield	0	0	1	1	17
Lysterfield	0	1	0	0	46
Lysterfield	0	1	0	1	5
Lysterfield	0	1	1	0	10
Lysterfield	1	0	0	1	241
Lysterfield	1	0	1	0	139
Lysterfield	1	0	1	1	128
Lysterfield	1	1	0	0	441
Lysterfield	1	1	0	1	32
Lysterfield	1	1	1	0	150
Lysterfield	1	1	1	1	26
Rowville - Central					60
Rowville - Central	0	0	0	1	251
Rowville - Central	0	0	1	0	76
Rowville - Central	0	0	1	1	61
Rowville - Central	0	1	0	0	145
Rowville - Central	0	1	0	1	15
Rowville - Central	0	1	1	0	50
Rowville - Central	0	1	1	1	5
Rowville - Central	1	0	0	1	589
Rowville - Central	1	0	1	0	288
Rowville - Central	1	0	1	1	201
Rowville - Central	1	1	0	0	1020
Rowville - Central	1	1	0	1	36
Rowville - Central	1	1	1	0	231
Rowville - Central	1	1	1	1	32
Rowville - North					24
Rowville - North	0	0	0	1	81
Rowville - North	0	0	1	0	42
Rowville - North	0	0	1	1	27
Rowville - North	0	1	0	0	80
Rowville - North	0	1	0	1	3
Rowville - North	0	1	1	0	17
Rowville - North	0	1	1	1	7
Rowville - North	1	0	0	1	242
Rowville - North	1	0	1	0	152
Rowville - North	1	0	1	1	111
Rowville - North	1	1	0	0	654
Rowville - North	1	1	0	1	29
Rowville - North	1	1	1	0	143
Rowville - North	1	1	1	1	21
Rowville - South					31
Rowville - South	0	0	0	1	111
Rowville - South	0	0	1	0	39
Rowville - South	0	0	1	1	25
Rowville - South	0	1	0	0	69
Rowville - South	0	1	0	1	3
Rowville - South	0	1	1	0	20
Rowville - South	0	1	1	1	5
Rowville - South	1	0	0	1	394
Rowville - South	1	0	1	0	225
Rowville - South	1	0	1	1	160
Rowville - South	1	1	0	0	749
Rowville - South	1	1	0	1	29
Rowville - South	1	1	1	0	217
Rowville - South	1	1	1	1	31
Wantirna					58
Wantirna	0	0	0	1	236
Wantirna	0	0	1	0	65
Wantirna	0	0	1	1	27
Wantirna	0	1	0	0	156
Wantirna	0	1	0	1	16
Wantirna	0	1	1	0	35
Wantirna	0	1	1	1	7
Wantirna	1	0	0	1	490
Wantirna	1	0	1	0	210
Wantirna	1	0	1	1	140
Wantirna	1	1	0	0	879
Wantirna	1	1	0	1	33
Wantirna	1	1	1	0	169
Wantirna	1	1	1	1	25
Wantirna South					65
Wantirna South	0	0	0	1	264
Wantirna South	0	0	1	0	91
Wantirna South	0	0	1	1	52
Wantirna South	0	1	0	0	171
Wantirna South	0	1	0	1	14
Wantirna South	0	1	1	0	35
Wantirna South	0	1	1	1	6
Wantirna South	1	0	0	1	676
Wantirna South	1	0	1	0	363
Wantirna South	1	0	1	1	231
Wantirna South	1	1	0	0	969
Wantirna South	1	1	0	1	44
Wantirna South	1	1	1	0	253
Wantirna South	1	1	1	1	34
Boronia					95
Boronia	0	0	0	1	490
Boronia	0	0	1	0	122
Boronia	0	0	1	1	68
Boronia	0	1	0	0	366
Boronia	0	1	0	1	24
Boronia	0	1	1	0	65
Boronia	0	1	1	1	4
Boronia	1	0	0	1	521
Boronia	1	0	1	0	194
Boronia	1	0	1	1	121
Boronia	1	1	0	0	1432
Boronia	1	1	0	1	51
Boronia	1	1	1	0	166
Boronia	1	1	1	1	23
Ferntree Gully (North)					47
Ferntree Gully (North)	0	0	0	1	299
Ferntree Gully (North)	0	0	1	0	78
Ferntree Gully (North)	0	0	1	1	31
Ferntree Gully (North)	0	1	0	0	216
Ferntree Gully (North)	0	1	0	1	17
Ferntree Gully (North)	0	1	1	0	46
Ferntree Gully (North)	0	1	1	1	6
Ferntree Gully (North)	1	0	0	1	344
Ferntree Gully (North)	1	0	1	0	131
Ferntree Gully (North)	1	0	1	1	96
Ferntree Gully (North)	1	1	0	0	900
Ferntree Gully (North)	1	1	0	1	28
Ferntree Gully (North)	1	1	1	0	129
Ferntree Gully (North)	1	1	1	1	24
Ferntree Gully (South) - Upper Ferntree Gully					58
Ferntree Gully (South) - Upper Ferntree Gully	0	0	0	1	267
Ferntree Gully (South) - Upper Ferntree Gully	0	0	1	0	69
Ferntree Gully (South) - Upper Ferntree Gully	0	0	1	1	38
Ferntree Gully (South) - Upper Ferntree Gully	0	1	0	0	195
Ferntree Gully (South) - Upper Ferntree Gully	0	1	0	1	30
Ferntree Gully (South) - Upper Ferntree Gully	0	1	1	0	51
Ferntree Gully (South) - Upper Ferntree Gully	0	1	1	1	12
Ferntree Gully (South) - Upper Ferntree Gully	1	0	0	1	471
Ferntree Gully (South) - Upper Ferntree Gully	1	0	1	0	175
Ferntree Gully (South) - Upper Ferntree Gully	1	0	1	1	141
Ferntree Gully (South) - Upper Ferntree Gully	1	1	0	0	983
Ferntree Gully (South) - Upper Ferntree Gully	1	1	0	1	45
Ferntree Gully (South) - Upper Ferntree Gully	1	1	1	0	193
Ferntree Gully (South) - Upper Ferntree Gully	1	1	1	1	36
The Basin					11
The Basin	0	0	0	1	78
The Basin	0	0	1	0	16
The Basin	0	0	1	1	14
The Basin	0	1	0	0	49
The Basin	0	1	0	1	3
The Basin	0	1	1	0	11
The Basin	0	1	1	1	6
The Basin	1	0	0	1	112
The Basin	1	0	1	0	45
The Basin	1	0	1	1	42
The Basin	1	1	0	0	326
The Basin	1	1	0	1	13
The Basin	1	1	1	0	52
The Basin	1	1	1	1	12
Donvale - Park Orchards					47
Donvale - Park Orchards	0	0	0	1	204
Donvale - Park Orchards	0	0	1	0	66
Donvale - Park Orchards	0	0	1	1	27
Donvale - Park Orchards	0	1	0	0	128
Donvale - Park Orchards	0	1	0	1	10
Donvale - Park Orchards	0	1	1	0	30
Donvale - Park Orchards	0	1	1	1	3
Donvale - Park Orchards	1	0	0	1	506
Donvale - Park Orchards	1	0	1	0	325
Donvale - Park Orchards	1	0	1	1	222
Donvale - Park Orchards	1	1	0	0	1004
Donvale - Park Orchards	1	1	0	1	31
Donvale - Park Orchards	1	1	1	0	298
Donvale - Park Orchards	1	1	1	1	27
Warrandyte - Wonga Park					17
Warrandyte - Wonga Park	0	0	0	1	91
Warrandyte - Wonga Park	0	0	1	0	46
Warrandyte - Wonga Park	0	0	1	1	16
Warrandyte - Wonga Park	0	1	0	0	65
Warrandyte - Wonga Park	0	1	0	1	4
Warrandyte - Wonga Park	0	1	1	0	21
Warrandyte - Wonga Park	0	1	1	1	4
Warrandyte - Wonga Park	1	0	0	1	343
Warrandyte - Wonga Park	1	0	1	0	194
Warrandyte - Wonga Park	1	0	1	1	162
Warrandyte - Wonga Park	1	1	0	0	614
Warrandyte - Wonga Park	1	1	0	1	30
Warrandyte - Wonga Park	1	1	1	0	218
Warrandyte - Wonga Park	1	1	1	1	25
Bayswater North					51
Bayswater North	0	0	0	1	223
Bayswater North	0	0	1	0	71
Bayswater North	0	0	1	1	25
Bayswater North	0	1	0	0	168
Bayswater North	0	1	0	1	12
Bayswater North	0	1	1	0	39
Bayswater North	0	1	1	1	8
Bayswater North	1	0	0	1	323
Bayswater North	1	0	1	0	114
Bayswater North	1	0	1	1	119
Bayswater North	1	1	0	0	829
Bayswater North	1	1	0	1	32
Bayswater North	1	1	1	0	140
Bayswater North	1	1	1	1	21
Croydon Hills - Warranwood					50
Croydon Hills - Warranwood	0	0	0	1	233
Croydon Hills - Warranwood	0	0	1	0	87
Croydon Hills - Warranwood	0	0	1	1	44
Croydon Hills - Warranwood	0	1	0	0	183
Croydon Hills - Warranwood	0	1	0	1	15
Croydon Hills - Warranwood	0	1	1	0	52
Croydon Hills - Warranwood	0	1	1	1	7
Croydon Hills - Warranwood	1	0	0	1	605
Croydon Hills - Warranwood	1	0	1	0	315
Croydon Hills - Warranwood	1	0	1	1	254
Croydon Hills - Warranwood	1	1	0	0	1282
Croydon Hills - Warranwood	1	1	0	1	37
Croydon Hills - Warranwood	1	1	1	0	309
Croydon Hills - Warranwood	1	1	1	1	48
Ringwood					96
Ringwood	0	0	0	1	291
Ringwood	0	0	1	0	114
Ringwood	0	0	1	1	29
Ringwood	0	1	0	0	239
Ringwood	0	1	0	1	16
Ringwood	0	1	1	0	44
Ringwood	0	1	1	1	9
Ringwood	1	0	0	1	321
Ringwood	1	0	1	0	148
Ringwood	1	0	1	1	103
Ringwood	1	1	0	0	1239
Ringwood	1	1	0	1	24
Ringwood	1	1	1	0	174
Ringwood	1	1	1	1	19
Ringwood East					100
Ringwood East	0	0	0	1	345
Ringwood East	0	0	1	0	104
Ringwood East	0	0	1	1	52
Ringwood East	0	1	0	0	240
Ringwood East	0	1	0	1	17
Ringwood East	0	1	1	0	57
Ringwood East	0	1	1	1	6
Ringwood East	1	0	0	1	423
Ringwood East	1	0	1	0	221
Ringwood East	1	0	1	1	132
Ringwood East	1	1	0	0	1491
Ringwood East	1	1	0	1	38
Ringwood East	1	1	1	0	271
Ringwood East	1	1	1	1	40
Ringwood North					24
Ringwood North	0	0	0	1	123
Ringwood North	0	0	1	0	53
Ringwood North	0	0	1	1	19
Ringwood North	0	1	0	0	66
Ringwood North	0	1	0	1	9
Ringwood North	0	1	1	0	29
Ringwood North	0	1	1	1	3
Ringwood North	1	0	0	1	263
Ringwood North	1	0	1	0	169
Ringwood North	1	0	1	1	116
Ringwood North	1	1	0	0	704
Ringwood North	1	1	0	1	24
Ringwood North	1	1	1	0	133
Ringwood North	1	1	1	1	13
Croydon - East					72
Croydon - East	0	0	0	1	296
Croydon - East	0	0	1	0	80
Croydon - East	0	0	1	1	35
Croydon - East	0	1	0	0	293
Croydon - East	0	1	0	1	17
Croydon - East	0	1	1	0	49
Croydon - East	0	1	1	1	8
Croydon - East	1	0	0	1	247
Croydon - East	1	0	1	0	91
Croydon - East	1	0	1	1	79
Croydon - East	1	1	0	0	1004
Croydon - East	1	1	0	1	30
Croydon - East	1	1	1	0	136
Croydon - East	1	1	1	1	31
Croydon - West					50
Croydon - West	0	0	0	1	237
Croydon - West	0	0	1	0	79
Croydon - West	0	0	1	1	46
Croydon - West	0	1	0	0	193
Croydon - West	0	1	0	1	17
Croydon - West	0	1	1	0	38
Croydon - West	0	1	1	1	5
Croydon - West	1	0	0	1	296
Croydon - West	1	0	1	0	152
Croydon - West	1	0	1	1	87
Croydon - West	1	1	0	0	885
Croydon - West	1	1	0	1	33
Croydon - West	1	1	1	0	142
Croydon - West	1	1	1	1	26
Croydon South					13
Croydon South	0	0	0	1	105
Croydon South	0	0	1	0	23
Croydon South	0	0	1	1	11
Croydon South	0	1	0	0	68
Croydon South	0	1	0	1	3
Croydon South	0	1	1	0	16
Croydon South	0	1	1	1	3
Croydon South	1	0	0	1	111
Croydon South	1	0	1	0	50
Croydon South	1	0	1	1	34
Croydon South	1	1	0	0	359
Croydon South	1	1	0	1	5
Croydon South	1	1	1	0	69
Croydon South	1	1	1	1	8
Forest Hill					65
Forest Hill	0	0	0	1	196
Forest Hill	0	0	1	0	65
Forest Hill	0	0	1	1	19
Forest Hill	0	1	0	0	105
Forest Hill	0	1	0	1	8
Forest Hill	0	1	1	0	25
Forest Hill	0	1	1	1	6
Forest Hill	1	0	0	1	250
Forest Hill	1	0	1	0	150
Forest Hill	1	0	1	1	72
Forest Hill	1	1	0	0	765
Forest Hill	1	1	0	1	11
Forest Hill	1	1	1	0	121
Forest Hill	1	1	1	1	10
Mitcham (Vic.)					64
Mitcham (Vic.)	0	0	0	1	265
Mitcham (Vic.)	0	0	1	0	82
Mitcham (Vic.)	0	0	1	1	33
Mitcham (Vic.)	0	1	0	0	153
Mitcham (Vic.)	0	1	0	1	9
Mitcham (Vic.)	0	1	1	0	31
Mitcham (Vic.)	0	1	1	1	4
Mitcham (Vic.)	1	0	0	1	324
Mitcham (Vic.)	1	0	1	0	184
Mitcham (Vic.)	1	0	1	1	117
Mitcham (Vic.)	1	1	0	0	1321
Mitcham (Vic.)	1	1	0	1	23
Mitcham (Vic.)	1	1	1	0	167
Mitcham (Vic.)	1	1	1	1	17
Nunawading					58
Nunawading	0	0	0	1	180
Nunawading	0	0	1	0	60
Nunawading	0	0	1	1	27
Nunawading	0	1	0	0	115
Nunawading	0	1	0	1	9
Nunawading	0	1	1	0	26
Nunawading	0	1	1	1	4
Nunawading	1	0	0	1	207
Nunawading	1	0	1	0	150
Nunawading	1	0	1	1	78
Nunawading	1	1	0	0	955
Nunawading	1	1	0	1	14
Nunawading	1	1	1	0	141
Nunawading	1	1	1	1	11
Vermont					30
Vermont	0	0	0	1	159
Vermont	0	0	1	0	56
Vermont	0	0	1	1	24
Vermont	0	1	0	0	109
Vermont	0	1	0	1	6
Vermont	0	1	1	0	34
Vermont	0	1	1	1	3
Vermont	1	0	0	1	229
Vermont	1	0	1	0	157
Vermont	1	0	1	1	75
Vermont	1	1	0	0	906
Vermont	1	1	0	1	13
Vermont	1	1	1	0	164
Vermont	1	1	1	1	9
Vermont South					33
Vermont South	0	0	0	1	158
Vermont South	0	0	1	0	63
Vermont South	0	0	1	1	31
Vermont South	0	1	0	0	84
Vermont South	0	1	0	1	8
Vermont South	0	1	1	0	28
Vermont South	0	1	1	1	3
Vermont South	1	0	0	1	390
Vermont South	1	0	1	0	261
Vermont South	1	0	1	1	132
Vermont South	1	1	0	0	690
Vermont South	1	1	0	1	23
Vermont South	1	1	1	0	201
Vermont South	1	1	1	1	11
Belgrave - Selby					29
Belgrave - Selby	0	0	0	1	146
Belgrave - Selby	0	0	1	0	50
Belgrave - Selby	0	0	1	1	24
Belgrave - Selby	0	1	0	0	121
Belgrave - Selby	0	1	0	1	18
Belgrave - Selby	0	1	1	0	30
Belgrave - Selby	0	1	1	1	10
Belgrave - Selby	1	0	0	1	290
Belgrave - Selby	1	0	1	0	134
Belgrave - Selby	1	0	1	1	99
Belgrave - Selby	1	1	0	0	718
Belgrave - Selby	1	1	0	1	26
Belgrave - Selby	1	1	1	0	141
Belgrave - Selby	1	1	1	1	23
Chirnside Park					41
Chirnside Park	0	0	0	1	163
Chirnside Park	0	0	1	0	55
Chirnside Park	0	0	1	1	29
Chirnside Park	0	1	0	0	91
Chirnside Park	0	1	0	1	17
Chirnside Park	0	1	1	0	33
Chirnside Park	0	1	1	1	3
Chirnside Park	1	0	0	1	281
Chirnside Park	1	0	1	0	128
Chirnside Park	1	0	1	1	110
Chirnside Park	1	1	0	0	639
Chirnside Park	1	1	0	1	26
Chirnside Park	1	1	1	0	127
Chirnside Park	1	1	1	1	26
Healesville - Yarra Glen					30
Healesville - Yarra Glen	0	0	0	1	210
Healesville - Yarra Glen	0	0	1	0	48
Healesville - Yarra Glen	0	0	1	1	27
Healesville - Yarra Glen	0	1	0	0	220
Healesville - Yarra Glen	0	1	0	1	26
Healesville - Yarra Glen	0	1	1	0	48
Healesville - Yarra Glen	0	1	1	1	8
Healesville - Yarra Glen	1	0	0	1	360
Healesville - Yarra Glen	1	0	1	0	133
Healesville - Yarra Glen	1	0	1	1	91
Healesville - Yarra Glen	1	1	0	0	802
Healesville - Yarra Glen	1	1	0	1	48
Healesville - Yarra Glen	1	1	1	0	127
Healesville - Yarra Glen	1	1	1	1	29
Kilsyth					37
Kilsyth	0	0	0	1	175
Kilsyth	0	0	1	0	43
Kilsyth	0	0	1	1	27
Kilsyth	0	1	0	0	138
Kilsyth	0	1	0	1	12
Kilsyth	0	1	1	0	32
Kilsyth	0	1	1	1	8
Kilsyth	1	0	0	1	239
Kilsyth	1	0	1	0	60
Kilsyth	1	0	1	1	60
Kilsyth	1	1	0	0	579
Kilsyth	1	1	0	1	24
Kilsyth	1	1	1	0	75
Kilsyth	1	1	1	1	12
Lilydale - Coldstream					59
Lilydale - Coldstream	0	0	0	1	312
Lilydale - Coldstream	0	0	1	0	95
Lilydale - Coldstream	0	0	1	1	49
Lilydale - Coldstream	0	1	0	0	282
Lilydale - Coldstream	0	1	0	1	21
Lilydale - Coldstream	0	1	1	0	60
Lilydale - Coldstream	0	1	1	1	9
Lilydale - Coldstream	1	0	0	1	515
Lilydale - Coldstream	1	0	1	0	178
Lilydale - Coldstream	1	0	1	1	180
Lilydale - Coldstream	1	1	0	0	1197
Lilydale - Coldstream	1	1	0	1	67
Lilydale - Coldstream	1	1	1	0	232
Lilydale - Coldstream	1	1	1	1	46
Monbulk - Silvan					13
Monbulk - Silvan	0	0	0	1	95
Monbulk - Silvan	0	0	1	0	28
Monbulk - Silvan	0	0	1	1	9
Monbulk - Silvan	0	1	0	0	64
Monbulk - Silvan	0	1	0	1	4
Monbulk - Silvan	0	1	1	0	8
Monbulk - Silvan	0	1	1	1	3
Monbulk - Silvan	1	0	0	1	178
Monbulk - Silvan	1	0	1	0	67
Monbulk - Silvan	1	0	1	1	55
Monbulk - Silvan	1	1	0	0	348
Monbulk - Silvan	1	1	0	1	17
Monbulk - Silvan	1	1	1	0	89
Monbulk - Silvan	1	1	1	1	7
Montrose					18
Montrose	0	0	0	1	101
Montrose	0	0	1	0	22
Montrose	0	0	1	1	17
Montrose	0	1	0	0	77
Montrose	0	1	0	1	3
Montrose	0	1	1	0	15
Montrose	1	0	0	1	202
Montrose	1	0	1	0	68
Montrose	1	0	1	1	67
Montrose	1	1	0	0	454
Montrose	1	1	0	1	29
Montrose	1	1	1	0	81
Montrose	1	1	1	1	17
Mooroolbark					81
Mooroolbark	0	0	0	1	394
Mooroolbark	0	0	1	0	122
Mooroolbark	0	0	1	1	72
Mooroolbark	0	1	0	0	307
Mooroolbark	0	1	0	1	33
Mooroolbark	0	1	1	0	70
Mooroolbark	0	1	1	1	16
Mooroolbark	1	0	0	1	654
Mooroolbark	1	0	1	0	251
Mooroolbark	1	0	1	1	203
Mooroolbark	1	1	0	0	1517
Mooroolbark	1	1	0	1	57
Mooroolbark	1	1	1	0	270
Mooroolbark	1	1	1	1	45
Mount Dandenong - Olinda					14
Mount Dandenong - Olinda	0	0	0	1	131
Mount Dandenong - Olinda	0	0	1	0	35
Mount Dandenong - Olinda	0	0	1	1	3
Mount Dandenong - Olinda	0	1	0	0	105
Mount Dandenong - Olinda	0	1	0	1	5
Mount Dandenong - Olinda	0	1	1	0	20
Mount Dandenong - Olinda	0	1	1	1	9
Mount Dandenong - Olinda	1	0	0	1	255
Mount Dandenong - Olinda	1	0	1	0	137
Mount Dandenong - Olinda	1	0	1	1	67
Mount Dandenong - Olinda	1	1	0	0	647
Mount Dandenong - Olinda	1	1	0	1	26
Mount Dandenong - Olinda	1	1	1	0	133
Mount Dandenong - Olinda	1	1	1	1	11
Mount Evelyn					29
Mount Evelyn	0	0	0	1	157
Mount Evelyn	0	0	1	0	42
Mount Evelyn	0	0	1	1	20
Mount Evelyn	0	1	0	0	115
Mount Evelyn	0	1	0	1	6
Mount Evelyn	0	1	1	0	26
Mount Evelyn	0	1	1	1	3
Mount Evelyn	1	0	0	1	290
Mount Evelyn	1	0	1	0	98
Mount Evelyn	1	0	1	1	97
Mount Evelyn	1	1	0	0	655
Mount Evelyn	1	1	0	1	46
Mount Evelyn	1	1	1	0	150
Mount Evelyn	1	1	1	1	24
Upwey - Tecoma					37
Upwey - Tecoma	0	0	0	1	156
Upwey - Tecoma	0	0	1	0	63
Upwey - Tecoma	0	0	1	1	29
Upwey - Tecoma	0	1	0	0	119
Upwey - Tecoma	0	1	0	1	9
Upwey - Tecoma	0	1	1	0	23
Upwey - Tecoma	0	1	1	1	3
Upwey - Tecoma	1	0	0	1	278
Upwey - Tecoma	1	0	1	0	119
Upwey - Tecoma	1	0	1	1	107
Upwey - Tecoma	1	1	0	0	662
Upwey - Tecoma	1	1	0	1	23
Upwey - Tecoma	1	1	1	0	138
Upwey - Tecoma	1	1	1	1	16
Wandin - Seville					20
Wandin - Seville	0	0	0	1	89
Wandin - Seville	0	0	1	0	30
Wandin - Seville	0	0	1	1	18
Wandin - Seville	0	1	0	0	72
Wandin - Seville	0	1	0	1	8
Wandin - Seville	0	1	1	0	21
Wandin - Seville	0	1	1	1	3
Wandin - Seville	1	0	0	1	241
Wandin - Seville	1	0	1	0	81
Wandin - Seville	1	0	1	1	83
Wandin - Seville	1	1	0	0	536
Wandin - Seville	1	1	0	1	30
Wandin - Seville	1	1	1	0	101
Wandin - Seville	1	1	1	1	27
Yarra Valley					37
Yarra Valley	0	0	0	1	288
Yarra Valley	0	0	1	0	76
Yarra Valley	0	0	1	1	42
Yarra Valley	0	1	0	0	302
Yarra Valley	0	1	0	1	24
Yarra Valley	0	1	1	0	60
Yarra Valley	0	1	1	1	12
Yarra Valley	1	0	0	1	410
Yarra Valley	1	0	1	0	119
Yarra Valley	1	0	1	1	102
Yarra Valley	1	1	0	0	922
Yarra Valley	1	1	0	1	65
Yarra Valley	1	1	1	0	174
Yarra Valley	1	1	1	1	39
Beaconsfield - Officer					41
Beaconsfield - Officer	0	0	0	1	149
Beaconsfield - Officer	0	0	1	0	54
Beaconsfield - Officer	0	0	1	1	32
Beaconsfield - Officer	0	1	0	0	190
Beaconsfield - Officer	0	1	0	1	13
Beaconsfield - Officer	0	1	1	0	34
Beaconsfield - Officer	0	1	1	1	4
Beaconsfield - Officer	1	0	0	1	290
Beaconsfield - Officer	1	0	1	0	181
Beaconsfield - Officer	1	0	1	1	152
Beaconsfield - Officer	1	1	0	0	1070
Beaconsfield - Officer	1	1	0	1	42
Beaconsfield - Officer	1	1	1	0	219
Beaconsfield - Officer	1	1	1	1	27
Bunyip - Garfield					25
Bunyip - Garfield	0	0	0	1	97
Bunyip - Garfield	0	0	1	0	21
Bunyip - Garfield	0	0	1	1	16
Bunyip - Garfield	0	1	0	0	78
Bunyip - Garfield	0	1	0	1	11
Bunyip - Garfield	0	1	1	0	20
Bunyip - Garfield	0	1	1	1	6
Bunyip - Garfield	1	0	0	1	246
Bunyip - Garfield	1	0	1	0	84
Bunyip - Garfield	1	0	1	1	97
Bunyip - Garfield	1	1	0	0	499
Bunyip - Garfield	1	1	0	1	32
Bunyip - Garfield	1	1	1	0	141
Bunyip - Garfield	1	1	1	1	37
Emerald - Cockatoo					24
Emerald - Cockatoo	0	0	0	1	236
Emerald - Cockatoo	0	0	1	0	66
Emerald - Cockatoo	0	0	1	1	26
Emerald - Cockatoo	0	1	0	0	197
Emerald - Cockatoo	0	1	0	1	25
Emerald - Cockatoo	0	1	1	0	56
Emerald - Cockatoo	0	1	1	1	11
Emerald - Cockatoo	1	0	0	1	512
Emerald - Cockatoo	1	0	1	0	228
Emerald - Cockatoo	1	0	1	1	183
Emerald - Cockatoo	1	1	0	0	1245
Emerald - Cockatoo	1	1	0	1	65
Emerald - Cockatoo	1	1	1	0	277
Emerald - Cockatoo	1	1	1	1	51
Koo Wee Rup					22
Koo Wee Rup	0	0	0	1	84
Koo Wee Rup	0	0	1	0	29
Koo Wee Rup	0	0	1	1	11
Koo Wee Rup	0	1	0	0	115
Koo Wee Rup	0	1	0	1	13
Koo Wee Rup	0	1	1	0	15
Koo Wee Rup	0	1	1	1	5
Koo Wee Rup	1	0	0	1	204
Koo Wee Rup	1	0	1	0	79
Koo Wee Rup	1	0	1	1	56
Koo Wee Rup	1	1	0	0	476
Koo Wee Rup	1	1	0	1	37
Koo Wee Rup	1	1	1	0	86
Koo Wee Rup	1	1	1	1	26
Pakenham - North					58
Pakenham - North	0	0	0	1	271
Pakenham - North	0	0	1	0	85
Pakenham - North	0	0	1	1	47
