SA2_NAME16	AustCitizen	Sex	persons
Lidcombe	0	F	3323
Lidcombe	0	M	3794
Lidcombe	1	F	6345
Lidcombe	1	M	6521
Regents Park	0	F	571
Regents Park	0	M	631
Regents Park	1	F	1947
Regents Park	1	M	1915
Carlingford	0	F	3090
Carlingford	0	M	2811
Carlingford	1	F	10863
Carlingford	1	M	10594
Ermington - Rydalmere	0	F	2118
Ermington - Rydalmere	0	M	1989
Ermington - Rydalmere	1	F	8675
Ermington - Rydalmere	1	M	8648
Oatlands - Dundas Valley	0	F	2017
Oatlands - Dundas Valley	0	M	1757
Oatlands - Dundas Valley	1	F	7084
Oatlands - Dundas Valley	1	M	6927
Chester Hill - Sefton	0	F	1584
Chester Hill - Sefton	0	M	1906
Chester Hill - Sefton	1	F	7568
Chester Hill - Sefton	1	M	7406
Fairfield - East	0	F	1614
Fairfield - East	0	M	1717
Fairfield - East	1	F	6100
Fairfield - East	1	M	6086
Granville - Clyde	0	F	2855
Granville - Clyde	0	M	3575
Granville - Clyde	1	F	7065
Granville - Clyde	1	M	7336
Greystanes - Pemulwuy	0	F	1578
Greystanes - Pemulwuy	0	M	1474
Greystanes - Pemulwuy	1	F	11840
Greystanes - Pemulwuy	1	M	11419
Guildford - South Granville	0	F	2035
Guildford - South Granville	0	M	2397
Guildford - South Granville	1	F	8354
Guildford - South Granville	1	M	8161
Guildford West - Merrylands West	0	F	2072
Guildford West - Merrylands West	0	M	2324
Guildford West - Merrylands West	1	F	8393
Guildford West - Merrylands West	1	M	7933
Merrylands - Holroyd	0	F	3177
Merrylands - Holroyd	0	M	3891
Merrylands - Holroyd	1	F	10788
Merrylands - Holroyd	1	M	10590
Smithfield Industrial	0	F	0
Smithfield Industrial	0	M	2
Smithfield Industrial	1	F	0
Smithfield Industrial	1	M	6
Yennora Industrial	0	F	0
Yennora Industrial	0	M	0
Yennora Industrial	1	F	8
Yennora Industrial	1	M	9
North Parramatta	0	F	3770
North Parramatta	0	M	3690
North Parramatta	1	F	7303
North Parramatta	1	M	7475
North Rocks	0	F	533
North Rocks	0	M	478
North Rocks	1	F	3523
North Rocks	1	M	3338
Northmead	0	F	3511
Northmead	0	M	3416
Northmead	1	F	6889
Northmead	1	M	6562
Parramatta - Rosehill	0	F	7785
Parramatta - Rosehill	0	M	8546
Parramatta - Rosehill	1	F	6085
Parramatta - Rosehill	1	M	6831
Toongabbie - Constitution Hill	0	F	2000
Toongabbie - Constitution Hill	0	M	2068
Toongabbie - Constitution Hill	1	F	9160
Toongabbie - Constitution Hill	1	M	8709
Winston Hills	0	F	541
Winston Hills	0	M	472
Winston Hills	1	F	4950
Winston Hills	1	M	4809
Pendle Hill - Girraween	0	F	1682
Pendle Hill - Girraween	0	M	1815
Pendle Hill - Girraween	1	F	4636
Pendle Hill - Girraween	1	M	4709
Wentworthville - Westmead	0	F	2608
Wentworthville - Westmead	0	M	2774
Wentworthville - Westmead	1	F	5057
Wentworthville - Westmead	1	M	5166
Epping - North Epping	0	F	3610
Epping - North Epping	0	M	3553
Epping - North Epping	1	F	10104
Epping - North Epping	1	M	9827
Pennant Hills - Cheltenham	0	F	1487
Pennant Hills - Cheltenham	0	M	1279
Pennant Hills - Cheltenham	1	F	9118
Pennant Hills - Cheltenham	1	M	8615
Eastwood - Denistone	0	F	3633
Eastwood - Denistone	0	M	3180
Eastwood - Denistone	1	F	9158
Eastwood - Denistone	1	M	9074
Gladesville - Huntleys Point	0	F	1050
Gladesville - Huntleys Point	0	M	1006
Gladesville - Huntleys Point	1	F	6394
Gladesville - Huntleys Point	1	M	5961
Hunters Hill - Woolwich	0	F	610
Hunters Hill - Woolwich	0	M	578
Hunters Hill - Woolwich	1	F	4567
Hunters Hill - Woolwich	1	M	4590
Macquarie Park - Marsfield	0	F	4378
Macquarie Park - Marsfield	0	M	3942
Macquarie Park - Marsfield	1	F	6979
Macquarie Park - Marsfield	1	M	6427
North Ryde - East Ryde	0	F	970
North Ryde - East Ryde	0	M	845
North Ryde - East Ryde	1	F	5285
North Ryde - East Ryde	1	M	5213
West Ryde - Meadowbank	0	F	3105
West Ryde - Meadowbank	0	M	2711
West Ryde - Meadowbank	1	F	6752
West Ryde - Meadowbank	1	M	6806
Putney	0	F	212
Putney	0	M	210
Putney	1	F	1926
Putney	1	M	1794
Ryde	0	F	3705
Ryde	0	M	3272
Ryde	1	F	10245
Ryde	1	M	9954
Ashcroft - Busby - Miller	0	F	1745
Ashcroft - Busby - Miller	0	M	1662
Ashcroft - Busby - Miller	1	F	7104
Ashcroft - Busby - Miller	1	M	6831
Austral - Greendale	0	F	639
Austral - Greendale	0	M	672
Austral - Greendale	1	F	3723
Austral - Greendale	1	M	3884
Cobbitty - Leppington	0	F	1301
Cobbitty - Leppington	0	M	1289
Cobbitty - Leppington	1	F	7657
Cobbitty - Leppington	1	M	7644
Badgerys Creek	0	F	10
Badgerys Creek	0	M	5
Badgerys Creek	1	F	19
Badgerys Creek	1	M	25
Cecil Hills	0	F	385
Cecil Hills	0	M	363
Cecil Hills	1	F	3143
Cecil Hills	1	M	3128
Green Valley	0	F	907
Green Valley	0	M	827
Green Valley	1	F	5477
Green Valley	1	M	5299
Hinchinbrook	0	F	832
Hinchinbrook	0	M	792
Hinchinbrook	1	F	5380
Hinchinbrook	1	M	5291
Hoxton Park - Carnes Hill - Horningsea Park	0	F	747
Hoxton Park - Carnes Hill - Horningsea Park	0	M	704
Hoxton Park - Carnes Hill - Horningsea Park	1	F	5164
Hoxton Park - Carnes Hill - Horningsea Park	1	M	4972
West Hoxton - Middleton Grange	0	F	924
West Hoxton - Middleton Grange	0	M	903
West Hoxton - Middleton Grange	1	F	6652
West Hoxton - Middleton Grange	1	M	6707
Bonnyrigg Heights - Bonnyrigg	0	F	1015
Bonnyrigg Heights - Bonnyrigg	0	M	958
Bonnyrigg Heights - Bonnyrigg	1	F	7163
Bonnyrigg Heights - Bonnyrigg	1	M	6844
Bossley Park - Abbotsbury	0	F	1425
Bossley Park - Abbotsbury	0	M	1296
Bossley Park - Abbotsbury	1	F	8116
Bossley Park - Abbotsbury	1	M	7998
Cabramatta - Lansvale	0	F	3075
Cabramatta - Lansvale	0	M	2679
Cabramatta - Lansvale	1	F	9476
Cabramatta - Lansvale	1	M	9479
Cabramatta West - Mount Pritchard	0	F	1523
Cabramatta West - Mount Pritchard	0	M	1366
Cabramatta West - Mount Pritchard	1	F	7206
Cabramatta West - Mount Pritchard	1	M	7092
Canley Vale - Canley Heights	0	F	2092
Canley Vale - Canley Heights	0	M	1814
Canley Vale - Canley Heights	1	F	8536
Canley Vale - Canley Heights	1	M	8374
Edensor Park	0	F	681
Edensor Park	0	M	624
Edensor Park	1	F	4318
Edensor Park	1	M	4149
Fairfield	0	F	2746
Fairfield	0	M	2824
Fairfield	1	F	6181
Fairfield	1	M	5948
Fairfield - West	0	F	2037
Fairfield - West	0	M	2045
Fairfield - West	1	F	7725
Fairfield - West	1	M	7286
Greenfield Park - Prairiewood	0	F	618
Greenfield Park - Prairiewood	0	M	577
Greenfield Park - Prairiewood	1	F	3577
Greenfield Park - Prairiewood	1	M	3564
Horsley Park - Kemps Creek	0	F	307
Horsley Park - Kemps Creek	0	M	319
Horsley Park - Kemps Creek	1	F	1852
Horsley Park - Kemps Creek	1	M	1944
Smithfield - Wetherill Park	0	F	1613
Smithfield - Wetherill Park	0	M	1588
Smithfield - Wetherill Park	1	F	7504
Smithfield - Wetherill Park	1	M	7339
St Johns Park - Wakeley	0	F	750
St Johns Park - Wakeley	0	M	683
St Johns Park - Wakeley	1	F	4836
St Johns Park - Wakeley	1	M	4594
Wetherill Park Industrial	0	F	7
Wetherill Park Industrial	0	M	3
Wetherill Park Industrial	1	F	7
Wetherill Park Industrial	1	M	22
Casula	0	F	1363
Casula	0	M	1237
Casula	1	F	6665
Casula	1	M	6398
Chipping Norton - Moorebank	0	F	1110
Chipping Norton - Moorebank	0	M	1071
Chipping Norton - Moorebank	1	F	8399
Chipping Norton - Moorebank	1	M	8170
Holsworthy - Wattle Grove	0	F	1300
Holsworthy - Wattle Grove	0	M	1254
Holsworthy - Wattle Grove	1	F	8963
Holsworthy - Wattle Grove	1	M	9194
Liverpool	0	F	4622
Liverpool	0	M	4661
Liverpool	1	F	9052
Liverpool	1	M	8839
Lurnea - Cartwright	0	F	1299
Lurnea - Cartwright	0	M	1203
Lurnea - Cartwright	1	F	4641
Lurnea - Cartwright	1	M	4535
Prestons - Edmondson Park	0	F	1194
Prestons - Edmondson Park	0	M	1087
Prestons - Edmondson Park	1	F	7728
Prestons - Edmondson Park	1	M	7574
Warwick Farm	0	F	1000
Warwick Farm	0	M	1070
Warwick Farm	1	F	1817
Warwick Farm	1	M	1909
Gymea - Grays Point	0	F	791
Gymea - Grays Point	0	M	740
Gymea - Grays Point	1	F	8141
Gymea - Grays Point	1	M	7803
Miranda - Yowie Bay	0	F	1313
Miranda - Yowie Bay	0	M	1185
Miranda - Yowie Bay	1	F	8129
Miranda - Yowie Bay	1	M	7605
Sylvania - Taren Point	0	F	878
Sylvania - Taren Point	0	M	794
Sylvania - Taren Point	1	F	7451
Sylvania - Taren Point	1	M	6818
Caringbah	0	F	859
Caringbah	0	M	745
Caringbah	1	F	5249
Caringbah	1	M	4912
Caringbah South	0	F	484
Caringbah South	0	M	416
Caringbah South	1	F	5642
Caringbah South	1	M	5517
Cronulla - Kurnell - Bundeena	0	F	1688
Cronulla - Kurnell - Bundeena	0	M	1648
Cronulla - Kurnell - Bundeena	1	F	10197
Cronulla - Kurnell - Bundeena	1	M	9961
Lilli Pilli - Port Hacking - Dolans Bay	0	F	111
Lilli Pilli - Port Hacking - Dolans Bay	0	M	94
Lilli Pilli - Port Hacking - Dolans Bay	1	F	1490
Lilli Pilli - Port Hacking - Dolans Bay	1	M	1455
Woolaware - Burraneer	0	F	338
Woolaware - Burraneer	0	M	323
Woolaware - Burraneer	1	F	3602
Woolaware - Burraneer	1	M	3472
Heathcote - Waterfall	0	F	191
Heathcote - Waterfall	0	M	183
Heathcote - Waterfall	1	F	3175
Heathcote - Waterfall	1	M	2956
Illawong - Alfords Point	0	F	324
Illawong - Alfords Point	0	M	330
Illawong - Alfords Point	1	F	4881
Illawong - Alfords Point	1	M	4826
Menai - Lucas Heights - Woronora	0	F	810
Menai - Lucas Heights - Woronora	0	M	742
Menai - Lucas Heights - Woronora	1	F	9885
Menai - Lucas Heights - Woronora	1	M	9693
Oyster Bay - Como - Jannali	0	F	962
Oyster Bay - Como - Jannali	0	M	915
Oyster Bay - Como - Jannali	1	F	9814
Oyster Bay - Como - Jannali	1	M	9562
Royal National Park	0	F	10
Royal National Park	0	M	2
Royal National Park	1	F	7
Royal National Park	1	M	9
Sutherland - Kirrawee	0	F	1505
Sutherland - Kirrawee	0	M	1328
Sutherland - Kirrawee	1	F	9386
Sutherland - Kirrawee	1	M	8652
Engadine	0	F	587
Engadine	0	M	562
Engadine	1	F	8024
Engadine	1	M	7814
Loftus - Yarrawarrah	0	F	222
Loftus - Yarrawarrah	0	M	202
Loftus - Yarrawarrah	1	F	3488
Loftus - Yarrawarrah	1	M	3334
Woronora Heights	0	F	105
Woronora Heights	0	M	116
Woronora Heights	1	F	1730
Woronora Heights	1	M	1704
Migratory - Offshore - Shipping (NSW)	0	F	55
Migratory - Offshore - Shipping (NSW)	0	M	34
Migratory - Offshore - Shipping (NSW)	1	F	184
Migratory - Offshore - Shipping (NSW)	1	M	137
No usual address (NSW)	0	F	1930
No usual address (NSW)	0	M	3152
No usual address (NSW)	1	F	3009
No usual address (NSW)	1	M	4199
Alfredton	0	F	590
Alfredton	0	M	591
Alfredton	1	F	5364
Alfredton	1	M	5113
Ballarat	0	F	712
Ballarat	0	M	668
Ballarat	1	F	5641
Ballarat	1	M	5027
Ballarat - North	0	F	1158
Ballarat - North	0	M	983
Ballarat - North	1	F	10960
Ballarat - North	1	M	9982
Ballarat - South	0	F	1478
Ballarat - South	0	M	1423
Ballarat - South	1	F	11258
Ballarat - South	1	M	10075
Buninyong	0	F	366
Buninyong	0	M	386
Buninyong	1	F	3174
Buninyong	1	M	3227
Delacombe	0	F	321
Delacombe	0	M	284
Delacombe	1	F	3339
Delacombe	1	M	3140
Smythes Creek	0	F	146
Smythes Creek	0	M	165
Smythes Creek	1	F	1763
Smythes Creek	1	M	1856
Wendouree - Miners Rest	0	F	757
Wendouree - Miners Rest	0	M	719
Wendouree - Miners Rest	1	F	6833
Wendouree - Miners Rest	1	M	6320
Bacchus Marsh Region	0	F	370
Bacchus Marsh Region	0	M	343
Bacchus Marsh Region	1	F	2557
Bacchus Marsh Region	1	M	2603
Creswick - Clunes	0	F	501
Creswick - Clunes	0	M	438
Creswick - Clunes	1	F	3473
Creswick - Clunes	1	M	3405
Daylesford	0	F	643
Daylesford	0	M	563
Daylesford	1	F	4014
Daylesford	1	M	3736
Gordon (Vic.)	0	F	335
Gordon (Vic.)	0	M	330
Gordon (Vic.)	1	F	2460
Gordon (Vic.)	1	M	2531
Avoca	0	F	190
Avoca	0	M	193
Avoca	1	F	1452
Avoca	1	M	1465
Beaufort	0	F	223
Beaufort	0	M	585
Beaufort	1	F	1761
Beaufort	1	M	1826
Golden Plains - North	0	F	212
Golden Plains - North	0	M	194
Golden Plains - North	1	F	1985
Golden Plains - North	1	M	2096
Maryborough (Vic.)	0	F	392
Maryborough (Vic.)	0	M	351
Maryborough (Vic.)	1	F	3737
Maryborough (Vic.)	1	M	3435
Maryborough Region	0	F	251
Maryborough Region	0	M	290
Maryborough Region	1	F	2277
Maryborough Region	1	M	2451
Bendigo	0	F	971
Bendigo	0	M	953
Bendigo	1	F	6462
Bendigo	1	M	6072
California Gully - Eaglehawk	0	F	691
California Gully - Eaglehawk	0	M	648
California Gully - Eaglehawk	1	F	5489
California Gully - Eaglehawk	1	M	5137
East Bendigo - Kennington	0	F	700
East Bendigo - Kennington	0	M	627
East Bendigo - Kennington	1	F	6390
East Bendigo - Kennington	1	M	5792
Flora Hill - Spring Gully	0	F	477
Flora Hill - Spring Gully	0	M	481
Flora Hill - Spring Gully	1	F	4455
Flora Hill - Spring Gully	1	M	3881
Kangaroo Flat - Golden Square	0	F	1103
Kangaroo Flat - Golden Square	0	M	1016
Kangaroo Flat - Golden Square	1	F	9248
Kangaroo Flat - Golden Square	1	M	8320
Maiden Gully	0	F	160
Maiden Gully	0	M	171
Maiden Gully	1	F	2364
Maiden Gully	1	M	2394
Strathfieldsaye	0	F	258
Strathfieldsaye	0	M	264
Strathfieldsaye	1	F	4076
Strathfieldsaye	1	M	4029
White Hills - Ascot	0	F	557
White Hills - Ascot	0	M	568
White Hills - Ascot	1	F	5510
White Hills - Ascot	1	M	5114
Bendigo Region - South	0	F	297
Bendigo Region - South	0	M	301
Bendigo Region - South	1	F	3272
Bendigo Region - South	1	M	3309
Castlemaine	0	F	660
Castlemaine	0	M	1265
Castlemaine	1	F	4636
Castlemaine	1	M	4015
Castlemaine Region	0	F	483
Castlemaine Region	0	M	456
Castlemaine Region	1	F	3729
Castlemaine Region	1	M	3801
Heathcote	0	F	275
Heathcote	0	M	269
Heathcote	1	F	1975
Heathcote	1	M	1989
Kyneton	0	F	602
Kyneton	0	M	583
Kyneton	1	F	4366
Kyneton	1	M	4099
Woodend	0	F	474
Woodend	0	M	420
Woodend	1	F	3116
Woodend	1	M	2893
Bendigo Region - North	0	F	183
Bendigo Region - North	0	M	183
Bendigo Region - North	1	F	1954
Bendigo Region - North	1	M	2042
Loddon	0	F	480
Loddon	0	M	503
Loddon	1	F	2977
Loddon	1	M	3100
Bannockburn	0	F	272
Bannockburn	0	M	253
Bannockburn	1	F	2917
Bannockburn	1	M	2975
Golden Plains - South	0	F	299
Golden Plains - South	0	M	305
Golden Plains - South	1	F	3078
Golden Plains - South	1	M	3171
Winchelsea	0	F	262
Winchelsea	0	M	302
Winchelsea	1	F	2577
Winchelsea	1	M	2605
Belmont	0	F	883
Belmont	0	M	936
Belmont	1	F	6427
Belmont	1	M	5778
Corio - Norlane	0	F	2335
Corio - Norlane	0	M	2303
Corio - Norlane	1	F	11149
Corio - Norlane	1	M	10557
Geelong	0	F	1039
Geelong	0	M	1003
Geelong	1	F	5559
Geelong	1	M	5089
Geelong West - Hamlyn Heights	0	F	1236
Geelong West - Hamlyn Heights	0	M	1191
Geelong West - Hamlyn Heights	1	F	8990
Geelong West - Hamlyn Heights	1	M	8049
Grovedale	0	F	1311
Grovedale	0	M	1324
Grovedale	1	F	10811
Grovedale	1	M	9828
Highton	0	F	1265
Highton	0	M	1448
Highton	1	F	10003
Highton	1	M	9383
Lara	0	F	862
Lara	0	M	1840
Lara	1	F	7856
Lara	1	M	7537
Leopold	0	F	582
Leopold	0	M	590
Leopold	1	F	6041
Leopold	1	M	5605
Newcomb - Moolap	0	F	899
Newcomb - Moolap	0	M	824
Newcomb - Moolap	1	F	6752
Newcomb - Moolap	1	M	6124
Newtown (Vic.)	0	F	612
Newtown (Vic.)	0	M	586
Newtown (Vic.)	1	F	4663
Newtown (Vic.)	1	M	4293
North Geelong - Bell Park	0	F	1096
North Geelong - Bell Park	0	M	982
North Geelong - Bell Park	1	F	6491
North Geelong - Bell Park	1	M	6060
Clifton Springs	0	F	704
Clifton Springs	0	M	646
Clifton Springs	1	F	6257
Clifton Springs	1	M	5738
Lorne - Anglesea	0	F	285
Lorne - Anglesea	0	M	286
Lorne - Anglesea	1	F	2253
Lorne - Anglesea	1	M	2230
Ocean Grove - Barwon Heads	0	F	1153
Ocean Grove - Barwon Heads	0	M	1104
Ocean Grove - Barwon Heads	1	F	10862
Ocean Grove - Barwon Heads	1	M	10302
Portarlington	0	F	446
Portarlington	0	M	446
Portarlington	1	F	3348
Portarlington	1	M	3165
Point Lonsdale - Queenscliff	0	F	225
Point Lonsdale - Queenscliff	0	M	221
Point Lonsdale - Queenscliff	1	F	1997
Point Lonsdale - Queenscliff	1	M	1703
Torquay	0	F	914
Torquay	0	M	909
Torquay	1	F	8414
Torquay	1	M	8127
Alexandra	0	F	366
Alexandra	0	M	387
Alexandra	1	F	2796
Alexandra	1	M	2791
Euroa	0	F	322
Euroa	0	M	328
Euroa	1	F	2875
Euroa	1	M	2746
Kilmore - Broadford	0	F	787
Kilmore - Broadford	0	M	715
Kilmore - Broadford	1	F	6262
Kilmore - Broadford	1	M	6112
Mansfield (Vic.)	0	F	552
Mansfield (Vic.)	0	M	566
Mansfield (Vic.)	1	F	3875
Mansfield (Vic.)	1	M	3852
Nagambie	0	F	272
Nagambie	0	M	232
Nagambie	1	F	1736
Nagambie	1	M	1764
Seymour	0	F	509
Seymour	0	M	512
Seymour	1	F	2703
Seymour	1	M	2607
Seymour Region	0	F	286
Seymour Region	0	M	289
Seymour Region	1	F	1717
Seymour Region	1	M	2140
Upper Yarra Valley	0	F	12
Upper Yarra Valley	0	M	20
Upper Yarra Valley	1	F	83
Upper Yarra Valley	1	M	71
Yea	0	F	224
Yea	0	M	221
Yea	1	F	1518
Yea	1	M	1597
Benalla	0	F	564
Benalla	0	M	460
Benalla	1	F	4855
Benalla	1	M	4449
Benalla Region	0	F	214
Benalla Region	0	M	225
Benalla Region	1	F	1542
Benalla Region	1	M	1613
Rutherglen	0	F	162
Rutherglen	0	M	159
Rutherglen	1	F	1802
Rutherglen	1	M	1742
Wangaratta	0	F	944
Wangaratta	0	M	884
Wangaratta	1	F	8978
Wangaratta	1	M	7907
Wangaratta Region	0	F	463
Wangaratta Region	0	M	447
Wangaratta Region	1	F	4274
Wangaratta Region	1	M	4410
Beechworth	0	F	243
Beechworth	0	M	420
Beechworth	1	F	2067
Beechworth	1	M	1841
Bright - Mount Beauty	0	F	627
Bright - Mount Beauty	0	M	568
Bright - Mount Beauty	1	F	3492
Bright - Mount Beauty	1	M	3465
Chiltern - Indigo Valley	0	F	131
Chiltern - Indigo Valley	0	M	136
Chiltern - Indigo Valley	1	F	1435
Chiltern - Indigo Valley	1	M	1400
Myrtleford	0	F	268
Myrtleford	0	M	261
Myrtleford	1	F	2090
Myrtleford	1	M	2015
Towong	0	F	289
Towong	0	M	324
Towong	1	F	2603
Towong	1	M	2737
West Wodonga	0	F	670
West Wodonga	0	M	619
West Wodonga	1	F	7033
West Wodonga	1	M	6631
Wodonga	0	F	1373
Wodonga	0	M	1335
Wodonga	1	F	10979
Wodonga	1	M	10710
Yackandandah	0	F	148
Yackandandah	0	M	131
Yackandandah	1	F	2142
Yackandandah	1	M	2068
Drouin	0	F	915
Drouin	0	M	866
Drouin	1	F	7445
Drouin	1	M	6983
Mount Baw Baw Region	0	F	317
Mount Baw Baw Region	0	M	319
Mount Baw Baw Region	1	F	2642
Mount Baw Baw Region	1	M	2742
Trafalgar (Vic.)	0	F	415
Trafalgar (Vic.)	0	M	378
Trafalgar (Vic.)	1	F	3480
Trafalgar (Vic.)	1	M	3374
Warragul	0	F	1004
Warragul	0	M	898
Warragul	1	F	8793
Warragul	1	M	8067
Alps - East	0	F	0
Alps - East	0	M	0
Alps - East	1	F	0
Alps - East	1	M	0
Bairnsdale	0	F	1053
Bairnsdale	0	M	884
Bairnsdale	1	F	6766
Bairnsdale	1	M	6021
Bruthen - Omeo	0	F	381
Bruthen - Omeo	0	M	419
Bruthen - Omeo	1	F	3386
Bruthen - Omeo	1	M	3555
Lake King	0	F	0
Lake King	0	M	0
Lake King	1	F	0
Lake King	1	M	0
Lakes Entrance	0	F	608
Lakes Entrance	0	M	573
Lakes Entrance	1	F	4439
Lakes Entrance	1	M	4294
Orbost	0	F	327
Orbost	0	M	360
Orbost	1	F	2837
Orbost	1	M	2922
Paynesville	0	F	345
Paynesville	0	M	341
Paynesville	1	F	2826
Paynesville	1	M	2800
Foster	0	F	586
Foster	0	M	590
Foster	1	F	3790
Foster	1	M	3762
French Island	0	F	7
French Island	0	M	10
French Island	1	F	47
French Island	1	M	51
Korumburra	0	F	510
Korumburra	0	M	440
Korumburra	1	F	4149
Korumburra	1	M	4022
Leongatha	0	F	645
Leongatha	0	M	536
Leongatha	1	F	5062
Leongatha	1	M	4833
Phillip Island	0	F	620
Phillip Island	0	M	600
Phillip Island	1	F	4756
Phillip Island	1	M	4408
Wilsons Promontory	0	F	-1
Wilsons Promontory	0	M	2
Wilsons Promontory	1	F	4
Wilsons Promontory	1	M	6
Wonthaggi - Inverloch	0	F	1364
Wonthaggi - Inverloch	0	M	1302
Wonthaggi - Inverloch	1	F	10075
Wonthaggi - Inverloch	1	M	9484
Churchill	0	F	689
Churchill	0	M	724
Churchill	1	F	5062
Churchill	1	M	4924
Moe - Newborough	0	F	965
Moe - Newborough	0	M	924
Moe - Newborough	1	F	7562
Moe - Newborough	1	M	7098
Morwell	0	F	1048
Morwell	0	M	979
Morwell	1	F	5963
Morwell	1	M	5822
Traralgon	0	F	1737
Traralgon	0	M	1609
Traralgon	1	F	12139
Traralgon	1	M	11301
Yallourn North - Glengarry	0	F	191
Yallourn North - Glengarry	0	M	198
Yallourn North - Glengarry	1	F	2031
Yallourn North - Glengarry	1	M	2127
Alps - West	0	F	0
Alps - West	0	M	1
Alps - West	1	F	6
Alps - West	1	M	15
Longford - Loch Sport	0	F	284
Longford - Loch Sport	0	M	298
Longford - Loch Sport	1	F	1764
Longford - Loch Sport	1	M	1952
Maffra	0	F	708
Maffra	0	M	680
Maffra	1	F	6330
Maffra	1	M	6149
Rosedale	0	F	245
Rosedale	0	M	1030
Rosedale	1	F	1681
Rosedale	1	M	1766
Sale	0	F	933
Sale	0	M	896
Sale	1	F	6669
Sale	1	M	6145
Yarram	0	F	314
Yarram	0	M	305
Yarram	1	F	2301
Yarram	1	M	2387
Brunswick	0	F	2899
Brunswick	0	M	2958
Brunswick	1	F	10131
Brunswick	1	M	9447
Brunswick East	0	F	1354
Brunswick East	0	M	1228
Brunswick East	1	F	4429
Brunswick East	1	M	3952
Brunswick West	0	F	1588
Brunswick West	0	M	1398
Brunswick West	1	F	5555
Brunswick West	1	M	5193
Coburg	0	F	2344
Coburg	0	M	2416
Coburg	1	F	11150
Coburg	1	M	10251
Pascoe Vale South	0	F	657
Pascoe Vale South	0	M	625
Pascoe Vale South	1	F	4426
Pascoe Vale South	1	M	4256
Alphington - Fairfield	0	F	675
Alphington - Fairfield	0	M	683
Alphington - Fairfield	1	F	3978
Alphington - Fairfield	1	M	3601
Northcote	0	F	2098
Northcote	0	M	1847
Northcote	1	F	10999
Northcote	1	M	9723
Thornbury	0	F	1623
Thornbury	0	M	1534
Thornbury	1	F	8105
Thornbury	1	M	7204
Ascot Vale	0	F	1437
Ascot Vale	0	M	1247
Ascot Vale	1	F	6133
Ascot Vale	1	M	5931
Essendon - Aberfeldie	0	F	2377
Essendon - Aberfeldie	0	M	2209
Essendon - Aberfeldie	1	F	11942
Essendon - Aberfeldie	1	M	10955
Flemington	0	F	1534
Flemington	0	M	1498
Flemington	1	F	3728
Flemington	1	M	3353
Moonee Ponds	0	F	1253
Moonee Ponds	0	M	1160
Moonee Ponds	1	F	6127
Moonee Ponds	1	M	5715
Carlton	0	F	6310
Carlton	0	M	5025
Carlton	1	F	3956
Carlton	1	M	3705
Docklands	0	F	3247
Docklands	0	M	3326
Docklands	1	F	2069
Docklands	1	M	2326
East Melbourne	0	F	637
East Melbourne	0	M	558
East Melbourne	1	F	1975
East Melbourne	1	M	1797
Flemington Racecourse	0	F	26
Flemington Racecourse	0	M	30
Flemington Racecourse	1	F	19
Flemington Racecourse	1	M	13
Kensington (Vic.)	0	F	1279
Kensington (Vic.)	0	M	1140
Kensington (Vic.)	1	F	4320
Kensington (Vic.)	1	M	4076
Melbourne	0	F	15208
Melbourne	0	M	13608
Melbourne	1	F	3926
Melbourne	1	M	4582
North Melbourne	0	F	4552
North Melbourne	0	M	4588
North Melbourne	1	F	5808
North Melbourne	1	M	5685
Parkville	0	F	1450
Parkville	0	M	1238
Parkville	1	F	2500
Parkville	1	M	2217
South Yarra - West	0	F	976
South Yarra - West	0	M	820
South Yarra - West	1	F	2289
South Yarra - West	1	M	2014
Southbank	0	F	5458
Southbank	0	M	5105
Southbank	1	F	3816
Southbank	1	M	4291
West Melbourne	0	F	0
West Melbourne	0	M	0
West Melbourne	1	F	0
West Melbourne	1	M	3
Albert Park	0	F	1958
Albert Park	0	M	1875
Albert Park	1	F	5885
Albert Park	1	M	5664
Elwood	0	F	1773
Elwood	0	M	1590
Elwood	1	F	6299
Elwood	1	M	5559
Port Melbourne	0	F	1736
Port Melbourne	0	M	1609
Port Melbourne	1	F	6695
Port Melbourne	1	M	6120
Port Melbourne Industrial	0	F	3
Port Melbourne Industrial	0	M	-1
Port Melbourne Industrial	1	F	6
Port Melbourne Industrial	1	M	9
South Melbourne	0	F	1667
South Melbourne	0	M	1545
South Melbourne	1	F	4266
South Melbourne	1	M	4074
St Kilda	0	F	4567
St Kilda	0	M	4744
St Kilda	1	F	8393
St Kilda	1	M	8417
St Kilda East	0	F	2118
St Kilda East	0	M	2193
St Kilda East	1	F	6200
St Kilda East	1	M	5912
Armadale	0	F	981
Armadale	0	M	816
Armadale	1	F	3886
Armadale	1	M	3295
Prahran - Windsor	0	F	2717
Prahran - Windsor	0	M	2656
Prahran - Windsor	1	F	7406
Prahran - Windsor	1	M	6943
South Yarra - East	0	F	4019
South Yarra - East	0	M	3484
South Yarra - East	1	F	6865
South Yarra - East	1	M	6359
Toorak	0	F	1349
Toorak	0	M	1054
Toorak	1	F	5699
Toorak	1	M	4951
Abbotsford	0	F	1210
Abbotsford	0	M	1204
Abbotsford	1	F	2871
Abbotsford	1	M	2907
Carlton North - Princes Hill	0	F	801
Carlton North - Princes Hill	0	M	712
Carlton North - Princes Hill	1	F	3657
Carlton North - Princes Hill	1	M	3261
Collingwood	0	F	1301
Collingwood	0	M	1233
