SA2_NAME16	Age	MaritalStatus	Registered	adults
Gordon (Vic.)	35-44	Never married		141
Gordon (Vic.)	45-54	Married	0	124
Gordon (Vic.)	45-54	Married	1	588
Gordon (Vic.)	45-54	Never married		176
Gordon (Vic.)	55-64	Married	0	79
Gordon (Vic.)	55-64	Married	1	494
Gordon (Vic.)	55-64	Never married		178
Gordon (Vic.)	65-74	Married	0	26
Gordon (Vic.)	65-74	Married	1	371
Gordon (Vic.)	65-74	Never married		161
Gordon (Vic.)	75-84	Married	0	7
Gordon (Vic.)	75-84	Married	1	115
Gordon (Vic.)	75-84	Never married		80
Gordon (Vic.)	85+	Married	0	4
Gordon (Vic.)	85+	Married	1	13
Gordon (Vic.)	85+	Never married		38
Avoca	15-19	Married	0	3
Avoca	15-19	Never married		122
Avoca	20-24	Married	0	18
Avoca	20-24	Married	1	3
Avoca	20-24	Never married		74
Avoca	25-34	Married	0	44
Avoca	25-34	Married	1	67
Avoca	25-34	Never married		67
Avoca	35-44	Married	0	54
Avoca	35-44	Married	1	167
Avoca	35-44	Never married		85
Avoca	45-54	Married	0	53
Avoca	45-54	Married	1	213
Avoca	45-54	Never married		130
Avoca	55-64	Married	0	59
Avoca	55-64	Married	1	316
Avoca	55-64	Never married		185
Avoca	65-74	Married	0	18
Avoca	65-74	Married	1	332
Avoca	65-74	Never married		145
Avoca	75-84	Married	0	3
Avoca	75-84	Married	1	105
Avoca	75-84	Never married		99
Avoca	85+	Married	1	18
Avoca	85+	Never married		37
Beaufort	15-19	Married	0	3
Beaufort	15-19	Never married		180
Beaufort	20-24	Married	0	16
Beaufort	20-24	Married	1	3
Beaufort	20-24	Never married		104
Beaufort	25-34	Married	0	63
Beaufort	25-34	Married	1	123
Beaufort	25-34	Never married		103
Beaufort	35-44	Married	0	66
Beaufort	35-44	Married	1	214
Beaufort	35-44	Never married		95
Beaufort	45-54	Married	0	77
Beaufort	45-54	Married	1	277
Beaufort	45-54	Never married		132
Beaufort	55-64	Married	0	50
Beaufort	55-64	Married	1	374
Beaufort	55-64	Never married		196
Beaufort	65-74	Married	0	27
Beaufort	65-74	Married	1	326
Beaufort	65-74	Never married		177
Beaufort	75-84	Married	0	5
Beaufort	75-84	Married	1	94
Beaufort	75-84	Never married		91
Beaufort	85+	Married	1	25
Beaufort	85+	Never married		48
Golden Plains - North	15-19	Never married		262
Golden Plains - North	20-24	Married	0	33
Golden Plains - North	20-24	Married	1	14
Golden Plains - North	20-24	Never married		140
Golden Plains - North	25-34	Married	0	99
Golden Plains - North	25-34	Married	1	172
Golden Plains - North	25-34	Never married		97
Golden Plains - North	35-44	Married	0	93
Golden Plains - North	35-44	Married	1	327
Golden Plains - North	35-44	Never married		114
Golden Plains - North	45-54	Married	0	100
Golden Plains - North	45-54	Married	1	374
Golden Plains - North	45-54	Never married		153
Golden Plains - North	55-64	Married	0	56
Golden Plains - North	55-64	Married	1	409
Golden Plains - North	55-64	Never married		168
Golden Plains - North	65-74	Married	0	35
Golden Plains - North	65-74	Married	1	302
Golden Plains - North	65-74	Never married		120
Golden Plains - North	75-84	Married	0	3
Golden Plains - North	75-84	Married	1	73
Golden Plains - North	75-84	Never married		67
Golden Plains - North	85+	Married	1	15
Golden Plains - North	85+	Never married		27
Maryborough (Vic.)	15-19	Married	0	10
Maryborough (Vic.)	15-19	Never married		373
Maryborough (Vic.)	20-24	Married	0	83
Maryborough (Vic.)	20-24	Married	1	23
Maryborough (Vic.)	20-24	Never married		268
Maryborough (Vic.)	25-34	Married	0	154
Maryborough (Vic.)	25-34	Married	1	175
Maryborough (Vic.)	25-34	Never married		275
Maryborough (Vic.)	35-44	Married	0	117
Maryborough (Vic.)	35-44	Married	1	292
Maryborough (Vic.)	35-44	Never married		266
Maryborough (Vic.)	45-54	Married	0	88
Maryborough (Vic.)	45-54	Married	1	419
Maryborough (Vic.)	45-54	Never married		346
Maryborough (Vic.)	55-64	Married	0	67
Maryborough (Vic.)	55-64	Married	1	532
Maryborough (Vic.)	55-64	Never married		382
Maryborough (Vic.)	65-74	Married	0	56
Maryborough (Vic.)	65-74	Married	1	599
Maryborough (Vic.)	65-74	Never married		386
Maryborough (Vic.)	75-84	Married	0	23
Maryborough (Vic.)	75-84	Married	1	362
Maryborough (Vic.)	75-84	Never married		315
Maryborough (Vic.)	85+	Married	1	67
Maryborough (Vic.)	85+	Never married		160
Maryborough Region	15-19	Married	0	3
Maryborough Region	15-19	Never married		245
Maryborough Region	20-24	Married	0	31
Maryborough Region	20-24	Never married		149
Maryborough Region	25-34	Married	0	96
Maryborough Region	25-34	Married	1	96
Maryborough Region	25-34	Never married		126
Maryborough Region	35-44	Married	0	76
Maryborough Region	35-44	Married	1	215
Maryborough Region	35-44	Never married		145
Maryborough Region	45-54	Married	0	110
Maryborough Region	45-54	Married	1	377
Maryborough Region	45-54	Never married		241
Maryborough Region	55-64	Married	0	90
Maryborough Region	55-64	Married	1	500
Maryborough Region	55-64	Never married		283
Maryborough Region	65-74	Married	0	40
Maryborough Region	65-74	Married	1	462
Maryborough Region	65-74	Never married		268
Maryborough Region	75-84	Married	0	9
Maryborough Region	75-84	Married	1	182
Maryborough Region	75-84	Never married		140
Maryborough Region	85+	Married	1	31
Maryborough Region	85+	Never married		63
Bendigo	15-19	Married	0	18
Bendigo	15-19	Married	1	3
Bendigo	15-19	Never married		710
Bendigo	20-24	Married	0	227
Bendigo	20-24	Married	1	34
Bendigo	20-24	Never married		729
Bendigo	25-34	Married	0	462
Bendigo	25-34	Married	1	493
Bendigo	25-34	Never married		877
Bendigo	35-44	Married	0	195
Bendigo	35-44	Married	1	652
Bendigo	35-44	Never married		650
Bendigo	45-54	Married	0	168
Bendigo	45-54	Married	1	713
Bendigo	45-54	Never married		738
Bendigo	55-64	Married	0	102
Bendigo	55-64	Married	1	751
Bendigo	55-64	Never married		718
Bendigo	65-74	Married	0	43
Bendigo	65-74	Married	1	627
Bendigo	65-74	Never married		484
Bendigo	75-84	Married	0	10
Bendigo	75-84	Married	1	339
Bendigo	75-84	Never married		297
Bendigo	85+	Married	0	4
Bendigo	85+	Married	1	60
Bendigo	85+	Never married		181
California Gully - Eaglehawk	15-19	Married	0	6
California Gully - Eaglehawk	15-19	Never married		663
California Gully - Eaglehawk	20-24	Married	0	153
California Gully - Eaglehawk	20-24	Married	1	42
California Gully - Eaglehawk	20-24	Never married		527
California Gully - Eaglehawk	25-34	Married	0	332
California Gully - Eaglehawk	25-34	Married	1	458
California Gully - Eaglehawk	25-34	Never married		593
California Gully - Eaglehawk	35-44	Married	0	216
California Gully - Eaglehawk	35-44	Married	1	521
California Gully - Eaglehawk	35-44	Never married		488
California Gully - Eaglehawk	45-54	Married	0	151
California Gully - Eaglehawk	45-54	Married	1	578
California Gully - Eaglehawk	45-54	Never married		538
California Gully - Eaglehawk	55-64	Married	0	77
California Gully - Eaglehawk	55-64	Married	1	702
California Gully - Eaglehawk	55-64	Never married		513
California Gully - Eaglehawk	65-74	Married	0	22
California Gully - Eaglehawk	65-74	Married	1	606
California Gully - Eaglehawk	65-74	Never married		403
California Gully - Eaglehawk	75-84	Married	0	8
California Gully - Eaglehawk	75-84	Married	1	309
California Gully - Eaglehawk	75-84	Never married		280
California Gully - Eaglehawk	85+	Married	1	50
California Gully - Eaglehawk	85+	Never married		134
East Bendigo - Kennington	15-19	Married	0	15
East Bendigo - Kennington	15-19	Never married		756
East Bendigo - Kennington	20-24	Married	0	150
East Bendigo - Kennington	20-24	Married	1	25
East Bendigo - Kennington	20-24	Never married		740
East Bendigo - Kennington	25-34	Married	0	284
East Bendigo - Kennington	25-34	Married	1	425
East Bendigo - Kennington	25-34	Never married		600
East Bendigo - Kennington	35-44	Married	0	130
East Bendigo - Kennington	35-44	Married	1	709
East Bendigo - Kennington	35-44	Never married		405
East Bendigo - Kennington	45-54	Married	0	155
East Bendigo - Kennington	45-54	Married	1	897
East Bendigo - Kennington	45-54	Never married		479
East Bendigo - Kennington	55-64	Married	0	77
East Bendigo - Kennington	55-64	Married	1	953
East Bendigo - Kennington	55-64	Never married		526
East Bendigo - Kennington	65-74	Married	0	39
East Bendigo - Kennington	65-74	Married	1	854
East Bendigo - Kennington	65-74	Never married		398
East Bendigo - Kennington	75-84	Married	0	10
East Bendigo - Kennington	75-84	Married	1	510
East Bendigo - Kennington	75-84	Never married		341
East Bendigo - Kennington	85+	Married	1	116
East Bendigo - Kennington	85+	Never married		232
Flora Hill - Spring Gully	15-19	Married	0	8
Flora Hill - Spring Gully	15-19	Never married		529
Flora Hill - Spring Gully	20-24	Married	0	139
Flora Hill - Spring Gully	20-24	Married	1	29
Flora Hill - Spring Gully	20-24	Never married		754
Flora Hill - Spring Gully	25-34	Married	0	254
Flora Hill - Spring Gully	25-34	Married	1	342
Flora Hill - Spring Gully	25-34	Never married		470
Flora Hill - Spring Gully	35-44	Married	0	135
Flora Hill - Spring Gully	35-44	Married	1	556
Flora Hill - Spring Gully	35-44	Never married		315
Flora Hill - Spring Gully	45-54	Married	0	97
Flora Hill - Spring Gully	45-54	Married	1	504
Flora Hill - Spring Gully	45-54	Never married		343
Flora Hill - Spring Gully	55-64	Married	0	49
Flora Hill - Spring Gully	55-64	Married	1	558
Flora Hill - Spring Gully	55-64	Never married		346
Flora Hill - Spring Gully	65-74	Married	0	16
Flora Hill - Spring Gully	65-74	Married	1	376
Flora Hill - Spring Gully	65-74	Never married		247
Flora Hill - Spring Gully	75-84	Married	1	203
Flora Hill - Spring Gully	75-84	Never married		169
Flora Hill - Spring Gully	85+	Married	1	81
Flora Hill - Spring Gully	85+	Never married		125
Kangaroo Flat - Golden Square	15-19	Married	0	23
Kangaroo Flat - Golden Square	15-19	Married	1	3
Kangaroo Flat - Golden Square	15-19	Never married		914
Kangaroo Flat - Golden Square	20-24	Married	0	283
Kangaroo Flat - Golden Square	20-24	Married	1	62
Kangaroo Flat - Golden Square	20-24	Never married		851
Kangaroo Flat - Golden Square	25-34	Married	0	602
Kangaroo Flat - Golden Square	25-34	Married	1	888
Kangaroo Flat - Golden Square	25-34	Never married		970
Kangaroo Flat - Golden Square	35-44	Married	0	305
Kangaroo Flat - Golden Square	35-44	Married	1	1024
Kangaroo Flat - Golden Square	35-44	Never married		693
Kangaroo Flat - Golden Square	45-54	Married	0	224
Kangaroo Flat - Golden Square	45-54	Married	1	1017
Kangaroo Flat - Golden Square	45-54	Never married		790
Kangaroo Flat - Golden Square	55-64	Married	0	111
Kangaroo Flat - Golden Square	55-64	Married	1	1236
Kangaroo Flat - Golden Square	55-64	Never married		777
Kangaroo Flat - Golden Square	65-74	Married	0	60
Kangaroo Flat - Golden Square	65-74	Married	1	1089
Kangaroo Flat - Golden Square	65-74	Never married		638
Kangaroo Flat - Golden Square	75-84	Married	0	26
Kangaroo Flat - Golden Square	75-84	Married	1	663
Kangaroo Flat - Golden Square	75-84	Never married		478
Kangaroo Flat - Golden Square	85+	Married	1	138
Kangaroo Flat - Golden Square	85+	Never married		258
Maiden Gully	15-19	Married	0	3
Maiden Gully	15-19	Never married		360
Maiden Gully	20-24	Married	0	18
Maiden Gully	20-24	Never married		171
Maiden Gully	25-34	Married	0	110
Maiden Gully	25-34	Married	1	283
Maiden Gully	25-34	Never married		124
Maiden Gully	35-44	Married	0	61
Maiden Gully	35-44	Married	1	573
Maiden Gully	35-44	Never married		100
Maiden Gully	45-54	Married	0	59
Maiden Gully	45-54	Married	1	547
Maiden Gully	45-54	Never married		73
Maiden Gully	55-64	Married	0	38
Maiden Gully	55-64	Married	1	414
Maiden Gully	55-64	Never married		71
Maiden Gully	65-74	Married	0	15
Maiden Gully	65-74	Married	1	232
Maiden Gully	65-74	Never married		54
Maiden Gully	75-84	Married	0	3
Maiden Gully	75-84	Married	1	61
Maiden Gully	75-84	Never married		21
Maiden Gully	85+	Married	0	3
Maiden Gully	85+	Married	1	5
Maiden Gully	85+	Never married		18
Strathfieldsaye	15-19	Married	0	3
Strathfieldsaye	15-19	Never married		637
Strathfieldsaye	20-24	Married	0	23
Strathfieldsaye	20-24	Married	1	8
Strathfieldsaye	20-24	Never married		298
Strathfieldsaye	25-34	Married	0	119
Strathfieldsaye	25-34	Married	1	423
Strathfieldsaye	25-34	Never married		184
Strathfieldsaye	35-44	Married	0	127
Strathfieldsaye	35-44	Married	1	936
Strathfieldsaye	35-44	Never married		143
Strathfieldsaye	45-54	Married	0	101
Strathfieldsaye	45-54	Married	1	844
Strathfieldsaye	45-54	Never married		162
Strathfieldsaye	55-64	Married	0	61
Strathfieldsaye	55-64	Married	1	729
Strathfieldsaye	55-64	Never married		128
Strathfieldsaye	65-74	Married	0	18
Strathfieldsaye	65-74	Married	1	475
Strathfieldsaye	65-74	Never married		101
Strathfieldsaye	75-84	Married	0	3
Strathfieldsaye	75-84	Married	1	186
Strathfieldsaye	75-84	Never married		75
Strathfieldsaye	85+	Married	0	6
Strathfieldsaye	85+	Married	1	39
Strathfieldsaye	85+	Never married		22
White Hills - Ascot	15-19	Married	0	11
White Hills - Ascot	15-19	Never married		668
White Hills - Ascot	20-24	Married	0	183
White Hills - Ascot	20-24	Married	1	30
White Hills - Ascot	20-24	Never married		497
White Hills - Ascot	25-34	Married	0	433
White Hills - Ascot	25-34	Married	1	821
White Hills - Ascot	25-34	Never married		528
White Hills - Ascot	35-44	Married	0	191
White Hills - Ascot	35-44	Married	1	788
White Hills - Ascot	35-44	Never married		323
White Hills - Ascot	45-54	Married	0	158
White Hills - Ascot	45-54	Married	1	771
White Hills - Ascot	45-54	Never married		350
White Hills - Ascot	55-64	Married	0	90
White Hills - Ascot	55-64	Married	1	757
White Hills - Ascot	55-64	Never married		332
White Hills - Ascot	65-74	Married	0	34
White Hills - Ascot	65-74	Married	1	509
White Hills - Ascot	65-74	Never married		225
White Hills - Ascot	75-84	Married	0	11
White Hills - Ascot	75-84	Married	1	203
White Hills - Ascot	75-84	Never married		142
White Hills - Ascot	85+	Married	0	7
White Hills - Ascot	85+	Married	1	32
White Hills - Ascot	85+	Never married		60
Bendigo Region - South	15-19	Never married		494
Bendigo Region - South	20-24	Married	0	41
Bendigo Region - South	20-24	Married	1	11
Bendigo Region - South	20-24	Never married		191
Bendigo Region - South	25-34	Married	0	174
Bendigo Region - South	25-34	Married	1	265
Bendigo Region - South	25-34	Never married		181
Bendigo Region - South	35-44	Married	0	145
Bendigo Region - South	35-44	Married	1	593
Bendigo Region - South	35-44	Never married		83
Bendigo Region - South	45-54	Married	0	113
Bendigo Region - South	45-54	Married	1	796
Bendigo Region - South	45-54	Never married		163
Bendigo Region - South	55-64	Married	0	85
Bendigo Region - South	55-64	Married	1	708
Bendigo Region - South	55-64	Never married		157
Bendigo Region - South	65-74	Married	0	31
Bendigo Region - South	65-74	Married	1	451
Bendigo Region - South	65-74	Never married		122
Bendigo Region - South	75-84	Married	0	4
Bendigo Region - South	75-84	Married	1	128
Bendigo Region - South	75-84	Never married		61
Bendigo Region - South	85+	Married	1	17
Bendigo Region - South	85+	Never married		28
Castlemaine	15-19	Married	0	3
Castlemaine	15-19	Never married		444
Castlemaine	20-24	Married	0	61
Castlemaine	20-24	Married	1	7
Castlemaine	20-24	Never married		259
Castlemaine	25-34	Married	0	181
Castlemaine	25-34	Married	1	214
Castlemaine	25-34	Never married		308
Castlemaine	35-44	Married	0	237
Castlemaine	35-44	Married	1	443
Castlemaine	35-44	Never married		309
Castlemaine	45-54	Married	0	197
Castlemaine	45-54	Married	1	581
Castlemaine	45-54	Never married		480
Castlemaine	55-64	Married	0	170
Castlemaine	55-64	Married	1	620
Castlemaine	55-64	Never married		533
Castlemaine	65-74	Married	0	93
Castlemaine	65-74	Married	1	566
Castlemaine	65-74	Never married		478
Castlemaine	75-84	Married	0	18
Castlemaine	75-84	Married	1	367
Castlemaine	75-84	Never married		308
Castlemaine	85+	Married	1	93
Castlemaine	85+	Never married		168
Castlemaine Region	15-19	Never married		399
Castlemaine Region	20-24	Married	0	36
Castlemaine Region	20-24	Married	1	8
Castlemaine Region	20-24	Never married		200
Castlemaine Region	25-34	Married	0	120
Castlemaine Region	25-34	Married	1	154
Castlemaine Region	25-34	Never married		165
Castlemaine Region	35-44	Married	0	179
Castlemaine Region	35-44	Married	1	420
Castlemaine Region	35-44	Never married		183
Castlemaine Region	45-54	Married	0	225
Castlemaine Region	45-54	Married	1	630
Castlemaine Region	45-54	Never married		337
Castlemaine Region	55-64	Married	0	199
Castlemaine Region	55-64	Married	1	790
Castlemaine Region	55-64	Never married		457
Castlemaine Region	65-74	Married	0	100
Castlemaine Region	65-74	Married	1	679
Castlemaine Region	65-74	Never married		369
Castlemaine Region	75-84	Married	0	16
Castlemaine Region	75-84	Married	1	254
Castlemaine Region	75-84	Never married		183
Castlemaine Region	85+	Married	1	62
Castlemaine Region	85+	Never married		82
Heathcote	15-19	Never married		200
Heathcote	20-24	Married	0	22
Heathcote	20-24	Married	1	9
Heathcote	20-24	Never married		93
Heathcote	25-34	Married	0	51
Heathcote	25-34	Married	1	98
Heathcote	25-34	Never married		106
Heathcote	35-44	Married	0	56
Heathcote	35-44	Married	1	205
Heathcote	35-44	Never married		127
Heathcote	45-54	Married	0	80
Heathcote	45-54	Married	1	315
Heathcote	45-54	Never married		184
Heathcote	55-64	Married	0	78
Heathcote	55-64	Married	1	403
Heathcote	55-64	Never married		231
Heathcote	65-74	Married	0	43
Heathcote	65-74	Married	1	413
Heathcote	65-74	Never married		201
Heathcote	75-84	Married	0	9
Heathcote	75-84	Married	1	200
Heathcote	75-84	Never married		137
Heathcote	85+	Married	1	36
Heathcote	85+	Never married		46
Kyneton	15-19	Married	0	7
Kyneton	15-19	Never married		473
Kyneton	20-24	Married	0	47
Kyneton	20-24	Married	1	11
Kyneton	20-24	Never married		299
Kyneton	25-34	Married	0	178
Kyneton	25-34	Married	1	261
Kyneton	25-34	Never married		295
Kyneton	35-44	Married	0	203
Kyneton	35-44	Married	1	660
Kyneton	35-44	Never married		248
Kyneton	45-54	Married	0	193
Kyneton	45-54	Married	1	731
Kyneton	45-54	Never married		341
Kyneton	55-64	Married	0	116
Kyneton	55-64	Married	1	734
Kyneton	55-64	Never married		359
Kyneton	65-74	Married	0	78
Kyneton	65-74	Married	1	635
Kyneton	65-74	Never married		322
Kyneton	75-84	Married	0	10
Kyneton	75-84	Married	1	243
Kyneton	75-84	Never married		206
Kyneton	85+	Married	1	52
Kyneton	85+	Never married		104
Woodend	15-19	Never married		395
Woodend	20-24	Married	0	19
Woodend	20-24	Married	1	3
Woodend	20-24	Never married		218
Woodend	25-34	Married	0	84
Woodend	25-34	Married	1	148
Woodend	25-34	Never married		170
Woodend	35-44	Married	0	173
Woodend	35-44	Married	1	598
Woodend	35-44	Never married		128
Woodend	45-54	Married	0	137
Woodend	45-54	Married	1	690
Woodend	45-54	Never married		187
Woodend	55-64	Married	0	91
Woodend	55-64	Married	1	546
Woodend	55-64	Never married		236
Woodend	65-74	Married	0	31
Woodend	65-74	Married	1	433
Woodend	65-74	Never married		191
Woodend	75-84	Married	0	3
Woodend	75-84	Married	1	144
Woodend	75-84	Never married		93
Woodend	85+	Married	0	3
Woodend	85+	Married	1	24
Woodend	85+	Never married		44
Bendigo Region - North	15-19	Never married		270
Bendigo Region - North	20-24	Married	0	22
Bendigo Region - North	20-24	Married	1	4
Bendigo Region - North	20-24	Never married		115
Bendigo Region - North	25-34	Married	0	62
Bendigo Region - North	25-34	Married	1	134
Bendigo Region - North	25-34	Never married		92
Bendigo Region - North	35-44	Married	0	80
Bendigo Region - North	35-44	Married	1	290
Bendigo Region - North	35-44	Never married		103
Bendigo Region - North	45-54	Married	0	86
Bendigo Region - North	45-54	Married	1	437
Bendigo Region - North	45-54	Never married		130
Bendigo Region - North	55-64	Married	0	62
Bendigo Region - North	55-64	Married	1	428
Bendigo Region - North	55-64	Never married		164
Bendigo Region - North	65-74	Married	0	23
Bendigo Region - North	65-74	Married	1	288
Bendigo Region - North	65-74	Never married		126
Bendigo Region - North	75-84	Married	0	10
Bendigo Region - North	75-84	Married	1	83
Bendigo Region - North	75-84	Never married		85
Bendigo Region - North	85+	Married	1	25
Bendigo Region - North	85+	Never married		35
Loddon	15-19	Married	0	7
Loddon	15-19	Never married		310
Loddon	20-24	Married	0	27
Loddon	20-24	Married	1	7
Loddon	20-24	Never married		142
Loddon	25-34	Married	0	88
Loddon	25-34	Married	1	163
Loddon	25-34	Never married		150
Loddon	35-44	Married	0	82
Loddon	35-44	Married	1	367
Loddon	35-44	Never married		139
Loddon	45-54	Married	0	80
Loddon	45-54	Married	1	476
Loddon	45-54	Never married		275
Loddon	55-64	Married	0	93
Loddon	55-64	Married	1	669
Loddon	55-64	Never married		321
Loddon	65-74	Married	0	40
Loddon	65-74	Married	1	533
Loddon	65-74	Never married		326
Loddon	75-84	Married	0	10
Loddon	75-84	Married	1	247
Loddon	75-84	Never married		214
Loddon	85+	Married	0	3
Loddon	85+	Married	1	43
Loddon	85+	Never married		115
Bannockburn	15-19	Married	0	3
Bannockburn	15-19	Never married		410
Bannockburn	20-24	Married	0	52
Bannockburn	20-24	Married	1	21
Bannockburn	20-24	Never married		219
Bannockburn	25-34	Married	0	162
Bannockburn	25-34	Married	1	387
Bannockburn	25-34	Never married		143
Bannockburn	35-44	Married	0	140
Bannockburn	35-44	Married	1	686
Bannockburn	35-44	Never married		115
Bannockburn	45-54	Married	0	71
Bannockburn	45-54	Married	1	600
Bannockburn	45-54	Never married		110
Bannockburn	55-64	Married	0	48
Bannockburn	55-64	Married	1	413
Bannockburn	55-64	Never married		105
Bannockburn	65-74	Married	0	22
Bannockburn	65-74	Married	1	284
Bannockburn	65-74	Never married		76
Bannockburn	75-84	Married	1	102
Bannockburn	75-84	Never married		49
Bannockburn	85+	Married	1	15
Bannockburn	85+	Never married		38
Golden Plains - South	15-19	Married	0	3
Golden Plains - South	15-19	Never married		406
Golden Plains - South	20-24	Married	0	21
Golden Plains - South	20-24	Never married		198
Golden Plains - South	25-34	Married	0	128
Golden Plains - South	25-34	Married	1	290
Golden Plains - South	25-34	Never married		182
Golden Plains - South	35-44	Married	0	163
Golden Plains - South	35-44	Married	1	573
Golden Plains - South	35-44	Never married		149
Golden Plains - South	45-54	Married	0	115
Golden Plains - South	45-54	Married	1	705
Golden Plains - South	45-54	Never married		195
Golden Plains - South	55-64	Married	0	72
Golden Plains - South	55-64	Married	1	629
Golden Plains - South	55-64	Never married		200
Golden Plains - South	65-74	Married	0	25
Golden Plains - South	65-74	Married	1	425
Golden Plains - South	65-74	Never married		152
Golden Plains - South	75-84	Married	0	3
Golden Plains - South	75-84	Married	1	111
Golden Plains - South	75-84	Never married		76
Golden Plains - South	85+	Married	1	8
Golden Plains - South	85+	Never married		26
Winchelsea	15-19	Never married		321
Winchelsea	20-24	Married	0	17
Winchelsea	20-24	Married	1	8
Winchelsea	20-24	Never married		209
Winchelsea	25-34	Married	0	91
Winchelsea	25-34	Married	1	149
Winchelsea	25-34	Never married		162
Winchelsea	35-44	Married	0	102
Winchelsea	35-44	Married	1	442
Winchelsea	35-44	Never married		119
Winchelsea	45-54	Married	0	100
Winchelsea	45-54	Married	1	548
Winchelsea	45-54	Never married		159
Winchelsea	55-64	Married	0	79
Winchelsea	55-64	Married	1	558
Winchelsea	55-64	Never married		180
Winchelsea	65-74	Married	0	28
Winchelsea	65-74	Married	1	422
Winchelsea	65-74	Never married		128
Winchelsea	75-84	Married	0	12
Winchelsea	75-84	Married	1	142
Winchelsea	75-84	Never married		73
Winchelsea	85+	Married	1	27
Winchelsea	85+	Never married		43
Belmont	15-19	Married	0	3
Belmont	15-19	Never married		694
Belmont	20-24	Married	0	135
Belmont	20-24	Married	1	26
Belmont	20-24	Never married		735
Belmont	25-34	Married	0	476
Belmont	25-34	Married	1	732
Belmont	25-34	Never married		783
Belmont	35-44	Married	0	198
Belmont	35-44	Married	1	900
Belmont	35-44	Never married		475
Belmont	45-54	Married	0	146
Belmont	45-54	Married	1	773
Belmont	45-54	Never married		581
Belmont	55-64	Married	0	84
Belmont	55-64	Married	1	737
Belmont	55-64	Never married		544
Belmont	65-74	Married	0	38
Belmont	65-74	Married	1	682
Belmont	65-74	Never married		442
Belmont	75-84	Married	0	12
Belmont	75-84	Married	1	416
Belmont	75-84	Never married		324
Belmont	85+	Married	1	137
Belmont	85+	Never married		254
Corio - Norlane	15-19	Married	0	29
Corio - Norlane	15-19	Married	1	3
Corio - Norlane	15-19	Never married		1555
Corio - Norlane	20-24	Married	0	258
Corio - Norlane	20-24	Married	1	86
Corio - Norlane	20-24	Never married		1438
Corio - Norlane	25-34	Married	0	541
Corio - Norlane	25-34	Married	1	899
Corio - Norlane	25-34	Never married		1568
Corio - Norlane	35-44	Married	0	403
Corio - Norlane	35-44	Married	1	1091
Corio - Norlane	35-44	Never married		1258
Corio - Norlane	45-54	Married	0	307
Corio - Norlane	45-54	Married	1	1379
Corio - Norlane	45-54	Never married		1395
Corio - Norlane	55-64	Married	0	184
Corio - Norlane	55-64	Married	1	1509
Corio - Norlane	55-64	Never married		1174
Corio - Norlane	65-74	Married	0	88
Corio - Norlane	65-74	Married	1	1135
Corio - Norlane	65-74	Never married		842
Corio - Norlane	75-84	Married	0	13
Corio - Norlane	75-84	Married	1	558
Corio - Norlane	75-84	Never married		587
Corio - Norlane	85+	Married	0	3
Corio - Norlane	85+	Married	1	95
Corio - Norlane	85+	Never married		250
Geelong	15-19	Married	0	3
Geelong	15-19	Never married		536
Geelong	20-24	Married	0	126
Geelong	20-24	Married	1	32
Geelong	20-24	Never married		716
Geelong	25-34	Married	0	419
Geelong	25-34	Married	1	548
Geelong	25-34	Never married		773
Geelong	35-44	Married	0	208
Geelong	35-44	Married	1	736
Geelong	35-44	Never married		434
Geelong	45-54	Married	0	163
Geelong	45-54	Married	1	791
Geelong	45-54	Never married		561
Geelong	55-64	Married	0	121
Geelong	55-64	Married	1	806
Geelong	55-64	Never married		622
Geelong	65-74	Married	0	50
Geelong	65-74	Married	1	519
Geelong	65-74	Never married		397
Geelong	75-84	Married	0	8
Geelong	75-84	Married	1	227
Geelong	75-84	Never married		291
Geelong	85+	Married	1	46
Geelong	85+	Never married		155
Geelong West - Hamlyn Heights	15-19	Married	0	19
Geelong West - Hamlyn Heights	15-19	Never married		900
Geelong West - Hamlyn Heights	20-24	Married	0	178
Geelong West - Hamlyn Heights	20-24	Married	1	55
Geelong West - Hamlyn Heights	20-24	Never married		1082
Geelong West - Hamlyn Heights	25-34	Married	0	628
Geelong West - Hamlyn Heights	25-34	Married	1	1053
Geelong West - Hamlyn Heights	25-34	Never married		1145
Geelong West - Hamlyn Heights	35-44	Married	0	337
Geelong West - Hamlyn Heights	35-44	Married	1	1434
Geelong West - Hamlyn Heights	35-44	Never married		686
Geelong West - Hamlyn Heights	45-54	Married	0	250
Geelong West - Hamlyn Heights	45-54	Married	1	1278
Geelong West - Hamlyn Heights	45-54	Never married		822
Geelong West - Hamlyn Heights	55-64	Married	0	159
Geelong West - Hamlyn Heights	55-64	Married	1	1034
Geelong West - Hamlyn Heights	55-64	Never married		817
Geelong West - Hamlyn Heights	65-74	Married	0	41
Geelong West - Hamlyn Heights	65-74	Married	1	763
Geelong West - Hamlyn Heights	65-74	Never married		525
Geelong West - Hamlyn Heights	75-84	Married	0	11
Geelong West - Hamlyn Heights	75-84	Married	1	437
Geelong West - Hamlyn Heights	75-84	Never married		437
Geelong West - Hamlyn Heights	85+	Married	0	3
Geelong West - Hamlyn Heights	85+	Married	1	128
Geelong West - Hamlyn Heights	85+	Never married		266
Grovedale	15-19	Married	0	12
Grovedale	15-19	Married	1	3
Grovedale	15-19	Never married		1263
Grovedale	20-24	Married	0	277
Grovedale	20-24	Married	1	48
Grovedale	20-24	Never married		1429
