SA2_NAME16	CountryOfBirth	persons
North Ryde - East Ryde	NLD	21
North Ryde - East Ryde	NPL	26
North Ryde - East Ryde	NZL	154
North Ryde - East Ryde	PAK	20
North Ryde - East Ryde	PHL	204
North Ryde - East Ryde	PNG	14
North Ryde - East Ryde	POL	20
North Ryde - East Ryde	SGP	49
North Ryde - East Ryde	THA	70
North Ryde - East Ryde	TUR	25
North Ryde - East Ryde	TWN	57
North Ryde - East Ryde	USA	55
North Ryde - East Ryde	VNM	92
North Ryde - East Ryde	ZAF	72
North Ryde - East Ryde	ZWE	6
West Ryde - Meadowbank		1394
West Ryde - Meadowbank	AFG	28
West Ryde - Meadowbank	AUS	8369
West Ryde - Meadowbank	BGD	77
West Ryde - Meadowbank	BIH	11
West Ryde - Meadowbank	CAN	36
West Ryde - Meadowbank	CHL	33
West Ryde - Meadowbank	CHN	2310
West Ryde - Meadowbank	DEU	64
West Ryde - Meadowbank	EGY	65
West Ryde - Meadowbank	FJI	88
West Ryde - Meadowbank	FRA	25
West Ryde - Meadowbank	GBR	386
West Ryde - Meadowbank	GRC	41
West Ryde - Meadowbank	HKG	491
West Ryde - Meadowbank	HRV	54
West Ryde - Meadowbank	IDN	156
West Ryde - Meadowbank	IND	1236
West Ryde - Meadowbank	IRL	65
West Ryde - Meadowbank	IRN	277
West Ryde - Meadowbank	IRQ	34
West Ryde - Meadowbank	ITA	125
West Ryde - Meadowbank	JPN	94
West Ryde - Meadowbank	KHM	14
West Ryde - Meadowbank	KOR	1325
West Ryde - Meadowbank	LBN	201
West Ryde - Meadowbank	LKA	243
West Ryde - Meadowbank	MKD	25
West Ryde - Meadowbank	MLT	14
West Ryde - Meadowbank	MMR	48
West Ryde - Meadowbank	MUS	27
West Ryde - Meadowbank	MYS	222
West Ryde - Meadowbank	NLD	28
West Ryde - Meadowbank	NPL	225
West Ryde - Meadowbank	NZL	250
West Ryde - Meadowbank	PAK	68
West Ryde - Meadowbank	PHL	504
West Ryde - Meadowbank	PNG	16
West Ryde - Meadowbank	POL	43
West Ryde - Meadowbank	SGP	77
West Ryde - Meadowbank	THA	112
West Ryde - Meadowbank	TUR	28
West Ryde - Meadowbank	TWN	141
West Ryde - Meadowbank	USA	66
West Ryde - Meadowbank	VNM	174
West Ryde - Meadowbank	ZAF	74
West Ryde - Meadowbank	ZWE	10
Putney		278
Putney	AFG	3
Putney	AUS	2808
Putney	CAN	9
Putney	CHL	5
Putney	CHN	190
Putney	DEU	11
Putney	EGY	29
Putney	FJI	20
Putney	FRA	6
Putney	GBR	124
Putney	GRC	31
Putney	HKG	41
Putney	HRV	20
Putney	IDN	9
Putney	IND	38
Putney	IRL	21
Putney	IRN	13
Putney	IRQ	4
Putney	ITA	105
Putney	JPN	3
Putney	KHM	4
Putney	KOR	33
Putney	LBN	41
Putney	LKA	13
Putney	MKD	5
Putney	MLT	3
Putney	MMR	3
Putney	MUS	7
Putney	MYS	33
Putney	NLD	3
Putney	NZL	40
Putney	PAK	3
Putney	PHL	35
Putney	PNG	3
Putney	POL	15
Putney	SGP	14
Putney	THA	6
Putney	TUR	14
Putney	TWN	8
Putney	USA	20
Putney	VNM	54
Putney	ZAF	6
Ryde		2750
Ryde	AFG	100
Ryde	AUS	13382
Ryde	BGD	52
Ryde	BIH	34
Ryde	CAN	47
Ryde	CHL	38
Ryde	CHN	2751
Ryde	DEU	70
Ryde	EGY	115
Ryde	FJI	112
Ryde	FRA	35
Ryde	GBR	624
Ryde	GRC	116
Ryde	HKG	463
Ryde	HRV	99
Ryde	IDN	349
Ryde	IND	828
Ryde	IRL	87
Ryde	IRN	543
Ryde	IRQ	68
Ryde	ITA	586
Ryde	JPN	132
Ryde	KHM	13
Ryde	KOR	846
Ryde	LBN	249
Ryde	LKA	169
Ryde	MKD	43
Ryde	MLT	47
Ryde	MMR	43
Ryde	MUS	28
Ryde	MYS	297
Ryde	NLD	34
Ryde	NPL	64
Ryde	NZL	392
Ryde	PAK	138
Ryde	PHL	551
Ryde	PNG	30
Ryde	POL	62
Ryde	SGP	121
Ryde	THA	121
Ryde	TUR	39
Ryde	TWN	92
Ryde	USA	93
Ryde	VNM	151
Ryde	ZAF	153
Ryde	ZWE	42
Ashcroft - Busby - Miller		3087
Ashcroft - Busby - Miller	AFG	16
Ashcroft - Busby - Miller	AUS	9422
Ashcroft - Busby - Miller	BGD	6
Ashcroft - Busby - Miller	BIH	42
Ashcroft - Busby - Miller	CAN	5
Ashcroft - Busby - Miller	CHL	52
Ashcroft - Busby - Miller	CHN	56
Ashcroft - Busby - Miller	DEU	34
Ashcroft - Busby - Miller	EGY	43
Ashcroft - Busby - Miller	FJI	379
Ashcroft - Busby - Miller	FRA	3
Ashcroft - Busby - Miller	GBR	207
Ashcroft - Busby - Miller	GRC	45
Ashcroft - Busby - Miller	HKG	10
Ashcroft - Busby - Miller	HRV	63
Ashcroft - Busby - Miller	IDN	30
Ashcroft - Busby - Miller	IND	52
Ashcroft - Busby - Miller	IRL	8
Ashcroft - Busby - Miller	IRN	53
Ashcroft - Busby - Miller	IRQ	525
Ashcroft - Busby - Miller	ITA	53
Ashcroft - Busby - Miller	JPN	3
Ashcroft - Busby - Miller	KHM	174
Ashcroft - Busby - Miller	KOR	10
Ashcroft - Busby - Miller	LBN	931
Ashcroft - Busby - Miller	LKA	3
Ashcroft - Busby - Miller	MKD	31
Ashcroft - Busby - Miller	MLT	34
Ashcroft - Busby - Miller	MMR	4
Ashcroft - Busby - Miller	MUS	13
Ashcroft - Busby - Miller	MYS	22
Ashcroft - Busby - Miller	NLD	14
Ashcroft - Busby - Miller	NPL	4
Ashcroft - Busby - Miller	NZL	363
Ashcroft - Busby - Miller	PAK	29
Ashcroft - Busby - Miller	PHL	147
Ashcroft - Busby - Miller	PNG	16
Ashcroft - Busby - Miller	POL	31
Ashcroft - Busby - Miller	THA	62
Ashcroft - Busby - Miller	TUR	34
Ashcroft - Busby - Miller	USA	17
Ashcroft - Busby - Miller	VNM	1201
Ashcroft - Busby - Miller	ZAF	3
Austral - Greendale		1140
Austral - Greendale	AUS	5717
Austral - Greendale	BIH	40
Austral - Greendale	CAN	5
Austral - Greendale	CHL	5
Austral - Greendale	CHN	227
Austral - Greendale	DEU	39
Austral - Greendale	EGY	12
Austral - Greendale	FJI	44
Austral - Greendale	FRA	12
Austral - Greendale	GBR	117
Austral - Greendale	GRC	27
Austral - Greendale	HRV	87
Austral - Greendale	IDN	4
Austral - Greendale	IND	28
Austral - Greendale	IRL	17
Austral - Greendale	IRN	11
Austral - Greendale	IRQ	90
Austral - Greendale	ITA	555
Austral - Greendale	KHM	19
Austral - Greendale	KOR	9
Austral - Greendale	LBN	226
Austral - Greendale	LKA	3
Austral - Greendale	MKD	13
Austral - Greendale	MLT	199
Austral - Greendale	MUS	3
Austral - Greendale	MYS	6
Austral - Greendale	NLD	21
Austral - Greendale	NZL	59
Austral - Greendale	PAK	6
Austral - Greendale	PHL	34
Austral - Greendale	POL	18
Austral - Greendale	SGP	3
Austral - Greendale	THA	21
Austral - Greendale	TUR	7
Austral - Greendale	TWN	3
Austral - Greendale	USA	9
Austral - Greendale	VNM	54
Austral - Greendale	ZAF	7
Austral - Greendale	ZWE	3
Cobbitty - Leppington		2077
Cobbitty - Leppington	AFG	20
Cobbitty - Leppington	AUS	12173
Cobbitty - Leppington	BGD	35
Cobbitty - Leppington	BIH	44
Cobbitty - Leppington	CAN	10
Cobbitty - Leppington	CHL	67
Cobbitty - Leppington	CHN	257
Cobbitty - Leppington	DEU	61
Cobbitty - Leppington	EGY	43
Cobbitty - Leppington	FJI	272
Cobbitty - Leppington	FRA	9
Cobbitty - Leppington	GBR	441
Cobbitty - Leppington	GRC	28
Cobbitty - Leppington	HKG	19
Cobbitty - Leppington	HRV	83
Cobbitty - Leppington	IDN	24
Cobbitty - Leppington	IND	309
Cobbitty - Leppington	IRL	44
Cobbitty - Leppington	IRN	36
Cobbitty - Leppington	IRQ	179
Cobbitty - Leppington	ITA	288
Cobbitty - Leppington	JPN	3
Cobbitty - Leppington	KHM	38
Cobbitty - Leppington	KOR	18
Cobbitty - Leppington	LBN	133
Cobbitty - Leppington	LKA	29
Cobbitty - Leppington	MKD	34
Cobbitty - Leppington	MLT	137
Cobbitty - Leppington	MUS	34
Cobbitty - Leppington	MYS	31
Cobbitty - Leppington	NLD	40
Cobbitty - Leppington	NPL	21
Cobbitty - Leppington	NZL	249
Cobbitty - Leppington	PAK	54
Cobbitty - Leppington	PHL	199
Cobbitty - Leppington	PNG	7
Cobbitty - Leppington	POL	31
Cobbitty - Leppington	SGP	18
Cobbitty - Leppington	THA	26
Cobbitty - Leppington	TUR	10
Cobbitty - Leppington	TWN	11
Cobbitty - Leppington	USA	40
Cobbitty - Leppington	VNM	58
Cobbitty - Leppington	ZAF	80
Cobbitty - Leppington	ZWE	58
Badgerys Creek		10
Badgerys Creek	AUS	36
Badgerys Creek	IRN	3
Badgerys Creek	ITA	3
Badgerys Creek	MLT	3
Badgerys Creek	NZL	6
Badgerys Creek	PHL	3
Cecil Hills		862
Cecil Hills	AFG	5
Cecil Hills	AUS	3748
Cecil Hills	BIH	31
Cecil Hills	CAN	3
Cecil Hills	CHL	76
Cecil Hills	CHN	79
Cecil Hills	DEU	11
Cecil Hills	EGY	19
Cecil Hills	FJI	140
Cecil Hills	FRA	5
Cecil Hills	GBR	57
Cecil Hills	GRC	16
Cecil Hills	HKG	18
Cecil Hills	HRV	110
Cecil Hills	IDN	9
Cecil Hills	IND	52
Cecil Hills	IRL	4
Cecil Hills	IRN	108
Cecil Hills	IRQ	481
Cecil Hills	ITA	129
Cecil Hills	KHM	127
Cecil Hills	KOR	4
Cecil Hills	LBN	61
Cecil Hills	LKA	3
Cecil Hills	MKD	33
Cecil Hills	MLT	46
Cecil Hills	MUS	4
Cecil Hills	MYS	17
Cecil Hills	NLD	5
Cecil Hills	NZL	73
Cecil Hills	PAK	23
Cecil Hills	PHL	200
Cecil Hills	POL	20
Cecil Hills	SGP	3
Cecil Hills	THA	20
Cecil Hills	TUR	26
Cecil Hills	USA	14
Cecil Hills	VNM	349
Cecil Hills	ZAF	5
Cecil Hills	ZWE	16
Green Valley		1946
Green Valley	AFG	7
Green Valley	AUS	5653
Green Valley	BGD	8
Green Valley	BIH	38
Green Valley	CAN	4
Green Valley	CHL	152
Green Valley	CHN	155
Green Valley	DEU	19
Green Valley	EGY	27
Green Valley	FJI	571
Green Valley	FRA	6
Green Valley	GBR	62
Green Valley	GRC	34
Green Valley	HKG	11
Green Valley	HRV	102
Green Valley	IDN	34
Green Valley	IND	63
Green Valley	IRL	4
Green Valley	IRN	88
Green Valley	IRQ	808
Green Valley	ITA	161
Green Valley	JPN	6
Green Valley	KHM	357
Green Valley	KOR	10
Green Valley	LBN	170
Green Valley	LKA	12
Green Valley	MKD	98
Green Valley	MLT	26
Green Valley	MMR	13
Green Valley	MUS	27
Green Valley	MYS	36
Green Valley	NLD	7
Green Valley	NPL	4
Green Valley	NZL	231
Green Valley	PAK	42
Green Valley	PHL	229
Green Valley	POL	38
Green Valley	SGP	7
Green Valley	THA	68
Green Valley	TUR	27
Green Valley	TWN	7
Green Valley	USA	10
Green Valley	VNM	1108
Green Valley	ZAF	9
Green Valley	ZWE	24
Hinchinbrook		1639
Hinchinbrook	AFG	7
Hinchinbrook	AUS	6100
Hinchinbrook	BGD	20
Hinchinbrook	BIH	39
Hinchinbrook	CAN	3
Hinchinbrook	CHL	132
Hinchinbrook	CHN	116
Hinchinbrook	DEU	25
Hinchinbrook	EGY	59
Hinchinbrook	FJI	604
Hinchinbrook	FRA	7
Hinchinbrook	GBR	83
Hinchinbrook	GRC	27
Hinchinbrook	HKG	11
Hinchinbrook	HRV	87
Hinchinbrook	IDN	37
Hinchinbrook	IND	102
Hinchinbrook	IRL	7
Hinchinbrook	IRN	71
Hinchinbrook	IRQ	1091
Hinchinbrook	ITA	138
Hinchinbrook	KHM	189
Hinchinbrook	KOR	6
Hinchinbrook	LBN	167
Hinchinbrook	LKA	32
Hinchinbrook	MKD	69
Hinchinbrook	MLT	29
Hinchinbrook	MMR	14
Hinchinbrook	MUS	43
Hinchinbrook	MYS	41
Hinchinbrook	NLD	3
Hinchinbrook	NZL	248
Hinchinbrook	PAK	47
Hinchinbrook	PHL	294
Hinchinbrook	POL	25
Hinchinbrook	SGP	7
Hinchinbrook	THA	59
Hinchinbrook	TUR	37
Hinchinbrook	USA	13
Hinchinbrook	VNM	533
Hinchinbrook	ZAF	10
Hinchinbrook	ZWE	27
Hoxton Park - Carnes Hill - Horningsea Park		1414
Hoxton Park - Carnes Hill - Horningsea Park	AFG	13
Hoxton Park - Carnes Hill - Horningsea Park	AUS	6128
Hoxton Park - Carnes Hill - Horningsea Park	BGD	21
Hoxton Park - Carnes Hill - Horningsea Park	BIH	70
Hoxton Park - Carnes Hill - Horningsea Park	CAN	3
Hoxton Park - Carnes Hill - Horningsea Park	CHL	119
Hoxton Park - Carnes Hill - Horningsea Park	CHN	87
Hoxton Park - Carnes Hill - Horningsea Park	DEU	23
Hoxton Park - Carnes Hill - Horningsea Park	EGY	52
Hoxton Park - Carnes Hill - Horningsea Park	FJI	684
Hoxton Park - Carnes Hill - Horningsea Park	FRA	4
Hoxton Park - Carnes Hill - Horningsea Park	GBR	106
Hoxton Park - Carnes Hill - Horningsea Park	GRC	35
Hoxton Park - Carnes Hill - Horningsea Park	HKG	24
Hoxton Park - Carnes Hill - Horningsea Park	HRV	76
Hoxton Park - Carnes Hill - Horningsea Park	IDN	31
Hoxton Park - Carnes Hill - Horningsea Park	IND	206
Hoxton Park - Carnes Hill - Horningsea Park	IRL	3
Hoxton Park - Carnes Hill - Horningsea Park	IRN	23
Hoxton Park - Carnes Hill - Horningsea Park	IRQ	672
Hoxton Park - Carnes Hill - Horningsea Park	ITA	138
Hoxton Park - Carnes Hill - Horningsea Park	JPN	5
Hoxton Park - Carnes Hill - Horningsea Park	KHM	141
Hoxton Park - Carnes Hill - Horningsea Park	KOR	8
Hoxton Park - Carnes Hill - Horningsea Park	LBN	121
Hoxton Park - Carnes Hill - Horningsea Park	LKA	21
Hoxton Park - Carnes Hill - Horningsea Park	MKD	51
Hoxton Park - Carnes Hill - Horningsea Park	MLT	39
Hoxton Park - Carnes Hill - Horningsea Park	MMR	3
Hoxton Park - Carnes Hill - Horningsea Park	MUS	30
Hoxton Park - Carnes Hill - Horningsea Park	MYS	34
Hoxton Park - Carnes Hill - Horningsea Park	NLD	3
Hoxton Park - Carnes Hill - Horningsea Park	NPL	9
Hoxton Park - Carnes Hill - Horningsea Park	NZL	217
Hoxton Park - Carnes Hill - Horningsea Park	PAK	68
Hoxton Park - Carnes Hill - Horningsea Park	PHL	337
Hoxton Park - Carnes Hill - Horningsea Park	PNG	4
Hoxton Park - Carnes Hill - Horningsea Park	POL	31
Hoxton Park - Carnes Hill - Horningsea Park	SGP	27
Hoxton Park - Carnes Hill - Horningsea Park	THA	43
Hoxton Park - Carnes Hill - Horningsea Park	TUR	40
Hoxton Park - Carnes Hill - Horningsea Park	TWN	13
Hoxton Park - Carnes Hill - Horningsea Park	USA	27
Hoxton Park - Carnes Hill - Horningsea Park	VNM	295
Hoxton Park - Carnes Hill - Horningsea Park	ZAF	40
Hoxton Park - Carnes Hill - Horningsea Park	ZWE	44
West Hoxton - Middleton Grange		1773
West Hoxton - Middleton Grange	AFG	17
West Hoxton - Middleton Grange	AUS	8657
West Hoxton - Middleton Grange	BGD	23
West Hoxton - Middleton Grange	BIH	84
West Hoxton - Middleton Grange	CAN	15
West Hoxton - Middleton Grange	CHL	148
West Hoxton - Middleton Grange	CHN	104
West Hoxton - Middleton Grange	DEU	23
West Hoxton - Middleton Grange	EGY	105
West Hoxton - Middleton Grange	FJI	618
West Hoxton - Middleton Grange	FRA	14
West Hoxton - Middleton Grange	GBR	128
West Hoxton - Middleton Grange	GRC	39
West Hoxton - Middleton Grange	HKG	19
West Hoxton - Middleton Grange	HRV	126
West Hoxton - Middleton Grange	IDN	24
West Hoxton - Middleton Grange	IND	172
West Hoxton - Middleton Grange	IRL	3
West Hoxton - Middleton Grange	IRN	74
West Hoxton - Middleton Grange	IRQ	994
West Hoxton - Middleton Grange	ITA	212
West Hoxton - Middleton Grange	JPN	6
West Hoxton - Middleton Grange	KHM	172
West Hoxton - Middleton Grange	KOR	4
West Hoxton - Middleton Grange	LBN	167
West Hoxton - Middleton Grange	LKA	34
West Hoxton - Middleton Grange	MKD	103
West Hoxton - Middleton Grange	MLT	55
West Hoxton - Middleton Grange	MUS	27
West Hoxton - Middleton Grange	MYS	42
West Hoxton - Middleton Grange	NLD	4
West Hoxton - Middleton Grange	NPL	18
West Hoxton - Middleton Grange	NZL	223
West Hoxton - Middleton Grange	PAK	83
West Hoxton - Middleton Grange	PHL	393
West Hoxton - Middleton Grange	POL	21
West Hoxton - Middleton Grange	SGP	12
West Hoxton - Middleton Grange	THA	59
West Hoxton - Middleton Grange	TUR	43
West Hoxton - Middleton Grange	TWN	9
West Hoxton - Middleton Grange	USA	29
West Hoxton - Middleton Grange	VNM	248
West Hoxton - Middleton Grange	ZAF	35
West Hoxton - Middleton Grange	ZWE	23
Bonnyrigg Heights - Bonnyrigg		2230
Bonnyrigg Heights - Bonnyrigg	AUS	6908
Bonnyrigg Heights - Bonnyrigg	BGD	3
Bonnyrigg Heights - Bonnyrigg	BIH	77
Bonnyrigg Heights - Bonnyrigg	CAN	4
Bonnyrigg Heights - Bonnyrigg	CHL	133
Bonnyrigg Heights - Bonnyrigg	CHN	253
Bonnyrigg Heights - Bonnyrigg	DEU	23
Bonnyrigg Heights - Bonnyrigg	EGY	40
Bonnyrigg Heights - Bonnyrigg	FJI	224
Bonnyrigg Heights - Bonnyrigg	FRA	9
Bonnyrigg Heights - Bonnyrigg	GBR	81
Bonnyrigg Heights - Bonnyrigg	GRC	29
Bonnyrigg Heights - Bonnyrigg	HKG	32
Bonnyrigg Heights - Bonnyrigg	HRV	142
Bonnyrigg Heights - Bonnyrigg	IDN	38
Bonnyrigg Heights - Bonnyrigg	IND	58
Bonnyrigg Heights - Bonnyrigg	IRL	5
Bonnyrigg Heights - Bonnyrigg	IRN	75
Bonnyrigg Heights - Bonnyrigg	IRQ	922
Bonnyrigg Heights - Bonnyrigg	ITA	200
Bonnyrigg Heights - Bonnyrigg	KHM	751
Bonnyrigg Heights - Bonnyrigg	KOR	3
Bonnyrigg Heights - Bonnyrigg	LBN	148
Bonnyrigg Heights - Bonnyrigg	LKA	31
Bonnyrigg Heights - Bonnyrigg	MKD	71
Bonnyrigg Heights - Bonnyrigg	MLT	34
Bonnyrigg Heights - Bonnyrigg	MMR	11
Bonnyrigg Heights - Bonnyrigg	MUS	47
Bonnyrigg Heights - Bonnyrigg	MYS	41
Bonnyrigg Heights - Bonnyrigg	NLD	11
Bonnyrigg Heights - Bonnyrigg	NPL	3
Bonnyrigg Heights - Bonnyrigg	NZL	206
Bonnyrigg Heights - Bonnyrigg	PAK	45
Bonnyrigg Heights - Bonnyrigg	PHL	220
Bonnyrigg Heights - Bonnyrigg	POL	34
Bonnyrigg Heights - Bonnyrigg	SGP	5
Bonnyrigg Heights - Bonnyrigg	THA	147
Bonnyrigg Heights - Bonnyrigg	TUR	60
Bonnyrigg Heights - Bonnyrigg	TWN	3
Bonnyrigg Heights - Bonnyrigg	USA	24
Bonnyrigg Heights - Bonnyrigg	VNM	2581
Bonnyrigg Heights - Bonnyrigg	ZAF	8
Bonnyrigg Heights - Bonnyrigg	ZWE	8
Bossley Park - Abbotsbury		2305
Bossley Park - Abbotsbury	AFG	12
Bossley Park - Abbotsbury	AUS	9282
Bossley Park - Abbotsbury	BIH	70
Bossley Park - Abbotsbury	CAN	8
Bossley Park - Abbotsbury	CHL	257
Bossley Park - Abbotsbury	CHN	131
Bossley Park - Abbotsbury	DEU	43
Bossley Park - Abbotsbury	EGY	74
Bossley Park - Abbotsbury	FJI	139
Bossley Park - Abbotsbury	FRA	10
Bossley Park - Abbotsbury	GBR	184
Bossley Park - Abbotsbury	GRC	62
Bossley Park - Abbotsbury	HKG	23
Bossley Park - Abbotsbury	HRV	214
Bossley Park - Abbotsbury	IDN	28
Bossley Park - Abbotsbury	IND	60
Bossley Park - Abbotsbury	IRL	21
Bossley Park - Abbotsbury	IRN	229
Bossley Park - Abbotsbury	IRQ	2692
Bossley Park - Abbotsbury	ITA	732
Bossley Park - Abbotsbury	JPN	4
Bossley Park - Abbotsbury	KHM	198
Bossley Park - Abbotsbury	KOR	12
Bossley Park - Abbotsbury	LBN	165
Bossley Park - Abbotsbury	LKA	18
Bossley Park - Abbotsbury	MKD	114
Bossley Park - Abbotsbury	MLT	133
Bossley Park - Abbotsbury	MMR	12
Bossley Park - Abbotsbury	MUS	27
Bossley Park - Abbotsbury	MYS	34
Bossley Park - Abbotsbury	NLD	6
Bossley Park - Abbotsbury	NPL	4
Bossley Park - Abbotsbury	NZL	231
Bossley Park - Abbotsbury	PAK	18
Bossley Park - Abbotsbury	PHL	347
Bossley Park - Abbotsbury	PNG	3
Bossley Park - Abbotsbury	POL	25
Bossley Park - Abbotsbury	SGP	11
Bossley Park - Abbotsbury	THA	32
Bossley Park - Abbotsbury	TUR	118
Bossley Park - Abbotsbury	TWN	8
Bossley Park - Abbotsbury	USA	12
Bossley Park - Abbotsbury	VNM	682
Bossley Park - Abbotsbury	ZAF	28
Bossley Park - Abbotsbury	ZWE	13
Cabramatta - Lansvale		2844
Cabramatta - Lansvale	AFG	12
Cabramatta - Lansvale	AUS	7720
Cabramatta - Lansvale	BGD	9
Cabramatta - Lansvale	BIH	54
Cabramatta - Lansvale	CAN	6
Cabramatta - Lansvale	CHL	78
Cabramatta - Lansvale	CHN	1097
Cabramatta - Lansvale	DEU	67
Cabramatta - Lansvale	EGY	25
Cabramatta - Lansvale	FJI	95
Cabramatta - Lansvale	FRA	20
Cabramatta - Lansvale	GBR	110
Cabramatta - Lansvale	GRC	25
Cabramatta - Lansvale	HKG	76
Cabramatta - Lansvale	HRV	119
Cabramatta - Lansvale	IDN	75
Cabramatta - Lansvale	IND	88
Cabramatta - Lansvale	IRL	8
Cabramatta - Lansvale	IRN	67
Cabramatta - Lansvale	IRQ	191
Cabramatta - Lansvale	ITA	130
Cabramatta - Lansvale	JPN	10
Cabramatta - Lansvale	KHM	1948
Cabramatta - Lansvale	KOR	26
Cabramatta - Lansvale	LBN	76
Cabramatta - Lansvale	LKA	21
Cabramatta - Lansvale	MKD	62
Cabramatta - Lansvale	MLT	12
Cabramatta - Lansvale	MMR	47
Cabramatta - Lansvale	MUS	5
Cabramatta - Lansvale	MYS	127
Cabramatta - Lansvale	NLD	7
Cabramatta - Lansvale	NPL	13
Cabramatta - Lansvale	NZL	323
Cabramatta - Lansvale	PAK	23
Cabramatta - Lansvale	PHL	230
Cabramatta - Lansvale	PNG	3
Cabramatta - Lansvale	POL	54
Cabramatta - Lansvale	SGP	15
Cabramatta - Lansvale	THA	430
Cabramatta - Lansvale	TUR	40
Cabramatta - Lansvale	TWN	24
Cabramatta - Lansvale	USA	11
Cabramatta - Lansvale	VNM	8274
Cabramatta - Lansvale	ZAF	4
Cabramatta - Lansvale	ZWE	6
Cabramatta West - Mount Pritchard		2267
Cabramatta West - Mount Pritchard	AFG	9
Cabramatta West - Mount Pritchard	AUS	8016
Cabramatta West - Mount Pritchard	BGD	7
Cabramatta West - Mount Pritchard	BIH	66
Cabramatta West - Mount Pritchard	CAN	3
Cabramatta West - Mount Pritchard	CHL	67
Cabramatta West - Mount Pritchard	CHN	205
Cabramatta West - Mount Pritchard	DEU	41
Cabramatta West - Mount Pritchard	EGY	21
Cabramatta West - Mount Pritchard	FJI	87
Cabramatta West - Mount Pritchard	FRA	6
Cabramatta West - Mount Pritchard	GBR	151
Cabramatta West - Mount Pritchard	GRC	59
Cabramatta West - Mount Pritchard	HKG	27
Cabramatta West - Mount Pritchard	HRV	217
Cabramatta West - Mount Pritchard	IDN	25
Cabramatta West - Mount Pritchard	IND	43
Cabramatta West - Mount Pritchard	IRL	13
Cabramatta West - Mount Pritchard	IRN	25
Cabramatta West - Mount Pritchard	IRQ	332
Cabramatta West - Mount Pritchard	ITA	323
Cabramatta West - Mount Pritchard	JPN	6
Cabramatta West - Mount Pritchard	KHM	724
Cabramatta West - Mount Pritchard	KOR	3
Cabramatta West - Mount Pritchard	LBN	247
Cabramatta West - Mount Pritchard	LKA	3
Cabramatta West - Mount Pritchard	MKD	55
Cabramatta West - Mount Pritchard	MLT	41
Cabramatta West - Mount Pritchard	MMR	4
Cabramatta West - Mount Pritchard	MUS	16
Cabramatta West - Mount Pritchard	MYS	53
Cabramatta West - Mount Pritchard	NLD	12
Cabramatta West - Mount Pritchard	NZL	365
Cabramatta West - Mount Pritchard	PAK	13
Cabramatta West - Mount Pritchard	PHL	128
Cabramatta West - Mount Pritchard	POL	60
Cabramatta West - Mount Pritchard	SGP	8
Cabramatta West - Mount Pritchard	THA	112
Cabramatta West - Mount Pritchard	TUR	8
Cabramatta West - Mount Pritchard	TWN	14
Cabramatta West - Mount Pritchard	USA	14
Cabramatta West - Mount Pritchard	VNM	3303
Cabramatta West - Mount Pritchard	ZAF	12
Canley Vale - Canley Heights		2276
Canley Vale - Canley Heights	AFG	5
Canley Vale - Canley Heights	AUS	7811
Canley Vale - Canley Heights	BGD	15
Canley Vale - Canley Heights	BIH	59
Canley Vale - Canley Heights	CAN	3
Canley Vale - Canley Heights	CHL	93
Canley Vale - Canley Heights	CHN	611
Canley Vale - Canley Heights	DEU	58
Canley Vale - Canley Heights	EGY	17
Canley Vale - Canley Heights	FJI	102
Canley Vale - Canley Heights	FRA	7
Canley Vale - Canley Heights	GBR	109
Canley Vale - Canley Heights	GRC	20
Canley Vale - Canley Heights	HKG	72
Canley Vale - Canley Heights	HRV	76
Canley Vale - Canley Heights	IDN	52
Canley Vale - Canley Heights	IND	46
Canley Vale - Canley Heights	IRL	9
Canley Vale - Canley Heights	IRN	101
Canley Vale - Canley Heights	IRQ	558
Canley Vale - Canley Heights	ITA	123
Canley Vale - Canley Heights	JPN	6
Canley Vale - Canley Heights	KHM	1358
Canley Vale - Canley Heights	KOR	18
Canley Vale - Canley Heights	LBN	69
Canley Vale - Canley Heights	LKA	18
Canley Vale - Canley Heights	MKD	53
Canley Vale - Canley Heights	MLT	29
Canley Vale - Canley Heights	MMR	27
Canley Vale - Canley Heights	MUS	11
Canley Vale - Canley Heights	MYS	73
Canley Vale - Canley Heights	NLD	3
Canley Vale - Canley Heights	NPL	8
Canley Vale - Canley Heights	NZL	337
Canley Vale - Canley Heights	PAK	23
Canley Vale - Canley Heights	PHL	194
Canley Vale - Canley Heights	POL	61
Canley Vale - Canley Heights	SGP	12
Canley Vale - Canley Heights	THA	265
Canley Vale - Canley Heights	TUR	21
Canley Vale - Canley Heights	TWN	14
Canley Vale - Canley Heights	USA	26
Canley Vale - Canley Heights	VNM	5954
Canley Vale - Canley Heights	ZAF	3
Canley Vale - Canley Heights	ZWE	3
Edensor Park		1205
Edensor Park	AUS	4547
Edensor Park	BIH	50
Edensor Park	CAN	3
Edensor Park	CHL	110
Edensor Park	CHN	66
Edensor Park	DEU	16
Edensor Park	EGY	16
Edensor Park	FJI	90
Edensor Park	FRA	10
Edensor Park	GBR	46
Edensor Park	GRC	21
Edensor Park	HKG	16
Edensor Park	HRV	204
Edensor Park	IDN	22
Edensor Park	IND	36
Edensor Park	IRL	11
Edensor Park	IRN	79
Edensor Park	IRQ	1283
Edensor Park	ITA	246
Edensor Park	KHM	251
Edensor Park	LBN	73
Edensor Park	LKA	6
Edensor Park	MKD	59
Edensor Park	MLT	56
Edensor Park	MUS	6
Edensor Park	MYS	28
