SA2_NAME16	BornAust	Sex	persons
Rochester	0	M	96
Rochester	1	F	1690
Rochester	1	M	1635
Rushworth	0	F	181
Rushworth	0	M	174
Rushworth	1	F	1562
Rushworth	1	M	1719
Cobram	0	F	436
Cobram	0	M	475
Cobram	1	F	2442
Cobram	1	M	2361
Moira	0	F	104
Moira	0	M	103
Moira	1	F	1018
Moira	1	M	1090
Numurkah	0	F	486
Numurkah	0	M	468
Numurkah	1	F	5139
Numurkah	1	M	5221
Yarrawonga	0	F	312
Yarrawonga	0	M	294
Yarrawonga	1	F	3314
Yarrawonga	1	M	3164
Mooroopna	0	F	401
Mooroopna	0	M	349
Mooroopna	1	F	3318
Mooroopna	1	M	3119
Shepparton - North	0	F	1519
Shepparton - North	0	M	1565
Shepparton - North	1	F	7078
Shepparton - North	1	M	6724
Shepparton - South	0	F	2159
Shepparton - South	0	M	2215
Shepparton - South	1	F	8560
Shepparton - South	1	M	8109
Shepparton Region - East	0	F	129
Shepparton Region - East	0	M	115
Shepparton Region - East	1	F	1568
Shepparton Region - East	1	M	1734
Shepparton Region - West	0	F	515
Shepparton Region - West	0	M	519
Shepparton Region - West	1	F	3861
Shepparton Region - West	1	M	4256
Glenelg (Vic.)	0	F	338
Glenelg (Vic.)	0	M	313
Glenelg (Vic.)	1	F	3565
Glenelg (Vic.)	1	M	3655
Hamilton (Vic.)	0	F	387
Hamilton (Vic.)	0	M	366
Hamilton (Vic.)	1	F	4450
Hamilton (Vic.)	1	M	4021
Portland	0	F	448
Portland	0	M	399
Portland	1	F	4515
Portland	1	M	4416
Southern Grampians	0	F	258
Southern Grampians	0	M	173
Southern Grampians	1	F	2479
Southern Grampians	1	M	2648
Camperdown	0	F	106
Camperdown	0	M	91
Camperdown	1	F	1550
Camperdown	1	M	1430
Colac	0	F	423
Colac	0	M	484
Colac	1	F	5351
Colac	1	M	5063
Colac Region	0	F	185
Colac Region	0	M	177
Colac Region	1	F	2158
Colac Region	1	M	2386
Corangamite - North	0	F	155
Corangamite - North	0	M	144
Corangamite - North	1	F	2223
Corangamite - North	1	M	2300
Corangamite - South	0	F	255
Corangamite - South	0	M	270
Corangamite - South	1	F	2939
Corangamite - South	1	M	3067
Otway	0	F	284
Otway	0	M	255
Otway	1	F	1234
Otway	1	M	1281
Moyne - East	0	F	211
Moyne - East	0	M	214
Moyne - East	1	F	2757
Moyne - East	1	M	2859
Moyne - West	0	F	391
Moyne - West	0	M	342
Moyne - West	1	F	3975
Moyne - West	1	M	3920
Warrnambool - North	0	F	827
Warrnambool - North	0	M	787
Warrnambool - North	1	F	9346
Warrnambool - North	1	M	8642
Warrnambool - South	0	F	589
Warrnambool - South	0	M	545
Warrnambool - South	1	F	5493
Warrnambool - South	1	M	5090
Migratory - Offshore - Shipping (Vic.)	0	F	4
Migratory - Offshore - Shipping (Vic.)	0	M	6
Migratory - Offshore - Shipping (Vic.)	1	M	17
No usual address (Vic.)	0	F	952
No usual address (Vic.)	0	M	1057
No usual address (Vic.)	1	F	1804
No usual address (Vic.)	1	M	2581
Alexandra Hills	0	F	1666
Alexandra Hills	0	M	1502
Alexandra Hills	1	F	6308
Alexandra Hills	1	M	6161
Belmont - Gumdale	0	F	812
Belmont - Gumdale	0	M	789
Belmont - Gumdale	1	F	2723
Belmont - Gumdale	1	M	2769
Birkdale	0	F	1610
Birkdale	0	M	1515
Birkdale	1	F	5509
Birkdale	1	M	5443
Capalaba	0	F	1970
Capalaba	0	M	1870
Capalaba	1	F	6581
Capalaba	1	M	6499
Thorneside	0	F	386
Thorneside	0	M	359
Thorneside	1	F	1419
Thorneside	1	M	1384
Wellington Point	0	F	1427
Wellington Point	0	M	1363
Wellington Point	1	F	4270
Wellington Point	1	M	4138
Cleveland	0	F	2318
Cleveland	0	M	1988
Cleveland	1	F	4971
Cleveland	1	M	4602
Ormiston	0	F	846
Ormiston	0	M	813
Ormiston	1	F	2052
Ormiston	1	M	1874
Redland Bay	0	F	1569
Redland Bay	0	M	1553
Redland Bay	1	F	5852
Redland Bay	1	M	5766
Sheldon - Mount Cotton	0	F	761
Sheldon - Mount Cotton	0	M	769
Sheldon - Mount Cotton	1	F	2996
Sheldon - Mount Cotton	1	M	3088
Thornlands	0	F	2010
Thornlands	0	M	1916
Thornlands	1	F	5215
Thornlands	1	M	4997
Victoria Point	0	F	1694
Victoria Point	0	M	1451
Victoria Point	1	F	5829
Victoria Point	1	M	5272
Redland Islands	0	F	943
Redland Islands	0	M	899
Redland Islands	1	F	3116
Redland Islands	1	M	3268
Brisbane Port - Lytton	1	F	3
Brisbane Port - Lytton	1	M	4
Manly - Lota	0	F	866
Manly - Lota	0	M	802
Manly - Lota	1	F	2735
Manly - Lota	1	M	2672
Manly West	0	F	1133
Manly West	0	M	1032
Manly West	1	F	4564
Manly West	1	M	4167
Murarrie	0	F	551
Murarrie	0	M	529
Murarrie	1	F	1380
Murarrie	1	M	1419
Tingalpa	0	F	1045
Tingalpa	0	M	1038
Tingalpa	1	F	3175
Tingalpa	1	M	2988
Wakerley	0	F	1316
Wakerley	0	M	1302
Wakerley	1	F	3095
Wakerley	1	M	2971
Wynnum	0	F	1531
Wynnum	0	M	1370
Wynnum	1	F	4881
Wynnum	1	M	4741
Wynnum West - Hemmant	0	F	1844
Wynnum West - Hemmant	0	M	1755
Wynnum West - Hemmant	1	F	5327
Wynnum West - Hemmant	1	M	4973
Bald Hills	0	F	822
Bald Hills	0	M	828
Bald Hills	1	F	2733
Bald Hills	1	M	2631
Bridgeman Downs	0	F	1089
Bridgeman Downs	0	M	1065
Bridgeman Downs	1	F	3000
Bridgeman Downs	1	M	2716
Carseldine	0	F	1426
Carseldine	0	M	1304
Carseldine	1	F	3091
Carseldine	1	M	2741
Everton Park	0	F	916
Everton Park	0	M	852
Everton Park	1	F	3489
Everton Park	1	M	3206
McDowall	0	F	806
McDowall	0	M	760
McDowall	1	F	2947
McDowall	1	M	2775
Aspley	0	F	1568
Aspley	0	M	1392
Aspley	1	F	4546
Aspley	1	M	4235
Chermside	0	F	1674
Chermside	0	M	1362
Chermside	1	F	2809
Chermside	1	M	2554
Chermside West	0	F	738
Chermside West	0	M	724
Chermside West	1	F	2303
Chermside West	1	M	2245
Geebung	0	F	374
Geebung	0	M	421
Geebung	1	F	1709
Geebung	1	M	1597
Kedron - Gordon Park	0	F	1440
Kedron - Gordon Park	0	M	1344
Kedron - Gordon Park	1	F	5149
Kedron - Gordon Park	1	M	5003
Stafford	0	F	662
Stafford	0	M	568
Stafford	1	F	2553
Stafford	1	M	2375
Stafford Heights	0	F	648
Stafford Heights	0	M	601
Stafford Heights	1	F	2680
Stafford Heights	1	M	2498
Wavell Heights	0	F	970
Wavell Heights	0	M	846
Wavell Heights	1	F	3905
Wavell Heights	1	M	3661
Boondall	0	F	1300
Boondall	0	M	1257
Boondall	1	F	3082
Boondall	1	M	3222
Brisbane Airport	0	F	23
Brisbane Airport	0	M	79
Brisbane Airport	1	F	33
Brisbane Airport	1	M	42
Eagle Farm - Pinkenba	0	F	124
Eagle Farm - Pinkenba	0	M	103
Eagle Farm - Pinkenba	1	F	245
Eagle Farm - Pinkenba	1	M	251
Northgate - Virginia	0	F	709
Northgate - Virginia	0	M	719
Northgate - Virginia	1	F	2394
Northgate - Virginia	1	M	2360
Nudgee - Banyo	0	F	1057
Nudgee - Banyo	0	M	1006
Nudgee - Banyo	1	F	3464
Nudgee - Banyo	1	M	3451
Nundah	0	F	1897
Nundah	0	M	1772
Nundah	1	F	3843
Nundah	1	M	3856
Bracken Ridge	0	F	2053
Bracken Ridge	0	M	1907
Bracken Ridge	1	F	6209
Bracken Ridge	1	M	6059
Brighton (Qld)	0	F	889
Brighton (Qld)	0	M	773
Brighton (Qld)	1	F	3720
Brighton (Qld)	1	M	3603
Deagon	0	F	357
Deagon	0	M	311
Deagon	1	F	1378
Deagon	1	M	1373
Sandgate - Shorncliffe	0	F	635
Sandgate - Shorncliffe	0	M	606
Sandgate - Shorncliffe	1	F	2658
Sandgate - Shorncliffe	1	M	2484
Taigum - Fitzgibbon	0	F	2394
Taigum - Fitzgibbon	0	M	2151
Taigum - Fitzgibbon	1	F	3786
Taigum - Fitzgibbon	1	M	3232
Zillmere	0	F	1318
Zillmere	0	M	1294
Zillmere	1	F	2887
Zillmere	1	M	2831
Camp Hill	0	F	1014
Camp Hill	0	M	971
Camp Hill	1	F	4443
Camp Hill	1	M	4185
Cannon Hill	0	F	698
Cannon Hill	0	M	650
Cannon Hill	1	F	1963
Cannon Hill	1	M	1937
Carina	0	F	1389
Carina	0	M	1285
Carina	1	F	4160
Carina	1	M	3650
Carina Heights	0	F	927
Carina Heights	0	M	786
Carina Heights	1	F	2384
Carina Heights	1	M	2151
Carindale	0	F	2574
Carindale	0	M	2330
Carindale	1	F	5225
Carindale	1	M	5018
Annerley	0	F	1772
Annerley	0	M	1770
Annerley	1	F	3571
Annerley	1	M	3461
Coorparoo	0	F	1931
Coorparoo	0	M	1843
Coorparoo	1	F	5789
Coorparoo	1	M	5520
Fairfield - Dutton Park	0	F	733
Fairfield - Dutton Park	0	M	696
Fairfield - Dutton Park	1	F	1509
Fairfield - Dutton Park	1	M	1557
Greenslopes	0	F	1383
Greenslopes	0	M	1357
Greenslopes	1	F	2908
Greenslopes	1	M	2906
Holland Park	0	F	895
Holland Park	0	M	745
Holland Park	1	F	3239
Holland Park	1	M	3004
Holland Park West	0	F	756
Holland Park West	0	M	735
Holland Park West	1	F	2334
Holland Park West	1	M	2207
Woolloongabba	0	F	1029
Woolloongabba	0	M	1078
Woolloongabba	1	F	1329
Woolloongabba	1	M	1507
Yeronga	0	F	1138
Yeronga	0	M	1071
Yeronga	1	F	3383
Yeronga	1	M	3196
Eight Mile Plains	0	F	4154
Eight Mile Plains	0	M	3938
Eight Mile Plains	1	F	3200
Eight Mile Plains	1	M	3264
Macgregor (Qld)	0	F	1799
Macgregor (Qld)	0	M	1659
Macgregor (Qld)	1	F	1072
Macgregor (Qld)	1	M	1055
Mansfield (Qld)	0	F	1458
Mansfield (Qld)	0	M	1268
Mansfield (Qld)	1	F	2863
Mansfield (Qld)	1	M	2760
Mount Gravatt	0	F	2062
Mount Gravatt	0	M	1884
Mount Gravatt	1	F	5206
Mount Gravatt	1	M	4892
Rochedale - Burbank	0	F	1246
Rochedale - Burbank	0	M	1182
Rochedale - Burbank	1	F	1833
Rochedale - Burbank	1	M	1808
Upper Mount Gravatt	0	F	1861
Upper Mount Gravatt	0	M	1646
Upper Mount Gravatt	1	F	2773
Upper Mount Gravatt	1	M	2657
Wishart	0	F	2038
Wishart	0	M	1737
Wishart	1	F	3476
Wishart	1	M	3158
Coopers Plains	0	F	1305
Coopers Plains	0	M	1258
Coopers Plains	1	F	1254
Coopers Plains	1	M	1279
Moorooka	0	F	1370
Moorooka	0	M	1425
Moorooka	1	F	3541
Moorooka	1	M	3510
Robertson	0	F	1634
Robertson	0	M	1592
Robertson	1	F	798
Robertson	1	M	846
Salisbury - Nathan	0	F	878
Salisbury - Nathan	0	M	959
Salisbury - Nathan	1	F	2474
Salisbury - Nathan	1	M	2426
Tarragindi	0	F	940
Tarragindi	0	M	882
Tarragindi	1	F	4257
Tarragindi	1	M	4082
Algester	0	F	1696
Algester	0	M	1647
Algester	1	F	2339
Algester	1	M	2416
Calamvale - Stretton	0	F	6295
Calamvale - Stretton	0	M	5801
Calamvale - Stretton	1	F	4108
Calamvale - Stretton	1	M	4090
Pallara - Willawong	0	F	944
Pallara - Willawong	0	M	907
Pallara - Willawong	1	F	1333
Pallara - Willawong	1	M	1304
Parkinson - Drewvale	0	F	3333
Parkinson - Drewvale	0	M	3101
Parkinson - Drewvale	1	F	4341
Parkinson - Drewvale	1	M	4280
Rocklea - Acacia Ridge	0	F	1670
Rocklea - Acacia Ridge	0	M	1744
Rocklea - Acacia Ridge	1	F	2598
Rocklea - Acacia Ridge	1	M	2737
Kuraby	0	F	2103
Kuraby	0	M	2059
Kuraby	1	F	2032
Kuraby	1	M	1917
Runcorn	0	F	4001
Runcorn	0	M	4052
Runcorn	1	F	2854
Runcorn	1	M	2913
Sunnybank	0	F	2609
Sunnybank	0	M	2523
Sunnybank	1	F	1607
Sunnybank	1	M	1733
Sunnybank Hills	0	F	4849
Sunnybank Hills	0	M	4612
Sunnybank Hills	1	F	3790
Sunnybank Hills	1	M	3846
Jindalee - Mount Ommaney	0	F	1226
Jindalee - Mount Ommaney	0	M	1140
Jindalee - Mount Ommaney	1	F	2499
Jindalee - Mount Ommaney	1	M	2427
Middle Park - Jamboree Heights	0	F	1288
Middle Park - Jamboree Heights	0	M	1159
Middle Park - Jamboree Heights	1	F	2178
Middle Park - Jamboree Heights	1	M	2269
Riverhills	0	F	635
Riverhills	0	M	555
Riverhills	1	F	1333
Riverhills	1	M	1360
Seventeen Mile Rocks - Sinnamon Park	0	F	1680
Seventeen Mile Rocks - Sinnamon Park	0	M	1477
Seventeen Mile Rocks - Sinnamon Park	1	F	3164
Seventeen Mile Rocks - Sinnamon Park	1	M	2966
Westlake	0	F	760
Westlake	0	M	747
Westlake	1	F	1406
Westlake	1	M	1320
Bellbowrie - Moggill	0	F	1673
Bellbowrie - Moggill	0	M	1616
Bellbowrie - Moggill	1	F	3315
Bellbowrie - Moggill	1	M	3125
Brookfield - Kenmore Hills	0	F	1068
Brookfield - Kenmore Hills	0	M	999
Brookfield - Kenmore Hills	1	F	2238
Brookfield - Kenmore Hills	1	M	2152
Chapel Hill	0	F	1710
Chapel Hill	0	M	1618
Chapel Hill	1	F	3351
Chapel Hill	1	M	3257
Fig Tree Pocket	0	F	612
Fig Tree Pocket	0	M	612
Fig Tree Pocket	1	F	1340
Fig Tree Pocket	1	M	1346
Kenmore	0	F	1471
Kenmore	0	M	1311
Kenmore	1	F	2952
Kenmore	1	M	2797
Pinjarra Hills - Pullenvale	0	F	759
Pinjarra Hills - Pullenvale	0	M	709
Pinjarra Hills - Pullenvale	1	F	1890
Pinjarra Hills - Pullenvale	1	M	1892
Chelmer - Graceville	0	F	829
Chelmer - Graceville	0	M	793
Chelmer - Graceville	1	F	2806
Chelmer - Graceville	1	M	2724
Corinda	0	F	535
Corinda	0	M	504
Corinda	1	F	1820
Corinda	1	M	1734
Indooroopilly	0	F	2438
Indooroopilly	0	M	2248
Indooroopilly	1	F	3377
Indooroopilly	1	M	3430
Sherwood	0	F	715
Sherwood	0	M	659
Sherwood	1	F	2111
Sherwood	1	M	1874
St Lucia	0	F	3175
St Lucia	0	M	2829
St Lucia	1	F	2980
St Lucia	1	M	2817
Taringa	0	F	1511
Taringa	0	M	1372
Taringa	1	F	2645
Taringa	1	M	2492
Enoggera	0	F	701
Enoggera	0	M	692
Enoggera	1	F	2983
Enoggera	1	M	3259
Enoggera Reservoir	0	F	3
Enoggera Reservoir	1	F	9
Enoggera Reservoir	1	M	8
Keperra	0	F	645
Keperra	0	M	531
Keperra	1	F	2990
Keperra	1	M	2630
Mitchelton	0	F	806
Mitchelton	0	M	704
Mitchelton	1	F	3359
Mitchelton	1	M	3156
The Gap	0	F	1985
The Gap	0	M	1889
The Gap	1	F	6161
The Gap	1	M	5844
Upper Kedron - Ferny Grove	0	F	939
Upper Kedron - Ferny Grove	0	M	911
Upper Kedron - Ferny Grove	1	F	3903
Upper Kedron - Ferny Grove	1	M	3819
Brisbane City	0	F	2751
Brisbane City	0	M	2775
Brisbane City	1	F	1691
Brisbane City	1	M	1967
Fortitude Valley	0	F	1342
Fortitude Valley	0	M	1449
Fortitude Valley	1	F	1495
Fortitude Valley	1	M	1835
Highgate Hill	0	F	1141
Highgate Hill	0	M	1067
Highgate Hill	1	F	1734
Highgate Hill	1	M	1842
Kangaroo Point	0	F	1537
Kangaroo Point	0	M	1561
Kangaroo Point	1	F	2165
Kangaroo Point	1	M	2220
New Farm	0	F	1713
New Farm	0	M	1693
New Farm	1	F	3767
New Farm	1	M	3681
South Brisbane	0	F	1875
South Brisbane	0	M	1716
South Brisbane	1	F	1442
South Brisbane	1	M	1542
Spring Hill	0	F	1548
Spring Hill	0	M	1625
Spring Hill	1	F	914
Spring Hill	1	M	1325
West End	0	F	1678
West End	0	M	1641
West End	1	F	2668
West End	1	M	2645
Balmoral	0	F	446
Balmoral	0	M	423
Balmoral	1	F	1604
Balmoral	1	M	1499
Bulimba	0	F	841
Bulimba	0	M	810
Bulimba	1	F	2328
Bulimba	1	M	2213
East Brisbane	0	F	793
East Brisbane	0	M	875
East Brisbane	1	F	1696
East Brisbane	1	M	1984
Hawthorne	0	F	525
Hawthorne	0	M	529
Hawthorne	1	F	1935
Hawthorne	1	M	1761
Morningside - Seven Hills	0	F	1543
Morningside - Seven Hills	0	M	1513
Morningside - Seven Hills	1	F	4549
Morningside - Seven Hills	1	M	4192
Norman Park	0	F	595
Norman Park	0	M	557
Norman Park	1	F	2452
Norman Park	1	M	2327
Albion	0	F	350
Albion	0	M	331
Albion	1	F	1043
Albion	1	M	861
Alderley	0	F	574
Alderley	0	M	540
Alderley	1	F	2346
Alderley	1	M	2262
Ascot	0	F	655
Ascot	0	M	600
Ascot	1	F	1813
Ascot	1	M	1733
Clayfield	0	F	1428
Clayfield	0	M	1334
Clayfield	1	F	3728
Clayfield	1	M	3338
Grange	0	F	362
Grange	0	M	343
Grange	1	F	1749
Grange	1	M	1637
Hamilton (Qld)	0	F	810
Hamilton (Qld)	0	M	774
Hamilton (Qld)	1	F	2002
Hamilton (Qld)	1	M	1993
Hendra	0	F	444
Hendra	0	M	421
Hendra	1	F	1760
Hendra	1	M	1694
Kelvin Grove - Herston	0	F	2233
Kelvin Grove - Herston	0	M	2119
Kelvin Grove - Herston	1	F	2423
Kelvin Grove - Herston	1	M	2396
Newmarket	0	F	596
Newmarket	0	M	609
Newmarket	1	F	1733
Newmarket	1	M	1702
Newstead - Bowen Hills	0	F	1519
Newstead - Bowen Hills	0	M	1571
Newstead - Bowen Hills	1	F	3035
Newstead - Bowen Hills	1	M	3030
Wilston	0	F	363
Wilston	0	M	380
Wilston	1	F	1521
Wilston	1	M	1483
Windsor	0	F	890
Windsor	0	M	903
Windsor	1	F	2484
Windsor	1	M	2504
Wooloowin - Lutwyche	0	F	1265
Wooloowin - Lutwyche	0	M	1252
Wooloowin - Lutwyche	1	F	3309
Wooloowin - Lutwyche	1	M	3301
Ashgrove	0	F	1114
Ashgrove	0	M	1182
Ashgrove	1	F	5233
Ashgrove	1	M	5161
Auchenflower	0	F	667
Auchenflower	0	M	708
Auchenflower	1	F	1876
Auchenflower	1	M	1811
Bardon	0	F	886
Bardon	0	M	809
Bardon	1	F	3986
Bardon	1	M	3607
Paddington - Milton	0	F	1290
Paddington - Milton	0	M	1197
Paddington - Milton	1	F	3868
Paddington - Milton	1	M	3772
Red Hill (Qld)	0	F	607
Red Hill (Qld)	0	M	620
Red Hill (Qld)	1	F	2034
Red Hill (Qld)	1	M	2037
Toowong	0	F	1860
Toowong	0	M	1669
Toowong	1	F	3276
Toowong	1	M	3217
Brinsmead	0	F	571
Brinsmead	0	M	487
Brinsmead	1	F	1998
Brinsmead	1	M	2008
Clifton Beach - Kewarra Beach	0	F	1594
Clifton Beach - Kewarra Beach	0	M	1395
Clifton Beach - Kewarra Beach	1	F	3508
Clifton Beach - Kewarra Beach	1	M	3494
Freshwater - Stratford	0	F	400
Freshwater - Stratford	0	M	322
Freshwater - Stratford	1	F	1347
Freshwater - Stratford	1	M	1296
Redlynch	0	F	1421
Redlynch	0	M	1202
Redlynch	1	F	4703
Redlynch	1	M	4570
Trinity Beach - Smithfield	0	F	1871
Trinity Beach - Smithfield	0	M	1628
Trinity Beach - Smithfield	1	F	4628
Trinity Beach - Smithfield	1	M	4791
Yorkeys Knob - Machans Beach	0	F	656
Yorkeys Knob - Machans Beach	0	M	620
Yorkeys Knob - Machans Beach	1	F	2029
Yorkeys Knob - Machans Beach	1	M	1979
Bentley Park	0	F	684
Bentley Park	0	M	534
Bentley Park	1	F	3115
Bentley Park	1	M	3074
Cairns City	0	F	1970
Cairns City	0	M	1961
Cairns City	1	F	2509
Cairns City	1	M	2889
Earlville - Bayview Heights	0	F	820
Earlville - Bayview Heights	0	M	634
Earlville - Bayview Heights	1	F	3112
Earlville - Bayview Heights	1	M	3018
Edmonton	0	F	793
Edmonton	0	M	666
Edmonton	1	F	4252
Edmonton	1	M	4210
Gordonvale - Trinity	0	F	540
Gordonvale - Trinity	0	M	452
Gordonvale - Trinity	1	F	3380
Gordonvale - Trinity	1	M	3572
Kanimbla - Mooroobool	0	F	1282
Kanimbla - Mooroobool	0	M	1033
Kanimbla - Mooroobool	1	F	3453
Kanimbla - Mooroobool	1	M	3284
Manoora	0	F	703
Manoora	0	M	611
Manoora	1	F	1926
Manoora	1	M	1827
Manunda	0	F	735
Manunda	0	M	633
Manunda	1	F	1563
Manunda	1	M	1634
Mount Sheridan	0	F	946
Mount Sheridan	0	M	809
Mount Sheridan	1	F	3133
Mount Sheridan	1	M	2933
Westcourt - Bungalow	0	F	922
Westcourt - Bungalow	0	M	875
Westcourt - Bungalow	1	F	1723
Westcourt - Bungalow	1	M	1813
White Rock	0	F	473
White Rock	0	M	397
White Rock	1	F	1731
White Rock	1	M	1620
Whitfield - Edge Hill	0	F	999
Whitfield - Edge Hill	0	M	795
Whitfield - Edge Hill	1	F	2962
Whitfield - Edge Hill	1	M	2899
Woree	0	F	496
Woree	0	M	423
Woree	1	F	1604
Woree	1	M	1698
Babinda	0	F	234
Babinda	0	M	207
Babinda	1	F	1570
Babinda	1	M	1761
Innisfail	0	F	701
Innisfail	0	M	698
Innisfail	1	F	3459
Innisfail	1	M	3394
Johnstone	0	F	458
Johnstone	0	M	380
Johnstone	1	F	3022
Johnstone	1	M	3264
Tully	0	F	851
Tully	0	M	814
Tully	1	F	3651
Tully	1	M	4193
Yarrabah	0	M	3
Yarrabah	1	F	1270
Yarrabah	1	M	1270
Daintree	0	F	495
Daintree	0	M	440
Daintree	1	F	2188
Daintree	1	M	2407
Port Douglas	0	F	743
Port Douglas	0	M	665
Port Douglas	1	F	1421
Port Douglas	1	M	1550
Atherton	0	F	755
Atherton	0	M	622
Atherton	1	F	4332
Atherton	1	M	4121
Herberton	0	F	333
Herberton	0	M	293
Herberton	1	F	2032
Herberton	1	M	2098
Kuranda	0	F	515
Kuranda	0	M	463
Kuranda	1	F	1489
Kuranda	1	M	1510
Malanda - Yungaburra	0	F	565
Malanda - Yungaburra	0	M	553
Malanda - Yungaburra	1	F	3326
Malanda - Yungaburra	1	M	3301
Mareeba	0	F	935
Mareeba	0	M	845
Mareeba	1	F	4044
Mareeba	1	M	4029
Balonne	0	F	140
Balonne	0	M	129
Balonne	1	F	1801
Balonne	1	M	1908
Chinchilla	0	F	262
Chinchilla	0	M	288
Chinchilla	1	F	3224
Chinchilla	1	M	3316
Goondiwindi	0	F	194
Goondiwindi	0	M	167
Goondiwindi	1	F	2664
Goondiwindi	1	M	2596
Inglewood - Waggamba	0	F	144
Inglewood - Waggamba	0	M	124
Inglewood - Waggamba	1	F	1701
Inglewood - Waggamba	1	M	1830
Miles - Wandoan	0	F	136
Miles - Wandoan	0	M	143
Miles - Wandoan	1	F	1493
Miles - Wandoan	1	M	1688
Roma	0	F	325
Roma	0	M	350
Roma	1	F	2710
Roma	1	M	2640
Roma Region	0	F	122
Roma Region	0	M	102
Roma Region	1	F	2363
Roma Region	1	M	2682
Tara	0	F	157
Tara	0	M	142
Tara	1	F	1406
Tara	1	M	1598
Crows Nest - Rosalie	0	F	400
Crows Nest - Rosalie	0	M	316
Crows Nest - Rosalie	1	F	3541
Crows Nest - Rosalie	1	M	3598
Jondaryan	0	F	317
Jondaryan	0	M	362
Jondaryan	1	F	3044
Jondaryan	1	M	3235
Millmerran	0	F	168
Millmerran	0	M	161
Millmerran	1	F	1219
Millmerran	1	M	1296
Pittsworth	0	F	190
Pittsworth	0	M	153
Pittsworth	1	F	2410
Pittsworth	1	M	2413
Wambo	0	F	621
Wambo	0	M	622
Wambo	1	F	7087
Wambo	1	M	7202
Clifton - Greenmount	0	F	210
Clifton - Greenmount	0	M	160
Clifton - Greenmount	1	F	2011
Clifton - Greenmount	1	M	2100
Southern Downs - East	0	F	180
Southern Downs - East	0	M	178
Southern Downs - East	1	F	1718
Southern Downs - East	1	M	1761
Southern Downs - West	0	F	225
Southern Downs - West	0	M	212
Southern Downs - West	1	F	1851
Southern Downs - West	1	M	1985
Stanthorpe	0	F	477
Stanthorpe	0	M	397
Stanthorpe	1	F	2148
Stanthorpe	1	M	1999
Stanthorpe Region	0	F	370
Stanthorpe Region	0	M	347
Stanthorpe Region	1	F	2228
Stanthorpe Region	1	M	2345
Warwick	0	F	655
Warwick	0	M	606
Warwick	1	F	6712
Warwick	1	M	6225
Central Highlands - East	0	F	295
Central Highlands - East	0	M	300
Central Highlands - East	1	F	2699
Central Highlands - East	1	M	3145
Central Highlands - West	0	F	308
Central Highlands - West	0	M	342
Central Highlands - West	1	F	2958
Central Highlands - West	1	M	3385
Emerald	0	F	914
Emerald	0	M	885
Emerald	1	F	4945
Emerald	1	M	5024
Berserker	0	F	311
Berserker	0	M	352
Berserker	1	F	2785
Berserker	1	M	2780
Bouldercombe	0	F	34
Bouldercombe	0	M	42
Bouldercombe	1	F	813
Bouldercombe	1	M	830
Emu Park	0	F	281
Emu Park	0	M	256
Emu Park	1	F	2136
Emu Park	1	M	2156
Frenchville - Mount Archer	0	F	423
Frenchville - Mount Archer	0	M	432
Frenchville - Mount Archer	1	F	3967
Frenchville - Mount Archer	1	M	3705
Glenlee - Rockyview	0	F	135
Glenlee - Rockyview	0	M	161
Glenlee - Rockyview	1	F	1860
Glenlee - Rockyview	1	M	2489
Gracemere	0	F	450
Gracemere	0	M	399
Gracemere	1	F	5138
Gracemere	1	M	4807
Lakes Creek	0	F	260
Lakes Creek	0	M	362
Lakes Creek	1	F	1962
Lakes Creek	1	M	1968
Mount Morgan	0	F	94
Mount Morgan	0	M	113
Mount Morgan	1	F	1164
Mount Morgan	1	M	1246
Norman Gardens	0	F	735
Norman Gardens	0	M	739
Norman Gardens	1	F	4162
Norman Gardens	1	M	3846
Park Avenue	0	F	176
Park Avenue	0	M	169
Park Avenue	1	F	2229
Park Avenue	1	M	2149
Parkhurst - Kawana	0	F	344
Parkhurst - Kawana	0	M	335
Parkhurst - Kawana	1	F	2908
Parkhurst - Kawana	1	M	2763
Rockhampton - West	0	F	226
Rockhampton - West	0	M	226
Rockhampton - West	1	F	2607
Rockhampton - West	1	M	2388
Rockhampton City	0	F	138
Rockhampton City	0	M	136
Rockhampton City	1	F	1189
Rockhampton City	1	M	1353
Rockhampton Region - East	0	F	128
Rockhampton Region - East	0	M	118
Rockhampton Region - East	1	F	1311
Rockhampton Region - East	1	M	1571
Rockhampton Region - North	0	F	209
Rockhampton Region - North	0	M	182
Rockhampton Region - North	1	F	1661
Rockhampton Region - North	1	M	1775
Rockhampton Region - West	0	F	68
Rockhampton Region - West	0	M	60
Rockhampton Region - West	1	F	1200
Rockhampton Region - West	1	M	1335
Shoalwater Bay	1	F	8
Shoalwater Bay	1	M	7
The Range - Allenstown	0	F	463
The Range - Allenstown	0	M	419
The Range - Allenstown	1	F	3515
The Range - Allenstown	1	M	3141
Yeppoon	0	F	1165
Yeppoon	0	M	1020
Yeppoon	1	F	7332
Yeppoon	1	M	7102
Banana	0	F	199
Banana	0	M	167
Banana	1	F	3522
Banana	1	M	3864
Biloela	0	F	364
Biloela	0	M	447
Biloela	1	F	2234
Biloela	1	M	2216
Agnes Water - Miriam Vale	0	F	396
Agnes Water - Miriam Vale	0	M	353
Agnes Water - Miriam Vale	1	F	2124
Agnes Water - Miriam Vale	1	M	2501
Boyne Island - Tannum Sands	0	F	788
