SA2_NAME16	AgeStudent	Sex	students
Bass Hill - Georges Hall	20-24	F	283
Bass Hill - Georges Hall	20-24	M	254
Bass Hill - Georges Hall	25+	F	417
Bass Hill - Georges Hall	25+	M	220
Chullora	0-4	F	5
Chullora	0-4	M	4
Chullora	5-14	F	45
Chullora	5-14	M	41
Chullora	15-19	F	25
Chullora	15-19	M	14
Chullora	20-24	F	24
Chullora	20-24	M	17
Chullora	25+	F	22
Chullora	25+	M	21
Condell Park	0-4	F	90
Condell Park	0-4	M	100
Condell Park	5-14	F	705
Condell Park	5-14	M	846
Condell Park	15-19	F	316
Condell Park	15-19	M	332
Condell Park	20-24	F	207
Condell Park	20-24	M	169
Condell Park	25+	F	237
Condell Park	25+	M	109
Greenacre - Mount Lewis	0-4	F	202
Greenacre - Mount Lewis	0-4	M	232
Greenacre - Mount Lewis	5-14	F	1880
Greenacre - Mount Lewis	5-14	M	2024
Greenacre - Mount Lewis	15-19	F	805
Greenacre - Mount Lewis	15-19	M	779
Greenacre - Mount Lewis	20-24	F	400
Greenacre - Mount Lewis	20-24	M	411
Greenacre - Mount Lewis	25+	F	516
Greenacre - Mount Lewis	25+	M	320
Padstow	0-4	F	115
Padstow	0-4	M	112
Padstow	5-14	F	792
Padstow	5-14	M	926
Padstow	15-19	F	433
Padstow	15-19	M	438
Padstow	20-24	F	233
Padstow	20-24	M	218
Padstow	25+	F	343
Padstow	25+	M	231
Panania - Milperra - Picnic Point	0-4	F	227
Panania - Milperra - Picnic Point	0-4	M	212
Panania - Milperra - Picnic Point	5-14	F	1652
Panania - Milperra - Picnic Point	5-14	M	1670
Panania - Milperra - Picnic Point	15-19	F	681
Panania - Milperra - Picnic Point	15-19	M	666
Panania - Milperra - Picnic Point	20-24	F	349
Panania - Milperra - Picnic Point	20-24	M	348
Panania - Milperra - Picnic Point	25+	F	454
Panania - Milperra - Picnic Point	25+	M	293
Revesby	0-4	F	96
Revesby	0-4	M	132
Revesby	5-14	F	930
Revesby	5-14	M	950
Revesby	15-19	F	375
Revesby	15-19	M	391
Revesby	20-24	F	247
Revesby	20-24	M	234
Revesby	25+	F	293
Revesby	25+	M	210
Yagoona - Birrong	0-4	F	149
Yagoona - Birrong	0-4	M	175
Yagoona - Birrong	5-14	F	1281
Yagoona - Birrong	5-14	M	1367
Yagoona - Birrong	15-19	F	563
Yagoona - Birrong	15-19	M	609
Yagoona - Birrong	20-24	F	294
Yagoona - Birrong	20-24	M	287
Yagoona - Birrong	25+	F	470
Yagoona - Birrong	25+	M	307
Bankstown - North	0-4	F	110
Bankstown - North	0-4	M	164
Bankstown - North	5-14	F	946
Bankstown - North	5-14	M	895
Bankstown - North	15-19	F	370
Bankstown - North	15-19	M	332
Bankstown - North	20-24	F	275
Bankstown - North	20-24	M	278
Bankstown - North	25+	F	558
Bankstown - North	25+	M	419
Bankstown - South	0-4	F	112
Bankstown - South	0-4	M	97
Bankstown - South	5-14	F	834
Bankstown - South	5-14	M	954
Bankstown - South	15-19	F	403
Bankstown - South	15-19	M	420
Bankstown - South	20-24	F	266
Bankstown - South	20-24	M	308
Bankstown - South	25+	F	442
Bankstown - South	25+	M	288
Belmore - Belfield	0-4	F	133
Belmore - Belfield	0-4	M	139
Belmore - Belfield	5-14	F	1004
Belmore - Belfield	5-14	M	1126
Belmore - Belfield	15-19	F	450
Belmore - Belfield	15-19	M	478
Belmore - Belfield	20-24	F	262
Belmore - Belfield	20-24	M	280
Belmore - Belfield	25+	F	465
Belmore - Belfield	25+	M	343
Canterbury (South) - Campsie	0-4	F	146
Canterbury (South) - Campsie	0-4	M	153
Canterbury (South) - Campsie	5-14	F	1276
Canterbury (South) - Campsie	5-14	M	1414
Canterbury (South) - Campsie	15-19	F	695
Canterbury (South) - Campsie	15-19	M	713
Canterbury (South) - Campsie	20-24	F	614
Canterbury (South) - Campsie	20-24	M	675
Canterbury (South) - Campsie	25+	F	1128
Canterbury (South) - Campsie	25+	M	916
Kingsgrove (North) - Earlwood	0-4	F	164
Kingsgrove (North) - Earlwood	0-4	M	205
Kingsgrove (North) - Earlwood	5-14	F	1321
Kingsgrove (North) - Earlwood	5-14	M	1425
Kingsgrove (North) - Earlwood	15-19	F	610
Kingsgrove (North) - Earlwood	15-19	M	603
Kingsgrove (North) - Earlwood	20-24	F	301
Kingsgrove (North) - Earlwood	20-24	M	297
Kingsgrove (North) - Earlwood	25+	F	428
Kingsgrove (North) - Earlwood	25+	M	301
Punchbowl	0-4	F	134
Punchbowl	0-4	M	169
Punchbowl	5-14	F	1293
Punchbowl	5-14	M	1413
Punchbowl	15-19	F	610
Punchbowl	15-19	M	591
Punchbowl	20-24	F	345
Punchbowl	20-24	M	422
Punchbowl	25+	F	432
Punchbowl	25+	M	416
Roselands	0-4	F	116
Roselands	0-4	M	127
Roselands	5-14	F	898
Roselands	5-14	M	889
Roselands	15-19	F	344
Roselands	15-19	M	361
Roselands	20-24	F	188
Roselands	20-24	M	189
Roselands	25+	F	234
Roselands	25+	M	188
Lakemba	0-4	F	124
Lakemba	0-4	M	129
Lakemba	5-14	F	1062
Lakemba	5-14	M	1082
Lakemba	15-19	F	328
Lakemba	15-19	M	360
Lakemba	20-24	F	202
Lakemba	20-24	M	386
Lakemba	25+	F	544
Lakemba	25+	M	649
Wiley Park	0-4	F	77
Wiley Park	0-4	M	98
Wiley Park	5-14	F	585
Wiley Park	5-14	M	638
Wiley Park	15-19	F	187
Wiley Park	15-19	M	215
Wiley Park	20-24	F	148
Wiley Park	20-24	M	239
Wiley Park	25+	F	350
Wiley Park	25+	M	425
Hurstville	0-4	F	111
Hurstville	0-4	M	126
Hurstville	5-14	F	967
Hurstville	5-14	M	1058
Hurstville	15-19	F	603
Hurstville	15-19	M	616
Hurstville	20-24	F	735
Hurstville	20-24	M	817
Hurstville	25+	F	873
Hurstville	25+	M	766
Mortdale - Penshurst	0-4	F	143
Mortdale - Penshurst	0-4	M	172
Mortdale - Penshurst	5-14	F	1218
Mortdale - Penshurst	5-14	M	1201
Mortdale - Penshurst	15-19	F	552
Mortdale - Penshurst	15-19	M	567
Mortdale - Penshurst	20-24	F	389
Mortdale - Penshurst	20-24	M	417
Mortdale - Penshurst	25+	F	640
Mortdale - Penshurst	25+	M	446
Narwee - Beverly Hills	0-4	F	76
Narwee - Beverly Hills	0-4	M	84
Narwee - Beverly Hills	5-14	F	698
Narwee - Beverly Hills	5-14	M	695
Narwee - Beverly Hills	15-19	F	365
Narwee - Beverly Hills	15-19	M	316
Narwee - Beverly Hills	20-24	F	242
Narwee - Beverly Hills	20-24	M	240
Narwee - Beverly Hills	25+	F	320
Narwee - Beverly Hills	25+	M	224
Oatley - Hurstville Grove	0-4	F	109
Oatley - Hurstville Grove	0-4	M	94
Oatley - Hurstville Grove	5-14	F	725
Oatley - Hurstville Grove	5-14	M	741
Oatley - Hurstville Grove	15-19	F	384
Oatley - Hurstville Grove	15-19	M	397
Oatley - Hurstville Grove	20-24	F	193
Oatley - Hurstville Grove	20-24	M	241
Oatley - Hurstville Grove	25+	F	233
Oatley - Hurstville Grove	25+	M	185
Peakhurst - Lugarno	0-4	F	130
Peakhurst - Lugarno	0-4	M	150
Peakhurst - Lugarno	5-14	F	1027
Peakhurst - Lugarno	5-14	M	1136
Peakhurst - Lugarno	15-19	F	488
Peakhurst - Lugarno	15-19	M	506
Peakhurst - Lugarno	20-24	F	213
Peakhurst - Lugarno	20-24	M	239
Peakhurst - Lugarno	25+	F	297
Peakhurst - Lugarno	25+	M	197
Riverwood	0-4	F	54
Riverwood	0-4	M	73
Riverwood	5-14	F	483
Riverwood	5-14	M	528
Riverwood	15-19	F	255
Riverwood	15-19	M	257
Riverwood	20-24	F	169
Riverwood	20-24	M	191
Riverwood	25+	F	331
Riverwood	25+	M	228
South Hurstville - Blakehurst	0-4	F	163
South Hurstville - Blakehurst	0-4	M	169
South Hurstville - Blakehurst	5-14	F	1263
South Hurstville - Blakehurst	5-14	M	1249
South Hurstville - Blakehurst	15-19	F	693
South Hurstville - Blakehurst	15-19	M	694
South Hurstville - Blakehurst	20-24	F	572
South Hurstville - Blakehurst	20-24	M	647
South Hurstville - Blakehurst	25+	F	693
South Hurstville - Blakehurst	25+	M	574
Arncliffe - Bardwell Valley	0-4	F	104
Arncliffe - Bardwell Valley	0-4	M	118
Arncliffe - Bardwell Valley	5-14	F	751
Arncliffe - Bardwell Valley	5-14	M	785
Arncliffe - Bardwell Valley	15-19	F	416
Arncliffe - Bardwell Valley	15-19	M	391
Arncliffe - Bardwell Valley	20-24	F	654
Arncliffe - Bardwell Valley	20-24	M	619
Arncliffe - Bardwell Valley	25+	F	989
Arncliffe - Bardwell Valley	25+	M	862
Bexley	0-4	F	181
Bexley	0-4	M	176
Bexley	5-14	F	1288
Bexley	5-14	M	1425
Bexley	15-19	F	610
Bexley	15-19	M	653
Bexley	20-24	F	454
Bexley	20-24	M	491
Bexley	25+	F	719
Bexley	25+	M	593
Kingsgrove (South) - Bardwell Park	0-4	F	88
Kingsgrove (South) - Bardwell Park	0-4	M	102
Kingsgrove (South) - Bardwell Park	5-14	F	698
Kingsgrove (South) - Bardwell Park	5-14	M	748
Kingsgrove (South) - Bardwell Park	15-19	F	349
Kingsgrove (South) - Bardwell Park	15-19	M	303
Kingsgrove (South) - Bardwell Park	20-24	F	172
Kingsgrove (South) - Bardwell Park	20-24	M	198
Kingsgrove (South) - Bardwell Park	25+	F	225
Kingsgrove (South) - Bardwell Park	25+	M	188
Kogarah	0-4	F	64
Kogarah	0-4	M	80
Kogarah	5-14	F	484
Kogarah	5-14	M	516
Kogarah	15-19	F	230
Kogarah	15-19	M	224
Kogarah	20-24	F	224
Kogarah	20-24	M	267
Kogarah	25+	F	431
Kogarah	25+	M	389
Kogarah Bay - Carlton - Allawah	0-4	F	110
Kogarah Bay - Carlton - Allawah	0-4	M	110
Kogarah Bay - Carlton - Allawah	5-14	F	753
Kogarah Bay - Carlton - Allawah	5-14	M	809
Kogarah Bay - Carlton - Allawah	15-19	F	351
Kogarah Bay - Carlton - Allawah	15-19	M	414
Kogarah Bay - Carlton - Allawah	20-24	F	299
Kogarah Bay - Carlton - Allawah	20-24	M	341
Kogarah Bay - Carlton - Allawah	25+	F	451
Kogarah Bay - Carlton - Allawah	25+	M	355
Monterey - Brighton-le-Sands - Kyeemagh	0-4	F	90
Monterey - Brighton-le-Sands - Kyeemagh	0-4	M	91
Monterey - Brighton-le-Sands - Kyeemagh	5-14	F	610
Monterey - Brighton-le-Sands - Kyeemagh	5-14	M	662
Monterey - Brighton-le-Sands - Kyeemagh	15-19	F	289
Monterey - Brighton-le-Sands - Kyeemagh	15-19	M	233
Monterey - Brighton-le-Sands - Kyeemagh	20-24	F	161
Monterey - Brighton-le-Sands - Kyeemagh	20-24	M	142
Monterey - Brighton-le-Sands - Kyeemagh	25+	F	319
Monterey - Brighton-le-Sands - Kyeemagh	25+	M	219
Rockdale - Banksia	0-4	F	101
Rockdale - Banksia	0-4	M	120
Rockdale - Banksia	5-14	F	716
Rockdale - Banksia	5-14	M	761
Rockdale - Banksia	15-19	F	333
Rockdale - Banksia	15-19	M	393
Rockdale - Banksia	20-24	F	452
Rockdale - Banksia	20-24	M	518
Rockdale - Banksia	25+	F	783
Rockdale - Banksia	25+	M	800
Sans Souci - Ramsgate	0-4	F	111
Sans Souci - Ramsgate	0-4	M	107
Sans Souci - Ramsgate	5-14	F	815
Sans Souci - Ramsgate	5-14	M	806
Sans Souci - Ramsgate	15-19	F	328
Sans Souci - Ramsgate	15-19	M	318
Sans Souci - Ramsgate	20-24	F	172
Sans Souci - Ramsgate	20-24	M	134
Sans Souci - Ramsgate	25+	F	242
Sans Souci - Ramsgate	25+	M	157
Concord - Mortlake - Cabarita	0-4	F	128
Concord - Mortlake - Cabarita	0-4	M	160
Concord - Mortlake - Cabarita	5-14	F	1161
Concord - Mortlake - Cabarita	5-14	M	1216
Concord - Mortlake - Cabarita	15-19	F	522
Concord - Mortlake - Cabarita	15-19	M	496
Concord - Mortlake - Cabarita	20-24	F	295
Concord - Mortlake - Cabarita	20-24	M	290
Concord - Mortlake - Cabarita	25+	F	389
Concord - Mortlake - Cabarita	25+	M	282
Concord West - North Strathfield	0-4	F	126
Concord West - North Strathfield	0-4	M	132
Concord West - North Strathfield	5-14	F	913
Concord West - North Strathfield	5-14	M	900
Concord West - North Strathfield	15-19	F	474
Concord West - North Strathfield	15-19	M	456
Concord West - North Strathfield	20-24	F	961
Concord West - North Strathfield	20-24	M	880
Concord West - North Strathfield	25+	F	999
Concord West - North Strathfield	25+	M	890
Drummoyne - Rodd Point	0-4	F	123
Drummoyne - Rodd Point	0-4	M	145
Drummoyne - Rodd Point	5-14	F	920
Drummoyne - Rodd Point	5-14	M	989
Drummoyne - Rodd Point	15-19	F	329
Drummoyne - Rodd Point	15-19	M	319
Drummoyne - Rodd Point	20-24	F	218
Drummoyne - Rodd Point	20-24	M	177
Drummoyne - Rodd Point	25+	F	410
Drummoyne - Rodd Point	25+	M	250
Five Dock - Abbotsford	0-4	F	159
Five Dock - Abbotsford	0-4	M	158
Five Dock - Abbotsford	5-14	F	1013
Five Dock - Abbotsford	5-14	M	1038
Five Dock - Abbotsford	15-19	F	354
Five Dock - Abbotsford	15-19	M	380
Five Dock - Abbotsford	20-24	F	218
Five Dock - Abbotsford	20-24	M	167
Five Dock - Abbotsford	25+	F	430
Five Dock - Abbotsford	25+	M	277
Balmain	0-4	F	143
Balmain	0-4	M	123
Balmain	5-14	F	744
Balmain	5-14	M	815
Balmain	15-19	F	229
Balmain	15-19	M	226
Balmain	20-24	F	174
Balmain	20-24	M	148
Balmain	25+	F	406
Balmain	25+	M	246
Leichhardt - Annandale	0-4	F	227
Leichhardt - Annandale	0-4	M	259
Leichhardt - Annandale	5-14	F	1285
Leichhardt - Annandale	5-14	M	1392
Leichhardt - Annandale	15-19	F	357
Leichhardt - Annandale	15-19	M	363
Leichhardt - Annandale	20-24	F	440
Leichhardt - Annandale	20-24	M	405
Leichhardt - Annandale	25+	F	855
Leichhardt - Annandale	25+	M	566
Lilyfield - Rozelle	0-4	F	111
Lilyfield - Rozelle	0-4	M	113
Lilyfield - Rozelle	5-14	F	701
Lilyfield - Rozelle	5-14	M	724
Lilyfield - Rozelle	15-19	F	188
Lilyfield - Rozelle	15-19	M	177
Lilyfield - Rozelle	20-24	F	152
Lilyfield - Rozelle	20-24	M	128
Lilyfield - Rozelle	25+	F	380
Lilyfield - Rozelle	25+	M	199
Ashfield	0-4	F	126
Ashfield	0-4	M	129
Ashfield	5-14	F	826
Ashfield	5-14	M	778
Ashfield	15-19	F	402
Ashfield	15-19	M	482
Ashfield	20-24	F	647
Ashfield	20-24	M	720
Ashfield	25+	F	1058
Ashfield	25+	M	876
Burwood - Croydon	0-4	F	107
Burwood - Croydon	0-4	M	115
Burwood - Croydon	5-14	F	940
Burwood - Croydon	5-14	M	870
Burwood - Croydon	15-19	F	737
Burwood - Croydon	15-19	M	539
Burwood - Croydon	20-24	F	1134
Burwood - Croydon	20-24	M	1094
Burwood - Croydon	25+	F	1073
Burwood - Croydon	25+	M	838
Canterbury (North) - Ashbury	0-4	F	65
Canterbury (North) - Ashbury	0-4	M	88
Canterbury (North) - Ashbury	5-14	F	531
Canterbury (North) - Ashbury	5-14	M	553
Canterbury (North) - Ashbury	15-19	F	238
Canterbury (North) - Ashbury	15-19	M	221
Canterbury (North) - Ashbury	20-24	F	167
Canterbury (North) - Ashbury	20-24	M	192
Canterbury (North) - Ashbury	25+	F	301
Canterbury (North) - Ashbury	25+	M	211
Croydon Park - Enfield	0-4	F	102
Croydon Park - Enfield	0-4	M	110
Croydon Park - Enfield	5-14	F	937
Croydon Park - Enfield	5-14	M	965
Croydon Park - Enfield	15-19	F	457
Croydon Park - Enfield	15-19	M	423
Croydon Park - Enfield	20-24	F	272
Croydon Park - Enfield	20-24	M	268
Croydon Park - Enfield	25+	F	426
Croydon Park - Enfield	25+	M	347
Dulwich Hill - Lewisham	0-4	F	129
Dulwich Hill - Lewisham	0-4	M	92
Dulwich Hill - Lewisham	5-14	F	714
Dulwich Hill - Lewisham	5-14	M	821
Dulwich Hill - Lewisham	15-19	F	272
Dulwich Hill - Lewisham	15-19	M	329
Dulwich Hill - Lewisham	20-24	F	290
Dulwich Hill - Lewisham	20-24	M	241
Dulwich Hill - Lewisham	25+	F	584
Dulwich Hill - Lewisham	25+	M	393
Haberfield - Summer Hill	0-4	F	93
Haberfield - Summer Hill	0-4	M	82
Haberfield - Summer Hill	5-14	F	712
Haberfield - Summer Hill	5-14	M	778
Haberfield - Summer Hill	15-19	F	242
Haberfield - Summer Hill	15-19	M	306
Haberfield - Summer Hill	20-24	F	208
Haberfield - Summer Hill	20-24	M	191
Haberfield - Summer Hill	25+	F	416
Haberfield - Summer Hill	25+	M	322
Homebush	0-4	F	88
Homebush	0-4	M	117
Homebush	5-14	F	578
Homebush	5-14	M	634
Homebush	15-19	F	311
Homebush	15-19	M	332
Homebush	20-24	F	322
Homebush	20-24	M	487
Homebush	25+	F	606
Homebush	25+	M	545
Strathfield	0-4	F	119
Strathfield	0-4	M	110
Strathfield	5-14	F	977
Strathfield	5-14	M	924
Strathfield	15-19	F	704
Strathfield	15-19	M	661
Strathfield	20-24	F	838
Strathfield	20-24	M	914
Strathfield	25+	F	887
Strathfield	25+	M	887
Strathfield South	0-4	F	31
Strathfield South	0-4	M	22
Strathfield South	5-14	F	194
Strathfield South	5-14	M	187
Strathfield South	15-19	F	100
Strathfield South	15-19	M	115
Strathfield South	20-24	F	67
Strathfield South	20-24	M	52
Strathfield South	25+	F	91
Strathfield South	25+	M	74
Chatswood (East) - Artarmon	0-4	F	219
Chatswood (East) - Artarmon	0-4	M	221
Chatswood (East) - Artarmon	5-14	F	1385
Chatswood (East) - Artarmon	5-14	M	1510
Chatswood (East) - Artarmon	15-19	F	644
Chatswood (East) - Artarmon	15-19	M	637
Chatswood (East) - Artarmon	20-24	F	756
Chatswood (East) - Artarmon	20-24	M	637
Chatswood (East) - Artarmon	25+	F	1060
Chatswood (East) - Artarmon	25+	M	721
Chatswood (West) - Lane Cove North	0-4	F	151
Chatswood (West) - Lane Cove North	0-4	M	164
Chatswood (West) - Lane Cove North	5-14	F	1007
Chatswood (West) - Lane Cove North	5-14	M	1073
Chatswood (West) - Lane Cove North	15-19	F	404
Chatswood (West) - Lane Cove North	15-19	M	433
Chatswood (West) - Lane Cove North	20-24	F	377
Chatswood (West) - Lane Cove North	20-24	M	331
Chatswood (West) - Lane Cove North	25+	F	673
Chatswood (West) - Lane Cove North	25+	M	499
Lane Cove - Greenwich	0-4	F	238
Lane Cove - Greenwich	0-4	M	250
Lane Cove - Greenwich	5-14	F	1573
Lane Cove - Greenwich	5-14	M	1730
Lane Cove - Greenwich	15-19	F	581
Lane Cove - Greenwich	15-19	M	943
Lane Cove - Greenwich	20-24	F	370
Lane Cove - Greenwich	20-24	M	431
Lane Cove - Greenwich	25+	F	695
Lane Cove - Greenwich	25+	M	457
St Leonards - Naremburn	0-4	F	86
St Leonards - Naremburn	0-4	M	105
St Leonards - Naremburn	5-14	F	389
St Leonards - Naremburn	5-14	M	388
St Leonards - Naremburn	15-19	F	133
St Leonards - Naremburn	15-19	M	113
St Leonards - Naremburn	20-24	F	137
St Leonards - Naremburn	20-24	M	118
St Leonards - Naremburn	25+	F	378
St Leonards - Naremburn	25+	M	253
Willoughby - Castle Cove - Northbridge	0-4	F	241
Willoughby - Castle Cove - Northbridge	0-4	M	271
Willoughby - Castle Cove - Northbridge	5-14	F	1950
Willoughby - Castle Cove - Northbridge	5-14	M	2047
Willoughby - Castle Cove - Northbridge	15-19	F	723
Willoughby - Castle Cove - Northbridge	15-19	M	744
Willoughby - Castle Cove - Northbridge	20-24	F	340
Willoughby - Castle Cove - Northbridge	20-24	M	332
Willoughby - Castle Cove - Northbridge	25+	F	476
Willoughby - Castle Cove - Northbridge	25+	M	300
Asquith - Mount Colah	0-4	F	143
Asquith - Mount Colah	0-4	M	153
Asquith - Mount Colah	5-14	F	1312
Asquith - Mount Colah	5-14	M	1340
Asquith - Mount Colah	15-19	F	506
Asquith - Mount Colah	15-19	M	521
Asquith - Mount Colah	20-24	F	251
Asquith - Mount Colah	20-24	M	253
Asquith - Mount Colah	25+	F	408
Asquith - Mount Colah	25+	M	235
Berowra - Brooklyn - Cowan	0-4	F	104
Berowra - Brooklyn - Cowan	0-4	M	111
Berowra - Brooklyn - Cowan	5-14	F	873
Berowra - Brooklyn - Cowan	5-14	M	853
Berowra - Brooklyn - Cowan	15-19	F	366
Berowra - Brooklyn - Cowan	15-19	M	341
Berowra - Brooklyn - Cowan	20-24	F	130
Berowra - Brooklyn - Cowan	20-24	M	142
Berowra - Brooklyn - Cowan	25+	F	216
Berowra - Brooklyn - Cowan	25+	M	145
Normanhurst - Thornleigh - Westleigh	0-4	F	164
Normanhurst - Thornleigh - Westleigh	0-4	M	175
Normanhurst - Thornleigh - Westleigh	5-14	F	1291
Normanhurst - Thornleigh - Westleigh	5-14	M	1325
Normanhurst - Thornleigh - Westleigh	15-19	F	686
Normanhurst - Thornleigh - Westleigh	15-19	M	619
Normanhurst - Thornleigh - Westleigh	20-24	F	266
Normanhurst - Thornleigh - Westleigh	20-24	M	276
Normanhurst - Thornleigh - Westleigh	25+	F	367
Normanhurst - Thornleigh - Westleigh	25+	M	234
Hornsby - East	0-4	F	103
Hornsby - East	0-4	M	90
Hornsby - East	5-14	F	537
Hornsby - East	5-14	M	588
Hornsby - East	15-19	F	202
Hornsby - East	15-19	M	202
Hornsby - East	20-24	F	189
Hornsby - East	20-24	M	173
Hornsby - East	25+	F	467
Hornsby - East	25+	M	319
Hornsby - West	0-4	F	83
Hornsby - West	0-4	M	101
Hornsby - West	5-14	F	618
Hornsby - West	5-14	M	686
Hornsby - West	15-19	F	270
Hornsby - West	15-19	M	250
Hornsby - West	20-24	F	136
Hornsby - West	20-24	M	164
Hornsby - West	25+	F	273
Hornsby - West	25+	M	177
Waitara - Wahroonga (West)	0-4	F	106
Waitara - Wahroonga (West)	0-4	M	111
Waitara - Wahroonga (West)	5-14	F	540
Waitara - Wahroonga (West)	5-14	M	601
Waitara - Wahroonga (West)	15-19	F	182
Waitara - Wahroonga (West)	15-19	M	162
Waitara - Wahroonga (West)	20-24	F	107
Waitara - Wahroonga (West)	20-24	M	96
Waitara - Wahroonga (West)	25+	F	287
Waitara - Wahroonga (West)	25+	M	206
Gordon - Killara	0-4	F	143
Gordon - Killara	0-4	M	145
Gordon - Killara	5-14	F	1346
Gordon - Killara	5-14	M	1494
Gordon - Killara	15-19	F	811
Gordon - Killara	15-19	M	866
Gordon - Killara	20-24	F	441
Gordon - Killara	20-24	M	437
Gordon - Killara	25+	F	506
Gordon - Killara	25+	M	328
Lindfield - Roseville	0-4	F	174
Lindfield - Roseville	0-4	M	204
Lindfield - Roseville	5-14	F	1680
Lindfield - Roseville	5-14	M	1846
Lindfield - Roseville	15-19	F	734
Lindfield - Roseville	15-19	M	820
Lindfield - Roseville	20-24	F	402
Lindfield - Roseville	20-24	M	445
Lindfield - Roseville	25+	F	493
Lindfield - Roseville	25+	M	352
Pymble	0-4	F	154
Pymble	0-4	M	169
Pymble	5-14	F	1373
Pymble	5-14	M	1243
Pymble	15-19	F	666
Pymble	15-19	M	544
Pymble	20-24	F	312
Pymble	20-24	M	293
Pymble	25+	F	336
Pymble	25+	M	207
St Ives	0-4	F	177
St Ives	0-4	M	187
St Ives	5-14	F	1455
St Ives	5-14	M	1537
St Ives	15-19	F	641
St Ives	15-19	M	646
St Ives	20-24	F	309
St Ives	20-24	M	309
St Ives	25+	F	392
St Ives	25+	M	233
Turramurra	0-4	F	139
Turramurra	0-4	M	149
Turramurra	5-14	F	1288
Turramurra	5-14	M	1416
Turramurra	15-19	F	594
Turramurra	15-19	M	612
Turramurra	20-24	F	270
Turramurra	20-24	M	290
Turramurra	25+	F	365
Turramurra	25+	M	228
Wahroonga (East) - Warrawee	0-4	F	119
Wahroonga (East) - Warrawee	0-4	M	135
Wahroonga (East) - Warrawee	5-14	F	1184
Wahroonga (East) - Warrawee	5-14	M	1296
Wahroonga (East) - Warrawee	15-19	F	692
Wahroonga (East) - Warrawee	15-19	M	788
Wahroonga (East) - Warrawee	20-24	F	360
Wahroonga (East) - Warrawee	20-24	M	306
Wahroonga (East) - Warrawee	25+	F	353
Wahroonga (East) - Warrawee	25+	M	206
Cremorne - Cammeray	0-4	F	147
Cremorne - Cammeray	0-4	M	151
Cremorne - Cammeray	5-14	F	839
Cremorne - Cammeray	5-14	M	823
Cremorne - Cammeray	15-19	F	244
Cremorne - Cammeray	15-19	M	255
Cremorne - Cammeray	20-24	F	215
Cremorne - Cammeray	20-24	M	184
Cremorne - Cammeray	25+	F	575
Cremorne - Cammeray	25+	M	350
Crows Nest - Waverton	0-4	F	127
Crows Nest - Waverton	0-4	M	118
Crows Nest - Waverton	5-14	F	547
Crows Nest - Waverton	5-14	M	530
Crows Nest - Waverton	15-19	F	188
Crows Nest - Waverton	15-19	M	187
Crows Nest - Waverton	20-24	F	231
Crows Nest - Waverton	20-24	M	180
Crows Nest - Waverton	25+	F	635
Crows Nest - Waverton	25+	M	399
Mosman	0-4	F	212
Mosman	0-4	M	198
Mosman	5-14	F	1586
Mosman	5-14	M	1681
Mosman	15-19	F	712
Mosman	15-19	M	657
Mosman	20-24	F	374
Mosman	20-24	M	332
Mosman	25+	F	701
Mosman	25+	M	342
Neutral Bay - Kirribilli	0-4	F	96
Neutral Bay - Kirribilli	0-4	M	101
Neutral Bay - Kirribilli	5-14	F	481
Neutral Bay - Kirribilli	5-14	M	494
Neutral Bay - Kirribilli	15-19	F	177
Neutral Bay - Kirribilli	15-19	M	181
Neutral Bay - Kirribilli	20-24	F	197
Neutral Bay - Kirribilli	20-24	M	173
Neutral Bay - Kirribilli	25+	F	608
Neutral Bay - Kirribilli	25+	M	385
North Sydney - Lavender Bay	0-4	F	51
North Sydney - Lavender Bay	0-4	M	55
North Sydney - Lavender Bay	5-14	F	264
North Sydney - Lavender Bay	5-14	M	306
North Sydney - Lavender Bay	15-19	F	153
North Sydney - Lavender Bay	15-19	M	156
North Sydney - Lavender Bay	20-24	F	157
North Sydney - Lavender Bay	20-24	M	126
North Sydney - Lavender Bay	25+	F	344
North Sydney - Lavender Bay	25+	M	242
Balgowlah - Clontarf - Seaforth	0-4	F	211
Balgowlah - Clontarf - Seaforth	0-4	M	223
Balgowlah - Clontarf - Seaforth	5-14	F	1628
Balgowlah - Clontarf - Seaforth	5-14	M	1612
Balgowlah - Clontarf - Seaforth	15-19	F	543
Balgowlah - Clontarf - Seaforth	15-19	M	539
Balgowlah - Clontarf - Seaforth	20-24	F	257
Balgowlah - Clontarf - Seaforth	20-24	M	266
Balgowlah - Clontarf - Seaforth	25+	F	378
Balgowlah - Clontarf - Seaforth	25+	M	188
Manly - Fairlight	0-4	F	155
Manly - Fairlight	0-4	M	140
Manly - Fairlight	5-14	F	834
Manly - Fairlight	5-14	M	861
Manly - Fairlight	15-19	F	328
Manly - Fairlight	15-19	M	329
Manly - Fairlight	20-24	F	238
Manly - Fairlight	20-24	M	188
Manly - Fairlight	25+	F	574
Manly - Fairlight	25+	M	433
Avalon - Palm Beach	0-4	F	114
Avalon - Palm Beach	0-4	M	101
Avalon - Palm Beach	5-14	F	767
Avalon - Palm Beach	5-14	M	770
Avalon - Palm Beach	15-19	F	323
Avalon - Palm Beach	15-19	M	326
Avalon - Palm Beach	20-24	F	115
Avalon - Palm Beach	20-24	M	149
Avalon - Palm Beach	25+	F	208
Avalon - Palm Beach	25+	M	94
Bayview - Elanora Heights	0-4	F	72
