SA2_NAME16	Age	NeedsAssistance	Sex	persons
Eagle Farm - Pinkenba	15-19	0	F	18
Eagle Farm - Pinkenba	15-19	0	M	4
Eagle Farm - Pinkenba	20-24		M	3
Eagle Farm - Pinkenba	20-24	0	F	39
Eagle Farm - Pinkenba	20-24	0	M	27
Eagle Farm - Pinkenba	25-34		F	10
Eagle Farm - Pinkenba	25-34		M	12
Eagle Farm - Pinkenba	25-34	0	F	64
Eagle Farm - Pinkenba	25-34	0	M	63
Eagle Farm - Pinkenba	35-44		F	13
Eagle Farm - Pinkenba	35-44		M	8
Eagle Farm - Pinkenba	35-44	0	F	60
Eagle Farm - Pinkenba	35-44	0	M	47
Eagle Farm - Pinkenba	35-44	1	F	3
Eagle Farm - Pinkenba	45-54		F	13
Eagle Farm - Pinkenba	45-54		M	11
Eagle Farm - Pinkenba	45-54	0	F	59
Eagle Farm - Pinkenba	45-54	0	M	63
Eagle Farm - Pinkenba	45-54	1	M	3
Eagle Farm - Pinkenba	55-64		M	8
Eagle Farm - Pinkenba	55-64	0	F	53
Eagle Farm - Pinkenba	55-64	0	M	61
Eagle Farm - Pinkenba	55-64	1	F	3
Eagle Farm - Pinkenba	65-74		F	8
Eagle Farm - Pinkenba	65-74	0	F	24
Eagle Farm - Pinkenba	65-74	0	M	33
Eagle Farm - Pinkenba	75-84		M	3
Eagle Farm - Pinkenba	75-84	0	F	10
Eagle Farm - Pinkenba	75-84	0	M	9
Eagle Farm - Pinkenba	85+	0	F	4
Northgate - Virginia	0-4		F	12
Northgate - Virginia	0-4		M	9
Northgate - Virginia	0-4	0	F	234
Northgate - Virginia	0-4	0	M	210
Northgate - Virginia	0-4	1	M	3
Northgate - Virginia	5-14		F	26
Northgate - Virginia	5-14		M	21
Northgate - Virginia	5-14	0	F	328
Northgate - Virginia	5-14	0	M	324
Northgate - Virginia	5-14	1	F	4
Northgate - Virginia	5-14	1	M	10
Northgate - Virginia	15-19		F	7
Northgate - Virginia	15-19		M	4
Northgate - Virginia	15-19	0	F	141
Northgate - Virginia	15-19	0	M	148
Northgate - Virginia	15-19	1	M	3
Northgate - Virginia	20-24		F	22
Northgate - Virginia	20-24		M	12
Northgate - Virginia	20-24	0	F	218
Northgate - Virginia	20-24	0	M	215
Northgate - Virginia	20-24	1	F	5
Northgate - Virginia	20-24	1	M	4
Northgate - Virginia	25-34		F	44
Northgate - Virginia	25-34		M	45
Northgate - Virginia	25-34	0	F	627
Northgate - Virginia	25-34	0	M	628
Northgate - Virginia	25-34	1	F	16
Northgate - Virginia	25-34	1	M	4
Northgate - Virginia	35-44		F	38
Northgate - Virginia	35-44		M	36
Northgate - Virginia	35-44	0	F	463
Northgate - Virginia	35-44	0	M	522
Northgate - Virginia	35-44	1	F	4
Northgate - Virginia	35-44	1	M	9
Northgate - Virginia	45-54		F	34
Northgate - Virginia	45-54		M	30
Northgate - Virginia	45-54	0	F	391
Northgate - Virginia	45-54	0	M	367
Northgate - Virginia	45-54	1	F	17
Northgate - Virginia	45-54	1	M	13
Northgate - Virginia	55-64		F	25
Northgate - Virginia	55-64		M	26
Northgate - Virginia	55-64	0	F	293
Northgate - Virginia	55-64	0	M	289
Northgate - Virginia	55-64	1	F	19
Northgate - Virginia	55-64	1	M	24
Northgate - Virginia	65-74		F	13
Northgate - Virginia	65-74		M	16
Northgate - Virginia	65-74	0	F	165
Northgate - Virginia	65-74	0	M	168
Northgate - Virginia	65-74	1	F	11
Northgate - Virginia	65-74	1	M	12
Northgate - Virginia	75-84		F	11
Northgate - Virginia	75-84		M	9
Northgate - Virginia	75-84	0	F	69
Northgate - Virginia	75-84	0	M	67
Northgate - Virginia	75-84	1	F	21
Northgate - Virginia	75-84	1	M	13
Northgate - Virginia	85+		F	3
Northgate - Virginia	85+		M	3
Northgate - Virginia	85+	0	F	28
Northgate - Virginia	85+	0	M	21
Northgate - Virginia	85+	1	F	26
Northgate - Virginia	85+	1	M	10
Nudgee - Banyo	0-4		F	16
Nudgee - Banyo	0-4		M	6
Nudgee - Banyo	0-4	0	F	286
Nudgee - Banyo	0-4	0	M	322
Nudgee - Banyo	0-4	1	M	10
Nudgee - Banyo	5-14		F	20
Nudgee - Banyo	5-14		M	22
Nudgee - Banyo	5-14	0	F	542
Nudgee - Banyo	5-14	0	M	555
Nudgee - Banyo	5-14	1	F	8
Nudgee - Banyo	5-14	1	M	25
Nudgee - Banyo	15-19		F	10
Nudgee - Banyo	15-19		M	7
Nudgee - Banyo	15-19	0	F	264
Nudgee - Banyo	15-19	0	M	242
Nudgee - Banyo	15-19	1	M	5
Nudgee - Banyo	20-24		F	16
Nudgee - Banyo	20-24		M	14
Nudgee - Banyo	20-24	0	F	253
Nudgee - Banyo	20-24	0	M	306
Nudgee - Banyo	20-24	1	M	4
Nudgee - Banyo	25-34		F	34
Nudgee - Banyo	25-34		M	41
Nudgee - Banyo	25-34	0	F	652
Nudgee - Banyo	25-34	0	M	636
Nudgee - Banyo	25-34	1	F	11
Nudgee - Banyo	25-34	1	M	12
Nudgee - Banyo	35-44		F	45
Nudgee - Banyo	35-44		M	43
Nudgee - Banyo	35-44	0	F	784
Nudgee - Banyo	35-44	0	M	748
Nudgee - Banyo	35-44	1	F	16
Nudgee - Banyo	35-44	1	M	11
Nudgee - Banyo	45-54		F	25
Nudgee - Banyo	45-54		M	40
Nudgee - Banyo	45-54	0	F	548
Nudgee - Banyo	45-54	0	M	581
Nudgee - Banyo	45-54	1	F	21
Nudgee - Banyo	45-54	1	M	16
Nudgee - Banyo	55-64		F	38
Nudgee - Banyo	55-64		M	30
Nudgee - Banyo	55-64	0	F	442
Nudgee - Banyo	55-64	0	M	448
Nudgee - Banyo	55-64	1	F	29
Nudgee - Banyo	55-64	1	M	35
Nudgee - Banyo	65-74		F	19
Nudgee - Banyo	65-74		M	18
Nudgee - Banyo	65-74	0	F	296
Nudgee - Banyo	65-74	0	M	279
Nudgee - Banyo	65-74	1	F	36
Nudgee - Banyo	65-74	1	M	34
Nudgee - Banyo	75-84		F	17
Nudgee - Banyo	75-84		M	3
Nudgee - Banyo	75-84	0	F	169
Nudgee - Banyo	75-84	0	M	130
Nudgee - Banyo	75-84	1	F	67
Nudgee - Banyo	75-84	1	M	27
Nudgee - Banyo	85+		F	14
Nudgee - Banyo	85+		M	3
Nudgee - Banyo	85+	0	F	58
Nudgee - Banyo	85+	0	M	34
Nudgee - Banyo	85+	1	F	156
Nudgee - Banyo	85+	1	M	28
Nundah	0-4		F	14
Nundah	0-4		M	24
Nundah	0-4	0	F	303
Nundah	0-4	0	M	330
Nundah	0-4	1	M	7
Nundah	5-14		F	15
Nundah	5-14		M	21
Nundah	5-14	0	F	396
Nundah	5-14	0	M	430
Nundah	5-14	1	F	3
Nundah	5-14	1	M	6
Nundah	15-19		F	13
Nundah	15-19		M	9
Nundah	15-19	0	F	208
Nundah	15-19	0	M	207
Nundah	15-19	1	F	3
Nundah	15-19	1	M	9
Nundah	20-24		F	49
Nundah	20-24		M	49
Nundah	20-24	0	F	569
Nundah	20-24	0	M	531
Nundah	20-24	1	F	6
Nundah	20-24	1	M	4
Nundah	25-34		F	110
Nundah	25-34		M	122
Nundah	25-34	0	F	1537
Nundah	25-34	0	M	1506
Nundah	25-34	1	F	19
Nundah	25-34	1	M	14
Nundah	35-44		F	49
Nundah	35-44		M	70
Nundah	35-44	0	F	853
Nundah	35-44	0	M	910
Nundah	35-44	1	F	17
Nundah	35-44	1	M	13
Nundah	45-54		F	45
Nundah	45-54		M	52
Nundah	45-54	0	F	653
Nundah	45-54	0	M	606
Nundah	45-54	1	F	26
Nundah	45-54	1	M	23
Nundah	55-64		F	30
Nundah	55-64		M	38
Nundah	55-64	0	F	520
Nundah	55-64	0	M	514
Nundah	55-64	1	F	30
Nundah	55-64	1	M	26
Nundah	65-74		F	22
Nundah	65-74		M	26
Nundah	65-74	0	F	292
Nundah	65-74	0	M	252
Nundah	65-74	1	F	22
Nundah	65-74	1	M	34
Nundah	75-84		F	30
Nundah	75-84		M	18
Nundah	75-84	0	F	141
Nundah	75-84	0	M	118
Nundah	75-84	1	F	39
Nundah	75-84	1	M	18
Nundah	85+		F	66
Nundah	85+		M	18
Nundah	85+	0	F	56
Nundah	85+	0	M	23
Nundah	85+	1	F	35
Nundah	85+	1	M	20
Bracken Ridge	0-4		F	29
Bracken Ridge	0-4		M	36
Bracken Ridge	0-4	0	F	542
Bracken Ridge	0-4	0	M	549
Bracken Ridge	0-4	1	M	4
Bracken Ridge	5-14		F	49
Bracken Ridge	5-14		M	48
Bracken Ridge	5-14	0	F	1039
Bracken Ridge	5-14	0	M	1067
Bracken Ridge	5-14	1	F	32
Bracken Ridge	5-14	1	M	58
Bracken Ridge	15-19		F	34
Bracken Ridge	15-19		M	23
Bracken Ridge	15-19	0	F	529
Bracken Ridge	15-19	0	M	564
Bracken Ridge	15-19	1	F	15
Bracken Ridge	15-19	1	M	20
Bracken Ridge	20-24		F	33
Bracken Ridge	20-24		M	25
Bracken Ridge	20-24	0	F	502
Bracken Ridge	20-24	0	M	486
Bracken Ridge	20-24	1	F	7
Bracken Ridge	20-24	1	M	13
Bracken Ridge	25-34		F	46
Bracken Ridge	25-34		M	57
Bracken Ridge	25-34	0	F	1094
Bracken Ridge	25-34	0	M	1030
Bracken Ridge	25-34	1	F	20
Bracken Ridge	25-34	1	M	27
Bracken Ridge	35-44		F	50
Bracken Ridge	35-44		M	58
Bracken Ridge	35-44	0	F	1221
Bracken Ridge	35-44	0	M	1113
Bracken Ridge	35-44	1	F	35
Bracken Ridge	35-44	1	M	30
Bracken Ridge	45-54		F	56
Bracken Ridge	45-54		M	57
Bracken Ridge	45-54	0	F	1054
Bracken Ridge	45-54	0	M	1018
Bracken Ridge	45-54	1	F	53
Bracken Ridge	45-54	1	M	44
Bracken Ridge	55-64		F	37
Bracken Ridge	55-64		M	42
Bracken Ridge	55-64	0	F	923
Bracken Ridge	55-64	0	M	847
Bracken Ridge	55-64	1	F	52
Bracken Ridge	55-64	1	M	48
Bracken Ridge	65-74		F	40
Bracken Ridge	65-74		M	26
Bracken Ridge	65-74	0	F	701
Bracken Ridge	65-74	0	M	610
Bracken Ridge	65-74	1	F	56
Bracken Ridge	65-74	1	M	56
Bracken Ridge	75-84		F	22
Bracken Ridge	75-84		M	9
Bracken Ridge	75-84	0	F	237
Bracken Ridge	75-84	0	M	225
Bracken Ridge	75-84	1	F	53
Bracken Ridge	75-84	1	M	47
Bracken Ridge	85+		F	4
Bracken Ridge	85+		M	3
Bracken Ridge	85+	0	F	41
Bracken Ridge	85+	0	M	42
Bracken Ridge	85+	1	F	44
Bracken Ridge	85+	1	M	16
Brighton (Qld)	0-4		F	10
Brighton (Qld)	0-4		M	16
Brighton (Qld)	0-4	0	F	298
Brighton (Qld)	0-4	0	M	298
Brighton (Qld)	0-4	1	F	3
Brighton (Qld)	0-4	1	M	3
Brighton (Qld)	5-14		F	22
Brighton (Qld)	5-14		M	20
Brighton (Qld)	5-14	0	F	569
Brighton (Qld)	5-14	0	M	608
Brighton (Qld)	5-14	1	F	15
Brighton (Qld)	5-14	1	M	23
Brighton (Qld)	15-19		F	7
Brighton (Qld)	15-19		M	11
Brighton (Qld)	15-19	0	F	216
Brighton (Qld)	15-19	0	M	244
Brighton (Qld)	15-19	1	F	7
Brighton (Qld)	15-19	1	M	7
Brighton (Qld)	20-24		F	9
Brighton (Qld)	20-24		M	13
Brighton (Qld)	20-24	0	F	186
Brighton (Qld)	20-24	0	M	173
Brighton (Qld)	20-24	1	F	3
Brighton (Qld)	20-24	1	M	8
Brighton (Qld)	25-34		F	30
Brighton (Qld)	25-34		M	17
Brighton (Qld)	25-34	0	F	513
Brighton (Qld)	25-34	0	M	428
Brighton (Qld)	25-34	1	F	5
Brighton (Qld)	25-34	1	M	12
Brighton (Qld)	35-44		F	37
Brighton (Qld)	35-44		M	47
Brighton (Qld)	35-44	0	F	705
Brighton (Qld)	35-44	0	M	654
Brighton (Qld)	35-44	1	F	16
Brighton (Qld)	35-44	1	M	24
Brighton (Qld)	45-54		F	44
Brighton (Qld)	45-54		M	48
Brighton (Qld)	45-54	0	F	730
Brighton (Qld)	45-54	0	M	694
Brighton (Qld)	45-54	1	F	22
Brighton (Qld)	45-54	1	M	16
Brighton (Qld)	55-64		F	22
Brighton (Qld)	55-64		M	40
Brighton (Qld)	55-64	0	F	532
Brighton (Qld)	55-64	0	M	525
Brighton (Qld)	55-64	1	F	29
Brighton (Qld)	55-64	1	M	39
Brighton (Qld)	65-74		F	22
Brighton (Qld)	65-74		M	28
Brighton (Qld)	65-74	0	F	381
Brighton (Qld)	65-74	0	M	344
Brighton (Qld)	65-74	1	F	26
Brighton (Qld)	65-74	1	M	39
Brighton (Qld)	75-84		F	22
Brighton (Qld)	75-84		M	7
Brighton (Qld)	75-84	0	F	187
Brighton (Qld)	75-84	0	M	150
Brighton (Qld)	75-84	1	F	58
Brighton (Qld)	75-84	1	M	30
Brighton (Qld)	85+		F	11
Brighton (Qld)	85+		M	4
Brighton (Qld)	85+	0	F	61
Brighton (Qld)	85+	0	M	39
Brighton (Qld)	85+	1	F	54
Brighton (Qld)	85+	1	M	26
Deagon	0-4		F	6
Deagon	0-4		M	10
Deagon	0-4	0	F	91
Deagon	0-4	0	M	106
Deagon	0-4	1	F	3
Deagon	5-14		F	12
Deagon	5-14		M	11
Deagon	5-14	0	F	194
Deagon	5-14	0	M	197
Deagon	5-14	1	F	7
Deagon	5-14	1	M	12
Deagon	15-19		F	5
Deagon	15-19		M	7
Deagon	15-19	0	F	87
Deagon	15-19	0	M	92
Deagon	15-19	1	M	7
Deagon	20-24		F	13
Deagon	20-24		M	3
Deagon	20-24	0	F	83
Deagon	20-24	0	M	81
Deagon	20-24	1	F	4
Deagon	20-24	1	M	4
Deagon	25-34		F	12
Deagon	25-34		M	10
Deagon	25-34	0	F	201
Deagon	25-34	0	M	194
Deagon	25-34	1	F	7
Deagon	25-34	1	M	7
Deagon	35-44		F	19
Deagon	35-44		M	18
Deagon	35-44	0	F	289
Deagon	35-44	0	M	246
Deagon	35-44	1	M	7
Deagon	45-54		F	14
Deagon	45-54		M	12
Deagon	45-54	0	F	240
Deagon	45-54	0	M	258
Deagon	45-54	1	F	14
Deagon	45-54	1	M	8
Deagon	55-64		F	13
Deagon	55-64		M	10
Deagon	55-64	0	F	195
Deagon	55-64	0	M	191
Deagon	55-64	1	F	20
Deagon	55-64	1	M	17
Deagon	65-74		F	18
Deagon	65-74		M	6
Deagon	65-74	0	F	138
Deagon	65-74	0	M	139
Deagon	65-74	1	F	24
Deagon	65-74	1	M	16
Deagon	75-84		F	22
Deagon	75-84		M	11
Deagon	75-84	0	F	76
Deagon	75-84	0	M	72
Deagon	75-84	1	F	18
Deagon	75-84	1	M	16
Deagon	85+		F	12
Deagon	85+	0	F	31
Deagon	85+	0	M	21
Deagon	85+	1	F	24
Deagon	85+	1	M	12
Sandgate - Shorncliffe	0-4		F	5
Sandgate - Shorncliffe	0-4		M	3
Sandgate - Shorncliffe	0-4	0	F	129
Sandgate - Shorncliffe	0-4	0	M	135
Sandgate - Shorncliffe	5-14		F	21
Sandgate - Shorncliffe	5-14		M	17
Sandgate - Shorncliffe	5-14	0	F	418
Sandgate - Shorncliffe	5-14	0	M	427
Sandgate - Shorncliffe	5-14	1	F	10
Sandgate - Shorncliffe	5-14	1	M	15
Sandgate - Shorncliffe	15-19		F	14
Sandgate - Shorncliffe	15-19		M	10
Sandgate - Shorncliffe	15-19	0	F	151
Sandgate - Shorncliffe	15-19	0	M	204
Sandgate - Shorncliffe	15-19	1	F	3
Sandgate - Shorncliffe	15-19	1	M	3
Sandgate - Shorncliffe	20-24		F	9
Sandgate - Shorncliffe	20-24		M	10
Sandgate - Shorncliffe	20-24	0	F	122
Sandgate - Shorncliffe	20-24	0	M	123
Sandgate - Shorncliffe	20-24	1	F	3
Sandgate - Shorncliffe	20-24	1	M	7
Sandgate - Shorncliffe	25-34		F	12
Sandgate - Shorncliffe	25-34		M	16
Sandgate - Shorncliffe	25-34	0	F	202
Sandgate - Shorncliffe	25-34	0	M	198
Sandgate - Shorncliffe	25-34	1	F	9
Sandgate - Shorncliffe	25-34	1	M	7
Sandgate - Shorncliffe	35-44		F	23
Sandgate - Shorncliffe	35-44		M	20
Sandgate - Shorncliffe	35-44	0	F	486
Sandgate - Shorncliffe	35-44	0	M	400
Sandgate - Shorncliffe	35-44	1	F	6
Sandgate - Shorncliffe	35-44	1	M	11
Sandgate - Shorncliffe	45-54		F	37
Sandgate - Shorncliffe	45-54		M	40
Sandgate - Shorncliffe	45-54	0	F	533
Sandgate - Shorncliffe	45-54	0	M	538
Sandgate - Shorncliffe	45-54	1	F	20
Sandgate - Shorncliffe	45-54	1	M	11
Sandgate - Shorncliffe	55-64		F	29
Sandgate - Shorncliffe	55-64		M	22
Sandgate - Shorncliffe	55-64	0	F	405
Sandgate - Shorncliffe	55-64	0	M	388
Sandgate - Shorncliffe	55-64	1	F	23
Sandgate - Shorncliffe	55-64	1	M	39
Sandgate - Shorncliffe	65-74		F	19
Sandgate - Shorncliffe	65-74		M	15
Sandgate - Shorncliffe	65-74	0	F	263
Sandgate - Shorncliffe	65-74	0	M	242
Sandgate - Shorncliffe	65-74	1	F	49
Sandgate - Shorncliffe	65-74	1	M	47
Sandgate - Shorncliffe	75-84		F	19
Sandgate - Shorncliffe	75-84		M	13
Sandgate - Shorncliffe	75-84	0	F	133
Sandgate - Shorncliffe	75-84	0	M	93
Sandgate - Shorncliffe	75-84	1	F	116
Sandgate - Shorncliffe	75-84	1	M	88
Sandgate - Shorncliffe	85+		F	9
Sandgate - Shorncliffe	85+		M	12
Sandgate - Shorncliffe	85+	0	F	38
Sandgate - Shorncliffe	85+	0	M	28
Sandgate - Shorncliffe	85+	1	F	188
Sandgate - Shorncliffe	85+	1	M	85
Taigum - Fitzgibbon	0-4		F	27
Taigum - Fitzgibbon	0-4		M	27
Taigum - Fitzgibbon	0-4	0	F	408
Taigum - Fitzgibbon	0-4	0	M	481
Taigum - Fitzgibbon	0-4	1	M	8
Taigum - Fitzgibbon	5-14		F	14
Taigum - Fitzgibbon	5-14		M	31
Taigum - Fitzgibbon	5-14	0	F	571
Taigum - Fitzgibbon	5-14	0	M	602
Taigum - Fitzgibbon	5-14	1	F	21
Taigum - Fitzgibbon	5-14	1	M	34
Taigum - Fitzgibbon	15-19		F	8
Taigum - Fitzgibbon	15-19		M	10
Taigum - Fitzgibbon	15-19	0	F	249
Taigum - Fitzgibbon	15-19	0	M	262
Taigum - Fitzgibbon	15-19	1	F	5
Taigum - Fitzgibbon	15-19	1	M	4
Taigum - Fitzgibbon	20-24		F	14
Taigum - Fitzgibbon	20-24		M	27
Taigum - Fitzgibbon	20-24	0	F	382
Taigum - Fitzgibbon	20-24	0	M	350
Taigum - Fitzgibbon	20-24	1	F	13
Taigum - Fitzgibbon	20-24	1	M	19
Taigum - Fitzgibbon	25-34		F	62
Taigum - Fitzgibbon	25-34		M	50
Taigum - Fitzgibbon	25-34	0	F	1148
Taigum - Fitzgibbon	25-34	0	M	981
Taigum - Fitzgibbon	25-34	1	F	20
Taigum - Fitzgibbon	25-34	1	M	25
Taigum - Fitzgibbon	35-44		F	54
Taigum - Fitzgibbon	35-44		M	55
Taigum - Fitzgibbon	35-44	0	F	870
Taigum - Fitzgibbon	35-44	0	M	799
Taigum - Fitzgibbon	35-44	1	F	19
Taigum - Fitzgibbon	35-44	1	M	12
Taigum - Fitzgibbon	45-54		F	42
Taigum - Fitzgibbon	45-54		M	28
Taigum - Fitzgibbon	45-54	0	F	698
Taigum - Fitzgibbon	45-54	0	M	572
Taigum - Fitzgibbon	45-54	1	F	24
Taigum - Fitzgibbon	45-54	1	M	12
Taigum - Fitzgibbon	55-64		F	29
Taigum - Fitzgibbon	55-64		M	20
Taigum - Fitzgibbon	55-64	0	F	574
Taigum - Fitzgibbon	55-64	0	M	459
Taigum - Fitzgibbon	55-64	1	F	36
Taigum - Fitzgibbon	55-64	1	M	31
Taigum - Fitzgibbon	65-74		F	27
Taigum - Fitzgibbon	65-74		M	18
Taigum - Fitzgibbon	65-74	0	F	427
Taigum - Fitzgibbon	65-74	0	M	295
Taigum - Fitzgibbon	65-74	1	F	58
Taigum - Fitzgibbon	65-74	1	M	54
Taigum - Fitzgibbon	75-84		F	25
Taigum - Fitzgibbon	75-84		M	13
Taigum - Fitzgibbon	75-84	0	F	313
Taigum - Fitzgibbon	75-84	0	M	178
Taigum - Fitzgibbon	75-84	1	F	110
Taigum - Fitzgibbon	75-84	1	M	75
Taigum - Fitzgibbon	85+		F	10
Taigum - Fitzgibbon	85+		M	11
Taigum - Fitzgibbon	85+	0	F	106
Taigum - Fitzgibbon	85+	0	M	61
Taigum - Fitzgibbon	85+	1	F	117
Taigum - Fitzgibbon	85+	1	M	57
Zillmere	0-4		F	18
Zillmere	0-4		M	30
Zillmere	0-4	0	F	283
Zillmere	0-4	0	M	320
Zillmere	0-4	1	F	4
Zillmere	0-4	1	M	10
Zillmere	5-14		F	19
Zillmere	5-14		M	20
Zillmere	5-14	0	F	398
Zillmere	5-14	0	M	409
Zillmere	5-14	1	F	9
Zillmere	5-14	1	M	39
Zillmere	15-19		F	17
Zillmere	15-19		M	12
Zillmere	15-19	0	F	211
Zillmere	15-19	0	M	206
Zillmere	15-19	1	F	10
Zillmere	15-19	1	M	9
Zillmere	20-24		F	33
Zillmere	20-24		M	36
Zillmere	20-24	0	F	343
Zillmere	20-24	0	M	378
Zillmere	20-24	1	F	12
Zillmere	20-24	1	M	8
Zillmere	25-34		F	55
Zillmere	25-34		M	61
Zillmere	25-34	0	F	874
Zillmere	25-34	0	M	876
Zillmere	25-34	1	F	10
Zillmere	25-34	1	M	12
Zillmere	35-44		F	34
Zillmere	35-44		M	36
Zillmere	35-44	0	F	544
Zillmere	35-44	0	M	573
Zillmere	35-44	1	F	15
Zillmere	35-44	1	M	14
Zillmere	45-54		F	25
Zillmere	45-54		M	32
Zillmere	45-54	0	F	430
Zillmere	45-54	0	M	419
Zillmere	45-54	1	F	25
Zillmere	45-54	1	M	26
Zillmere	55-64		F	32
Zillmere	55-64		M	34
Zillmere	55-64	0	F	397
Zillmere	55-64	0	M	361
Zillmere	55-64	1	F	33
Zillmere	55-64	1	M	26
Zillmere	65-74		F	23
Zillmere	65-74		M	16
Zillmere	65-74	0	F	300
Zillmere	65-74	0	M	211
Zillmere	65-74	1	F	31
Zillmere	65-74	1	M	36
Zillmere	75-84		F	24
Zillmere	75-84		M	7
Zillmere	75-84	0	F	179
Zillmere	75-84	0	M	100
Zillmere	75-84	1	F	45
Zillmere	75-84	1	M	32
Zillmere	85+		F	10
Zillmere	85+		M	9
Zillmere	85+	0	F	49
Zillmere	85+	0	M	39
Zillmere	85+	1	F	46
Zillmere	85+	1	M	18
Camp Hill	0-4		F	20
Camp Hill	0-4		M	30
Camp Hill	0-4	0	F	389
Camp Hill	0-4	0	M	396
Camp Hill	0-4	1	F	4
Camp Hill	0-4	1	M	3
Camp Hill	5-14		F	30
Camp Hill	5-14		M	30
Camp Hill	5-14	0	F	786
Camp Hill	5-14	0	M	843
Camp Hill	5-14	1	F	13
Camp Hill	5-14	1	M	26
Camp Hill	15-19		F	17
Camp Hill	15-19		M	19
Camp Hill	15-19	0	F	321
Camp Hill	15-19	0	M	332
Camp Hill	15-19	1	F	3
Camp Hill	15-19	1	M	6
Camp Hill	20-24		F	25
Camp Hill	20-24		M	15
Camp Hill	20-24	0	F	360
Camp Hill	20-24	0	M	324
Camp Hill	20-24	1	M	8
Camp Hill	25-34		F	58
Camp Hill	25-34		M	56
Camp Hill	25-34	0	F	769
Camp Hill	25-34	0	M	676
Camp Hill	25-34	1	F	7
Camp Hill	25-34	1	M	12
Camp Hill	35-44		F	41
Camp Hill	35-44		M	52
Camp Hill	35-44	0	F	955
Camp Hill	35-44	0	M	882
Camp Hill	35-44	1	F	9
Camp Hill	35-44	1	M	19
Camp Hill	45-54		F	42
Camp Hill	45-54		M	41
Camp Hill	45-54	0	F	763
Camp Hill	45-54	0	M	748
Camp Hill	45-54	1	F	14
Camp Hill	45-54	1	M	9
Camp Hill	55-64		F	31
Camp Hill	55-64		M	35
Camp Hill	55-64	0	F	481
Camp Hill	55-64	0	M	403
Camp Hill	55-64	1	F	7
Camp Hill	55-64	1	M	17
Camp Hill	65-74		F	12
Camp Hill	65-74		M	9
Camp Hill	65-74	0	F	253
Camp Hill	65-74	0	M	238
Camp Hill	65-74	1	F	14
Camp Hill	65-74	1	M	13
Camp Hill	75-84		F	17
Camp Hill	75-84		M	5
Camp Hill	75-84	0	F	130
Camp Hill	75-84	0	M	95
Camp Hill	75-84	1	F	31
Camp Hill	75-84	1	M	21
Camp Hill	85+		F	8
Camp Hill	85+		M	10
Camp Hill	85+	0	F	50
Camp Hill	85+	0	M	37
Camp Hill	85+	1	F	67
Camp Hill	85+	1	M	24
Cannon Hill	0-4		F	15
Cannon Hill	0-4		M	14
Cannon Hill	0-4	0	F	196
Cannon Hill	0-4	0	M	200
Cannon Hill	0-4	1	F	3
Cannon Hill	5-14		F	11
Cannon Hill	5-14		M	15
Cannon Hill	5-14	0	F	303
Cannon Hill	5-14	0	M	308
Cannon Hill	5-14	1	F	6
Cannon Hill	5-14	1	M	4
Cannon Hill	15-19		F	8
Cannon Hill	15-19		M	8
Cannon Hill	15-19	0	F	131
Cannon Hill	15-19	0	M	110
Cannon Hill	15-19	1	F	3
Cannon Hill	20-24		F	19
Cannon Hill	20-24		M	35
Cannon Hill	20-24	0	F	202
Cannon Hill	20-24	0	M	222
Cannon Hill	25-34		F	78
Cannon Hill	25-34		M	64
Cannon Hill	25-34	0	F	505
Cannon Hill	25-34	0	M	485
Cannon Hill	25-34	1	F	4
Cannon Hill	25-34	1	M	4
Cannon Hill	35-44		F	34
Cannon Hill	35-44		M	54
Cannon Hill	35-44	0	F	437
Cannon Hill	35-44	0	M	443
Cannon Hill	35-44	1	F	7
Cannon Hill	35-44	1	M	7
Cannon Hill	45-54		F	26
Cannon Hill	45-54		M	17
Cannon Hill	45-54	0	F	324
Cannon Hill	45-54	0	M	297
Cannon Hill	45-54	1	F	8
Cannon Hill	55-64		F	17
Cannon Hill	55-64		M	14
Cannon Hill	55-64	0	F	211
Cannon Hill	55-64	0	M	233
Cannon Hill	55-64	1	F	10
Cannon Hill	55-64	1	M	12
Cannon Hill	65-74		F	18
Cannon Hill	65-74		M	13
Cannon Hill	65-74	0	F	125
Cannon Hill	65-74	0	M	114
Cannon Hill	65-74	1	F	6
Cannon Hill	65-74	1	M	14
Cannon Hill	75-84		F	6
Cannon Hill	75-84		M	3
Cannon Hill	75-84	0	F	79
Cannon Hill	75-84	0	M	64
Cannon Hill	75-84	1	F	21
Cannon Hill	75-84	1	M	21
Cannon Hill	85+		F	3
Cannon Hill	85+		M	3
Cannon Hill	85+	0	F	39
Cannon Hill	85+	0	M	20
Cannon Hill	85+	1	F	31
Cannon Hill	85+	1	M	21
Carina	0-4		F	15
Carina	0-4		M	16
Carina	0-4	0	F	334
Carina	0-4	0	M	356
Carina	0-4	1	F	4
Carina	0-4	1	M	8
Carina	5-14		F	26
Carina	5-14		M	19
Carina	5-14	0	F	505
Carina	5-14	0	M	563
Carina	5-14	1	F	16
Carina	5-14	1	M	29
Carina	15-19		F	16
Carina	15-19		M	14
Carina	15-19	0	F	262
Carina	15-19	0	M	259
Carina	15-19	1	F	5
Carina	15-19	1	M	7
Carina	20-24		F	26
Carina	20-24		M	19
Carina	20-24	0	F	377
Carina	20-24	0	M	346
Carina	20-24	1	F	3
Carina	20-24	1	M	9
Carina	25-34		F	55
Carina	25-34		M	59
Carina	25-34	0	F	940
