SA2_NAME16	EduInstitutionType	Sex	students
Daintree	Technical or Further Educational Institution	F	38
Daintree	Technical or Further Educational Institution	M	18
Daintree	University or other tertiary	F	57
Daintree	University or other tertiary	M	17
Port Douglas		F	451
Port Douglas		M	405
Port Douglas	Infants/Primary	F	137
Port Douglas	Infants/Primary	M	158
Port Douglas	Pre-school	F	28
Port Douglas	Pre-school	M	27
Port Douglas	Secondary	F	81
Port Douglas	Secondary	M	86
Port Douglas	Technical or Further Educational Institution	F	27
Port Douglas	Technical or Further Educational Institution	M	19
Port Douglas	University or other tertiary	F	45
Port Douglas	University or other tertiary	M	29
Atherton		F	501
Atherton		M	437
Atherton	Infants/Primary	F	403
Atherton	Infants/Primary	M	462
Atherton	Pre-school	F	54
Atherton	Pre-school	M	49
Atherton	Secondary	F	302
Atherton	Secondary	M	328
Atherton	Technical or Further Educational Institution	F	74
Atherton	Technical or Further Educational Institution	M	39
Atherton	University or other tertiary	F	117
Atherton	University or other tertiary	M	46
Herberton		F	429
Herberton		M	451
Herberton	Infants/Primary	F	210
Herberton	Infants/Primary	M	232
Herberton	Pre-school	F	11
Herberton	Pre-school	M	22
Herberton	Secondary	F	187
Herberton	Secondary	M	143
Herberton	Technical or Further Educational Institution	F	44
Herberton	Technical or Further Educational Institution	M	14
Herberton	University or other tertiary	F	44
Herberton	University or other tertiary	M	3
Kuranda		F	274
Kuranda		M	257
Kuranda	Infants/Primary	F	192
Kuranda	Infants/Primary	M	188
Kuranda	Pre-school	F	21
Kuranda	Pre-school	M	17
Kuranda	Secondary	F	132
Kuranda	Secondary	M	133
Kuranda	Technical or Further Educational Institution	F	24
Kuranda	Technical or Further Educational Institution	M	19
Kuranda	University or other tertiary	F	82
Kuranda	University or other tertiary	M	26
Malanda - Yungaburra		F	366
Malanda - Yungaburra		M	323
Malanda - Yungaburra	Infants/Primary	F	354
Malanda - Yungaburra	Infants/Primary	M	361
Malanda - Yungaburra	Pre-school	F	34
Malanda - Yungaburra	Pre-school	M	40
Malanda - Yungaburra	Secondary	F	256
Malanda - Yungaburra	Secondary	M	268
Malanda - Yungaburra	Technical or Further Educational Institution	F	59
Malanda - Yungaburra	Technical or Further Educational Institution	M	17
Malanda - Yungaburra	University or other tertiary	F	93
Malanda - Yungaburra	University or other tertiary	M	28
Mareeba		F	658
Mareeba		M	661
Mareeba	Infants/Primary	F	431
Mareeba	Infants/Primary	M	485
Mareeba	Pre-school	F	55
Mareeba	Pre-school	M	58
Mareeba	Secondary	F	337
Mareeba	Secondary	M	345
Mareeba	Technical or Further Educational Institution	F	71
Mareeba	Technical or Further Educational Institution	M	27
Mareeba	University or other tertiary	F	127
Mareeba	University or other tertiary	M	46
Balonne		F	205
Balonne		M	221
Balonne	Infants/Primary	F	187
Balonne	Infants/Primary	M	242
Balonne	Pre-school	F	33
Balonne	Pre-school	M	20
Balonne	Secondary	F	124
Balonne	Secondary	M	107
Balonne	Technical or Further Educational Institution	F	22
Balonne	Technical or Further Educational Institution	M	15
Balonne	University or other tertiary	F	49
Balonne	University or other tertiary	M	14
Chinchilla		F	547
Chinchilla		M	557
Chinchilla	Infants/Primary	F	390
Chinchilla	Infants/Primary	M	416
Chinchilla	Pre-school	F	33
Chinchilla	Pre-school	M	57
Chinchilla	Secondary	F	268
Chinchilla	Secondary	M	270
Chinchilla	Technical or Further Educational Institution	F	82
Chinchilla	Technical or Further Educational Institution	M	58
Chinchilla	University or other tertiary	F	61
Chinchilla	University or other tertiary	M	18
Goondiwindi		F	394
Goondiwindi		M	385
Goondiwindi	Infants/Primary	F	284
Goondiwindi	Infants/Primary	M	307
Goondiwindi	Pre-school	F	51
Goondiwindi	Pre-school	M	31
Goondiwindi	Secondary	F	194
Goondiwindi	Secondary	M	200
Goondiwindi	Technical or Further Educational Institution	F	59
Goondiwindi	Technical or Further Educational Institution	M	33
Goondiwindi	University or other tertiary	F	85
Goondiwindi	University or other tertiary	M	36
Inglewood - Waggamba		F	219
Inglewood - Waggamba		M	238
Inglewood - Waggamba	Infants/Primary	F	197
Inglewood - Waggamba	Infants/Primary	M	195
Inglewood - Waggamba	Pre-school	F	15
Inglewood - Waggamba	Pre-school	M	20
Inglewood - Waggamba	Secondary	F	95
Inglewood - Waggamba	Secondary	M	100
Inglewood - Waggamba	Technical or Further Educational Institution	F	30
Inglewood - Waggamba	Technical or Further Educational Institution	M	6
Inglewood - Waggamba	University or other tertiary	F	33
Inglewood - Waggamba	University or other tertiary	M	12
Miles - Wandoan		F	264
Miles - Wandoan		M	328
Miles - Wandoan	Infants/Primary	F	153
Miles - Wandoan	Infants/Primary	M	183
Miles - Wandoan	Pre-school	F	17
Miles - Wandoan	Pre-school	M	23
Miles - Wandoan	Secondary	F	114
Miles - Wandoan	Secondary	M	111
Miles - Wandoan	Technical or Further Educational Institution	F	23
Miles - Wandoan	Technical or Further Educational Institution	M	17
Miles - Wandoan	University or other tertiary	F	38
Miles - Wandoan	University or other tertiary	M	13
Roma		F	450
Roma		M	458
Roma	Infants/Primary	F	277
Roma	Infants/Primary	M	272
Roma	Pre-school	F	39
Roma	Pre-school	M	44
Roma	Secondary	F	184
Roma	Secondary	M	216
Roma	Technical or Further Educational Institution	F	85
Roma	Technical or Further Educational Institution	M	62
Roma	University or other tertiary	F	110
Roma	University or other tertiary	M	37
Roma Region		F	240
Roma Region		M	322
Roma Region	Infants/Primary	F	246
Roma Region	Infants/Primary	M	327
Roma Region	Pre-school	F	43
Roma Region	Pre-school	M	42
Roma Region	Secondary	F	133
Roma Region	Secondary	M	161
Roma Region	Technical or Further Educational Institution	F	42
Roma Region	Technical or Further Educational Institution	M	7
Roma Region	University or other tertiary	F	51
Roma Region	University or other tertiary	M	22
Tara		F	422
Tara		M	461
Tara	Infants/Primary	F	166
Tara	Infants/Primary	M	177
Tara	Pre-school	F	24
Tara	Pre-school	M	12
Tara	Secondary	F	93
Tara	Secondary	M	92
Tara	Technical or Further Educational Institution	F	11
Tara	Technical or Further Educational Institution	M	10
Tara	University or other tertiary	F	34
Tara	University or other tertiary	M	11
Crows Nest - Rosalie		F	380
Crows Nest - Rosalie		M	399
Crows Nest - Rosalie	Infants/Primary	F	380
Crows Nest - Rosalie	Infants/Primary	M	378
Crows Nest - Rosalie	Pre-school	F	41
Crows Nest - Rosalie	Pre-school	M	37
Crows Nest - Rosalie	Secondary	F	247
Crows Nest - Rosalie	Secondary	M	228
Crows Nest - Rosalie	Technical or Further Educational Institution	F	65
Crows Nest - Rosalie	Technical or Further Educational Institution	M	32
Crows Nest - Rosalie	University or other tertiary	F	79
Crows Nest - Rosalie	University or other tertiary	M	35
Jondaryan		F	293
Jondaryan		M	334
Jondaryan	Infants/Primary	F	372
Jondaryan	Infants/Primary	M	344
Jondaryan	Pre-school	F	52
Jondaryan	Pre-school	M	43
Jondaryan	Secondary	F	229
Jondaryan	Secondary	M	249
Jondaryan	Technical or Further Educational Institution	F	56
Jondaryan	Technical or Further Educational Institution	M	36
Jondaryan	University or other tertiary	F	63
Jondaryan	University or other tertiary	M	42
Millmerran		F	252
Millmerran		M	239
Millmerran	Infants/Primary	F	126
Millmerran	Infants/Primary	M	131
Millmerran	Pre-school	F	21
Millmerran	Pre-school	M	9
Millmerran	Secondary	F	89
Millmerran	Secondary	M	91
Millmerran	Technical or Further Educational Institution	F	22
Millmerran	Technical or Further Educational Institution	M	12
Millmerran	University or other tertiary	F	24
Millmerran	University or other tertiary	M	7
Pittsworth		F	316
Pittsworth		M	284
Pittsworth	Infants/Primary	F	257
Pittsworth	Infants/Primary	M	252
Pittsworth	Pre-school	F	31
Pittsworth	Pre-school	M	37
Pittsworth	Secondary	F	184
Pittsworth	Secondary	M	210
Pittsworth	Technical or Further Educational Institution	F	34
Pittsworth	Technical or Further Educational Institution	M	26
Pittsworth	University or other tertiary	F	74
Pittsworth	University or other tertiary	M	29
Wambo		F	807
Wambo		M	808
Wambo	Infants/Primary	F	831
Wambo	Infants/Primary	M	866
Wambo	Pre-school	F	119
Wambo	Pre-school	M	121
Wambo	Secondary	F	580
Wambo	Secondary	M	684
Wambo	Technical or Further Educational Institution	F	159
Wambo	Technical or Further Educational Institution	M	97
Wambo	University or other tertiary	F	185
Wambo	University or other tertiary	M	82
Clifton - Greenmount		F	203
Clifton - Greenmount		M	221
Clifton - Greenmount	Infants/Primary	F	190
Clifton - Greenmount	Infants/Primary	M	219
Clifton - Greenmount	Pre-school	F	19
Clifton - Greenmount	Pre-school	M	22
Clifton - Greenmount	Secondary	F	168
Clifton - Greenmount	Secondary	M	155
Clifton - Greenmount	Technical or Further Educational Institution	F	42
Clifton - Greenmount	Technical or Further Educational Institution	M	18
Clifton - Greenmount	University or other tertiary	F	59
Clifton - Greenmount	University or other tertiary	M	42
Southern Downs - East		F	196
Southern Downs - East		M	181
Southern Downs - East	Infants/Primary	F	178
Southern Downs - East	Infants/Primary	M	180
Southern Downs - East	Pre-school	F	13
Southern Downs - East	Pre-school	M	19
Southern Downs - East	Secondary	F	146
Southern Downs - East	Secondary	M	144
Southern Downs - East	Technical or Further Educational Institution	F	25
Southern Downs - East	Technical or Further Educational Institution	M	14
Southern Downs - East	University or other tertiary	F	48
Southern Downs - East	University or other tertiary	M	12
Southern Downs - West		F	190
Southern Downs - West		M	193
Southern Downs - West	Infants/Primary	F	173
Southern Downs - West	Infants/Primary	M	207
Southern Downs - West	Pre-school	F	15
Southern Downs - West	Pre-school	M	23
Southern Downs - West	Secondary	F	139
Southern Downs - West	Secondary	M	149
Southern Downs - West	Technical or Further Educational Institution	F	36
Southern Downs - West	Technical or Further Educational Institution	M	19
Southern Downs - West	University or other tertiary	F	41
Southern Downs - West	University or other tertiary	M	15
Stanthorpe		F	224
Stanthorpe		M	204
Stanthorpe	Infants/Primary	F	199
Stanthorpe	Infants/Primary	M	235
Stanthorpe	Pre-school	F	23
Stanthorpe	Pre-school	M	27
Stanthorpe	Secondary	F	154
Stanthorpe	Secondary	M	154
Stanthorpe	Technical or Further Educational Institution	F	39
Stanthorpe	Technical or Further Educational Institution	M	15
Stanthorpe	University or other tertiary	F	42
Stanthorpe	University or other tertiary	M	18
Stanthorpe Region		F	231
Stanthorpe Region		M	242
Stanthorpe Region	Infants/Primary	F	242
Stanthorpe Region	Infants/Primary	M	245
Stanthorpe Region	Pre-school	F	17
Stanthorpe Region	Pre-school	M	23
Stanthorpe Region	Secondary	F	170
Stanthorpe Region	Secondary	M	209
Stanthorpe Region	Technical or Further Educational Institution	F	40
Stanthorpe Region	Technical or Further Educational Institution	M	25
Stanthorpe Region	University or other tertiary	F	50
Stanthorpe Region	University or other tertiary	M	18
Warwick		F	594
Warwick		M	509
Warwick	Infants/Primary	F	665
Warwick	Infants/Primary	M	710
Warwick	Pre-school	F	65
Warwick	Pre-school	M	81
Warwick	Secondary	F	503
Warwick	Secondary	M	616
Warwick	Technical or Further Educational Institution	F	170
Warwick	Technical or Further Educational Institution	M	67
Warwick	University or other tertiary	F	153
Warwick	University or other tertiary	M	70
Central Highlands - East		F	364
Central Highlands - East		M	573
Central Highlands - East	Infants/Primary	F	367
Central Highlands - East	Infants/Primary	M	384
Central Highlands - East	Pre-school	F	38
Central Highlands - East	Pre-school	M	59
Central Highlands - East	Secondary	F	187
Central Highlands - East	Secondary	M	199
Central Highlands - East	Technical or Further Educational Institution	F	39
Central Highlands - East	Technical or Further Educational Institution	M	33
Central Highlands - East	University or other tertiary	F	63
Central Highlands - East	University or other tertiary	M	39
Central Highlands - West		F	479
Central Highlands - West		M	666
Central Highlands - West	Infants/Primary	F	412
Central Highlands - West	Infants/Primary	M	436
Central Highlands - West	Pre-school	F	63
Central Highlands - West	Pre-school	M	52
Central Highlands - West	Secondary	F	176
Central Highlands - West	Secondary	M	211
Central Highlands - West	Technical or Further Educational Institution	F	60
Central Highlands - West	Technical or Further Educational Institution	M	32
Central Highlands - West	University or other tertiary	F	53
Central Highlands - West	University or other tertiary	M	27
Emerald		F	896
Emerald		M	919
Emerald	Infants/Primary	F	694
Emerald	Infants/Primary	M	714
Emerald	Pre-school	F	106
Emerald	Pre-school	M	112
Emerald	Secondary	F	440
Emerald	Secondary	M	502
Emerald	Technical or Further Educational Institution	F	158
Emerald	Technical or Further Educational Institution	M	81
Emerald	University or other tertiary	F	188
Emerald	University or other tertiary	M	77
Berserker		F	368
Berserker		M	344
Berserker	Infants/Primary	F	267
Berserker	Infants/Primary	M	286
Berserker	Pre-school	F	22
Berserker	Pre-school	M	34
Berserker	Secondary	F	175
Berserker	Secondary	M	215
Berserker	Technical or Further Educational Institution	F	70
Berserker	Technical or Further Educational Institution	M	61
Berserker	University or other tertiary	F	148
Berserker	University or other tertiary	M	77
Bouldercombe		F	71
Bouldercombe		M	85
Bouldercombe	Infants/Primary	F	92
Bouldercombe	Infants/Primary	M	84
Bouldercombe	Pre-school	F	9
Bouldercombe	Pre-school	M	7
Bouldercombe	Secondary	F	59
Bouldercombe	Secondary	M	48
Bouldercombe	Technical or Further Educational Institution	F	8
Bouldercombe	Technical or Further Educational Institution	M	4
Bouldercombe	University or other tertiary	F	34
Bouldercombe	University or other tertiary	M	10
Emu Park		F	335
Emu Park		M	331
Emu Park	Infants/Primary	F	210
Emu Park	Infants/Primary	M	245
Emu Park	Pre-school	F	16
Emu Park	Pre-school	M	23
Emu Park	Secondary	F	147
Emu Park	Secondary	M	147
Emu Park	Technical or Further Educational Institution	F	27
Emu Park	Technical or Further Educational Institution	M	10
Emu Park	University or other tertiary	F	69
Emu Park	University or other tertiary	M	28
Frenchville - Mount Archer		F	307
Frenchville - Mount Archer		M	305
Frenchville - Mount Archer	Infants/Primary	F	390
Frenchville - Mount Archer	Infants/Primary	M	419
Frenchville - Mount Archer	Pre-school	F	49
Frenchville - Mount Archer	Pre-school	M	50
Frenchville - Mount Archer	Secondary	F	304
Frenchville - Mount Archer	Secondary	M	291
Frenchville - Mount Archer	Technical or Further Educational Institution	F	87
Frenchville - Mount Archer	Technical or Further Educational Institution	M	67
Frenchville - Mount Archer	University or other tertiary	F	228
Frenchville - Mount Archer	University or other tertiary	M	141
Glenlee - Rockyview		F	160
Glenlee - Rockyview		M	743
Glenlee - Rockyview	Infants/Primary	F	208
Glenlee - Rockyview	Infants/Primary	M	250
Glenlee - Rockyview	Pre-school	F	21
Glenlee - Rockyview	Pre-school	M	23
Glenlee - Rockyview	Secondary	F	182
Glenlee - Rockyview	Secondary	M	185
Glenlee - Rockyview	Technical or Further Educational Institution	F	40
Glenlee - Rockyview	Technical or Further Educational Institution	M	35
Glenlee - Rockyview	University or other tertiary	F	100
Glenlee - Rockyview	University or other tertiary	M	59
Gracemere		F	491
Gracemere		M	498
Gracemere	Infants/Primary	F	633
Gracemere	Infants/Primary	M	699
Gracemere	Pre-school	F	93
Gracemere	Pre-school	M	77
Gracemere	Secondary	F	392
Gracemere	Secondary	M	357
Gracemere	Technical or Further Educational Institution	F	146
Gracemere	Technical or Further Educational Institution	M	59
Gracemere	University or other tertiary	F	238
Gracemere	University or other tertiary	M	81
Lakes Creek		F	192
Lakes Creek		M	202
Lakes Creek	Infants/Primary	F	207
Lakes Creek	Infants/Primary	M	246
Lakes Creek	Pre-school	F	26
Lakes Creek	Pre-school	M	16
Lakes Creek	Secondary	F	161
Lakes Creek	Secondary	M	166
Lakes Creek	Technical or Further Educational Institution	F	48
Lakes Creek	Technical or Further Educational Institution	M	45
Lakes Creek	University or other tertiary	F	82
Lakes Creek	University or other tertiary	M	49
Mount Morgan		F	159
Mount Morgan		M	183
Mount Morgan	Infants/Primary	F	88
Mount Morgan	Infants/Primary	M	90
Mount Morgan	Pre-school	F	7
Mount Morgan	Pre-school	M	13
Mount Morgan	Secondary	F	86
Mount Morgan	Secondary	M	85
Mount Morgan	Technical or Further Educational Institution	F	29
Mount Morgan	Technical or Further Educational Institution	M	3
Mount Morgan	University or other tertiary	F	29
Mount Morgan	University or other tertiary	M	9
Norman Gardens		F	407
Norman Gardens		M	422
Norman Gardens	Infants/Primary	F	456
Norman Gardens	Infants/Primary	M	476
Norman Gardens	Pre-school	F	49
Norman Gardens	Pre-school	M	54
Norman Gardens	Secondary	F	346
Norman Gardens	Secondary	M	352
Norman Gardens	Technical or Further Educational Institution	F	76
Norman Gardens	Technical or Further Educational Institution	M	60
Norman Gardens	University or other tertiary	F	317
Norman Gardens	University or other tertiary	M	200
Park Avenue		F	206
Park Avenue		M	204
Park Avenue	Infants/Primary	F	193
Park Avenue	Infants/Primary	M	227
Park Avenue	Pre-school	F	23
Park Avenue	Pre-school	M	23
Park Avenue	Secondary	F	129
Park Avenue	Secondary	M	156
Park Avenue	Technical or Further Educational Institution	F	48
Park Avenue	Technical or Further Educational Institution	M	36
Park Avenue	University or other tertiary	F	83
Park Avenue	University or other tertiary	M	57
Parkhurst - Kawana		F	400
Parkhurst - Kawana		M	350
Parkhurst - Kawana	Infants/Primary	F	343
Parkhurst - Kawana	Infants/Primary	M	356
Parkhurst - Kawana	Pre-school	F	46
Parkhurst - Kawana	Pre-school	M	34
Parkhurst - Kawana	Secondary	F	230
Parkhurst - Kawana	Secondary	M	246
Parkhurst - Kawana	Technical or Further Educational Institution	F	74
Parkhurst - Kawana	Technical or Further Educational Institution	M	36
Parkhurst - Kawana	University or other tertiary	F	161
Parkhurst - Kawana	University or other tertiary	M	101
Rockhampton - West		F	290
Rockhampton - West		M	279
Rockhampton - West	Infants/Primary	F	211
Rockhampton - West	Infants/Primary	M	228
Rockhampton - West	Pre-school	F	41
Rockhampton - West	Pre-school	M	17
Rockhampton - West	Secondary	F	165
Rockhampton - West	Secondary	M	194
Rockhampton - West	Technical or Further Educational Institution	F	55
Rockhampton - West	Technical or Further Educational Institution	M	26
Rockhampton - West	University or other tertiary	F	141
Rockhampton - West	University or other tertiary	M	85
Rockhampton City		F	195
Rockhampton City		M	268
Rockhampton City	Infants/Primary	F	101
Rockhampton City	Infants/Primary	M	97
Rockhampton City	Pre-school	F	11
Rockhampton City	Pre-school	M	10
Rockhampton City	Secondary	F	62
Rockhampton City	Secondary	M	66
Rockhampton City	Technical or Further Educational Institution	F	21
Rockhampton City	Technical or Further Educational Institution	M	13
Rockhampton City	University or other tertiary	F	47
Rockhampton City	University or other tertiary	M	30
Rockhampton Region - East		F	146
Rockhampton Region - East		M	188
Rockhampton Region - East	Infants/Primary	F	136
Rockhampton Region - East	Infants/Primary	M	150
Rockhampton Region - East	Pre-school	F	17
Rockhampton Region - East	Pre-school	M	7
Rockhampton Region - East	Secondary	F	84
Rockhampton Region - East	Secondary	M	127
Rockhampton Region - East	Technical or Further Educational Institution	F	21
Rockhampton Region - East	Technical or Further Educational Institution	M	9
Rockhampton Region - East	University or other tertiary	F	42
Rockhampton Region - East	University or other tertiary	M	23
Rockhampton Region - North		F	192
Rockhampton Region - North		M	234
Rockhampton Region - North	Infants/Primary	F	184
Rockhampton Region - North	Infants/Primary	M	171
Rockhampton Region - North	Pre-school	F	16
Rockhampton Region - North	Pre-school	M	12
Rockhampton Region - North	Secondary	F	140
Rockhampton Region - North	Secondary	M	151
Rockhampton Region - North	Technical or Further Educational Institution	F	26
Rockhampton Region - North	Technical or Further Educational Institution	M	16
Rockhampton Region - North	University or other tertiary	F	50
Rockhampton Region - North	University or other tertiary	M	20
Rockhampton Region - West		F	134
Rockhampton Region - West		M	142
Rockhampton Region - West	Infants/Primary	F	108
Rockhampton Region - West	Infants/Primary	M	124
Rockhampton Region - West	Pre-school	F	13
Rockhampton Region - West	Pre-school	M	13
Rockhampton Region - West	Secondary	F	110
Rockhampton Region - West	Secondary	M	123
Rockhampton Region - West	Technical or Further Educational Institution	F	20
Rockhampton Region - West	Technical or Further Educational Institution	M	26
Rockhampton Region - West	University or other tertiary	F	39
Rockhampton Region - West	University or other tertiary	M	19
The Range - Allenstown		F	390
The Range - Allenstown		M	403
The Range - Allenstown	Infants/Primary	F	292
The Range - Allenstown	Infants/Primary	M	325
The Range - Allenstown	Pre-school	F	21
The Range - Allenstown	Pre-school	M	26
The Range - Allenstown	Secondary	F	577
The Range - Allenstown	Secondary	M	488
The Range - Allenstown	Technical or Further Educational Institution	F	53
The Range - Allenstown	Technical or Further Educational Institution	M	55
The Range - Allenstown	University or other tertiary	F	190
The Range - Allenstown	University or other tertiary	M	129
Yeppoon		F	721
Yeppoon		M	902
Yeppoon	Infants/Primary	F	708
Yeppoon	Infants/Primary	M	766
Yeppoon	Pre-school	F	93
Yeppoon	Pre-school	M	94
Yeppoon	Secondary	F	621
Yeppoon	Secondary	M	754
Yeppoon	Technical or Further Educational Institution	F	121
Yeppoon	Technical or Further Educational Institution	M	105
Yeppoon	University or other tertiary	F	344
Yeppoon	University or other tertiary	M	162
Banana		F	397
Banana		M	441
Banana	Infants/Primary	F	380
Banana	Infants/Primary	M	438
Banana	Pre-school	F	37
Banana	Pre-school	M	36
Banana	Secondary	F	217
Banana	Secondary	M	239
Banana	Technical or Further Educational Institution	F	49
Banana	Technical or Further Educational Institution	M	28
Banana	University or other tertiary	F	91
Banana	University or other tertiary	M	29
Biloela		F	267
Biloela		M	302
Biloela	Infants/Primary	F	298
Biloela	Infants/Primary	M	295
Biloela	Pre-school	F	48
Biloela	Pre-school	M	45
Biloela	Secondary	F	182
Biloela	Secondary	M	171
Biloela	Technical or Further Educational Institution	F	57
Biloela	Technical or Further Educational Institution	M	53
Biloela	University or other tertiary	F	72
Biloela	University or other tertiary	M	40
Agnes Water - Miriam Vale		F	296
Agnes Water - Miriam Vale		M	333
Agnes Water - Miriam Vale	Infants/Primary	F	229
Agnes Water - Miriam Vale	Infants/Primary	M	222
Agnes Water - Miriam Vale	Pre-school	F	19
Agnes Water - Miriam Vale	Pre-school	M	21
Agnes Water - Miriam Vale	Secondary	F	188
Agnes Water - Miriam Vale	Secondary	M	166
Agnes Water - Miriam Vale	Technical or Further Educational Institution	F	44
Agnes Water - Miriam Vale	Technical or Further Educational Institution	M	14
Agnes Water - Miriam Vale	University or other tertiary	F	55
Agnes Water - Miriam Vale	University or other tertiary	M	17
Boyne Island - Tannum Sands		F	375
Boyne Island - Tannum Sands		M	330
Boyne Island - Tannum Sands	Infants/Primary	F	537
Boyne Island - Tannum Sands	Infants/Primary	M	578
Boyne Island - Tannum Sands	Pre-school	F	56
Boyne Island - Tannum Sands	Pre-school	M	63
Boyne Island - Tannum Sands	Secondary	F	405
Boyne Island - Tannum Sands	Secondary	M	407
Boyne Island - Tannum Sands	Technical or Further Educational Institution	F	86
Boyne Island - Tannum Sands	Technical or Further Educational Institution	M	52
Boyne Island - Tannum Sands	University or other tertiary	F	145
Boyne Island - Tannum Sands	University or other tertiary	M	73
Clinton - New Auckland		F	448
Clinton - New Auckland		M	435
Clinton - New Auckland	Infants/Primary	F	713
Clinton - New Auckland	Infants/Primary	M	745
Clinton - New Auckland	Pre-school	F	94
Clinton - New Auckland	Pre-school	M	110
Clinton - New Auckland	Secondary	F	470
Clinton - New Auckland	Secondary	M	536
Clinton - New Auckland	Technical or Further Educational Institution	F	179
Clinton - New Auckland	Technical or Further Educational Institution	M	60
Clinton - New Auckland	University or other tertiary	F	237
Clinton - New Auckland	University or other tertiary	M	105
Gladstone		F	379
Gladstone		M	409
Gladstone	Infants/Primary	F	183
Gladstone	Infants/Primary	M	189
Gladstone	Pre-school	F	41
Gladstone	Pre-school	M	40
Gladstone	Secondary	F	146
Gladstone	Secondary	M	136
Gladstone	Technical or Further Educational Institution	F	66
Gladstone	Technical or Further Educational Institution	M	48
Gladstone	University or other tertiary	F	93
Gladstone	University or other tertiary	M	44
Gladstone Hinterland		F	539
Gladstone Hinterland		M	619
Gladstone Hinterland	Infants/Primary	F	619
Gladstone Hinterland	Infants/Primary	M	655
Gladstone Hinterland	Pre-school	F	77
Gladstone Hinterland	Pre-school	M	70
Gladstone Hinterland	Secondary	F	383
Gladstone Hinterland	Secondary	M	404
Gladstone Hinterland	Technical or Further Educational Institution	F	97
Gladstone Hinterland	Technical or Further Educational Institution	M	51
Gladstone Hinterland	University or other tertiary	F	128
Gladstone Hinterland	University or other tertiary	M	49
Kin Kora - Sun Valley		F	117
Kin Kora - Sun Valley		M	116
Kin Kora - Sun Valley	Infants/Primary	F	169
Kin Kora - Sun Valley	Infants/Primary	M	178
Kin Kora - Sun Valley	Pre-school	F	27
Kin Kora - Sun Valley	Pre-school	M	21
Kin Kora - Sun Valley	Secondary	F	128
Kin Kora - Sun Valley	Secondary	M	141
Kin Kora - Sun Valley	Technical or Further Educational Institution	F	40
Kin Kora - Sun Valley	Technical or Further Educational Institution	M	21
Kin Kora - Sun Valley	University or other tertiary	F	54
Kin Kora - Sun Valley	University or other tertiary	M	36
Telina - Toolooa		F	240
Telina - Toolooa		M	248
Telina - Toolooa	Infants/Primary	F	352
Telina - Toolooa	Infants/Primary	M	354
Telina - Toolooa	Pre-school	F	36
Telina - Toolooa	Pre-school	M	50
Telina - Toolooa	Secondary	F	226
Telina - Toolooa	Secondary	M	222
Telina - Toolooa	Technical or Further Educational Institution	F	84
Telina - Toolooa	Technical or Further Educational Institution	M	36
Telina - Toolooa	University or other tertiary	F	94
Telina - Toolooa	University or other tertiary	M	49
West Gladstone		F	228
West Gladstone		M	257
West Gladstone	Infants/Primary	F	174
West Gladstone	Infants/Primary	M	142
West Gladstone	Pre-school	F	15
West Gladstone	Pre-school	M	28
West Gladstone	Secondary	F	154
West Gladstone	Secondary	M	144
West Gladstone	Technical or Further Educational Institution	F	40
West Gladstone	Technical or Further Educational Institution	M	24
West Gladstone	University or other tertiary	F	62
West Gladstone	University or other tertiary	M	39
Broadbeach Waters		F	308
Broadbeach Waters		M	336
Broadbeach Waters	Infants/Primary	F	282
Broadbeach Waters	Infants/Primary	M	297
Broadbeach Waters	Pre-school	F	41
Broadbeach Waters	Pre-school	M	47
Broadbeach Waters	Secondary	F	212
Broadbeach Waters	Secondary	M	248
Broadbeach Waters	Technical or Further Educational Institution	F	59
Broadbeach Waters	Technical or Further Educational Institution	M	56
Broadbeach Waters	University or other tertiary	F	185
Broadbeach Waters	University or other tertiary	M	127
Burleigh Heads		F	493
Burleigh Heads		M	454
Burleigh Heads	Infants/Primary	F	230
Burleigh Heads	Infants/Primary	M	226
Burleigh Heads	Pre-school	F	42
Burleigh Heads	Pre-school	M	35
Burleigh Heads	Secondary	F	155
Burleigh Heads	Secondary	M	147
Burleigh Heads	Technical or Further Educational Institution	F	89
Burleigh Heads	Technical or Further Educational Institution	M	63
Burleigh Heads	University or other tertiary	F	223
Burleigh Heads	University or other tertiary	M	140
Burleigh Waters		F	442
Burleigh Waters		M	343
Burleigh Waters	Infants/Primary	F	623
Burleigh Waters	Infants/Primary	M	636
Burleigh Waters	Pre-school	F	110
Burleigh Waters	Pre-school	M	94
Burleigh Waters	Secondary	F	396
Burleigh Waters	Secondary	M	432
Burleigh Waters	Technical or Further Educational Institution	F	121
Burleigh Waters	Technical or Further Educational Institution	M	94
Burleigh Waters	University or other tertiary	F	292
Burleigh Waters	University or other tertiary	M	225
Mermaid Beach - Broadbeach		F	881
Mermaid Beach - Broadbeach		M	783
Mermaid Beach - Broadbeach	Infants/Primary	F	210
Mermaid Beach - Broadbeach	Infants/Primary	M	193
Mermaid Beach - Broadbeach	Pre-school	F	37
Mermaid Beach - Broadbeach	Pre-school	M	41
Mermaid Beach - Broadbeach	Secondary	F	183
Mermaid Beach - Broadbeach	Secondary	M	155
Mermaid Beach - Broadbeach	Technical or Further Educational Institution	F	140
Mermaid Beach - Broadbeach	Technical or Further Educational Institution	M	110
Mermaid Beach - Broadbeach	University or other tertiary	F	372
Mermaid Beach - Broadbeach	University or other tertiary	M	263
Mermaid Waters		F	470
Mermaid Waters		M	395
Mermaid Waters	Infants/Primary	F	416
Mermaid Waters	Infants/Primary	M	454
