SA2_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Regents Park - Heritage Park	(Other)	14437	3
Regents Park - Heritage Park	(Other)	18375	11
Regents Park - Heritage Park	Person not in same household	0	13
Regents Park - Heritage Park	Person not in same household	5250	3
Regents Park - Heritage Park	Person not in same household	7875	4
Regents Park - Heritage Park	Person not in same household	10500	4
Regents Park - Heritage Park	Person not in same household	11812	16
Regents Park - Heritage Park	Person not in same household	14437	83
Regents Park - Heritage Park	Person not in same household	18375	113
Regents Park - Heritage Park	Person not in same household	23625	13
Regents Park - Heritage Park	Person not in same household	28875	3
Regents Park - Heritage Park	Real estate agent	0	3
Regents Park - Heritage Park	Real estate agent	7875	3
Regents Park - Heritage Park	Real estate agent	11812	4
Regents Park - Heritage Park	Real estate agent	14437	142
Regents Park - Heritage Park	Real estate agent	18375	678
Regents Park - Heritage Park	Real estate agent	23625	58
Regents Park - Heritage Park	Real estate agent	28875	9
Regents Park - Heritage Park	Real estate agent	34125	3
Regents Park - Heritage Park	State or territory housing authority	0	3
Regents Park - Heritage Park	State or territory housing authority	5250	15
Regents Park - Heritage Park	State or territory housing authority	7875	8
Regents Park - Heritage Park	State or territory housing authority	10500	10
Regents Park - Heritage Park	State or territory housing authority	11812	10
Regents Park - Heritage Park	State or territory housing authority	14437	8
Regents Park - Heritage Park	State or territory housing authority	18375	3
Regents Park - Heritage Park	State or territory housing authority	23625	3
Greenbank		0	11
Greenbank	(Other)	0	3
Greenbank	(Other)	23625	3
Greenbank	Person not in same household	0	12
Greenbank	Person not in same household	5250	3
Greenbank	Person not in same household	10500	6
Greenbank	Person not in same household	11812	14
Greenbank	Person not in same household	14437	20
Greenbank	Person not in same household	18375	43
Greenbank	Person not in same household	23625	24
Greenbank	Person not in same household	28875	3
Greenbank	Person not in same household	34125	4
Greenbank	Real estate agent	11812	3
Greenbank	Real estate agent	14437	9
Greenbank	Real estate agent	18375	63
Greenbank	Real estate agent	23625	101
Greenbank	Real estate agent	28875	40
Greenbank	Real estate agent	34125	12
Jimboomba		0	22
Jimboomba		23625	3
Jimboomba	(Other)	0	4
Jimboomba	(Other)	7875	3
Jimboomba	(Other)	14437	3
Jimboomba	(Other)	18375	3
Jimboomba	Co-op/church group etc	14437	5
Jimboomba	Person not in same household	0	27
Jimboomba	Person not in same household	3937	6
Jimboomba	Person not in same household	5250	9
Jimboomba	Person not in same household	7875	7
Jimboomba	Person not in same household	10500	10
Jimboomba	Person not in same household	11812	15
Jimboomba	Person not in same household	14437	59
Jimboomba	Person not in same household	18375	107
Jimboomba	Person not in same household	23625	39
Jimboomba	Person not in same household	28875	13
Jimboomba	Real estate agent	0	3
Jimboomba	Real estate agent	7875	6
Jimboomba	Real estate agent	10500	3
Jimboomba	Real estate agent	11812	22
Jimboomba	Real estate agent	14437	130
Jimboomba	Real estate agent	18375	781
Jimboomba	Real estate agent	23625	149
Jimboomba	Real estate agent	28875	34
Jimboomba	Real estate agent	34125	6
Jimboomba	Real estate agent	39375	5
Jimboomba	State or territory housing authority	14437	10
Logan Village		0	3
Logan Village	(Other)	14437	3
Logan Village	Person not in same household	0	4
Logan Village	Person not in same household	5250	5
Logan Village	Person not in same household	10500	4
Logan Village	Person not in same household	11812	5
Logan Village	Person not in same household	14437	11
Logan Village	Person not in same household	18375	23
Logan Village	Person not in same household	23625	9
Logan Village	Person not in same household	28875	3
Logan Village	Real estate agent	14437	15
Logan Village	Real estate agent	18375	71
Logan Village	Real estate agent	23625	50
Logan Village	Real estate agent	28875	16
Logan Village	Real estate agent	34125	8
Logan Village	Real estate agent	39375	3
Bethania - Waterford		0	4
Bethania - Waterford		11812	3
Bethania - Waterford		14437	7
Bethania - Waterford		18375	4
Bethania - Waterford	(Other)	0	4
Bethania - Waterford	(Other)	5250	3
Bethania - Waterford	(Other)	7875	11
Bethania - Waterford	(Other)	11812	3
Bethania - Waterford	(Other)	14437	14
Bethania - Waterford	(Other)	18375	5
Bethania - Waterford	Co-op/church group etc	3937	3
Bethania - Waterford	Co-op/church group etc	14437	12
Bethania - Waterford	Person not in same household	0	3
Bethania - Waterford	Person not in same household	5250	9
Bethania - Waterford	Person not in same household	7875	7
Bethania - Waterford	Person not in same household	10500	11
Bethania - Waterford	Person not in same household	11812	17
Bethania - Waterford	Person not in same household	14437	81
Bethania - Waterford	Person not in same household	18375	52
Bethania - Waterford	Person not in same household	23625	7
Bethania - Waterford	Real estate agent	10500	7
Bethania - Waterford	Real estate agent	11812	28
Bethania - Waterford	Real estate agent	14437	300
Bethania - Waterford	Real estate agent	18375	575
Bethania - Waterford	Real estate agent	23625	72
Bethania - Waterford	Real estate agent	28875	7
Bethania - Waterford	Real estate agent	49875	3
Bethania - Waterford	State or territory housing authority	0	3
Bethania - Waterford	State or territory housing authority	5250	21
Bethania - Waterford	State or territory housing authority	7875	23
Bethania - Waterford	State or territory housing authority	10500	5
Bethania - Waterford	State or territory housing authority	11812	14
Bethania - Waterford	State or territory housing authority	14437	14
Bethania - Waterford	State or territory housing authority	18375	3
Cornubia - Carbrook		0	8
Cornubia - Carbrook	(Other)	0	3
Cornubia - Carbrook	(Other)	5250	3
Cornubia - Carbrook	(Other)	7875	7
Cornubia - Carbrook	(Other)	18375	3
Cornubia - Carbrook	Person not in same household	0	4
Cornubia - Carbrook	Person not in same household	5250	3
Cornubia - Carbrook	Person not in same household	7875	3
Cornubia - Carbrook	Person not in same household	10500	4
Cornubia - Carbrook	Person not in same household	11812	8
Cornubia - Carbrook	Person not in same household	14437	18
Cornubia - Carbrook	Person not in same household	18375	49
Cornubia - Carbrook	Person not in same household	23625	18
Cornubia - Carbrook	Person not in same household	28875	3
Cornubia - Carbrook	Real estate agent	11812	3
Cornubia - Carbrook	Real estate agent	14437	26
Cornubia - Carbrook	Real estate agent	18375	96
Cornubia - Carbrook	Real estate agent	23625	60
Cornubia - Carbrook	Real estate agent	28875	16
Cornubia - Carbrook	Real estate agent	34125	12
Cornubia - Carbrook	Real estate agent	39375	3
Loganholme - Tanah Merah		0	9
Loganholme - Tanah Merah	(Other)	0	3
Loganholme - Tanah Merah	(Other)	7875	3
Loganholme - Tanah Merah	(Other)	10500	7
Loganholme - Tanah Merah	(Other)	11812	17
Loganholme - Tanah Merah	(Other)	14437	12
Loganholme - Tanah Merah	(Other)	18375	8
Loganholme - Tanah Merah	Person not in same household	0	9
Loganholme - Tanah Merah	Person not in same household	5250	7
Loganholme - Tanah Merah	Person not in same household	7875	7
Loganholme - Tanah Merah	Person not in same household	10500	3
Loganholme - Tanah Merah	Person not in same household	11812	13
Loganholme - Tanah Merah	Person not in same household	14437	68
Loganholme - Tanah Merah	Person not in same household	18375	91
Loganholme - Tanah Merah	Person not in same household	23625	27
Loganholme - Tanah Merah	Real estate agent	7875	3
Loganholme - Tanah Merah	Real estate agent	11812	10
Loganholme - Tanah Merah	Real estate agent	14437	125
Loganholme - Tanah Merah	Real estate agent	18375	359
Loganholme - Tanah Merah	Real estate agent	23625	83
Loganholme - Tanah Merah	Real estate agent	28875	15
Loganholme - Tanah Merah	Real estate agent	34125	3
Loganholme - Tanah Merah	State or territory housing authority	0	5
Loganholme - Tanah Merah	State or territory housing authority	3937	5
Loganholme - Tanah Merah	State or territory housing authority	5250	13
Loganholme - Tanah Merah	State or territory housing authority	7875	12
Loganholme - Tanah Merah	State or territory housing authority	11812	4
Loganholme - Tanah Merah	State or territory housing authority	14437	10
Loganholme - Tanah Merah	State or territory housing authority	18375	4
Loganlea		0	3
Loganlea		7875	4
Loganlea		18375	3
Loganlea	(Other)	7875	3
Loganlea	(Other)	11812	8
Loganlea	(Other)	14437	3
Loganlea	(Other)	18375	17
Loganlea	(Other)	23625	3
Loganlea	Co-op/church group etc	7875	3
Loganlea	Co-op/church group etc	11812	4
Loganlea	Co-op/church group etc	14437	3
Loganlea	Co-op/church group etc	18375	8
Loganlea	Person not in same household	0	5
Loganlea	Person not in same household	5250	3
Loganlea	Person not in same household	7875	13
Loganlea	Person not in same household	10500	9
Loganlea	Person not in same household	11812	24
Loganlea	Person not in same household	14437	53
Loganlea	Person not in same household	18375	95
Loganlea	Person not in same household	23625	9
Loganlea	Real estate agent	5250	3
Loganlea	Real estate agent	7875	28
Loganlea	Real estate agent	10500	12
Loganlea	Real estate agent	11812	61
Loganlea	Real estate agent	14437	288
Loganlea	Real estate agent	18375	581
Loganlea	Real estate agent	23625	39
Loganlea	Real estate agent	28875	9
Loganlea	Real estate agent	44625	3
Loganlea	State or territory housing authority	0	18
Loganlea	State or territory housing authority	3937	24
Loganlea	State or territory housing authority	5250	96
Loganlea	State or territory housing authority	7875	86
Loganlea	State or territory housing authority	10500	28
Loganlea	State or territory housing authority	11812	29
Loganlea	State or territory housing authority	14437	26
Loganlea	State or territory housing authority	18375	3
Shailer Park		0	6
Shailer Park		18375	3
Shailer Park	(Other)	0	3
Shailer Park	(Other)	7875	4
Shailer Park	(Other)	14437	3
Shailer Park	(Other)	18375	3
Shailer Park	Person not in same household	0	12
Shailer Park	Person not in same household	5250	7
Shailer Park	Person not in same household	7875	9
Shailer Park	Person not in same household	10500	5
Shailer Park	Person not in same household	11812	16
Shailer Park	Person not in same household	14437	38
Shailer Park	Person not in same household	18375	52
Shailer Park	Person not in same household	23625	13
Shailer Park	Person not in same household	28875	7
Shailer Park	Real estate agent	5250	3
Shailer Park	Real estate agent	7875	3
Shailer Park	Real estate agent	11812	9
Shailer Park	Real estate agent	14437	121
Shailer Park	Real estate agent	18375	209
Shailer Park	Real estate agent	23625	122
Shailer Park	Real estate agent	28875	36
Shailer Park	Real estate agent	34125	10
Shailer Park	State or territory housing authority	5250	8
Shailer Park	State or territory housing authority	7875	5
Shailer Park	State or territory housing authority	11812	3
Waterford West		0	3
Waterford West		14437	3
Waterford West		18375	5
Waterford West	(Other)	5250	8
Waterford West	(Other)	7875	5
Waterford West	(Other)	11812	3
Waterford West	(Other)	14437	14
Waterford West	(Other)	18375	10
Waterford West	Co-op/church group etc	10500	3
Waterford West	Co-op/church group etc	11812	4
Waterford West	Co-op/church group etc	14437	15
Waterford West	Co-op/church group etc	18375	3
Waterford West	Person not in same household	0	13
Waterford West	Person not in same household	5250	3
Waterford West	Person not in same household	7875	5
Waterford West	Person not in same household	10500	10
Waterford West	Person not in same household	11812	12
Waterford West	Person not in same household	14437	57
Waterford West	Person not in same household	18375	38
Waterford West	Person not in same household	23625	3
Waterford West	Real estate agent	5250	4
Waterford West	Real estate agent	7875	4
Waterford West	Real estate agent	10500	3
Waterford West	Real estate agent	11812	79
Waterford West	Real estate agent	14437	229
Waterford West	Real estate agent	18375	272
Waterford West	Real estate agent	23625	20
Waterford West	Real estate agent	28875	5
Waterford West	Real estate agent	34125	3
Waterford West	State or territory housing authority	0	3
Waterford West	State or territory housing authority	3937	23
Waterford West	State or territory housing authority	5250	49
Waterford West	State or territory housing authority	7875	40
Waterford West	State or territory housing authority	10500	23
Waterford West	State or territory housing authority	11812	12
Waterford West	State or territory housing authority	14437	8
Daisy Hill	(Other)	7875	27
Daisy Hill	(Other)	10500	14
Daisy Hill	(Other)	11812	6
Daisy Hill	(Other)	14437	4
Daisy Hill	(Other)	18375	3
Daisy Hill	(Other)	49875	3
Daisy Hill	Co-op/church group etc	5250	3
Daisy Hill	Person not in same household	7875	7
Daisy Hill	Person not in same household	10500	3
Daisy Hill	Person not in same household	11812	7
Daisy Hill	Person not in same household	14437	21
Daisy Hill	Person not in same household	18375	62
Daisy Hill	Person not in same household	23625	16
Daisy Hill	Person not in same household	34125	3
Daisy Hill	Real estate agent	7875	3
Daisy Hill	Real estate agent	11812	6
Daisy Hill	Real estate agent	14437	55
Daisy Hill	Real estate agent	18375	153
Daisy Hill	Real estate agent	23625	59
Daisy Hill	Real estate agent	28875	13
Daisy Hill	Real estate agent	34125	4
Daisy Hill	Real estate agent	44625	3
Daisy Hill	State or territory housing authority	5250	9
Daisy Hill	State or territory housing authority	7875	10
Daisy Hill	State or territory housing authority	10500	3
Daisy Hill	State or territory housing authority	11812	3
Daisy Hill	State or territory housing authority	14437	5
Kingston (Qld.)		0	3
Kingston (Qld.)		11812	3
Kingston (Qld.)		14437	10
Kingston (Qld.)		18375	3
Kingston (Qld.)	(Other)	11812	8
Kingston (Qld.)	(Other)	14437	17
Kingston (Qld.)	(Other)	18375	7
Kingston (Qld.)	Co-op/church group etc	14437	4
Kingston (Qld.)	Person not in same household	0	7
Kingston (Qld.)	Person not in same household	5250	5
Kingston (Qld.)	Person not in same household	7875	11
Kingston (Qld.)	Person not in same household	10500	10
Kingston (Qld.)	Person not in same household	11812	28
Kingston (Qld.)	Person not in same household	14437	89
Kingston (Qld.)	Person not in same household	18375	36
Kingston (Qld.)	Person not in same household	23625	6
Kingston (Qld.)	Real estate agent	0	3
Kingston (Qld.)	Real estate agent	5250	3
Kingston (Qld.)	Real estate agent	7875	3
Kingston (Qld.)	Real estate agent	10500	7
Kingston (Qld.)	Real estate agent	11812	79
Kingston (Qld.)	Real estate agent	14437	494
Kingston (Qld.)	Real estate agent	18375	216
Kingston (Qld.)	Real estate agent	23625	15
Kingston (Qld.)	State or territory housing authority	0	23
Kingston (Qld.)	State or territory housing authority	3937	43
Kingston (Qld.)	State or territory housing authority	5250	126
Kingston (Qld.)	State or territory housing authority	7875	95
Kingston (Qld.)	State or territory housing authority	10500	29
Kingston (Qld.)	State or territory housing authority	11812	48
Kingston (Qld.)	State or territory housing authority	14437	19
Kingston (Qld.)	State or territory housing authority	18375	4
Logan Central		0	3
Logan Central		11812	3
Logan Central		14437	6
Logan Central	(Other)	0	3
Logan Central	(Other)	11812	8
Logan Central	(Other)	14437	10
Logan Central	(Other)	18375	6
Logan Central	Co-op/church group etc	0	3
Logan Central	Co-op/church group etc	11812	3
Logan Central	Co-op/church group etc	14437	3
Logan Central	Person not in same household	0	3
Logan Central	Person not in same household	5250	4
Logan Central	Person not in same household	7875	9
Logan Central	Person not in same household	10500	10
Logan Central	Person not in same household	11812	23
Logan Central	Person not in same household	14437	33
Logan Central	Person not in same household	18375	6
Logan Central	Person not in same household	23625	4
Logan Central	Real estate agent	0	11
Logan Central	Real estate agent	5250	4
Logan Central	Real estate agent	7875	17
Logan Central	Real estate agent	10500	23
Logan Central	Real estate agent	11812	192
Logan Central	Real estate agent	14437	313
Logan Central	Real estate agent	18375	78
Logan Central	Real estate agent	23625	5
Logan Central	Real estate agent	28875	4
Logan Central	State or territory housing authority	0	32
Logan Central	State or territory housing authority	3937	36
Logan Central	State or territory housing authority	5250	92
Logan Central	State or territory housing authority	7875	55
Logan Central	State or territory housing authority	10500	24
Logan Central	State or territory housing authority	11812	33
Logan Central	State or territory housing authority	14437	11
Rochedale South - Priestdale		0	12
Rochedale South - Priestdale	(Other)	0	3
Rochedale South - Priestdale	(Other)	14437	11
Rochedale South - Priestdale	(Other)	18375	5
Rochedale South - Priestdale	(Other)	23625	6
Rochedale South - Priestdale	Person not in same household	0	11
Rochedale South - Priestdale	Person not in same household	5250	7
Rochedale South - Priestdale	Person not in same household	7875	13
Rochedale South - Priestdale	Person not in same household	10500	21
Rochedale South - Priestdale	Person not in same household	11812	28
Rochedale South - Priestdale	Person not in same household	14437	72
Rochedale South - Priestdale	Person not in same household	18375	100
Rochedale South - Priestdale	Person not in same household	23625	22
Rochedale South - Priestdale	Person not in same household	28875	9
Rochedale South - Priestdale	Real estate agent	7875	3
Rochedale South - Priestdale	Real estate agent	10500	3
Rochedale South - Priestdale	Real estate agent	11812	13
Rochedale South - Priestdale	Real estate agent	14437	195
Rochedale South - Priestdale	Real estate agent	18375	435
Rochedale South - Priestdale	Real estate agent	23625	114
Rochedale South - Priestdale	Real estate agent	28875	19
Rochedale South - Priestdale	Real estate agent	34125	7
Rochedale South - Priestdale	State or territory housing authority	3937	5
Rochedale South - Priestdale	State or territory housing authority	5250	22
Rochedale South - Priestdale	State or territory housing authority	7875	35
Rochedale South - Priestdale	State or territory housing authority	10500	12
Rochedale South - Priestdale	State or territory housing authority	11812	3
Rochedale South - Priestdale	State or territory housing authority	14437	14
Rochedale South - Priestdale	State or territory housing authority	18375	8
Slacks Creek		0	5
Slacks Creek		10500	5
Slacks Creek		11812	3
Slacks Creek		14437	9
Slacks Creek	(Other)	10500	8
Slacks Creek	(Other)	11812	4
Slacks Creek	(Other)	14437	17
Slacks Creek	(Other)	18375	3
Slacks Creek	Co-op/church group etc	7875	4
Slacks Creek	Co-op/church group etc	10500	5
Slacks Creek	Co-op/church group etc	14437	8
Slacks Creek	Person not in same household	0	7
Slacks Creek	Person not in same household	5250	5
Slacks Creek	Person not in same household	7875	11
Slacks Creek	Person not in same household	10500	22
Slacks Creek	Person not in same household	11812	37
Slacks Creek	Person not in same household	14437	115
Slacks Creek	Person not in same household	18375	49
Slacks Creek	Person not in same household	23625	17
Slacks Creek	Person not in same household	28875	4
Slacks Creek	Real estate agent	0	3
Slacks Creek	Real estate agent	5250	4
Slacks Creek	Real estate agent	7875	6
Slacks Creek	Real estate agent	10500	12
Slacks Creek	Real estate agent	11812	124
Slacks Creek	Real estate agent	14437	438
Slacks Creek	Real estate agent	18375	170
Slacks Creek	Real estate agent	23625	32
Slacks Creek	State or territory housing authority	0	16
Slacks Creek	State or territory housing authority	3937	26
Slacks Creek	State or territory housing authority	5250	80
Slacks Creek	State or territory housing authority	7875	89
Slacks Creek	State or territory housing authority	10500	25
Slacks Creek	State or territory housing authority	11812	36
Slacks Creek	State or territory housing authority	14437	26
Slacks Creek	State or territory housing authority	18375	3
Springwood		0	5
Springwood		18375	3
Springwood	(Other)	0	3
Springwood	(Other)	5250	3
Springwood	(Other)	14437	4
Springwood	(Other)	18375	9
Springwood	(Other)	28875	3
Springwood	Co-op/church group etc	5250	3
Springwood	Co-op/church group etc	14437	5
Springwood	Person not in same household	0	9
Springwood	Person not in same household	5250	5
Springwood	Person not in same household	7875	7
Springwood	Person not in same household	10500	7
Springwood	Person not in same household	11812	15
Springwood	Person not in same household	14437	67
Springwood	Person not in same household	18375	85
Springwood	Person not in same household	23625	33
Springwood	Person not in same household	28875	5
Springwood	Real estate agent	7875	4
Springwood	Real estate agent	11812	9
Springwood	Real estate agent	14437	218
Springwood	Real estate agent	18375	249
Springwood	Real estate agent	23625	117
Springwood	Real estate agent	28875	21
Springwood	Real estate agent	34125	3
Springwood	State or territory housing authority	5250	4
Springwood	State or territory housing authority	7875	3
Springwood	State or territory housing authority	11812	3
Underwood		0	5
Underwood	(Other)	14437	3
Underwood	(Other)	18375	3
Underwood	Person not in same household	0	7
Underwood	Person not in same household	10500	3
Underwood	Person not in same household	11812	12
Underwood	Person not in same household	14437	29
Underwood	Person not in same household	18375	44
Underwood	Person not in same household	23625	11
Underwood	Person not in same household	28875	3
Underwood	Person not in same household	39375	4
Underwood	Real estate agent	0	3
Underwood	Real estate agent	11812	12
Underwood	Real estate agent	14437	100
Underwood	Real estate agent	18375	172
Underwood	Real estate agent	23625	101
Underwood	Real estate agent	28875	14
Underwood	Real estate agent	34125	4
Underwood	State or territory housing authority	0	3
Underwood	State or territory housing authority	3937	4
Underwood	State or territory housing authority	5250	11
Underwood	State or territory housing authority	7875	8
Underwood	State or territory housing authority	11812	3
Underwood	State or territory housing authority	14437	3
Underwood	State or territory housing authority	18375	4
Woodridge		0	9
Woodridge		11812	3
Woodridge		14437	6
Woodridge	(Other)	0	3
Woodridge	(Other)	5250	3
Woodridge	(Other)	7875	7
Woodridge	(Other)	11812	9
Woodridge	(Other)	14437	37
Woodridge	(Other)	18375	4
Woodridge	Co-op/church group etc	5250	3
Woodridge	Co-op/church group etc	7875	21
Woodridge	Co-op/church group etc	11812	9
Woodridge	Co-op/church group etc	14437	13
Woodridge	Co-op/church group etc	18375	3
Woodridge	Person not in same household	0	11
Woodridge	Person not in same household	5250	8
Woodridge	Person not in same household	7875	14
Woodridge	Person not in same household	10500	25
Woodridge	Person not in same household	11812	57
Woodridge	Person not in same household	14437	116
Woodridge	Person not in same household	18375	22
Woodridge	Person not in same household	23625	3
Woodridge	Real estate agent	0	7
Woodridge	Real estate agent	5250	14
Woodridge	Real estate agent	7875	17
Woodridge	Real estate agent	10500	38
Woodridge	Real estate agent	11812	485
Woodridge	Real estate agent	14437	762
Woodridge	Real estate agent	18375	138
Woodridge	Real estate agent	23625	9
Woodridge	Real estate agent	28875	13
Woodridge	Real estate agent	49875	3
Woodridge	State or territory housing authority	0	27
Woodridge	State or territory housing authority	3937	51
Woodridge	State or territory housing authority	5250	107
Woodridge	State or territory housing authority	7875	105
Woodridge	State or territory housing authority	10500	42
Woodridge	State or territory housing authority	11812	80
Woodridge	State or territory housing authority	14437	28
Woodridge	State or territory housing authority	18375	4
Woodridge	State or territory housing authority	23625	3
Bowen		0	10
Bowen		5250	3
Bowen		7875	3
Bowen		11812	4
Bowen		14437	4
Bowen	(Other)	0	22
Bowen	(Other)	3937	6
Bowen	(Other)	5250	6
Bowen	(Other)	7875	8
Bowen	(Other)	10500	9
Bowen	(Other)	11812	8
Bowen	(Other)	14437	6
Bowen	Co-op/church group etc	3937	3
Bowen	Co-op/church group etc	5250	6
Bowen	Co-op/church group etc	7875	41
Bowen	Co-op/church group etc	10500	8
Bowen	Co-op/church group etc	11812	12
Bowen	Person not in same household	0	8
Bowen	Person not in same household	5250	25
Bowen	Person not in same household	7875	35
Bowen	Person not in same household	10500	31
Bowen	Person not in same household	11812	69
Bowen	Person not in same household	14437	38
Bowen	Person not in same household	18375	21
Bowen	Person not in same household	23625	4
Bowen	Real estate agent	5250	11
Bowen	Real estate agent	7875	59
Bowen	Real estate agent	10500	79
Bowen	Real estate agent	11812	205
Bowen	Real estate agent	14437	301
Bowen	Real estate agent	18375	104
Bowen	Real estate agent	23625	18
Bowen	State or territory housing authority	0	16
Bowen	State or territory housing authority	3937	10
Bowen	State or territory housing authority	5250	58
Bowen	State or territory housing authority	7875	31
Bowen	State or territory housing authority	10500	5
Bowen	State or territory housing authority	11812	13
Bowen	State or territory housing authority	14437	3
Broadsound - Nebo		0	47
Broadsound - Nebo		10500	3
Broadsound - Nebo	(Other)	0	697
Broadsound - Nebo	(Other)	3937	50
Broadsound - Nebo	(Other)	5250	60
Broadsound - Nebo	(Other)	7875	18
Broadsound - Nebo	(Other)	10500	15
Broadsound - Nebo	(Other)	11812	4
Broadsound - Nebo	(Other)	14437	3
Broadsound - Nebo	(Other)	23625	3
Broadsound - Nebo	Co-op/church group etc	5250	3
Broadsound - Nebo	Co-op/church group etc	7875	3
Broadsound - Nebo	Person not in same household	0	34
Broadsound - Nebo	Person not in same household	3937	4
Broadsound - Nebo	Person not in same household	5250	16
Broadsound - Nebo	Person not in same household	7875	29
Broadsound - Nebo	Person not in same household	10500	20
Broadsound - Nebo	Person not in same household	11812	16
Broadsound - Nebo	Person not in same household	14437	17
Broadsound - Nebo	Person not in same household	18375	3
Broadsound - Nebo	Person not in same household	23625	3
Broadsound - Nebo	Real estate agent	0	13
Broadsound - Nebo	Real estate agent	5250	36
Broadsound - Nebo	Real estate agent	7875	121
Broadsound - Nebo	Real estate agent	10500	51
Broadsound - Nebo	Real estate agent	11812	79
Broadsound - Nebo	Real estate agent	14437	35
Broadsound - Nebo	Real estate agent	18375	6
Broadsound - Nebo	State or territory housing authority	0	12
Broadsound - Nebo	State or territory housing authority	3937	6
Broadsound - Nebo	State or territory housing authority	5250	6
Broadsound - Nebo	State or territory housing authority	7875	4
Broadsound - Nebo	State or territory housing authority	10500	3
Clermont		0	31
Clermont	(Other)	0	131
Clermont	(Other)	3937	4
Clermont	(Other)	5250	8
Clermont	(Other)	7875	10
Clermont	(Other)	10500	4
Clermont	(Other)	14437	3
Clermont	(Other)	18375	4
Clermont	Co-op/church group etc	10500	3
Clermont	Person not in same household	0	20
Clermont	Person not in same household	3937	4
Clermont	Person not in same household	5250	4
Clermont	Person not in same household	7875	14
Clermont	Person not in same household	10500	16
Clermont	Person not in same household	11812	9
Clermont	Person not in same household	14437	6
Clermont	Person not in same household	18375	5
Clermont	Real estate agent	5250	5
Clermont	Real estate agent	7875	17
Clermont	Real estate agent	10500	16
Clermont	Real estate agent	11812	33
Clermont	Real estate agent	14437	35
Clermont	Real estate agent	18375	10
Clermont	State or territory housing authority	0	6
Clermont	State or territory housing authority	3937	3
Clermont	State or territory housing authority	5250	5
Clermont	State or territory housing authority	7875	4
Clermont	State or territory housing authority	11812	3
Collinsville		0	25
Collinsville	(Other)	0	45
Collinsville	(Other)	3937	3
Collinsville	(Other)	5250	3
Collinsville	(Other)	7875	5
Collinsville	(Other)	10500	4
Collinsville	Person not in same household	0	9
Collinsville	Person not in same household	3937	4
Collinsville	Person not in same household	5250	18
Collinsville	Person not in same household	7875	18
Collinsville	Person not in same household	10500	7
Collinsville	Person not in same household	11812	7
Collinsville	Person not in same household	14437	8
Collinsville	Person not in same household	23625	3
Collinsville	Real estate agent	3937	3
Collinsville	Real estate agent	5250	20
Collinsville	Real estate agent	7875	22
Collinsville	Real estate agent	10500	9
Collinsville	Real estate agent	11812	17
Collinsville	Real estate agent	14437	14
Collinsville	State or territory housing authority	0	3
Collinsville	State or territory housing authority	3937	4
Collinsville	State or territory housing authority	5250	3
Collinsville	State or territory housing authority	7875	7
Moranbah		0	24
Moranbah		18375	3
Moranbah	(Other)	0	675
Moranbah	(Other)	3937	155
Moranbah	(Other)	5250	101
Moranbah	(Other)	7875	16
Moranbah	(Other)	10500	7
Moranbah	(Other)	11812	3
Moranbah	(Other)	14437	14
Moranbah	(Other)	18375	8
Moranbah	(Other)	23625	4
Moranbah	(Other)	28875	3
Moranbah	Co-op/church group etc	5250	4
Moranbah	Person not in same household	0	11
Moranbah	Person not in same household	5250	4
Moranbah	Person not in same household	7875	13
Moranbah	Person not in same household	10500	18
Moranbah	Person not in same household	11812	12
Moranbah	Person not in same household	14437	17
Moranbah	Person not in same household	18375	14
Moranbah	Real estate agent	0	24
Moranbah	Real estate agent	3937	5
Moranbah	Real estate agent	5250	21
Moranbah	Real estate agent	7875	67
Moranbah	Real estate agent	10500	109
Moranbah	Real estate agent	11812	161
Moranbah	Real estate agent	14437	155
Moranbah	Real estate agent	18375	119
Moranbah	Real estate agent	23625	39
Moranbah	Real estate agent	28875	10
Moranbah	State or territory housing authority	0	6
Moranbah	State or territory housing authority	3937	14
Moranbah	State or territory housing authority	5250	13
Moranbah	State or territory housing authority	7875	11
Moranbah	State or territory housing authority	10500	3
Moranbah	State or territory housing authority	11812	9
Andergrove - Beaconsfield		0	8
Andergrove - Beaconsfield		11812	8
Andergrove - Beaconsfield		14437	3
Andergrove - Beaconsfield		18375	8
Andergrove - Beaconsfield	(Other)	7875	17
Andergrove - Beaconsfield	(Other)	11812	12
Andergrove - Beaconsfield	(Other)	14437	18
Andergrove - Beaconsfield	(Other)	18375	32
Andergrove - Beaconsfield	(Other)	23625	3
Andergrove - Beaconsfield	Co-op/church group etc	5250	3
Andergrove - Beaconsfield	Co-op/church group etc	7875	8
Andergrove - Beaconsfield	Co-op/church group etc	10500	9
Andergrove - Beaconsfield	Co-op/church group etc	11812	15
Andergrove - Beaconsfield	Co-op/church group etc	14437	3
Andergrove - Beaconsfield	Co-op/church group etc	18375	19
Andergrove - Beaconsfield	Person not in same household	0	19
Andergrove - Beaconsfield	Person not in same household	5250	9
Andergrove - Beaconsfield	Person not in same household	7875	20
Andergrove - Beaconsfield	Person not in same household	10500	27
Andergrove - Beaconsfield	Person not in same household	11812	49
Andergrove - Beaconsfield	Person not in same household	14437	110
Andergrove - Beaconsfield	Person not in same household	18375	105
Andergrove - Beaconsfield	Person not in same household	23625	7
Andergrove - Beaconsfield	Person not in same household	28875	3
Andergrove - Beaconsfield	Real estate agent	3937	4
Andergrove - Beaconsfield	Real estate agent	5250	5
