SA2_NAME16	AgeStudent	students
Port Adelaide	25+	428
The Parks	0-4	186
The Parks	5-14	1843
The Parks	15-19	949
The Parks	20-24	710
The Parks	25+	981
Fulham	0-4	25
Fulham	5-14	290
Fulham	15-19	137
Fulham	20-24	56
Fulham	25+	87
Lockleys	0-4	130
Lockleys	5-14	1153
Lockleys	15-19	562
Lockleys	20-24	446
Lockleys	25+	598
Plympton	0-4	253
Plympton	5-14	2005
Plympton	15-19	1156
Plympton	20-24	1129
Plympton	25+	1402
Richmond (SA)	0-4	156
Richmond (SA)	5-14	1331
Richmond (SA)	15-19	670
Richmond (SA)	20-24	886
Richmond (SA)	25+	1106
West Beach	0-4	47
West Beach	5-14	491
West Beach	15-19	234
West Beach	20-24	134
West Beach	25+	158
Barossa - Angaston	0-4	68
Barossa - Angaston	5-14	763
Barossa - Angaston	15-19	267
Barossa - Angaston	20-24	64
Barossa - Angaston	25+	128
Light	0-4	91
Light	5-14	1213
Light	15-19	421
Light	20-24	162
Light	25+	221
Lyndoch	0-4	69
Lyndoch	5-14	829
Lyndoch	15-19	316
Lyndoch	20-24	77
Lyndoch	25+	146
Mallala	0-4	32
Mallala	5-14	336
Mallala	15-19	119
Mallala	20-24	39
Mallala	25+	67
Nuriootpa	0-4	53
Nuriootpa	5-14	777
Nuriootpa	15-19	284
Nuriootpa	20-24	50
Nuriootpa	25+	156
Tanunda	0-4	56
Tanunda	5-14	476
Tanunda	15-19	188
Tanunda	20-24	43
Tanunda	25+	114
Clare	0-4	55
Clare	5-14	497
Clare	15-19	144
Clare	20-24	25
Clare	25+	95
Gilbert Valley	0-4	54
Gilbert Valley	5-14	546
Gilbert Valley	15-19	193
Gilbert Valley	20-24	27
Gilbert Valley	25+	87
Goyder	0-4	39
Goyder	5-14	455
Goyder	15-19	160
Goyder	20-24	30
Goyder	25+	69
Wakefield - Barunga West	0-4	99
Wakefield - Barunga West	5-14	1019
Wakefield - Barunga West	15-19	357
Wakefield - Barunga West	20-24	45
Wakefield - Barunga West	25+	177
Jamestown	0-4	44
Jamestown	5-14	480
Jamestown	15-19	155
Jamestown	20-24	19
Jamestown	25+	77
Peterborough - Mount Remarkable	0-4	32
Peterborough - Mount Remarkable	5-14	496
Peterborough - Mount Remarkable	15-19	197
Peterborough - Mount Remarkable	20-24	27
Peterborough - Mount Remarkable	25+	98
Port Pirie	0-4	122
Port Pirie	5-14	1529
Port Pirie	15-19	658
Port Pirie	20-24	115
Port Pirie	25+	247
Port Pirie Region	0-4	37
Port Pirie Region	5-14	407
Port Pirie Region	15-19	138
Port Pirie Region	20-24	20
Port Pirie Region	25+	63
Kadina	0-4	42
Kadina	5-14	626
Kadina	15-19	233
Kadina	20-24	22
Kadina	25+	80
Moonta	0-4	34
Moonta	5-14	418
Moonta	15-19	143
Moonta	20-24	18
Moonta	25+	65
Wallaroo	0-4	34
Wallaroo	5-14	341
Wallaroo	15-19	120
Wallaroo	20-24	15
Wallaroo	25+	62
Yorke Peninsula - North	0-4	47
Yorke Peninsula - North	5-14	669
Yorke Peninsula - North	15-19	196
Yorke Peninsula - North	20-24	25
Yorke Peninsula - North	25+	89
Yorke Peninsula - South	0-4	27
Yorke Peninsula - South	5-14	326
Yorke Peninsula - South	15-19	130
Yorke Peninsula - South	20-24	17
Yorke Peninsula - South	25+	50
Ceduna	0-4	30
Ceduna	5-14	272
Ceduna	15-19	106
Ceduna	20-24	17
Ceduna	25+	62
Eyre Peninsula	0-4	51
Eyre Peninsula	5-14	750
Eyre Peninsula	15-19	223
Eyre Peninsula	20-24	29
Eyre Peninsula	25+	107
Kimba - Cleve - Franklin Harbour	0-4	46
Kimba - Cleve - Franklin Harbour	5-14	497
Kimba - Cleve - Franklin Harbour	15-19	127
Kimba - Cleve - Franklin Harbour	20-24	17
Kimba - Cleve - Franklin Harbour	25+	55
Le Hunte - Elliston	0-4	31
Le Hunte - Elliston	5-14	309
Le Hunte - Elliston	15-19	41
Le Hunte - Elliston	20-24	12
Le Hunte - Elliston	25+	27
Port Lincoln	0-4	161
Port Lincoln	5-14	1800
Port Lincoln	15-19	636
Port Lincoln	20-24	98
Port Lincoln	25+	338
West Coast (SA)	0-4	41
West Coast (SA)	5-14	429
West Coast (SA)	15-19	85
West Coast (SA)	20-24	15
West Coast (SA)	25+	50
Whyalla	0-4	259
Whyalla	5-14	2527
Whyalla	15-19	941
Whyalla	20-24	215
Whyalla	25+	652
APY Lands	0-4	33
APY Lands	5-14	303
APY Lands	15-19	68
APY Lands	20-24	25
APY Lands	25+	47
Coober Pedy	0-4	20
Coober Pedy	5-14	131
Coober Pedy	15-19	31
Coober Pedy	20-24	9
Coober Pedy	25+	56
Quorn - Lake Gilles	0-4	16
Quorn - Lake Gilles	5-14	177
Quorn - Lake Gilles	15-19	61
Quorn - Lake Gilles	20-24	6
Quorn - Lake Gilles	25+	36
Outback	0-4	19
Outback	5-14	161
Outback	15-19	35
Outback	20-24	8
Outback	25+	50
Port Augusta	0-4	161
Port Augusta	5-14	1490
Port Augusta	15-19	456
Port Augusta	20-24	91
Port Augusta	25+	215
Roxby Downs	0-4	50
Roxby Downs	5-14	559
Roxby Downs	15-19	88
Roxby Downs	20-24	30
Roxby Downs	25+	167
Goolwa - Port Elliot	0-4	63
Goolwa - Port Elliot	5-14	918
Goolwa - Port Elliot	15-19	281
Goolwa - Port Elliot	20-24	66
Goolwa - Port Elliot	25+	223
Kangaroo Island	0-4	41
Kangaroo Island	5-14	465
Kangaroo Island	15-19	141
Kangaroo Island	20-24	16
Kangaroo Island	25+	72
Strathalbyn	0-4	73
Strathalbyn	5-14	837
Strathalbyn	15-19	319
Strathalbyn	20-24	74
Strathalbyn	25+	154
Strathalbyn Region	0-4	60
Strathalbyn Region	5-14	837
Strathalbyn Region	15-19	329
Strathalbyn Region	20-24	70
Strathalbyn Region	25+	147
Victor Harbor	0-4	103
Victor Harbor	5-14	1163
Victor Harbor	15-19	433
Victor Harbor	20-24	89
Victor Harbor	25+	303
Yankalilla	0-4	36
Yankalilla	5-14	538
Yankalilla	15-19	171
Yankalilla	20-24	22
Yankalilla	25+	105
Grant	0-4	59
Grant	5-14	698
Grant	15-19	211
Grant	20-24	44
Grant	25+	98
Kingston - Robe	0-4	20
Kingston - Robe	5-14	340
Kingston - Robe	15-19	113
Kingston - Robe	20-24	22
Kingston - Robe	25+	43
Millicent	0-4	48
Millicent	5-14	599
Millicent	15-19	223
Millicent	20-24	44
Millicent	25+	90
Naracoorte	0-4	71
Naracoorte	5-14	703
Naracoorte	15-19	225
Naracoorte	20-24	36
Naracoorte	25+	121
Naracoorte Region	0-4	27
Naracoorte Region	5-14	326
Naracoorte Region	15-19	81
Naracoorte Region	20-24	13
Naracoorte Region	25+	38
Penola	0-4	27
Penola	5-14	375
Penola	15-19	104
Penola	20-24	33
Penola	25+	60
Tatiara	0-4	57
Tatiara	5-14	814
Tatiara	15-19	269
Tatiara	20-24	43
Tatiara	25+	107
Wattle Range	0-4	34
Wattle Range	5-14	388
Wattle Range	15-19	125
Wattle Range	20-24	23
Wattle Range	25+	52
Mount Gambier - East	0-4	163
Mount Gambier - East	5-14	1926
Mount Gambier - East	15-19	673
Mount Gambier - East	20-24	155
Mount Gambier - East	25+	354
Mount Gambier - West	0-4	128
Mount Gambier - West	5-14	1646
Mount Gambier - West	15-19	634
Mount Gambier - West	20-24	170
Mount Gambier - West	25+	372
Barmera	0-4	46
Barmera	5-14	741
Barmera	15-19	276
Barmera	20-24	30
Barmera	25+	118
Berri	0-4	40
Berri	5-14	455
Berri	15-19	168
Berri	20-24	26
Berri	25+	92
Karoonda - Lameroo	0-4	23
Karoonda - Lameroo	5-14	337
Karoonda - Lameroo	15-19	94
Karoonda - Lameroo	20-24	7
Karoonda - Lameroo	25+	39
Loxton	0-4	51
Loxton	5-14	590
Loxton	15-19	255
Loxton	20-24	37
Loxton	25+	87
Loxton Region	0-4	16
Loxton Region	5-14	209
Loxton Region	15-19	71
Loxton Region	20-24	9
Loxton Region	25+	23
Mannum	0-4	35
Mannum	5-14	528
Mannum	15-19	220
Mannum	20-24	50
Mannum	25+	98
Murray Bridge	0-4	160
Murray Bridge	5-14	1762
Murray Bridge	15-19	712
Murray Bridge	20-24	226
Murray Bridge	25+	378
Murray Bridge Region	0-4	37
Murray Bridge Region	5-14	427
Murray Bridge Region	15-19	170
Murray Bridge Region	20-24	34
Murray Bridge Region	25+	67
Renmark	0-4	43
Renmark	5-14	462
Renmark	15-19	174
Renmark	20-24	37
Renmark	25+	96
Renmark Region	0-4	40
Renmark Region	5-14	562
Renmark Region	15-19	188
Renmark Region	20-24	32
Renmark Region	25+	81
The Coorong	0-4	61
The Coorong	5-14	589
The Coorong	15-19	205
The Coorong	20-24	13
The Coorong	25+	91
Waikerie	0-4	43
Waikerie	5-14	619
Waikerie	15-19	249
Waikerie	20-24	35
Waikerie	25+	90
No usual address (SA)	0-4	11
No usual address (SA)	5-14	90
No usual address (SA)	15-19	85
No usual address (SA)	20-24	42
No usual address (SA)	25+	97
Augusta	0-4	49
Augusta	5-14	621
Augusta	15-19	159
Augusta	20-24	12
Augusta	25+	102
Busselton	0-4	303
Busselton	5-14	3373
Busselton	15-19	1132
Busselton	20-24	165
Busselton	25+	612
Busselton Region	0-4	155
Busselton Region	5-14	1373
Busselton Region	15-19	350
Busselton Region	20-24	51
Busselton Region	25+	243
Margaret River	0-4	140
Margaret River	5-14	1194
Margaret River	15-19	303
Margaret River	20-24	49
Margaret River	25+	282
Australind - Leschenault	0-4	247
Australind - Leschenault	5-14	2619
Australind - Leschenault	15-19	764
Australind - Leschenault	20-24	121
Australind - Leschenault	25+	444
Capel	0-4	66
Capel	5-14	677
Capel	15-19	225
Capel	20-24	38
Capel	25+	121
College Grove - Carey Park	0-4	80
College Grove - Carey Park	5-14	634
College Grove - Carey Park	15-19	206
College Grove - Carey Park	20-24	70
College Grove - Carey Park	25+	160
Collie	0-4	104
Collie	5-14	1002
Collie	15-19	332
Collie	20-24	42
Collie	25+	137
Dardanup	0-4	29
Dardanup	5-14	439
Dardanup	15-19	162
Dardanup	20-24	14
Dardanup	25+	57
Eaton - Pelican Point	0-4	179
Eaton - Pelican Point	5-14	1467
Eaton - Pelican Point	15-19	499
Eaton - Pelican Point	20-24	82
Eaton - Pelican Point	25+	287
Harvey	0-4	92
Harvey	5-14	1104
Harvey	15-19	443
Harvey	20-24	55
Harvey	25+	168
East Bunbury - Glen Iris	0-4	80
East Bunbury - Glen Iris	5-14	768
East Bunbury - Glen Iris	15-19	251
East Bunbury - Glen Iris	20-24	62
East Bunbury - Glen Iris	25+	158
Waroona	0-4	36
Waroona	5-14	467
Waroona	15-19	153
Waroona	20-24	29
Waroona	25+	56
Dalyellup	0-4	136
Dalyellup	5-14	1589
Dalyellup	15-19	583
Dalyellup	20-24	89
Dalyellup	25+	275
Gelorup - Stratham	0-4	22
Gelorup - Stratham	5-14	473
Gelorup - Stratham	15-19	256
Gelorup - Stratham	20-24	29
Gelorup - Stratham	25+	76
South Bunbury - Bunbury	0-4	113
South Bunbury - Bunbury	5-14	1211
South Bunbury - Bunbury	15-19	417
South Bunbury - Bunbury	20-24	95
South Bunbury - Bunbury	25+	330
Withers - Usher	0-4	67
Withers - Usher	5-14	610
Withers - Usher	15-19	196
Withers - Usher	20-24	30
Withers - Usher	25+	129
Bridgetown - Boyup Brook	0-4	73
Bridgetown - Boyup Brook	5-14	752
Bridgetown - Boyup Brook	15-19	194
Bridgetown - Boyup Brook	20-24	24
Bridgetown - Boyup Brook	25+	101
Donnybrook - Balingup	0-4	55
Donnybrook - Balingup	5-14	646
Donnybrook - Balingup	15-19	205
Donnybrook - Balingup	20-24	26
Donnybrook - Balingup	25+	98
Manjimup	0-4	74
Manjimup	5-14	675
Manjimup	15-19	226
Manjimup	20-24	26
Manjimup	25+	80
Pemberton	0-4	25
Pemberton	5-14	557
Pemberton	15-19	164
Pemberton	20-24	21
Pemberton	25+	74
Dawesville - Bouvard	0-4	99
Dawesville - Bouvard	5-14	909
Dawesville - Bouvard	15-19	268
Dawesville - Bouvard	20-24	57
Dawesville - Bouvard	25+	166
Falcon - Wannanup	0-4	93
Falcon - Wannanup	5-14	973
Falcon - Wannanup	15-19	374
Falcon - Wannanup	20-24	87
Falcon - Wannanup	25+	200
Greenfields	0-4	115
Greenfields	5-14	1060
Greenfields	15-19	379
Greenfields	20-24	122
Greenfields	25+	233
Halls Head - Erskine	0-4	197
Halls Head - Erskine	5-14	2124
Halls Head - Erskine	15-19	860
Halls Head - Erskine	20-24	229
Halls Head - Erskine	25+	398
Mandurah	0-4	70
Mandurah	5-14	666
Mandurah	15-19	241
Mandurah	20-24	118
Mandurah	25+	224
Mandurah - East	0-4	61
Mandurah - East	5-14	585
Mandurah - East	15-19	210
Mandurah - East	20-24	65
Mandurah - East	25+	108
Mandurah - North	0-4	276
Mandurah - North	5-14	2528
Mandurah - North	15-19	858
Mandurah - North	20-24	273
Mandurah - North	25+	500
Mandurah - South	0-4	85
Mandurah - South	5-14	906
Mandurah - South	15-19	340
Mandurah - South	20-24	97
Mandurah - South	25+	232
Pinjarra	0-4	122
Pinjarra	5-14	1221
Pinjarra	15-19	390
Pinjarra	20-24	82
Pinjarra	25+	183
City Beach	0-4	78
City Beach	5-14	1026
City Beach	15-19	527
City Beach	20-24	255
City Beach	25+	135
Claremont (WA)	0-4	74
Claremont (WA)	5-14	813
Claremont (WA)	15-19	480
Claremont (WA)	20-24	314
Claremont (WA)	25+	340
Cottesloe	0-4	80
Cottesloe	5-14	906
Cottesloe	15-19	393
Cottesloe	20-24	197
Cottesloe	25+	256
Floreat	0-4	152
Floreat	5-14	1413
Floreat	15-19	531
Floreat	20-24	275
Floreat	25+	246
Mosman Park - Peppermint Grove	0-4	109
Mosman Park - Peppermint Grove	5-14	1315
Mosman Park - Peppermint Grove	15-19	771
Mosman Park - Peppermint Grove	20-24	348
Mosman Park - Peppermint Grove	25+	427
Nedlands - Dalkeith - Crawley	0-4	223
Nedlands - Dalkeith - Crawley	5-14	2185
Nedlands - Dalkeith - Crawley	15-19	1585
Nedlands - Dalkeith - Crawley	20-24	1990
Nedlands - Dalkeith - Crawley	25+	1256
Swanbourne - Mount Claremont	0-4	127
Swanbourne - Mount Claremont	5-14	1261
Swanbourne - Mount Claremont	15-19	692
Swanbourne - Mount Claremont	20-24	289
Swanbourne - Mount Claremont	25+	288
Mount Hawthorn - Leederville	0-4	162
Mount Hawthorn - Leederville	5-14	1266
Mount Hawthorn - Leederville	15-19	394
Mount Hawthorn - Leederville	20-24	253
Mount Hawthorn - Leederville	25+	488
Mount Lawley - Inglewood	0-4	164
Mount Lawley - Inglewood	5-14	1439
Mount Lawley - Inglewood	15-19	758
Mount Lawley - Inglewood	20-24	614
Mount Lawley - Inglewood	25+	909
North Perth	0-4	103
North Perth	5-14	855
North Perth	15-19	297
North Perth	20-24	227
North Perth	25+	424
Perth City	0-4	147
Perth City	5-14	736
Perth City	15-19	542
Perth City	20-24	1399
Perth City	25+	2863
Subiaco - Shenton Park	0-4	207
Subiaco - Shenton Park	5-14	1595
Subiaco - Shenton Park	15-19	621
Subiaco - Shenton Park	20-24	515
Subiaco - Shenton Park	25+	850
Wembley - West Leederville - Glendalough	0-4	242
Wembley - West Leederville - Glendalough	5-14	1905
Wembley - West Leederville - Glendalough	15-19	610
Wembley - West Leederville - Glendalough	20-24	545
Wembley - West Leederville - Glendalough	25+	1165
Bassendean - Eden Hill - Ashfield	0-4	162
Bassendean - Eden Hill - Ashfield	5-14	1595
Bassendean - Eden Hill - Ashfield	15-19	606
Bassendean - Eden Hill - Ashfield	20-24	286
Bassendean - Eden Hill - Ashfield	25+	555
Bayswater - Embleton - Bedford	0-4	310
Bayswater - Embleton - Bedford	5-14	2280
Bayswater - Embleton - Bedford	15-19	907
Bayswater - Embleton - Bedford	20-24	522
Bayswater - Embleton - Bedford	25+	1025
Maylands	0-4	115
Maylands	5-14	841
Maylands	15-19	265
Maylands	20-24	383
Maylands	25+	875
Morley	0-4	252
Morley	5-14	2066
Morley	15-19	920
Morley	20-24	588
Morley	25+	864
Noranda	0-4	70
Noranda	5-14	817
Noranda	15-19	396
Noranda	20-24	216
Noranda	25+	217
Chidlow	0-4	33
Chidlow	5-14	361
Chidlow	15-19	131
Chidlow	20-24	40
Chidlow	25+	54
Glen Forrest - Darlington	0-4	90
Glen Forrest - Darlington	5-14	971
Glen Forrest - Darlington	15-19	426
Glen Forrest - Darlington	20-24	116
Glen Forrest - Darlington	25+	220
Helena Valley - Koongamia	0-4	68
Helena Valley - Koongamia	5-14	582
Helena Valley - Koongamia	15-19	250
Helena Valley - Koongamia	20-24	75
Helena Valley - Koongamia	25+	153
Mundaring	0-4	158
Mundaring	5-14	1681
Mundaring	15-19	676
Mundaring	20-24	183
Mundaring	25+	282
Swan View - Greenmount - Midvale	0-4	129
Swan View - Greenmount - Midvale	5-14	1273
Swan View - Greenmount - Midvale	15-19	489
Swan View - Greenmount - Midvale	20-24	140
Swan View - Greenmount - Midvale	25+	313
Ballajura	0-4	227
Ballajura	5-14	2426
Ballajura	15-19	1241
Ballajura	20-24	528
Ballajura	25+	610
Beechboro	0-4	266
Beechboro	5-14	2186
Beechboro	15-19	857
Beechboro	20-24	409
Beechboro	25+	655
Bullsbrook	0-4	55
Bullsbrook	5-14	635
Bullsbrook	15-19	236
Bullsbrook	20-24	58
Bullsbrook	25+	102
Ellenbrook	0-4	656
Ellenbrook	5-14	5503
Ellenbrook	15-19	1717
Ellenbrook	20-24	523
Ellenbrook	25+	1186
Gidgegannup	0-4	18
Gidgegannup	5-14	355
Gidgegannup	15-19	147
Gidgegannup	20-24	53
Gidgegannup	25+	50
Hazelmere - Guildford	0-4	47
Hazelmere - Guildford	5-14	458
Hazelmere - Guildford	15-19	159
Hazelmere - Guildford	20-24	57
Hazelmere - Guildford	25+	152
Lockridge - Kiara	0-4	159
Lockridge - Kiara	5-14	1169
Lockridge - Kiara	15-19	447
Lockridge - Kiara	20-24	227
Lockridge - Kiara	25+	383
Malaga	5-14	3
Middle Swan - Herne Hill	0-4	51
Middle Swan - Herne Hill	5-14	595
Middle Swan - Herne Hill	15-19	241
Middle Swan - Herne Hill	20-24	88
Middle Swan - Herne Hill	25+	145
Midland - Guildford	0-4	70
Midland - Guildford	5-14	947
Midland - Guildford	15-19	363
Midland - Guildford	20-24	192
Midland - Guildford	25+	392
Stratton - Jane Brook	0-4	104
Stratton - Jane Brook	5-14	959
Stratton - Jane Brook	15-19	374
Stratton - Jane Brook	20-24	103
Stratton - Jane Brook	25+	190
The Vines	0-4	139
The Vines	5-14	1388
The Vines	15-19	496
The Vines	20-24	181
The Vines	25+	261
Craigie - Beldon	0-4	152
Craigie - Beldon	5-14	1060
Craigie - Beldon	15-19	362
Craigie - Beldon	20-24	172
Craigie - Beldon	25+	338
Currambine - Kinross	0-4	197
Currambine - Kinross	5-14	1923
Currambine - Kinross	15-19	1017
Currambine - Kinross	20-24	387
Currambine - Kinross	25+	396
Duncraig	0-4	213
Duncraig	5-14	2309
Duncraig	15-19	825
Duncraig	20-24	357
Duncraig	25+	429
Greenwood - Warwick	0-4	181
Greenwood - Warwick	5-14	1571
Greenwood - Warwick	15-19	567
Greenwood - Warwick	20-24	217
Greenwood - Warwick	25+	434
Heathridge - Connolly	0-4	131
Heathridge - Connolly	5-14	1153
Heathridge - Connolly	15-19	512
Heathridge - Connolly	20-24	217
Heathridge - Connolly	25+	344
Hillarys	0-4	134
Hillarys	5-14	1483
Hillarys	15-19	701
Hillarys	20-24	317
Hillarys	25+	276
Iluka - Burns Beach	0-4	139
Iluka - Burns Beach	5-14	1369
Iluka - Burns Beach	15-19	621
Iluka - Burns Beach	20-24	279
Iluka - Burns Beach	25+	217
Joondalup - Edgewater	0-4	174
Joondalup - Edgewater	5-14	1201
Joondalup - Edgewater	15-19	689
Joondalup - Edgewater	20-24	657
Joondalup - Edgewater	25+	716
Kingsley	0-4	173
Kingsley	5-14	1643
Kingsley	15-19	619
Kingsley	20-24	266
Kingsley	25+	351
Mullaloo - Kallaroo	0-4	145
Mullaloo - Kallaroo	5-14	1537
Mullaloo - Kallaroo	15-19	630
Mullaloo - Kallaroo	20-24	282
Mullaloo - Kallaroo	25+	307
Ocean Reef	0-4	98
Ocean Reef	5-14	1060
Ocean Reef	15-19	515
Ocean Reef	20-24	247
Ocean Reef	25+	225
Padbury	0-4	147
Padbury	5-14	970
Padbury	15-19	347
Padbury	20-24	158
Padbury	25+	245
Sorrento - Marmion	0-4	120
Sorrento - Marmion	5-14	1253
Sorrento - Marmion	15-19	567
Sorrento - Marmion	20-24	241
Sorrento - Marmion	25+	227
Woodvale	0-4	116
Woodvale	5-14	1228
Woodvale	15-19	681
Woodvale	20-24	255
Woodvale	25+	234
Balcatta - Hamersley	0-4	193
Balcatta - Hamersley	5-14	1436
Balcatta - Hamersley	15-19	552
Balcatta - Hamersley	20-24	325
Balcatta - Hamersley	25+	528
Balga - Mirrabooka	0-4	279
Balga - Mirrabooka	5-14	2138
Balga - Mirrabooka	15-19	866
Balga - Mirrabooka	20-24	593
Balga - Mirrabooka	25+	1193
Dianella	0-4	267
Dianella	5-14	2449
Dianella	15-19	1214
Dianella	20-24	678
Dianella	25+	908
Innaloo - Doubleview	0-4	196
Innaloo - Doubleview	5-14	1360
Innaloo - Doubleview	15-19	572
Innaloo - Doubleview	20-24	398
Innaloo - Doubleview	25+	762
Karrinyup - Gwelup - Carine	0-4	330
Karrinyup - Gwelup - Carine	5-14	2906
Karrinyup - Gwelup - Carine	15-19	1096
Karrinyup - Gwelup - Carine	20-24	443
Karrinyup - Gwelup - Carine	25+	561
Nollamara - Westminster	0-4	199
Nollamara - Westminster	5-14	1288
Nollamara - Westminster	15-19	524
Nollamara - Westminster	20-24	547
Nollamara - Westminster	25+	1157
Scarborough	0-4	181
Scarborough	5-14	1148
Scarborough	15-19	409
Scarborough	20-24	377
Scarborough	25+	837
Stirling - Osborne Park	0-4	185
Stirling - Osborne Park	5-14	1263
Stirling - Osborne Park	15-19	518
Stirling - Osborne Park	20-24	416
Stirling - Osborne Park	25+	582
Trigg - North Beach - Watermans Bay	0-4	99
Trigg - North Beach - Watermans Bay	5-14	890
Trigg - North Beach - Watermans Bay	15-19	378
Trigg - North Beach - Watermans Bay	20-24	153
Trigg - North Beach - Watermans Bay	25+	236
Tuart Hill - Joondanna	0-4	121
Tuart Hill - Joondanna	5-14	766
Tuart Hill - Joondanna	15-19	253
Tuart Hill - Joondanna	20-24	297
Tuart Hill - Joondanna	25+	783
Wembley Downs - Churchlands - Woodlands	0-4	214
Wembley Downs - Churchlands - Woodlands	5-14	2106
Wembley Downs - Churchlands - Woodlands	15-19	950
Wembley Downs - Churchlands - Woodlands	20-24	397
Wembley Downs - Churchlands - Woodlands	25+	476
Yokine - Coolbinia - Menora	0-4	181
Yokine - Coolbinia - Menora	5-14	1308
Yokine - Coolbinia - Menora	15-19	625
Yokine - Coolbinia - Menora	20-24	443
Yokine - Coolbinia - Menora	25+	714
Alexander Heights - Koondoola	0-4	179
Alexander Heights - Koondoola	5-14	1522
Alexander Heights - Koondoola	15-19	668
Alexander Heights - Koondoola	20-24	314
Alexander Heights - Koondoola	25+	448
Butler - Merriwa - Ridgewood	0-4	365
Butler - Merriwa - Ridgewood	5-14	3402
Butler - Merriwa - Ridgewood	15-19	1198
Butler - Merriwa - Ridgewood	20-24	354
Butler - Merriwa - Ridgewood	25+	667
Carramar	0-4	307
Carramar	5-14	2558
Carramar	15-19	931
Carramar	20-24	334
Carramar	25+	601
Clarkson	0-4	207
Clarkson	5-14	1549
Clarkson	15-19	632
Clarkson	20-24	323
Clarkson	25+	521
Girrawheen	0-4	117
Girrawheen	5-14	1076
Girrawheen	15-19	404
Girrawheen	20-24	196
Girrawheen	25+	408
Madeley - Darch - Landsdale	0-4	427
Madeley - Darch - Landsdale	5-14	3801
Madeley - Darch - Landsdale	15-19	1604
Madeley - Darch - Landsdale	20-24	621
Madeley - Darch - Landsdale	25+	707
Marangaroo	0-4	117
Marangaroo	5-14	1221
Marangaroo	15-19	587
Marangaroo	20-24	279
Marangaroo	25+	384
Mindarie - Quinns Rocks - Jindalee	0-4	273
Mindarie - Quinns Rocks - Jindalee	5-14	2804
Mindarie - Quinns Rocks - Jindalee	15-19	1348
Mindarie - Quinns Rocks - Jindalee	20-24	408
Mindarie - Quinns Rocks - Jindalee	25+	458
Tapping - Ashby - Sinagra	0-4	257
Tapping - Ashby - Sinagra	5-14	2154
Tapping - Ashby - Sinagra	15-19	657
Tapping - Ashby - Sinagra	20-24	250
Tapping - Ashby - Sinagra	25+	386
Wanneroo	0-4	360
Wanneroo	5-14	3077
Wanneroo	15-19	1088
Wanneroo	20-24	435
Wanneroo	25+	798
Alkimos - Eglinton	0-4	139
Alkimos - Eglinton	5-14	1016
Alkimos - Eglinton	15-19	280
Alkimos - Eglinton	20-24	154
Alkimos - Eglinton	25+	286
Carabooda - Pinjar	0-4	5
Carabooda - Pinjar	5-14	76
Carabooda - Pinjar	15-19	46
Carabooda - Pinjar	20-24	15
Carabooda - Pinjar	25+	17
Two Rocks	0-4	52
Two Rocks	5-14	373
Two Rocks	15-19	107
Two Rocks	20-24	30
Two Rocks	25+	67
Yanchep	0-4	182
Yanchep	5-14	1214
Yanchep	15-19	328
Yanchep	20-24	107
Yanchep	25+	246
Armadale - Wungong - Brookdale	0-4	290
Armadale - Wungong - Brookdale	5-14	2232
Armadale - Wungong - Brookdale	15-19	648
Armadale - Wungong - Brookdale	20-24	225
Armadale - Wungong - Brookdale	25+	604
Camillo - Champion Lakes	0-4	75
Camillo - Champion Lakes	5-14	645
Camillo - Champion Lakes	15-19	233
Camillo - Champion Lakes	20-24	79
Camillo - Champion Lakes	25+	182
Forrestdale - Harrisdale - Piara Waters	0-4	463
Forrestdale - Harrisdale - Piara Waters	5-14	2552
Forrestdale - Harrisdale - Piara Waters	15-19	737
Forrestdale - Harrisdale - Piara Waters	20-24	413
Forrestdale - Harrisdale - Piara Waters	25+	880
Kelmscott	0-4	102
Kelmscott	5-14	1104
Kelmscott	15-19	456
Kelmscott	20-24	171
Kelmscott	25+	312
Mount Nasura - Mount Richon - Bedfordale	0-4	83
Mount Nasura - Mount Richon - Bedfordale	5-14	898
Mount Nasura - Mount Richon - Bedfordale	15-19	395
Mount Nasura - Mount Richon - Bedfordale	20-24	137
Mount Nasura - Mount Richon - Bedfordale	25+	202
Roleystone	0-4	82
Roleystone	5-14	865
Roleystone	15-19	335
Roleystone	20-24	124
Roleystone	25+	195
Seville Grove	0-4	213
Seville Grove	5-14	1522
Seville Grove	15-19	500
Seville Grove	20-24	168
Seville Grove	25+	353
Belmont - Ascot - Redcliffe	0-4	150
Belmont - Ascot - Redcliffe	5-14	1175
Belmont - Ascot - Redcliffe	15-19	450
Belmont - Ascot - Redcliffe	20-24	375
Belmont - Ascot - Redcliffe	25+	590
East Victoria Park - Carlisle	0-4	198
East Victoria Park - Carlisle	5-14	1280
East Victoria Park - Carlisle	15-19	553
East Victoria Park - Carlisle	20-24	670
East Victoria Park - Carlisle	25+	1098
Rivervale - Kewdale - Cloverdale	0-4	266
Rivervale - Kewdale - Cloverdale	5-14	2135
Rivervale - Kewdale - Cloverdale	15-19	770
Rivervale - Kewdale - Cloverdale	20-24	787
Rivervale - Kewdale - Cloverdale	25+	1353
Victoria Park - Lathlain - Burswood	0-4	137
Victoria Park - Lathlain - Burswood	5-14	978
Victoria Park - Lathlain - Burswood	15-19	440
Victoria Park - Lathlain - Burswood	20-24	658
Victoria Park - Lathlain - Burswood	25+	1015
Bentley - Wilson - St James	0-4	147
Bentley - Wilson - St James	5-14	1208
