SA2_NAME16	HomeCensusNight	persons
Monto - Eidsvold	1	3507
Nanango	0	565
Nanango	1	9110
North Burnett	1	10
Cooloola	0	473
Cooloola	1	5791
Gympie - North	0	834
Gympie - North	1	13390
Gympie - South	0	425
Gympie - South	1	6319
Gympie Region	0	1044
Gympie Region	1	17523
Kilkivan	0	257
Kilkivan	1	3435
Booral - River Heads	0	301
Booral - River Heads	1	4299
Craignish - Dundowran Beach	0	312
Craignish - Dundowran Beach	1	4509
Pialba - Eli Waters	0	732
Pialba - Eli Waters	1	13218
Point Vernon	0	317
Point Vernon	1	5376
Torquay - Scarness - Kawungan	0	922
Torquay - Scarness - Kawungan	1	14077
Urangan - Wondunna	0	773
Urangan - Wondunna	1	11839
Burrum - Fraser	0	705
Burrum - Fraser	1	8865
Granville	0	189
Granville	1	3014
Maryborough (Qld)	0	955
Maryborough (Qld)	1	17286
Maryborough Region - South	0	569
Maryborough Region - South	1	7820
Tinana	0	319
Tinana	1	5159
Migratory - Offshore - Shipping (Qld)	0	21
Migratory - Offshore - Shipping (Qld)	1	135
No usual address (Qld)	0	12510
Adelaide	0	863
Adelaide	1	14251
North Adelaide	0	370
North Adelaide	1	6580
Adelaide Hills	0	354
Adelaide Hills	1	6479
Aldgate - Stirling	0	872
Aldgate - Stirling	1	16595
Hahndorf - Echunga	0	276
Hahndorf - Echunga	1	4193
Lobethal - Woodside	0	501
Lobethal - Woodside	1	8522
Mount Barker	0	838
Mount Barker	1	16525
Mount Barker Region	0	321
Mount Barker Region	1	5961
Nairne	0	229
Nairne	1	4814
Uraidla - Summertown	0	290
Uraidla - Summertown	1	5126
Burnside - Wattle Park	0	842
Burnside - Wattle Park	1	17669
Glenside - Beaumont	0	412
Glenside - Beaumont	1	9198
Toorak Gardens	0	723
Toorak Gardens	1	15065
Athelstone	0	339
Athelstone	1	8813
Paradise - Newton	0	701
Paradise - Newton	1	19020
Rostrevor - Magill	0	829
Rostrevor - Magill	1	20826
Norwood (SA)	0	571
Norwood (SA)	1	9499
Payneham - Felixstow	0	523
Payneham - Felixstow	1	11814
St Peters - Marden	0	594
St Peters - Marden	1	12360
Nailsworth - Broadview	0	338
Nailsworth - Broadview	1	5742
Prospect	0	703
Prospect	1	13739
Walkerville	0	375
Walkerville	1	7177
Goodwood - Millswood	0	809
Goodwood - Millswood	1	16775
Unley - Parkside	0	950
Unley - Parkside	1	19192
Gawler - North	0	460
Gawler - North	1	8736
Gawler - South	0	953
Gawler - South	1	18846
Lewiston - Two Wells	0	243
Lewiston - Two Wells	1	5387
Craigmore - Blakeview	0	791
Craigmore - Blakeview	1	17329
Davoren Park	0	769
Davoren Park	1	16886
Elizabeth	0	456
Elizabeth	1	9913
Elizabeth East	0	546
Elizabeth East	1	12366
Munno Para West - Angle Vale	0	511
Munno Para West - Angle Vale	1	11618
One Tree Hill	0	138
One Tree Hill	1	2375
Smithfield - Elizabeth North	0	548
Smithfield - Elizabeth North	1	11687
Virginia - Waterloo Corner	0	170
Virginia - Waterloo Corner	1	4048
Enfield - Blair Athol	0	952
Enfield - Blair Athol	1	22225
Northgate - Oakden - Gilles Plains	0	868
Northgate - Oakden - Gilles Plains	1	23726
Windsor Gardens	0	784
Windsor Gardens	1	19501
Ingle Farm	0	557
Ingle Farm	1	14280
Para Hills	0	585
Para Hills	1	13999
Parafield	1	99
Parafield Gardens	0	523
Parafield Gardens	1	16423
Paralowie	0	591
Paralowie	1	16153
Salisbury	0	670
Salisbury	1	16941
Salisbury East	0	761
Salisbury East	1	16776
Salisbury North	0	809
Salisbury North	1	16400
Mawson Lakes - Globe Derby Park	0	534
Mawson Lakes - Globe Derby Park	1	12799
Pooraka - Cavan	0	316
Pooraka - Cavan	1	7414
Golden Grove	0	464
Golden Grove	1	9884
Greenwith	0	388
Greenwith	1	8596
Highbury - Dernancourt	0	428
Highbury - Dernancourt	1	10047
Hope Valley - Modbury	0	706
Hope Valley - Modbury	1	15715
Modbury Heights	0	796
Modbury Heights	1	18109
Redwood Park	0	766
Redwood Park	1	15285
St Agnes - Ridgehaven	0	547
St Agnes - Ridgehaven	1	11875
Brighton (SA)	0	785
Brighton (SA)	1	13049
Glenelg (SA)	0	1214
Glenelg (SA)	1	18656
Edwardstown	0	592
Edwardstown	1	12915
Hallett Cove	0	590
Hallett Cove	1	11808
Marino - Seaview Downs	0	418
Marino - Seaview Downs	1	8862
Mitchell Park	0	667
Mitchell Park	1	14490
Morphettville	0	642
Morphettville	1	14018
Sheidow Park - Trott Park	0	407
Sheidow Park - Trott Park	1	9701
Warradale	0	699
Warradale	1	14267
Belair	0	239
Belair	1	4361
Bellevue Heights	0	317
Bellevue Heights	1	7117
Blackwood	0	649
Blackwood	1	11349
Colonel Light Gardens	0	651
Colonel Light Gardens	1	14950
Mitcham (SA)	0	798
Mitcham (SA)	1	15037
Panorama	0	337
Panorama	1	7732
Aberfoyle Park	0	480
Aberfoyle Park	1	11180
Aldinga	0	815
Aldinga	1	14570
Christie Downs	0	435
Christie Downs	1	8905
Christies Beach	0	538
Christies Beach	1	9703
Clarendon	0	145
Clarendon	1	2511
Coromandel Valley	0	193
Coromandel Valley	1	4120
Flagstaff Hill	0	514
Flagstaff Hill	1	10008
Hackham - Onkaparinga Hills	0	334
Hackham - Onkaparinga Hills	1	5974
Hackham West - Huntfield Heights	0	350
Hackham West - Huntfield Heights	1	7243
Happy Valley	0	671
Happy Valley	1	12938
Lonsdale	0	7
Lonsdale	1	20
McLaren Vale	0	358
McLaren Vale	1	5623
Morphett Vale - East	0	603
Morphett Vale - East	1	12992
Morphett Vale - West	0	430
Morphett Vale - West	1	9110
Reynella	0	415
Reynella	1	9739
Seaford (SA)	0	1121
Seaford (SA)	1	21237
Willunga	0	138
Willunga	1	3249
Woodcroft	0	444
Woodcroft	1	10932
Beverley	0	304
Beverley	1	7460
Flinders Park	0	579
Flinders Park	1	13883
Henley Beach	0	695
Henley Beach	1	14144
Hindmarsh - Brompton	0	782
Hindmarsh - Brompton	1	16842
Royal Park - Hendon - Albert Park	0	197
Royal Park - Hendon - Albert Park	1	5674
Seaton - Grange	0	772
Seaton - Grange	1	15510
West Lakes	0	733
West Lakes	1	13634
Woodville - Cheltenham	0	685
Woodville - Cheltenham	1	16798
Largs Bay - Semaphore	0	782
Largs Bay - Semaphore	1	13707
North Haven	0	739
North Haven	1	13504
Port Adelaide	0	471
Port Adelaide	1	10316
The Parks	0	668
The Parks	1	17772
Torrens Island	1	5
Fulham	0	121
Fulham	1	2584
Lockleys	0	448
Lockleys	1	12259
Plympton	0	1006
Plympton	1	23233
Richmond (SA)	0	777
Richmond (SA)	1	15697
West Beach	0	290
West Beach	1	4676
Barossa - Angaston	0	308
Barossa - Angaston	1	5803
Light	0	378
Light	1	8590
Lyndoch	0	305
Lyndoch	1	5852
Mallala	0	143
Mallala	1	3021
Nuriootpa	0	326
Nuriootpa	1	6219
Tanunda	0	250
Tanunda	1	4293
Clare	0	297
Clare	1	3745
Gilbert Valley	0	329
Gilbert Valley	1	4566
Goyder	0	285
Goyder	1	3874
Wakefield - Barunga West	0	646
Wakefield - Barunga West	1	8801
Jamestown	0	250
Jamestown	1	4312
Peterborough - Mount Remarkable	0	430
Peterborough - Mount Remarkable	1	4969
Port Pirie	0	932
Port Pirie	1	13071
Port Pirie Region	0	190
Port Pirie Region	1	3118
Kadina	0	320
Kadina	1	4952
Moonta	0	415
Moonta	1	4426
Wallaroo	0	278
Wallaroo	1	3761
Yorke Peninsula - North	0	697
Yorke Peninsula - North	1	6432
Yorke Peninsula - South	0	424
Yorke Peninsula - South	1	3508
Ceduna	0	223
Ceduna	1	2330
Eyre Peninsula	0	526
Eyre Peninsula	1	5974
Kimba - Cleve - Franklin Harbour	0	324
Kimba - Cleve - Franklin Harbour	1	3918
Le Hunte - Elliston	0	163
Le Hunte - Elliston	1	2103
Port Lincoln	0	1354
Port Lincoln	1	14334
West Coast (SA)	0	317
West Coast (SA)	1	3214
Western	0	3
Western	1	75
Whyalla	0	1459
Whyalla	1	20296
APY Lands	0	133
APY Lands	1	2137
Coober Pedy	0	135
Coober Pedy	1	1627
Quorn - Lake Gilles	0	250
Quorn - Lake Gilles	1	1878
Outback	0	232
Outback	1	2406
Port Augusta	0	1039
Port Augusta	1	12477
Roxby Downs	0	201
Roxby Downs	1	3682
Goolwa - Port Elliot	0	1020
Goolwa - Port Elliot	1	10105
Kangaroo Island	0	480
Kangaroo Island	1	4224
Strathalbyn	0	360
Strathalbyn	1	6733
Strathalbyn Region	0	396
Strathalbyn Region	1	6959
Victor Harbor	0	1146
Victor Harbor	1	13231
Yankalilla	0	471
Yankalilla	1	5260
Grant	0	386
Grant	1	5442
Kingston - Robe	0	393
Kingston - Robe	1	3332
Millicent	0	330
Millicent	1	4923
Naracoorte	0	396
Naracoorte	1	5640
Naracoorte Region	0	183
Naracoorte Region	1	2073
Penola	0	245
Penola	1	2870
Tatiara	0	449
Tatiara	1	6172
Wattle Range	0	289
Wattle Range	1	2986
Mount Gambier - East	0	951
Mount Gambier - East	1	13712
Mount Gambier - West	0	934
Mount Gambier - West	1	13078
Barmera	0	385
Barmera	1	6121
Berri	0	217
Berri	1	3866
Karoonda - Lameroo	0	209
Karoonda - Lameroo	1	2820
Loxton	0	333
Loxton	1	5033
Loxton Region	0	114
Loxton Region	1	1589
Mannum	0	427
Mannum	1	5759
Murray Bridge	0	860
Murray Bridge	1	16696
Murray Bridge Region	0	225
Murray Bridge Region	1	3422
Renmark	0	301
Renmark	1	4337
Renmark Region	0	336
Renmark Region	1	4507
The Coorong	0	380
The Coorong	1	5013
Waikerie	0	407
Waikerie	1	6205
Migratory - Offshore - Shipping (SA)	1	3
No usual address (SA)	0	2863
Augusta	0	529
Augusta	1	4907
Busselton	0	2253
Busselton	1	24082
Busselton Region	0	1069
Busselton Region	1	9209
Margaret River	0	780
Margaret River	1	8044
Australind - Leschenault	0	1168
Australind - Leschenault	1	16422
Capel	0	372
Capel	1	4820
College Grove - Carey Park	0	443
College Grove - Carey Park	1	6297
Collie	0	611
Collie	1	8191
Dardanup	0	207
Dardanup	1	2935
Davenport	0	3
Davenport	1	13
Eaton - Pelican Point	0	805
Eaton - Pelican Point	1	10950
Harvey	0	579
Harvey	1	8382
East Bunbury - Glen Iris	0	481
East Bunbury - Glen Iris	1	6509
Waroona	0	315
Waroona	1	3833
Dalyellup	0	491
Dalyellup	1	8509
Gelorup - Stratham	0	192
Gelorup - Stratham	1	2814
South Bunbury - Bunbury	0	951
South Bunbury - Bunbury	1	11205
Withers - Usher	0	300
Withers - Usher	1	4847
Bridgetown - Boyup Brook	0	461
Bridgetown - Boyup Brook	1	5901
Donnybrook - Balingup	0	459
Donnybrook - Balingup	1	5410
Manjimup	0	371
Manjimup	1	5167
Pemberton	0	460
Pemberton	1	4583
Dawesville - Bouvard	0	595
Dawesville - Bouvard	1	6495
Falcon - Wannanup	0	780
Falcon - Wannanup	1	8000
Greenfields	0	637
Greenfields	1	9215
Halls Head - Erskine	0	1573
Halls Head - Erskine	1	16956
Mandurah	0	722
Mandurah	1	8371
Mandurah - East	0	538
Mandurah - East	1	5281
Mandurah - North	0	1136
Mandurah - North	1	16642
Mandurah - South	0	714
Mandurah - South	1	9454
Pinjarra	0	634
Pinjarra	1	8991
City Beach	0	316
City Beach	1	6299
Claremont (WA)	0	408
Claremont (WA)	1	7738
Cottesloe	0	511
Cottesloe	1	6863
Floreat	0	337
Floreat	1	7558
Mosman Park - Peppermint Grove	0	582
Mosman Park - Peppermint Grove	1	9809
Nedlands - Dalkeith - Crawley	0	737
Nedlands - Dalkeith - Crawley	1	17794
Swanbourne - Mount Claremont	0	435
Swanbourne - Mount Claremont	1	8243
Kings Park (WA)	0	3
Kings Park (WA)	1	16
Mount Hawthorn - Leederville	0	524
Mount Hawthorn - Leederville	1	10182
Mount Lawley - Inglewood	0	784
Mount Lawley - Inglewood	1	15726
North Perth	0	395
North Perth	1	8428
Perth City	0	1983
Perth City	1	29313
Subiaco - Shenton Park	0	865
Subiaco - Shenton Park	1	15598
Wembley - West Leederville - Glendalough	0	798
Wembley - West Leederville - Glendalough	1	17050
Bassendean - Eden Hill - Ashfield	0	683
Bassendean - Eden Hill - Ashfield	1	14409
Bayswater - Embleton - Bedford	0	986
Bayswater - Embleton - Bedford	1	21973
Maylands	0	772
Maylands	1	11942
Morley	0	894
Morley	1	20815
Noranda	0	285
Noranda	1	7687
Chidlow	0	159
Chidlow	1	4550
Glen Forrest - Darlington	0	344
Glen Forrest - Darlington	1	6714
Helena Valley - Koongamia	0	290
Helena Valley - Koongamia	1	5024
Malmalling - Reservoir	1	11
Mundaring	0	756
Mundaring	1	12109
Swan View - Greenmount - Midvale	0	631
Swan View - Greenmount - Midvale	1	11441
Avon Valley National Park	1	6
Ballajura	0	671
Ballajura	1	18079
Beechboro	0	634
Beechboro	1	17463
Bullsbrook	0	243
Bullsbrook	1	4943
Ellenbrook	0	1564
Ellenbrook	1	34554
Gidgegannup	0	172
Gidgegannup	1	2566
Hazelmere - Guildford	0	227
Hazelmere - Guildford	1	3961
Lockridge - Kiara	0	469
Lockridge - Kiara	1	10110
Malaga	0	3
Malaga	1	7
Middle Swan - Herne Hill	0	303
Middle Swan - Herne Hill	1	5113
Midland - Guildford	0	609
Midland - Guildford	1	10056
Stratton - Jane Brook	0	328
Stratton - Jane Brook	1	6557
The Vines	0	508
The Vines	1	9401
Craigie - Beldon	0	449
Craigie - Beldon	1	9350
Currambine - Kinross	0	554
Currambine - Kinross	1	13247
Duncraig	0	658
Duncraig	1	14616
Greenwood - Warwick	0	621
Greenwood - Warwick	1	12726
Heathridge - Connolly	0	458
Heathridge - Connolly	1	9845
Hillarys	0	453
Hillarys	1	10356
Iluka - Burns Beach	0	321
Iluka - Burns Beach	1	8321
Joondalup - Edgewater	0	643
Joondalup - Edgewater	1	12954
Kingsley	0	565
Kingsley	1	12491
Mullaloo - Kallaroo	0	537
Mullaloo - Kallaroo	1	10625
Ocean Reef	0	316
Ocean Reef	1	7522
Padbury	0	400
Padbury	1	7786
Sorrento - Marmion	0	480
Sorrento - Marmion	1	9149
Woodvale	0	343
Woodvale	1	8931
Balcatta - Hamersley	0	662
Balcatta - Hamersley	1	14696
Balga - Mirrabooka	0	737
Balga - Mirrabooka	1	19314
Dianella	0	931
Dianella	1	23197
Innaloo - Doubleview	0	898
Innaloo - Doubleview	1	15653
Karrinyup - Gwelup - Carine	0	885
Karrinyup - Gwelup - Carine	1	19413
Nollamara - Westminster	0	739
Nollamara - Westminster	1	17025
Osborne Park Industrial	0	9
Osborne Park Industrial	1	3
Scarborough	0	1037
Scarborough	1	14386
Stirling - Osborne Park	0	629
Stirling - Osborne Park	1	13116
Trigg - North Beach - Watermans Bay	0	485
Trigg - North Beach - Watermans Bay	1	7045
Tuart Hill - Joondanna	0	544
Tuart Hill - Joondanna	1	11350
Wembley Downs - Churchlands - Woodlands	0	574
Wembley Downs - Churchlands - Woodlands	1	13374
Yokine - Coolbinia - Menora	0	604
Yokine - Coolbinia - Menora	1	15109
Alexander Heights - Koondoola	0	447
Alexander Heights - Koondoola	1	11535
Butler - Merriwa - Ridgewood	0	1050
Butler - Merriwa - Ridgewood	1	22388
Carramar	0	635
Carramar	1	15978
Clarkson	0	604
Clarkson	1	12365
Girrawheen	0	303
Girrawheen	1	8452
Madeley - Darch - Landsdale	0	870
Madeley - Darch - Landsdale	1	24535
Marangaroo	0	338
Marangaroo	1	10251
Mindarie - Quinns Rocks - Jindalee	0	905
Mindarie - Quinns Rocks - Jindalee	1	17869
Neerabup National Park	1	7
Tapping - Ashby - Sinagra	0	560
Tapping - Ashby - Sinagra	1	12702
Wanneroo	0	1170
Wanneroo	1	24453
Alkimos - Eglinton	0	352
Alkimos - Eglinton	1	7597
Carabooda - Pinjar	0	28
Carabooda - Pinjar	1	705
Two Rocks	0	180
Two Rocks	1	2815
Yanchep	0	504
Yanchep	1	8359
Armadale - Wungong - Brookdale	0	854
Armadale - Wungong - Brookdale	1	18184
Ashendon - Lesley	1	15
Camillo - Champion Lakes	0	249
Camillo - Champion Lakes	1	5287
Forrestdale - Harrisdale - Piara Waters	0	681
Forrestdale - Harrisdale - Piara Waters	1	18582
Kelmscott	0	471
Kelmscott	1	10016
Mount Nasura - Mount Richon - Bedfordale	0	437
Mount Nasura - Mount Richon - Bedfordale	1	7519
Roleystone	0	341
Roleystone	1	6690
Seville Grove	0	406
Seville Grove	1	9859
Belmont - Ascot - Redcliffe	0	859
Belmont - Ascot - Redcliffe	1	13464
East Victoria Park - Carlisle	0	827
East Victoria Park - Carlisle	1	15723
Kewdale Commercial	0	9
Perth Airport	1	28
Rivervale - Kewdale - Cloverdale	0	1231
Rivervale - Kewdale - Cloverdale	1	24096
Victoria Park - Lathlain - Burswood	0	772
Victoria Park - Lathlain - Burswood	1	13708
Bentley - Wilson - St James	0	808
Bentley - Wilson - St James	1	19249
Canning Vale - West	0	382
Canning Vale - West	1	9611
Cannington - Queens Park	0	690
Cannington - Queens Park	1	17359
Parkwood - Ferndale - Lynwood	0	588
Parkwood - Ferndale - Lynwood	1	13215
Riverton - Shelley - Rossmoyne	0	537
Riverton - Shelley - Rossmoyne	1	12948
Welshpool	0	6
Welshpool	1	10
Willetton	0	590
Willetton	1	17596
Beckenham - Kenwick - Langford	0	702
Beckenham - Kenwick - Langford	1	18172
Canning Vale - East	0	740
Canning Vale - East	1	22327
Gosnells	0	898
Gosnells	1	19392
Huntingdale - Southern River	0	717
Huntingdale - Southern River	1	18317
Maddington - Orange Grove - Martin	0	541
Maddington - Orange Grove - Martin	1	13108
Thornlie	0	884
Thornlie	1	22271
Forrestfield - Wattle Grove	0	878
Forrestfield - Wattle Grove	1	17785
High Wycombe	0	635
High Wycombe	1	11674
Kalamunda - Maida Vale - Gooseberry Hill	0	772
Kalamunda - Maida Vale - Gooseberry Hill	1	14118
Lesmurdie - Bickley - Carmel	0	657
Lesmurdie - Bickley - Carmel	1	10931
Byford	0	712
Byford	1	15397
Mundijong	0	289
Mundijong	1	6058
Serpentine - Jarrahdale	0	208
Serpentine - Jarrahdale	1	4206
Como	0	714
Como	1	13298
Manning - Waterford	0	558
Manning - Waterford	1	10897
South Perth - Kensington	0	832
South Perth - Kensington	1	15745
Banjup	0	636
Banjup	1	16893
Bibra Industrial	0	3
Coogee	0	407
Coogee	1	8358
Coolbellup	0	371
Coolbellup	1	7775
Hamilton Hill	0	522
Hamilton Hill	1	9865
Henderson	1	12
North Coogee	0	149
North Coogee	1	2232
South Lake - Cockburn Central	0	533
South Lake - Cockburn Central	1	10933
Spearwood	0	472
Spearwood	1	9629
Success - Hammond Park	0	627
Success - Hammond Park	1	14279
Yangebup	0	335
Yangebup	1	7144
Beeliar - Wattleup	0	357
Beeliar - Wattleup	1	7869
Jandakot	0	135
Jandakot	1	2460
East Fremantle	0	434
East Fremantle	1	6944
Fremantle	0	1008
Fremantle	1	13835
Fremantle - South	0	768
Fremantle - South	1	13598
O'Connor (WA)	0	6
O'Connor (WA)	1	13
Bertram - Wellard (West)	0	631
Bertram - Wellard (West)	1	13386
Calista	0	345
Calista	1	7322
Hope Valley - Postans	0	3
Hope Valley - Postans	1	65
Kwinana Industrial	0	3
Kwinana Industrial	1	22
Parmelia - Orelia	0	594
Parmelia - Orelia	1	10368
Casuarina - Wandi	0	267
Casuarina - Wandi	1	5916
Applecross - Ardross	0	538
Applecross - Ardross	1	10499
Bateman	0	121
Bateman	1	3602
Bicton - Palmyra	0	715
Bicton - Palmyra	1	12965
Booragoon	0	586
Booragoon	1	13866
Bull Creek	0	274
Bull Creek	1	7469
Leeming	0	428
Leeming	1	10304
Melville	0	724
Melville	1	15561
Murdoch - Kardinya	0	549
Murdoch - Kardinya	1	11709
Willagee	0	236
Willagee	1	4636
Winthrop	0	203
Winthrop	1	5703
Baldivis	0	1941
Baldivis	1	31085
Cooloongup	0	506
Cooloongup	1	8079
Port Kennedy	0	856
Port Kennedy	1	12923
Rockingham	0	1115
Rockingham	1	14320
Rockingham Lakes	1	8
Safety Bay - Shoalwater	0	786
Safety Bay - Shoalwater	1	10725
Singleton - Golden Bay - Secret Harbour	0	1222
Singleton - Golden Bay - Secret Harbour	1	18386
Waikiki	0	713
Waikiki	1	11742
Warnbro	0	608
Warnbro	1	10086
Albany	0	1175
Albany	1	13078
Albany Region	0	272
Albany Region	1	3164
Bayonet Head - Lower King	0	373
Bayonet Head - Lower King	1	4457
Denmark	0	531
Denmark	1	5319
Gnowangerup	0	255
Gnowangerup	1	2628
Katanning	0	321
Katanning	1	4236
Kojonup	0	343
Kojonup	1	3870
Little Grove - Elleker	0	261
Little Grove - Elleker	1	3373
McKail - Willyung	0	613
McKail - Willyung	1	9812
Plantagenet	0	355
Plantagenet	1	4730
Chittering	0	352
Chittering	1	5122
Cunderdin	0	282
Cunderdin	1	3820
Dowerin	0	261
Dowerin	1	3724
Gingin - Dandaragan	0	849
Gingin - Dandaragan	1	7578
Merredin	0	363
Merredin	1	4724
Moora	0	300
Moora	1	4475
Mukinbudin	0	279
Mukinbudin	1	2908
Northam	0	662
Northam	1	10455
Toodyay	0	326
Toodyay	1	4111
York - Beverley	0	459
York - Beverley	1	4894
Brookton	0	313
Brookton	1	3397
Kulin	0	421
Kulin	1	3872
Murray	0	188
Murray	1	2385
Narrogin	0	324
Narrogin	1	4395
Wagin	0	398
Wagin	1	4543
Broome	0	1010
Broome	1	12975
Derby - West Kimberley	0	580
Derby - West Kimberley	1	7127
Halls Creek	0	348
Halls Creek	1	2923
Kununurra	0	638
Kununurra	1	6515
Roebuck	0	118
Roebuck	1	2134
East Pilbara	0	352
East Pilbara	1	6307
Newman	0	365
Newman	1	4200
Port Hedland	0	317
Port Hedland	1	4049
South Hedland	0	559
South Hedland	1	8911
Ashburton (WA)	0	832
Ashburton (WA)	1	12195
Karratha	0	911
Karratha	1	14916
Roebourne	0	273
Roebourne	1	5373
Esperance	0	1029
Esperance	1	11083
Esperance Region	0	395
Esperance Region	1	3468
Carnarvon	0	397
Carnarvon	1	4761
Exmouth	0	359
Exmouth	1	3969
Boulder	0	473
Boulder	1	6618
Kalgoorlie	0	814
Kalgoorlie	1	13120
Kalgoorlie - North	0	483
Kalgoorlie - North	1	8360
Kalgoorlie Airport	1	3
Kambalda - Coolgardie - Norseman	0	291
Kambalda - Coolgardie - Norseman	1	4271
Leinster - Leonora	0	334
Leinster - Leonora	1	4320
Geraldton	0	881
Geraldton	1	10910
Geraldton - East	0	526
Geraldton - East	1	7439
Geraldton - North	0	568
Geraldton - North	1	7125
Geraldton - South	0	650
Geraldton - South	1	9331
Irwin	0	336
Irwin	1	3229
Meekatharra	0	244
Meekatharra	1	2827
Morawa	0	359
Morawa	1	3646
Northampton - Mullewa - Greenough	0	521
Northampton - Mullewa - Greenough	1	5427
Migratory - Offshore - Shipping (WA)	0	15
Migratory - Offshore - Shipping (WA)	1	418
No usual address (WA)	0	5950
Bridgewater - Gagebrook	0	333
Bridgewater - Gagebrook	1	6960
Brighton - Pontville	0	259
Brighton - Pontville	1	5182
Old Beach - Otago	0	266
Old Beach - Otago	1	4071
Bellerive - Rosny	0	450
Bellerive - Rosny	1	5486
Cambridge	0	424
Cambridge	1	7226
Geilston Bay - Risdon	0	206
Geilston Bay - Risdon	1	3022
Howrah - Tranmere	0	661
Howrah - Tranmere	1	9731
Lindisfarne - Rose Bay	0	450
Lindisfarne - Rose Bay	1	6834
Mornington - Warrane	0	207
Mornington - Warrane	1	4497
Risdon Vale	0	122
Risdon Vale	1	2973
Rokeby	0	281
Rokeby	1	5830
South Arm	0	303
South Arm	1	3906
Austins Ferry - Granton	0	236
Austins Ferry - Granton	1	3754
Berriedale - Chigwell	0	265
Berriedale - Chigwell	1	5258
Claremont (Tas.)	0	375
Claremont (Tas.)	1	7376
Derwent Park - Lutana	0	185
Derwent Park - Lutana	1	3962
Glenorchy	0	584
Glenorchy	1	10482
Montrose - Rosetta	0	271
Montrose - Rosetta	1	4607
Moonah	0	271
Moonah	1	5013
New Norfolk	0	318
New Norfolk	1	6287
West Moonah	0	224
West Moonah	1	3695
Kingston - Huntingfield	0	628
Kingston - Huntingfield	1	10681
Kingston Beach - Blackmans Bay	0	574
Kingston Beach - Blackmans Bay	1	9714
Margate - Snug	0	397
Margate - Snug	1	7309
Taroona - Bonnet Hill	0	219
Taroona - Bonnet Hill	1	3360
Hobart	0	625
Hobart	1	7183
Lenah Valley - Mount Stuart	0	461
Lenah Valley - Mount Stuart	1	7860
Mount Nelson - Dynnyrne	0	253
Mount Nelson - Dynnyrne	1	4406
New Town	0	327
New Town	1	5705
Sandy Bay	0	786
Sandy Bay	1	10985
South Hobart - Fern Tree	0	374
South Hobart - Fern Tree	1	5715
West Hobart	0	362
West Hobart	1	5513
Dodges Ferry - Lewisham	0	614
Dodges Ferry - Lewisham	1	6921
Sorell - Richmond	0	413
Sorell - Richmond	1	8132
Invermay	0	175
Invermay	1	2885
Kings Meadows - Punchbowl	0	217
Kings Meadows - Punchbowl	1	4007
Launceston	0	404
Launceston	1	4734
Legana	0	212
Legana	1	3859
Mowbray	0	168
Mowbray	1	3561
Newnham - Mayfield	0	381
Newnham - Mayfield	1	8604
Newstead	0	359
Newstead	1	4854
Norwood (Tas.)	0	268
Norwood (Tas.)	1	3620
Prospect Vale - Blackstone	0	426
Prospect Vale - Blackstone	1	5991
Ravenswood	0	173
Ravenswood	1	3454
Riverside	0	338
Riverside	1	6082
South Launceston	0	264
South Launceston	1	4339
Summerhill - Prospect	0	298
Summerhill - Prospect	1	4379
Trevallyn	0	323
Trevallyn	1	4239
Waverley - St Leonards	0	179
Waverley - St Leonards	1	3334
West Launceston	0	298
West Launceston	1	3839
Youngtown - Relbia	0	283
Youngtown - Relbia	1	4359
Beauty Point - Beaconsfield	0	303
Beauty Point - Beaconsfield	1	3460
Deloraine	0	412
Deloraine	1	5314
Grindelwald - Lanena	0	397
Grindelwald - Lanena	1	5313
Hadspen - Carrick	0	184
Hadspen - Carrick	1	3051
Westbury	0	235
Westbury	1	3782
Dilston - Lilydale	0	242
Dilston - Lilydale	1	3709
George Town	0	473
George Town	1	6379
Longford	0	238
Longford	1	3772
Northern Midlands	0	216
Northern Midlands	1	3412
Perth - Evandale	0	317
Perth - Evandale	1	4750
St Helens - Scamander	0	590
St Helens - Scamander	1	5492
Flinders and Cape Barren Islands	0	101
Flinders and Cape Barren Islands	1	802
Scottsdale - Bridport	0	492
Scottsdale - Bridport	1	6133
Central Highlands	0	160
Central Highlands	1	1890
Derwent Valley	0	179
Derwent Valley	1	2920
Southern Midlands	0	330
Southern Midlands	1	5728
Wilderness - East	1	15
Bruny Island - Kettering	0	291
Bruny Island - Kettering	1	2657
Cygnet	0	258
Cygnet	1	3971
Geeveston - Dover	0	243
Geeveston - Dover	1	3417
Huonville - Franklin	0	455
Huonville - Franklin	1	7854
Forestier - Tasman	0	263
Forestier - Tasman	1	2110
Triabunna - Bicheno	0	556
Triabunna - Bicheno	1	3817
Acton - Upper Burnie	0	199
Acton - Upper Burnie	1	2966
Burnie - Ulverstone Region	0	286
Burnie - Ulverstone Region	1	4687
Burnie - Wivenhoe	0	235
Burnie - Wivenhoe	1	3370
Parklands - Camdale	0	353
Parklands - Camdale	1	5972
Penguin - Sulphur Creek	0	345
Penguin - Sulphur Creek	1	4681
Romaine - Havenview	0	181
Romaine - Havenview	1	3214
Somerset	0	289
Somerset	1	3619
Ulverstone	0	513
Ulverstone	1	6338
West Ulverstone	0	273
West Ulverstone	1	3914
Wynyard	0	435
Wynyard	1	5660
Devonport	0	951
Devonport	1	12810
East Devonport	0	278
East Devonport	1	4436
Latrobe	0	320
Latrobe	1	4187
Miandetta - Don	0	209
