SA2_NAME16	MaxSchoolingCompleted	Sex	persons
Camira - Gailes	Did not go to school	F	25
Camira - Gailes	Did not go to school	M	23
Camira - Gailes	Year 8	F	170
Camira - Gailes	Year 8	M	185
Camira - Gailes	Year 9	F	164
Camira - Gailes	Year 9	M	202
Camira - Gailes	Year 10	F	919
Camira - Gailes	Year 10	M	1040
Camira - Gailes	Year 11	F	277
Camira - Gailes	Year 11	M	348
Camira - Gailes	Year 12	F	1748
Camira - Gailes	Year 12	M	1640
Carole Park	Year 12	M	3
Collingwood Park - Redbank	Did not go to school	F	30
Collingwood Park - Redbank	Did not go to school	M	22
Collingwood Park - Redbank	Year 8	F	152
Collingwood Park - Redbank	Year 8	M	145
Collingwood Park - Redbank	Year 9	F	146
Collingwood Park - Redbank	Year 9	M	173
Collingwood Park - Redbank	Year 10	F	778
Collingwood Park - Redbank	Year 10	M	741
Collingwood Park - Redbank	Year 11	F	287
Collingwood Park - Redbank	Year 11	M	279
Collingwood Park - Redbank	Year 12	F	1625
Collingwood Park - Redbank	Year 12	M	1461
Goodna	Did not go to school	F	82
Goodna	Did not go to school	M	47
Goodna	Year 8	F	258
Goodna	Year 8	M	241
Goodna	Year 9	F	206
Goodna	Year 9	M	236
Goodna	Year 10	F	843
Goodna	Year 10	M	833
Goodna	Year 11	F	337
Goodna	Year 11	M	365
Goodna	Year 12	F	1867
Goodna	Year 12	M	1771
Redbank Plains	Did not go to school	F	77
Redbank Plains	Did not go to school	M	39
Redbank Plains	Year 8	F	268
Redbank Plains	Year 8	M	242
Redbank Plains	Year 9	F	348
Redbank Plains	Year 9	M	390
Redbank Plains	Year 10	F	1587
Redbank Plains	Year 10	M	1587
Redbank Plains	Year 11	F	743
Redbank Plains	Year 11	M	733
Redbank Plains	Year 12	F	3404
Redbank Plains	Year 12	M	3068
Springfield	Did not go to school	F	15
Springfield	Did not go to school	M	5
Springfield	Year 8	F	55
Springfield	Year 8	M	57
Springfield	Year 9	F	86
Springfield	Year 9	M	99
Springfield	Year 10	F	522
Springfield	Year 10	M	537
Springfield	Year 11	F	251
Springfield	Year 11	M	257
Springfield	Year 12	F	1493
Springfield	Year 12	M	1306
Springfield Lakes	Did not go to school	F	43
Springfield Lakes	Did not go to school	M	27
Springfield Lakes	Year 8	F	102
Springfield Lakes	Year 8	M	76
Springfield Lakes	Year 9	F	163
Springfield Lakes	Year 9	M	166
Springfield Lakes	Year 10	F	896
Springfield Lakes	Year 10	M	808
Springfield Lakes	Year 11	F	492
Springfield Lakes	Year 11	M	510
Springfield Lakes	Year 12	F	3806
Springfield Lakes	Year 12	M	3385
Beaudesert	Did not go to school	F	17
Beaudesert	Did not go to school	M	18
Beaudesert	Year 8	F	446
Beaudesert	Year 8	M	469
Beaudesert	Year 9	F	383
Beaudesert	Year 9	M	444
Beaudesert	Year 10	F	1649
Beaudesert	Year 10	M	1584
Beaudesert	Year 11	F	439
Beaudesert	Year 11	M	454
Beaudesert	Year 12	F	2150
Beaudesert	Year 12	M	1762
Beenleigh	Did not go to school	F	24
Beenleigh	Did not go to school	M	28
Beenleigh	Year 8	F	227
Beenleigh	Year 8	M	242
Beenleigh	Year 9	F	249
Beenleigh	Year 9	M	245
Beenleigh	Year 10	F	895
Beenleigh	Year 10	M	894
Beenleigh	Year 11	F	305
Beenleigh	Year 11	M	291
Beenleigh	Year 12	F	1278
Beenleigh	Year 12	M	1264
Eagleby	Did not go to school	F	42
Eagleby	Did not go to school	M	41
Eagleby	Year 8	F	395
Eagleby	Year 8	M	335
Eagleby	Year 9	F	406
Eagleby	Year 9	M	433
Eagleby	Year 10	F	1571
Eagleby	Year 10	M	1393
Eagleby	Year 11	F	494
Eagleby	Year 11	M	481
Eagleby	Year 12	F	2075
Eagleby	Year 12	M	1743
Edens Landing - Holmview	Did not go to school	F	21
Edens Landing - Holmview	Did not go to school	M	20
Edens Landing - Holmview	Year 8	F	128
Edens Landing - Holmview	Year 8	M	101
Edens Landing - Holmview	Year 9	F	140
Edens Landing - Holmview	Year 9	M	159
Edens Landing - Holmview	Year 10	F	738
Edens Landing - Holmview	Year 10	M	667
Edens Landing - Holmview	Year 11	F	292
Edens Landing - Holmview	Year 11	M	265
Edens Landing - Holmview	Year 12	F	1427
Edens Landing - Holmview	Year 12	M	1285
Mount Warren Park	Did not go to school	F	12
Mount Warren Park	Did not go to school	M	10
Mount Warren Park	Year 8	F	136
Mount Warren Park	Year 8	M	104
Mount Warren Park	Year 9	F	155
Mount Warren Park	Year 9	M	142
Mount Warren Park	Year 10	F	681
Mount Warren Park	Year 10	M	653
Mount Warren Park	Year 11	F	210
Mount Warren Park	Year 11	M	203
Mount Warren Park	Year 12	F	1060
Mount Warren Park	Year 12	M	907
Wolffdene - Bahrs Scrub	Did not go to school	M	6
Wolffdene - Bahrs Scrub	Year 8	F	48
Wolffdene - Bahrs Scrub	Year 8	M	85
Wolffdene - Bahrs Scrub	Year 9	F	135
Wolffdene - Bahrs Scrub	Year 9	M	142
Wolffdene - Bahrs Scrub	Year 10	F	615
Wolffdene - Bahrs Scrub	Year 10	M	649
Wolffdene - Bahrs Scrub	Year 11	F	238
Wolffdene - Bahrs Scrub	Year 11	M	240
Wolffdene - Bahrs Scrub	Year 12	F	1240
Wolffdene - Bahrs Scrub	Year 12	M	1137
Boronia Heights - Park Ridge	Did not go to school	F	42
Boronia Heights - Park Ridge	Did not go to school	M	28
Boronia Heights - Park Ridge	Year 8	F	349
Boronia Heights - Park Ridge	Year 8	M	278
Boronia Heights - Park Ridge	Year 9	F	347
Boronia Heights - Park Ridge	Year 9	M	354
Boronia Heights - Park Ridge	Year 10	F	1377
Boronia Heights - Park Ridge	Year 10	M	1305
Boronia Heights - Park Ridge	Year 11	F	438
Boronia Heights - Park Ridge	Year 11	M	413
Boronia Heights - Park Ridge	Year 12	F	2182
Boronia Heights - Park Ridge	Year 12	M	1862
Browns Plains	Did not go to school	F	43
Browns Plains	Did not go to school	M	28
Browns Plains	Year 8	F	169
Browns Plains	Year 8	M	123
Browns Plains	Year 9	F	153
Browns Plains	Year 9	M	162
Browns Plains	Year 10	F	649
Browns Plains	Year 10	M	630
Browns Plains	Year 11	F	242
Browns Plains	Year 11	M	239
Browns Plains	Year 12	F	1426
Browns Plains	Year 12	M	1302
Chambers Flat - Logan Reserve	Did not go to school	F	26
Chambers Flat - Logan Reserve	Did not go to school	M	23
Chambers Flat - Logan Reserve	Year 8	F	78
Chambers Flat - Logan Reserve	Year 8	M	116
Chambers Flat - Logan Reserve	Year 9	F	93
Chambers Flat - Logan Reserve	Year 9	M	144
Chambers Flat - Logan Reserve	Year 10	F	534
Chambers Flat - Logan Reserve	Year 10	M	553
Chambers Flat - Logan Reserve	Year 11	F	169
Chambers Flat - Logan Reserve	Year 11	M	188
Chambers Flat - Logan Reserve	Year 12	F	964
Chambers Flat - Logan Reserve	Year 12	M	859
Crestmead	Did not go to school	F	71
Crestmead	Did not go to school	M	68
Crestmead	Year 8	F	200
Crestmead	Year 8	M	220
Crestmead	Year 9	F	242
Crestmead	Year 9	M	309
Crestmead	Year 10	F	1025
Crestmead	Year 10	M	1088
Crestmead	Year 11	F	455
Crestmead	Year 11	M	471
Crestmead	Year 12	F	1936
Crestmead	Year 12	M	1648
Hillcrest	Did not go to school	F	27
Hillcrest	Did not go to school	M	26
Hillcrest	Year 8	F	101
Hillcrest	Year 8	M	105
Hillcrest	Year 9	F	172
Hillcrest	Year 9	M	163
Hillcrest	Year 10	F	780
Hillcrest	Year 10	M	855
Hillcrest	Year 11	F	244
Hillcrest	Year 11	M	282
Hillcrest	Year 12	F	1679
Hillcrest	Year 12	M	1570
Marsden	Did not go to school	F	103
Marsden	Did not go to school	M	73
Marsden	Year 8	F	285
Marsden	Year 8	M	268
Marsden	Year 9	F	302
Marsden	Year 9	M	340
Marsden	Year 10	F	1154
Marsden	Year 10	M	1116
Marsden	Year 11	F	520
Marsden	Year 11	M	470
Marsden	Year 12	F	2327
Marsden	Year 12	M	2064
Munruben - Park Ridge South	Did not go to school	F	16
Munruben - Park Ridge South	Did not go to school	M	19
Munruben - Park Ridge South	Year 8	F	70
Munruben - Park Ridge South	Year 8	M	88
Munruben - Park Ridge South	Year 9	F	104
Munruben - Park Ridge South	Year 9	M	132
Munruben - Park Ridge South	Year 10	F	522
Munruben - Park Ridge South	Year 10	M	605
Munruben - Park Ridge South	Year 11	F	161
Munruben - Park Ridge South	Year 11	M	191
Munruben - Park Ridge South	Year 12	F	879
Munruben - Park Ridge South	Year 12	M	775
Regents Park - Heritage Park	Did not go to school	F	55
Regents Park - Heritage Park	Did not go to school	M	41
Regents Park - Heritage Park	Year 8	F	227
Regents Park - Heritage Park	Year 8	M	222
Regents Park - Heritage Park	Year 9	F	281
Regents Park - Heritage Park	Year 9	M	340
Regents Park - Heritage Park	Year 10	F	1514
Regents Park - Heritage Park	Year 10	M	1592
Regents Park - Heritage Park	Year 11	F	549
Regents Park - Heritage Park	Year 11	M	590
Regents Park - Heritage Park	Year 12	F	3243
Regents Park - Heritage Park	Year 12	M	2869
Greenbank	Did not go to school	F	32
Greenbank	Did not go to school	M	27
Greenbank	Year 8	F	169
Greenbank	Year 8	M	195
Greenbank	Year 9	F	234
Greenbank	Year 9	M	315
Greenbank	Year 10	F	1300
Greenbank	Year 10	M	1494
Greenbank	Year 11	F	452
Greenbank	Year 11	M	475
Greenbank	Year 12	F	2466
Greenbank	Year 12	M	2114
Jimboomba	Did not go to school	F	35
Jimboomba	Did not go to school	M	35
Jimboomba	Year 8	F	268
Jimboomba	Year 8	M	328
Jimboomba	Year 9	F	477
Jimboomba	Year 9	M	688
Jimboomba	Year 10	F	2550
Jimboomba	Year 10	M	2830
Jimboomba	Year 11	F	895
Jimboomba	Year 11	M	1011
Jimboomba	Year 12	F	4751
Jimboomba	Year 12	M	3924
Logan Village	Did not go to school	F	3
Logan Village	Did not go to school	M	11
Logan Village	Year 8	F	97
Logan Village	Year 8	M	147
Logan Village	Year 9	F	126
Logan Village	Year 9	M	201
Logan Village	Year 10	F	787
Logan Village	Year 10	M	912
Logan Village	Year 11	F	253
Logan Village	Year 11	M	263
Logan Village	Year 12	F	1274
Logan Village	Year 12	M	1081
Bethania - Waterford	Did not go to school	F	37
Bethania - Waterford	Did not go to school	M	28
Bethania - Waterford	Year 8	F	372
Bethania - Waterford	Year 8	M	263
Bethania - Waterford	Year 9	F	279
Bethania - Waterford	Year 9	M	275
Bethania - Waterford	Year 10	F	1148
Bethania - Waterford	Year 10	M	997
Bethania - Waterford	Year 11	F	386
Bethania - Waterford	Year 11	M	355
Bethania - Waterford	Year 12	F	1993
Bethania - Waterford	Year 12	M	1681
Cornubia - Carbrook	Did not go to school	F	13
Cornubia - Carbrook	Did not go to school	M	13
Cornubia - Carbrook	Year 8	F	118
Cornubia - Carbrook	Year 8	M	98
Cornubia - Carbrook	Year 9	F	157
Cornubia - Carbrook	Year 9	M	153
Cornubia - Carbrook	Year 10	F	808
Cornubia - Carbrook	Year 10	M	788
Cornubia - Carbrook	Year 11	F	282
Cornubia - Carbrook	Year 11	M	288
Cornubia - Carbrook	Year 12	F	1937
Cornubia - Carbrook	Year 12	M	1795
Loganholme - Tanah Merah	Did not go to school	F	18
Loganholme - Tanah Merah	Did not go to school	M	16
Loganholme - Tanah Merah	Year 8	F	121
Loganholme - Tanah Merah	Year 8	M	154
Loganholme - Tanah Merah	Year 9	F	205
Loganholme - Tanah Merah	Year 9	M	218
Loganholme - Tanah Merah	Year 10	F	1020
Loganholme - Tanah Merah	Year 10	M	1076
Loganholme - Tanah Merah	Year 11	F	366
Loganholme - Tanah Merah	Year 11	M	393
Loganholme - Tanah Merah	Year 12	F	2346
Loganholme - Tanah Merah	Year 12	M	2099
Loganlea	Did not go to school	F	77
Loganlea	Did not go to school	M	61
Loganlea	Year 8	F	217
Loganlea	Year 8	M	206
Loganlea	Year 9	F	216
Loganlea	Year 9	M	245
Loganlea	Year 10	F	897
Loganlea	Year 10	M	890
Loganlea	Year 11	F	352
Loganlea	Year 11	M	370
Loganlea	Year 12	F	1893
Loganlea	Year 12	M	1740
Shailer Park	Did not go to school	F	13
Shailer Park	Did not go to school	M	11
Shailer Park	Year 8	F	111
Shailer Park	Year 8	M	107
Shailer Park	Year 9	F	191
Shailer Park	Year 9	M	181
Shailer Park	Year 10	F	1065
Shailer Park	Year 10	M	1007
Shailer Park	Year 11	F	340
Shailer Park	Year 11	M	410
Shailer Park	Year 12	F	2815
Shailer Park	Year 12	M	2735
Waterford West	Did not go to school	F	46
Waterford West	Did not go to school	M	43
Waterford West	Year 8	F	191
Waterford West	Year 8	M	183
Waterford West	Year 9	F	184
Waterford West	Year 9	M	206
Waterford West	Year 10	F	738
Waterford West	Year 10	M	683
Waterford West	Year 11	F	249
Waterford West	Year 11	M	260
Waterford West	Year 12	F	1286
Waterford West	Year 12	M	1071
Daisy Hill	Did not go to school	F	12
Daisy Hill	Did not go to school	M	9
Daisy Hill	Year 8	F	76
Daisy Hill	Year 8	M	79
Daisy Hill	Year 9	F	103
Daisy Hill	Year 9	M	110
Daisy Hill	Year 10	F	567
Daisy Hill	Year 10	M	517
Daisy Hill	Year 11	F	194
Daisy Hill	Year 11	M	206
Daisy Hill	Year 12	F	1563
Daisy Hill	Year 12	M	1518
Kingston (Qld.)	Did not go to school	F	127
Kingston (Qld.)	Did not go to school	M	109
Kingston (Qld.)	Year 8	F	267
Kingston (Qld.)	Year 8	M	284
Kingston (Qld.)	Year 9	F	259
Kingston (Qld.)	Year 9	M	280
Kingston (Qld.)	Year 10	F	881
Kingston (Qld.)	Year 10	M	919
Kingston (Qld.)	Year 11	F	336
Kingston (Qld.)	Year 11	M	353
Kingston (Qld.)	Year 12	F	1573
Kingston (Qld.)	Year 12	M	1445
Logan Central	Did not go to school	F	121
Logan Central	Did not go to school	M	110
Logan Central	Year 8	F	248
Logan Central	Year 8	M	274
Logan Central	Year 9	F	162
Logan Central	Year 9	M	182
Logan Central	Year 10	F	477
Logan Central	Year 10	M	528
Logan Central	Year 11	F	197
Logan Central	Year 11	M	173
Logan Central	Year 12	F	817
Logan Central	Year 12	M	872
Rochedale South - Priestdale	Did not go to school	F	18
Rochedale South - Priestdale	Did not go to school	M	16
Rochedale South - Priestdale	Year 8	F	234
Rochedale South - Priestdale	Year 8	M	213
Rochedale South - Priestdale	Year 9	F	208
Rochedale South - Priestdale	Year 9	M	225
Rochedale South - Priestdale	Year 10	F	1431
Rochedale South - Priestdale	Year 10	M	1231
Rochedale South - Priestdale	Year 11	F	437
Rochedale South - Priestdale	Year 11	M	481
Rochedale South - Priestdale	Year 12	F	3672
Rochedale South - Priestdale	Year 12	M	3420
Slacks Creek	Did not go to school	F	85
Slacks Creek	Did not go to school	M	55
Slacks Creek	Year 8	F	317
Slacks Creek	Year 8	M	270
Slacks Creek	Year 9	F	255
Slacks Creek	Year 9	M	246
Slacks Creek	Year 10	F	951
Slacks Creek	Year 10	M	922
Slacks Creek	Year 11	F	317
Slacks Creek	Year 11	M	346
Slacks Creek	Year 12	F	1859
Slacks Creek	Year 12	M	1751
Springwood	Did not go to school	F	12
Springwood	Did not go to school	M	10
Springwood	Year 8	F	149
Springwood	Year 8	M	120
Springwood	Year 9	F	154
Springwood	Year 9	M	149
Springwood	Year 10	F	875
Springwood	Year 10	M	784
Springwood	Year 11	F	282
Springwood	Year 11	M	288
Springwood	Year 12	F	2141
Springwood	Year 12	M	2057
Underwood	Did not go to school	F	29
Underwood	Did not go to school	M	27
Underwood	Year 8	F	77
Underwood	Year 8	M	60
Underwood	Year 9	F	79
Underwood	Year 9	M	90
Underwood	Year 10	F	383
Underwood	Year 10	M	340
Underwood	Year 11	F	145
Underwood	Year 11	M	162
Underwood	Year 12	F	1584
Underwood	Year 12	M	1631
Woodridge	Did not go to school	F	189
Woodridge	Did not go to school	M	192
Woodridge	Year 8	F	466
Woodridge	Year 8	M	467
Woodridge	Year 9	F	287
Woodridge	Year 9	M	328
Woodridge	Year 10	F	990
Woodridge	Year 10	M	1023
Woodridge	Year 11	F	373
Woodridge	Year 11	M	376
Woodridge	Year 12	F	1972
Woodridge	Year 12	M	1969
Bowen	Did not go to school	F	26
Bowen	Did not go to school	M	24
Bowen	Year 8	F	247
Bowen	Year 8	M	281
Bowen	Year 9	F	223
Bowen	Year 9	M	272
Bowen	Year 10	F	1023
Bowen	Year 10	M	1124
Bowen	Year 11	F	317
Bowen	Year 11	M	333
Bowen	Year 12	F	1310
Bowen	Year 12	M	1191
Broadsound - Nebo	Did not go to school	F	3
Broadsound - Nebo	Did not go to school	M	14
Broadsound - Nebo	Year 8	F	82
Broadsound - Nebo	Year 8	M	176
Broadsound - Nebo	Year 9	F	121
Broadsound - Nebo	Year 9	M	201
Broadsound - Nebo	Year 10	F	647
Broadsound - Nebo	Year 10	M	1046
Broadsound - Nebo	Year 11	F	195
Broadsound - Nebo	Year 11	M	319
Broadsound - Nebo	Year 12	F	1206
Broadsound - Nebo	Year 12	M	1133
Clermont	Did not go to school	M	7
Clermont	Year 8	F	75
Clermont	Year 8	M	99
Clermont	Year 9	F	63
Clermont	Year 9	M	92
Clermont	Year 10	F	351
Clermont	Year 10	M	453
Clermont	Year 11	F	78
Clermont	Year 11	M	111
Clermont	Year 12	F	633
Clermont	Year 12	M	453
Collinsville	Did not go to school	F	7
Collinsville	Did not go to school	M	3
Collinsville	Year 8	F	109
Collinsville	Year 8	M	158
Collinsville	Year 9	F	88
Collinsville	Year 9	M	114
Collinsville	Year 10	F	407
Collinsville	Year 10	M	521
Collinsville	Year 11	F	97
Collinsville	Year 11	M	109
Collinsville	Year 12	F	420
Collinsville	Year 12	M	349
Moranbah	Did not go to school	F	3
Moranbah	Did not go to school	M	3
Moranbah	Year 8	F	38
Moranbah	Year 8	M	59
Moranbah	Year 9	F	97
Moranbah	Year 9	M	137
Moranbah	Year 10	F	557
Moranbah	Year 10	M	805
Moranbah	Year 11	F	249
Moranbah	Year 11	M	309
Moranbah	Year 12	F	1571
Moranbah	Year 12	M	1512
Andergrove - Beaconsfield	Did not go to school	F	23
Andergrove - Beaconsfield	Did not go to school	M	19
Andergrove - Beaconsfield	Year 8	F	345
Andergrove - Beaconsfield	Year 8	M	344
Andergrove - Beaconsfield	Year 9	F	354
Andergrove - Beaconsfield	Year 9	M	352
Andergrove - Beaconsfield	Year 10	F	1593
Andergrove - Beaconsfield	Year 10	M	1663
Andergrove - Beaconsfield	Year 11	F	578
Andergrove - Beaconsfield	Year 11	M	586
Andergrove - Beaconsfield	Year 12	F	2646
Andergrove - Beaconsfield	Year 12	M	2224
East Mackay	Did not go to school	F	4
East Mackay	Did not go to school	M	3
East Mackay	Year 8	F	121
East Mackay	Year 8	M	94
East Mackay	Year 9	F	71
East Mackay	Year 9	M	88
East Mackay	Year 10	F	375
East Mackay	Year 10	M	397
East Mackay	Year 11	F	107
East Mackay	Year 11	M	137
East Mackay	Year 12	F	635
East Mackay	Year 12	M	576
Eimeo - Rural View	Did not go to school	M	9
Eimeo - Rural View	Year 8	F	93
Eimeo - Rural View	Year 8	M	117
Eimeo - Rural View	Year 9	F	236
Eimeo - Rural View	Year 9	M	203
Eimeo - Rural View	Year 10	F	1050
Eimeo - Rural View	Year 10	M	1134
Eimeo - Rural View	Year 11	F	446
Eimeo - Rural View	Year 11	M	530
Eimeo - Rural View	Year 12	F	2448
Eimeo - Rural View	Year 12	M	2043
Eungella Hinterland	Year 10	M	3
Mackay	Did not go to school	F	7
Mackay	Did not go to school	M	12
Mackay	Year 8	F	93
Mackay	Year 8	M	105
Mackay	Year 9	F	71
Mackay	Year 9	M	98
Mackay	Year 10	F	328
Mackay	Year 10	M	378
Mackay	Year 11	F	86
Mackay	Year 11	M	132
Mackay	Year 12	F	659
Mackay	Year 12	M	663
Mackay Harbour	Year 8	F	3
Mackay Harbour	Year 8	M	9
Mackay Harbour	Year 9	F	5
Mackay Harbour	Year 9	M	6
Mackay Harbour	Year 10	F	47
Mackay Harbour	Year 10	M	59
Mackay Harbour	Year 11	F	14
Mackay Harbour	Year 11	M	23
Mackay Harbour	Year 12	F	115
Mackay Harbour	Year 12	M	110
Mount Pleasant - Glenella	Did not go to school	F	11
Mount Pleasant - Glenella	Did not go to school	M	6
Mount Pleasant - Glenella	Year 8	F	253
Mount Pleasant - Glenella	Year 8	M	227
Mount Pleasant - Glenella	Year 9	F	196
Mount Pleasant - Glenella	Year 9	M	195
Mount Pleasant - Glenella	Year 10	F	1171
Mount Pleasant - Glenella	Year 10	M	1139
Mount Pleasant - Glenella	Year 11	F	326
Mount Pleasant - Glenella	Year 11	M	369
Mount Pleasant - Glenella	Year 12	F	2091
Mount Pleasant - Glenella	Year 12	M	1860
North Mackay	Did not go to school	F	7
North Mackay	Did not go to school	M	11
North Mackay	Year 8	F	194
North Mackay	Year 8	M	194
North Mackay	Year 9	F	140
North Mackay	Year 9	M	169
North Mackay	Year 10	F	691
North Mackay	Year 10	M	708
North Mackay	Year 11	F	186
North Mackay	Year 11	M	191
North Mackay	Year 12	F	962
North Mackay	Year 12	M	905
Ooralea - Bakers Creek	Did not go to school	F	5
Ooralea - Bakers Creek	Did not go to school	M	3
Ooralea - Bakers Creek	Year 8	F	119
Ooralea - Bakers Creek	Year 8	M	129
Ooralea - Bakers Creek	Year 9	F	72
Ooralea - Bakers Creek	Year 9	M	107
Ooralea - Bakers Creek	Year 10	F	503
Ooralea - Bakers Creek	Year 10	M	589
Ooralea - Bakers Creek	Year 11	F	165
Ooralea - Bakers Creek	Year 11	M	196
Ooralea - Bakers Creek	Year 12	F	884
Ooralea - Bakers Creek	Year 12	M	832
Pioneer Valley	Did not go to school	F	3
Pioneer Valley	Did not go to school	M	3
Pioneer Valley	Year 8	F	140
Pioneer Valley	Year 8	M	202
Pioneer Valley	Year 9	F	145
Pioneer Valley	Year 9	M	228
Pioneer Valley	Year 10	F	870
Pioneer Valley	Year 10	M	1052
Pioneer Valley	Year 11	F	265
Pioneer Valley	Year 11	M	300
Pioneer Valley	Year 12	F	1282
Pioneer Valley	Year 12	M	960
Sarina	Did not go to school	F	13
Sarina	Did not go to school	M	19
Sarina	Year 8	F	260
Sarina	Year 8	M	399
Sarina	Year 9	F	259
Sarina	Year 9	M	335
Sarina	Year 10	F	1327
Sarina	Year 10	M	1532
Sarina	Year 11	F	422
Sarina	Year 11	M	499
Sarina	Year 12	F	1666
Sarina	Year 12	M	1336
Seaforth - Calen	Did not go to school	F	9
Seaforth - Calen	Did not go to school	M	17
Seaforth - Calen	Year 8	F	175
Seaforth - Calen	Year 8	M	289
Seaforth - Calen	Year 9	F	166
Seaforth - Calen	Year 9	M	268
Seaforth - Calen	Year 10	F	966
Seaforth - Calen	Year 10	M	1210
Seaforth - Calen	Year 11	F	271
Seaforth - Calen	Year 11	M	297
Seaforth - Calen	Year 12	F	1189
Seaforth - Calen	Year 12	M	980
Shoal Point - Bucasia	Did not go to school	M	5
Shoal Point - Bucasia	Year 8	F	52
Shoal Point - Bucasia	Year 8	M	63
Shoal Point - Bucasia	Year 9	F	105
Shoal Point - Bucasia	Year 9	M	136
Shoal Point - Bucasia	Year 10	F	589
Shoal Point - Bucasia	Year 10	M	610
Shoal Point - Bucasia	Year 11	F	227
Shoal Point - Bucasia	Year 11	M	260
Shoal Point - Bucasia	Year 12	F	1052
Shoal Point - Bucasia	Year 12	M	850
Slade Point	Did not go to school	F	4
Slade Point	Did not go to school	M	5
Slade Point	Year 8	F	86
Slade Point	Year 8	M	88
Slade Point	Year 9	F	77
Slade Point	Year 9	M	85
Slade Point	Year 10	F	413
Slade Point	Year 10	M	392
Slade Point	Year 11	F	134
Slade Point	Year 11	M	138
Slade Point	Year 12	F	547
Slade Point	Year 12	M	462
South Mackay	Did not go to school	F	13
South Mackay	Did not go to school	M	11
South Mackay	Year 8	F	238
South Mackay	Year 8	M	191
South Mackay	Year 9	F	161
South Mackay	Year 9	M	180
South Mackay	Year 10	F	788
South Mackay	Year 10	M	831
South Mackay	Year 11	F	215
South Mackay	Year 11	M	234
South Mackay	Year 12	F	1165
South Mackay	Year 12	M	1031
Walkerston - Eton	Did not go to school	F	6
Walkerston - Eton	Did not go to school	M	8
Walkerston - Eton	Year 8	F	170
Walkerston - Eton	Year 8	M	257
Walkerston - Eton	Year 9	F	157
Walkerston - Eton	Year 9	M	206
Walkerston - Eton	Year 10	F	982
Walkerston - Eton	Year 10	M	1201
Walkerston - Eton	Year 11	F	249
Walkerston - Eton	Year 11	M	309
Walkerston - Eton	Year 12	F	1334
Walkerston - Eton	Year 12	M	1063
West Mackay	Did not go to school	F	9
West Mackay	Did not go to school	M	11
West Mackay	Year 8	F	222
West Mackay	Year 8	M	162
West Mackay	Year 9	F	119
West Mackay	Year 9	M	138
West Mackay	Year 10	F	659
West Mackay	Year 10	M	633
West Mackay	Year 11	F	159
West Mackay	Year 11	M	202
West Mackay	Year 12	F	1099
West Mackay	Year 12	M	981
Airlie - Whitsundays	Did not go to school	F	15
Airlie - Whitsundays	Did not go to school	M	10
Airlie - Whitsundays	Year 8	F	77
Airlie - Whitsundays	Year 8	M	88
Airlie - Whitsundays	Year 9	F	151
Airlie - Whitsundays	Year 9	M	220
Airlie - Whitsundays	Year 10	F	972
Airlie - Whitsundays	Year 10	M	1223
Airlie - Whitsundays	Year 11	F	447
Airlie - Whitsundays	Year 11	M	563
Airlie - Whitsundays	Year 12	F	2565
Airlie - Whitsundays	Year 12	M	2388
Proserpine	Did not go to school	F	3
Proserpine	Did not go to school	M	7
Proserpine	Year 8	F	199
Proserpine	Year 8	M	218
Proserpine	Year 9	F	213
Proserpine	Year 9	M	235
Proserpine	Year 10	F	950
Proserpine	Year 10	M	1146
Proserpine	Year 11	F	312
Proserpine	Year 11	M	334
Proserpine	Year 12	F	1238
Proserpine	Year 12	M	1011
Beachmere - Sandstone Point	Did not go to school	F	23
Beachmere - Sandstone Point	Did not go to school	M	23
Beachmere - Sandstone Point	Year 8	F	410
Beachmere - Sandstone Point	Year 8	M	470
Beachmere - Sandstone Point	Year 9	F	436
Beachmere - Sandstone Point	Year 9	M	488
Beachmere - Sandstone Point	Year 10	F	2091
Beachmere - Sandstone Point	Year 10	M	2050
Beachmere - Sandstone Point	Year 11	F	548
Beachmere - Sandstone Point	Year 11	M	532
Beachmere - Sandstone Point	Year 12	F	2235
Beachmere - Sandstone Point	Year 12	M	1990
Bribie Island	Did not go to school	F	21
Bribie Island	Did not go to school	M	24
Bribie Island	Year 8	F	682
Bribie Island	Year 8	M	687
Bribie Island	Year 9	F	619
Bribie Island	Year 9	M	601
Bribie Island	Year 10	F	2755
Bribie Island	Year 10	M	2391
Bribie Island	Year 11	F	678
Bribie Island	Year 11	M	584
Bribie Island	Year 12	F	2933
Bribie Island	Year 12	M	2617
Burpengary - East	Did not go to school	F	12
Burpengary - East	Did not go to school	M	17
Burpengary - East	Year 8	F	72
Burpengary - East	Year 8	M	104
Burpengary - East	Year 9	F	75
Burpengary - East	Year 9	M	115
Burpengary - East	Year 10	F	482
Burpengary - East	Year 10	M	489
Burpengary - East	Year 11	F	109
Burpengary - East	Year 11	M	166
Burpengary - East	Year 12	F	733
Burpengary - East	Year 12	M	655
Caboolture	Did not go to school	F	64
Caboolture	Did not go to school	M	61
Caboolture	Year 8	F	667
Caboolture	Year 8	M	651
Caboolture	Year 9	F	718
Caboolture	Year 9	M	766
Caboolture	Year 10	F	2821
Caboolture	Year 10	M	2817
Caboolture	Year 11	F	943
Caboolture	Year 11	M	963
Caboolture	Year 12	F	4516
Caboolture	Year 12	M	3681
Caboolture - South	Did not go to school	F	34
Caboolture - South	Did not go to school	M	37
Caboolture - South	Year 8	F	392
Caboolture - South	Year 8	M	429
Caboolture - South	Year 9	F	590
