SA2_NAME16	Age5yr	Indigenous	persons
Elderslie - Harrington Park	60-64	0	882
Elderslie - Harrington Park	60-64	1	8
Elderslie - Harrington Park	65+		92
Elderslie - Harrington Park	65+	0	1911
Elderslie - Harrington Park	65+	1	21
Mount Annan - Currans Hill	0-4		80
Mount Annan - Currans Hill	0-4	0	2330
Mount Annan - Currans Hill	0-4	1	108
Mount Annan - Currans Hill	5-9		85
Mount Annan - Currans Hill	5-9	0	2253
Mount Annan - Currans Hill	5-9	1	122
Mount Annan - Currans Hill	10-14		55
Mount Annan - Currans Hill	10-14	0	2114
Mount Annan - Currans Hill	10-14	1	107
Mount Annan - Currans Hill	15-19		56
Mount Annan - Currans Hill	15-19	0	1983
Mount Annan - Currans Hill	15-19	1	108
Mount Annan - Currans Hill	20-24		61
Mount Annan - Currans Hill	20-24	0	1702
Mount Annan - Currans Hill	20-24	1	79
Mount Annan - Currans Hill	25-29		63
Mount Annan - Currans Hill	25-29	0	1917
Mount Annan - Currans Hill	25-29	1	55
Mount Annan - Currans Hill	30-34		97
Mount Annan - Currans Hill	30-34	0	2253
Mount Annan - Currans Hill	30-34	1	61
Mount Annan - Currans Hill	35-39		90
Mount Annan - Currans Hill	35-39	0	2094
Mount Annan - Currans Hill	35-39	1	49
Mount Annan - Currans Hill	40-44		79
Mount Annan - Currans Hill	40-44	0	2275
Mount Annan - Currans Hill	40-44	1	55
Mount Annan - Currans Hill	45-49		65
Mount Annan - Currans Hill	45-49	0	1926
Mount Annan - Currans Hill	45-49	1	43
Mount Annan - Currans Hill	50-54		60
Mount Annan - Currans Hill	50-54	0	1666
Mount Annan - Currans Hill	50-54	1	45
Mount Annan - Currans Hill	55-59		46
Mount Annan - Currans Hill	55-59	0	1292
Mount Annan - Currans Hill	55-59	1	33
Mount Annan - Currans Hill	60-64		31
Mount Annan - Currans Hill	60-64	0	1047
Mount Annan - Currans Hill	60-64	1	22
Mount Annan - Currans Hill	65+		76
Mount Annan - Currans Hill	65+	0	1874
Mount Annan - Currans Hill	65+	1	16
Bradbury - Wedderburn	0-4		79
Bradbury - Wedderburn	0-4	0	1274
Bradbury - Wedderburn	0-4	1	144
Bradbury - Wedderburn	5-9		78
Bradbury - Wedderburn	5-9	0	1286
Bradbury - Wedderburn	5-9	1	175
Bradbury - Wedderburn	10-14		68
Bradbury - Wedderburn	10-14	0	1174
Bradbury - Wedderburn	10-14	1	177
Bradbury - Wedderburn	15-19		82
Bradbury - Wedderburn	15-19	0	1142
Bradbury - Wedderburn	15-19	1	129
Bradbury - Wedderburn	20-24		73
Bradbury - Wedderburn	20-24	0	1245
Bradbury - Wedderburn	20-24	1	103
Bradbury - Wedderburn	25-29		58
Bradbury - Wedderburn	25-29	0	1178
Bradbury - Wedderburn	25-29	1	77
Bradbury - Wedderburn	30-34		64
Bradbury - Wedderburn	30-34	0	1230
Bradbury - Wedderburn	30-34	1	57
Bradbury - Wedderburn	35-39		67
Bradbury - Wedderburn	35-39	0	1167
Bradbury - Wedderburn	35-39	1	72
Bradbury - Wedderburn	40-44		59
Bradbury - Wedderburn	40-44	0	1133
Bradbury - Wedderburn	40-44	1	63
Bradbury - Wedderburn	45-49		54
Bradbury - Wedderburn	45-49	0	1000
Bradbury - Wedderburn	45-49	1	52
Bradbury - Wedderburn	50-54		61
Bradbury - Wedderburn	50-54	0	1039
Bradbury - Wedderburn	50-54	1	35
Bradbury - Wedderburn	55-59		56
Bradbury - Wedderburn	55-59	0	895
Bradbury - Wedderburn	55-59	1	34
Bradbury - Wedderburn	60-64		74
Bradbury - Wedderburn	60-64	0	859
Bradbury - Wedderburn	60-64	1	37
Bradbury - Wedderburn	65+		160
Bradbury - Wedderburn	65+	0	2093
Bradbury - Wedderburn	65+	1	42
Campbelltown - Woodbine	0-4		61
Campbelltown - Woodbine	0-4	0	1095
Campbelltown - Woodbine	0-4	1	73
Campbelltown - Woodbine	5-9		57
Campbelltown - Woodbine	5-9	0	1061
Campbelltown - Woodbine	5-9	1	71
Campbelltown - Woodbine	10-14		47
Campbelltown - Woodbine	10-14	0	913
Campbelltown - Woodbine	10-14	1	73
Campbelltown - Woodbine	15-19		47
Campbelltown - Woodbine	15-19	0	968
Campbelltown - Woodbine	15-19	1	88
Campbelltown - Woodbine	20-24		91
Campbelltown - Woodbine	20-24	0	1273
Campbelltown - Woodbine	20-24	1	79
Campbelltown - Woodbine	25-29		111
Campbelltown - Woodbine	25-29	0	1349
Campbelltown - Woodbine	25-29	1	48
Campbelltown - Woodbine	30-34		103
Campbelltown - Woodbine	30-34	0	1377
Campbelltown - Woodbine	30-34	1	45
Campbelltown - Woodbine	35-39		78
Campbelltown - Woodbine	35-39	0	1113
Campbelltown - Woodbine	35-39	1	29
Campbelltown - Woodbine	40-44		77
Campbelltown - Woodbine	40-44	0	1061
Campbelltown - Woodbine	40-44	1	41
Campbelltown - Woodbine	45-49		68
Campbelltown - Woodbine	45-49	0	908
Campbelltown - Woodbine	45-49	1	30
Campbelltown - Woodbine	50-54		63
Campbelltown - Woodbine	50-54	0	946
Campbelltown - Woodbine	50-54	1	28
Campbelltown - Woodbine	55-59		62
Campbelltown - Woodbine	55-59	0	896
Campbelltown - Woodbine	55-59	1	19
Campbelltown - Woodbine	60-64		62
Campbelltown - Woodbine	60-64	0	860
Campbelltown - Woodbine	60-64	1	19
Campbelltown - Woodbine	65+		179
Campbelltown - Woodbine	65+	0	2609
Campbelltown - Woodbine	65+	1	18
Claymore - Eagle Vale - Raby	0-4		76
Claymore - Eagle Vale - Raby	0-4	0	1262
Claymore - Eagle Vale - Raby	0-4	1	126
Claymore - Eagle Vale - Raby	5-9		105
Claymore - Eagle Vale - Raby	5-9	0	1329
Claymore - Eagle Vale - Raby	5-9	1	117
Claymore - Eagle Vale - Raby	10-14		107
Claymore - Eagle Vale - Raby	10-14	0	1293
Claymore - Eagle Vale - Raby	10-14	1	129
Claymore - Eagle Vale - Raby	15-19		95
Claymore - Eagle Vale - Raby	15-19	0	1476
Claymore - Eagle Vale - Raby	15-19	1	93
Claymore - Eagle Vale - Raby	20-24		95
Claymore - Eagle Vale - Raby	20-24	0	1383
Claymore - Eagle Vale - Raby	20-24	1	70
Claymore - Eagle Vale - Raby	25-29		68
Claymore - Eagle Vale - Raby	25-29	0	1365
Claymore - Eagle Vale - Raby	25-29	1	67
Claymore - Eagle Vale - Raby	30-34		85
Claymore - Eagle Vale - Raby	30-34	0	1406
Claymore - Eagle Vale - Raby	30-34	1	45
Claymore - Eagle Vale - Raby	35-39		74
Claymore - Eagle Vale - Raby	35-39	0	1178
Claymore - Eagle Vale - Raby	35-39	1	43
Claymore - Eagle Vale - Raby	40-44		47
Claymore - Eagle Vale - Raby	40-44	0	1161
Claymore - Eagle Vale - Raby	40-44	1	52
Claymore - Eagle Vale - Raby	45-49		72
Claymore - Eagle Vale - Raby	45-49	0	1154
Claymore - Eagle Vale - Raby	45-49	1	36
Claymore - Eagle Vale - Raby	50-54		53
Claymore - Eagle Vale - Raby	50-54	0	1284
Claymore - Eagle Vale - Raby	50-54	1	22
Claymore - Eagle Vale - Raby	55-59		58
Claymore - Eagle Vale - Raby	55-59	0	1418
Claymore - Eagle Vale - Raby	55-59	1	27
Claymore - Eagle Vale - Raby	60-64		65
Claymore - Eagle Vale - Raby	60-64	0	1043
Claymore - Eagle Vale - Raby	60-64	1	14
Claymore - Eagle Vale - Raby	65+		92
Claymore - Eagle Vale - Raby	65+	0	1694
Claymore - Eagle Vale - Raby	65+	1	25
Ingleburn - Denham Court	0-4		75
Ingleburn - Denham Court	0-4	0	1428
Ingleburn - Denham Court	0-4	1	54
Ingleburn - Denham Court	5-9		76
Ingleburn - Denham Court	5-9	0	1259
Ingleburn - Denham Court	5-9	1	57
Ingleburn - Denham Court	10-14		42
Ingleburn - Denham Court	10-14	0	1084
Ingleburn - Denham Court	10-14	1	44
Ingleburn - Denham Court	15-19		78
Ingleburn - Denham Court	15-19	0	1123
Ingleburn - Denham Court	15-19	1	40
Ingleburn - Denham Court	20-24		115
Ingleburn - Denham Court	20-24	0	1283
Ingleburn - Denham Court	20-24	1	36
Ingleburn - Denham Court	25-29		128
Ingleburn - Denham Court	25-29	0	1337
Ingleburn - Denham Court	25-29	1	34
Ingleburn - Denham Court	30-34		100
Ingleburn - Denham Court	30-34	0	1601
Ingleburn - Denham Court	30-34	1	20
Ingleburn - Denham Court	35-39		79
Ingleburn - Denham Court	35-39	0	1388
Ingleburn - Denham Court	35-39	1	26
Ingleburn - Denham Court	40-44		62
Ingleburn - Denham Court	40-44	0	1169
Ingleburn - Denham Court	40-44	1	23
Ingleburn - Denham Court	45-49		61
Ingleburn - Denham Court	45-49	0	1142
Ingleburn - Denham Court	45-49	1	19
Ingleburn - Denham Court	50-54		77
Ingleburn - Denham Court	50-54	0	1285
Ingleburn - Denham Court	50-54	1	15
Ingleburn - Denham Court	55-59		73
Ingleburn - Denham Court	55-59	0	1243
Ingleburn - Denham Court	55-59	1	9
Ingleburn - Denham Court	60-64		44
Ingleburn - Denham Court	60-64	0	1027
Ingleburn - Denham Court	60-64	1	12
Ingleburn - Denham Court	65+		128
Ingleburn - Denham Court	65+	0	2070
Ingleburn - Denham Court	65+	1	18
Leumeah - Minto Heights	0-4		29
Leumeah - Minto Heights	0-4	0	1024
Leumeah - Minto Heights	0-4	1	59
Leumeah - Minto Heights	5-9		38
Leumeah - Minto Heights	5-9	0	1032
Leumeah - Minto Heights	5-9	1	59
Leumeah - Minto Heights	10-14		35
Leumeah - Minto Heights	10-14	0	923
Leumeah - Minto Heights	10-14	1	84
Leumeah - Minto Heights	15-19		39
Leumeah - Minto Heights	15-19	0	916
Leumeah - Minto Heights	15-19	1	65
Leumeah - Minto Heights	20-24		47
Leumeah - Minto Heights	20-24	0	1013
Leumeah - Minto Heights	20-24	1	64
Leumeah - Minto Heights	25-29		50
Leumeah - Minto Heights	25-29	0	1069
Leumeah - Minto Heights	25-29	1	42
Leumeah - Minto Heights	30-34		48
Leumeah - Minto Heights	30-34	0	1188
Leumeah - Minto Heights	30-34	1	37
Leumeah - Minto Heights	35-39		58
Leumeah - Minto Heights	35-39	0	1060
Leumeah - Minto Heights	35-39	1	39
Leumeah - Minto Heights	40-44		41
Leumeah - Minto Heights	40-44	0	994
Leumeah - Minto Heights	40-44	1	37
Leumeah - Minto Heights	45-49		43
Leumeah - Minto Heights	45-49	0	892
Leumeah - Minto Heights	45-49	1	40
Leumeah - Minto Heights	50-54		39
Leumeah - Minto Heights	50-54	0	897
Leumeah - Minto Heights	50-54	1	19
Leumeah - Minto Heights	55-59		29
Leumeah - Minto Heights	55-59	0	946
Leumeah - Minto Heights	55-59	1	21
Leumeah - Minto Heights	60-64		42
Leumeah - Minto Heights	60-64	0	1007
Leumeah - Minto Heights	60-64	1	17
Leumeah - Minto Heights	65+		146
Leumeah - Minto Heights	65+	0	2286
Leumeah - Minto Heights	65+	1	36
Macquarie Fields - Glenfield	0-4		105
Macquarie Fields - Glenfield	0-4	0	1616
Macquarie Fields - Glenfield	0-4	1	84
Macquarie Fields - Glenfield	5-9		124
Macquarie Fields - Glenfield	5-9	0	1587
Macquarie Fields - Glenfield	5-9	1	86
Macquarie Fields - Glenfield	10-14		98
Macquarie Fields - Glenfield	10-14	0	1483
Macquarie Fields - Glenfield	10-14	1	74
Macquarie Fields - Glenfield	15-19		99
Macquarie Fields - Glenfield	15-19	0	1355
Macquarie Fields - Glenfield	15-19	1	84
Macquarie Fields - Glenfield	20-24		86
Macquarie Fields - Glenfield	20-24	0	1401
Macquarie Fields - Glenfield	20-24	1	58
Macquarie Fields - Glenfield	25-29		65
Macquarie Fields - Glenfield	25-29	0	1390
Macquarie Fields - Glenfield	25-29	1	44
Macquarie Fields - Glenfield	30-34		94
Macquarie Fields - Glenfield	30-34	0	1692
Macquarie Fields - Glenfield	30-34	1	45
Macquarie Fields - Glenfield	35-39		99
Macquarie Fields - Glenfield	35-39	0	1672
Macquarie Fields - Glenfield	35-39	1	26
Macquarie Fields - Glenfield	40-44		93
Macquarie Fields - Glenfield	40-44	0	1547
Macquarie Fields - Glenfield	40-44	1	31
Macquarie Fields - Glenfield	45-49		80
Macquarie Fields - Glenfield	45-49	0	1407
Macquarie Fields - Glenfield	45-49	1	39
Macquarie Fields - Glenfield	50-54		71
Macquarie Fields - Glenfield	50-54	0	1380
Macquarie Fields - Glenfield	50-54	1	35
Macquarie Fields - Glenfield	55-59		60
Macquarie Fields - Glenfield	55-59	0	1238
Macquarie Fields - Glenfield	55-59	1	31
Macquarie Fields - Glenfield	60-64		57
Macquarie Fields - Glenfield	60-64	0	1101
Macquarie Fields - Glenfield	60-64	1	23
Macquarie Fields - Glenfield	65+		496
Macquarie Fields - Glenfield	65+	0	2340
Macquarie Fields - Glenfield	65+	1	31
Minto - St Andrews	0-4		60
Minto - St Andrews	0-4	0	1389
Minto - St Andrews	0-4	1	93
Minto - St Andrews	5-9		50
Minto - St Andrews	5-9	0	1385
Minto - St Andrews	5-9	1	83
Minto - St Andrews	10-14		41
Minto - St Andrews	10-14	0	1225
Minto - St Andrews	10-14	1	66
Minto - St Andrews	15-19		37
Minto - St Andrews	15-19	0	1275
Minto - St Andrews	15-19	1	73
Minto - St Andrews	20-24		59
Minto - St Andrews	20-24	0	1338
Minto - St Andrews	20-24	1	65
Minto - St Andrews	25-29		63
Minto - St Andrews	25-29	0	1321
Minto - St Andrews	25-29	1	54
Minto - St Andrews	30-34		67
Minto - St Andrews	30-34	0	1478
Minto - St Andrews	30-34	1	35
Minto - St Andrews	35-39		50
Minto - St Andrews	35-39	0	1360
Minto - St Andrews	35-39	1	25
Minto - St Andrews	40-44		54
Minto - St Andrews	40-44	0	1231
Minto - St Andrews	40-44	1	29
Minto - St Andrews	45-49		41
Minto - St Andrews	45-49	0	1138
Minto - St Andrews	45-49	1	33
Minto - St Andrews	50-54		33
Minto - St Andrews	50-54	0	1283
Minto - St Andrews	50-54	1	32
Minto - St Andrews	55-59		54
Minto - St Andrews	55-59	0	1220
Minto - St Andrews	55-59	1	24
Minto - St Andrews	60-64		51
Minto - St Andrews	60-64	0	1082
Minto - St Andrews	60-64	1	20
Minto - St Andrews	65+		98
Minto - St Andrews	65+	0	1724
Minto - St Andrews	65+	1	25
Rosemeadow - Glen Alpine	0-4		87
Rosemeadow - Glen Alpine	0-4	0	1203
Rosemeadow - Glen Alpine	0-4	1	129
Rosemeadow - Glen Alpine	5-9		98
Rosemeadow - Glen Alpine	5-9	0	1346
Rosemeadow - Glen Alpine	5-9	1	124
Rosemeadow - Glen Alpine	10-14		96
Rosemeadow - Glen Alpine	10-14	0	1312
Rosemeadow - Glen Alpine	10-14	1	103
Rosemeadow - Glen Alpine	15-19		62
Rosemeadow - Glen Alpine	15-19	0	1352
Rosemeadow - Glen Alpine	15-19	1	91
Rosemeadow - Glen Alpine	20-24		87
Rosemeadow - Glen Alpine	20-24	0	1431
Rosemeadow - Glen Alpine	20-24	1	88
Rosemeadow - Glen Alpine	25-29		77
Rosemeadow - Glen Alpine	25-29	0	1277
Rosemeadow - Glen Alpine	25-29	1	67
Rosemeadow - Glen Alpine	30-34		77
Rosemeadow - Glen Alpine	30-34	0	1262
Rosemeadow - Glen Alpine	30-34	1	49
Rosemeadow - Glen Alpine	35-39		73
Rosemeadow - Glen Alpine	35-39	0	1113
Rosemeadow - Glen Alpine	35-39	1	46
Rosemeadow - Glen Alpine	40-44		57
Rosemeadow - Glen Alpine	40-44	0	1203
Rosemeadow - Glen Alpine	40-44	1	38
Rosemeadow - Glen Alpine	45-49		50
Rosemeadow - Glen Alpine	45-49	0	1222
Rosemeadow - Glen Alpine	45-49	1	37
Rosemeadow - Glen Alpine	50-54		66
Rosemeadow - Glen Alpine	50-54	0	1334
Rosemeadow - Glen Alpine	50-54	1	28
Rosemeadow - Glen Alpine	55-59		54
Rosemeadow - Glen Alpine	55-59	0	1388
Rosemeadow - Glen Alpine	55-59	1	40
Rosemeadow - Glen Alpine	60-64		62
Rosemeadow - Glen Alpine	60-64	0	1187
Rosemeadow - Glen Alpine	60-64	1	29
Rosemeadow - Glen Alpine	65+		150
Rosemeadow - Glen Alpine	65+	0	2263
Rosemeadow - Glen Alpine	65+	1	17
Bargo	0-4		26
Bargo	0-4	0	318
Bargo	0-4	1	24
Bargo	5-9		25
Bargo	5-9	0	399
Bargo	5-9	1	18
Bargo	10-14		17
Bargo	10-14	0	368
Bargo	10-14	1	27
Bargo	15-19		8
Bargo	15-19	0	345
Bargo	15-19	1	29
Bargo	20-24		16
Bargo	20-24	0	275
Bargo	20-24	1	17
Bargo	25-29		23
Bargo	25-29	0	264
Bargo	25-29	1	12
Bargo	30-34		22
Bargo	30-34	0	284
Bargo	30-34	1	12
Bargo	35-39		14
Bargo	35-39	0	339
Bargo	35-39	1	9
Bargo	40-44		21
Bargo	40-44	0	398
Bargo	40-44	1	6
Bargo	45-49		22
Bargo	45-49	0	381
Bargo	45-49	1	9
Bargo	50-54		20
Bargo	50-54	0	347
Bargo	50-54	1	11
Bargo	55-59		26
Bargo	55-59	0	358
Bargo	55-59	1	5
Bargo	60-64		23
Bargo	60-64	0	300
Bargo	60-64	1	3
Bargo	65+		64
Bargo	65+	0	856
Bargo	65+	1	17
Douglas Park - Appin	0-4		37
Douglas Park - Appin	0-4	0	716
Douglas Park - Appin	0-4	1	30
Douglas Park - Appin	5-9		28
Douglas Park - Appin	5-9	0	702
Douglas Park - Appin	5-9	1	36
Douglas Park - Appin	10-14		31
Douglas Park - Appin	10-14	0	614
Douglas Park - Appin	10-14	1	37
Douglas Park - Appin	15-19		22
Douglas Park - Appin	15-19	0	542
Douglas Park - Appin	15-19	1	33
Douglas Park - Appin	20-24		28
Douglas Park - Appin	20-24	0	490
Douglas Park - Appin	20-24	1	16
Douglas Park - Appin	25-29		32
Douglas Park - Appin	25-29	0	573
Douglas Park - Appin	25-29	1	12
Douglas Park - Appin	30-34		27
Douglas Park - Appin	30-34	0	663
Douglas Park - Appin	30-34	1	6
Douglas Park - Appin	35-39		30
Douglas Park - Appin	35-39	0	603
Douglas Park - Appin	35-39	1	18
Douglas Park - Appin	40-44		29
Douglas Park - Appin	40-44	0	619
Douglas Park - Appin	40-44	1	11
Douglas Park - Appin	45-49		32
Douglas Park - Appin	45-49	0	630
Douglas Park - Appin	45-49	1	10
Douglas Park - Appin	50-54		31
Douglas Park - Appin	50-54	0	617
Douglas Park - Appin	50-54	1	5
Douglas Park - Appin	55-59		34
Douglas Park - Appin	55-59	0	552
Douglas Park - Appin	55-59	1	12
Douglas Park - Appin	60-64		25
Douglas Park - Appin	60-64	0	474
Douglas Park - Appin	60-64	1	3
Douglas Park - Appin	65+		41
Douglas Park - Appin	65+	0	1146
Douglas Park - Appin	65+	1	11
Picton - Tahmoor - Buxton	0-4		82
Picton - Tahmoor - Buxton	0-4	0	992
Picton - Tahmoor - Buxton	0-4	1	74
Picton - Tahmoor - Buxton	5-9		53
Picton - Tahmoor - Buxton	5-9	0	1134
Picton - Tahmoor - Buxton	5-9	1	54
Picton - Tahmoor - Buxton	10-14		61
Picton - Tahmoor - Buxton	10-14	0	1047
Picton - Tahmoor - Buxton	10-14	1	67
Picton - Tahmoor - Buxton	15-19		63
Picton - Tahmoor - Buxton	15-19	0	1053
Picton - Tahmoor - Buxton	15-19	1	89
Picton - Tahmoor - Buxton	20-24		50
Picton - Tahmoor - Buxton	20-24	0	903
Picton - Tahmoor - Buxton	20-24	1	51
Picton - Tahmoor - Buxton	25-29		71
Picton - Tahmoor - Buxton	25-29	0	871
Picton - Tahmoor - Buxton	25-29	1	36
Picton - Tahmoor - Buxton	30-34		67
Picton - Tahmoor - Buxton	30-34	0	923
Picton - Tahmoor - Buxton	30-34	1	33
Picton - Tahmoor - Buxton	35-39		56
Picton - Tahmoor - Buxton	35-39	0	915
Picton - Tahmoor - Buxton	35-39	1	16
Picton - Tahmoor - Buxton	40-44		64
Picton - Tahmoor - Buxton	40-44	0	1091
Picton - Tahmoor - Buxton	40-44	1	33
Picton - Tahmoor - Buxton	45-49		68
Picton - Tahmoor - Buxton	45-49	0	1077
Picton - Tahmoor - Buxton	45-49	1	34
Picton - Tahmoor - Buxton	50-54		62
Picton - Tahmoor - Buxton	50-54	0	1028
Picton - Tahmoor - Buxton	50-54	1	34
Picton - Tahmoor - Buxton	55-59		64
Picton - Tahmoor - Buxton	55-59	0	1005
Picton - Tahmoor - Buxton	55-59	1	26
Picton - Tahmoor - Buxton	60-64		74
Picton - Tahmoor - Buxton	60-64	0	888
Picton - Tahmoor - Buxton	60-64	1	21
Picton - Tahmoor - Buxton	65+		164
Picton - Tahmoor - Buxton	65+	0	2274
Picton - Tahmoor - Buxton	65+	1	31
The Oaks - Oakdale	0-4		32
The Oaks - Oakdale	0-4	0	464
The Oaks - Oakdale	0-4	1	16
The Oaks - Oakdale	5-9		36
The Oaks - Oakdale	5-9	0	610
The Oaks - Oakdale	5-9	1	42
The Oaks - Oakdale	10-14		47
The Oaks - Oakdale	10-14	0	677
The Oaks - Oakdale	10-14	1	40
The Oaks - Oakdale	15-19		37
The Oaks - Oakdale	15-19	0	574
The Oaks - Oakdale	15-19	1	30
The Oaks - Oakdale	20-24		19
The Oaks - Oakdale	20-24	0	541
The Oaks - Oakdale	20-24	1	17
The Oaks - Oakdale	25-29		19
The Oaks - Oakdale	25-29	0	450
The Oaks - Oakdale	25-29	1	15
The Oaks - Oakdale	30-34		16
The Oaks - Oakdale	30-34	0	452
The Oaks - Oakdale	30-34	1	14
The Oaks - Oakdale	35-39		24
The Oaks - Oakdale	35-39	0	483
The Oaks - Oakdale	35-39	1	10
The Oaks - Oakdale	40-44		34
The Oaks - Oakdale	40-44	0	645
The Oaks - Oakdale	40-44	1	22
The Oaks - Oakdale	45-49		29
The Oaks - Oakdale	45-49	0	615
The Oaks - Oakdale	45-49	1	14
The Oaks - Oakdale	50-54		27
The Oaks - Oakdale	50-54	0	548
The Oaks - Oakdale	50-54	1	11
The Oaks - Oakdale	55-59		40
The Oaks - Oakdale	55-59	0	572
The Oaks - Oakdale	55-59	1	7
The Oaks - Oakdale	60-64		41
The Oaks - Oakdale	60-64	0	565
The Oaks - Oakdale	60-64	1	10
The Oaks - Oakdale	65+		82
The Oaks - Oakdale	65+	0	1065
The Oaks - Oakdale	65+	1	8
Blackheath - Megalong Valley	0-4		13
Blackheath - Megalong Valley	0-4	0	252
Blackheath - Megalong Valley	0-4	1	15
Blackheath - Megalong Valley	5-9		29
Blackheath - Megalong Valley	5-9	0	278
Blackheath - Megalong Valley	5-9	1	14
Blackheath - Megalong Valley	10-14		21
Blackheath - Megalong Valley	10-14	0	254
Blackheath - Megalong Valley	10-14	1	6
Blackheath - Megalong Valley	15-19		12
Blackheath - Megalong Valley	15-19	0	198
Blackheath - Megalong Valley	15-19	1	19
Blackheath - Megalong Valley	20-24		5
Blackheath - Megalong Valley	20-24	0	159
Blackheath - Megalong Valley	20-24	1	8
Blackheath - Megalong Valley	25-29		16
Blackheath - Megalong Valley	25-29	0	196
Blackheath - Megalong Valley	25-29	1	4
Blackheath - Megalong Valley	30-34		17
Blackheath - Megalong Valley	30-34	0	220
Blackheath - Megalong Valley	30-34	1	3
Blackheath - Megalong Valley	35-39		14
Blackheath - Megalong Valley	35-39	0	238
Blackheath - Megalong Valley	35-39	1	8
Blackheath - Megalong Valley	40-44		34
Blackheath - Megalong Valley	40-44	0	325
Blackheath - Megalong Valley	40-44	1	6
Blackheath - Megalong Valley	45-49		36
Blackheath - Megalong Valley	45-49	0	357
Blackheath - Megalong Valley	45-49	1	7
Blackheath - Megalong Valley	50-54		32
Blackheath - Megalong Valley	50-54	0	418
Blackheath - Megalong Valley	50-54	1	15
Blackheath - Megalong Valley	55-59		25
Blackheath - Megalong Valley	55-59	0	434
Blackheath - Megalong Valley	55-59	1	9
Blackheath - Megalong Valley	60-64		38
Blackheath - Megalong Valley	60-64	0	459
Blackheath - Megalong Valley	60-64	1	5
Blackheath - Megalong Valley	65+		93
Blackheath - Megalong Valley	65+	0	1262
Blackheath - Megalong Valley	65+	1	7
Blaxland - Warrimoo - Lapstone	0-4		31
Blaxland - Warrimoo - Lapstone	0-4	0	1062
Blaxland - Warrimoo - Lapstone	0-4	1	40
Blaxland - Warrimoo - Lapstone	5-9		40
Blaxland - Warrimoo - Lapstone	5-9	0	1245
Blaxland - Warrimoo - Lapstone	5-9	1	41
Blaxland - Warrimoo - Lapstone	10-14		39
Blaxland - Warrimoo - Lapstone	10-14	0	1275
Blaxland - Warrimoo - Lapstone	10-14	1	53
Blaxland - Warrimoo - Lapstone	15-19		27
Blaxland - Warrimoo - Lapstone	15-19	0	1208
Blaxland - Warrimoo - Lapstone	15-19	1	39
Blaxland - Warrimoo - Lapstone	20-24		44
Blaxland - Warrimoo - Lapstone	20-24	0	930
Blaxland - Warrimoo - Lapstone	20-24	1	30
Blaxland - Warrimoo - Lapstone	25-29		33
Blaxland - Warrimoo - Lapstone	25-29	0	829
Blaxland - Warrimoo - Lapstone	25-29	1	21
Blaxland - Warrimoo - Lapstone	30-34		26
Blaxland - Warrimoo - Lapstone	30-34	0	941
Blaxland - Warrimoo - Lapstone	30-34	1	17
Blaxland - Warrimoo - Lapstone	35-39		48
Blaxland - Warrimoo - Lapstone	35-39	0	1149
Blaxland - Warrimoo - Lapstone	35-39	1	17
Blaxland - Warrimoo - Lapstone	40-44		53
Blaxland - Warrimoo - Lapstone	40-44	0	1295
Blaxland - Warrimoo - Lapstone	40-44	1	18
Blaxland - Warrimoo - Lapstone	45-49		40
Blaxland - Warrimoo - Lapstone	45-49	0	1271
Blaxland - Warrimoo - Lapstone	45-49	1	17
Blaxland - Warrimoo - Lapstone	50-54		48
Blaxland - Warrimoo - Lapstone	50-54	0	1240
Blaxland - Warrimoo - Lapstone	50-54	1	19
Blaxland - Warrimoo - Lapstone	55-59		48
Blaxland - Warrimoo - Lapstone	55-59	0	1274
Blaxland - Warrimoo - Lapstone	55-59	1	12
Blaxland - Warrimoo - Lapstone	60-64		44
Blaxland - Warrimoo - Lapstone	60-64	0	1264
Blaxland - Warrimoo - Lapstone	60-64	1	12
Blaxland - Warrimoo - Lapstone	65+		117
Blaxland - Warrimoo - Lapstone	65+	0	2959
Blaxland - Warrimoo - Lapstone	65+	1	14
Blue Mountains - North	55-59	0	4
Blue Mountains - North	60-64	0	3
Blue Mountains - North	65+	0	3
Katoomba - Leura	0-4		42
Katoomba - Leura	0-4	0	508
Katoomba - Leura	0-4	1	37
Katoomba - Leura	5-9		29
Katoomba - Leura	5-9	0	553
Katoomba - Leura	5-9	1	47
Katoomba - Leura	10-14		37
Katoomba - Leura	10-14	0	594
Katoomba - Leura	10-14	1	36
Katoomba - Leura	15-19		35
Katoomba - Leura	15-19	0	645
Katoomba - Leura	15-19	1	39
Katoomba - Leura	20-24		45
Katoomba - Leura	20-24	0	588
Katoomba - Leura	20-24	1	19
Katoomba - Leura	25-29		47
Katoomba - Leura	25-29	0	468
Katoomba - Leura	25-29	1	30
Katoomba - Leura	30-34		47
Katoomba - Leura	30-34	0	558
Katoomba - Leura	30-34	1	27
Katoomba - Leura	35-39		56
Katoomba - Leura	35-39	0	643
Katoomba - Leura	35-39	1	10
Katoomba - Leura	40-44		55
Katoomba - Leura	40-44	0	772
Katoomba - Leura	40-44	1	25
Katoomba - Leura	45-49		49
Katoomba - Leura	45-49	0	867
Katoomba - Leura	45-49	1	24
Katoomba - Leura	50-54		59
Katoomba - Leura	50-54	0	854
Katoomba - Leura	50-54	1	19
Katoomba - Leura	55-59		89
Katoomba - Leura	55-59	0	1016
Katoomba - Leura	55-59	1	23
Katoomba - Leura	60-64		77
Katoomba - Leura	60-64	0	1068
