SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Corangamite - North	1	5	125
Corangamite - North	1	6	69
Corangamite - South	0	1	668
Corangamite - South	0	2	44
Corangamite - South	0	3	3
Corangamite - South	1	2	939
Corangamite - South	1	3	324
Corangamite - South	1	4	325
Corangamite - South	1	5	193
Corangamite - South	1	6	85
Otway	0	1	478
Otway	0	2	42
Otway	0	3	3
Otway	1	2	507
Otway	1	3	152
Otway	1	4	116
Otway	1	5	49
Otway	1	6	9
Moyne - East	0	1	580
Moyne - East	0	2	48
Moyne - East	0	3	4
Moyne - East	1	2	837
Moyne - East	1	3	310
Moyne - East	1	4	274
Moyne - East	1	5	185
Moyne - East	1	6	110
Moyne - West	0	1	875
Moyne - West	0	2	60
Moyne - West	0	3	3
Moyne - West	0	6	3
Moyne - West	1	2	1244
Moyne - West	1	3	435
Moyne - West	1	4	464
Moyne - West	1	5	237
Moyne - West	1	6	101
Warrnambool - North	0	1	2098
Warrnambool - North	0	2	189
Warrnambool - North	0	3	47
Warrnambool - North	0	4	28
Warrnambool - North	0	5	8
Warrnambool - North	0	6	5
Warrnambool - North	1	2	2536
Warrnambool - North	1	3	1085
Warrnambool - North	1	4	1086
Warrnambool - North	1	5	509
Warrnambool - North	1	6	192
Warrnambool - South	0	1	1675
Warrnambool - South	0	2	153
Warrnambool - South	0	3	48
Warrnambool - South	0	4	17
Warrnambool - South	0	5	12
Warrnambool - South	0	6	10
Warrnambool - South	1	2	1559
Warrnambool - South	1	3	593
Warrnambool - South	1	4	562
Warrnambool - South	1	5	232
Warrnambool - South	1	6	101
Alexandra Hills	0	1	993
Alexandra Hills	0	2	114
Alexandra Hills	0	3	34
Alexandra Hills	0	4	4
Alexandra Hills	1	2	1733
Alexandra Hills	1	3	1088
Alexandra Hills	1	4	997
Alexandra Hills	1	5	450
Alexandra Hills	1	6	192
Belmont - Gumdale	0	1	277
Belmont - Gumdale	0	2	38
Belmont - Gumdale	0	3	15
Belmont - Gumdale	1	2	677
Belmont - Gumdale	1	3	433
Belmont - Gumdale	1	4	498
Belmont - Gumdale	1	5	223
Belmont - Gumdale	1	6	139
Birkdale	0	1	925
Birkdale	0	2	96
Birkdale	0	3	17
Birkdale	0	4	6
Birkdale	1	2	1620
Birkdale	1	3	800
Birkdale	1	4	993
Birkdale	1	5	414
Birkdale	1	6	191
Capalaba	0	1	1464
Capalaba	0	2	155
Capalaba	0	3	33
Capalaba	0	4	13
Capalaba	0	6	3
Capalaba	1	2	1937
Capalaba	1	3	1094
Capalaba	1	4	1056
Capalaba	1	5	410
Capalaba	1	6	238
Thorneside	0	1	449
Thorneside	0	2	48
Thorneside	1	2	511
Thorneside	1	3	223
Thorneside	1	4	198
Thorneside	1	5	75
Thorneside	1	6	26
Wellington Point	0	1	574
Wellington Point	0	2	64
Wellington Point	0	3	13
Wellington Point	0	4	4
Wellington Point	1	2	1327
Wellington Point	1	3	707
Wellington Point	1	4	827
Wellington Point	1	5	309
Wellington Point	1	6	114
Cleveland	0	1	1797
Cleveland	0	2	128
Cleveland	0	3	27
Cleveland	1	2	2090
Cleveland	1	3	850
Cleveland	1	4	699
Cleveland	1	5	253
Cleveland	1	6	134
Ormiston	0	1	479
Ormiston	0	2	32
Ormiston	0	3	6
Ormiston	0	4	3
Ormiston	1	2	745
Ormiston	1	3	335
Ormiston	1	4	370
Ormiston	1	5	134
Ormiston	1	6	52
Redland Bay	0	1	673
Redland Bay	0	2	96
Redland Bay	0	3	17
Redland Bay	0	5	3
Redland Bay	1	2	1730
Redland Bay	1	3	864
Redland Bay	1	4	1041
Redland Bay	1	5	435
Redland Bay	1	6	212
Sheldon - Mount Cotton	0	1	223
Sheldon - Mount Cotton	0	2	41
Sheldon - Mount Cotton	0	3	4
Sheldon - Mount Cotton	0	4	6
Sheldon - Mount Cotton	1	2	766
Sheldon - Mount Cotton	1	3	481
Sheldon - Mount Cotton	1	4	612
Sheldon - Mount Cotton	1	5	229
Sheldon - Mount Cotton	1	6	114
Thornlands	0	1	620
Thornlands	0	2	72
Thornlands	0	3	10
Thornlands	0	4	6
Thornlands	1	2	1475
Thornlands	1	3	857
Thornlands	1	4	1068
Thornlands	1	5	467
Thornlands	1	6	172
Victoria Point	0	1	1181
Victoria Point	0	2	97
Victoria Point	0	3	11
Victoria Point	0	4	3
Victoria Point	1	2	1942
Victoria Point	1	3	812
Victoria Point	1	4	877
Victoria Point	1	5	340
Victoria Point	1	6	165
Redland Islands	0	1	1513
Redland Islands	0	2	211
Redland Islands	0	3	11
Redland Islands	0	4	3
Redland Islands	1	2	1554
Redland Islands	1	3	389
Redland Islands	1	4	204
Redland Islands	1	5	90
Redland Islands	1	6	79
Manly - Lota	0	1	747
Manly - Lota	0	2	75
Manly - Lota	0	3	11
Manly - Lota	0	4	3
Manly - Lota	1	2	898
Manly - Lota	1	3	418
Manly - Lota	1	4	428
Manly - Lota	1	5	162
Manly - Lota	1	6	65
Manly West	0	1	746
Manly West	0	2	90
Manly West	0	3	22
Manly West	0	4	7
Manly West	1	2	1256
Manly West	1	3	758
Manly West	1	4	736
Manly West	1	5	279
Manly West	1	6	122
Murarrie	0	1	215
Murarrie	0	2	56
Murarrie	0	3	20
Murarrie	0	4	9
Murarrie	0	5	4
Murarrie	0	6	3
Murarrie	1	2	403
Murarrie	1	3	257
Murarrie	1	4	258
Murarrie	1	5	102
Murarrie	1	6	48
Tingalpa	0	1	641
Tingalpa	0	2	118
Tingalpa	0	3	22
Tingalpa	0	4	6
Tingalpa	0	5	3
Tingalpa	1	2	971
Tingalpa	1	3	563
Tingalpa	1	4	530
Tingalpa	1	5	190
Tingalpa	1	6	87
Wakerley	0	1	237
Wakerley	0	2	30
Wakerley	0	3	16
Wakerley	0	4	3
Wakerley	1	2	719
Wakerley	1	3	534
Wakerley	1	4	837
Wakerley	1	5	295
Wakerley	1	6	86
Wynnum	0	1	1393
Wynnum	0	2	129
Wynnum	0	3	21
Wynnum	0	4	9
Wynnum	1	2	1485
Wynnum	1	3	792
Wynnum	1	4	790
Wynnum	1	5	278
Wynnum	1	6	114
Wynnum West - Hemmant	0	1	1277
Wynnum West - Hemmant	0	2	159
Wynnum West - Hemmant	0	3	22
Wynnum West - Hemmant	0	4	3
Wynnum West - Hemmant	1	2	1551
Wynnum West - Hemmant	1	3	998
Wynnum West - Hemmant	1	4	849
Wynnum West - Hemmant	1	5	346
Wynnum West - Hemmant	1	6	153
Bald Hills	0	1	409
Bald Hills	0	2	60
Bald Hills	0	3	17
Bald Hills	0	4	4
Bald Hills	1	2	752
Bald Hills	1	3	480
Bald Hills	1	4	464
Bald Hills	1	5	190
Bald Hills	1	6	98
Bridgeman Downs	0	1	324
Bridgeman Downs	0	2	28
Bridgeman Downs	0	3	3
Bridgeman Downs	1	2	827
Bridgeman Downs	1	3	456
Bridgeman Downs	1	4	613
Bridgeman Downs	1	5	279
Bridgeman Downs	1	6	95
Carseldine	0	1	694
Carseldine	0	2	86
Carseldine	0	3	24
Carseldine	0	4	14
Carseldine	1	2	1096
Carseldine	1	3	575
Carseldine	1	4	515
Carseldine	1	5	162
Carseldine	1	6	82
Everton Park	0	1	960
Everton Park	0	2	166
Everton Park	0	3	31
Everton Park	0	4	10
Everton Park	0	5	3
Everton Park	1	2	1118
Everton Park	1	3	518
Everton Park	1	4	486
Everton Park	1	5	176
Everton Park	1	6	61
McDowall	0	1	377
McDowall	0	2	59
McDowall	0	3	10
McDowall	0	4	8
McDowall	1	2	808
McDowall	1	3	436
McDowall	1	4	575
McDowall	1	5	214
McDowall	1	6	69
Aspley	0	1	1322
Aspley	0	2	108
Aspley	0	3	40
Aspley	0	4	8
Aspley	0	5	3
Aspley	0	6	4
Aspley	1	2	1508
Aspley	1	3	664
Aspley	1	4	762
Aspley	1	5	274
Aspley	1	6	106
Chermside	0	1	1606
Chermside	0	2	242
Chermside	0	3	68
Chermside	0	4	18
Chermside	0	5	3
Chermside	1	2	1180
Chermside	1	3	510
Chermside	1	4	305
Chermside	1	5	106
Chermside	1	6	59
Chermside West	0	1	422
Chermside West	0	2	67
Chermside West	0	3	15
Chermside West	0	4	4
Chermside West	1	2	752
Chermside West	1	3	397
Chermside West	1	4	370
Chermside West	1	5	178
Chermside West	1	6	64
Geebung	0	1	318
Geebung	0	2	46
Geebung	0	3	12
Geebung	0	4	9
Geebung	0	5	3
Geebung	1	2	484
Geebung	1	3	279
Geebung	1	4	264
Geebung	1	5	97
Geebung	1	6	53
Kedron - Gordon Park	0	1	1568
Kedron - Gordon Park	0	2	261
Kedron - Gordon Park	0	3	65
Kedron - Gordon Park	0	4	14
Kedron - Gordon Park	0	5	3
Kedron - Gordon Park	1	2	1490
Kedron - Gordon Park	1	3	770
Kedron - Gordon Park	1	4	755
Kedron - Gordon Park	1	5	306
Kedron - Gordon Park	1	6	102
Stafford	0	1	868
Stafford	0	2	140
Stafford	0	3	38
Stafford	0	4	16
Stafford	0	5	3
Stafford	1	2	829
Stafford	1	3	389
Stafford	1	4	297
Stafford	1	5	101
Stafford	1	6	38
Stafford Heights	0	1	597
Stafford Heights	0	2	69
Stafford Heights	0	3	16
Stafford Heights	0	4	5
Stafford Heights	0	5	3
Stafford Heights	1	2	866
Stafford Heights	1	3	421
Stafford Heights	1	4	377
Stafford Heights	1	5	158
Stafford Heights	1	6	56
Wavell Heights	0	1	776
Wavell Heights	0	2	97
Wavell Heights	0	3	35
Wavell Heights	0	4	7
Wavell Heights	0	5	4
Wavell Heights	1	2	1022
Wavell Heights	1	3	627
Wavell Heights	1	4	671
Wavell Heights	1	5	237
Wavell Heights	1	6	79
Boondall	0	1	713
Boondall	0	2	100
Boondall	0	3	26
Boondall	0	4	9
Boondall	0	5	3
Boondall	1	2	1016
Boondall	1	3	569
Boondall	1	4	510
Boondall	1	5	200
Boondall	1	6	136
Brisbane Airport	0	1	8
Brisbane Airport	0	2	3
Brisbane Airport	1	2	9
Brisbane Airport	1	3	3
Brisbane Airport	1	5	4
Eagle Farm - Pinkenba	0	1	140
Eagle Farm - Pinkenba	0	2	21
Eagle Farm - Pinkenba	0	4	3
Eagle Farm - Pinkenba	1	2	151
Eagle Farm - Pinkenba	1	3	30
Eagle Farm - Pinkenba	1	4	14
Eagle Farm - Pinkenba	1	5	6
Eagle Farm - Pinkenba	1	6	5
Northgate - Virginia	0	1	673
Northgate - Virginia	0	2	130
Northgate - Virginia	0	3	43
Northgate - Virginia	0	4	10
Northgate - Virginia	0	5	3
Northgate - Virginia	1	2	708
Northgate - Virginia	1	3	394
Northgate - Virginia	1	4	356
Northgate - Virginia	1	5	123
Northgate - Virginia	1	6	57
Nudgee - Banyo	0	1	698
Nudgee - Banyo	0	2	134
Nudgee - Banyo	0	3	40
Nudgee - Banyo	0	4	20
Nudgee - Banyo	0	5	7
Nudgee - Banyo	1	2	966
Nudgee - Banyo	1	3	599
Nudgee - Banyo	1	4	549
Nudgee - Banyo	1	5	227
Nudgee - Banyo	1	6	100
Nundah	0	1	1986
Nundah	0	2	386
Nundah	0	3	65
Nundah	0	4	14
Nundah	0	5	3
Nundah	1	2	1658
Nundah	1	3	650
Nundah	1	4	458
Nundah	1	5	162
Nundah	1	6	51
Bracken Ridge	0	1	902
Bracken Ridge	0	2	137
Bracken Ridge	0	3	29
Bracken Ridge	0	4	6
Bracken Ridge	1	2	1871
Bracken Ridge	1	3	1114
Bracken Ridge	1	4	1087
Bracken Ridge	1	5	436
Bracken Ridge	1	6	217
Brighton (Qld)	0	1	891
Brighton (Qld)	0	2	94
Brighton (Qld)	0	3	10
Brighton (Qld)	1	2	1095
Brighton (Qld)	1	3	596
Brighton (Qld)	1	4	621
Brighton (Qld)	1	5	216
Brighton (Qld)	1	6	58
Deagon	0	1	494
Deagon	0	2	56
Deagon	0	3	8
Deagon	1	2	407
Deagon	1	3	230
Deagon	1	4	190
Deagon	1	5	53
Deagon	1	6	42
Sandgate - Shorncliffe	0	1	795
Sandgate - Shorncliffe	0	2	55
Sandgate - Shorncliffe	0	3	4
Sandgate - Shorncliffe	0	4	3
Sandgate - Shorncliffe	1	2	684
Sandgate - Shorncliffe	1	3	343
Sandgate - Shorncliffe	1	4	403
Sandgate - Shorncliffe	1	5	146
Sandgate - Shorncliffe	1	6	43
Taigum - Fitzgibbon	0	1	1404
Taigum - Fitzgibbon	0	2	142
Taigum - Fitzgibbon	0	3	44
Taigum - Fitzgibbon	0	4	3
Taigum - Fitzgibbon	0	5	3
Taigum - Fitzgibbon	1	2	1376
Taigum - Fitzgibbon	1	3	797
Taigum - Fitzgibbon	1	4	612
Taigum - Fitzgibbon	1	5	231
Taigum - Fitzgibbon	1	6	133
Zillmere	0	1	1096
Zillmere	0	2	191
Zillmere	0	3	49
Zillmere	0	4	15
Zillmere	0	5	3
Zillmere	0	6	3
Zillmere	1	2	1048
Zillmere	1	3	586
Zillmere	1	4	363
Zillmere	1	5	141
Zillmere	1	6	109
Camp Hill	0	1	821
Camp Hill	0	2	116
Camp Hill	0	3	49
Camp Hill	0	4	22
Camp Hill	0	5	8
Camp Hill	0	6	3
Camp Hill	1	2	998
Camp Hill	1	3	603
Camp Hill	1	4	789
Camp Hill	1	5	325
Camp Hill	1	6	109
Cannon Hill	0	1	530
Cannon Hill	0	2	97
Cannon Hill	0	3	32
Cannon Hill	0	4	16
Cannon Hill	0	5	6
Cannon Hill	0	6	5
Cannon Hill	1	2	579
Cannon Hill	1	3	298
Cannon Hill	1	4	345
Cannon Hill	1	5	118
Cannon Hill	1	6	55
Carina	0	1	1061
Carina	0	2	150
Carina	0	3	74
Carina	0	4	11
Carina	0	5	3
Carina	1	2	1257
Carina	1	3	735
Carina	1	4	588
Carina	1	5	205
Carina	1	6	72
Carina Heights	0	1	677
Carina Heights	0	2	110
Carina Heights	0	3	49
Carina Heights	0	4	10
Carina Heights	0	5	3
Carina Heights	0	6	4
Carina Heights	1	2	849
Carina Heights	1	3	404
Carina Heights	1	4	333
Carina Heights	1	5	98
Carina Heights	1	6	56
Carindale	0	1	803
Carindale	0	2	63
Carindale	0	3	30
Carindale	0	4	14
Carindale	0	5	6
Carindale	0	6	4
Carindale	1	2	1624
Carindale	1	3	889
Carindale	1	4	1150
Carindale	1	5	467
Carindale	1	6	186
Annerley	0	1	1335
Annerley	0	2	333
Annerley	0	3	191
Annerley	0	4	65
Annerley	0	5	19
Annerley	0	6	17
Annerley	1	2	1247
Annerley	1	3	575
Annerley	1	4	497
Annerley	1	5	157
Annerley	1	6	68
Coorparoo	0	1	2001
Coorparoo	0	2	393
Coorparoo	0	3	130
Coorparoo	0	4	40
Coorparoo	0	5	4
Coorparoo	1	2	1895
Coorparoo	1	3	808
Coorparoo	1	4	776
Coorparoo	1	5	317
Coorparoo	1	6	90
Fairfield - Dutton Park	0	1	471
Fairfield - Dutton Park	0	2	124
Fairfield - Dutton Park	0	3	87
Fairfield - Dutton Park	0	4	44
Fairfield - Dutton Park	0	5	21
Fairfield - Dutton Park	0	6	7
Fairfield - Dutton Park	1	2	478
Fairfield - Dutton Park	1	3	191
Fairfield - Dutton Park	1	4	213
Fairfield - Dutton Park	1	5	98
Fairfield - Dutton Park	1	6	42
Greenslopes	0	1	1205
Greenslopes	0	2	284
Greenslopes	0	3	100
Greenslopes	0	4	47
Greenslopes	0	5	14
Greenslopes	0	6	6
Greenslopes	1	2	1069
Greenslopes	1	3	498
Greenslopes	1	4	394
Greenslopes	1	5	119
Greenslopes	1	6	43
Holland Park	0	1	695
Holland Park	0	2	94
Holland Park	0	3	31
Holland Park	0	4	17
Holland Park	0	5	6
Holland Park	0	6	3
Holland Park	1	2	791
Holland Park	1	3	458
Holland Park	1	4	545
Holland Park	1	5	221
Holland Park	1	6	71
Holland Park West	0	1	574
Holland Park West	0	2	75
Holland Park West	0	3	38
Holland Park West	0	4	17
Holland Park West	0	5	4
Holland Park West	1	2	722
Holland Park West	1	3	352
Holland Park West	1	4	378
Holland Park West	1	5	142
Holland Park West	1	6	47
Woolloongabba	0	1	656
Woolloongabba	0	2	202
Woolloongabba	0	3	100
Woolloongabba	0	4	46
Woolloongabba	0	5	17
Woolloongabba	0	6	8
Woolloongabba	1	2	542
Woolloongabba	1	3	197
Woolloongabba	1	4	178
Woolloongabba	1	5	84
Woolloongabba	1	6	37
Yeronga	0	1	1058
Yeronga	0	2	189
Yeronga	0	3	80
Yeronga	0	4	25
Yeronga	0	5	5
Yeronga	1	2	1078
Yeronga	1	3	507
Yeronga	1	4	497
Yeronga	1	5	156
Yeronga	1	6	57
Eight Mile Plains	0	1	837
Eight Mile Plains	0	2	129
Eight Mile Plains	0	3	105
Eight Mile Plains	0	4	52
Eight Mile Plains	0	5	19
Eight Mile Plains	0	6	9
Eight Mile Plains	1	2	1260
Eight Mile Plains	1	3	927
Eight Mile Plains	1	4	905
Eight Mile Plains	1	5	433
Eight Mile Plains	1	6	257
Macgregor (Qld)	0	1	300
Macgregor (Qld)	0	2	54
Macgregor (Qld)	0	3	49
Macgregor (Qld)	0	4	50
Macgregor (Qld)	0	5	40
Macgregor (Qld)	0	6	41
Macgregor (Qld)	1	2	454
Macgregor (Qld)	1	3	262
Macgregor (Qld)	1	4	255
Macgregor (Qld)	1	5	142
Macgregor (Qld)	1	6	140
Mansfield (Qld)	0	1	474
Mansfield (Qld)	0	2	62
Mansfield (Qld)	0	3	17
Mansfield (Qld)	0	4	7
Mansfield (Qld)	1	2	783
Mansfield (Qld)	1	3	485
Mansfield (Qld)	1	4	612
Mansfield (Qld)	1	5	271
Mansfield (Qld)	1	6	133
Mount Gravatt	0	1	1375
Mount Gravatt	0	2	216
Mount Gravatt	0	3	92
Mount Gravatt	0	4	15
Mount Gravatt	0	5	8
Mount Gravatt	1	2	1625
Mount Gravatt	1	3	886
Mount Gravatt	1	4	867
Mount Gravatt	1	5	283
Mount Gravatt	1	6	131
Rochedale - Burbank	0	1	188
Rochedale - Burbank	0	2	26
Rochedale - Burbank	0	3	8
Rochedale - Burbank	0	4	5
Rochedale - Burbank	1	2	468
Rochedale - Burbank	1	3	369
Rochedale - Burbank	1	4	506
Rochedale - Burbank	1	5	214
Rochedale - Burbank	1	6	106
Upper Mount Gravatt	0	1	840
Upper Mount Gravatt	0	2	169
Upper Mount Gravatt	0	3	141
Upper Mount Gravatt	0	4	36
Upper Mount Gravatt	0	5	23
Upper Mount Gravatt	0	6	14
Upper Mount Gravatt	1	2	947
Upper Mount Gravatt	1	3	463
Upper Mount Gravatt	1	4	423
Upper Mount Gravatt	1	5	174
Upper Mount Gravatt	1	6	105
Wishart	0	1	598
Wishart	0	2	75
Wishart	0	3	15
Wishart	0	4	11
Wishart	0	5	10
Wishart	0	6	3
Wishart	1	2	1047
Wishart	1	3	630
Wishart	1	4	725
Wishart	1	5	318
Wishart	1	6	154
Coopers Plains	0	1	431
Coopers Plains	0	2	97
Coopers Plains	0	3	45
Coopers Plains	0	4	40
Coopers Plains	0	5	15
Coopers Plains	0	6	10
Coopers Plains	1	2	473
Coopers Plains	1	3	279
Coopers Plains	1	4	236
Coopers Plains	1	5	134
Coopers Plains	1	6	93
Moorooka	0	1	1169
Moorooka	0	2	220
Moorooka	0	3	85
Moorooka	0	4	25
Moorooka	0	5	10
Moorooka	0	6	7
Moorooka	1	2	1156
Moorooka	1	3	589
Moorooka	1	4	583
Moorooka	1	5	178
Moorooka	1	6	77
Robertson	0	1	304
Robertson	0	2	38
Robertson	0	3	39
Robertson	0	4	34
Robertson	0	5	26
Robertson	0	6	18
Robertson	1	2	400
Robertson	1	3	216
Robertson	1	4	270
Robertson	1	5	133
Robertson	1	6	113
Salisbury - Nathan	0	1	554
Salisbury - Nathan	0	2	109
Salisbury - Nathan	0	3	25
Salisbury - Nathan	0	4	24
Salisbury - Nathan	0	5	12
Salisbury - Nathan	0	6	4
Salisbury - Nathan	1	2	678
Salisbury - Nathan	1	3	419
Salisbury - Nathan	1	4	384
Salisbury - Nathan	1	5	142
Salisbury - Nathan	1	6	60
Tarragindi	0	1	588
Tarragindi	0	2	80
Tarragindi	0	3	43
Tarragindi	0	4	19
Tarragindi	0	5	7
Tarragindi	1	2	1017
Tarragindi	1	3	563
Tarragindi	1	4	807
Tarragindi	1	5	319
Tarragindi	1	6	80
Algester	0	1	490
Algester	0	2	85
Algester	0	3	21
Algester	0	4	8
Algester	0	5	5
Algester	0	6	5
Algester	1	2	836
Algester	1	3	560
Algester	1	4	489
Algester	1	5	226
Algester	1	6	127
Calamvale - Stretton	0	1	699
Calamvale - Stretton	0	2	165
Calamvale - Stretton	0	3	72
Calamvale - Stretton	0	4	42
Calamvale - Stretton	0	5	12
Calamvale - Stretton	0	6	3
Calamvale - Stretton	1	2	1683
Calamvale - Stretton	1	3	1371
Calamvale - Stretton	1	4	1489
Calamvale - Stretton	1	5	630
Calamvale - Stretton	1	6	349
Pallara - Willawong	0	1	140
Pallara - Willawong	0	2	25
Pallara - Willawong	0	3	9
Pallara - Willawong	0	4	3
Pallara - Willawong	1	2	347
Pallara - Willawong	1	3	283
Pallara - Willawong	1	4	338
Pallara - Willawong	1	5	137
Pallara - Willawong	1	6	96
Parkinson - Drewvale	0	1	407
Parkinson - Drewvale	0	2	71
Parkinson - Drewvale	0	3	30
Parkinson - Drewvale	0	4	9
Parkinson - Drewvale	0	5	3
Parkinson - Drewvale	1	2	1068
Parkinson - Drewvale	1	3	970
Parkinson - Drewvale	1	4	1190
Parkinson - Drewvale	1	5	514
Parkinson - Drewvale	1	6	295
Rocklea - Acacia Ridge	0	1	811
Rocklea - Acacia Ridge	0	2	164
Rocklea - Acacia Ridge	0	3	41
Rocklea - Acacia Ridge	0	4	21
Rocklea - Acacia Ridge	0	5	9
Rocklea - Acacia Ridge	0	6	7
Rocklea - Acacia Ridge	1	2	892
Rocklea - Acacia Ridge	1	3	557
Rocklea - Acacia Ridge	1	4	416
Rocklea - Acacia Ridge	1	5	198
Rocklea - Acacia Ridge	1	6	169
Kuraby	0	1	315
Kuraby	0	2	42
Kuraby	0	3	20
Kuraby	0	4	8
Kuraby	0	6	3
Kuraby	1	2	590
Kuraby	1	3	456
Kuraby	1	4	529
Kuraby	1	5	272
Kuraby	1	6	226
Runcorn	0	1	686
Runcorn	0	2	122
Runcorn	0	3	79
Runcorn	0	4	51
Runcorn	0	5	27
Runcorn	0	6	13
Runcorn	1	2	1118
Runcorn	1	3	919
Runcorn	1	4	876
Runcorn	1	5	400
Runcorn	1	6	267
Sunnybank	0	1	499
Sunnybank	0	2	118
Sunnybank	0	3	75
Sunnybank	0	4	64
Sunnybank	0	5	47
Sunnybank	0	6	32
Sunnybank	1	2	727
Sunnybank	1	3	413
Sunnybank	1	4	404
Sunnybank	1	5	236
Sunnybank	1	6	191
Sunnybank Hills	0	1	965
Sunnybank Hills	0	2	150
Sunnybank Hills	0	3	101
Sunnybank Hills	0	4	78
Sunnybank Hills	0	5	37
Sunnybank Hills	0	6	17
Sunnybank Hills	1	2	1447
Sunnybank Hills	1	3	995
Sunnybank Hills	1	4	1002
Sunnybank Hills	1	5	489
Sunnybank Hills	1	6	378
Jindalee - Mount Ommaney	0	1	397
Jindalee - Mount Ommaney	0	2	53
Jindalee - Mount Ommaney	0	3	12
Jindalee - Mount Ommaney	0	4	7
Jindalee - Mount Ommaney	0	5	4
Jindalee - Mount Ommaney	0	6	3
Jindalee - Mount Ommaney	1	2	825
Jindalee - Mount Ommaney	1	3	464
Jindalee - Mount Ommaney	1	4	532
Jindalee - Mount Ommaney	1	5	207
Jindalee - Mount Ommaney	1	6	72
Middle Park - Jamboree Heights	0	1	389
Middle Park - Jamboree Heights	0	2	61
Middle Park - Jamboree Heights	0	3	11
Middle Park - Jamboree Heights	0	4	3
Middle Park - Jamboree Heights	0	6	3
Middle Park - Jamboree Heights	1	2	730
Middle Park - Jamboree Heights	1	3	505
Middle Park - Jamboree Heights	1	4	467
Middle Park - Jamboree Heights	1	5	191
Middle Park - Jamboree Heights	1	6	82
Riverhills	0	1	276
Riverhills	0	2	33
Riverhills	0	3	11
Riverhills	0	4	3
Riverhills	1	2	436
Riverhills	1	3	284
Riverhills	1	4	257
Riverhills	1	5	114
Riverhills	1	6	33
Seventeen Mile Rocks - Sinnamon Park	0	1	443
Seventeen Mile Rocks - Sinnamon Park	0	2	40
Seventeen Mile Rocks - Sinnamon Park	0	3	9
Seventeen Mile Rocks - Sinnamon Park	0	4	5
Seventeen Mile Rocks - Sinnamon Park	1	2	898
Seventeen Mile Rocks - Sinnamon Park	1	3	625
Seventeen Mile Rocks - Sinnamon Park	1	4	738
Seventeen Mile Rocks - Sinnamon Park	1	5	255
Seventeen Mile Rocks - Sinnamon Park	1	6	84
Westlake	0	1	165
Westlake	0	2	17
Westlake	0	3	3
Westlake	1	2	452
Westlake	1	3	261
Westlake	1	4	346
Westlake	1	5	128
Westlake	1	6	57
Bellbowrie - Moggill	0	1	397
Bellbowrie - Moggill	0	2	50
Bellbowrie - Moggill	0	3	8
Bellbowrie - Moggill	0	4	3
Bellbowrie - Moggill	1	2	961
Bellbowrie - Moggill	1	3	580
Bellbowrie - Moggill	1	4	800
Bellbowrie - Moggill	1	5	319
Bellbowrie - Moggill	1	6	131
Brookfield - Kenmore Hills	0	1	294
Brookfield - Kenmore Hills	0	2	15
Brookfield - Kenmore Hills	1	2	631
Brookfield - Kenmore Hills	1	3	361
Brookfield - Kenmore Hills	1	4	458
Brookfield - Kenmore Hills	1	5	242
Brookfield - Kenmore Hills	1	6	87
Chapel Hill	0	1	460
Chapel Hill	0	2	61
Chapel Hill	0	3	36
Chapel Hill	0	4	25
Chapel Hill	0	5	6
Chapel Hill	1	2	1062
Chapel Hill	1	3	603
Chapel Hill	1	4	795
Chapel Hill	1	5	283
Chapel Hill	1	6	80
Fig Tree Pocket	0	1	127
Fig Tree Pocket	0	2	14
Fig Tree Pocket	0	3	3
Fig Tree Pocket	0	4	3
Fig Tree Pocket	1	2	319
Fig Tree Pocket	1	3	223
Fig Tree Pocket	1	4	359
Fig Tree Pocket	1	5	149
Fig Tree Pocket	1	6	39
Kenmore	0	1	524
Kenmore	0	2	66
Kenmore	0	3	13
Kenmore	0	4	13
Kenmore	0	5	6
Kenmore	1	2	927
Kenmore	1	3	533
Kenmore	1	4	644
Kenmore	1	5	255
Kenmore	1	6	80
Pinjarra Hills - Pullenvale	0	1	179
Pinjarra Hills - Pullenvale	0	2	14
Pinjarra Hills - Pullenvale	1	2	491
Pinjarra Hills - Pullenvale	1	3	270
Pinjarra Hills - Pullenvale	1	4	407
Pinjarra Hills - Pullenvale	1	5	198
Pinjarra Hills - Pullenvale	1	6	85
Chelmer - Graceville	0	1	423
Chelmer - Graceville	0	2	54
Chelmer - Graceville	0	3	15
Chelmer - Graceville	0	4	13
Chelmer - Graceville	0	5	3
Chelmer - Graceville	1	2	623
Chelmer - Graceville	1	3	420
Chelmer - Graceville	1	4	574
Chelmer - Graceville	1	5	264
Chelmer - Graceville	1	6	59
Corinda	0	1	419
Corinda	0	2	49
Corinda	0	3	16
Corinda	0	4	3
Corinda	0	5	3
Corinda	1	2	472
Corinda	1	3	252
Corinda	1	4	312
Corinda	1	5	139
Corinda	1	6	44
Indooroopilly	0	1	960
Indooroopilly	0	2	318
Indooroopilly	0	3	240
Indooroopilly	0	4	82
Indooroopilly	0	5	36
Indooroopilly	0	6	12
Indooroopilly	1	2	1239
Indooroopilly	1	3	632
Indooroopilly	1	4	640
Indooroopilly	1	5	220
Indooroopilly	1	6	70
Sherwood	0	1	598
Sherwood	0	2	75
Sherwood	0	3	24
Sherwood	0	4	10
Sherwood	0	5	3
Sherwood	1	2	629
Sherwood	1	3	304
Sherwood	1	4	324
Sherwood	1	5	161
Sherwood	1	6	38
St Lucia	0	1	782
St Lucia	0	2	400
