SA2_NAME16	HomeCensusNight	Sex	persons
Corangamite - North	0	F	189
Corangamite - North	0	M	183
Corangamite - North	1	F	2474
Corangamite - North	1	M	2530
Corangamite - South	0	F	214
Corangamite - South	0	M	249
Corangamite - South	1	F	3270
Corangamite - South	1	M	3424
Otway	0	F	231
Otway	0	M	219
Otway	1	F	1476
Otway	1	M	1505
Moyne - East	0	F	196
Moyne - East	0	M	184
Moyne - East	1	F	3077
Moyne - East	1	M	3199
Moyne - West	0	F	299
Moyne - West	0	M	317
Moyne - West	1	F	4468
Moyne - West	1	M	4341
Warrnambool - North	0	F	617
Warrnambool - North	0	M	688
Warrnambool - North	1	F	10335
Warrnambool - North	1	M	9456
Warrnambool - South	0	F	420
Warrnambool - South	0	M	437
Warrnambool - South	1	F	6308
Warrnambool - South	1	M	5759
Migratory - Offshore - Shipping (Vic.)	0	M	3
Migratory - Offshore - Shipping (Vic.)	1	F	4
Migratory - Offshore - Shipping (Vic.)	1	M	20
No usual address (Vic.)	0	F	3238
No usual address (Vic.)	0	M	4331
Alexandra Hills	0	F	303
Alexandra Hills	0	M	327
Alexandra Hills	1	F	8023
Alexandra Hills	1	M	7696
Belmont - Gumdale	0	F	144
Belmont - Gumdale	0	M	177
Belmont - Gumdale	1	F	3525
Belmont - Gumdale	1	M	3532
Birkdale	0	F	291
Birkdale	0	M	345
Birkdale	1	F	7297
Birkdale	1	M	6990
Capalaba	0	F	319
Capalaba	0	M	405
Capalaba	1	F	8560
Capalaba	1	M	8301
Thorneside	0	F	75
Thorneside	0	M	100
Thorneside	1	F	1827
Thorneside	1	M	1750
Wellington Point	0	F	233
Wellington Point	0	M	309
Wellington Point	1	F	5652
Wellington Point	1	M	5386
Cleveland	0	F	377
Cleveland	0	M	431
Cleveland	1	F	7408
Cleveland	1	M	6587
Ormiston	0	F	128
Ormiston	0	M	151
Ormiston	1	F	2887
Ormiston	1	M	2630
Redland Bay	0	F	327
Redland Bay	0	M	415
Redland Bay	1	F	7514
Redland Bay	1	M	7328
Sheldon - Mount Cotton	0	F	139
Sheldon - Mount Cotton	0	M	191
Sheldon - Mount Cotton	1	F	3756
Sheldon - Mount Cotton	1	M	3821
Thornlands	0	F	255
Thornlands	0	M	332
Thornlands	1	F	7256
Thornlands	1	M	6857
Victoria Point	0	F	370
Victoria Point	0	M	398
Victoria Point	1	F	7576
Victoria Point	1	M	6685
Redland Islands	0	F	320
Redland Islands	0	M	357
Redland Islands	1	F	4144
Redland Islands	1	M	4190
Brisbane Port - Lytton	1	F	3
Brisbane Port - Lytton	1	M	6
Manly - Lota	0	F	193
Manly - Lota	0	M	252
Manly - Lota	1	F	3572
Manly - Lota	1	M	3404
Manly West	0	F	237
Manly West	0	M	303
Manly West	1	F	5733
Manly West	1	M	5161
Murarrie	0	F	85
Murarrie	0	M	123
Murarrie	1	F	1954
Murarrie	1	M	1951
Tingalpa	0	F	205
Tingalpa	0	M	234
Tingalpa	1	F	4249
Tingalpa	1	M	4018
Wakerley	0	F	128
Wakerley	0	M	198
Wakerley	1	F	4429
Wakerley	1	M	4248
Wynnum	0	F	280
Wynnum	0	M	381
Wynnum	1	F	6480
Wynnum	1	M	6096
Wynnum West - Hemmant	0	F	334
Wynnum West - Hemmant	0	M	388
Wynnum West - Hemmant	1	F	7310
Wynnum West - Hemmant	1	M	6760
Bald Hills	0	F	118
Bald Hills	0	M	143
Bald Hills	1	F	3583
Bald Hills	1	M	3434
Bridgeman Downs	0	F	142
Bridgeman Downs	0	M	177
Bridgeman Downs	1	F	4087
Bridgeman Downs	1	M	3735
Carseldine	0	F	141
Carseldine	0	M	200
Carseldine	1	F	4632
Carseldine	1	M	4055
Everton Park	0	F	186
Everton Park	0	M	213
Everton Park	1	F	4391
Everton Park	1	M	4012
McDowall	0	F	136
McDowall	0	M	181
McDowall	1	F	3734
McDowall	1	M	3486
Aspley	0	F	214
Aspley	0	M	233
Aspley	1	F	6179
Aspley	1	M	5690
Chermside	0	F	198
Chermside	0	M	183
Chermside	1	F	4838
Chermside	1	M	4098
Chermside West	0	F	98
Chermside West	0	M	107
Chermside West	1	F	3060
Chermside West	1	M	2979
Geebung	0	F	71
Geebung	0	M	96
Geebung	1	F	2112
Geebung	1	M	2043
Kedron - Gordon Park	0	F	329
Kedron - Gordon Park	0	M	340
Kedron - Gordon Park	1	F	6679
Kedron - Gordon Park	1	M	6369
Stafford	0	F	159
Stafford	0	M	177
Stafford	1	F	3224
Stafford	1	M	2946
Stafford Heights	0	F	140
Stafford Heights	0	M	179
Stafford Heights	1	F	3423
Stafford Heights	1	M	3117
Wavell Heights	0	F	188
Wavell Heights	0	M	244
Wavell Heights	1	F	4879
Wavell Heights	1	M	4474
Boondall	0	F	148
Boondall	0	M	192
Boondall	1	F	4413
Boondall	1	M	4464
Brisbane Airport	0	F	3
Brisbane Airport	0	M	3
Brisbane Airport	1	F	65
Brisbane Airport	1	M	126
Eagle Farm - Pinkenba	0	F	33
Eagle Farm - Pinkenba	0	M	33
Eagle Farm - Pinkenba	1	F	386
Eagle Farm - Pinkenba	1	M	374
Northgate - Virginia	0	F	145
Northgate - Virginia	0	M	162
Northgate - Virginia	1	F	3164
Northgate - Virginia	1	M	3118
Nudgee - Banyo	0	F	217
Nudgee - Banyo	0	M	231
Nudgee - Banyo	1	F	4692
Nudgee - Banyo	1	M	4477
Nundah	0	F	308
Nundah	0	M	347
Nundah	1	F	5879
Nundah	1	M	5705
Bracken Ridge	0	F	314
Bracken Ridge	0	M	321
Bracken Ridge	1	F	8323
Bracken Ridge	1	M	7980
Brighton (Qld)	0	F	205
Brighton (Qld)	0	M	250
Brighton (Qld)	1	F	4637
Brighton (Qld)	1	M	4385
Deagon	0	F	123
Deagon	0	M	86
Deagon	1	F	1752
Deagon	1	M	1717
Sandgate - Shorncliffe	0	F	141
Sandgate - Shorncliffe	0	M	166
Sandgate - Shorncliffe	1	F	3360
Sandgate - Shorncliffe	1	M	3108
Taigum - Fitzgibbon	0	F	209
Taigum - Fitzgibbon	0	M	220
Taigum - Fitzgibbon	1	F	6270
Taigum - Fitzgibbon	1	M	5454
Zillmere	0	F	176
Zillmere	0	M	188
Zillmere	1	F	4362
Zillmere	1	M	4241
Camp Hill	0	F	230
Camp Hill	0	M	271
Camp Hill	1	F	5511
Camp Hill	1	M	5164
Cannon Hill	0	F	96
Cannon Hill	0	M	120
Cannon Hill	1	F	2803
Cannon Hill	1	M	2698
Carina	0	F	212
Carina	0	M	258
Carina	1	F	5623
Carina	1	M	4933
Carina Heights	0	F	151
Carina Heights	0	M	151
Carina Heights	1	F	3316
Carina Heights	1	M	2934
Carindale	0	F	270
Carindale	0	M	353
Carindale	1	F	7804
Carindale	1	M	7285
Annerley	0	F	261
Annerley	0	M	269
Annerley	1	F	5480
Annerley	1	M	5381
Coorparoo	0	F	352
Coorparoo	0	M	390
Coorparoo	1	F	7849
Coorparoo	1	M	7447
Fairfield - Dutton Park	0	F	124
Fairfield - Dutton Park	0	M	139
Fairfield - Dutton Park	1	F	2236
Fairfield - Dutton Park	1	M	2287
Greenslopes	0	F	199
Greenslopes	0	M	220
Greenslopes	1	F	4373
Greenslopes	1	M	4333
Holland Park	0	F	170
Holland Park	0	M	156
Holland Park	1	F	4177
Holland Park	1	M	3793
Holland Park West	0	F	122
Holland Park West	0	M	147
Holland Park West	1	F	3117
Holland Park West	1	M	2950
Woolloongabba	0	F	123
Woolloongabba	0	M	148
Woolloongabba	1	F	2491
Woolloongabba	1	M	2761
Yeronga	0	F	239
Yeronga	0	M	263
Yeronga	1	F	4617
Yeronga	1	M	4371
Eight Mile Plains	0	F	207
Eight Mile Plains	0	M	257
Eight Mile Plains	1	F	7425
Eight Mile Plains	1	M	7274
Macgregor (Qld)	0	F	140
Macgregor (Qld)	0	M	114
Macgregor (Qld)	1	F	2870
Macgregor (Qld)	1	M	2724
Mansfield (Qld)	0	F	157
Mansfield (Qld)	0	M	157
Mansfield (Qld)	1	F	4351
Mansfield (Qld)	1	M	4056
Mount Gravatt	0	F	290
Mount Gravatt	0	M	340
Mount Gravatt	1	F	7453
Mount Gravatt	1	M	6864
Rochedale - Burbank	0	F	126
Rochedale - Burbank	0	M	141
Rochedale - Burbank	1	F	3073
Rochedale - Burbank	1	M	2978
Upper Mount Gravatt	0	F	214
Upper Mount Gravatt	0	M	183
Upper Mount Gravatt	1	F	4663
Upper Mount Gravatt	1	M	4333
Wishart	0	F	225
Wishart	0	M	210
Wishart	1	F	5513
Wishart	1	M	4876
Coopers Plains	0	F	120
Coopers Plains	0	M	136
Coopers Plains	1	F	2633
Coopers Plains	1	M	2598
Moorooka	0	F	222
Moorooka	0	M	250
Moorooka	1	F	4975
Moorooka	1	M	4977
Robertson	0	F	84
Robertson	0	M	86
Robertson	1	F	2460
Robertson	1	M	2466
Salisbury - Nathan	0	F	141
Salisbury - Nathan	0	M	177
Salisbury - Nathan	1	F	3419
Salisbury - Nathan	1	M	3444
Tarragindi	0	F	217
Tarragindi	0	M	230
Tarragindi	1	F	5241
Tarragindi	1	M	4982
Algester	0	F	141
Algester	0	M	163
Algester	1	F	4056
Algester	1	M	4064
Calamvale - Stretton	0	F	332
Calamvale - Stretton	0	M	340
Calamvale - Stretton	1	F	10541
Calamvale - Stretton	1	M	10042
Pallara - Willawong	0	F	66
Pallara - Willawong	0	M	84
Pallara - Willawong	1	F	2312
Pallara - Willawong	1	M	2237
Parkinson - Drewvale	0	F	220
Parkinson - Drewvale	0	M	246
Parkinson - Drewvale	1	F	7711
Parkinson - Drewvale	1	M	7410
Rocklea - Acacia Ridge	0	F	208
Rocklea - Acacia Ridge	0	M	235
Rocklea - Acacia Ridge	1	F	4459
Rocklea - Acacia Ridge	1	M	4669
Kuraby	0	F	117
Kuraby	0	M	112
Kuraby	1	F	4150
Kuraby	1	M	4004
Runcorn	0	F	234
Runcorn	0	M	281
Runcorn	1	F	6942
Runcorn	1	M	7015
Sunnybank	0	F	198
Sunnybank	0	M	196
Sunnybank	1	F	4200
Sunnybank	1	M	4261
Sunnybank Hills	0	F	300
Sunnybank Hills	0	M	346
Sunnybank Hills	1	F	8841
Sunnybank Hills	1	M	8594
Jindalee - Mount Ommaney	0	F	156
Jindalee - Mount Ommaney	0	M	158
Jindalee - Mount Ommaney	1	F	3685
Jindalee - Mount Ommaney	1	M	3516
Middle Park - Jamboree Heights	0	F	120
Middle Park - Jamboree Heights	0	M	152
Middle Park - Jamboree Heights	1	F	3424
Middle Park - Jamboree Heights	1	M	3369
Riverhills	0	F	54
Riverhills	0	M	86
Riverhills	1	F	1992
Riverhills	1	M	1911
Seventeen Mile Rocks - Sinnamon Park	0	F	166
Seventeen Mile Rocks - Sinnamon Park	0	M	192
Seventeen Mile Rocks - Sinnamon Park	1	F	4826
Seventeen Mile Rocks - Sinnamon Park	1	M	4379
Westlake	0	F	96
Westlake	0	M	102
Westlake	1	F	2121
Westlake	1	M	2036
Bellbowrie - Moggill	0	F	167
Bellbowrie - Moggill	0	M	187
Bellbowrie - Moggill	1	F	5004
Bellbowrie - Moggill	1	M	4741
Brookfield - Kenmore Hills	0	F	140
Brookfield - Kenmore Hills	0	M	178
Brookfield - Kenmore Hills	1	F	3299
Brookfield - Kenmore Hills	1	M	3130
Chapel Hill	0	F	196
Chapel Hill	0	M	289
Chapel Hill	1	F	5033
Chapel Hill	1	M	4787
Fig Tree Pocket	0	F	63
Fig Tree Pocket	0	M	98
Fig Tree Pocket	1	F	1956
Fig Tree Pocket	1	M	1930
Kenmore	0	F	164
Kenmore	0	M	199
Kenmore	1	F	4376
Kenmore	1	M	4027
Pinjarra Hills - Pullenvale	0	F	100
Pinjarra Hills - Pullenvale	0	M	156
Pinjarra Hills - Pullenvale	1	F	2625
Pinjarra Hills - Pullenvale	1	M	2521
Chelmer - Graceville	0	F	169
Chelmer - Graceville	0	M	207
Chelmer - Graceville	1	F	3587
Chelmer - Graceville	1	M	3449
Corinda	0	F	140
Corinda	0	M	142
Corinda	1	F	2378
Corinda	1	M	2213
Indooroopilly	0	F	280
Indooroopilly	0	M	311
Indooroopilly	1	F	5865
Indooroopilly	1	M	5675
Sherwood	0	F	131
Sherwood	0	M	125
Sherwood	1	F	2851
Sherwood	1	M	2537
St Lucia	0	F	282
St Lucia	0	M	275
St Lucia	1	F	6251
St Lucia	1	M	5768
Taringa	0	F	250
Taringa	0	M	237
Taringa	1	F	4117
Taringa	1	M	3848
Enoggera	0	F	187
Enoggera	0	M	299
Enoggera	1	F	3760
Enoggera	1	M	3910
Enoggera Reservoir	0	M	3
Enoggera Reservoir	1	F	15
Enoggera Reservoir	1	M	9
Keperra	0	F	140
Keperra	0	M	139
Keperra	1	F	3646
Keperra	1	M	3162
Mitchelton	0	F	186
Mitchelton	0	M	222
Mitchelton	1	F	4151
Mitchelton	1	M	3805
The Gap	0	F	347
The Gap	0	M	378
The Gap	1	F	8119
The Gap	1	M	7637
Upper Kedron - Ferny Grove	0	F	141
Upper Kedron - Ferny Grove	0	M	212
Upper Kedron - Ferny Grove	1	F	4884
Upper Kedron - Ferny Grove	1	M	4668
Brisbane City	0	F	252
Brisbane City	0	M	293
Brisbane City	1	F	4638
Brisbane City	1	M	5002
Fortitude Valley	0	F	191
Fortitude Valley	0	M	213
Fortitude Valley	1	F	3092
Fortitude Valley	1	M	3646
Highgate Hill	0	F	164
Highgate Hill	0	M	170
Highgate Hill	1	F	2973
Highgate Hill	1	M	3017
Kangaroo Point	0	F	246
Kangaroo Point	0	M	285
Kangaroo Point	1	F	3810
Kangaroo Point	1	M	3873
New Farm	0	F	392
New Farm	0	M	430
New Farm	1	F	6067
New Farm	1	M	5898
South Brisbane	0	F	203
South Brisbane	0	M	209
South Brisbane	1	F	3401
South Brisbane	1	M	3411
Spring Hill	0	F	134
Spring Hill	0	M	214
Spring Hill	1	F	2582
Spring Hill	1	M	3143
West End	0	F	275
West End	0	M	251
West End	1	F	4547
West End	1	M	4546
Balmoral	0	F	88
Balmoral	0	M	123
Balmoral	1	F	2080
Balmoral	1	M	1928
Bulimba	0	F	196
Bulimba	0	M	208
Bulimba	1	F	3219
Bulimba	1	M	3075
East Brisbane	0	F	166
East Brisbane	0	M	251
East Brisbane	1	F	2548
East Brisbane	1	M	2815
Hawthorne	0	F	145
Hawthorne	0	M	170
Hawthorne	1	F	2424
Hawthorne	1	M	2234
Morningside - Seven Hills	0	F	361
Morningside - Seven Hills	0	M	383
Morningside - Seven Hills	1	F	6145
Morningside - Seven Hills	1	M	5724
Norman Park	0	F	160
Norman Park	0	M	172
Norman Park	1	F	3069
Norman Park	1	M	2898
Albion	0	F	91
Albion	0	M	75
Albion	1	F	1415
Albion	1	M	1215
Alderley	0	F	193
Alderley	0	M	157
Alderley	1	F	2864
Alderley	1	M	2790
Ascot	0	F	141
Ascot	0	M	158
Ascot	1	F	2493
Ascot	1	M	2353
Clayfield	0	F	275
Clayfield	0	M	262
Clayfield	1	F	5211
Clayfield	1	M	4728
Grange	0	F	98
Grange	0	M	89
Grange	1	F	2094
Grange	1	M	1966
Hamilton (Qld)	0	F	185
Hamilton (Qld)	0	M	225
Hamilton (Qld)	1	F	2992
Hamilton (Qld)	1	M	2885
Hendra	0	F	127
Hendra	0	M	128
Hendra	1	F	2243
Hendra	1	M	2156
Kelvin Grove - Herston	0	F	223
Kelvin Grove - Herston	0	M	217
Kelvin Grove - Herston	1	F	4863
Kelvin Grove - Herston	1	M	4778
Newmarket	0	F	120
Newmarket	0	M	155
Newmarket	1	F	2385
Newmarket	1	M	2312
Newstead - Bowen Hills	0	F	378
Newstead - Bowen Hills	0	M	400
Newstead - Bowen Hills	1	F	4898
Newstead - Bowen Hills	1	M	4960
Wilston	0	F	107
Wilston	0	M	118
Wilston	1	F	1855
Wilston	1	M	1856
Windsor	0	F	127
Windsor	0	M	174
Windsor	1	F	3454
Windsor	1	M	3434
Wooloowin - Lutwyche	0	F	222
Wooloowin - Lutwyche	0	M	257
Wooloowin - Lutwyche	1	F	4644
Wooloowin - Lutwyche	1	M	4626
Ashgrove	0	F	324
Ashgrove	0	M	440
Ashgrove	1	F	6337
Ashgrove	1	M	6221
Auchenflower	0	F	143
Auchenflower	0	M	181
Auchenflower	1	F	2605
Auchenflower	1	M	2569
Bardon	0	F	263
Bardon	0	M	263
Bardon	1	F	4837
Bardon	1	M	4353
Paddington - Milton	0	F	293
Paddington - Milton	0	M	364
Paddington - Milton	1	F	5182
Paddington - Milton	1	M	4951
Red Hill (Qld)	0	F	162
Red Hill (Qld)	0	M	175
Red Hill (Qld)	1	F	2681
Red Hill (Qld)	1	M	2728
Toowong	0	F	266
Toowong	0	M	283
Toowong	1	F	5258
Toowong	1	M	4996
Brinsmead	0	F	140
Brinsmead	0	M	167
Brinsmead	1	F	2568
Brinsmead	1	M	2483
Clifton Beach - Kewarra Beach	0	F	300
Clifton Beach - Kewarra Beach	0	M	332
Clifton Beach - Kewarra Beach	1	F	5222
Clifton Beach - Kewarra Beach	1	M	4978
Freshwater - Stratford	0	F	96
Freshwater - Stratford	0	M	121
Freshwater - Stratford	1	F	1753
Freshwater - Stratford	1	M	1597
Redlynch	0	F	253
Redlynch	0	M	430
Redlynch	1	F	6304
Redlynch	1	M	5821
Trinity Beach - Smithfield	0	F	325
Trinity Beach - Smithfield	0	M	482
Trinity Beach - Smithfield	1	F	6670
Trinity Beach - Smithfield	1	M	6458
Yorkeys Knob - Machans Beach	0	F	156
Yorkeys Knob - Machans Beach	0	M	196
Yorkeys Knob - Machans Beach	1	F	2972
Yorkeys Knob - Machans Beach	1	M	2824
Bentley Park	0	F	158
Bentley Park	0	M	242
Bentley Park	1	F	3925
Bentley Park	1	M	3692
Cairns City	0	F	387
Cairns City	0	M	484
Cairns City	1	F	5087
Cairns City	1	M	5485
Earlville - Bayview Heights	0	F	189
Earlville - Bayview Heights	0	M	210
Earlville - Bayview Heights	1	F	4089
Earlville - Bayview Heights	1	M	3782
Edmonton	0	F	221
Edmonton	0	M	295
Edmonton	1	F	5242
Edmonton	1	M	4984
Gordonvale - Trinity	0	F	146
Gordonvale - Trinity	0	M	254
Gordonvale - Trinity	1	F	4126
Gordonvale - Trinity	1	M	4141
Kanimbla - Mooroobool	0	F	220
Kanimbla - Mooroobool	0	M	270
Kanimbla - Mooroobool	1	F	4938
Kanimbla - Mooroobool	1	M	4456
Manoora	0	F	164
Manoora	0	M	162
Manoora	1	F	2960
Manoora	1	M	2745
Manunda	0	F	136
Manunda	0	M	117
Manunda	1	F	2596
Manunda	1	M	2549
Mount Sheridan	0	F	176
Mount Sheridan	0	M	195
Mount Sheridan	1	F	4127
Mount Sheridan	1	M	3772
Westcourt - Bungalow	0	F	158
Westcourt - Bungalow	0	M	243
Westcourt - Bungalow	1	F	2949
Westcourt - Bungalow	1	M	2987
White Rock	0	F	143
White Rock	0	M	165
White Rock	1	F	2336
White Rock	1	M	2089
Whitfield - Edge Hill	0	F	201
Whitfield - Edge Hill	0	M	254
Whitfield - Edge Hill	1	F	4007
Whitfield - Edge Hill	1	M	3727
Woree	0	F	125
Woree	0	M	143
Woree	1	F	2297
Woree	1	M	2256
Babinda	0	F	106
Babinda	0	M	148
Babinda	1	F	1915
Babinda	1	M	2072
Innisfail	0	F	222
Innisfail	0	M	262
Innisfail	1	F	4479
Innisfail	1	M	4410
Johnstone	0	F	230
Johnstone	0	M	265
Johnstone	1	F	3614
Johnstone	1	M	3785
Tully	0	F	241
Tully	0	M	358
Tully	1	F	4800
Tully	1	M	5271
Yarrabah	0	F	39
Yarrabah	0	M	51
Yarrabah	1	F	1243
Yarrabah	1	M	1232
Daintree	0	F	169
Daintree	0	M	232
Daintree	1	F	2932
Daintree	1	M	3017
Port Douglas	0	F	97
Port Douglas	0	M	113
Port Douglas	1	F	2509
Port Douglas	1	M	2537
Atherton	0	F	287
Atherton	0	M	294
Atherton	1	F	5257
Atherton	1	M	4879
Herberton	0	F	168
Herberton	0	M	253
Herberton	1	F	2608
Herberton	1	M	2598
Kuranda	0	F	111
Kuranda	0	M	144
Kuranda	1	F	2151
Kuranda	1	M	2084
Malanda - Yungaburra	0	F	263
Malanda - Yungaburra	0	M	282
Malanda - Yungaburra	1	F	4035
Malanda - Yungaburra	1	M	3905
Mareeba	0	F	285
Mareeba	0	M	331
Mareeba	1	F	5311
Mareeba	1	M	5147
Balonne	0	F	183
Balonne	0	M	222
Balonne	1	F	1947
Balonne	1	M	2026
Chinchilla	0	F	202
Chinchilla	0	M	275
Chinchilla	1	F	3788
Chinchilla	1	M	3863
Goondiwindi	0	F	183
Goondiwindi	0	M	209
Goondiwindi	1	F	3039
Goondiwindi	1	M	2922
Inglewood - Waggamba	0	F	161
Inglewood - Waggamba	0	M	186
Inglewood - Waggamba	1	F	1890
Inglewood - Waggamba	1	M	1998
Miles - Wandoan	0	F	133
Miles - Wandoan	0	M	182
Miles - Wandoan	1	F	1752
Miles - Wandoan	1	M	1993
Roma	0	F	198
Roma	0	M	303
Roma	1	F	3242
Roma	1	M	3112
Roma Region	0	F	194
Roma Region	0	M	267
Roma Region	1	F	2514
Roma Region	1	M	2836
Tara	0	F	138
Tara	0	M	185
Tara	1	F	1853
Tara	1	M	2042
Crows Nest - Rosalie	0	F	241
Crows Nest - Rosalie	0	M	295
Crows Nest - Rosalie	1	F	4035
Crows Nest - Rosalie	1	M	3984
Jondaryan	0	F	155
Jondaryan	0	M	231
Jondaryan	1	F	3477
Jondaryan	1	M	3649
Millmerran	0	F	85
Millmerran	0	M	111
Millmerran	1	F	1528
Millmerran	1	M	1585
Pittsworth	0	F	157
Pittsworth	0	M	209
Pittsworth	1	F	2736
Pittsworth	1	M	2620
Wambo	0	F	483
Wambo	0	M	624
Wambo	1	F	7959
Wambo	1	M	7964
Clifton - Greenmount	0	F	148
Clifton - Greenmount	0	M	153
Clifton - Greenmount	1	F	2281
Clifton - Greenmount	1	M	2320
Southern Downs - East	0	F	107
Southern Downs - East	0	M	135
Southern Downs - East	1	F	1992
Southern Downs - East	1	M	1999
Southern Downs - West	0	F	140
Southern Downs - West	0	M	164
Southern Downs - West	1	F	2117
Southern Downs - West	1	M	2227
Stanthorpe	0	F	190
Stanthorpe	0	M	180
Stanthorpe	1	F	2635
Stanthorpe	1	M	2404
Stanthorpe Region	0	F	172
Stanthorpe Region	0	M	212
Stanthorpe Region	1	F	2653
Stanthorpe Region	1	M	2749
Warwick	0	F	348
Warwick	0	M	408
Warwick	1	F	7506
Warwick	1	M	6872
Central Highlands - East	0	F	187
Central Highlands - East	0	M	277
Central Highlands - East	1	F	3123
Central Highlands - East	1	M	3703
Central Highlands - West	0	F	259
Central Highlands - West	0	M	350
Central Highlands - West	1	F	3472
Central Highlands - West	1	M	4062
Emerald	0	F	380
Emerald	0	M	612
Emerald	1	F	6310
Emerald	1	M	6229
Berserker	0	F	163
Berserker	0	M	241
Berserker	1	F	3244
Berserker	1	M	3230
Bouldercombe	0	F	53
Bouldercombe	0	M	93
Bouldercombe	1	F	860
Bouldercombe	1	M	861
Emu Park	0	F	159
Emu Park	0	M	270
Emu Park	1	F	2567
Emu Park	1	M	2470
Frenchville - Mount Archer	0	F	230
Frenchville - Mount Archer	0	M	368
Frenchville - Mount Archer	1	F	4414
Frenchville - Mount Archer	1	M	4060
Glenlee - Rockyview	0	F	89
Glenlee - Rockyview	0	M	247
Glenlee - Rockyview	1	F	2041
Glenlee - Rockyview	1	M	2608
Gracemere	0	F	313
Gracemere	0	M	554
Gracemere	1	F	5693
Gracemere	1	M	5106
Lakes Creek	0	F	106
Lakes Creek	0	M	156
Lakes Creek	1	F	2277
Lakes Creek	1	M	2334
Mount Morgan	0	F	63
Mount Morgan	0	M	117
Mount Morgan	1	F	1343
Mount Morgan	1	M	1413
Norman Gardens	0	F	241
Norman Gardens	0	M	391
Norman Gardens	1	F	4958
Norman Gardens	1	M	4541
Park Avenue	0	F	111
Park Avenue	0	M	175
Park Avenue	1	F	2480
Park Avenue	1	M	2331
Parkhurst - Kawana	0	F	134
Parkhurst - Kawana	0	M	282
Parkhurst - Kawana	1	F	3371
Parkhurst - Kawana	1	M	3115
Rockhampton - West	0	F	177
Rockhampton - West	0	M	225
Rockhampton - West	1	F	2893
Rockhampton - West	1	M	2639
Rockhampton City	0	F	93
Rockhampton City	0	M	155
Rockhampton City	1	F	1429
Rockhampton City	1	M	1591
Rockhampton Region - East	0	F	92
Rockhampton Region - East	0	M	170
Rockhampton Region - East	1	F	1498
Rockhampton Region - East	1	M	1692
Rockhampton Region - North	0	F	133
Rockhampton Region - North	0	M	217
Rockhampton Region - North	1	F	1925
Rockhampton Region - North	1	M	1974
Rockhampton Region - West	0	F	86
Rockhampton Region - West	0	M	153
Rockhampton Region - West	1	F	1307
Rockhampton Region - West	1	M	1378
Shoalwater Bay	0	M	3
Shoalwater Bay	1	F	6
Shoalwater Bay	1	M	4
The Range - Allenstown	0	F	204
The Range - Allenstown	0	M	322
The Range - Allenstown	1	F	4100
The Range - Allenstown	1	M	3568
Yeppoon	0	F	562
Yeppoon	0	M	1053
Yeppoon	1	F	8578
Yeppoon	1	M	7912
Banana	0	F	259
Banana	0	M	316
Banana	1	F	3832
Banana	1	M	4151
Biloela	0	F	140
Biloela	0	M	155
Biloela	1	F	2704
Biloela	1	M	2770
Agnes Water - Miriam Vale	0	F	214
Agnes Water - Miriam Vale	0	M	337
Agnes Water - Miriam Vale	1	F	2599
Agnes Water - Miriam Vale	1	M	2872
Boyne Island - Tannum Sands	0	F	293
Boyne Island - Tannum Sands	0	M	387
Boyne Island - Tannum Sands	1	F	4641
Boyne Island - Tannum Sands	1	M	4578
Callemondah	0	M	8
Callemondah	1	F	5
Callemondah	1	M	10
Clinton - New Auckland	0	F	358
Clinton - New Auckland	0	M	451
Clinton - New Auckland	1	F	6343
Clinton - New Auckland	1	M	6310
Gladstone	0	F	183
Gladstone	0	M	304
Gladstone	1	F	2681
Gladstone	1	M	2851
Gladstone Hinterland	0	F	259
Gladstone Hinterland	0	M	409
Gladstone Hinterland	1	F	5303
Gladstone Hinterland	1	M	5771
Kin Kora - Sun Valley	0	F	97
Kin Kora - Sun Valley	0	M	145
Kin Kora - Sun Valley	1	F	1660
Kin Kora - Sun Valley	1	M	1715
Telina - Toolooa	0	F	153
Telina - Toolooa	0	M	245
Telina - Toolooa	1	F	2918
Telina - Toolooa	1	M	2830
West Gladstone	0	F	143
West Gladstone	0	M	201
West Gladstone	1	F	2140
West Gladstone	1	M	2223
Broadbeach Waters	0	F	178
Broadbeach Waters	0	M	208
Broadbeach Waters	1	F	3751
Broadbeach Waters	1	M	3643
Burleigh Heads	0	F	274
Burleigh Heads	0	M	324
Burleigh Heads	1	F	4292
Burleigh Heads	1	M	3877
Burleigh Waters	0	F	233
Burleigh Waters	0	M	289
Burleigh Waters	1	F	7236
Burleigh Waters	1	M	6400
Mermaid Beach - Broadbeach	0	F	345
Mermaid Beach - Broadbeach	0	M	376
Mermaid Beach - Broadbeach	1	F	5716
Mermaid Beach - Broadbeach	1	M	5474
Mermaid Waters	0	F	253
Mermaid Waters	0	M	267
Mermaid Waters	1	F	6015
Mermaid Waters	1	M	5631
Miami	0	F	207
Miami	0	M	210
Miami	1	F	3334
Miami	1	M	3092
Coolangatta	0	F	215
Coolangatta	0	M	238
Coolangatta	1	F	2762
Coolangatta	1	M	2738
Currumbin - Tugun	0	F	316
Currumbin - Tugun	0	M	354
Currumbin - Tugun	1	F	5490
Currumbin - Tugun	1	M	5153
Currumbin Waters	0	F	184
Currumbin Waters	0	M	198
Currumbin Waters	1	F	4550
Currumbin Waters	1	M	4190
Elanora	0	F	238
Elanora	0	M	265
Elanora	1	F	6021
Elanora	1	M	5623
Palm Beach	0	F	397
Palm Beach	0	M	440
Palm Beach	1	F	7145
