SA2_NAME16	OnlyEnglishSpokenHome	Sex	persons
Morisset - Cooranbong	1	F	6896
Morisset - Cooranbong	1	M	6531
Toronto - Awaba	0	F	242
Toronto - Awaba	0	M	186
Toronto - Awaba	1	F	6375
Toronto - Awaba	1	M	5973
Wangi Wangi - Rathmines	0	F	151
Wangi Wangi - Rathmines	0	M	113
Wangi Wangi - Rathmines	1	F	4130
Wangi Wangi - Rathmines	1	M	4206
West Wallsend - Barnsley - Killingworth	0	F	64
West Wallsend - Barnsley - Killingworth	0	M	64
West Wallsend - Barnsley - Killingworth	1	F	3065
West Wallsend - Barnsley - Killingworth	1	M	3038
Adamstown - Kotara	0	F	649
Adamstown - Kotara	0	M	590
Adamstown - Kotara	1	F	7091
Adamstown - Kotara	1	M	6860
Beresfield - Hexham	0	F	204
Beresfield - Hexham	0	M	155
Beresfield - Hexham	1	F	3793
Beresfield - Hexham	1	M	3722
Hamilton - Broadmeadow	0	F	662
Hamilton - Broadmeadow	0	M	608
Hamilton - Broadmeadow	1	F	4962
Hamilton - Broadmeadow	1	M	4902
Lambton - New Lambton	0	F	696
Lambton - New Lambton	0	M	586
Lambton - New Lambton	1	F	7541
Lambton - New Lambton	1	M	7096
Maryland - Fletcher - Minmi	0	F	771
Maryland - Fletcher - Minmi	0	M	713
Maryland - Fletcher - Minmi	1	F	5874
Maryland - Fletcher - Minmi	1	M	5832
Mayfield - Warabrook	0	F	775
Mayfield - Warabrook	0	M	733
Mayfield - Warabrook	1	F	6253
Mayfield - Warabrook	1	M	6195
Merewether - The Junction	0	F	405
Merewether - The Junction	0	M	311
Merewether - The Junction	1	F	6147
Merewether - The Junction	1	M	6123
Newcastle - Cooks Hill	0	F	460
Newcastle - Cooks Hill	0	M	427
Newcastle - Cooks Hill	1	F	4443
Newcastle - Cooks Hill	1	M	4547
Newcastle Port - Kooragang	1	F	6
Newcastle Port - Kooragang	1	M	7
Shortland - Jesmond	0	F	1398
Shortland - Jesmond	0	M	1560
Shortland - Jesmond	1	F	4095
Shortland - Jesmond	1	M	3984
Stockton - Fullerton Cove	0	F	119
Stockton - Fullerton Cove	0	M	98
Stockton - Fullerton Cove	1	F	3190
Stockton - Fullerton Cove	1	M	3220
Wallsend - Elermore Vale	0	F	1143
Wallsend - Elermore Vale	0	M	1003
Wallsend - Elermore Vale	1	F	8593
Wallsend - Elermore Vale	1	M	8023
Waratah - North Lambton	0	F	629
Waratah - North Lambton	0	M	585
Waratah - North Lambton	1	F	4996
Waratah - North Lambton	1	M	4893
Wickham - Carrington - Tighes Hill	0	F	272
Wickham - Carrington - Tighes Hill	0	M	265
Wickham - Carrington - Tighes Hill	1	F	3503
Wickham - Carrington - Tighes Hill	1	M	3476
Ballina	0	F	333
Ballina	0	M	297
Ballina	1	F	7864
Ballina	1	M	7120
Ballina Region	0	F	326
Ballina Region	0	M	306
Ballina Region	1	F	7715
Ballina Region	1	M	7393
Bangalow	0	F	163
Bangalow	0	M	126
Bangalow	1	F	2398
Bangalow	1	M	2348
Brunswick Heads - Ocean Shores	0	F	278
Brunswick Heads - Ocean Shores	0	M	219
Brunswick Heads - Ocean Shores	1	F	3695
Brunswick Heads - Ocean Shores	1	M	3295
Byron Bay	0	F	410
Byron Bay	0	M	366
Byron Bay	1	F	3765
Byron Bay	1	M	3483
Evans Head	0	F	43
Evans Head	0	M	44
Evans Head	1	F	2298
Evans Head	1	M	2376
Lennox Head - Skennars Head	0	F	168
Lennox Head - Skennars Head	0	M	147
Lennox Head - Skennars Head	1	F	3644
Lennox Head - Skennars Head	1	M	3385
Mullumbimby	0	F	308
Mullumbimby	0	M	260
Mullumbimby	1	F	3308
Mullumbimby	1	M	3104
Casino	0	F	132
Casino	0	M	83
Casino	1	F	5752
Casino	1	M	5443
Casino Region	0	F	79
Casino Region	0	M	63
Casino Region	1	F	3009
Casino Region	1	M	3180
Goonellabah	0	F	378
Goonellabah	0	M	301
Goonellabah	1	F	6144
Goonellabah	1	M	5381
Kyogle	0	F	109
Kyogle	0	M	79
Kyogle	1	F	3205
Kyogle	1	M	3231
Lismore	0	F	386
Lismore	0	M	331
Lismore	1	F	6818
Lismore	1	M	6499
Lismore Region	0	F	315
Lismore Region	0	M	276
Lismore Region	1	F	6514
Lismore Region	1	M	6657
Kingscliff - Fingal Head	0	F	228
Kingscliff - Fingal Head	0	M	164
Kingscliff - Fingal Head	1	F	5983
Kingscliff - Fingal Head	1	M	5783
Murwillumbah	0	F	194
Murwillumbah	0	M	165
Murwillumbah	1	F	4201
Murwillumbah	1	M	3771
Murwillumbah Region	0	F	170
Murwillumbah Region	0	M	135
Murwillumbah Region	1	F	4083
Murwillumbah Region	1	M	4279
Pottsville	0	F	276
Pottsville	0	M	219
Pottsville	1	F	6060
Pottsville	1	M	5806
Tweed Heads	0	F	556
Tweed Heads	0	M	467
Tweed Heads	1	F	8590
Tweed Heads	1	M	8111
Banora Point	0	F	391
Banora Point	0	M	272
Banora Point	1	F	7570
Banora Point	1	M	6721
Terranora - North Tumblegum	0	F	68
Terranora - North Tumblegum	0	M	57
Terranora - North Tumblegum	1	F	1491
Terranora - North Tumblegum	1	M	1488
Tweed Heads South	0	F	267
Tweed Heads South	0	M	224
Tweed Heads South	1	F	3844
Tweed Heads South	1	M	3266
Griffith (NSW)	0	F	2256
Griffith (NSW)	0	M	2274
Griffith (NSW)	1	F	6554
Griffith (NSW)	1	M	6307
Griffith Region	0	F	533
Griffith Region	0	M	576
Griffith Region	1	F	5049
Griffith Region	1	M	5484
Leeton	0	F	358
Leeton	0	M	401
Leeton	1	F	4318
Leeton	1	M	4125
Narrandera	0	F	77
Narrandera	0	M	79
Narrandera	1	F	2649
Narrandera	1	M	2601
Tumbarumba	0	F	42
Tumbarumba	0	M	43
Tumbarumba	1	F	1452
Tumbarumba	1	M	1496
Tumut	0	F	98
Tumut	0	M	105
Tumut	1	F	2778
Tumut	1	M	2642
Tumut Region	0	F	109
Tumut Region	0	M	108
Tumut Region	1	F	2006
Tumut Region	1	M	2128
Cootamundra	0	F	81
Cootamundra	0	M	76
Cootamundra	1	F	3535
Cootamundra	1	M	3373
Gundagai	0	F	36
Gundagai	0	M	32
Gundagai	1	F	1615
Gundagai	1	M	1651
Junee	0	F	77
Junee	0	M	116
Junee	1	F	2379
Junee	1	M	2332
Temora	0	F	58
Temora	0	M	80
Temora	1	F	3107
Temora	1	M	3047
Wagga Wagga - East	0	F	483
Wagga Wagga - East	0	M	517
Wagga Wagga - East	1	F	7619
Wagga Wagga - East	1	M	7242
Wagga Wagga - North	0	F	218
Wagga Wagga - North	0	M	221
Wagga Wagga - North	1	F	2013
Wagga Wagga - North	1	M	1734
Wagga Wagga - South	0	F	759
Wagga Wagga - South	0	M	754
Wagga Wagga - South	1	F	9772
Wagga Wagga - South	1	M	8979
Wagga Wagga - West	0	F	436
Wagga Wagga - West	0	M	519
Wagga Wagga - West	1	F	5311
Wagga Wagga - West	1	M	4927
Wagga Wagga Region	0	F	149
Wagga Wagga Region	0	M	166
Wagga Wagga Region	1	F	6517
Wagga Wagga Region	1	M	6741
Berry - Kangaroo Valley	0	F	129
Berry - Kangaroo Valley	0	M	119
Berry - Kangaroo Valley	1	F	4036
Berry - Kangaroo Valley	1	M	3840
Callala Bay - Currarong	0	F	98
Callala Bay - Currarong	0	M	87
Callala Bay - Currarong	1	F	1573
Callala Bay - Currarong	1	M	1617
Culburra Beach	0	F	67
Culburra Beach	0	M	87
Culburra Beach	1	F	2174
Culburra Beach	1	M	2242
Ettrema - Sassafras - Budawang	0	F	3
Ettrema - Sassafras - Budawang	1	F	11
Ettrema - Sassafras - Budawang	1	M	24
Huskisson - Vincentia	0	F	171
Huskisson - Vincentia	0	M	138
Huskisson - Vincentia	1	F	1889
Huskisson - Vincentia	1	M	1753
North Nowra - Bomaderry	0	F	359
North Nowra - Bomaderry	0	M	283
North Nowra - Bomaderry	1	F	7191
North Nowra - Bomaderry	1	M	6944
Nowra	0	F	481
Nowra	0	M	428
Nowra	1	F	8634
Nowra	1	M	8161
St Georges Basin - Erowal Bay	0	F	323
St Georges Basin - Erowal Bay	0	M	260
St Georges Basin - Erowal Bay	1	F	6492
St Georges Basin - Erowal Bay	1	M	6122
Sussex Inlet - Berrara	0	F	64
Sussex Inlet - Berrara	0	M	51
Sussex Inlet - Berrara	1	F	1958
Sussex Inlet - Berrara	1	M	2003
Tomerong - Wandandian - Woollamia	0	F	84
Tomerong - Wandandian - Woollamia	0	M	65
Tomerong - Wandandian - Woollamia	1	F	1487
Tomerong - Wandandian - Woollamia	1	M	1575
Ulladulla	0	F	303
Ulladulla	0	M	270
Ulladulla	1	F	7091
Ulladulla	1	M	6636
Ulladulla Region	0	F	72
Ulladulla Region	0	M	67
Ulladulla Region	1	F	2199
Ulladulla Region	1	M	2342
Bowral	0	F	426
Bowral	0	M	364
Bowral	1	F	6141
Bowral	1	M	5304
Hill Top - Colo Vale	0	F	128
Hill Top - Colo Vale	0	M	121
Hill Top - Colo Vale	1	F	2721
Hill Top - Colo Vale	1	M	2736
Mittagong	0	F	328
Mittagong	0	M	280
Mittagong	1	F	4183
Mittagong	1	M	3603
Moss Vale - Berrima	0	F	370
Moss Vale - Berrima	0	M	338
Moss Vale - Berrima	1	F	4396
Moss Vale - Berrima	1	M	4123
Robertson - Fitzroy Falls	0	F	53
Robertson - Fitzroy Falls	0	M	53
Robertson - Fitzroy Falls	1	F	1574
Robertson - Fitzroy Falls	1	M	1536
Southern Highlands	0	F	133
Southern Highlands	0	M	118
Southern Highlands	1	F	3075
Southern Highlands	1	M	2874
Baulkham Hills (East)	0	F	4372
Baulkham Hills (East)	0	M	3993
Baulkham Hills (East)	1	F	6966
Baulkham Hills (East)	1	M	6990
Baulkham Hills (West) - Bella Vista	0	F	4019
Baulkham Hills (West) - Bella Vista	0	M	3726
Baulkham Hills (West) - Bella Vista	1	F	5979
Baulkham Hills (West) - Bella Vista	1	M	5881
Glenhaven	0	F	393
Glenhaven	0	M	367
Glenhaven	1	F	2733
Glenhaven	1	M	2571
West Pennant Hills	0	F	2473
West Pennant Hills	0	M	2282
West Pennant Hills	1	F	3770
West Pennant Hills	1	M	3825
Castle Hill - Central	0	F	1461
Castle Hill - Central	0	M	1311
Castle Hill - Central	1	F	2323
Castle Hill - Central	1	M	2292
Castle Hill - East	0	F	978
Castle Hill - East	0	M	864
Castle Hill - East	1	F	1685
Castle Hill - East	1	M	1433
Castle Hill - North	0	F	1965
Castle Hill - North	0	M	1764
Castle Hill - North	1	F	3857
Castle Hill - North	1	M	3974
Castle Hill - South	0	F	1833
Castle Hill - South	0	M	1562
Castle Hill - South	1	F	2944
Castle Hill - South	1	M	2909
Castle Hill - West	0	F	1144
Castle Hill - West	0	M	1000
Castle Hill - West	1	F	1470
Castle Hill - West	1	M	1498
Cherrybrook	0	F	4086
Cherrybrook	0	M	3836
Cherrybrook	1	F	5255
Cherrybrook	1	M	5155
Kellyville	0	F	4066
Kellyville	0	M	3762
Kellyville	1	F	7435
Kellyville	1	M	7336
Dural - Kenthurst - Wisemans Ferry	0	F	1776
Dural - Kenthurst - Wisemans Ferry	0	M	1685
Dural - Kenthurst - Wisemans Ferry	1	F	8263
Dural - Kenthurst - Wisemans Ferry	1	M	8333
Galston - Laughtondale	0	F	251
Galston - Laughtondale	0	M	219
Galston - Laughtondale	1	F	2259
Galston - Laughtondale	1	M	2255
Bilpin - Colo - St Albans	0	F	43
Bilpin - Colo - St Albans	0	M	49
Bilpin - Colo - St Albans	1	F	1086
Bilpin - Colo - St Albans	1	M	1134
Kurrajong Heights - Ebenezer	0	F	514
Kurrajong Heights - Ebenezer	0	M	492
Kurrajong Heights - Ebenezer	1	F	9722
Kurrajong Heights - Ebenezer	1	M	9882
Pitt Town - McGraths Hill	0	F	420
Pitt Town - McGraths Hill	0	M	413
Pitt Town - McGraths Hill	1	F	4557
Pitt Town - McGraths Hill	1	M	4650
Rouse Hill - Beaumont Hills	0	F	3241
Rouse Hill - Beaumont Hills	0	M	3016
Rouse Hill - Beaumont Hills	1	F	7786
Rouse Hill - Beaumont Hills	1	M	7926
Blacktown (East) - Kings Park	0	F	4324
Blacktown (East) - Kings Park	0	M	4467
Blacktown (East) - Kings Park	1	F	3487
Blacktown (East) - Kings Park	1	M	3644
Blacktown (North) - Marayong	0	F	3835
Blacktown (North) - Marayong	0	M	3667
Blacktown (North) - Marayong	1	F	4836
Blacktown (North) - Marayong	1	M	4968
Doonside - Woodcroft	0	F	5875
Doonside - Woodcroft	0	M	5660
Doonside - Woodcroft	1	F	5043
Doonside - Woodcroft	1	M	5013
Lalor Park - Kings Langley	0	F	3350
Lalor Park - Kings Langley	0	M	3320
Lalor Park - Kings Langley	1	F	8479
Lalor Park - Kings Langley	1	M	8484
Seven Hills - Toongabbie	0	F	5503
Seven Hills - Toongabbie	0	M	5448
Seven Hills - Toongabbie	1	F	5777
Seven Hills - Toongabbie	1	M	6013
Blacktown (South)	0	F	2854
Blacktown (South)	0	M	2850
Blacktown (South)	1	F	2988
Blacktown (South)	1	M	3027
Blacktown (West)	0	F	3941
Blacktown (West)	0	M	3738
Blacktown (West)	1	F	3755
Blacktown (West)	1	M	3973
Glenwood	0	F	3988
Glenwood	0	M	3779
Glenwood	1	F	4007
Glenwood	1	M	4054
Parklea - Kellyville Ridge	0	F	6745
Parklea - Kellyville Ridge	0	M	6498
Parklea - Kellyville Ridge	1	F	8708
Parklea - Kellyville Ridge	1	M	8543
Riverstone - Marsden Park	0	F	2491
Riverstone - Marsden Park	0	M	2370
Riverstone - Marsden Park	1	F	5535
Riverstone - Marsden Park	1	M	5806
Acacia Gardens	0	F	824
Acacia Gardens	0	M	823
Acacia Gardens	1	F	1028
Acacia Gardens	1	M	1019
Quakers Hill	0	F	4241
Quakers Hill	0	M	4057
Quakers Hill	1	F	7019
Quakers Hill	1	M	6902
Bidwill - Hebersham - Emerton	0	F	2699
Bidwill - Hebersham - Emerton	0	M	2503
Bidwill - Hebersham - Emerton	1	F	5932
Bidwill - Hebersham - Emerton	1	M	5670
Glendenning - Dean Park	0	F	1931
Glendenning - Dean Park	0	M	1774
Glendenning - Dean Park	1	F	2151
Glendenning - Dean Park	1	M	2178
Hassall Grove - Plumpton	0	F	4916
Hassall Grove - Plumpton	0	M	4528
Hassall Grove - Plumpton	1	F	5084
Hassall Grove - Plumpton	1	M	5159
Lethbridge Park - Tregear	0	F	2856
Lethbridge Park - Tregear	0	M	2581
Lethbridge Park - Tregear	1	F	6910
Lethbridge Park - Tregear	1	M	6568
Mount Druitt - Whalan	0	F	5926
Mount Druitt - Whalan	0	M	5699
Mount Druitt - Whalan	1	F	4847
Mount Druitt - Whalan	1	M	4816
Prospect Reservoir	0	F	3
Prospect Reservoir	0	M	5
Prospect Reservoir	1	F	3
Prospect Reservoir	1	M	10
Rooty Hill - Minchinbury	0	F	5143
Rooty Hill - Minchinbury	0	M	4740
Rooty Hill - Minchinbury	1	F	5155
Rooty Hill - Minchinbury	1	M	5233
Banksmeadow	1	F	9
Banksmeadow	1	M	11
Botany	0	F	1453
Botany	0	M	1305
Botany	1	F	3634
Botany	1	M	3764
Mascot - Eastlakes	0	F	6872
Mascot - Eastlakes	0	M	6345
Mascot - Eastlakes	1	F	4645
Mascot - Eastlakes	1	M	5163
Pagewood - Hillsdale - Daceyville	0	F	2503
Pagewood - Hillsdale - Daceyville	0	M	2315
Pagewood - Hillsdale - Daceyville	1	F	2881
Pagewood - Hillsdale - Daceyville	1	M	2840
Port Botany Industrial	0	F	3
Port Botany Industrial	0	M	3
Sydney Airport	0	F	3
Sydney Airport	0	M	6
Sydney Airport	1	F	6
Sydney Airport	1	M	9
Marrickville	0	F	5150
Marrickville	0	M	4743
Marrickville	1	F	7492
Marrickville	1	M	7289
Petersham - Stanmore	0	F	2239
Petersham - Stanmore	0	M	1954
Petersham - Stanmore	1	F	7081
Petersham - Stanmore	1	M	7178
Sydenham - Tempe - St Peters	0	F	1192
Sydenham - Tempe - St Peters	0	M	1151
Sydenham - Tempe - St Peters	1	F	2483
Sydenham - Tempe - St Peters	1	M	2527
Darlinghurst	0	F	1078
Darlinghurst	0	M	1304
Darlinghurst	1	F	2966
Darlinghurst	1	M	4153
Erskineville - Alexandria	0	F	1560
Erskineville - Alexandria	0	M	1426
Erskineville - Alexandria	1	F	5744
Erskineville - Alexandria	1	M	6157
Glebe - Forest Lodge	0	F	2946
Glebe - Forest Lodge	0	M	2256
Glebe - Forest Lodge	1	F	6326
Glebe - Forest Lodge	1	M	6132
Newtown - Camperdown - Darlington	0	F	3154
Newtown - Camperdown - Darlington	0	M	2488
Newtown - Camperdown - Darlington	1	F	8436
Newtown - Camperdown - Darlington	1	M	8547
Potts Point - Woolloomooloo	0	F	1877
Potts Point - Woolloomooloo	0	M	1997
Potts Point - Woolloomooloo	1	F	5772
Potts Point - Woolloomooloo	1	M	7064
Pyrmont - Ultimo	0	F	5959
Pyrmont - Ultimo	0	M	5055
Pyrmont - Ultimo	1	F	3886
Pyrmont - Ultimo	1	M	4502
Redfern - Chippendale	0	F	4766
Redfern - Chippendale	0	M	4115
Redfern - Chippendale	1	F	4875
Redfern - Chippendale	1	M	6167
Surry Hills	0	F	2255
Surry Hills	0	M	2425
Surry Hills	1	F	3922
Surry Hills	1	M	5637
Sydney - Haymarket - The Rocks	0	F	8822
Sydney - Haymarket - The Rocks	0	M	7790
Sydney - Haymarket - The Rocks	1	F	2932
Sydney - Haymarket - The Rocks	1	M	3950
Waterloo - Beaconsfield	0	F	7959
Waterloo - Beaconsfield	0	M	7238
Waterloo - Beaconsfield	1	F	6567
Waterloo - Beaconsfield	1	M	7991
Bondi - Tamarama - Bronte	0	F	1964
Bondi - Tamarama - Bronte	0	M	1715
Bondi - Tamarama - Bronte	1	F	6424
Bondi - Tamarama - Bronte	1	M	6461
Bondi Beach - North Bondi	0	F	2114
Bondi Beach - North Bondi	0	M	1844
Bondi Beach - North Bondi	1	F	7152
Bondi Beach - North Bondi	1	M	7208
Bondi Junction - Waverly	0	F	2197
Bondi Junction - Waverly	0	M	1718
Bondi Junction - Waverly	1	F	5644
Bondi Junction - Waverly	1	M	5275
Double Bay - Bellevue Hill	0	F	2259
Double Bay - Bellevue Hill	0	M	1806
Double Bay - Bellevue Hill	1	F	9680
Double Bay - Bellevue Hill	1	M	8698
Dover Heights	0	F	1328
Dover Heights	0	M	1129
Dover Heights	1	F	3971
Dover Heights	1	M	3738
Paddington - Moore Park	0	F	1147
Paddington - Moore Park	0	M	958
Paddington - Moore Park	1	F	6045
Paddington - Moore Park	1	M	5539
Rose Bay - Vaucluse - Watsons Bay	0	F	1111
Rose Bay - Vaucluse - Watsons Bay	0	M	878
Rose Bay - Vaucluse - Watsons Bay	1	F	4785
Rose Bay - Vaucluse - Watsons Bay	1	M	4289
Woollahra	0	F	581
Woollahra	0	M	499
Woollahra	1	F	3190
Woollahra	1	M	2640
Coogee - Clovelly	0	F	2404
Coogee - Clovelly	0	M	1986
Coogee - Clovelly	1	F	9933
Coogee - Clovelly	1	M	8980
Malabar - La Perouse - Chifley	0	F	3198
Malabar - La Perouse - Chifley	0	M	2722
Malabar - La Perouse - Chifley	1	F	7386
Malabar - La Perouse - Chifley	1	M	7404
Kensington (NSW)	0	F	3436
Kensington (NSW)	0	M	3317
Kensington (NSW)	1	F	3413
Kensington (NSW)	1	M	3637
Kingsford	0	F	4419
Kingsford	0	M	4487
Kingsford	1	F	2860
Kingsford	1	M	3079
Maroubra - North	0	F	1921
Maroubra - North	0	M	1606
Maroubra - North	1	F	2949
Maroubra - North	1	M	2888
Maroubra - South	0	F	1862
Maroubra - South	0	M	1582
Maroubra - South	1	F	3303
Maroubra - South	1	M	3179
Maroubra - West	0	F	2562
Maroubra - West	0	M	2339
Maroubra - West	1	F	2335
Maroubra - West	1	M	2344
Randwick - North	0	F	2047
Randwick - North	0	M	1751
Randwick - North	1	F	6285
Randwick - North	1	M	5696
Randwick - South	0	F	1844
Randwick - South	0	M	1614
Randwick - South	1	F	4311
Randwick - South	1	M	3965
Bass Hill - Georges Hall	0	F	6154
Bass Hill - Georges Hall	0	M	5819
Bass Hill - Georges Hall	1	F	4405
Bass Hill - Georges Hall	1	M	4322
Chullora	0	F	340
Chullora	0	M	295
Chullora	1	F	81
Chullora	1	M	103
Condell Park	0	F	3775
Condell Park	0	M	3603
Condell Park	1	F	1594
Condell Park	1	M	1742
Greenacre - Mount Lewis	0	F	9059
Greenacre - Mount Lewis	0	M	8774
Greenacre - Mount Lewis	1	F	3268
Greenacre - Mount Lewis	1	M	3363
Padstow	0	F	3447
Padstow	0	M	3169
Padstow	1	F	4638
Padstow	1	M	4509
Panania - Milperra - Picnic Point	0	F	3746
Panania - Milperra - Picnic Point	0	M	3328
Panania - Milperra - Picnic Point	1	F	8893
Panania - Milperra - Picnic Point	1	M	8782
Revesby	0	F	3647
Revesby	0	M	3401
Revesby	1	F	4373
Revesby	1	M	4100
Yagoona - Birrong	0	F	6858
Yagoona - Birrong	0	M	6576
Yagoona - Birrong	1	F	2960
Yagoona - Birrong	1	M	3153
Bankstown - North	0	F	6200
Bankstown - North	0	M	5830
Bankstown - North	1	F	1502
Bankstown - North	1	M	1513
Bankstown - South	0	F	6093
Bankstown - South	0	M	5881
Bankstown - South	1	F	1242
Bankstown - South	1	M	1416
Belmore - Belfield	0	F	6102
Belmore - Belfield	0	M	5750
Belmore - Belfield	1	F	3036
Belmore - Belfield	1	M	3148
Canterbury (South) - Campsie	0	F	11401
Canterbury (South) - Campsie	0	M	10975
Canterbury (South) - Campsie	1	F	3107
Canterbury (South) - Campsie	1	M	3523
Kingsgrove (North) - Earlwood	0	F	6235
Kingsgrove (North) - Earlwood	0	M	5788
Kingsgrove (North) - Earlwood	1	F	5150
Kingsgrove (North) - Earlwood	1	M	5193
Punchbowl	0	F	7327
Punchbowl	0	M	7638
Punchbowl	1	F	2197
Punchbowl	1	M	2342
Roselands	0	F	4073
Roselands	0	M	3913
Roselands	1	F	2490
Roselands	1	M	2460
Lakemba	0	F	6135
Lakemba	0	M	7203
Lakemba	1	F	1151
Lakemba	1	M	1352
Wiley Park	0	F	3653
Wiley Park	0	M	4048
Wiley Park	1	F	804
Wiley Park	1	M	926
Hurstville	0	F	9299
Hurstville	0	M	8668
Hurstville	1	F	2177
Hurstville	1	M	2396
Mortdale - Penshurst	0	F	5697
Mortdale - Penshurst	0	M	4917
Mortdale - Penshurst	1	F	6091
Mortdale - Penshurst	1	M	6077
Narwee - Beverly Hills	0	F	4355
Narwee - Beverly Hills	0	M	3858
Narwee - Beverly Hills	1	F	2501
Narwee - Beverly Hills	1	M	2462
Oatley - Hurstville Grove	0	F	2278
Oatley - Hurstville Grove	0	M	2118
Oatley - Hurstville Grove	1	F	3942
Oatley - Hurstville Grove	1	M	3874
Peakhurst - Lugarno	0	F	2903
Peakhurst - Lugarno	0	M	2684
Peakhurst - Lugarno	1	F	6061
Peakhurst - Lugarno	1	M	5727
Riverwood	0	F	3689
Riverwood	0	M	3378
Riverwood	1	F	1717
Riverwood	1	M	1843
South Hurstville - Blakehurst	0	F	7168
South Hurstville - Blakehurst	0	M	6661
South Hurstville - Blakehurst	1	F	4750
South Hurstville - Blakehurst	1	M	4656
Arncliffe - Bardwell Valley	0	F	6537
Arncliffe - Bardwell Valley	0	M	6179
Arncliffe - Bardwell Valley	1	F	3495
Arncliffe - Bardwell Valley	1	M	3882
Bexley	0	F	8116
Bexley	0	M	7774
Bexley	1	F	4440
Bexley	1	M	4589
Kingsgrove (South) - Bardwell Park	0	F	3575
Kingsgrove (South) - Bardwell Park	0	M	3268
Kingsgrove (South) - Bardwell Park	1	F	2614
Kingsgrove (South) - Bardwell Park	1	M	2651
Kogarah	0	F	3805
Kogarah	0	M	3625
Kogarah	1	F	1589
Kogarah	1	M	1731
Kogarah Bay - Carlton - Allawah	0	F	4698
Kogarah Bay - Carlton - Allawah	0	M	4538
Kogarah Bay - Carlton - Allawah	1	F	2974
Kogarah Bay - Carlton - Allawah	1	M	3059
Monterey - Brighton-le-Sands - Kyeemagh	0	F	3592
Monterey - Brighton-le-Sands - Kyeemagh	0	M	3271
Monterey - Brighton-le-Sands - Kyeemagh	1	F	3111
Monterey - Brighton-le-Sands - Kyeemagh	1	M	2957
Rockdale - Banksia	0	F	6443
Rockdale - Banksia	0	M	6601
Rockdale - Banksia	1	F	2639
Rockdale - Banksia	1	M	2926
Sans Souci - Ramsgate	0	F	3248
Sans Souci - Ramsgate	0	M	2819
Sans Souci - Ramsgate	1	F	4708
Sans Souci - Ramsgate	1	M	4259
Concord - Mortlake - Cabarita	0	F	4392
Concord - Mortlake - Cabarita	0	M	3796
Concord - Mortlake - Cabarita	1	F	6437
Concord - Mortlake - Cabarita	1	M	6210
Concord West - North Strathfield	0	F	7869
Concord West - North Strathfield	0	M	7151
Concord West - North Strathfield	1	F	4066
Concord West - North Strathfield	1	M	4384
Drummoyne - Rodd Point	0	F	2378
Drummoyne - Rodd Point	0	M	1953
Drummoyne - Rodd Point	1	F	6688
Drummoyne - Rodd Point	1	M	6102
Five Dock - Abbotsford	0	F	3457
Five Dock - Abbotsford	0	M	2862
Five Dock - Abbotsford	1	F	6651
Five Dock - Abbotsford	1	M	6161
Balmain	0	F	963
Balmain	0	M	800
Balmain	1	F	6544
Balmain	1	M	6041
Leichhardt - Annandale	0	F	2553
Leichhardt - Annandale	0	M	2119
Leichhardt - Annandale	1	F	10224
Leichhardt - Annandale	1	M	9603
Lilyfield - Rozelle	0	F	1190
Lilyfield - Rozelle	0	M	959
Lilyfield - Rozelle	1	F	5610
Lilyfield - Rozelle	1	M	5187
Ashfield	0	F	6766
Ashfield	0	M	6383
Ashfield	1	F	4846
Ashfield	1	M	4952
Burwood - Croydon	0	F	8659
Burwood - Croydon	0	M	7468
Burwood - Croydon	1	F	3551
Burwood - Croydon	1	M	3737
Canterbury (North) - Ashbury	0	F	2344
Canterbury (North) - Ashbury	0	M	2137
Canterbury (North) - Ashbury	1	F	2707
Canterbury (North) - Ashbury	1	M	2689
Croydon Park - Enfield	0	F	4429
Croydon Park - Enfield	0	M	3841
Croydon Park - Enfield	1	F	4230
Croydon Park - Enfield	1	M	3990
Dulwich Hill - Lewisham	0	F	2685
Dulwich Hill - Lewisham	0	M	2357
Dulwich Hill - Lewisham	1	F	5490
Dulwich Hill - Lewisham	1	M	5106
Haberfield - Summer Hill	0	F	2261
Haberfield - Summer Hill	0	M	1890
Haberfield - Summer Hill	1	F	4311
Haberfield - Summer Hill	1	M	4346
Homebush	0	F	5531
Homebush	0	M	5817
Homebush	1	F	1496
Homebush	1	M	1877
Strathfield	0	F	8263
Strathfield	0	M	8083
Strathfield	1	F	3557
Strathfield	1	M	3731
Strathfield South	0	F	1025
Strathfield South	0	M	922
Strathfield South	1	F	697
Strathfield South	1	M	741
Chatswood (East) - Artarmon	0	F	8873
Chatswood (East) - Artarmon	0	M	7321
Chatswood (East) - Artarmon	1	F	5350
Chatswood (East) - Artarmon	1	M	5560
Chatswood (West) - Lane Cove North	0	F	4621
Chatswood (West) - Lane Cove North	0	M	3939
Chatswood (West) - Lane Cove North	1	F	5646
Chatswood (West) - Lane Cove North	1	M	5683
Lane Cove - Greenwich	0	F	3163
Lane Cove - Greenwich	0	M	2683
Lane Cove - Greenwich	1	F	9870
Lane Cove - Greenwich	1	M	9913
St Leonards - Naremburn	0	F	1955
St Leonards - Naremburn	0	M	1611
St Leonards - Naremburn	1	F	3080
St Leonards - Naremburn	1	M	3151
Willoughby - Castle Cove - Northbridge	0	F	3382
Willoughby - Castle Cove - Northbridge	0	M	2681
Willoughby - Castle Cove - Northbridge	1	F	9230
Willoughby - Castle Cove - Northbridge	1	M	9155
