SA2_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Chipping Norton - Moorebank	1	0	1	1	701
Chipping Norton - Moorebank	1	1	0	0	5935
Chipping Norton - Moorebank	1	1	0	1	383
Chipping Norton - Moorebank	1	1	1	0	1137
Chipping Norton - Moorebank	1	1	1	1	225
Holsworthy - Wattle Grove					129
Holsworthy - Wattle Grove	0	0	0	1	555
Holsworthy - Wattle Grove	0	0	1	0	190
Holsworthy - Wattle Grove	0	0	1	1	171
Holsworthy - Wattle Grove	0	1	0	0	625
Holsworthy - Wattle Grove	0	1	0	1	73
Holsworthy - Wattle Grove	0	1	1	0	198
Holsworthy - Wattle Grove	0	1	1	1	46
Holsworthy - Wattle Grove	1	0	0	1	1673
Holsworthy - Wattle Grove	1	0	1	0	1096
Holsworthy - Wattle Grove	1	0	1	1	1065
Holsworthy - Wattle Grove	1	1	0	0	7055
Holsworthy - Wattle Grove	1	1	0	1	343
Holsworthy - Wattle Grove	1	1	1	0	1591
Holsworthy - Wattle Grove	1	1	1	1	275
Liverpool					313
Liverpool	0	0	0	1	1322
Liverpool	0	0	1	0	348
Liverpool	0	0	1	1	267
Liverpool	0	1	0	0	1468
Liverpool	0	1	0	1	179
Liverpool	0	1	1	0	299
Liverpool	0	1	1	1	77
Liverpool	1	0	0	1	1858
Liverpool	1	0	1	0	699
Liverpool	1	0	1	1	776
Liverpool	1	1	0	0	7138
Liverpool	1	1	0	1	386
Liverpool	1	1	1	0	1400
Liverpool	1	1	1	1	372
Lurnea - Cartwright					137
Lurnea - Cartwright	0	0	0	1	649
Lurnea - Cartwright	0	0	1	0	143
Lurnea - Cartwright	0	0	1	1	96
Lurnea - Cartwright	0	1	0	0	704
Lurnea - Cartwright	0	1	0	1	140
Lurnea - Cartwright	0	1	1	0	221
Lurnea - Cartwright	0	1	1	1	85
Lurnea - Cartwright	1	0	0	1	975
Lurnea - Cartwright	1	0	1	0	247
Lurnea - Cartwright	1	0	1	1	391
Lurnea - Cartwright	1	1	0	0	2833
Lurnea - Cartwright	1	1	0	1	321
Lurnea - Cartwright	1	1	1	0	862
Lurnea - Cartwright	1	1	1	1	309
Prestons - Edmondson Park					89
Prestons - Edmondson Park	0	0	0	1	491
Prestons - Edmondson Park	0	0	1	0	118
Prestons - Edmondson Park	0	0	1	1	114
Prestons - Edmondson Park	0	1	0	0	585
Prestons - Edmondson Park	0	1	0	1	110
Prestons - Edmondson Park	0	1	1	0	177
Prestons - Edmondson Park	0	1	1	1	67
Prestons - Edmondson Park	1	0	0	1	1770
Prestons - Edmondson Park	1	0	1	0	1012
Prestons - Edmondson Park	1	0	1	1	800
Prestons - Edmondson Park	1	1	0	0	5983
Prestons - Edmondson Park	1	1	0	1	514
Prestons - Edmondson Park	1	1	1	0	2144
Prestons - Edmondson Park	1	1	1	1	401
Warwick Farm					81
Warwick Farm	0	0	0	1	273
Warwick Farm	0	0	1	0	122
Warwick Farm	0	0	1	1	42
Warwick Farm	0	1	0	0	303
Warwick Farm	0	1	0	1	50
Warwick Farm	0	1	1	0	67
Warwick Farm	0	1	1	1	16
Warwick Farm	1	0	0	1	259
Warwick Farm	1	0	1	0	163
Warwick Farm	1	0	1	1	74
Warwick Farm	1	1	0	0	1318
Warwick Farm	1	1	0	1	71
Warwick Farm	1	1	1	0	171
Warwick Farm	1	1	1	1	59
Gymea - Grays Point					102
Gymea - Grays Point	0	0	0	1	520
Gymea - Grays Point	0	0	1	0	130
Gymea - Grays Point	0	0	1	1	97
Gymea - Grays Point	0	1	0	0	490
Gymea - Grays Point	0	1	0	1	25
Gymea - Grays Point	0	1	1	0	138
Gymea - Grays Point	0	1	1	1	17
Gymea - Grays Point	1	0	0	1	1628
Gymea - Grays Point	1	0	1	0	870
Gymea - Grays Point	1	0	1	1	879
Gymea - Grays Point	1	1	0	0	5260
Gymea - Grays Point	1	1	0	1	207
Gymea - Grays Point	1	1	1	0	1108
Gymea - Grays Point	1	1	1	1	206
Miranda - Yowie Bay					153
Miranda - Yowie Bay	0	0	0	1	785
Miranda - Yowie Bay	0	0	1	0	209
Miranda - Yowie Bay	0	0	1	1	138
Miranda - Yowie Bay	0	1	0	0	574
Miranda - Yowie Bay	0	1	0	1	109
Miranda - Yowie Bay	0	1	1	0	164
Miranda - Yowie Bay	0	1	1	1	21
Miranda - Yowie Bay	1	0	0	1	1509
Miranda - Yowie Bay	1	0	1	0	696
Miranda - Yowie Bay	1	0	1	1	545
Miranda - Yowie Bay	1	1	0	0	4866
Miranda - Yowie Bay	1	1	0	1	255
Miranda - Yowie Bay	1	1	1	0	918
Miranda - Yowie Bay	1	1	1	1	137
Sylvania - Taren Point					99
Sylvania - Taren Point	0	0	0	1	593
Sylvania - Taren Point	0	0	1	0	114
Sylvania - Taren Point	0	0	1	1	98
Sylvania - Taren Point	0	1	0	0	474
Sylvania - Taren Point	0	1	0	1	82
Sylvania - Taren Point	0	1	1	0	105
Sylvania - Taren Point	0	1	1	1	29
Sylvania - Taren Point	1	0	0	1	1634
Sylvania - Taren Point	1	0	1	0	689
Sylvania - Taren Point	1	0	1	1	621
Sylvania - Taren Point	1	1	0	0	4009
Sylvania - Taren Point	1	1	0	1	162
Sylvania - Taren Point	1	1	1	0	902
Sylvania - Taren Point	1	1	1	1	151
Caringbah					118
Caringbah	0	0	0	1	534
Caringbah	0	0	1	0	178
Caringbah	0	0	1	1	70
Caringbah	0	1	0	0	507
Caringbah	0	1	0	1	34
Caringbah	0	1	1	0	78
Caringbah	0	1	1	1	7
Caringbah	1	0	0	1	616
Caringbah	1	0	1	0	275
Caringbah	1	0	1	1	208
Caringbah	1	1	0	0	3263
Caringbah	1	1	0	1	96
Caringbah	1	1	1	0	486
Caringbah	1	1	1	1	43
Caringbah South					94
Caringbah South	0	0	0	1	408
Caringbah South	0	0	1	0	105
Caringbah South	0	0	1	1	94
Caringbah South	0	1	0	0	229
Caringbah South	0	1	0	1	37
Caringbah South	0	1	1	0	84
Caringbah South	0	1	1	1	23
Caringbah South	1	0	0	1	1306
Caringbah South	1	0	1	0	562
Caringbah South	1	0	1	1	691
Caringbah South	1	1	0	0	3603
Caringbah South	1	1	0	1	143
Caringbah South	1	1	1	0	777
Caringbah South	1	1	1	1	188
Cronulla - Kurnell - Bundeena					185
Cronulla - Kurnell - Bundeena	0	0	0	1	781
Cronulla - Kurnell - Bundeena	0	0	1	0	216
Cronulla - Kurnell - Bundeena	0	0	1	1	89
Cronulla - Kurnell - Bundeena	0	1	0	0	782
Cronulla - Kurnell - Bundeena	0	1	0	1	32
Cronulla - Kurnell - Bundeena	0	1	1	0	150
Cronulla - Kurnell - Bundeena	0	1	1	1	22
Cronulla - Kurnell - Bundeena	1	0	0	1	1581
Cronulla - Kurnell - Bundeena	1	0	1	0	660
Cronulla - Kurnell - Bundeena	1	0	1	1	572
Cronulla - Kurnell - Bundeena	1	1	0	0	4814
Cronulla - Kurnell - Bundeena	1	1	0	1	220
Cronulla - Kurnell - Bundeena	1	1	1	0	853
Cronulla - Kurnell - Bundeena	1	1	1	1	199
Lilli Pilli - Port Hacking - Dolans Bay					17
Lilli Pilli - Port Hacking - Dolans Bay	0	0	0	1	63
Lilli Pilli - Port Hacking - Dolans Bay	0	0	1	0	10
Lilli Pilli - Port Hacking - Dolans Bay	0	0	1	1	21
Lilli Pilli - Port Hacking - Dolans Bay	0	1	0	0	31
Lilli Pilli - Port Hacking - Dolans Bay	0	1	0	1	6
Lilli Pilli - Port Hacking - Dolans Bay	0	1	1	0	13
Lilli Pilli - Port Hacking - Dolans Bay	1	0	0	1	373
Lilli Pilli - Port Hacking - Dolans Bay	1	0	1	0	216
Lilli Pilli - Port Hacking - Dolans Bay	1	0	1	1	227
Lilli Pilli - Port Hacking - Dolans Bay	1	1	0	0	877
Lilli Pilli - Port Hacking - Dolans Bay	1	1	0	1	27
Lilli Pilli - Port Hacking - Dolans Bay	1	1	1	0	320
Lilli Pilli - Port Hacking - Dolans Bay	1	1	1	1	78
Woolaware - Burraneer					55
Woolaware - Burraneer	0	0	0	1	208
Woolaware - Burraneer	0	0	1	0	46
Woolaware - Burraneer	0	0	1	1	58
Woolaware - Burraneer	0	1	0	0	181
Woolaware - Burraneer	0	1	0	1	24
Woolaware - Burraneer	0	1	1	0	67
Woolaware - Burraneer	1	0	0	1	822
Woolaware - Burraneer	1	0	1	0	426
Woolaware - Burraneer	1	0	1	1	436
Woolaware - Burraneer	1	1	0	0	2202
Woolaware - Burraneer	1	1	0	1	79
Woolaware - Burraneer	1	1	1	0	532
Woolaware - Burraneer	1	1	1	1	110
Heathcote - Waterfall					44
Heathcote - Waterfall	0	0	0	1	202
Heathcote - Waterfall	0	0	1	0	21
Heathcote - Waterfall	0	0	1	1	40
Heathcote - Waterfall	0	1	0	0	185
Heathcote - Waterfall	0	1	0	1	23
Heathcote - Waterfall	0	1	1	0	55
Heathcote - Waterfall	0	1	1	1	13
Heathcote - Waterfall	1	0	0	1	764
Heathcote - Waterfall	1	0	1	0	259
Heathcote - Waterfall	1	0	1	1	273
Heathcote - Waterfall	1	1	0	0	1835
Heathcote - Waterfall	1	1	0	1	103
Heathcote - Waterfall	1	1	1	0	402
Heathcote - Waterfall	1	1	1	1	83
Illawong - Alfords Point					69
Illawong - Alfords Point	0	0	0	1	306
Illawong - Alfords Point	0	0	1	0	82
Illawong - Alfords Point	0	0	1	1	104
Illawong - Alfords Point	0	1	0	0	170
Illawong - Alfords Point	0	1	0	1	6
Illawong - Alfords Point	0	1	1	0	63
Illawong - Alfords Point	0	1	1	1	26
Illawong - Alfords Point	1	0	0	1	1933
Illawong - Alfords Point	1	0	1	0	596
Illawong - Alfords Point	1	0	1	1	701
Illawong - Alfords Point	1	1	0	0	2448
Illawong - Alfords Point	1	1	0	1	199
Illawong - Alfords Point	1	1	1	0	770
Illawong - Alfords Point	1	1	1	1	141
Menai - Lucas Heights - Woronora					129
Menai - Lucas Heights - Woronora	0	0	0	1	738
Menai - Lucas Heights - Woronora	0	0	1	0	236
Menai - Lucas Heights - Woronora	0	0	1	1	213
Menai - Lucas Heights - Woronora	0	1	0	0	538
Menai - Lucas Heights - Woronora	0	1	0	1	112
Menai - Lucas Heights - Woronora	0	1	1	0	204
Menai - Lucas Heights - Woronora	0	1	1	1	49
Menai - Lucas Heights - Woronora	1	0	0	1	2789
Menai - Lucas Heights - Woronora	1	0	1	0	1205
Menai - Lucas Heights - Woronora	1	0	1	1	1267
Menai - Lucas Heights - Woronora	1	1	0	0	5760
Menai - Lucas Heights - Woronora	1	1	0	1	379
Menai - Lucas Heights - Woronora	1	1	1	0	1489
Menai - Lucas Heights - Woronora	1	1	1	1	376
Oyster Bay - Como - Jannali					103
Oyster Bay - Como - Jannali	0	0	0	1	525
Oyster Bay - Como - Jannali	0	0	1	0	167
Oyster Bay - Como - Jannali	0	0	1	1	137
Oyster Bay - Como - Jannali	0	1	0	0	551
Oyster Bay - Como - Jannali	0	1	0	1	36
Oyster Bay - Como - Jannali	0	1	1	0	119
Oyster Bay - Como - Jannali	0	1	1	1	29
Oyster Bay - Como - Jannali	1	0	0	1	2123
Oyster Bay - Como - Jannali	1	0	1	0	1114
Oyster Bay - Como - Jannali	1	0	1	1	794
Oyster Bay - Como - Jannali	1	1	0	0	7291
Oyster Bay - Como - Jannali	1	1	0	1	221
Oyster Bay - Como - Jannali	1	1	1	0	1407
Oyster Bay - Como - Jannali	1	1	1	1	198
Royal National Park	1	1	0	0	9
Sutherland - Kirrawee					199
Sutherland - Kirrawee	0	0	0	1	858
Sutherland - Kirrawee	0	0	1	0	233
Sutherland - Kirrawee	0	0	1	1	135
Sutherland - Kirrawee	0	1	0	0	758
Sutherland - Kirrawee	0	1	0	1	97
Sutherland - Kirrawee	0	1	1	0	163
Sutherland - Kirrawee	0	1	1	1	37
Sutherland - Kirrawee	1	0	0	1	1270
Sutherland - Kirrawee	1	0	1	0	623
Sutherland - Kirrawee	1	0	1	1	451
Sutherland - Kirrawee	1	1	0	0	5813
Sutherland - Kirrawee	1	1	0	1	185
Sutherland - Kirrawee	1	1	1	0	818
Sutherland - Kirrawee	1	1	1	1	131
Engadine					96
Engadine	0	0	0	1	511
Engadine	0	0	1	0	160
Engadine	0	0	1	1	112
Engadine	0	1	0	0	623
Engadine	0	1	0	1	25
Engadine	0	1	1	0	157
Engadine	0	1	1	1	35
Engadine	1	0	0	1	1584
Engadine	1	0	1	0	551
Engadine	1	0	1	1	598
Engadine	1	1	0	0	5924
Engadine	1	1	0	1	244
Engadine	1	1	1	0	1130
Engadine	1	1	1	1	203
Loftus - Yarrawarrah					34
Loftus - Yarrawarrah	0	0	0	1	248
Loftus - Yarrawarrah	0	0	1	0	69
Loftus - Yarrawarrah	0	0	1	1	35
Loftus - Yarrawarrah	0	1	0	0	168
Loftus - Yarrawarrah	0	1	0	1	5
Loftus - Yarrawarrah	0	1	1	0	34
Loftus - Yarrawarrah	0	1	1	1	3
Loftus - Yarrawarrah	1	0	0	1	848
Loftus - Yarrawarrah	1	0	1	0	268
Loftus - Yarrawarrah	1	0	1	1	360
Loftus - Yarrawarrah	1	1	0	0	2392
Loftus - Yarrawarrah	1	1	0	1	66
Loftus - Yarrawarrah	1	1	1	0	475
Loftus - Yarrawarrah	1	1	1	1	130
Woronora Heights					11
Woronora Heights	0	0	0	1	80
Woronora Heights	0	0	1	0	22
Woronora Heights	0	0	1	1	34
Woronora Heights	0	1	0	0	61
Woronora Heights	0	1	1	0	42
Woronora Heights	0	1	1	1	9
Woronora Heights	1	0	0	1	591
Woronora Heights	1	0	1	0	219
Woronora Heights	1	0	1	1	333
Woronora Heights	1	1	0	0	921
Woronora Heights	1	1	0	1	81
Woronora Heights	1	1	1	0	336
Woronora Heights	1	1	1	1	85
Alfredton					55
Alfredton	0	0	0	1	230
Alfredton	0	0	1	0	164
Alfredton	0	0	1	1	101
Alfredton	0	1	0	0	554
Alfredton	0	1	0	1	28
Alfredton	0	1	1	0	208
Alfredton	0	1	1	1	40
Alfredton	1	0	0	1	569
Alfredton	1	0	1	0	437
Alfredton	1	0	1	1	356
Alfredton	1	1	0	0	3486
Alfredton	1	1	0	1	131
Alfredton	1	1	1	0	998
Alfredton	1	1	1	1	135
Ballarat					91
Ballarat	0	0	0	1	316
Ballarat	0	0	1	0	151
Ballarat	0	0	1	1	63
Ballarat	0	1	0	0	470
Ballarat	0	1	0	1	47
Ballarat	0	1	1	0	107
Ballarat	0	1	1	1	8
Ballarat	1	0	0	1	427
Ballarat	1	0	1	0	433
Ballarat	1	0	1	1	246
Ballarat	1	1	0	0	2530
Ballarat	1	1	0	1	70
Ballarat	1	1	1	0	611
Ballarat	1	1	1	1	36
Ballarat - North					163
Ballarat - North	0	0	0	1	743
Ballarat - North	0	0	1	0	210
Ballarat - North	0	0	1	1	158
Ballarat - North	0	1	0	0	1073
Ballarat - North	0	1	0	1	147
Ballarat - North	0	1	1	0	238
Ballarat - North	0	1	1	1	62
Ballarat - North	1	0	0	1	1224
Ballarat - North	1	0	1	0	671
Ballarat - North	1	0	1	1	482
Ballarat - North	1	1	0	0	5432
Ballarat - North	1	1	0	1	192
Ballarat - North	1	1	1	0	1099
Ballarat - North	1	1	1	1	171
Ballarat - South					279
Ballarat - South	0	0	0	1	947
Ballarat - South	0	0	1	0	320
Ballarat - South	0	0	1	1	147
Ballarat - South	0	1	0	0	1687
Ballarat - South	0	1	0	1	241
Ballarat - South	0	1	1	0	322
Ballarat - South	0	1	1	1	72
Ballarat - South	1	0	0	1	1122
Ballarat - South	1	0	1	0	474
Ballarat - South	1	0	1	1	377
Ballarat - South	1	1	0	0	4852
Ballarat - South	1	1	0	1	265
Ballarat - South	1	1	1	0	847
Ballarat - South	1	1	1	1	153
Buninyong					23
Buninyong	0	0	0	1	126
Buninyong	0	0	1	0	46
Buninyong	0	0	1	1	33
Buninyong	0	1	0	0	212
Buninyong	0	1	0	1	19
Buninyong	0	1	1	0	45
Buninyong	0	1	1	1	17
Buninyong	1	0	0	1	448
Buninyong	1	0	1	0	237
Buninyong	1	0	1	1	223
Buninyong	1	1	0	0	1948
Buninyong	1	1	0	1	79
Buninyong	1	1	1	0	503
Buninyong	1	1	1	1	57
Delacombe					53
Delacombe	0	0	0	1	233
Delacombe	0	0	1	0	66
Delacombe	0	0	1	1	62
Delacombe	0	1	0	0	426
Delacombe	0	1	0	1	59
Delacombe	0	1	1	0	132
Delacombe	0	1	1	1	41
Delacombe	1	0	0	1	452
Delacombe	1	0	1	0	223
Delacombe	1	0	1	1	162
Delacombe	1	1	0	0	1605
Delacombe	1	1	0	1	80
Delacombe	1	1	1	0	428
Delacombe	1	1	1	1	118
Smythes Creek					12
Smythes Creek	0	0	0	1	74
Smythes Creek	0	0	1	0	20
Smythes Creek	0	0	1	1	7
Smythes Creek	0	1	0	0	95
Smythes Creek	0	1	0	1	10
Smythes Creek	0	1	1	0	35
Smythes Creek	1	0	0	1	372
Smythes Creek	1	0	1	0	166
Smythes Creek	1	0	1	1	185
Smythes Creek	1	1	0	0	1137
Smythes Creek	1	1	0	1	91
Smythes Creek	1	1	1	0	373
Smythes Creek	1	1	1	1	44
Wendouree - Miners Rest					149
Wendouree - Miners Rest	0	0	0	1	543
Wendouree - Miners Rest	0	0	1	0	149
Wendouree - Miners Rest	0	0	1	1	101
Wendouree - Miners Rest	0	1	0	0	970
Wendouree - Miners Rest	0	1	0	1	116
Wendouree - Miners Rest	0	1	1	0	200
Wendouree - Miners Rest	0	1	1	1	38
Wendouree - Miners Rest	1	0	0	1	823
Wendouree - Miners Rest	1	0	1	0	259
Wendouree - Miners Rest	1	0	1	1	242
Wendouree - Miners Rest	1	1	0	0	3169
Wendouree - Miners Rest	1	1	0	1	179
Wendouree - Miners Rest	1	1	1	0	541
Wendouree - Miners Rest	1	1	1	1	132
Bacchus Marsh Region					27
Bacchus Marsh Region	0	0	0	1	139
Bacchus Marsh Region	0	0	1	0	42
Bacchus Marsh Region	0	0	1	1	29
Bacchus Marsh Region	0	1	0	0	207
Bacchus Marsh Region	0	1	0	1	17
Bacchus Marsh Region	0	1	1	0	76
Bacchus Marsh Region	0	1	1	1	9
Bacchus Marsh Region	1	0	0	1	461
Bacchus Marsh Region	1	0	1	0	196
Bacchus Marsh Region	1	0	1	1	190
Bacchus Marsh Region	1	1	0	0	1404
Bacchus Marsh Region	1	1	0	1	82
Bacchus Marsh Region	1	1	1	0	299
Bacchus Marsh Region	1	1	1	1	87
Creswick - Clunes					46
Creswick - Clunes	0	0	0	1	258
Creswick - Clunes	0	0	1	0	57
Creswick - Clunes	0	0	1	1	34
Creswick - Clunes	0	1	0	0	287
Creswick - Clunes	0	1	0	1	43
Creswick - Clunes	0	1	1	0	61
Creswick - Clunes	0	1	1	1	20
Creswick - Clunes	1	0	0	1	494
Creswick - Clunes	1	0	1	0	158
Creswick - Clunes	1	0	1	1	136
Creswick - Clunes	1	1	0	0	1625
Creswick - Clunes	1	1	0	1	137
Creswick - Clunes	1	1	1	0	311
Creswick - Clunes	1	1	1	1	79
Daylesford					34
Daylesford	0	0	0	1	259
Daylesford	0	0	1	0	64
Daylesford	0	0	1	1	19
Daylesford	0	1	0	0	315
Daylesford	0	1	0	1	23
Daylesford	0	1	1	0	80
Daylesford	0	1	1	1	25
Daylesford	1	0	0	1	497
Daylesford	1	0	1	0	194
Daylesford	1	0	1	1	84
Daylesford	1	1	0	0	1726
Daylesford	1	1	0	1	119
Daylesford	1	1	1	0	297
Daylesford	1	1	1	1	64
Gordon (Vic.)					23
Gordon (Vic.)	0	0	0	1	159
Gordon (Vic.)	0	0	1	0	38
Gordon (Vic.)	0	0	1	1	11
Gordon (Vic.)	0	1	0	0	174
Gordon (Vic.)	0	1	0	1	36
Gordon (Vic.)	0	1	1	0	38
Gordon (Vic.)	0	1	1	1	21
Gordon (Vic.)	1	0	0	1	428
Gordon (Vic.)	1	0	1	0	210
Gordon (Vic.)	1	0	1	1	210
Gordon (Vic.)	1	1	0	0	1393
Gordon (Vic.)	1	1	0	1	133
Gordon (Vic.)	1	1	1	0	278
Gordon (Vic.)	1	1	1	1	73
Avoca					28
Avoca	0	0	0	1	91
Avoca	0	0	1	0	18
Avoca	0	0	1	1	8
Avoca	0	1	0	0	91
Avoca	0	1	0	1	16
Avoca	0	1	1	0	20
Avoca	0	1	1	1	3
Avoca	1	0	0	1	174
Avoca	1	0	1	0	73
Avoca	1	0	1	1	66
Avoca	1	1	0	0	628
Avoca	1	1	0	1	37
Avoca	1	1	1	0	95
Avoca	1	1	1	1	38
Beaufort					3
Beaufort	0	0	0	1	112
Beaufort	0	0	1	0	10
Beaufort	0	0	1	1	7
Beaufort	0	1	0	0	143
Beaufort	0	1	0	1	24
Beaufort	0	1	1	0	26
Beaufort	0	1	1	1	7
Beaufort	1	0	0	1	271
Beaufort	1	0	1	0	95
Beaufort	1	0	1	1	86
Beaufort	1	1	0	0	805
Beaufort	1	1	0	1	48
Beaufort	1	1	1	0	256
Beaufort	1	1	1	1	41
Golden Plains - North					22
Golden Plains - North	0	0	0	1	107
Golden Plains - North	0	0	1	0	45
Golden Plains - North	0	0	1	1	23
Golden Plains - North	0	1	0	0	159
Golden Plains - North	0	1	0	1	20
Golden Plains - North	0	1	1	0	27
Golden Plains - North	0	1	1	1	24
Golden Plains - North	1	0	0	1	302
Golden Plains - North	1	0	1	0	124
Golden Plains - North	1	0	1	1	131
Golden Plains - North	1	1	0	0	1115
Golden Plains - North	1	1	0	1	90
Golden Plains - North	1	1	1	0	264
Golden Plains - North	1	1	1	1	72
Maryborough (Vic.)					39
Maryborough (Vic.)	0	0	0	1	319
Maryborough (Vic.)	0	0	1	0	104
Maryborough (Vic.)	0	0	1	1	48
Maryborough (Vic.)	0	1	0	0	540
Maryborough (Vic.)	0	1	0	1	57
Maryborough (Vic.)	0	1	1	0	85
Maryborough (Vic.)	0	1	1	1	15
Maryborough (Vic.)	1	0	0	1	402
Maryborough (Vic.)	1	0	1	0	150
Maryborough (Vic.)	1	0	1	1	112
Maryborough (Vic.)	1	1	0	0	1232
Maryborough (Vic.)	1	1	0	1	63
Maryborough (Vic.)	1	1	1	0	293
Maryborough (Vic.)	1	1	1	1	80
Maryborough Region					31
Maryborough Region	0	0	0	1	216
Maryborough Region	0	0	1	0	33
Maryborough Region	0	0	1	1	31
Maryborough Region	0	1	0	0	246
Maryborough Region	0	1	0	1	16
Maryborough Region	0	1	1	0	42
Maryborough Region	0	1	1	1	5
Maryborough Region	1	0	0	1	376
Maryborough Region	1	0	1	0	136
Maryborough Region	1	0	1	1	93
Maryborough Region	1	1	0	0	849
Maryborough Region	1	1	0	1	68
Maryborough Region	1	1	1	0	245
Maryborough Region	1	1	1	1	56
Bendigo					197
Bendigo	0	0	0	1	625
Bendigo	0	0	1	0	211
Bendigo	0	0	1	1	89
Bendigo	0	1	0	0	903
Bendigo	0	1	0	1	97
Bendigo	0	1	1	0	235
Bendigo	0	1	1	1	40
Bendigo	1	0	0	1	610
Bendigo	1	0	1	0	286
Bendigo	1	0	1	1	168
Bendigo	1	1	0	0	2458
Bendigo	1	1	0	1	145
Bendigo	1	1	1	0	517
Bendigo	1	1	1	1	79
California Gully - Eaglehawk					122
California Gully - Eaglehawk	0	0	0	1	506
California Gully - Eaglehawk	0	0	1	0	95
California Gully - Eaglehawk	0	0	1	1	75
California Gully - Eaglehawk	0	1	0	0	934
California Gully - Eaglehawk	0	1	0	1	138
California Gully - Eaglehawk	0	1	1	0	250
California Gully - Eaglehawk	0	1	1	1	69
California Gully - Eaglehawk	1	0	0	1	644
California Gully - Eaglehawk	1	0	1	0	203
California Gully - Eaglehawk	1	0	1	1	161
California Gully - Eaglehawk	1	1	0	0	2303
California Gully - Eaglehawk	1	1	0	1	155
California Gully - Eaglehawk	1	1	1	0	547
California Gully - Eaglehawk	1	1	1	1	151
East Bendigo - Kennington					138
East Bendigo - Kennington	0	0	0	1	378
East Bendigo - Kennington	0	0	1	0	149
East Bendigo - Kennington	0	0	1	1	100
East Bendigo - Kennington	0	1	0	0	648
East Bendigo - Kennington	0	1	0	1	57
East Bendigo - Kennington	0	1	1	0	185
East Bendigo - Kennington	0	1	1	1	25
East Bendigo - Kennington	1	0	0	1	637
East Bendigo - Kennington	1	0	1	0	492
East Bendigo - Kennington	1	0	1	1	271
East Bendigo - Kennington	1	1	0	0	2394
East Bendigo - Kennington	1	1	0	1	124
East Bendigo - Kennington	1	1	1	0	654
East Bendigo - Kennington	1	1	1	1	153
Flora Hill - Spring Gully					99
Flora Hill - Spring Gully	0	0	0	1	261
Flora Hill - Spring Gully	0	0	1	0	118
Flora Hill - Spring Gully	0	0	1	1	45
Flora Hill - Spring Gully	0	1	0	0	475
Flora Hill - Spring Gully	0	1	0	1	42
Flora Hill - Spring Gully	0	1	1	0	168
Flora Hill - Spring Gully	0	1	1	1	29
Flora Hill - Spring Gully	1	0	0	1	388
Flora Hill - Spring Gully	1	0	1	0	218
Flora Hill - Spring Gully	1	0	1	1	174
Flora Hill - Spring Gully	1	1	0	0	1999
Flora Hill - Spring Gully	1	1	0	1	69
Flora Hill - Spring Gully	1	1	1	0	397
Flora Hill - Spring Gully	1	1	1	1	103
Kangaroo Flat - Golden Square					206
Kangaroo Flat - Golden Square	0	0	0	1	754
Kangaroo Flat - Golden Square	0	0	1	0	185
Kangaroo Flat - Golden Square	0	0	1	1	156
Kangaroo Flat - Golden Square	0	1	0	0	1161
Kangaroo Flat - Golden Square	0	1	0	1	118
Kangaroo Flat - Golden Square	0	1	1	0	218
Kangaroo Flat - Golden Square	0	1	1	1	56
Kangaroo Flat - Golden Square	1	0	0	1	1099
Kangaroo Flat - Golden Square	1	0	1	0	481
Kangaroo Flat - Golden Square	1	0	1	1	272
Kangaroo Flat - Golden Square	1	1	0	0	4089
Kangaroo Flat - Golden Square	1	1	0	1	185
Kangaroo Flat - Golden Square	1	1	1	0	705
Kangaroo Flat - Golden Square	1	1	1	1	108
Maiden Gully					13
Maiden Gully	0	0	0	1	59
Maiden Gully	0	0	1	0	26
Maiden Gully	0	0	1	1	30
Maiden Gully	0	1	0	0	153
Maiden Gully	0	1	0	1	5
Maiden Gully	0	1	1	0	69
Maiden Gully	0	1	1	1	6
Maiden Gully	1	0	0	1	445
Maiden Gully	1	0	1	0	250
Maiden Gully	1	0	1	1	159
Maiden Gully	1	1	0	0	1811
Maiden Gully	1	1	0	1	114
Maiden Gully	1	1	1	0	433
Maiden Gully	1	1	1	1	43
Strathfieldsaye					26
Strathfieldsaye	0	0	0	1	131
Strathfieldsaye	0	0	1	0	88
Strathfieldsaye	0	0	1	1	53
Strathfieldsaye	0	1	0	0	304
Strathfieldsaye	0	1	0	1	14
Strathfieldsaye	0	1	1	0	114
Strathfieldsaye	0	1	1	1	11
Strathfieldsaye	1	0	0	1	506
Strathfieldsaye	1	0	1	0	410
Strathfieldsaye	1	0	1	1	283
Strathfieldsaye	1	1	0	0	2944
Strathfieldsaye	1	1	0	1	106
Strathfieldsaye	1	1	1	0	800
Strathfieldsaye	1	1	1	1	124
White Hills - Ascot					67
White Hills - Ascot	0	0	0	1	354
White Hills - Ascot	0	0	1	0	130
White Hills - Ascot	0	0	1	1	77
White Hills - Ascot	0	1	0	0	727
White Hills - Ascot	0	1	0	1	83
White Hills - Ascot	0	1	1	0	163
White Hills - Ascot	0	1	1	1	54
White Hills - Ascot	1	0	0	1	658
White Hills - Ascot	1	0	1	0	304
White Hills - Ascot	1	0	1	1	232
White Hills - Ascot	1	1	0	0	3438
White Hills - Ascot	1	1	0	1	182
White Hills - Ascot	1	1	1	0	489
White Hills - Ascot	1	1	1	1	173
Bendigo Region - South					30
Bendigo Region - South	0	0	0	1	153
Bendigo Region - South	0	0	1	0	48
