SA2_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Hassall Grove - Plumpton	0-4	0	Mother only	35
Hassall Grove - Plumpton	0-4	0	Neither	49
Hassall Grove - Plumpton	0-4	1		16
Hassall Grove - Plumpton	0-4	1	Both	277
Hassall Grove - Plumpton	0-4	1	Father only	82
Hassall Grove - Plumpton	0-4	1	Mother only	111
Hassall Grove - Plumpton	0-4	1	Neither	641
Hassall Grove - Plumpton	5-9	0		9
Hassall Grove - Plumpton	5-9	0	Both	109
Hassall Grove - Plumpton	5-9	0	Father only	16
Hassall Grove - Plumpton	5-9	0	Mother only	37
Hassall Grove - Plumpton	5-9	0	Neither	75
Hassall Grove - Plumpton	5-9	1		15
Hassall Grove - Plumpton	5-9	1	Both	276
Hassall Grove - Plumpton	5-9	1	Father only	97
Hassall Grove - Plumpton	5-9	1	Mother only	116
Hassall Grove - Plumpton	5-9	1	Neither	802
Hassall Grove - Plumpton	10-12	0		9
Hassall Grove - Plumpton	10-12	0	Both	81
Hassall Grove - Plumpton	10-12	0	Father only	10
Hassall Grove - Plumpton	10-12	0	Mother only	27
Hassall Grove - Plumpton	10-12	0	Neither	46
Hassall Grove - Plumpton	10-12	1		9
Hassall Grove - Plumpton	10-12	1	Both	196
Hassall Grove - Plumpton	10-12	1	Father only	43
Hassall Grove - Plumpton	10-12	1	Mother only	45
Hassall Grove - Plumpton	10-12	1	Neither	501
Hassall Grove - Plumpton	13-14	0		4
Hassall Grove - Plumpton	13-14	0	Both	52
Hassall Grove - Plumpton	13-14	0	Father only	4
Hassall Grove - Plumpton	13-14	0	Mother only	9
Hassall Grove - Plumpton	13-14	0	Neither	40
Hassall Grove - Plumpton	13-14	1		5
Hassall Grove - Plumpton	13-14	1	Both	128
Hassall Grove - Plumpton	13-14	1	Father only	27
Hassall Grove - Plumpton	13-14	1	Mother only	33
Hassall Grove - Plumpton	13-14	1	Neither	341
Hassall Grove - Plumpton	15-17	0		3
Hassall Grove - Plumpton	15-17	0	Both	49
Hassall Grove - Plumpton	15-17	0	Father only	13
Hassall Grove - Plumpton	15-17	0	Mother only	29
Hassall Grove - Plumpton	15-17	0	Neither	72
Hassall Grove - Plumpton	15-17	1		4
Hassall Grove - Plumpton	15-17	1	Both	187
Hassall Grove - Plumpton	15-17	1	Father only	36
Hassall Grove - Plumpton	15-17	1	Mother only	38
Hassall Grove - Plumpton	15-17	1	Neither	491
Hassall Grove - Plumpton	18-20	0	Both	17
Hassall Grove - Plumpton	18-20	0	Father only	5
Hassall Grove - Plumpton	18-20	0	Mother only	7
Hassall Grove - Plumpton	18-20	0	Neither	43
Hassall Grove - Plumpton	18-20	1	Both	55
Hassall Grove - Plumpton	18-20	1	Father only	19
Hassall Grove - Plumpton	18-20	1	Mother only	7
Hassall Grove - Plumpton	18-20	1	Neither	341
Hassall Grove - Plumpton	21-24	0	Both	8
Hassall Grove - Plumpton	21-24	0	Father only	6
Hassall Grove - Plumpton	21-24	0	Mother only	6
Hassall Grove - Plumpton	21-24	0	Neither	37
Hassall Grove - Plumpton	21-24	1	Both	27
Hassall Grove - Plumpton	21-24	1	Father only	5
Hassall Grove - Plumpton	21-24	1	Mother only	5
Hassall Grove - Plumpton	21-24	1	Neither	172
Lethbridge Park - Tregear	0-4	0		20
Lethbridge Park - Tregear	0-4	0	Both	434
Lethbridge Park - Tregear	0-4	0	Father only	26
Lethbridge Park - Tregear	0-4	0	Mother only	61
Lethbridge Park - Tregear	0-4	0	Neither	69
Lethbridge Park - Tregear	0-4	1		20
Lethbridge Park - Tregear	0-4	1	Both	461
Lethbridge Park - Tregear	0-4	1	Father only	101
Lethbridge Park - Tregear	0-4	1	Mother only	96
Lethbridge Park - Tregear	0-4	1	Neither	608
Lethbridge Park - Tregear	5-9	0		25
Lethbridge Park - Tregear	5-9	0	Both	417
Lethbridge Park - Tregear	5-9	0	Father only	24
Lethbridge Park - Tregear	5-9	0	Mother only	79
Lethbridge Park - Tregear	5-9	0	Neither	108
Lethbridge Park - Tregear	5-9	1		16
Lethbridge Park - Tregear	5-9	1	Both	365
Lethbridge Park - Tregear	5-9	1	Father only	60
Lethbridge Park - Tregear	5-9	1	Mother only	80
Lethbridge Park - Tregear	5-9	1	Neither	517
Lethbridge Park - Tregear	10-12	0		18
Lethbridge Park - Tregear	10-12	0	Both	237
Lethbridge Park - Tregear	10-12	0	Father only	13
Lethbridge Park - Tregear	10-12	0	Mother only	29
Lethbridge Park - Tregear	10-12	0	Neither	64
Lethbridge Park - Tregear	10-12	1		6
Lethbridge Park - Tregear	10-12	1	Both	168
Lethbridge Park - Tregear	10-12	1	Father only	32
Lethbridge Park - Tregear	10-12	1	Mother only	29
Lethbridge Park - Tregear	10-12	1	Neither	254
Lethbridge Park - Tregear	13-14	0		10
Lethbridge Park - Tregear	13-14	0	Both	139
Lethbridge Park - Tregear	13-14	0	Father only	7
Lethbridge Park - Tregear	13-14	0	Mother only	28
Lethbridge Park - Tregear	13-14	0	Neither	48
Lethbridge Park - Tregear	13-14	1		4
Lethbridge Park - Tregear	13-14	1	Both	124
Lethbridge Park - Tregear	13-14	1	Father only	18
Lethbridge Park - Tregear	13-14	1	Mother only	22
Lethbridge Park - Tregear	13-14	1	Neither	164
Lethbridge Park - Tregear	15-17	0		11
Lethbridge Park - Tregear	15-17	0	Both	154
Lethbridge Park - Tregear	15-17	0	Father only	6
Lethbridge Park - Tregear	15-17	0	Mother only	28
Lethbridge Park - Tregear	15-17	0	Neither	68
Lethbridge Park - Tregear	15-17	1		7
Lethbridge Park - Tregear	15-17	1	Both	135
Lethbridge Park - Tregear	15-17	1	Father only	26
Lethbridge Park - Tregear	15-17	1	Mother only	24
Lethbridge Park - Tregear	15-17	1	Neither	212
Lethbridge Park - Tregear	18-20	0		3
Lethbridge Park - Tregear	18-20	0	Both	25
Lethbridge Park - Tregear	18-20	0	Mother only	3
Lethbridge Park - Tregear	18-20	0	Neither	12
Lethbridge Park - Tregear	18-20	1		3
Lethbridge Park - Tregear	18-20	1	Both	22
Lethbridge Park - Tregear	18-20	1	Father only	10
Lethbridge Park - Tregear	18-20	1	Mother only	3
Lethbridge Park - Tregear	18-20	1	Neither	98
Lethbridge Park - Tregear	21-24	0	Both	6
Lethbridge Park - Tregear	21-24	0	Neither	11
Lethbridge Park - Tregear	21-24	1	Both	4
Lethbridge Park - Tregear	21-24	1	Father only	5
Lethbridge Park - Tregear	21-24	1	Neither	45
Mount Druitt - Whalan	0-4	0		23
Mount Druitt - Whalan	0-4	0	Both	180
Mount Druitt - Whalan	0-4	0	Father only	19
Mount Druitt - Whalan	0-4	0	Mother only	53
Mount Druitt - Whalan	0-4	0	Neither	104
Mount Druitt - Whalan	0-4	1		11
Mount Druitt - Whalan	0-4	1	Both	202
Mount Druitt - Whalan	0-4	1	Father only	62
Mount Druitt - Whalan	0-4	1	Mother only	74
Mount Druitt - Whalan	0-4	1	Neither	1081
Mount Druitt - Whalan	5-9	0		27
Mount Druitt - Whalan	5-9	0	Both	189
Mount Druitt - Whalan	5-9	0	Father only	35
Mount Druitt - Whalan	5-9	0	Mother only	57
Mount Druitt - Whalan	5-9	0	Neither	155
Mount Druitt - Whalan	5-9	1		13
Mount Druitt - Whalan	5-9	1	Both	207
Mount Druitt - Whalan	5-9	1	Father only	61
Mount Druitt - Whalan	5-9	1	Mother only	88
Mount Druitt - Whalan	5-9	1	Neither	1064
Mount Druitt - Whalan	10-12	0		13
Mount Druitt - Whalan	10-12	0	Both	120
Mount Druitt - Whalan	10-12	0	Father only	9
Mount Druitt - Whalan	10-12	0	Mother only	28
Mount Druitt - Whalan	10-12	0	Neither	100
Mount Druitt - Whalan	10-12	1		3
Mount Druitt - Whalan	10-12	1	Both	102
Mount Druitt - Whalan	10-12	1	Father only	26
Mount Druitt - Whalan	10-12	1	Mother only	55
Mount Druitt - Whalan	10-12	1	Neither	493
Mount Druitt - Whalan	13-14	0		7
Mount Druitt - Whalan	13-14	0	Both	70
Mount Druitt - Whalan	13-14	0	Father only	13
Mount Druitt - Whalan	13-14	0	Mother only	22
Mount Druitt - Whalan	13-14	0	Neither	85
Mount Druitt - Whalan	13-14	1		6
Mount Druitt - Whalan	13-14	1	Both	74
Mount Druitt - Whalan	13-14	1	Father only	20
Mount Druitt - Whalan	13-14	1	Mother only	17
Mount Druitt - Whalan	13-14	1	Neither	319
Mount Druitt - Whalan	15-17	0		9
Mount Druitt - Whalan	15-17	0	Both	77
Mount Druitt - Whalan	15-17	0	Father only	11
Mount Druitt - Whalan	15-17	0	Mother only	13
Mount Druitt - Whalan	15-17	0	Neither	91
Mount Druitt - Whalan	15-17	1		3
Mount Druitt - Whalan	15-17	1	Both	78
Mount Druitt - Whalan	15-17	1	Father only	17
Mount Druitt - Whalan	15-17	1	Mother only	23
Mount Druitt - Whalan	15-17	1	Neither	451
Mount Druitt - Whalan	18-20	0	Both	19
Mount Druitt - Whalan	18-20	0	Father only	3
Mount Druitt - Whalan	18-20	0	Mother only	5
Mount Druitt - Whalan	18-20	0	Neither	63
Mount Druitt - Whalan	18-20	1	Both	14
Mount Druitt - Whalan	18-20	1	Father only	6
Mount Druitt - Whalan	18-20	1	Mother only	7
Mount Druitt - Whalan	18-20	1	Neither	242
Mount Druitt - Whalan	21-24	0		3
Mount Druitt - Whalan	21-24	0	Both	4
Mount Druitt - Whalan	21-24	0	Neither	32
Mount Druitt - Whalan	21-24	1		4
Mount Druitt - Whalan	21-24	1	Both	8
Mount Druitt - Whalan	21-24	1	Mother only	3
Mount Druitt - Whalan	21-24	1	Neither	140
Rooty Hill - Minchinbury	0-4	0		14
Rooty Hill - Minchinbury	0-4	0	Both	79
Rooty Hill - Minchinbury	0-4	0	Father only	14
Rooty Hill - Minchinbury	0-4	0	Mother only	37
Rooty Hill - Minchinbury	0-4	0	Neither	58
Rooty Hill - Minchinbury	0-4	1		6
Rooty Hill - Minchinbury	0-4	1	Both	300
Rooty Hill - Minchinbury	0-4	1	Father only	86
Rooty Hill - Minchinbury	0-4	1	Mother only	94
Rooty Hill - Minchinbury	0-4	1	Neither	719
Rooty Hill - Minchinbury	5-9	0		5
Rooty Hill - Minchinbury	5-9	0	Both	117
Rooty Hill - Minchinbury	5-9	0	Father only	16
Rooty Hill - Minchinbury	5-9	0	Mother only	31
Rooty Hill - Minchinbury	5-9	0	Neither	84
Rooty Hill - Minchinbury	5-9	1		7
Rooty Hill - Minchinbury	5-9	1	Both	250
Rooty Hill - Minchinbury	5-9	1	Father only	97
Rooty Hill - Minchinbury	5-9	1	Mother only	66
Rooty Hill - Minchinbury	5-9	1	Neither	739
Rooty Hill - Minchinbury	10-12	0		4
Rooty Hill - Minchinbury	10-12	0	Both	54
Rooty Hill - Minchinbury	10-12	0	Father only	7
Rooty Hill - Minchinbury	10-12	0	Mother only	13
Rooty Hill - Minchinbury	10-12	0	Neither	49
Rooty Hill - Minchinbury	10-12	1	Both	152
Rooty Hill - Minchinbury	10-12	1	Father only	45
Rooty Hill - Minchinbury	10-12	1	Mother only	45
Rooty Hill - Minchinbury	10-12	1	Neither	416
Rooty Hill - Minchinbury	13-14	0		3
Rooty Hill - Minchinbury	13-14	0	Both	36
Rooty Hill - Minchinbury	13-14	0	Father only	11
Rooty Hill - Minchinbury	13-14	0	Mother only	10
Rooty Hill - Minchinbury	13-14	0	Neither	31
Rooty Hill - Minchinbury	13-14	1	Both	105
Rooty Hill - Minchinbury	13-14	1	Father only	21
Rooty Hill - Minchinbury	13-14	1	Mother only	25
Rooty Hill - Minchinbury	13-14	1	Neither	261
Rooty Hill - Minchinbury	15-17	0	Both	60
Rooty Hill - Minchinbury	15-17	0	Father only	9
Rooty Hill - Minchinbury	15-17	0	Mother only	10
Rooty Hill - Minchinbury	15-17	0	Neither	79
Rooty Hill - Minchinbury	15-17	1		3
Rooty Hill - Minchinbury	15-17	1	Both	140
Rooty Hill - Minchinbury	15-17	1	Father only	38
Rooty Hill - Minchinbury	15-17	1	Mother only	33
Rooty Hill - Minchinbury	15-17	1	Neither	449
Rooty Hill - Minchinbury	18-20	0	Both	21
Rooty Hill - Minchinbury	18-20	0	Father only	7
Rooty Hill - Minchinbury	18-20	0	Mother only	5
Rooty Hill - Minchinbury	18-20	0	Neither	43
Rooty Hill - Minchinbury	18-20	1	Both	56
Rooty Hill - Minchinbury	18-20	1	Father only	14
Rooty Hill - Minchinbury	18-20	1	Mother only	11
Rooty Hill - Minchinbury	18-20	1	Neither	313
Rooty Hill - Minchinbury	21-24	0	Both	9
Rooty Hill - Minchinbury	21-24	0	Father only	3
Rooty Hill - Minchinbury	21-24	0	Neither	22
Rooty Hill - Minchinbury	21-24	1	Both	24
Rooty Hill - Minchinbury	21-24	1	Mother only	10
Rooty Hill - Minchinbury	21-24	1	Neither	139
Botany	0-4	0		3
Botany	0-4	0	Both	39
Botany	0-4	0	Father only	7
Botany	0-4	0	Mother only	12
Botany	0-4	0	Neither	12
Botany	0-4	1		9
Botany	0-4	1	Both	316
Botany	0-4	1	Father only	90
Botany	0-4	1	Mother only	87
Botany	0-4	1	Neither	174
Botany	5-9	0		3
Botany	5-9	0	Both	49
Botany	5-9	0	Father only	15
Botany	5-9	0	Mother only	10
Botany	5-9	0	Neither	17
Botany	5-9	1		4
Botany	5-9	1	Both	290
Botany	5-9	1	Father only	75
Botany	5-9	1	Mother only	83
Botany	5-9	1	Neither	170
Botany	10-12	0		3
Botany	10-12	0	Both	31
Botany	10-12	0	Father only	8
Botany	10-12	0	Mother only	8
Botany	10-12	0	Neither	8
Botany	10-12	1	Both	168
Botany	10-12	1	Father only	45
Botany	10-12	1	Mother only	47
Botany	10-12	1	Neither	85
Botany	13-14	0	Both	19
Botany	13-14	0	Father only	9
Botany	13-14	0	Mother only	7
Botany	13-14	0	Neither	10
Botany	13-14	1	Both	92
Botany	13-14	1	Father only	23
Botany	13-14	1	Mother only	29
Botany	13-14	1	Neither	42
Botany	15-17	0	Both	34
Botany	15-17	0	Father only	3
Botany	15-17	0	Mother only	14
Botany	15-17	0	Neither	20
Botany	15-17	1	Both	96
Botany	15-17	1	Father only	18
Botany	15-17	1	Mother only	31
Botany	15-17	1	Neither	63
Botany	18-20	0	Both	8
Botany	18-20	0	Father only	5
Botany	18-20	0	Neither	11
Botany	18-20	1	Both	37
Botany	18-20	1	Father only	6
Botany	18-20	1	Mother only	13
Botany	18-20	1	Neither	44
Botany	21-24	0	Both	4
Botany	21-24	0	Father only	3
Botany	21-24	0	Mother only	5
Botany	21-24	0	Neither	5
Botany	21-24	1	Both	22
Botany	21-24	1	Father only	5
Botany	21-24	1	Mother only	4
Botany	21-24	1	Neither	22
Mascot - Eastlakes	0-4	0		3
Mascot - Eastlakes	0-4	0	Both	50
Mascot - Eastlakes	0-4	0	Father only	8
Mascot - Eastlakes	0-4	0	Mother only	8
Mascot - Eastlakes	0-4	0	Neither	29
Mascot - Eastlakes	0-4	1		9
Mascot - Eastlakes	0-4	1	Both	330
Mascot - Eastlakes	0-4	1	Father only	126
Mascot - Eastlakes	0-4	1	Mother only	118
Mascot - Eastlakes	0-4	1	Neither	703
Mascot - Eastlakes	5-9	0	Both	62
Mascot - Eastlakes	5-9	0	Father only	7
Mascot - Eastlakes	5-9	0	Mother only	18
Mascot - Eastlakes	5-9	0	Neither	39
Mascot - Eastlakes	5-9	1		3
Mascot - Eastlakes	5-9	1	Both	280
Mascot - Eastlakes	5-9	1	Father only	92
Mascot - Eastlakes	5-9	1	Mother only	111
Mascot - Eastlakes	5-9	1	Neither	499
Mascot - Eastlakes	10-12	0		4
Mascot - Eastlakes	10-12	0	Both	36
Mascot - Eastlakes	10-12	0	Father only	9
Mascot - Eastlakes	10-12	0	Mother only	20
Mascot - Eastlakes	10-12	0	Neither	42
Mascot - Eastlakes	10-12	1	Both	142
Mascot - Eastlakes	10-12	1	Father only	34
Mascot - Eastlakes	10-12	1	Mother only	50
Mascot - Eastlakes	10-12	1	Neither	258
Mascot - Eastlakes	13-14	0	Both	24
Mascot - Eastlakes	13-14	0	Father only	8
Mascot - Eastlakes	13-14	0	Mother only	22
Mascot - Eastlakes	13-14	0	Neither	28
Mascot - Eastlakes	13-14	1		3
Mascot - Eastlakes	13-14	1	Both	84
Mascot - Eastlakes	13-14	1	Father only	29
Mascot - Eastlakes	13-14	1	Mother only	24
Mascot - Eastlakes	13-14	1	Neither	143
Mascot - Eastlakes	15-17	0		3
Mascot - Eastlakes	15-17	0	Both	38
Mascot - Eastlakes	15-17	0	Father only	13
Mascot - Eastlakes	15-17	0	Mother only	20
Mascot - Eastlakes	15-17	0	Neither	49
Mascot - Eastlakes	15-17	1		3
Mascot - Eastlakes	15-17	1	Both	89
Mascot - Eastlakes	15-17	1	Father only	44
Mascot - Eastlakes	15-17	1	Mother only	40
Mascot - Eastlakes	15-17	1	Neither	217
Mascot - Eastlakes	18-20	0	Both	18
Mascot - Eastlakes	18-20	0	Father only	3
Mascot - Eastlakes	18-20	0	Mother only	6
Mascot - Eastlakes	18-20	0	Neither	46
Mascot - Eastlakes	18-20	1	Both	49
Mascot - Eastlakes	18-20	1	Father only	10
Mascot - Eastlakes	18-20	1	Mother only	16
Mascot - Eastlakes	18-20	1	Neither	162
Mascot - Eastlakes	21-24	0	Both	9
Mascot - Eastlakes	21-24	0	Father only	3
Mascot - Eastlakes	21-24	0	Mother only	3
Mascot - Eastlakes	21-24	0	Neither	22
Mascot - Eastlakes	21-24	1	Both	23
Mascot - Eastlakes	21-24	1	Father only	3
Mascot - Eastlakes	21-24	1	Mother only	3
Mascot - Eastlakes	21-24	1	Neither	97
Pagewood - Hillsdale - Daceyville	0-4	0		5
Pagewood - Hillsdale - Daceyville	0-4	0	Both	40
Pagewood - Hillsdale - Daceyville	0-4	0	Father only	4
Pagewood - Hillsdale - Daceyville	0-4	0	Mother only	8
Pagewood - Hillsdale - Daceyville	0-4	0	Neither	25
Pagewood - Hillsdale - Daceyville	0-4	1		5
Pagewood - Hillsdale - Daceyville	0-4	1	Both	164
Pagewood - Hillsdale - Daceyville	0-4	1	Father only	40
Pagewood - Hillsdale - Daceyville	0-4	1	Mother only	35
Pagewood - Hillsdale - Daceyville	0-4	1	Neither	240
Pagewood - Hillsdale - Daceyville	5-9	0		4
Pagewood - Hillsdale - Daceyville	5-9	0	Both	52
Pagewood - Hillsdale - Daceyville	5-9	0	Father only	12
Pagewood - Hillsdale - Daceyville	5-9	0	Mother only	28
Pagewood - Hillsdale - Daceyville	5-9	0	Neither	37
Pagewood - Hillsdale - Daceyville	5-9	1		6
Pagewood - Hillsdale - Daceyville	5-9	1	Both	168
Pagewood - Hillsdale - Daceyville	5-9	1	Father only	39
Pagewood - Hillsdale - Daceyville	5-9	1	Mother only	56
Pagewood - Hillsdale - Daceyville	5-9	1	Neither	252
Pagewood - Hillsdale - Daceyville	10-12	0		8
Pagewood - Hillsdale - Daceyville	10-12	0	Both	43
Pagewood - Hillsdale - Daceyville	10-12	0	Father only	9
Pagewood - Hillsdale - Daceyville	10-12	0	Mother only	19
Pagewood - Hillsdale - Daceyville	10-12	0	Neither	23
Pagewood - Hillsdale - Daceyville	10-12	1	Both	108
Pagewood - Hillsdale - Daceyville	10-12	1	Father only	21
Pagewood - Hillsdale - Daceyville	10-12	1	Mother only	37
Pagewood - Hillsdale - Daceyville	10-12	1	Neither	128
Pagewood - Hillsdale - Daceyville	13-14	0		3
Pagewood - Hillsdale - Daceyville	13-14	0	Both	27
Pagewood - Hillsdale - Daceyville	13-14	0	Father only	8
Pagewood - Hillsdale - Daceyville	13-14	0	Mother only	19
Pagewood - Hillsdale - Daceyville	13-14	0	Neither	18
Pagewood - Hillsdale - Daceyville	13-14	1		3
Pagewood - Hillsdale - Daceyville	13-14	1	Both	59
Pagewood - Hillsdale - Daceyville	13-14	1	Father only	13
Pagewood - Hillsdale - Daceyville	13-14	1	Mother only	16
Pagewood - Hillsdale - Daceyville	13-14	1	Neither	70
Pagewood - Hillsdale - Daceyville	15-17	0		3
Pagewood - Hillsdale - Daceyville	15-17	0	Both	26
Pagewood - Hillsdale - Daceyville	15-17	0	Father only	11
Pagewood - Hillsdale - Daceyville	15-17	0	Mother only	14
Pagewood - Hillsdale - Daceyville	15-17	0	Neither	21
Pagewood - Hillsdale - Daceyville	15-17	1	Both	71
Pagewood - Hillsdale - Daceyville	15-17	1	Father only	20
Pagewood - Hillsdale - Daceyville	15-17	1	Mother only	25
Pagewood - Hillsdale - Daceyville	15-17	1	Neither	122
Pagewood - Hillsdale - Daceyville	18-20	0	Both	4
Pagewood - Hillsdale - Daceyville	18-20	0	Father only	3
Pagewood - Hillsdale - Daceyville	18-20	0	Mother only	3
Pagewood - Hillsdale - Daceyville	18-20	0	Neither	17
Pagewood - Hillsdale - Daceyville	18-20	1	Both	33
Pagewood - Hillsdale - Daceyville	18-20	1	Father only	5
Pagewood - Hillsdale - Daceyville	18-20	1	Mother only	13
Pagewood - Hillsdale - Daceyville	18-20	1	Neither	88
Pagewood - Hillsdale - Daceyville	21-24	0	Both	8
Pagewood - Hillsdale - Daceyville	21-24	0	Neither	9
Pagewood - Hillsdale - Daceyville	21-24	1	Both	18
Pagewood - Hillsdale - Daceyville	21-24	1	Father only	4
Pagewood - Hillsdale - Daceyville	21-24	1	Mother only	8
Pagewood - Hillsdale - Daceyville	21-24	1	Neither	48
Marrickville	0-4	0		7
Marrickville	0-4	0	Both	51
Marrickville	0-4	0	Father only	15
Marrickville	0-4	0	Mother only	24
Marrickville	0-4	0	Neither	38
Marrickville	0-4	1		4
Marrickville	0-4	1	Both	557
Marrickville	0-4	1	Father only	156
Marrickville	0-4	1	Mother only	172
Marrickville	0-4	1	Neither	300
Marrickville	5-9	0		7
Marrickville	5-9	0	Both	77
Marrickville	5-9	0	Father only	28
Marrickville	5-9	0	Mother only	35
Marrickville	5-9	0	Neither	61
Marrickville	5-9	1		3
Marrickville	5-9	1	Both	467
Marrickville	5-9	1	Father only	132
Marrickville	5-9	1	Mother only	185
Marrickville	5-9	1	Neither	227
Marrickville	10-12	0		8
Marrickville	10-12	0	Both	41
Marrickville	10-12	0	Father only	16
Marrickville	10-12	0	Mother only	24
Marrickville	10-12	0	Neither	39
Marrickville	10-12	1	Both	194
Marrickville	10-12	1	Father only	59
Marrickville	10-12	1	Mother only	62
Marrickville	10-12	1	Neither	138
Marrickville	13-14	0		3
Marrickville	13-14	0	Both	40
Marrickville	13-14	0	Father only	8
Marrickville	13-14	0	Mother only	11
Marrickville	13-14	0	Neither	41
Marrickville	13-14	1		3
Marrickville	13-14	1	Both	98
Marrickville	13-14	1	Father only	34
Marrickville	13-14	1	Mother only	30
Marrickville	13-14	1	Neither	99
Marrickville	15-17	0		3
Marrickville	15-17	0	Both	37
Marrickville	15-17	0	Father only	8
Marrickville	15-17	0	Mother only	21
Marrickville	15-17	0	Neither	44
Marrickville	15-17	1	Both	122
Marrickville	15-17	1	Father only	36
Marrickville	15-17	1	Mother only	24
Marrickville	15-17	1	Neither	135
Marrickville	18-20	0		3
Marrickville	18-20	0	Both	12
Marrickville	18-20	0	Father only	5
Marrickville	18-20	0	Mother only	13
Marrickville	18-20	0	Neither	41
Marrickville	18-20	1	Both	61
Marrickville	18-20	1	Father only	9
Marrickville	18-20	1	Mother only	12
Marrickville	18-20	1	Neither	81
Marrickville	21-24	0	Both	6
Marrickville	21-24	0	Father only	3
Marrickville	21-24	0	Mother only	4
Marrickville	21-24	0	Neither	22
Marrickville	21-24	1	Both	24
Marrickville	21-24	1	Father only	9
Marrickville	21-24	1	Mother only	6
Marrickville	21-24	1	Neither	44
Petersham - Stanmore	0-4	0	Both	25
Petersham - Stanmore	0-4	0	Father only	6
Petersham - Stanmore	0-4	0	Mother only	11
Petersham - Stanmore	0-4	0	Neither	18
Petersham - Stanmore	0-4	1		3
Petersham - Stanmore	0-4	1	Both	466
Petersham - Stanmore	0-4	1	Father only	117
Petersham - Stanmore	0-4	1	Mother only	144
Petersham - Stanmore	0-4	1	Neither	139
Petersham - Stanmore	5-9	0		6
Petersham - Stanmore	5-9	0	Both	37
Petersham - Stanmore	5-9	0	Father only	13
Petersham - Stanmore	5-9	0	Mother only	14
Petersham - Stanmore	5-9	0	Neither	11
Petersham - Stanmore	5-9	1		6
Petersham - Stanmore	5-9	1	Both	385
Petersham - Stanmore	5-9	1	Father only	116
Petersham - Stanmore	5-9	1	Mother only	142
Petersham - Stanmore	5-9	1	Neither	120
Petersham - Stanmore	10-12	0	Both	29
Petersham - Stanmore	10-12	0	Father only	9
Petersham - Stanmore	10-12	0	Mother only	19
Petersham - Stanmore	10-12	0	Neither	14
Petersham - Stanmore	10-12	1	Both	190
Petersham - Stanmore	10-12	1	Father only	54
Petersham - Stanmore	10-12	1	Mother only	63
Petersham - Stanmore	10-12	1	Neither	53
Petersham - Stanmore	13-14	0		4
Petersham - Stanmore	13-14	0	Both	19
Petersham - Stanmore	13-14	0	Father only	10
Petersham - Stanmore	13-14	0	Mother only	11
Petersham - Stanmore	13-14	0	Neither	16
Petersham - Stanmore	13-14	1	Both	108
Petersham - Stanmore	13-14	1	Father only	28
Petersham - Stanmore	13-14	1	Mother only	37
Petersham - Stanmore	13-14	1	Neither	32
Petersham - Stanmore	15-17	0	Both	35
Petersham - Stanmore	15-17	0	Father only	14
Petersham - Stanmore	15-17	0	Mother only	13
Petersham - Stanmore	15-17	0	Neither	22
Petersham - Stanmore	15-17	1	Both	113
Petersham - Stanmore	15-17	1	Father only	36
Petersham - Stanmore	15-17	1	Mother only	42
Petersham - Stanmore	15-17	1	Neither	57
Petersham - Stanmore	18-20	0	Both	4
Petersham - Stanmore	18-20	0	Mother only	7
Petersham - Stanmore	18-20	0	Neither	11
Petersham - Stanmore	18-20	1	Both	52
Petersham - Stanmore	18-20	1	Father only	12
Petersham - Stanmore	18-20	1	Mother only	14
Petersham - Stanmore	18-20	1	Neither	32
Petersham - Stanmore	21-24	0	Both	11
Petersham - Stanmore	21-24	0	Father only	3
Petersham - Stanmore	21-24	0	Mother only	3
Petersham - Stanmore	21-24	0	Neither	9
Petersham - Stanmore	21-24	1	Both	29
Petersham - Stanmore	21-24	1	Father only	15
Petersham - Stanmore	21-24	1	Mother only	8
Petersham - Stanmore	21-24	1	Neither	14
Sydenham - Tempe - St Peters	0-4	0	Both	13
Sydenham - Tempe - St Peters	0-4	0	Father only	10
Sydenham - Tempe - St Peters	0-4	0	Mother only	7
Sydenham - Tempe - St Peters	0-4	0	Neither	9
Sydenham - Tempe - St Peters	0-4	1		5
Sydenham - Tempe - St Peters	0-4	1	Both	195
Sydenham - Tempe - St Peters	0-4	1	Father only	60
Sydenham - Tempe - St Peters	0-4	1	Mother only	72
Sydenham - Tempe - St Peters	0-4	1	Neither	81
Sydenham - Tempe - St Peters	5-9	0	Both	20
Sydenham - Tempe - St Peters	5-9	0	Father only	8
Sydenham - Tempe - St Peters	5-9	0	Mother only	11
Sydenham - Tempe - St Peters	5-9	0	Neither	20
Sydenham - Tempe - St Peters	5-9	1	Both	151
Sydenham - Tempe - St Peters	5-9	1	Father only	45
Sydenham - Tempe - St Peters	5-9	1	Mother only	44
Sydenham - Tempe - St Peters	5-9	1	Neither	67
Sydenham - Tempe - St Peters	10-12	0	Both	17
Sydenham - Tempe - St Peters	10-12	0	Father only	4
Sydenham - Tempe - St Peters	10-12	0	Mother only	10
Sydenham - Tempe - St Peters	10-12	0	Neither	10
Sydenham - Tempe - St Peters	10-12	1		3
Sydenham - Tempe - St Peters	10-12	1	Both	57
Sydenham - Tempe - St Peters	10-12	1	Father only	15
Sydenham - Tempe - St Peters	10-12	1	Mother only	24
Sydenham - Tempe - St Peters	10-12	1	Neither	44
Sydenham - Tempe - St Peters	13-14	0	Both	9
